   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_70.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
22.237, 0, 0.00175967, 0, 1.41421, -0.00175967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00175967, 0, 0
22.2449, 0, 0.00171397, 0, 1.41421, -0.00171397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171397, 0, 0
22.2528, 0, 0.00166946, 0, 1.41421, -0.00166946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00166946, 0, 0
22.2607, 0, 0.00162616, 0, 1.41421, -0.00162616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00162616, 0, 0
22.2686, 0, 0.00158408, 0, 1.41421, -0.00158408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00158408, 0, 0
22.2764, 0, 0.00154318, 0, 1.41421, -0.00154318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00154318, 0, 0
22.2843, 0, 0.00150347, 0, 1.41421, -0.00150347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00150347, 0, 0
22.2922, 0, 0.0014649, 0, 1.41421, -0.0014649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014649, 0, 0
22.3001, 0, 0.00142748, 0, 1.41421, -0.00142748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00142748, 0, 0
22.308, 0, 0.00139116, 0, 1.41421, -0.00139116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00139116, 0, 0
22.3159, 0, 0.0013559, 0, 1.41421, -0.0013559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013559, 0, 0
22.3238, 2, 0.00132168, 0, 2, 1.99868, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00132168, 0, 0
22.3316, 0, 0.00128844, 0, 1.41421, -0.00128844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00128844, 0, 0
22.3395, 0, 0.00125614, 0, 1.41421, -0.00125614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00125614, 0, 0
22.3474, 0, 0.00122473, 0, 1.41421, -0.00122473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00122473, 0, 0
22.3553, 0, 0.00119417, 0, 1.41421, -0.00119417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00119417, 0, 0
22.3632, 0, 0.0011644, 0, 1.41421, -0.0011644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011644, 0, 0
22.3711, 0, 0.00113537, 0, 1.41421, -0.00113537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00113537, 0, 0
22.379, 0, 0.00110705, 0, 1.41421, -0.00110705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00110705, 0, 0
22.3868, 0, 0.00107936, 0, 1.41421, -0.00107936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00107936, 0, 0
22.3947, 0, 0.00105228, 0, 1.41421, -0.00105228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00105228, 0, 0
22.4026, 0, 0.00102574, 0, 1.41421, -0.00102574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00102574, 0, 0
22.4105, 0, 0.000999697, 0, 1.41421, -0.000999697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000999697, 0, 0
22.4184, 0, 0.000974119, 0, 1.41421, -0.000974119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000974119, 0, 0
22.4263, 0, 0.000948959, 0, 1.41421, -0.000948959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000948959, 0, 0
22.4341, 0, 0.000924171, 0, 1.41421, -0.000924171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000924171, 0, 0
22.442, 0, 0.000899731, 0, 1.41421, -0.000899731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000899731, 0, 0
22.4499, 0, 0.000875606, 0, 1.41421, -0.000875606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000875606, 0, 0
22.4578, 0, 0.000851749, 0, 1.41421, -0.000851749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000851749, 0, 0
22.4657, 0, 0.000828151, 0, 1.41421, -0.000828151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000828151, 0, 0
22.4736, 0, 0.000804783, 0, 1.41421, -0.000804783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000804783, 0, 0
22.4815, 0, 0.000781622, 0, 1.41421, -0.000781622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000781622, 0, 0
22.4893, 0, 0.000758662, 0, 1.41421, -0.000758662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000758662, 0, 0
22.4972, 0, 0.000735888, 0, 1.41421, -0.000735888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000735888, 0, 0
22.5051, 0, 0.000713285, 0, 1.41421, -0.000713285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000713285, 0, 0
22.513, 0, 0.000690867, 0, 1.41421, -0.000690867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000690867, 0, 0
22.5209, 0, 0.000668618, 0, 1.41421, -0.000668618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000668618, 0, 0
22.5288, 0, 0.00064654, 0, 1.41421, -0.00064654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00064654, 0, 0
22.5367, 0, 0.000624653, 0, 1.41421, -0.000624653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000624653, 0, 0
22.5445, 0, 0.000602956, 0, 1.41421, -0.000602956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000602956, 0, 0
22.5524, 0, 0.000581475, 0, 1.41421, -0.000581475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000581475, 0, 0
22.5603, 0, 0.00056022, 0, 1.41421, -0.00056022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00056022, 0, 0
22.5682, 0, 0.000539211, 0, 1.41421, -0.000539211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000539211, 0, 0
22.5761, 0, 0.000518471, 0, 1.41421, -0.000518471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000518471, 0, 0
22.584, 0, 0.000498023, 0, 1.41421, -0.000498023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000498023, 0, 0
22.5919, 0, 0.000477888, 0, 1.41421, -0.000477888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000477888, 0, 0
22.5997, 0, 0.000458102, 0, 1.41421, -0.000458102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000458102, 0, 0
22.6076, 0, 0.000438689, 0, 1.41421, -0.000438689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000438689, 0, 0
22.6155, 0, 0.00041967, 0, 1.41421, -0.00041967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00041967, 0, 0
22.6234, 0, 0.000401086, 0, 1.41421, -0.000401086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000401086, 0, 0
22.6313, 2, 0.000382952, 0, 2, 1.99962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000382952, 0, 0
22.6392, 0, 0.000365293, 0, 1.41421, -0.000365293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000365293, 0, 0
22.647, 0, 0.000348141, 0, 1.41421, -0.000348141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000348141, 0, 0
22.6549, 0, 0.000331514, 0, 1.41421, -0.000331514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000331514, 0, 0
22.6628, 0, 0.000315429, 0, 1.41421, -0.000315429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000315429, 0, 0
22.6707, 0, 0.000299911, 0, 1.41421, -0.000299911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000299911, 0, 0
22.6786, 0, 0.00028497, 0, 1.41421, -0.00028497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00028497, 0, 0
22.6865, 0, 0.000270618, 0, 1.41421, -0.000270618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000270618, 0, 0
22.6944, 0, 0.000256864, 0, 1.41421, -0.000256864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000256864, 0, 0
22.7022, 0, 0.000243712, 0, 1.41421, -0.000243712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000243712, 0, 0
22.7101, 0, 0.000231161, 0, 1.41421, -0.000231161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000231161, 0, 0
22.718, 0, 0.000219217, 0, 1.41421, -0.000219217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000219217, 0, 0
22.7259, 0, 0.00020787, 0, 1.41421, -0.00020787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00020787, 0, 0
22.7338, 0, 0.000197112, 0, 1.41421, -0.000197112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000197112, 0, 0
22.7417, 0, 0.000186939, 0, 1.41421, -0.000186939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000186939, 0, 0
22.7496, 0, 0.000177329, 0, 1.41421, -0.000177329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000177329, 0, 0
22.7574, 0, 0.000168268, 0, 1.41421, -0.000168268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000168268, 0, 0
22.7653, 0, 0.000159741, 0, 1.41421, -0.000159741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000159741, 0, 0
22.7732, 0, 0.000151727, 0, 1.41421, -0.000151727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000151727, 0, 0
22.7811, 0, 0.000144202, 0, 1.41421, -0.000144202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000144202, 0, 0
22.789, 0, 0.000137147, 0, 1.41421, -0.000137147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000137147, 0, 0
22.7969, 0, 0.000130533, 0, 1.41421, -0.000130533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000130533, 0, 0
22.8048, 0, 0.000124342, 0, 1.41421, -0.000124342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000124342, 0, 0
22.8126, 0, 0.000118543, 0, 1.41421, -0.000118543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000118543, 0, 0
22.8205, 0, 0.00011311, 0, 1.41421, -0.00011311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00011311, 0, 0
22.8284, 0, 0.000108022, 0, 1.41421, -0.000108022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000108022, 0, 0
22.8363, 0, 0.000103251, 0, 1.41421, -0.000103251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000103251, 0, 0
22.8442, 0, 9.87727e-05, 0, 1.41421, -9.87727e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.87727e-05, 0, 0
22.8521, 0, 9.45649e-05, 0, 1.41421, -9.45649e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45649e-05, 0, 0
22.8599, 0, 9.06044e-05, 0, 1.41421, -9.06044e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.06044e-05, 0, 0
22.8678, 0, 8.68668e-05, 0, 1.41421, -8.68668e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.68668e-05, 0, 0
22.8757, 0, 8.33338e-05, 0, 1.41421, -8.33338e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.33338e-05, 0, 0
22.8836, 2, 7.99851e-05, 0, 2, 1.99992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.99851e-05, 0, 0
22.8915, 0, 7.68015e-05, 0, 1.41421, -7.68015e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.68015e-05, 0, 0
22.8994, 0, 7.37676e-05, 0, 1.41421, -7.37676e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.37676e-05, 0, 0
22.9073, 0, 7.08669e-05, 0, 1.41421, -7.08669e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.08669e-05, 0, 0
22.9151, 0, 6.80852e-05, 0, 1.41421, -6.80852e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.80852e-05, 0, 0
22.923, 0, 6.54096e-05, 0, 1.41421, -6.54096e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.54096e-05, 0, 0
22.9309, 0, 6.28283e-05, 0, 1.41421, -6.28283e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.28283e-05, 0, 0
22.9388, 0, 6.03306e-05, 0, 1.41421, -6.03306e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.03306e-05, 0, 0
22.9467, 0, 5.79086e-05, 0, 1.41421, -5.79086e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.79086e-05, 0, 0
22.9546, 0, 5.55538e-05, 0, 1.41421, -5.55538e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.55538e-05, 0, 0
22.9625, 0, 5.3259e-05, 0, 1.41421, -5.3259e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.3259e-05, 0, 0
22.9703, 0, 5.10198e-05, 0, 1.41421, -5.10198e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.10198e-05, 0, 0
22.9782, 0, 4.88315e-05, 0, 1.41421, -4.88315e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.88315e-05, 0, 0
22.9861, 0, 4.66889e-05, 0, 1.41421, -4.66889e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.66889e-05, 0, 0
22.994, 0, 4.4591e-05, 0, 1.41421, -4.4591e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4591e-05, 0, 0
23.0019, 0, 4.25352e-05, 0, 1.41421, -4.25352e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.25352e-05, 0, 0
23.0098, 0, 4.05199e-05, 0, 1.41421, -4.05199e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05199e-05, 0, 0
23.0177, 0, 3.85456e-05, 0, 1.41421, -3.85456e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.85456e-05, 0, 0
23.0255, 0, 3.66117e-05, 0, 1.41421, -3.66117e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66117e-05, 0, 0
23.0334, 0, 3.47188e-05, 0, 1.41421, -3.47188e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47188e-05, 0, 0
23.0413, 0, 3.28678e-05, 0, 1.41421, -3.28678e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28678e-05, 0, 0
23.0492, 0, 3.10595e-05, 0, 1.41421, -3.10595e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10595e-05, 0, 0
23.0571, 0, 2.92963e-05, 0, 1.41421, -2.92963e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92963e-05, 0, 0
23.065, 0, 2.75796e-05, 0, 1.41421, -2.75796e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75796e-05, 0, 0
23.0728, 0, 2.59106e-05, 0, 1.41421, -2.59106e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59106e-05, 0, 0
23.0807, 0, 2.42922e-05, 0, 1.41421, -2.42922e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42922e-05, 0, 0
23.0886, 0, 2.27261e-05, 0, 1.41421, -2.27261e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27261e-05, 0, 0
23.0965, 0, 2.12131e-05, 0, 1.41421, -2.12131e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12131e-05, 0, 0
23.1044, 0, 1.97559e-05, 0, 1.41421, -1.97559e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97559e-05, 0, 0
23.1123, 0, 1.83557e-05, 0, 1.41421, -1.83557e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83557e-05, 0, 0
23.1202, 0, 1.70136e-05, 0, 1.41421, -1.70136e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70136e-05, 0, 0
23.128, 0, 1.57311e-05, 0, 1.41421, -1.57311e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57311e-05, 0, 0
23.1359, 0, 1.45089e-05, 0, 1.41421, -1.45089e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45089e-05, 0, 0
23.1438, 0, 1.33472e-05, 0, 1.41421, -1.33472e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33472e-05, 0, 0
23.1517, 0, 1.22471e-05, 0, 1.41421, -1.22471e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22471e-05, 0, 0
23.1596, 0, 1.12078e-05, 0, 1.41421, -1.12078e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12078e-05, 0, 0
23.1675, 0, 1.02288e-05, 0, 1.41421, -1.02288e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02288e-05, 0, 0
23.1754, 0, 9.31015e-06, 0, 1.41421, -9.31015e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.31015e-06, 0, 0
23.1832, 0, 8.45056e-06, 0, 1.41421, -8.45056e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.45056e-06, 0, 0
23.1911, 0, 7.64867e-06, 0, 1.41421, -7.64867e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.64867e-06, 0, 0
23.199, 0, 6.90343e-06, 0, 1.41421, -6.90343e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.90343e-06, 0, 0
23.2069, 0, 6.2131e-06, 0, 1.41421, -6.2131e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.2131e-06, 0, 0
23.2148, 0, 5.57532e-06, 0, 1.41421, -5.57532e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57532e-06, 0, 0
23.2227, 0, 4.9885e-06, 0, 1.41421, -4.9885e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9885e-06, 0, 0
23.2305, 0, 4.45027e-06, 0, 1.41421, -4.45027e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.45027e-06, 0, 0
23.2384, 0, 3.95817e-06, 0, 1.41421, -3.95817e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.95817e-06, 0, 0
23.2463, 0, 3.51002e-06, 0, 1.41421, -3.51002e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51002e-06, 0, 0
23.2542, 0, 3.1032e-06, 0, 1.41421, -3.1032e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1032e-06, 0, 0
23.2621, 0, 2.73517e-06, 0, 1.41421, -2.73517e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73517e-06, 0, 0
23.27, 0, 2.4034e-06, 0, 1.41421, -2.4034e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4034e-06, 0, 0
23.2779, 0, 2.10528e-06, 0, 1.41421, -2.10528e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10528e-06, 0, 0
