   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_349.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
18.1713, 0, 0.107715, 7.17532e-07, 1.41421, -0.107715, 0, 7.17532e-07, 7.17532e-07, 7.17532e-07, 7.17532e-07, 7.17532e-07, 7.17532e-07, 7.17532e-07, 7.17532e-07, 7.17532e-07, 7.17532e-07, 7.17532e-07, 7.17532e-07, 7.17532e-07, 7.17532e-07, 7.17532e-07, 7.17532e-07, 7.17532e-07, 7.17532e-07, 8.16745e-06, 7.17532e-07, 0.107708, 7.17532e-07
18.1791, 0, 0.110174, 4.73501e-07, 1.41421, -0.110174, 0, 4.73501e-07, 4.73501e-07, 4.73501e-07, 4.73501e-07, 4.73501e-07, 4.73501e-07, 4.73501e-07, 4.73501e-07, 4.73501e-07, 4.73501e-07, 4.73501e-07, 4.73501e-07, 4.73501e-07, 4.73501e-07, 4.73501e-07, 4.73501e-07, 4.73501e-07, 4.73501e-07, 8.5239e-06, 4.73501e-07, 0.110166, 4.73501e-07
18.187, 0, 0.112705, 1.18375e-07, 1.41421, -0.112705, 0, 1.18375e-07, 1.18375e-07, 1.18375e-07, 1.18375e-07, 1.18375e-07, 1.18375e-07, 1.18375e-07, 1.18375e-07, 1.18375e-07, 1.18375e-07, 1.18375e-07, 1.18375e-07, 1.18375e-07, 1.18375e-07, 1.18375e-07, 1.18375e-07, 1.18375e-07, 1.18375e-07, 8.80946e-06, 1.18375e-07, 0.112696, 1.18375e-07
18.1949, 0, 0.11531, 0, 1.41421, -0.11531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.37143e-06, 0, 0.115301, 0
18.2028, 0, 0.117994, 8.67423e-07, 1.41421, -0.117994, 0, 8.67423e-07, 8.67423e-07, 8.67423e-07, 8.67423e-07, 8.67423e-07, 8.67423e-07, 8.67423e-07, 8.67423e-07, 8.67423e-07, 8.67423e-07, 8.67423e-07, 8.67423e-07, 8.67423e-07, 8.67423e-07, 8.67423e-07, 8.67423e-07, 8.67423e-07, 8.67423e-07, 1.09586e-05, 8.67423e-07, 0.117983, 8.67423e-07
18.2106, 0, 0.120755, 2.17316e-06, 1.41421, -0.120755, 0, 2.17316e-06, 2.17316e-06, 2.17316e-06, 2.17316e-06, 2.17316e-06, 2.17316e-06, 2.17316e-06, 2.17316e-06, 2.17316e-06, 2.17316e-06, 2.17316e-06, 2.17316e-06, 2.17316e-06, 2.17316e-06, 2.17316e-06, 2.17316e-06, 2.17316e-06, 2.17316e-06, 1.30216e-05, 2.17316e-06, 0.120745, 2.17316e-06
18.2185, 0, 0.123599, 2.76378e-06, 1.41421, -0.123599, 0, 2.76378e-06, 2.76378e-06, 2.76378e-06, 2.76378e-06, 2.76378e-06, 2.76378e-06, 2.76378e-06, 2.76378e-06, 2.76378e-06, 2.76378e-06, 2.76378e-06, 2.76378e-06, 2.76378e-06, 2.76378e-06, 2.76378e-06, 2.76378e-06, 2.76378e-06, 2.76378e-06, 1.44061e-05, 2.76378e-06, 0.123587, 2.76378e-06
18.2264, 0, 0.126526, 2.80062e-06, 1.41421, -0.126526, 0, 2.80062e-06, 2.80062e-06, 2.80062e-06, 2.80062e-06, 2.80062e-06, 2.80062e-06, 2.80062e-06, 2.80062e-06, 2.80062e-06, 2.80062e-06, 2.80062e-06, 2.80062e-06, 2.80062e-06, 2.80062e-06, 2.80062e-06, 2.80062e-06, 2.80062e-06, 2.80062e-06, 1.52711e-05, 2.80062e-06, 0.126514, 2.80062e-06
18.2342, 0, 0.129541, 2.8377e-06, 1.41421, -0.129541, 0, 2.8377e-06, 2.8377e-06, 2.8377e-06, 2.8377e-06, 2.8377e-06, 2.8377e-06, 2.8377e-06, 2.8377e-06, 2.8377e-06, 2.8377e-06, 2.8377e-06, 2.8377e-06, 2.8377e-06, 2.8377e-06, 2.8377e-06, 2.8377e-06, 2.8377e-06, 2.8377e-06, 1.61683e-05, 2.8377e-06, 0.129527, 2.8377e-06
18.2421, 2, 0.132645, 3.90231e-06, 2, 1.86735, 0, 3.90231e-06, 3.90231e-06, 3.90231e-06, 3.90231e-06, 3.90231e-06, 3.90231e-06, 3.90231e-06, 3.90231e-06, 3.90231e-06, 3.90231e-06, 3.90231e-06, 3.90231e-06, 3.90231e-06, 3.90231e-06, 3.90231e-06, 3.90231e-06, 3.90231e-06, 3.90231e-06, 1.8122e-05, 3.90231e-06, 0.132631, 3.90231e-06
18.25, 0, 0.135843, 4.68987e-06, 1.41421, -0.135843, 0, 4.68987e-06, 4.68987e-06, 4.68987e-06, 4.68987e-06, 4.68987e-06, 4.68987e-06, 4.68987e-06, 4.68987e-06, 4.68987e-06, 4.68987e-06, 4.68987e-06, 4.68987e-06, 4.68987e-06, 4.68987e-06, 4.68987e-06, 4.68987e-06, 4.68987e-06, 4.68987e-06, 1.98251e-05, 4.68987e-06, 0.135828, 4.68987e-06
18.2578, 2, 0.139135, 4.99758e-06, 2, 1.86086, 0, 4.99758e-06, 4.99758e-06, 4.99758e-06, 4.99758e-06, 4.99758e-06, 4.99758e-06, 4.99758e-06, 4.99758e-06, 4.99758e-06, 4.99758e-06, 4.99758e-06, 4.99758e-06, 4.99758e-06, 4.99758e-06, 4.99758e-06, 4.99758e-06, 4.99758e-06, 4.99758e-06, 2.10704e-05, 4.99758e-06, 0.139119, 4.99758e-06
18.2657, 0, 0.142526, 4.88566e-06, 1.41421, -0.142526, 0, 4.88566e-06, 4.88566e-06, 4.88566e-06, 4.88566e-06, 4.88566e-06, 4.88566e-06, 4.88566e-06, 4.88566e-06, 4.88566e-06, 4.88566e-06, 4.88566e-06, 4.88566e-06, 4.88566e-06, 4.88566e-06, 4.88566e-06, 4.88566e-06, 4.88566e-06, 4.88566e-06, 2.19148e-05, 4.88566e-06, 0.142509, 4.88566e-06
18.2736, 2, 0.146018, 4.49505e-06, 2, 1.85398, 0, 4.49505e-06, 4.49505e-06, 4.49505e-06, 4.49505e-06, 4.49505e-06, 4.49505e-06, 4.49505e-06, 4.49505e-06, 4.49505e-06, 4.49505e-06, 4.49505e-06, 4.49505e-06, 4.49505e-06, 4.49505e-06, 4.49505e-06, 4.49505e-06, 4.49505e-06, 4.49505e-06, 2.24948e-05, 4.49505e-06, 0.146, 4.49505e-06
18.2814, 0, 0.149614, 3.73904e-06, 1.41421, -0.149614, 0, 3.73904e-06, 3.73904e-06, 3.73904e-06, 3.73904e-06, 3.73904e-06, 3.73904e-06, 3.73904e-06, 3.73904e-06, 3.73904e-06, 3.73904e-06, 3.73904e-06, 3.73904e-06, 3.73904e-06, 3.73904e-06, 3.73904e-06, 3.73904e-06, 3.73904e-06, 3.73904e-06, 2.27191e-05, 3.73904e-06, 0.149595, 3.73904e-06
18.2893, 0, 0.153317, 2.77931e-06, 1.41421, -0.153317, 0, 2.77931e-06, 2.77931e-06, 2.77931e-06, 2.77931e-06, 2.77931e-06, 2.77931e-06, 2.77931e-06, 2.77931e-06, 2.77931e-06, 2.77931e-06, 2.77931e-06, 2.77931e-06, 2.77931e-06, 2.77931e-06, 2.77931e-06, 2.77931e-06, 2.77931e-06, 2.77931e-06, 2.27442e-05, 2.77931e-06, 0.153298, 2.77931e-06
18.2972, 0, 0.157133, 1.73045e-06, 1.41421, -0.157133, 0, 1.73045e-06, 1.73045e-06, 1.73045e-06, 1.73045e-06, 1.73045e-06, 1.73045e-06, 1.73045e-06, 1.73045e-06, 1.73045e-06, 1.73045e-06, 1.73045e-06, 1.73045e-06, 1.73045e-06, 1.73045e-06, 1.73045e-06, 1.73045e-06, 1.73045e-06, 1.73045e-06, 2.26803e-05, 1.73045e-06, 0.157112, 1.73045e-06
18.305, 0, 0.161061, 8.07633e-07, 1.41421, -0.161061, 0, 8.07633e-07, 8.07633e-07, 8.07633e-07, 8.07633e-07, 8.07633e-07, 8.07633e-07, 8.07633e-07, 8.07633e-07, 8.07633e-07, 8.07633e-07, 8.07633e-07, 8.07633e-07, 8.07633e-07, 8.07633e-07, 8.07633e-07, 8.07633e-07, 8.07633e-07, 8.07633e-07, 2.27362e-05, 8.07633e-07, 0.161039, 8.07633e-07
18.3129, 0, 0.165109, 2.01908e-07, 1.41421, -0.165109, 0, 2.01908e-07, 2.01908e-07, 2.01908e-07, 2.01908e-07, 2.01908e-07, 2.01908e-07, 2.01908e-07, 2.01908e-07, 2.01908e-07, 2.01908e-07, 2.01908e-07, 2.01908e-07, 2.01908e-07, 2.01908e-07, 2.01908e-07, 2.01908e-07, 2.01908e-07, 2.01908e-07, 2.30983e-05, 2.01908e-07, 0.165086, 2.01908e-07
18.3208, 0, 0.169275, 0, 1.41421, -0.169275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38466e-05, 0, 0.169251, 0
18.3287, 0, 0.173566, 0, 1.41421, -0.173566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47738e-05, 0, 0.173541, 0
18.3365, 0, 0.177983, 0, 1.41421, -0.177983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56719e-05, 0, 0.177957, 0
18.3444, 0, 0.182529, 5.67448e-09, 1.41421, -0.182529, 0, 5.67448e-09, 5.67448e-09, 5.67448e-09, 5.67448e-09, 5.67448e-09, 5.67448e-09, 5.67448e-09, 5.67448e-09, 5.67448e-09, 5.67448e-09, 5.67448e-09, 5.67448e-09, 5.67448e-09, 5.67448e-09, 5.67448e-09, 5.67448e-09, 5.67448e-09, 5.67448e-09, 2.65403e-05, 5.67448e-09, 0.182503, 5.67448e-09
18.3523, 0, 0.187206, 2.00089e-08, 1.41421, -0.187206, 0, 2.00089e-08, 2.00089e-08, 2.00089e-08, 2.00089e-08, 2.00089e-08, 2.00089e-08, 2.00089e-08, 2.00089e-08, 2.00089e-08, 2.00089e-08, 2.00089e-08, 2.00089e-08, 2.00089e-08, 2.00089e-08, 2.00089e-08, 2.00089e-08, 2.00089e-08, 2.00089e-08, 2.73756e-05, 2.00089e-08, 0.187179, 2.00089e-08
18.3601, 0, 0.19202, 3.93599e-08, 1.41421, -0.19202, 0, 3.93599e-08, 3.93599e-08, 3.93599e-08, 3.93599e-08, 3.93599e-08, 3.93599e-08, 3.93599e-08, 3.93599e-08, 3.93599e-08, 3.93599e-08, 3.93599e-08, 3.93599e-08, 3.93599e-08, 3.93599e-08, 3.93599e-08, 3.93599e-08, 3.93599e-08, 3.93599e-08, 2.81687e-05, 3.93599e-08, 0.191992, 3.93599e-08
18.368, 0, 0.196968, 6.28716e-08, 1.41421, -0.196968, 0, 6.28716e-08, 6.28716e-08, 6.28716e-08, 6.28716e-08, 6.28716e-08, 6.28716e-08, 6.28716e-08, 6.28716e-08, 6.28716e-08, 6.28716e-08, 6.28716e-08, 6.28716e-08, 6.28716e-08, 6.28716e-08, 6.28716e-08, 6.28716e-08, 6.28716e-08, 6.28716e-08, 2.8912e-05, 6.28716e-08, 0.196939, 6.28716e-08
18.3759, 0, 0.202056, 9.18641e-08, 1.41421, -0.202056, 0, 9.18641e-08, 9.18641e-08, 9.18641e-08, 9.18641e-08, 9.18641e-08, 9.18641e-08, 9.18641e-08, 9.18641e-08, 9.18641e-08, 9.18641e-08, 9.18641e-08, 9.18641e-08, 9.18641e-08, 9.18641e-08, 9.18641e-08, 9.18641e-08, 9.18641e-08, 9.18641e-08, 2.96013e-05, 9.18641e-08, 0.202026, 9.18641e-08
18.3837, 2, 0.207284, 1.29906e-07, 2, 1.79272, 0, 1.29906e-07, 1.29906e-07, 1.29906e-07, 1.29906e-07, 1.29906e-07, 1.29906e-07, 1.29906e-07, 1.29906e-07, 1.29906e-07, 1.29906e-07, 1.29906e-07, 1.29906e-07, 1.29906e-07, 1.29906e-07, 1.29906e-07, 1.29906e-07, 1.29906e-07, 1.29906e-07, 3.02344e-05, 1.29906e-07, 0.207254, 1.29906e-07
18.3916, 0, 0.212653, 1.67072e-07, 1.41421, -0.212653, 0, 1.67072e-07, 1.67072e-07, 1.67072e-07, 1.67072e-07, 1.67072e-07, 1.67072e-07, 1.67072e-07, 1.67072e-07, 1.67072e-07, 1.67072e-07, 1.67072e-07, 1.67072e-07, 1.67072e-07, 1.67072e-07, 1.67072e-07, 1.67072e-07, 1.67072e-07, 1.67072e-07, 3.07959e-05, 1.67072e-07, 0.212623, 1.67072e-07
18.3995, 0, 0.218163, 1.97311e-07, 1.41421, -0.218163, 0, 1.97311e-07, 1.97311e-07, 1.97311e-07, 1.97311e-07, 1.97311e-07, 1.97311e-07, 1.97311e-07, 1.97311e-07, 1.97311e-07, 1.97311e-07, 1.97311e-07, 1.97311e-07, 1.97311e-07, 1.97311e-07, 1.97311e-07, 1.97311e-07, 1.97311e-07, 1.97311e-07, 3.12746e-05, 1.97311e-07, 0.218132, 1.97311e-07
18.4073, 0, 0.223819, 2.15992e-07, 1.41421, -0.223819, 0, 2.15992e-07, 2.15992e-07, 2.15992e-07, 2.15992e-07, 2.15992e-07, 2.15992e-07, 2.15992e-07, 2.15992e-07, 2.15992e-07, 2.15992e-07, 2.15992e-07, 2.15992e-07, 2.15992e-07, 2.15992e-07, 2.15992e-07, 2.15992e-07, 2.15992e-07, 2.15992e-07, 3.16616e-05, 2.15992e-07, 0.223788, 2.15992e-07
18.4152, 0, 0.229614, 2.24314e-07, 1.41421, -0.229614, 0, 2.24314e-07, 2.24314e-07, 2.24314e-07, 2.24314e-07, 2.24314e-07, 2.24314e-07, 2.24314e-07, 2.24314e-07, 2.24314e-07, 2.24314e-07, 2.24314e-07, 2.24314e-07, 2.24314e-07, 2.24314e-07, 2.24314e-07, 2.24314e-07, 2.24314e-07, 2.24314e-07, 3.19535e-05, 2.24314e-07, 0.229582, 2.24314e-07
18.4231, 0, 0.235551, 2.22666e-07, 1.41421, -0.235551, 0, 2.22666e-07, 2.22666e-07, 2.22666e-07, 2.22666e-07, 2.22666e-07, 2.22666e-07, 2.22666e-07, 2.22666e-07, 2.22666e-07, 2.22666e-07, 2.22666e-07, 2.22666e-07, 2.22666e-07, 2.22666e-07, 2.22666e-07, 2.22666e-07, 2.22666e-07, 2.22666e-07, 3.21475e-05, 2.22666e-07, 0.235519, 2.22666e-07
18.431, 0, 0.241628, 2.12819e-07, 1.41421, -0.241628, 0, 2.12819e-07, 2.12819e-07, 2.12819e-07, 2.12819e-07, 2.12819e-07, 2.12819e-07, 2.12819e-07, 2.12819e-07, 2.12819e-07, 2.12819e-07, 2.12819e-07, 2.12819e-07, 2.12819e-07, 2.12819e-07, 2.12819e-07, 2.12819e-07, 2.12819e-07, 2.12819e-07, 3.22423e-05, 2.12819e-07, 0.241596, 2.12819e-07
18.4388, 2, 0.247841, 1.97684e-07, 2, 1.75216, 0, 1.97684e-07, 1.97684e-07, 1.97684e-07, 1.97684e-07, 1.97684e-07, 1.97684e-07, 1.97684e-07, 1.97684e-07, 1.97684e-07, 1.97684e-07, 1.97684e-07, 1.97684e-07, 1.97684e-07, 1.97684e-07, 1.97684e-07, 1.97684e-07, 1.97684e-07, 1.97684e-07, 3.22386e-05, 1.97684e-07, 0.247809, 1.97684e-07
18.4467, 0, 0.254187, 1.74559e-07, 1.41421, -0.254187, 0, 1.74559e-07, 1.74559e-07, 1.74559e-07, 1.74559e-07, 1.74559e-07, 1.74559e-07, 1.74559e-07, 1.74559e-07, 1.74559e-07, 1.74559e-07, 1.74559e-07, 1.74559e-07, 1.74559e-07, 1.74559e-07, 1.74559e-07, 1.74559e-07, 1.74559e-07, 1.74559e-07, 3.21325e-05, 1.74559e-07, 0.254155, 1.74559e-07
18.4546, 2, 0.260664, 1.46246e-07, 2, 1.73934, 0, 1.46246e-07, 1.46246e-07, 1.46246e-07, 1.46246e-07, 1.46246e-07, 1.46246e-07, 1.46246e-07, 1.46246e-07, 1.46246e-07, 1.46246e-07, 1.46246e-07, 1.46246e-07, 1.46246e-07, 1.46246e-07, 1.46246e-07, 1.46246e-07, 1.46246e-07, 1.46246e-07, 3.19261e-05, 1.46246e-07, 0.260632, 1.46246e-07
18.4624, 0, 0.267261, 1.17482e-07, 1.41421, -0.267261, 0, 1.17482e-07, 1.17482e-07, 1.17482e-07, 1.17482e-07, 1.17482e-07, 1.17482e-07, 1.17482e-07, 1.17482e-07, 1.17482e-07, 1.17482e-07, 1.17482e-07, 1.17482e-07, 1.17482e-07, 1.17482e-07, 1.17482e-07, 1.17482e-07, 1.17482e-07, 1.17482e-07, 3.16245e-05, 1.17482e-07, 0.26723, 1.17482e-07
18.4703, 2, 0.273977, 9.142e-08, 2, 1.72602, 0, 9.142e-08, 9.142e-08, 9.142e-08, 9.142e-08, 9.142e-08, 9.142e-08, 9.142e-08, 9.142e-08, 9.142e-08, 9.142e-08, 9.142e-08, 9.142e-08, 9.142e-08, 9.142e-08, 9.142e-08, 9.142e-08, 9.142e-08, 9.142e-08, 3.12321e-05, 9.142e-08, 0.273946, 9.142e-08
18.4782, 0, 0.280802, 6.47981e-08, 1.41421, -0.280802, 0, 6.47981e-08, 6.47981e-08, 6.47981e-08, 6.47981e-08, 6.47981e-08, 6.47981e-08, 6.47981e-08, 6.47981e-08, 6.47981e-08, 6.47981e-08, 6.47981e-08, 6.47981e-08, 6.47981e-08, 6.47981e-08, 6.47981e-08, 6.47981e-08, 6.47981e-08, 6.47981e-08, 3.07478e-05, 6.47981e-08, 0.280772, 6.47981e-08
18.486, 0, 0.287728, 4.12293e-08, 1.41421, -0.287728, 0, 4.12293e-08, 4.12293e-08, 4.12293e-08, 4.12293e-08, 4.12293e-08, 4.12293e-08, 4.12293e-08, 4.12293e-08, 4.12293e-08, 4.12293e-08, 4.12293e-08, 4.12293e-08, 4.12293e-08, 4.12293e-08, 4.12293e-08, 4.12293e-08, 4.12293e-08, 4.12293e-08, 3.01783e-05, 4.12293e-08, 0.287698, 4.12293e-08
18.4939, 0, 0.294742, 2.2966e-08, 1.41421, -0.294742, 0, 2.2966e-08, 2.2966e-08, 2.2966e-08, 2.2966e-08, 2.2966e-08, 2.2966e-08, 2.2966e-08, 2.2966e-08, 2.2966e-08, 2.2966e-08, 2.2966e-08, 2.2966e-08, 2.2966e-08, 2.2966e-08, 2.2966e-08, 2.2966e-08, 2.2966e-08, 2.2966e-08, 2.953e-05, 2.2966e-08, 0.294713, 2.2966e-08
18.5018, 0, 0.301839, 1.03672e-08, 1.41421, -0.301839, 0, 1.03672e-08, 1.03672e-08, 1.03672e-08, 1.03672e-08, 1.03672e-08, 1.03672e-08, 1.03672e-08, 1.03672e-08, 1.03672e-08, 1.03672e-08, 1.03672e-08, 1.03672e-08, 1.03672e-08, 1.03672e-08, 1.03672e-08, 1.03672e-08, 1.03672e-08, 1.03672e-08, 2.88077e-05, 1.03672e-08, 0.30181, 1.03672e-08
18.5096, 0, 0.308998, 2.59181e-09, 1.41421, -0.308998, 0, 2.59181e-09, 2.59181e-09, 2.59181e-09, 2.59181e-09, 2.59181e-09, 2.59181e-09, 2.59181e-09, 2.59181e-09, 2.59181e-09, 2.59181e-09, 2.59181e-09, 2.59181e-09, 2.59181e-09, 2.59181e-09, 2.59181e-09, 2.59181e-09, 2.59181e-09, 2.59181e-09, 2.80169e-05, 2.59181e-09, 0.30897, 2.59181e-09
18.5175, 0, 0.316212, 0, 1.41421, -0.316212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71637e-05, 0, 0.316185, 0
18.5254, 0, 0.323463, 0, 1.41421, -0.323463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62529e-05, 0, 0.323436, 0
18.5332, 0, 0.330734, 1.75563e-12, 1.41421, -0.330734, 0, 1.75563e-12, 1.75563e-12, 1.75563e-12, 1.75563e-12, 1.75563e-12, 1.75563e-12, 1.75563e-12, 1.75563e-12, 1.75563e-12, 1.75563e-12, 1.75563e-12, 1.75563e-12, 1.75563e-12, 1.75563e-12, 1.75563e-12, 1.75563e-12, 1.75563e-12, 1.75563e-12, 2.52895e-05, 1.75563e-12, 0.330708, 1.75563e-12
18.5411, 0, 0.338006, 6.34051e-12, 1.41421, -0.338006, 0, 6.34051e-12, 6.34051e-12, 6.34051e-12, 6.34051e-12, 6.34051e-12, 6.34051e-12, 6.34051e-12, 6.34051e-12, 6.34051e-12, 6.34051e-12, 6.34051e-12, 6.34051e-12, 6.34051e-12, 6.34051e-12, 6.34051e-12, 6.34051e-12, 6.34051e-12, 6.34051e-12, 2.42818e-05, 6.34051e-12, 0.337981, 6.34051e-12
18.549, 0, 0.345265, 1.23327e-11, 1.41421, -0.345265, 0, 1.23327e-11, 1.23327e-11, 1.23327e-11, 1.23327e-11, 1.23327e-11, 1.23327e-11, 1.23327e-11, 1.23327e-11, 1.23327e-11, 1.23327e-11, 1.23327e-11, 1.23327e-11, 1.23327e-11, 1.23327e-11, 1.23327e-11, 1.23327e-11, 1.23327e-11, 1.23327e-11, 2.32374e-05, 1.23327e-11, 0.345241, 1.23327e-11
18.5569, 0, 0.352483, 1.94119e-11, 1.41421, -0.352483, 0, 1.94119e-11, 1.94119e-11, 1.94119e-11, 1.94119e-11, 1.94119e-11, 1.94119e-11, 1.94119e-11, 1.94119e-11, 1.94119e-11, 1.94119e-11, 1.94119e-11, 1.94119e-11, 1.94119e-11, 1.94119e-11, 1.94119e-11, 1.94119e-11, 1.94119e-11, 1.94119e-11, 2.21659e-05, 1.94119e-11, 0.352461, 1.94119e-11
18.5647, 0, 0.359648, 2.80901e-11, 1.41421, -0.359648, 0, 2.80901e-11, 2.80901e-11, 2.80901e-11, 2.80901e-11, 2.80901e-11, 2.80901e-11, 2.80901e-11, 2.80901e-11, 2.80901e-11, 2.80901e-11, 2.80901e-11, 2.80901e-11, 2.80901e-11, 2.80901e-11, 2.80901e-11, 2.80901e-11, 2.80901e-11, 2.80901e-11, 2.10749e-05, 2.80901e-11, 0.359627, 2.80901e-11
18.5726, 2, 0.366728, 4.56928e-11, 2, 1.63327, 0, 4.56928e-11, 4.56928e-11, 4.56928e-11, 4.56928e-11, 4.56928e-11, 4.56928e-11, 4.56928e-11, 4.56928e-11, 4.56928e-11, 4.56928e-11, 4.56928e-11, 4.56928e-11, 4.56928e-11, 4.56928e-11, 4.56928e-11, 4.56928e-11, 4.56928e-11, 4.56928e-11, 1.9974e-05, 4.56928e-11, 0.366708, 4.56928e-11
18.5805, 0, 0.373707, 6.40507e-11, 1.41421, -0.373707, 0, 6.40507e-11, 6.40507e-11, 6.40507e-11, 6.40507e-11, 6.40507e-11, 6.40507e-11, 6.40507e-11, 6.40507e-11, 6.40507e-11, 6.40507e-11, 6.40507e-11, 6.40507e-11, 6.40507e-11, 6.40507e-11, 6.40507e-11, 6.40507e-11, 6.40507e-11, 6.40507e-11, 1.88707e-05, 6.40507e-11, 0.373688, 6.40507e-11
18.5883, 0, 0.380558, 8.03401e-11, 1.41421, -0.380558, 0, 8.03401e-11, 8.03401e-11, 8.03401e-11, 8.03401e-11, 8.03401e-11, 8.03401e-11, 8.03401e-11, 8.03401e-11, 8.03401e-11, 8.03401e-11, 8.03401e-11, 8.03401e-11, 8.03401e-11, 8.03401e-11, 8.03401e-11, 8.03401e-11, 8.03401e-11, 8.03401e-11, 1.77733e-05, 8.03401e-11, 0.38054, 8.03401e-11
18.5962, 0, 0.387257, 9.56804e-11, 1.41421, -0.387257, 0, 9.56804e-11, 9.56804e-11, 9.56804e-11, 9.56804e-11, 9.56804e-11, 9.56804e-11, 9.56804e-11, 9.56804e-11, 9.56804e-11, 9.56804e-11, 9.56804e-11, 9.56804e-11, 9.56804e-11, 9.56804e-11, 9.56804e-11, 9.56804e-11, 9.56804e-11, 9.56804e-11, 1.66895e-05, 9.56804e-11, 0.38724, 9.56804e-11
18.6041, 0, 0.393777, 1.1236e-10, 1.41421, -0.393777, 0, 1.1236e-10, 1.1236e-10, 1.1236e-10, 1.1236e-10, 1.1236e-10, 1.1236e-10, 1.1236e-10, 1.1236e-10, 1.1236e-10, 1.1236e-10, 1.1236e-10, 1.1236e-10, 1.1236e-10, 1.1236e-10, 1.1236e-10, 1.1236e-10, 1.1236e-10, 1.1236e-10, 1.56266e-05, 1.1236e-10, 0.393762, 1.1236e-10
18.6119, 0, 0.400096, 1.36783e-10, 1.41421, -0.400096, 0, 1.36783e-10, 1.36783e-10, 1.36783e-10, 1.36783e-10, 1.36783e-10, 1.36783e-10, 1.36783e-10, 1.36783e-10, 1.36783e-10, 1.36783e-10, 1.36783e-10, 1.36783e-10, 1.36783e-10, 1.36783e-10, 1.36783e-10, 1.36783e-10, 1.36783e-10, 1.36783e-10, 1.45904e-05, 1.36783e-10, 0.400082, 1.36783e-10
18.6198, 0, 0.406187, 1.57258e-10, 1.41421, -0.406187, 0, 1.57258e-10, 1.57258e-10, 1.57258e-10, 1.57258e-10, 1.57258e-10, 1.57258e-10, 1.57258e-10, 1.57258e-10, 1.57258e-10, 1.57258e-10, 1.57258e-10, 1.57258e-10, 1.57258e-10, 1.57258e-10, 1.57258e-10, 1.57258e-10, 1.57258e-10, 1.57258e-10, 1.35871e-05, 1.57258e-10, 0.406174, 1.57258e-10
18.6277, 0, 0.412023, 1.71414e-10, 1.41421, -0.412023, 0, 1.71414e-10, 1.71414e-10, 1.71414e-10, 1.71414e-10, 1.71414e-10, 1.71414e-10, 1.71414e-10, 1.71414e-10, 1.71414e-10, 1.71414e-10, 1.71414e-10, 1.71414e-10, 1.71414e-10, 1.71414e-10, 1.71414e-10, 1.71414e-10, 1.71414e-10, 1.71414e-10, 1.26219e-05, 1.71414e-10, 0.41201, 1.71414e-10
18.6355, 2, 0.417583, 1.8221e-10, 2, 1.58242, 0, 1.8221e-10, 1.8221e-10, 1.8221e-10, 1.8221e-10, 1.8221e-10, 1.8221e-10, 1.8221e-10, 1.8221e-10, 1.8221e-10, 1.8221e-10, 1.8221e-10, 1.8221e-10, 1.8221e-10, 1.8221e-10, 1.8221e-10, 1.8221e-10, 1.8221e-10, 1.8221e-10, 1.16984e-05, 1.8221e-10, 0.417571, 1.8221e-10
18.6434, 0, 0.422836, 1.93335e-10, 1.41421, -0.422836, 0, 1.93335e-10, 1.93335e-10, 1.93335e-10, 1.93335e-10, 1.93335e-10, 1.93335e-10, 1.93335e-10, 1.93335e-10, 1.93335e-10, 1.93335e-10, 1.93335e-10, 1.93335e-10, 1.93335e-10, 1.93335e-10, 1.93335e-10, 1.93335e-10, 1.93335e-10, 1.93335e-10, 1.0821e-05, 1.93335e-10, 0.422825, 1.93335e-10
18.6513, 0, 0.427762, 2.27523e-10, 1.41421, -0.427762, 0, 2.27523e-10, 2.27523e-10, 2.27523e-10, 2.27523e-10, 2.27523e-10, 2.27523e-10, 2.27523e-10, 2.27523e-10, 2.27523e-10, 2.27523e-10, 2.27523e-10, 2.27523e-10, 2.27523e-10, 2.27523e-10, 2.27523e-10, 2.27523e-10, 2.27523e-10, 2.27523e-10, 9.99172e-06, 2.27523e-10, 0.427752, 2.27523e-10
