   PIQUANT 0.0.0-main  ps__0246_0688790088_000rfs_shot_51.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cl_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
10.9823, 89.2465, 93.3674, 93.3671, 9.5523, -4.12096, 0, 93.3674, 93.3671, 93.3671, 93.3671, 93.3671, 93.3671, 93.3671, 93.3671, 93.3671, 93.3671, 93.3671, 93.3671, 93.3671, 93.3671
10.9897, 97.8957, 93.1436, 93.1433, 9.99478, 4.75208, 0, 93.1436, 93.1433, 93.1433, 93.1433, 93.1433, 93.1433, 93.1433, 93.1433, 93.1433, 93.1433, 93.1433, 93.1433, 93.1433, 93.1433
10.9971, 105.138, 92.9177, 92.9174, 10.3508, 12.2205, 0, 92.9177, 92.9174, 92.9174, 92.9174, 92.9174, 92.9174, 92.9174, 92.9174, 92.9174, 92.9174, 92.9174, 92.9174, 92.9174, 92.9174
11.0045, 103.389, 92.6922, 92.6918, 10.2659, 10.6964, 0, 92.6922, 92.6918, 92.6918, 92.6918, 92.6918, 92.6918, 92.6918, 92.6918, 92.6918, 92.6918, 92.6919, 92.6918, 92.6918, 92.6918
11.0119, 110.152, 92.4778, 92.4775, 10.5902, 17.6738, 0, 92.4778, 92.4775, 92.4775, 92.4775, 92.4775, 92.4775, 92.4775, 92.4775, 92.4775, 92.4775, 92.4775, 92.4775, 92.4775, 92.4775
11.0193, 91.2766, 92.2574, 92.257, 9.65798, -0.980782, 0, 92.2574, 92.257, 92.257, 92.257, 92.257, 92.257, 92.257, 92.257, 92.257, 92.257, 92.257, 92.257, 92.257, 92.257
11.0267, 89.1958, 92.0316, 92.0313, 9.54965, -2.83585, 0, 92.0316, 92.0313, 92.0313, 92.0313, 92.0313, 92.0313, 92.0313, 92.0313, 92.0313, 92.0313, 92.0313, 92.0313, 92.0313, 92.0313
11.0341, 89.6285, 91.8034, 91.8031, 9.57228, -2.17491, 0, 91.8034, 91.8031, 91.8031, 91.8031, 91.8031, 91.8031, 91.8031, 91.8031, 91.8031, 91.8031, 91.8031, 91.8031, 91.8031, 91.8031
11.0415, 107.628, 91.5755, 91.5751, 10.4703, 16.0523, 0, 91.5755, 91.5751, 91.5751, 91.5751, 91.5751, 91.5751, 91.5751, 91.5751, 91.5751, 91.5751, 91.5751, 91.5751, 91.5751, 91.5751
11.0489, 99.8848, 91.3646, 91.3643, 10.0938, 8.52011, 0, 91.3646, 91.3643, 91.3643, 91.3643, 91.3643, 91.3643, 91.3643, 91.3643, 91.3643, 91.3643, 91.3643, 91.3643, 91.3643, 91.3643
11.0563, 96.887, 91.1463, 91.1459, 9.94419, 5.74074, 0, 91.1463, 91.1459, 91.1459, 91.1459, 91.1459, 91.1459, 91.1459, 91.1459, 91.1459, 91.1459, 91.1459, 91.1459, 91.1459, 91.1459
11.0637, 91.7873, 90.9213, 90.921, 9.68438, 0.865959, 0, 90.9213, 90.921, 90.921, 90.921, 90.921, 90.921, 90.921, 90.921, 90.921, 90.921, 90.921, 90.921, 90.921, 90.921
11.0711, 104.44, 90.6933, 90.6929, 10.317, 13.7469, 0, 90.6933, 90.6929, 90.6929, 90.6929, 90.6929, 90.6929, 90.6929, 90.6929, 90.6929, 90.6929, 90.6929, 90.6929, 90.6929, 90.6929
11.0785, 118.261, 90.4655, 90.4652, 10.9664, 27.7958, 0, 90.4655, 90.4652, 90.4652, 90.4652, 90.4652, 90.4652, 90.4652, 90.4652, 90.4652, 90.4652, 90.4652, 90.4652, 90.4652, 90.4652
11.0859, 99.8197, 90.2554, 90.2551, 10.0906, 9.56429, 0, 90.2554, 90.2551, 90.2551, 90.2551, 90.2551, 90.2551, 90.2551, 90.2551, 90.2551, 90.2551, 90.2551, 90.2551, 90.2551, 90.2551
11.0933, 96.717, 90.0365, 90.0361, 9.93564, 6.68048, 0, 90.0365, 90.0361, 90.0361, 90.0361, 90.0361, 90.0361, 90.0361, 90.0361, 90.0361, 90.0361, 90.0362, 90.0361, 90.0361, 90.0361
11.1007, 99.7029, 89.81, 89.8097, 10.0848, 9.89281, 0, 89.81, 89.8097, 89.8097, 89.8097, 89.8097, 89.8097, 89.8097, 89.8097, 89.8097, 89.8097, 89.8097, 89.8097, 89.8097, 89.8097
11.1081, 82.0391, 89.5799, 89.5796, 9.16728, -7.54084, 0, 89.5799, 89.5796, 89.5796, 89.5796, 89.5796, 89.5796, 89.5796, 89.5796, 89.5796, 89.5796, 89.5796, 89.5796, 89.5796, 89.5796
11.1155, 90.1021, 89.3501, 89.3498, 9.59698, 0.751923, 0, 89.3501, 89.3498, 89.3498, 89.3498, 89.3498, 89.3498, 89.3498, 89.3498, 89.3498, 89.3498, 89.3498, 89.3498, 89.3498, 89.3498
11.1229, 100.084, 89.1436, 89.1432, 10.1036, 10.9401, 0, 89.1436, 89.1432, 89.1432, 89.1432, 89.1432, 89.1432, 89.1432, 89.1432, 89.1432, 89.1432, 89.1432, 89.1432, 89.1432, 89.1432
11.1303, 91.2662, 88.9267, 88.9264, 9.65744, 2.33943, 0, 88.9267, 88.9264, 88.9264, 88.9264, 88.9264, 88.9264, 88.9264, 88.9264, 88.9264, 88.9264, 88.9264, 88.9264, 88.9264, 88.9264
11.1377, 106.908, 88.7011, 88.7008, 10.4359, 18.2068, 0, 88.7011, 88.7008, 88.7008, 88.7008, 88.7008, 88.7008, 88.7008, 88.7008, 88.7008, 88.7008, 88.7008, 88.7008, 88.7008, 88.7008
11.1451, 100.03, 88.4713, 88.4709, 10.101, 11.5591, 0, 88.4713, 88.4709, 88.4709, 88.4709, 88.4709, 88.4709, 88.4709, 88.4709, 88.4709, 88.4709, 88.4709, 88.4709, 88.4709, 88.4709
11.1525, 94.7279, 88.2417, 88.2413, 9.83503, 6.48619, 0, 88.2417, 88.2413, 88.2413, 88.2413, 88.2413, 88.2413, 88.2413, 88.2413, 88.2413, 88.2413, 88.2413, 88.2413, 88.2413, 88.2413
11.1599, 91.1068, 88.0356, 88.0352, 9.64919, 3.07124, 0, 88.0356, 88.0352, 88.0352, 88.0352, 88.0352, 88.0352, 88.0352, 88.0352, 88.0352, 88.0352, 88.0352, 88.0352, 88.0352, 88.0352
11.1673, 96.4243, 87.8185, 87.8181, 9.9209, 8.60581, 0, 87.8184, 87.8181, 87.8181, 87.8181, 87.8181, 87.8181, 87.8181, 87.8181, 87.8181, 87.8181, 87.8181, 87.8181, 87.8181, 87.8181
11.1747, 90.0488, 87.5919, 87.5915, 9.59421, 2.45699, 0, 87.5919, 87.5915, 87.5915, 87.5915, 87.5915, 87.5915, 87.5915, 87.5915, 87.5915, 87.5915, 87.5915, 87.5915, 87.5915, 87.5915
11.1821, 99.4636, 87.3607, 87.3603, 10.0729, 12.1029, 0, 87.3607, 87.3603, 87.3603, 87.3603, 87.3603, 87.3603, 87.3603, 87.3603, 87.3603, 87.3603, 87.3603, 87.3603, 87.3603, 87.3603
11.1895, 82.0584, 87.1298, 87.1294, 9.16833, -5.07141, 0, 87.1298, 87.1294, 87.1294, 87.1294, 87.1294, 87.1294, 87.1294, 87.1294, 87.1294, 87.1294, 87.1294, 87.1294, 87.1294, 87.1294
11.1969, 91.2535, 86.9259, 86.9255, 9.65679, 4.32764, 0, 86.9259, 86.9255, 86.9255, 86.9255, 86.9255, 86.9255, 86.9255, 86.9255, 86.9255, 86.9255, 86.9255, 86.9255, 86.9255, 86.9255
11.2043, 87.1493, 86.7105, 86.7101, 9.44189, 0.438835, 0, 86.7105, 86.7101, 86.7101, 86.7101, 86.7101, 86.7101, 86.7101, 86.7101, 86.7101, 86.7101, 86.7101, 86.7101, 86.7101, 86.7101
11.2117, 73.4642, 86.4851, 86.4847, 8.68702, -13.0208, 0, 86.4851, 86.4847, 86.4847, 86.4847, 86.4847, 86.4847, 86.4847, 86.4847, 86.4847, 86.4847, 86.4847, 86.4847, 86.4847, 86.4847
11.2191, 98.4824, 86.2549, 86.2544, 10.0241, 12.2275, 0, 86.2549, 86.2544, 86.2544, 86.2544, 86.2544, 86.2544, 86.2544, 86.2544, 86.2544, 86.2544, 86.2544, 86.2544, 86.2544, 86.2544
11.2265, 89.8238, 86.025, 86.0245, 9.58247, 3.79884, 0, 86.025, 86.0245, 86.0245, 86.0245, 86.0245, 86.0245, 86.0245, 86.0245, 86.0245, 86.0245, 86.0245, 86.0245, 86.0245, 86.0245
11.2339, 103.181, 85.8212, 85.8207, 10.2558, 17.3597, 0, 85.8212, 85.8207, 85.8207, 85.8207, 85.8207, 85.8207, 85.8207, 85.8207, 85.8207, 85.8207, 85.8207, 85.8207, 85.8207, 85.8207
11.2413, 91.8761, 85.6057, 85.6052, 9.68897, 6.27041, 0, 85.6057, 85.6052, 85.6052, 85.6052, 85.6052, 85.6052, 85.6052, 85.6052, 85.6052, 85.6052, 85.6052, 85.6052, 85.6052, 85.6052
11.2487, 96.7936, 85.3799, 85.3794, 9.9395, 11.4136, 0, 85.3799, 85.3794, 85.3794, 85.3794, 85.3794, 85.3794, 85.3794, 85.3794, 85.3794, 85.3794, 85.3794, 85.3794, 85.3794, 85.3794
11.2561, 104.416, 85.1492, 85.1487, 10.3158, 19.2664, 0, 85.1492, 85.1487, 85.1487, 85.1487, 85.1487, 85.1487, 85.1487, 85.1487, 85.1487, 85.1487, 85.1487, 85.1487, 85.1487, 85.1487
11.2634, 100.639, 84.9188, 84.9183, 10.1311, 15.7206, 0, 84.9188, 84.9183, 84.9183, 84.9183, 84.9183, 84.9183, 84.9183, 84.9183, 84.9183, 84.9183, 84.9183, 84.9183, 84.9183, 84.9183
11.2708, 84.8204, 84.7171, 84.7165, 9.31775, 0.103302, 0, 84.7171, 84.7165, 84.7165, 84.7165, 84.7165, 84.7165, 84.7165, 84.7165, 84.7165, 84.7165, 84.7165, 84.7165, 84.7165, 84.7165
11.2782, 83.0569, 84.5033, 84.5026, 9.22263, -1.4464, 0, 84.5033, 84.5026, 84.5026, 84.5026, 84.5026, 84.5026, 84.5026, 84.5026, 84.5026, 84.5026, 84.5026, 84.5026, 84.5026, 84.5026
11.2856, 82.0067, 84.2788, 84.2781, 9.16552, -2.27213, 0, 84.2788, 84.2781, 84.2781, 84.2781, 84.2781, 84.2781, 84.2781, 84.2781, 84.2781, 84.2781, 84.2781, 84.2781, 84.2781, 84.2781
11.293, 87.0611, 84.0493, 84.0485, 9.43722, 3.01183, 0, 84.0493, 84.0485, 84.0485, 84.0485, 84.0485, 84.0485, 84.0485, 84.0485, 84.0485, 84.0485, 84.0485, 84.0485, 84.0485, 84.0485
11.3004, 94.246, 83.82, 83.8192, 9.8105, 10.4259, 0, 83.82, 83.8192, 83.8192, 83.8192, 83.8192, 83.8192, 83.8192, 83.8192, 83.8192, 83.8192, 83.8192, 83.8192, 83.8192, 83.8192
11.3078, 85.0327, 83.6187, 83.6178, 9.32913, 1.41396, 0, 83.6187, 83.6178, 83.6178, 83.6178, 83.6178, 83.6178, 83.6178, 83.6178, 83.6178, 83.6178, 83.6178, 83.6178, 83.6178, 83.6178
11.3152, 92.2929, 83.4052, 83.4041, 9.71046, 8.88776, 0, 83.4052, 83.4041, 83.4041, 83.4041, 83.4041, 83.4041, 83.4041, 83.4041, 83.4041, 83.4041, 83.4041, 83.4041, 83.4041, 83.4041
11.3226, 68.973, 83.181, 83.1797, 8.42455, -14.208, 0, 83.181, 83.1797, 83.1797, 83.1797, 83.1797, 83.1797, 83.1797, 83.1797, 83.1797, 83.1797, 83.1797, 83.1797, 83.1797, 83.1797
11.33, 87.0932, 82.9516, 82.9501, 9.43892, 4.14159, 0, 82.9516, 82.9501, 82.9501, 82.9501, 82.9501, 82.9501, 82.9501, 82.9501, 82.9501, 82.9501, 82.9501, 82.9501, 82.9501, 82.9501
11.3374, 90.9494, 82.7226, 82.7209, 9.64103, 8.22684, 0, 82.7226, 82.7209, 82.7209, 82.7209, 82.7209, 82.7209, 82.7209, 82.7209, 82.7209, 82.7209, 82.7209, 82.7209, 82.7209, 82.7209
11.3448, 99.2491, 82.5233, 82.5213, 10.0623, 16.7257, 0, 82.5233, 82.5213, 82.5213, 82.5213, 82.5213, 82.5213, 82.5213, 82.5213, 82.5213, 82.5213, 82.5213, 82.5213, 82.5213, 82.5213
11.3522, 86.519, 82.3116, 82.3092, 9.40845, 4.20737, 0, 82.3116, 82.3092, 82.3092, 82.3092, 82.3092, 82.3092, 82.3092, 82.3092, 82.3092, 82.3092, 82.3092, 82.3092, 82.3092, 82.3092
11.3596, 90.4954, 82.089, 82.0862, 9.61745, 8.40637, 0, 82.089, 82.0862, 82.0862, 82.0862, 82.0862, 82.0862, 82.0862, 82.0862, 82.0862, 82.0862, 82.0862, 82.0862, 82.0862, 82.0862
11.367, 98.9035, 81.8613, 81.8579, 10.0451, 17.0422, 0, 81.8613, 81.8579, 81.8579, 81.8579, 81.8579, 81.8579, 81.8579, 81.8579, 81.8579, 81.8579, 81.8579, 81.8579, 81.8579, 81.8579
11.3744, 100.016, 81.634, 81.6299, 10.1003, 18.3819, 0, 81.634, 81.6299, 81.6299, 81.6299, 81.6299, 81.6299, 81.6299, 81.6299, 81.6299, 81.6299, 81.6299, 81.6299, 81.6299, 81.6299
11.3818, 80.9774, 81.4359, 81.4308, 9.1092, -0.458405, 0, 81.4359, 81.4308, 81.4308, 81.4308, 81.4308, 81.4308, 81.4308, 81.4308, 81.4308, 81.4308, 81.4308, 81.4308, 81.4308, 81.4308
11.3892, 89.4891, 81.2254, 81.2193, 9.56499, 8.26371, 0, 81.2254, 81.2193, 81.2193, 81.2193, 81.2193, 81.2193, 81.2193, 81.2193, 81.2193, 81.2193, 81.2193, 81.2193, 81.2193, 81.2193
11.3966, 89.803, 81.0043, 80.9969, 9.58139, 8.7987, 0, 81.0043, 80.9969, 80.9969, 80.9969, 80.9969, 80.9969, 80.9969, 80.9969, 80.9969, 80.9969, 80.9969, 80.9969, 80.9969, 80.9969
11.404, 79.4492, 80.7782, 80.7692, 9.02492, -1.329, 0, 80.7782, 80.7692, 80.7692, 80.7692, 80.7692, 80.7692, 80.7692, 80.7692, 80.7692, 80.7692, 80.7693, 80.7692, 80.7692, 80.7692
11.4114, 81.8705, 80.5527, 80.5419, 9.15808, 1.31774, 0, 80.5527, 80.5419, 80.5419, 80.5419, 80.5419, 80.5419, 80.5419, 80.5419, 80.5419, 80.5419, 80.5419, 80.5419, 80.5419, 80.5419
11.4188, 83.4197, 80.3575, 80.3443, 9.24228, 3.06225, 0, 80.3575, 80.3443, 80.3443, 80.3443, 80.3443, 80.3443, 80.3443, 80.3443, 80.3443, 80.3443, 80.3443, 80.3443, 80.3443, 80.3443
11.4262, 81.4169, 80.1502, 80.1343, 9.13328, 1.26669, 0, 80.1502, 80.1343, 80.1343, 80.1343, 80.1343, 80.1343, 80.1343, 80.1343, 80.1343, 80.1343, 80.1343, 80.1343, 80.1343, 80.1343
11.4336, 85.8753, 79.9325, 79.9133, 9.37418, 5.94282, 0, 79.9325, 79.9133, 79.9133, 79.9133, 79.9133, 79.9133, 79.9133, 79.9133, 79.9133, 79.9133, 79.9133, 79.9133, 79.9133, 79.9133
11.441, 86.4416, 79.7103, 79.6871, 9.40434, 6.73134, 0, 79.7103, 79.6871, 79.6871, 79.6871, 79.6871, 79.6871, 79.6871, 79.6871, 79.6871, 79.6871, 79.6871, 79.6871, 79.6871, 79.6871
11.4484, 76.3375, 79.4891, 79.4612, 8.85085, -3.15158, 0, 79.4891, 79.4612, 79.4612, 79.4612, 79.4612, 79.4612, 79.4612, 79.4612, 79.4612, 79.4612, 79.4612, 79.4612, 79.4612, 79.4612
11.4558, 91.43, 79.2979, 79.2644, 9.66592, 12.132, 0, 79.2979, 79.2644, 79.2644, 79.2644, 79.2644, 79.2644, 79.2644, 79.2644, 79.2644, 79.2644, 79.2644, 79.2644, 79.2644, 79.2644
11.4632, 96.7358, 79.0955, 79.0552, 9.93659, 17.6404, 0, 79.0955, 79.0552, 79.0552, 79.0552, 79.0552, 79.0552, 79.0552, 79.0552, 79.0552, 79.0552, 79.0552, 79.0552, 79.0552, 79.0552
11.4706, 96.5446, 78.8835, 78.8354, 9.92696, 17.6611, 0, 78.8835, 78.8354, 78.8354, 78.8354, 78.8354, 78.8354, 78.8354, 78.8354, 78.8354, 78.8354, 78.8354, 78.8354, 78.8354, 78.8354
11.478, 86.9908, 78.6678, 78.6104, 9.43349, 8.32298, 0, 78.6678, 78.6104, 78.6104, 78.6104, 78.6104, 78.6104, 78.6104, 78.6104, 78.6104, 78.6104, 78.6104, 78.6104, 78.6104, 78.6104
11.4854, 79.8766, 78.454, 78.3857, 9.04857, 1.42261, 0, 78.454, 78.3857, 78.3857, 78.3857, 78.3857, 78.3857, 78.3857, 78.3857, 78.3857, 78.3857, 78.3858, 78.3857, 78.3857, 78.3857
11.4928, 82.9445, 78.271, 78.1901, 9.21653, 4.67345, 0, 78.271, 78.1901, 78.1901, 78.1901, 78.1901, 78.1901, 78.1901, 78.1901, 78.1901, 78.1901, 78.1901, 78.1901, 78.1901, 78.1901
11.5002, 76.8622, 78.078, 77.9823, 8.88044, -1.21584, 0, 78.078, 77.9823, 77.9823, 77.9823, 77.9823, 77.9823, 77.9823, 77.9823, 77.9823, 77.9823, 77.9823, 77.9823, 77.9823, 77.9823
11.5076, 90.2732, 77.8769, 77.764, 9.6059, 12.3963, 0, 77.8769, 77.764, 77.764, 77.764, 77.764, 77.764, 77.764, 77.764, 77.764, 77.764, 77.764, 77.764, 77.764, 77.764
11.515, 88.1183, 77.6734, 77.5407, 9.49306, 10.4449, 0, 77.6734, 77.5407, 77.5407, 77.5407, 77.5407, 77.5407, 77.5407, 77.5407, 77.5407, 77.5407, 77.5407, 77.5407, 77.5407, 77.5407
11.5224, 83.0364, 77.4732, 77.3176, 9.22152, 5.56319, 0, 77.4732, 77.3176, 77.3176, 77.3176, 77.3176, 77.3176, 77.3176, 77.3176, 77.3176, 77.3176, 77.3176, 77.3176, 77.3176, 77.3176
11.5298, 76.3208, 77.3047, 77.1229, 8.84991, -0.983932, 0, 77.3047, 77.1229, 77.1229, 77.1229, 77.1229, 77.1229, 77.1229, 77.1229, 77.1229, 77.1229, 77.123, 77.1229, 77.1229, 77.1229
11.5372, 79.2292, 77.1282, 76.9164, 9.01273, 2.10101, 0, 77.1282, 76.9164, 76.9164, 76.9164, 76.9164, 76.9164, 76.9164, 76.9164, 76.9164, 76.9164, 76.9164, 76.9164, 76.9164, 76.9164
11.5446, 82.3648, 76.9457, 76.6997, 9.18503, 5.41907, 0, 76.9457, 76.6997, 76.6997, 76.6997, 76.6997, 76.6997, 76.6997, 76.6997, 76.6997, 76.6997, 76.6997, 76.6997, 76.6997, 76.6997
11.552, 80.9831, 76.763, 76.4781, 9.10951, 4.22018, 0, 76.763, 76.4781, 76.4781, 76.4781, 76.4781, 76.4781, 76.4781, 76.4781, 76.4781, 76.4781, 76.4781, 76.4781, 76.4781, 76.4781
11.5594, 70.5098, 76.5856, 76.2568, 8.51527, -6.07581, 0, 76.5856, 76.2568, 76.2568, 76.2568, 76.2568, 76.2568, 76.2568, 76.2568, 76.2568, 76.2568, 76.2568, 76.2568, 76.2568, 76.2568
11.5668, 75.8428, 76.4414, 76.0631, 8.82285, -0.598618, 0, 76.4414, 76.0631, 76.0631, 76.0631, 76.0631, 76.0631, 76.0631, 76.0631, 76.0631, 76.0631, 76.0631, 76.0631, 76.0631, 76.0631
11.5742, 77.1956, 76.2918, 75.8579, 8.89919, 0.903786, 0, 76.2918, 75.8579, 75.8579, 75.8579, 75.8579, 75.8579, 75.8579, 75.8579, 75.8579, 75.8579, 75.8579, 75.8579, 75.8579, 75.8579
11.5816, 91.3063, 76.1389, 75.6428, 9.65952, 15.1674, 0, 76.1388, 75.6428, 75.6428, 75.6428, 75.6428, 75.6428, 75.6428, 75.6428, 75.6428, 75.6428, 75.6428, 75.6428, 75.6428, 75.6428
11.589, 74.9572, 75.9883, 75.4229, 8.77253, -1.03104, 0, 75.9883, 75.4229, 75.4229, 75.4229, 75.4229, 75.4229, 75.4229, 75.4229, 75.4229, 75.4229, 75.4229, 75.4229, 75.4229, 75.4229
11.5964, 64.2753, 75.8456, 75.2033, 8.14097, -11.5703, 0, 75.8456, 75.2033, 75.2033, 75.2033, 75.2033, 75.2033, 75.2033, 75.2033, 75.2033, 75.2033, 75.2033, 75.2033, 75.2033, 75.2033
11.6038, 91.3499, 75.7389, 75.0115, 9.66178, 15.611, 0, 75.7389, 75.0115, 75.0115, 75.0115, 75.0115, 75.0115, 75.0115, 75.0115, 75.0115, 75.0115, 75.0115, 75.0115, 75.0115, 75.0115
11.6112, 69.2766, 75.6304, 74.8093, 8.44255, -6.35378, 0, 75.6304, 74.8093, 74.8093, 74.8093, 74.8093, 74.8093, 74.8093, 74.8093, 74.8093, 74.8093, 74.8093, 74.8093, 74.8093, 74.8093
11.6186, 70.421, 75.5218, 74.5979, 8.51005, -5.10075, 0, 75.5217, 74.5979, 74.5979, 74.5979, 74.5979, 74.5979, 74.5979, 74.5979, 74.5979, 74.5979, 74.5979, 74.5979, 74.5979, 74.5979
11.626, 70.4164, 75.4183, 74.382, 8.50978, -5.00186, 0, 75.4183, 74.382, 74.382, 74.382, 74.382, 74.382, 74.382, 74.382, 74.382, 74.382, 74.382, 74.382, 74.382, 74.382
11.6334, 71.6857, 75.325, 74.1665, 8.58404, -3.6393, 0, 75.325, 74.1665, 74.1665, 74.1665, 74.1665, 74.1665, 74.1665, 74.1665, 74.1665, 74.1665, 74.1665, 74.1665, 74.1665, 74.1665
11.6407, 80.8835, 75.2647, 73.9735, 9.10404, 5.61882, 0, 75.2647, 73.9735, 73.9735, 73.9735, 73.9735, 73.9735, 73.9735, 73.9735, 73.9735, 73.9735, 73.9735, 73.9735, 73.9735, 73.9735
11.6481, 76.6134, 75.2062, 73.7718, 8.86642, 1.40715, 0, 75.2062, 73.7718, 73.7718, 73.7718, 73.7718, 73.7718, 73.7718, 73.7718, 73.7718, 73.7718, 73.7718, 73.7718, 73.7718, 73.7718
11.6555, 80.7918, 75.1509, 73.5625, 9.099, 5.64091, 0, 75.1509, 73.5625, 73.5625, 73.5625, 73.5625, 73.5625, 73.5625, 73.5625, 73.5625, 73.5625, 73.5625, 73.5625, 73.5625, 73.5625
11.6629, 80.4501, 75.1028, 73.3495, 9.0802, 5.34724, 0, 75.1028, 73.3495, 73.3495, 73.3495, 73.3495, 73.3495, 73.3495, 73.3495, 73.3495, 73.3495, 73.3495, 73.3495, 73.3495, 73.3495
11.6703, 88.739, 75.066, 73.1368, 9.5257, 13.6731, 0, 75.066, 73.1368, 73.1368, 73.1368, 73.1368, 73.1368, 73.1368, 73.1368, 73.1368, 73.1368, 73.1368, 73.1368, 73.1368, 73.1368
11.6777, 63.0658, 75.0578, 72.9419, 8.06634, -11.9921, 0, 75.0578, 72.9419, 72.9419, 72.9419, 72.9419, 72.9419, 72.9419, 72.9419, 72.9419, 72.9419, 72.9419, 72.9419, 72.9419, 72.9419
11.6851, 73.2335, 75.054, 72.7405, 8.67372, -1.82048, 0, 75.0539, 72.7405, 72.7405, 72.7405, 72.7405, 72.7405, 72.7405, 72.7405, 72.7405, 72.7405, 72.7406, 72.7405, 72.7405, 72.7405
11.6925, 85.7343, 75.0547, 72.5335, 9.36666, 10.6796, 0, 75.0547, 72.5335, 72.5335, 72.5335, 72.5335, 72.5335, 72.5335, 72.5335, 72.5335, 72.5335, 72.5335, 72.5335, 72.5335, 72.5335
11.6999, 66.5022, 75.0626, 72.3237, 8.27661, -8.5604, 0, 75.0626, 72.3237, 72.3237, 72.3237, 72.3237, 72.3237, 72.3237, 72.3237, 72.3237, 72.3237, 72.3237, 72.3237, 72.3237, 72.3237
11.7073, 91.7224, 75.0803, 72.1142, 9.68103, 16.6422, 0, 75.0802, 72.1142, 72.1142, 72.1142, 72.1142, 72.1142, 72.1142, 72.1142, 72.1142, 72.1142, 72.1142, 72.1142, 72.1142, 72.1142
11.7147, 88.5242, 75.1142, 71.9124, 9.51442, 13.41, 0, 75.1142, 71.9124, 71.9124, 71.9124, 71.9124, 71.9124, 71.9124, 71.9124, 71.9124, 71.9124, 71.9124, 71.9124, 71.9124, 71.9124
11.7221, 83.0926, 75.1548, 71.7095, 9.22456, 7.93782, 0, 75.1548, 71.7095, 71.7095, 71.7095, 71.7095, 71.7095, 71.7095, 71.7095, 71.7095, 71.7095, 71.7095, 71.7095, 71.7095, 71.7095
11.7295, 90.6849, 75.201, 71.5054, 9.6273, 15.4839, 0, 75.201, 71.5054, 71.5054, 71.5054, 71.5054, 71.5054, 71.5054, 71.5054, 71.5054, 71.5054, 71.5054, 71.5054, 71.5054, 71.5054
11.7369, 73.305, 75.2521, 71.3006, 8.67784, -1.94717, 0, 75.2521, 71.3006, 71.3006, 71.3006, 71.3006, 71.3006, 71.3006, 71.3006, 71.3006, 71.3006, 71.3006, 71.3006, 71.3006, 71.3006
11.7443, 86.7052, 75.3054, 71.0937, 9.41834, 11.3998, 0, 75.3054, 71.0937, 71.0937, 71.0937, 71.0937, 71.0937, 71.0937, 71.0937, 71.0937, 71.0937, 71.0937, 71.0937, 71.0937, 71.0937
11.7517, 90.2897, 75.3599, 70.8848, 9.60675, 14.9299, 0, 75.3598, 70.8848, 70.8848, 70.8848, 70.8848, 70.8848, 70.8848, 70.8848, 70.8848, 70.8848, 70.8848, 70.8848, 70.8848, 70.8848
11.7591, 81.5501, 75.415, 70.6751, 9.14057, 6.1351, 0, 75.415, 70.6751, 70.6751, 70.6751, 70.6751, 70.6751, 70.6751, 70.6751, 70.6751, 70.6751, 70.6751, 70.6751, 70.6751, 70.6751
11.7665, 71.9129, 75.4702, 70.4658, 8.59726, -3.55733, 0, 75.4702, 70.4658, 70.4658, 70.4658, 70.4658, 70.4658, 70.4658, 70.4658, 70.4658, 70.4658, 70.4658, 70.4658, 70.4658, 70.4658
11.7739, 76.9752, 75.523, 70.2559, 8.8868, 1.45218, 0, 75.523, 70.2559, 70.2559, 70.2559, 70.2559, 70.2559, 70.2559, 70.2559, 70.2559, 70.2559, 70.2559, 70.2559, 70.2559, 70.2559
11.7813, 70.5389, 75.5719, 70.0456, 8.51698, -5.033, 0, 75.5719, 70.0456, 70.0456, 70.0456, 70.0456, 70.0456, 70.0456, 70.0456, 70.0456, 70.0456, 70.0456, 70.0456, 70.0456, 70.0456
11.7887, 73.5603, 75.6156, 69.8356, 8.69254, -2.0553, 0, 75.6156, 69.8356, 69.8356, 69.8356, 69.8356, 69.8356, 69.8356, 69.8356, 69.8356, 69.8356, 69.8356, 69.8356, 69.8356, 69.8356
11.7961, 85.5978, 75.6529, 69.6265, 9.35937, 9.94485, 0, 75.6529, 69.6265, 69.6265, 69.6265, 69.6265, 69.6265, 69.6265, 69.6265, 69.6265, 69.6265, 69.6265, 69.6265, 69.6265, 69.6265
11.8035, 80.2554, 75.679, 69.4153, 9.06948, 4.57639, 0, 75.679, 69.4153, 69.4153, 69.4153, 69.4153, 69.4153, 69.4153, 69.4153, 69.4153, 69.4153, 69.4153, 69.4153, 69.4153, 69.4153
11.8109, 71.6597, 75.6924, 69.2025, 8.58252, -4.03267, 0, 75.6924, 69.2025, 69.2025, 69.2025, 69.2025, 69.2025, 69.2025, 69.2025, 69.2025, 69.2025, 69.2025, 69.2025, 69.2025, 69.2025
11.8183, 70.0633, 75.6923, 68.989, 8.48901, -5.62898, 0, 75.6923, 68.989, 68.989, 68.989, 68.989, 68.989, 68.989, 68.989, 68.989, 68.989, 68.989, 68.989, 68.989, 68.989
