   PIQUANT 0.0.0-main  ps__0246_0688790088_000rfs_shot_52.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
2.28267, 57.3958, 60.5256, 18.5727, 7.70687, -3.12973, 18.7155, 0.0018405, 18.5727, 18.5727, 18.5743, 56.4768, 18.5743, 18.5727, 18.5727, 18.5727, 18.5727, 18.5727, 21.8212, 18.5727, 19.2268
2.29101, 66.3956, 66.498, 19.0087, 8.27016, -0.102371, 19.1622, 0.00137982, 19.0087, 19.0087, 19.0103, 61.4587, 19.0095, 19.0087, 19.0087, 19.0087, 19.0087, 19.0087, 23.1977, 19.0087, 19.7028
2.29936, 71.3896, 71.3713, 19.4492, 8.56677, 0.0182571, 19.6144, 0.00101544, 19.4492, 19.4492, 19.4508, 65.0317, 19.4496, 19.4492, 19.4492, 19.4492, 19.4492, 19.4492, 24.8862, 19.4492, 20.1844
2.3077, 66.4669, 74.8119, 19.894, 8.27447, -8.34496, 20.0717, 0.000732827, 19.8941, 19.8941, 19.8957, 66.8268, 19.8942, 19.894, 19.894, 19.894, 19.894, 19.894, 26.9222, 19.894, 20.6715
2.31605, 62.8318, 76.6626, 20.3433, 8.05182, -13.8308, 20.534, 0.000518067, 20.3433, 20.3433, 20.3449, 66.683, 20.3433, 20.3433, 20.3433, 20.3433, 20.3433, 20.3433, 29.3095, 20.3433, 21.164
2.3244, 69.3562, 76.9594, 20.7967, 8.44726, -7.60322, 21.0012, 0.000358381, 20.7967, 20.7967, 20.7983, 64.6787, 20.7967, 20.7967, 20.7967, 20.7967, 20.7967, 20.7967, 32.0057, 20.7967, 21.6619
2.33274, 81.8578, 75.9061, 21.2541, 9.15739, 5.95177, 21.4731, 0.000242341, 21.2542, 21.2542, 21.2557, 61.1149, 21.2541, 21.2541, 21.2541, 21.2541, 21.2541, 21.2541, 34.9135, 21.2541, 22.165
2.34109, 68.2787, 73.8145, 21.7153, 8.38324, -5.53581, 21.9494, 0.000160023, 21.7154, 21.7154, 21.717, 56.4552, 21.7153, 21.7153, 21.7153, 21.7153, 21.7153, 21.7153, 37.8811, 21.7153, 22.6731
2.34943, 73.612, 71.0306, 22.1801, 8.69552, 2.5814, 22.4298, 0.000103076, 22.1802, 22.1802, 22.1817, 51.2386, 22.1801, 22.1801, 22.1801, 22.1801, 22.1801, 22.1801, 40.7151, 22.1801, 23.1858
2.35778, 86.9005, 67.8701, 22.6479, 9.42871, 19.0304, 22.9138, 6.47065e-05, 22.648, 22.648, 22.6496, 45.9901, 22.6479, 22.6479, 22.6479, 22.6479, 22.6479, 22.6479, 43.2058, 22.6479, 23.7026
2.36613, 82.5732, 64.5764, 23.1181, 9.19637, 17.9967, 23.4007, 3.95507e-05, 23.1182, 23.1182, 23.1198, 41.1456, 23.1181, 23.1181, 23.1181, 23.1181, 23.1181, 23.1181, 45.1601, 23.1181, 24.2228
2.37447, 71.9149, 61.3124, 23.5898, 8.59737, 10.6024, 23.8894, 2.35181e-05, 23.5898, 23.5898, 23.5914, 37.0085, 23.5898, 23.5898, 23.5898, 23.5898, 23.5898, 23.5898, 46.4366, 23.5898, 24.7454
2.38282, 66.6267, 58.1757, 24.0615, 8.28412, 8.45097, 24.3788, 1.35938e-05, 24.0616, 24.0616, 24.0631, 33.7386, 24.0615, 24.0615, 24.0615, 24.0615, 24.0615, 24.0615, 46.972, 24.0615, 25.2691
2.39116, 81.9457, 55.2278, 24.5317, 9.16219, 26.7178, 24.8671, 7.63219e-06, 24.5317, 24.5317, 24.5333, 31.3679, 24.5317, 24.5317, 24.5317, 24.5317, 24.5317, 24.5317, 46.7938, 24.5317, 25.7922
2.39951, 88.3838, 52.5216, 24.9982, 9.50704, 35.8622, 25.3522, 4.15934e-06, 24.9983, 24.9983, 24.9998, 29.8339, 24.9982, 24.9982, 24.9982, 24.9982, 24.9982, 24.9982, 46.0158, 24.9982, 26.3126
2.40785, 49.6167, 50.1161, 25.4589, 7.18448, -0.499401, 25.8319, 2.19883e-06, 25.459, 25.459, 25.4605, 29.0155, 25.4589, 25.4589, 25.4589, 25.4589, 25.4589, 25.4589, 44.8157, 25.4589, 26.8279
2.4162, 46.4021, 48.0765, 25.9114, 6.95716, -1.67443, 26.3039, 1.12693e-06, 25.9114, 25.9115, 25.913, 28.7661, 25.9114, 25.9114, 25.9114, 25.9114, 25.9114, 25.9114, 43.403, 25.9114, 27.3359
2.42455, 58.2304, 46.4619, 26.3537, 7.76083, 11.7685, 26.7663, 5.59635e-07, 26.3537, 26.3537, 26.3553, 28.9359, 26.3537, 26.3537, 26.3537, 26.3537, 26.3537, 26.3537, 41.9844, 26.3537, 27.8346
2.43289, 65.2824, 45.3086, 26.7844, 8.20258, 19.9738, 27.2175, 2.69152e-07, 26.7844, 26.7844, 26.786, 29.3865, 26.7844, 26.7844, 26.7844, 26.7844, 26.7844, 26.7844, 40.7336, 26.7844, 28.3224
2.44124, 58.8374, 44.6168, 27.203, 7.79983, 14.2206, 27.6572, 1.25316e-07, 27.203, 27.203, 27.2046, 29.996, 27.203, 27.203, 27.203, 27.203, 27.203, 27.203, 39.7719, 27.203, 28.799
2.44958, 58.2536, 44.346, 27.6104, 7.76232, 13.9076, 28.0862, 5.64581e-08, 27.6104, 27.6104, 27.612, 30.6626, 27.6104, 27.6104, 27.6104, 27.6104, 27.6104, 27.6104, 39.1615, 27.6104, 29.2651
2.45793, 55.7845, 44.4203, 28.0087, 7.60161, 11.3642, 28.5067, 2.46032e-08, 28.0087, 28.0087, 28.0103, 31.3052, 28.0087, 28.0087, 28.0087, 28.0087, 28.0087, 28.0087, 38.9098, 28.0087, 29.7229
2.46628, 49.9126, 44.7415, 28.4011, 7.20504, 5.17109, 28.9218, 1.03673e-08, 28.4011, 28.4012, 28.4027, 31.8647, 28.4011, 28.4011, 28.4011, 28.4011, 28.4011, 28.4011, 38.981, 28.4011, 30.1755
2.47462, 51.6085, 45.2057, 28.7918, 7.32178, 6.40273, 29.3357, 4.22274e-09, 28.7918, 28.7919, 28.7934, 32.3051, 28.7918, 28.7918, 28.7918, 28.7918, 28.7918, 28.7918, 39.3114, 28.7918, 30.6272
2.48297, 53.2849, 45.7192, 29.1852, 7.43538, 7.56575, 29.7529, 1.66175e-09, 29.1853, 29.1853, 29.1868, 32.6139, 29.1852, 29.1852, 29.1852, 29.1852, 29.1852, 29.1852, 39.8239, 29.1852, 31.0824
2.49131, 46.264, 46.2088, 29.5856, 6.94723, 0.0552139, 30.1775, 6.31514e-10, 29.5857, 29.5857, 29.5872, 32.8003, 29.5856, 29.5856, 29.5856, 29.5856, 29.5856, 29.5856, 40.4409, 29.5856, 31.5452
2.49966, 54.0667, 46.6284, 29.9965, 7.48777, 7.43826, 30.6131, 2.31556e-10, 29.9966, 29.9966, 29.9981, 32.8901, 29.9965, 29.9965, 29.9965, 29.9965, 29.9965, 29.9965, 41.0937, 29.9965, 32.0193
2.508, 54.1868, 46.9595, 30.4203, 7.49579, 7.22729, 31.062, 8.17898e-11, 30.4203, 30.4203, 30.4219, 32.9205, 30.4203, 30.4203, 30.4203, 30.4203, 30.4203, 30.4203, 41.7291, 30.4203, 32.5069
2.51635, 61.1542, 47.2108, 30.8582, 7.94696, 13.9434, 31.5254, 2.77157e-11, 30.8582, 30.8582, 30.8598, 32.9319, 30.8582, 30.8582, 30.8582, 30.8582, 30.8582, 30.8582, 42.3168, 30.8582, 33.0094
2.5247, 53.3541, 47.42, 31.3102, 7.44004, 5.93418, 32.0035, 8.9505e-12, 31.3103, 31.3103, 31.3118, 32.9612, 31.3102, 31.3102, 31.3102, 31.3102, 31.3102, 31.3102, 42.8575, 31.3102, 33.5267
2.53304, 52.3495, 47.6638, 31.7755, 7.37221, 4.68565, 32.4951, 2.71405e-12, 31.7755, 31.7756, 31.7771, 33.0375, 31.7755, 31.7755, 31.7755, 31.7755, 31.7755, 31.7755, 43.3981, 31.7755, 34.0579
2.54139, 65.1624, 48.0816, 32.2525, 8.19526, 17.0807, 32.9989, 7.49742e-13, 32.2525, 32.2525, 32.2541, 33.1786, 32.2525, 32.2525, 32.2525, 32.2525, 32.2525, 32.2525, 44.0583, 32.2525, 34.6015
2.54973, 86.9105, 48.9192, 32.7393, 9.42923, 37.9913, 33.5129, 1.7773e-13, 32.7394, 32.7394, 32.7409, 33.392, 32.7393, 32.7393, 32.7393, 32.7393, 32.7393, 32.7393, 45.0749, 32.7393, 35.1556
2.55808, 98.9504, 50.5988, 33.2341, 10.0474, 48.3516, 34.0352, 2.8711e-14, 33.2341, 33.2341, 33.2357, 33.6758, 33.2341, 33.2341, 33.2341, 33.2341, 33.2341, 33.2341, 46.8701, 33.2341, 35.7183
2.56643, 107.67, 53.8188, 33.7351, 10.4723, 53.8512, 34.564, 1.87227e-15, 33.7351, 33.7351, 33.7367, 34.0222, 33.7351, 33.7351, 33.7351, 33.7351, 33.7351, 33.7351, 50.1482, 33.7351, 36.2878
2.57477, 98.5883, 59.6765, 34.2407, 10.0294, 38.9119, 35.098, 2.55607e-21, 34.2408, 34.2408, 34.2424, 34.4201, 34.2407, 34.2407, 34.2407, 34.2407, 34.2407, 34.2407, 56.0163, 34.2407, 36.8627
2.58312, 113.562, 69.7984, 34.7501, 10.75, 43.7635, 35.6359, 8.76942e-22, 34.7501, 34.7501, 34.7517, 34.8576, 34.7501, 34.7501, 34.7501, 34.7501, 34.7501, 34.7501, 66.1116, 34.7501, 37.4418
2.59146, 150.2, 86.4382, 35.2621, 12.3369, 63.7617, 36.1769, 2.87499e-22, 35.2622, 35.2622, 35.2637, 35.3242, 35.2621, 35.2621, 35.2621, 35.2621, 35.2621, 35.2621, 82.6975, 35.2621, 38.0244
2.59981, 182.905, 112.482, 35.7763, 13.598, 70.4228, 36.7203, 8.83784e-23, 35.7764, 35.7764, 35.7779, 35.8107, 35.7763, 35.7763, 35.7763, 35.7763, 35.7763, 35.7763, 108.669, 35.7763, 38.6097
2.60815, 221.815, 151.298, 36.2921, 14.9604, 70.5169, 37.2658, 2.40401e-23, 36.2922, 36.2922, 36.2938, 36.3104, 36.2921, 36.2921, 36.2921, 36.2921, 36.2921, 36.2921, 147.399, 36.2921, 39.1975
2.6165, 243.82, 206.356, 36.8094, 15.6786, 37.4637, 37.8129, 4.96811e-24, 36.8094, 36.8094, 36.811, 36.8187, 36.8094, 36.8094, 36.8094, 36.8094, 36.8094, 36.8094, 202.363, 36.8094, 39.788
2.62485, 284.768, 280.595, 37.3278, 16.9342, 4.1731, 38.3616, 2.96394e-25, 37.3279, 37.3279, 37.3294, 37.3324, 37.3278, 37.3278, 37.3278, 37.3278, 37.3278, 37.3278, 276.501, 37.3278, 40.3822
2.63319, 337.405, 375.569, 37.8473, 18.423, -38.1636, 38.9117, 7.00649e-45, 37.8473, 37.8474, 37.8489, 37.8495, 37.8473, 37.8473, 37.8473, 37.8473, 37.8473, 37.8473, 371.365, 37.8473, 40.9828
2.64154, 441.073, 490.543, 38.3677, 21.0493, -49.469, 39.4629, 1.4013e-45, 38.3677, 38.3677, 38.3693, 38.3686, 38.3677, 38.3677, 38.3677, 38.3677, 38.3677, 38.3677, 486.216, 38.3677, 41.5966
2.64988, 518.04, 621.743, 38.8888, 22.8044, -103.703, 40.0153, 0, 38.8889, 38.8889, 38.8904, 38.8893, 38.8888, 38.8888, 38.8888, 38.8888, 38.8888, 38.8888, 617.263, 38.8888, 42.2397
2.65823, 585.291, 761.998, 39.4107, 24.2341, -176.708, 40.5687, 0, 39.4108, 39.4108, 39.4123, 39.4109, 39.4107, 39.4107, 39.4107, 39.4107, 39.4107, 39.4107, 757.303, 39.4107, 42.9466
2.66658, 644.916, 901.114, 39.9332, 25.4345, -256.198, 41.123, 0, 39.9333, 39.9333, 39.9349, 39.9333, 39.9332, 39.9332, 39.9332, 39.9332, 39.9332, 39.9332, 896.066, 39.9332, 43.7887
2.67492, 787.652, 1026.96, 40.4563, 28.1007, -239.307, 41.6783, 0, 40.4564, 40.4564, 40.4579, 40.4564, 40.4563, 40.4563, 40.4563, 40.4563, 40.4563, 40.4563, 1021.28, 40.4563, 44.9065
2.68327, 889.111, 1127.26, 40.9799, 29.8515, -238.148, 42.2343, 0, 40.9799, 40.98, 40.9815, 40.9799, 40.9799, 40.9799, 40.9799, 40.9799, 40.9799, 40.9799, 1120.42, 40.9799, 46.5621
2.69161, 936.879, 1191.73, 41.5039, 30.6411, -254.853, 42.791, 0, 41.5039, 41.5039, 41.5055, 41.5039, 41.5039, 41.5039, 41.5039, 41.5039, 41.5039, 41.5039, 1182.73, 41.5039, 49.2201
2.69996, 988.077, 1214.13, 42.0282, 31.4655, -226.055, 43.3484, 0, 42.0283, 42.0283, 42.0298, 42.0282, 42.0282, 42.0282, 42.0282, 42.0282, 42.0282, 42.0282, 1201.18, 42.0282, 53.6597
2.7083, 1114.05, 1193.71, 42.5528, 33.4074, -79.6533, 43.9063, 0, 42.5529, 42.5529, 42.5544, 42.5528, 42.5528, 42.5528, 42.5528, 42.5528, 42.5528, 42.5528, 1173.79, 42.5528, 61.1142
2.71665, 1173.4, 1135.71, 43.0776, 34.2841, 37.6925, 44.4648, 0, 43.0777, 43.0777, 43.0792, 43.0776, 43.0776, 43.0776, 43.0776, 43.0776, 43.0776, 43.0776, 1103.97, 43.0776, 73.4216
2.725, 1281.01, 1050.83, 43.6026, 35.8192, 230.185, 45.0239, 0, 43.6026, 43.6027, 43.6042, 43.6026, 43.6026, 43.6026, 43.6026, 43.6026, 43.6026, 43.6026, 999.867, 43.6026, 93.1416
2.73334, 1321.99, 953.703, 44.1277, 36.3867, 368.289, 45.5835, 0, 44.1277, 44.1277, 44.1293, 44.1277, 44.1277, 44.1277, 44.1277, 44.1277, 44.1277, 44.1277, 872.791, 44.1277, 123.582
2.74169, 1318.35, 860.759, 44.6528, 36.3366, 457.592, 46.144, 0, 44.6528, 44.6528, 44.6544, 44.6528, 44.6528, 44.6528, 44.6528, 44.6528, 44.6528, 44.6528, 735.272, 44.6528, 168.646
2.75003, 1361.08, 787.841, 45.1779, 36.9199, 573.241, 46.7061, 0, 45.1779, 45.178, 45.1795, 45.1779, 45.1779, 45.1779, 45.1779, 45.1779, 45.1779, 45.1779, 599.042, 45.1779, 232.447
2.75838, 1410.78, 748.031, 45.703, 37.5869, 662.746, 47.2718, 0, 45.703, 45.7031, 45.7046, 45.703, 45.703, 45.703, 45.703, 45.703, 45.703, 45.703, 473.547, 45.703, 318.617
2.76673, 1429.93, 749.871, 46.228, 37.8409, 680.059, 47.8456, 0, 46.228, 46.2281, 46.2296, 46.228, 46.228, 46.228, 46.228, 46.228, 46.228, 46.228, 365.111, 46.228, 429.369
2.77507, 1415.29, 796.187, 46.7528, 37.647, 619.107, 48.4374, 0, 46.7529, 46.7529, 46.7544, 46.7528, 46.7528, 46.7528, 46.7528, 46.7528, 46.7528, 46.7528, 276.8, 46.7528, 564.453
2.78342, 1363.82, 883.638, 47.2774, 36.957, 480.182, 49.0691, 0, 47.2775, 47.2775, 47.2791, 47.2774, 47.2774, 47.2774, 47.2774, 47.2774, 47.2774, 47.2774, 208.886, 47.2774, 720.236
2.79176, 1316.49, 1002.99, 47.8018, 36.311, 313.492, 49.7848, 0, 47.8019, 47.8019, 47.8034, 47.8018, 47.8018, 47.8018, 47.8018, 47.8018, 47.8018, 47.8018, 159.668, 47.8018, 889.143
2.80011, 1277.12, 1140.23, 48.3258, 35.7648, 136.887, 50.6708, 0, 48.3259, 48.3259, 48.3274, 48.3258, 48.3258, 48.3258, 48.3258, 48.3258, 48.3258, 48.3258, 126.329, 48.3258, 1059.88
2.80845, 1270.9, 1278.36, 48.8494, 35.6778, -7.45496, 51.8874, 0, 48.8494, 48.8494, 48.851, 48.8494, 48.8494, 48.8494, 48.8494, 48.8494, 48.8494, 48.8494, 105.732, 48.8494, 1218.44
2.8168, 1270.71, 1399.84, 49.3724, 35.675, -129.129, 53.7164, 0, 49.3724, 49.3725, 49.374, 49.3724, 49.3724, 49.3724, 49.3724, 49.3724, 49.3724, 49.3724, 94.9742, 49.3724, 1349.89
2.82515, 1200.52, 1489.25, 49.8948, 34.6774, -288.725, 56.6269, 0, 49.8948, 49.8948, 49.8964, 49.8948, 49.8948, 49.8948, 49.8948, 49.8948, 49.8948, 49.8948, 91.7047, 49.8948, 1440.7
2.83349, 1224.49, 1535.8, 50.4164, 35.0213, -311.304, 61.3561, 0, 50.4164, 50.4164, 50.418, 50.4164, 50.4164, 50.4164, 50.4164, 50.4164, 50.4164, 50.4164, 94.2216, 50.4164, 1481.05
2.84184, 1208.12, 1535.07, 50.9369, 34.7868, -326.95, 68.9916, 0, 50.937, 50.937, 50.9385, 50.9369, 50.9369, 50.9369, 50.9369, 50.9369, 50.9369, 50.9369, 101.404, 50.9369, 1466.55
2.85018, 1303.24, 1489.73, 51.456, 36.1281, -186.498, 81.0316, 0, 51.456, 51.456, 51.4576, 51.456, 51.456, 51.456, 51.456, 51.456, 51.456, 51.456, 112.543, 51.456, 1399.07
2.85853, 1266.05, 1408.92, 51.9727, 35.6096, -142.874, 99.3848, 0, 51.9728, 51.9728, 51.9743, 51.9727, 51.9727, 51.9727, 51.9727, 51.9727, 51.9727, 51.9727, 127.126, 51.9727, 1286.35
2.86688, 1203.47, 1306.47, 52.4857, 34.7199, -102.997, 126.266, 0, 52.4857, 52.4857, 52.4873, 52.4857, 52.4857, 52.4857, 52.4857, 52.4857, 52.4857, 52.4857, 144.625, 52.4857, 1140.54
2.87522, 1252.76, 1198.37, 52.9923, 35.4226, 54.3981, 163.939, 0, 52.9923, 52.9923, 52.9939, 52.9923, 52.9923, 52.9923, 52.9923, 52.9923, 52.9923, 52.9923, 164.329, 52.9923, 976.08
2.88357, 1266.01, 1099.93, 53.4882, 35.6091, 166.075, 214.317, 0, 53.4883, 53.4883, 53.4898, 53.4882, 53.4882, 53.4882, 53.4882, 53.4882, 53.4882, 53.4882, 185.259, 53.4882, 807.332
2.89191, 1246.14, 1023.31, 53.9667, 35.3291, 222.833, 278.405, 0, 53.9668, 53.9668, 53.9683, 53.9667, 53.9667, 53.9667, 53.9667, 53.9667, 53.9667, 53.9667, 206.175, 53.9667, 646.664
2.90026, 1226.02, 975.71, 54.4173, 35.0431, 250.309, 355.712, 0, 54.4174, 54.4174, 54.4189, 54.4173, 54.4173, 54.4173, 54.4173, 54.4173, 54.4173, 54.4173, 225.694, 54.4173, 503.136
2.9086, 1169.99, 958.602, 54.8253, 34.2343, 211.388, 443.769, 0, 54.8253, 54.8254, 54.8269, 54.8253, 54.8253, 54.8253, 54.8253, 54.8253, 54.8253, 54.8253, 242.481, 54.8253, 382
2.91695, 1170.79, 967.997, 55.1707, 34.246, 202.793, 537.905, 0, 55.1708, 55.1708, 55.1723, 55.1707, 55.1707, 55.1707, 55.1707, 55.1707, 55.1707, 55.1707, 255.477, 55.1707, 284.953
2.9253, 1153.42, 995.565, 55.4284, 33.9914, 157.852, 631.433, 0, 55.4284, 55.4284, 55.43, 55.4284, 55.4284, 55.4284, 55.4284, 55.4284, 55.4284, 55.4284, 264.083, 55.4284, 210.904
2.93364, 1143.84, 1030.38, 55.5687, 33.8503, 113.465, 716.317, 0, 55.5687, 55.5687, 55.5703, 55.5687, 55.5687, 55.5687, 55.5687, 55.5687, 55.5687, 55.5687, 268.261, 55.5687, 156.937
2.94199, 1113.49, 1060.92, 55.5598, 33.399, 52.5719, 784.278, 0, 55.5598, 55.5598, 55.5614, 55.5598, 55.5598, 55.5598, 55.5598, 55.5598, 55.5598, 55.5598, 268.505, 55.5598, 119.258
2.95033, 1056.08, 1077, 55.371, 32.5282, -20.9185, 828.104, 0, 55.371, 55.371, 55.3726, 55.371, 55.371, 55.371, 55.371, 55.371, 55.371, 55.371, 265.684, 55.371, 93.9538
2.95868, 1002.96, 1071.25, 54.9772, 31.7012, -68.2808, 842.894, 0, 54.9772, 54.9772, 54.9788, 54.9772, 54.9772, 54.9772, 54.9772, 54.9772, 54.9772, 54.9772, 260.794, 54.9772, 77.5098
2.96703, 921.009, 1039.99, 54.3642, 30.3811, -118.984, 826.966, 0, 54.3643, 54.3643, 54.3658, 54.3642, 54.3642, 54.3642, 54.3642, 54.3642, 54.3642, 54.3642, 254.701, 54.3642, 67.0543
2.97537, 868.691, 983.448, 53.5331, 29.5075, -114.757, 782.152, 0, 53.5332, 53.5332, 53.5348, 53.5331, 53.5331, 53.5331, 53.5331, 53.5331, 53.5331, 53.5331, 247.934, 53.5331, 60.4266
2.98372, 768.964, 905.16, 52.5035, 27.7662, -136.196, 713.445, 0, 52.5035, 52.5035, 52.5051, 52.5035, 52.5035, 52.5035, 52.5035, 52.5035, 52.5035, 52.5035, 240.604, 52.5035, 56.1161
2.99206, 754.342, 811.038, 51.3135, 27.5017, -56.6962, 628.071, 0, 51.3135, 51.3135, 51.3151, 51.3135, 51.3135, 51.3135, 51.3135, 51.3135, 51.3135, 51.3135, 232.452, 51.3135, 53.1404
3.00041, 688.61, 708.123, 50.0178, 26.2795, -19.513, 534.236, 0, 50.0179, 50.0179, 50.0194, 50.0178, 50.0178, 50.0178, 50.0178, 50.0178, 50.0178, 50.0178, 223.012, 50.0178, 50.9094
3.00875, 659.243, 603.428, 48.6821, 25.7146, 55.8145, 439.855, 0, 48.6821, 48.6821, 48.6837, 48.6821, 48.6821, 48.6821, 48.6821, 48.6821, 48.6821, 48.6821, 211.833, 48.6821, 49.1022
3.0171, 594.202, 502.985, 47.3751, 24.4172, 91.2172, 351.487, 0, 47.3752, 47.3752, 47.3767, 47.3751, 47.3751, 47.3751, 47.3751, 47.3751, 47.3751, 47.3751, 198.68, 47.3751, 47.5662
3.02545, 568.29, 411.322, 46.161, 23.8807, 156.968, 273.734, 0, 46.1611, 46.1611, 46.1626, 46.161, 46.161, 46.161, 46.161, 46.161, 46.161, 46.161, 183.664, 46.161, 46.245
3.03379, 532.427, 331.274, 45.0917, 23.1177, 201.154, 209.058, 0, 45.0917, 45.0917, 45.0933, 45.0917, 45.0917, 45.0917, 45.0917, 45.0917, 45.0917, 45.0917, 167.269, 45.0917, 45.1273
3.04214, 478.69, 264.113, 44.2012, 21.9246, 214.577, 158.024, 0, 44.2013, 44.2013, 44.2028, 44.2012, 44.2012, 44.2012, 44.2012, 44.2012, 44.2012, 44.2012, 150.274, 44.2012, 44.2158
3.05048, 441.617, 209.848, 43.5037, 21.0622, 231.768, 119.747, 0, 43.5037, 43.5038, 43.5053, 43.5037, 43.5037, 43.5037, 43.5037, 43.5037, 43.5037, 43.5037, 133.598, 43.5037, 43.5095
3.05883, 407.668, 167.621, 42.9934, 20.2403, 240.047, 92.4792, 0, 42.9935, 42.9935, 42.995, 42.9934, 42.9934, 42.9934, 42.9934, 42.9934, 42.9934, 42.9934, 118.131, 42.9934, 42.9956
3.06718, 395.632, 136.076, 42.6482, 19.9407, 259.556, 74.1295, 0, 42.6482, 42.6483, 42.6498, 42.6482, 42.6482, 42.6482, 42.6482, 42.6482, 42.6482, 42.6482, 104.592, 42.6482, 42.649
3.07552, 326.773, 113.656, 42.4339, 18.1321, 213.117, 62.6628, 0, 42.434, 42.434, 42.4355, 42.4339, 42.4339, 42.4339, 42.4339, 42.4339, 42.4339, 42.4339, 93.4248, 42.4339, 42.4342
3.08387, 340.274, 98.8213, 42.3103, 18.5006, 241.452, 56.3563, 0, 42.3103, 42.3103, 42.3119, 42.3103, 42.3103, 42.3103, 42.3103, 42.3103, 42.3103, 42.3103, 84.7734, 42.3103, 42.3104
3.09221, 288.405, 90.1927, 42.2362, 17.0413, 198.212, 53.9119, 0, 42.2363, 42.2363, 42.2379, 42.2362, 42.2362, 42.2362, 42.2362, 42.2362, 42.2362, 42.2362, 78.5154, 42.2362, 42.2363
3.10056, 285.118, 86.6056, 42.1748, 16.9446, 198.512, 54.4522, 0, 42.1749, 42.1749, 42.1764, 42.1748, 42.1748, 42.1748, 42.1748, 42.1748, 42.1748, 42.1748, 74.3265, 42.1748, 42.1748
3.10891, 255.747, 87.1174, 42.0969, 16.0545, 168.63, 57.4457, 0, 42.097, 42.097, 42.0986, 42.0969, 42.0969, 42.0969, 42.0969, 42.0969, 42.0969, 42.0969, 71.7669, 42.0969, 42.0969
3.11725, 206.982, 90.9647, 41.9835, 14.4562, 116.017, 62.5854, 0, 41.9836, 41.9836, 41.9851, 41.9835, 41.9835, 41.9835, 41.9835, 41.9835, 41.9835, 41.9835, 70.361, 41.9835, 41.9835
3.1256, 198.824, 97.4912, 41.8268, 14.1712, 101.333, 69.6554, 0, 41.8268, 41.8268, 41.8284, 41.8268, 41.8268, 41.8268, 41.8268, 41.8268, 41.8268, 41.8268, 69.6608, 41.8268, 41.8268
3.13394, 189.257, 106.06, 41.6296, 13.8296, 83.1962, 78.4009, 0, 41.6296, 41.6296, 41.6312, 41.6296, 41.6296, 41.6296, 41.6296, 41.6296, 41.6296, 41.6296, 69.2872, 41.6296, 41.6296
3.14229, 164.814, 115.977, 41.4037, 12.9156, 48.8372, 88.4289, 0, 41.4038, 41.4038, 41.4053, 41.4037, 41.4037, 41.4037, 41.4037, 41.4037, 41.4037, 41.4037, 68.9499, 41.4037, 41.4037
3.15063, 141.867, 126.436, 41.1675, 11.9945, 15.4312, 99.1507, 0, 41.1675, 41.1676, 41.1691, 41.1675, 41.1675, 41.1675, 41.1675, 41.1675, 41.1675, 41.1675, 68.4511, 41.1675, 41.1675
3.15898, 139.658, 136.524, 40.9423, 11.902, 3.13354, 109.787, 0, 40.9423, 40.9423, 40.9439, 40.9423, 40.9423, 40.9423, 40.9423, 40.9423, 40.9423, 40.9423, 67.6777, 40.9423, 40.9423
3.16733, 142.862, 145.269, 40.7492, 12.0359, -2.40643, 119.429, 0, 40.7492, 40.7492, 40.7508, 40.7492, 40.7492, 40.7492, 40.7492, 40.7492, 40.7492, 40.7492, 66.5875, 40.7492, 40.7492
3.17567, 114.228, 151.737, 40.6065, 10.7809, -37.5089, 127.149, 0, 40.6065, 40.6065, 40.6081, 40.6065, 40.6065, 40.6065, 40.6065, 40.6065, 40.6065, 40.6065, 65.1927, 40.6065, 40.6065
3.18402, 98.4288, 155.166, 40.5273, 10.0214, -56.7376, 132.148, 0, 40.5273, 40.5273, 40.5289, 40.5273, 40.5273, 40.5273, 40.5273, 40.5273, 40.5273, 40.5273, 63.5444, 40.5273, 40.5273
3.19236, 85.6191, 155.083, 40.5188, 9.36051, -69.4641, 133.883, 0, 40.5188, 40.5188, 40.5204, 40.5188, 40.5188, 40.5188, 40.5188, 40.5188, 40.5188, 40.5188, 61.7172, 40.5188, 40.5188
3.20071, 83.6067, 151.387, 40.5822, 9.25239, -67.7804, 132.17, 0, 40.5823, 40.5823, 40.5839, 40.5822, 40.5822, 40.5822, 40.5822, 40.5822, 40.5822, 40.5822, 59.7979, 40.5822, 40.5822
3.20906, 82.8865, 144.373, 40.7139, 9.21339, -61.4869, 127.211, 0, 40.7139, 40.7139, 40.7155, 40.7139, 40.7139, 40.7139, 40.7139, 40.7139, 40.7139, 40.7139, 57.8744, 40.7139, 40.7139
3.2174, 75.9641, 134.685, 40.9063, 8.82973, -58.7212, 119.561, 0, 40.9063, 40.9063, 40.9079, 40.9063, 40.9063, 40.9063, 40.9063, 40.9063, 40.9063, 40.9063, 56.0287, 40.9063, 40.9063
3.22575, 96.5723, 123.206, 41.1501, 9.92836, -26.6342, 110.024, 0, 41.1501, 41.1502, 41.1517, 41.1501, 41.1501, 41.1501, 41.1501, 41.1501, 41.1501, 41.1501, 54.3309, 41.1501, 41.1501
