   PIQUANT 0.0.0-main  ps__0246_0688790088_000rfs_shot_60.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
16.0264, 14.91, 13.7499, 13.7362, 4.11218, 1.16009, 0, 13.7362, 13.7362, 13.7362, 13.7362, 13.7362, 13.7362, 13.7362, 13.7362, 13.7362, 13.7362, 13.7362, 13.7362, 13.7362, 13.7499, 13.7362
16.0342, 17.367, 13.7109, 13.6969, 4.4008, 3.65616, 0, 13.6969, 13.6969, 13.6969, 13.6969, 13.6969, 13.6969, 13.6969, 13.6969, 13.6969, 13.6969, 13.6969, 13.6969, 13.6969, 13.7109, 13.6969
16.042, 11.8988, 13.6665, 13.6522, 3.7281, -1.76774, 0, 13.6522, 13.6522, 13.6522, 13.6522, 13.6522, 13.6522, 13.6522, 13.6522, 13.6522, 13.6522, 13.6522, 13.6522, 13.6522, 13.6665, 13.6522
16.0498, 17.2047, 13.6195, 13.605, 4.38232, 3.58524, 0, 13.605, 13.605, 13.605, 13.605, 13.605, 13.605, 13.605, 13.605, 13.605, 13.605, 13.605, 13.605, 13.605, 13.6195, 13.605
16.0575, 16.0895, 13.5725, 13.5578, 4.25317, 2.51695, 0, 13.5578, 13.5578, 13.5578, 13.5578, 13.5578, 13.5578, 13.5578, 13.5578, 13.5578, 13.5578, 13.5578, 13.5578, 13.5578, 13.5725, 13.5578
16.0653, 18.4285, 13.5387, 13.5237, 4.51979, 4.88981, 0, 13.5237, 13.5237, 13.5237, 13.5237, 13.5237, 13.5237, 13.5237, 13.5237, 13.5237, 13.5237, 13.5237, 13.5237, 13.5237, 13.5387, 13.5237
16.0731, 10.7653, 13.4996, 13.4844, 3.57286, -2.73431, 0, 13.4844, 13.4844, 13.4844, 13.4844, 13.4844, 13.4844, 13.4844, 13.4844, 13.4844, 13.4844, 13.4844, 13.4844, 13.4844, 13.4996, 13.4844
16.0809, 10.9851, 13.4557, 13.4402, 3.60349, -2.47052, 0, 13.4402, 13.4402, 13.4402, 13.4402, 13.4402, 13.4402, 13.4402, 13.4402, 13.4402, 13.4402, 13.4402, 13.4402, 13.4402, 13.4556, 13.4402
16.0887, 10.774, 13.4093, 13.3937, 3.57407, -2.63532, 0, 13.3937, 13.3937, 13.3937, 13.3937, 13.3937, 13.3937, 13.3937, 13.3937, 13.3937, 13.3937, 13.3937, 13.3937, 13.3937, 13.4093, 13.3937
16.0965, 15.9875, 13.363, 13.3472, 4.24116, 2.62446, 0, 13.3472, 13.3472, 13.3472, 13.3472, 13.3472, 13.3472, 13.3472, 13.3472, 13.3472, 13.3472, 13.3472, 13.3472, 13.3472, 13.363, 13.3472
16.1043, 16.0249, 13.3284, 13.3124, 4.24558, 2.69646, 0, 13.3124, 13.3124, 13.3124, 13.3124, 13.3124, 13.3124, 13.3124, 13.3124, 13.3124, 13.3124, 13.3124, 13.3124, 13.3124, 13.3284, 13.3124
16.1121, 15.1564, 13.2893, 13.273, 4.14203, 1.86704, 0, 13.273, 13.273, 13.273, 13.273, 13.273, 13.273, 13.273, 13.273, 13.273, 13.273, 13.273, 13.273, 13.273, 13.2893, 13.273
16.1198, 15.4051, 13.246, 13.2295, 4.17194, 2.15911, 0, 13.2295, 13.2295, 13.2295, 13.2295, 13.2295, 13.2295, 13.2295, 13.2295, 13.2295, 13.2295, 13.2295, 13.2295, 13.2295, 13.246, 13.2295
16.1276, 16.7656, 13.2005, 13.1838, 4.33192, 3.56504, 0, 13.1838, 13.1838, 13.1838, 13.1838, 13.1838, 13.1838, 13.1838, 13.1838, 13.1838, 13.1838, 13.1838, 13.1838, 13.1838, 13.2005, 13.1838
16.1354, 12.9844, 13.1551, 13.1382, 3.87097, -0.170744, 0, 13.1382, 13.1382, 13.1382, 13.1382, 13.1382, 13.1382, 13.1382, 13.1382, 13.1382, 13.1382, 13.1382, 13.1382, 13.1382, 13.1551, 13.1382
16.1432, 11.765, 13.1196, 13.1025, 3.71013, -1.35459, 0, 13.1025, 13.1025, 13.1025, 13.1025, 13.1025, 13.1025, 13.1025, 13.1025, 13.1025, 13.1025, 13.1025, 13.1025, 13.1025, 13.1196, 13.1025
16.151, 17.3935, 13.0804, 13.063, 4.4038, 4.3131, 0, 13.063, 13.063, 13.063, 13.063, 13.063, 13.063, 13.063, 13.063, 13.063, 13.063, 13.063, 13.063, 13.063, 13.0803, 13.063
16.1588, 18.7903, 13.0375, 13.0199, 4.55964, 5.75283, 0, 13.0199, 13.0199, 13.0199, 13.0199, 13.0199, 13.0199, 13.0199, 13.0199, 13.0199, 13.0199, 13.0199, 13.0199, 13.0199, 13.0375, 13.0199
16.1666, 20.0409, 12.9929, 12.9751, 4.69477, 7.04798, 0, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9929, 12.9751
16.1744, 8.92528, 12.9484, 12.9303, 3.30534, -4.02312, 0, 12.9303, 12.9303, 12.9303, 12.9303, 12.9303, 12.9303, 12.9303, 12.9303, 12.9303, 12.9303, 12.9303, 12.9304, 12.9303, 12.9484, 12.9303
16.1821, 19.1672, 12.9121, 12.8938, 4.60078, 6.25511, 0, 12.8938, 12.8938, 12.8938, 12.8938, 12.8938, 12.8938, 12.8938, 12.8938, 12.8938, 12.8938, 12.8938, 12.8938, 12.8938, 12.912, 12.8938
16.1899, 11.9802, 12.8727, 12.8542, 3.73901, -0.892548, 0, 12.8542, 12.8542, 12.8542, 12.8542, 12.8542, 12.8542, 12.8542, 12.8542, 12.8542, 12.8542, 12.8542, 12.8542, 12.8542, 12.8727, 12.8542
16.1977, 11.6234, 12.8305, 12.8118, 3.69099, -1.2071, 0, 12.8118, 12.8118, 12.8118, 12.8118, 12.8118, 12.8118, 12.8118, 12.8118, 12.8118, 12.8118, 12.8118, 12.8118, 12.8118, 12.8305, 12.8118
16.2055, 12.1616, 12.7869, 12.7679, 3.76319, -0.625308, 0, 12.7679, 12.7679, 12.7679, 12.7679, 12.7679, 12.7679, 12.7679, 12.7679, 12.7679, 12.7679, 12.7679, 12.7679, 12.7679, 12.7869, 12.7679
16.2133, 13.9827, 12.7434, 12.7242, 3.99783, 1.23928, 0, 12.7242, 12.7242, 12.7242, 12.7242, 12.7242, 12.7242, 12.7242, 12.7242, 12.7242, 12.7242, 12.7242, 12.7242, 12.7242, 12.7434, 12.7242
16.2211, 16.8121, 12.7055, 12.6861, 4.3373, 4.1066, 0, 12.6861, 12.6861, 12.6861, 12.6861, 12.6861, 12.6861, 12.6861, 12.6861, 12.6861, 12.6861, 12.6861, 12.6861, 12.6861, 12.7055, 12.6861
16.2289, 12.4939, 12.6658, 12.6461, 3.80709, -0.171887, 0, 12.6461, 12.6461, 12.6461, 12.6461, 12.6461, 12.6461, 12.6461, 12.6461, 12.6461, 12.6461, 12.6461, 12.6461, 12.6461, 12.6658, 12.6461
16.2367, 18.4765, 12.6243, 12.6043, 4.52509, 5.8522, 0, 12.6043, 12.6043, 12.6043, 12.6043, 12.6043, 12.6043, 12.6043, 12.6043, 12.6043, 12.6043, 12.6043, 12.6044, 12.6043, 12.6243, 12.6043
16.2444, 15.3167, 12.5819, 12.5617, 4.16133, 2.73479, 0, 12.5617, 12.5617, 12.5617, 12.5617, 12.5617, 12.5617, 12.5617, 12.5617, 12.5617, 12.5617, 12.5617, 12.5617, 12.5617, 12.5818, 12.5617
16.2522, 19.817, 12.5395, 12.5191, 4.67086, 7.27744, 0, 12.5191, 12.5191, 12.5191, 12.5191, 12.5191, 12.5191, 12.5191, 12.5191, 12.5191, 12.5191, 12.5191, 12.5191, 12.5191, 12.5395, 12.5191
16.26, 13.4625, 12.4996, 12.4789, 3.93224, 0.96294, 0, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4996, 12.4789
16.2678, 19.2903, 12.4593, 12.4384, 4.61414, 6.83101, 0, 12.4384, 12.4384, 12.4384, 12.4384, 12.4384, 12.4384, 12.4384, 12.4384, 12.4384, 12.4384, 12.4384, 12.4384, 12.4384, 12.4593, 12.4384
16.2756, 16.0432, 12.4187, 12.3976, 4.24773, 3.62443, 0, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.4187, 12.3976
16.2834, 11.7443, 12.3776, 12.3561, 3.70733, -0.633265, 0, 12.3561, 12.3561, 12.3561, 12.3561, 12.3561, 12.3561, 12.3561, 12.3561, 12.3561, 12.3561, 12.3561, 12.3561, 12.3561, 12.3776, 12.3561
16.2912, 20.0752, 12.3359, 12.3142, 4.69842, 7.73931, 0, 12.3142, 12.3142, 12.3142, 12.3142, 12.3142, 12.3142, 12.3142, 12.3142, 12.3142, 12.3142, 12.3142, 12.3142, 12.3142, 12.3359, 12.3142
16.2989, 11.5462, 12.2939, 12.2719, 3.68052, -0.74767, 0, 12.2719, 12.2719, 12.2719, 12.2719, 12.2719, 12.2719, 12.2719, 12.2719, 12.2719, 12.2719, 12.2719, 12.2719, 12.2719, 12.2939, 12.2719
16.3067, 6.15285, 12.2517, 12.2294, 2.85532, -6.09884, 0, 12.2294, 12.2294, 12.2294, 12.2294, 12.2294, 12.2294, 12.2294, 12.2294, 12.2294, 12.2294, 12.2294, 12.2294, 12.2294, 12.2517, 12.2294
16.3145, 19.1232, 12.2094, 12.1869, 4.59599, 6.91373, 0, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.2094, 12.1869
16.3223, 12.8493, 12.1673, 12.1445, 3.85348, 0.682049, 0, 12.1445, 12.1445, 12.1445, 12.1445, 12.1445, 12.1445, 12.1445, 12.1445, 12.1445, 12.1445, 12.1445, 12.1445, 12.1445, 12.1673, 12.1445
16.3301, 5.13086, 12.1269, 12.1038, 2.67037, -6.99601, 0, 12.1038, 12.1038, 12.1038, 12.1038, 12.1038, 12.1038, 12.1038, 12.1038, 12.1038, 12.1038, 12.1038, 12.1038, 12.1038, 12.1269, 12.1038
16.3379, 11.2611, 12.0852, 12.0619, 3.64157, -0.824192, 0, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0852, 12.0619
16.3457, 13.5184, 12.0426, 12.0189, 3.93934, 1.47585, 0, 12.0189, 12.0189, 12.0189, 12.0189, 12.0189, 12.0189, 12.0189, 12.0189, 12.0189, 12.0189, 12.0189, 12.0189, 12.0189, 12.0426, 12.0189
16.3535, 16.843, 11.9994, 11.9755, 4.34085, 4.84358, 0, 11.9755, 11.9755, 11.9755, 11.9755, 11.9755, 11.9755, 11.9755, 11.9755, 11.9755, 11.9755, 11.9755, 11.9755, 11.9755, 11.9994, 11.9755
16.3612, 13.7249, 11.9564, 11.9321, 3.96546, 1.76854, 0, 11.9321, 11.9321, 11.9321, 11.9321, 11.9321, 11.9321, 11.9321, 11.9321, 11.9321, 11.9321, 11.9321, 11.9321, 11.9321, 11.9563, 11.9321
16.369, 17.73, 11.9162, 11.8916, 4.44185, 5.8138, 0, 11.8916, 11.8916, 11.8916, 11.8916, 11.8916, 11.8916, 11.8916, 11.8916, 11.8916, 11.8916, 11.8916, 11.8916, 11.8916, 11.9162, 11.8916
16.3768, 13.2353, 11.8749, 11.85, 3.90324, 1.36045, 0, 11.85, 11.85, 11.85, 11.85, 11.85, 11.85, 11.85, 11.85, 11.85, 11.85, 11.85, 11.85, 11.85, 11.8749, 11.85
16.3846, 14.8619, 11.8324, 11.8072, 4.10633, 3.0295, 0, 11.8072, 11.8072, 11.8072, 11.8072, 11.8072, 11.8072, 11.8072, 11.8072, 11.8072, 11.8072, 11.8072, 11.8072, 11.8072, 11.8324, 11.8072
16.3924, 13.8667, 11.7895, 11.764, 3.9833, 2.07719, 0, 11.764, 11.764, 11.764, 11.764, 11.764, 11.764, 11.764, 11.764, 11.764, 11.764, 11.764, 11.764, 11.764, 11.7895, 11.764
16.4002, 11.8715, 11.7466, 11.7208, 3.72445, 0.124887, 0, 11.7208, 11.7208, 11.7208, 11.7208, 11.7208, 11.7208, 11.7208, 11.7208, 11.7208, 11.7208, 11.7208, 11.7208, 11.7208, 11.7466, 11.7208
16.408, 9.99031, 11.7062, 11.68, 3.4627, -1.7159, 0, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.6801, 11.68, 11.7062, 11.68
16.4158, 10.1021, 11.665, 11.6385, 3.47881, -1.56294, 0, 11.6385, 11.6385, 11.6385, 11.6385, 11.6385, 11.6385, 11.6385, 11.6385, 11.6385, 11.6385, 11.6385, 11.6386, 11.6385, 11.665, 11.6385
16.4235, 10.0952, 11.6232, 11.5963, 3.47782, -1.52796, 0, 11.5963, 11.5963, 11.5963, 11.5963, 11.5963, 11.5963, 11.5963, 11.5963, 11.5963, 11.5963, 11.5963, 11.5963, 11.5963, 11.6232, 11.5963
16.4313, 16.9878, 11.581, 11.5538, 4.3575, 5.40679, 0, 11.5538, 11.5538, 11.5538, 11.5538, 11.5538, 11.5538, 11.5538, 11.5538, 11.5538, 11.5538, 11.5538, 11.5538, 11.5538, 11.581, 11.5538
16.4391, 13.984, 11.5389, 11.5114, 3.99799, 2.44506, 0, 11.5114, 11.5114, 11.5114, 11.5114, 11.5114, 11.5114, 11.5114, 11.5114, 11.5114, 11.5114, 11.5114, 11.5114, 11.5114, 11.5389, 11.5114
16.4469, 10.3927, 11.4974, 11.4696, 3.52032, -1.10478, 0, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696, 11.4974, 11.4696
16.4547, 19.5707, 11.4555, 11.4273, 4.64442, 8.11516, 0, 11.4273, 11.4273, 11.4273, 11.4273, 11.4273, 11.4273, 11.4273, 11.4273, 11.4273, 11.4273, 11.4273, 11.4273, 11.4273, 11.4555, 11.4273
16.4625, 21.802, 11.4131, 11.3845, 4.87873, 10.3889, 0, 11.3845, 11.3845, 11.3845, 11.3845, 11.3845, 11.3845, 11.3845, 11.3845, 11.3845, 11.3845, 11.3845, 11.3845, 11.3845, 11.4131, 11.3845
16.4703, 10.0245, 11.3701, 11.3412, 3.46763, -1.34563, 0, 11.3412, 11.3412, 11.3412, 11.3412, 11.3412, 11.3412, 11.3412, 11.3412, 11.3412, 11.3412, 11.3412, 11.3412, 11.3412, 11.3701, 11.3412
16.4781, 19.2322, 11.3266, 11.2973, 4.60784, 7.90556, 0, 11.2973, 11.2973, 11.2973, 11.2973, 11.2973, 11.2973, 11.2973, 11.2973, 11.2973, 11.2973, 11.2973, 11.2973, 11.2973, 11.3266, 11.2973
16.4858, 13.8932, 11.283, 11.2533, 3.98663, 2.61024, 0, 11.2533, 11.2533, 11.2533, 11.2533, 11.2533, 11.2533, 11.2533, 11.2533, 11.2533, 11.2533, 11.2533, 11.2533, 11.2533, 11.283, 11.2533
16.4936, 10.7232, 11.2392, 11.2091, 3.56696, -0.515991, 0, 11.2091, 11.2091, 11.2091, 11.2091, 11.2091, 11.2091, 11.2091, 11.2091, 11.2091, 11.2091, 11.2091, 11.2091, 11.2091, 11.2392, 11.2091
16.5014, 10.3315, 11.1949, 11.1644, 3.51163, -0.863374, 0, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1949, 11.1644
16.5092, 10.9829, 11.1503, 11.1194, 3.60318, -0.167398, 0, 11.1194, 11.1194, 11.1194, 11.1194, 11.1194, 11.1194, 11.1194, 11.1194, 11.1194, 11.1194, 11.1194, 11.1195, 11.1194, 11.1503, 11.1194
16.517, 11.0622, 11.1059, 11.0746, 3.61416, -0.0437346, 0, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.1059, 11.0746
16.5248, 19.1352, 11.0622, 11.0305, 4.5973, 8.07294, 0, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0622, 11.0305
16.5326, 18.8292, 11.0178, 10.9857, 4.5639, 7.81138, 0, 10.9857, 10.9857, 10.9857, 10.9857, 10.9857, 10.9857, 10.9857, 10.9857, 10.9857, 10.9857, 10.9857, 10.9857, 10.9857, 11.0178, 10.9857
16.5404, 14.9041, 10.9726, 10.9401, 4.11146, 3.93153, 0, 10.9401, 10.9401, 10.9401, 10.9401, 10.9401, 10.9401, 10.9401, 10.9401, 10.9401, 10.9401, 10.9401, 10.9401, 10.9401, 10.9726, 10.9401
16.5481, 17.7044, 10.9271, 10.8941, 4.43896, 6.77732, 0, 10.8941, 10.8941, 10.8941, 10.8941, 10.8941, 10.8941, 10.8941, 10.8941, 10.8941, 10.8941, 10.8941, 10.8941, 10.8941, 10.9271, 10.8941
16.5559, 12.3323, 10.8815, 10.8481, 3.7858, 1.45076, 0, 10.8481, 10.8481, 10.8481, 10.8481, 10.8481, 10.8481, 10.8481, 10.8481, 10.8481, 10.8481, 10.8481, 10.8481, 10.8481, 10.8815, 10.8481
16.5637, 18.8491, 10.8357, 10.8019, 4.56608, 8.01334, 0, 10.8019, 10.8019, 10.8019, 10.8019, 10.8019, 10.8019, 10.8019, 10.8019, 10.8019, 10.8019, 10.8019, 10.8019, 10.8019, 10.8357, 10.8019
16.5715, 13.2372, 10.7888, 10.7545, 3.90348, 2.44838, 0, 10.7545, 10.7545, 10.7545, 10.7545, 10.7545, 10.7545, 10.7545, 10.7545, 10.7545, 10.7545, 10.7545, 10.7545, 10.7545, 10.7888, 10.7545
16.5793, 19.6142, 10.7408, 10.706, 4.6491, 8.87339, 0, 10.706, 10.706, 10.706, 10.706, 10.706, 10.706, 10.706, 10.706, 10.706, 10.706, 10.706, 10.7061, 10.706, 10.7408, 10.706
16.5871, 11.2203, 10.6923, 10.6571, 3.63597, 0.527999, 0, 10.6571, 10.6571, 10.6571, 10.6571, 10.6571, 10.6571, 10.6571, 10.6571, 10.6571, 10.6571, 10.6571, 10.6571, 10.6571, 10.6922, 10.6571
16.5949, 19.8159, 10.6439, 10.6082, 4.67075, 9.17207, 0, 10.6082, 10.6082, 10.6082, 10.6082, 10.6082, 10.6082, 10.6082, 10.6082, 10.6082, 10.6082, 10.6082, 10.6082, 10.6082, 10.6438, 10.6082
16.6027, 13.2553, 10.6, 10.5639, 3.90581, 2.65531, 0, 10.5639, 10.5639, 10.5639, 10.5639, 10.5639, 10.5639, 10.5639, 10.5639, 10.5639, 10.5639, 10.5639, 10.5639, 10.5639, 10.6, 10.5639
16.6104, 17.8203, 10.5541, 10.5175, 4.452, 7.26626, 0, 10.5175, 10.5175, 10.5175, 10.5175, 10.5175, 10.5175, 10.5175, 10.5175, 10.5175, 10.5175, 10.5175, 10.5175, 10.5175, 10.5541, 10.5175
16.6182, 8.74149, 10.5062, 10.4691, 3.27742, -1.76472, 0, 10.4691, 10.4691, 10.4691, 10.4691, 10.4691, 10.4691, 10.4691, 10.4691, 10.4691, 10.4691, 10.4691, 10.4691, 10.4691, 10.5062, 10.4691
16.626, 7.08731, 10.4575, 10.4199, 3.01452, -3.37017, 0, 10.4199, 10.4199, 10.4199, 10.4199, 10.4199, 10.4199, 10.4199, 10.4199, 10.4199, 10.4199, 10.4199, 10.4199, 10.4199, 10.4575, 10.4199
16.6338, 6.07721, 10.4089, 10.3708, 2.84204, -4.33166, 0, 10.3708, 10.3708, 10.3708, 10.3708, 10.3708, 10.3708, 10.3708, 10.3708, 10.3708, 10.3708, 10.3708, 10.3708, 10.3708, 10.4089, 10.3708
16.6416, 14.0264, 10.3667, 10.3281, 4.0033, 3.6597, 0, 10.3281, 10.3281, 10.3281, 10.3281, 10.3281, 10.3281, 10.3281, 10.3281, 10.3281, 10.3281, 10.3281, 10.3281, 10.3281, 10.3667, 10.3281
16.6494, 10.9468, 10.3216, 10.2826, 3.59817, 0.625188, 0, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.3216, 10.2826
16.6572, 12.9461, 10.274, 10.2344, 3.86602, 2.67205, 0, 10.2344, 10.2344, 10.2344, 10.2344, 10.2344, 10.2344, 10.2344, 10.2344, 10.2344, 10.2344, 10.2344, 10.2344, 10.2344, 10.274, 10.2344
16.665, 15.1268, 10.2252, 10.1851, 4.13845, 4.90157, 0, 10.1851, 10.1851, 10.1851, 10.1851, 10.1851, 10.1851, 10.1851, 10.1851, 10.1851, 10.1851, 10.1851, 10.1851, 10.1851, 10.2252, 10.1851
16.6727, 15.7875, 10.1765, 10.1358, 4.21752, 5.61096, 0, 10.1358, 10.1358, 10.1358, 10.1358, 10.1358, 10.1358, 10.1358, 10.1358, 10.1358, 10.1358, 10.1358, 10.1358, 10.1358, 10.1765, 10.1358
16.6805, 11.1387, 10.1359, 10.0947, 3.62474, 1.00282, 0, 10.0947, 10.0947, 10.0947, 10.0947, 10.0947, 10.0947, 10.0947, 10.0947, 10.0947, 10.0947, 10.0947, 10.0947, 10.0947, 10.1359, 10.0947
16.6883, 13.8732, 10.0917, 10.0499, 3.98412, 3.78147, 0, 10.0499, 10.0499, 10.0499, 10.0499, 10.0499, 10.0499, 10.0499, 10.0499, 10.0499, 10.0499, 10.0499, 10.05, 10.0499, 10.0917, 10.0499
16.6961, 14.0416, 10.0444, 10.0021, 4.00519, 3.99714, 0, 10.0021, 10.0021, 10.0021, 10.0021, 10.0021, 10.0021, 10.0021, 10.0021, 10.0021, 10.0021, 10.0021, 10.0021, 10.0021, 10.0444, 10.0021
16.7039, 12.9837, 9.99566, 9.95275, 3.87088, 2.98806, 0, 9.95275, 9.95275, 9.95275, 9.95275, 9.95275, 9.95275, 9.95275, 9.95275, 9.95275, 9.95275, 9.95275, 9.95275, 9.95275, 9.99565, 9.95275
16.7117, 10.9271, 9.94701, 9.90353, 3.59543, 0.980079, 0, 9.90353, 9.90353, 9.90353, 9.90353, 9.90353, 9.90353, 9.90353, 9.90353, 9.90353, 9.90353, 9.90353, 9.90353, 9.90353, 9.947, 9.90353
16.7195, 8.06194, 9.90792, 9.86385, 3.17206, -1.84598, 0, 9.86385, 9.86385, 9.86385, 9.86385, 9.86385, 9.86385, 9.86385, 9.86385, 9.86385, 9.86385, 9.86385, 9.86386, 9.86385, 9.90792, 9.86385
16.7273, 8.9371, 9.86464, 9.81997, 3.30713, -0.927542, 0, 9.81997, 9.81997, 9.81997, 9.81997, 9.81997, 9.81997, 9.81997, 9.81997, 9.81997, 9.81997, 9.81997, 9.81998, 9.81997, 9.86463, 9.81997
16.735, 10.9787, 9.81769, 9.77242, 3.60259, 1.16097, 0, 9.77242, 9.77242, 9.77242, 9.77242, 9.77242, 9.77242, 9.77242, 9.77242, 9.77242, 9.77242, 9.77242, 9.77243, 9.77242, 9.81769, 9.77242
16.7428, 12.0124, 9.76899, 9.72311, 3.74332, 2.24342, 0, 9.72311, 9.72311, 9.72311, 9.72311, 9.72311, 9.72311, 9.72311, 9.72311, 9.72311, 9.72311, 9.72311, 9.72312, 9.72311, 9.76899, 9.72311
16.7506, 10.9965, 9.72043, 9.67393, 3.60507, 1.27607, 0, 9.67393, 9.67393, 9.67393, 9.67393, 9.67393, 9.67393, 9.67393, 9.67393, 9.67393, 9.67393, 9.67393, 9.67393, 9.67393, 9.72042, 9.67393
16.7584, 9.96879, 9.68449, 9.63735, 3.45959, 0.284299, 0, 9.63735, 9.63735, 9.63735, 9.63735, 9.63735, 9.63735, 9.63735, 9.63735, 9.63735, 9.63735, 9.63735, 9.63736, 9.63735, 9.68448, 9.63735
16.7662, 9.00297, 9.64265, 9.59487, 3.31707, -0.639684, 0, 9.59487, 9.59487, 9.59487, 9.59487, 9.59487, 9.59487, 9.59487, 9.59487, 9.59487, 9.59487, 9.59487, 9.59488, 9.59487, 9.64264, 9.59487
16.774, 12.9832, 9.59564, 9.54722, 3.87081, 3.38751, 0, 9.54722, 9.54722, 9.54722, 9.54722, 9.54722, 9.54722, 9.54722, 9.54722, 9.54722, 9.54722, 9.54722, 9.54722, 9.54722, 9.59564, 9.54722
16.7818, 7.99108, 9.54614, 9.49705, 3.16087, -1.55506, 0, 9.49705, 9.49705, 9.49705, 9.49705, 9.49705, 9.49705, 9.49705, 9.49705, 9.49705, 9.49705, 9.49705, 9.49706, 9.49705, 9.54613, 9.49705
16.7896, 6.99901, 9.49677, 9.44702, 2.99984, -2.49776, 0, 9.44702, 9.44702, 9.44702, 9.44702, 9.44702, 9.44702, 9.44702, 9.44702, 9.44702, 9.44702, 9.44702, 9.44703, 9.44702, 9.49677, 9.44702
16.7973, 11.9554, 9.47836, 9.42792, 3.73569, 2.47702, 0, 9.42792, 9.42792, 9.42792, 9.42792, 9.42792, 9.42792, 9.42792, 9.42792, 9.42792, 9.42792, 9.42792, 9.42793, 9.42792, 9.47835, 9.42792
16.8051, 5.99705, 9.45251, 9.40138, 2.82791, -3.45545, 0, 9.40138, 9.40138, 9.40138, 9.40138, 9.40138, 9.40138, 9.40138, 9.40138, 9.40138, 9.40138, 9.40138, 9.40139, 9.40138, 9.4525, 9.40138
16.8129, 12.9425, 9.41988, 9.36805, 3.86555, 3.52258, 0, 9.36805, 9.36805, 9.36805, 9.36805, 9.36805, 9.36805, 9.36805, 9.36805, 9.36805, 9.36805, 9.36805, 9.36806, 9.36805, 9.41987, 9.36805
16.8207, 10.0293, 9.38391, 9.33138, 3.46833, 0.64538, 0, 9.33138, 9.33138, 9.33138, 9.33138, 9.33138, 9.33138, 9.33138, 9.33138, 9.33138, 9.33138, 9.33138, 9.33139, 9.33138, 9.38391, 9.33138
16.8285, 5.05153, 9.34803, 9.29478, 2.65547, -4.2965, 0, 9.29478, 9.29478, 9.29478, 9.29478, 9.29478, 9.29478, 9.29478, 9.29478, 9.29478, 9.29478, 9.29478, 9.29479, 9.29478, 9.34802, 9.29478
16.8363, 11.939, 9.3268, 9.27282, 3.7335, 2.61223, 0, 9.27282, 9.27282, 9.27282, 9.27282, 9.27282, 9.27282, 9.27282, 9.27282, 9.27282, 9.27282, 9.27282, 9.27283, 9.27282, 9.3268, 9.27282
16.8441, 15.9002, 9.30006, 9.24534, 4.23086, 6.60011, 0, 9.24534, 9.24534, 9.24534, 9.24534, 9.24534, 9.24534, 9.24534, 9.24534, 9.24534, 9.24534, 9.24534, 9.24535, 9.24534, 9.30005, 9.24534
16.8519, 8.09881, 9.26852, 9.21304, 3.17786, -1.1697, 0, 9.21304, 9.21304, 9.21304, 9.21304, 9.21304, 9.21304, 9.21304, 9.21304, 9.21304, 9.21304, 9.21304, 9.21305, 9.21304, 9.26851, 9.21304
16.8596, 12.9901, 9.23461, 9.17838, 3.87171, 3.75552, 0, 9.17838, 9.17838, 9.17838, 9.17838, 9.17838, 9.17838, 9.17838, 9.17838, 9.17838, 9.17838, 9.17838, 9.17838, 9.17838, 9.23461, 9.17838
16.8674, 10.9625, 9.20079, 9.14378, 3.60035, 1.76173, 0, 9.14378, 9.14378, 9.14378, 9.14378, 9.14378, 9.14378, 9.14378, 9.14378, 9.14378, 9.14378, 9.14378, 9.14378, 9.14378, 9.20078, 9.14378
