PMC,x,y,z
863,-0.126079,0.124555,0.242613
864,-0.126002,0.124622,0.242612
865,-0.125936,0.124678,0.242612
866,-0.12586,0.124745,0.242612
867,-0.12579300000000002,0.124802,0.242612
868,-0.125717,0.124868,0.242612
869,-0.125641,0.124925,0.242612
870,-0.125574,0.124992,0.242611
871,-0.125498,0.125049,0.242611
872,-0.125431,0.125115,0.242611
873,-0.125355,0.125172,0.242611
874,-0.125279,0.12523800000000002,0.242611
875,-0.125212,0.12529500000000002,0.242611
876,-0.125136,0.125362,0.242611
877,-0.125069,0.125419,0.24261
878,-0.124993,0.125485,0.24261
879,-0.124917,0.125542,0.24261
880,-0.12485,0.125608,0.24261
881,-0.124774,0.125665,0.24261
882,-0.124708,0.12573199999999998,0.24261
883,-0.124631,0.125789,0.242609
884,-0.124555,0.125855,0.242609
885,-0.12448900000000003,0.125912,0.242609
886,-0.124412,0.125978,0.242609
887,-0.124346,0.12603499999999998,0.242609
888,-0.12427,0.126102,0.242609
889,-0.124193,0.126159,0.242608
890,-0.124127,0.126225,0.242608
891,-0.124051,0.126282,0.242608
892,-0.123984,0.126349,0.242608
893,-0.123908,0.126406,0.242608
894,-0.123832,0.126472,0.242608
895,-0.123765,0.126529,0.242607
896,-0.123689,0.126595,0.242607
897,-0.123622,0.126652,0.242607
898,-0.123546,0.126719,0.242607
899,-0.12347,0.126776,0.242607
900,-0.123403,0.126842,0.242607
901,-0.123327,0.126899,0.242606
902,-0.12326,0.126966,0.242606
903,-0.123184,0.127022,0.242606
904,-0.123108,0.127089,0.242606
905,-0.123042,0.127146,0.242606
906,-0.122965,0.127212,0.242606
907,-0.122899,0.127269,0.242605
908,-0.122822,0.12733599999999998,0.242605
909,-0.122205,0.126614,0.242604
910,-0.122281,0.126548,0.242604
911,-0.122348,0.12649100000000002,0.242604
912,-0.122424,0.126425,0.242604
913,-0.122491,0.126368,0.242605
914,-0.122567,0.126301,0.242605
915,-0.122643,0.126244,0.242605
916,-0.12271,0.12617799999999998,0.242605
917,-0.122786,0.126121,0.242605
918,-0.122852,0.126054,0.242605
919,-0.122929,0.125997,0.242606
920,-0.123005,0.125931,0.242606
921,-0.123071,0.125874,0.242606
922,-0.123148,0.125808,0.242606
923,-0.123214,0.125751,0.242606
924,-0.123291,0.125684,0.242606
925,-0.123367,0.125627,0.242607
926,-0.123433,0.12556099999999998,0.242607
927,-0.123509,0.125504,0.242607
928,-0.123576,0.125437,0.242607
929,-0.123652,0.12538,0.242607
930,-0.123728,0.125314,0.242607
931,-0.123795,0.125257,0.242607
932,-0.123871,0.125191,0.242608
933,-0.123938,0.125134,0.242608
934,-0.124014,0.125067,0.242608
935,-0.12409,0.12500999999999998,0.242608
936,-0.124157,0.124944,0.242608
937,-0.124233,0.12488699999999997,0.242608
938,-0.1243,0.124821,0.242609
939,-0.124376,0.124764,0.242609
940,-0.124452,0.124697,0.242609
941,-0.124519,0.12464,0.242609
942,-0.124595,0.124574,0.242609
943,-0.124661,0.124517,0.24260900000000002
944,-0.12473800000000002,0.12445,0.24261
945,-0.12481400000000001,0.124394,0.24261
946,-0.12487999999999999,0.124327,0.24261
947,-0.124957,0.12427,0.24261
948,-0.125023,0.124204,0.24261
949,-0.125099,0.12414700000000001,0.24261
950,-0.125176,0.12408,0.24261100000000002
951,-0.12524200000000002,0.12402300000000001,0.24261100000000002
952,-0.125318,0.123957,0.24261100000000002
953,-0.125385,0.1239,0.24261100000000002
954,-0.125461,0.12383399999999999,0.24261100000000002
955,-0.12553699999999998,0.123777,0.24261100000000002
956,-0.125604,0.12370999999999999,0.242612
957,-0.12568,0.123653,0.242612
958,-0.125747,0.12358699999999999,0.242612
959,-0.125823,0.12353,0.242612
960,-0.12520499999999998,0.12280899999999999,0.24261100000000002
961,-0.125139,0.122866,0.24261100000000002
962,-0.125063,0.122932,0.24261
963,-0.12498699999999999,0.12298900000000001,0.24261
964,-0.12492,0.123056,0.24261
965,-0.12484400000000001,0.12311199999999999,0.24261
966,-0.124768,0.123179,0.24261
967,-0.12470099999999999,0.12323599999999998,0.24261
968,-0.124625,0.123302,0.24260900000000002
969,-0.12455799999999999,0.123359,0.24260900000000002
970,-0.124482,0.123426,0.24260900000000002
971,-0.12440599999999999,0.123482,0.24260900000000002
972,-0.124339,0.123549,0.24260900000000002
973,-0.12426300000000001,0.123606,0.24260900000000002
974,-0.124196,0.123672,0.242608
975,-0.12412000000000001,0.12372899999999999,0.242608
976,-0.124044,0.123796,0.242608
977,-0.123977,0.12385299999999999,0.242608
978,-0.123901,0.123919,0.242608
979,-0.12383499999999999,0.123976,0.242608
980,-0.12375799999999999,0.12404200000000001,0.24260700000000002
981,-0.123682,0.124099,0.24260700000000002
982,-0.123616,0.12416600000000001,0.24260700000000002
983,-0.12354000000000001,0.124223,0.24260700000000002
984,-0.123473,0.12428900000000001,0.24260700000000002
985,-0.123397,0.124346,0.24260700000000002
986,-0.123321,0.124412,0.242606
987,-0.123254,0.12446900000000001,0.242606
988,-0.123178,0.124536,0.242606
989,-0.12311099999999998,0.12459300000000001,0.242606
990,-0.12303499999999999,0.12465899999999999,0.242606
991,-0.12295899999999998,0.12471600000000001,0.242606
992,-0.122892,0.12478299999999999,0.24260500000000002
993,-0.12281600000000001,0.124839,0.24260500000000002
994,-0.122749,0.12490599999999999,0.24260500000000002
995,-0.122673,0.124963,0.24260500000000002
996,-0.122597,0.125029,0.24260500000000002
997,-0.12253,0.125086,0.24260500000000002
998,-0.122454,0.125153,0.242604
999,-0.12238800000000001,0.12521,0.242604
1000,-0.12231199999999999,0.125276,0.242604
1001,-0.122235,0.125333,0.242604
1002,-0.122169,0.1254,0.242604
1003,-0.122092,0.12545599999999998,0.242604
1004,-0.122026,0.125523,0.242604
1005,-0.12195,0.12558,0.242603
1006,-0.121873,0.125646,0.242603
1007,-0.121807,0.125703,0.242603
1008,-0.12173099999999999,0.12577,0.242603
1009,-0.12166400000000001,0.125827,0.242603
1010,-0.12158800000000002,0.125893,0.242603
