   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_290.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.1333, 6, 2.67239, 2.62104, 2.82843, 3.32761, 0, 2.62104, 2.62104, 2.62104, 2.62104, 2.62104, 2.62104, 2.62104, 2.62104, 2.62104, 2.62104, 2.62104, 2.62104, 2.62104, 2.62104, 2.62105, 2.62104, 2.62104, 2.67239, 2.62104
12.1412, 4, 2.67578, 2.61652, 2.44949, 1.32422, 0, 2.61652, 2.61652, 2.61652, 2.61652, 2.61652, 2.61652, 2.61652, 2.61652, 2.61652, 2.61652, 2.61652, 2.61652, 2.61652, 2.61652, 2.61653, 2.61652, 2.61652, 2.67578, 2.61652
12.149, 0, 2.67989, 2.61201, 1.41421, -2.67989, 0, 2.61201, 2.61201, 2.61201, 2.61201, 2.61201, 2.61201, 2.61201, 2.61201, 2.61201, 2.61201, 2.61201, 2.61201, 2.61201, 2.61201, 2.61201, 2.61201, 2.61201, 2.67989, 2.61201
12.1569, 8, 2.68864, 2.61144, 3.16228, 5.31136, 0, 2.61144, 2.61144, 2.61144, 2.61144, 2.61144, 2.61144, 2.61144, 2.61144, 2.61144, 2.61144, 2.61144, 2.61144, 2.61144, 2.61144, 2.61144, 2.61144, 2.61144, 2.68863, 2.61144
12.1648, 0, 2.69629, 2.60915, 1.41421, -2.69629, 0, 2.60915, 2.60915, 2.60915, 2.60915, 2.60915, 2.60915, 2.60915, 2.60915, 2.60915, 2.60915, 2.60915, 2.60915, 2.60915, 2.60915, 2.60915, 2.60915, 2.60915, 2.69628, 2.60915
12.1726, 4, 2.70297, 2.60533, 2.44949, 1.29703, 0, 2.60533, 2.60533, 2.60533, 2.60533, 2.60533, 2.60533, 2.60533, 2.60533, 2.60533, 2.60533, 2.60533, 2.60533, 2.60533, 2.60533, 2.60533, 2.60533, 2.60533, 2.70297, 2.60533
12.1805, 2, 2.70936, 2.60074, 2, -0.709355, 0, 2.60074, 2.60074, 2.60074, 2.60074, 2.60074, 2.60074, 2.60074, 2.60074, 2.60074, 2.60074, 2.60074, 2.60074, 2.60074, 2.60074, 2.60075, 2.60074, 2.60074, 2.70935, 2.60074
12.1884, 4, 2.71609, 2.59617, 2.44949, 1.28391, 0, 2.59617, 2.59617, 2.59617, 2.59617, 2.59617, 2.59617, 2.59617, 2.59617, 2.59617, 2.59617, 2.59617, 2.59617, 2.59617, 2.59617, 2.59617, 2.59617, 2.59617, 2.71609, 2.59617
12.1962, 6, 2.72637, 2.59491, 2.82843, 3.27363, 0, 2.59491, 2.59491, 2.59491, 2.59491, 2.59491, 2.59491, 2.59491, 2.59491, 2.59491, 2.59491, 2.59491, 2.59491, 2.59491, 2.59491, 2.59492, 2.59491, 2.59491, 2.72637, 2.59491
12.2041, 6, 2.73501, 2.59196, 2.82843, 3.26499, 0, 2.59196, 2.59196, 2.59196, 2.59196, 2.59196, 2.59196, 2.59196, 2.59196, 2.59196, 2.59196, 2.59196, 2.59196, 2.59196, 2.59196, 2.59197, 2.59196, 2.59196, 2.73501, 2.59196
12.212, 0, 2.74203, 2.58751, 1.41421, -2.74203, 0, 2.58751, 2.58751, 2.58751, 2.58751, 2.58751, 2.58751, 2.58751, 2.58751, 2.58751, 2.58751, 2.58751, 2.58751, 2.58751, 2.58751, 2.58751, 2.58751, 2.58751, 2.74202, 2.58751
12.2199, 4, 2.748, 2.58231, 2.44949, 1.252, 0, 2.58231, 2.58231, 2.58231, 2.58231, 2.58231, 2.58231, 2.58231, 2.58231, 2.58231, 2.58231, 2.58231, 2.58231, 2.58231, 2.58231, 2.58231, 2.58231, 2.58231, 2.748, 2.58231
12.2277, 6, 2.7535, 2.57711, 2.82843, 3.2465, 0, 2.57711, 2.57711, 2.57711, 2.57711, 2.57711, 2.57711, 2.57711, 2.57711, 2.57711, 2.57711, 2.57711, 2.57711, 2.57711, 2.57711, 2.57711, 2.57711, 2.57711, 2.7535, 2.57711
12.2356, 4, 2.76236, 2.57594, 2.44949, 1.23764, 0, 2.57594, 2.57594, 2.57594, 2.57594, 2.57594, 2.57594, 2.57594, 2.57594, 2.57594, 2.57594, 2.57594, 2.57594, 2.57594, 2.57594, 2.57594, 2.57594, 2.57594, 2.76236, 2.57594
12.2435, 2, 2.76862, 2.57303, 2, -0.768617, 0, 2.57303, 2.57303, 2.57303, 2.57303, 2.57303, 2.57303, 2.57303, 2.57303, 2.57303, 2.57303, 2.57303, 2.57303, 2.57303, 2.57303, 2.57303, 2.57303, 2.57303, 2.76861, 2.57303
12.2513, 2, 2.7723, 2.56857, 2, -0.772296, 0, 2.56857, 2.56857, 2.56857, 2.56857, 2.56857, 2.56857, 2.56857, 2.56857, 2.56857, 2.56857, 2.56857, 2.56857, 2.56857, 2.56857, 2.56857, 2.56857, 2.56857, 2.77229, 2.56857
12.2592, 4, 2.77401, 2.56334, 2.44949, 1.22599, 0, 2.56334, 2.56334, 2.56334, 2.56334, 2.56334, 2.56334, 2.56334, 2.56334, 2.56334, 2.56334, 2.56334, 2.56334, 2.56334, 2.56334, 2.56334, 2.56334, 2.56334, 2.77401, 2.56334
12.2671, 4, 2.77439, 2.55812, 2.44949, 1.22561, 0, 2.55812, 2.55812, 2.55812, 2.55812, 2.55812, 2.55812, 2.55812, 2.55812, 2.55812, 2.55812, 2.55812, 2.55812, 2.55812, 2.55812, 2.55812, 2.55812, 2.55812, 2.77439, 2.55812
12.2749, 2, 2.77657, 2.55615, 2, -0.776572, 0, 2.55615, 2.55615, 2.55615, 2.55615, 2.55615, 2.55615, 2.55615, 2.55615, 2.55615, 2.55615, 2.55615, 2.55615, 2.55615, 2.55615, 2.55615, 2.55615, 2.55615, 2.77657, 2.55615
12.2828, 6, 2.77556, 2.55252, 2.82843, 3.22444, 0, 2.55252, 2.55252, 2.55252, 2.55252, 2.55252, 2.55252, 2.55252, 2.55252, 2.55252, 2.55252, 2.55252, 2.55252, 2.55252, 2.55252, 2.55253, 2.55252, 2.55252, 2.77556, 2.55252
12.2907, 2, 2.77149, 2.54743, 2, -0.771489, 0, 2.54743, 2.54743, 2.54743, 2.54743, 2.54743, 2.54743, 2.54743, 2.54743, 2.54743, 2.54743, 2.54743, 2.54743, 2.54743, 2.54743, 2.54743, 2.54743, 2.54743, 2.77149, 2.54743
12.2985, 2, 2.76508, 2.5416, 2, -0.765077, 0, 2.5416, 2.5416, 2.5416, 2.5416, 2.5416, 2.5416, 2.5416, 2.5416, 2.5416, 2.5416, 2.5416, 2.5416, 2.5416, 2.5416, 2.5416, 2.5416, 2.5416, 2.76507, 2.5416
12.3064, 0, 2.75707, 2.53578, 1.41421, -2.75707, 0, 2.53578, 2.53578, 2.53578, 2.53578, 2.53578, 2.53578, 2.53578, 2.53578, 2.53578, 2.53578, 2.53578, 2.53578, 2.53578, 2.53578, 2.53578, 2.53578, 2.53578, 2.75707, 2.53578
12.3143, 4, 2.75137, 2.5338, 2.44949, 1.24863, 0, 2.5338, 2.5338, 2.5338, 2.5338, 2.5338, 2.5338, 2.5338, 2.5338, 2.5338, 2.5338, 2.5338, 2.5338, 2.5338, 2.5338, 2.53381, 2.5338, 2.5338, 2.75137, 2.5338
12.3221, 4, 2.74256, 2.53019, 2.44949, 1.25744, 0, 2.53019, 2.53019, 2.53019, 2.53019, 2.53019, 2.53019, 2.53019, 2.53019, 2.53019, 2.53019, 2.53019, 2.53019, 2.53019, 2.53019, 2.53019, 2.53019, 2.53019, 2.74256, 2.53019
12.33, 2, 2.73094, 2.52512, 2, -0.730944, 0, 2.52512, 2.52512, 2.52512, 2.52512, 2.52512, 2.52512, 2.52512, 2.52512, 2.52512, 2.52512, 2.52512, 2.52512, 2.52512, 2.52512, 2.52512, 2.52512, 2.52512, 2.73094, 2.52512
12.3379, 2, 2.71739, 2.51932, 2, -0.717387, 0, 2.51932, 2.51932, 2.51932, 2.51932, 2.51932, 2.51932, 2.51932, 2.51932, 2.51932, 2.51932, 2.51932, 2.51932, 2.51932, 2.51932, 2.51933, 2.51932, 2.51932, 2.71738, 2.51932
12.3457, 4, 2.70278, 2.51353, 2.44949, 1.29722, 0, 2.51353, 2.51353, 2.51353, 2.51353, 2.51353, 2.51353, 2.51353, 2.51353, 2.51353, 2.51353, 2.51353, 2.51353, 2.51353, 2.51353, 2.51354, 2.51353, 2.51353, 2.70278, 2.51353
12.3536, 4, 2.69028, 2.51074, 2.44949, 1.30972, 0, 2.51074, 2.51074, 2.51074, 2.51074, 2.51074, 2.51074, 2.51074, 2.51074, 2.51074, 2.51074, 2.51074, 2.51074, 2.51074, 2.51074, 2.51074, 2.51074, 2.51074, 2.69028, 2.51074
12.3615, 0, 2.67553, 2.50639, 1.41421, -2.67553, 0, 2.50639, 2.50639, 2.50639, 2.50639, 2.50639, 2.50639, 2.50639, 2.50639, 2.50639, 2.50639, 2.50639, 2.50639, 2.50639, 2.50639, 2.5064, 2.50639, 2.50639, 2.67553, 2.50639
12.3694, 8, 2.65892, 2.50068, 3.16228, 5.34108, 0, 2.50068, 2.50068, 2.50068, 2.50068, 2.50068, 2.50068, 2.50068, 2.50068, 2.50068, 2.50068, 2.50068, 2.50068, 2.50068, 2.50068, 2.50068, 2.50068, 2.50068, 2.65891, 2.50068
12.3772, 4, 2.64131, 2.49429, 2.44949, 1.35869, 0, 2.49429, 2.49429, 2.49429, 2.49429, 2.49429, 2.49429, 2.49429, 2.49429, 2.49429, 2.49429, 2.49429, 2.49429, 2.49429, 2.49429, 2.4943, 2.49429, 2.49429, 2.6413, 2.49429
12.3851, 2, 2.62359, 2.48791, 2, -0.623587, 0, 2.48791, 2.48791, 2.48791, 2.48791, 2.48791, 2.48791, 2.48791, 2.48791, 2.48791, 2.48791, 2.48791, 2.48791, 2.48791, 2.48791, 2.48792, 2.48791, 2.48791, 2.62358, 2.48791
12.393, 2, 2.60952, 2.48513, 2, -0.609519, 0, 2.48513, 2.48513, 2.48513, 2.48513, 2.48513, 2.48513, 2.48513, 2.48513, 2.48513, 2.48513, 2.48513, 2.48513, 2.48513, 2.48513, 2.48513, 2.48513, 2.48513, 2.60952, 2.48513
12.4008, 0, 2.59414, 2.4808, 1.41421, -2.59414, 0, 2.4808, 2.4808, 2.4808, 2.4808, 2.4808, 2.4808, 2.4808, 2.4808, 2.4808, 2.4808, 2.4808, 2.4808, 2.4808, 2.4808, 2.4808, 2.4808, 2.4808, 2.59414, 2.4808
12.4087, 2, 2.57781, 2.47512, 2, -0.577814, 0, 2.47512, 2.47512, 2.47512, 2.47512, 2.47512, 2.47512, 2.47512, 2.47512, 2.47512, 2.47512, 2.47512, 2.47512, 2.47512, 2.47512, 2.47512, 2.47512, 2.47512, 2.57781, 2.47512
12.4166, 2, 2.56137, 2.46877, 2, -0.561365, 0, 2.46877, 2.46877, 2.46877, 2.46877, 2.46877, 2.46877, 2.46877, 2.46877, 2.46877, 2.46877, 2.46877, 2.46877, 2.46877, 2.46877, 2.46877, 2.46877, 2.46877, 2.56136, 2.46877
12.4244, 2, 2.54562, 2.46242, 2, -0.545618, 0, 2.46242, 2.46242, 2.46242, 2.46242, 2.46242, 2.46242, 2.46242, 2.46242, 2.46242, 2.46242, 2.46242, 2.46242, 2.46242, 2.46242, 2.46243, 2.46242, 2.46242, 2.54561, 2.46242
12.4323, 6, 2.53345, 2.45883, 2.82843, 3.46655, 0, 2.45883, 2.45883, 2.45883, 2.45883, 2.45883, 2.45883, 2.45883, 2.45883, 2.45883, 2.45883, 2.45883, 2.45883, 2.45883, 2.45883, 2.45884, 2.45883, 2.45883, 2.53345, 2.45883
12.4402, 2, 2.5208, 2.45379, 2, -0.520798, 0, 2.45379, 2.45379, 2.45379, 2.45379, 2.45379, 2.45379, 2.45379, 2.45379, 2.45379, 2.45379, 2.45379, 2.45379, 2.45379, 2.45379, 2.45379, 2.45379, 2.45379, 2.52079, 2.45379
12.448, 4, 2.50798, 2.44749, 2.44949, 1.49202, 0, 2.44749, 2.44749, 2.44749, 2.44749, 2.44749, 2.44749, 2.44749, 2.44749, 2.44749, 2.44749, 2.44749, 2.44749, 2.44749, 2.44749, 2.44749, 2.44749, 2.44749, 2.50798, 2.44749
12.4559, 6, 2.49579, 2.44057, 2.82843, 3.50421, 0, 2.44057, 2.44057, 2.44057, 2.44057, 2.44057, 2.44057, 2.44057, 2.44057, 2.44057, 2.44057, 2.44057, 2.44057, 2.44057, 2.44057, 2.44057, 2.44057, 2.44057, 2.49578, 2.44057
12.4638, 2, 2.48501, 2.43365, 2, -0.48501, 0, 2.43365, 2.43365, 2.43365, 2.43365, 2.43365, 2.43365, 2.43365, 2.43365, 2.43365, 2.43365, 2.43365, 2.43365, 2.43365, 2.43365, 2.43365, 2.43365, 2.43365, 2.48501, 2.43365
12.4716, 4, 2.47917, 2.43007, 2.44949, 1.52083, 0, 2.43007, 2.43007, 2.43007, 2.43007, 2.43007, 2.43007, 2.43007, 2.43007, 2.43007, 2.43007, 2.43007, 2.43007, 2.43007, 2.43007, 2.43007, 2.43007, 2.43007, 2.47916, 2.43007
12.4795, 4, 2.47371, 2.42505, 2.44949, 1.52629, 0, 2.42505, 2.42505, 2.42505, 2.42505, 2.42505, 2.42505, 2.42505, 2.42505, 2.42505, 2.42505, 2.42505, 2.42505, 2.42505, 2.42505, 2.42506, 2.42505, 2.42505, 2.4737, 2.42505
12.4874, 2, 2.4691, 2.41879, 2, -0.469099, 0, 2.41879, 2.41879, 2.41879, 2.41879, 2.41879, 2.41879, 2.41879, 2.41879, 2.41879, 2.41879, 2.41879, 2.41879, 2.41879, 2.41879, 2.41879, 2.41879, 2.41879, 2.4691, 2.41879
12.4952, 6, 2.4663, 2.41191, 2.82843, 3.5337, 0, 2.41191, 2.41191, 2.41191, 2.41191, 2.41191, 2.41191, 2.41191, 2.41191, 2.41191, 2.41191, 2.41191, 2.41191, 2.41191, 2.41191, 2.41192, 2.41191, 2.41191, 2.4663, 2.41191
12.5031, 2, 2.46634, 2.40505, 2, -0.466342, 0, 2.40505, 2.40505, 2.40505, 2.40505, 2.40505, 2.40505, 2.40505, 2.40505, 2.40505, 2.40505, 2.40505, 2.40505, 2.40505, 2.40505, 2.40505, 2.40505, 2.40505, 2.46634, 2.40505
12.511, 2, 2.47221, 2.4007, 2, -0.472214, 0, 2.4007, 2.4007, 2.4007, 2.4007, 2.4007, 2.4007, 2.4007, 2.4007, 2.4007, 2.4007, 2.4007, 2.4007, 2.4007, 2.4007, 2.40071, 2.4007, 2.4007, 2.47221, 2.4007
12.5189, 2, 2.48062, 2.39502, 2, -0.480618, 0, 2.39502, 2.39502, 2.39502, 2.39502, 2.39502, 2.39502, 2.39502, 2.39502, 2.39502, 2.39502, 2.39502, 2.39502, 2.39502, 2.39502, 2.39502, 2.39502, 2.39502, 2.48061, 2.39502
12.5267, 6, 2.49241, 2.38818, 2.82843, 3.50759, 0, 2.38818, 2.38818, 2.38818, 2.38818, 2.38818, 2.38818, 2.38818, 2.38818, 2.38818, 2.38818, 2.38818, 2.38818, 2.38818, 2.38818, 2.38818, 2.38818, 2.38818, 2.49241, 2.38818
12.5346, 6, 2.50896, 2.38077, 2.82843, 3.49104, 0, 2.38077, 2.38077, 2.38077, 2.38077, 2.38077, 2.38077, 2.38077, 2.38077, 2.38077, 2.38077, 2.38077, 2.38077, 2.38077, 2.38077, 2.38077, 2.38077, 2.38077, 2.50895, 2.38077
12.5425, 8, 2.5317, 2.37337, 3.16228, 5.4683, 0, 2.37337, 2.37337, 2.37337, 2.37337, 2.37337, 2.37337, 2.37337, 2.37337, 2.37337, 2.37337, 2.37337, 2.37337, 2.37337, 2.37337, 2.37338, 2.37337, 2.37337, 2.5317, 2.37337
12.5503, 4, 2.56463, 2.369, 2.44949, 1.43537, 0, 2.369, 2.369, 2.369, 2.369, 2.369, 2.369, 2.369, 2.369, 2.369, 2.369, 2.369, 2.369, 2.369, 2.369, 2.369, 2.369, 2.369, 2.56463, 2.369
12.5582, 2, 2.60454, 2.36334, 2, -0.604542, 0, 2.36334, 2.36334, 2.36334, 2.36334, 2.36334, 2.36334, 2.36334, 2.36334, 2.36334, 2.36334, 2.36334, 2.36334, 2.36334, 2.36334, 2.36334, 2.36334, 2.36334, 2.60454, 2.36334
12.5661, 4, 2.65273, 2.35656, 2.44949, 1.34727, 0, 2.35656, 2.35656, 2.35656, 2.35656, 2.35656, 2.35656, 2.35656, 2.35656, 2.35656, 2.35656, 2.35656, 2.35656, 2.35656, 2.35656, 2.35656, 2.35656, 2.35656, 2.65273, 2.35656
12.5739, 10, 2.71104, 2.34923, 3.4641, 7.28896, 0, 2.34923, 2.34923, 2.34923, 2.34923, 2.34923, 2.34923, 2.34923, 2.34923, 2.34923, 2.34923, 2.34923, 2.34923, 2.34923, 2.34923, 2.34923, 2.34923, 2.34923, 2.71104, 2.34923
12.5818, 6, 2.78129, 2.34191, 2.82843, 3.21871, 0, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.78128, 2.34191
12.5897, 4, 2.86694, 2.33677, 2.44949, 1.13306, 0, 2.33677, 2.33677, 2.33677, 2.33677, 2.33677, 2.33677, 2.33677, 2.33677, 2.33677, 2.33677, 2.33677, 2.33677, 2.33677, 2.33677, 2.33677, 2.33677, 2.33677, 2.86694, 2.33677
12.5975, 6, 2.96592, 2.33048, 2.82843, 3.03408, 0, 2.33048, 2.33048, 2.33048, 2.33048, 2.33048, 2.33048, 2.33048, 2.33048, 2.33048, 2.33048, 2.33048, 2.33048, 2.33048, 2.33048, 2.33049, 2.33048, 2.33048, 2.96591, 2.33048
12.6054, 4, 3.0796, 2.32321, 2.44949, 0.920398, 0, 2.32321, 2.32321, 2.32321, 2.32321, 2.32321, 2.32321, 2.32321, 2.32321, 2.32321, 2.32321, 2.32321, 2.32321, 2.32321, 2.32321, 2.32321, 2.32321, 2.32321, 3.0796, 2.32321
12.6133, 4, 3.20954, 2.31545, 2.44949, 0.790461, 0, 2.31545, 2.31545, 2.31545, 2.31545, 2.31545, 2.31545, 2.31545, 2.31545, 2.31545, 2.31545, 2.31545, 2.31545, 2.31545, 2.31545, 2.31545, 2.31545, 2.31545, 3.20954, 2.31545
12.6211, 6, 3.35706, 2.3077, 2.82843, 2.64294, 0, 2.3077, 2.3077, 2.3077, 2.3077, 2.3077, 2.3077, 2.3077, 2.3077, 2.3077, 2.3077, 2.3077, 2.3077, 2.3077, 2.3077, 2.30771, 2.3077, 2.3077, 3.35705, 2.3077
12.629, 8, 3.52533, 2.30244, 3.16228, 4.47467, 0, 2.30244, 2.30244, 2.30244, 2.30244, 2.30244, 2.30244, 2.30244, 2.30244, 2.30244, 2.30244, 2.30244, 2.30244, 2.30244, 2.30244, 2.30245, 2.30244, 2.30244, 3.52532, 2.30244
12.6369, 2, 3.7111, 2.29616, 2, -1.7111, 0, 2.29616, 2.29616, 2.29616, 2.29616, 2.29616, 2.29616, 2.29616, 2.29616, 2.29616, 2.29616, 2.29616, 2.29616, 2.29616, 2.29616, 2.29616, 2.29616, 2.29616, 3.7111, 2.29616
12.6447, 12, 3.91447, 2.28898, 3.74166, 8.08553, 0, 2.28898, 2.28898, 2.28898, 2.28898, 2.28898, 2.28898, 2.28898, 2.28898, 2.28898, 2.28898, 2.28898, 2.28898, 2.28898, 2.28898, 2.28898, 2.28898, 2.28898, 3.91447, 2.28898
12.6526, 4, 4.13541, 2.28136, 2.44949, -0.135413, 0, 2.28136, 2.28136, 2.28136, 2.28136, 2.28136, 2.28136, 2.28136, 2.28136, 2.28136, 2.28136, 2.28136, 2.28136, 2.28136, 2.28136, 2.28136, 2.28136, 2.28136, 4.13541, 2.28136
12.6605, 6, 4.37345, 2.27375, 2.82843, 1.62655, 0, 2.27375, 2.27375, 2.27375, 2.27375, 2.27375, 2.27375, 2.27375, 2.27375, 2.27375, 2.27375, 2.27375, 2.27375, 2.27375, 2.27375, 2.27375, 2.27375, 2.27375, 4.37345, 2.27375
12.6684, 8, 4.6286, 2.26773, 3.16228, 3.3714, 0, 2.26773, 2.26773, 2.26773, 2.26773, 2.26773, 2.26773, 2.26773, 2.26773, 2.26773, 2.26773, 2.26773, 2.26773, 2.26773, 2.26773, 2.26773, 2.26773, 2.26773, 4.6286, 2.26773
12.6762, 10, 4.89658, 2.26088, 3.4641, 5.10342, 0, 2.26088, 2.26088, 2.26088, 2.26088, 2.26088, 2.26088, 2.26088, 2.26088, 2.26088, 2.26088, 2.26088, 2.26088, 2.26088, 2.26088, 2.26088, 2.26088, 2.26088, 4.89657, 2.26088
12.6841, 12, 5.17485, 2.25331, 3.74166, 6.82515, 0, 2.25331, 2.25331, 2.25331, 2.25331, 2.25331, 2.25331, 2.25331, 2.25331, 2.25331, 2.25331, 2.25331, 2.25331, 2.25331, 2.25331, 2.25331, 2.25331, 2.25331, 5.17485, 2.25331
12.692, 12, 5.46076, 2.24539, 3.74166, 6.53924, 0, 2.24539, 2.24539, 2.24539, 2.24539, 2.24539, 2.24539, 2.24539, 2.24539, 2.24539, 2.24539, 2.24539, 2.24539, 2.24539, 2.24539, 2.24539, 2.24539, 2.24539, 5.46076, 2.24539
12.6998, 10, 5.75116, 2.23748, 3.4641, 4.24884, 0, 2.23748, 2.23748, 2.23748, 2.23748, 2.23748, 2.23748, 2.23748, 2.23748, 2.23748, 2.23748, 2.23748, 2.23748, 2.23748, 2.23748, 2.23748, 2.23748, 2.23748, 5.75116, 2.23748
12.7077, 6, 6.04371, 2.2313, 2.82843, -0.0437107, 0, 2.2313, 2.2313, 2.2313, 2.2313, 2.2313, 2.2313, 2.2313, 2.2313, 2.2313, 2.2313, 2.2313, 2.2313, 2.2313, 2.2313, 2.23131, 2.2313, 2.2313, 6.04371, 2.2313
12.7156, 10, 6.33174, 2.22445, 3.4641, 3.66826, 0, 2.22445, 2.22445, 2.22445, 2.22445, 2.22445, 2.22445, 2.22445, 2.22445, 2.22445, 2.22445, 2.22445, 2.22445, 2.22445, 2.22445, 2.22445, 2.22445, 2.22445, 6.33174, 2.22445
12.7234, 12, 6.61062, 2.21699, 3.74166, 5.38938, 0, 2.21699, 2.21699, 2.21699, 2.21699, 2.21699, 2.21699, 2.21699, 2.21699, 2.21699, 2.21699, 2.21699, 2.21699, 2.21699, 2.21699, 2.217, 2.21699, 2.21699, 6.61061, 2.21699
12.7313, 16, 6.87606, 2.20924, 4.24264, 9.12394, 0, 2.20924, 2.20924, 2.20924, 2.20924, 2.20924, 2.20924, 2.20924, 2.20924, 2.20924, 2.20924, 2.20924, 2.20924, 2.20924, 2.20924, 2.20924, 2.20924, 2.20924, 6.87606, 2.20924
12.7392, 6, 7.12353, 2.2015, 2.82843, -1.12353, 0, 2.2015, 2.2015, 2.2015, 2.2015, 2.2015, 2.2015, 2.2015, 2.2015, 2.2015, 2.2015, 2.2015, 2.2015, 2.2015, 2.2015, 2.2015, 2.2015, 2.2015, 7.12353, 2.2015
12.747, 8, 7.3493, 2.19464, 3.16228, 0.650699, 0, 2.19464, 2.19464, 2.19464, 2.19464, 2.19464, 2.19464, 2.19464, 2.19464, 2.19464, 2.19464, 2.19464, 2.19464, 2.19464, 2.19464, 2.19464, 2.19464, 2.19464, 7.3493, 2.19464
12.7549, 10, 7.54767, 2.18731, 3.4641, 2.45233, 0, 2.18731, 2.18731, 2.18731, 2.18731, 2.18731, 2.18731, 2.18731, 2.18731, 2.18731, 2.18731, 2.18731, 2.18731, 2.18731, 2.18731, 2.18731, 2.18731, 2.18731, 7.54766, 2.18731
12.7628, 20, 7.71474, 2.17957, 4.69042, 12.2853, 0, 2.17957, 2.17957, 2.17957, 2.17957, 2.17957, 2.17957, 2.17957, 2.17957, 2.17957, 2.17957, 2.17957, 2.17957, 2.17957, 2.17957, 2.17957, 2.17957, 2.17957, 7.71473, 2.17957
12.7706, 6, 7.84725, 2.17163, 2.82843, -1.84725, 0, 2.17163, 2.17163, 2.17163, 2.17163, 2.17163, 2.17163, 2.17163, 2.17163, 2.17163, 2.17163, 2.17163, 2.17163, 2.17163, 2.17163, 2.17163, 2.17163, 2.17163, 7.84724, 2.17163
12.7785, 20, 7.94264, 2.1637, 4.69042, 12.0574, 0, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.16371, 2.1637, 2.1637, 7.94263, 2.1637
12.7864, 20, 7.99964, 2.15659, 4.69042, 12.0004, 0, 2.15659, 2.15659, 2.15659, 2.15659, 2.15659, 2.15659, 2.15659, 2.15659, 2.15659, 2.15659, 2.15659, 2.15659, 2.15659, 2.15659, 2.1566, 2.15659, 2.15659, 7.99964, 2.15659
12.7942, 8, 8.01592, 2.14923, 3.16228, -0.0159206, 0, 2.14923, 2.14923, 2.14923, 2.14923, 2.14923, 2.14923, 2.14923, 2.14923, 2.14923, 2.14923, 2.14923, 2.14923, 2.14923, 2.14923, 2.14924, 2.14923, 2.14923, 8.01592, 2.14923
12.8021, 10, 7.99108, 2.14164, 3.4641, 2.00892, 0, 2.14164, 2.14164, 2.14164, 2.14164, 2.14164, 2.14164, 2.14164, 2.14164, 2.14164, 2.14164, 2.14164, 2.14164, 2.14164, 2.14164, 2.14164, 2.14164, 2.14164, 7.99108, 2.14164
12.81, 10, 7.92564, 2.13388, 3.4641, 2.07436, 0, 2.13388, 2.13388, 2.13388, 2.13388, 2.13388, 2.13388, 2.13388, 2.13388, 2.13388, 2.13388, 2.13388, 2.13388, 2.13388, 2.13388, 2.13389, 2.13388, 2.13388, 7.92563, 2.13388
12.8179, 8, 7.82093, 2.12604, 3.16228, 0.179074, 0, 2.12604, 2.12604, 2.12604, 2.12604, 2.12604, 2.12604, 2.12604, 2.12604, 2.12604, 2.12604, 2.12604, 2.12604, 2.12604, 2.12604, 2.12604, 2.12604, 2.12604, 7.82092, 2.12604
12.8257, 14, 7.67906, 2.11814, 4, 6.32094, 0, 2.11814, 2.11814, 2.11814, 2.11814, 2.11814, 2.11814, 2.11814, 2.11814, 2.11814, 2.11814, 2.11814, 2.11814, 2.11814, 2.11814, 2.11814, 2.11814, 2.11814, 7.67906, 2.11814
12.8336, 12, 7.50269, 2.11009, 3.74166, 4.49731, 0, 2.11009, 2.11009, 2.11009, 2.11009, 2.11009, 2.11009, 2.11009, 2.11009, 2.11009, 2.11009, 2.11009, 2.11009, 2.11009, 2.11009, 2.11009, 2.11009, 2.11009, 7.50269, 2.11009
12.8415, 16, 7.29528, 2.1019, 4.24264, 8.70472, 0, 2.1019, 2.1019, 2.1019, 2.1019, 2.1019, 2.1019, 2.1019, 2.1019, 2.1019, 2.1019, 2.1019, 2.1019, 2.1019, 2.1019, 2.1019, 2.1019, 2.1019, 7.29527, 2.1019
12.8493, 4, 7.06074, 2.09352, 2.44949, -3.06074, 0, 2.09352, 2.09352, 2.09352, 2.09352, 2.09352, 2.09352, 2.09352, 2.09352, 2.09352, 2.09352, 2.09352, 2.09352, 2.09352, 2.09352, 2.09352, 2.09352, 2.09352, 7.06073, 2.09352
12.8572, 14, 6.8033, 2.08499, 4, 7.1967, 0, 2.08499, 2.08499, 2.08499, 2.08499, 2.08499, 2.08499, 2.08499, 2.08499, 2.08499, 2.08499, 2.08499, 2.08499, 2.08499, 2.08499, 2.08499, 2.08499, 2.08499, 6.8033, 2.08499
