   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_248.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.8739, 0, 0.591028, 0.585094, 1.41421, -0.591028, 0, 0.585098, 0.585094, 0.585094, 0.585094, 0.585094, 0.585094, 0.585094, 0.585094, 0.585094, 0.585094, 0.585094, 0.585094, 0.585094, 0.585094, 0.585095, 0.585094, 0.585094, 0.591024, 0.585094
13.8817, 4, 0.58755, 0.580419, 2.44949, 3.41245, 0, 0.580422, 0.580419, 0.580419, 0.580419, 0.580419, 0.580419, 0.580419, 0.580419, 0.580419, 0.580419, 0.580419, 0.580419, 0.580419, 0.580419, 0.58042, 0.580419, 0.580419, 0.587546, 0.580419
13.8896, 0, 0.581776, 0.573197, 1.41421, -0.581776, 0, 0.573199, 0.573197, 0.573197, 0.573197, 0.573197, 0.573197, 0.573197, 0.573197, 0.573197, 0.573197, 0.573197, 0.573197, 0.573197, 0.573197, 0.573198, 0.573197, 0.573197, 0.581773, 0.573197
13.8975, 4, 0.575049, 0.564747, 2.44949, 3.42495, 0, 0.564749, 0.564747, 0.564747, 0.564747, 0.564747, 0.564747, 0.564747, 0.564747, 0.564747, 0.564747, 0.564747, 0.564747, 0.564747, 0.564747, 0.564748, 0.564747, 0.564747, 0.575047, 0.564747
13.9053, 0, 0.568685, 0.55636, 1.41421, -0.568685, 0, 0.556361, 0.55636, 0.55636, 0.55636, 0.55636, 0.55636, 0.55636, 0.55636, 0.55636, 0.55636, 0.55636, 0.55636, 0.55636, 0.55636, 0.556361, 0.55636, 0.55636, 0.568683, 0.55636
13.9132, 0, 0.569208, 0.554538, 1.41421, -0.569208, 0, 0.554539, 0.554538, 0.554538, 0.554538, 0.554538, 0.554538, 0.554538, 0.554538, 0.554538, 0.554538, 0.554538, 0.554538, 0.554538, 0.554538, 0.554539, 0.554538, 0.554538, 0.569207, 0.554538
13.9211, 2, 0.567196, 0.549831, 2, 1.4328, 0, 0.549832, 0.549831, 0.549831, 0.549831, 0.549831, 0.549831, 0.549831, 0.549831, 0.549831, 0.549831, 0.549831, 0.549831, 0.549831, 0.549831, 0.549832, 0.549831, 0.549831, 0.567195, 0.549831
13.9289, 0, 0.562893, 0.542462, 1.41421, -0.562893, 0, 0.542463, 0.542462, 0.542462, 0.542462, 0.542462, 0.542462, 0.542462, 0.542462, 0.542462, 0.542462, 0.542462, 0.542462, 0.542462, 0.542462, 0.542463, 0.542462, 0.542462, 0.562892, 0.542462
13.9368, 2, 0.557703, 0.533813, 2, 1.4423, 0, 0.533813, 0.533813, 0.533813, 0.533813, 0.533813, 0.533813, 0.533813, 0.533813, 0.533813, 0.533813, 0.533813, 0.533813, 0.533813, 0.533813, 0.533814, 0.533813, 0.533813, 0.557702, 0.533813
13.9447, 2, 0.55299, 0.525233, 2, 1.44701, 0, 0.525234, 0.525233, 0.525233, 0.525233, 0.525233, 0.525233, 0.525233, 0.525233, 0.525233, 0.525233, 0.525233, 0.525233, 0.525233, 0.525233, 0.525234, 0.525233, 0.525233, 0.552989, 0.525233
13.9525, 0, 0.555871, 0.523828, 1.41421, -0.555871, 0, 0.523829, 0.523828, 0.523828, 0.523828, 0.523828, 0.523828, 0.523828, 0.523828, 0.523828, 0.523828, 0.523828, 0.523828, 0.523828, 0.523828, 0.523829, 0.523828, 0.523828, 0.55587, 0.523828
13.9604, 2, 0.556128, 0.519378, 2, 1.44387, 0, 0.519378, 0.519378, 0.519378, 0.519378, 0.519378, 0.519378, 0.519378, 0.519378, 0.519378, 0.519378, 0.519378, 0.519378, 0.519378, 0.519378, 0.519378, 0.519378, 0.519378, 0.556128, 0.519378
13.9683, 0, 0.554004, 0.512126, 1.41421, -0.554004, 0, 0.512126, 0.512126, 0.512126, 0.512126, 0.512126, 0.512126, 0.512126, 0.512126, 0.512126, 0.512126, 0.512126, 0.512126, 0.512126, 0.512126, 0.512127, 0.512126, 0.512126, 0.554004, 0.512126
13.9761, 2, 0.550941, 0.503528, 2, 1.44906, 0, 0.503528, 0.503528, 0.503528, 0.503528, 0.503528, 0.503528, 0.503528, 0.503528, 0.503528, 0.503528, 0.503528, 0.503528, 0.503528, 0.503528, 0.503528, 0.503528, 0.503528, 0.550941, 0.503528
13.984, 2, 0.548333, 0.495002, 2, 1.45167, 0, 0.495002, 0.495002, 0.495002, 0.495002, 0.495002, 0.495002, 0.495002, 0.495002, 0.495002, 0.495002, 0.495002, 0.495002, 0.495002, 0.495002, 0.495003, 0.495002, 0.495002, 0.548333, 0.495002
13.9919, 2, 0.5534, 0.493801, 2, 1.4466, 0, 0.493801, 0.493801, 0.493801, 0.493801, 0.493801, 0.493801, 0.493801, 0.493801, 0.493801, 0.493801, 0.493801, 0.493801, 0.493801, 0.493801, 0.493801, 0.493801, 0.493801, 0.553399, 0.493801
13.9997, 2, 0.555568, 0.489394, 2, 1.44443, 0, 0.489394, 0.489394, 0.489394, 0.489394, 0.489394, 0.489394, 0.489394, 0.489394, 0.489394, 0.489394, 0.489394, 0.489394, 0.489394, 0.489394, 0.489395, 0.489394, 0.489394, 0.555567, 0.489394
14.0076, 0, 0.555035, 0.482038, 1.41421, -0.555035, 0, 0.482038, 0.482038, 0.482038, 0.482038, 0.482038, 0.482038, 0.482038, 0.482038, 0.482038, 0.482038, 0.482038, 0.482038, 0.482038, 0.482038, 0.482038, 0.482038, 0.482038, 0.555034, 0.482038
14.0155, 0, 0.553272, 0.473267, 1.41421, -0.553272, 0, 0.473267, 0.473267, 0.473267, 0.473267, 0.473267, 0.473267, 0.473267, 0.473267, 0.473267, 0.473267, 0.473267, 0.473267, 0.473267, 0.473267, 0.473268, 0.473267, 0.473267, 0.553271, 0.473267
14.0233, 2, 0.551698, 0.464578, 2, 1.4483, 0, 0.464578, 0.464578, 0.464578, 0.464578, 0.464578, 0.464578, 0.464578, 0.464578, 0.464578, 0.464578, 0.464578, 0.464578, 0.464578, 0.464578, 0.464578, 0.464578, 0.464578, 0.551697, 0.464578
14.0312, 0, 0.558095, 0.46384, 1.41421, -0.558095, 0, 0.46384, 0.46384, 0.46384, 0.46384, 0.46384, 0.46384, 0.46384, 0.46384, 0.46384, 0.46384, 0.46384, 0.46384, 0.46384, 0.46384, 0.46384, 0.46384, 0.46384, 0.558094, 0.46384
14.0391, 2, 0.561036, 0.459716, 2, 1.43896, 0, 0.459716, 0.459716, 0.459716, 0.459716, 0.459716, 0.459716, 0.459716, 0.459716, 0.459716, 0.459716, 0.459716, 0.459716, 0.459716, 0.459716, 0.459717, 0.459716, 0.459716, 0.561035, 0.459716
14.0469, 4, 0.560697, 0.452482, 2.44949, 3.4393, 0, 0.452482, 0.452482, 0.452482, 0.452482, 0.452482, 0.452482, 0.452482, 0.452482, 0.452482, 0.452482, 0.452482, 0.452482, 0.452482, 0.452482, 0.452483, 0.452482, 0.452482, 0.560696, 0.452482
14.0548, 0, 0.558592, 0.443757, 1.41421, -0.558592, 0, 0.443757, 0.443757, 0.443757, 0.443757, 0.443757, 0.443757, 0.443757, 0.443757, 0.443757, 0.443757, 0.443757, 0.443757, 0.443757, 0.443757, 0.443758, 0.443757, 0.443757, 0.558591, 0.443757
14.0627, 0, 0.556197, 0.435118, 1.41421, -0.556197, 0, 0.435118, 0.435118, 0.435118, 0.435118, 0.435118, 0.435118, 0.435118, 0.435118, 0.435118, 0.435118, 0.435118, 0.435118, 0.435118, 0.435118, 0.435118, 0.435118, 0.435118, 0.556196, 0.435118
14.0705, 2, 0.561476, 0.434629, 2, 1.43852, 0, 0.434629, 0.434629, 0.434629, 0.434629, 0.434629, 0.434629, 0.434629, 0.434629, 0.434629, 0.434629, 0.434629, 0.434629, 0.434629, 0.434629, 0.43463, 0.434629, 0.434629, 0.561475, 0.434629
14.0784, 2, 0.562644, 0.430605, 2, 1.43736, 0, 0.430605, 0.430605, 0.430605, 0.430605, 0.430605, 0.430605, 0.430605, 0.430605, 0.430605, 0.430605, 0.430605, 0.430605, 0.430605, 0.430605, 0.430606, 0.430605, 0.430605, 0.562643, 0.430605
14.0863, 0, 0.559896, 0.423332, 1.41421, -0.559896, 0, 0.423332, 0.423332, 0.423332, 0.423332, 0.423332, 0.423332, 0.423332, 0.423332, 0.423332, 0.423332, 0.423332, 0.423332, 0.423332, 0.423332, 0.423332, 0.423332, 0.423332, 0.559896, 0.423332
14.0941, 0, 0.55485, 0.414505, 1.41421, -0.55485, 0, 0.414505, 0.414505, 0.414505, 0.414505, 0.414505, 0.414505, 0.414505, 0.414505, 0.414505, 0.414505, 0.414505, 0.414505, 0.414505, 0.414505, 0.414506, 0.414505, 0.414505, 0.554849, 0.414505
14.102, 4, 0.549083, 0.405771, 2.44949, 3.45092, 0, 0.405771, 0.405771, 0.405771, 0.405771, 0.405771, 0.405771, 0.405771, 0.405771, 0.405771, 0.405771, 0.405771, 0.405771, 0.405771, 0.405771, 0.405772, 0.405771, 0.405771, 0.549082, 0.405771
14.1099, 0, 0.551132, 0.405724, 1.41421, -0.551132, 0, 0.405724, 0.405724, 0.405724, 0.405724, 0.405724, 0.405724, 0.405724, 0.405724, 0.405724, 0.405724, 0.405724, 0.405724, 0.405724, 0.405724, 0.405724, 0.405724, 0.405724, 0.551131, 0.405724
14.1177, 4, 0.548582, 0.401983, 2.44949, 3.45142, 0, 0.401983, 0.401983, 0.401983, 0.401983, 0.401983, 0.401983, 0.401983, 0.401983, 0.401983, 0.401983, 0.401983, 0.401983, 0.401983, 0.401983, 0.401984, 0.401983, 0.401983, 0.548581, 0.401983
14.1256, 2, 0.541712, 0.394852, 2, 1.45829, 0, 0.394852, 0.394852, 0.394852, 0.394852, 0.394852, 0.394852, 0.394852, 0.394852, 0.394852, 0.394852, 0.394852, 0.394852, 0.394852, 0.394852, 0.394853, 0.394852, 0.394852, 0.541712, 0.394852
14.1335, 2, 0.532292, 0.386102, 2, 1.46771, 0, 0.386102, 0.386102, 0.386102, 0.386102, 0.386102, 0.386102, 0.386102, 0.386102, 0.386102, 0.386102, 0.386102, 0.386102, 0.386102, 0.386102, 0.386102, 0.386102, 0.386102, 0.532291, 0.386102
14.1413, 2, 0.522051, 0.37745, 2, 1.47795, 0, 0.37745, 0.37745, 0.37745, 0.37745, 0.37745, 0.37745, 0.37745, 0.37745, 0.37745, 0.37745, 0.37745, 0.37745, 0.37745, 0.37745, 0.37745, 0.37745, 0.37745, 0.52205, 0.37745
14.1492, 0, 0.519663, 0.377538, 1.41421, -0.519663, 0, 0.377538, 0.377538, 0.377538, 0.377538, 0.377538, 0.377538, 0.377538, 0.377538, 0.377538, 0.377538, 0.377538, 0.377538, 0.377538, 0.377538, 0.377539, 0.377538, 0.377538, 0.519662, 0.377538
14.1571, 0, 0.512698, 0.37389, 1.41421, -0.512698, 0, 0.37389, 0.37389, 0.37389, 0.37389, 0.37389, 0.37389, 0.37389, 0.37389, 0.37389, 0.37389, 0.37389, 0.37389, 0.37389, 0.37389, 0.373891, 0.37389, 0.37389, 0.512698, 0.37389
14.165, 2, 0.501539, 0.366825, 2, 1.49846, 0, 0.366825, 0.366825, 0.366825, 0.366825, 0.366825, 0.366825, 0.366825, 0.366825, 0.366825, 0.366825, 0.366825, 0.366825, 0.366825, 0.366825, 0.366825, 0.366825, 0.366825, 0.501538, 0.366825
14.1728, 2, 0.488048, 0.358132, 2, 1.51195, 0, 0.358132, 0.358132, 0.358132, 0.358132, 0.358132, 0.358132, 0.358132, 0.358132, 0.358132, 0.358132, 0.358132, 0.358132, 0.358132, 0.358132, 0.358132, 0.358132, 0.358132, 0.488048, 0.358132
14.1807, 0, 0.474045, 0.349543, 1.41421, -0.474045, 0, 0.349543, 0.349543, 0.349543, 0.349543, 0.349543, 0.349543, 0.349543, 0.349543, 0.349543, 0.349543, 0.349543, 0.349543, 0.349543, 0.349543, 0.349544, 0.349543, 0.349543, 0.474044, 0.349543
14.1886, 2, 0.468431, 0.349868, 2, 1.53157, 0, 0.349868, 0.349868, 0.349868, 0.349868, 0.349868, 0.349868, 0.349868, 0.349868, 0.349868, 0.349868, 0.349868, 0.349868, 0.349868, 0.349868, 0.349869, 0.349868, 0.349868, 0.468431, 0.349868
14.1964, 4, 0.458629, 0.346431, 2.44949, 3.54137, 0, 0.346431, 0.346431, 0.346431, 0.346431, 0.346431, 0.346431, 0.346431, 0.346431, 0.346431, 0.346431, 0.346431, 0.346431, 0.346431, 0.346431, 0.346432, 0.346431, 0.346431, 0.458628, 0.346431
14.2043, 2, 0.445081, 0.339572, 2, 1.55492, 0, 0.339572, 0.339572, 0.339572, 0.339572, 0.339572, 0.339572, 0.339572, 0.339572, 0.339572, 0.339572, 0.339572, 0.339572, 0.339572, 0.339572, 0.339573, 0.339572, 0.339572, 0.445081, 0.339572
14.2122, 0, 0.429685, 0.331086, 1.41421, -0.429685, 0, 0.331086, 0.331086, 0.331086, 0.331086, 0.331086, 0.331086, 0.331086, 0.331086, 0.331086, 0.331086, 0.331086, 0.331086, 0.331086, 0.331086, 0.331087, 0.331086, 0.331086, 0.429685, 0.331086
14.22, 0, 0.414271, 0.322708, 1.41421, -0.414271, 0, 0.322708, 0.322708, 0.322708, 0.322708, 0.322708, 0.322708, 0.322708, 0.322708, 0.322708, 0.322708, 0.322708, 0.322708, 0.322708, 0.322708, 0.322709, 0.322708, 0.322708, 0.41427, 0.322708
14.2279, 0, 0.407659, 0.32316, 1.41421, -0.407659, 0, 0.32316, 0.32316, 0.32316, 0.32316, 0.32316, 0.32316, 0.32316, 0.32316, 0.32316, 0.32316, 0.32316, 0.32316, 0.32316, 0.32316, 0.32316, 0.32316, 0.32316, 0.407658, 0.32316
14.2358, 2, 0.397342, 0.319847, 2, 1.60266, 0, 0.319847, 0.319847, 0.319847, 0.319847, 0.319847, 0.319847, 0.319847, 0.319847, 0.319847, 0.319847, 0.319847, 0.319847, 0.319847, 0.319847, 0.319848, 0.319847, 0.319847, 0.397341, 0.319847
14.2436, 2, 0.383752, 0.313126, 2, 1.61625, 0, 0.313126, 0.313126, 0.313126, 0.313126, 0.313126, 0.313126, 0.313126, 0.313126, 0.313126, 0.313126, 0.313126, 0.313126, 0.313126, 0.313126, 0.313127, 0.313126, 0.313126, 0.383752, 0.313126
14.2515, 0, 0.368756, 0.304789, 1.41421, -0.368756, 0, 0.304789, 0.304789, 0.304789, 0.304789, 0.304789, 0.304789, 0.304789, 0.304789, 0.304789, 0.304789, 0.304789, 0.304789, 0.304789, 0.304789, 0.30479, 0.304789, 0.304789, 0.368755, 0.304789
14.2594, 2, 0.354141, 0.296565, 2, 1.64586, 0, 0.296565, 0.296565, 0.296565, 0.296565, 0.296565, 0.296565, 0.296565, 0.296565, 0.296565, 0.296565, 0.296565, 0.296565, 0.296565, 0.296565, 0.296566, 0.296565, 0.296565, 0.35414, 0.296565
14.2672, 2, 0.348725, 0.297225, 2, 1.65127, 0, 0.297225, 0.297225, 0.297225, 0.297225, 0.297225, 0.297225, 0.297225, 0.297225, 0.297225, 0.297225, 0.297225, 0.297225, 0.297225, 0.297225, 0.297226, 0.297225, 0.297225, 0.348724, 0.297225
14.2751, 0, 0.3399, 0.294119, 1.41421, -0.3399, 0, 0.294119, 0.294119, 0.294119, 0.294119, 0.294119, 0.294119, 0.294119, 0.294119, 0.294119, 0.294119, 0.294119, 0.294119, 0.294119, 0.294119, 0.29412, 0.294119, 0.294119, 0.339899, 0.294119
14.283, 4, 0.328065, 0.28762, 2.44949, 3.67194, 0, 0.28762, 0.28762, 0.28762, 0.28762, 0.28762, 0.28762, 0.28762, 0.28762, 0.28762, 0.28762, 0.28762, 0.28762, 0.28762, 0.28762, 0.287621, 0.28762, 0.28762, 0.328064, 0.28762
14.2908, 0, 0.315024, 0.279515, 1.41421, -0.315024, 0, 0.279515, 0.279515, 0.279515, 0.279515, 0.279515, 0.279515, 0.279515, 0.279515, 0.279515, 0.279515, 0.279515, 0.279515, 0.279515, 0.279515, 0.279516, 0.279515, 0.279515, 0.315024, 0.279515
14.2987, 0, 0.30251, 0.271526, 1.41421, -0.30251, 0, 0.271526, 0.271526, 0.271526, 0.271526, 0.271526, 0.271526, 0.271526, 0.271526, 0.271526, 0.271526, 0.271526, 0.271526, 0.271526, 0.271526, 0.271527, 0.271526, 0.271526, 0.302509, 0.271526
14.3066, 0, 0.299226, 0.272358, 1.41421, -0.299226, 0, 0.272358, 0.272358, 0.272358, 0.272358, 0.272358, 0.272358, 0.272358, 0.272358, 0.272358, 0.272358, 0.272358, 0.272358, 0.272358, 0.272358, 0.272358, 0.272358, 0.272358, 0.299225, 0.272358
14.3144, 0, 0.292581, 0.269425, 1.41421, -0.292581, 0, 0.269425, 0.269425, 0.269425, 0.269425, 0.269425, 0.269425, 0.269425, 0.269425, 0.269425, 0.269425, 0.269425, 0.269425, 0.269425, 0.269425, 0.269426, 0.269425, 0.269425, 0.29258, 0.269425
14.3223, 0, 0.282946, 0.263113, 1.41421, -0.282946, 0, 0.263113, 0.263113, 0.263113, 0.263113, 0.263113, 0.263113, 0.263113, 0.263113, 0.263113, 0.263113, 0.263113, 0.263113, 0.263113, 0.263113, 0.263114, 0.263113, 0.263113, 0.282945, 0.263113
14.3302, 2, 0.272088, 0.255205, 2, 1.72791, 0, 0.255205, 0.255205, 0.255205, 0.255205, 0.255205, 0.255205, 0.255205, 0.255205, 0.255205, 0.255205, 0.255205, 0.255205, 0.255205, 0.255205, 0.255206, 0.255205, 0.255205, 0.272088, 0.255205
14.338, 2, 0.261702, 0.247418, 2, 1.7383, 0, 0.247418, 0.247418, 0.247418, 0.247418, 0.247418, 0.247418, 0.247418, 0.247418, 0.247418, 0.247418, 0.247418, 0.247418, 0.247418, 0.247418, 0.247419, 0.247418, 0.247418, 0.261702, 0.247418
14.3459, 0, 0.260463, 0.248453, 1.41421, -0.260463, 0, 0.248453, 0.248453, 0.248453, 0.248453, 0.248453, 0.248453, 0.248453, 0.248453, 0.248453, 0.248453, 0.248453, 0.248453, 0.248453, 0.248453, 0.248453, 0.248453, 0.248453, 0.260462, 0.248453
14.3538, 2, 0.255767, 0.24573, 2, 1.74423, 0, 0.24573, 0.24573, 0.24573, 0.24573, 0.24573, 0.24573, 0.24573, 0.24573, 0.24573, 0.24573, 0.24573, 0.24573, 0.24573, 0.24573, 0.245731, 0.24573, 0.24573, 0.255766, 0.24573
14.3616, 0, 0.247981, 0.239644, 1.41421, -0.247981, 0, 0.239644, 0.239644, 0.239644, 0.239644, 0.239644, 0.239644, 0.239644, 0.239644, 0.239644, 0.239644, 0.239644, 0.239644, 0.239644, 0.239644, 0.239645, 0.239644, 0.239644, 0.24798, 0.239644
14.3695, 0, 0.238857, 0.231975, 1.41421, -0.238857, 0, 0.231975, 0.231975, 0.231975, 0.231975, 0.231975, 0.231975, 0.231975, 0.231975, 0.231975, 0.231975, 0.231975, 0.231975, 0.231975, 0.231975, 0.231976, 0.231975, 0.231975, 0.238856, 0.231975
14.3774, 0, 0.230078, 0.224431, 1.41421, -0.230078, 0, 0.224431, 0.224431, 0.224431, 0.224431, 0.224431, 0.224431, 0.224431, 0.224431, 0.224431, 0.224431, 0.224431, 0.224431, 0.224431, 0.224431, 0.224432, 0.224431, 0.224431, 0.230077, 0.224431
14.3852, 2, 0.230426, 0.225822, 2, 1.76957, 0, 0.225822, 0.225822, 0.225822, 0.225822, 0.225822, 0.225822, 0.225822, 0.225822, 0.225822, 0.225822, 0.225822, 0.225822, 0.225822, 0.225822, 0.225822, 0.225822, 0.225822, 0.230426, 0.225822
14.3931, 0, 0.227104, 0.223372, 1.41421, -0.227104, 0, 0.223372, 0.223372, 0.223372, 0.223372, 0.223372, 0.223372, 0.223372, 0.223372, 0.223372, 0.223372, 0.223372, 0.223372, 0.223372, 0.223372, 0.223373, 0.223372, 0.223372, 0.227103, 0.223372
14.401, 2, 0.220478, 0.217471, 2, 1.77952, 0, 0.217471, 0.217471, 0.217471, 0.217471, 0.217471, 0.217471, 0.217471, 0.217471, 0.217471, 0.217471, 0.217471, 0.217471, 0.217471, 0.217471, 0.217472, 0.217471, 0.217471, 0.220477, 0.217471
14.4088, 6, 0.212359, 0.209952, 2.82843, 5.78764, 0, 0.209952, 0.209952, 0.209952, 0.209952, 0.209952, 0.209952, 0.209952, 0.209952, 0.209952, 0.209952, 0.209952, 0.209952, 0.209952, 0.209952, 0.209953, 0.209952, 0.209952, 0.212359, 0.209952
14.4167, 0, 0.20448, 0.202564, 1.41421, -0.20448, 0, 0.202564, 0.202564, 0.202564, 0.202564, 0.202564, 0.202564, 0.202564, 0.202564, 0.202564, 0.202564, 0.202564, 0.202564, 0.202564, 0.202564, 0.202565, 0.202564, 0.202564, 0.20448, 0.202564
14.4246, 0, 0.206615, 0.205099, 1.41421, -0.206615, 0, 0.205099, 0.205099, 0.205099, 0.205099, 0.205099, 0.205099, 0.205099, 0.205099, 0.205099, 0.205099, 0.205099, 0.205099, 0.205099, 0.205099, 0.2051, 0.205099, 0.205099, 0.206614, 0.205099
14.4324, 0, 0.20437, 0.203178, 1.41421, -0.20437, 0, 0.203178, 0.203178, 0.203178, 0.203178, 0.203178, 0.203178, 0.203178, 0.203178, 0.203178, 0.203178, 0.203178, 0.203178, 0.203178, 0.203178, 0.203179, 0.203178, 0.203178, 0.204369, 0.203178
14.4403, 0, 0.198186, 0.197254, 1.41421, -0.198186, 0, 0.197254, 0.197254, 0.197254, 0.197254, 0.197254, 0.197254, 0.197254, 0.197254, 0.197254, 0.197254, 0.197254, 0.197254, 0.197254, 0.197254, 0.197255, 0.197254, 0.197254, 0.198185, 0.197254
14.4482, 0, 0.190181, 0.189458, 1.41421, -0.190181, 0, 0.189458, 0.189458, 0.189458, 0.189458, 0.189458, 0.189458, 0.189458, 0.189458, 0.189458, 0.189458, 0.189458, 0.189458, 0.189458, 0.189458, 0.189458, 0.189458, 0.189458, 0.190181, 0.189458
14.456, 2, 0.182377, 0.181818, 2, 1.81762, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181819, 0.181818, 0.181818, 0.182376, 0.181818
14.4639, 0, 0.191588, 0.191159, 1.41421, -0.191588, 0, 0.191159, 0.191159, 0.191159, 0.191159, 0.191159, 0.191159, 0.191159, 0.191159, 0.191159, 0.191159, 0.191159, 0.191159, 0.191159, 0.191159, 0.19116, 0.191159, 0.191159, 0.191588, 0.191159
14.4718, 0, 0.196608, 0.19628, 1.41421, -0.196608, 0, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.196281, 0.19628, 0.19628, 0.196607, 0.19628
14.4796, 0, 0.197561, 0.197313, 1.41421, -0.197561, 0, 0.197313, 0.197313, 0.197313, 0.197313, 0.197313, 0.197313, 0.197313, 0.197313, 0.197313, 0.197313, 0.197313, 0.197313, 0.197313, 0.197313, 0.197313, 0.197313, 0.197313, 0.19756, 0.197313
14.4875, 0, 0.196468, 0.19628, 1.41421, -0.196468, 0, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.19628, 0.196281, 0.19628, 0.19628, 0.196467, 0.19628
14.4954, 0, 0.195391, 0.195251, 1.41421, -0.195391, 0, 0.195251, 0.195251, 0.195251, 0.195251, 0.195251, 0.195251, 0.195251, 0.195251, 0.195251, 0.195251, 0.195251, 0.195251, 0.195251, 0.195251, 0.195252, 0.195251, 0.195251, 0.195391, 0.195251
14.5032, 2, 0.202691, 0.202586, 2, 1.79731, 0, 0.202586, 0.202586, 0.202586, 0.202586, 0.202586, 0.202586, 0.202586, 0.202586, 0.202586, 0.202586, 0.202586, 0.202586, 0.202586, 0.202586, 0.202587, 0.202586, 0.202586, 0.202691, 0.202586
14.5111, 0, 0.207035, 0.206957, 1.41421, -0.207035, 0, 0.206957, 0.206957, 0.206957, 0.206957, 0.206957, 0.206957, 0.206957, 0.206957, 0.206957, 0.206957, 0.206957, 0.206957, 0.206957, 0.206957, 0.206958, 0.206957, 0.206957, 0.207034, 0.206957
14.519, 4, 0.208666, 0.208609, 2.44949, 3.79133, 0, 0.208609, 0.208609, 0.208609, 0.208609, 0.208609, 0.208609, 0.208609, 0.208609, 0.208609, 0.208609, 0.208609, 0.208609, 0.208609, 0.208609, 0.208609, 0.208609, 0.208609, 0.208665, 0.208609
14.5268, 2, 0.208927, 0.208885, 2, 1.79107, 0, 0.208885, 0.208885, 0.208885, 0.208885, 0.208885, 0.208885, 0.208885, 0.208885, 0.208885, 0.208885, 0.208885, 0.208885, 0.208885, 0.208885, 0.208886, 0.208885, 0.208885, 0.208927, 0.208885
14.5347, 0, 0.209193, 0.209162, 1.41421, -0.209193, 0, 0.209162, 0.209162, 0.209162, 0.209162, 0.209162, 0.209162, 0.209162, 0.209162, 0.209162, 0.209162, 0.209162, 0.209162, 0.209162, 0.209162, 0.209163, 0.209162, 0.209162, 0.209192, 0.209162
14.5426, 2, 0.215797, 0.215775, 2, 1.7842, 0, 0.215775, 0.215775, 0.215775, 0.215775, 0.215775, 0.215775, 0.215775, 0.215775, 0.215775, 0.215775, 0.215775, 0.215775, 0.215775, 0.215775, 0.215776, 0.215775, 0.215775, 0.215797, 0.215775
14.5504, 2, 0.219909, 0.219893, 2, 1.78009, 0, 0.219893, 0.219893, 0.219893, 0.219893, 0.219893, 0.219893, 0.219893, 0.219893, 0.219893, 0.219893, 0.219893, 0.219893, 0.219893, 0.219893, 0.219893, 0.219893, 0.219893, 0.219908, 0.219893
14.5583, 2, 0.221747, 0.221735, 2, 1.77825, 0, 0.221735, 0.221735, 0.221735, 0.221735, 0.221735, 0.221735, 0.221735, 0.221735, 0.221735, 0.221735, 0.221735, 0.221735, 0.221735, 0.221735, 0.221735, 0.221735, 0.221735, 0.221746, 0.221735
14.5662, 0, 0.222436, 0.222427, 1.41421, -0.222436, 0, 0.222427, 0.222427, 0.222427, 0.222427, 0.222427, 0.222427, 0.222427, 0.222427, 0.222427, 0.222427, 0.222427, 0.222427, 0.222427, 0.222427, 0.222428, 0.222427, 0.222427, 0.222435, 0.222427
14.574, 2, 0.223127, 0.223121, 2, 1.77687, 0, 0.223121, 0.223121, 0.223121, 0.223121, 0.223121, 0.223121, 0.223121, 0.223121, 0.223121, 0.223121, 0.223121, 0.223121, 0.223121, 0.223121, 0.223121, 0.223121, 0.223121, 0.223126, 0.223121
14.5819, 0, 0.229126, 0.229121, 1.41421, -0.229126, 0, 0.229121, 0.229121, 0.229121, 0.229121, 0.229121, 0.229121, 0.229121, 0.229121, 0.229121, 0.229121, 0.229121, 0.229121, 0.229121, 0.229121, 0.229122, 0.229121, 0.229121, 0.229125, 0.229121
14.5898, 0, 0.233084, 0.23308, 1.41421, -0.233084, 0, 0.23308, 0.23308, 0.23308, 0.23308, 0.23308, 0.23308, 0.23308, 0.23308, 0.23308, 0.23308, 0.23308, 0.23308, 0.23308, 0.23308, 0.233081, 0.23308, 0.23308, 0.233083, 0.23308
14.5976, 0, 0.235189, 0.235186, 1.41421, -0.235189, 0, 0.235186, 0.235186, 0.235186, 0.235186, 0.235186, 0.235186, 0.235186, 0.235186, 0.235186, 0.235186, 0.235186, 0.235186, 0.235186, 0.235186, 0.235187, 0.235186, 0.235186, 0.235188, 0.235186
