   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_349.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.7952, 4, 0.554637, 0.554635, 2.44949, 3.44536, 0, 0.554635, 0.554635, 0.554635, 0.554635, 0.554635, 0.554635, 0.554635, 0.554635, 0.554635, 0.554635, 0.554635, 0.554635, 0.554635, 0.554635, 0.554635, 0.554637, 0.554635, 0.554635, 0.554635, 0.554635
14.803, 2, 0.550488, 0.550486, 2, 1.44951, 0, 0.550486, 0.550486, 0.550486, 0.550486, 0.550486, 0.550486, 0.550486, 0.550486, 0.550486, 0.550486, 0.550486, 0.550486, 0.550486, 0.550486, 0.550486, 0.550488, 0.550486, 0.550486, 0.550486, 0.550486
14.8109, 2, 0.546354, 0.546352, 2, 1.45365, 0, 0.546352, 0.546352, 0.546352, 0.546352, 0.546352, 0.546352, 0.546352, 0.546352, 0.546352, 0.546352, 0.546352, 0.546352, 0.546352, 0.546352, 0.546352, 0.546354, 0.546352, 0.546352, 0.546352, 0.546352
14.8188, 0, 0.553823, 0.553821, 1.41421, -0.553823, 0, 0.553821, 0.553821, 0.553821, 0.553821, 0.553821, 0.553821, 0.553821, 0.553821, 0.553821, 0.553821, 0.553821, 0.553821, 0.553821, 0.553821, 0.553821, 0.553823, 0.553821, 0.553821, 0.553821, 0.553821
14.8266, 6, 0.556384, 0.556381, 2.82843, 5.44362, 0, 0.556381, 0.556381, 0.556381, 0.556381, 0.556381, 0.556381, 0.556381, 0.556381, 0.556381, 0.556381, 0.556381, 0.556381, 0.556381, 0.556381, 0.556381, 0.556384, 0.556381, 0.556381, 0.556381, 0.556381
14.8345, 4, 0.55457, 0.554568, 2.44949, 3.44543, 0, 0.554568, 0.554568, 0.554568, 0.554568, 0.554568, 0.554568, 0.554568, 0.554568, 0.554568, 0.554568, 0.554568, 0.554568, 0.554568, 0.554568, 0.554568, 0.55457, 0.554568, 0.554568, 0.554568, 0.554568
14.8424, 2, 0.550579, 0.550577, 2, 1.44942, 0, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550579, 0.550577, 0.550577, 0.550577, 0.550577
14.8502, 2, 0.546603, 0.546601, 2, 1.4534, 0, 0.546601, 0.546601, 0.546601, 0.546601, 0.546601, 0.546601, 0.546601, 0.546601, 0.546601, 0.546601, 0.546601, 0.546601, 0.546601, 0.546601, 0.546601, 0.546603, 0.546601, 0.546601, 0.546601, 0.546601
14.8581, 0, 0.553758, 0.553756, 1.41421, -0.553758, 0, 0.553756, 0.553756, 0.553756, 0.553756, 0.553756, 0.553756, 0.553756, 0.553756, 0.553756, 0.553756, 0.553756, 0.553756, 0.553756, 0.553756, 0.553756, 0.553758, 0.553756, 0.553756, 0.553756, 0.553756
14.866, 0, 0.556196, 0.556194, 1.41421, -0.556196, 0, 0.556194, 0.556194, 0.556194, 0.556194, 0.556194, 0.556194, 0.556194, 0.556194, 0.556194, 0.556194, 0.556194, 0.556194, 0.556194, 0.556194, 0.556194, 0.556196, 0.556194, 0.556194, 0.556194, 0.556194
14.8738, 0, 0.554437, 0.554435, 1.41421, -0.554437, 0, 0.554435, 0.554435, 0.554435, 0.554435, 0.554435, 0.554435, 0.554435, 0.554435, 0.554435, 0.554435, 0.554435, 0.554435, 0.554435, 0.554435, 0.554435, 0.554437, 0.554435, 0.554435, 0.554435, 0.554435
14.8817, 2, 0.55059, 0.550588, 2, 1.44941, 0, 0.550588, 0.550588, 0.550588, 0.550588, 0.550588, 0.550588, 0.550588, 0.550588, 0.550588, 0.550588, 0.550588, 0.550588, 0.550588, 0.550588, 0.550588, 0.55059, 0.550588, 0.550588, 0.550588, 0.550588
14.8895, 0, 0.546756, 0.546754, 1.41421, -0.546756, 0, 0.546754, 0.546754, 0.546754, 0.546754, 0.546754, 0.546754, 0.546754, 0.546754, 0.546754, 0.546754, 0.546754, 0.546754, 0.546754, 0.546754, 0.546754, 0.546756, 0.546754, 0.546754, 0.546754, 0.546754
14.8974, 4, 0.553612, 0.55361, 2.44949, 3.44639, 0, 0.55361, 0.55361, 0.55361, 0.55361, 0.55361, 0.55361, 0.55361, 0.55361, 0.55361, 0.55361, 0.55361, 0.55361, 0.55361, 0.55361, 0.55361, 0.553612, 0.55361, 0.55361, 0.55361, 0.55361
14.9053, 2, 0.555945, 0.555943, 2, 1.44405, 0, 0.555943, 0.555943, 0.555943, 0.555943, 0.555943, 0.555943, 0.555943, 0.555943, 0.555943, 0.555943, 0.555943, 0.555943, 0.555943, 0.555943, 0.555943, 0.555945, 0.555943, 0.555943, 0.555943, 0.555943
14.9131, 4, 0.554262, 0.55426, 2.44949, 3.44574, 0, 0.55426, 0.55426, 0.55426, 0.55426, 0.55426, 0.55426, 0.55426, 0.55426, 0.55426, 0.55426, 0.55426, 0.55426, 0.55426, 0.55426, 0.55426, 0.554262, 0.55426, 0.55426, 0.55426, 0.55426
14.921, 0, 0.550579, 0.550577, 1.41421, -0.550579, 0, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550577, 0.550579, 0.550577, 0.550577, 0.550577, 0.550577
14.9289, 0, 0.546908, 0.546906, 1.41421, -0.546908, 0, 0.546906, 0.546906, 0.546906, 0.546906, 0.546906, 0.546906, 0.546906, 0.546906, 0.546906, 0.546906, 0.546906, 0.546906, 0.546906, 0.546906, 0.546906, 0.546908, 0.546906, 0.546906, 0.546906, 0.546906
14.9367, 0, 0.553428, 0.553426, 1.41421, -0.553428, 0, 0.553426, 0.553426, 0.553426, 0.553426, 0.553426, 0.553426, 0.553426, 0.553426, 0.553426, 0.553426, 0.553426, 0.553426, 0.553426, 0.553426, 0.553426, 0.553428, 0.553426, 0.553426, 0.553426, 0.553426
14.9446, 0, 0.55563, 0.555628, 1.41421, -0.55563, 0, 0.555628, 0.555628, 0.555628, 0.555628, 0.555628, 0.555628, 0.555628, 0.555628, 0.555628, 0.555628, 0.555628, 0.555628, 0.555628, 0.555628, 0.555628, 0.55563, 0.555628, 0.555628, 0.555628, 0.555628
14.9525, 2, 0.554006, 0.554004, 2, 1.44599, 0, 0.554004, 0.554004, 0.554004, 0.554004, 0.554004, 0.554004, 0.554004, 0.554004, 0.554004, 0.554004, 0.554004, 0.554004, 0.554004, 0.554004, 0.554004, 0.554006, 0.554004, 0.554004, 0.554004, 0.554004
14.9603, 2, 0.550476, 0.550474, 2, 1.44952, 0, 0.550474, 0.550474, 0.550474, 0.550474, 0.550474, 0.550474, 0.550474, 0.550474, 0.550474, 0.550474, 0.550474, 0.550474, 0.550474, 0.550474, 0.550474, 0.550476, 0.550474, 0.550474, 0.550474, 0.550474
14.9682, 2, 0.546958, 0.546956, 2, 1.45304, 0, 0.546956, 0.546956, 0.546956, 0.546956, 0.546956, 0.546956, 0.546956, 0.546956, 0.546956, 0.546956, 0.546956, 0.546956, 0.546956, 0.546956, 0.546956, 0.546958, 0.546956, 0.546956, 0.546956, 0.546956
14.976, 2, 0.553159, 0.553157, 2, 1.44684, 0, 0.553157, 0.553157, 0.553157, 0.553157, 0.553157, 0.553157, 0.553157, 0.553157, 0.553157, 0.553157, 0.553157, 0.553157, 0.553157, 0.553157, 0.553157, 0.553159, 0.553157, 0.553157, 0.553157, 0.553157
14.9839, 0, 0.55525, 0.555247, 1.41421, -0.55525, 0, 0.555247, 0.555247, 0.555247, 0.555247, 0.555247, 0.555247, 0.555247, 0.555247, 0.555247, 0.555247, 0.555247, 0.555247, 0.555247, 0.555247, 0.555247, 0.55525, 0.555247, 0.555247, 0.555247, 0.555247
14.9918, 4, 0.553706, 0.553703, 2.44949, 3.44629, 0, 0.553703, 0.553703, 0.553703, 0.553703, 0.553703, 0.553703, 0.553703, 0.553703, 0.553703, 0.553703, 0.553703, 0.553703, 0.553703, 0.553703, 0.553703, 0.553706, 0.553703, 0.553703, 0.553703, 0.553703
14.9996, 6, 0.550352, 0.55035, 2.82843, 5.44965, 0, 0.55035, 0.55035, 0.55035, 0.55035, 0.55035, 0.55035, 0.55035, 0.55035, 0.55035, 0.55035, 0.55035, 0.55035, 0.55035, 0.55035, 0.55035, 0.550352, 0.55035, 0.55035, 0.55035, 0.55035
15.0075, 0, 0.547008, 0.547006, 1.41421, -0.547008, 0, 0.547006, 0.547006, 0.547006, 0.547006, 0.547006, 0.547006, 0.547006, 0.547006, 0.547006, 0.547006, 0.547006, 0.547006, 0.547006, 0.547006, 0.547006, 0.547008, 0.547006, 0.547006, 0.547006, 0.547006
15.0154, 2, 0.552806, 0.552804, 2, 1.44719, 0, 0.552804, 0.552804, 0.552804, 0.552804, 0.552804, 0.552804, 0.552804, 0.552804, 0.552804, 0.552804, 0.552804, 0.552804, 0.552804, 0.552804, 0.552804, 0.552806, 0.552804, 0.552804, 0.552804, 0.552804
15.0232, 2, 0.55475, 0.554748, 2, 1.44525, 0, 0.554748, 0.554748, 0.554748, 0.554748, 0.554748, 0.554748, 0.554748, 0.554748, 0.554748, 0.554748, 0.554748, 0.554748, 0.554748, 0.554748, 0.554748, 0.55475, 0.554748, 0.554748, 0.554748, 0.554748
15.0311, 2, 0.553283, 0.553281, 2, 1.44672, 0, 0.553281, 0.553281, 0.553281, 0.553281, 0.553281, 0.553281, 0.553281, 0.553281, 0.553281, 0.553281, 0.553281, 0.553281, 0.553281, 0.553281, 0.553281, 0.553283, 0.553281, 0.553281, 0.553281, 0.553281
15.039, 2, 0.550118, 0.550116, 2, 1.44988, 0, 0.550116, 0.550116, 0.550116, 0.550116, 0.550116, 0.550116, 0.550116, 0.550116, 0.550116, 0.550116, 0.550116, 0.550116, 0.550116, 0.550116, 0.550116, 0.550118, 0.550116, 0.550116, 0.550116, 0.550116
15.0468, 0, 0.546961, 0.546959, 1.41421, -0.546961, 0, 0.546959, 0.546959, 0.546959, 0.546959, 0.546959, 0.546959, 0.546959, 0.546959, 0.546959, 0.546959, 0.546959, 0.546959, 0.546959, 0.546959, 0.546959, 0.546961, 0.546959, 0.546959, 0.546959, 0.546959
15.0547, 2, 0.552318, 0.552316, 2, 1.44768, 0, 0.552316, 0.552316, 0.552316, 0.552316, 0.552316, 0.552316, 0.552316, 0.552316, 0.552316, 0.552316, 0.552316, 0.552316, 0.552316, 0.552316, 0.552316, 0.552318, 0.552316, 0.552316, 0.552316, 0.552316
15.0625, 2, 0.554117, 0.554115, 2, 1.44588, 0, 0.554115, 0.554115, 0.554115, 0.554115, 0.554115, 0.554115, 0.554115, 0.554115, 0.554115, 0.554115, 0.554115, 0.554115, 0.554115, 0.554115, 0.554115, 0.554117, 0.554115, 0.554115, 0.554115, 0.554115
15.0704, 2, 0.552761, 0.552759, 2, 1.44724, 0, 0.552759, 0.552759, 0.552759, 0.552759, 0.552759, 0.552759, 0.552759, 0.552759, 0.552759, 0.552759, 0.552759, 0.552759, 0.552759, 0.552759, 0.552759, 0.552761, 0.552759, 0.552759, 0.552759, 0.552759
15.0783, 0, 0.549834, 0.549832, 1.41421, -0.549834, 0, 0.549832, 0.549832, 0.549832, 0.549832, 0.549832, 0.549832, 0.549832, 0.549832, 0.549832, 0.549832, 0.549832, 0.549832, 0.549832, 0.549832, 0.549832, 0.549834, 0.549832, 0.549832, 0.549832, 0.549832
15.0861, 0, 0.546914, 0.546912, 1.41421, -0.546914, 0, 0.546912, 0.546912, 0.546912, 0.546912, 0.546912, 0.546912, 0.546912, 0.546912, 0.546912, 0.546912, 0.546912, 0.546912, 0.546912, 0.546912, 0.546912, 0.546914, 0.546912, 0.546912, 0.546912, 0.546912
15.094, 8, 0.551786, 0.551784, 3.16228, 7.44821, 0, 0.551784, 0.551784, 0.551784, 0.551784, 0.551784, 0.551784, 0.551784, 0.551784, 0.551784, 0.551784, 0.551784, 0.551784, 0.551784, 0.551784, 0.551784, 0.551786, 0.551784, 0.551784, 0.551784, 0.551784
15.1019, 4, 0.553412, 0.55341, 2.44949, 3.44659, 0, 0.55341, 0.55341, 0.55341, 0.55341, 0.55341, 0.55341, 0.55341, 0.55341, 0.55341, 0.55341, 0.55341, 0.55341, 0.55341, 0.55341, 0.55341, 0.553412, 0.55341, 0.55341, 0.55341, 0.55341
15.1097, 4, 0.552158, 0.552156, 2.44949, 3.44784, 0, 0.552156, 0.552156, 0.552156, 0.552156, 0.552156, 0.552156, 0.552156, 0.552156, 0.552156, 0.552156, 0.552156, 0.552156, 0.552156, 0.552156, 0.552156, 0.552158, 0.552156, 0.552156, 0.552156, 0.552156
15.1176, 0, 0.54947, 0.549468, 1.41421, -0.54947, 0, 0.549468, 0.549468, 0.549468, 0.549468, 0.549468, 0.549468, 0.549468, 0.549468, 0.549468, 0.549468, 0.549468, 0.549468, 0.549468, 0.549468, 0.549468, 0.54947, 0.549468, 0.549468, 0.549468, 0.549468
15.1255, 0, 0.546788, 0.546786, 1.41421, -0.546788, 0, 0.546786, 0.546786, 0.546786, 0.546786, 0.546786, 0.546786, 0.546786, 0.546786, 0.546786, 0.546786, 0.546786, 0.546786, 0.546786, 0.546786, 0.546786, 0.546788, 0.546786, 0.546786, 0.546786, 0.546786
15.1333, 2, 0.551102, 0.5511, 2, 1.4489, 0, 0.5511, 0.5511, 0.5511, 0.5511, 0.5511, 0.5511, 0.5511, 0.5511, 0.5511, 0.5511, 0.5511, 0.5511, 0.5511, 0.5511, 0.5511, 0.551102, 0.5511, 0.5511, 0.5511, 0.5511
15.1412, 0, 0.552552, 0.55255, 1.41421, -0.552552, 0, 0.55255, 0.55255, 0.55255, 0.55255, 0.55255, 0.55255, 0.55255, 0.55255, 0.55255, 0.55255, 0.55255, 0.55255, 0.55255, 0.55255, 0.55255, 0.552552, 0.55255, 0.55255, 0.55255, 0.55255
15.149, 2, 0.551438, 0.551436, 2, 1.44856, 0, 0.551436, 0.551436, 0.551436, 0.551436, 0.551436, 0.551436, 0.551436, 0.551436, 0.551436, 0.551436, 0.551436, 0.551436, 0.551436, 0.551436, 0.551436, 0.551438, 0.551436, 0.551436, 0.551436, 0.551436
15.1569, 0, 0.549047, 0.549045, 1.41421, -0.549047, 0, 0.549045, 0.549045, 0.549045, 0.549045, 0.549045, 0.549045, 0.549045, 0.549045, 0.549045, 0.549045, 0.549045, 0.549045, 0.549045, 0.549045, 0.549045, 0.549047, 0.549045, 0.549045, 0.549045, 0.549045
15.1648, 0, 0.546661, 0.546659, 1.41421, -0.546661, 0, 0.546659, 0.546659, 0.546659, 0.546659, 0.546659, 0.546659, 0.546659, 0.546659, 0.546659, 0.546659, 0.546659, 0.546659, 0.546659, 0.546659, 0.546659, 0.546661, 0.546659, 0.546659, 0.546659, 0.546659
15.1726, 2, 0.550359, 0.550357, 2, 1.44964, 0, 0.550357, 0.550357, 0.550357, 0.550357, 0.550357, 0.550357, 0.550357, 0.550357, 0.550357, 0.550357, 0.550357, 0.550357, 0.550357, 0.550357, 0.550357, 0.550359, 0.550357, 0.550357, 0.550357, 0.550357
15.1805, 2, 0.551601, 0.551599, 2, 1.4484, 0, 0.551599, 0.551599, 0.551599, 0.551599, 0.551599, 0.551599, 0.551599, 0.551599, 0.551599, 0.551599, 0.551599, 0.551599, 0.551599, 0.551599, 0.551599, 0.551601, 0.551599, 0.551599, 0.551599, 0.551599
15.1884, 2, 0.550628, 0.550626, 2, 1.44937, 0, 0.550626, 0.550626, 0.550626, 0.550626, 0.550626, 0.550626, 0.550626, 0.550626, 0.550626, 0.550626, 0.550626, 0.550626, 0.550626, 0.550626, 0.550626, 0.550628, 0.550626, 0.550626, 0.550626, 0.550626
15.1962, 6, 0.548552, 0.548549, 2.82843, 5.45145, 0, 0.548549, 0.548549, 0.548549, 0.548549, 0.548549, 0.548549, 0.548549, 0.548549, 0.548549, 0.548549, 0.548549, 0.548549, 0.548549, 0.548549, 0.548549, 0.548552, 0.548549, 0.548549, 0.548549, 0.548549
15.2041, 2, 0.546479, 0.546477, 2, 1.45352, 0, 0.546477, 0.546477, 0.546477, 0.546477, 0.546477, 0.546477, 0.546477, 0.546477, 0.546477, 0.546477, 0.546477, 0.546477, 0.546477, 0.546477, 0.546477, 0.546479, 0.546477, 0.546477, 0.546477, 0.546477
15.212, 0, 0.549498, 0.549496, 1.41421, -0.549498, 0, 0.549496, 0.549496, 0.549496, 0.549496, 0.549496, 0.549496, 0.549496, 0.549496, 0.549496, 0.549496, 0.549496, 0.549496, 0.549496, 0.549496, 0.549496, 0.549498, 0.549496, 0.549496, 0.549496, 0.549496
15.2198, 2, 0.550514, 0.550512, 2, 1.44949, 0, 0.550512, 0.550512, 0.550512, 0.550512, 0.550512, 0.550512, 0.550512, 0.550512, 0.550512, 0.550512, 0.550512, 0.550512, 0.550512, 0.550512, 0.550512, 0.550514, 0.550512, 0.550512, 0.550512, 0.550512
15.2277, 0, 0.549712, 0.54971, 1.41421, -0.549712, 0, 0.54971, 0.54971, 0.54971, 0.54971, 0.54971, 0.54971, 0.54971, 0.54971, 0.54971, 0.54971, 0.54971, 0.54971, 0.54971, 0.54971, 0.54971, 0.549712, 0.54971, 0.54971, 0.54971, 0.54971
15.2355, 4, 0.548003, 0.548001, 2.44949, 3.452, 0, 0.548001, 0.548001, 0.548001, 0.548001, 0.548001, 0.548001, 0.548001, 0.548001, 0.548001, 0.548001, 0.548001, 0.548001, 0.548001, 0.548001, 0.548001, 0.548003, 0.548001, 0.548001, 0.548001, 0.548001
15.2434, 2, 0.546296, 0.546294, 2, 1.4537, 0, 0.546294, 0.546294, 0.546294, 0.546294, 0.546294, 0.546294, 0.546294, 0.546294, 0.546294, 0.546294, 0.546294, 0.546294, 0.546294, 0.546294, 0.546294, 0.546296, 0.546294, 0.546294, 0.546294, 0.546294
15.2513, 2, 0.54861, 0.548608, 2, 1.45139, 0, 0.548608, 0.548608, 0.548608, 0.548608, 0.548608, 0.548608, 0.548608, 0.548608, 0.548608, 0.548608, 0.548608, 0.548608, 0.548608, 0.548608, 0.548608, 0.54861, 0.548608, 0.548608, 0.548608, 0.548608
15.2591, 2, 0.549387, 0.549385, 2, 1.45061, 0, 0.549385, 0.549385, 0.549385, 0.549385, 0.549385, 0.549385, 0.549385, 0.549385, 0.549385, 0.549385, 0.549385, 0.549385, 0.549385, 0.549385, 0.549385, 0.549387, 0.549385, 0.549385, 0.549385, 0.549385
15.267, 0, 0.548755, 0.548753, 1.41421, -0.548755, 0, 0.548753, 0.548753, 0.548753, 0.548753, 0.548753, 0.548753, 0.548753, 0.548753, 0.548753, 0.548753, 0.548753, 0.548753, 0.548753, 0.548753, 0.548753, 0.548755, 0.548753, 0.548753, 0.548753, 0.548753
15.2749, 0, 0.54742, 0.547418, 1.41421, -0.54742, 0, 0.547418, 0.547418, 0.547418, 0.547418, 0.547418, 0.547418, 0.547418, 0.547418, 0.547418, 0.547418, 0.547418, 0.547418, 0.547418, 0.547418, 0.547418, 0.54742, 0.547418, 0.547418, 0.547418, 0.547418
15.2827, 0, 0.546086, 0.546084, 1.41421, -0.546086, 0, 0.546084, 0.546084, 0.546084, 0.546084, 0.546084, 0.546084, 0.546084, 0.546084, 0.546084, 0.546084, 0.546084, 0.546084, 0.546084, 0.546084, 0.546084, 0.546086, 0.546084, 0.546084, 0.546084, 0.546084
15.2906, 2, 0.5477, 0.547698, 2, 1.4523, 0, 0.547698, 0.547698, 0.547698, 0.547698, 0.547698, 0.547698, 0.547698, 0.547698, 0.547698, 0.547698, 0.547698, 0.547698, 0.547698, 0.547698, 0.547698, 0.5477, 0.547698, 0.547698, 0.547698, 0.547698
15.2985, 2, 0.548244, 0.548242, 2, 1.45176, 0, 0.548242, 0.548242, 0.548242, 0.548242, 0.548242, 0.548242, 0.548242, 0.548242, 0.548242, 0.548242, 0.548242, 0.548242, 0.548242, 0.548242, 0.548242, 0.548244, 0.548242, 0.548242, 0.548242, 0.548242
15.3063, 0, 0.547788, 0.547786, 1.41421, -0.547788, 0, 0.547786, 0.547786, 0.547786, 0.547786, 0.547786, 0.547786, 0.547786, 0.547786, 0.547786, 0.547786, 0.547786, 0.547786, 0.547786, 0.547786, 0.547786, 0.547788, 0.547786, 0.547786, 0.547786, 0.547786
15.3142, 4, 0.546832, 0.54683, 2.44949, 3.45317, 0, 0.54683, 0.54683, 0.54683, 0.54683, 0.54683, 0.54683, 0.54683, 0.54683, 0.54683, 0.54683, 0.54683, 0.54683, 0.54683, 0.54683, 0.54683, 0.546832, 0.54683, 0.54683, 0.54683, 0.54683
15.322, 0, 0.545876, 0.545874, 1.41421, -0.545876, 0, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545876, 0.545874, 0.545874, 0.545874, 0.545874
15.3299, 6, 0.546623, 0.546621, 2.82843, 5.45338, 0, 0.546621, 0.546621, 0.546621, 0.546621, 0.546621, 0.546621, 0.546621, 0.546621, 0.546621, 0.546621, 0.546621, 0.546621, 0.546621, 0.546621, 0.546621, 0.546623, 0.546621, 0.546621, 0.546621, 0.546621
15.3378, 0, 0.546853, 0.546851, 1.41421, -0.546853, 0, 0.546851, 0.546851, 0.546851, 0.546851, 0.546851, 0.546851, 0.546851, 0.546851, 0.546851, 0.546851, 0.546851, 0.546851, 0.546851, 0.546851, 0.546851, 0.546853, 0.546851, 0.546851, 0.546851, 0.546851
15.3456, 0, 0.546613, 0.546611, 1.41421, -0.546613, 0, 0.546611, 0.546611, 0.546611, 0.546611, 0.546611, 0.546611, 0.546611, 0.546611, 0.546611, 0.546611, 0.546611, 0.546611, 0.546611, 0.546611, 0.546611, 0.546613, 0.546611, 0.546611, 0.546611, 0.546611
15.3535, 4, 0.54614, 0.546138, 2.44949, 3.45386, 0, 0.546138, 0.546138, 0.546138, 0.546138, 0.546138, 0.546138, 0.546138, 0.546138, 0.546138, 0.546138, 0.546138, 0.546138, 0.546138, 0.546138, 0.546138, 0.54614, 0.546138, 0.546138, 0.546138, 0.546138
15.3614, 0, 0.545667, 0.545664, 1.41421, -0.545667, 0, 0.545664, 0.545664, 0.545664, 0.545664, 0.545664, 0.545664, 0.545664, 0.545664, 0.545664, 0.545664, 0.545664, 0.545664, 0.545664, 0.545664, 0.545664, 0.545667, 0.545664, 0.545664, 0.545664, 0.545664
15.3692, 0, 0.545507, 0.545505, 1.41421, -0.545507, 0, 0.545505, 0.545505, 0.545505, 0.545505, 0.545505, 0.545505, 0.545505, 0.545505, 0.545505, 0.545505, 0.545505, 0.545505, 0.545505, 0.545505, 0.545505, 0.545507, 0.545505, 0.545505, 0.545505, 0.545505
15.3771, 0, 0.545221, 0.545218, 1.41421, -0.545221, 0, 0.545218, 0.545218, 0.545218, 0.545218, 0.545218, 0.545218, 0.545218, 0.545218, 0.545218, 0.545218, 0.545218, 0.545218, 0.545218, 0.545218, 0.545218, 0.545221, 0.545218, 0.545218, 0.545218, 0.545218
15.385, 2, 0.544838, 0.544836, 2, 1.45516, 0, 0.544836, 0.544836, 0.544836, 0.544836, 0.544836, 0.544836, 0.544836, 0.544836, 0.544836, 0.544836, 0.544836, 0.544836, 0.544836, 0.544836, 0.544836, 0.544838, 0.544836, 0.544836, 0.544836, 0.544836
15.3928, 2, 0.54439, 0.544388, 2, 1.45561, 0, 0.544388, 0.544388, 0.544388, 0.544388, 0.544388, 0.544388, 0.544388, 0.544388, 0.544388, 0.544388, 0.544388, 0.544388, 0.544388, 0.544388, 0.544388, 0.54439, 0.544388, 0.544388, 0.544388, 0.544388
15.4007, 0, 0.543905, 0.543903, 1.41421, -0.543905, 0, 0.543903, 0.543903, 0.543903, 0.543903, 0.543903, 0.543903, 0.543903, 0.543903, 0.543903, 0.543903, 0.543903, 0.543903, 0.543903, 0.543903, 0.543903, 0.543905, 0.543903, 0.543903, 0.543903, 0.543903
15.4085, 0, 0.543332, 0.54333, 1.41421, -0.543332, 0, 0.54333, 0.54333, 0.54333, 0.54333, 0.54333, 0.54333, 0.54333, 0.54333, 0.54333, 0.54333, 0.54333, 0.54333, 0.54333, 0.54333, 0.54333, 0.543332, 0.54333, 0.54333, 0.54333, 0.54333
15.4164, 0, 0.542682, 0.542679, 1.41421, -0.542682, 0, 0.542679, 0.542679, 0.542679, 0.542679, 0.542679, 0.542679, 0.542679, 0.542679, 0.542679, 0.542679, 0.542679, 0.542679, 0.542679, 0.542679, 0.542679, 0.542681, 0.542679, 0.542679, 0.542679, 0.542679
15.4243, 0, 0.541915, 0.541913, 1.41421, -0.541915, 0, 0.541913, 0.541913, 0.541913, 0.541913, 0.541913, 0.541913, 0.541913, 0.541913, 0.541913, 0.541913, 0.541913, 0.541913, 0.541913, 0.541913, 0.541913, 0.541915, 0.541913, 0.541913, 0.541913, 0.541913
15.4321, 2, 0.541052, 0.54105, 2, 1.45895, 0, 0.54105, 0.54105, 0.54105, 0.54105, 0.54105, 0.54105, 0.54105, 0.54105, 0.54105, 0.54105, 0.54105, 0.54105, 0.54105, 0.54105, 0.54105, 0.541052, 0.54105, 0.54105, 0.54105, 0.54105
15.44, 0, 0.540122, 0.54012, 1.41421, -0.540122, 0, 0.54012, 0.54012, 0.54012, 0.54012, 0.54012, 0.54012, 0.54012, 0.54012, 0.54012, 0.54012, 0.54012, 0.54012, 0.54012, 0.54012, 0.54012, 0.540122, 0.54012, 0.54012, 0.54012, 0.54012
15.4479, 0, 0.53915, 0.539148, 1.41421, -0.53915, 0, 0.539148, 0.539148, 0.539148, 0.539148, 0.539148, 0.539148, 0.539148, 0.539148, 0.539148, 0.539148, 0.539148, 0.539148, 0.539148, 0.539148, 0.539148, 0.53915, 0.539148, 0.539148, 0.539148, 0.539148
15.4557, 0, 0.538157, 0.538155, 1.41421, -0.538157, 0, 0.538155, 0.538155, 0.538155, 0.538155, 0.538155, 0.538155, 0.538155, 0.538155, 0.538155, 0.538155, 0.538155, 0.538155, 0.538155, 0.538155, 0.538155, 0.538157, 0.538155, 0.538155, 0.538155, 0.538155
15.4636, 0, 0.537165, 0.537163, 1.41421, -0.537165, 0, 0.537163, 0.537163, 0.537163, 0.537163, 0.537163, 0.537163, 0.537163, 0.537163, 0.537163, 0.537163, 0.537163, 0.537163, 0.537163, 0.537163, 0.537163, 0.537165, 0.537163, 0.537163, 0.537163, 0.537163
15.4715, 4, 0.536469, 0.536467, 2.44949, 3.46353, 0, 0.536467, 0.536467, 0.536467, 0.536467, 0.536467, 0.536467, 0.536467, 0.536467, 0.536467, 0.536467, 0.536467, 0.536467, 0.536467, 0.536467, 0.536467, 0.536469, 0.536467, 0.536467, 0.536467, 0.536467
15.4793, 0, 0.535603, 0.5356, 1.41421, -0.535603, 0, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.535603, 0.5356, 0.535601, 0.5356, 0.5356
15.4872, 2, 0.534567, 0.534564, 2, 1.46543, 0, 0.534564, 0.534564, 0.534564, 0.534564, 0.534564, 0.534564, 0.534564, 0.534564, 0.534564, 0.534564, 0.534564, 0.534564, 0.534564, 0.534564, 0.534564, 0.534566, 0.534564, 0.534565, 0.534564, 0.534564
