   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_285.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.86573, 52, 80.3334, 14.0732, 7.34847, -28.3334, 0, 14.0732, 14.2757, 14.078, 14.0899, 24.0093, 14.0732, 14.0732, 14.0732, 14.0732, 14.0732, 14.0732, 14.0732, 48.1911, 14.0732, 14.0732, 36.0553
2.87359, 86, 79.1722, 14.1597, 9.38083, 6.82779, 0, 14.1597, 14.3622, 14.1645, 14.1772, 23.1887, 14.1597, 14.1597, 14.1597, 14.1597, 14.1597, 14.1597, 14.1597, 49.4374, 14.1597, 14.1597, 34.6405
2.88146, 64, 78.1922, 14.2374, 8.12404, -14.1922, 0, 14.2374, 14.44, 14.2422, 14.2557, 22.3238, 14.2374, 14.2374, 14.2374, 14.2374, 14.2374, 14.2374, 14.2374, 51.0902, 14.2374, 14.2374, 33.0273
2.88932, 86, 77.3202, 14.3044, 9.38083, 8.67981, 0, 14.3044, 14.507, 14.3093, 14.3235, 21.4406, 14.3044, 14.3044, 14.3044, 14.3044, 14.3044, 14.3044, 14.3044, 52.9822, 14.3044, 14.3044, 31.2798
2.89719, 72, 76.4987, 14.3587, 8.60233, -4.49866, 0, 14.3587, 14.5612, 14.3635, 14.3786, 20.5634, 14.3587, 14.3587, 14.3587, 14.3587, 14.3587, 14.3587, 14.3587, 54.964, 14.3587, 14.3587, 29.4612
2.90505, 100, 75.6818, 14.3979, 10.0995, 24.3182, 0, 14.3979, 14.6005, 14.4027, 14.4187, 19.713, 14.3979, 14.3979, 14.3979, 14.3979, 14.3979, 14.3979, 14.3979, 56.9061, 14.3979, 14.3979, 27.6302
2.91292, 78, 74.8326, 14.42, 8.94427, 3.16739, 0, 14.42, 14.6226, 14.4248, 14.4417, 18.9055, 14.42, 14.42, 14.42, 14.42, 14.42, 14.42, 14.42, 58.6998, 14.42, 14.42, 25.8382
2.92079, 44, 73.9206, 14.4229, 6.78233, -29.9206, 0, 14.4229, 14.6254, 14.4277, 14.4455, 18.1521, 14.4229, 14.4229, 14.4229, 14.4229, 14.4229, 14.4229, 14.4229, 60.2573, 14.4229, 14.4229, 24.1269
2.92865, 56, 72.92, 14.4048, 7.61577, -16.92, 0, 14.4048, 14.6074, 14.4096, 14.4284, 17.4593, 14.4048, 14.4048, 14.4048, 14.4048, 14.4048, 14.4048, 14.4048, 61.5113, 14.4048, 14.4048, 22.528
2.93652, 58, 71.808, 14.3644, 7.74597, -13.808, 0, 14.3644, 14.567, 14.3692, 14.389, 16.8292, 14.3644, 14.3644, 14.3644, 14.3644, 14.3644, 14.3644, 14.3644, 62.4134, 14.3644, 14.3644, 21.0622
2.94438, 42, 70.5653, 14.3009, 6.63325, -28.5653, 0, 14.3009, 14.5035, 14.3057, 14.3265, 16.2605, 14.3009, 14.3009, 14.3009, 14.3009, 14.3009, 14.3009, 14.3009, 62.9328, 14.3009, 14.3009, 19.7408
2.95225, 38, 69.1751, 14.2141, 6.32456, -31.1751, 0, 14.2141, 14.4167, 14.2189, 14.2408, 15.7491, 14.2141, 14.2141, 14.2141, 14.2141, 14.2141, 14.2141, 14.2141, 63.0537, 14.2141, 14.2141, 18.5665
2.96011, 70, 67.6241, 14.1047, 8.48528, 2.37589, 0, 14.1047, 14.3072, 14.1095, 14.1324, 15.2893, 14.1047, 14.1047, 14.1047, 14.1047, 14.1047, 14.1047, 14.1047, 62.7738, 14.1047, 14.1047, 17.5351
2.96798, 72, 65.9025, 13.9739, 8.60233, 6.09754, 0, 13.9739, 14.1764, 13.9787, 14.0028, 14.8748, 13.9739, 13.9739, 13.9739, 13.9739, 13.9739, 13.9739, 13.9739, 62.1015, 13.9739, 13.9739, 16.6376
2.97584, 56, 64.0049, 13.8239, 7.61577, -8.00494, 0, 13.8239, 14.0265, 13.8287, 13.8539, 14.499, 13.8239, 13.8239, 13.8239, 13.8239, 13.8239, 13.8239, 13.8239, 61.0546, 13.8239, 13.8239, 15.8617
2.98371, 50, 61.9314, 13.6575, 7.2111, -11.9314, 0, 13.6575, 13.8601, 13.6623, 13.6887, 14.156, 13.6575, 13.6575, 13.6575, 13.6575, 13.6575, 13.6575, 13.6575, 59.6583, 13.6575, 13.6575, 15.1935
2.99158, 38, 59.6877, 13.4781, 6.32456, -21.6877, 0, 13.4781, 13.6807, 13.483, 13.5105, 13.8409, 13.4781, 13.4781, 13.4781, 13.4781, 13.4781, 13.4781, 13.4781, 57.9444, 13.4781, 13.4781, 14.6188
2.99944, 44, 57.2857, 13.2896, 6.78233, -13.2857, 0, 13.2896, 13.4921, 13.2944, 13.3232, 13.5497, 13.2896, 13.2896, 13.2896, 13.2896, 13.2896, 13.2896, 13.2896, 55.9499, 13.2896, 13.2896, 14.1243
3.00731, 38, 54.7445, 13.0959, 6.32456, -16.7445, 0, 13.0959, 13.2985, 13.1007, 13.1307, 13.2798, 13.0959, 13.0959, 13.0959, 13.0959, 13.0959, 13.0959, 13.0959, 53.7165, 13.0959, 13.0959, 13.6978
3.01517, 60, 52.0886, 12.9011, 7.87401, 7.91138, 0, 12.9011, 13.1037, 12.9059, 12.9372, 13.0292, 12.9011, 12.9011, 12.9011, 12.9011, 12.9011, 12.9011, 12.9011, 51.2894, 12.9011, 12.9011, 13.3288
3.02304, 48, 49.3493, 12.7091, 7.07107, -1.34933, 0, 12.7091, 12.9117, 12.714, 12.7465, 12.7971, 12.7091, 12.7091, 12.7091, 12.7091, 12.7091, 12.7091, 12.7091, 48.7171, 12.7091, 12.7091, 13.0086
3.0309, 46, 46.5621, 12.5234, 6.9282, -0.562057, 0, 12.5234, 12.726, 12.5283, 12.5621, 12.5829, 12.5234, 12.5234, 12.5234, 12.5234, 12.5234, 12.5234, 12.5234, 46.0498, 12.5234, 12.5234, 12.7301
3.03877, 32, 43.766, 12.347, 5.83095, -11.766, 0, 12.347, 12.5495, 12.3518, 12.3869, 12.3867, 12.347, 12.347, 12.347, 12.347, 12.347, 12.347, 12.347, 43.3383, 12.347, 12.347, 12.4876
3.04663, 32, 41.0011, 12.1821, 5.83095, -9.00106, 0, 12.1821, 12.3846, 12.1869, 12.2234, 12.2082, 12.1821, 12.1821, 12.1821, 12.1821, 12.1821, 12.1821, 12.1821, 40.632, 12.1821, 12.1821, 12.2763
3.0545, 42, 38.3074, 12.0303, 6.63325, 3.69263, 0, 12.0303, 12.2329, 12.0351, 12.073, 12.0472, 12.0303, 12.0303, 12.0303, 12.0303, 12.0303, 12.0303, 12.0303, 37.9781, 12.0303, 12.0303, 12.0926
3.06237, 24, 35.7219, 11.8925, 5.09902, -11.7219, 0, 11.8925, 12.0951, 11.8974, 11.9366, 11.9033, 11.8925, 11.8925, 11.8925, 11.8925, 11.8925, 11.8925, 11.8925, 35.4191, 11.8925, 11.8925, 11.9331
3.07023, 20, 33.2777, 11.769, 4.69042, -13.2777, 0, 11.769, 11.9716, 11.7738, 11.8145, 11.7758, 11.769, 11.769, 11.769, 11.769, 11.769, 11.769, 11.769, 32.9919, 11.769, 11.769, 11.795
3.0781, 24, 31.001, 11.6593, 5.09902, -7.00103, 0, 11.6593, 11.8619, 11.6641, 11.7062, 11.6635, 11.6593, 11.6593, 11.6593, 11.6593, 11.6593, 11.6593, 11.6593, 30.726, 11.6593, 11.6593, 11.6758
3.08596, 22, 28.9119, 11.5627, 4.89898, -6.91187, 0, 11.5627, 11.7652, 11.5675, 11.611, 11.5652, 11.5627, 11.5627, 11.5627, 11.5627, 11.5627, 11.5627, 11.5627, 28.6432, 11.5627, 11.5627, 11.5729
3.09383, 26, 27.0221, 11.478, 5.2915, -1.02212, 0, 11.478, 11.6805, 11.4828, 11.5278, 11.4795, 11.478, 11.478, 11.478, 11.478, 11.478, 11.478, 11.478, 26.757, 11.478, 11.478, 11.4843
3.10169, 16, 25.3364, 11.404, 4.24264, -9.33639, 0, 11.404, 11.6065, 11.4088, 11.4553, 11.4049, 11.404, 11.404, 11.404, 11.404, 11.404, 11.404, 11.404, 25.0729, 11.404, 11.404, 11.4078
3.10956, 10, 23.8518, 11.3394, 3.4641, -13.8518, 0, 11.3394, 11.5419, 11.3442, 11.3922, 11.3399, 11.3394, 11.3394, 11.3394, 11.3394, 11.3394, 11.3394, 11.3394, 23.5888, 11.3394, 11.3394, 11.3417
3.11742, 14, 22.5598, 11.2831, 4, -8.55985, 0, 11.2831, 11.4857, 11.288, 11.3375, 11.2835, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831, 22.2964, 11.2831, 11.2831, 11.2845
3.12529, 18, 21.4468, 11.2343, 4.47214, -3.44684, 0, 11.2343, 11.4368, 11.2391, 11.2902, 11.2345, 11.2343, 11.2343, 11.2343, 11.2343, 11.2343, 11.2343, 11.2343, 21.1826, 11.2343, 11.2343, 11.2351
3.13316, 10, 20.4957, 11.1921, 3.4641, -10.4957, 0, 11.1921, 11.3947, 11.197, 11.2496, 11.1922, 11.1921, 11.1921, 11.1921, 11.1921, 11.1921, 11.1921, 11.1921, 20.2302, 11.1921, 11.1921, 11.1926
3.14102, 16, 19.6871, 11.1563, 4.24264, -3.68712, 0, 11.1563, 11.3589, 11.1612, 11.2154, 11.1564, 11.1563, 11.1563, 11.1563, 11.1563, 11.1563, 11.1563, 11.1563, 19.4204, 11.1563, 11.1563, 11.1566
3.14889, 6, 19.0013, 11.1268, 2.82843, -13.0013, 0, 11.1268, 11.3294, 11.1316, 11.1874, 11.1268, 11.1268, 11.1268, 11.1268, 11.1268, 11.1268, 11.1268, 11.1268, 18.7331, 11.1268, 11.1268, 11.1269
3.15675, 8, 18.4187, 11.1036, 3.16228, -10.4187, 0, 11.1036, 11.3062, 11.1084, 11.1659, 11.1036, 11.1036, 11.1036, 11.1036, 11.1036, 11.1036, 11.1036, 11.1036, 18.1489, 11.1036, 11.1036, 11.1037
3.16462, 12, 17.921, 11.087, 3.74166, -5.92101, 0, 11.087, 11.2896, 11.0919, 11.151, 11.087, 11.087, 11.087, 11.087, 11.087, 11.087, 11.087, 11.087, 17.6496, 11.087, 11.087, 11.0871
3.17248, 8, 17.4921, 11.0775, 3.16228, -9.49207, 0, 11.0775, 11.2801, 11.0824, 11.1431, 11.0775, 11.0775, 11.0775, 11.0775, 11.0775, 11.0775, 11.0775, 11.0775, 17.2191, 11.0775, 11.0775, 11.0776
3.18035, 8, 17.1178, 11.0755, 3.16228, -9.11784, 0, 11.0755, 11.2781, 11.0803, 11.1428, 11.0755, 11.0755, 11.0755, 11.0755, 11.0755, 11.0755, 11.0755, 11.0755, 16.8432, 11.0755, 11.0755, 11.0755
3.18821, 12, 16.7869, 11.0813, 3.74166, -4.78689, 0, 11.0813, 11.2839, 11.0861, 11.1503, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 16.5105, 11.0813, 11.0813, 11.0813
3.19608, 6, 16.4902, 11.0952, 2.82843, -10.4902, 0, 11.0952, 11.2978, 11.1001, 11.1659, 11.0952, 11.0952, 11.0952, 11.0952, 11.0952, 11.0952, 11.0952, 11.0952, 16.2121, 11.0952, 11.0952, 11.0952
3.20395, 8, 16.2209, 11.1174, 3.16228, -8.2209, 0, 11.1174, 11.32, 11.1223, 11.1899, 11.1174, 11.1174, 11.1174, 11.1174, 11.1174, 11.1174, 11.1174, 11.1174, 15.9411, 11.1174, 11.1175, 11.1174
3.21181, 20, 15.9743, 11.1479, 4.69042, 4.02575, 0, 11.1479, 11.3505, 11.1527, 11.2221, 11.1479, 11.1479, 11.1479, 11.1479, 11.1479, 11.1479, 11.1479, 11.1479, 15.6926, 11.1479, 11.1479, 11.1479
3.21968, 12, 15.7471, 11.1864, 3.74166, -3.74706, 0, 11.1864, 11.3889, 11.1912, 11.2623, 11.1864, 11.1864, 11.1864, 11.1864, 11.1864, 11.1864, 11.1864, 11.1864, 15.4637, 11.1864, 11.1864, 11.1864
3.22754, 12, 15.5374, 11.2326, 3.74166, -3.53742, 0, 11.2326, 11.4351, 11.2374, 11.3103, 11.2326, 11.2326, 11.2326, 11.2326, 11.2326, 11.2326, 11.2326, 11.2326, 15.2522, 11.2326, 11.2326, 11.2326
3.23541, 14, 15.3444, 11.2859, 4, -1.34436, 0, 11.2859, 11.4885, 11.2907, 11.3655, 11.2859, 11.2859, 11.2859, 11.2859, 11.2859, 11.2859, 11.2859, 11.2859, 15.0573, 11.2859, 11.286, 11.2859
3.24327, 6, 15.1675, 11.3457, 2.82843, -9.16751, 0, 11.3457, 11.5483, 11.3505, 11.4271, 11.3457, 11.3457, 11.3457, 11.3457, 11.3457, 11.3457, 11.3457, 11.3457, 14.8785, 11.3457, 11.3459, 11.3457
3.25114, 4, 15.0069, 11.4113, 2.44949, -11.0069, 0, 11.4113, 11.6138, 11.4161, 11.4945, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 14.716, 11.4113, 11.4115, 11.4113
3.259, 14, 14.8627, 11.4817, 4, -0.862693, 0, 11.4817, 11.6843, 11.4865, 11.5668, 11.4817, 11.4817, 11.4817, 11.4817, 11.4817, 11.4817, 11.4817, 11.4817, 14.5698, 11.4817, 11.4821, 11.4817
3.26687, 12, 14.735, 11.5561, 3.74166, -2.73496, 0, 11.5561, 11.7587, 11.5609, 11.6432, 11.5561, 11.5561, 11.5561, 11.5561, 11.5561, 11.5561, 11.5561, 11.5561, 14.4399, 11.5561, 11.5567, 11.5561
3.27474, 12, 14.6237, 11.6336, 3.74166, -2.62366, 0, 11.6336, 11.8362, 11.6385, 11.7226, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 14.3265, 11.6336, 11.6345, 11.6336
3.2826, 26, 14.5285, 11.7133, 5.2915, 11.4715, 0, 11.7133, 11.9159, 11.7181, 11.8042, 11.7133, 11.7133, 11.7133, 11.7133, 11.7133, 11.7133, 11.7133, 11.7133, 14.229, 11.7133, 11.7145, 11.7133
3.29047, 14, 14.449, 11.7942, 4, -0.449031, 0, 11.7942, 11.9968, 11.7991, 11.8871, 11.7942, 11.7942, 11.7942, 11.7942, 11.7942, 11.7942, 11.7942, 11.7942, 14.147, 11.7942, 11.796, 11.7942
3.29833, 12, 14.3843, 11.8756, 3.74166, -2.38434, 0, 11.8756, 12.0782, 11.8804, 11.9704, 11.8756, 11.8756, 11.8756, 11.8756, 11.8756, 11.8756, 11.8756, 11.8756, 14.0796, 11.8756, 11.8781, 11.8756
3.3062, 6, 14.3334, 11.9565, 2.82843, -8.33339, 0, 11.9565, 12.1591, 11.9614, 12.0533, 11.9565, 11.9565, 11.9565, 11.9565, 11.9565, 11.9565, 11.9565, 11.9565, 14.0256, 11.9565, 11.9601, 11.9565
3.31406, 12, 14.2949, 12.0364, 3.74166, -2.29489, 0, 12.0364, 12.2389, 12.0412, 12.1351, 12.0364, 12.0364, 12.0364, 12.0364, 12.0364, 12.0364, 12.0364, 12.0364, 13.9838, 12.0364, 12.0413, 12.0364
3.32193, 10, 14.2674, 12.1144, 3.4641, -4.26741, 0, 12.1144, 12.3169, 12.1192, 12.2152, 12.1144, 12.1144, 12.1144, 12.1144, 12.1144, 12.1144, 12.1144, 12.1144, 13.9525, 12.1144, 12.1211, 12.1144
3.32979, 18, 14.2494, 12.19, 4.47214, 3.7506, 0, 12.19, 12.3926, 12.1948, 12.2928, 12.19, 12.19, 12.19, 12.19, 12.19, 12.19, 12.19, 12.19, 13.9302, 12.19, 12.199, 12.19
3.33766, 8, 14.2393, 12.2628, 3.16228, -6.2393, 0, 12.2628, 12.4653, 12.2676, 12.3677, 12.2628, 12.2628, 12.2628, 12.2628, 12.2628, 12.2628, 12.2628, 12.2628, 13.9151, 12.2628, 12.2747, 12.2628
3.34552, 8, 14.2356, 12.3323, 3.16228, -6.23557, 0, 12.3323, 12.5349, 12.3372, 12.4393, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 13.9057, 12.3323, 12.3478, 12.3323
3.35339, 16, 14.2368, 12.3985, 4.24264, 1.76321, 0, 12.3985, 12.6011, 12.4033, 12.5076, 12.3985, 12.3985, 12.3985, 12.3985, 12.3985, 12.3985, 12.3985, 12.3985, 13.9005, 12.3985, 12.4183, 12.3985
3.36126, 8, 14.2417, 12.4612, 3.16228, -6.24167, 0, 12.4612, 12.6637, 12.466, 12.5725, 12.4612, 12.4612, 12.4612, 12.4612, 12.4612, 12.4612, 12.4612, 12.4612, 13.898, 12.4612, 12.4861, 12.4612
3.36912, 8, 14.2492, 12.5204, 3.16228, -6.24916, 0, 12.5204, 12.723, 12.5253, 12.6341, 12.5204, 12.5204, 12.5204, 12.5204, 12.5204, 12.5204, 12.5204, 12.5204, 13.8971, 12.5204, 12.5514, 12.5204
3.37699, 10, 14.2584, 12.5765, 3.4641, -4.25838, 0, 12.5765, 12.779, 12.5813, 12.6926, 12.5765, 12.5765, 12.5765, 12.5765, 12.5765, 12.5765, 12.5765, 12.5765, 13.8969, 12.5765, 12.6144, 12.5765
3.38485, 8, 14.2688, 12.6297, 3.16228, -6.26879, 0, 12.6297, 12.8323, 12.6345, 12.7487, 12.6297, 12.6297, 12.6297, 12.6297, 12.6297, 12.6297, 12.6297, 12.6297, 13.8967, 12.6297, 12.6754, 12.6297
3.39272, 8, 14.2801, 12.6806, 3.16228, -6.2801, 0, 12.6806, 12.8831, 12.6854, 12.8028, 12.6806, 12.6806, 12.6806, 12.6806, 12.6806, 12.6806, 12.6806, 12.6806, 13.8962, 12.6806, 12.7348, 12.6806
3.40058, 8, 14.2924, 12.7297, 3.16228, -6.29238, 0, 12.7297, 12.9322, 12.7345, 12.8561, 12.7297, 12.7297, 12.7297, 12.7297, 12.7297, 12.7297, 12.7297, 12.7297, 13.8951, 12.7297, 12.7932, 12.7297
3.40845, 8, 14.3061, 12.7777, 3.16228, -6.30605, 0, 12.7777, 12.9803, 12.7825, 12.9096, 12.7777, 12.7777, 12.7777, 12.7777, 12.7777, 12.7777, 12.7777, 12.7777, 13.8936, 12.7777, 12.8509, 12.7777
3.41631, 10, 14.322, 12.8254, 3.4641, -4.32197, 0, 12.8254, 13.028, 12.8302, 12.9649, 12.8254, 12.8254, 12.8254, 12.8254, 12.8254, 12.8254, 12.8254, 12.8254, 13.892, 12.8254, 12.9085, 12.8254
3.42418, 8, 14.3415, 12.8735, 3.16228, -6.34154, 0, 12.8735, 13.0761, 12.8783, 13.0239, 12.8735, 12.8735, 12.8735, 12.8735, 12.8735, 12.8735, 12.8735, 12.8735, 13.8908, 12.8735, 12.9665, 12.8735
3.43205, 10, 14.3669, 12.9228, 3.4641, -4.3669, 0, 12.9228, 13.1253, 12.9276, 13.0894, 12.9228, 12.9228, 12.9228, 12.9228, 12.9228, 12.9228, 12.9228, 12.9228, 13.8904, 12.9228, 13.0252, 12.9228
3.43991, 2, 14.4011, 12.9738, 2, -12.4011, 0, 12.9738, 13.1764, 12.9787, 13.1647, 12.9738, 12.9738, 12.9738, 12.9738, 12.9738, 12.9738, 12.9738, 12.9738, 13.8916, 12.9738, 13.0851, 12.9738
3.44778, 10, 14.4485, 13.0273, 3.4641, -4.44851, 0, 13.0273, 13.2299, 13.0322, 13.2544, 13.0273, 13.0273, 13.0273, 13.0273, 13.0273, 13.0273, 13.0273, 13.0273, 13.8949, 13.0273, 13.1465, 13.0273
3.45564, 6, 14.5151, 13.0838, 2.82843, -8.51513, 0, 13.0838, 13.2864, 13.0886, 13.3648, 13.0838, 13.0838, 13.0838, 13.0838, 13.0838, 13.0838, 13.0838, 13.0838, 13.9011, 13.0838, 13.2095, 13.0838
3.46351, 6, 14.6093, 13.1436, 2.82843, -8.60927, 0, 13.1436, 13.3462, 13.1485, 13.5042, 13.1436, 13.1436, 13.1436, 13.1436, 13.1436, 13.1436, 13.1436, 13.1436, 13.9107, 13.1436, 13.2743, 13.1436
3.47137, 4, 14.7421, 13.2071, 2.44949, -10.7421, 0, 13.2071, 13.4097, 13.2119, 13.6838, 13.2071, 13.2071, 13.2071, 13.2071, 13.2071, 13.2071, 13.2071, 13.2071, 13.9242, 13.2071, 13.3409, 13.2071
3.47924, 6, 14.9285, 13.2743, 2.82843, -8.9285, 0, 13.2743, 13.4769, 13.2792, 13.9182, 13.2743, 13.2743, 13.2743, 13.2743, 13.2743, 13.2743, 13.2743, 13.2743, 13.9421, 13.2743, 13.4094, 13.2743
3.4871, 10, 15.1878, 13.3454, 3.4641, -5.18778, 0, 13.3454, 13.548, 13.3502, 14.2267, 13.3454, 13.3454, 13.3454, 13.3454, 13.3454, 13.3454, 13.3454, 13.3454, 13.9646, 13.3454, 13.4799, 13.3454
3.49497, 14, 15.5446, 13.4202, 4, -1.54457, 0, 13.4202, 13.6228, 13.4251, 14.6336, 13.4202, 13.4202, 13.4202, 13.4202, 13.4202, 13.4202, 13.4202, 13.4202, 13.9919, 13.4202, 13.5521, 13.4202
3.50284, 6, 16.0295, 13.4987, 2.82843, -10.0295, 0, 13.4987, 13.7013, 13.5035, 15.169, 13.4987, 13.4987, 13.4987, 13.4987, 13.4987, 13.4987, 13.4987, 13.4987, 14.0243, 13.4987, 13.6262, 13.4987
3.5107, 14, 16.6799, 13.5806, 4, -2.67989, 0, 13.5806, 13.7831, 13.5854, 15.8699, 13.5806, 13.5806, 13.5806, 13.5806, 13.5806, 13.5806, 13.5806, 13.5806, 14.0616, 13.5806, 13.7021, 13.5806
3.51857, 8, 17.5397, 13.6655, 3.16228, -9.53967, 0, 13.6655, 13.8681, 13.6704, 16.7798, 13.6655, 13.6655, 13.6655, 13.6655, 13.6655, 13.6655, 13.6655, 13.6655, 14.1039, 13.6655, 13.7797, 13.6655
3.52643, 20, 18.6594, 13.7533, 4.69042, 1.34061, 0, 13.7533, 13.9559, 13.7582, 17.9486, 13.7533, 13.7533, 13.7533, 13.7533, 13.7533, 13.7533, 13.7533, 13.7533, 14.151, 13.7533, 13.8591, 13.7533
3.5343, 36, 20.0949, 13.8436, 6.16441, 15.9051, 0, 13.8436, 14.0462, 13.8485, 19.4319, 13.8436, 13.8436, 13.8436, 13.8436, 13.8436, 13.8436, 13.8436, 13.8436, 14.2027, 13.8436, 13.9402, 13.8436
3.54216, 14, 21.906, 13.9361, 4, -7.90597, 0, 13.9361, 14.1387, 13.941, 21.2889, 13.9361, 13.9361, 13.9361, 13.9361, 13.9361, 13.9361, 13.9361, 13.9361, 14.2589, 13.9361, 14.023, 13.9361
3.55003, 20, 24.1531, 14.0305, 4.69042, -4.15308, 0, 14.0305, 14.2331, 14.0354, 23.5797, 14.0305, 14.0305, 14.0305, 14.0305, 14.0305, 14.0305, 14.0305, 14.0305, 14.3194, 14.0305, 14.1076, 14.0305
3.55789, 26, 26.8942, 14.1265, 5.2915, -0.894207, 0, 14.1265, 14.3291, 14.1313, 26.362, 14.1265, 14.1265, 14.1265, 14.1265, 14.1265, 14.1265, 14.1265, 14.1265, 14.3838, 14.1265, 14.194, 14.1265
3.56576, 42, 30.1797, 14.2239, 6.63325, 11.8203, 0, 14.2239, 14.4264, 14.2287, 29.6859, 14.2239, 14.2239, 14.2239, 14.2239, 14.2239, 14.2239, 14.2239, 14.2239, 14.452, 14.2239, 14.2821, 14.2239
3.57363, 44, 34.0476, 14.3224, 6.78233, 9.95242, 0, 14.3224, 14.5249, 14.3272, 33.5892, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224, 14.5238, 14.3224, 14.3719, 14.3224
3.58149, 66, 38.5173, 14.4218, 8.24621, 27.4827, 0, 14.4218, 14.6244, 14.4266, 38.0914, 14.4218, 14.4218, 14.4218, 14.4218, 14.4218, 14.4218, 14.4218, 14.4218, 14.5988, 14.4218, 14.4634, 14.4218
3.58936, 54, 43.5848, 14.5221, 7.48331, 10.4152, 0, 14.5221, 14.7246, 14.5269, 43.1882, 14.5221, 14.5221, 14.5221, 14.5221, 14.5221, 14.5221, 14.5221, 14.5221, 14.6768, 14.5221, 14.5564, 14.5221
3.59722, 42, 49.2161, 14.623, 6.63325, -7.21606, 0, 14.623, 14.8255, 14.6278, 48.8459, 14.623, 14.623, 14.623, 14.623, 14.623, 14.623, 14.623, 14.623, 14.7577, 14.623, 14.651, 14.623
3.60509, 60, 55.345, 14.7244, 7.87401, 4.65504, 0, 14.7244, 14.927, 14.7293, 54.9982, 14.7244, 14.7244, 14.7244, 14.7244, 14.7244, 14.7244, 14.7244, 14.7244, 14.8412, 14.7244, 14.747, 14.7244
3.61295, 76, 61.8701, 14.8264, 8.83176, 14.1299, 0, 14.8264, 15.029, 14.8312, 61.5441, 14.8264, 14.8264, 14.8264, 14.8264, 14.8264, 14.8264, 14.8264, 14.8264, 14.9271, 14.8264, 14.8443, 14.8264
3.62082, 84, 68.6556, 14.9288, 9.27362, 15.3444, 0, 14.9288, 15.1314, 14.9336, 68.3477, 14.9288, 14.9288, 14.9288, 14.9288, 14.9288, 14.9288, 14.9288, 14.9288, 15.0153, 14.9288, 14.9428, 14.9288
3.62868, 92, 75.5333, 15.0315, 9.69536, 16.4667, 0, 15.0316, 15.2341, 15.0364, 75.2411, 15.0315, 15.0315, 15.0315, 15.0315, 15.0315, 15.0315, 15.0315, 15.0315, 15.1055, 15.0315, 15.0424, 15.0315
3.63655, 78, 82.3094, 15.1347, 8.94427, -4.30943, 0, 15.1347, 15.3372, 15.1395, 82.0309, 15.1347, 15.1347, 15.1347, 15.1347, 15.1347, 15.1347, 15.1347, 15.1347, 15.1976, 15.1347, 15.1429, 15.1347
3.64442, 118, 88.7728, 15.2381, 10.9545, 29.2272, 0, 15.2381, 15.4406, 15.2429, 88.5059, 15.2381, 15.2381, 15.2381, 15.2381, 15.2381, 15.2381, 15.2381, 15.2381, 15.2914, 15.2381, 15.2443, 15.2381
3.65228, 112, 94.7054, 15.3418, 10.6771, 17.2946, 0, 15.3418, 15.5444, 15.3467, 94.4485, 15.3418, 15.3418, 15.3418, 15.3418, 15.3418, 15.3418, 15.3418, 15.3418, 15.3868, 15.3418, 15.3464, 15.3418
3.66015, 170, 99.8941, 15.4459, 13.1149, 70.1059, 0, 15.4459, 15.6484, 15.4507, 99.6456, 15.4459, 15.4459, 15.4459, 15.4459, 15.4459, 15.4459, 15.4459, 15.4459, 15.4836, 15.4459, 15.4492, 15.4459
3.66801, 120, 104.145, 15.5502, 11.0454, 15.8554, 0, 15.5502, 15.7528, 15.555, 103.903, 15.5502, 15.5502, 15.5502, 15.5502, 15.5502, 15.5502, 15.5502, 15.5502, 15.5817, 15.5502, 15.5526, 15.5502
3.67588, 122, 107.293, 15.6548, 11.1355, 14.707, 0, 15.6548, 15.8574, 15.6597, 107.058, 15.6548, 15.6548, 15.6548, 15.6548, 15.6548, 15.6548, 15.6548, 15.6548, 15.6811, 15.6548, 15.6566, 15.6548
3.68374, 100, 109.217, 15.7598, 10.0995, -9.21656, 0, 15.7598, 15.9623, 15.7646, 108.986, 15.7598, 15.7598, 15.7598, 15.7598, 15.7598, 15.7598, 15.7598, 15.7598, 15.7815, 15.7598, 15.761, 15.7598
3.69161, 150, 109.842, 15.865, 12.3288, 40.1579, 0, 15.865, 16.0675, 15.8698, 109.616, 15.865, 15.865, 15.865, 15.865, 15.865, 15.865, 15.865, 15.865, 15.8829, 15.865, 15.8658, 15.865
3.69947, 154, 109.151, 15.9705, 12.49, 44.8495, 0, 15.9705, 16.1731, 15.9753, 108.928, 15.9705, 15.9705, 15.9705, 15.9705, 15.9705, 15.9705, 15.9705, 15.9705, 15.9852, 15.9705, 15.9711, 15.9705
