   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_217.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.28437, 12, 16.465, 14.2377, 3.74166, -4.46504, 0, 14.2377, 14.2377, 14.2378, 14.413, 14.2406, 14.2456, 14.3606, 14.4308, 14.2377, 14.2377, 14.2377, 14.2377, 14.2377, 14.2377, 14.2377, 14.2377, 14.2377, 14.2377, 15.9612, 14.2377, 14.2397, 14.2377
3.29224, 20, 16.4406, 14.336, 4.69042, 3.5594, 0, 14.336, 14.336, 14.336, 14.5113, 14.3388, 14.3438, 14.4422, 14.5331, 14.336, 14.336, 14.336, 14.336, 14.336, 14.336, 14.336, 14.336, 14.336, 14.336, 15.9484, 14.336, 14.3388, 14.336
3.30011, 22, 16.4289, 14.4347, 4.89898, 5.57109, 0, 14.4347, 14.4347, 14.4348, 14.61, 14.4376, 14.4426, 14.526, 14.636, 14.4347, 14.4347, 14.4347, 14.4347, 14.4347, 14.4347, 14.4347, 14.4347, 14.4347, 14.4347, 15.9463, 14.4347, 14.4388, 14.4347
3.30798, 28, 16.4289, 14.533, 5.47723, 11.5711, 0, 14.533, 14.533, 14.533, 14.7083, 14.5358, 14.5408, 14.611, 14.7385, 14.533, 14.533, 14.533, 14.533, 14.533, 14.533, 14.533, 14.533, 14.533, 14.533, 15.9536, 14.533, 14.5387, 14.533
3.31585, 10, 16.4391, 14.6298, 3.4641, -6.43913, 0, 14.6298, 14.6298, 14.6298, 14.8051, 14.6326, 14.6376, 14.6963, 14.8395, 14.6298, 14.6298, 14.6298, 14.6298, 14.6298, 14.6298, 14.6298, 14.6298, 14.6298, 14.6298, 15.9688, 14.6298, 14.6377, 14.6298
3.32371, 16, 16.4583, 14.7244, 4.24264, -0.458294, 0, 14.7244, 14.7244, 14.7244, 14.8997, 14.7272, 14.7322, 14.7811, 14.9384, 14.7244, 14.7244, 14.7244, 14.7244, 14.7244, 14.7244, 14.7244, 14.7244, 14.7244, 14.7244, 15.9905, 14.7244, 14.7353, 14.7244
3.33158, 10, 16.4848, 14.816, 3.4641, -6.48485, 0, 14.816, 14.816, 14.816, 14.9913, 14.8188, 14.8239, 14.8646, 15.0343, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 16.0171, 14.816, 14.8307, 14.816
3.33945, 22, 16.5173, 14.9041, 4.89898, 5.48265, 0, 14.9041, 14.9041, 14.9042, 15.0794, 14.9069, 14.912, 14.9461, 15.1268, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 16.0471, 14.9041, 14.9237, 14.9041
3.34732, 10, 16.5544, 14.9883, 3.4641, -6.55441, 0, 14.9883, 14.9883, 14.9883, 15.1636, 14.9911, 14.9962, 15.0249, 15.2154, 14.9883, 14.9883, 14.9883, 14.9883, 14.9883, 14.9883, 14.9883, 14.9883, 14.9883, 14.9883, 16.079, 14.9883, 15.0139, 14.9883
3.35519, 22, 16.5948, 15.0683, 4.89898, 5.40519, 0, 15.0683, 15.0683, 15.0683, 15.2436, 15.0711, 15.0762, 15.1006, 15.2999, 15.0683, 15.0683, 15.0683, 15.0683, 15.0683, 15.0683, 15.0683, 15.0683, 15.0683, 15.0683, 16.1117, 15.0683, 15.1013, 15.0683
3.36306, 4, 16.6376, 15.1439, 2.44949, -12.6376, 0, 15.1439, 15.1439, 15.144, 15.3192, 15.1468, 15.152, 15.173, 15.3803, 15.1439, 15.1439, 15.1439, 15.1439, 15.1439, 15.1439, 15.1439, 15.1439, 15.1439, 15.1439, 16.1441, 15.1439, 15.1858, 15.1439
3.37092, 20, 16.6819, 15.2154, 4.69042, 3.31812, 0, 15.2154, 15.2154, 15.2154, 15.3907, 15.2182, 15.2235, 15.242, 15.4566, 15.2154, 15.2154, 15.2154, 15.2154, 15.2154, 15.2154, 15.2154, 15.2154, 15.2154, 15.2154, 16.1754, 15.2154, 15.2677, 15.2154
3.37879, 14, 16.7273, 15.2829, 4, -2.72731, 0, 15.2829, 15.2829, 15.2829, 15.4582, 15.2857, 15.2911, 15.3077, 15.5294, 15.2829, 15.2829, 15.2829, 15.2829, 15.2829, 15.2829, 15.2829, 15.2829, 15.2829, 15.2829, 16.2052, 15.2829, 15.3472, 15.2829
3.38666, 4, 16.7737, 15.3468, 2.44949, -12.7737, 0, 15.3469, 15.3468, 15.3469, 15.5221, 15.3497, 15.3553, 15.3704, 15.5993, 15.3468, 15.3468, 15.3468, 15.3468, 15.3468, 15.3468, 15.3468, 15.3468, 15.3468, 15.3468, 16.233, 15.3468, 15.4249, 15.3468
3.39453, 14, 16.8213, 15.4079, 4, -2.82127, 0, 15.4079, 15.4079, 15.4079, 15.5832, 15.4107, 15.4166, 15.4307, 15.6674, 15.4079, 15.4079, 15.4079, 15.4079, 15.4079, 15.4079, 15.4079, 15.4079, 15.4079, 15.4079, 16.259, 15.4079, 15.5011, 15.4079
3.4024, 18, 16.8707, 15.4668, 4.47214, 1.12931, 0, 15.4669, 15.4668, 15.4669, 15.6421, 15.4697, 15.4759, 15.4891, 15.7351, 15.4668, 15.4668, 15.4668, 15.4668, 15.4668, 15.4668, 15.4668, 15.4668, 15.4668, 15.4668, 16.2834, 15.4668, 15.5764, 15.4668
3.41027, 10, 16.9232, 15.5244, 3.4641, -6.9232, 0, 15.5244, 15.5244, 15.5245, 15.6997, 15.5273, 15.5339, 15.5465, 15.8044, 15.5244, 15.5244, 15.5244, 15.5244, 15.5244, 15.5244, 15.5244, 15.5244, 15.5244, 15.5244, 16.3066, 15.5244, 15.6514, 15.5244
3.41813, 8, 16.9808, 15.5816, 3.16228, -8.98077, 0, 15.5816, 15.5816, 15.5816, 15.7569, 15.5844, 15.5917, 15.6037, 15.8778, 15.5816, 15.5816, 15.5816, 15.5816, 15.5816, 15.5816, 15.5816, 15.5816, 15.5816, 15.5816, 16.3293, 15.5816, 15.7265, 15.5816
3.426, 10, 17.0463, 15.6393, 3.4641, -7.04634, 0, 15.6393, 15.6393, 15.6393, 15.8146, 15.6421, 15.6503, 15.6616, 15.9591, 15.6393, 15.6393, 15.6393, 15.6393, 15.6393, 15.6393, 15.6393, 15.6393, 15.6393, 15.6393, 16.3523, 15.6393, 15.8021, 15.6393
3.43387, 10, 17.1243, 15.6984, 3.4641, -7.12428, 0, 15.6984, 15.6984, 15.6984, 15.8737, 15.7012, 15.7105, 15.721, 16.0531, 15.6984, 15.6984, 15.6984, 15.6984, 15.6984, 15.6984, 15.6984, 15.6984, 15.6984, 15.6984, 16.3763, 15.6984, 15.8787, 15.6984
3.44174, 12, 17.2209, 15.7598, 3.74166, -5.22092, 0, 15.7598, 15.7598, 15.7598, 15.9351, 15.7626, 15.7734, 15.7828, 16.1668, 15.7598, 15.7598, 15.7598, 15.7598, 15.7598, 15.7598, 15.7598, 15.7598, 15.7598, 15.7598, 16.4023, 15.7598, 15.9565, 15.7598
3.44961, 6, 17.3453, 15.8242, 2.82843, -11.3453, 0, 15.8242, 15.8242, 15.8242, 15.9995, 15.827, 15.8399, 15.8477, 16.3095, 15.8242, 15.8242, 15.8242, 15.8242, 15.8242, 15.8242, 15.8242, 15.8242, 15.8242, 15.8242, 16.431, 15.8242, 16.0357, 15.8242
3.45747, 8, 17.5102, 15.8922, 3.16228, -9.51023, 0, 15.8922, 15.8922, 15.8922, 16.0675, 15.895, 15.9106, 15.9163, 16.4945, 15.8922, 15.8922, 15.8922, 15.8922, 15.8922, 15.8922, 15.8922, 15.8922, 15.8922, 15.8922, 16.4633, 15.8922, 16.1162, 15.8922
3.46534, 6, 17.7333, 15.9644, 2.82843, -11.7333, 0, 15.9644, 15.9644, 15.9644, 16.1397, 15.9672, 15.9862, 15.9891, 16.7395, 15.9644, 15.9644, 15.9644, 15.9644, 15.9644, 15.9644, 15.9644, 15.9644, 15.9644, 15.9644, 16.4997, 15.9644, 16.1982, 15.9644
3.47321, 6, 18.0388, 16.0411, 2.82843, -12.0388, 0, 16.0411, 16.0411, 16.0411, 16.2164, 16.0439, 16.0674, 16.0665, 17.0687, 16.0411, 16.0411, 16.0411, 16.0411, 16.0411, 16.0411, 16.0411, 16.0411, 16.0411, 16.0411, 16.5409, 16.0411, 16.2815, 16.0411
3.48108, 12, 18.4588, 16.1224, 3.74166, -6.45877, 0, 16.1224, 16.1224, 16.1225, 16.2977, 16.1253, 16.1545, 16.1486, 17.5141, 16.1224, 16.1224, 16.1224, 16.1224, 16.1224, 16.1224, 16.1224, 16.1224, 16.1224, 16.1224, 16.5871, 16.1224, 16.366, 16.1224
3.48895, 12, 19.0354, 16.2085, 3.74166, -7.03539, 0, 16.2085, 16.2085, 16.2085, 16.3838, 16.2113, 16.2479, 16.2355, 18.1175, 16.2085, 16.2085, 16.2085, 16.2085, 16.2085, 16.2085, 16.2085, 16.2085, 16.2085, 16.2085, 16.6386, 16.2085, 16.4517, 16.2085
3.49682, 10, 19.8224, 16.2992, 3.4641, -9.82242, 0, 16.2992, 16.2992, 16.2992, 16.4745, 16.302, 16.3479, 16.327, 18.932, 16.2992, 16.2992, 16.2992, 16.2992, 16.2992, 16.2992, 16.2992, 16.2992, 16.2992, 16.2992, 16.6956, 16.2992, 16.5385, 16.2992
3.50468, 30, 20.887, 16.3943, 5.65685, 9.11304, 0, 16.3943, 16.3943, 16.3943, 16.5696, 16.3971, 16.4546, 16.423, 20.0239, 16.3943, 16.3943, 16.3943, 16.3943, 16.3943, 16.3943, 16.3943, 16.3943, 16.3943, 16.3943, 16.758, 16.3943, 16.6264, 16.3943
3.51255, 20, 22.3105, 16.4936, 4.69042, -2.31049, 0, 16.4936, 16.4936, 16.4936, 16.6689, 16.4964, 16.5683, 16.5232, 21.4739, 16.4936, 16.4936, 16.4936, 16.4936, 16.4936, 16.4936, 16.4936, 16.4936, 16.4936, 16.4936, 16.8258, 16.4936, 16.7155, 16.4936
3.52042, 14, 24.1892, 16.5967, 4, -10.1892, 0, 16.5967, 16.5967, 16.5967, 16.772, 16.5995, 16.689, 16.6273, 23.3771, 16.5967, 16.5967, 16.5967, 16.5967, 16.5967, 16.5967, 16.5967, 16.5967, 16.5967, 16.5967, 16.8988, 16.5967, 16.8057, 16.5967
3.52829, 38, 26.6335, 16.7032, 6.32456, 11.3665, 0, 16.7033, 16.7032, 16.7033, 16.8785, 16.7061, 16.8168, 16.7348, 25.8427, 16.7032, 16.7032, 16.7032, 16.7032, 16.7032, 16.7032, 16.7032, 16.7032, 16.7032, 16.7032, 16.9767, 16.7032, 16.8973, 16.7032
3.53616, 32, 29.7652, 16.8128, 5.83095, 2.23484, 0, 16.8129, 16.8128, 16.8129, 16.9881, 16.8157, 16.9518, 16.8454, 28.9915, 16.8128, 16.8128, 16.8128, 16.8128, 16.8128, 16.8128, 16.8128, 16.8128, 16.8128, 16.8128, 17.0592, 16.8128, 16.9904, 16.8128
3.54402, 32, 33.7134, 16.9251, 5.83095, -1.71342, 0, 16.9251, 16.9251, 16.9251, 17.1004, 16.9279, 17.0938, 16.9587, 32.9517, 16.9251, 16.9251, 16.9251, 16.9251, 16.9251, 16.9251, 16.9251, 16.9251, 16.9251, 16.9251, 17.146, 16.9251, 17.0853, 16.9251
3.55189, 50, 38.6094, 17.0396, 7.2111, 11.3906, 0, 17.0397, 17.0396, 17.0397, 17.2149, 17.0425, 17.243, 17.0744, 37.8535, 17.0396, 17.0396, 17.0396, 17.0396, 17.0396, 17.0396, 17.0396, 17.0396, 17.0396, 17.0396, 17.2368, 17.0396, 17.1821, 17.0396
3.55976, 68, 44.5772, 17.1561, 8.3666, 23.4228, 0, 17.1561, 17.1561, 17.1562, 17.3314, 17.159, 17.3989, 17.192, 43.8203, 17.1561, 17.1561, 17.1561, 17.1561, 17.1561, 17.1561, 17.1561, 17.1561, 17.1561, 17.1561, 17.3314, 17.1561, 17.281, 17.1561
3.56763, 56, 51.723, 17.2743, 7.61577, 4.27696, 0, 17.2743, 17.2743, 17.2743, 17.4496, 17.2771, 17.5612, 17.3112, 50.9581, 17.2743, 17.2743, 17.2743, 17.2743, 17.2743, 17.2743, 17.2743, 17.2743, 17.2743, 17.2743, 17.4292, 17.2743, 17.3822, 17.2743
3.5755, 62, 60.125, 17.3938, 8, 1.87504, 0, 17.3938, 17.3938, 17.3938, 17.5691, 17.3966, 17.7293, 17.4319, 59.3447, 17.3938, 17.3938, 17.3938, 17.3938, 17.3938, 17.3938, 17.3938, 17.3938, 17.3938, 17.3938, 17.5302, 17.3938, 17.4858, 17.3938
3.58337, 86, 69.8203, 17.5144, 9.38083, 16.1797, 0, 17.5144, 17.5144, 17.5145, 17.6897, 17.5173, 17.9025, 17.5538, 69.0179, 17.5144, 17.5144, 17.5144, 17.5144, 17.5144, 17.5144, 17.5144, 17.5144, 17.5144, 17.5144, 17.634, 17.5144, 17.5917, 17.5144
3.59123, 104, 80.7912, 17.6361, 10.2956, 23.2088, 0, 17.6361, 17.6361, 17.6361, 17.8114, 17.6389, 18.0796, 17.6766, 79.9607, 17.6361, 17.6361, 17.6361, 17.6361, 17.6361, 17.6361, 17.6361, 17.6361, 17.6361, 17.6361, 17.7403, 17.6361, 17.7001, 17.6361
3.5991, 124, 92.9569, 17.7585, 11.225, 31.0431, 0, 17.7585, 17.7585, 17.7585, 17.9338, 17.7613, 18.2595, 17.8003, 92.0931, 17.7585, 17.7585, 17.7585, 17.7585, 17.7585, 17.7585, 17.7585, 17.7585, 17.7585, 17.7585, 17.849, 17.7585, 17.8107, 17.7585
3.60697, 110, 106.162, 17.8816, 10.583, 3.83765, 0, 17.8816, 17.8816, 17.8816, 18.0569, 17.8844, 18.4405, 17.9246, 105.262, 17.8816, 17.8816, 17.8816, 17.8816, 17.8816, 17.8816, 17.8816, 17.8816, 17.8816, 17.8816, 17.9598, 17.8816, 17.9237, 17.8816
3.61484, 106, 120.179, 18.0053, 10.3923, -14.1786, 0, 18.0053, 18.0053, 18.0053, 18.1806, 18.0081, 18.6211, 18.0496, 119.24, 18.0053, 18.0053, 18.0053, 18.0053, 18.0053, 18.0053, 18.0053, 18.0053, 18.0053, 18.0053, 18.0725, 18.0053, 18.0387, 18.0053
3.62271, 174, 134.701, 18.1295, 13.2665, 39.2993, 0, 18.1295, 18.1295, 18.1295, 18.3048, 18.1323, 18.7995, 18.1751, 133.723, 18.1295, 18.1295, 18.1295, 18.1295, 18.1295, 18.1295, 18.1295, 18.1295, 18.1295, 18.1295, 18.187, 18.1295, 18.1556, 18.1295
3.63057, 204, 149.355, 18.2541, 14.3527, 54.6448, 0, 18.2541, 18.2541, 18.2542, 18.4294, 18.257, 18.9737, 18.3011, 148.341, 18.2541, 18.2541, 18.2541, 18.2541, 18.2541, 18.2541, 18.2541, 18.2541, 18.2541, 18.2541, 18.3032, 18.2541, 18.2743, 18.2541
3.63844, 186, 163.715, 18.3792, 13.7113, 22.2845, 0, 18.3792, 18.3792, 18.3792, 18.5545, 18.382, 19.142, 18.4276, 162.669, 18.3792, 18.3792, 18.3792, 18.3792, 18.3792, 18.3792, 18.3792, 18.3792, 18.3792, 18.3792, 18.4208, 18.3792, 18.3946, 18.3792
3.64631, 186, 177.322, 18.5047, 13.7113, 8.67824, 0, 18.5047, 18.5047, 18.5047, 18.68, 18.5075, 19.3028, 18.5545, 176.249, 18.5047, 18.5047, 18.5047, 18.5047, 18.5047, 18.5047, 18.5047, 18.5047, 18.5047, 18.5047, 18.5399, 18.5047, 18.5163, 18.5047
3.65418, 254, 189.701, 18.6306, 16, 64.2991, 0, 18.6306, 18.6306, 18.6306, 18.8059, 18.6334, 19.4547, 18.6818, 188.609, 18.6306, 18.6306, 18.6306, 18.6306, 18.6306, 18.6306, 18.6306, 18.6306, 18.6306, 18.6306, 18.6601, 18.6306, 18.6391, 18.6306
3.66205, 218, 200.398, 18.7568, 14.8324, 17.6019, 0, 18.7569, 18.7568, 18.7569, 18.9321, 18.7597, 19.5966, 18.8095, 199.297, 18.7568, 18.7568, 18.7568, 18.7568, 18.7568, 18.7568, 18.7568, 18.7568, 18.7568, 18.7568, 18.7816, 18.7568, 18.7631, 18.7568
3.66992, 214, 209.002, 18.8834, 14.6969, 4.99756, 0, 18.8835, 18.8834, 18.8835, 19.0587, 18.8863, 19.7279, 18.9376, 207.901, 18.8834, 18.8834, 18.8834, 18.8834, 18.8834, 18.8834, 18.8834, 18.8834, 18.8834, 18.8834, 18.904, 18.8834, 18.8879, 18.8834
3.67778, 268, 215.174, 19.0104, 16.4317, 52.8257, 0, 19.0104, 19.0104, 19.0104, 19.1857, 19.0132, 19.8484, 19.066, 214.082, 19.0104, 19.0104, 19.0104, 19.0104, 19.0104, 19.0104, 19.0104, 19.0104, 19.0104, 19.0104, 19.0275, 19.0104, 19.0136, 19.0104
3.68565, 264, 218.667, 19.1377, 16.3095, 45.3326, 0, 19.1378, 19.1378, 19.1378, 19.3131, 19.1406, 19.9582, 19.1949, 217.595, 19.1377, 19.1377, 19.1377, 19.1377, 19.1377, 19.1377, 19.1377, 19.1377, 19.1377, 19.1378, 19.1518, 19.1377, 19.14, 19.1377
3.69352, 264, 219.346, 19.2655, 16.3095, 44.6542, 0, 19.2655, 19.2655, 19.2655, 19.4408, 19.2683, 20.0583, 19.3241, 218.303, 19.2655, 19.2655, 19.2655, 19.2655, 19.2655, 19.2655, 19.2655, 19.2655, 19.2655, 19.2655, 19.277, 19.2655, 19.267, 19.2655
3.70139, 236, 217.193, 19.3935, 15.4272, 18.8074, 0, 19.3935, 19.3935, 19.3936, 19.5688, 19.3964, 20.1495, 19.4537, 216.188, 19.3935, 19.3935, 19.3935, 19.3935, 19.3935, 19.3935, 19.3935, 19.3935, 19.3935, 19.3935, 19.403, 19.3935, 19.3946, 19.3935
3.70926, 230, 212.311, 19.522, 15.2315, 17.6891, 0, 19.522, 19.522, 19.522, 19.6973, 19.5248, 20.2333, 19.5838, 211.351, 19.522, 19.522, 19.522, 19.522, 19.522, 19.522, 19.522, 19.522, 19.522, 19.522, 19.5297, 19.522, 19.5227, 19.522
3.71712, 214, 204.916, 19.6508, 14.6969, 9.08363, 0, 19.6508, 19.6508, 19.6508, 19.8261, 19.6536, 20.3113, 19.7142, 204.008, 19.6508, 19.6508, 19.6508, 19.6508, 19.6508, 19.6508, 19.6508, 19.6508, 19.6508, 19.6508, 19.6571, 19.6508, 19.6513, 19.6508
3.72499, 172, 195.321, 19.78, 13.1909, -23.3211, 0, 19.78, 19.78, 19.7801, 19.9553, 19.7829, 20.3853, 19.845, 194.467, 19.78, 19.78, 19.78, 19.78, 19.78, 19.78, 19.78, 19.78, 19.78, 19.78, 19.7851, 19.78, 19.7803, 19.78
3.73286, 180, 183.913, 19.9096, 13.4907, -3.91307, 0, 19.9097, 19.9096, 19.9097, 20.0849, 19.9125, 20.4571, 19.9763, 183.117, 19.9096, 19.9096, 19.9096, 19.9096, 19.9096, 19.9096, 19.9096, 19.9096, 19.9096, 19.9096, 19.9137, 19.9096, 19.9098, 19.9096
3.74073, 184, 171.13, 20.0396, 13.6382, 12.8702, 0, 20.0396, 20.0396, 20.0397, 20.2149, 20.0425, 20.5284, 20.108, 170.391, 20.0396, 20.0396, 20.0396, 20.0396, 20.0396, 20.0396, 20.0396, 20.0396, 20.0396, 20.0396, 20.0429, 20.0396, 20.0398, 20.0396
3.7486, 156, 157.432, 20.17, 12.5698, -1.43233, 0, 20.17, 20.17, 20.1701, 20.3453, 20.1729, 20.6009, 20.24, 156.751, 20.17, 20.17, 20.17, 20.17, 20.17, 20.17, 20.17, 20.17, 20.17, 20.17, 20.1726, 20.17, 20.1701, 20.17
3.75647, 166, 143.277, 20.3008, 12.9615, 22.723, 0, 20.3008, 20.3008, 20.3008, 20.4761, 20.3036, 20.6757, 20.3726, 142.65, 20.3008, 20.3008, 20.3008, 20.3008, 20.3008, 20.3008, 20.3008, 20.3008, 20.3008, 20.3008, 20.3029, 20.3008, 20.3009, 20.3008
3.76433, 136, 129.095, 20.432, 11.7473, 6.90503, 0, 20.432, 20.432, 20.432, 20.6073, 20.4348, 20.7542, 20.5055, 128.52, 20.432, 20.432, 20.432, 20.432, 20.432, 20.432, 20.432, 20.432, 20.432, 20.432, 20.4336, 20.432, 20.432, 20.432
3.7722, 146, 115.268, 20.5636, 12.1655, 30.7324, 0, 20.5636, 20.5636, 20.5636, 20.7389, 20.5664, 20.8371, 20.6389, 114.739, 20.5636, 20.5636, 20.5636, 20.5636, 20.5636, 20.5636, 20.5636, 20.5636, 20.5636, 20.5636, 20.5649, 20.5636, 20.5636, 20.5636
3.78007, 82, 102.116, 20.6956, 9.16515, -20.1165, 0, 20.6956, 20.6956, 20.6957, 20.8709, 20.6985, 20.925, 20.7727, 101.631, 20.6956, 20.6956, 20.6956, 20.6956, 20.6956, 20.6956, 20.6956, 20.6956, 20.6956, 20.6956, 20.6966, 20.6956, 20.6957, 20.6956
3.78794, 86, 89.8949, 20.828, 9.38083, -3.8949, 0, 20.8281, 20.828, 20.8281, 21.0033, 20.8309, 21.0182, 20.9069, 89.447, 20.828, 20.828, 20.828, 20.828, 20.828, 20.828, 20.828, 20.828, 20.828, 20.828, 20.8288, 20.828, 20.8281, 20.828
3.79581, 60, 78.7833, 20.9609, 7.87401, -18.7833, 0, 20.9609, 20.9609, 20.9609, 21.1362, 20.9637, 21.1167, 21.0415, 78.368, 20.9609, 20.9609, 20.9609, 20.9609, 20.9609, 20.9609, 20.9609, 20.9609, 20.9609, 20.9609, 20.9615, 20.9609, 20.9609, 20.9609
3.80367, 86, 68.8922, 21.0941, 9.38083, 17.1078, 0, 21.0941, 21.0941, 21.0941, 21.2694, 21.0969, 21.2206, 21.1766, 68.5045, 21.0941, 21.0941, 21.0941, 21.0941, 21.0941, 21.0941, 21.0941, 21.0941, 21.0941, 21.0941, 21.0945, 21.0941, 21.0942, 21.0941
3.81154, 50, 60.2717, 21.2277, 7.2111, -10.2717, 0, 21.2277, 21.2277, 21.2277, 21.403, 21.2306, 21.3294, 21.3121, 59.9071, 21.2277, 21.2277, 21.2277, 21.2277, 21.2277, 21.2277, 21.2277, 21.2277, 21.2277, 21.2277, 21.2281, 21.2277, 21.2278, 21.2277
3.81941, 40, 52.9176, 21.3617, 6.48074, -12.9176, 0, 21.3617, 21.3617, 21.3617, 21.537, 21.3645, 21.4427, 21.4479, 52.5716, 21.3617, 21.3617, 21.3617, 21.3617, 21.3617, 21.3617, 21.3617, 21.3617, 21.3617, 21.3617, 21.362, 21.3617, 21.3618, 21.3617
3.82728, 34, 46.7844, 21.496, 6, -12.7844, 0, 21.496, 21.496, 21.496, 21.6713, 21.4989, 21.5602, 21.5842, 46.4534, 21.496, 21.496, 21.496, 21.496, 21.496, 21.496, 21.496, 21.496, 21.496, 21.496, 21.4962, 21.496, 21.4962, 21.496
3.83515, 30, 41.7968, 21.6306, 5.65685, -11.7968, 0, 21.6307, 21.6306, 21.6307, 21.8059, 21.6335, 21.6813, 21.7207, 41.4773, 21.6306, 21.6306, 21.6306, 21.6306, 21.6306, 21.6306, 21.6306, 21.6306, 21.6306, 21.6306, 21.6308, 21.6306, 21.631, 21.6306
3.84302, 26, 37.8605, 21.7655, 5.2915, -11.8605, 0, 21.7655, 21.7655, 21.7656, 21.9408, 21.7684, 21.8054, 21.8576, 37.5496, 21.7655, 21.7655, 21.7655, 21.7655, 21.7655, 21.7655, 21.7655, 21.7655, 21.7655, 21.7655, 21.7656, 21.7655, 21.766, 21.7655
3.85088, 40, 34.8723, 21.9006, 6.48074, 5.12774, 0, 21.9006, 21.9006, 21.9006, 22.0759, 21.9035, 21.9321, 21.9946, 34.5676, 21.9006, 21.9006, 21.9006, 21.9006, 21.9006, 21.9006, 21.9006, 21.9006, 21.9006, 21.9006, 21.9007, 21.9006, 21.9013, 21.9006
3.85875, 12, 32.7277, 22.0357, 3.74166, -20.7277, 0, 22.0357, 22.0357, 22.0357, 22.211, 22.0387, 22.0608, 22.1317, 32.4272, 22.0357, 22.0357, 22.0357, 22.0357, 22.0357, 22.0357, 22.0357, 22.0357, 22.0357, 22.0357, 22.0358, 22.0357, 22.0368, 22.0357
3.86662, 16, 31.3269, 22.1708, 4.24264, -15.3269, 0, 22.1708, 22.1708, 22.1708, 22.3461, 22.1739, 22.191, 22.2688, 31.0288, 22.1708, 22.1708, 22.1708, 22.1708, 22.1708, 22.1708, 22.1708, 22.1708, 22.1708, 22.1708, 22.1709, 22.1708, 22.1723, 22.1708
3.87449, 22, 30.5785, 22.3057, 4.89898, -8.5785, 0, 22.3057, 22.3057, 22.3058, 22.481, 22.3089, 22.3222, 22.4057, 30.2815, 22.3057, 22.3057, 22.3057, 22.3057, 22.3057, 22.3057, 22.3057, 22.3057, 22.3057, 22.3057, 22.3058, 22.3057, 22.3077, 22.3057
3.88236, 20, 30.4012, 22.4402, 4.69042, -10.4012, 0, 22.4403, 22.4402, 22.4403, 22.6155, 22.4436, 22.454, 22.5422, 30.1039, 22.4402, 22.4402, 22.4402, 22.4402, 22.4402, 22.4402, 22.4402, 22.4402, 22.4402, 22.4402, 22.4403, 22.4402, 22.443, 22.4402
3.89022, 14, 30.7234, 22.5742, 4, -16.7234, 0, 22.5742, 22.5742, 22.5742, 22.7495, 22.5776, 22.586, 22.6782, 30.425, 22.5742, 22.5742, 22.5742, 22.5742, 22.5742, 22.5742, 22.5742, 22.5742, 22.5742, 22.5742, 22.5742, 22.5742, 22.5778, 22.5742
3.89809, 18, 31.4825, 22.7072, 4.47214, -13.4825, 0, 22.7072, 22.7072, 22.7072, 22.8825, 22.7109, 22.7176, 22.8133, 31.182, 22.7072, 22.7072, 22.7072, 22.7072, 22.7072, 22.7072, 22.7072, 22.7072, 22.7072, 22.7072, 22.7072, 22.7072, 22.7121, 22.7072
3.90596, 14, 32.6219, 22.8391, 4, -18.6219, 0, 22.8391, 22.8391, 22.8391, 23.0144, 22.8431, 22.8484, 22.9472, 32.3185, 22.8391, 22.8391, 22.8391, 22.8391, 22.8391, 22.8391, 22.8391, 22.8391, 22.8391, 22.8391, 22.8391, 22.8391, 22.8454, 22.8391
3.91383, 22, 34.0886, 22.9694, 4.89898, -12.0886, 0, 22.9695, 22.9694, 22.9695, 23.1447, 22.9739, 22.9781, 23.0797, 33.7816, 22.9694, 22.9694, 22.9694, 22.9694, 22.9694, 22.9694, 22.9694, 22.9694, 22.9694, 22.9694, 22.9694, 22.9694, 22.9776, 22.9694
3.9217, 32, 35.8301, 23.0979, 5.83095, -3.83012, 0, 23.098, 23.0979, 23.098, 23.2732, 23.103, 23.1062, 23.2103, 35.5187, 23.0979, 23.0979, 23.0979, 23.0979, 23.0979, 23.0979, 23.0979, 23.0979, 23.0979, 23.0979, 23.0979, 23.0979, 23.1083, 23.0979
3.92957, 28, 37.7924, 23.2242, 5.47723, -9.79243, 0, 23.2243, 23.2242, 23.2243, 23.3995, 23.2301, 23.2322, 23.3387, 37.4759, 23.2242, 23.2242, 23.2242, 23.2242, 23.2242, 23.2242, 23.2242, 23.2242, 23.2242, 23.2242, 23.2242, 23.2242, 23.2372, 23.2242
3.93743, 20, 39.9175, 23.3479, 4.69042, -19.9175, 0, 23.348, 23.3479, 23.348, 23.5232, 23.3548, 23.3557, 23.4645, 39.595, 23.3479, 23.3479, 23.3479, 23.3479, 23.3479, 23.3479, 23.3479, 23.3479, 23.3479, 23.3479, 23.3479, 23.3479, 23.364, 23.3479
