   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_164.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.3522, 6, 2.81985, 1.08142, 2.82843, 3.18015, 0, 1.44634, 1.08142, 1.08142, 1.08142, 1.08142, 1.08142, 1.08142, 1.08142, 1.08142, 1.08142, 1.08142, 1.08142, 1.08142, 1.08142, 1.08142, 1.08142, 1.08142, 1.08142, 2.45492, 1.08142
13.3601, 2, 2.91872, 1.07265, 2, -0.91872, 0, 1.41965, 1.07265, 1.07265, 1.07265, 1.07265, 1.07265, 1.07265, 1.07265, 1.07265, 1.07265, 1.07265, 1.07265, 1.07265, 1.07265, 1.07265, 1.07265, 1.07265, 1.07265, 2.57172, 1.07265
13.3679, 4, 3.01604, 1.06308, 2.44949, 0.983963, 0, 1.39121, 1.06308, 1.06308, 1.06308, 1.06308, 1.06308, 1.06308, 1.06308, 1.06308, 1.06308, 1.06308, 1.06308, 1.06308, 1.06308, 1.06308, 1.06308, 1.06308, 1.06308, 2.6879, 1.06308
13.3758, 2, 3.1112, 1.05354, 2, -1.1112, 0, 1.36218, 1.05354, 1.05354, 1.05354, 1.05354, 1.05354, 1.05354, 1.05354, 1.05354, 1.05354, 1.05354, 1.05354, 1.05354, 1.05354, 1.05354, 1.05355, 1.05354, 1.05354, 2.80256, 1.05354
13.3837, 6, 3.20695, 1.04842, 2.82843, 2.79305, 0, 1.33723, 1.04842, 1.04842, 1.04842, 1.04842, 1.04842, 1.04842, 1.04842, 1.04842, 1.04842, 1.04842, 1.04842, 1.04842, 1.04842, 1.04842, 1.04843, 1.04842, 1.04842, 2.91815, 1.04842
13.3916, 4, 3.29544, 1.04148, 2.44949, 0.704564, 0, 1.31039, 1.04148, 1.04148, 1.04148, 1.04148, 1.04148, 1.04148, 1.04148, 1.04148, 1.04148, 1.04148, 1.04148, 1.04148, 1.04148, 1.04148, 1.04148, 1.04148, 1.04148, 3.02652, 1.04148
13.3994, 6, 3.37511, 1.03287, 2.82843, 2.62489, 0, 1.28209, 1.03287, 1.03287, 1.03287, 1.03287, 1.03287, 1.03287, 1.03287, 1.03287, 1.03287, 1.03287, 1.03287, 1.03287, 1.03287, 1.03287, 1.03287, 1.03287, 1.03287, 3.12589, 1.03287
13.4073, 2, 3.44513, 1.02346, 2, -1.44513, 0, 1.25343, 1.02346, 1.02346, 1.02346, 1.02346, 1.02346, 1.02346, 1.02346, 1.02346, 1.02346, 1.02346, 1.02346, 1.02346, 1.02346, 1.02346, 1.02346, 1.02346, 1.02346, 3.21516, 1.02346
13.4152, 4, 3.50478, 1.01409, 2.44949, 0.495223, 0, 1.22542, 1.01409, 1.01409, 1.01409, 1.01409, 1.01409, 1.01409, 1.01409, 1.01409, 1.01409, 1.01409, 1.01409, 1.01409, 1.01409, 1.01409, 1.01409, 1.01409, 1.01409, 3.29345, 1.01409
13.423, 8, 3.55616, 1.0084, 3.16228, 4.44384, 0, 1.20187, 1.0084, 1.0084, 1.0084, 1.0084, 1.0084, 1.0084, 1.0084, 1.0084, 1.0084, 1.0084, 1.0084, 1.0084, 1.0084, 1.0084, 1.0084, 1.0084, 1.0084, 3.36269, 1.0084
13.4309, 2, 3.59262, 1.00103, 2, -1.59262, 0, 1.17754, 1.00103, 1.00103, 1.00103, 1.00103, 1.00103, 1.00103, 1.00103, 1.00103, 1.00103, 1.00103, 1.00103, 1.00103, 1.00103, 1.00103, 1.00103, 1.00103, 1.00103, 3.4161, 1.00103
13.4388, 6, 3.61322, 0.992139, 2.82843, 2.38678, 0, 1.15268, 0.992139, 0.992139, 0.992139, 0.992139, 0.992139, 0.992139, 0.992139, 0.992139, 0.992139, 0.992139, 0.992139, 0.992139, 0.992139, 0.992139, 0.992139, 0.992139, 0.992139, 3.45268, 0.992139
13.4467, 6, 3.6179, 0.982518, 2.82843, 2.3821, 0, 1.12814, 0.982518, 0.982518, 0.982518, 0.982518, 0.982518, 0.982518, 0.982518, 0.982518, 0.982518, 0.982518, 0.982518, 0.982518, 0.982518, 0.982518, 0.982519, 0.982518, 0.982518, 3.47229, 0.982518
13.4545, 12, 3.60692, 0.972944, 3.74166, 8.39308, 0, 1.10471, 0.972944, 0.972944, 0.972944, 0.972944, 0.972944, 0.972944, 0.972944, 0.972944, 0.972944, 0.972944, 0.972944, 0.972944, 0.972944, 0.972944, 0.972945, 0.972944, 0.972944, 3.47515, 0.972944
13.4624, 2, 3.58389, 0.967285, 2, -1.58389, 0, 1.08628, 0.967285, 0.967285, 0.967285, 0.967285, 0.967285, 0.967285, 0.967285, 0.967285, 0.967285, 0.967285, 0.967285, 0.967285, 0.967285, 0.967285, 0.967286, 0.967285, 0.967285, 3.46489, 0.967285
13.4703, 8, 3.54343, 0.960041, 3.16228, 4.45657, 0, 1.06732, 0.960041, 0.960041, 0.960041, 0.960041, 0.960041, 0.960041, 0.960041, 0.960041, 0.960041, 0.960041, 0.960041, 0.960041, 0.960041, 0.960041, 0.960042, 0.960041, 0.960041, 3.43614, 0.960041
13.4781, 6, 3.48608, 0.951357, 2.82843, 2.51392, 0, 1.04795, 0.951357, 0.951357, 0.951357, 0.951357, 0.951357, 0.951357, 0.951357, 0.951357, 0.951357, 0.951357, 0.951357, 0.951357, 0.951357, 0.951357, 0.951357, 0.951357, 0.951357, 3.38949, 0.951357
13.486, 12, 3.41334, 0.94198, 3.74166, 8.58666, 0, 1.02884, 0.94198, 0.94198, 0.94198, 0.94198, 0.94198, 0.94198, 0.94198, 0.94198, 0.94198, 0.94198, 0.94198, 0.94198, 0.94198, 0.94198, 0.941981, 0.94198, 0.94198, 3.32647, 0.94198
13.4939, 2, 3.32696, 0.932651, 2, -1.32696, 0, 1.0107, 0.932651, 0.932651, 0.932651, 0.932651, 0.932651, 0.932651, 0.932651, 0.932651, 0.932651, 0.932651, 0.932651, 0.932651, 0.932651, 0.932651, 0.932652, 0.932651, 0.932651, 3.24891, 0.932651
13.5018, 4, 3.2313, 0.926438, 2.44949, 0.768705, 0, 0.996512, 0.926438, 0.926438, 0.926438, 0.926438, 0.926438, 0.926438, 0.926438, 0.926438, 0.926438, 0.926438, 0.926438, 0.926438, 0.926438, 0.926438, 0.926439, 0.926438, 0.926438, 3.16122, 0.926438
13.5096, 6, 3.12338, 0.91886, 2.82843, 2.87662, 0, 0.981735, 0.91886, 0.91886, 0.91886, 0.91886, 0.91886, 0.91886, 0.91886, 0.91886, 0.91886, 0.91886, 0.91886, 0.91886, 0.91886, 0.91886, 0.918861, 0.91886, 0.91886, 3.0605, 0.91886
13.5175, 6, 3.00496, 0.910041, 2.82843, 2.99504, 0, 0.966418, 0.910041, 0.910041, 0.910041, 0.910041, 0.910041, 0.910041, 0.910041, 0.910041, 0.910041, 0.910041, 0.910041, 0.910041, 0.910041, 0.910041, 0.910042, 0.910041, 0.910041, 2.94858, 0.910041
13.5254, 4, 2.87849, 0.900633, 2.44949, 1.12151, 0, 0.951148, 0.900633, 0.900633, 0.900633, 0.900633, 0.900633, 0.900633, 0.900633, 0.900633, 0.900633, 0.900633, 0.900633, 0.900633, 0.900633, 0.900633, 0.900634, 0.900633, 0.900633, 2.82797, 0.900633
13.5332, 0, 2.74648, 0.891273, 1.41421, -2.74648, 0, 0.9365, 0.891273, 0.891273, 0.891273, 0.891273, 0.891273, 0.891273, 0.891273, 0.891273, 0.891273, 0.891273, 0.891273, 0.891273, 0.891273, 0.891273, 0.891274, 0.891273, 0.891273, 2.70126, 0.891273
13.5411, 4, 2.61378, 0.884993, 2.44949, 1.38622, 0, 0.925443, 0.884993, 0.884993, 0.884993, 0.884993, 0.884993, 0.884993, 0.884993, 0.884993, 0.884993, 0.884993, 0.884993, 0.884993, 0.884993, 0.884993, 0.884994, 0.884993, 0.884993, 2.57333, 0.884993
13.549, 2, 2.47796, 0.877517, 2, -0.477962, 0, 0.913649, 0.877517, 0.877517, 0.877517, 0.877517, 0.877517, 0.877517, 0.877517, 0.877517, 0.877517, 0.877517, 0.877517, 0.877517, 0.877517, 0.877517, 0.877517, 0.877517, 0.877517, 2.44183, 0.877517
13.5569, 8, 2.3409, 0.86895, 3.16228, 5.6591, 0, 0.901178, 0.86895, 0.86895, 0.86895, 0.86895, 0.86895, 0.86895, 0.86895, 0.86895, 0.86895, 0.86895, 0.86895, 0.86895, 0.86895, 0.86895, 0.868951, 0.86895, 0.86895, 2.30867, 0.86895
13.5647, 4, 2.20472, 0.859868, 2.44949, 1.79528, 0, 0.888559, 0.859868, 0.859868, 0.859868, 0.859868, 0.859868, 0.859868, 0.859868, 0.859868, 0.859868, 0.859868, 0.859868, 0.859868, 0.859868, 0.859868, 0.859869, 0.859868, 0.859868, 2.17603, 0.859868
13.5726, 2, 2.07151, 0.850834, 2, -0.0715115, 0, 0.87632, 0.850834, 0.850834, 0.850834, 0.850834, 0.850834, 0.850834, 0.850834, 0.850834, 0.850834, 0.850834, 0.850834, 0.850834, 0.850834, 0.850834, 0.850835, 0.850834, 0.850834, 2.04602, 0.850834
13.5805, 8, 1.94473, 0.84407, 3.16228, 6.05527, 0, 0.866652, 0.84407, 0.84407, 0.84407, 0.84407, 0.84407, 0.84407, 0.84407, 0.84407, 0.84407, 0.84407, 0.84407, 0.84407, 0.84407, 0.84407, 0.844071, 0.84407, 0.84407, 1.92215, 0.84407
13.5883, 2, 1.8223, 0.836362, 2, 0.177703, 0, 0.856314, 0.836362, 0.836362, 0.836362, 0.836362, 0.836362, 0.836362, 0.836362, 0.836362, 0.836362, 0.836362, 0.836362, 0.836362, 0.836362, 0.836362, 0.836363, 0.836362, 0.836362, 1.80234, 0.836362
13.5962, 0, 1.70515, 0.827798, 1.41421, -1.70515, 0, 0.845368, 0.827798, 0.827798, 0.827798, 0.827798, 0.827798, 0.827798, 0.827798, 0.827798, 0.827798, 0.827798, 0.827798, 0.827798, 0.827798, 0.827798, 0.827799, 0.827798, 0.827798, 1.68758, 0.827798
13.6041, 4, 1.59441, 0.818834, 2.44949, 2.40559, 0, 0.834253, 0.818834, 0.818834, 0.818834, 0.818834, 0.818834, 0.818834, 0.818834, 0.818834, 0.818834, 0.818834, 0.818834, 0.818834, 0.818834, 0.818834, 0.818835, 0.818834, 0.818834, 1.57899, 0.818834
13.612, 0, 1.49103, 0.809918, 1.41421, -1.49103, 0, 0.823397, 0.809918, 0.809918, 0.809918, 0.809918, 0.809918, 0.809918, 0.809918, 0.809918, 0.809918, 0.809918, 0.809918, 0.809918, 0.809918, 0.809918, 0.809919, 0.809918, 0.809918, 1.47755, 0.809918
13.6198, 6, 1.39725, 0.803039, 2.82843, 4.60275, 0, 0.814772, 0.803039, 0.803039, 0.803039, 0.803039, 0.803039, 0.803039, 0.803039, 0.803039, 0.803039, 0.803039, 0.803039, 0.803039, 0.803039, 0.803039, 0.80304, 0.803039, 0.803039, 1.38551, 0.803039
13.6277, 4, 1.3104, 0.795425, 2.44949, 2.6896, 0, 0.805594, 0.795425, 0.795425, 0.795425, 0.795425, 0.795425, 0.795425, 0.795425, 0.795425, 0.795425, 0.795425, 0.795425, 0.795425, 0.795425, 0.795425, 0.795426, 0.795425, 0.795425, 1.30023, 0.795425
13.6356, 2, 1.23054, 0.787142, 2, 0.769462, 0, 0.795915, 0.787142, 0.787142, 0.787142, 0.787142, 0.787142, 0.787142, 0.787142, 0.787142, 0.787142, 0.787142, 0.787142, 0.787142, 0.787142, 0.787142, 0.787143, 0.787142, 0.787142, 1.22176, 0.787142
13.6434, 2, 1.15779, 0.778553, 2, 0.842207, 0, 0.786083, 0.778553, 0.778553, 0.778553, 0.778553, 0.778553, 0.778553, 0.778553, 0.778553, 0.778553, 0.778553, 0.778553, 0.778553, 0.778553, 0.778553, 0.778554, 0.778553, 0.778553, 1.15026, 0.778553
13.6513, 0, 1.09225, 0.770011, 1.41421, -1.09225, 0, 0.776442, 0.770011, 0.770011, 0.770011, 0.770011, 0.770011, 0.770011, 0.770011, 0.770011, 0.770011, 0.770011, 0.770011, 0.770011, 0.770011, 0.770011, 0.770011, 0.770011, 0.770011, 1.08582, 0.770011
13.6592, 2, 1.0345, 0.762481, 2, 0.965499, 0, 0.767945, 0.762481, 0.762481, 0.762481, 0.762481, 0.762481, 0.762481, 0.762481, 0.762481, 0.762481, 0.762481, 0.762481, 0.762481, 0.762481, 0.762481, 0.762482, 0.762481, 0.762481, 1.02904, 0.762481
13.6671, 0, 0.982743, 0.75463, 1.41421, -0.982743, 0, 0.759247, 0.75463, 0.75463, 0.75463, 0.75463, 0.75463, 0.75463, 0.75463, 0.75463, 0.75463, 0.75463, 0.75463, 0.75463, 0.75463, 0.75463, 0.754631, 0.75463, 0.75463, 0.978125, 0.75463
13.6749, 0, 0.936573, 0.746533, 1.41421, -0.936573, 0, 0.750413, 0.746533, 0.746533, 0.746533, 0.746533, 0.746533, 0.746533, 0.746533, 0.746533, 0.746533, 0.746533, 0.746533, 0.746533, 0.746533, 0.746533, 0.746534, 0.746533, 0.746533, 0.932693, 0.746533
13.6828, 6, 0.895417, 0.738122, 2.82843, 5.10458, 0, 0.741363, 0.738122, 0.738122, 0.738122, 0.738122, 0.738122, 0.738122, 0.738122, 0.738122, 0.738122, 0.738122, 0.738122, 0.738122, 0.738122, 0.738122, 0.738123, 0.738122, 0.738122, 0.892174, 0.738122
13.6907, 2, 0.85881, 0.729474, 2, 1.14119, 0, 0.732166, 0.729474, 0.729474, 0.729474, 0.729474, 0.729474, 0.729474, 0.729474, 0.729474, 0.729474, 0.729474, 0.729474, 0.729474, 0.729474, 0.729474, 0.729475, 0.729474, 0.729474, 0.856116, 0.729474
13.6985, 2, 0.826277, 0.720619, 2, 1.17372, 0, 0.722843, 0.720619, 0.720619, 0.720619, 0.720619, 0.720619, 0.720619, 0.720619, 0.720619, 0.720619, 0.720619, 0.720619, 0.720619, 0.720619, 0.720619, 0.72062, 0.720619, 0.720619, 0.824052, 0.720619
13.7064, 4, 0.797385, 0.711633, 2.44949, 3.20262, 0, 0.713458, 0.711633, 0.711633, 0.711633, 0.711633, 0.711633, 0.711633, 0.711633, 0.711633, 0.711633, 0.711633, 0.711633, 0.711633, 0.711633, 0.711633, 0.711634, 0.711633, 0.711633, 0.795558, 0.711633
13.7143, 0, 0.77158, 0.70243, 1.41421, -0.77158, 0, 0.70392, 0.70243, 0.70243, 0.70243, 0.70243, 0.70243, 0.70243, 0.70243, 0.70243, 0.70243, 0.70243, 0.70243, 0.70243, 0.70243, 0.70243, 0.702431, 0.70243, 0.70243, 0.770089, 0.70243
13.7222, 0, 0.748468, 0.693062, 1.41421, -0.748468, 0, 0.69427, 0.693062, 0.693062, 0.693062, 0.693062, 0.693062, 0.693062, 0.693062, 0.693062, 0.693062, 0.693062, 0.693062, 0.693062, 0.693062, 0.693062, 0.693063, 0.693062, 0.693062, 0.747259, 0.693062
13.73, 0, 0.727714, 0.683601, 1.41421, -0.727714, 0, 0.684575, 0.683601, 0.683601, 0.683601, 0.683601, 0.683601, 0.683601, 0.683601, 0.683601, 0.683601, 0.683601, 0.683601, 0.683601, 0.683601, 0.683601, 0.683602, 0.683601, 0.683601, 0.726739, 0.683601
13.7379, 4, 0.708816, 0.673908, 2.44949, 3.29118, 0, 0.674688, 0.673908, 0.673908, 0.673908, 0.673908, 0.673908, 0.673908, 0.673908, 0.673908, 0.673908, 0.673908, 0.673908, 0.673908, 0.673908, 0.673908, 0.673909, 0.673908, 0.673908, 0.708035, 0.673908
13.7458, 2, 0.691491, 0.664028, 2, 1.30851, 0, 0.66465, 0.664028, 0.664028, 0.664028, 0.664028, 0.664028, 0.664028, 0.664028, 0.664028, 0.664028, 0.664028, 0.664028, 0.664028, 0.664028, 0.664028, 0.664029, 0.664028, 0.664028, 0.690869, 0.664028
13.7536, 2, 0.675454, 0.653964, 2, 1.32455, 0, 0.654456, 0.653964, 0.653964, 0.653964, 0.653964, 0.653964, 0.653964, 0.653964, 0.653964, 0.653964, 0.653964, 0.653964, 0.653964, 0.653964, 0.653964, 0.653965, 0.653964, 0.653964, 0.674961, 0.653964
13.7615, 0, 0.660526, 0.643784, 1.41421, -0.660526, 0, 0.644171, 0.643784, 0.643784, 0.643784, 0.643784, 0.643784, 0.643784, 0.643784, 0.643784, 0.643784, 0.643784, 0.643784, 0.643784, 0.643784, 0.643784, 0.643785, 0.643784, 0.643784, 0.660139, 0.643784
13.7694, 0, 0.646561, 0.633557, 1.41421, -0.646561, 0, 0.633859, 0.633557, 0.633557, 0.633557, 0.633557, 0.633557, 0.633557, 0.633557, 0.633557, 0.633557, 0.633557, 0.633557, 0.633557, 0.633557, 0.633557, 0.633558, 0.633557, 0.633557, 0.646258, 0.633557
13.7773, 2, 0.633309, 0.623212, 2, 1.36669, 0, 0.623446, 0.623212, 0.623212, 0.623212, 0.623212, 0.623212, 0.623212, 0.623212, 0.623212, 0.623212, 0.623212, 0.623212, 0.623212, 0.623212, 0.623212, 0.623213, 0.623212, 0.623212, 0.633073, 0.623212
13.7851, 0, 0.620656, 0.612785, 1.41421, -0.620656, 0, 0.612966, 0.612785, 0.612785, 0.612785, 0.612785, 0.612785, 0.612785, 0.612785, 0.612785, 0.612785, 0.612785, 0.612785, 0.612785, 0.612785, 0.612785, 0.612786, 0.612785, 0.612785, 0.620475, 0.612785
13.793, 2, 0.608398, 0.602195, 2, 1.3916, 0, 0.602334, 0.602195, 0.602195, 0.602195, 0.602195, 0.602195, 0.602195, 0.602195, 0.602195, 0.602195, 0.602195, 0.602195, 0.602195, 0.602195, 0.602195, 0.602196, 0.602195, 0.602195, 0.608258, 0.602195
13.8009, 0, 0.596482, 0.591489, 1.41421, -0.596482, 0, 0.591595, 0.591489, 0.591489, 0.591489, 0.591489, 0.591489, 0.591489, 0.591489, 0.591489, 0.591489, 0.591489, 0.591489, 0.591489, 0.591489, 0.591489, 0.59149, 0.591489, 0.591489, 0.596375, 0.591489
13.8087, 2, 0.584941, 0.580775, 2, 1.41506, 0, 0.580856, 0.580775, 0.580775, 0.580775, 0.580775, 0.580775, 0.580775, 0.580775, 0.580775, 0.580775, 0.580775, 0.580775, 0.580775, 0.580775, 0.580775, 0.580776, 0.580775, 0.580775, 0.58486, 0.580775
13.8166, 4, 0.57382, 0.57016, 2.44949, 3.42618, 0, 0.57022, 0.57016, 0.57016, 0.57016, 0.57016, 0.57016, 0.57016, 0.57016, 0.57016, 0.57016, 0.57016, 0.57016, 0.57016, 0.57016, 0.57016, 0.570161, 0.57016, 0.57016, 0.573759, 0.57016
13.8245, 0, 0.563123, 0.559687, 1.41421, -0.563123, 0, 0.559732, 0.559687, 0.559687, 0.559687, 0.559687, 0.559687, 0.559687, 0.559687, 0.559687, 0.559687, 0.559687, 0.559687, 0.559687, 0.559687, 0.559687, 0.559688, 0.559687, 0.559687, 0.563077, 0.559687
13.8324, 0, 0.552404, 0.548941, 1.41421, -0.552404, 0, 0.548974, 0.548941, 0.548941, 0.548941, 0.548941, 0.548941, 0.548941, 0.548941, 0.548941, 0.548941, 0.548941, 0.548941, 0.548941, 0.548941, 0.548941, 0.548942, 0.548941, 0.548941, 0.55237, 0.548941
13.8402, 0, 0.541663, 0.537936, 1.41421, -0.541663, 0, 0.537961, 0.537936, 0.537936, 0.537936, 0.537936, 0.537936, 0.537936, 0.537936, 0.537936, 0.537936, 0.537936, 0.537936, 0.537936, 0.537936, 0.537936, 0.537937, 0.537936, 0.537936, 0.541637, 0.537936
13.8481, 2, 0.531085, 0.526864, 2, 1.46892, 0, 0.526882, 0.526864, 0.526864, 0.526864, 0.526864, 0.526864, 0.526864, 0.526864, 0.526864, 0.526864, 0.526864, 0.526864, 0.526864, 0.526864, 0.526864, 0.526865, 0.526864, 0.526864, 0.531066, 0.526864
13.856, 0, 0.520857, 0.515906, 1.41421, -0.520857, 0, 0.51592, 0.515906, 0.515906, 0.515906, 0.515906, 0.515906, 0.515906, 0.515906, 0.515906, 0.515906, 0.515906, 0.515906, 0.515906, 0.515906, 0.515906, 0.515907, 0.515906, 0.515906, 0.520843, 0.515906
13.8638, 0, 0.512478, 0.506551, 1.41421, -0.512478, 0, 0.50656, 0.506551, 0.506551, 0.506551, 0.506551, 0.506551, 0.506551, 0.506551, 0.506551, 0.506551, 0.506551, 0.506551, 0.506551, 0.506551, 0.506551, 0.506552, 0.506551, 0.506551, 0.512467, 0.506551
13.8717, 0, 0.503716, 0.496546, 1.41421, -0.503716, 0, 0.496553, 0.496546, 0.496546, 0.496546, 0.496546, 0.496546, 0.496546, 0.496546, 0.496546, 0.496546, 0.496546, 0.496546, 0.496546, 0.496546, 0.496546, 0.496547, 0.496546, 0.496546, 0.503708, 0.496546
13.8796, 0, 0.494637, 0.485935, 1.41421, -0.494637, 0, 0.48594, 0.485935, 0.485935, 0.485935, 0.485935, 0.485935, 0.485935, 0.485935, 0.485935, 0.485935, 0.485935, 0.485935, 0.485935, 0.485935, 0.485935, 0.485936, 0.485935, 0.485935, 0.494631, 0.485935
13.8875, 4, 0.485643, 0.475089, 2.44949, 3.51436, 0, 0.475092, 0.475089, 0.475089, 0.475089, 0.475089, 0.475089, 0.475089, 0.475089, 0.475089, 0.475089, 0.475089, 0.475089, 0.475089, 0.475089, 0.475089, 0.47509, 0.475089, 0.475089, 0.485639, 0.475089
13.8953, 0, 0.477124, 0.464365, 1.41421, -0.477124, 0, 0.464367, 0.464365, 0.464365, 0.464365, 0.464365, 0.464365, 0.464365, 0.464365, 0.464365, 0.464365, 0.464365, 0.464365, 0.464365, 0.464365, 0.464365, 0.464366, 0.464365, 0.464365, 0.477121, 0.464365
13.9032, 0, 0.471129, 0.455778, 1.41421, -0.471129, 0, 0.45578, 0.455778, 0.455778, 0.455778, 0.455778, 0.455778, 0.455778, 0.455778, 0.455778, 0.455778, 0.455778, 0.455778, 0.455778, 0.455778, 0.455778, 0.455779, 0.455778, 0.455778, 0.471127, 0.455778
13.9111, 0, 0.46454, 0.446175, 1.41421, -0.46454, 0, 0.446176, 0.446175, 0.446175, 0.446175, 0.446175, 0.446175, 0.446175, 0.446175, 0.446175, 0.446175, 0.446175, 0.446175, 0.446175, 0.446175, 0.446175, 0.446176, 0.446175, 0.446175, 0.464538, 0.446175
13.9189, 0, 0.457277, 0.435439, 1.41421, -0.457277, 0, 0.43544, 0.435439, 0.435439, 0.435439, 0.435439, 0.435439, 0.435439, 0.435439, 0.435439, 0.435439, 0.435439, 0.435439, 0.435439, 0.435439, 0.435439, 0.43544, 0.435439, 0.435439, 0.457275, 0.435439
13.9268, 0, 0.450025, 0.424224, 1.41421, -0.450025, 0, 0.424224, 0.424224, 0.424224, 0.424224, 0.424224, 0.424224, 0.424224, 0.424224, 0.424224, 0.424224, 0.424224, 0.424224, 0.424224, 0.424224, 0.424224, 0.424225, 0.424224, 0.424224, 0.450023, 0.424224
13.9347, 4, 0.443438, 0.413155, 2.44949, 3.55656, 0, 0.413155, 0.413155, 0.413155, 0.413155, 0.413155, 0.413155, 0.413155, 0.413155, 0.413155, 0.413155, 0.413155, 0.413155, 0.413155, 0.413155, 0.413155, 0.413156, 0.413155, 0.413155, 0.443437, 0.413155
13.9426, 0, 0.441811, 0.406501, 1.41421, -0.441811, 0, 0.406502, 0.406501, 0.406501, 0.406501, 0.406501, 0.406501, 0.406501, 0.406501, 0.406501, 0.406501, 0.406501, 0.406501, 0.406501, 0.406501, 0.406501, 0.406502, 0.406501, 0.406501, 0.44181, 0.406501
13.9504, 0, 0.438751, 0.397856, 1.41421, -0.438751, 0, 0.397856, 0.397856, 0.397856, 0.397856, 0.397856, 0.397856, 0.397856, 0.397856, 0.397856, 0.397856, 0.397856, 0.397856, 0.397856, 0.397856, 0.397856, 0.397857, 0.397856, 0.397856, 0.43875, 0.397856
13.9583, 2, 0.434417, 0.387369, 2, 1.56558, 0, 0.387369, 0.387369, 0.387369, 0.387369, 0.387369, 0.387369, 0.387369, 0.387369, 0.387369, 0.387369, 0.387369, 0.387369, 0.387369, 0.387369, 0.387369, 0.38737, 0.387369, 0.387369, 0.434415, 0.387369
13.9662, 2, 0.429831, 0.376069, 2, 1.57017, 0, 0.376069, 0.376069, 0.376069, 0.376069, 0.376069, 0.376069, 0.376069, 0.376069, 0.376069, 0.376069, 0.376069, 0.376069, 0.376069, 0.376069, 0.376069, 0.37607, 0.376069, 0.376069, 0.42983, 0.376069
13.974, 0, 0.42596, 0.364936, 1.41421, -0.42596, 0, 0.364936, 0.364936, 0.364936, 0.364936, 0.364936, 0.364936, 0.364936, 0.364936, 0.364936, 0.364936, 0.364936, 0.364936, 0.364936, 0.364936, 0.364936, 0.364937, 0.364936, 0.364936, 0.425959, 0.364936
13.9819, 4, 0.428489, 0.359686, 2.44949, 3.57151, 0, 0.359686, 0.359686, 0.359686, 0.359686, 0.359686, 0.359686, 0.359686, 0.359686, 0.359686, 0.359686, 0.359686, 0.359686, 0.359686, 0.359686, 0.359686, 0.359687, 0.359686, 0.359686, 0.428488, 0.359686
13.9898, 0, 0.428708, 0.351656, 1.41421, -0.428708, 0, 0.351656, 0.351656, 0.351656, 0.351656, 0.351656, 0.351656, 0.351656, 0.351656, 0.351656, 0.351656, 0.351656, 0.351656, 0.351656, 0.351656, 0.351656, 0.351657, 0.351656, 0.351656, 0.428707, 0.351656
13.9977, 4, 0.426791, 0.341078, 2.44949, 3.57321, 0, 0.341078, 0.341078, 0.341078, 0.341078, 0.341078, 0.341078, 0.341078, 0.341078, 0.341078, 0.341078, 0.341078, 0.341078, 0.341078, 0.341078, 0.341078, 0.341079, 0.341078, 0.341078, 0.42679, 0.341078
14.0055, 2, 0.424079, 0.329367, 2, 1.57592, 0, 0.329367, 0.329367, 0.329367, 0.329367, 0.329367, 0.329367, 0.329367, 0.329367, 0.329367, 0.329367, 0.329367, 0.329367, 0.329367, 0.329367, 0.329367, 0.329368, 0.329367, 0.329367, 0.424078, 0.329367
14.0134, 2, 0.421814, 0.31786, 2, 1.57819, 0, 0.31786, 0.31786, 0.31786, 0.31786, 0.31786, 0.31786, 0.31786, 0.31786, 0.31786, 0.31786, 0.31786, 0.31786, 0.31786, 0.31786, 0.31786, 0.317861, 0.31786, 0.31786, 0.421813, 0.31786
14.0213, 2, 0.427702, 0.314362, 2, 1.5723, 0, 0.314362, 0.314362, 0.314362, 0.314362, 0.314362, 0.314362, 0.314362, 0.314362, 0.314362, 0.314362, 0.314362, 0.314362, 0.314362, 0.314362, 0.314362, 0.314363, 0.314362, 0.314362, 0.427701, 0.314362
14.0291, 4, 0.430091, 0.307342, 2.44949, 3.56991, 0, 0.307342, 0.307342, 0.307342, 0.307342, 0.307342, 0.307342, 0.307342, 0.307342, 0.307342, 0.307342, 0.307342, 0.307342, 0.307342, 0.307342, 0.307342, 0.307343, 0.307342, 0.307342, 0.43009, 0.307342
14.037, 4, 0.429171, 0.297117, 2.44949, 3.57083, 0, 0.297117, 0.297117, 0.297117, 0.297117, 0.297117, 0.297117, 0.297117, 0.297117, 0.297117, 0.297117, 0.297117, 0.297117, 0.297117, 0.297117, 0.297117, 0.297118, 0.297117, 0.297117, 0.42917, 0.297117
14.0449, 2, 0.42658, 0.285459, 2, 1.57342, 0, 0.285459, 0.285459, 0.285459, 0.285459, 0.285459, 0.285459, 0.285459, 0.285459, 0.285459, 0.285459, 0.285459, 0.285459, 0.285459, 0.285459, 0.285459, 0.28546, 0.285459, 0.285459, 0.426579, 0.285459
