   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_33.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.6079, 0, 1.88293, 1.35214, 1.41421, -1.88293, 0, 1.35214, 1.35214, 1.35214, 1.35214, 1.35214, 1.35214, 1.35214, 1.35214, 1.35214, 1.35214, 1.35214, 1.35214, 1.35214, 1.35214, 1.35214, 1.88293, 1.35214
13.6158, 4, 1.81004, 1.33953, 2.44949, 2.18996, 0, 1.33953, 1.33953, 1.33953, 1.33953, 1.33953, 1.33953, 1.33953, 1.33953, 1.33953, 1.33953, 1.33953, 1.33953, 1.33953, 1.33953, 1.33953, 1.81004, 1.33953
13.6237, 0, 1.74143, 1.32698, 1.41421, -1.74143, 0, 1.32698, 1.32698, 1.32698, 1.32698, 1.32698, 1.32698, 1.32698, 1.32698, 1.32698, 1.32698, 1.32698, 1.32698, 1.32698, 1.32698, 1.32698, 1.74143, 1.32698
13.6316, 0, 1.68285, 1.32009, 1.41421, -1.68285, 0, 1.32009, 1.32009, 1.32009, 1.32009, 1.32009, 1.32009, 1.32009, 1.32009, 1.32009, 1.32009, 1.32009, 1.32009, 1.32009, 1.32009, 1.32009, 1.68285, 1.32009
13.6395, 2, 1.62612, 1.31059, 2, 0.373883, 0, 1.31059, 1.31059, 1.31059, 1.31059, 1.31059, 1.31059, 1.31059, 1.31059, 1.31059, 1.31059, 1.31059, 1.31059, 1.3106, 1.31059, 1.31059, 1.62612, 1.31059
13.6474, 0, 1.57143, 1.29872, 1.41421, -1.57143, 0, 1.29872, 1.29872, 1.29872, 1.29872, 1.29872, 1.29872, 1.29872, 1.29872, 1.29872, 1.29872, 1.29872, 1.29872, 1.29872, 1.29872, 1.29872, 1.57143, 1.29872
13.6553, 0, 1.51992, 1.28569, 1.41421, -1.51992, 0, 1.28569, 1.28569, 1.28569, 1.28569, 1.28569, 1.28569, 1.28569, 1.28569, 1.28569, 1.28569, 1.28569, 1.28569, 1.28569, 1.28569, 1.28569, 1.51992, 1.28569
13.6632, 2, 1.47265, 1.27273, 2, 0.527355, 0, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.47264, 1.27273
13.6711, 2, 1.44256, 1.27299, 2, 0.557443, 0, 1.27299, 1.27299, 1.27299, 1.27299, 1.27299, 1.27299, 1.27299, 1.27299, 1.27299, 1.27299, 1.27299, 1.27299, 1.27299, 1.27299, 1.27299, 1.44256, 1.27299
13.679, 0, 1.41424, 1.27132, 1.41421, -1.41424, 0, 1.27132, 1.27132, 1.27132, 1.27132, 1.27132, 1.27132, 1.27132, 1.27132, 1.27132, 1.27132, 1.27132, 1.27132, 1.27132, 1.27132, 1.27132, 1.41424, 1.27132
13.6869, 8, 1.38758, 1.26787, 3.16228, 6.61242, 0, 1.26787, 1.26787, 1.26787, 1.26787, 1.26787, 1.26787, 1.26787, 1.26787, 1.26787, 1.26787, 1.26787, 1.26787, 1.26787, 1.26787, 1.26787, 1.38758, 1.26787
13.6947, 0, 1.36318, 1.26353, 1.41421, -1.36318, 0, 1.26353, 1.26353, 1.26353, 1.26353, 1.26353, 1.26353, 1.26353, 1.26353, 1.26353, 1.26353, 1.26353, 1.26353, 1.26353, 1.26353, 1.26353, 1.36318, 1.26353
13.7026, 0, 1.34136, 1.25893, 1.41421, -1.34136, 0, 1.25893, 1.25893, 1.25893, 1.25893, 1.25893, 1.25893, 1.25893, 1.25893, 1.25893, 1.25893, 1.25893, 1.25893, 1.25893, 1.25893, 1.25893, 1.34136, 1.25893
13.7105, 4, 1.32147, 1.25369, 2.44949, 2.67853, 0, 1.25369, 1.25369, 1.25369, 1.25369, 1.25369, 1.25369, 1.25369, 1.25369, 1.25369, 1.25369, 1.25369, 1.25369, 1.2537, 1.25369, 1.25369, 1.32147, 1.25369
13.7184, 4, 1.30291, 1.24753, 2.44949, 2.69709, 0, 1.24753, 1.24753, 1.24753, 1.24753, 1.24753, 1.24753, 1.24753, 1.24753, 1.24753, 1.24753, 1.24753, 1.24753, 1.24753, 1.24753, 1.24753, 1.30291, 1.24753
13.7263, 0, 1.28557, 1.24059, 1.41421, -1.28557, 0, 1.24059, 1.24059, 1.24059, 1.24059, 1.24059, 1.24059, 1.24059, 1.24059, 1.24059, 1.24059, 1.24059, 1.24059, 1.24059, 1.24059, 1.24059, 1.28557, 1.24059
13.7342, 2, 1.2696, 1.23328, 2, 0.730402, 0, 1.23328, 1.23328, 1.23328, 1.23328, 1.23328, 1.23328, 1.23328, 1.23328, 1.23328, 1.23328, 1.23328, 1.23328, 1.23328, 1.23328, 1.23328, 1.2696, 1.23328
13.7421, 2, 1.25515, 1.22599, 2, 0.74485, 0, 1.22599, 1.22599, 1.22599, 1.22599, 1.22599, 1.22599, 1.22599, 1.22599, 1.22599, 1.22599, 1.22599, 1.22599, 1.22599, 1.22599, 1.22599, 1.25515, 1.22599
13.75, 2, 1.24332, 1.22003, 2, 0.756678, 0, 1.22003, 1.22003, 1.22003, 1.22003, 1.22003, 1.22003, 1.22003, 1.22003, 1.22003, 1.22003, 1.22003, 1.22003, 1.22003, 1.22003, 1.22003, 1.24332, 1.22003
13.7579, 4, 1.23212, 1.2136, 2.44949, 2.76788, 0, 1.2136, 1.2136, 1.2136, 1.2136, 1.2136, 1.2136, 1.2136, 1.2136, 1.2136, 1.2136, 1.2136, 1.2136, 1.2136, 1.2136, 1.2136, 1.23212, 1.2136
13.7658, 0, 1.22156, 1.20689, 1.41421, -1.22156, 0, 1.20689, 1.20689, 1.20689, 1.20689, 1.20689, 1.20689, 1.20689, 1.20689, 1.20689, 1.20689, 1.20689, 1.20689, 1.20689, 1.20689, 1.20689, 1.22156, 1.20689
13.7737, 2, 1.21165, 1.20004, 2, 0.78835, 0, 1.20004, 1.20004, 1.20004, 1.20004, 1.20004, 1.20004, 1.20004, 1.20004, 1.20004, 1.20004, 1.20004, 1.20004, 1.20004, 1.20004, 1.20004, 1.21165, 1.20004
13.7816, 2, 1.20138, 1.19219, 2, 0.798615, 0, 1.19219, 1.19219, 1.19219, 1.19219, 1.19219, 1.19219, 1.19219, 1.19219, 1.19219, 1.19219, 1.19219, 1.19219, 1.19219, 1.19219, 1.19219, 1.20138, 1.19219
13.7894, 8, 1.19068, 1.18335, 3.16228, 6.80932, 0, 1.18335, 1.18335, 1.18335, 1.18335, 1.18335, 1.18335, 1.18335, 1.18335, 1.18335, 1.18335, 1.18335, 1.18335, 1.18335, 1.18335, 1.18335, 1.19068, 1.18335
13.7973, 6, 1.17969, 1.17377, 2.82843, 4.82031, 0, 1.17377, 1.17377, 1.17377, 1.17377, 1.17377, 1.17377, 1.17377, 1.17377, 1.17377, 1.17377, 1.17377, 1.17377, 1.17377, 1.17377, 1.17377, 1.17969, 1.17377
13.8052, 2, 1.1686, 1.16372, 2, 0.831396, 0, 1.16372, 1.16372, 1.16372, 1.16372, 1.16372, 1.16372, 1.16372, 1.16372, 1.16372, 1.16372, 1.16372, 1.16372, 1.16372, 1.16372, 1.16372, 1.1686, 1.16372
13.8131, 2, 1.15763, 1.15345, 2, 0.842368, 0, 1.15345, 1.15345, 1.15345, 1.15345, 1.15345, 1.15345, 1.15345, 1.15345, 1.15345, 1.15345, 1.15345, 1.15345, 1.15345, 1.15345, 1.15345, 1.15763, 1.15345
13.821, 0, 1.14699, 1.14322, 1.41421, -1.14699, 0, 1.14322, 1.14322, 1.14322, 1.14322, 1.14322, 1.14322, 1.14322, 1.14322, 1.14322, 1.14322, 1.14322, 1.14322, 1.14322, 1.14322, 1.14322, 1.14698, 1.14322
13.8289, 0, 1.13826, 1.13467, 1.41421, -1.13826, 0, 1.13467, 1.13467, 1.13467, 1.13467, 1.13467, 1.13467, 1.13467, 1.13467, 1.13467, 1.13467, 1.13467, 1.13467, 1.13467, 1.13467, 1.13467, 1.13826, 1.13467
13.8368, 4, 1.12888, 1.12524, 2.44949, 2.87112, 0, 1.12524, 1.12524, 1.12524, 1.12524, 1.12524, 1.12524, 1.12524, 1.12524, 1.12524, 1.12524, 1.12524, 1.12524, 1.12525, 1.12524, 1.12524, 1.12888, 1.12524
13.8447, 2, 1.11902, 1.11513, 2, 0.880975, 0, 1.11513, 1.11513, 1.11513, 1.11513, 1.11513, 1.11513, 1.11513, 1.11513, 1.11513, 1.11513, 1.11513, 1.11513, 1.11513, 1.11513, 1.11513, 1.11902, 1.11513
13.8526, 6, 1.10905, 1.10469, 2.82843, 4.89095, 0, 1.10469, 1.10469, 1.10469, 1.10469, 1.10469, 1.10469, 1.10469, 1.10469, 1.10469, 1.10469, 1.10469, 1.10469, 1.10469, 1.10469, 1.10469, 1.10905, 1.10469
13.8605, 4, 1.09933, 1.0943, 2.44949, 2.90067, 0, 1.0943, 1.0943, 1.0943, 1.0943, 1.0943, 1.0943, 1.0943, 1.0943, 1.0943, 1.0943, 1.0943, 1.0943, 1.0943, 1.0943, 1.0943, 1.09933, 1.0943
13.8684, 4, 1.09202, 1.08611, 2.44949, 2.90798, 0, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.09202, 1.08611
13.8762, 0, 1.08393, 1.07693, 1.41421, -1.08393, 0, 1.07693, 1.07693, 1.07693, 1.07693, 1.07693, 1.07693, 1.07693, 1.07693, 1.07693, 1.07693, 1.07693, 1.07693, 1.07693, 1.07693, 1.07693, 1.08393, 1.07693
13.8841, 0, 1.0753, 1.06697, 1.41421, -1.0753, 0, 1.06697, 1.06697, 1.06697, 1.06697, 1.06697, 1.06697, 1.06697, 1.06697, 1.06697, 1.06697, 1.06697, 1.06697, 1.06697, 1.06697, 1.06697, 1.0753, 1.06697
13.892, 2, 1.06657, 1.05665, 2, 0.933431, 0, 1.05665, 1.05665, 1.05665, 1.05665, 1.05665, 1.05665, 1.05665, 1.05665, 1.05665, 1.05665, 1.05665, 1.05665, 1.05665, 1.05665, 1.05665, 1.06657, 1.05665
13.8999, 2, 1.05815, 1.04639, 2, 0.941849, 0, 1.04639, 1.04639, 1.04639, 1.04639, 1.04639, 1.04639, 1.04639, 1.04639, 1.04639, 1.04639, 1.04639, 1.04639, 1.04639, 1.04639, 1.04639, 1.05815, 1.04639
13.9078, 0, 1.05237, 1.03847, 1.41421, -1.05237, 0, 1.03847, 1.03847, 1.03847, 1.03847, 1.03847, 1.03847, 1.03847, 1.03847, 1.03847, 1.03847, 1.03847, 1.03847, 1.03848, 1.03847, 1.03847, 1.05237, 1.03847
13.9157, 6, 1.04585, 1.02952, 2.82843, 4.95415, 0, 1.02952, 1.02952, 1.02952, 1.02952, 1.02952, 1.02952, 1.02952, 1.02952, 1.02952, 1.02952, 1.02952, 1.02952, 1.02952, 1.02952, 1.02952, 1.04585, 1.02952
13.9236, 4, 1.03885, 1.01976, 2.44949, 2.96115, 0, 1.01976, 1.01976, 1.01976, 1.01976, 1.01976, 1.01976, 1.01976, 1.01976, 1.01976, 1.01976, 1.01976, 1.01976, 1.01976, 1.01976, 1.01976, 1.03884, 1.01976
13.9315, 2, 1.0318, 1.00963, 2, 0.968201, 0, 1.00963, 1.00963, 1.00963, 1.00963, 1.00963, 1.00963, 1.00963, 1.00963, 1.00963, 1.00963, 1.00963, 1.00963, 1.00963, 1.00963, 1.00963, 1.0318, 1.00963
13.9394, 6, 1.02514, 0.99955, 2.82843, 4.97486, 0, 0.99955, 0.99955, 0.99955, 0.99955, 0.99955, 0.99955, 0.99955, 0.99955, 0.99955, 0.99955, 0.99955, 0.99955, 0.999552, 0.99955, 0.99955, 1.02514, 0.99955
13.9473, 4, 1.02123, 0.991872, 2.44949, 2.97877, 0, 0.991872, 0.991872, 0.991872, 0.991872, 0.991872, 0.991872, 0.991872, 0.991872, 0.991872, 0.991872, 0.991872, 0.991872, 0.991874, 0.991872, 0.991872, 1.02123, 0.991872
13.9552, 2, 1.01661, 0.983136, 2, 0.983389, 0, 0.983136, 0.983136, 0.983136, 0.983136, 0.983136, 0.983136, 0.983136, 0.983136, 0.983136, 0.983136, 0.983136, 0.983136, 0.983137, 0.983136, 0.983136, 1.01661, 0.983136
13.9631, 0, 1.01151, 0.973587, 1.41421, -1.01151, 0, 0.973587, 0.973587, 0.973587, 0.973587, 0.973587, 0.973587, 0.973587, 0.973587, 0.973587, 0.973587, 0.973587, 0.973587, 0.973588, 0.973587, 0.973587, 1.01151, 0.973587
13.9709, 2, 1.00635, 0.96366, 2, 0.993654, 0, 0.96366, 0.96366, 0.96366, 0.96366, 0.96366, 0.96366, 0.96366, 0.96366, 0.96366, 0.96366, 0.96366, 0.96366, 0.963661, 0.96366, 0.96366, 1.00634, 0.96366
13.9788, 0, 1.00153, 0.953784, 1.41421, -1.00153, 0, 0.953784, 0.953784, 0.953784, 0.953784, 0.953784, 0.953784, 0.953784, 0.953784, 0.953784, 0.953784, 0.953784, 0.953784, 0.953786, 0.953784, 0.953784, 1.00153, 0.953784
13.9867, 2, 0.999404, 0.946343, 2, 1.0006, 0, 0.946343, 0.946343, 0.946343, 0.946343, 0.946343, 0.946343, 0.946343, 0.946343, 0.946343, 0.946343, 0.946343, 0.946343, 0.946344, 0.946343, 0.946343, 0.999403, 0.946343
13.9946, 2, 0.996418, 0.937823, 2, 1.00358, 0, 0.937823, 0.937823, 0.937823, 0.937823, 0.937823, 0.937823, 0.937823, 0.937823, 0.937823, 0.937823, 0.937823, 0.937823, 0.937824, 0.937823, 0.937823, 0.996417, 0.937823
14.0025, 0, 0.992776, 0.928482, 1.41421, -0.992776, 0, 0.928482, 0.928482, 0.928482, 0.928482, 0.928482, 0.928482, 0.928482, 0.928482, 0.928482, 0.928482, 0.928482, 0.928482, 0.928484, 0.928482, 0.928482, 0.992775, 0.928482
14.0104, 4, 0.988861, 0.918761, 2.44949, 3.01114, 0, 0.918761, 0.918761, 0.918761, 0.918761, 0.918761, 0.918761, 0.918761, 0.918761, 0.918761, 0.918761, 0.918761, 0.918761, 0.918762, 0.918761, 0.918761, 0.98886, 0.918761
14.0183, 0, 0.985037, 0.909091, 1.41421, -0.985037, 0, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909092, 0.909091, 0.909091, 0.985036, 0.909091
14.0262, 0, 0.989447, 0.90769, 1.41421, -0.989447, 0, 0.90769, 0.90769, 0.90769, 0.90769, 0.90769, 0.90769, 0.90769, 0.90769, 0.90769, 0.90769, 0.90769, 0.90769, 0.907692, 0.90769, 0.90769, 0.989446, 0.90769
14.0341, 0, 0.993466, 0.906011, 1.41421, -0.993466, 0, 0.906011, 0.906011, 0.906011, 0.906011, 0.906011, 0.906011, 0.906011, 0.906011, 0.906011, 0.906011, 0.906011, 0.906011, 0.906012, 0.906011, 0.906011, 0.993465, 0.906011
14.042, 2, 0.997083, 0.904124, 2, 1.00292, 0, 0.904124, 0.904124, 0.904124, 0.904124, 0.904124, 0.904124, 0.904124, 0.904124, 0.904124, 0.904124, 0.904124, 0.904124, 0.904125, 0.904124, 0.904124, 0.997082, 0.904124
14.0499, 0, 1.00032, 0.902134, 1.41421, -1.00032, 0, 0.902134, 0.902134, 0.902134, 0.902134, 0.902134, 0.902134, 0.902134, 0.902134, 0.902134, 0.902134, 0.902134, 0.902134, 0.902135, 0.902134, 0.902134, 1.00032, 0.902134
14.0577, 0, 1.0032, 0.900146, 1.41421, -1.0032, 0, 0.900146, 0.900146, 0.900146, 0.900146, 0.900146, 0.900146, 0.900146, 0.900146, 0.900146, 0.900146, 0.900146, 0.900146, 0.900147, 0.900146, 0.900146, 1.0032, 0.900146
14.0656, 0, 1.00632, 0.898846, 1.41421, -1.00632, 0, 0.898846, 0.898846, 0.898846, 0.898846, 0.898846, 0.898846, 0.898846, 0.898846, 0.898846, 0.898846, 0.898846, 0.898846, 0.898848, 0.898846, 0.898846, 1.00632, 0.898846
14.0735, 4, 1.00859, 0.897202, 2.44949, 2.99141, 0, 0.897202, 0.897202, 0.897202, 0.897202, 0.897202, 0.897202, 0.897202, 0.897202, 0.897202, 0.897202, 0.897202, 0.897202, 0.897204, 0.897202, 0.897202, 1.00859, 0.897202
14.0814, 2, 1.01001, 0.895301, 2, 0.989988, 0, 0.895301, 0.895301, 0.895301, 0.895301, 0.895301, 0.895301, 0.895301, 0.895301, 0.895301, 0.895301, 0.895301, 0.895301, 0.895302, 0.895301, 0.895301, 1.01001, 0.895301
14.0893, 2, 1.01067, 0.893272, 2, 0.989334, 0, 0.893272, 0.893272, 0.893272, 0.893272, 0.893272, 0.893272, 0.893272, 0.893272, 0.893272, 0.893272, 0.893272, 0.893272, 0.893273, 0.893272, 0.893272, 1.01066, 0.893272
14.0972, 6, 1.01063, 0.891245, 2.82843, 4.98937, 0, 0.891245, 0.891245, 0.891245, 0.891245, 0.891245, 0.891245, 0.891245, 0.891245, 0.891245, 0.891245, 0.891245, 0.891245, 0.891247, 0.891245, 0.891245, 1.01063, 0.891245
14.1051, 0, 1.01065, 0.889999, 1.41421, -1.01065, 0, 0.889999, 0.889999, 0.889999, 0.889999, 0.889999, 0.889999, 0.889999, 0.889999, 0.889999, 0.889999, 0.889999, 0.889999, 0.89, 0.889999, 0.889999, 1.01065, 0.889999
14.113, 2, 1.0095, 0.888333, 2, 0.990502, 0, 0.888333, 0.888333, 0.888333, 0.888333, 0.888333, 0.888333, 0.888333, 0.888333, 0.888333, 0.888333, 0.888333, 0.888333, 0.888334, 0.888333, 0.888333, 1.0095, 0.888333
14.1209, 0, 1.00728, 0.886354, 1.41421, -1.00728, 0, 0.886354, 0.886354, 0.886354, 0.886354, 0.886354, 0.886354, 0.886354, 0.886354, 0.886354, 0.886354, 0.886354, 0.886354, 0.886356, 0.886354, 0.886354, 1.00727, 0.886354
14.1288, 4, 1.00415, 0.884221, 2.44949, 2.99585, 0, 0.884221, 0.884221, 0.884221, 0.884221, 0.884221, 0.884221, 0.884221, 0.884221, 0.884221, 0.884221, 0.884221, 0.884221, 0.884222, 0.884221, 0.884221, 1.00414, 0.884221
14.1367, 2, 1.00028, 0.88209, 2, 0.999716, 0, 0.88209, 0.88209, 0.88209, 0.88209, 0.88209, 0.88209, 0.88209, 0.88209, 0.88209, 0.88209, 0.88209, 0.88209, 0.882091, 0.88209, 0.88209, 1.00028, 0.88209
14.1446, 0, 0.996699, 0.880936, 1.41421, -0.996699, 0, 0.880936, 0.880936, 0.880936, 0.880936, 0.880936, 0.880936, 0.880936, 0.880936, 0.880936, 0.880936, 0.880936, 0.880936, 0.880937, 0.880936, 0.880936, 0.996697, 0.880936
14.1524, 0, 0.991979, 0.879304, 1.41421, -0.991979, 0, 0.879304, 0.879304, 0.879304, 0.879304, 0.879304, 0.879304, 0.879304, 0.879304, 0.879304, 0.879304, 0.879304, 0.879304, 0.879305, 0.879304, 0.879304, 0.991978, 0.879304
14.1603, 2, 0.986303, 0.877313, 2, 1.0137, 0, 0.877313, 0.877313, 0.877313, 0.877313, 0.877313, 0.877313, 0.877313, 0.877313, 0.877313, 0.877313, 0.877313, 0.877313, 0.877315, 0.877313, 0.877313, 0.986301, 0.877313
14.1682, 2, 0.979915, 0.875146, 2, 1.02009, 0, 0.875146, 0.875146, 0.875146, 0.875146, 0.875146, 0.875146, 0.875146, 0.875146, 0.875146, 0.875146, 0.875146, 0.875146, 0.875147, 0.875146, 0.875146, 0.979914, 0.875146
14.1761, 2, 0.973069, 0.872981, 2, 1.02693, 0, 0.872981, 0.872981, 0.872981, 0.872981, 0.872981, 0.872981, 0.872981, 0.872981, 0.872981, 0.872981, 0.872981, 0.872981, 0.872983, 0.872981, 0.872981, 0.973068, 0.872981
14.184, 0, 0.966876, 0.871853, 1.41421, -0.966876, 0, 0.871853, 0.871853, 0.871853, 0.871853, 0.871853, 0.871853, 0.871853, 0.871853, 0.871853, 0.871853, 0.871853, 0.871853, 0.871854, 0.871853, 0.871853, 0.966875, 0.871853
14.1919, 4, 0.95983, 0.870174, 2.44949, 3.04017, 0, 0.870174, 0.870174, 0.870174, 0.870174, 0.870174, 0.870174, 0.870174, 0.870174, 0.870174, 0.870174, 0.870174, 0.870174, 0.870175, 0.870174, 0.870174, 0.959828, 0.870174
14.1998, 0, 0.952153, 0.868082, 1.41421, -0.952153, 0, 0.868082, 0.868082, 0.868082, 0.868082, 0.868082, 0.868082, 0.868082, 0.868082, 0.868082, 0.868082, 0.868082, 0.868082, 0.868084, 0.868082, 0.868082, 0.952152, 0.868082
14.2077, 4, 0.944133, 0.865788, 2.44949, 3.05587, 0, 0.865788, 0.865788, 0.865788, 0.865788, 0.865788, 0.865788, 0.865788, 0.865788, 0.865788, 0.865788, 0.865788, 0.865788, 0.865789, 0.865788, 0.865788, 0.944132, 0.865788
14.2156, 2, 0.936056, 0.863496, 2, 1.06394, 0, 0.863496, 0.863496, 0.863496, 0.863496, 0.863496, 0.863496, 0.863496, 0.863496, 0.863496, 0.863496, 0.863496, 0.863496, 0.863497, 0.863496, 0.863496, 0.936054, 0.863496
14.2235, 0, 0.9292, 0.862412, 1.41421, -0.9292, 0, 0.862412, 0.862412, 0.862412, 0.862412, 0.862412, 0.862412, 0.862412, 0.862412, 0.862412, 0.862412, 0.862412, 0.862412, 0.862414, 0.862412, 0.862412, 0.929199, 0.862412
14.2314, 0, 0.921861, 0.860764, 1.41421, -0.921861, 0, 0.860764, 0.860764, 0.860764, 0.860764, 0.860764, 0.860764, 0.860764, 0.860764, 0.860764, 0.860764, 0.860764, 0.860764, 0.860765, 0.860764, 0.860764, 0.92186, 0.860764
14.2392, 0, 0.914222, 0.858675, 1.41421, -0.914222, 0, 0.858675, 0.858675, 0.858675, 0.858675, 0.858675, 0.858675, 0.858675, 0.858675, 0.858675, 0.858675, 0.858675, 0.858675, 0.858676, 0.858675, 0.858675, 0.914221, 0.858675
14.2471, 2, 0.906559, 0.856367, 2, 1.09344, 0, 0.856367, 0.856367, 0.856367, 0.856367, 0.856367, 0.856367, 0.856367, 0.856367, 0.856367, 0.856367, 0.856367, 0.856367, 0.856368, 0.856367, 0.856367, 0.906557, 0.856367
14.255, 2, 0.899137, 0.854062, 2, 1.10086, 0, 0.854062, 0.854062, 0.854062, 0.854062, 0.854062, 0.854062, 0.854062, 0.854062, 0.854062, 0.854062, 0.854062, 0.854062, 0.854063, 0.854062, 0.854062, 0.899136, 0.854062
14.2629, 0, 0.892986, 0.852754, 1.41421, -0.892986, 0, 0.852754, 0.852754, 0.852754, 0.852754, 0.852754, 0.852754, 0.852754, 0.852754, 0.852754, 0.852754, 0.852754, 0.852754, 0.852756, 0.852754, 0.852754, 0.892985, 0.852754
14.2708, 2, 0.886693, 0.851004, 2, 1.11331, 0, 0.851004, 0.851004, 0.851004, 0.851004, 0.851004, 0.851004, 0.851004, 0.851004, 0.851004, 0.851004, 0.851004, 0.851004, 0.851005, 0.851004, 0.851004, 0.886692, 0.851004
14.2787, 4, 0.880187, 0.84872, 2.44949, 3.11981, 0, 0.84872, 0.84872, 0.84872, 0.84872, 0.84872, 0.84872, 0.84872, 0.84872, 0.84872, 0.84872, 0.84872, 0.84872, 0.848721, 0.84872, 0.84872, 0.880185, 0.84872
14.2866, 0, 0.87359, 0.846016, 1.41421, -0.87359, 0, 0.846016, 0.846016, 0.846016, 0.846016, 0.846016, 0.846016, 0.846016, 0.846016, 0.846016, 0.846016, 0.846016, 0.846016, 0.846017, 0.846016, 0.846016, 0.873588, 0.846016
14.2945, 6, 0.866704, 0.842689, 2.82843, 5.1333, 0, 0.842689, 0.842689, 0.842689, 0.842689, 0.842689, 0.842689, 0.842689, 0.842689, 0.842689, 0.842689, 0.842689, 0.842689, 0.84269, 0.842689, 0.842689, 0.866703, 0.842689
14.3024, 2, 0.859637, 0.838848, 2, 1.14036, 0, 0.838848, 0.838848, 0.838848, 0.838848, 0.838848, 0.838848, 0.838848, 0.838848, 0.838848, 0.838848, 0.838848, 0.838848, 0.83885, 0.838848, 0.838848, 0.859636, 0.838848
14.3103, 0, 0.852644, 0.834757, 1.41421, -0.852644, 0, 0.834757, 0.834757, 0.834757, 0.834757, 0.834757, 0.834757, 0.834757, 0.834757, 0.834757, 0.834757, 0.834757, 0.834757, 0.834758, 0.834757, 0.834757, 0.852642, 0.834757
14.3182, 2, 0.845941, 0.830645, 2, 1.15406, 0, 0.830645, 0.830645, 0.830645, 0.830645, 0.830645, 0.830645, 0.830645, 0.830645, 0.830645, 0.830645, 0.830645, 0.830645, 0.830646, 0.830645, 0.830645, 0.845939, 0.830645
14.326, 0, 0.839278, 0.826277, 1.41421, -0.839278, 0, 0.826277, 0.826277, 0.826277, 0.826277, 0.826277, 0.826277, 0.826277, 0.826277, 0.826277, 0.826277, 0.826277, 0.826277, 0.826278, 0.826277, 0.826277, 0.839277, 0.826277
14.3339, 2, 0.832772, 0.821788, 2, 1.16723, 0, 0.821788, 0.821788, 0.821788, 0.821788, 0.821788, 0.821788, 0.821788, 0.821788, 0.821788, 0.821788, 0.821788, 0.821788, 0.821789, 0.821788, 0.821788, 0.83277, 0.821788
14.3418, 0, 0.826279, 0.817056, 1.41421, -0.826279, 0, 0.817056, 0.817056, 0.817056, 0.817056, 0.817056, 0.817056, 0.817056, 0.817056, 0.817056, 0.817056, 0.817056, 0.817056, 0.817058, 0.817056, 0.817056, 0.826278, 0.817056
14.3497, 6, 0.819613, 0.811915, 2.82843, 5.18039, 0, 0.811915, 0.811915, 0.811915, 0.811915, 0.811915, 0.811915, 0.811915, 0.811915, 0.811915, 0.811915, 0.811915, 0.811915, 0.811916, 0.811915, 0.811915, 0.819611, 0.811915
14.3576, 0, 0.812689, 0.806302, 1.41421, -0.812689, 0, 0.806302, 0.806302, 0.806302, 0.806302, 0.806302, 0.806302, 0.806302, 0.806302, 0.806302, 0.806302, 0.806302, 0.806302, 0.806304, 0.806302, 0.806302, 0.812688, 0.806302
14.3655, 4, 0.805596, 0.800329, 2.44949, 3.1944, 0, 0.800329, 0.800329, 0.800329, 0.800329, 0.800329, 0.800329, 0.800329, 0.800329, 0.800329, 0.800329, 0.800329, 0.800329, 0.800331, 0.800329, 0.800329, 0.805594, 0.800329
14.3734, 0, 0.798437, 0.79412, 1.41421, -0.798437, 0, 0.79412, 0.79412, 0.79412, 0.79412, 0.79412, 0.79412, 0.79412, 0.79412, 0.79412, 0.79412, 0.79412, 0.79412, 0.794122, 0.79412, 0.79412, 0.798435, 0.79412
14.3813, 4, 0.79111, 0.787593, 2.44949, 3.20889, 0, 0.787593, 0.787593, 0.787593, 0.787593, 0.787593, 0.787593, 0.787593, 0.787593, 0.787593, 0.787593, 0.787593, 0.787593, 0.787595, 0.787593, 0.787593, 0.791109, 0.787593
14.3892, 0, 0.783665, 0.780817, 1.41421, -0.783665, 0, 0.780817, 0.780817, 0.780817, 0.780817, 0.780817, 0.780817, 0.780817, 0.780817, 0.780817, 0.780817, 0.780817, 0.780817, 0.780818, 0.780817, 0.780817, 0.783664, 0.780817
14.3971, 2, 0.775597, 0.773305, 2, 1.2244, 0, 0.773305, 0.773305, 0.773305, 0.773305, 0.773305, 0.773305, 0.773305, 0.773305, 0.773305, 0.773305, 0.773305, 0.773305, 0.773306, 0.773305, 0.773305, 0.775596, 0.773305
