   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_261.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.92327, 26, 31.1193, 1.01592, 5.2915, -5.11934, 0.000920495, 1.01592, 1.01594, 1.01594, 1.15501, 1.01879, 1.26799, 1.01634, 1.04096, 2.81468, 1.39802, 28.4843, 1.01635, 1.01592, 1.01592, 1.01592, 1.01592, 1.01592, 1.04461, 1.01592, 1.01592, 1.02142
1.93113, 30, 24.5923, 1.04893, 5.65685, 5.40773, 0.00077821, 1.04893, 1.04895, 1.04895, 1.18917, 1.05182, 1.31324, 1.04929, 1.07472, 2.94658, 1.5064, 21.7685, 1.04931, 1.04893, 1.04893, 1.04893, 1.04893, 1.04893, 1.07803, 1.04893, 1.04893, 1.05445
1.939, 28, 19.6294, 1.08425, 5.47723, 8.37064, 0.000652016, 1.08426, 1.08428, 1.08427, 1.22542, 1.08716, 1.35695, 1.08457, 1.11092, 3.08289, 1.62283, 16.6129, 1.0846, 1.08425, 1.08425, 1.08425, 1.08425, 1.08425, 1.11379, 1.08425, 1.08425, 1.0898
1.94686, 16, 15.8882, 1.12177, 4.24264, 0.111813, 0.000541394, 1.12178, 1.1218, 1.12179, 1.26367, 1.1247, 1.39858, 1.12204, 1.14947, 3.22345, 1.74514, 12.6776, 1.12208, 1.12177, 1.12177, 1.12177, 1.12177, 1.12177, 1.15179, 1.12177, 1.12177, 1.12734
1.95473, 10, 13.0964, 1.16135, 3.4641, -3.09636, 0.000445513, 1.16135, 1.16138, 1.16137, 1.30382, 1.16428, 1.43778, 1.16158, 1.19023, 3.36808, 1.87056, 9.69302, 1.16161, 1.16135, 1.16135, 1.16135, 1.16135, 1.16135, 1.19189, 1.16135, 1.16135, 1.16693
1.96259, 12, 11.0385, 1.20284, 3.74166, 0.961455, 0.000363328, 1.20285, 1.20287, 1.20286, 1.34574, 1.20578, 1.47443, 1.20304, 1.2331, 3.51664, 1.99593, 7.44675, 1.20307, 1.20284, 1.20284, 1.20284, 1.20284, 1.20284, 1.23397, 1.20284, 1.20284, 1.20843
1.97046, 10, 9.54469, 1.24611, 3.4641, 0.455305, 0.000293644, 1.24612, 1.24614, 1.24613, 1.38933, 1.24906, 1.50863, 1.24628, 1.27796, 3.66893, 2.1178, 5.77182, 1.24631, 1.24611, 1.24611, 1.24611, 1.24611, 1.24611, 1.27791, 1.24611, 1.24611, 1.2517
1.97832, 14, 8.48078, 1.29103, 4, 5.51922, 0.000235185, 1.29104, 1.29106, 1.29105, 1.4345, 1.29399, 1.54069, 1.29118, 1.32468, 3.82482, 2.23269, 4.53706, 1.29121, 1.29103, 1.29103, 1.29103, 1.29103, 1.29103, 1.3236, 1.29103, 1.29103, 1.29663
1.98619, 8, 7.7413, 1.33749, 3.16228, 0.258695, 0.000186653, 1.3375, 1.33752, 1.33751, 1.48113, 1.34045, 1.5711, 1.33762, 1.37319, 3.98423, 2.33731, 3.63947, 1.33764, 1.33749, 1.33749, 1.33749, 1.33749, 1.33749, 1.37093, 1.33749, 1.33749, 1.3431
1.99405, 6, 7.24364, 1.38539, 2.82843, -1.24364, 0.000146778, 1.3854, 1.38542, 1.38542, 1.52916, 1.38835, 1.60049, 1.3855, 1.42338, 4.14709, 2.42886, 2.99833, 1.38552, 1.38539, 1.38539, 1.38539, 1.38539, 1.3854, 1.41984, 1.38539, 1.38539, 1.39101
2.00192, 4, 6.92358, 1.43466, 2.44949, -2.92358, 0.000114351, 1.43466, 1.43468, 1.43468, 1.57851, 1.43762, 1.62955, 1.43475, 1.47519, 4.31348, 2.50516, 2.55054, 1.43477, 1.43466, 1.43466, 1.43466, 1.43466, 1.43466, 1.47025, 1.43466, 1.43466, 1.44028
2.00978, 8, 6.73192, 1.48521, 3.16228, 1.26808, 8.82474e-05, 1.48522, 1.48524, 1.48524, 1.62912, 1.48818, 1.65902, 1.4853, 1.52855, 4.48361, 2.56491, 2.24704, 1.48531, 1.48521, 1.48521, 1.48521, 1.48521, 1.48522, 1.52211, 1.48521, 1.48521, 1.49085
2.01765, 8, 6.63185, 1.53701, 3.16228, 1.36815, 6.74501e-05, 1.53702, 1.53704, 1.53704, 1.68096, 1.53998, 1.6896, 1.5371, 1.58342, 4.65797, 2.60774, 2.05003, 1.53709, 1.53701, 1.53701, 1.53701, 1.53701, 1.53702, 1.5754, 1.53701, 1.53701, 1.54266
2.02552, 6, 6.59683, 1.59001, 2.82843, -0.596826, 5.10508e-05, 1.59002, 1.59004, 1.59003, 1.73399, 1.59298, 1.72191, 1.59009, 1.63976, 4.83751, 2.63422, 1.93062, 1.59008, 1.59001, 1.59001, 1.59001, 1.59001, 1.59002, 1.63007, 1.59001, 1.59001, 1.59568
2.03338, 4, 6.60894, 1.64418, 2.44949, -2.60894, 3.82532e-05, 1.64419, 1.64421, 1.6442, 1.78818, 1.64715, 1.75648, 1.64425, 1.69754, 5.02396, 2.64585, 1.86707, 1.64424, 1.64418, 1.64418, 1.64418, 1.64418, 1.64418, 1.68612, 1.64418, 1.64418, 1.64987
2.04125, 4, 6.65779, 1.6995, 2.44949, -2.65779, 2.83719e-05, 1.6995, 1.69952, 1.69952, 1.8435, 1.70246, 1.79371, 1.69956, 1.75672, 5.22032, 2.6449, 1.84322, 1.69954, 1.6995, 1.6995, 1.6995, 1.6995, 1.6995, 1.74353, 1.6995, 1.6995, 1.70522
2.04911, 6, 6.73976, 1.75593, 2.82843, -0.739763, 2.08239e-05, 1.75594, 1.75596, 1.75596, 1.89995, 1.7589, 1.83388, 1.756, 1.81728, 5.43167, 2.63418, 1.84723, 1.75597, 1.75593, 1.75593, 1.75593, 1.75593, 1.75594, 1.8023, 1.75593, 1.75593, 1.7617
2.05698, 10, 6.85804, 1.81348, 3.4641, 3.14196, 1.51217e-05, 1.81349, 1.81351, 1.8135, 1.9575, 1.81645, 1.87712, 1.81355, 1.87921, 5.66631, 2.61685, 1.87061, 1.81351, 1.81348, 1.81348, 1.81348, 1.81348, 1.81349, 1.8624, 1.81348, 1.81348, 1.8193
2.06484, 12, 7.02326, 1.87213, 3.74166, 4.97674, 1.08615e-05, 1.87214, 1.87216, 1.87216, 2.01616, 1.8751, 1.92348, 1.8722, 1.94249, 5.93757, 2.59619, 1.90734, 1.87216, 1.87213, 1.87213, 1.87213, 1.87213, 1.87214, 1.92385, 1.87213, 1.87213, 1.87802
2.07271, 8, 7.2552, 1.93188, 3.16228, 0.744796, 7.71498e-06, 1.93188, 1.9319, 1.9319, 2.0759, 1.93484, 1.9729, 1.93194, 2.0071, 6.26632, 2.5753, 1.95324, 1.9319, 1.93188, 1.93188, 1.93188, 1.93188, 1.93188, 1.98663, 1.93188, 1.93188, 1.93785
2.08057, 10, 7.58561, 1.9927, 3.4641, 2.41439, 5.41803e-06, 1.99271, 1.99273, 1.99273, 2.13673, 1.99567, 2.02526, 1.99277, 2.07304, 6.68444, 2.55698, 2.00547, 1.99272, 1.9927, 1.9927, 1.9927, 1.9927, 1.99271, 2.05074, 1.9927, 1.9927, 1.99879
2.08844, 6, 8.06234, 2.05461, 2.82843, -2.06234, 3.76115e-06, 2.05461, 2.05463, 2.05463, 2.19863, 2.05757, 2.08037, 2.05467, 2.14028, 7.23953, 2.54356, 2.06212, 2.05462, 2.05461, 2.05461, 2.05461, 2.05461, 2.05461, 2.11618, 2.05461, 2.05461, 2.06083
2.0963, 12, 8.75517, 2.11758, 3.74166, 3.24483, 2.58034e-06, 2.11759, 2.11761, 2.1176, 2.26161, 2.12055, 2.13805, 2.11764, 2.20882, 8.00105, 2.53679, 2.12193, 2.11759, 2.11758, 2.11758, 2.11758, 2.11758, 2.11758, 2.18294, 2.11758, 2.11758, 2.12397
2.10417, 14, 9.76303, 2.18162, 4, 4.23697, 1.74916e-06, 2.18162, 2.18165, 2.18164, 2.32565, 2.18458, 2.1981, 2.18168, 2.27864, 9.06774, 2.53783, 2.18409, 2.18163, 2.18162, 2.18162, 2.18162, 2.18162, 2.18162, 2.25103, 2.18162, 2.18162, 2.18821
2.11204, 16, 11.2229, 2.24672, 4.24264, 4.77713, 1.17139e-06, 2.24672, 2.24674, 2.24674, 2.39074, 2.24968, 2.26031, 2.24678, 2.34974, 10.5766, 2.5473, 2.2481, 2.24672, 2.24672, 2.24672, 2.24672, 2.24672, 2.24672, 2.32045, 2.24672, 2.24672, 2.25355
2.1199, 12, 13.3194, 2.31286, 3.74166, -1.3194, 7.74879e-07, 2.31287, 2.31289, 2.31289, 2.45689, 2.31583, 2.32452, 2.31293, 2.4221, 12.7127, 2.56529, 2.31363, 2.31287, 2.31286, 2.31286, 2.31286, 2.31286, 2.31287, 2.39123, 2.31286, 2.31286, 2.31997
2.12777, 14, 16.2957, 2.38006, 4, -2.2957, 5.06226e-07, 2.38006, 2.38009, 2.38008, 2.52409, 2.38302, 2.39056, 2.38012, 2.49571, 15.7198, 2.59153, 2.38048, 2.38006, 2.38006, 2.38006, 2.38006, 2.38006, 2.38006, 2.46339, 2.38006, 2.38006, 2.38749
2.13563, 28, 20.4623, 2.44829, 5.47723, 7.53773, 3.26575e-07, 2.4483, 2.44832, 2.44832, 2.59232, 2.45126, 2.45833, 2.44836, 2.57057, 19.909, 2.62541, 2.44852, 2.4483, 2.44829, 2.44829, 2.44829, 2.44829, 2.4483, 2.537, 2.44829, 2.44829, 2.45609
2.1435, 18, 26.2045, 2.51756, 4.47214, -8.20447, 2.08013e-07, 2.51757, 2.51759, 2.51758, 2.66159, 2.52053, 2.5277, 2.51763, 2.64666, 25.6666, 2.66617, 2.51768, 2.51757, 2.51756, 2.51756, 2.51756, 2.51756, 2.51757, 2.61214, 2.51756, 2.51756, 2.52579
2.15136, 54, 33.984, 2.58785, 7.48331, 20.016, 1.30808e-07, 2.58786, 2.58788, 2.58788, 2.73188, 2.59082, 2.5986, 2.58792, 2.72396, 33.4551, 2.71295, 2.58792, 2.58786, 2.58785, 2.58785, 2.58785, 2.58785, 2.58786, 2.68894, 2.58785, 2.58785, 2.59655
2.15923, 52, 44.3364, 2.65917, 7.34847, 7.6636, 8.12042e-08, 2.65917, 2.65919, 2.65919, 2.80319, 2.66213, 2.67096, 2.65923, 2.80246, 43.8108, 2.7649, 2.6592, 2.65917, 2.65917, 2.65917, 2.65917, 2.65917, 2.65917, 2.76758, 2.65917, 2.65917, 2.66839
2.16709, 50, 57.8559, 2.73149, 7.2111, -7.85585, 4.97576e-08, 2.73149, 2.73151, 2.73151, 2.87551, 2.73445, 2.74473, 2.73155, 2.88217, 57.3284, 2.8212, 2.7315, 2.73149, 2.73149, 2.73149, 2.73149, 2.73149, 2.73149, 2.84833, 2.73149, 2.73149, 2.7413
2.17496, 66, 75.1706, 2.80481, 8.24621, -9.1706, 3.00923e-08, 2.80481, 2.80484, 2.80483, 2.94884, 2.80777, 2.81986, 2.80487, 2.96305, 74.6366, 2.88117, 2.80482, 2.80481, 2.80481, 2.80481, 2.80481, 2.80481, 2.80481, 2.93155, 2.80481, 2.80481, 2.81527
2.18282, 118, 96.9046, 2.87912, 10.9545, 21.0954, 1.79615e-08, 2.87913, 2.87915, 2.87915, 3.02315, 2.88209, 2.89629, 2.87919, 3.0451, 96.3595, 2.94421, 2.87913, 2.87912, 2.87912, 2.87912, 2.87912, 2.87912, 2.87913, 3.01772, 2.87912, 2.87912, 2.89028
2.19069, 126, 123.63, 2.95442, 11.3137, 2.37009, 1.05797e-08, 2.95443, 2.95445, 2.95444, 3.09845, 2.95739, 2.97396, 2.95449, 3.1283, 123.069, 3.00988, 2.95443, 2.95442, 2.95442, 2.95442, 2.95442, 2.95442, 2.95443, 3.10746, 2.95442, 2.95442, 2.96634
2.19856, 156, 155.801, 3.0307, 12.5698, 0.19899, 6.14922e-09, 3.03071, 3.03073, 3.03072, 3.17473, 3.03367, 3.05281, 3.03076, 3.21265, 155.219, 3.07782, 3.0307, 3.0307, 3.0307, 3.0307, 3.0307, 3.0307, 3.0307, 3.20157, 3.0307, 3.0307, 3.04342
2.20642, 182, 193.688, 3.10794, 13.5647, -11.6882, 3.5265e-09, 3.10795, 3.10797, 3.10796, 3.25197, 3.11091, 3.13275, 3.10801, 3.29812, 193.08, 3.14778, 3.10794, 3.10794, 3.10794, 3.10794, 3.10794, 3.10794, 3.10794, 3.30101, 3.10794, 3.10794, 3.12153
2.21429, 242, 237.306, 3.18614, 15.6205, 4.69449, 1.99536e-09, 3.18614, 3.18616, 3.18616, 3.33016, 3.1891, 3.21368, 3.1862, 3.3847, 236.664, 3.21958, 3.18614, 3.18614, 3.18614, 3.18614, 3.18614, 3.18614, 3.18614, 3.40694, 3.18614, 3.18614, 3.20064
2.22215, 322, 286.352, 3.26527, 18, 35.6484, 1.11374e-09, 3.26528, 3.2653, 3.26529, 3.4093, 3.26824, 3.29551, 3.26534, 3.47238, 285.668, 3.2931, 3.26527, 3.26527, 3.26527, 3.26527, 3.26527, 3.26527, 3.26528, 3.52069, 3.26527, 3.26527, 3.28075
2.23002, 326, 340.152, 3.34534, 18.1108, -14.1517, 6.1324e-10, 3.34535, 3.34537, 3.34536, 3.48937, 3.34831, 3.37812, 3.3454, 3.56113, 339.418, 3.36826, 3.34534, 3.34534, 3.34534, 3.34534, 3.34534, 3.34534, 3.34534, 3.64375, 3.34534, 3.34534, 3.36183
2.23788, 456, 397.637, 3.42632, 21.4009, 58.3631, 3.3304e-10, 3.42633, 3.42635, 3.42635, 3.57035, 3.42929, 3.46138, 3.42639, 3.65095, 396.843, 3.44498, 3.42632, 3.42632, 3.42632, 3.42632, 3.42632, 3.42632, 3.42633, 3.77769, 3.42632, 3.42632, 3.44388
2.24575, 486, 457.348, 3.50821, 22.0907, 28.6523, 1.78358e-10, 3.50821, 3.50823, 3.50823, 3.65223, 3.51117, 3.5452, 3.50827, 3.74181, 456.48, 3.5232, 3.50821, 3.50821, 3.50821, 3.50821, 3.50821, 3.50821, 3.50821, 3.92411, 3.50821, 3.50821, 3.52687
2.25361, 556, 517.475, 3.59097, 23.622, 38.525, 9.41654e-11, 3.59098, 3.591, 3.59099, 3.735, 3.59394, 3.62946, 3.59104, 3.83369, 516.521, 3.60286, 3.59097, 3.59097, 3.59097, 3.59097, 3.59097, 3.59097, 3.59097, 4.0845, 3.59097, 3.59097, 3.61079
2.26148, 544, 575.94, 3.6746, 23.3666, -31.9398, 4.89499e-11, 3.6746, 3.67462, 3.67462, 3.81862, 3.67756, 3.71408, 3.67466, 3.92656, 574.885, 3.6839, 3.6746, 3.6746, 3.6746, 3.6746, 3.6746, 3.6746, 3.6746, 4.26009, 3.6746, 3.6746, 3.69561
2.26934, 604, 630.506, 3.75905, 24.6171, -26.5062, 2.49998e-11, 3.75906, 3.75908, 3.75907, 3.90308, 3.76202, 3.79897, 3.75912, 4.02041, 629.336, 3.76622, 3.75905, 3.75905, 3.75905, 3.75905, 3.75905, 3.75905, 3.75905, 4.45172, 3.75905, 3.75905, 3.78131
2.27721, 642, 678.921, 3.84431, 25.3772, -36.9214, 1.25015e-11, 3.84431, 3.84433, 3.84433, 3.98833, 3.84727, 3.88409, 3.84437, 4.11518, 677.619, 3.84975, 3.84431, 3.84431, 3.84431, 3.84431, 3.84431, 3.84431, 3.84431, 4.65967, 3.84431, 3.84431, 3.86784
2.28508, 720, 719.077, 3.93032, 26.8701, 0.923157, 6.08155e-12, 3.93032, 3.93034, 3.93034, 4.07434, 3.93328, 3.96939, 3.93038, 4.21085, 717.628, 3.93439, 3.93032, 3.93032, 3.93032, 3.93032, 3.93032, 3.93032, 3.93032, 4.88348, 3.93032, 3.93032, 3.95516
2.29294, 764, 749.155, 4.01703, 27.6767, 14.8448, 2.8516e-12, 4.01704, 4.01706, 4.01705, 4.16106, 4.02, 4.05486, 4.01709, 4.30737, 747.546, 4.02003, 4.01703, 4.01703, 4.01703, 4.01703, 4.01703, 4.01703, 4.01703, 5.12185, 4.01703, 4.01703, 4.04323
2.30081, 806, 767.778, 4.10438, 28.4253, 38.2217, 1.27238e-12, 4.10439, 4.10441, 4.1044, 4.24841, 4.10735, 4.14049, 4.10444, 4.40466, 765.997, 4.10656, 4.10438, 4.10438, 4.10438, 4.10438, 4.10438, 4.10438, 4.10438, 5.37251, 4.10438, 4.10438, 4.13197
2.30867, 746, 774.114, 4.19228, 27.3496, -28.1139, 5.38251e-13, 4.19228, 4.19231, 4.1923, 4.3363, 4.19524, 4.22626, 4.19234, 4.50268, 772.152, 4.19383, 4.19228, 4.19228, 4.19228, 4.19228, 4.19228, 4.19228, 4.19228, 5.63221, 4.19228, 4.19228, 4.22129
2.31654, 766, 767.943, 4.28062, 27.7128, -1.94342, 2.11225e-13, 4.28063, 4.28065, 4.28064, 4.42465, 4.28359, 4.31216, 4.28069, 4.60136, 765.796, 4.28172, 4.28062, 4.28062, 4.28062, 4.28062, 4.28062, 4.28062, 4.28062, 5.89684, 4.28062, 4.28062, 4.31109
2.3244, 820, 749.679, 4.36928, 28.6705, 70.3207, 7.54805e-14, 4.36929, 4.36931, 4.3693, 4.51331, 4.37225, 4.39815, 4.36935, 4.70064, 747.347, 4.37004, 4.36928, 4.36928, 4.36928, 4.36928, 4.36928, 4.36928, 4.36928, 6.16148, 4.36928, 4.36928, 4.40125
2.33227, 684, 720.329, 4.4581, 26.1916, -36.329, 2.39333e-14, 4.45811, 4.45813, 4.45812, 4.60213, 4.46107, 4.48419, 4.45817, 4.8005, 717.817, 4.45862, 4.4581, 4.4581, 4.4581, 4.4581, 4.4581, 4.4581, 4.4581, 6.42072, 4.4581, 4.4581, 4.4916
2.34013, 686, 681.415, 4.54689, 26.2298, 4.58502, 7.19153e-15, 4.5469, 4.54692, 4.54691, 4.69092, 4.54986, 4.57018, 4.54696, 4.90097, 678.733, 4.54724, 4.54689, 4.54689, 4.54689, 4.54689, 4.54689, 4.54689, 4.5469, 6.66887, 4.54689, 4.54689, 4.58195
2.348, 622, 634.844, 4.63546, 24.98, -12.8444, 1.93164e-15, 4.63546, 4.63548, 4.63548, 4.77948, 4.63842, 4.65599, 4.63552, 5.00225, 632.008, 4.63568, 4.63546, 4.63546, 4.63546, 4.63546, 4.63546, 4.63546, 4.63546, 6.90041, 4.63546, 4.63546, 4.67211
2.35586, 620, 582.778, 4.72354, 24.9399, 37.2217, 4.5746e-16, 4.72355, 4.72357, 4.72356, 4.86757, 4.72651, 4.74146, 4.7236, 5.10473, 579.807, 4.72369, 4.72354, 4.72354, 4.72354, 4.72354, 4.72354, 4.72354, 4.72354, 7.11026, 4.72354, 4.72354, 4.76182
2.36373, 576, 527.461, 4.81089, 24.0416, 48.5389, 9.28084e-17, 4.8109, 4.81092, 4.81091, 4.95492, 4.81386, 4.82639, 4.81095, 5.2092, 524.377, 4.81099, 4.81089, 4.81089, 4.81089, 4.81089, 4.81089, 4.81089, 4.81089, 7.29419, 4.81089, 4.81089, 4.85084
2.37159, 462, 471.077, 4.89724, 21.5407, -9.07718, 1.46764e-17, 4.89724, 4.89726, 4.89726, 5.04126, 4.9002, 4.91053, 4.8973, 5.31704, 467.903, 4.8973, 4.89724, 4.89724, 4.89724, 4.89724, 4.89724, 4.89724, 4.89724, 7.44914, 4.89724, 4.89724, 4.93888
2.37946, 426, 415.61, 4.98231, 20.6882, 10.39, 2.40318e-18, 4.98231, 4.98233, 4.98233, 5.12633, 4.98527, 4.99364, 4.98237, 5.43054, 412.369, 4.98234, 4.98231, 4.98231, 4.98231, 4.98231, 4.98231, 4.98231, 4.98231, 7.57337, 4.98231, 4.98231, 5.02567
2.38733, 362, 362.751, 5.06583, 19.0788, -0.751038, 3.36615e-19, 5.06584, 5.06586, 5.06585, 5.20986, 5.0688, 5.07547, 5.0659, 5.55335, 359.461, 5.06586, 5.06583, 5.06583, 5.06583, 5.06583, 5.06583, 5.06583, 5.06583, 7.66663, 5.06583, 5.06583, 5.11095
2.39519, 318, 313.823, 5.14758, 17.8885, 4.17746, 3.66617e-20, 5.14758, 5.1476, 5.1476, 5.2916, 5.15054, 5.15576, 5.14764, 5.69102, 310.494, 5.14759, 5.14758, 5.14758, 5.14758, 5.14758, 5.14758, 5.14758, 5.14758, 7.73015, 5.14758, 5.14758, 5.19447
2.40306, 238, 269.751, 5.22733, 15.4919, -31.7513, 1.82717e-21, 5.22734, 5.22736, 5.22735, 5.37136, 5.2303, 5.23431, 5.2274, 5.85179, 266.385, 5.22734, 5.22733, 5.22733, 5.22733, 5.22733, 5.22733, 5.22733, 5.22733, 7.76658, 5.22733, 5.22733, 5.27604
2.41092, 222, 231.066, 5.30497, 14.9666, -9.06552, 6.15141e-23, 5.30497, 5.305, 5.30499, 5.449, 5.30793, 5.31095, 5.30503, 6.04748, 227.645, 5.30497, 5.30497, 5.30497, 5.30497, 5.30497, 5.30497, 5.30497, 5.30497, 7.77973, 5.30497, 5.30497, 5.35552
2.41879, 218, 197.937, 5.38041, 14.8324, 20.0627, 3.31391e-25, 5.38042, 5.38044, 5.38043, 5.52444, 5.38338, 5.38559, 5.38048, 6.29462, 194.424, 5.38042, 5.38041, 5.38041, 5.38041, 5.38041, 5.38041, 5.38041, 5.38041, 7.77442, 5.38041, 5.38041, 5.43283
2.42665, 156, 170.232, 5.45368, 12.5698, -14.2323, 0, 5.45368, 5.4537, 5.4537, 5.5977, 5.45664, 5.45822, 5.45374, 6.61565, 166.562, 5.45368, 5.45368, 5.45368, 5.45368, 5.45368, 5.45368, 5.45368, 5.45368, 7.75618, 5.45368, 5.45368, 5.50799
2.43452, 128, 147.581, 5.52486, 11.4018, -19.5811, 0, 5.52487, 5.52489, 5.52488, 5.66889, 5.52783, 5.52892, 5.52493, 7.04025, 143.652, 5.52486, 5.52486, 5.52486, 5.52486, 5.52486, 5.52486, 5.52486, 5.52486, 7.73109, 5.52486, 5.52486, 5.58109
2.44238, 130, 129.452, 5.59417, 11.4891, 0.548187, 0, 5.59418, 5.5942, 5.59419, 5.7382, 5.59714, 5.59785, 5.59424, 7.60664, 125.119, 5.59417, 5.59417, 5.59417, 5.59417, 5.59417, 5.59417, 5.59417, 5.59417, 7.7056, 5.59417, 5.59417, 5.65235
2.45025, 114, 115.228, 5.66189, 10.7703, -1.2282, 0, 5.6619, 5.66192, 5.66191, 5.80592, 5.66486, 5.66529, 5.66196, 8.36251, 110.292, 5.66189, 5.66189, 5.66189, 5.66189, 5.66189, 5.66189, 5.66189, 5.66189, 7.68659, 5.66189, 5.66189, 5.72204
2.45812, 106, 104.274, 5.72838, 10.3923, 1.72622, 0, 5.72839, 5.72841, 5.7284, 5.87241, 5.73135, 5.73157, 5.72845, 9.36557, 98.471, 5.72838, 5.72838, 5.72838, 5.72838, 5.72838, 5.72838, 5.72838, 5.72838, 7.68158, 5.72838, 5.72838, 5.79053
2.46598, 72, 95.9857, 5.79407, 8.60233, -23.9857, 0, 5.79408, 5.7941, 5.79409, 5.9381, 5.79704, 5.7971, 5.79414, 10.6834, 88.977, 5.79407, 5.79407, 5.79407, 5.79407, 5.79407, 5.79407, 5.79407, 5.79407, 7.69907, 5.79407, 5.79407, 5.85824
2.47385, 82, 89.8354, 5.85942, 9.16515, -7.83544, 0, 5.85943, 5.85945, 5.85944, 6.00345, 5.86239, 5.86234, 5.85949, 12.3924, 81.1964, 5.85942, 5.85942, 5.85942, 5.85942, 5.85942, 5.85942, 5.85942, 5.85942, 7.74925, 5.85942, 5.85942, 5.92564
2.48171, 104, 85.396, 5.92492, 10.2956, 18.604, 0, 5.92493, 5.92495, 5.92494, 6.06895, 5.92789, 5.92777, 5.925, 14.5749, 74.6079, 5.92492, 5.92492, 5.92492, 5.92492, 5.92492, 5.92492, 5.92492, 5.92492, 7.84487, 5.92492, 5.92492, 5.99321
2.48958, 82, 82.3517, 5.99105, 9.16515, -0.351746, 0, 5.99106, 5.99108, 5.99108, 6.13508, 5.99402, 5.99384, 5.99113, 17.3154, 68.7959, 5.99105, 5.99105, 5.99105, 5.99105, 5.99105, 5.99105, 5.99105, 5.99106, 8.00233, 5.99105, 5.99105, 6.06144
2.49744, 48, 80.4968, 6.05827, 7.07107, -32.4968, 0, 6.05827, 6.05829, 6.05829, 6.20229, 6.06123, 6.06102, 6.05835, 20.6948, 63.4531, 6.05827, 6.05827, 6.05827, 6.05827, 6.05827, 6.05827, 6.05827, 6.05827, 8.243, 6.05827, 6.05827, 6.13077
2.50531, 80, 79.7227, 6.12696, 9.05539, 0.277344, 0, 6.12696, 6.12698, 6.12698, 6.27098, 6.12992, 6.12968, 6.12704, 24.7837, 58.3737, 6.12696, 6.12696, 6.12696, 6.12696, 6.12696, 6.12696, 6.12696, 6.12696, 8.59459, 6.12696, 6.12696, 6.20161
2.51317, 72, 79.9984, 6.19747, 8.60233, -7.99837, 0, 6.19747, 6.19749, 6.19749, 6.34149, 6.20043, 6.20017, 6.19755, 29.6333, 53.4408, 6.19747, 6.19747, 6.19747, 6.19747, 6.19747, 6.19747, 6.19747, 6.19747, 9.09252, 6.19747, 6.19747, 6.2743
2.52104, 78, 81.3452, 6.27004, 8.94427, -3.34524, 0, 6.27004, 6.27006, 6.27006, 6.41406, 6.273, 6.27273, 6.27013, 35.2668, 48.6086, 6.27004, 6.27004, 6.27004, 6.27004, 6.27004, 6.27004, 6.27004, 6.27004, 9.78103, 6.27004, 6.27004, 6.3491
2.5289, 68, 83.81, 6.34485, 8.3666, -15.81, 0, 6.34485, 6.34488, 6.34487, 6.48887, 6.34781, 6.34753, 6.34494, 41.6707, 43.8839, 6.34485, 6.34485, 6.34485, 6.34485, 6.34485, 6.34485, 6.34485, 6.34485, 10.7139, 6.34485, 6.34485, 6.4262
2.53677, 62, 87.439, 6.42199, 8, -25.439, 0, 6.42199, 6.42201, 6.42201, 6.56601, 6.42495, 6.42467, 6.42208, 48.7875, 39.3073, 6.42199, 6.42199, 6.42199, 6.42199, 6.42199, 6.42199, 6.42199, 6.42199, 11.9546, 6.42199, 6.42199, 6.50572
2.54463, 98, 92.2551, 6.50147, 10, 5.74493, 0, 6.50147, 6.5015, 6.50149, 6.6455, 6.50444, 6.50414, 6.50157, 56.5096, 34.9372, 6.50147, 6.50147, 6.50147, 6.50147, 6.50147, 6.50147, 6.50147, 6.50147, 13.5751, 6.50147, 6.50147, 6.58772
2.5525, 92, 98.2401, 6.58323, 9.69536, -6.24007, 0, 6.58324, 6.58326, 6.58325, 6.72726, 6.5862, 6.5859, 6.58334, 64.6778, 30.8358, 6.58323, 6.58323, 6.58323, 6.58323, 6.58323, 6.58323, 6.58323, 6.58323, 15.654, 6.58323, 6.58323, 6.67225
2.56037, 84, 105.322, 6.66715, 9.27362, -21.3219, 0, 6.66716, 6.66718, 6.66718, 6.81118, 6.67012, 6.66982, 6.66727, 73.0823, 27.0596, 6.66715, 6.66715, 6.66715, 6.66715, 6.66715, 6.66715, 6.66715, 6.66716, 18.2723, 6.66715, 6.66715, 6.75933
2.56823, 104, 113.371, 6.75309, 10.2956, -9.37138, 0, 6.75309, 6.75311, 6.75311, 6.89711, 6.75605, 6.75576, 6.75321, 81.4716, 23.6509, 6.75309, 6.75309, 6.75309, 6.75309, 6.75309, 6.75309, 6.75309, 6.75309, 21.5092, 6.75309, 6.75309, 6.84906
2.5761, 136, 122.201, 6.84084, 11.7473, 13.7986, 0, 6.84085, 6.84087, 6.84086, 6.98487, 6.84381, 6.84351, 6.84097, 89.5615, 20.6365, 6.84084, 6.84084, 6.84084, 6.84084, 6.84084, 6.84084, 6.84084, 6.84084, 25.4345, 6.84084, 6.84084, 6.94164
