   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_197.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.85249, 288, 256.124, 0.974231, 17.0294, 31.8764, 0.00288008, 0.974262, 0.974232, 1.13144, 0.977611, 1.14158, 0.993591, 1.52193, 0.985679, 255.181, 0.974231, 0.974231, 0.974231, 0.974231, 0.974232, 1.00613, 0.974231, 0.974231, 0.978637
1.86036, 222, 206.593, 0.994476, 14.9666, 15.4074, 0.00263727, 0.994509, 0.994478, 1.1565, 0.99795, 1.19476, 1.0141, 1.58332, 1.00957, 205.566, 0.994476, 0.994476, 0.994476, 0.994476, 0.994478, 1.02676, 0.994476, 0.994476, 0.998938
1.86823, 168, 165.16, 1.01605, 13.0384, 2.84003, 0.00239531, 1.01608, 1.01605, 1.18267, 1.01961, 1.25268, 1.03595, 1.64765, 1.03595, 164.045, 1.01605, 1.01605, 1.01605, 1.01605, 1.01605, 1.04873, 1.01605, 1.01605, 1.02056
1.8761, 130, 131.027, 1.03936, 11.4891, -1.02676, 0.00215734, 1.03939, 1.03936, 1.21027, 1.04301, 1.31517, 1.05957, 1.71526, 1.06546, 129.816, 1.03936, 1.03936, 1.03936, 1.03936, 1.03936, 1.07247, 1.03936, 1.03936, 1.04393
1.88397, 108, 103.291, 1.06476, 10.4881, 4.70895, 0.00192637, 1.0648, 1.06476, 1.2396, 1.06849, 1.3817, 1.0853, 1.78642, 1.0987, 101.981, 1.06476, 1.06476, 1.06476, 1.06476, 1.06476, 1.09831, 1.06476, 1.06476, 1.06938
1.89184, 88, 81.0253, 1.09255, 9.48683, 6.97471, 0.00170515, 1.09258, 1.09255, 1.27092, 1.09634, 1.45145, 1.11345, 1.86135, 1.13619, 79.6122, 1.09255, 1.09255, 1.09255, 1.09255, 1.09255, 1.12653, 1.09255, 1.09255, 1.09721
1.89971, 84, 63.3406, 1.12293, 9.27362, 20.6594, 0.00149602, 1.12296, 1.12293, 1.30441, 1.12678, 1.52328, 1.14423, 1.94019, 1.17834, 61.8218, 1.12293, 1.12293, 1.12293, 1.12293, 1.12293, 1.15736, 1.12293, 1.12293, 1.12763
1.90758, 58, 49.4234, 1.15603, 7.74597, 8.57659, 0.00130087, 1.15607, 1.15603, 1.34022, 1.15994, 1.59583, 1.17778, 2.02303, 1.2254, 47.7977, 1.15603, 1.15603, 1.15603, 1.15603, 1.15603, 1.19092, 1.15603, 1.15603, 1.16076
1.91545, 38, 38.5589, 1.19192, 6.32456, -0.558933, 0.00112107, 1.19196, 1.19193, 1.3784, 1.19587, 1.66758, 1.21419, 2.10989, 1.27745, 36.8269, 1.19192, 1.19192, 1.19192, 1.19192, 1.19193, 1.22727, 1.19192, 1.19192, 1.19669
1.92332, 36, 30.1371, 1.2306, 6.16441, 5.8629, 0.000957465, 1.23064, 1.23061, 1.419, 1.23459, 1.73701, 1.25346, 2.20073, 1.3344, 28.3009, 1.2306, 1.2306, 1.2306, 1.2306, 1.23061, 1.26643, 1.2306, 1.2306, 1.23539
1.93119, 26, 23.6513, 1.27201, 5.2915, 2.34867, 0.000810409, 1.27205, 1.27201, 1.46198, 1.27603, 1.80266, 1.29556, 2.29546, 1.39595, 21.7146, 1.27201, 1.27201, 1.27201, 1.27201, 1.27201, 1.30834, 1.27201, 1.27201, 1.27682
1.93906, 20, 18.6877, 1.31605, 4.69042, 1.31226, 0.000679794, 1.31609, 1.31605, 1.50729, 1.32009, 1.86329, 1.34041, 2.39396, 1.46162, 16.6556, 1.31605, 1.31605, 1.31605, 1.31605, 1.31605, 1.35292, 1.31605, 1.31605, 1.32087
1.94693, 22, 14.9141, 1.36259, 4.89898, 7.08591, 0.00056513, 1.36263, 1.36259, 1.55484, 1.36665, 1.91796, 1.38789, 2.49608, 1.53072, 12.7932, 1.36259, 1.36259, 1.36259, 1.36259, 1.36259, 1.40005, 1.36259, 1.36259, 1.36743
1.95479, 18, 12.066, 1.4115, 4.47214, 5.93402, 0.000465605, 1.41154, 1.4115, 1.60453, 1.41558, 1.96614, 1.4379, 2.60165, 1.60243, 9.86376, 1.4115, 1.4115, 1.4115, 1.4115, 1.4115, 1.44961, 1.4115, 1.4115, 1.41635
1.96266, 10, 9.93487, 1.46263, 3.4641, 0.0651293, 0.000380177, 1.46267, 1.46263, 1.65626, 1.46672, 2.00769, 1.49029, 2.71053, 1.6758, 7.65961, 1.46263, 1.46263, 1.46263, 1.46263, 1.46263, 1.50147, 1.46263, 1.46263, 1.46749
1.97053, 8, 8.3566, 1.51584, 3.16228, -0.356605, 0.000307639, 1.51588, 1.51584, 1.70992, 1.51994, 2.04294, 1.54495, 2.82255, 1.74982, 6.01692, 1.51584, 1.51584, 1.51584, 1.51584, 1.51584, 1.55551, 1.51584, 1.51584, 1.5207
1.9784, 14, 7.20265, 1.57099, 4, 6.79735, 0.000246701, 1.57103, 1.57099, 1.76541, 1.57509, 2.07261, 1.60175, 2.93757, 1.82348, 4.80712, 1.57099, 1.57099, 1.57099, 1.57099, 1.57099, 1.61162, 1.57099, 1.57099, 1.57586
1.98627, 8, 6.37243, 1.62797, 3.16228, 1.62757, 0.000196041, 1.62801, 1.62797, 1.82263, 1.63208, 2.09777, 1.6606, 3.0555, 1.89585, 3.92918, 1.62797, 1.62797, 1.62797, 1.62797, 1.62797, 1.66969, 1.62797, 1.62797, 1.63285
1.99414, 2, 5.7876, 1.68668, 2, -3.7876, 0.000154359, 1.68672, 1.68668, 1.88152, 1.69079, 2.11971, 1.7214, 3.17626, 1.96609, 3.30399, 1.68668, 1.68668, 1.68668, 1.68668, 1.68668, 1.72965, 1.68668, 1.68668, 1.69156
2.00201, 8, 5.38745, 1.74702, 3.16228, 2.61255, 0.000120415, 1.74706, 1.74702, 1.94198, 1.75114, 2.1399, 1.78407, 3.29985, 2.03359, 2.8697, 1.74702, 1.74702, 1.74702, 1.74702, 1.74702, 1.79142, 1.74702, 1.74702, 1.75191
2.00988, 6, 5.12536, 1.80893, 2.82843, 0.874644, 9.30533e-05, 1.80897, 1.80894, 2.00398, 1.81305, 2.15983, 1.84855, 3.42639, 2.09794, 2.57822, 1.80893, 1.80893, 1.80893, 1.80893, 1.80894, 1.85497, 1.80893, 1.80893, 1.81384
2.01775, 10, 4.96597, 1.87236, 3.4641, 5.03403, 7.12225e-05, 1.8724, 1.87236, 2.06747, 1.87648, 2.18093, 1.91478, 3.55615, 2.15902, 2.39245, 1.87236, 1.87236, 1.87236, 1.87236, 1.87236, 1.92025, 1.87236, 1.87236, 1.87727
2.02562, 10, 4.88306, 1.93725, 3.4641, 5.11694, 5.39831e-05, 1.93729, 1.93725, 2.1324, 1.94137, 2.20448, 1.98271, 3.68968, 2.21693, 2.28403, 1.93725, 1.93725, 1.93725, 1.93725, 1.93725, 1.98723, 1.93725, 1.93725, 1.94218
2.03349, 6, 4.85778, 2.00357, 2.82843, 1.14222, 4.05103e-05, 2.00362, 2.00358, 2.19875, 2.0077, 2.23156, 2.05233, 3.82801, 2.27203, 2.23153, 2.00357, 2.00357, 2.00357, 2.00357, 2.00358, 2.05591, 2.00357, 2.00357, 2.00853
2.04136, 14, 4.87744, 2.07131, 4, 9.12256, 3.00919e-05, 2.07135, 2.07131, 2.2665, 2.07543, 2.263, 2.12358, 3.97289, 2.3249, 2.21899, 2.07131, 2.07131, 2.07131, 2.07131, 2.07131, 2.12626, 2.07131, 2.07131, 2.07629
2.04923, 4, 4.93463, 2.14042, 2.44949, -0.93463, 2.21215e-05, 2.14046, 2.14042, 2.33562, 2.14454, 2.29938, 2.19646, 4.12727, 2.37626, 2.2347, 2.14042, 2.14042, 2.14042, 2.14042, 2.14042, 2.19828, 2.14042, 2.14042, 2.14544
2.0571, 2, 5.02692, 2.21091, 2, -3.02692, 1.60904e-05, 2.21095, 2.21091, 2.40612, 2.21503, 2.34101, 2.27094, 4.29599, 2.42691, 2.27021, 2.21091, 2.21091, 2.21091, 2.21091, 2.21091, 2.27196, 2.21091, 2.21091, 2.21598
2.06497, 2, 5.15695, 2.28275, 2, -3.15695, 1.15771e-05, 2.28279, 2.28276, 2.47797, 2.28688, 2.38799, 2.34701, 4.48671, 2.47771, 2.31949, 2.28275, 2.28275, 2.28275, 2.28275, 2.28276, 2.3473, 2.28275, 2.28275, 2.28788
2.07283, 4, 5.33322, 2.35595, 2.44949, -1.33322, 8.23788e-06, 2.35599, 2.35595, 2.55116, 2.36007, 2.44024, 2.42464, 4.71135, 2.52947, 2.37836, 2.35595, 2.35595, 2.35595, 2.35595, 2.35595, 2.42429, 2.35595, 2.35595, 2.36116
2.0807, 2, 5.57145, 2.43048, 2, -3.57145, 5.7959e-06, 2.43052, 2.43048, 2.62569, 2.4346, 2.49752, 2.50383, 4.988, 2.58292, 2.44395, 2.43048, 2.43048, 2.43048, 2.43048, 2.43048, 2.50293, 2.43048, 2.43048, 2.43578
2.08857, 4, 5.89684, 2.50633, 2.44949, -1.89684, 4.03115e-06, 2.50638, 2.50634, 2.70155, 2.51046, 2.55952, 2.58455, 5.34345, 2.63867, 2.51431, 2.50633, 2.50633, 2.50633, 2.50633, 2.50634, 2.5832, 2.50633, 2.50633, 2.51176
2.09644, 10, 6.34705, 2.58352, 3.4641, 3.65295, 2.77103e-06, 2.58356, 2.58352, 2.77874, 2.58764, 2.62586, 2.66681, 5.81654, 2.69718, 2.58816, 2.58352, 2.58352, 2.58352, 2.58352, 2.58352, 2.66513, 2.58352, 2.58352, 2.58909
2.10431, 8, 6.97607, 2.66202, 3.16228, 1.02393, 1.88226e-06, 2.66206, 2.66202, 2.85723, 2.66614, 2.69614, 2.75059, 6.46215, 2.75877, 2.66468, 2.66202, 2.66202, 2.66202, 2.66202, 2.66202, 2.74869, 2.66202, 2.66202, 2.66777
2.11218, 8, 7.8588, 2.74182, 3.16228, 0.141196, 1.26319e-06, 2.74186, 2.74182, 2.93704, 2.74594, 2.76999, 2.83586, 7.35588, 2.8236, 2.74332, 2.74182, 2.74182, 2.74182, 2.74182, 2.74182, 2.83391, 2.74182, 2.74182, 2.74778
2.12005, 6, 9.09622, 2.82292, 2.82843, -3.09622, 8.37412e-07, 2.82297, 2.82293, 3.01814, 2.82705, 2.84706, 2.92263, 8.59929, 2.8917, 2.82376, 2.82292, 2.82292, 2.82292, 2.82292, 2.82293, 2.92082, 2.82292, 2.82292, 2.82913
2.12792, 6, 10.8207, 2.90532, 2.82843, -4.82068, 5.48298e-07, 2.90536, 2.90532, 3.10054, 2.90944, 2.92704, 3.01088, 10.3253, 2.963, 2.90578, 2.90532, 2.90532, 2.90532, 2.90532, 2.90532, 3.00944, 2.90532, 2.90532, 2.91181
2.13579, 16, 13.2006, 2.989, 4.24264, 2.79945, 3.54526e-07, 2.98904, 2.989, 3.18422, 2.99312, 3.00968, 3.10059, 12.7026, 3.03734, 2.98925, 2.989, 2.989, 2.989, 2.989, 2.989, 3.09986, 2.989, 2.989, 2.99581
2.14366, 16, 16.4436, 3.07395, 4.24264, -0.443609, 2.26349e-07, 3.07399, 3.07395, 3.26917, 3.07807, 3.09478, 3.19176, 15.9395, 3.11453, 3.07408, 3.07395, 3.07395, 3.07395, 3.07395, 3.07395, 3.19218, 3.07395, 3.07395, 3.08113
2.15153, 26, 20.7978, 3.16017, 5.2915, 5.20218, 1.42681e-07, 3.16021, 3.16017, 3.35538, 3.16429, 3.18218, 3.28437, 20.284, 3.19432, 3.16023, 3.16017, 3.16017, 3.16017, 3.16017, 3.16017, 3.28657, 3.16017, 3.16017, 3.16776
2.1594, 28, 26.5491, 3.24764, 5.47723, 1.45094, 8.87878e-08, 3.24768, 3.24764, 3.44285, 3.25176, 3.27173, 3.3784, 26.0223, 3.27649, 3.24767, 3.24764, 3.24764, 3.24764, 3.24764, 3.24764, 3.38325, 3.24764, 3.24764, 3.2557
2.16727, 18, 34.0129, 3.33636, 4.47214, -16.0129, 5.45386e-08, 3.3364, 3.33636, 3.53157, 3.34048, 3.36334, 3.47385, 33.4698, 3.36082, 3.33637, 3.33636, 3.33636, 3.33636, 3.33636, 3.33636, 3.48255, 3.33636, 3.33636, 3.34493
2.17514, 48, 43.5204, 3.42631, 7.07107, 4.47965, 3.30668e-08, 3.42635, 3.42631, 3.62153, 3.43043, 3.4569, 3.5707, 42.9574, 3.44711, 3.42632, 3.42631, 3.42631, 3.42631, 3.42631, 3.42631, 3.58492, 3.42631, 3.42631, 3.43544
2.18301, 76, 55.3985, 3.51748, 8.83176, 20.6015, 1.97871e-08, 3.51752, 3.51748, 3.7127, 3.5216, 3.5523, 3.66892, 54.812, 3.53519, 3.51748, 3.51748, 3.51748, 3.51748, 3.51748, 3.51748, 3.69093, 3.51748, 3.51748, 3.52722
2.19087, 72, 69.9445, 3.60987, 8.60233, 2.0555, 1.1685e-08, 3.60991, 3.60987, 3.80508, 3.61399, 3.64943, 3.76851, 69.33, 3.62494, 3.60987, 3.60987, 3.60987, 3.60987, 3.60987, 3.60987, 3.80135, 3.60987, 3.60987, 3.62027
2.19874, 122, 87.3909, 3.70345, 11.1355, 34.6091, 6.80924e-09, 3.70349, 3.70345, 3.89867, 3.70757, 3.74815, 3.86946, 86.7433, 3.71625, 3.70345, 3.70345, 3.70345, 3.70345, 3.70345, 3.70345, 3.91712, 3.70345, 3.70345, 3.71456
2.20661, 120, 107.871, 3.79823, 11.0454, 12.1288, 3.91514e-09, 3.79827, 3.79823, 3.99344, 3.80235, 3.84831, 3.97174, 107.184, 3.80904, 3.79823, 3.79823, 3.79823, 3.79823, 3.79823, 3.79823, 4.03942, 3.79823, 3.79823, 3.81009
2.21448, 130, 131.382, 3.89417, 11.4891, -1.38217, 2.22098e-09, 3.89421, 3.89417, 4.08939, 3.89829, 3.94972, 4.07533, 130.649, 3.90325, 3.89417, 3.89417, 3.89417, 3.89417, 3.89417, 3.89417, 4.16961, 3.89417, 3.89417, 3.90683
2.22235, 186, 157.754, 3.99128, 13.7113, 28.2465, 1.24287e-09, 3.99132, 3.99128, 4.1865, 3.9954, 4.05218, 4.18022, 156.965, 3.99884, 3.99128, 3.99128, 3.99128, 3.99128, 3.99128, 3.99128, 4.30929, 3.99128, 3.99128, 4.00478
2.23022, 194, 186.619, 4.08953, 14, 7.38121, 6.86045e-10, 4.08958, 4.08954, 4.28475, 4.09366, 4.15549, 4.2864, 185.765, 4.09576, 4.08953, 4.08953, 4.08953, 4.08953, 4.08953, 4.08954, 4.4602, 4.08953, 4.08953, 4.10393
2.23809, 202, 217.405, 4.18892, 14.2829, -15.4045, 3.73539e-10, 4.18896, 4.18892, 4.38414, 4.19304, 4.25942, 4.39384, 216.474, 4.19399, 4.18892, 4.18892, 4.18892, 4.18892, 4.18892, 4.18892, 4.62419, 4.18892, 4.18892, 4.20424
2.24596, 302, 249.333, 4.28941, 17.4356, 52.6674, 2.00559e-10, 4.28945, 4.28941, 4.48463, 4.29353, 4.36375, 4.50252, 248.312, 4.29349, 4.28941, 4.28941, 4.28941, 4.28941, 4.28941, 4.28941, 4.8031, 4.28941, 4.28941, 4.3057
2.25383, 290, 281.447, 4.391, 17.088, 8.55331, 1.06125e-10, 4.39104, 4.391, 4.58622, 4.39512, 4.46832, 4.61242, 280.32, 4.39424, 4.391, 4.391, 4.391, 4.391, 4.391, 4.391, 4.99864, 4.391, 4.391, 4.40829
2.2617, 292, 312.648, 4.49367, 17.1464, -20.6477, 5.5289e-11, 4.49371, 4.49367, 4.68888, 4.49779, 4.57296, 4.72352, 311.4, 4.49621, 4.49367, 4.49367, 4.49367, 4.49367, 4.49367, 4.49367, 5.21223, 4.49367, 4.49367, 4.512
2.26957, 336, 341.758, 4.59738, 18.3848, -5.7576, 2.82841e-11, 4.59742, 4.59738, 4.79259, 4.6015, 4.67754, 4.83579, 340.371, 4.59934, 4.59738, 4.59738, 4.59738, 4.59738, 4.59738, 4.59738, 5.44477, 4.59738, 4.59738, 4.61679
2.27744, 426, 367.591, 4.7021, 20.6882, 58.4089, 1.41456e-11, 4.70214, 4.7021, 4.89732, 4.70622, 4.78199, 4.9492, 366.048, 4.70359, 4.7021, 4.7021, 4.7021, 4.7021, 4.7021, 4.7021, 5.69653, 4.7021, 4.7021, 4.72263
2.28531, 358, 389.04, 4.80781, 18.9737, -31.0404, 6.87488e-12, 4.80785, 4.80781, 5.00303, 4.81193, 4.8863, 5.06372, 387.325, 4.80893, 4.80781, 4.80781, 4.80781, 4.80781, 4.80781, 4.80781, 5.9669, 4.80781, 4.80781, 4.82948
2.29318, 418, 405.151, 4.91446, 20.4939, 12.8491, 3.21277e-12, 4.9145, 4.91446, 5.10968, 4.91858, 4.99048, 5.17931, 403.247, 4.91529, 4.91446, 4.91446, 4.91446, 4.91446, 4.91446, 4.91446, 6.25427, 4.91446, 4.91446, 4.93731
2.30105, 434, 415.198, 5.022, 20.8806, 18.8018, 1.42409e-12, 5.02204, 5.022, 5.21722, 5.02612, 5.09459, 5.29593, 413.094, 5.0226, 5.022, 5.022, 5.022, 5.022, 5.022, 5.022, 6.55595, 5.022, 5.022, 5.04606
2.30891, 470, 418.744, 5.13036, 21.7256, 51.256, 5.88229e-13, 5.1304, 5.13036, 5.32558, 5.13448, 5.19871, 5.41354, 416.43, 5.13079, 5.13036, 5.13036, 5.13036, 5.13036, 5.13036, 5.13036, 6.86811, 5.13036, 5.13036, 5.15566
2.31678, 366, 415.672, 5.23948, 19.1833, -49.672, 2.27667e-13, 5.23952, 5.23948, 5.43469, 5.2436, 5.30295, 5.5321, 413.143, 5.23978, 5.23948, 5.23948, 5.23948, 5.23948, 5.23948, 5.23948, 7.18594, 5.23948, 5.23948, 5.26605
2.32465, 388, 406.195, 5.34924, 19.7484, -18.1949, 8.00848e-14, 5.34928, 5.34925, 5.54446, 5.35336, 5.40742, 5.65161, 403.452, 5.34945, 5.34924, 5.34924, 5.34924, 5.34924, 5.34924, 5.34925, 7.50375, 5.34924, 5.34924, 5.37712
2.33252, 406, 390.839, 5.45956, 20.199, 15.1612, 2.50537e-14, 5.4596, 5.45956, 5.65478, 5.46368, 5.51218, 5.77208, 387.889, 5.45971, 5.45956, 5.45956, 5.45956, 5.45956, 5.45956, 5.45956, 7.81526, 5.45956, 5.45956, 5.48877
2.34039, 336, 370.399, 5.5703, 18.3848, -34.3995, 6.71963e-15, 5.57034, 5.5703, 5.76551, 5.57442, 5.61731, 5.89361, 367.255, 5.57039, 5.5703, 5.5703, 5.5703, 5.5703, 5.5703, 5.5703, 8.11399, 5.5703, 5.5703, 5.60086
2.34826, 346, 345.878, 5.68131, 18.6548, 0.122162, 1.73189e-15, 5.68135, 5.68131, 5.87653, 5.68543, 5.72283, 6.01647, 342.557, 5.68138, 5.68131, 5.68131, 5.68131, 5.68131, 5.68131, 5.68131, 8.39363, 5.68131, 5.68131, 5.71327
2.35613, 284, 318.407, 5.79244, 16.9115, -34.4071, 3.95492e-16, 5.79248, 5.79244, 5.98766, 5.79656, 5.82872, 6.14112, 314.933, 5.79248, 5.79244, 5.79244, 5.79244, 5.79244, 5.79244, 5.79244, 8.64844, 5.79244, 5.79244, 5.82582
2.364, 270, 289.169, 5.90352, 16.4924, -19.1691, 7.94539e-17, 5.90356, 5.90352, 6.09874, 5.90764, 5.93492, 6.26842, 285.568, 5.90355, 5.90352, 5.90352, 5.90352, 5.90352, 5.90352, 5.90352, 8.87373, 5.90352, 5.90352, 5.93835
2.37187, 278, 259.317, 6.01436, 16.7332, 18.6831, 1.38633e-17, 6.0144, 6.01436, 6.20958, 6.01848, 6.04133, 6.39982, 255.617, 6.01437, 6.01436, 6.01436, 6.01436, 6.01436, 6.01436, 6.01436, 9.06609, 6.01436, 6.01436, 6.05066
2.37974, 210, 229.901, 6.12478, 14.5602, -19.9013, 2.01764e-18, 6.12482, 6.12478, 6.32, 6.1289, 6.14781, 6.53764, 226.129, 6.12479, 6.12478, 6.12478, 6.12478, 6.12478, 6.12478, 6.12478, 9.22374, 6.12478, 6.12478, 6.16258
2.38761, 228, 201.822, 6.23461, 15.1658, 26.178, 1.99847e-19, 6.23465, 6.23461, 6.42983, 6.23873, 6.2542, 6.68548, 198.001, 6.23462, 6.23461, 6.23461, 6.23461, 6.23461, 6.23461, 6.23461, 9.34659, 6.23461, 6.23461, 6.27394
2.39548, 200, 175.788, 6.34368, 14.2127, 24.2118, 1.84069e-20, 6.34372, 6.34368, 6.5389, 6.3478, 6.36034, 6.84874, 171.934, 6.34369, 6.34368, 6.34368, 6.34368, 6.34368, 6.34368, 6.34368, 9.43623, 6.34368, 6.34368, 6.38456
2.40335, 164, 152.303, 6.45186, 12.8841, 11.6974, 6.44812e-22, 6.45191, 6.45187, 6.64708, 6.45599, 6.46607, 7.03533, 148.419, 6.45187, 6.45186, 6.45186, 6.45186, 6.45186, 6.45186, 6.45187, 9.49589, 6.45186, 6.45186, 6.49433
2.41122, 122, 131.66, 6.55907, 11.1355, -9.65991, 1.27549e-23, 6.55911, 6.55907, 6.75428, 6.56319, 6.57125, 7.25651, 127.736, 6.55907, 6.55907, 6.55907, 6.55907, 6.55907, 6.55907, 6.55907, 9.53015, 6.55907, 6.55907, 6.60313
2.41909, 116, 113.969, 6.66523, 10.8628, 2.03092, 6.08783e-24, 6.66527, 6.66523, 6.86044, 6.66935, 6.67578, 7.52786, 109.971, 6.66523, 6.66523, 6.66523, 6.66523, 6.66523, 6.66523, 6.66523, 9.54469, 6.66523, 6.66523, 6.71092
2.42695, 82, 99.1782, 6.77035, 9.16515, -17.1782, 1.79627e-26, 6.7704, 6.77036, 6.96557, 6.77448, 6.77962, 7.87038, 95.0465, 6.77036, 6.77035, 6.77035, 6.77035, 6.77035, 6.77035, 6.77036, 9.54605, 6.77035, 6.77035, 6.8177
2.43482, 94, 87.1132, 6.8745, 9.79796, 6.88683, 0, 6.87454, 6.8745, 7.06972, 6.87862, 6.88276, 8.31167, 82.7525, 6.8745, 6.8745, 6.8745, 6.8745, 6.8745, 6.8745, 6.8745, 9.54138, 6.8745, 6.8745, 6.92352
2.44269, 82, 77.5156, 6.97779, 9.16515, 4.48441, 0, 6.97783, 6.97779, 7.173, 6.98191, 6.98527, 8.88703, 72.7882, 6.97779, 6.97779, 6.97779, 6.97779, 6.97779, 6.97779, 6.97779, 9.53834, 6.97779, 6.97779, 7.0285
2.45056, 62, 70.0847, 7.08038, 8, -8.08469, 0, 7.08042, 7.08038, 7.2756, 7.0845, 7.08728, 9.64024, 64.8013, 7.08038, 7.08038, 7.08038, 7.08038, 7.08038, 7.08038, 7.08038, 9.54518, 7.08038, 7.08038, 7.13281
2.45843, 82, 64.5111, 7.1825, 9.16515, 17.4889, 0, 7.18254, 7.1825, 7.37772, 7.18662, 7.18897, 10.624, 58.421, 7.1825, 7.1825, 7.1825, 7.1825, 7.1825, 7.1825, 7.1825, 9.57102, 7.1825, 7.1825, 7.23667
2.4663, 68, 60.5069, 7.28441, 8.3666, 7.49315, 0, 7.28445, 7.28441, 7.47962, 7.28853, 7.29056, 11.8998, 53.288, 7.28441, 7.28441, 7.28441, 7.28441, 7.28441, 7.28441, 7.28441, 9.62639, 7.28441, 7.28441, 7.34034
2.47417, 44, 57.8267, 7.38639, 6.78233, -13.8267, 0, 7.38643, 7.38639, 7.58161, 7.39051, 7.39231, 13.5363, 49.076, 7.38639, 7.38639, 7.38639, 7.38639, 7.38639, 7.38639, 7.38639, 9.7241, 7.38639, 7.38639, 7.4441
2.48204, 68, 56.2822, 7.48874, 8.3666, 11.7178, 0, 7.48878, 7.48875, 7.68396, 7.49287, 7.4945, 15.6076, 45.507, 7.48874, 7.48874, 7.48874, 7.48874, 7.48874, 7.48874, 7.48875, 9.88033, 7.48874, 7.48874, 7.54826
2.48991, 66, 55.747, 7.59177, 8.24621, 10.253, 0, 7.59181, 7.59177, 7.78698, 7.59589, 7.59741, 18.189, 42.359, 7.59177, 7.59177, 7.59177, 7.59177, 7.59177, 7.59177, 7.59177, 10.1161, 7.59177, 7.59177, 7.65311
2.49778, 50, 56.1548, 7.69572, 7.2111, -6.15482, 0, 7.69576, 7.69572, 7.89094, 7.69984, 7.70128, 21.3516, 39.4677, 7.69572, 7.69572, 7.69572, 7.69572, 7.69572, 7.69572, 7.69572, 10.4588, 7.69572, 7.69572, 7.75891
2.50565, 40, 57.4915, 7.80086, 6.48074, -17.4915, 0, 7.8009, 7.80086, 7.99608, 7.80498, 7.80636, 25.1569, 36.7224, 7.80086, 7.80086, 7.80086, 7.80086, 7.80086, 7.80086, 7.80086, 10.944, 7.80086, 7.80086, 7.86592
2.51352, 46, 59.7823, 7.90738, 6.9282, -13.7823, 0, 7.90742, 7.90739, 8.1026, 7.9115, 7.91285, 29.6482, 34.0602, 7.90738, 7.90738, 7.90738, 7.90738, 7.90738, 7.90738, 7.90739, 11.6169, 7.90738, 7.90738, 7.97435
2.52139, 54, 63.0764, 8.01545, 7.48331, -9.07639, 0, 8.01549, 8.01545, 8.21067, 8.01957, 8.02089, 34.8433, 31.4563, 8.01545, 8.01545, 8.01545, 8.01545, 8.01545, 8.01545, 8.01545, 12.5339, 8.01545, 8.01545, 8.08437
2.52926, 60, 67.4294, 8.12515, 7.87401, -7.42944, 0, 8.12519, 8.12515, 8.32037, 8.12927, 8.13057, 40.7264, 28.9143, 8.12515, 8.12515, 8.12515, 8.12515, 8.12515, 8.12515, 8.12515, 13.7633, 8.12515, 8.12515, 8.19607
2.53713, 88, 72.8881, 8.23655, 9.48683, 15.1119, 0, 8.23659, 8.23655, 8.43176, 8.24067, 8.24196, 47.2424, 26.4558, 8.23655, 8.23655, 8.23655, 8.23655, 8.23655, 8.23655, 8.23655, 15.3852, 8.23655, 8.23655, 8.30956
2.54499, 88, 79.474, 8.34963, 9.48683, 8.526, 0, 8.34967, 8.34963, 8.54485, 8.35375, 8.35503, 54.291, 24.1124, 8.34963, 8.34963, 8.34963, 8.34963, 8.34963, 8.34963, 8.34963, 17.4898, 8.34963, 8.34963, 8.42488
2.55286, 84, 87.1728, 8.46436, 9.27362, -3.17277, 0, 8.4644, 8.46436, 8.65958, 8.46848, 8.46975, 61.726, 21.9177, 8.46436, 8.46436, 8.46436, 8.46436, 8.46436, 8.46436, 8.46436, 20.1752, 8.46436, 8.46436, 8.54208
2.56073, 72, 95.9253, 8.58065, 8.60233, -23.9253, 0, 8.58069, 8.58065, 8.77586, 8.58477, 8.58604, 69.3572, 19.9022, 8.58065, 8.58065, 8.58065, 8.58065, 8.58065, 8.58065, 8.58065, 23.5418, 8.58065, 8.58065, 8.66121
2.5686, 66, 105.625, 8.6984, 8.24621, -39.6249, 0, 8.69844, 8.6984, 8.89361, 8.70252, 8.70378, 76.9571, 18.089, 8.6984, 8.6984, 8.6984, 8.6984, 8.6984, 8.6984, 8.6984, 27.6868, 8.6984, 8.6984, 8.78242
2.57647, 104, 116.116, 8.81748, 10.2956, -12.1157, 0, 8.81752, 8.81748, 9.0127, 8.8216, 8.82286, 84.2703, 16.4926, 8.81748, 8.81748, 8.81748, 8.81748, 8.81748, 8.81748, 8.81748, 32.6946, 8.81748, 8.81748, 8.90594
2.58434, 120, 127.197, 8.93775, 11.0454, -7.19725, 0, 8.93779, 8.93775, 9.13297, 8.94187, 8.94314, 91.0276, 15.118, 8.93775, 8.93775, 8.93775, 8.93775, 8.93775, 8.93775, 8.93775, 38.6279, 8.93775, 8.93775, 9.03223
