   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_34.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.53735, 28, 15.6909, 11.2542, 5.47723, 12.3091, 0, 11.2543, 11.3828, 11.2567, 11.2551, 14.6495, 11.2542, 11.2542, 11.2542, 11.2542, 11.2542, 11.2542, 11.2542, 11.7173, 11.2542, 11.7003, 11.2542
3.54524, 20, 16.6183, 11.3283, 4.69042, 3.38171, 0, 11.3284, 11.457, 11.3308, 11.3293, 15.6585, 11.3283, 11.3283, 11.3283, 11.3283, 11.3283, 11.3283, 11.3283, 11.7483, 11.3283, 11.736, 11.3283
3.55313, 20, 17.7386, 11.4041, 4.69042, 2.2614, 0, 11.4042, 11.5327, 11.4066, 11.4051, 16.8594, 11.4041, 11.4041, 11.4041, 11.4041, 11.4041, 11.4041, 11.4041, 11.7833, 11.4041, 11.7719, 11.4041
3.56102, 24, 19.0696, 11.4813, 5.09902, 4.93036, 0, 11.4813, 11.6099, 11.4837, 11.4823, 18.2688, 11.4813, 11.4813, 11.4813, 11.4813, 11.4813, 11.4813, 11.4813, 11.8223, 11.4813, 11.8088, 11.4813
3.56892, 40, 20.6242, 11.5596, 6.48074, 19.3758, 0, 11.5597, 11.6882, 11.5621, 11.5607, 19.8985, 11.5596, 11.5596, 11.5596, 11.5596, 11.5596, 11.5596, 11.5596, 11.865, 11.5596, 11.8477, 11.5596
3.57681, 38, 22.4085, 11.639, 6.32456, 15.5915, 0, 11.6391, 11.7676, 11.6415, 11.6401, 21.7536, 11.639, 11.639, 11.639, 11.639, 11.639, 11.639, 11.639, 11.9114, 11.639, 11.8891, 11.639
3.5847, 48, 24.4197, 11.7193, 7.07107, 23.5803, 0, 11.7193, 11.8479, 11.7218, 11.7204, 23.8309, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193, 11.9613, 11.7193, 11.9337, 11.7193
3.5926, 48, 26.6454, 11.8003, 7.07107, 21.3546, 0, 11.8004, 11.9289, 11.8028, 11.8015, 26.1174, 11.8003, 11.8003, 11.8003, 11.8003, 11.8003, 11.8003, 11.8003, 12.0143, 11.8003, 11.9818, 11.8003
3.60049, 34, 29.0615, 11.8819, 6, 4.93847, 0, 11.882, 12.0106, 11.8844, 11.8832, 28.5887, 11.8819, 11.8819, 11.8819, 11.8819, 11.8819, 11.8819, 11.8819, 12.0705, 11.8819, 12.0337, 11.8819
3.60838, 58, 31.6318, 11.9641, 7.74597, 26.3682, 0, 11.9642, 12.0927, 11.9666, 11.9654, 31.2086, 11.9641, 11.9641, 11.9641, 11.9641, 11.9641, 11.9641, 11.9641, 12.1296, 11.9641, 12.0894, 11.9641
3.61628, 44, 34.3082, 12.0468, 6.78233, 9.69184, 0, 12.0469, 12.1754, 12.0493, 12.0481, 33.929, 12.0468, 12.0468, 12.0468, 12.0468, 12.0468, 12.0468, 12.0468, 12.1914, 12.0468, 12.1489, 12.0468
3.62417, 54, 37.032, 12.1299, 7.48331, 16.968, 0, 12.1299, 12.2585, 12.1324, 12.1312, 36.6915, 12.1299, 12.1299, 12.1299, 12.1299, 12.1299, 12.1299, 12.1299, 12.2557, 12.1299, 12.2121, 12.1299
3.63206, 56, 39.7351, 12.2133, 7.61577, 16.2649, 0, 12.2134, 12.3419, 12.2158, 12.2147, 39.4282, 12.2133, 12.2133, 12.2133, 12.2133, 12.2133, 12.2133, 12.2133, 12.3223, 12.2133, 12.2787, 12.2133
3.63996, 46, 42.3428, 12.2971, 6.9282, 3.6572, 0, 12.2972, 12.4257, 12.2996, 12.2985, 42.0648, 12.2971, 12.2971, 12.2971, 12.2971, 12.2971, 12.2971, 12.2971, 12.3912, 12.2971, 12.3484, 12.2971
3.64785, 64, 44.7772, 12.3812, 8.12404, 19.2228, 0, 12.3813, 12.5098, 12.3837, 12.3827, 44.524, 12.3812, 12.3812, 12.3812, 12.3812, 12.3812, 12.3812, 12.3812, 12.462, 12.3812, 12.421, 12.3812
3.65574, 50, 46.9614, 12.4656, 7.2111, 3.0386, 0, 12.4657, 12.5942, 12.4681, 12.4671, 46.729, 12.4656, 12.4656, 12.4656, 12.4656, 12.4656, 12.4656, 12.4656, 12.5348, 12.4656, 12.496, 12.4656
3.66363, 56, 48.8226, 12.5502, 7.61577, 7.17737, 0, 12.5503, 12.6789, 12.5527, 12.5518, 48.6079, 12.5502, 12.5502, 12.5502, 12.5502, 12.5502, 12.5502, 12.5502, 12.6092, 12.5502, 12.5733, 12.5502
3.67153, 52, 50.2974, 12.6352, 7.34847, 1.70258, 0, 12.6352, 12.7638, 12.6377, 12.6368, 50.0974, 12.6352, 12.6352, 12.6352, 12.6352, 12.6352, 12.6352, 12.6352, 12.6852, 12.6352, 12.6524, 12.6352
3.67942, 66, 51.3347, 12.7204, 8.24621, 14.6653, 0, 12.7204, 12.849, 12.7229, 12.722, 51.1468, 12.7204, 12.7204, 12.7204, 12.7204, 12.7204, 12.7204, 12.7204, 12.7627, 12.7204, 12.7331, 12.7204
3.68731, 66, 51.899, 12.8058, 8.24621, 14.101, 0, 12.8059, 12.9344, 12.8083, 12.8075, 51.7212, 12.8058, 12.8058, 12.8058, 12.8058, 12.8058, 12.8058, 12.8058, 12.8414, 12.8058, 12.8151, 12.8058
3.69521, 60, 51.9725, 12.8915, 7.87401, 8.02752, 0, 12.8916, 13.0202, 12.894, 12.8933, 51.803, 12.8915, 12.8915, 12.8915, 12.8915, 12.8915, 12.8915, 12.8915, 12.9214, 12.8915, 12.8982, 12.8915
3.7031, 54, 51.5562, 12.9775, 7.48331, 2.44377, 0, 12.9776, 13.1062, 12.98, 12.9793, 51.3936, 12.9775, 12.9775, 12.9775, 12.9775, 12.9775, 12.9775, 12.9775, 13.0025, 12.9775, 12.9823, 12.9775
3.71099, 50, 50.6698, 13.0638, 7.2111, -0.669785, 0, 13.0639, 13.1924, 13.0663, 13.0656, 50.5127, 13.0638, 13.0638, 13.0638, 13.0638, 13.0638, 13.0638, 13.0638, 13.0845, 13.0638, 13.0671, 13.0638
3.71889, 52, 49.3499, 13.1503, 7.34847, 2.65009, 0, 13.1504, 13.2789, 13.1528, 13.1522, 49.1973, 13.1503, 13.1503, 13.1503, 13.1503, 13.1503, 13.1503, 13.1503, 13.1675, 13.1503, 13.1526, 13.1503
3.72678, 38, 47.6485, 13.2371, 6.32456, -9.64853, 0, 13.2372, 13.3657, 13.2396, 13.239, 47.4996, 13.2371, 13.2371, 13.2371, 13.2371, 13.2371, 13.2371, 13.2371, 13.2513, 13.2371, 13.2387, 13.2371
3.73467, 38, 45.6291, 13.3242, 6.32456, -7.6291, 0, 13.3243, 13.4528, 13.3267, 13.3261, 45.4832, 13.3242, 13.3242, 13.3242, 13.3242, 13.3242, 13.3242, 13.3242, 13.3358, 13.3242, 13.3253, 13.3242
3.74256, 56, 43.3634, 13.4115, 7.61577, 12.6366, 0, 13.4116, 13.5402, 13.414, 13.4136, 43.2199, 13.4115, 13.4115, 13.4115, 13.4115, 13.4115, 13.4115, 13.4115, 13.4211, 13.4115, 13.4123, 13.4115
3.75046, 48, 40.9269, 13.4992, 7.07107, 7.07309, 0, 13.4992, 13.6278, 13.5017, 13.5012, 40.7854, 13.4992, 13.4992, 13.4992, 13.4992, 13.4992, 13.4992, 13.4992, 13.5069, 13.4992, 13.4997, 13.4992
3.75835, 40, 38.3955, 13.5871, 6.48074, 1.6045, 0, 13.5872, 13.7157, 13.5896, 13.5892, 38.2555, 13.5871, 13.5871, 13.5871, 13.5871, 13.5871, 13.5871, 13.5871, 13.5934, 13.5871, 13.5875, 13.5871
3.76624, 22, 35.8415, 13.6753, 4.89898, -13.8415, 0, 13.6754, 13.8039, 13.6778, 13.6775, 35.7028, 13.6753, 13.6753, 13.6753, 13.6753, 13.6753, 13.6753, 13.6753, 13.6804, 13.6753, 13.6756, 13.6753
3.77414, 32, 33.3308, 13.7638, 5.83095, -1.33077, 0, 13.7639, 13.8924, 13.7663, 13.766, 33.193, 13.7638, 13.7638, 13.7638, 13.7638, 13.7638, 13.7638, 13.7638, 13.7679, 13.7638, 13.7641, 13.7638
3.78203, 36, 30.9203, 13.8526, 6.16441, 5.07968, 0, 13.8526, 13.9812, 13.8551, 13.8548, 30.7832, 13.8526, 13.8526, 13.8526, 13.8526, 13.8526, 13.8526, 13.8526, 13.8559, 13.8526, 13.8529, 13.8526
3.78992, 22, 28.6569, 13.9417, 4.89898, -6.6569, 0, 13.9417, 14.0703, 13.9442, 13.944, 28.5203, 13.9417, 13.9417, 13.9417, 13.9417, 13.9417, 13.9417, 13.9417, 13.9443, 13.9417, 13.9421, 13.9417
3.79782, 22, 26.5762, 14.031, 4.89898, -4.57624, 0, 14.0311, 14.1597, 14.0335, 14.0334, 26.4399, 14.031, 14.031, 14.031, 14.031, 14.031, 14.031, 14.031, 14.0331, 14.031, 14.0317, 14.031
3.80571, 20, 24.7032, 14.1207, 4.69042, -4.7032, 0, 14.1208, 14.2493, 14.1232, 14.1231, 24.567, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1224, 14.1207, 14.1216, 14.1207
3.8136, 12, 23.0522, 14.2107, 3.74166, -11.0522, 0, 14.2107, 14.3393, 14.2132, 14.2131, 22.9158, 14.2107, 14.2107, 14.2107, 14.2107, 14.2107, 14.2107, 14.2107, 14.212, 14.2107, 14.212, 14.2107
3.8215, 20, 21.6288, 14.3009, 4.69042, -1.62877, 0, 14.301, 14.4295, 14.3035, 14.3035, 21.492, 14.3009, 14.3009, 14.3009, 14.3009, 14.3009, 14.3009, 14.3009, 14.3019, 14.3009, 14.3029, 14.3009
3.82939, 14, 20.4308, 14.3915, 4, -6.43085, 0, 14.3915, 14.5201, 14.394, 14.3941, 20.2933, 14.3915, 14.3915, 14.3915, 14.3915, 14.3915, 14.3915, 14.3915, 14.3923, 14.3915, 14.3944, 14.3915
3.83728, 18, 19.4504, 14.4823, 4.47214, -1.45038, 0, 14.4823, 14.6109, 14.4848, 14.4849, 19.3116, 14.4823, 14.4823, 14.4823, 14.4823, 14.4823, 14.4823, 14.4823, 14.4829, 14.4823, 14.4864, 14.4823
3.84517, 20, 18.6751, 14.5733, 4.69042, 1.32494, 0, 14.5734, 14.702, 14.576, 14.576, 18.5346, 14.5733, 14.5733, 14.5733, 14.5733, 14.5733, 14.5733, 14.5733, 14.5738, 14.5733, 14.5793, 14.5733
3.85307, 6, 18.0898, 14.6647, 2.82843, -12.0898, 0, 14.6647, 14.7933, 14.6673, 14.6674, 17.947, 14.6647, 14.6647, 14.6647, 14.6647, 14.6647, 14.6647, 14.6647, 14.665, 14.6647, 14.6729, 14.6647
3.86096, 12, 17.6781, 14.7562, 3.74166, -5.67809, 0, 14.7563, 14.8848, 14.7589, 14.759, 17.5321, 14.7562, 14.7562, 14.7562, 14.7562, 14.7562, 14.7562, 14.7562, 14.7565, 14.7562, 14.7676, 14.7562
3.86885, 14, 17.4229, 14.8479, 4, -3.4229, 0, 14.848, 14.9766, 14.8508, 14.8508, 17.2727, 14.8479, 14.8479, 14.8479, 14.8479, 14.8479, 14.8479, 14.8479, 14.8482, 14.8479, 14.8635, 14.8479
3.87675, 12, 17.3075, 14.9398, 3.74166, -5.30753, 0, 14.9399, 15.0685, 14.9428, 14.9428, 17.1519, 14.9398, 14.9398, 14.9398, 14.9398, 14.9398, 14.9398, 14.9398, 14.94, 14.9398, 14.9607, 14.9398
3.88464, 14, 17.316, 15.0319, 4, -3.31602, 0, 15.0319, 15.1605, 15.035, 15.0349, 17.1534, 15.0319, 15.0319, 15.0319, 15.0319, 15.0319, 15.0319, 15.0319, 15.032, 15.0319, 15.0595, 15.0319
3.89253, 12, 17.4333, 15.1239, 3.74166, -5.43331, 0, 15.124, 15.2526, 15.1273, 15.127, 17.2619, 15.1239, 15.1239, 15.1239, 15.1239, 15.1239, 15.1239, 15.1239, 15.124, 15.1239, 15.1601, 15.1239
3.90043, 12, 17.6452, 15.216, 3.74166, -5.64519, 0, 15.2161, 15.3447, 15.2198, 15.2192, 17.4628, 15.216, 15.216, 15.216, 15.216, 15.216, 15.216, 15.216, 15.2161, 15.216, 15.2628, 15.216
3.90832, 14, 17.9382, 15.3081, 4, -3.93817, 0, 15.3082, 15.4367, 15.3123, 15.3113, 17.7425, 15.3081, 15.3081, 15.3081, 15.3081, 15.3081, 15.3081, 15.3081, 15.3082, 15.3081, 15.3677, 15.3081
3.91621, 8, 18.2992, 15.4001, 3.16228, -10.2992, 0, 15.4002, 15.5287, 15.4048, 15.4033, 18.0874, 15.4001, 15.4001, 15.4001, 15.4001, 15.4001, 15.4001, 15.4001, 15.4001, 15.4001, 15.4751, 15.4001
3.9241, 16, 18.7152, 15.4919, 4.24264, -2.71521, 0, 15.4919, 15.6205, 15.4973, 15.4952, 18.4844, 15.4919, 15.4919, 15.4919, 15.4919, 15.4919, 15.4919, 15.4919, 15.4919, 15.4919, 15.5852, 15.4919
3.932, 12, 19.1732, 15.5834, 3.74166, -7.17324, 0, 15.5835, 15.712, 15.5898, 15.5868, 18.9203, 15.5834, 15.5834, 15.5834, 15.5834, 15.5834, 15.5834, 15.5834, 15.5834, 15.5834, 15.6979, 15.5834
3.93989, 10, 19.6599, 15.6746, 3.4641, -9.65993, 0, 15.6747, 15.8032, 15.6822, 15.678, 19.3815, 15.6746, 15.6746, 15.6746, 15.6746, 15.6746, 15.6746, 15.6746, 15.6746, 15.6746, 15.8133, 15.6746
3.94778, 10, 20.1616, 15.7654, 3.4641, -10.1616, 0, 15.7655, 15.8941, 15.7746, 15.7689, 19.8543, 15.7654, 15.7654, 15.7654, 15.7654, 15.7654, 15.7654, 15.7654, 15.7654, 15.7654, 15.9314, 15.7654
3.95568, 8, 20.6643, 15.8558, 3.16228, -12.6643, 0, 15.8559, 15.9844, 15.8669, 15.8594, 20.3249, 15.8558, 15.8558, 15.8558, 15.8558, 15.8558, 15.8558, 15.8558, 15.8558, 15.8558, 16.0518, 15.8558
3.96357, 24, 21.1541, 15.9457, 5.09902, 2.84592, 0, 15.9457, 16.0743, 15.9592, 15.9493, 20.7796, 15.9457, 15.9457, 15.9457, 15.9457, 15.9457, 15.9457, 15.9457, 15.9457, 15.9457, 16.1742, 15.9457
3.97146, 4, 21.6173, 16.035, 2.44949, -17.6173, 0, 16.035, 16.1636, 16.0516, 16.0386, 21.2052, 16.035, 16.035, 16.035, 16.035, 16.035, 16.035, 16.035, 16.035, 16.035, 16.2981, 16.035
3.97936, 14, 22.0412, 16.1237, 4, -8.04116, 0, 16.1238, 16.2523, 16.144, 16.1274, 21.5891, 16.1237, 16.1237, 16.1237, 16.1237, 16.1237, 16.1237, 16.1237, 16.1237, 16.1237, 16.4229, 16.1237
3.98725, 10, 22.4139, 16.2118, 3.4641, -12.4139, 0, 16.2119, 16.3404, 16.2367, 16.2156, 21.9205, 16.2118, 16.2118, 16.2118, 16.2118, 16.2118, 16.2118, 16.2118, 16.2118, 16.2118, 16.5478, 16.2118
3.99514, 22, 22.7257, 16.2993, 4.89898, -0.725651, 0, 16.2994, 16.428, 16.3297, 16.3032, 22.1902, 16.2993, 16.2993, 16.2993, 16.2993, 16.2993, 16.2993, 16.2994, 16.2994, 16.2993, 16.6718, 16.2993
4.00304, 12, 22.9686, 16.3863, 3.74166, -10.9686, 0, 16.3864, 16.5149, 16.4232, 16.3903, 22.3913, 16.3863, 16.3863, 16.3863, 16.3863, 16.3863, 16.3863, 16.3863, 16.3863, 16.3863, 16.7941, 16.3863
4.01093, 26, 23.1376, 16.4727, 5.2915, 2.86244, 0, 16.4728, 16.6014, 16.5173, 16.4768, 22.5194, 16.4727, 16.4727, 16.4727, 16.4727, 16.4727, 16.4727, 16.4727, 16.4727, 16.4727, 16.9136, 16.4727
4.01882, 30, 23.23, 16.5587, 5.65685, 6.77003, 0, 16.5588, 16.6873, 16.6122, 16.5628, 22.573, 16.5587, 16.5587, 16.5587, 16.5587, 16.5587, 16.5587, 16.5587, 16.5587, 16.5587, 17.0295, 16.5587
4.02671, 24, 23.2462, 16.6442, 5.09902, 0.753775, 0, 16.6443, 16.7729, 16.7079, 16.6484, 22.5533, 16.6442, 16.6442, 16.6442, 16.6442, 16.6442, 16.6442, 16.6443, 16.6442, 16.6442, 17.1407, 16.6442
4.03461, 22, 23.1894, 16.7295, 4.89898, -1.18944, 0, 16.7295, 16.8581, 16.8046, 16.7337, 22.4644, 16.7295, 16.7295, 16.7295, 16.7295, 16.7295, 16.7295, 16.7295, 16.7295, 16.7295, 17.2465, 16.7295
4.0425, 24, 23.0653, 16.8145, 5.09902, 0.934694, 0, 16.8146, 16.9431, 16.9023, 16.8188, 22.3126, 16.8145, 16.8145, 16.8145, 16.8145, 16.8145, 16.8145, 16.8145, 16.8145, 16.8145, 17.3463, 16.8145
4.05039, 18, 22.8816, 16.8994, 4.47214, -4.88165, 0, 16.8994, 17.028, 17.0012, 16.9037, 22.1065, 16.8994, 16.8994, 16.8994, 16.8994, 16.8994, 16.8994, 16.8994, 16.8994, 16.8994, 17.4397, 16.8994
4.05829, 14, 22.6481, 16.9842, 4, -8.64805, 0, 16.9843, 17.1128, 17.1011, 16.9886, 21.8559, 16.9842, 16.9842, 16.9842, 16.9842, 16.9842, 16.9842, 16.9842, 16.9842, 16.9842, 17.5264, 16.9842
4.06618, 22, 22.3752, 17.0691, 4.89898, -0.375191, 0, 17.0692, 17.1978, 17.2019, 17.0736, 21.5718, 17.0691, 17.0691, 17.0691, 17.0691, 17.0691, 17.0691, 17.0691, 17.0691, 17.0691, 17.6066, 17.0691
4.07407, 18, 22.0744, 17.1543, 4.47214, -4.07436, 0, 17.1543, 17.2829, 17.3035, 17.1588, 21.2656, 17.1543, 17.1543, 17.1543, 17.1543, 17.1543, 17.1543, 17.1543, 17.1543, 17.1543, 17.6805, 17.1543
4.08197, 14, 21.7568, 17.2396, 4, -7.75684, 0, 17.2397, 17.3683, 17.4058, 17.2443, 20.9484, 17.2396, 17.2396, 17.2396, 17.2396, 17.2396, 17.2396, 17.2396, 17.2396, 17.2396, 17.7486, 17.2396
4.08986, 20, 21.4334, 17.3253, 4.69042, -1.43337, 0, 17.3254, 17.454, 17.5082, 17.3301, 20.6308, 17.3253, 17.3253, 17.3253, 17.3253, 17.3253, 17.3253, 17.3253, 17.3253, 17.3253, 17.8116, 17.3253
4.09775, 14, 21.1137, 17.4115, 4, -7.11373, 0, 17.4116, 17.5401, 17.6107, 17.4163, 20.3221, 17.4115, 17.4115, 17.4115, 17.4115, 17.4115, 17.4115, 17.4115, 17.4115, 17.4115, 17.8704, 17.4115
4.10564, 10, 20.8065, 17.4981, 3.4641, -10.8065, 0, 17.4982, 17.6267, 17.7126, 17.5029, 20.0304, 17.4981, 17.4981, 17.4981, 17.4981, 17.4981, 17.4981, 17.4981, 17.4981, 17.4981, 17.9261, 17.4981
4.11354, 20, 20.5185, 17.5852, 4.69042, -0.518547, 0, 17.5853, 17.7138, 17.8137, 17.5901, 19.7621, 17.5852, 17.5852, 17.5852, 17.5852, 17.5852, 17.5852, 17.5852, 17.5852, 17.5852, 17.9795, 17.5852
4.12143, 20, 20.2553, 17.6729, 4.69042, -0.255316, 0, 17.6729, 17.8015, 17.9136, 17.6779, 19.5219, 17.6729, 17.6729, 17.6729, 17.6729, 17.6729, 17.6729, 17.6729, 17.6729, 17.6729, 18.0319, 17.6729
4.12932, 20, 20.0205, 17.7611, 4.69042, -0.0205154, 0, 17.7611, 17.8897, 18.0118, 17.7661, 19.3129, 17.7611, 17.7611, 17.7611, 17.7611, 17.7611, 17.7611, 17.7611, 17.7611, 17.7611, 18.0841, 17.7611
4.13722, 18, 19.8164, 17.8498, 4.47214, -1.81635, 0, 17.8499, 17.9785, 18.1081, 17.855, 19.1369, 17.8498, 17.8498, 17.8498, 17.8498, 17.8498, 17.8498, 17.8498, 17.8498, 17.8498, 18.1372, 17.8498
4.14511, 22, 19.6437, 17.9392, 4.89898, 2.35634, 0, 17.9392, 18.0678, 18.2022, 17.9444, 18.9939, 17.9392, 17.9392, 17.9392, 17.9392, 17.9392, 17.9392, 17.9392, 17.9392, 17.9392, 18.1919, 17.9392
4.153, 18, 19.5021, 18.029, 4.47214, -1.50213, 0, 18.0291, 18.1577, 18.2939, 18.0344, 18.8833, 18.029, 18.029, 18.029, 18.029, 18.029, 18.029, 18.029, 18.029, 18.029, 18.249, 18.029
4.1609, 30, 19.3905, 18.1195, 5.65685, 10.6095, 0, 18.1195, 18.2481, 18.3832, 18.1249, 18.8031, 18.1195, 18.1195, 18.1195, 18.1195, 18.1195, 18.1195, 18.1195, 18.1195, 18.1195, 18.309, 18.1195
4.16879, 16, 19.3069, 18.2104, 4.24264, -3.30694, 0, 18.2105, 18.339, 18.4699, 18.2159, 18.7511, 18.2104, 18.2104, 18.2104, 18.2104, 18.2104, 18.2104, 18.2104, 18.2104, 18.2104, 18.3724, 18.2104
4.17668, 26, 19.2491, 18.3018, 5.2915, 6.75093, 0, 18.3019, 18.4304, 18.5544, 18.3075, 18.7245, 18.3018, 18.3018, 18.3018, 18.3018, 18.3018, 18.3018, 18.3018, 18.3018, 18.3018, 18.4394, 18.3018
4.18458, 20, 19.2143, 18.3937, 4.69042, 0.785667, 0, 18.3938, 18.5223, 18.6368, 18.3996, 18.7202, 18.3937, 18.3937, 18.3937, 18.3937, 18.3937, 18.3937, 18.3937, 18.3937, 18.3937, 18.5102, 18.3937
4.19247, 42, 19.2001, 18.486, 6.63325, 22.7999, 0, 18.4861, 18.6147, 18.7173, 18.4922, 18.7353, 18.486, 18.486, 18.486, 18.486, 18.486, 18.486, 18.486, 18.486, 18.486, 18.5847, 18.486
4.20036, 20, 19.204, 18.5788, 4.69042, 0.796049, 0, 18.5789, 18.7075, 18.7964, 18.5853, 18.7669, 18.5788, 18.5788, 18.5788, 18.5788, 18.5788, 18.5788, 18.5788, 18.5788, 18.5788, 18.6631, 18.5788
4.20825, 42, 19.2235, 18.672, 6.63325, 22.7765, 0, 18.6721, 18.8006, 18.8743, 18.679, 18.8123, 18.672, 18.672, 18.672, 18.672, 18.672, 18.672, 18.672, 18.672, 18.672, 18.7451, 18.672
4.21615, 32, 19.2566, 18.7655, 5.83095, 12.7434, 0, 18.7656, 18.8942, 18.9517, 18.7733, 18.869, 18.7655, 18.7655, 18.7655, 18.7655, 18.7655, 18.7655, 18.7656, 18.7655, 18.7655, 18.8306, 18.7655
4.22404, 26, 19.3017, 18.8595, 5.2915, 6.69834, 0, 18.8596, 18.9881, 19.0288, 18.8683, 18.9349, 18.8595, 18.8595, 18.8595, 18.8595, 18.8595, 18.8595, 18.8595, 18.8595, 18.8595, 18.9194, 18.8595
4.23193, 28, 19.3571, 18.9538, 5.47723, 8.64292, 0, 18.9538, 19.0824, 19.1061, 18.9642, 19.0081, 18.9538, 18.9538, 18.9538, 18.9538, 18.9538, 18.9538, 18.9538, 18.9538, 18.9538, 19.0113, 18.9538
4.23983, 24, 19.4218, 19.0484, 5.09902, 4.57821, 0, 19.0485, 19.1771, 19.1839, 19.0612, 19.0871, 19.0484, 19.0484, 19.0484, 19.0484, 19.0484, 19.0484, 19.0484, 19.0484, 19.0484, 19.1061, 19.0484
4.24772, 30, 19.4949, 19.1434, 5.65685, 10.5051, 0, 19.1434, 19.2721, 19.2626, 19.1596, 19.1706, 19.1434, 19.1434, 19.1434, 19.1434, 19.1434, 19.1434, 19.1434, 19.1434, 19.1434, 19.2034, 19.1434
4.25561, 34, 19.576, 19.2387, 6, 14.424, 0, 19.2387, 19.3674, 19.3425, 19.2599, 19.2576, 19.2387, 19.2387, 19.2387, 19.2387, 19.2387, 19.2387, 19.2387, 19.2387, 19.2387, 19.3032, 19.2387
4.26351, 30, 19.6647, 19.3343, 5.65685, 10.3353, 0, 19.3343, 19.463, 19.4237, 19.3626, 19.3473, 19.3343, 19.3343, 19.3343, 19.3343, 19.3343, 19.3343, 19.3343, 19.3343, 19.3343, 19.4051, 19.3343
4.2714, 30, 19.7611, 19.4302, 5.65685, 10.2389, 0, 19.4303, 19.559, 19.5065, 19.4684, 19.439, 19.4302, 19.4302, 19.4302, 19.4302, 19.4302, 19.4302, 19.4302, 19.4302, 19.4302, 19.5089, 19.4302
4.27929, 28, 19.8656, 19.5264, 5.47723, 8.13436, 0, 19.5265, 19.6554, 19.5908, 19.5785, 19.5324, 19.5264, 19.5264, 19.5264, 19.5264, 19.5264, 19.5264, 19.5264, 19.5264, 19.5264, 19.6142, 19.5264
4.28718, 30, 19.9789, 19.6229, 5.65685, 10.0211, 0, 19.623, 19.7521, 19.6768, 19.694, 19.6269, 19.6229, 19.6229, 19.6229, 19.6229, 19.6229, 19.6229, 19.6229, 19.6229, 19.6229, 19.721, 19.6229
4.29508, 8, 20.102, 19.7198, 3.16228, -12.102, 0, 19.7198, 19.8491, 19.7644, 19.8165, 19.7224, 19.7198, 19.7198, 19.7198, 19.7198, 19.7198, 19.7198, 19.7198, 19.7198, 19.7198, 19.8288, 19.7198
4.30297, 32, 20.2364, 19.8169, 5.83095, 11.7636, 0, 19.817, 19.9466, 19.8535, 19.9479, 19.8186, 19.8169, 19.8169, 19.8169, 19.8169, 19.8169, 19.8169, 19.8169, 19.8169, 19.8169, 19.9373, 19.8169
4.31086, 18, 20.3839, 19.9143, 4.47214, -2.38388, 0, 19.9144, 20.0445, 19.9442, 20.0906, 19.9154, 19.9143, 19.9143, 19.9143, 19.9143, 19.9143, 19.9143, 19.9143, 19.9143, 19.9143, 20.0464, 19.9143
4.31876, 12, 20.5467, 20.012, 3.74166, -8.54667, 0, 20.0121, 20.1428, 20.0362, 20.2472, 20.0127, 20.012, 20.012, 20.012, 20.012, 20.012, 20.012, 20.012, 20.012, 20.012, 20.1557, 20.012
4.32665, 18, 20.7275, 20.11, 4.47214, -2.72748, 0, 20.1101, 20.2418, 20.1295, 20.4208, 20.1104, 20.11, 20.11, 20.11, 20.11, 20.11, 20.11, 20.11, 20.11, 20.11, 20.2649, 20.11
4.33454, 18, 20.9293, 20.2082, 4.47214, -2.92934, 0, 20.2083, 20.3414, 20.2239, 20.6147, 20.2085, 20.2082, 20.2082, 20.2082, 20.2082, 20.2082, 20.2082, 20.2082, 20.2082, 20.2082, 20.3737, 20.2082
4.34244, 22, 21.1556, 20.3068, 4.89898, 0.844398, 0, 20.3069, 20.4418, 20.3194, 20.8325, 20.307, 20.3068, 20.3068, 20.3068, 20.3068, 20.3068, 20.3068, 20.3068, 20.3068, 20.3068, 20.482, 20.3068
4.35033, 22, 21.4099, 20.4056, 4.89898, 0.590094, 0, 20.4057, 20.5433, 20.4158, 21.078, 20.4057, 20.4056, 20.4056, 20.4056, 20.4056, 20.4056, 20.4056, 20.4056, 20.4056, 20.4056, 20.5895, 20.4056
4.35822, 16, 21.6958, 20.5047, 4.24264, -5.69583, 0, 20.5048, 20.646, 20.5129, 21.3549, 20.5048, 20.5047, 20.5047, 20.5047, 20.5047, 20.5047, 20.5047, 20.5047, 20.5047, 20.5047, 20.696, 20.5047
4.36611, 18, 22.017, 20.6041, 4.47214, -4.01696, 0, 20.6042, 20.7503, 20.6108, 21.6666, 20.6041, 20.6041, 20.6041, 20.6041, 20.6041, 20.6041, 20.6041, 20.6041, 20.6041, 20.6041, 20.8014, 20.6041
4.37401, 18, 22.3765, 20.7038, 4.47214, -4.37647, 0, 20.7038, 20.8566, 20.7093, 22.016, 20.7038, 20.7038, 20.7038, 20.7038, 20.7038, 20.7038, 20.7038, 20.7038, 20.7038, 20.7038, 20.9057, 20.7038
