   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_49.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.0466, 2, 2.01268, 2.01264, 2, -0.0126762, 0, 2.01268, 2.01264, 2.01264, 2.01264, 2.01264, 2.01264, 2.01264, 2.01264, 2.01264, 2.01264, 2.01264, 2.01264, 2.01264, 2.01264, 2.01264, 2.01264, 2.01264, 2.01264, 2.01264, 2.01264, 2.01264
11.0545, 0, 2.01007, 2.01004, 1.41421, -2.01007, 0, 2.01007, 2.01004, 2.01004, 2.01004, 2.01004, 2.01004, 2.01004, 2.01004, 2.01004, 2.01004, 2.01004, 2.01004, 2.01004, 2.01004, 2.01004, 2.01004, 2.01004, 2.01004, 2.01004, 2.01004, 2.01004
11.0624, 0, 2.00747, 2.00744, 1.41421, -2.00747, 0, 2.00747, 2.00744, 2.00744, 2.00744, 2.00744, 2.00744, 2.00744, 2.00744, 2.00744, 2.00744, 2.00744, 2.00744, 2.00744, 2.00744, 2.00744, 2.00744, 2.00744, 2.00744, 2.00744, 2.00744, 2.00744
11.0703, 10, 2.01501, 2.01498, 3.4641, 7.98499, 0, 2.01501, 2.01498, 2.01498, 2.01498, 2.01498, 2.01498, 2.01498, 2.01498, 2.01498, 2.01498, 2.01498, 2.01498, 2.01498, 2.01498, 2.01498, 2.01498, 2.01498, 2.01498, 2.01498, 2.01498, 2.01498
11.0782, 4, 2.01862, 2.01859, 2.44949, 1.98138, 0, 2.01862, 2.01859, 2.01859, 2.01859, 2.01859, 2.01859, 2.01859, 2.01859, 2.01859, 2.01859, 2.01859, 2.01859, 2.01859, 2.01859, 2.01859, 2.01859, 2.01859, 2.01859, 2.01859, 2.01859, 2.01859
11.0861, 2, 2.0186, 2.01856, 2, -0.0185993, 0, 2.0186, 2.01856, 2.01856, 2.01856, 2.01856, 2.01856, 2.01856, 2.01856, 2.01856, 2.01856, 2.01856, 2.01856, 2.01856, 2.01856, 2.01856, 2.01856, 2.01857, 2.01856, 2.01856, 2.01856, 2.01856
11.094, 2, 2.01676, 2.01673, 2, -0.0167611, 0, 2.01676, 2.01673, 2.01673, 2.01673, 2.01673, 2.01673, 2.01673, 2.01673, 2.01673, 2.01673, 2.01673, 2.01673, 2.01673, 2.01673, 2.01673, 2.01673, 2.01673, 2.01673, 2.01673, 2.01673, 2.01673
11.1019, 4, 2.01492, 2.01489, 2.44949, 1.98508, 0, 2.01492, 2.01489, 2.01489, 2.01489, 2.01489, 2.01489, 2.01489, 2.01489, 2.01489, 2.01489, 2.01489, 2.01489, 2.01489, 2.01489, 2.01489, 2.01489, 2.01489, 2.01489, 2.01489, 2.01489, 2.01489
11.1098, 0, 2.02186, 2.02183, 1.41421, -2.02186, 0, 2.02186, 2.02183, 2.02183, 2.02183, 2.02183, 2.02183, 2.02183, 2.02183, 2.02183, 2.02183, 2.02183, 2.02183, 2.02183, 2.02183, 2.02183, 2.02183, 2.02183, 2.02183, 2.02183, 2.02183, 2.02183
11.1176, 4, 2.02513, 2.02509, 2.44949, 1.97487, 0, 2.02512, 2.02509, 2.02509, 2.02509, 2.02509, 2.02509, 2.02509, 2.02509, 2.02509, 2.02509, 2.02509, 2.02509, 2.02509, 2.02509, 2.02509, 2.02509, 2.02509, 2.02509, 2.02509, 2.02509, 2.02509
11.1255, 2, 2.02501, 2.02497, 2, -0.0250094, 0, 2.02501, 2.02497, 2.02497, 2.02497, 2.02497, 2.02497, 2.02497, 2.02497, 2.02497, 2.02497, 2.02497, 2.02497, 2.02497, 2.02497, 2.02497, 2.02497, 2.02498, 2.02497, 2.02497, 2.02497, 2.02497
11.1334, 0, 2.0232, 2.02317, 1.41421, -2.0232, 0, 2.0232, 2.02317, 2.02317, 2.02317, 2.02317, 2.02317, 2.02317, 2.02317, 2.02317, 2.02317, 2.02317, 2.02317, 2.02317, 2.02317, 2.02317, 2.02317, 2.02317, 2.02317, 2.02317, 2.02317, 2.02317
11.1413, 2, 2.0214, 2.02136, 2, -0.0213976, 0, 2.0214, 2.02136, 2.02136, 2.02136, 2.02136, 2.02136, 2.02136, 2.02136, 2.02136, 2.02136, 2.02136, 2.02136, 2.02136, 2.02136, 2.02136, 2.02136, 2.02136, 2.02136, 2.02136, 2.02136, 2.02136
11.1492, 6, 2.02801, 2.02797, 2.82843, 3.97199, 0, 2.02801, 2.02797, 2.02797, 2.02797, 2.02797, 2.02797, 2.02797, 2.02797, 2.02797, 2.02797, 2.02797, 2.02797, 2.02797, 2.02797, 2.02797, 2.02797, 2.02798, 2.02797, 2.02797, 2.02797, 2.02797
11.1571, 10, 2.03116, 2.03112, 3.4641, 7.96884, 0, 2.03116, 2.03112, 2.03112, 2.03112, 2.03112, 2.03112, 2.03112, 2.03112, 2.03112, 2.03112, 2.03112, 2.03112, 2.03112, 2.03112, 2.03112, 2.03112, 2.03113, 2.03112, 2.03112, 2.03112, 2.03112
11.165, 4, 2.03113, 2.03109, 2.44949, 1.96887, 0, 2.03113, 2.03109, 2.03109, 2.03109, 2.03109, 2.03109, 2.03109, 2.03109, 2.03109, 2.03109, 2.03109, 2.03109, 2.03109, 2.03109, 2.03109, 2.03109, 2.03109, 2.03109, 2.03109, 2.03109, 2.03109
11.1729, 4, 2.0295, 2.02947, 2.44949, 1.9705, 0, 2.0295, 2.02947, 2.02947, 2.02947, 2.02947, 2.02947, 2.02947, 2.02947, 2.02947, 2.02947, 2.02947, 2.02947, 2.02947, 2.02947, 2.02947, 2.02947, 2.02947, 2.02947, 2.02947, 2.02947, 2.02947
11.1808, 2, 2.02788, 2.02785, 2, -0.0278816, 0, 2.02788, 2.02785, 2.02785, 2.02785, 2.02785, 2.02785, 2.02785, 2.02785, 2.02785, 2.02785, 2.02785, 2.02785, 2.02785, 2.02785, 2.02785, 2.02785, 2.02785, 2.02785, 2.02785, 2.02785, 2.02785
11.1887, 2, 2.03382, 2.03378, 2, -0.0338173, 0, 2.03382, 2.03378, 2.03378, 2.03378, 2.03378, 2.03378, 2.03378, 2.03378, 2.03378, 2.03378, 2.03378, 2.03378, 2.03378, 2.03378, 2.03378, 2.03378, 2.03378, 2.03378, 2.03378, 2.03378, 2.03378
11.1966, 0, 2.03654, 2.03651, 1.41421, -2.03654, 0, 2.03654, 2.03651, 2.03651, 2.03651, 2.03651, 2.03651, 2.03651, 2.03651, 2.03651, 2.03651, 2.03651, 2.03651, 2.03651, 2.03651, 2.03651, 2.03651, 2.03651, 2.03651, 2.03651, 2.03651, 2.03651
11.2045, 2, 2.03633, 2.03629, 2, -0.0363262, 0, 2.03633, 2.03629, 2.03629, 2.03629, 2.03629, 2.03629, 2.03629, 2.03629, 2.03629, 2.03629, 2.03629, 2.03629, 2.03629, 2.03629, 2.03629, 2.03629, 2.03629, 2.03629, 2.03629, 2.03629, 2.03629
11.2123, 4, 2.03464, 2.0346, 2.44949, 1.96536, 0, 2.03464, 2.0346, 2.0346, 2.0346, 2.0346, 2.0346, 2.0346, 2.0346, 2.0346, 2.0346, 2.0346, 2.0346, 2.0346, 2.0346, 2.0346, 2.0346, 2.0346, 2.0346, 2.0346, 2.0346, 2.0346
11.2202, 0, 2.03295, 2.03292, 1.41421, -2.03295, 0, 2.03295, 2.03292, 2.03292, 2.03292, 2.03292, 2.03292, 2.03292, 2.03292, 2.03292, 2.03292, 2.03292, 2.03292, 2.03292, 2.03292, 2.03292, 2.03292, 2.03292, 2.03292, 2.03292, 2.03292, 2.03292
11.2281, 2, 2.03819, 2.03816, 2, -0.038193, 0, 2.03819, 2.03816, 2.03816, 2.03816, 2.03816, 2.03816, 2.03816, 2.03816, 2.03816, 2.03816, 2.03816, 2.03816, 2.03816, 2.03816, 2.03816, 2.03816, 2.03816, 2.03816, 2.03816, 2.03816, 2.03816
11.236, 4, 2.04071, 2.04067, 2.44949, 1.95929, 0, 2.04071, 2.04067, 2.04067, 2.04067, 2.04067, 2.04067, 2.04067, 2.04067, 2.04067, 2.04067, 2.04067, 2.04067, 2.04067, 2.04067, 2.04067, 2.04067, 2.04067, 2.04067, 2.04067, 2.04067, 2.04067
11.2439, 4, 2.04067, 2.04063, 2.44949, 1.95933, 0, 2.04067, 2.04063, 2.04063, 2.04063, 2.04063, 2.04063, 2.04063, 2.04063, 2.04063, 2.04063, 2.04063, 2.04063, 2.04063, 2.04063, 2.04063, 2.04063, 2.04063, 2.04063, 2.04063, 2.04063, 2.04063
11.2518, 2, 2.03935, 2.03931, 2, -0.039351, 0, 2.03935, 2.03931, 2.03931, 2.03931, 2.03931, 2.03931, 2.03931, 2.03931, 2.03931, 2.03931, 2.03931, 2.03931, 2.03931, 2.03931, 2.03931, 2.03931, 2.03931, 2.03931, 2.03931, 2.03931, 2.03931
11.2597, 4, 2.03803, 2.03799, 2.44949, 1.96197, 0, 2.03803, 2.03799, 2.03799, 2.03799, 2.03799, 2.03799, 2.03799, 2.03799, 2.03799, 2.03799, 2.03799, 2.03799, 2.03799, 2.03799, 2.03799, 2.03799, 2.03799, 2.03799, 2.03799, 2.03799, 2.03799
11.2676, 6, 2.04203, 2.04199, 2.82843, 3.95797, 0, 2.04203, 2.04199, 2.04199, 2.04199, 2.04199, 2.04199, 2.04199, 2.04199, 2.04199, 2.04199, 2.04199, 2.04199, 2.04199, 2.04199, 2.04199, 2.04199, 2.04199, 2.04199, 2.04199, 2.04199, 2.04199
11.2755, 6, 2.04389, 2.04385, 2.82843, 3.95611, 0, 2.04389, 2.04385, 2.04385, 2.04385, 2.04385, 2.04385, 2.04385, 2.04385, 2.04385, 2.04385, 2.04385, 2.04385, 2.04385, 2.04385, 2.04385, 2.04385, 2.04385, 2.04385, 2.04385, 2.04385, 2.04385
11.2834, 4, 2.04372, 2.04368, 2.44949, 1.95628, 0, 2.04372, 2.04368, 2.04368, 2.04368, 2.04368, 2.04368, 2.04368, 2.04368, 2.04368, 2.04368, 2.04368, 2.04368, 2.04368, 2.04368, 2.04368, 2.04368, 2.04368, 2.04368, 2.04368, 2.04368, 2.04368
11.2913, 0, 2.04252, 2.04248, 1.41421, -2.04252, 0, 2.04252, 2.04248, 2.04248, 2.04248, 2.04248, 2.04248, 2.04248, 2.04248, 2.04248, 2.04248, 2.04248, 2.04248, 2.04248, 2.04248, 2.04248, 2.04248, 2.04248, 2.04248, 2.04248, 2.04248, 2.04248
11.2991, 4, 2.04133, 2.04129, 2.44949, 1.95867, 0, 2.04133, 2.04129, 2.04129, 2.04129, 2.04129, 2.04129, 2.04129, 2.04129, 2.04129, 2.04129, 2.04129, 2.04129, 2.04129, 2.04129, 2.04129, 2.04129, 2.04129, 2.04129, 2.04129, 2.04129, 2.04129
11.307, 8, 2.04361, 2.04356, 3.16228, 5.95639, 0, 2.04361, 2.04356, 2.04356, 2.04356, 2.04356, 2.04356, 2.04356, 2.04356, 2.04356, 2.04356, 2.04356, 2.04356, 2.04356, 2.04356, 2.04356, 2.04356, 2.04356, 2.04356, 2.04356, 2.04356, 2.04356
11.3149, 8, 2.04483, 2.04478, 3.16228, 5.95517, 0, 2.04483, 2.04478, 2.04478, 2.04478, 2.04478, 2.04478, 2.04478, 2.04478, 2.04478, 2.04478, 2.04478, 2.04478, 2.04478, 2.04478, 2.04478, 2.04478, 2.04478, 2.04478, 2.04478, 2.04478, 2.04478
11.3228, 4, 2.04508, 2.04504, 2.44949, 1.95492, 0, 2.04508, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504
11.3307, 10, 2.04486, 2.04481, 3.4641, 7.95514, 0, 2.04486, 2.04481, 2.04481, 2.04481, 2.04481, 2.04481, 2.04481, 2.04481, 2.04481, 2.04481, 2.04481, 2.04481, 2.04481, 2.04481, 2.04481, 2.04481, 2.04481, 2.04481, 2.04481, 2.04481, 2.04481
11.3386, 0, 2.04449, 2.04444, 1.41421, -2.04449, 0, 2.04449, 2.04444, 2.04444, 2.04444, 2.04444, 2.04444, 2.04444, 2.04444, 2.04444, 2.04444, 2.04444, 2.04444, 2.04444, 2.04444, 2.04444, 2.04444, 2.04444, 2.04444, 2.04444, 2.04444, 2.04444
11.3465, 4, 2.04404, 2.04399, 2.44949, 1.95596, 0, 2.04404, 2.04399, 2.04399, 2.04399, 2.04399, 2.04399, 2.04399, 2.04399, 2.04399, 2.04399, 2.04399, 2.04399, 2.04399, 2.04399, 2.04399, 2.04399, 2.04399, 2.04399, 2.04399, 2.04399, 2.04399
11.3544, 4, 2.04357, 2.04351, 2.44949, 1.95643, 0, 2.04356, 2.04351, 2.04351, 2.04351, 2.04351, 2.04351, 2.04351, 2.04351, 2.04351, 2.04351, 2.04351, 2.04351, 2.04351, 2.04351, 2.04351, 2.04351, 2.04351, 2.04351, 2.04351, 2.04351, 2.04351
11.3623, 4, 2.04307, 2.04301, 2.44949, 1.95693, 0, 2.04307, 2.04301, 2.04301, 2.04301, 2.04301, 2.04301, 2.04301, 2.04301, 2.04301, 2.04301, 2.04301, 2.04301, 2.04301, 2.04301, 2.04301, 2.04301, 2.04301, 2.04301, 2.04301, 2.04301, 2.04301
11.3702, 6, 2.0422, 2.04214, 2.82843, 3.9578, 0, 2.0422, 2.04214, 2.04214, 2.04214, 2.04214, 2.04214, 2.04214, 2.04214, 2.04214, 2.04214, 2.04214, 2.04214, 2.04214, 2.04214, 2.04214, 2.04214, 2.04214, 2.04214, 2.04214, 2.04214, 2.04214
11.3781, 2, 2.04096, 2.04089, 2, -0.0409563, 0, 2.04096, 2.04089, 2.04089, 2.04089, 2.04089, 2.04089, 2.04089, 2.04089, 2.04089, 2.04089, 2.04089, 2.04089, 2.04089, 2.04089, 2.04089, 2.04089, 2.04089, 2.04089, 2.04089, 2.04089, 2.04089
11.3859, 2, 2.03911, 2.03904, 2, -0.0391116, 0, 2.03911, 2.03904, 2.03904, 2.03904, 2.03904, 2.03904, 2.03904, 2.03904, 2.03904, 2.03904, 2.03904, 2.03904, 2.03904, 2.03904, 2.03904, 2.03904, 2.03905, 2.03904, 2.03904, 2.03904, 2.03904
11.3938, 6, 2.03676, 2.03668, 2.82843, 3.96324, 0, 2.03675, 2.03668, 2.03668, 2.03668, 2.03668, 2.03668, 2.03668, 2.03668, 2.03668, 2.03668, 2.03668, 2.03668, 2.03668, 2.03668, 2.03668, 2.03668, 2.03668, 2.03668, 2.03668, 2.03668, 2.03668
11.4017, 4, 2.03397, 2.03389, 2.44949, 1.96603, 0, 2.03397, 2.03389, 2.03389, 2.03389, 2.03389, 2.03389, 2.03389, 2.03389, 2.03389, 2.03389, 2.03389, 2.03389, 2.03389, 2.03389, 2.03389, 2.03389, 2.03389, 2.03389, 2.03389, 2.03389, 2.03389
11.4096, 8, 2.03088, 2.03079, 3.16228, 5.96912, 0, 2.03087, 2.03079, 2.03079, 2.03079, 2.03079, 2.03079, 2.03079, 2.03079, 2.03079, 2.03079, 2.03079, 2.03079, 2.03079, 2.03079, 2.03079, 2.03079, 2.03079, 2.03079, 2.03079, 2.03079, 2.03079
11.4175, 4, 2.02759, 2.0275, 2.44949, 1.97241, 0, 2.02759, 2.0275, 2.0275, 2.0275, 2.0275, 2.0275, 2.0275, 2.0275, 2.0275, 2.0275, 2.0275, 2.0275, 2.0275, 2.0275, 2.0275, 2.0275, 2.0275, 2.0275, 2.0275, 2.0275, 2.0275
11.4254, 0, 2.02419, 2.02409, 1.41421, -2.02419, 0, 2.02418, 2.02409, 2.02409, 2.02409, 2.02409, 2.02409, 2.02409, 2.02409, 2.02409, 2.02409, 2.02409, 2.02409, 2.02409, 2.02409, 2.02409, 2.02409, 2.02409, 2.02409, 2.02409, 2.02409, 2.02409
11.4333, 2, 2.02073, 2.02062, 2, -0.0207281, 0, 2.02073, 2.02062, 2.02062, 2.02062, 2.02062, 2.02062, 2.02062, 2.02062, 2.02062, 2.02062, 2.02062, 2.02062, 2.02062, 2.02062, 2.02062, 2.02062, 2.02062, 2.02062, 2.02062, 2.02062, 2.02062
11.4412, 4, 2.01727, 2.01715, 2.44949, 1.98273, 0, 2.01727, 2.01715, 2.01715, 2.01715, 2.01715, 2.01715, 2.01715, 2.01715, 2.01715, 2.01715, 2.01715, 2.01715, 2.01715, 2.01715, 2.01715, 2.01715, 2.01716, 2.01715, 2.01715, 2.01716, 2.01715
11.4491, 2, 2.01393, 2.01379, 2, -0.0139258, 0, 2.01392, 2.01379, 2.01379, 2.01379, 2.01379, 2.01379, 2.01379, 2.01379, 2.01379, 2.01379, 2.01379, 2.01379, 2.01379, 2.01379, 2.01379, 2.01379, 2.01379, 2.01379, 2.01379, 2.0138, 2.01379
11.457, 0, 2.00971, 2.00956, 1.41421, -2.00971, 0, 2.0097, 2.00956, 2.00956, 2.00956, 2.00956, 2.00956, 2.00956, 2.00956, 2.00956, 2.00956, 2.00956, 2.00956, 2.00956, 2.00956, 2.00956, 2.00956, 2.00956, 2.00956, 2.00956, 2.00957, 2.00956
11.4649, 4, 2.00478, 2.00461, 2.44949, 1.99522, 0, 2.00477, 2.00461, 2.00461, 2.00461, 2.00461, 2.00461, 2.00461, 2.00461, 2.00461, 2.00461, 2.00461, 2.00461, 2.00461, 2.00461, 2.00461, 2.00461, 2.00461, 2.00461, 2.00461, 2.00462, 2.00461
11.4727, 6, 1.9995, 1.9993, 2.82843, 4.0005, 0, 1.99949, 1.9993, 1.9993, 1.9993, 1.9993, 1.9993, 1.9993, 1.9993, 1.9993, 1.9993, 1.9993, 1.9993, 1.9993, 1.9993, 1.9993, 1.9993, 1.9993, 1.9993, 1.9993, 1.99931, 1.9993
11.4806, 2, 1.99423, 1.994, 2, 0.00576508, 0, 1.99422, 1.994, 1.994, 1.994, 1.994, 1.994, 1.994, 1.994, 1.994, 1.994, 1.994, 1.994, 1.994, 1.994, 1.994, 1.994, 1.994, 1.994, 1.994, 1.99402, 1.994
11.4885, 2, 1.992, 1.99172, 2, 0.00800157, 0, 1.99198, 1.99172, 1.99172, 1.99172, 1.99172, 1.99172, 1.99172, 1.99172, 1.99172, 1.99172, 1.99172, 1.99172, 1.99172, 1.99172, 1.99172, 1.99172, 1.99172, 1.99172, 1.99172, 1.99174, 1.99172
11.4964, 2, 1.98801, 1.98768, 2, 0.011989, 0, 1.98799, 1.98768, 1.98768, 1.98768, 1.98768, 1.98768, 1.98768, 1.98768, 1.98768, 1.98768, 1.98768, 1.98768, 1.98768, 1.98768, 1.98768, 1.98768, 1.98768, 1.98768, 1.98768, 1.9877, 1.98768
11.5043, 4, 1.98255, 1.98214, 2.44949, 2.01745, 0, 1.98251, 1.98214, 1.98214, 1.98214, 1.98214, 1.98214, 1.98214, 1.98214, 1.98214, 1.98214, 1.98214, 1.98214, 1.98214, 1.98214, 1.98214, 1.98214, 1.98214, 1.98214, 1.98214, 1.98217, 1.98214
11.5122, 4, 1.97637, 1.97586, 2.44949, 2.02363, 0, 1.97632, 1.97586, 1.97586, 1.97586, 1.97586, 1.97586, 1.97586, 1.97586, 1.97586, 1.97586, 1.97586, 1.97586, 1.97586, 1.97586, 1.97586, 1.97586, 1.97586, 1.97586, 1.97586, 1.9759, 1.97586
11.5201, 2, 1.97023, 1.96959, 2, 0.0297743, 0, 1.97017, 1.96959, 1.96959, 1.96959, 1.96959, 1.96959, 1.96959, 1.96959, 1.96959, 1.96959, 1.96959, 1.96959, 1.96959, 1.96959, 1.96959, 1.96959, 1.96959, 1.96959, 1.96959, 1.96964, 1.96959
11.528, 2, 1.96913, 1.96832, 2, 0.0308748, 0, 1.96906, 1.96832, 1.96832, 1.96832, 1.96832, 1.96832, 1.96832, 1.96832, 1.96832, 1.96832, 1.96832, 1.96832, 1.96832, 1.96832, 1.96832, 1.96832, 1.96832, 1.96832, 1.96832, 1.96838, 1.96832
11.5359, 4, 1.96569, 1.96465, 2.44949, 2.03431, 0, 1.9656, 1.96465, 1.96465, 1.96465, 1.96465, 1.96465, 1.96465, 1.96465, 1.96465, 1.96465, 1.96465, 1.96465, 1.96465, 1.96465, 1.96465, 1.96465, 1.96465, 1.96465, 1.96465, 1.96474, 1.96465
11.5438, 2, 1.96023, 1.9589, 2, 0.0397738, 0, 1.96012, 1.9589, 1.9589, 1.9589, 1.9589, 1.9589, 1.9589, 1.9589, 1.9589, 1.9589, 1.9589, 1.9589, 1.9589, 1.9589, 1.9589, 1.9589, 1.9589, 1.9589, 1.9589, 1.959, 1.9589
11.5517, 0, 1.95382, 1.9521, 1.41421, -1.95382, 0, 1.95368, 1.9521, 1.9521, 1.9521, 1.9521, 1.9521, 1.9521, 1.9521, 1.9521, 1.9521, 1.9521, 1.9521, 1.9521, 1.9521, 1.9521, 1.9521, 1.9521, 1.9521, 1.9521, 1.95224, 1.9521
11.5595, 2, 1.94754, 1.94532, 2, 0.0524614, 0, 1.94737, 1.94532, 1.94532, 1.94532, 1.94532, 1.94532, 1.94532, 1.94532, 1.94532, 1.94532, 1.94532, 1.94532, 1.94532, 1.94532, 1.94532, 1.94532, 1.94532, 1.94532, 1.94532, 1.94549, 1.94532
11.5674, 2, 1.94685, 1.94398, 2, 0.0531526, 0, 1.94664, 1.94398, 1.94398, 1.94398, 1.94398, 1.94398, 1.94398, 1.94398, 1.94398, 1.94398, 1.94398, 1.94398, 1.94398, 1.94398, 1.94398, 1.94398, 1.94398, 1.94398, 1.94398, 1.94419, 1.94398
11.5753, 0, 1.94385, 1.94015, 1.41421, -1.94385, 0, 1.9436, 1.94015, 1.94015, 1.94015, 1.94015, 1.94015, 1.94015, 1.94015, 1.94015, 1.94015, 1.94015, 1.94015, 1.94015, 1.94015, 1.94015, 1.94015, 1.94015, 1.94015, 1.94015, 1.9404, 1.94015
11.5832, 6, 1.93887, 1.93411, 2.82843, 4.06113, 0, 1.93857, 1.93411, 1.93411, 1.93411, 1.93411, 1.93411, 1.93411, 1.93411, 1.93411, 1.93411, 1.93411, 1.93411, 1.93411, 1.93411, 1.93411, 1.93411, 1.93411, 1.93411, 1.93411, 1.93442, 1.93411
11.5911, 0, 1.9331, 1.92698, 1.41421, -1.9331, 0, 1.93273, 1.92698, 1.92698, 1.92698, 1.92698, 1.92698, 1.92698, 1.92698, 1.92698, 1.92698, 1.92698, 1.92698, 1.92698, 1.92698, 1.92698, 1.92698, 1.92698, 1.92698, 1.92698, 1.92734, 1.92698
11.599, 2, 1.92769, 1.91986, 2, 0.0723128, 0, 1.92725, 1.91986, 1.91986, 1.91986, 1.91986, 1.91986, 1.91986, 1.91986, 1.91986, 1.91986, 1.91986, 1.91986, 1.91986, 1.91986, 1.91986, 1.91986, 1.91986, 1.91986, 1.91986, 1.9203, 1.91986
11.6069, 8, 1.92856, 1.91859, 3.16228, 6.07144, 0, 1.92805, 1.91859, 1.91859, 1.91859, 1.91859, 1.91859, 1.91859, 1.91859, 1.91859, 1.91859, 1.91859, 1.91859, 1.91859, 1.91859, 1.91859, 1.91859, 1.91859, 1.91859, 1.91859, 1.9191, 1.91859
11.6148, 2, 1.92745, 1.9148, 2, 0.0725492, 0, 1.92685, 1.9148, 1.9148, 1.9148, 1.9148, 1.9148, 1.9148, 1.9148, 1.9148, 1.9148, 1.9148, 1.9148, 1.9148, 1.9148, 1.9148, 1.9148, 1.9148, 1.9148, 1.9148, 1.91541, 1.9148
11.6227, 6, 1.92475, 1.90879, 2.82843, 4.07525, 0, 1.92404, 1.90879, 1.90879, 1.90879, 1.90879, 1.90879, 1.90879, 1.90879, 1.90879, 1.90879, 1.90879, 1.90879, 1.90879, 1.90879, 1.90879, 1.90879, 1.90879, 1.90879, 1.90879, 1.9095, 1.90879
11.6306, 0, 1.92171, 1.90167, 1.41421, -1.92171, 0, 1.92089, 1.90167, 1.90167, 1.90167, 1.90167, 1.90167, 1.90167, 1.90167, 1.90167, 1.90167, 1.90167, 1.90167, 1.90167, 1.90167, 1.90167, 1.90167, 1.90167, 1.90167, 1.90167, 1.90249, 1.90167
11.6385, 2, 1.91958, 1.89457, 2, 0.0804205, 0, 1.91864, 1.89457, 1.89457, 1.89457, 1.89457, 1.89457, 1.89457, 1.89457, 1.89457, 1.89457, 1.89457, 1.89457, 1.89457, 1.89457, 1.89457, 1.89457, 1.89457, 1.89457, 1.89457, 1.89551, 1.89457
11.6463, 0, 1.92408, 1.89303, 1.41421, -1.92408, 0, 1.923, 1.89303, 1.89303, 1.89303, 1.89303, 1.89303, 1.89303, 1.89303, 1.89303, 1.89303, 1.89303, 1.89303, 1.89303, 1.89303, 1.89303, 1.89303, 1.89304, 1.89303, 1.89303, 1.89411, 1.89303
11.6542, 2, 1.92732, 1.88902, 2, 0.0726818, 0, 1.9261, 1.88902, 1.88902, 1.88902, 1.88902, 1.88902, 1.88902, 1.88902, 1.88902, 1.88902, 1.88902, 1.88902, 1.88902, 1.88902, 1.88902, 1.88902, 1.88902, 1.88902, 1.88902, 1.89023, 1.88902
11.6621, 2, 1.92977, 1.8828, 2, 0.0702269, 0, 1.9284, 1.8828, 1.8828, 1.8828, 1.8828, 1.8828, 1.8828, 1.8828, 1.8828, 1.8828, 1.8828, 1.8828, 1.8828, 1.8828, 1.8828, 1.8828, 1.8828, 1.8828, 1.8828, 1.88417, 1.8828
11.67, 2, 1.93275, 1.87548, 2, 0.0672503, 0, 1.93122, 1.87548, 1.87548, 1.87548, 1.87548, 1.87548, 1.87548, 1.87548, 1.87548, 1.87548, 1.87548, 1.87548, 1.87548, 1.87548, 1.87548, 1.87548, 1.87549, 1.87548, 1.87548, 1.87702, 1.87548
11.6779, 2, 1.93756, 1.86819, 2, 0.0624378, 0, 1.93586, 1.86819, 1.86819, 1.86819, 1.86819, 1.86819, 1.86819, 1.86819, 1.86819, 1.86819, 1.86819, 1.86819, 1.86819, 1.86819, 1.86819, 1.86819, 1.86819, 1.86819, 1.86819, 1.86989, 1.86819
11.6858, 0, 1.95019, 1.86667, 1.41421, -1.95019, 0, 1.94832, 1.86667, 1.86667, 1.86667, 1.86667, 1.86667, 1.86667, 1.86667, 1.86667, 1.86667, 1.86667, 1.86667, 1.86667, 1.86667, 1.86667, 1.86667, 1.86667, 1.86667, 1.86667, 1.86855, 1.86667
11.6937, 8, 1.9626, 1.86269, 3.16228, 6.0374, 0, 1.96055, 1.86269, 1.86269, 1.86269, 1.86269, 1.86269, 1.86269, 1.86269, 1.86269, 1.86269, 1.86269, 1.86269, 1.86269, 1.86269, 1.86269, 1.86269, 1.86269, 1.86269, 1.86269, 1.86474, 1.86269
11.7016, 2, 1.97528, 1.85651, 2, 0.0247207, 0, 1.97305, 1.85651, 1.85651, 1.85651, 1.85651, 1.85651, 1.85651, 1.85651, 1.85651, 1.85651, 1.85651, 1.85651, 1.85651, 1.85651, 1.85651, 1.85651, 1.85651, 1.85651, 1.85651, 1.85874, 1.85651
11.7095, 4, 1.98953, 1.84924, 2.44949, 2.01047, 0, 1.98712, 1.84924, 1.84924, 1.84924, 1.84924, 1.84924, 1.84924, 1.84924, 1.84924, 1.84924, 1.84924, 1.84924, 1.84924, 1.84924, 1.84924, 1.84924, 1.84924, 1.84924, 1.84924, 1.85165, 1.84924
11.7174, 4, 2.00663, 1.84199, 2.44949, 1.99337, 0, 2.00405, 1.84199, 1.84199, 1.84199, 1.84199, 1.84199, 1.84199, 1.84199, 1.84199, 1.84199, 1.84199, 1.84199, 1.84199, 1.84199, 1.84199, 1.84199, 1.84199, 1.84199, 1.84199, 1.84457, 1.84199
