   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_266.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.59893, 70, 72.3537, 7.95894, 8.48528, -2.35371, 0, 7.95895, 7.95897, 8.20044, 7.96485, 7.96359, 59.2366, 8.30212, 7.95894, 7.95894, 7.95894, 7.95894, 7.95894, 7.95894, 7.95894, 20.3998, 7.95894, 7.95924, 8.03957
2.60679, 78, 76.9226, 8.06808, 8.94427, 1.07737, 0, 8.06809, 8.0681, 8.30957, 8.07398, 8.07272, 61.3762, 8.33137, 8.06808, 8.06808, 8.06808, 8.06808, 8.06808, 8.06808, 8.06808, 23.0069, 8.06808, 8.06832, 8.16006
2.61466, 90, 80.9499, 8.17745, 9.59166, 9.05013, 0, 8.17746, 8.17747, 8.41895, 8.18335, 8.1821, 62.7136, 8.37636, 8.17745, 8.17745, 8.17745, 8.17745, 8.17745, 8.17745, 8.17745, 25.8538, 8.17745, 8.17765, 8.28618
2.62253, 82, 84.3299, 8.28703, 9.16515, -2.32992, 0, 8.28704, 8.28706, 8.52853, 8.29294, 8.29168, 63.1939, 8.43501, 8.28703, 8.28703, 8.28703, 8.28703, 8.28703, 8.28703, 8.28703, 28.8895, 8.28703, 8.28719, 8.42039
2.63039, 108, 86.9816, 8.3968, 10.4881, 21.0184, 0, 8.39681, 8.39683, 8.6383, 8.40271, 8.40145, 62.8037, 8.50521, 8.3968, 8.3968, 8.3968, 8.3968, 8.3968, 8.3968, 8.3968, 32.0448, 8.3968, 8.39693, 8.56611
2.63826, 80, 88.8499, 8.50674, 9.05539, -8.84994, 0, 8.50675, 8.50677, 8.74824, 8.51265, 8.5114, 61.5715, 8.58495, 8.50674, 8.50674, 8.50674, 8.50674, 8.50674, 8.50674, 8.50674, 35.2336, 8.50674, 8.50684, 8.72793
2.64612, 102, 89.9081, 8.61682, 10.198, 12.0919, 0, 8.61683, 8.61685, 8.85832, 8.62273, 8.62148, 59.5658, 8.67239, 8.61682, 8.61682, 8.61682, 8.61682, 8.61682, 8.61682, 8.61682, 38.3564, 8.61682, 8.6169, 8.91187
2.65399, 80, 90.1576, 8.72701, 9.05539, -10.1576, 0, 8.72702, 8.72703, 8.9685, 8.73291, 8.73167, 56.8898, 8.76589, 8.72701, 8.72701, 8.72701, 8.72701, 8.72701, 8.72701, 8.72701, 41.3052, 8.72701, 8.72706, 9.12557
2.66186, 106, 89.6266, 8.83728, 10.3923, 16.3734, 0, 8.83729, 8.8373, 9.07878, 8.84318, 8.84194, 53.6733, 8.86407, 8.83728, 8.83728, 8.83728, 8.83728, 8.83728, 8.83728, 8.83728, 43.9704, 8.83728, 8.83732, 9.37855
2.66972, 82, 88.368, 8.9476, 9.16515, -6.36796, 0, 8.94761, 8.94763, 9.1891, 8.95351, 8.95228, 50.0636, 8.96579, 8.9476, 8.9476, 8.9476, 8.9476, 8.9476, 8.9476, 8.9476, 46.247, 8.9476, 8.94763, 9.68223
2.67759, 104, 86.456, 9.05793, 10.2956, 17.544, 0, 9.05794, 9.05796, 9.29943, 9.06384, 9.06261, 46.2156, 9.07009, 9.05793, 9.05793, 9.05793, 9.05793, 9.05793, 9.05793, 9.05793, 48.0421, 9.05793, 9.05795, 10.0498
2.68545, 112, 83.9832, 9.16824, 10.6771, 28.0168, 0, 9.16825, 9.16827, 9.40974, 9.17415, 9.17294, 42.2814, 9.17625, 9.16824, 9.16824, 9.16824, 9.16824, 9.16824, 9.16824, 9.16824, 49.2818, 9.16824, 9.16826, 10.4963
2.69332, 102, 81.0561, 9.27849, 10.198, 20.9439, 0, 9.2785, 9.27851, 9.51998, 9.28439, 9.2832, 38.4015, 9.28368, 9.27849, 9.27849, 9.27849, 9.27849, 9.27849, 9.27849, 9.27849, 49.9167, 9.27849, 9.2785, 11.0375
2.70119, 108, 77.7915, 9.38861, 10.4881, 30.2085, 0, 9.38862, 9.38864, 9.63011, 9.39452, 9.39335, 34.6981, 9.39193, 9.38861, 9.38861, 9.38861, 9.38861, 9.38861, 9.38861, 9.38861, 49.9253, 9.38861, 9.38862, 11.6899
2.70905, 90, 74.312, 9.49857, 9.59166, 15.688, 0, 9.49859, 9.4986, 9.74007, 9.50448, 9.50334, 31.2703, 9.50066, 9.49857, 9.49857, 9.49857, 9.49857, 9.49857, 9.49857, 9.49858, 49.3158, 9.49857, 9.49858, 12.4687
2.71692, 102, 70.7407, 9.60831, 10.198, 31.2593, 0, 9.60832, 9.60834, 9.84981, 9.61422, 9.61311, 28.191, 9.60961, 9.60831, 9.60831, 9.60831, 9.60831, 9.60831, 9.60831, 9.60831, 48.1256, 9.60831, 9.60832, 13.3871
2.72478, 86, 67.1964, 9.71778, 9.38083, 18.8036, 0, 9.71779, 9.71781, 9.95928, 9.72369, 9.72263, 25.506, 9.71857, 9.71778, 9.71778, 9.71778, 9.71778, 9.71778, 9.71778, 9.71778, 46.418, 9.71778, 9.71778, 14.4548
2.73265, 72, 63.7885, 9.82692, 8.60233, 8.21152, 0, 9.82693, 9.82695, 10.0684, 9.83283, 9.83182, 23.236, 9.8274, 9.82692, 9.82692, 9.82692, 9.82692, 9.82692, 9.82692, 9.82692, 44.2778, 9.82692, 9.82692, 15.6757
2.74052, 74, 60.6122, 9.93567, 8.7178, 13.3878, 0, 9.93568, 9.93569, 10.1772, 9.94157, 9.94063, 21.3792, 9.93595, 9.93567, 9.93567, 9.93567, 9.93567, 9.93567, 9.93567, 9.93567, 41.8051, 9.93567, 9.93567, 17.0465
2.74838, 62, 57.7432, 10.044, 8, 4.25681, 0, 10.044, 10.044, 10.2855, 10.0499, 10.049, 19.9145, 10.0441, 10.044, 10.044, 10.044, 10.044, 10.044, 10.044, 10.044, 39.1086, 10.044, 10.044, 18.5554
2.75625, 84, 55.2345, 10.1518, 9.27362, 28.7655, 0, 10.1518, 10.1518, 10.3933, 10.1577, 10.1569, 18.8063, 10.1519, 10.1518, 10.1518, 10.1518, 10.1518, 10.1518, 10.1518, 10.1518, 36.298, 10.1518, 10.1518, 20.1811
2.76411, 58, 53.1139, 10.2591, 7.74597, 4.88607, 0, 10.2591, 10.2591, 10.5006, 10.265, 10.2643, 18.0084, 10.2591, 10.2591, 10.2591, 10.2591, 10.2591, 10.2591, 10.2591, 10.2591, 33.4785, 10.2591, 10.2591, 21.8925
2.77198, 62, 51.3837, 10.3658, 8, 10.6163, 0, 10.3658, 10.3658, 10.6073, 10.3717, 10.3711, 17.4688, 10.3658, 10.3658, 10.3658, 10.3658, 10.3658, 10.3658, 10.3658, 10.3658, 30.745, 10.3658, 10.3658, 23.6485
2.77985, 52, 50.0209, 10.4718, 7.34847, 1.97915, 0, 10.4718, 10.4719, 10.7133, 10.4777, 10.4773, 17.1333, 10.4718, 10.4718, 10.4718, 10.4718, 10.4718, 10.4718, 10.4718, 10.4718, 28.1782, 10.4718, 10.4719, 25.4
2.78771, 68, 48.9806, 10.5772, 8.3666, 19.0194, 0, 10.5772, 10.5772, 10.8187, 10.5831, 10.5829, 16.9483, 10.5772, 10.5772, 10.5772, 10.5772, 10.5772, 10.5772, 10.5772, 10.5772, 25.8414, 10.5772, 10.5773, 27.0921
2.79558, 58, 48.2007, 10.6818, 7.74597, 9.79935, 0, 10.6818, 10.6819, 10.9233, 10.6877, 10.6877, 16.8643, 10.6818, 10.6818, 10.6818, 10.6818, 10.6818, 10.6818, 10.6818, 10.6818, 23.7805, 10.6818, 10.682, 28.6661
2.80344, 42, 47.6072, 10.7856, 6.63325, -5.6072, 0, 10.7856, 10.7856, 11.0271, 10.7915, 10.7916, 16.8371, 10.7856, 10.7856, 10.7856, 10.7856, 10.7856, 10.7856, 10.7856, 10.7856, 22.0236, 10.7856, 10.7858, 30.0641
2.81131, 56, 47.1211, 10.8884, 7.61577, 8.87893, 0, 10.8884, 10.8884, 11.1299, 10.8943, 10.8946, 16.8297, 10.8884, 10.8884, 10.8884, 10.8884, 10.8884, 10.8884, 10.8884, 10.8884, 20.5825, 10.8884, 10.8886, 31.2318
2.81918, 40, 46.6644, 10.99, 6.48074, -6.66438, 0, 10.99, 10.99, 11.2315, 10.9959, 10.9964, 16.8126, 10.99, 10.99, 10.99, 10.99, 10.99, 10.99, 10.99, 10.99, 19.4543, 10.99, 10.9903, 32.1231
2.82704, 50, 46.1667, 11.0901, 7.2111, 3.83327, 0, 11.0901, 11.0901, 11.3316, 11.096, 11.0968, 16.7645, 11.0901, 11.0901, 11.0901, 11.0901, 11.0901, 11.0901, 11.0901, 11.0901, 18.6251, 11.0901, 11.0906, 32.7026
2.83491, 64, 45.5699, 11.1883, 8.12404, 18.4301, 0, 11.1883, 11.1883, 11.4298, 11.1942, 11.1953, 16.6716, 11.1883, 11.1883, 11.1883, 11.1883, 11.1883, 11.1883, 11.1883, 11.1883, 18.0711, 11.1883, 11.189, 32.9487
2.84277, 34, 44.8316, 11.2841, 6, -10.8316, 0, 11.2841, 11.2842, 11.5256, 11.29, 11.2914, 16.5269, 11.2841, 11.2841, 11.2841, 11.2841, 11.2841, 11.2841, 11.2841, 11.2841, 17.7623, 11.2841, 11.2851, 32.855
2.85064, 40, 43.9269, 11.3769, 6.48074, -3.9269, 0, 11.3769, 11.3769, 11.6184, 11.3828, 11.3844, 16.3297, 11.3769, 11.3769, 11.3769, 11.3769, 11.3769, 11.3769, 11.3769, 11.3769, 17.6644, 11.3769, 11.3782, 32.4302
2.85851, 34, 42.8485, 11.4656, 6, -8.84847, 0, 11.4656, 11.4656, 11.7071, 11.4715, 11.4735, 16.0839, 11.4656, 11.4656, 11.4656, 11.4656, 11.4656, 11.4656, 11.4656, 11.4656, 17.7407, 11.4656, 11.4674, 31.698
2.86637, 30, 41.605, 11.5493, 5.65685, -11.605, 0, 11.5493, 11.5493, 11.7908, 11.5552, 11.5576, 15.7968, 11.5493, 11.5493, 11.5493, 11.5493, 11.5493, 11.5493, 11.5493, 11.5493, 17.954, 11.5493, 11.5516, 30.6949
2.87424, 36, 40.2185, 11.6267, 6.16441, -4.21851, 0, 11.6267, 11.6267, 11.8682, 11.6326, 11.6353, 15.4782, 11.6267, 11.6267, 11.6267, 11.6267, 11.6267, 11.6267, 11.6267, 11.6267, 18.2678, 11.6267, 11.6296, 29.4669
2.8821, 60, 38.7204, 11.6963, 7.87401, 21.2796, 0, 11.6963, 11.6964, 11.9378, 11.7022, 11.7054, 15.1384, 11.6963, 11.6963, 11.6963, 11.6963, 11.6963, 11.6963, 11.6963, 11.6963, 18.6476, 11.6963, 11.7001, 28.0668
2.88997, 26, 37.1479, 11.7566, 5.2915, -11.1479, 0, 11.7566, 11.7566, 11.9981, 11.7625, 11.766, 14.788, 11.7566, 11.7566, 11.7566, 11.7566, 11.7566, 11.7566, 11.7566, 11.7566, 19.0614, 11.7566, 11.7612, 26.5502
2.89784, 44, 35.5396, 11.8057, 6.78233, 8.46038, 0, 11.8058, 11.8058, 12.0472, 11.8116, 11.8156, 14.4363, 11.8057, 11.8057, 11.8057, 11.8057, 11.8057, 11.8057, 11.8057, 11.8057, 19.4801, 11.8057, 11.8114, 24.9718
2.9057, 30, 33.9327, 11.842, 5.65685, -3.93269, 0, 11.842, 11.842, 12.0835, 11.8479, 11.8523, 14.091, 11.842, 11.842, 11.842, 11.842, 11.842, 11.842, 11.842, 11.842, 19.8786, 11.842, 11.8488, 23.3825
2.91357, 22, 32.3595, 11.8636, 4.89898, -10.3595, 0, 11.8636, 11.8636, 12.1051, 11.8695, 11.8744, 13.7581, 11.8636, 11.8636, 11.8636, 11.8636, 11.8636, 11.8636, 11.8636, 11.8636, 20.2355, 11.8636, 11.8717, 21.8269
2.92143, 50, 30.8461, 11.869, 7.2111, 19.1539, 0, 11.869, 11.869, 12.1105, 11.8749, 11.8802, 13.4412, 11.869, 11.869, 11.869, 11.869, 11.869, 11.869, 11.869, 11.869, 20.5333, 11.869, 11.8784, 20.3414
2.9293, 22, 29.4108, 11.8566, 4.89898, -7.41083, 0, 11.8566, 11.8567, 12.0981, 11.8625, 11.8683, 13.1421, 11.8566, 11.8566, 11.8566, 11.8566, 11.8566, 11.8566, 11.8566, 11.8566, 20.7585, 11.8566, 11.8675, 18.9535
2.93716, 36, 28.0647, 11.8256, 6.16441, 7.93526, 0, 11.8256, 11.8256, 12.0671, 11.8315, 11.8377, 12.8612, 11.8256, 11.8256, 11.8256, 11.8256, 11.8256, 11.8256, 11.8256, 11.8256, 20.9014, 11.8256, 11.8379, 17.6814
2.94503, 24, 26.8116, 11.7752, 5.09902, -2.81164, 0, 11.7752, 11.7752, 12.0167, 11.7811, 11.7879, 12.5972, 11.7752, 11.7752, 11.7752, 11.7752, 11.7752, 11.7752, 11.7752, 11.7752, 20.956, 11.7752, 11.7889, 16.5351
2.9529, 28, 25.6494, 11.7055, 5.47723, 2.35056, 0, 11.7055, 11.7055, 11.947, 11.7114, 11.7187, 12.3483, 11.7055, 11.7055, 11.7055, 11.7055, 11.7055, 11.7055, 11.7055, 11.7055, 20.9193, 11.7055, 11.7205, 15.5171
2.96076, 18, 24.5714, 11.6169, 4.47214, -6.57144, 0, 11.6169, 11.6169, 11.8584, 11.6228, 11.6306, 12.1123, 11.6169, 11.6169, 11.6169, 11.6169, 11.6169, 11.6169, 11.6169, 11.6169, 20.7915, 11.6169, 11.6331, 14.6241
2.96863, 26, 23.568, 11.5106, 5.2915, 2.43204, 0, 11.5106, 11.5106, 11.7521, 11.5165, 11.5249, 11.8868, 11.5106, 11.5106, 11.5106, 11.5106, 11.5106, 11.5106, 11.5106, 11.5106, 20.5754, 11.5106, 11.5278, 13.8481
2.97649, 18, 22.6278, 11.3884, 4.47214, -4.62781, 0, 11.3884, 11.3885, 11.6299, 11.3943, 11.4033, 11.67, 11.3884, 11.3884, 11.3884, 11.3884, 11.3884, 11.3884, 11.3884, 11.3884, 20.2758, 11.3884, 11.4064, 13.1786
2.98436, 26, 21.7397, 11.2527, 5.2915, 4.26033, 0, 11.2527, 11.2527, 11.4942, 11.2586, 11.2681, 11.4603, 11.2527, 11.2527, 11.2527, 11.2527, 11.2527, 11.2527, 11.2527, 11.2527, 19.8997, 11.2527, 11.2712, 12.6036
2.99223, 12, 20.8932, 11.1062, 3.74166, -8.89322, 0, 11.1062, 11.1062, 11.3477, 11.1121, 11.1221, 11.2571, 11.1062, 11.1062, 11.1062, 11.1062, 11.1062, 11.1062, 11.1062, 11.1062, 19.4555, 11.1062, 11.125, 12.1107
3.00009, 14, 20.08, 10.952, 4, -6.07999, 0, 10.952, 10.9521, 11.1935, 10.9579, 10.9686, 11.0601, 10.952, 10.952, 10.952, 10.952, 10.952, 10.952, 10.952, 10.952, 18.9529, 10.952, 10.9708, 11.6882
3.00796, 30, 19.2938, 10.7936, 5.65685, 10.7062, 0, 10.7936, 10.7936, 11.0351, 10.7995, 10.8108, 10.8699, 10.7936, 10.7936, 10.7936, 10.7936, 10.7936, 10.7936, 10.7936, 10.7936, 18.4028, 10.7936, 10.8121, 11.3252
3.01582, 20, 18.531, 10.6342, 4.69042, 1.46898, 0, 10.6342, 10.6343, 10.8757, 10.6401, 10.652, 10.6873, 10.6342, 10.6342, 10.6342, 10.6342, 10.6342, 10.6342, 10.6342, 10.6342, 17.8164, 10.6342, 10.6522, 11.0125
3.02369, 16, 17.7904, 10.4771, 4.24264, -1.79042, 0, 10.4771, 10.4771, 10.7186, 10.483, 10.4955, 10.5135, 10.4771, 10.4771, 10.4771, 10.4771, 10.4771, 10.4771, 10.4771, 10.4771, 17.2057, 10.4771, 10.4942, 10.7424
3.03156, 10, 17.0731, 10.325, 3.4641, -7.07306, 0, 10.325, 10.3251, 10.5665, 10.3309, 10.3441, 10.3497, 10.325, 10.325, 10.325, 10.325, 10.325, 10.325, 10.325, 10.325, 16.5824, 10.325, 10.3411, 10.5085
3.03942, 6, 16.3816, 10.1805, 2.82843, -10.3816, 0, 10.1805, 10.1805, 10.422, 10.1864, 10.2002, 10.1969, 10.1805, 10.1805, 10.1805, 10.1805, 10.1805, 10.1805, 10.1805, 10.1805, 15.9581, 10.1805, 10.1954, 10.3055
3.04729, 8, 15.7198, 10.0454, 3.16228, -7.71977, 0, 10.0454, 10.0454, 10.2869, 10.0513, 10.0658, 10.0562, 10.0454, 10.0454, 10.0454, 10.0454, 10.0454, 10.0454, 10.0454, 10.0454, 15.3436, 10.0454, 10.059, 10.1293
3.05515, 8, 15.092, 9.921, 3.16228, -7.09197, 0, 9.92101, 9.92102, 10.1625, 9.9269, 9.94207, 9.92799, 9.921, 9.921, 9.921, 9.921, 9.921, 9.921, 9.921, 9.921, 14.7487, 9.921, 9.93325, 9.97657
3.06302, 8, 14.5025, 9.80807, 3.16228, -6.50253, 0, 9.80808, 9.8081, 10.0496, 9.81398, 9.82982, 9.81253, 9.80807, 9.80807, 9.80807, 9.80807, 9.80807, 9.80807, 9.80807, 9.80807, 14.1818, 9.80807, 9.81892, 9.84434
3.07089, 10, 13.9552, 9.70678, 3.4641, -3.95525, 0, 9.70679, 9.7068, 9.94827, 9.71268, 9.72922, 9.70959, 9.70678, 9.70678, 9.70678, 9.70678, 9.70678, 9.70678, 9.70678, 9.70678, 13.6498, 9.70678, 9.71624, 9.73011
3.07875, 14, 13.453, 9.61683, 4, 0.547035, 0, 9.61684, 9.61685, 9.85832, 9.62273, 9.63998, 9.61857, 9.61683, 9.61683, 9.61683, 9.61683, 9.61683, 9.61683, 9.61683, 9.61683, 13.1577, 9.61683, 9.62496, 9.63163
3.08662, 6, 12.9975, 9.53758, 2.82843, -6.99747, 0, 9.53759, 9.53761, 9.77908, 9.54349, 9.56145, 9.53865, 9.53758, 9.53758, 9.53758, 9.53758, 9.53758, 9.53758, 9.53758, 9.53758, 12.7089, 9.53758, 9.54448, 9.54684
3.09448, 10, 12.5892, 9.46814, 3.4641, -2.58921, 0, 9.46815, 9.46817, 9.70964, 9.47405, 9.49273, 9.46879, 9.46814, 9.46814, 9.46814, 9.46814, 9.46814, 9.46814, 9.46814, 9.46814, 12.3051, 9.46814, 9.4739, 9.47385
3.10235, 2, 12.2274, 9.4075, 2, -10.2274, 0, 9.40751, 9.40753, 9.649, 9.41341, 9.43283, 9.40789, 9.4075, 9.4075, 9.4075, 9.4075, 9.4075, 9.4075, 9.4075, 9.4075, 11.9461, 9.4075, 9.41224, 9.41097
3.11022, 2, 11.9103, 9.35464, 2, -9.91026, 0, 9.35465, 9.35467, 9.59614, 9.36055, 9.38071, 9.35487, 9.35464, 9.35464, 9.35464, 9.35464, 9.35464, 9.35464, 9.35464, 9.35464, 11.6306, 9.35464, 9.35848, 9.35672
3.11808, 2, 11.6349, 9.30864, 2, -9.6349, 0, 9.30865, 9.30866, 9.55014, 9.31454, 9.33546, 9.30877, 9.30864, 9.30864, 9.30864, 9.30864, 9.30864, 9.30864, 9.30864, 9.30864, 11.3562, 9.30864, 9.3117, 9.30987
3.12595, 10, 11.3979, 9.26874, 3.4641, -1.39792, 0, 9.26875, 9.26876, 9.51023, 9.27464, 9.29632, 9.26881, 9.26874, 9.26874, 9.26874, 9.26874, 9.26874, 9.26874, 9.26874, 9.26874, 11.1197, 9.26874, 9.27115, 9.26945
3.13381, 4, 11.1955, 9.2344, 2.44949, -7.19549, 0, 9.23441, 9.23442, 9.4759, 9.2403, 9.26275, 9.23444, 9.2344, 9.2344, 9.2344, 9.2344, 9.2344, 9.2344, 9.2344, 9.2344, 10.9174, 9.2344, 9.23627, 9.23481
3.14168, 6, 11.0237, 9.20531, 2.82843, -5.02365, 0, 9.20533, 9.20534, 9.44681, 9.21122, 9.23445, 9.20534, 9.20531, 9.20531, 9.20531, 9.20531, 9.20531, 9.20531, 9.20531, 9.20532, 10.7454, 9.20531, 9.20675, 9.20555
3.14955, 4, 10.8785, 9.18139, 2.44949, -6.87854, 0, 9.1814, 9.18141, 9.42288, 9.18729, 9.21131, 9.1814, 9.18139, 9.18139, 9.18139, 9.18139, 9.18139, 9.18139, 9.18139, 9.18139, 10.6, 9.18139, 9.18246, 9.18152
3.15741, 6, 10.7565, 9.16271, 2.82843, -4.75655, 0, 9.16273, 9.16274, 9.40421, 9.16862, 9.19344, 9.16272, 9.16271, 9.16271, 9.16271, 9.16271, 9.16271, 9.16271, 9.16271, 9.16271, 10.4775, 9.16271, 9.16352, 9.16279
3.16528, 6, 10.6545, 9.14953, 2.82843, -4.65446, 0, 9.14954, 9.14956, 9.39103, 9.15543, 9.18106, 9.14953, 9.14953, 9.14953, 9.14953, 9.14953, 9.14953, 9.14953, 9.14953, 9.14953, 10.3749, 9.14953, 9.15012, 9.14957
3.17314, 4, 10.5695, 9.14215, 2.44949, -6.56951, 0, 9.14217, 9.14218, 9.38365, 9.14806, 9.1745, 9.14216, 9.14215, 9.14215, 9.14215, 9.14215, 9.14215, 9.14215, 9.14215, 9.14216, 10.2893, 9.14215, 9.14258, 9.14218
3.18101, 12, 10.4994, 9.14093, 3.74166, 1.50062, 0, 9.14094, 9.14095, 9.38243, 9.14683, 9.17411, 9.14093, 9.14093, 9.14093, 9.14093, 9.14093, 9.14093, 9.14093, 9.14093, 9.14093, 10.2184, 9.14093, 9.14123, 9.14094
3.18888, 4, 10.4422, 9.14615, 2.44949, -6.4422, 0, 9.14616, 9.14618, 9.38765, 9.15206, 9.18017, 9.14615, 9.14615, 9.14615, 9.14615, 9.14615, 9.14615, 9.14615, 9.14615, 9.14615, 10.1605, 9.14615, 9.14637, 9.14616
3.19674, 4, 10.3965, 9.15806, 2.44949, -6.39651, 0, 9.15807, 9.15809, 9.39956, 9.16397, 9.19292, 9.15806, 9.15806, 9.15806, 9.15806, 9.15806, 9.15806, 9.15806, 9.15806, 9.15806, 10.1141, 9.15806, 9.15821, 9.15806
3.20461, 0, 10.3612, 9.17677, 1.41421, -10.3612, 0, 9.17678, 9.1768, 9.41827, 9.18268, 9.21249, 9.17677, 9.17677, 9.17677, 9.17677, 9.17677, 9.17677, 9.17677, 9.17677, 9.17677, 10.0779, 9.17677, 9.17688, 9.17677
3.21247, 0, 10.3353, 9.20226, 1.41421, -10.3353, 0, 9.20227, 9.20229, 9.44376, 9.20817, 9.23885, 9.20226, 9.20226, 9.20226, 9.20226, 9.20226, 9.20226, 9.20226, 9.20226, 9.20226, 10.0512, 9.20226, 9.20235, 9.20226
3.22034, 6, 10.3182, 9.23436, 2.82843, -4.31819, 0, 9.23438, 9.23439, 9.47586, 9.24027, 9.27183, 9.23436, 9.23436, 9.23436, 9.23436, 9.23436, 9.23436, 9.23436, 9.23436, 9.23436, 10.0332, 9.23436, 9.23444, 9.23436
3.22821, 6, 10.3093, 9.27279, 2.82843, -4.30928, 0, 9.2728, 9.27281, 9.51429, 9.27869, 9.31114, 9.27279, 9.27279, 9.27279, 9.27279, 9.27279, 9.27279, 9.27279, 9.27279, 9.27279, 10.0234, 9.27279, 9.27286, 9.27279
3.23607, 6, 10.3081, 9.31709, 2.82843, -4.30807, 0, 9.3171, 9.31711, 9.55859, 9.32299, 9.35634, 9.31709, 9.31709, 9.31709, 9.31709, 9.31709, 9.31709, 9.31709, 9.31709, 9.31709, 10.0213, 9.31709, 9.31718, 9.31709
3.24394, 12, 10.3141, 9.36674, 3.74166, 1.68592, 0, 9.36675, 9.36676, 9.60824, 9.37264, 9.40689, 9.36674, 9.36674, 9.36674, 9.36674, 9.36674, 9.36674, 9.36674, 9.36674, 9.36674, 10.0264, 9.36674, 9.36687, 9.36674
3.2518, 6, 10.3268, 9.4211, 2.82843, -4.32684, 0, 9.42111, 9.42112, 9.6626, 9.427, 9.46217, 9.4211, 9.4211, 9.4211, 9.4211, 9.4211, 9.4211, 9.4211, 9.4211, 9.4211, 10.0381, 9.4211, 9.42129, 9.4211
3.25967, 8, 10.3458, 9.47948, 3.16228, -2.34584, 0, 9.47949, 9.47951, 9.72098, 9.48538, 9.52148, 9.47948, 9.47948, 9.47948, 9.47948, 9.47948, 9.47948, 9.47948, 9.47948, 9.47948, 10.0561, 9.47948, 9.47977, 9.47948
3.26754, 4, 10.3705, 9.54115, 2.44949, -6.37054, 0, 9.54116, 9.54118, 9.78265, 9.54706, 9.58408, 9.54115, 9.54115, 9.54115, 9.54115, 9.54115, 9.54115, 9.54115, 9.54115, 9.54115, 10.0797, 9.54115, 9.54159, 9.54115
3.2754, 8, 10.4004, 9.60536, 3.16228, -2.40035, 0, 9.60537, 9.60538, 9.84686, 9.61126, 9.64923, 9.60536, 9.60536, 9.60536, 9.60536, 9.60536, 9.60536, 9.60536, 9.60536, 9.60536, 10.1084, 9.60536, 9.60601, 9.60536
3.28327, 4, 10.4347, 9.67136, 2.44949, -6.43467, 0, 9.67137, 9.67139, 9.91286, 9.67727, 9.71618, 9.67136, 9.67136, 9.67136, 9.67136, 9.67136, 9.67136, 9.67136, 9.67136, 9.67136, 10.1414, 9.67136, 9.67232, 9.67136
3.29113, 8, 10.4728, 9.7384, 3.16228, -2.47282, 0, 9.73841, 9.73843, 9.9799, 9.74431, 9.78418, 9.7384, 9.7384, 9.7384, 9.7384, 9.7384, 9.7384, 9.7384, 9.7384, 9.7384, 10.1782, 9.7384, 9.73979, 9.7384
3.299, 4, 10.5141, 9.80579, 2.44949, -6.51414, 0, 9.80581, 9.80582, 10.0473, 9.8117, 9.85254, 9.80579, 9.80579, 9.80579, 9.80579, 9.80579, 9.80579, 9.80579, 9.80579, 9.80579, 10.218, 9.80579, 9.80777, 9.80579
3.30687, 4, 10.5579, 9.87286, 2.44949, -6.55793, 0, 9.87287, 9.87288, 10.1144, 9.87876, 9.92058, 9.87286, 9.87286, 9.87286, 9.87286, 9.87286, 9.87286, 9.87286, 9.87286, 9.87286, 10.26, 9.87286, 9.87563, 9.87286
3.31473, 8, 10.6035, 9.93899, 3.16228, -2.60351, 0, 9.939, 9.93902, 10.1805, 9.94489, 9.9877, 9.93899, 9.93899, 9.93899, 9.93899, 9.93899, 9.93899, 9.93899, 9.93899, 9.93899, 10.3035, 9.93899, 9.94282, 9.93899
3.3226, 8, 10.6503, 10.0036, 3.16228, -2.65025, 0, 10.0036, 10.0037, 10.2451, 10.0095, 10.0533, 10.0036, 10.0036, 10.0036, 10.0036, 10.0036, 10.0036, 10.0036, 10.0036, 10.0036, 10.3479, 10.0036, 10.0088, 10.0036
3.33046, 4, 10.6975, 10.0663, 2.44949, -6.69753, 0, 10.0663, 10.0663, 10.3078, 10.0722, 10.117, 10.0663, 10.0663, 10.0663, 10.0663, 10.0663, 10.0663, 10.0663, 10.0663, 10.0663, 10.3924, 10.0663, 10.0733, 10.0663
3.33833, 8, 10.7448, 10.1267, 3.16228, -2.74481, 0, 10.1267, 10.1267, 10.3682, 10.1326, 10.1784, 10.1267, 10.1267, 10.1267, 10.1267, 10.1267, 10.1267, 10.1267, 10.1267, 10.1267, 10.4364, 10.1267, 10.1359, 10.1267
3.3462, 8, 10.7916, 10.1844, 3.16228, -2.79164, 0, 10.1844, 10.1844, 10.4259, 10.1903, 10.2371, 10.1844, 10.1844, 10.1844, 10.1844, 10.1844, 10.1844, 10.1844, 10.1844, 10.1844, 10.4795, 10.1844, 10.1964, 10.1844
3.35406, 4, 10.8377, 10.2393, 2.44949, -6.83767, 0, 10.2393, 10.2393, 10.4808, 10.2452, 10.2931, 10.2393, 10.2393, 10.2393, 10.2393, 10.2393, 10.2393, 10.2393, 10.2393, 10.2393, 10.5211, 10.2393, 10.2546, 10.2393
