   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_216.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.0748, 6, 3.89289, 3.83034, 2.82843, 2.10711, 0, 3.83037, 3.83034, 3.83034, 3.83034, 3.83034, 3.83034, 3.83034, 3.83034, 3.83034, 3.83034, 3.83034, 3.83034, 3.83034, 3.83034, 3.83034, 3.83034, 3.83034, 3.83034, 3.89286, 3.83034
11.0827, 8, 3.8643, 3.81105, 3.16228, 4.1357, 0, 3.81108, 3.81105, 3.81105, 3.81105, 3.81105, 3.81105, 3.81105, 3.81105, 3.81105, 3.81105, 3.81105, 3.81105, 3.81105, 3.81105, 3.81105, 3.81105, 3.81105, 3.81105, 3.86427, 3.81105
11.0905, 6, 3.83587, 3.79088, 2.82843, 2.16413, 0, 3.79091, 3.79088, 3.79088, 3.79088, 3.79088, 3.79088, 3.79088, 3.79088, 3.79088, 3.79088, 3.79088, 3.79088, 3.79088, 3.79088, 3.79088, 3.79088, 3.79088, 3.79088, 3.83584, 3.79088
11.0984, 2, 3.80802, 3.77031, 2, -1.80802, 0, 3.77034, 3.77031, 3.77031, 3.77031, 3.77031, 3.77031, 3.77031, 3.77031, 3.77031, 3.77031, 3.77031, 3.77031, 3.77031, 3.77031, 3.77031, 3.77031, 3.77031, 3.77031, 3.80799, 3.77031
11.1063, 4, 3.78117, 3.74979, 2.44949, 0.218829, 0, 3.74982, 3.74979, 3.74979, 3.74979, 3.74979, 3.74979, 3.74979, 3.74979, 3.74979, 3.74979, 3.74979, 3.74979, 3.74979, 3.74979, 3.74979, 3.74979, 3.74979, 3.74979, 3.78114, 3.74979
11.1141, 12, 3.75821, 3.7323, 3.74166, 8.24179, 0, 3.73233, 3.7323, 3.7323, 3.7323, 3.7323, 3.7323, 3.7323, 3.7323, 3.7323, 3.7323, 3.7323, 3.7323, 3.7323, 3.7323, 3.7323, 3.7323, 3.7323, 3.7323, 3.75818, 3.7323
11.122, 12, 3.7346, 3.71336, 3.74166, 8.2654, 0, 3.71339, 3.71336, 3.71336, 3.71336, 3.71336, 3.71336, 3.71336, 3.71336, 3.71336, 3.71336, 3.71336, 3.71336, 3.71336, 3.71336, 3.71336, 3.71336, 3.71336, 3.71336, 3.73457, 3.71336
11.1299, 10, 3.71063, 3.69336, 3.4641, 6.28937, 0, 3.69339, 3.69336, 3.69336, 3.69336, 3.69336, 3.69336, 3.69336, 3.69336, 3.69336, 3.69336, 3.69336, 3.69336, 3.69336, 3.69336, 3.69336, 3.69336, 3.69336, 3.69336, 3.71061, 3.69336
11.1377, 12, 3.68681, 3.67286, 3.74166, 8.31319, 0, 3.67289, 3.67286, 3.67286, 3.67286, 3.67286, 3.67286, 3.67286, 3.67286, 3.67286, 3.67286, 3.67286, 3.67286, 3.67286, 3.67286, 3.67286, 3.67286, 3.67286, 3.67286, 3.68678, 3.67286
11.1456, 10, 3.66359, 3.65242, 3.4641, 6.33641, 0, 3.65245, 3.65242, 3.65242, 3.65242, 3.65242, 3.65242, 3.65242, 3.65242, 3.65242, 3.65242, 3.65242, 3.65242, 3.65242, 3.65242, 3.65242, 3.65242, 3.65242, 3.65242, 3.66356, 3.65242
11.1535, 8, 3.64423, 3.63534, 3.16228, 4.35577, 0, 3.63537, 3.63534, 3.63534, 3.63534, 3.63534, 3.63534, 3.63534, 3.63534, 3.63534, 3.63534, 3.63534, 3.63534, 3.63534, 3.63534, 3.63534, 3.63534, 3.63534, 3.63534, 3.6442, 3.63534
11.1613, 12, 3.62362, 3.6166, 3.74166, 8.37638, 0, 3.61663, 3.6166, 3.6166, 3.6166, 3.6166, 3.6166, 3.6166, 3.6166, 3.6166, 3.6166, 3.6166, 3.6166, 3.6166, 3.6166, 3.6166, 3.6166, 3.6166, 3.6166, 3.62359, 3.6166
11.1692, 0, 3.60212, 3.59662, 1.41421, -3.60212, 0, 3.59665, 3.59662, 3.59662, 3.59662, 3.59662, 3.59662, 3.59662, 3.59662, 3.59662, 3.59662, 3.59662, 3.59662, 3.59662, 3.59662, 3.59662, 3.59662, 3.59662, 3.59662, 3.60209, 3.59662
11.1771, 6, 3.58033, 3.57605, 2.82843, 2.41967, 0, 3.57608, 3.57605, 3.57605, 3.57605, 3.57605, 3.57605, 3.57605, 3.57605, 3.57605, 3.57605, 3.57605, 3.57605, 3.57605, 3.57605, 3.57605, 3.57605, 3.57605, 3.57605, 3.58031, 3.57605
11.185, 8, 3.55886, 3.55554, 3.16228, 4.44114, 0, 3.55557, 3.55554, 3.55554, 3.55554, 3.55554, 3.55554, 3.55554, 3.55554, 3.55554, 3.55554, 3.55554, 3.55554, 3.55554, 3.55554, 3.55554, 3.55555, 3.55554, 3.55554, 3.55883, 3.55554
11.1928, 4, 3.54156, 3.53902, 2.44949, 0.458435, 0, 3.53905, 3.53902, 3.53902, 3.53902, 3.53902, 3.53902, 3.53902, 3.53902, 3.53902, 3.53902, 3.53902, 3.53902, 3.53902, 3.53902, 3.53902, 3.53902, 3.53902, 3.53902, 3.54153, 3.53902
11.2007, 4, 3.52257, 3.52063, 2.44949, 0.477425, 0, 3.52066, 3.52063, 3.52063, 3.52063, 3.52063, 3.52063, 3.52063, 3.52063, 3.52063, 3.52063, 3.52063, 3.52063, 3.52063, 3.52063, 3.52063, 3.52063, 3.52063, 3.52063, 3.52255, 3.52063
11.2086, 4, 3.50232, 3.50083, 2.44949, 0.497683, 0, 3.50086, 3.50083, 3.50083, 3.50083, 3.50083, 3.50083, 3.50083, 3.50083, 3.50083, 3.50083, 3.50083, 3.50083, 3.50083, 3.50083, 3.50083, 3.50083, 3.50083, 3.50083, 3.50229, 3.50083
11.2164, 6, 3.4815, 3.48037, 2.82843, 2.5185, 0, 3.4804, 3.48037, 3.48037, 3.48037, 3.48037, 3.48037, 3.48037, 3.48037, 3.48037, 3.48037, 3.48037, 3.48037, 3.48037, 3.48037, 3.48037, 3.48037, 3.48037, 3.48037, 3.48147, 3.48037
11.2243, 8, 3.46083, 3.45997, 3.16228, 4.53917, 0, 3.46, 3.45997, 3.45997, 3.45997, 3.45997, 3.45997, 3.45997, 3.45997, 3.45997, 3.45997, 3.45997, 3.45997, 3.45997, 3.45997, 3.45997, 3.45997, 3.45997, 3.45997, 3.4608, 3.45997
11.2322, 2, 3.44461, 3.44394, 2, -1.44461, 0, 3.44397, 3.44394, 3.44394, 3.44394, 3.44394, 3.44394, 3.44394, 3.44394, 3.44394, 3.44394, 3.44394, 3.44394, 3.44394, 3.44394, 3.44394, 3.44394, 3.44394, 3.44394, 3.44458, 3.44394
11.24, 6, 3.42642, 3.42589, 2.82843, 2.57358, 0, 3.42592, 3.42589, 3.42589, 3.42589, 3.42589, 3.42589, 3.42589, 3.42589, 3.42589, 3.42589, 3.42589, 3.42589, 3.42589, 3.42589, 3.42589, 3.42589, 3.42589, 3.42589, 3.42639, 3.42589
11.2479, 4, 3.40673, 3.4063, 2.44949, 0.593266, 0, 3.40633, 3.4063, 3.4063, 3.4063, 3.4063, 3.4063, 3.4063, 3.4063, 3.4063, 3.4063, 3.4063, 3.4063, 3.4063, 3.4063, 3.4063, 3.4063, 3.4063, 3.4063, 3.4067, 3.4063
11.2558, 6, 3.38635, 3.38597, 2.82843, 2.61365, 0, 3.386, 3.38597, 3.38597, 3.38597, 3.38597, 3.38597, 3.38597, 3.38597, 3.38597, 3.38597, 3.38597, 3.38597, 3.38597, 3.38597, 3.38597, 3.38597, 3.38597, 3.38597, 3.38632, 3.38597
11.2636, 2, 3.36606, 3.3657, 2, -1.36606, 0, 3.36573, 3.3657, 3.3657, 3.3657, 3.3657, 3.3657, 3.3657, 3.3657, 3.3657, 3.3657, 3.3657, 3.3657, 3.3657, 3.3657, 3.3657, 3.3657, 3.3657, 3.3657, 3.36603, 3.3657
11.2715, 8, 3.35051, 3.35013, 3.16228, 4.64949, 0, 3.35016, 3.35013, 3.35013, 3.35013, 3.35013, 3.35013, 3.35013, 3.35013, 3.35013, 3.35013, 3.35013, 3.35013, 3.35013, 3.35013, 3.35013, 3.35013, 3.35013, 3.35013, 3.35048, 3.35013
11.2794, 0, 3.33283, 3.33241, 1.41421, -3.33283, 0, 3.33244, 3.33241, 3.33241, 3.33241, 3.33241, 3.33241, 3.33241, 3.33241, 3.33241, 3.33241, 3.33241, 3.33241, 3.33241, 3.33241, 3.33241, 3.33241, 3.33241, 3.33241, 3.3328, 3.33241
11.2873, 2, 3.31352, 3.31302, 2, -1.31352, 0, 3.31306, 3.31302, 3.31302, 3.31302, 3.31302, 3.31302, 3.31302, 3.31302, 3.31302, 3.31302, 3.31302, 3.31302, 3.31302, 3.31302, 3.31302, 3.31302, 3.31302, 3.31302, 3.31349, 3.31302
11.2951, 4, 3.29345, 3.29285, 2.44949, 0.70655, 0, 3.29288, 3.29285, 3.29285, 3.29285, 3.29285, 3.29285, 3.29285, 3.29285, 3.29285, 3.29285, 3.29285, 3.29285, 3.29285, 3.29285, 3.29285, 3.29285, 3.29285, 3.29285, 3.29342, 3.29285
11.303, 6, 3.27348, 3.27273, 2.82843, 2.72652, 0, 3.27276, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27345, 3.27273
11.3109, 4, 3.27367, 3.27273, 2.44949, 0.726328, 0, 3.27276, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27364, 3.27273
11.3187, 8, 3.27699, 3.2758, 3.16228, 4.72301, 0, 3.27583, 3.2758, 3.2758, 3.2758, 3.2758, 3.2758, 3.2758, 3.2758, 3.2758, 3.2758, 3.2758, 3.2758, 3.2758, 3.2758, 3.2758, 3.2758, 3.2758, 3.2758, 3.27695, 3.2758
11.3266, 0, 3.28036, 3.27887, 1.41421, -3.28036, 0, 3.27891, 3.27887, 3.27887, 3.27887, 3.27887, 3.27887, 3.27887, 3.27887, 3.27887, 3.27887, 3.27887, 3.27887, 3.27887, 3.27887, 3.27887, 3.27887, 3.27887, 3.27887, 3.28032, 3.27887
11.3345, 2, 3.28326, 3.2814, 2, -1.28326, 0, 3.28144, 3.2814, 3.2814, 3.2814, 3.2814, 3.2814, 3.2814, 3.2814, 3.2814, 3.2814, 3.2814, 3.2814, 3.2814, 3.2814, 3.2814, 3.2814, 3.2814, 3.2814, 3.28322, 3.2814
11.3423, 0, 3.28552, 3.28321, 1.41421, -3.28552, 0, 3.28325, 3.28321, 3.28321, 3.28321, 3.28321, 3.28321, 3.28321, 3.28321, 3.28321, 3.28321, 3.28321, 3.28321, 3.28321, 3.28321, 3.28321, 3.28321, 3.28321, 3.28321, 3.28548, 3.28321
11.3502, 2, 3.28787, 3.28502, 2, -1.28787, 0, 3.28506, 3.28502, 3.28502, 3.28502, 3.28502, 3.28502, 3.28502, 3.28502, 3.28502, 3.28502, 3.28502, 3.28502, 3.28502, 3.28502, 3.28502, 3.28502, 3.28502, 3.28502, 3.28783, 3.28502
11.3581, 10, 3.29328, 3.28978, 3.4641, 6.70672, 0, 3.28982, 3.28978, 3.28978, 3.28978, 3.28978, 3.28978, 3.28978, 3.28978, 3.28978, 3.28978, 3.28978, 3.28978, 3.28978, 3.28978, 3.28978, 3.28978, 3.28978, 3.28978, 3.29323, 3.28978
11.3659, 8, 3.29728, 3.29302, 3.16228, 4.70272, 0, 3.29307, 3.29302, 3.29302, 3.29302, 3.29302, 3.29302, 3.29302, 3.29302, 3.29302, 3.29302, 3.29302, 3.29302, 3.29302, 3.29302, 3.29302, 3.29302, 3.29302, 3.29302, 3.29723, 3.29302
11.3738, 0, 3.29875, 3.29361, 1.41421, -3.29875, 0, 3.29366, 3.29361, 3.29361, 3.29361, 3.29361, 3.29361, 3.29361, 3.29361, 3.29361, 3.29361, 3.29361, 3.29361, 3.29361, 3.29361, 3.29361, 3.29361, 3.29361, 3.29361, 3.2987, 3.29361
11.3817, 4, 3.29808, 3.29192, 2.44949, 0.701924, 0, 3.29197, 3.29192, 3.29192, 3.29192, 3.29192, 3.29192, 3.29192, 3.29192, 3.29192, 3.29192, 3.29192, 3.29192, 3.29192, 3.29192, 3.29192, 3.29192, 3.29192, 3.29192, 3.29803, 3.29192
11.3896, 4, 3.29551, 3.28818, 2.44949, 0.704491, 0, 3.28824, 3.28818, 3.28818, 3.28818, 3.28818, 3.28818, 3.28818, 3.28818, 3.28818, 3.28818, 3.28818, 3.28818, 3.28818, 3.28818, 3.28818, 3.28818, 3.28818, 3.28818, 3.29546, 3.28818
11.3974, 12, 3.29163, 3.28298, 3.74166, 8.70837, 0, 3.28303, 3.28298, 3.28298, 3.28298, 3.28298, 3.28298, 3.28298, 3.28298, 3.28298, 3.28298, 3.28298, 3.28298, 3.28298, 3.28298, 3.28298, 3.28298, 3.28298, 3.28298, 3.29157, 3.28298
11.4053, 2, 3.28717, 3.27704, 2, -1.28717, 0, 3.2771, 3.27704, 3.27704, 3.27704, 3.27704, 3.27704, 3.27704, 3.27704, 3.27704, 3.27704, 3.27704, 3.27704, 3.27704, 3.27704, 3.27704, 3.27704, 3.27704, 3.27704, 3.28711, 3.27704
11.4132, 2, 3.28217, 3.27039, 2, -1.28217, 0, 3.27046, 3.27039, 3.27039, 3.27039, 3.27039, 3.27039, 3.27039, 3.27039, 3.27039, 3.27039, 3.27039, 3.27039, 3.27039, 3.27039, 3.27039, 3.27039, 3.27039, 3.27039, 3.2821, 3.27039
11.421, 0, 3.27596, 3.26237, 1.41421, -3.27596, 0, 3.26244, 3.26237, 3.26237, 3.26237, 3.26237, 3.26237, 3.26237, 3.26237, 3.26237, 3.26237, 3.26237, 3.26237, 3.26237, 3.26237, 3.26237, 3.26238, 3.26237, 3.26237, 3.27589, 3.26237
11.4289, 4, 3.26922, 3.25368, 2.44949, 0.730775, 0, 3.25375, 3.25368, 3.25368, 3.25368, 3.25368, 3.25368, 3.25368, 3.25368, 3.25368, 3.25368, 3.25368, 3.25368, 3.25368, 3.25368, 3.25368, 3.25368, 3.25368, 3.25368, 3.26915, 3.25368
11.4368, 6, 3.26072, 3.24306, 2.82843, 2.73928, 0, 3.24314, 3.24306, 3.24306, 3.24306, 3.24306, 3.24306, 3.24306, 3.24306, 3.24306, 3.24306, 3.24306, 3.24306, 3.24306, 3.24306, 3.24306, 3.24306, 3.24306, 3.24306, 3.26063, 3.24306
11.4446, 4, 3.24988, 3.22998, 2.44949, 0.750117, 0, 3.23007, 3.22998, 3.22998, 3.22998, 3.22998, 3.22998, 3.22998, 3.22998, 3.22998, 3.22998, 3.22998, 3.22998, 3.22998, 3.22998, 3.22998, 3.22998, 3.22998, 3.22998, 3.24979, 3.22998
11.4525, 8, 3.23653, 3.21428, 3.16228, 4.76347, 0, 3.21437, 3.21428, 3.21428, 3.21428, 3.21428, 3.21428, 3.21428, 3.21428, 3.21428, 3.21428, 3.21428, 3.21428, 3.21428, 3.21428, 3.21428, 3.21428, 3.21428, 3.21428, 3.23644, 3.21428
11.4604, 2, 3.22128, 3.19658, 2, -1.22128, 0, 3.19668, 3.19658, 3.19658, 3.19658, 3.19658, 3.19658, 3.19658, 3.19658, 3.19658, 3.19658, 3.19658, 3.19658, 3.19658, 3.19658, 3.19658, 3.19658, 3.19658, 3.19658, 3.22117, 3.19658
11.4683, 10, 3.20512, 3.17791, 3.4641, 6.79488, 0, 3.17803, 3.17791, 3.17791, 3.17791, 3.17791, 3.17791, 3.17791, 3.17791, 3.17791, 3.17791, 3.17791, 3.17791, 3.17791, 3.17791, 3.17791, 3.17791, 3.17791, 3.17791, 3.205, 3.17791
11.4761, 10, 3.18904, 3.1593, 3.4641, 6.81096, 0, 3.15943, 3.1593, 3.1593, 3.1593, 3.1593, 3.1593, 3.1593, 3.1593, 3.1593, 3.1593, 3.1593, 3.1593, 3.1593, 3.1593, 3.1593, 3.1593, 3.1593, 3.1593, 3.1889, 3.1593
11.484, 6, 3.1814, 3.14914, 2.82843, 2.8186, 0, 3.1493, 3.14914, 3.14914, 3.14914, 3.14914, 3.14914, 3.14914, 3.14914, 3.14914, 3.14914, 3.14914, 3.14914, 3.14914, 3.14914, 3.14914, 3.14914, 3.14914, 3.14914, 3.18125, 3.14914
11.4919, 12, 3.16928, 3.13455, 3.74166, 8.83072, 0, 3.13473, 3.13455, 3.13455, 3.13455, 3.13455, 3.13455, 3.13455, 3.13455, 3.13455, 3.13455, 3.13455, 3.13455, 3.13455, 3.13455, 3.13455, 3.13455, 3.13455, 3.13455, 3.1691, 3.13455
11.4997, 8, 3.15301, 3.11591, 3.16228, 4.84699, 0, 3.11612, 3.11591, 3.11591, 3.11591, 3.11591, 3.11591, 3.11591, 3.11591, 3.11591, 3.11591, 3.11591, 3.11591, 3.11591, 3.11591, 3.11591, 3.11592, 3.11591, 3.11591, 3.15281, 3.11591
11.5076, 6, 3.13464, 3.0953, 2.82843, 2.86536, 0, 3.09554, 3.0953, 3.0953, 3.0953, 3.0953, 3.0953, 3.0953, 3.0953, 3.0953, 3.0953, 3.0953, 3.0953, 3.0953, 3.0953, 3.0953, 3.0953, 3.0953, 3.0953, 3.1344, 3.0953
11.5155, 10, 3.11616, 3.07475, 3.4641, 6.88384, 0, 3.07504, 3.07475, 3.07475, 3.07475, 3.07475, 3.07475, 3.07475, 3.07475, 3.07475, 3.07475, 3.07475, 3.07475, 3.07475, 3.07475, 3.07475, 3.07475, 3.07475, 3.07475, 3.11587, 3.07475
11.5233, 6, 3.11035, 3.06708, 2.82843, 2.88965, 0, 3.06744, 3.06708, 3.06708, 3.06708, 3.06708, 3.06708, 3.06708, 3.06708, 3.06708, 3.06708, 3.06708, 3.06708, 3.06708, 3.06708, 3.06708, 3.06708, 3.06708, 3.06708, 3.10999, 3.06708
11.5312, 4, 3.09842, 3.05353, 2.44949, 0.901577, 0, 3.05398, 3.05353, 3.05353, 3.05353, 3.05353, 3.05353, 3.05353, 3.05353, 3.05353, 3.05353, 3.05353, 3.05353, 3.05353, 3.05353, 3.05353, 3.05353, 3.05353, 3.05353, 3.09798, 3.05353
11.5391, 8, 3.0808, 3.03455, 3.16228, 4.9192, 0, 3.03512, 3.03455, 3.03455, 3.03455, 3.03455, 3.03455, 3.03455, 3.03455, 3.03455, 3.03455, 3.03455, 3.03455, 3.03455, 3.03455, 3.03455, 3.03455, 3.03455, 3.03455, 3.08023, 3.03455
11.5469, 6, 3.06023, 3.01291, 2.82843, 2.93977, 0, 3.01363, 3.01291, 3.01291, 3.01291, 3.01291, 3.01291, 3.01291, 3.01291, 3.01291, 3.01291, 3.01291, 3.01291, 3.01291, 3.01291, 3.01291, 3.01291, 3.01291, 3.01291, 3.05951, 3.01291
11.5548, 2, 3.03945, 2.99135, 2, -1.03945, 0, 2.99228, 2.99135, 2.99135, 2.99135, 2.99135, 2.99135, 2.99135, 2.99135, 2.99135, 2.99135, 2.99135, 2.99135, 2.99135, 2.99135, 2.99135, 2.99135, 2.99135, 2.99135, 3.03852, 2.99135
11.5627, 4, 3.03706, 2.98846, 2.44949, 0.962938, 0, 2.98967, 2.98846, 2.98846, 2.98846, 2.98846, 2.98846, 2.98846, 2.98846, 2.98846, 2.98846, 2.98846, 2.98846, 2.98846, 2.98846, 2.98846, 2.98846, 2.98846, 2.98846, 3.03585, 2.98846
11.5706, 4, 3.02555, 2.97671, 2.44949, 0.974449, 0, 2.97829, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 3.02397, 2.97671
11.5784, 0, 3.00564, 2.95681, 1.41421, -3.00564, 0, 2.95887, 2.95681, 2.95681, 2.95681, 2.95681, 2.95681, 2.95681, 2.95681, 2.95681, 2.95681, 2.95681, 2.95681, 2.95681, 2.95681, 2.95681, 2.95681, 2.95681, 2.95681, 3.00358, 2.95681
11.5863, 4, 2.98154, 2.9329, 2.44949, 1.01846, 0, 2.9356, 2.9329, 2.9329, 2.9329, 2.9329, 2.9329, 2.9329, 2.9329, 2.9329, 2.9329, 2.9329, 2.9329, 2.9329, 2.9329, 2.9329, 2.9329, 2.9329, 2.9329, 2.97884, 2.9329
11.5942, 0, 2.9574, 2.90909, 1.41421, -2.9574, 0, 2.9126, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.95388, 2.90909
11.602, 6, 2.97598, 2.92806, 2.82843, 3.02402, 0, 2.93263, 2.92806, 2.92806, 2.92806, 2.92806, 2.92806, 2.92806, 2.92806, 2.92806, 2.92806, 2.92806, 2.92806, 2.92806, 2.92806, 2.92806, 2.92806, 2.92806, 2.92806, 2.97141, 2.92806
11.6099, 4, 2.98485, 2.93727, 2.44949, 1.01515, 0, 2.9432, 2.93727, 2.93727, 2.93727, 2.93727, 2.93727, 2.93727, 2.93727, 2.93727, 2.93727, 2.93727, 2.93727, 2.93727, 2.93727, 2.93727, 2.93727, 2.93727, 2.93727, 2.97892, 2.93727
11.6178, 2, 2.98454, 2.93717, 2, -0.98454, 0, 2.94482, 2.93717, 2.93717, 2.93717, 2.93717, 2.93717, 2.93717, 2.93717, 2.93717, 2.93717, 2.93717, 2.93717, 2.93717, 2.93717, 2.93717, 2.93717, 2.93717, 2.93717, 2.97689, 2.93717
11.6256, 2, 2.97984, 2.93241, 2, -0.979843, 0, 2.94224, 2.93241, 2.93241, 2.93241, 2.93241, 2.93241, 2.93241, 2.93241, 2.93241, 2.93241, 2.93241, 2.93241, 2.93241, 2.93241, 2.93241, 2.93241, 2.93241, 2.93241, 2.97001, 2.93241
11.6335, 4, 2.97556, 2.92765, 2.44949, 1.02444, 0, 2.94022, 2.92765, 2.92765, 2.92765, 2.92765, 2.92765, 2.92765, 2.92765, 2.92765, 2.92765, 2.92765, 2.92765, 2.92765, 2.92765, 2.92765, 2.92765, 2.92765, 2.92765, 2.96299, 2.92765
11.6414, 6, 2.99028, 2.94132, 2.82843, 3.00972, 0, 2.95729, 2.94132, 2.94132, 2.94132, 2.94132, 2.94132, 2.94132, 2.94132, 2.94132, 2.94132, 2.94132, 2.94132, 2.94132, 2.94132, 2.94132, 2.94132, 2.94132, 2.94132, 2.97431, 2.94132
11.6492, 10, 2.99924, 2.9485, 3.4641, 7.00076, 0, 2.96866, 2.9485, 2.9485, 2.9485, 2.9485, 2.9485, 2.9485, 2.9485, 2.9485, 2.9485, 2.9485, 2.9485, 2.9485, 2.9485, 2.9485, 2.9485, 2.9485, 2.9485, 2.97907, 2.9485
11.6571, 2, 3.00319, 2.94973, 2, -1.00319, 0, 2.97504, 2.94973, 2.94973, 2.94973, 2.94973, 2.94973, 2.94973, 2.94973, 2.94973, 2.94973, 2.94973, 2.94973, 2.94973, 2.94973, 2.94973, 2.94973, 2.94973, 2.94973, 2.97788, 2.94973
11.665, 8, 3.00529, 2.948, 3.16228, 4.99471, 0, 2.97955, 2.948, 2.948, 2.948, 2.948, 2.948, 2.948, 2.948, 2.948, 2.948, 2.948, 2.948, 2.948, 2.948, 2.948, 2.948, 2.948, 2.948, 2.97374, 2.948
11.6729, 6, 3.00872, 2.94627, 2.82843, 2.99128, 0, 2.98534, 2.94627, 2.94627, 2.94627, 2.94627, 2.94627, 2.94627, 2.94627, 2.94627, 2.94627, 2.94627, 2.94627, 2.94627, 2.94627, 2.94627, 2.94627, 2.94627, 2.94627, 2.96965, 2.94627
11.6807, 4, 3.0281, 2.95892, 2.44949, 0.971903, 0, 3.00698, 2.95892, 2.95892, 2.95892, 2.95892, 2.95892, 2.95892, 2.95892, 2.95892, 2.95892, 2.95892, 2.95892, 2.95892, 2.95892, 2.95892, 2.95892, 2.95892, 2.95892, 2.98004, 2.95892
11.6886, 6, 3.04316, 2.96548, 2.82843, 2.95684, 0, 3.0242, 2.96548, 2.96548, 2.96548, 2.96548, 2.96548, 2.96548, 2.96548, 2.96548, 2.96548, 2.96548, 2.96548, 2.96548, 2.96548, 2.96548, 2.96548, 2.96548, 2.96548, 2.98444, 2.96548
11.6965, 6, 3.05473, 2.96657, 2.82843, 2.94527, 0, 3.03781, 2.96657, 2.96657, 2.96657, 2.96657, 2.96657, 2.96657, 2.96657, 2.96657, 2.96657, 2.96657, 2.96657, 2.96657, 2.96657, 2.96657, 2.96657, 2.96657, 2.96657, 2.98349, 2.96657
11.7043, 4, 3.06577, 2.9649, 2.44949, 0.934227, 0, 3.05074, 2.9649, 2.9649, 2.9649, 2.9649, 2.9649, 2.9649, 2.9649, 2.9649, 2.9649, 2.9649, 2.9649, 2.9649, 2.9649, 2.9649, 2.96491, 2.9649, 2.9649, 2.97993, 2.9649
11.7122, 4, 3.07923, 2.96324, 2.44949, 0.920766, 0, 3.06595, 2.96324, 2.96324, 2.96324, 2.96324, 2.96324, 2.96324, 2.96324, 2.96324, 2.96324, 2.96324, 2.96324, 2.96324, 2.96324, 2.96324, 2.96324, 2.96324, 2.96324, 2.97653, 2.96324
11.7201, 14, 3.10949, 2.97576, 4, 10.8905, 0, 3.09778, 2.97576, 2.97576, 2.97576, 2.97576, 2.97576, 2.97576, 2.97576, 2.97576, 2.97576, 2.97576, 2.97576, 2.97576, 2.97576, 2.97576, 2.97576, 2.97576, 2.97576, 2.98746, 2.97576
11.7279, 6, 3.13651, 2.98227, 2.82843, 2.86349, 0, 3.12624, 2.98227, 2.98227, 2.98227, 2.98227, 2.98227, 2.98227, 2.98227, 2.98227, 2.98227, 2.98227, 2.98227, 2.98227, 2.98227, 2.98227, 2.98227, 2.98227, 2.98227, 2.99254, 2.98227
11.7358, 4, 3.16105, 2.9834, 2.44949, 0.838949, 0, 3.15206, 2.9834, 2.9834, 2.9834, 2.9834, 2.9834, 2.9834, 2.9834, 2.9834, 2.9834, 2.9834, 2.9834, 2.9834, 2.9834, 2.9834, 2.9834, 2.9834, 2.9834, 2.99239, 2.9834
11.7437, 4, 3.18589, 2.98183, 2.44949, 0.814114, 0, 3.17803, 2.98183, 2.98183, 2.98183, 2.98183, 2.98183, 2.98183, 2.98183, 2.98183, 2.98183, 2.98183, 2.98183, 2.98183, 2.98183, 2.98183, 2.98183, 2.98183, 2.98183, 2.98969, 2.98183
11.7515, 8, 3.21375, 2.98027, 3.16228, 4.78625, 0, 3.20689, 2.98027, 2.98027, 2.98027, 2.98027, 2.98027, 2.98027, 2.98027, 2.98027, 2.98027, 2.98027, 2.98027, 2.98027, 2.98027, 2.98027, 2.98027, 2.98027, 2.98027, 2.98713, 2.98027
11.7594, 0, 3.25799, 2.99208, 1.41421, -3.25799, 0, 3.252, 2.99208, 2.99208, 2.99208, 2.99208, 2.99208, 2.99208, 2.99208, 2.99208, 2.99208, 2.99208, 2.99208, 2.99208, 2.99208, 2.99208, 2.99208, 2.99208, 2.99208, 2.99807, 2.99208
11.7673, 12, 3.29927, 2.99801, 3.74166, 8.70073, 0, 3.29402, 2.99801, 2.99801, 2.99801, 2.99801, 2.99801, 2.99801, 2.99801, 2.99801, 2.99801, 2.99801, 2.99801, 2.99801, 2.99801, 2.99801, 2.99801, 2.99801, 2.99801, 3.00326, 2.99801
