   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_144.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.6757, 8, 4.69485, 2.95937, 3.16228, 3.30515, 0, 2.95937, 2.95937, 2.95937, 2.95937, 2.95937, 2.95937, 2.95937, 2.95937, 2.95937, 2.95937, 2.95937, 2.95937, 2.95937, 2.95937, 2.95937, 4.69485, 2.95937
12.6836, 6, 4.86616, 2.95005, 2.82843, 1.13384, 0, 2.95005, 2.95005, 2.95005, 2.95005, 2.95005, 2.95005, 2.95005, 2.95005, 2.95005, 2.95005, 2.95005, 2.95005, 2.95005, 2.95005, 2.95005, 4.86616, 2.95005
12.6915, 0, 5.04155, 2.94054, 1.41421, -5.04155, 0, 2.94054, 2.94054, 2.94054, 2.94054, 2.94054, 2.94054, 2.94054, 2.94054, 2.94054, 2.94054, 2.94054, 2.94054, 2.94054, 2.94054, 2.94054, 5.04154, 2.94054
12.6993, 8, 5.21847, 2.93052, 3.16228, 2.78153, 0, 2.93052, 2.93052, 2.93052, 2.93052, 2.93052, 2.93052, 2.93052, 2.93052, 2.93052, 2.93052, 2.93052, 2.93052, 2.93052, 2.93052, 2.93052, 5.21847, 2.93052
12.7072, 6, 5.39474, 2.92025, 2.82843, 0.605264, 0, 2.92025, 2.92025, 2.92025, 2.92025, 2.92025, 2.92025, 2.92025, 2.92025, 2.92025, 2.92025, 2.92025, 2.92025, 2.92025, 2.92025, 2.92025, 5.39473, 2.92025
12.7151, 8, 5.56796, 2.91, 3.16228, 2.43204, 0, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 5.56796, 2.91
12.723, 8, 5.73543, 2.89991, 3.16228, 2.26457, 0, 2.89991, 2.89991, 2.89991, 2.89991, 2.89991, 2.89991, 2.89991, 2.89991, 2.89991, 2.89991, 2.89991, 2.89991, 2.89991, 2.89991, 2.89991, 5.73543, 2.89991
12.7308, 16, 5.89385, 2.88952, 4.24264, 10.1061, 0, 2.88952, 2.88952, 2.88952, 2.88952, 2.88952, 2.88952, 2.88952, 2.88952, 2.88952, 2.88952, 2.88952, 2.88952, 2.88952, 2.88952, 2.88952, 5.89385, 2.88952
12.7387, 6, 6.04045, 2.87892, 2.82843, -0.0404506, 0, 2.87892, 2.87892, 2.87892, 2.87892, 2.87892, 2.87892, 2.87892, 2.87892, 2.87892, 2.87892, 2.87892, 2.87892, 2.87892, 2.87892, 2.87892, 6.04045, 2.87892
12.7466, 8, 6.17259, 2.86822, 3.16228, 1.82741, 0, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 6.17259, 2.86822
12.7544, 14, 6.28736, 2.85715, 4, 7.71264, 0, 2.85715, 2.85715, 2.85715, 2.85715, 2.85715, 2.85715, 2.85715, 2.85715, 2.85715, 2.85715, 2.85715, 2.85715, 2.85715, 2.85715, 2.85715, 6.28736, 2.85715
12.7623, 12, 6.38231, 2.84556, 3.74166, 5.61769, 0, 2.84556, 2.84556, 2.84556, 2.84556, 2.84556, 2.84556, 2.84556, 2.84556, 2.84556, 2.84556, 2.84556, 2.84556, 2.84556, 2.84556, 2.84556, 6.3823, 2.84556
12.7702, 12, 6.45563, 2.83371, 3.74166, 5.54437, 0, 2.83371, 2.83371, 2.83371, 2.83371, 2.83371, 2.83371, 2.83371, 2.83371, 2.83371, 2.83371, 2.83371, 2.83371, 2.83371, 2.83371, 2.83371, 6.45563, 2.83371
12.7781, 10, 6.506, 2.82189, 3.4641, 3.494, 0, 2.82189, 2.82189, 2.82189, 2.82189, 2.82189, 2.82189, 2.82189, 2.82189, 2.82189, 2.82189, 2.82189, 2.82189, 2.82189, 2.82189, 2.82189, 6.506, 2.82189
12.7859, 8, 6.53324, 2.81113, 3.16228, 1.46676, 0, 2.81113, 2.81113, 2.81113, 2.81113, 2.81113, 2.81113, 2.81113, 2.81113, 2.81113, 2.81113, 2.81113, 2.81113, 2.81113, 2.81113, 2.81113, 6.53324, 2.81113
12.7938, 8, 6.53465, 2.79944, 3.16228, 1.46535, 0, 2.79944, 2.79944, 2.79944, 2.79944, 2.79944, 2.79944, 2.79944, 2.79944, 2.79944, 2.79944, 2.79944, 2.79944, 2.79944, 2.79944, 2.79944, 6.53465, 2.79944
12.8017, 6, 6.51009, 2.7869, 2.82843, -0.510089, 0, 2.7869, 2.7869, 2.7869, 2.7869, 2.7869, 2.7869, 2.7869, 2.7869, 2.7869, 2.7869, 2.7869, 2.7869, 2.7869, 2.7869, 2.7869, 6.51009, 2.7869
12.8095, 10, 6.46029, 2.77396, 3.4641, 3.53971, 0, 2.77396, 2.77396, 2.77396, 2.77396, 2.77396, 2.77396, 2.77396, 2.77396, 2.77396, 2.77396, 2.77396, 2.77396, 2.77396, 2.77396, 2.77396, 6.46029, 2.77396
12.8174, 4, 6.38646, 2.76105, 2.44949, -2.38646, 0, 2.76105, 2.76105, 2.76105, 2.76105, 2.76105, 2.76105, 2.76105, 2.76105, 2.76105, 2.76105, 2.76105, 2.76105, 2.76105, 2.76105, 2.76105, 6.38646, 2.76105
12.8253, 8, 6.29262, 2.75089, 3.16228, 1.70738, 0, 2.75089, 2.75089, 2.75089, 2.75089, 2.75089, 2.75089, 2.75089, 2.75089, 2.75089, 2.75089, 2.75089, 2.75089, 2.75089, 2.75089, 2.75089, 6.29262, 2.75089
12.8332, 6, 6.1764, 2.73949, 2.82843, -0.176402, 0, 2.73949, 2.73949, 2.73949, 2.73949, 2.73949, 2.73949, 2.73949, 2.73949, 2.73949, 2.73949, 2.73949, 2.73949, 2.73949, 2.73949, 2.73949, 6.1764, 2.73949
12.841, 4, 6.04002, 2.72697, 2.44949, -2.04002, 0, 2.72697, 2.72697, 2.72697, 2.72697, 2.72697, 2.72697, 2.72697, 2.72697, 2.72697, 2.72697, 2.72697, 2.72697, 2.72697, 2.72697, 2.72697, 6.04002, 2.72697
12.8489, 12, 5.88638, 2.7139, 3.74166, 6.11362, 0, 2.7139, 2.7139, 2.7139, 2.7139, 2.7139, 2.7139, 2.7139, 2.7139, 2.7139, 2.7139, 2.7139, 2.7139, 2.71391, 2.7139, 2.7139, 5.88637, 2.7139
12.8568, 10, 5.71869, 2.70087, 3.4641, 4.28131, 0, 2.70087, 2.70087, 2.70087, 2.70087, 2.70087, 2.70087, 2.70087, 2.70087, 2.70087, 2.70087, 2.70087, 2.70087, 2.70087, 2.70087, 2.70087, 5.71868, 2.70087
12.8646, 6, 5.54213, 2.69039, 2.82843, 0.457872, 0, 2.69039, 2.69039, 2.69039, 2.69039, 2.69039, 2.69039, 2.69039, 2.69039, 2.69039, 2.69039, 2.69039, 2.69039, 2.69039, 2.69039, 2.69039, 5.54213, 2.69039
12.8725, 8, 5.35563, 2.67852, 3.16228, 2.64437, 0, 2.67852, 2.67852, 2.67852, 2.67852, 2.67852, 2.67852, 2.67852, 2.67852, 2.67852, 2.67852, 2.67852, 2.67852, 2.67852, 2.67852, 2.67852, 5.35563, 2.67852
12.8804, 6, 5.16212, 2.6654, 2.82843, 0.837877, 0, 2.6654, 2.6654, 2.6654, 2.6654, 2.6654, 2.6654, 2.6654, 2.6654, 2.6654, 2.6654, 2.6654, 2.6654, 2.6654, 2.6654, 2.6654, 5.16212, 2.6654
12.8883, 4, 4.96497, 2.65167, 2.44949, -0.964968, 0, 2.65167, 2.65167, 2.65167, 2.65167, 2.65167, 2.65167, 2.65167, 2.65167, 2.65167, 2.65167, 2.65167, 2.65167, 2.65167, 2.65167, 2.65167, 4.96497, 2.65167
12.8961, 4, 4.76737, 2.63798, 2.44949, -0.767372, 0, 2.63798, 2.63798, 2.63798, 2.63798, 2.63798, 2.63798, 2.63798, 2.63798, 2.63798, 2.63798, 2.63798, 2.63798, 2.63798, 2.63798, 2.63798, 4.76737, 2.63798
12.904, 4, 4.57537, 2.6279, 2.44949, -0.575374, 0, 2.6279, 2.6279, 2.6279, 2.6279, 2.6279, 2.6279, 2.6279, 2.6279, 2.6279, 2.6279, 2.6279, 2.6279, 2.6279, 2.6279, 2.6279, 4.57537, 2.6279
12.9119, 10, 4.38584, 2.61626, 3.4641, 5.61416, 0, 2.61626, 2.61626, 2.61626, 2.61626, 2.61626, 2.61626, 2.61626, 2.61626, 2.61626, 2.61626, 2.61626, 2.61626, 2.61626, 2.61626, 2.61626, 4.38584, 2.61626
12.9197, 4, 4.20088, 2.60322, 2.44949, -0.200875, 0, 2.60322, 2.60322, 2.60322, 2.60322, 2.60322, 2.60322, 2.60322, 2.60322, 2.60322, 2.60322, 2.60322, 2.60322, 2.60322, 2.60322, 2.60322, 4.20087, 2.60322
12.9276, 0, 4.02275, 2.5895, 1.41421, -4.02275, 0, 2.5895, 2.5895, 2.5895, 2.5895, 2.5895, 2.5895, 2.5895, 2.5895, 2.5895, 2.5895, 2.5895, 2.5895, 2.5895, 2.5895, 2.5895, 4.02275, 2.5895
12.9355, 2, 3.85344, 2.57582, 2, -1.85344, 0, 2.57582, 2.57582, 2.57582, 2.57582, 2.57582, 2.57582, 2.57582, 2.57582, 2.57582, 2.57582, 2.57582, 2.57582, 2.57582, 2.57582, 2.57582, 3.85344, 2.57582
12.9434, 8, 3.69723, 2.56551, 3.16228, 4.30277, 0, 2.56551, 2.56551, 2.56551, 2.56551, 2.56551, 2.56551, 2.56551, 2.56551, 2.56551, 2.56551, 2.56551, 2.56551, 2.56551, 2.56551, 2.56551, 3.69723, 2.56551
12.9512, 2, 3.54977, 2.55351, 2, -1.54977, 0, 2.55351, 2.55351, 2.55351, 2.55351, 2.55351, 2.55351, 2.55351, 2.55351, 2.55351, 2.55351, 2.55351, 2.55351, 2.55351, 2.55351, 2.55351, 3.54977, 2.55351
12.9591, 6, 3.41158, 2.54, 2.82843, 2.58842, 0, 2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 3.41158, 2.54
12.967, 4, 3.28361, 2.52576, 2.44949, 0.716391, 0, 2.52576, 2.52576, 2.52576, 2.52576, 2.52576, 2.52576, 2.52576, 2.52576, 2.52576, 2.52576, 2.52576, 2.52576, 2.52576, 2.52576, 2.52576, 3.28361, 2.52576
12.9748, 0, 3.16652, 2.51156, 1.41421, -3.16652, 0, 2.51156, 2.51156, 2.51156, 2.51156, 2.51156, 2.51156, 2.51156, 2.51156, 2.51156, 2.51156, 2.51156, 2.51156, 2.51157, 2.51156, 2.51156, 3.16652, 2.51156
12.9827, 6, 3.06431, 2.50163, 2.82843, 2.93569, 0, 2.50163, 2.50163, 2.50163, 2.50163, 2.50163, 2.50163, 2.50163, 2.50163, 2.50163, 2.50163, 2.50163, 2.50163, 2.50163, 2.50163, 2.50163, 3.06431, 2.50163
12.9906, 2, 2.9704, 2.48986, 2, -0.970399, 0, 2.48986, 2.48986, 2.48986, 2.48986, 2.48986, 2.48986, 2.48986, 2.48986, 2.48986, 2.48986, 2.48986, 2.48986, 2.48986, 2.48986, 2.48986, 2.9704, 2.48986
12.9985, 2, 2.88448, 2.47646, 2, -0.884485, 0, 2.47646, 2.47646, 2.47646, 2.47646, 2.47646, 2.47646, 2.47646, 2.47646, 2.47646, 2.47646, 2.47646, 2.47646, 2.47646, 2.47646, 2.47646, 2.88448, 2.47646
13.0063, 4, 2.80676, 2.46227, 2.44949, 1.19324, 0, 2.46227, 2.46227, 2.46227, 2.46227, 2.46227, 2.46227, 2.46227, 2.46227, 2.46227, 2.46227, 2.46227, 2.46227, 2.46227, 2.46227, 2.46227, 2.80675, 2.46227
13.0142, 4, 2.73734, 2.44812, 2.44949, 1.26266, 0, 2.44812, 2.44812, 2.44812, 2.44812, 2.44812, 2.44812, 2.44812, 2.44812, 2.44812, 2.44812, 2.44812, 2.44812, 2.44812, 2.44812, 2.44812, 2.73734, 2.44812
13.0221, 2, 2.67955, 2.43804, 2, -0.679546, 0, 2.43804, 2.43804, 2.43804, 2.43804, 2.43804, 2.43804, 2.43804, 2.43804, 2.43804, 2.43804, 2.43804, 2.43804, 2.43804, 2.43804, 2.43804, 2.67954, 2.43804
13.0299, 2, 2.62664, 2.42604, 2, -0.626642, 0, 2.42604, 2.42604, 2.42604, 2.42604, 2.42604, 2.42604, 2.42604, 2.42604, 2.42604, 2.42604, 2.42604, 2.42604, 2.42604, 2.42604, 2.42604, 2.62664, 2.42604
13.0378, 0, 2.57809, 2.41231, 1.41421, -2.57809, 0, 2.41231, 2.41231, 2.41231, 2.41231, 2.41231, 2.41231, 2.41231, 2.41231, 2.41231, 2.41231, 2.41231, 2.41231, 2.41231, 2.41231, 2.41231, 2.57809, 2.41231
13.0457, 4, 2.53409, 2.39774, 2.44949, 1.46591, 0, 2.39774, 2.39774, 2.39774, 2.39774, 2.39774, 2.39774, 2.39774, 2.39774, 2.39774, 2.39774, 2.39774, 2.39774, 2.39775, 2.39774, 2.39774, 2.53408, 2.39774
13.0536, 6, 2.49485, 2.38322, 2.82843, 3.50515, 0, 2.38322, 2.38322, 2.38322, 2.38322, 2.38322, 2.38322, 2.38322, 2.38322, 2.38322, 2.38322, 2.38322, 2.38322, 2.38323, 2.38322, 2.38322, 2.49484, 2.38322
13.0614, 2, 2.4644, 2.37339, 2, -0.464397, 0, 2.37339, 2.37339, 2.37339, 2.37339, 2.37339, 2.37339, 2.37339, 2.37339, 2.37339, 2.37339, 2.37339, 2.37339, 2.3734, 2.37339, 2.37339, 2.4644, 2.37339
13.0693, 8, 2.43551, 2.36159, 3.16228, 5.56449, 0, 2.36159, 2.36159, 2.36159, 2.36159, 2.36159, 2.36159, 2.36159, 2.36159, 2.36159, 2.36159, 2.36159, 2.36159, 2.36159, 2.36159, 2.36159, 2.43551, 2.36159
13.0772, 2, 2.4079, 2.34801, 2, -0.407896, 0, 2.34801, 2.34801, 2.34801, 2.34801, 2.34801, 2.34801, 2.34801, 2.34801, 2.34801, 2.34801, 2.34801, 2.34801, 2.34801, 2.34801, 2.34801, 2.40789, 2.34801
13.085, 6, 2.38202, 2.33358, 2.82843, 3.61798, 0, 2.33358, 2.33358, 2.33358, 2.33358, 2.33358, 2.33358, 2.33358, 2.33358, 2.33358, 2.33358, 2.33358, 2.33358, 2.33359, 2.33358, 2.33358, 2.38201, 2.33358
13.0929, 2, 2.35838, 2.3192, 2, -0.358382, 0, 2.3192, 2.3192, 2.3192, 2.3192, 2.3192, 2.3192, 2.3192, 2.3192, 2.3192, 2.3192, 2.3192, 2.3192, 2.3192, 2.3192, 2.3192, 2.35838, 2.3192
13.1008, 4, 2.34077, 2.30897, 2.44949, 1.65923, 0, 2.30897, 2.30897, 2.30897, 2.30897, 2.30897, 2.30897, 2.30897, 2.30897, 2.30897, 2.30897, 2.30897, 2.30897, 2.30897, 2.30897, 2.30897, 2.34076, 2.30897
13.1087, 2, 2.32291, 2.29691, 2, -0.322908, 0, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.32291, 2.29691
13.1165, 4, 2.30479, 2.28323, 2.44949, 1.69521, 0, 2.28323, 2.28323, 2.28323, 2.28323, 2.28323, 2.28323, 2.28323, 2.28323, 2.28323, 2.28323, 2.28323, 2.28323, 2.28323, 2.28323, 2.28323, 2.30479, 2.28323
13.1244, 6, 2.28707, 2.26878, 2.82843, 3.71293, 0, 2.26878, 2.26878, 2.26878, 2.26878, 2.26878, 2.26878, 2.26878, 2.26878, 2.26878, 2.26878, 2.26878, 2.26878, 2.26878, 2.26878, 2.26878, 2.28707, 2.26878
13.1323, 2, 2.27044, 2.25437, 2, -0.270435, 0, 2.25437, 2.25437, 2.25437, 2.25437, 2.25437, 2.25437, 2.25437, 2.25437, 2.25437, 2.25437, 2.25437, 2.25437, 2.25437, 2.25437, 2.25437, 2.27043, 2.25437
13.1401, 2, 2.25737, 2.24259, 2, -0.257371, 0, 2.24259, 2.24259, 2.24259, 2.24259, 2.24259, 2.24259, 2.24259, 2.24259, 2.24259, 2.24259, 2.24259, 2.24259, 2.2426, 2.24259, 2.24259, 2.25737, 2.24259
13.148, 2, 2.24338, 2.22901, 2, -0.243384, 0, 2.22901, 2.22901, 2.22901, 2.22901, 2.22901, 2.22901, 2.22901, 2.22901, 2.22901, 2.22901, 2.22901, 2.22901, 2.22902, 2.22901, 2.22901, 2.24338, 2.22901
13.1559, 0, 2.22864, 2.21382, 1.41421, -2.22864, 0, 2.21382, 2.21382, 2.21382, 2.21382, 2.21382, 2.21382, 2.21382, 2.21382, 2.21382, 2.21382, 2.21382, 2.21382, 2.21382, 2.21382, 2.21382, 2.22864, 2.21382
13.1638, 4, 2.21399, 2.19786, 2.44949, 1.78601, 0, 2.19786, 2.19786, 2.19786, 2.19786, 2.19786, 2.19786, 2.19786, 2.19786, 2.19786, 2.19786, 2.19786, 2.19786, 2.19786, 2.19786, 2.19786, 2.21399, 2.19786
13.1716, 4, 2.20031, 2.18195, 2.44949, 1.79969, 0, 2.18195, 2.18195, 2.18195, 2.18195, 2.18195, 2.18195, 2.18195, 2.18195, 2.18195, 2.18195, 2.18195, 2.18195, 2.18195, 2.18195, 2.18195, 2.20031, 2.18195
13.1795, 4, 2.19238, 2.17081, 2.44949, 1.80762, 0, 2.17081, 2.17081, 2.17081, 2.17081, 2.17081, 2.17081, 2.17081, 2.17081, 2.17081, 2.17081, 2.17081, 2.17081, 2.17081, 2.17081, 2.17081, 2.19238, 2.17081
13.1874, 0, 2.18346, 2.15759, 1.41421, -2.18346, 0, 2.15759, 2.15759, 2.15759, 2.15759, 2.15759, 2.15759, 2.15759, 2.15759, 2.15759, 2.15759, 2.15759, 2.15759, 2.15759, 2.15759, 2.15759, 2.18346, 2.15759
13.1952, 0, 2.1739, 2.14253, 1.41421, -2.1739, 0, 2.14253, 2.14253, 2.14253, 2.14253, 2.14253, 2.14253, 2.14253, 2.14253, 2.14253, 2.14253, 2.14253, 2.14253, 2.14253, 2.14253, 2.14253, 2.1739, 2.14253
13.2031, 4, 2.16483, 2.12659, 2.44949, 1.83517, 0, 2.12659, 2.12659, 2.12659, 2.12659, 2.12659, 2.12659, 2.12659, 2.12659, 2.12659, 2.12659, 2.12659, 2.12659, 2.12659, 2.12659, 2.12659, 2.16483, 2.12659
13.211, 6, 2.15735, 2.11071, 2.82843, 3.84265, 0, 2.11071, 2.11071, 2.11071, 2.11071, 2.11071, 2.11071, 2.11071, 2.11071, 2.11071, 2.11071, 2.11071, 2.11071, 2.11071, 2.11071, 2.11071, 2.15735, 2.11071
13.2189, 6, 2.15601, 2.09924, 2.82843, 3.84399, 0, 2.09924, 2.09924, 2.09924, 2.09924, 2.09924, 2.09924, 2.09924, 2.09924, 2.09924, 2.09924, 2.09924, 2.09924, 2.09924, 2.09924, 2.09924, 2.15601, 2.09924
13.2267, 2, 2.15438, 2.08554, 2, -0.154378, 0, 2.08554, 2.08554, 2.08554, 2.08554, 2.08554, 2.08554, 2.08554, 2.08554, 2.08554, 2.08554, 2.08554, 2.08554, 2.08554, 2.08554, 2.08554, 2.15438, 2.08554
13.2346, 2, 2.15291, 2.06984, 2, -0.152906, 0, 2.06984, 2.06984, 2.06984, 2.06984, 2.06984, 2.06984, 2.06984, 2.06984, 2.06984, 2.06984, 2.06984, 2.06984, 2.06984, 2.06984, 2.06984, 2.1529, 2.06984
13.2425, 2, 2.15286, 2.05318, 2, -0.152859, 0, 2.05318, 2.05318, 2.05318, 2.05318, 2.05318, 2.05318, 2.05318, 2.05318, 2.05318, 2.05318, 2.05318, 2.05318, 2.05318, 2.05318, 2.05318, 2.15286, 2.05318
13.2503, 2, 2.15548, 2.03659, 2, -0.155484, 0, 2.03659, 2.03659, 2.03659, 2.03659, 2.03659, 2.03659, 2.03659, 2.03659, 2.03659, 2.03659, 2.03659, 2.03659, 2.0366, 2.03659, 2.03659, 2.15548, 2.03659
13.2582, 4, 2.16668, 2.02577, 2.44949, 1.83332, 0, 2.02577, 2.02577, 2.02577, 2.02577, 2.02577, 2.02577, 2.02577, 2.02577, 2.02577, 2.02577, 2.02577, 2.02577, 2.02577, 2.02577, 2.02577, 2.16668, 2.02577
13.2661, 0, 2.1784, 2.01245, 1.41421, -2.1784, 0, 2.01245, 2.01245, 2.01245, 2.01245, 2.01245, 2.01245, 2.01245, 2.01245, 2.01245, 2.01245, 2.01245, 2.01245, 2.01245, 2.01245, 2.01245, 2.17839, 2.01245
13.274, 2, 2.19107, 1.99692, 2, -0.191071, 0, 1.99692, 1.99692, 1.99692, 1.99692, 1.99692, 1.99692, 1.99692, 1.99692, 1.99692, 1.99692, 1.99692, 1.99692, 1.99692, 1.99692, 1.99692, 2.19107, 1.99692
13.2818, 8, 2.20599, 1.98033, 3.16228, 5.79401, 0, 1.98033, 1.98033, 1.98033, 1.98033, 1.98033, 1.98033, 1.98033, 1.98033, 1.98033, 1.98033, 1.98033, 1.98033, 1.98033, 1.98033, 1.98033, 2.20598, 1.98033
13.2897, 4, 2.22435, 1.9638, 2.44949, 1.77565, 0, 1.9638, 1.9638, 1.9638, 1.9638, 1.9638, 1.9638, 1.9638, 1.9638, 1.9638, 1.9638, 1.9638, 1.9638, 1.96381, 1.9638, 1.9638, 2.22435, 1.9638
13.2976, 4, 2.25194, 1.95311, 2.44949, 1.74806, 0, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 2.25194, 1.95311
13.3054, 0, 2.2802, 1.93973, 1.41421, -2.2802, 0, 1.93973, 1.93973, 1.93973, 1.93973, 1.93973, 1.93973, 1.93973, 1.93973, 1.93973, 1.93973, 1.93973, 1.93973, 1.93973, 1.93973, 1.93973, 2.2802, 1.93973
13.3133, 6, 2.3093, 1.92395, 2.82843, 3.6907, 0, 1.92395, 1.92395, 1.92395, 1.92395, 1.92395, 1.92395, 1.92395, 1.92395, 1.92395, 1.92395, 1.92395, 1.92395, 1.92395, 1.92395, 1.92395, 2.3093, 1.92395
13.3212, 6, 2.34027, 1.90703, 2.82843, 3.65973, 0, 1.90703, 1.90703, 1.90703, 1.90703, 1.90703, 1.90703, 1.90703, 1.90703, 1.90703, 1.90703, 1.90703, 1.90703, 1.90703, 1.90703, 1.90703, 2.34026, 1.90703
13.3291, 4, 2.37404, 1.89018, 2.44949, 1.62596, 0, 1.89018, 1.89018, 1.89018, 1.89018, 1.89018, 1.89018, 1.89018, 1.89018, 1.89018, 1.89018, 1.89018, 1.89018, 1.89018, 1.89018, 1.89018, 2.37404, 1.89018
13.3369, 2, 2.41691, 1.88011, 2, -0.416908, 0, 1.88011, 1.88011, 1.88011, 1.88011, 1.88011, 1.88011, 1.88011, 1.88011, 1.88011, 1.88011, 1.88011, 1.88011, 1.88011, 1.88011, 1.88011, 2.41691, 1.88011
13.3448, 12, 2.45873, 1.86713, 3.74166, 9.54127, 0, 1.86713, 1.86713, 1.86713, 1.86713, 1.86713, 1.86713, 1.86713, 1.86713, 1.86713, 1.86713, 1.86713, 1.86713, 1.86713, 1.86713, 1.86713, 2.45873, 1.86713
13.3527, 2, 2.49923, 1.85155, 2, -0.499235, 0, 1.85155, 1.85155, 1.85155, 1.85155, 1.85155, 1.85155, 1.85155, 1.85155, 1.85155, 1.85155, 1.85155, 1.85155, 1.85155, 1.85155, 1.85155, 2.49923, 1.85155
13.3605, 2, 2.53913, 1.83472, 2, -0.539128, 0, 1.83472, 1.83472, 1.83472, 1.83472, 1.83472, 1.83472, 1.83472, 1.83472, 1.83472, 1.83472, 1.83472, 1.83472, 1.83472, 1.83472, 1.83472, 2.53913, 1.83472
13.3684, 0, 2.57901, 1.81797, 1.41421, -2.57901, 0, 1.81797, 1.81797, 1.81797, 1.81797, 1.81797, 1.81797, 1.81797, 1.81797, 1.81797, 1.81797, 1.81797, 1.81797, 1.81797, 1.81797, 1.81797, 2.57901, 1.81797
13.3763, 4, 2.62501, 1.80818, 2.44949, 1.37499, 0, 1.80818, 1.80818, 1.80818, 1.80818, 1.80818, 1.80818, 1.80818, 1.80818, 1.80818, 1.80818, 1.80818, 1.80818, 1.80818, 1.80818, 1.80818, 2.62501, 1.80818
13.3841, 2, 2.66619, 1.79526, 2, -0.666189, 0, 1.79526, 1.79526, 1.79526, 1.79526, 1.79526, 1.79526, 1.79526, 1.79526, 1.79526, 1.79526, 1.79526, 1.79526, 1.79527, 1.79526, 1.79526, 2.66619, 1.79526
13.392, 4, 2.70208, 1.77957, 2.44949, 1.29792, 0, 1.77957, 1.77957, 1.77957, 1.77957, 1.77957, 1.77957, 1.77957, 1.77957, 1.77957, 1.77957, 1.77957, 1.77957, 1.77957, 1.77957, 1.77957, 2.70208, 1.77957
13.3999, 4, 2.73328, 1.76253, 2.44949, 1.26672, 0, 1.76253, 1.76253, 1.76253, 1.76253, 1.76253, 1.76253, 1.76253, 1.76253, 1.76253, 1.76253, 1.76253, 1.76253, 1.76253, 1.76253, 1.76253, 2.73328, 1.76253
13.4078, 2, 2.76038, 1.74558, 2, -0.760375, 0, 1.74558, 1.74558, 1.74558, 1.74558, 1.74558, 1.74558, 1.74558, 1.74558, 1.74558, 1.74558, 1.74558, 1.74558, 1.74558, 1.74558, 1.74558, 2.76037, 1.74558
13.4156, 2, 2.79037, 1.73645, 2, -0.790372, 0, 1.73645, 1.73645, 1.73645, 1.73645, 1.73645, 1.73645, 1.73645, 1.73645, 1.73645, 1.73645, 1.73645, 1.73645, 1.73645, 1.73645, 1.73645, 2.79037, 1.73645
13.4235, 0, 2.81135, 1.72396, 1.41421, -2.81135, 0, 1.72396, 1.72396, 1.72396, 1.72396, 1.72396, 1.72396, 1.72396, 1.72396, 1.72396, 1.72396, 1.72396, 1.72396, 1.72396, 1.72396, 1.72396, 2.81134, 1.72396
13.4314, 0, 2.82306, 1.70846, 1.41421, -2.82306, 0, 1.70846, 1.70846, 1.70846, 1.70846, 1.70846, 1.70846, 1.70846, 1.70846, 1.70846, 1.70846, 1.70846, 1.70846, 1.70846, 1.70846, 1.70846, 2.82306, 1.70846
13.4392, 2, 2.82656, 1.69151, 2, -0.826558, 0, 1.69151, 1.69151, 1.69151, 1.69151, 1.69151, 1.69151, 1.69151, 1.69151, 1.69151, 1.69151, 1.69151, 1.69151, 1.69152, 1.69151, 1.69151, 2.82656, 1.69151
13.4471, 0, 2.82299, 1.67465, 1.41421, -2.82299, 0, 1.67465, 1.67465, 1.67465, 1.67465, 1.67465, 1.67465, 1.67465, 1.67465, 1.67465, 1.67465, 1.67465, 1.67465, 1.67466, 1.67465, 1.67465, 2.82299, 1.67465
13.455, 6, 2.8202, 1.66597, 2.82843, 3.1798, 0, 1.66597, 1.66597, 1.66597, 1.66597, 1.66597, 1.66597, 1.66597, 1.66597, 1.66597, 1.66597, 1.66597, 1.66597, 1.66597, 1.66597, 1.66597, 2.8202, 1.66597
13.4629, 4, 2.80631, 1.65368, 2.44949, 1.19369, 0, 1.65368, 1.65368, 1.65368, 1.65368, 1.65368, 1.65368, 1.65368, 1.65368, 1.65368, 1.65368, 1.65368, 1.65368, 1.65368, 1.65368, 1.65368, 2.80631, 1.65368
