   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_65.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.59293, 12, 7.93883, 7.60341, 3.74166, 4.06117, 0, 7.60343, 7.60356, 7.79415, 7.60341, 7.60341, 7.60341, 7.60341, 7.60341, 7.60341, 7.60341, 7.60341, 7.60341, 7.60341, 7.60341, 7.60341, 7.60341, 7.60341, 7.74792, 7.60341
7.60081, 6, 7.84582, 7.52735, 2.82843, -1.84582, 0, 7.52737, 7.5275, 7.6926, 7.52735, 7.52735, 7.52735, 7.52735, 7.52735, 7.52735, 7.52735, 7.52735, 7.52735, 7.52735, 7.52735, 7.52735, 7.52735, 7.52735, 7.68039, 7.52735
7.6087, 18, 7.75458, 7.45199, 4.47214, 10.2454, 0, 7.45201, 7.45215, 7.59385, 7.45199, 7.45199, 7.45199, 7.45199, 7.45199, 7.45199, 7.45199, 7.45199, 7.45199, 7.45199, 7.45199, 7.45199, 7.45199, 7.45199, 7.61254, 7.45199
7.61658, 14, 7.66437, 7.37666, 4, 6.33563, 0, 7.37669, 7.37683, 7.49733, 7.37666, 7.37666, 7.37666, 7.37666, 7.37666, 7.37666, 7.37666, 7.37666, 7.37666, 7.37666, 7.37666, 7.37667, 7.37666, 7.37666, 7.54351, 7.37666
7.62447, 8, 7.5754, 7.30172, 3.16228, 0.424603, 0, 7.30174, 7.30189, 7.40343, 7.30172, 7.30172, 7.30172, 7.30172, 7.30172, 7.30172, 7.30172, 7.30172, 7.30172, 7.30172, 7.30172, 7.30172, 7.30172, 7.30172, 7.47349, 7.30172
7.63235, 4, 7.48782, 7.22748, 2.44949, -3.48782, 0, 7.2275, 7.22766, 7.31243, 7.22748, 7.22748, 7.22748, 7.22748, 7.22748, 7.22748, 7.22748, 7.22748, 7.22748, 7.22748, 7.22748, 7.22748, 7.22748, 7.22748, 7.40266, 7.22748
7.64023, 20, 7.40083, 7.15331, 4.69042, 12.5992, 0, 7.15333, 7.1535, 7.22362, 7.15331, 7.15331, 7.15331, 7.15331, 7.15331, 7.15331, 7.15331, 7.15331, 7.15331, 7.15331, 7.15331, 7.15331, 7.15331, 7.15331, 7.33031, 7.15331
7.64812, 12, 7.31458, 7.07953, 3.74166, 4.68542, 0, 7.07955, 7.07973, 7.13719, 7.07953, 7.07953, 7.07953, 7.07953, 7.07953, 7.07953, 7.07953, 7.07953, 7.07953, 7.07953, 7.07953, 7.07953, 7.07953, 7.07953, 7.25669, 7.07953
7.656, 12, 7.22915, 7.00637, 3.74166, 4.77085, 0, 7.00639, 7.00659, 7.05324, 7.00637, 7.00637, 7.00637, 7.00637, 7.00637, 7.00637, 7.00637, 7.00637, 7.00637, 7.00637, 7.00637, 7.00637, 7.00637, 7.00637, 7.18205, 7.00637
7.66388, 18, 7.14394, 6.93336, 4.47214, 10.8561, 0, 6.93338, 6.93359, 6.97111, 6.93336, 6.93336, 6.93336, 6.93336, 6.93336, 6.93336, 6.93336, 6.93336, 6.93336, 6.93336, 6.93336, 6.93336, 6.93336, 6.93336, 7.10594, 6.93336
7.67177, 6, 7.05909, 6.86073, 2.82843, -1.05909, 0, 6.86075, 6.86097, 6.89086, 6.86073, 6.86073, 6.86073, 6.86073, 6.86073, 6.86073, 6.86073, 6.86073, 6.86073, 6.86073, 6.86073, 6.86073, 6.86073, 6.86073, 7.0287, 6.86073
7.67965, 12, 6.97476, 6.78868, 3.74166, 5.02524, 0, 6.7887, 6.78894, 6.81251, 6.78868, 6.78868, 6.78868, 6.78868, 6.78868, 6.78868, 6.78868, 6.78868, 6.78868, 6.78868, 6.78868, 6.78868, 6.78868, 6.78868, 6.95065, 6.78868
7.68754, 10, 6.89055, 6.71683, 3.4641, 3.10945, 0, 6.71685, 6.71711, 6.73551, 6.71683, 6.71683, 6.71683, 6.71683, 6.71683, 6.71683, 6.71683, 6.71683, 6.71683, 6.71683, 6.71683, 6.71683, 6.71683, 6.71683, 6.87157, 6.71683
7.69542, 8, 6.80667, 6.64537, 3.16228, 1.19333, 0, 6.64539, 6.64567, 6.65988, 6.64537, 6.64537, 6.64537, 6.64537, 6.64537, 6.64537, 6.64537, 6.64537, 6.64537, 6.64537, 6.64537, 6.64537, 6.64537, 6.64537, 6.79183, 6.64537
7.7033, 10, 6.7233, 6.57441, 3.4641, 3.2767, 0, 6.57443, 6.57474, 6.58559, 6.57441, 6.57441, 6.57441, 6.57441, 6.57441, 6.57441, 6.57441, 6.57441, 6.57441, 6.57441, 6.57441, 6.57441, 6.57441, 6.57441, 6.71177, 6.57441
7.71119, 2, 6.63954, 6.503, 2, -4.63954, 0, 6.50302, 6.50335, 6.51153, 6.503, 6.503, 6.503, 6.503, 6.503, 6.503, 6.503, 6.503, 6.503, 6.503, 6.503, 6.503, 6.503, 6.503, 6.63063, 6.503
7.71907, 4, 6.55501, 6.43065, 2.44949, -2.55501, 0, 6.43068, 6.43103, 6.4371, 6.43065, 6.43065, 6.43065, 6.43065, 6.43065, 6.43065, 6.43065, 6.43065, 6.43065, 6.43065, 6.43065, 6.43066, 6.43065, 6.43065, 6.54816, 6.43065
7.72696, 10, 6.46971, 6.35725, 3.4641, 3.53029, 0, 6.35727, 6.35766, 6.36209, 6.35725, 6.35725, 6.35725, 6.35725, 6.35725, 6.35725, 6.35725, 6.35725, 6.35725, 6.35725, 6.35725, 6.35725, 6.35725, 6.35725, 6.46445, 6.35725
7.73484, 12, 6.38363, 6.28268, 3.74166, 5.61637, 0, 6.2827, 6.28311, 6.28627, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.37958, 6.28268
7.74272, 8, 6.29701, 6.20708, 3.16228, 1.70299, 0, 6.20711, 6.20755, 6.20973, 6.20708, 6.20708, 6.20708, 6.20708, 6.20708, 6.20708, 6.20708, 6.20708, 6.20708, 6.20708, 6.20708, 6.20709, 6.20708, 6.20708, 6.29387, 6.20708
7.75061, 2, 6.20985, 6.13036, 2, -4.20985, 0, 6.13038, 6.13086, 6.1323, 6.13036, 6.13036, 6.13036, 6.13036, 6.13036, 6.13036, 6.13036, 6.13036, 6.13036, 6.13036, 6.13036, 6.13036, 6.13036, 6.13036, 6.2074, 6.13036
7.75849, 2, 6.12235, 6.05264, 2, -4.12235, 0, 6.05266, 6.05316, 6.05404, 6.05264, 6.05264, 6.05264, 6.05264, 6.05264, 6.05264, 6.05264, 6.05264, 6.05264, 6.05264, 6.05264, 6.05264, 6.05264, 6.05264, 6.1204, 6.05264
7.76638, 6, 6.03499, 5.97433, 2.82843, -0.0349941, 0, 5.97435, 5.97488, 5.97534, 5.97433, 5.97433, 5.97433, 5.97433, 5.97433, 5.97433, 5.97433, 5.97433, 5.97433, 5.97433, 5.97433, 5.97433, 5.97433, 5.97433, 6.03342, 5.97433
7.77426, 8, 5.94839, 5.896, 3.16228, 2.05161, 0, 5.89602, 5.89657, 5.89672, 5.896, 5.896, 5.896, 5.896, 5.896, 5.896, 5.896, 5.896, 5.896, 5.896, 5.896, 5.896, 5.896, 5.896, 5.94707, 5.896
7.78214, 6, 5.8631, 5.81818, 2.82843, 0.136896, 0, 5.8182, 5.81878, 5.81869, 5.81818, 5.81818, 5.81818, 5.81818, 5.81818, 5.81818, 5.81818, 5.81818, 5.81818, 5.81818, 5.81818, 5.81818, 5.81818, 5.81818, 5.86197, 5.81818
7.79003, 10, 5.84487, 5.8066, 3.4641, 4.15513, 0, 5.80663, 5.80723, 5.80696, 5.8066, 5.8066, 5.8066, 5.8066, 5.8066, 5.8066, 5.8066, 5.8066, 5.8066, 5.8066, 5.8066, 5.80661, 5.8066, 5.8066, 5.84387, 5.8066
7.79791, 4, 5.82741, 5.79498, 2.44949, -1.82741, 0, 5.795, 5.79562, 5.79523, 5.79498, 5.79498, 5.79498, 5.79498, 5.79498, 5.79498, 5.79498, 5.79498, 5.79498, 5.79498, 5.79498, 5.79498, 5.79498, 5.79498, 5.8265, 5.79498
7.80579, 12, 5.81078, 5.78337, 3.74166, 6.18922, 0, 5.78339, 5.78402, 5.78354, 5.78337, 5.78337, 5.78337, 5.78337, 5.78337, 5.78337, 5.78337, 5.78337, 5.78337, 5.78337, 5.78337, 5.78337, 5.78337, 5.78337, 5.80992, 5.78337
7.81368, 0, 5.79501, 5.77182, 1.41421, -5.79501, 0, 5.77184, 5.77249, 5.77194, 5.77182, 5.77182, 5.77182, 5.77182, 5.77182, 5.77182, 5.77182, 5.77182, 5.77182, 5.77182, 5.77182, 5.77182, 5.77182, 5.77182, 5.7942, 5.77182
7.82156, 6, 5.77999, 5.76023, 2.82843, 0.220013, 0, 5.76025, 5.76091, 5.76032, 5.76023, 5.76023, 5.76023, 5.76023, 5.76023, 5.76023, 5.76023, 5.76023, 5.76023, 5.76023, 5.76023, 5.76023, 5.76023, 5.76023, 5.77921, 5.76023
7.82945, 8, 5.76561, 5.74849, 3.16228, 2.23439, 0, 5.74851, 5.74917, 5.74855, 5.74849, 5.74849, 5.74849, 5.74849, 5.74849, 5.74849, 5.74849, 5.74849, 5.74849, 5.74849, 5.74849, 5.7485, 5.74849, 5.74849, 5.76485, 5.74849
7.83733, 8, 5.7518, 5.73651, 3.16228, 2.2482, 0, 5.73653, 5.73719, 5.73655, 5.73651, 5.73651, 5.73651, 5.73651, 5.73651, 5.73651, 5.73651, 5.73651, 5.73651, 5.73651, 5.73651, 5.73651, 5.73651, 5.73651, 5.75106, 5.73651
7.84521, 10, 5.73873, 5.72441, 3.4641, 4.26127, 0, 5.72443, 5.72508, 5.72444, 5.72441, 5.72441, 5.72441, 5.72441, 5.72441, 5.72441, 5.72441, 5.72441, 5.72441, 5.72441, 5.72441, 5.72441, 5.72441, 5.72441, 5.738, 5.72441
7.8531, 4, 5.72659, 5.71233, 2.44949, -1.72659, 0, 5.71235, 5.71299, 5.71235, 5.71233, 5.71233, 5.71233, 5.71233, 5.71233, 5.71233, 5.71233, 5.71233, 5.71233, 5.71233, 5.71233, 5.71233, 5.71233, 5.71233, 5.72588, 5.71233
7.86098, 8, 5.71558, 5.70034, 3.16228, 2.28442, 0, 5.70036, 5.70099, 5.70036, 5.70034, 5.70034, 5.70034, 5.70034, 5.70034, 5.70034, 5.70034, 5.70034, 5.70034, 5.70034, 5.70034, 5.70034, 5.70034, 5.70034, 5.71489, 5.70034
7.86887, 4, 5.70564, 5.68822, 2.44949, -1.70564, 0, 5.68824, 5.68885, 5.68824, 5.68822, 5.68822, 5.68822, 5.68822, 5.68822, 5.68822, 5.68822, 5.68822, 5.68822, 5.68822, 5.68822, 5.68822, 5.68822, 5.68822, 5.70497, 5.68822
7.87675, 8, 5.69698, 5.67597, 3.16228, 2.30302, 0, 5.676, 5.67659, 5.67599, 5.67597, 5.67597, 5.67597, 5.67597, 5.67597, 5.67597, 5.67597, 5.67597, 5.67597, 5.67597, 5.67597, 5.67598, 5.67597, 5.67597, 5.69633, 5.67597
7.88463, 6, 5.68961, 5.66333, 2.82843, 0.310387, 0, 5.66335, 5.66392, 5.66335, 5.66333, 5.66333, 5.66333, 5.66333, 5.66333, 5.66333, 5.66333, 5.66333, 5.66333, 5.66333, 5.66333, 5.66334, 5.66333, 5.66333, 5.68899, 5.66333
7.89252, 6, 5.68411, 5.6505, 2.82843, 0.315892, 0, 5.65053, 5.65107, 5.65052, 5.6505, 5.6505, 5.6505, 5.6505, 5.6505, 5.6505, 5.6505, 5.6505, 5.6505, 5.6505, 5.6505, 5.65051, 5.6505, 5.6505, 5.68351, 5.6505
7.9004, 10, 5.6811, 5.63769, 3.4641, 4.3189, 0, 5.63771, 5.63823, 5.6377, 5.63769, 5.63769, 5.63769, 5.63769, 5.63769, 5.63769, 5.63769, 5.63769, 5.63769, 5.63769, 5.63769, 5.63769, 5.63769, 5.63769, 5.68052, 5.63769
7.90829, 8, 5.68128, 5.62506, 3.16228, 2.31872, 0, 5.62508, 5.62557, 5.62508, 5.62506, 5.62506, 5.62506, 5.62506, 5.62506, 5.62506, 5.62506, 5.62506, 5.62506, 5.62506, 5.62506, 5.62506, 5.62506, 5.62506, 5.68073, 5.62506
7.91617, 4, 5.68487, 5.61222, 2.44949, -1.68487, 0, 5.61224, 5.61271, 5.61224, 5.61222, 5.61222, 5.61222, 5.61222, 5.61222, 5.61222, 5.61222, 5.61222, 5.61222, 5.61222, 5.61222, 5.61222, 5.61222, 5.61222, 5.68434, 5.61222
7.92405, 8, 5.6927, 5.59931, 3.16228, 2.3073, 0, 5.59933, 5.59977, 5.59933, 5.59931, 5.59931, 5.59931, 5.59931, 5.59931, 5.59931, 5.59931, 5.59931, 5.59931, 5.59931, 5.59931, 5.59931, 5.59931, 5.59931, 5.69219, 5.59931
7.93194, 8, 5.70509, 5.58586, 3.16228, 2.29491, 0, 5.58589, 5.5863, 5.5859, 5.58586, 5.58586, 5.58586, 5.58586, 5.58586, 5.58586, 5.58586, 5.58586, 5.58586, 5.58586, 5.58586, 5.58587, 5.58586, 5.58586, 5.7046, 5.58586
7.93982, 4, 5.72315, 5.57217, 2.44949, -1.72315, 0, 5.57219, 5.57258, 5.57221, 5.57217, 5.57217, 5.57217, 5.57217, 5.57217, 5.57217, 5.57217, 5.57217, 5.57217, 5.57217, 5.57217, 5.57217, 5.57217, 5.57217, 5.72268, 5.57217
7.94771, 8, 5.74806, 5.55849, 3.16228, 2.25194, 0, 5.55851, 5.55887, 5.55855, 5.55849, 5.55849, 5.55849, 5.55849, 5.55849, 5.55849, 5.55849, 5.55849, 5.55849, 5.55849, 5.55849, 5.55849, 5.55849, 5.55849, 5.74759, 5.55849
7.95559, 14, 5.781, 5.54509, 4, 8.219, 0, 5.54511, 5.54545, 5.54517, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.78054, 5.54509
7.96347, 10, 5.82231, 5.5314, 3.4641, 4.17769, 0, 5.53142, 5.53174, 5.53152, 5.5314, 5.5314, 5.5314, 5.5314, 5.5314, 5.5314, 5.5314, 5.5314, 5.5314, 5.5314, 5.5314, 5.5314, 5.5314, 5.5314, 5.82183, 5.5314
7.97136, 0, 5.87312, 5.51769, 1.41421, -5.87312, 0, 5.51771, 5.51801, 5.51785, 5.51769, 5.51769, 5.51769, 5.51769, 5.51769, 5.51769, 5.51769, 5.51769, 5.51769, 5.51769, 5.51769, 5.51769, 5.51769, 5.51769, 5.87262, 5.51769
7.97924, 8, 5.93362, 5.50338, 3.16228, 2.06638, 0, 5.5034, 5.50368, 5.50359, 5.50338, 5.50338, 5.50338, 5.50338, 5.50338, 5.50338, 5.50338, 5.50338, 5.50338, 5.50338, 5.50338, 5.50338, 5.50338, 5.50338, 5.93308, 5.50338
7.98712, 10, 6.00475, 5.48878, 3.4641, 3.99525, 0, 5.4888, 5.48907, 5.48908, 5.48878, 5.48878, 5.48878, 5.48878, 5.48878, 5.48878, 5.48878, 5.48878, 5.48878, 5.48878, 5.48878, 5.48878, 5.48878, 5.48878, 6.00414, 5.48878
7.99501, 6, 6.08724, 5.4742, 2.82843, -0.0872421, 0, 5.47422, 5.47447, 5.47461, 5.4742, 5.4742, 5.4742, 5.4742, 5.4742, 5.4742, 5.4742, 5.4742, 5.4742, 5.4742, 5.4742, 5.4742, 5.4742, 5.4742, 6.08653, 5.4742
8.00289, 4, 6.18153, 5.45993, 2.44949, -2.18153, 0, 5.45995, 5.46019, 5.46049, 5.45993, 5.45993, 5.45993, 5.45993, 5.45993, 5.45993, 5.45993, 5.45993, 5.45993, 5.45993, 5.45993, 5.45993, 5.45993, 5.45993, 6.18069, 5.45993
8.01078, 8, 6.28686, 5.44537, 3.16228, 1.71314, 0, 5.44539, 5.44563, 5.44613, 5.44537, 5.44537, 5.44537, 5.44537, 5.44537, 5.44537, 5.44537, 5.44537, 5.44537, 5.44537, 5.44537, 5.44537, 5.44537, 5.44537, 6.28583, 5.44537
8.01866, 8, 6.40298, 5.4308, 3.16228, 1.59702, 0, 5.43082, 5.43104, 5.4318, 5.4308, 5.4308, 5.4308, 5.4308, 5.4308, 5.4308, 5.4308, 5.4308, 5.4308, 5.4308, 5.4308, 5.4308, 5.4308, 5.4308, 6.40171, 5.4308
8.02654, 8, 6.5284, 5.41563, 3.16228, 1.4716, 0, 5.41565, 5.41587, 5.41696, 5.41563, 5.41563, 5.41563, 5.41563, 5.41563, 5.41563, 5.41563, 5.41563, 5.41563, 5.41563, 5.41563, 5.41563, 5.41563, 5.41563, 6.52681, 5.41563
8.03443, 6, 6.6621, 5.40017, 2.82843, -0.662102, 0, 5.40019, 5.4004, 5.40192, 5.40017, 5.40017, 5.40017, 5.40017, 5.40017, 5.40017, 5.40017, 5.40017, 5.40017, 5.40017, 5.40017, 5.40017, 5.40017, 5.40017, 6.6601, 5.40017
8.04231, 6, 6.8026, 5.38474, 2.82843, -0.802595, 0, 5.38476, 5.38497, 5.38702, 5.38474, 5.38474, 5.38474, 5.38474, 5.38474, 5.38474, 5.38474, 5.38474, 5.38474, 5.38474, 5.38474, 5.38474, 5.38474, 5.38474, 6.80007, 5.38474
8.0502, 0, 6.948, 5.36962, 1.41421, -6.948, 0, 5.36965, 5.36985, 5.37256, 5.36962, 5.36962, 5.36962, 5.36962, 5.36962, 5.36962, 5.36962, 5.36962, 5.36962, 5.36962, 5.36962, 5.36963, 5.36962, 5.36962, 6.94481, 5.36962
8.05808, 10, 7.09514, 5.35422, 3.4641, 2.90486, 0, 5.35424, 5.35444, 5.35798, 5.35422, 5.35422, 5.35422, 5.35422, 5.35422, 5.35422, 5.35422, 5.35422, 5.35422, 5.35422, 5.35422, 5.35422, 5.35422, 5.35422, 7.09115, 5.35422
8.06596, 8, 7.24143, 5.33884, 3.16228, 0.758575, 0, 5.33886, 5.33905, 5.34359, 5.33884, 5.33884, 5.33884, 5.33884, 5.33884, 5.33884, 5.33884, 5.33884, 5.33884, 5.33884, 5.33884, 5.33884, 5.33884, 5.33884, 7.23643, 5.33884
8.07385, 12, 7.38313, 5.32288, 3.74166, 4.61687, 0, 5.3229, 5.3231, 5.32885, 5.32288, 5.32288, 5.32288, 5.32288, 5.32288, 5.32288, 5.32288, 5.32288, 5.32288, 5.32288, 5.32288, 5.32289, 5.32288, 5.32288, 7.37693, 5.32288
8.08173, 16, 7.51728, 5.30666, 4.24264, 8.48272, 0, 5.30668, 5.30687, 5.31407, 5.30666, 5.30666, 5.30666, 5.30666, 5.30666, 5.30666, 5.30666, 5.30666, 5.30666, 5.30666, 5.30666, 5.30666, 5.30666, 5.30666, 7.50963, 5.30666
8.08961, 6, 7.64086, 5.29045, 2.82843, -1.64086, 0, 5.29048, 5.29067, 5.29959, 5.29045, 5.29045, 5.29045, 5.29045, 5.29045, 5.29045, 5.29045, 5.29045, 5.29045, 5.29045, 5.29045, 5.29046, 5.29045, 5.29045, 7.63149, 5.29045
8.0975, 10, 7.75094, 5.27458, 3.4641, 2.24906, 0, 5.2746, 5.27479, 5.28572, 5.27458, 5.27458, 5.27458, 5.27458, 5.27458, 5.27458, 5.27458, 5.27458, 5.27458, 5.27458, 5.27458, 5.27458, 5.27458, 5.27458, 7.73956, 5.27458
8.10538, 10, 7.8439, 5.25842, 3.4641, 2.1561, 0, 5.25844, 5.25863, 5.2719, 5.25842, 5.25842, 5.25842, 5.25842, 5.25842, 5.25842, 5.25842, 5.25842, 5.25842, 5.25842, 5.25842, 5.25842, 5.25842, 5.25842, 7.83019, 5.25842
8.11327, 16, 7.91739, 5.24229, 4.24264, 8.08261, 0, 5.24231, 5.2425, 5.25844, 5.24229, 5.24229, 5.24229, 5.24229, 5.24229, 5.24229, 5.24229, 5.24229, 5.24229, 5.24229, 5.24229, 5.24229, 5.24229, 5.24229, 7.90101, 5.24229
8.12115, 12, 7.96871, 5.2257, 3.74166, 4.03129, 0, 5.22573, 5.22592, 5.24487, 5.2257, 5.2257, 5.2257, 5.2257, 5.2257, 5.2257, 5.2257, 5.2257, 5.2257, 5.2257, 5.2257, 5.22571, 5.2257, 5.2257, 7.94931, 5.2257
8.12903, 4, 7.99637, 5.20886, 2.44949, -3.99637, 0, 5.20888, 5.20907, 5.2314, 5.20886, 5.20886, 5.20886, 5.20886, 5.20886, 5.20886, 5.20886, 5.20886, 5.20886, 5.20886, 5.20886, 5.20886, 5.20886, 5.20886, 7.97358, 5.20886
8.13692, 6, 7.99959, 5.19203, 2.82843, -1.99959, 0, 5.19206, 5.19225, 5.21831, 5.19203, 5.19203, 5.19203, 5.19203, 5.19203, 5.19203, 5.19203, 5.19203, 5.19203, 5.19203, 5.19203, 5.19204, 5.19203, 5.19203, 7.97308, 5.19203
8.1448, 6, 7.97828, 5.17554, 2.82843, -1.97828, 0, 5.17556, 5.17576, 5.20587, 5.17554, 5.17554, 5.17554, 5.17554, 5.17554, 5.17554, 5.17554, 5.17554, 5.17554, 5.17554, 5.17554, 5.17554, 5.17554, 5.17554, 7.9477, 5.17554
8.15269, 14, 7.9321, 5.15877, 4, 6.0679, 0, 5.15879, 5.15899, 5.19347, 5.15877, 5.15877, 5.15877, 5.15877, 5.15877, 5.15877, 5.15877, 5.15877, 5.15877, 5.15877, 5.15877, 5.15877, 5.15877, 5.15877, 7.89715, 5.15877
8.16057, 4, 7.8623, 5.14202, 2.44949, -3.8623, 0, 5.14205, 5.14225, 5.18137, 5.14202, 5.14202, 5.14202, 5.14202, 5.14202, 5.14202, 5.14202, 5.14202, 5.14202, 5.14202, 5.14202, 5.14203, 5.14202, 5.14202, 7.82271, 5.14202
8.16845, 18, 7.7701, 5.125, 4.47214, 10.2299, 0, 5.12502, 5.12523, 5.1692, 5.125, 5.125, 5.125, 5.125, 5.125, 5.125, 5.125, 5.125, 5.125, 5.125, 5.125, 5.125, 5.125, 5.125, 7.72566, 5.125
8.17634, 14, 7.65761, 5.10771, 4, 6.34239, 0, 5.10773, 5.10794, 5.15691, 5.10771, 5.10771, 5.10771, 5.10771, 5.10771, 5.10771, 5.10771, 5.10771, 5.10771, 5.10771, 5.10771, 5.10771, 5.10771, 5.10771, 7.60817, 5.10771
8.18422, 14, 7.52764, 5.09046, 4, 6.47236, 0, 5.09048, 5.09068, 5.14471, 5.09046, 5.09046, 5.09046, 5.09046, 5.09046, 5.09046, 5.09046, 5.09046, 5.09046, 5.09046, 5.09046, 5.09046, 5.09046, 5.09046, 7.47313, 5.09046
8.19211, 20, 7.38336, 5.07352, 4.69042, 12.6166, 0, 5.07354, 5.07375, 5.13282, 5.07352, 5.07352, 5.07352, 5.07352, 5.07352, 5.07352, 5.07352, 5.07352, 5.07352, 5.07352, 5.07352, 5.07352, 5.07352, 5.07352, 7.3238, 5.07352
8.19999, 14, 7.22724, 5.05632, 4, 6.77276, 0, 5.05634, 5.05656, 5.12054, 5.05632, 5.05632, 5.05632, 5.05632, 5.05632, 5.05632, 5.05632, 5.05632, 5.05632, 5.05632, 5.05632, 5.05632, 5.05632, 5.05632, 7.16276, 5.05632
8.20787, 8, 7.06277, 5.03915, 3.16228, 0.937225, 0, 5.03917, 5.03939, 5.10807, 5.03915, 5.03915, 5.03915, 5.03915, 5.03915, 5.03915, 5.03915, 5.03915, 5.03915, 5.03915, 5.03915, 5.03915, 5.03915, 5.03915, 6.99358, 5.03915
8.21576, 6, 6.89299, 5.02189, 2.82843, -0.892987, 0, 5.02191, 5.02214, 5.09519, 5.02189, 5.02189, 5.02189, 5.02189, 5.02189, 5.02189, 5.02189, 5.02189, 5.02189, 5.02189, 5.02189, 5.02189, 5.02189, 5.02189, 6.8194, 5.02189
8.22364, 10, 6.72073, 5.00437, 3.4641, 3.27927, 0, 5.00439, 5.00464, 5.08163, 5.00437, 5.00437, 5.00437, 5.00437, 5.00437, 5.00437, 5.00437, 5.00437, 5.00437, 5.00437, 5.00437, 5.00437, 5.00437, 5.00437, 6.64318, 5.00437
8.23153, 18, 6.54908, 4.98688, 4.47214, 11.4509, 0, 4.9869, 4.98717, 5.06758, 4.98688, 4.98688, 4.98688, 4.98688, 4.98688, 4.98688, 4.98688, 4.98688, 4.98688, 4.98688, 4.98688, 4.98688, 4.98688, 4.98688, 6.46808, 4.98688
8.23941, 8, 6.38084, 4.96972, 3.16228, 1.61916, 0, 4.96974, 4.97003, 5.05325, 4.96972, 4.96972, 4.96972, 4.96972, 4.96972, 4.96972, 4.96972, 4.96972, 4.96972, 4.96972, 4.96972, 4.96972, 4.96972, 4.96972, 6.29697, 4.96972
8.24729, 12, 6.2176, 4.95229, 3.74166, 5.7824, 0, 4.95231, 4.95263, 5.03798, 4.95229, 4.95229, 4.95229, 4.95229, 4.95229, 4.95229, 4.95229, 4.95229, 4.95229, 4.95229, 4.95229, 4.95229, 4.95229, 4.95229, 6.13154, 4.95229
8.25518, 2, 6.06137, 4.93489, 2, -4.06137, 0, 4.93491, 4.93529, 5.022, 4.93489, 4.93489, 4.93489, 4.93489, 4.93489, 4.93489, 4.93489, 4.93489, 4.93489, 4.93489, 4.93489, 4.93489, 4.93489, 4.93489, 5.97383, 4.93489
8.26306, 10, 5.91365, 4.91761, 3.4641, 4.08635, 0, 4.91763, 4.91808, 5.00538, 4.91761, 4.91761, 4.91761, 4.91761, 4.91761, 4.91761, 4.91761, 4.91761, 4.91761, 4.91761, 4.91761, 4.91761, 4.91761, 4.91761, 5.82538, 4.91761
8.27094, 10, 5.77505, 4.90007, 3.4641, 4.22495, 0, 4.90009, 4.90065, 4.98772, 4.90007, 4.90007, 4.90007, 4.90007, 4.90007, 4.90007, 4.90007, 4.90007, 4.90007, 4.90007, 4.90007, 4.90007, 4.90007, 4.90007, 5.6868, 4.90007
8.27883, 6, 5.64645, 4.88257, 2.82843, 0.353554, 0, 4.88259, 4.8833, 4.96931, 4.88257, 4.88257, 4.88257, 4.88257, 4.88257, 4.88257, 4.88257, 4.88257, 4.88257, 4.88257, 4.88257, 4.88257, 4.88257, 4.88257, 5.55895, 4.88257
8.28671, 4, 5.52845, 4.86538, 2.44949, -1.52845, 0, 4.8654, 4.86633, 4.95047, 4.86538, 4.86538, 4.86538, 4.86538, 4.86538, 4.86538, 4.86538, 4.86538, 4.86538, 4.86538, 4.86538, 4.86538, 4.86538, 4.86538, 5.44239, 4.86538
8.2946, 14, 5.42045, 4.84794, 4, 8.57955, 0, 4.84796, 4.84919, 4.93066, 4.84794, 4.84794, 4.84794, 4.84794, 4.84794, 4.84794, 4.84794, 4.84794, 4.84794, 4.84794, 4.84794, 4.84794, 4.84794, 4.84794, 5.33645, 4.84794
8.30248, 8, 5.32257, 4.83052, 3.16228, 2.67743, 0, 4.83054, 4.83221, 4.91024, 4.83052, 4.83052, 4.83052, 4.83052, 4.83052, 4.83052, 4.83052, 4.83052, 4.83052, 4.83052, 4.83052, 4.83052, 4.83052, 4.83052, 5.24114, 4.83052
8.31037, 2, 5.23462, 4.81343, 2, -3.23462, 0, 4.81345, 4.81571, 4.88956, 4.81343, 4.81343, 4.81343, 4.81343, 4.81343, 4.81343, 4.81343, 4.81343, 4.81343, 4.81343, 4.81343, 4.81343, 4.81343, 4.81343, 5.15618, 4.81343
8.31825, 6, 5.15553, 4.79608, 2.82843, 0.844474, 0, 4.7961, 4.79918, 4.86815, 4.79608, 4.79608, 4.79608, 4.79608, 4.79608, 4.79608, 4.79608, 4.79608, 4.79608, 4.79608, 4.79608, 4.79608, 4.79608, 4.79608, 5.08032, 4.79608
