   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_186.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.6679, 6, 4.42347, 4.42341, 2.82843, 1.57653, 0, 4.42347, 4.42341, 4.42341, 4.42341, 4.42341, 4.42341, 4.42341, 4.42341, 4.42341, 4.42341, 4.42341, 4.42341, 4.42341, 4.42341, 4.42341, 4.42341, 4.42341, 4.42341
10.6757, 10, 4.40282, 4.40276, 3.4641, 5.59718, 0, 4.40282, 4.40276, 4.40276, 4.40276, 4.40276, 4.40276, 4.40276, 4.40276, 4.40276, 4.40276, 4.40276, 4.40276, 4.40276, 4.40276, 4.40276, 4.40276, 4.40276, 4.40276
10.6836, 4, 4.37901, 4.37894, 2.44949, -0.37901, 0, 4.37901, 4.37894, 4.37894, 4.37894, 4.37894, 4.37894, 4.37894, 4.37894, 4.37894, 4.37894, 4.37894, 4.37894, 4.37894, 4.37895, 4.37894, 4.37894, 4.37894, 4.37894
10.6915, 6, 4.35366, 4.35359, 2.82843, 1.64634, 0, 4.35365, 4.35359, 4.35359, 4.35359, 4.35359, 4.35359, 4.35359, 4.35359, 4.35359, 4.35359, 4.35359, 4.35359, 4.35359, 4.35359, 4.35359, 4.35359, 4.35359, 4.35359
10.6994, 6, 4.32838, 4.32831, 2.82843, 1.67162, 0, 4.32838, 4.32831, 4.32831, 4.32831, 4.32831, 4.32831, 4.32831, 4.32831, 4.32831, 4.32831, 4.32831, 4.32831, 4.32831, 4.32832, 4.32831, 4.32831, 4.32831, 4.32831
10.7072, 4, 4.31171, 4.31164, 2.44949, -0.311707, 0, 4.3117, 4.31164, 4.31164, 4.31164, 4.31164, 4.31164, 4.31164, 4.31164, 4.31164, 4.31164, 4.31164, 4.31164, 4.31164, 4.31164, 4.31164, 4.31164, 4.31164, 4.31164
10.7151, 4, 4.29144, 4.29137, 2.44949, -0.291436, 0, 4.29143, 4.29137, 4.29137, 4.29137, 4.29137, 4.29137, 4.29137, 4.29137, 4.29137, 4.29137, 4.29137, 4.29137, 4.29137, 4.29137, 4.29137, 4.29137, 4.29137, 4.29137
10.723, 10, 4.26784, 4.26777, 3.4641, 5.73216, 0, 4.26784, 4.26777, 4.26777, 4.26777, 4.26777, 4.26777, 4.26777, 4.26777, 4.26777, 4.26777, 4.26777, 4.26777, 4.26777, 4.26778, 4.26777, 4.26777, 4.26777, 4.26777
10.7308, 4, 4.24264, 4.24257, 2.44949, -0.242636, 0, 4.24263, 4.24257, 4.24257, 4.24257, 4.24257, 4.24257, 4.24257, 4.24257, 4.24257, 4.24257, 4.24257, 4.24257, 4.24257, 4.24257, 4.24257, 4.24257, 4.24257, 4.24257
10.7387, 4, 4.2175, 4.21744, 2.44949, -0.217504, 0, 4.2175, 4.21744, 4.21744, 4.21744, 4.21744, 4.21744, 4.21744, 4.21744, 4.21744, 4.21744, 4.21744, 4.21744, 4.21744, 4.21744, 4.21744, 4.21744, 4.21744, 4.21744
10.7466, 10, 4.20172, 4.20165, 3.4641, 5.79828, 0, 4.20171, 4.20165, 4.20165, 4.20165, 4.20165, 4.20165, 4.20165, 4.20165, 4.20165, 4.20165, 4.20165, 4.20165, 4.20165, 4.20165, 4.20165, 4.20165, 4.20165, 4.20165
10.7545, 8, 4.18196, 4.18189, 3.16228, 3.81804, 0, 4.18195, 4.18189, 4.18189, 4.18189, 4.18189, 4.18189, 4.18189, 4.18189, 4.18189, 4.18189, 4.18189, 4.18189, 4.18189, 4.18189, 4.18189, 4.18189, 4.18189, 4.18189
10.7623, 6, 4.1585, 4.15843, 2.82843, 1.8415, 0, 4.1585, 4.15843, 4.15843, 4.15843, 4.15843, 4.15843, 4.15843, 4.15843, 4.15843, 4.15843, 4.15843, 4.15843, 4.15843, 4.15843, 4.15843, 4.15843, 4.15843, 4.15843
10.7702, 4, 4.13325, 4.13318, 2.44949, -0.133245, 0, 4.13324, 4.13318, 4.13318, 4.13318, 4.13318, 4.13318, 4.13318, 4.13318, 4.13318, 4.13318, 4.13318, 4.13318, 4.13318, 4.13318, 4.13318, 4.13318, 4.13318, 4.13318
10.7781, 4, 4.10807, 4.108, 2.44949, -0.108067, 0, 4.10806, 4.108, 4.108, 4.108, 4.108, 4.108, 4.108, 4.108, 4.108, 4.108, 4.108, 4.108, 4.108, 4.108, 4.108, 4.108, 4.108, 4.108
10.7859, 4, 4.09487, 4.0948, 2.44949, -0.0948725, 0, 4.09487, 4.0948, 4.0948, 4.0948, 4.0948, 4.0948, 4.0948, 4.0948, 4.0948, 4.0948, 4.0948, 4.0948, 4.0948, 4.09481, 4.0948, 4.0948, 4.0948, 4.0948
10.7938, 10, 4.07619, 4.07612, 3.4641, 5.92381, 0, 4.07619, 4.07612, 4.07612, 4.07612, 4.07612, 4.07612, 4.07612, 4.07612, 4.07612, 4.07612, 4.07612, 4.07612, 4.07612, 4.07612, 4.07612, 4.07612, 4.07612, 4.07612
10.8017, 2, 4.05244, 4.05237, 2, -2.05244, 0, 4.05244, 4.05237, 4.05237, 4.05237, 4.05237, 4.05237, 4.05237, 4.05237, 4.05237, 4.05237, 4.05237, 4.05237, 4.05237, 4.05237, 4.05237, 4.05237, 4.05237, 4.05237
10.8095, 2, 4.02621, 4.02614, 2, -2.02621, 0, 4.02621, 4.02614, 4.02614, 4.02614, 4.02614, 4.02614, 4.02614, 4.02614, 4.02614, 4.02614, 4.02614, 4.02614, 4.02614, 4.02615, 4.02614, 4.02614, 4.02614, 4.02614
10.8174, 4, 4.00007, 4, 2.44949, -7.05719e-05, 0, 4.00007, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
10.8253, 6, 4.00296, 4.00289, 2.82843, 1.99704, 0, 4.00295, 4.00289, 4.00289, 4.00289, 4.00289, 4.00289, 4.00289, 4.00289, 4.00289, 4.00289, 4.00289, 4.00289, 4.00289, 4.00289, 4.00289, 4.00289, 4.00289, 4.00289
10.8332, 4, 3.99967, 3.9996, 2.44949, 0.00033164, 0, 3.99967, 3.9996, 3.9996, 3.9996, 3.9996, 3.9996, 3.9996, 3.9996, 3.9996, 3.9996, 3.9996, 3.9996, 3.9996, 3.9996, 3.9996, 3.9996, 3.9996, 3.9996
10.841, 2, 3.99042, 3.99035, 2, -1.99042, 0, 3.99041, 3.99035, 3.99035, 3.99035, 3.99035, 3.99035, 3.99035, 3.99035, 3.99035, 3.99035, 3.99035, 3.99035, 3.99035, 3.99035, 3.99035, 3.99035, 3.99035, 3.99035
10.8489, 4, 3.9782, 3.97813, 2.44949, 0.0217984, 0, 3.9782, 3.97813, 3.97813, 3.97813, 3.97813, 3.97813, 3.97813, 3.97813, 3.97813, 3.97813, 3.97813, 3.97813, 3.97813, 3.97813, 3.97813, 3.97813, 3.97813, 3.97813
10.8568, 2, 3.966, 3.96593, 2, -1.966, 0, 3.966, 3.96593, 3.96593, 3.96593, 3.96593, 3.96593, 3.96593, 3.96593, 3.96593, 3.96593, 3.96593, 3.96593, 3.96593, 3.96594, 3.96593, 3.96593, 3.96593, 3.96593
10.8646, 6, 3.96521, 3.96514, 2.82843, 2.03479, 0, 3.96521, 3.96514, 3.96514, 3.96514, 3.96514, 3.96514, 3.96514, 3.96514, 3.96514, 3.96514, 3.96514, 3.96514, 3.96514, 3.96514, 3.96514, 3.96514, 3.96514, 3.96514
10.8725, 4, 3.96053, 3.96046, 2.44949, 0.0394707, 0, 3.96053, 3.96046, 3.96046, 3.96046, 3.96046, 3.96046, 3.96046, 3.96046, 3.96046, 3.96046, 3.96046, 3.96046, 3.96046, 3.96046, 3.96046, 3.96046, 3.96046, 3.96046
10.8804, 10, 3.95224, 3.95217, 3.4641, 6.04776, 0, 3.95224, 3.95217, 3.95217, 3.95217, 3.95217, 3.95217, 3.95217, 3.95217, 3.95217, 3.95217, 3.95217, 3.95217, 3.95217, 3.95217, 3.95217, 3.95217, 3.95217, 3.95217
10.8883, 4, 3.94216, 3.94208, 2.44949, 0.0578449, 0, 3.94215, 3.94208, 3.94208, 3.94208, 3.94208, 3.94208, 3.94208, 3.94208, 3.94208, 3.94208, 3.94208, 3.94208, 3.94208, 3.94209, 3.94208, 3.94208, 3.94208, 3.94208
10.8961, 2, 3.93208, 3.93201, 2, -1.93208, 0, 3.93208, 3.93201, 3.93201, 3.93201, 3.93201, 3.93201, 3.93201, 3.93201, 3.93201, 3.93201, 3.93201, 3.93201, 3.93201, 3.93201, 3.93201, 3.93201, 3.93201, 3.93201
10.904, 12, 3.93015, 3.93008, 3.74166, 8.06985, 0, 3.93015, 3.93008, 3.93008, 3.93008, 3.93008, 3.93008, 3.93008, 3.93008, 3.93008, 3.93008, 3.93008, 3.93008, 3.93008, 3.93008, 3.93008, 3.93008, 3.93008, 3.93008
10.9119, 6, 3.92494, 3.92487, 2.82843, 2.07506, 0, 3.92494, 3.92487, 3.92487, 3.92487, 3.92487, 3.92487, 3.92487, 3.92487, 3.92487, 3.92487, 3.92487, 3.92487, 3.92487, 3.92487, 3.92487, 3.92487, 3.92487, 3.92487
10.9197, 2, 3.91675, 3.91668, 2, -1.91675, 0, 3.91675, 3.91668, 3.91668, 3.91668, 3.91668, 3.91668, 3.91668, 3.91668, 3.91668, 3.91668, 3.91668, 3.91668, 3.91668, 3.91668, 3.91668, 3.91668, 3.91668, 3.91668
10.9276, 6, 3.90709, 3.90701, 2.82843, 2.09291, 0, 3.90708, 3.90701, 3.90701, 3.90701, 3.90701, 3.90701, 3.90701, 3.90701, 3.90701, 3.90701, 3.90701, 3.90701, 3.90701, 3.90702, 3.90701, 3.90701, 3.90701, 3.90701
10.9355, 14, 3.89743, 3.89736, 4, 10.1026, 0, 3.89743, 3.89736, 3.89736, 3.89736, 3.89736, 3.89736, 3.89736, 3.89736, 3.89736, 3.89736, 3.89736, 3.89736, 3.89736, 3.89736, 3.89736, 3.89736, 3.89736, 3.89736
10.9434, 12, 3.89472, 3.89465, 3.74166, 8.10528, 0, 3.89472, 3.89465, 3.89465, 3.89465, 3.89465, 3.89465, 3.89465, 3.89465, 3.89465, 3.89465, 3.89465, 3.89465, 3.89465, 3.89465, 3.89465, 3.89465, 3.89465, 3.89465
10.9512, 8, 3.88924, 3.88917, 3.16228, 4.11076, 0, 3.88924, 3.88917, 3.88917, 3.88917, 3.88917, 3.88917, 3.88917, 3.88917, 3.88917, 3.88917, 3.88917, 3.88917, 3.88917, 3.88917, 3.88917, 3.88917, 3.88917, 3.88917
10.9591, 6, 3.88129, 3.88121, 2.82843, 2.11871, 0, 3.88129, 3.88121, 3.88121, 3.88121, 3.88121, 3.88121, 3.88121, 3.88121, 3.88121, 3.88121, 3.88121, 3.88121, 3.88121, 3.88122, 3.88121, 3.88121, 3.88121, 3.88121
10.967, 14, 3.87211, 3.87203, 4, 10.1279, 0, 3.8721, 3.87203, 3.87203, 3.87203, 3.87203, 3.87203, 3.87203, 3.87203, 3.87203, 3.87203, 3.87203, 3.87203, 3.87203, 3.87203, 3.87203, 3.87203, 3.87203, 3.87203
10.9748, 10, 3.86293, 3.86286, 3.4641, 6.13707, 0, 3.86293, 3.86286, 3.86286, 3.86286, 3.86286, 3.86286, 3.86286, 3.86286, 3.86286, 3.86286, 3.86286, 3.86286, 3.86286, 3.86286, 3.86286, 3.86286, 3.86286, 3.86286
10.9827, 2, 3.85897, 3.85889, 2, -1.85897, 0, 3.85897, 3.85889, 3.85889, 3.85889, 3.85889, 3.85889, 3.85889, 3.85889, 3.85889, 3.85889, 3.85889, 3.85889, 3.85889, 3.8589, 3.85889, 3.85889, 3.85889, 3.85889
10.9906, 6, 3.85295, 3.85288, 2.82843, 2.14705, 0, 3.85295, 3.85288, 3.85288, 3.85288, 3.85288, 3.85288, 3.85288, 3.85288, 3.85288, 3.85288, 3.85288, 3.85288, 3.85288, 3.85288, 3.85288, 3.85288, 3.85288, 3.85288
10.9985, 14, 3.84504, 3.84496, 4, 10.155, 0, 3.84504, 3.84496, 3.84496, 3.84496, 3.84496, 3.84496, 3.84496, 3.84496, 3.84496, 3.84496, 3.84496, 3.84496, 3.84496, 3.84497, 3.84496, 3.84496, 3.84496, 3.84496
11.0063, 4, 3.83619, 3.83611, 2.44949, 0.163814, 0, 3.83618, 3.83611, 3.83611, 3.83611, 3.83611, 3.83611, 3.83611, 3.83611, 3.83611, 3.83611, 3.83611, 3.83611, 3.83611, 3.83611, 3.83611, 3.83611, 3.83611, 3.83611
11.0142, 6, 3.82734, 3.82726, 2.82843, 2.17266, 0, 3.82734, 3.82726, 3.82726, 3.82726, 3.82726, 3.82726, 3.82726, 3.82726, 3.82726, 3.82726, 3.82726, 3.82726, 3.82726, 3.82727, 3.82726, 3.82726, 3.82726, 3.82726
11.0221, 2, 3.82181, 3.82173, 2, -1.82181, 0, 3.82181, 3.82173, 3.82173, 3.82173, 3.82173, 3.82173, 3.82173, 3.82173, 3.82173, 3.82173, 3.82173, 3.82173, 3.82173, 3.82174, 3.82173, 3.82173, 3.82173, 3.82173
11.0299, 4, 3.81514, 3.81506, 2.44949, 0.184857, 0, 3.81514, 3.81506, 3.81506, 3.81506, 3.81506, 3.81506, 3.81506, 3.81506, 3.81506, 3.81506, 3.81506, 3.81506, 3.81506, 3.81507, 3.81506, 3.81506, 3.81506, 3.81506
11.0378, 4, 3.80737, 3.80729, 2.44949, 0.192635, 0, 3.80736, 3.80729, 3.80729, 3.80729, 3.80729, 3.80729, 3.80729, 3.80729, 3.80729, 3.80729, 3.80729, 3.80729, 3.80729, 3.80729, 3.80729, 3.80729, 3.80729, 3.80729
11.0457, 8, 3.79877, 3.79869, 3.16228, 4.20123, 0, 3.79876, 3.79869, 3.79869, 3.79869, 3.79869, 3.79869, 3.79869, 3.79869, 3.79869, 3.79869, 3.79869, 3.79869, 3.79869, 3.79869, 3.79869, 3.79869, 3.79869, 3.79869
11.0535, 4, 3.78962, 3.78955, 2.44949, 0.210375, 0, 3.78962, 3.78955, 3.78955, 3.78955, 3.78955, 3.78955, 3.78955, 3.78955, 3.78955, 3.78955, 3.78955, 3.78955, 3.78955, 3.78955, 3.78955, 3.78955, 3.78955, 3.78955
11.0614, 6, 3.7802, 3.78012, 2.82843, 2.2198, 0, 3.7802, 3.78012, 3.78012, 3.78012, 3.78012, 3.78012, 3.78012, 3.78012, 3.78012, 3.78012, 3.78012, 3.78012, 3.78012, 3.78013, 3.78012, 3.78012, 3.78012, 3.78012
11.0693, 2, 3.77016, 3.77008, 2, -1.77016, 0, 3.77015, 3.77008, 3.77008, 3.77008, 3.77008, 3.77008, 3.77008, 3.77008, 3.77008, 3.77008, 3.77008, 3.77008, 3.77008, 3.77008, 3.77008, 3.77008, 3.77008, 3.77008
11.0772, 4, 3.75956, 3.75948, 2.44949, 0.240439, 0, 3.75956, 3.75948, 3.75948, 3.75948, 3.75948, 3.75948, 3.75948, 3.75948, 3.75948, 3.75948, 3.75948, 3.75948, 3.75948, 3.75948, 3.75948, 3.75948, 3.75948, 3.75948
11.085, 4, 3.74786, 3.74778, 2.44949, 0.252137, 0, 3.74786, 3.74778, 3.74778, 3.74778, 3.74778, 3.74778, 3.74778, 3.74778, 3.74778, 3.74778, 3.74778, 3.74778, 3.74778, 3.74779, 3.74778, 3.74778, 3.74778, 3.74778
11.0929, 2, 3.73521, 3.73513, 2, -1.73521, 0, 3.7352, 3.73513, 3.73513, 3.73513, 3.73513, 3.73513, 3.73513, 3.73513, 3.73513, 3.73513, 3.73513, 3.73513, 3.73513, 3.73513, 3.73513, 3.73513, 3.73513, 3.73513
11.1008, 8, 3.72209, 3.72201, 3.16228, 4.27791, 0, 3.72208, 3.72201, 3.72201, 3.72201, 3.72201, 3.72201, 3.72201, 3.72201, 3.72201, 3.72201, 3.72201, 3.72201, 3.72201, 3.72201, 3.72201, 3.72201, 3.72201, 3.72201
11.1086, 8, 3.70899, 3.70891, 3.16228, 4.29101, 0, 3.70899, 3.70891, 3.70891, 3.70891, 3.70891, 3.70891, 3.70891, 3.70891, 3.70891, 3.70891, 3.70891, 3.70891, 3.70891, 3.70891, 3.70891, 3.70891, 3.70891, 3.70891
11.1165, 6, 3.69848, 3.6984, 2.82843, 2.30152, 0, 3.69848, 3.6984, 3.6984, 3.6984, 3.6984, 3.6984, 3.6984, 3.6984, 3.6984, 3.6984, 3.6984, 3.6984, 3.6984, 3.69841, 3.6984, 3.6984, 3.6984, 3.6984
11.1244, 2, 3.68673, 3.68665, 2, -1.68673, 0, 3.68673, 3.68665, 3.68665, 3.68665, 3.68665, 3.68665, 3.68665, 3.68665, 3.68665, 3.68665, 3.68665, 3.68665, 3.68665, 3.68665, 3.68665, 3.68665, 3.68665, 3.68665
11.1323, 0, 3.67382, 3.67374, 1.41421, -3.67382, 0, 3.67382, 3.67374, 3.67374, 3.67374, 3.67374, 3.67374, 3.67374, 3.67374, 3.67374, 3.67374, 3.67374, 3.67374, 3.67374, 3.67374, 3.67374, 3.67374, 3.67374, 3.67374
11.1401, 12, 3.66034, 3.66026, 3.74166, 8.33966, 0, 3.66034, 3.66026, 3.66026, 3.66026, 3.66026, 3.66026, 3.66026, 3.66026, 3.66026, 3.66026, 3.66026, 3.66026, 3.66026, 3.66026, 3.66026, 3.66026, 3.66026, 3.66026
11.148, 6, 3.64689, 3.64681, 2.82843, 2.35311, 0, 3.64689, 3.64681, 3.64681, 3.64681, 3.64681, 3.64681, 3.64681, 3.64681, 3.64681, 3.64681, 3.64681, 3.64681, 3.64681, 3.64681, 3.64681, 3.64681, 3.64681, 3.64681
11.1559, 10, 3.63384, 3.63375, 3.4641, 6.36616, 0, 3.63383, 3.63375, 3.63375, 3.63375, 3.63375, 3.63375, 3.63375, 3.63375, 3.63375, 3.63375, 3.63375, 3.63375, 3.63375, 3.63376, 3.63375, 3.63375, 3.63375, 3.63375
11.1637, 0, 3.62023, 3.62014, 1.41421, -3.62023, 0, 3.62022, 3.62014, 3.62014, 3.62014, 3.62014, 3.62014, 3.62014, 3.62014, 3.62014, 3.62014, 3.62014, 3.62014, 3.62014, 3.62015, 3.62014, 3.62014, 3.62014, 3.62014
11.1716, 6, 3.60607, 3.60599, 2.82843, 2.39393, 0, 3.60607, 3.60599, 3.60599, 3.60599, 3.60599, 3.60599, 3.60599, 3.60599, 3.60599, 3.60599, 3.60599, 3.60599, 3.60599, 3.60599, 3.60599, 3.60599, 3.60599, 3.60599
11.1795, 4, 3.59068, 3.5906, 2.44949, 0.409316, 0, 3.59068, 3.5906, 3.5906, 3.5906, 3.5906, 3.5906, 3.5906, 3.5906, 3.5906, 3.5906, 3.5906, 3.5906, 3.5906, 3.5906, 3.5906, 3.5906, 3.5906, 3.5906
11.1874, 12, 3.57422, 3.57413, 3.74166, 8.42578, 0, 3.57421, 3.57413, 3.57413, 3.57413, 3.57413, 3.57413, 3.57413, 3.57413, 3.57413, 3.57413, 3.57413, 3.57413, 3.57413, 3.57413, 3.57413, 3.57413, 3.57413, 3.57413
11.1952, 8, 3.55723, 3.55714, 3.16228, 4.44277, 0, 3.55723, 3.55714, 3.55714, 3.55714, 3.55714, 3.55714, 3.55714, 3.55714, 3.55714, 3.55714, 3.55714, 3.55714, 3.55714, 3.55715, 3.55714, 3.55714, 3.55714, 3.55714
11.2031, 2, 3.54028, 3.5402, 2, -1.54028, 0, 3.54028, 3.5402, 3.5402, 3.5402, 3.5402, 3.5402, 3.5402, 3.5402, 3.5402, 3.5402, 3.5402, 3.5402, 3.5402, 3.5402, 3.5402, 3.5402, 3.5402, 3.5402
11.211, 4, 3.52766, 3.52757, 2.44949, 0.472341, 0, 3.52766, 3.52757, 3.52757, 3.52757, 3.52757, 3.52757, 3.52757, 3.52757, 3.52757, 3.52757, 3.52757, 3.52757, 3.52757, 3.52758, 3.52757, 3.52757, 3.52757, 3.52757
11.2188, 6, 3.51209, 3.512, 2.82843, 2.48791, 0, 3.51208, 3.512, 3.512, 3.512, 3.512, 3.512, 3.512, 3.512, 3.512, 3.512, 3.512, 3.512, 3.512, 3.512, 3.512, 3.512, 3.512, 3.512
11.2267, 4, 3.4938, 3.49371, 2.44949, 0.506201, 0, 3.4938, 3.49371, 3.49371, 3.49371, 3.49371, 3.49371, 3.49371, 3.49371, 3.49371, 3.49371, 3.49371, 3.49371, 3.49371, 3.49371, 3.49371, 3.49371, 3.49371, 3.49371
11.2346, 2, 3.47419, 3.4741, 2, -1.47419, 0, 3.47419, 3.4741, 3.4741, 3.4741, 3.4741, 3.4741, 3.4741, 3.4741, 3.4741, 3.4741, 3.4741, 3.4741, 3.4741, 3.4741, 3.4741, 3.4741, 3.4741, 3.4741
11.2425, 4, 3.45463, 3.45455, 2.44949, 0.545366, 0, 3.45463, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455
11.2503, 2, 3.45872, 3.45863, 2, -1.45872, 0, 3.45871, 3.45863, 3.45863, 3.45863, 3.45863, 3.45863, 3.45863, 3.45863, 3.45863, 3.45863, 3.45863, 3.45863, 3.45863, 3.45863, 3.45863, 3.45863, 3.45863, 3.45863
11.2582, 2, 3.45848, 3.45839, 2, -1.45848, 0, 3.45848, 3.45839, 3.45839, 3.45839, 3.45839, 3.45839, 3.45839, 3.45839, 3.45839, 3.45839, 3.45839, 3.45839, 3.45839, 3.4584, 3.45839, 3.45839, 3.45839, 3.45839
11.2661, 4, 3.45415, 3.45406, 2.44949, 0.545849, 0, 3.45415, 3.45406, 3.45406, 3.45406, 3.45406, 3.45406, 3.45406, 3.45406, 3.45406, 3.45406, 3.45406, 3.45406, 3.45406, 3.45406, 3.45406, 3.45406, 3.45406, 3.45406
11.2739, 4, 3.44777, 3.44768, 2.44949, 0.552229, 0, 3.44777, 3.44768, 3.44768, 3.44768, 3.44768, 3.44768, 3.44768, 3.44768, 3.44768, 3.44768, 3.44768, 3.44768, 3.44768, 3.44768, 3.44768, 3.44768, 3.44768, 3.44768
11.2818, 4, 3.4414, 3.4413, 2.44949, 0.558603, 0, 3.44139, 3.4413, 3.4413, 3.4413, 3.4413, 3.4413, 3.4413, 3.4413, 3.4413, 3.4413, 3.4413, 3.4413, 3.4413, 3.44131, 3.4413, 3.4413, 3.4413, 3.4413
11.2897, 6, 3.4428, 3.4427, 2.82843, 2.5572, 0, 3.4428, 3.4427, 3.4427, 3.4427, 3.4427, 3.4427, 3.4427, 3.4427, 3.4427, 3.4427, 3.4427, 3.4427, 3.4427, 3.44271, 3.4427, 3.4427, 3.4427, 3.4427
11.2975, 2, 3.44159, 3.44149, 2, -1.44159, 0, 3.44158, 3.44149, 3.44149, 3.44149, 3.44149, 3.44149, 3.44149, 3.44149, 3.44149, 3.44149, 3.44149, 3.44149, 3.44149, 3.44149, 3.44149, 3.44149, 3.44149, 3.44149
11.3054, 12, 3.43793, 3.43783, 3.74166, 8.56207, 0, 3.43793, 3.43783, 3.43783, 3.43783, 3.43783, 3.43783, 3.43783, 3.43783, 3.43783, 3.43783, 3.43783, 3.43783, 3.43783, 3.43784, 3.43783, 3.43783, 3.43783, 3.43783
11.3133, 4, 3.43306, 3.43296, 2.44949, 0.566939, 0, 3.43306, 3.43296, 3.43296, 3.43296, 3.43296, 3.43296, 3.43296, 3.43296, 3.43296, 3.43296, 3.43296, 3.43296, 3.43296, 3.43296, 3.43296, 3.43296, 3.43296, 3.43296
11.3212, 4, 3.42819, 3.42809, 2.44949, 0.571807, 0, 3.42819, 3.42809, 3.42809, 3.42809, 3.42809, 3.42809, 3.42809, 3.42809, 3.42809, 3.42809, 3.42809, 3.42809, 3.42809, 3.42809, 3.42809, 3.42809, 3.42809, 3.42809
11.329, 2, 3.42834, 3.42823, 2, -1.42834, 0, 3.42834, 3.42823, 3.42823, 3.42823, 3.42823, 3.42823, 3.42823, 3.42823, 3.42823, 3.42823, 3.42823, 3.42823, 3.42823, 3.42824, 3.42823, 3.42823, 3.42823, 3.42823
11.3369, 0, 3.42646, 3.42634, 1.41421, -3.42646, 0, 3.42645, 3.42634, 3.42634, 3.42634, 3.42634, 3.42634, 3.42634, 3.42634, 3.42634, 3.42634, 3.42634, 3.42634, 3.42634, 3.42635, 3.42634, 3.42634, 3.42634, 3.42634
11.3448, 6, 3.42266, 3.42255, 2.82843, 2.57734, 0, 3.42266, 3.42255, 3.42255, 3.42255, 3.42255, 3.42255, 3.42255, 3.42255, 3.42255, 3.42255, 3.42255, 3.42255, 3.42255, 3.42255, 3.42255, 3.42255, 3.42255, 3.42255
11.3526, 2, 3.41792, 3.4178, 2, -1.41792, 0, 3.41792, 3.4178, 3.4178, 3.4178, 3.4178, 3.4178, 3.4178, 3.4178, 3.4178, 3.4178, 3.4178, 3.4178, 3.4178, 3.4178, 3.4178, 3.4178, 3.4178, 3.4178
11.3605, 2, 3.41318, 3.41305, 2, -1.41318, 0, 3.41318, 3.41305, 3.41305, 3.41305, 3.41305, 3.41305, 3.41305, 3.41305, 3.41305, 3.41305, 3.41305, 3.41305, 3.41305, 3.41306, 3.41305, 3.41305, 3.41305, 3.41305
11.3684, 8, 3.41229, 3.41216, 3.16228, 4.58771, 0, 3.41229, 3.41216, 3.41216, 3.41216, 3.41216, 3.41216, 3.41216, 3.41216, 3.41216, 3.41216, 3.41216, 3.41216, 3.41216, 3.41216, 3.41216, 3.41216, 3.41216, 3.41216
11.3763, 4, 3.41004, 3.40989, 2.44949, 0.589964, 0, 3.41003, 3.40989, 3.40989, 3.40989, 3.40989, 3.40989, 3.40989, 3.40989, 3.40989, 3.40989, 3.40989, 3.40989, 3.40989, 3.4099, 3.40989, 3.40989, 3.40989, 3.40989
11.3841, 2, 3.40652, 3.40637, 2, -1.40652, 0, 3.40651, 3.40637, 3.40637, 3.40637, 3.40637, 3.40637, 3.40637, 3.40637, 3.40637, 3.40637, 3.40637, 3.40637, 3.40637, 3.40637, 3.40637, 3.40637, 3.40637, 3.40637
11.392, 10, 3.40237, 3.40221, 3.4641, 6.59763, 0, 3.40237, 3.40221, 3.40221, 3.40221, 3.40221, 3.40221, 3.40221, 3.40221, 3.40221, 3.40221, 3.40221, 3.40221, 3.40221, 3.40221, 3.40221, 3.40221, 3.40221, 3.40221
11.3999, 6, 3.39823, 3.39806, 2.82843, 2.60177, 0, 3.39822, 3.39806, 3.39806, 3.39806, 3.39806, 3.39806, 3.39806, 3.39806, 3.39806, 3.39806, 3.39806, 3.39806, 3.39806, 3.39806, 3.39806, 3.39806, 3.39806, 3.39806
11.4077, 10, 3.39396, 3.39378, 3.4641, 6.60604, 0, 3.39395, 3.39378, 3.39378, 3.39378, 3.39378, 3.39378, 3.39378, 3.39378, 3.39378, 3.39378, 3.39378, 3.39378, 3.39378, 3.39378, 3.39378, 3.39378, 3.39378, 3.39378
11.4156, 4, 3.38884, 3.38865, 2.44949, 0.611157, 0, 3.38884, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865
11.4235, 4, 3.38299, 3.38277, 2.44949, 0.617014, 0, 3.38298, 3.38277, 3.38277, 3.38277, 3.38277, 3.38277, 3.38277, 3.38277, 3.38277, 3.38277, 3.38277, 3.38277, 3.38277, 3.38278, 3.38277, 3.38277, 3.38277, 3.38277
