   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_39.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.92006, 192, 165.026, 36.77, 13.9284, 26.9742, 0, 36.7701, 37.8759, 163.92, 36.77, 36.77, 36.77, 36.77, 36.77, 36.77, 36.77, 36.77, 36.77, 36.77, 36.77, 36.7701, 36.77
5.92795, 190, 160.432, 36.814, 13.8564, 29.5679, 0, 36.814, 37.93, 159.316, 36.814, 36.814, 36.814, 36.814, 36.814, 36.814, 36.814, 36.814, 36.814, 36.814, 36.814, 36.814, 36.814
5.93585, 154, 154.782, 36.8584, 12.49, -0.781998, 0, 36.8584, 37.9847, 153.656, 36.8584, 36.8584, 36.8584, 36.8584, 36.8584, 36.8584, 36.8584, 36.8584, 36.8584, 36.8584, 36.8584, 36.8584, 36.8584
5.94374, 132, 148.242, 36.9034, 11.5758, -16.2423, 0, 36.9034, 38.0401, 147.106, 36.9034, 36.9034, 36.9034, 36.9034, 36.9034, 36.9034, 36.9034, 36.9034, 36.9034, 36.9034, 36.9034, 36.9034, 36.9034
5.95163, 104, 141, 36.9492, 10.2956, -36.9997, 0, 36.9492, 38.0965, 139.852, 36.9492, 36.9492, 36.9492, 36.9492, 36.9492, 36.9492, 36.9492, 36.9492, 36.9492, 36.9492, 36.9492, 36.9492, 36.9492
5.95952, 142, 133.249, 36.9959, 12, 8.75137, 0, 36.9959, 38.154, 132.09, 36.9959, 36.9959, 36.9959, 36.9959, 36.9959, 36.9959, 36.9959, 36.9959, 36.9959, 36.9959, 36.9959, 36.9959, 36.9959
5.96741, 126, 125.185, 37.0436, 11.3137, 0.815277, 0, 37.0436, 38.2128, 124.015, 37.0436, 37.0436, 37.0436, 37.0436, 37.0436, 37.0436, 37.0436, 37.0436, 37.0436, 37.0436, 37.0436, 37.0436, 37.0436
5.9753, 118, 116.998, 37.0924, 10.9545, 1.00201, 0, 37.0924, 38.2731, 115.817, 37.0924, 37.0924, 37.0924, 37.0924, 37.0924, 37.0924, 37.0924, 37.0924, 37.0924, 37.0924, 37.0924, 37.0924, 37.0924
5.9832, 106, 108.863, 37.1424, 10.3923, -2.8633, 0, 37.1424, 38.3353, 107.67, 37.1424, 37.1424, 37.1424, 37.1424, 37.1424, 37.1424, 37.1424, 37.1424, 37.1424, 37.1424, 37.1424, 37.1424, 37.1424
5.99109, 132, 100.936, 37.1937, 11.5758, 31.0636, 0, 37.1937, 38.3998, 99.7302, 37.1937, 37.1937, 37.1937, 37.1937, 37.1937, 37.1937, 37.1937, 37.1937, 37.1937, 37.1937, 37.1937, 37.1937, 37.1937
5.99898, 102, 93.3511, 37.2463, 10.198, 8.6489, 0, 37.2463, 38.4671, 92.1302, 37.2463, 37.2463, 37.2463, 37.2463, 37.2463, 37.2463, 37.2463, 37.2463, 37.2463, 37.2463, 37.2463, 37.2463, 37.2463
6.00687, 82, 86.2141, 37.3002, 9.16515, -4.21409, 0, 37.3003, 38.5383, 84.976, 37.3002, 37.3002, 37.3002, 37.3002, 37.3002, 37.3002, 37.3002, 37.3002, 37.3002, 37.3002, 37.3002, 37.3002, 37.3002
6.01476, 88, 79.6076, 37.3555, 9.48683, 8.39244, 0, 37.3555, 38.6146, 78.3484, 37.3555, 37.3555, 37.3555, 37.3555, 37.3555, 37.3555, 37.3555, 37.3555, 37.3555, 37.3555, 37.3555, 37.3555, 37.3555
6.02266, 68, 73.5869, 37.412, 8.3666, -5.58688, 0, 37.412, 38.6982, 72.3006, 37.412, 37.412, 37.412, 37.412, 37.412, 37.412, 37.412, 37.412, 37.412, 37.412, 37.412, 37.412, 37.412
6.03055, 54, 68.1843, 37.4697, 7.48331, -14.1843, 0, 37.4698, 38.7924, 66.8616, 37.4697, 37.4697, 37.4697, 37.4697, 37.4697, 37.4697, 37.4697, 37.4697, 37.4697, 37.4697, 37.4697, 37.4697, 37.4697
6.03844, 60, 63.413, 37.5286, 7.87401, -3.41302, 0, 37.5287, 38.9021, 62.0395, 37.5286, 37.5286, 37.5286, 37.5286, 37.5286, 37.5286, 37.5286, 37.5286, 37.5286, 37.5286, 37.5286, 37.5286, 37.5286
6.04633, 70, 59.2686, 37.5886, 8.48528, 10.7314, 0, 37.5886, 39.0347, 57.8225, 37.5886, 37.5886, 37.5886, 37.5886, 37.5886, 37.5886, 37.5886, 37.5886, 37.5886, 37.5886, 37.5886, 37.5886, 37.5886
6.05422, 56, 55.7366, 37.6495, 7.61577, 0.263397, 0, 37.6495, 39.2014, 54.1846, 37.6495, 37.6495, 37.6495, 37.6495, 37.6495, 37.6495, 37.6495, 37.6495, 37.6495, 37.6495, 37.6495, 37.6495, 37.6495
6.06211, 66, 52.7955, 37.7112, 8.24621, 13.2045, 0, 37.7112, 39.4186, 51.088, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112
6.07001, 50, 50.4236, 37.7736, 7.2111, -0.423637, 0, 37.7736, 39.7105, 48.4867, 37.7736, 37.7736, 37.7736, 37.7736, 37.7736, 37.7736, 37.7736, 37.7736, 37.7736, 37.7736, 37.7736, 37.7736, 37.7736
6.0779, 44, 48.6058, 37.8365, 6.78233, -4.60576, 0, 37.8366, 40.1115, 46.3307, 37.8365, 37.8365, 37.8365, 37.8365, 37.8365, 37.8365, 37.8365, 37.8365, 37.8365, 37.8365, 37.8365, 37.8365, 37.8365
6.08579, 52, 47.3388, 37.8999, 7.34847, 4.66118, 0, 37.8999, 40.671, 44.5676, 37.8999, 37.8999, 37.8999, 37.8999, 37.8999, 37.8999, 37.8999, 37.8999, 37.8999, 37.8999, 37.8999, 37.8999, 37.8999
6.09368, 46, 46.6403, 37.9634, 6.9282, -0.640274, 0, 37.9635, 41.4582, 43.1454, 37.9634, 37.9634, 37.9634, 37.9634, 37.9634, 37.9634, 37.9634, 37.9634, 37.9634, 37.9634, 37.9634, 37.9634, 37.9634
6.10157, 58, 46.5567, 38.0271, 7.74597, 11.4433, 0, 38.0272, 42.5691, 42.0147, 38.0271, 38.0271, 38.0271, 38.0271, 38.0271, 38.0271, 38.0271, 38.0271, 38.0271, 38.0271, 38.0271, 38.0271, 38.0271
6.10946, 72, 47.1732, 38.0909, 8.60233, 24.8268, 0, 38.0909, 44.1349, 41.1291, 38.0909, 38.0909, 38.0909, 38.0909, 38.0909, 38.0909, 38.0909, 38.0909, 38.0909, 38.0909, 38.0909, 38.0909, 38.0909
6.11736, 52, 48.6251, 38.1544, 7.34847, 3.37489, 0, 38.1545, 46.3327, 40.4468, 38.1544, 38.1544, 38.1544, 38.1544, 38.1544, 38.1544, 38.1544, 38.1544, 38.1544, 38.1544, 38.1544, 38.1544, 38.1544
6.12525, 74, 51.111, 38.2177, 8.7178, 22.889, 0, 38.2177, 49.398, 39.9306, 38.2177, 38.2177, 38.2177, 38.2177, 38.2177, 38.2177, 38.2177, 38.2177, 38.2177, 38.2177, 38.2177, 38.2177, 38.2177
6.13314, 88, 54.9078, 38.2806, 9.48683, 33.0922, 0, 38.2807, 53.64, 39.5484, 38.2806, 38.2806, 38.2806, 38.2806, 38.2806, 38.2806, 38.2806, 38.2806, 38.2806, 38.2806, 38.2806, 38.2806, 38.2806
6.14103, 66, 60.3869, 38.3431, 8.24621, 5.61306, 0, 38.3432, 59.4572, 39.2728, 38.3431, 38.3431, 38.3431, 38.3431, 38.3431, 38.3431, 38.3431, 38.3431, 38.3431, 38.3431, 38.3431, 38.3431, 38.3431
6.14892, 114, 68.0332, 38.405, 10.7703, 45.9668, 0, 38.4051, 67.3574, 39.0808, 38.405, 38.405, 38.405, 38.405, 38.405, 38.405, 38.405, 38.405, 38.405, 38.405, 38.405, 38.405, 38.405
6.15682, 98, 78.4645, 38.4663, 10, 19.5355, 0, 38.4664, 77.977, 38.9538, 38.4663, 38.4663, 38.4663, 38.4663, 38.4663, 38.4663, 38.4663, 38.4663, 38.4664, 38.4663, 38.4663, 38.4663, 38.4663
6.16471, 114, 92.4476, 38.5269, 10.7703, 21.5524, 0, 38.527, 92.0981, 38.8764, 38.5269, 38.5269, 38.5269, 38.5269, 38.5269, 38.5269, 38.5269, 38.5269, 38.527, 38.5269, 38.5269, 38.5269, 38.5269
6.1726, 116, 110.921, 38.5868, 10.8628, 5.07887, 0, 38.5869, 110.671, 38.8367, 38.5868, 38.5868, 38.5868, 38.5868, 38.5868, 38.5868, 38.5868, 38.5868, 38.5868, 38.5868, 38.5868, 38.5868, 38.5868
6.18049, 148, 135.002, 38.6459, 12.2474, 12.9978, 0, 38.6459, 134.823, 38.8254, 38.6459, 38.6459, 38.6459, 38.6459, 38.6459, 38.6459, 38.6459, 38.6459, 38.6459, 38.6459, 38.6459, 38.6459, 38.6459
6.18838, 268, 166.002, 38.7041, 16.4317, 101.998, 0, 38.7042, 165.871, 38.8353, 38.7041, 38.7041, 38.7041, 38.7041, 38.7041, 38.7041, 38.7041, 38.7041, 38.7041, 38.7041, 38.7041, 38.7041, 38.7041
6.19627, 274, 205.426, 38.7615, 16.6132, 68.5743, 0, 38.7616, 205.326, 38.8613, 38.7615, 38.7615, 38.7615, 38.7615, 38.7615, 38.7615, 38.7615, 38.7615, 38.7616, 38.7615, 38.7615, 38.7615, 38.7615
6.20417, 290, 254.95, 38.818, 17.088, 35.0502, 0, 38.8181, 254.868, 38.8997, 38.818, 38.818, 38.818, 38.818, 38.818, 38.818, 38.818, 38.818, 38.818, 38.818, 38.818, 38.818, 38.818
6.21206, 348, 316.414, 38.8736, 18.7083, 31.5856, 0, 38.8737, 316.34, 38.9483, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736
6.21995, 486, 391.777, 38.9283, 22.0907, 94.2227, 0, 38.9284, 391.7, 39.0057, 38.9283, 38.9283, 38.9283, 38.9283, 38.9283, 38.9283, 38.9283, 38.9283, 38.9283, 38.9283, 38.9283, 38.9283, 38.9283
6.22784, 498, 483.038, 38.982, 22.3607, 14.962, 0, 38.9821, 482.948, 39.0717, 38.982, 38.982, 38.982, 38.982, 38.982, 38.982, 38.982, 38.982, 38.982, 38.982, 38.982, 38.982, 38.982
6.23573, 634, 592.193, 39.0348, 25.219, 41.8072, 0, 39.0349, 592.081, 39.1471, 39.0348, 39.0348, 39.0348, 39.0348, 39.0348, 39.0348, 39.0348, 39.0348, 39.0348, 39.0348, 39.0348, 39.0348, 39.0348
6.24363, 824, 721.094, 39.0867, 28.7402, 102.906, 0, 39.0867, 720.947, 39.2333, 39.0867, 39.0867, 39.0867, 39.0867, 39.0867, 39.0867, 39.0867, 39.0867, 39.0867, 39.0867, 39.0867, 39.0867, 39.0867
6.25152, 932, 871.377, 39.1375, 30.5614, 60.6227, 0, 39.1376, 871.182, 39.3325, 39.1375, 39.1375, 39.1375, 39.1375, 39.1375, 39.1375, 39.1375, 39.1375, 39.1375, 39.1375, 39.1375, 39.1375, 39.1375
6.25941, 1136, 1044.32, 39.1874, 33.7343, 91.6782, 0, 39.1874, 1044.06, 39.4481, 39.1874, 39.1874, 39.1874, 39.1874, 39.1874, 39.1874, 39.1874, 39.1874, 39.1874, 39.1874, 39.1874, 39.1874, 39.1874
6.2673, 1332, 1240.68, 39.2363, 36.524, 91.3235, 0, 39.2363, 1240.33, 39.5838, 39.2363, 39.2363, 39.2363, 39.2363, 39.2363, 39.2363, 39.2363, 39.2363, 39.2363, 39.2363, 39.2363, 39.2363, 39.2363
6.27519, 1450, 1460.59, 39.2842, 38.1051, -10.5873, 0, 39.2842, 1460.13, 39.7445, 39.2842, 39.2842, 39.2842, 39.2842, 39.2842, 39.2842, 39.2842, 39.2842, 39.2842, 39.2842, 39.2842, 39.2842, 39.2842
6.28308, 1728, 1703.45, 39.3311, 41.5933, 24.5535, 0, 39.3311, 1702.84, 39.9359, 39.3311, 39.3311, 39.3311, 39.3311, 39.3311, 39.3311, 39.3311, 39.3311, 39.3311, 39.3311, 39.3311, 39.3311, 39.3311
6.29098, 1848, 1967.73, 39.3769, 43.0116, -119.731, 0, 39.377, 1966.94, 40.1643, 39.3769, 39.3769, 39.3769, 39.3769, 39.3769, 39.3769, 39.3769, 39.3769, 39.3769, 39.3769, 39.3769, 39.3769, 39.3769
6.29887, 2154, 2251.03, 39.4217, 46.4327, -97.0344, 0, 39.4217, 2250.02, 40.4369, 39.4217, 39.4217, 39.4217, 39.4217, 39.4217, 39.4217, 39.4217, 39.4217, 39.4217, 39.4217, 39.4217, 39.4217, 39.4217
6.30676, 2570, 2549.9, 39.4654, 50.7149, 20.1011, 0, 39.4654, 2548.6, 40.7612, 39.4654, 39.4654, 39.4654, 39.4654, 39.4654, 39.4654, 39.4654, 39.4654, 39.4654, 39.4654, 39.4654, 39.4654, 39.4654
6.31465, 2866, 2859.94, 39.5079, 53.5537, 6.06006, 0, 39.508, 2858.3, 41.1453, 39.5079, 39.5079, 39.5079, 39.5079, 39.5079, 39.5079, 39.5079, 39.5079, 39.5079, 39.5079, 39.5079, 39.5079, 39.5079
6.32254, 3204, 3175.86, 39.5493, 56.6216, 28.1392, 0, 39.5493, 3173.81, 41.597, 39.5493, 39.5493, 39.5493, 39.5493, 39.5493, 39.5493, 39.5493, 39.5493, 39.5493, 39.5493, 39.5493, 39.5493, 39.5493
6.33043, 3546, 3491.52, 39.5894, 59.5651, 54.4844, 0, 39.5894, 3488.98, 42.1241, 39.5894, 39.5894, 39.5894, 39.5894, 39.5894, 39.5894, 39.5894, 39.5894, 39.5894, 39.5894, 39.5894, 39.5894, 39.5894
6.33833, 3838, 3800.19, 39.6281, 61.9677, 37.8059, 0, 39.6282, 3797.09, 42.7334, 39.6281, 39.6281, 39.6281, 39.6281, 39.6281, 39.6281, 39.6281, 39.6281, 39.6282, 39.6281, 39.6281, 39.6281, 39.6281
6.34622, 4204, 4094.79, 39.6654, 64.8537, 109.211, 0, 39.6655, 4091.02, 43.4307, 39.6654, 39.6654, 39.6654, 39.6654, 39.6654, 39.6654, 39.6654, 39.6654, 39.6654, 39.6654, 39.6654, 39.6654, 39.6654
6.35411, 4414, 4368.02, 39.7012, 66.453, 45.9849, 0, 39.7012, 4363.5, 44.2197, 39.7012, 39.7012, 39.7012, 39.7012, 39.7012, 39.7012, 39.7012, 39.7012, 39.7012, 39.7012, 39.7012, 39.7012, 39.7012
6.362, 4630, 4612.82, 39.7352, 68.0588, 17.1787, 0, 39.7353, 4607.45, 45.1021, 39.7352, 39.7352, 39.7352, 39.7352, 39.7352, 39.7352, 39.7352, 39.7352, 39.7352, 39.7352, 39.7352, 39.7352, 39.7352
6.36989, 4902, 4822.56, 39.7674, 70.0286, 79.438, 0, 39.7674, 4816.25, 46.0763, 39.7674, 39.7674, 39.7674, 39.7674, 39.7674, 39.7674, 39.7674, 39.7674, 39.7674, 39.7674, 39.7674, 39.7674, 39.7674
6.37779, 4880, 4991.41, 39.7975, 69.8713, -111.407, 0, 39.7976, 4984.07, 47.1378, 39.7975, 39.7975, 39.7975, 39.7975, 39.7975, 39.7975, 39.7975, 39.7975, 39.7976, 39.7975, 39.7975, 39.7975, 39.7975
6.38568, 5118, 5114.56, 39.8254, 71.5542, 3.43848, 0, 39.8255, 5106.11, 48.2783, 39.8254, 39.8254, 39.8254, 39.8254, 39.8254, 39.8254, 39.8254, 39.8254, 39.8254, 39.8254, 39.8254, 39.8254, 39.8254
6.39357, 5010, 5188.47, 39.8509, 70.7955, -178.47, 0, 39.8509, 5178.84, 49.4853, 39.8509, 39.8509, 39.8509, 39.8509, 39.8509, 39.8509, 39.8509, 39.8509, 39.8509, 39.8509, 39.8509, 39.8509, 39.8509
6.40146, 5096, 5211.04, 39.8736, 71.4003, -115.044, 0, 39.8736, 5200.18, 50.7427, 39.8736, 39.8736, 39.8736, 39.8736, 39.8736, 39.8736, 39.8736, 39.8736, 39.8736, 39.8736, 39.8736, 39.8736, 39.8736
6.40935, 5144, 5181.72, 39.8934, 71.7356, -37.7163, 0, 39.8935, 5169.58, 52.0305, 39.8934, 39.8934, 39.8934, 39.8934, 39.8934, 39.8934, 39.8934, 39.8934, 39.8934, 39.8934, 39.8934, 39.8934, 39.8934
6.41724, 5210, 5101.49, 39.91, 72.1942, 108.514, 0, 39.9101, 5088.07, 53.325, 39.91, 39.91, 39.91, 39.91, 39.91, 39.91, 39.91, 39.91, 39.9101, 39.91, 39.91, 39.91, 39.91
6.42514, 5198, 4972.84, 39.9233, 72.111, 225.156, 0, 39.9233, 4958.17, 54.6002, 39.9233, 39.9233, 39.9233, 39.9233, 39.9233, 39.9233, 39.9233, 39.9233, 39.9233, 39.9233, 39.9233, 39.9233, 39.9233
6.43303, 4856, 4799.68, 39.9329, 69.6994, 56.3193, 0, 39.933, 4783.79, 55.8277, 39.9329, 39.9329, 39.9329, 39.9329, 39.9329, 39.9329, 39.9329, 39.9329, 39.9329, 39.9329, 39.9329, 39.9329, 39.9329
6.44092, 4490, 4587.04, 39.9387, 67.0224, -97.0444, 0, 39.9387, 4570, 56.9783, 39.9387, 39.9387, 39.9387, 39.9387, 39.9387, 39.9387, 39.9387, 39.9387, 39.9387, 39.9387, 39.9387, 39.9387, 39.9387
6.44881, 4154, 4340.92, 39.9405, 64.467, -186.915, 0, 39.9406, 4322.83, 58.023, 39.9405, 39.9405, 39.9405, 39.9405, 39.9405, 39.9405, 39.9405, 39.9405, 39.9405, 39.9405, 39.9405, 39.9405, 39.9405
6.4567, 4092, 4067.97, 39.9382, 63.9844, 24.0261, 0, 39.9383, 4048.98, 58.9339, 39.9382, 39.9382, 39.9382, 39.9382, 39.9382, 39.9382, 39.9382, 39.9382, 39.9382, 39.9382, 39.9382, 39.9382, 39.9382
6.46459, 3802, 3775.22, 39.9318, 61.6766, 26.7781, 0, 39.9319, 3755.47, 59.6862, 39.9318, 39.9318, 39.9318, 39.9318, 39.9318, 39.9318, 39.9318, 39.9318, 39.9318, 39.9318, 39.9318, 39.9318, 39.9318
6.47249, 3480, 3469.72, 39.9213, 59.0085, 10.2754, 0, 39.9213, 3449.39, 60.2584, 39.9213, 39.9213, 39.9213, 39.9213, 39.9213, 39.9213, 39.9213, 39.9213, 39.9213, 39.9213, 39.9213, 39.9213, 39.9213
6.48038, 3296, 3158.4, 39.9066, 57.4282, 137.601, 0, 39.9067, 3137.67, 60.634, 39.9066, 39.9066, 39.9066, 39.9066, 39.9066, 39.9066, 39.9066, 39.9066, 39.9066, 39.9066, 39.9066, 39.9066, 39.9066
6.48827, 2854, 2847.64, 39.8881, 53.4416, 6.36426, 0, 39.8881, 2826.72, 60.8019, 39.8881, 39.8881, 39.8881, 39.8881, 39.8881, 39.8881, 39.8881, 39.8881, 39.8881, 39.8881, 39.8881, 39.8881, 39.8881
6.49616, 2548, 2543.25, 39.8658, 50.4975, 4.74902, 0, 39.8658, 2522.36, 60.7573, 39.8658, 39.8658, 39.8658, 39.8658, 39.8658, 39.8658, 39.8658, 39.8658, 39.8658, 39.8658, 39.8658, 39.8658, 39.8658
6.50405, 2232, 2250.21, 39.8402, 47.2652, -18.2068, 0, 39.8402, 2229.55, 60.5016, 39.8402, 39.8402, 39.8402, 39.8402, 39.8402, 39.8402, 39.8402, 39.8402, 39.8402, 39.8402, 39.8402, 39.8402, 39.8402
6.51195, 2202, 1972.57, 39.8115, 46.9468, 229.427, 0, 39.8115, 1952.34, 60.0423, 39.8115, 39.8115, 39.8115, 39.8115, 39.8115, 39.8115, 39.8115, 39.8115, 39.8115, 39.8115, 39.8115, 39.8115, 39.8115
6.51984, 1744, 1713.53, 39.7802, 41.7852, 30.4663, 0, 39.7802, 1693.92, 59.3929, 39.7802, 39.7802, 39.7802, 39.7802, 39.7802, 39.7802, 39.7802, 39.7802, 39.7802, 39.7802, 39.7802, 39.7802, 39.7802
6.52773, 1410, 1475.29, 39.7467, 37.5766, -65.2875, 0, 39.7468, 1456.46, 58.5722, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467
6.53562, 1318, 1259.16, 39.7117, 36.3318, 58.8439, 0, 39.7117, 1241.26, 57.6029, 39.7117, 39.7117, 39.7117, 39.7117, 39.7117, 39.7117, 39.7117, 39.7117, 39.7117, 39.7117, 39.7117, 39.7117, 39.7117
6.54351, 1100, 1065.7, 39.6755, 33.1964, 34.3027, 0, 39.6756, 1048.86, 56.5115, 39.6755, 39.6755, 39.6755, 39.6755, 39.6755, 39.6755, 39.6755, 39.6755, 39.6755, 39.6755, 39.6755, 39.6755, 39.6755
6.5514, 876, 894.722, 39.6389, 29.6311, -18.7216, 0, 39.6389, 879.035, 55.3259, 39.6389, 39.6389, 39.6389, 39.6389, 39.6389, 39.6389, 39.6389, 39.6389, 39.6389, 39.6389, 39.6389, 39.6389, 39.6389
6.5593, 826, 745.506, 39.6022, 28.775, 80.4942, 0, 39.6022, 731.033, 54.0753, 39.6022, 39.6022, 39.6022, 39.6022, 39.6022, 39.6022, 39.6022, 39.6022, 39.6022, 39.6022, 39.6022, 39.6022, 39.6022
6.56719, 612, 616.843, 39.566, 24.779, -4.8429, 0, 39.5661, 603.62, 52.7884, 39.566, 39.566, 39.566, 39.566, 39.566, 39.566, 39.566, 39.566, 39.566, 39.566, 39.566, 39.566, 39.566
6.57508, 484, 507.202, 39.5308, 22.0454, -23.2016, 0, 39.5309, 495.24, 51.4925, 39.5308, 39.5308, 39.5308, 39.5308, 39.5308, 39.5308, 39.5308, 39.5308, 39.5308, 39.5308, 39.5308, 39.5308, 39.5308
6.58297, 470, 414.858, 39.497, 21.7256, 55.142, 0, 39.4971, 404.142, 50.2127, 39.497, 39.497, 39.497, 39.497, 39.497, 39.497, 39.497, 39.497, 39.497, 39.497, 39.497, 39.497, 39.497
6.59086, 358, 337.956, 39.465, 18.9737, 20.0445, 0, 39.465, 328.449, 48.9711, 39.465, 39.465, 39.465, 39.465, 39.465, 39.465, 39.465, 39.465, 39.465, 39.465, 39.465, 39.465, 39.465
6.59876, 256, 274.618, 39.4349, 16.0624, -18.6178, 0, 39.435, 266.267, 47.7861, 39.4349, 39.4349, 39.4349, 39.4349, 39.4349, 39.4349, 39.4349, 39.4349, 39.4349, 39.4349, 39.4349, 39.4349, 39.4349
6.60665, 230, 223.027, 39.4072, 15.2315, 6.97327, 0, 39.4072, 215.761, 46.6727, 39.4072, 39.4072, 39.4072, 39.4072, 39.4072, 39.4072, 39.4072, 39.4072, 39.4072, 39.4072, 39.4072, 39.4072, 39.4072
6.61454, 190, 181.448, 39.3817, 13.8564, 8.5519, 0, 39.3818, 175.188, 45.6416, 39.3817, 39.3817, 39.3817, 39.3817, 39.3817, 39.3817, 39.3817, 39.3817, 39.3817, 39.3817, 39.3817, 39.3817, 39.3817
6.62243, 130, 148.296, 39.3588, 11.4891, -18.2958, 0, 39.3589, 142.954, 44.7002, 39.3588, 39.3588, 39.3588, 39.3588, 39.3588, 39.3588, 39.3588, 39.3588, 39.3588, 39.3588, 39.3588, 39.3588, 39.3588
6.63032, 118, 122.134, 39.3383, 10.9545, -4.13432, 0, 39.3384, 117.62, 43.8522, 39.3383, 39.3383, 39.3383, 39.3383, 39.3383, 39.3383, 39.3383, 39.3383, 39.3383, 39.3383, 39.3383, 39.3383, 39.3383
6.63821, 108, 101.699, 39.3203, 10.4881, 6.30077, 0, 39.3204, 97.9213, 43.0981, 39.3203, 39.3203, 39.3203, 39.3203, 39.3203, 39.3203, 39.3203, 39.3203, 39.3203, 39.3203, 39.3203, 39.3203, 39.3203
6.64611, 82, 85.8996, 39.3045, 9.16515, -3.89964, 0, 39.3046, 82.7679, 42.4361, 39.3045, 39.3045, 39.3045, 39.3045, 39.3045, 39.3045, 39.3045, 39.3045, 39.3045, 39.3045, 39.3045, 39.3045, 39.3045
6.654, 78, 73.8043, 39.2909, 8.94427, 4.19566, 0, 39.291, 71.2331, 41.8619, 39.2909, 39.2909, 39.2909, 39.2909, 39.2909, 39.2909, 39.2909, 39.2909, 39.2909, 39.2909, 39.2909, 39.2909, 39.2909
6.66189, 72, 64.635, 39.2792, 8.60233, 7.36502, 0, 39.2793, 62.5441, 41.3699, 39.2792, 39.2792, 39.2792, 39.2792, 39.2792, 39.2792, 39.2792, 39.2792, 39.2792, 39.2792, 39.2792, 39.2792, 39.2792
6.66978, 56, 57.7519, 39.2692, 7.61577, -1.75187, 0, 39.2694, 56.0677, 40.9532, 39.2692, 39.2692, 39.2692, 39.2692, 39.2692, 39.2692, 39.2692, 39.2692, 39.2692, 39.2692, 39.2692, 39.2692, 39.2692
6.67767, 46, 52.634, 39.2608, 6.9282, -6.63401, 0, 39.261, 51.2903, 40.6043, 39.2608, 39.2608, 39.2608, 39.2608, 39.2608, 39.2608, 39.2608, 39.2608, 39.2608, 39.2608, 39.2608, 39.2608, 39.2608
6.68556, 44, 48.8659, 39.2537, 6.78233, -4.86589, 0, 39.254, 47.804, 40.3154, 39.2537, 39.2537, 39.2537, 39.2537, 39.2537, 39.2537, 39.2537, 39.2537, 39.2537, 39.2537, 39.2537, 39.2537, 39.2537
6.69346, 40, 46.1188, 39.2476, 6.48074, -6.11878, 0, 39.248, 45.2874, 40.0787, 39.2476, 39.2476, 39.2476, 39.2476, 39.2476, 39.2476, 39.2476, 39.2476, 39.2476, 39.2476, 39.2476, 39.2476, 39.2476
6.70135, 30, 44.1372, 39.2424, 5.65685, -14.1372, 0, 39.2428, 43.4925, 39.8868, 39.2424, 39.2424, 39.2424, 39.2424, 39.2424, 39.2424, 39.2424, 39.2424, 39.2424, 39.2424, 39.2424, 39.2424, 39.2424
6.70924, 24, 42.7257, 39.2379, 5.09902, -18.7257, 0, 39.2383, 42.2303, 39.7328, 39.2379, 39.2379, 39.2379, 39.2379, 39.2379, 39.2379, 39.2379, 39.2379, 39.2379, 39.2379, 39.2379, 39.2379, 39.2379
6.71713, 38, 41.7365, 39.2337, 6.32456, -3.73653, 0, 39.2343, 41.3594, 39.6103, 39.2337, 39.2337, 39.2337, 39.2337, 39.2337, 39.2337, 39.2337, 39.2337, 39.2337, 39.2337, 39.2337, 39.2337, 39.2337
6.72502, 24, 41.0608, 39.2299, 5.09902, -17.0608, 0, 39.2305, 40.7763, 39.5137, 39.2299, 39.2299, 39.2299, 39.2299, 39.2299, 39.2299, 39.2299, 39.2299, 39.2299, 39.2299, 39.2299, 39.2299, 39.2299
6.73292, 40, 40.6206, 39.2262, 6.48074, -0.620632, 0, 39.2269, 40.4079, 39.4381, 39.2262, 39.2262, 39.2262, 39.2262, 39.2262, 39.2262, 39.2262, 39.2262, 39.2262, 39.2262, 39.2262, 39.2262, 39.2262
6.74081, 34, 40.3627, 39.2224, 6, -6.36266, 0, 39.2233, 40.205, 39.3792, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224
6.7487, 26, 40.254, 39.2185, 5.2915, -14.254, 0, 39.2196, 40.138, 39.3335, 39.2185, 39.2185, 39.2185, 39.2185, 39.2185, 39.2185, 39.2185, 39.2185, 39.2185, 39.2185, 39.2185, 39.2185, 39.2185
6.75659, 32, 40.2786, 39.2144, 5.83095, -8.27865, 0, 39.2156, 40.194, 39.2978, 39.2144, 39.2144, 39.2144, 39.2144, 39.2144, 39.2144, 39.2144, 39.2144, 39.2144, 39.2144, 39.2144, 39.2144, 39.2144
