   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_105.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.35675, 4234, 4219.04, 47.4944, 65.0846, 14.957, 0, 47.4944, 47.4944, 4215.8, 50.7274, 47.4944, 47.4944, 47.4944, 47.4944, 47.4944, 47.4944, 47.4944, 47.4944, 47.4944, 47.4944, 47.4944, 47.4944, 47.4944, 47.4944, 47.5045, 47.4944
6.36462, 4360, 4445.48, 47.5347, 66.0454, -85.4839, 0, 47.5347, 47.5347, 4441.61, 51.3939, 47.5347, 47.5347, 47.5347, 47.5347, 47.5347, 47.5347, 47.5347, 47.5347, 47.5347, 47.5347, 47.5347, 47.5347, 47.5347, 47.5347, 47.5447, 47.5347
6.3725, 4606, 4635.19, 47.5732, 67.8822, -29.1855, 0, 47.5732, 47.5732, 4630.62, 52.13, 47.5732, 47.5732, 47.5732, 47.5732, 47.5732, 47.5732, 47.5732, 47.5732, 47.5732, 47.5732, 47.5732, 47.5732, 47.5732, 47.5732, 47.583, 47.5732
6.38037, 4630, 4782.56, 47.6095, 68.0588, -152.56, 0, 47.6095, 47.6096, 4777.23, 52.9319, 47.6095, 47.6095, 47.6095, 47.6095, 47.6095, 47.6095, 47.6095, 47.6095, 47.6095, 47.6095, 47.6095, 47.6095, 47.6095, 47.6095, 47.6191, 47.6095
6.38825, 4892, 4883.2, 47.6437, 69.9571, 8.8042, 0, 47.6437, 47.6437, 4877.04, 53.793, 47.6437, 47.6437, 47.6437, 47.6437, 47.6437, 47.6437, 47.6437, 47.6437, 47.6437, 47.6437, 47.6437, 47.6437, 47.6437, 47.6437, 47.6529, 47.6437
6.39612, 4898, 4934.09, 47.6753, 70, -36.0894, 0, 47.6753, 47.6754, 4927.05, 54.7036, 47.6753, 47.6753, 47.6753, 47.6753, 47.6753, 47.6753, 47.6753, 47.6753, 47.6753, 47.6753, 47.6753, 47.6753, 47.6753, 47.6753, 47.6842, 47.6753
6.40399, 4956, 4933.76, 47.7043, 70.4131, 22.2427, 0, 47.7043, 47.7043, 4925.8, 55.6509, 47.7043, 47.7043, 47.7043, 47.7043, 47.7043, 47.7043, 47.7043, 47.7043, 47.7043, 47.7043, 47.7043, 47.7043, 47.7043, 47.7043, 47.7127, 47.7043
6.41187, 4980, 4882.33, 47.7303, 70.5833, 97.6694, 0, 47.7303, 47.7304, 4873.43, 56.6188, 47.7303, 47.7303, 47.7303, 47.7303, 47.7303, 47.7303, 47.7303, 47.7303, 47.7303, 47.7303, 47.7303, 47.7303, 47.7303, 47.7303, 47.7384, 47.7303
6.41974, 4746, 4781.54, 47.7533, 68.9057, -35.5425, 0, 47.7533, 47.7533, 4771.7, 57.5887, 47.7533, 47.7533, 47.7533, 47.7533, 47.7533, 47.7533, 47.7533, 47.7533, 47.7533, 47.7533, 47.7533, 47.7533, 47.7533, 47.7533, 47.7609, 47.7533
6.42762, 4734, 4634.62, 47.7728, 68.8186, 99.3804, 0, 47.7728, 47.7728, 4623.85, 58.5399, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.78, 47.7728
6.43549, 4442, 4446.11, 47.7888, 66.6633, -4.10791, 0, 47.7888, 47.7888, 4434.44, 59.4502, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7955, 47.7888
6.44336, 4338, 4221.68, 47.8009, 65.8787, 116.317, 0, 47.8009, 47.801, 4209.18, 60.2965, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8073, 47.8009
6.45124, 3948, 3967.79, 47.8091, 62.849, -19.7881, 0, 47.8091, 47.8092, 3954.53, 61.0566, 47.8091, 47.8091, 47.8091, 47.8091, 47.8091, 47.8091, 47.8091, 47.8091, 47.8091, 47.8091, 47.8091, 47.8091, 47.8091, 47.8091, 47.8151, 47.8091
6.45911, 3736, 3691.41, 47.8133, 61.1392, 44.5891, 0, 47.8133, 47.8133, 3677.51, 61.7091, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8189, 47.8133
6.46698, 3488, 3399.74, 47.8133, 59.0762, 88.2554, 0, 47.8133, 47.8134, 3385.32, 62.2352, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8133, 47.8185, 47.8133
6.47486, 3038, 3099.82, 47.8092, 55.1362, -61.8193, 0, 47.8092, 47.8092, 3085, 62.6192, 47.8092, 47.8092, 47.8092, 47.8092, 47.8092, 47.8092, 47.8092, 47.8092, 47.8092, 47.8092, 47.8092, 47.8092, 47.8092, 47.8092, 47.814, 47.8092
6.48273, 2840, 2798.36, 47.8009, 53.3104, 41.6387, 0, 47.8009, 47.801, 2783.31, 62.8498, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8009, 47.8055, 47.8009
6.49061, 2556, 2501.43, 47.7888, 50.5767, 54.5664, 0, 47.7888, 47.7888, 2486.3, 62.9198, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7888, 47.7931, 47.7888
6.49848, 2288, 2214.32, 47.7728, 47.8539, 73.6809, 0, 47.7728, 47.7729, 2199.26, 62.8272, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7728, 47.7769, 47.7728
6.50635, 2054, 1941.45, 47.7534, 45.3431, 112.547, 0, 47.7534, 47.7535, 1926.63, 62.5752, 47.7534, 47.7534, 47.7534, 47.7534, 47.7534, 47.7534, 47.7534, 47.7534, 47.7534, 47.7534, 47.7534, 47.7534, 47.7534, 47.7534, 47.7572, 47.7534
6.51423, 1744, 1686.26, 47.7309, 41.7852, 57.7444, 0, 47.7309, 47.731, 1671.81, 62.1717, 47.7309, 47.7309, 47.7309, 47.7309, 47.7309, 47.7309, 47.7309, 47.7309, 47.7309, 47.7309, 47.7309, 47.7309, 47.7309, 47.7309, 47.7345, 47.7309
6.5221, 1604, 1451.17, 47.7057, 40.0749, 152.834, 0, 47.7057, 47.7058, 1437.24, 61.629, 47.7057, 47.7057, 47.7057, 47.7057, 47.7057, 47.7057, 47.7057, 47.7057, 47.7057, 47.7057, 47.7057, 47.7057, 47.7057, 47.7057, 47.7091, 47.7057
6.52997, 1232, 1237.79, 47.6783, 35.1283, -5.78601, 0, 47.6783, 47.6783, 1224.5, 60.9634, 47.6783, 47.6783, 47.6783, 47.6783, 47.6783, 47.6783, 47.6783, 47.6783, 47.6783, 47.6783, 47.6783, 47.6783, 47.6783, 47.6783, 47.6815, 47.6783
6.53785, 1134, 1046.76, 47.6491, 33.7046, 87.2374, 0, 47.6491, 47.6491, 1034.21, 60.1942, 47.6491, 47.6491, 47.6491, 47.6491, 47.6491, 47.6491, 47.6491, 47.6491, 47.6491, 47.6491, 47.6491, 47.6491, 47.6491, 47.6491, 47.6521, 47.6491
6.54572, 852, 878.069, 47.6187, 29.2233, -26.0694, 0, 47.6187, 47.6187, 866.342, 59.3428, 47.6187, 47.6187, 47.6187, 47.6187, 47.6187, 47.6187, 47.6187, 47.6187, 47.6187, 47.6187, 47.6187, 47.6187, 47.6187, 47.6187, 47.6215, 47.6187
6.5536, 766, 731.024, 47.5876, 27.7128, 34.9759, 0, 47.5876, 47.5876, 720.177, 58.4317, 47.5876, 47.5876, 47.5876, 47.5876, 47.5876, 47.5876, 47.5876, 47.5876, 47.5876, 47.5876, 47.5876, 47.5876, 47.5876, 47.5876, 47.5902, 47.5876
6.56147, 616, 604.462, 47.5563, 24.8596, 11.5379, 0, 47.5563, 47.5563, 594.533, 57.4834, 47.5563, 47.5563, 47.5563, 47.5563, 47.5563, 47.5563, 47.5563, 47.5563, 47.5563, 47.5563, 47.5563, 47.5563, 47.5563, 47.5563, 47.5587, 47.5563
6.56934, 528, 496.889, 47.5254, 23.0217, 31.1111, 0, 47.5254, 47.5254, 487.892, 56.5199, 47.5254, 47.5254, 47.5254, 47.5254, 47.5254, 47.5254, 47.5254, 47.5254, 47.5254, 47.5254, 47.5254, 47.5254, 47.5254, 47.5254, 47.5276, 47.5254
6.57722, 476, 406.553, 47.4952, 21.8632, 69.4469, 0, 47.4952, 47.4952, 398.485, 55.5615, 47.4952, 47.4952, 47.4952, 47.4952, 47.4952, 47.4952, 47.4952, 47.4952, 47.4952, 47.4952, 47.4952, 47.4952, 47.4952, 47.4952, 47.4973, 47.4952
6.58509, 382, 331.585, 47.4662, 19.5959, 50.4147, 0, 47.4662, 47.4662, 324.423, 54.6263, 47.4662, 47.4662, 47.4662, 47.4662, 47.4662, 47.4662, 47.4662, 47.4662, 47.4662, 47.4662, 47.4662, 47.4662, 47.4662, 47.4662, 47.4681, 47.4662
6.59296, 238, 270.098, 47.4387, 15.4919, -32.0977, 0, 47.4387, 47.4388, 263.805, 53.7297, 47.4387, 47.4387, 47.4387, 47.4387, 47.4387, 47.4387, 47.4387, 47.4387, 47.4387, 47.4387, 47.4387, 47.4387, 47.4387, 47.4387, 47.4404, 47.4387
6.60084, 216, 220.241, 47.413, 14.7648, -4.24098, 0, 47.413, 47.4131, 214.768, 52.8844, 47.413, 47.413, 47.413, 47.413, 47.413, 47.413, 47.413, 47.413, 47.413, 47.413, 47.413, 47.413, 47.413, 47.413, 47.4146, 47.413
6.60871, 192, 180.27, 47.3893, 13.9284, 11.7296, 0, 47.3893, 47.3894, 175.559, 52.0997, 47.3893, 47.3893, 47.3893, 47.3893, 47.3893, 47.3893, 47.3893, 47.3893, 47.3893, 47.3893, 47.3893, 47.3893, 47.3893, 47.3893, 47.3907, 47.3893
6.61659, 154, 148.577, 47.3677, 12.49, 5.42294, 0, 47.3677, 47.3678, 144.561, 51.382, 47.3677, 47.3677, 47.3677, 47.3677, 47.3677, 47.3677, 47.3677, 47.3677, 47.3677, 47.3677, 47.3677, 47.3677, 47.3677, 47.3677, 47.3689, 47.3677
6.62446, 138, 123.718, 47.3483, 11.8322, 14.2817, 0, 47.3483, 47.3483, 120.331, 50.7349, 47.3483, 47.3483, 47.3483, 47.3483, 47.3483, 47.3483, 47.3483, 47.3483, 47.3483, 47.3483, 47.3483, 47.3483, 47.3483, 47.3483, 47.3493, 47.3483
6.63233, 112, 104.431, 47.331, 10.6771, 7.56865, 0, 47.331, 47.331, 101.602, 50.1594, 47.331, 47.331, 47.331, 47.331, 47.331, 47.331, 47.331, 47.331, 47.331, 47.331, 47.331, 47.331, 47.331, 47.331, 47.3319, 47.331
6.64021, 108, 89.6241, 47.3158, 10.4881, 18.3759, 0, 47.3158, 47.3158, 87.2846, 49.6543, 47.3158, 47.3158, 47.3158, 47.3158, 47.3158, 47.3158, 47.3158, 47.3158, 47.3158, 47.3158, 47.3158, 47.3158, 47.3158, 47.3158, 47.3166, 47.3158
6.64808, 72, 78.3734, 47.3025, 8.60233, -6.37344, 0, 47.3025, 47.3026, 76.4585, 49.2167, 47.3025, 47.3025, 47.3025, 47.3025, 47.3025, 47.3025, 47.3025, 47.3025, 47.3025, 47.3025, 47.3025, 47.3025, 47.3025, 47.3025, 47.3032, 47.3025
6.65595, 68, 69.9139, 47.2911, 8.3666, -1.91387, 0, 47.2911, 47.2912, 68.3619, 48.8423, 47.2911, 47.2911, 47.2911, 47.2911, 47.2911, 47.2911, 47.2911, 47.2911, 47.2911, 47.2911, 47.2911, 47.2911, 47.2911, 47.2911, 47.2917, 47.2911
6.66383, 66, 63.6161, 47.2813, 8.24621, 2.38392, 0, 47.2813, 47.2814, 62.3709, 48.5259, 47.2813, 47.2813, 47.2813, 47.2813, 47.2813, 47.2813, 47.2813, 47.2813, 47.2813, 47.2813, 47.2813, 47.2813, 47.2813, 47.2813, 47.2818, 47.2813
6.6717, 58, 58.9757, 47.2729, 7.74597, -0.975658, 0, 47.2729, 47.2731, 57.9864, 48.2616, 47.2729, 47.2729, 47.2729, 47.2729, 47.2729, 47.2729, 47.2729, 47.2729, 47.2729, 47.2729, 47.2729, 47.2729, 47.2729, 47.2729, 47.2733, 47.2729
6.67958, 66, 55.5899, 47.2657, 8.24621, 10.4101, 0, 47.2657, 47.2659, 54.8117, 48.0433, 47.2657, 47.2657, 47.2657, 47.2657, 47.2657, 47.2657, 47.2657, 47.2657, 47.2657, 47.2657, 47.2657, 47.2657, 47.2657, 47.2657, 47.2661, 47.2657
6.68745, 60, 53.144, 47.2595, 7.87401, 6.856, 0, 47.2595, 47.2598, 52.5379, 47.8651, 47.2595, 47.2595, 47.2595, 47.2595, 47.2595, 47.2595, 47.2595, 47.2595, 47.2595, 47.2595, 47.2595, 47.2595, 47.2595, 47.2595, 47.2598, 47.2595
6.69532, 62, 51.3954, 47.2541, 8, 10.6046, 0, 47.2541, 47.2544, 50.928, 47.721, 47.2541, 47.2541, 47.2541, 47.2541, 47.2541, 47.2541, 47.2541, 47.2541, 47.2541, 47.2541, 47.2541, 47.2541, 47.2541, 47.2541, 47.2543, 47.2541
6.7032, 50, 50.1591, 47.2492, 7.2111, -0.159134, 0, 47.2492, 47.2496, 49.8021, 47.6058, 47.2492, 47.2492, 47.2492, 47.2492, 47.2492, 47.2492, 47.2492, 47.2492, 47.2492, 47.2492, 47.2492, 47.2492, 47.2492, 47.2492, 47.2494, 47.2492
6.71107, 46, 49.2965, 47.2447, 6.9282, -3.29654, 0, 47.2447, 47.2452, 49.0264, 47.5143, 47.2447, 47.2447, 47.2447, 47.2447, 47.2447, 47.2447, 47.2447, 47.2447, 47.2447, 47.2447, 47.2447, 47.2447, 47.2447, 47.2447, 47.2449, 47.2447
6.71895, 56, 48.7057, 47.2404, 7.61577, 7.29427, 0, 47.2404, 47.2409, 48.5033, 47.4422, 47.2404, 47.2404, 47.2404, 47.2404, 47.2404, 47.2404, 47.2404, 47.2404, 47.2404, 47.2404, 47.2404, 47.2404, 47.2404, 47.2404, 47.2405, 47.2404
6.72682, 44, 48.3133, 47.2361, 6.78233, -4.31332, 0, 47.2361, 47.2367, 48.163, 47.3857, 47.2361, 47.2361, 47.2361, 47.2361, 47.2361, 47.2361, 47.2361, 47.2361, 47.2361, 47.2361, 47.2361, 47.2361, 47.2361, 47.2361, 47.2362, 47.2361
6.73469, 62, 48.0684, 47.2317, 8, 13.9316, 0, 47.2317, 47.2324, 47.9577, 47.3415, 47.2317, 47.2317, 47.2317, 47.2317, 47.2317, 47.2317, 47.2317, 47.2317, 47.2317, 47.2317, 47.2317, 47.2317, 47.2317, 47.2317, 47.2317, 47.2317
6.74257, 66, 47.9378, 47.227, 8.24621, 18.0622, 0, 47.227, 47.2278, 47.857, 47.3069, 47.227, 47.227, 47.227, 47.227, 47.227, 47.227, 47.227, 47.227, 47.227, 47.227, 47.227, 47.227, 47.227, 47.227, 47.227, 47.227
6.75044, 60, 47.9029, 47.222, 7.87401, 12.0971, 0, 47.222, 47.223, 47.8444, 47.2795, 47.222, 47.222, 47.222, 47.222, 47.222, 47.222, 47.222, 47.222, 47.222, 47.222, 47.222, 47.222, 47.222, 47.222, 47.2221, 47.222
6.75831, 60, 47.9572, 47.2166, 7.87401, 12.0428, 0, 47.2166, 47.2177, 47.915, 47.2576, 47.2166, 47.2166, 47.2166, 47.2166, 47.2166, 47.2166, 47.2166, 47.2166, 47.2166, 47.2166, 47.2166, 47.2166, 47.2166, 47.2166, 47.2166, 47.2166
6.76619, 72, 48.1054, 47.2106, 8.60233, 23.8946, 0, 47.2106, 47.212, 48.0751, 47.2396, 47.2106, 47.2106, 47.2106, 47.2106, 47.2106, 47.2106, 47.2106, 47.2106, 47.2106, 47.2106, 47.2106, 47.2106, 47.2106, 47.2106, 47.2107, 47.2106
6.77406, 68, 48.3634, 47.2041, 8.3666, 19.6366, 0, 47.2041, 47.2056, 48.3416, 47.2244, 47.2041, 47.2041, 47.2041, 47.2041, 47.2041, 47.2041, 47.2041, 47.2041, 47.2041, 47.2041, 47.2041, 47.2041, 47.2041, 47.2041, 47.2041, 47.2041
6.78194, 84, 48.758, 47.197, 9.27362, 35.242, 0, 47.197, 47.1987, 48.7423, 47.211, 47.197, 47.197, 47.197, 47.197, 47.197, 47.197, 47.197, 47.197, 47.197, 47.197, 47.197, 47.197, 47.197, 47.197, 47.197, 47.197
6.78981, 58, 49.3292, 47.1891, 7.74597, 8.67083, 0, 47.1891, 47.191, 49.3176, 47.1988, 47.1891, 47.1891, 47.1891, 47.1891, 47.1891, 47.1891, 47.1891, 47.1891, 47.1891, 47.1891, 47.1891, 47.1891, 47.1891, 47.1891, 47.1891, 47.1891
6.79768, 80, 50.1308, 47.1805, 9.05539, 29.8692, 0, 47.1805, 47.1826, 50.1221, 47.1871, 47.1805, 47.1805, 47.1805, 47.1805, 47.1805, 47.1805, 47.1805, 47.1805, 47.1805, 47.1805, 47.1805, 47.1805, 47.1805, 47.1805, 47.1805, 47.1805
6.80556, 64, 51.2332, 47.1711, 8.12404, 12.7668, 0, 47.1711, 47.1734, 51.2265, 47.1755, 47.1711, 47.1711, 47.1711, 47.1711, 47.1711, 47.1711, 47.1711, 47.1711, 47.1711, 47.1711, 47.1711, 47.1711, 47.1711, 47.1711, 47.1711, 47.1711
6.81343, 66, 52.726, 47.1607, 8.24621, 13.274, 0, 47.1607, 47.1633, 52.7205, 47.1637, 47.1607, 47.1607, 47.1607, 47.1607, 47.1607, 47.1607, 47.1607, 47.1607, 47.1607, 47.1607, 47.1607, 47.1607, 47.1607, 47.1607, 47.1607, 47.1607
6.8213, 92, 54.7197, 47.1493, 9.69536, 37.2803, 0, 47.1493, 47.1521, 54.715, 47.1513, 47.1493, 47.1493, 47.1493, 47.1493, 47.1493, 47.1493, 47.1493, 47.1493, 47.1493, 47.1493, 47.1493, 47.1493, 47.1493, 47.1493, 47.1493, 47.1493
6.82918, 90, 57.3486, 47.1368, 9.59166, 32.6514, 0, 47.1368, 47.1397, 57.3444, 47.138, 47.1368, 47.1368, 47.1368, 47.1368, 47.1368, 47.1368, 47.1368, 47.1368, 47.1368, 47.1368, 47.1368, 47.1368, 47.1368, 47.1368, 47.1368, 47.1368
6.83705, 48, 60.7732, 47.1228, 7.07107, -12.7732, 0, 47.1228, 47.1259, 60.7693, 47.1236, 47.1228, 47.1228, 47.1228, 47.1228, 47.1228, 47.1228, 47.1228, 47.1228, 47.1228, 47.1228, 47.1228, 47.1228, 47.1228, 47.1228, 47.1228, 47.1228
6.84493, 86, 65.1798, 47.1072, 9.38083, 20.8202, 0, 47.1072, 47.1105, 65.1759, 47.1077, 47.1072, 47.1072, 47.1072, 47.1072, 47.1072, 47.1072, 47.1072, 47.1072, 47.1072, 47.1072, 47.1072, 47.1072, 47.1072, 47.1072, 47.1072, 47.1072
6.8528, 84, 70.7823, 47.0895, 9.27362, 13.2177, 0, 47.0895, 47.093, 70.7785, 47.0899, 47.0895, 47.0895, 47.0895, 47.0895, 47.0895, 47.0895, 47.0895, 47.0895, 47.0895, 47.0895, 47.0895, 47.0895, 47.0895, 47.0895, 47.0895, 47.0895
6.86067, 98, 77.819, 47.0694, 10, 20.181, 0, 47.0694, 47.073, 77.8152, 47.0696, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694
6.86855, 106, 86.5509, 47.0462, 10.3923, 19.4491, 0, 47.0462, 47.0498, 86.5471, 47.0463, 47.0462, 47.0462, 47.0462, 47.0462, 47.0462, 47.0462, 47.0462, 47.0462, 47.0462, 47.0462, 47.0462, 47.0462, 47.0462, 47.0462, 47.0462, 47.0462
6.87642, 134, 97.2542, 47.019, 11.6619, 36.7458, 0, 47.019, 47.0227, 97.2504, 47.0191, 47.019, 47.019, 47.019, 47.019, 47.019, 47.019, 47.019, 47.019, 47.019, 47.019, 47.019, 47.019, 47.019, 47.019, 47.019, 47.019
6.88429, 116, 110.212, 46.9869, 10.8628, 5.78802, 0, 46.9869, 46.9906, 110.208, 46.9869, 46.9869, 46.9869, 46.9869, 46.9869, 46.9869, 46.9869, 46.9869, 46.9869, 46.9869, 46.9869, 46.9869, 46.9869, 46.9869, 46.9869, 46.9869, 46.9869
6.89217, 154, 125.705, 46.9485, 12.49, 28.2948, 0, 46.9485, 46.9523, 125.701, 46.9486, 46.9485, 46.9485, 46.9485, 46.9485, 46.9485, 46.9485, 46.9485, 46.9485, 46.9485, 46.9485, 46.9485, 46.9485, 46.9485, 46.9485, 46.9485, 46.9485
6.90004, 158, 143.999, 46.9024, 12.6491, 14.0015, 0, 46.9024, 46.9061, 143.995, 46.9024, 46.9024, 46.9024, 46.9024, 46.9024, 46.9024, 46.9024, 46.9024, 46.9024, 46.9024, 46.9024, 46.9024, 46.9024, 46.9024, 46.9024, 46.9024, 46.9024
6.90792, 186, 165.32, 46.8466, 13.7113, 20.6803, 0, 46.8466, 46.8503, 165.316, 46.8467, 46.8466, 46.8466, 46.8466, 46.8466, 46.8466, 46.8466, 46.8466, 46.8466, 46.8466, 46.8466, 46.8466, 46.8466, 46.8466, 46.8466, 46.8466, 46.8466
6.91579, 206, 189.851, 46.7789, 14.4222, 16.1494, 0, 46.7789, 46.7824, 189.847, 46.7789, 46.7789, 46.7789, 46.7789, 46.7789, 46.7789, 46.7789, 46.7789, 46.7789, 46.7789, 46.7789, 46.7789, 46.7789, 46.7789, 46.7789, 46.7789, 46.7789
6.92366, 240, 217.697, 46.6965, 15.5563, 22.3029, 0, 46.6965, 46.6999, 217.694, 46.6965, 46.6965, 46.6965, 46.6965, 46.6965, 46.6965, 46.6965, 46.6965, 46.6965, 46.6965, 46.6965, 46.6965, 46.6965, 46.6965, 46.6965, 46.6965, 46.6965
6.93154, 290, 248.881, 46.5963, 17.088, 41.1194, 0, 46.5963, 46.5996, 248.877, 46.5963, 46.5963, 46.5963, 46.5963, 46.5963, 46.5963, 46.5963, 46.5963, 46.5963, 46.5963, 46.5963, 46.5963, 46.5963, 46.5963, 46.5963, 46.5963, 46.5963
6.93941, 288, 283.318, 46.4748, 17.0294, 4.68164, 0, 46.4748, 46.4779, 283.315, 46.4748, 46.4748, 46.4748, 46.4748, 46.4748, 46.4748, 46.4748, 46.4748, 46.4748, 46.4748, 46.4748, 46.4748, 46.4748, 46.4748, 46.4748, 46.4748, 46.4748
6.94728, 382, 320.793, 46.3279, 19.5959, 61.2073, 0, 46.3279, 46.3308, 320.79, 46.3279, 46.3279, 46.3279, 46.3279, 46.3279, 46.3279, 46.3279, 46.3279, 46.3279, 46.3279, 46.3279, 46.3279, 46.3279, 46.3279, 46.3279, 46.3279, 46.3279
6.95516, 358, 360.965, 46.1513, 18.9737, -2.9649, 0, 46.1513, 46.154, 360.962, 46.1513, 46.1513, 46.1513, 46.1513, 46.1513, 46.1513, 46.1513, 46.1513, 46.1513, 46.1513, 46.1513, 46.1513, 46.1513, 46.1513, 46.1513, 46.1513, 46.1513
6.96303, 390, 403.356, 45.9402, 19.799, -13.3562, 0, 45.9402, 45.9427, 403.354, 45.9402, 45.9402, 45.9402, 45.9402, 45.9402, 45.9402, 45.9402, 45.9402, 45.9402, 45.9402, 45.9402, 45.9402, 45.9402, 45.9402, 45.9402, 45.9402, 45.9402
6.97091, 418, 447.342, 45.6895, 20.4939, -29.3418, 0, 45.6895, 45.6918, 447.34, 45.6895, 45.6895, 45.6895, 45.6895, 45.6895, 45.6895, 45.6895, 45.6895, 45.6895, 45.6895, 45.6895, 45.6895, 45.6895, 45.6895, 45.6895, 45.6895, 45.6895
6.97878, 450, 492.178, 45.3941, 21.2603, -42.1777, 0, 45.3941, 45.3962, 492.176, 45.3941, 45.3941, 45.3941, 45.3941, 45.3941, 45.3941, 45.3941, 45.3941, 45.3941, 45.3941, 45.3941, 45.3941, 45.3941, 45.3941, 45.3941, 45.3941, 45.3941
6.98665, 524, 536.996, 45.0489, 22.9347, -12.996, 0, 45.0489, 45.0507, 536.994, 45.0489, 45.0489, 45.0489, 45.0489, 45.0489, 45.0489, 45.0489, 45.0489, 45.0489, 45.0489, 45.0489, 45.0489, 45.0489, 45.0489, 45.0489, 45.0489, 45.0489
6.99453, 560, 580.848, 44.6487, 23.7065, -20.8481, 0, 44.6487, 44.6503, 580.846, 44.6487, 44.6487, 44.6487, 44.6487, 44.6487, 44.6487, 44.6487, 44.6487, 44.6487, 44.6487, 44.6487, 44.6487, 44.6487, 44.6487, 44.6487, 44.6487, 44.6487
7.0024, 576, 622.561, 44.0233, 24.0416, -46.5614, 0, 44.0233, 44.0248, 622.56, 44.0233, 44.0233, 44.0233, 44.0233, 44.0233, 44.0233, 44.0233, 44.0233, 44.0233, 44.0233, 44.0233, 44.0233, 44.0233, 44.0233, 44.0233, 44.0233, 44.0233
7.01027, 648, 660.935, 43.0002, 25.4951, -12.9352, 0, 43.0002, 43.0015, 660.934, 43.0002, 43.0002, 43.0002, 43.0002, 43.0002, 43.0002, 43.0002, 43.0002, 43.0002, 43.0002, 43.0002, 43.0002, 43.0002, 43.0002, 43.0002, 43.0002, 43.0002
7.01815, 670, 695.307, 41.9255, 25.923, -25.3069, 0, 41.9255, 41.9266, 695.306, 41.9255, 41.9255, 41.9255, 41.9255, 41.9255, 41.9255, 41.9255, 41.9255, 41.9255, 41.9255, 41.9255, 41.9255, 41.9255, 41.9255, 41.9255, 41.9255, 41.9255
7.02602, 692, 724.74, 40.8021, 26.3439, -32.7397, 0, 40.8021, 40.803, 724.739, 40.8021, 40.8021, 40.8021, 40.8021, 40.8021, 40.8021, 40.8021, 40.8021, 40.8021, 40.8021, 40.8021, 40.8021, 40.8021, 40.8021, 40.8021, 40.8021, 40.8021
7.0339, 688, 748.395, 39.6346, 26.2679, -60.3948, 0, 39.6346, 39.6354, 748.394, 39.6346, 39.6346, 39.6346, 39.6346, 39.6346, 39.6346, 39.6346, 39.6346, 39.6346, 39.6346, 39.6346, 39.6346, 39.6346, 39.6346, 39.6346, 39.6346, 39.6346
7.04177, 696, 765.584, 38.4285, 26.4197, -69.5838, 0, 38.4285, 38.4292, 765.583, 38.4285, 38.4285, 38.4285, 38.4285, 38.4285, 38.4285, 38.4285, 38.4285, 38.4285, 38.4285, 38.4285, 38.4285, 38.4285, 38.4285, 38.4285, 38.4285, 38.4285
7.04964, 734, 775.789, 37.191, 27.1293, -41.7889, 0, 37.191, 37.1916, 775.788, 37.191, 37.191, 37.191, 37.191, 37.191, 37.191, 37.191, 37.191, 37.191, 37.191, 37.191, 37.191, 37.191, 37.191, 37.191, 37.191, 37.191
7.05752, 706, 778.698, 35.9303, 26.6083, -72.6975, 0, 35.9303, 35.9308, 778.697, 35.9303, 35.9303, 35.9303, 35.9303, 35.9303, 35.9303, 35.9303, 35.9303, 35.9303, 35.9303, 35.9303, 35.9303, 35.9303, 35.9303, 35.9303, 35.9303, 35.9303
