   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_298.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.5, 2, 2.37143, 2.27944, 2, -0.371428, 0, 2.27945, 2.27944, 2.27944, 2.27944, 2.27944, 2.27944, 2.27944, 2.27944, 2.27944, 2.27944, 2.27944, 2.27944, 2.27944, 2.27944, 2.27944, 2.27944, 2.37142, 2.27944
12.5079, 0, 2.37469, 2.27498, 1.41421, -2.37469, 0, 2.27499, 2.27498, 2.27498, 2.27498, 2.27498, 2.27498, 2.27498, 2.27498, 2.27498, 2.27498, 2.27498, 2.27498, 2.27498, 2.27498, 2.27498, 2.27498, 2.37468, 2.27498
12.5157, 4, 2.38311, 2.27052, 2.44949, 1.61689, 0, 2.27053, 2.27052, 2.27052, 2.27052, 2.27052, 2.27052, 2.27052, 2.27052, 2.27052, 2.27052, 2.27052, 2.27052, 2.27052, 2.27053, 2.27052, 2.27052, 2.3831, 2.27052
12.5236, 2, 2.39933, 2.2679, 2, -0.399335, 0, 2.2679, 2.2679, 2.2679, 2.2679, 2.2679, 2.2679, 2.2679, 2.2679, 2.2679, 2.2679, 2.2679, 2.2679, 2.2679, 2.2679, 2.2679, 2.2679, 2.39932, 2.2679
12.5315, 8, 2.42154, 2.26426, 3.16228, 5.57846, 0, 2.26427, 2.26426, 2.26426, 2.26426, 2.26426, 2.26426, 2.26426, 2.26426, 2.26426, 2.26426, 2.26426, 2.26426, 2.26426, 2.26426, 2.26426, 2.26426, 2.42153, 2.26426
12.5393, 6, 2.45096, 2.25969, 2.82843, 3.54904, 0, 2.2597, 2.25969, 2.25969, 2.25969, 2.25969, 2.25969, 2.25969, 2.25969, 2.25969, 2.25969, 2.25969, 2.25969, 2.25969, 2.25969, 2.25969, 2.25969, 2.45095, 2.25969
12.5472, 2, 2.48941, 2.25466, 2, -0.489407, 0, 2.25467, 2.25466, 2.25466, 2.25466, 2.25466, 2.25466, 2.25466, 2.25466, 2.25466, 2.25466, 2.25466, 2.25466, 2.25466, 2.25466, 2.25466, 2.25466, 2.4894, 2.25466
12.5551, 6, 2.53886, 2.24964, 2.82843, 3.46114, 0, 2.24965, 2.24964, 2.24964, 2.24964, 2.24964, 2.24964, 2.24964, 2.24964, 2.24964, 2.24964, 2.24964, 2.24964, 2.24964, 2.24964, 2.24964, 2.24964, 2.53885, 2.24964
12.5629, 6, 2.60365, 2.24729, 2.82843, 3.39635, 0, 2.24729, 2.24729, 2.24729, 2.24729, 2.24729, 2.24729, 2.24729, 2.24729, 2.24729, 2.24729, 2.24729, 2.24729, 2.24729, 2.24729, 2.24729, 2.24729, 2.60364, 2.24729
12.5708, 6, 2.68177, 2.24374, 2.82843, 3.31823, 0, 2.24375, 2.24374, 2.24374, 2.24374, 2.24374, 2.24374, 2.24374, 2.24374, 2.24374, 2.24374, 2.24374, 2.24374, 2.24374, 2.24375, 2.24374, 2.24374, 2.68176, 2.24374
12.5786, 6, 2.77532, 2.23913, 2.82843, 3.22468, 0, 2.23914, 2.23913, 2.23913, 2.23913, 2.23913, 2.23913, 2.23913, 2.23913, 2.23913, 2.23913, 2.23913, 2.23913, 2.23913, 2.23913, 2.23913, 2.23913, 2.77531, 2.23913
12.5865, 4, 2.88687, 2.23399, 2.44949, 1.11313, 0, 2.234, 2.23399, 2.23399, 2.23399, 2.23399, 2.23399, 2.23399, 2.23399, 2.23399, 2.23399, 2.23399, 2.23399, 2.23399, 2.23399, 2.23399, 2.23399, 2.88686, 2.23399
12.5944, 0, 3.01909, 2.22885, 1.41421, -3.01909, 0, 2.22886, 2.22885, 2.22885, 2.22885, 2.22885, 2.22885, 2.22885, 2.22885, 2.22885, 2.22885, 2.22885, 2.22885, 2.22885, 2.22885, 2.22885, 2.22885, 3.01908, 2.22885
12.6022, 4, 3.1765, 2.22611, 2.44949, 0.823497, 0, 2.22612, 2.22611, 2.22611, 2.22611, 2.22611, 2.22611, 2.22611, 2.22611, 2.22611, 2.22611, 2.22611, 2.22611, 2.22611, 2.22611, 2.22611, 2.22611, 3.17649, 2.22611
12.6101, 8, 3.35747, 2.2221, 3.16228, 4.64253, 0, 2.22211, 2.2221, 2.2221, 2.2221, 2.2221, 2.2221, 2.2221, 2.2221, 2.2221, 2.2221, 2.2221, 2.2221, 2.2221, 2.2221, 2.2221, 2.2221, 3.35746, 2.2221
12.618, 0, 3.56397, 2.21697, 1.41421, -3.56397, 0, 2.21698, 2.21697, 2.21697, 2.21697, 2.21697, 2.21697, 2.21697, 2.21697, 2.21697, 2.21697, 2.21697, 2.21697, 2.21697, 2.21697, 2.21697, 2.21697, 3.56396, 2.21697
12.6258, 8, 3.79824, 2.21127, 3.16228, 4.20176, 0, 2.21128, 2.21127, 2.21127, 2.21127, 2.21127, 2.21127, 2.21127, 2.21127, 2.21127, 2.21127, 2.21127, 2.21127, 2.21127, 2.21127, 2.21127, 2.21127, 3.79823, 2.21127
12.6337, 6, 4.06206, 2.20559, 2.82843, 1.93794, 0, 2.2056, 2.20559, 2.20559, 2.20559, 2.20559, 2.20559, 2.20559, 2.20559, 2.20559, 2.20559, 2.20559, 2.20559, 2.20559, 2.20559, 2.20559, 2.20559, 4.06205, 2.20559
12.6416, 8, 4.35936, 2.20299, 3.16228, 3.64064, 0, 2.203, 2.20299, 2.20299, 2.20299, 2.20299, 2.20299, 2.20299, 2.20299, 2.20299, 2.20299, 2.20299, 2.20299, 2.20299, 2.20299, 2.20299, 2.20299, 4.35935, 2.20299
12.6494, 2, 4.68602, 2.19906, 2, -2.68602, 0, 2.19907, 2.19906, 2.19906, 2.19906, 2.19906, 2.19906, 2.19906, 2.19906, 2.19906, 2.19906, 2.19906, 2.19906, 2.19906, 2.19906, 2.19906, 2.19906, 4.68601, 2.19906
12.6573, 8, 5.04175, 2.19392, 3.16228, 2.95825, 0, 2.19393, 2.19392, 2.19392, 2.19392, 2.19392, 2.19392, 2.19392, 2.19392, 2.19392, 2.19392, 2.19392, 2.19392, 2.19392, 2.19392, 2.19392, 2.19392, 5.04174, 2.19392
12.6651, 6, 5.42599, 2.18818, 2.82843, 0.574015, 0, 2.18819, 2.18818, 2.18818, 2.18818, 2.18818, 2.18818, 2.18818, 2.18818, 2.18818, 2.18818, 2.18818, 2.18818, 2.18818, 2.18818, 2.18818, 2.18818, 5.42597, 2.18818
12.673, 10, 5.83744, 2.18244, 3.4641, 4.16256, 0, 2.18245, 2.18244, 2.18244, 2.18244, 2.18244, 2.18244, 2.18244, 2.18244, 2.18244, 2.18244, 2.18244, 2.18244, 2.18244, 2.18244, 2.18244, 2.18244, 5.83743, 2.18244
12.6809, 10, 6.27581, 2.17915, 3.4641, 3.72419, 0, 2.17916, 2.17915, 2.17915, 2.17915, 2.17915, 2.17915, 2.17915, 2.17915, 2.17915, 2.17915, 2.17915, 2.17915, 2.17915, 2.17915, 2.17915, 2.17915, 6.2758, 2.17915
12.6887, 8, 6.73366, 2.17465, 3.16228, 1.26634, 0, 2.17466, 2.17465, 2.17465, 2.17465, 2.17465, 2.17465, 2.17465, 2.17465, 2.17465, 2.17465, 2.17465, 2.17465, 2.17465, 2.17465, 2.17465, 2.17465, 6.73365, 2.17465
12.6966, 8, 7.20662, 2.16901, 3.16228, 0.793384, 0, 2.16902, 2.16901, 2.16901, 2.16901, 2.16901, 2.16901, 2.16901, 2.16901, 2.16901, 2.16901, 2.16901, 2.16901, 2.16901, 2.16901, 2.16901, 2.16901, 7.2066, 2.16901
12.7045, 16, 7.6898, 2.16281, 4.24264, 8.3102, 0, 2.16282, 2.16281, 2.16281, 2.16281, 2.16281, 2.16281, 2.16281, 2.16281, 2.16281, 2.16281, 2.16281, 2.16281, 2.16281, 2.16281, 2.16281, 2.16281, 7.68979, 2.16281
12.7123, 22, 8.1776, 2.15662, 4.89898, 13.8224, 0, 2.15663, 2.15662, 2.15662, 2.15662, 2.15662, 2.15662, 2.15662, 2.15662, 2.15662, 2.15662, 2.15662, 2.15662, 2.15662, 2.15662, 2.15662, 2.15662, 8.17759, 2.15662
12.7202, 20, 8.66567, 2.15303, 4.69042, 11.3343, 0, 2.15304, 2.15303, 2.15303, 2.15303, 2.15303, 2.15303, 2.15303, 2.15303, 2.15303, 2.15303, 2.15303, 2.15303, 2.15303, 2.15303, 2.15303, 2.15303, 8.66566, 2.15303
12.7281, 20, 9.1433, 2.14844, 4.69042, 10.8567, 0, 2.14845, 2.14844, 2.14844, 2.14844, 2.14844, 2.14844, 2.14844, 2.14844, 2.14844, 2.14844, 2.14844, 2.14844, 2.14844, 2.14844, 2.14844, 2.14844, 9.14329, 2.14844
12.7359, 14, 9.60273, 2.14291, 4, 4.39727, 0, 2.14292, 2.14291, 2.14291, 2.14291, 2.14291, 2.14291, 2.14291, 2.14291, 2.14291, 2.14291, 2.14291, 2.14291, 2.14291, 2.14291, 2.14291, 2.14291, 9.60272, 2.14291
12.7438, 20, 10.0366, 2.13692, 4.69042, 9.96345, 0, 2.13693, 2.13692, 2.13692, 2.13692, 2.13692, 2.13692, 2.13692, 2.13692, 2.13692, 2.13692, 2.13692, 2.13692, 2.13692, 2.13692, 2.13692, 2.13692, 10.0365, 2.13692
12.7517, 16, 10.4376, 2.13094, 4.24264, 5.56242, 0, 2.13095, 2.13094, 2.13094, 2.13094, 2.13094, 2.13094, 2.13094, 2.13094, 2.13094, 2.13094, 2.13094, 2.13094, 2.13094, 2.13094, 2.13094, 2.13094, 10.4376, 2.13094
12.7595, 8, 10.7994, 2.1261, 3.16228, -2.79939, 0, 2.12611, 2.1261, 2.1261, 2.1261, 2.1261, 2.1261, 2.1261, 2.1261, 2.1261, 2.1261, 2.1261, 2.1261, 2.1261, 2.1261, 2.1261, 2.1261, 10.7994, 2.1261
12.7674, 14, 11.1134, 2.1207, 4, 2.88663, 0, 2.12071, 2.1207, 2.1207, 2.1207, 2.1207, 2.1207, 2.1207, 2.1207, 2.1207, 2.1207, 2.1207, 2.1207, 2.1207, 2.1207, 2.1207, 2.1207, 11.1134, 2.1207
12.7752, 14, 11.3734, 2.11475, 4, 2.6266, 0, 2.11476, 2.11475, 2.11475, 2.11475, 2.11475, 2.11475, 2.11475, 2.11475, 2.11475, 2.11475, 2.11475, 2.11475, 2.11475, 2.11475, 2.11475, 2.11475, 11.3734, 2.11475
12.7831, 20, 11.5745, 2.10853, 4.69042, 8.42555, 0, 2.10854, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 11.5744, 2.10853
12.791, 6, 11.7127, 2.10232, 2.82843, -5.71267, 0, 2.10234, 2.10232, 2.10232, 2.10232, 2.10232, 2.10232, 2.10232, 2.10232, 2.10232, 2.10232, 2.10232, 2.10232, 2.10232, 2.10233, 2.10232, 2.10232, 11.7127, 2.10232
12.7988, 18, 11.7853, 2.09624, 4.47214, 6.21467, 0, 2.09625, 2.09624, 2.09624, 2.09624, 2.09624, 2.09624, 2.09624, 2.09624, 2.09624, 2.09624, 2.09624, 2.09624, 2.09624, 2.09624, 2.09624, 2.09624, 11.7853, 2.09624
12.8067, 6, 11.7908, 2.09016, 2.82843, -5.79079, 0, 2.09017, 2.09016, 2.09016, 2.09016, 2.09016, 2.09016, 2.09016, 2.09016, 2.09016, 2.09016, 2.09016, 2.09016, 2.09016, 2.09016, 2.09016, 2.09016, 11.7908, 2.09016
12.8146, 20, 11.729, 2.08409, 4.69042, 8.27104, 0, 2.0841, 2.08409, 2.08409, 2.08409, 2.08409, 2.08409, 2.08409, 2.08409, 2.08409, 2.08409, 2.08409, 2.08409, 2.08409, 2.08409, 2.08409, 2.08409, 11.7289, 2.08409
12.8224, 14, 11.6009, 2.07786, 4, 2.39907, 0, 2.07787, 2.07786, 2.07786, 2.07786, 2.07786, 2.07786, 2.07786, 2.07786, 2.07786, 2.07786, 2.07786, 2.07786, 2.07786, 2.07786, 2.07786, 2.07786, 11.6009, 2.07786
12.8303, 4, 11.4093, 2.07142, 2.44949, -7.40929, 0, 2.07143, 2.07142, 2.07142, 2.07142, 2.07142, 2.07142, 2.07142, 2.07142, 2.07142, 2.07142, 2.07142, 2.07142, 2.07142, 2.07142, 2.07142, 2.07142, 11.4093, 2.07142
12.8382, 10, 11.1579, 2.06472, 3.4641, -1.15791, 0, 2.06473, 2.06472, 2.06472, 2.06472, 2.06472, 2.06472, 2.06472, 2.06472, 2.06472, 2.06472, 2.06472, 2.06472, 2.06472, 2.06472, 2.06472, 2.06472, 11.1579, 2.06472
12.846, 12, 10.8519, 2.05782, 3.74166, 1.14805, 0, 2.05783, 2.05782, 2.05782, 2.05782, 2.05782, 2.05782, 2.05782, 2.05782, 2.05782, 2.05782, 2.05782, 2.05782, 2.05782, 2.05782, 2.05782, 2.05782, 10.8519, 2.05782
12.8539, 12, 10.4972, 2.05072, 3.74166, 1.50276, 0, 2.05074, 2.05072, 2.05072, 2.05072, 2.05072, 2.05072, 2.05072, 2.05072, 2.05072, 2.05072, 2.05072, 2.05072, 2.05072, 2.05072, 2.05072, 2.05072, 10.4972, 2.05072
12.8617, 8, 10.1006, 2.04348, 3.16228, -2.10065, 0, 2.04351, 2.04348, 2.04348, 2.04348, 2.04348, 2.04348, 2.04348, 2.04348, 2.04348, 2.04348, 2.04348, 2.04348, 2.04348, 2.04348, 2.04348, 2.04348, 10.1006, 2.04348
12.8696, 8, 9.66954, 2.03615, 3.16228, -1.66954, 0, 2.03618, 2.03615, 2.03615, 2.03615, 2.03615, 2.03615, 2.03615, 2.03615, 2.03615, 2.03615, 2.03615, 2.03615, 2.03615, 2.03615, 2.03615, 2.03615, 9.66951, 2.03615
12.8775, 8, 9.21145, 2.02877, 3.16228, -1.21145, 0, 2.02882, 2.02877, 2.02877, 2.02877, 2.02877, 2.02877, 2.02877, 2.02877, 2.02877, 2.02877, 2.02877, 2.02877, 2.02877, 2.02878, 2.02877, 2.02877, 9.21141, 2.02877
12.8853, 12, 8.73414, 2.02138, 3.74166, 3.26586, 0, 2.02143, 2.02138, 2.02138, 2.02138, 2.02138, 2.02138, 2.02138, 2.02138, 2.02138, 2.02138, 2.02138, 2.02138, 2.02138, 2.02138, 2.02138, 2.02138, 8.73409, 2.02138
12.8932, 4, 8.24533, 2.01399, 2.44949, -4.24533, 0, 2.01407, 2.01399, 2.01399, 2.01399, 2.01399, 2.01399, 2.01399, 2.01399, 2.01399, 2.01399, 2.01399, 2.01399, 2.01399, 2.01399, 2.01399, 2.01399, 8.24526, 2.01399
12.9011, 10, 7.75185, 2.00643, 3.4641, 2.24815, 0, 2.00653, 2.00643, 2.00643, 2.00643, 2.00643, 2.00643, 2.00643, 2.00643, 2.00643, 2.00643, 2.00643, 2.00643, 2.00643, 2.00644, 2.00643, 2.00643, 7.75175, 2.00643
12.9089, 6, 7.26052, 1.99863, 2.82843, -1.26052, 0, 1.99877, 1.99863, 1.99863, 1.99863, 1.99863, 1.99863, 1.99863, 1.99863, 1.99863, 1.99863, 1.99863, 1.99863, 1.99863, 1.99864, 1.99863, 1.99863, 7.26038, 1.99863
12.9168, 2, 6.7776, 1.99064, 2, -4.7776, 0, 1.99082, 1.99064, 1.99064, 1.99064, 1.99064, 1.99064, 1.99064, 1.99064, 1.99064, 1.99064, 1.99064, 1.99064, 1.99064, 1.99064, 1.99064, 1.99064, 6.77742, 1.99064
12.9247, 6, 6.30852, 1.98256, 2.82843, -0.308518, 0, 1.98281, 1.98256, 1.98256, 1.98256, 1.98256, 1.98256, 1.98256, 1.98256, 1.98256, 1.98256, 1.98256, 1.98256, 1.98256, 1.98256, 1.98256, 1.98256, 6.30827, 1.98256
12.9325, 4, 5.85811, 1.9745, 2.44949, -1.85811, 0, 1.97484, 1.9745, 1.9745, 1.9745, 1.9745, 1.9745, 1.9745, 1.9745, 1.9745, 1.9745, 1.9745, 1.9745, 1.9745, 1.9745, 1.9745, 1.9745, 5.85777, 1.9745
12.9404, 4, 5.431, 1.96735, 2.44949, -1.431, 0, 1.96781, 1.96735, 1.96735, 1.96735, 1.96735, 1.96735, 1.96735, 1.96735, 1.96735, 1.96735, 1.96735, 1.96735, 1.96735, 1.96735, 1.96735, 1.96735, 5.43054, 1.96735
12.9482, 10, 5.02863, 1.95966, 3.4641, 4.97137, 0, 1.96028, 1.95966, 1.95966, 1.95966, 1.95966, 1.95966, 1.95966, 1.95966, 1.95966, 1.95966, 1.95966, 1.95966, 1.95966, 1.95966, 1.95966, 1.95966, 5.02801, 1.95966
12.9561, 4, 4.65325, 1.95152, 2.44949, -0.653247, 0, 1.95235, 1.95152, 1.95152, 1.95152, 1.95152, 1.95152, 1.95152, 1.95152, 1.95152, 1.95152, 1.95152, 1.95152, 1.95152, 1.95152, 1.95152, 1.95152, 4.65242, 1.95152
12.964, 6, 4.30643, 1.94316, 2.82843, 1.69357, 0, 1.94426, 1.94316, 1.94316, 1.94316, 1.94316, 1.94316, 1.94316, 1.94316, 1.94316, 1.94316, 1.94316, 1.94316, 1.94316, 1.94316, 1.94316, 1.94316, 4.30532, 1.94316
12.9718, 4, 3.98905, 1.93482, 2.44949, 0.0109501, 0, 1.93628, 1.93482, 1.93482, 1.93482, 1.93482, 1.93482, 1.93482, 1.93482, 1.93482, 1.93482, 1.93482, 1.93482, 1.93482, 1.93482, 1.93482, 1.93482, 3.98759, 1.93482
12.9797, 6, 3.70267, 1.92811, 2.82843, 2.29733, 0, 1.93004, 1.92811, 1.92811, 1.92811, 1.92811, 1.92811, 1.92811, 1.92811, 1.92811, 1.92811, 1.92811, 1.92811, 1.92811, 1.92811, 1.92811, 1.92811, 3.70074, 1.92811
12.9876, 4, 3.44427, 1.92062, 2.44949, 0.555727, 0, 1.92314, 1.92062, 1.92062, 1.92062, 1.92062, 1.92062, 1.92062, 1.92062, 1.92062, 1.92062, 1.92062, 1.92062, 1.92062, 1.92062, 1.92062, 1.92062, 3.44175, 1.92062
12.9954, 4, 3.21302, 1.91246, 2.44949, 0.786977, 0, 1.91575, 1.91246, 1.91246, 1.91246, 1.91246, 1.91246, 1.91246, 1.91246, 1.91246, 1.91246, 1.91246, 1.91246, 1.91246, 1.91246, 1.91246, 1.91246, 3.20974, 1.91246
13.0033, 12, 3.00783, 1.90399, 3.74166, 8.99217, 0, 1.90823, 1.90399, 1.90399, 1.90399, 1.90399, 1.90399, 1.90399, 1.90399, 1.90399, 1.90399, 1.90399, 1.90399, 1.90399, 1.90399, 1.90399, 1.90399, 3.00359, 1.90399
13.0112, 2, 2.82742, 1.89554, 2, -0.827419, 0, 1.90098, 1.89554, 1.89554, 1.89554, 1.89554, 1.89554, 1.89554, 1.89554, 1.89554, 1.89554, 1.89554, 1.89554, 1.89554, 1.89554, 1.89554, 1.89554, 2.82198, 1.89554
13.019, 4, 2.67204, 1.88913, 2.44949, 1.32796, 0, 1.89606, 1.88913, 1.88913, 1.88913, 1.88913, 1.88913, 1.88913, 1.88913, 1.88913, 1.88913, 1.88913, 1.88913, 1.88913, 1.88914, 1.88913, 1.88913, 2.66511, 1.88913
13.0269, 2, 2.53672, 1.8818, 2, -0.53672, 0, 1.89057, 1.8818, 1.8818, 1.8818, 1.8818, 1.8818, 1.8818, 1.8818, 1.8818, 1.8818, 1.8818, 1.8818, 1.8818, 1.8818, 1.8818, 1.8818, 2.52795, 1.8818
13.0347, 0, 2.41968, 1.87367, 1.41421, -2.41968, 0, 1.88469, 1.87367, 1.87367, 1.87367, 1.87367, 1.87367, 1.87367, 1.87367, 1.87367, 1.87367, 1.87367, 1.87367, 1.87367, 1.87367, 1.87367, 1.87367, 2.40867, 1.87367
13.0426, 2, 2.31942, 1.86516, 2, -0.319418, 0, 1.8789, 1.86516, 1.86516, 1.86516, 1.86516, 1.86516, 1.86516, 1.86516, 1.86516, 1.86516, 1.86516, 1.86516, 1.86516, 1.86516, 1.86516, 1.86516, 2.30568, 1.86516
13.0505, 2, 2.23446, 1.85666, 2, -0.234462, 0, 1.87368, 1.85666, 1.85666, 1.85666, 1.85666, 1.85666, 1.85666, 1.85666, 1.85666, 1.85666, 1.85666, 1.85666, 1.85666, 1.85666, 1.85666, 1.85666, 2.21744, 1.85666
13.0583, 2, 2.16547, 1.85057, 2, -0.165471, 0, 1.87151, 1.85057, 1.85057, 1.85057, 1.85057, 1.85057, 1.85057, 1.85057, 1.85057, 1.85057, 1.85057, 1.85057, 1.85057, 1.85057, 1.85057, 1.85057, 2.14453, 1.85057
13.0662, 0, 2.10735, 1.84341, 1.41421, -2.10735, 0, 1.86899, 1.84341, 1.84341, 1.84341, 1.84341, 1.84341, 1.84341, 1.84341, 1.84341, 1.84341, 1.84341, 1.84341, 1.84341, 1.84341, 1.84341, 1.84341, 2.08177, 1.84341
13.0741, 2, 2.05874, 1.8353, 2, -0.058737, 0, 1.86633, 1.8353, 1.8353, 1.8353, 1.8353, 1.8353, 1.8353, 1.8353, 1.8353, 1.8353, 1.8353, 1.8353, 1.8353, 1.83531, 1.8353, 1.8353, 2.02771, 1.8353
13.0819, 2, 2.01881, 1.82673, 2, -0.0188124, 0, 1.86411, 1.82673, 1.82673, 1.82673, 1.82673, 1.82673, 1.82673, 1.82673, 1.82673, 1.82673, 1.82673, 1.82673, 1.82673, 1.82673, 1.82673, 1.82673, 1.98143, 1.82673
13.0898, 8, 1.9869, 1.81818, 3.16228, 6.0131, 0, 1.86289, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.94219, 1.81818
13.0977, 2, 1.96609, 1.81374, 2, 0.0339113, 0, 1.86685, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.91297, 1.81374
13.1055, 0, 1.95045, 1.80834, 1.41421, -1.95045, 0, 1.871, 1.80834, 1.80834, 1.80834, 1.80834, 1.80834, 1.80834, 1.80834, 1.80834, 1.80834, 1.80834, 1.80834, 1.80834, 1.80834, 1.80834, 1.80834, 1.88779, 1.80834
13.1134, 2, 1.93931, 1.80205, 2, 0.0606941, 0, 1.87545, 1.80205, 1.80205, 1.80205, 1.80205, 1.80205, 1.80205, 1.80205, 1.80205, 1.80205, 1.80205, 1.80205, 1.80205, 1.80205, 1.80205, 1.80205, 1.86591, 1.80205
13.1212, 0, 1.93251, 1.79532, 1.41421, -1.93251, 0, 1.8807, 1.79532, 1.79532, 1.79532, 1.79532, 1.79532, 1.79532, 1.79532, 1.79532, 1.79532, 1.79532, 1.79532, 1.79532, 1.79532, 1.79532, 1.79532, 1.84712, 1.79532
13.1291, 0, 1.93, 1.7886, 1.41421, -1.93, 0, 1.88724, 1.7886, 1.7886, 1.7886, 1.7886, 1.7886, 1.7886, 1.7886, 1.7886, 1.7886, 1.7886, 1.7886, 1.7886, 1.7886, 1.7886, 1.7886, 1.83135, 1.7886
13.137, 6, 1.93191, 1.78242, 2.82843, 4.06809, 0, 1.8956, 1.78242, 1.78242, 1.78242, 1.78242, 1.78242, 1.78242, 1.78242, 1.78242, 1.78242, 1.78242, 1.78242, 1.78242, 1.78242, 1.78242, 1.78242, 1.81873, 1.78242
13.1448, 6, 1.93694, 1.77583, 2.82843, 4.06306, 0, 1.90478, 1.77583, 1.77583, 1.77583, 1.77583, 1.77583, 1.77583, 1.77583, 1.77583, 1.77583, 1.77583, 1.77583, 1.77583, 1.77583, 1.77583, 1.77583, 1.80799, 1.77583
13.1527, 2, 1.94483, 1.76882, 2, 0.055169, 0, 1.91473, 1.76882, 1.76882, 1.76882, 1.76882, 1.76882, 1.76882, 1.76882, 1.76882, 1.76882, 1.76882, 1.76882, 1.76882, 1.76882, 1.76882, 1.76882, 1.79891, 1.76882
13.1606, 0, 1.95526, 1.76126, 1.41421, -1.95526, 0, 1.92524, 1.76126, 1.76126, 1.76126, 1.76126, 1.76126, 1.76126, 1.76126, 1.76126, 1.76126, 1.76126, 1.76126, 1.76126, 1.76126, 1.76126, 1.76126, 1.79128, 1.76126
13.1684, 4, 1.96819, 1.75328, 2.44949, 2.03181, 0, 1.93628, 1.75328, 1.75328, 1.75328, 1.75328, 1.75328, 1.75328, 1.75328, 1.75328, 1.75328, 1.75328, 1.75328, 1.75328, 1.75328, 1.75328, 1.75328, 1.78518, 1.75328
13.1763, 0, 1.98374, 1.7451, 1.41421, -1.98374, 0, 1.94794, 1.7451, 1.7451, 1.7451, 1.7451, 1.7451, 1.7451, 1.7451, 1.7451, 1.7451, 1.7451, 1.7451, 1.7451, 1.7451, 1.7451, 1.7451, 1.7809, 1.7451
13.1842, 8, 2.00208, 1.73693, 3.16228, 5.99792, 0, 1.96022, 1.73693, 1.73693, 1.73693, 1.73693, 1.73693, 1.73693, 1.73693, 1.73693, 1.73693, 1.73693, 1.73693, 1.73693, 1.73693, 1.73693, 1.73693, 1.77879, 1.73693
13.192, 0, 2.0238, 1.72938, 1.41421, -2.0238, 0, 1.9735, 1.72938, 1.72938, 1.72938, 1.72938, 1.72938, 1.72938, 1.72938, 1.72938, 1.72938, 1.72938, 1.72938, 1.72938, 1.72938, 1.72938, 1.72938, 1.77967, 1.72938
13.1999, 0, 2.0474, 1.72093, 1.41421, -2.0474, 0, 1.98601, 1.72093, 1.72093, 1.72093, 1.72093, 1.72093, 1.72093, 1.72093, 1.72093, 1.72093, 1.72093, 1.72093, 1.72093, 1.72093, 1.72093, 1.72093, 1.78231, 1.72093
13.2078, 0, 2.07301, 1.71165, 1.41421, -2.07301, 0, 1.99753, 1.71165, 1.71165, 1.71165, 1.71165, 1.71165, 1.71165, 1.71165, 1.71165, 1.71165, 1.71165, 1.71165, 1.71165, 1.71165, 1.71165, 1.71165, 1.78713, 1.71165
13.2156, 8, 2.1012, 1.70196, 3.16228, 5.8988, 0, 2.00819, 1.70196, 1.70196, 1.70196, 1.70196, 1.70196, 1.70196, 1.70196, 1.70196, 1.70196, 1.70196, 1.70196, 1.70196, 1.70196, 1.70196, 1.70196, 1.79496, 1.70196
13.2235, 4, 2.13254, 1.6923, 2.44949, 1.86746, 0, 2.01811, 1.6923, 1.6923, 1.6923, 1.6923, 1.6923, 1.6923, 1.6923, 1.6923, 1.6923, 1.6923, 1.6923, 1.6923, 1.6923, 1.6923, 1.6923, 1.80672, 1.6923
13.2313, 2, 2.16922, 1.68464, 2, -0.169223, 0, 2.02894, 1.68464, 1.68464, 1.68464, 1.68464, 1.68464, 1.68464, 1.68464, 1.68464, 1.68464, 1.68464, 1.68464, 1.68464, 1.68464, 1.68464, 1.68464, 1.82491, 1.68464
13.2392, 2, 2.20817, 1.67564, 2, -0.208169, 0, 2.03706, 1.67564, 1.67564, 1.67564, 1.67564, 1.67564, 1.67564, 1.67564, 1.67564, 1.67564, 1.67564, 1.67564, 1.67564, 1.67565, 1.67564, 1.67564, 1.84676, 1.67564
13.2471, 0, 2.24978, 1.66542, 1.41421, -2.24978, 0, 2.04225, 1.66542, 1.66542, 1.66542, 1.66542, 1.66542, 1.66542, 1.66542, 1.66542, 1.66542, 1.66542, 1.66542, 1.66542, 1.66543, 1.66542, 1.66542, 1.87295, 1.66542
13.2549, 0, 2.29503, 1.65461, 1.41421, -2.29503, 0, 2.0449, 1.65461, 1.65461, 1.65461, 1.65461, 1.65461, 1.65461, 1.65461, 1.65461, 1.65461, 1.65461, 1.65461, 1.65461, 1.65461, 1.65461, 1.65461, 1.90474, 1.65461
