   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_333.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.1704, 84, 84.2113, 42.2502, 9.27362, -0.211258, 0, 42.2502, 42.2502, 84.1214, 42.3401, 42.2502, 42.2502, 42.2502, 42.2502, 42.2502, 42.2502, 42.2502, 42.2502, 42.2502, 42.2502, 42.2502, 42.2502, 42.2502, 42.2502, 42.2502, 42.2502
6.17827, 100, 99.2132, 42.32, 10.0995, 0.78685, 0, 42.32, 42.32, 99.1499, 42.3831, 42.32, 42.32, 42.32, 42.32, 42.32, 42.32, 42.32, 42.32, 42.32, 42.32, 42.32, 42.32, 42.32, 42.32, 42.32, 42.32
6.18614, 140, 118.889, 42.3888, 11.9164, 21.1107, 0, 42.3888, 42.3888, 118.844, 42.4337, 42.3888, 42.3888, 42.3888, 42.3888, 42.3888, 42.3888, 42.3888, 42.3888, 42.3888, 42.3888, 42.3888, 42.3888, 42.3888, 42.3888, 42.3888, 42.3888
6.19402, 180, 144.381, 42.4567, 13.4907, 35.6193, 0, 42.4567, 42.4567, 144.348, 42.4897, 42.4567, 42.4567, 42.4567, 42.4567, 42.4567, 42.4567, 42.4567, 42.4567, 42.4567, 42.4567, 42.4567, 42.4567, 42.4567, 42.4567, 42.4567, 42.4567
6.20189, 174, 177.002, 42.5236, 13.2665, -3.00156, 0, 42.5236, 42.5236, 176.976, 42.5495, 42.5236, 42.5236, 42.5236, 42.5236, 42.5236, 42.5236, 42.5236, 42.5236, 42.5236, 42.5236, 42.5236, 42.5236, 42.5236, 42.5236, 42.5236, 42.5236
6.20976, 236, 218.223, 42.5896, 15.4272, 17.777, 0, 42.5896, 42.5896, 218.2, 42.6122, 42.5896, 42.5896, 42.5896, 42.5896, 42.5896, 42.5896, 42.5896, 42.5896, 42.5896, 42.5896, 42.5896, 42.5896, 42.5896, 42.5896, 42.5896, 42.5896
6.21763, 324, 269.666, 42.6545, 18.0555, 54.3338, 0, 42.6545, 42.6545, 269.643, 42.6771, 42.6545, 42.6545, 42.6545, 42.6545, 42.6545, 42.6545, 42.6545, 42.6545, 42.6545, 42.6545, 42.6545, 42.6545, 42.6545, 42.6545, 42.6545, 42.6545
6.2255, 326, 333.044, 42.7185, 18.1108, -7.04407, 0, 42.7185, 42.7185, 333.018, 42.7442, 42.7185, 42.7185, 42.7185, 42.7185, 42.7185, 42.7185, 42.7185, 42.7185, 42.7185, 42.7185, 42.7185, 42.7185, 42.7185, 42.7185, 42.7185, 42.7185
6.23337, 438, 410.128, 42.7814, 20.9762, 27.8724, 0, 42.7814, 42.7814, 410.095, 42.8135, 42.7814, 42.7814, 42.7814, 42.7814, 42.7814, 42.7814, 42.7814, 42.7814, 42.7814, 42.7814, 42.7814, 42.7814, 42.7814, 42.7814, 42.7814, 42.7814
6.24124, 570, 502.666, 42.8433, 23.9165, 67.3336, 0, 42.8433, 42.8433, 502.624, 42.8857, 42.8433, 42.8433, 42.8433, 42.8433, 42.8433, 42.8433, 42.8433, 42.8433, 42.8433, 42.8433, 42.8433, 42.8433, 42.8433, 42.8433, 42.8433, 42.8433
6.24911, 672, 612.277, 42.9041, 25.9615, 59.7231, 0, 42.9041, 42.9041, 612.219, 42.9616, 42.9041, 42.9041, 42.9041, 42.9041, 42.9041, 42.9041, 42.9041, 42.9041, 42.9041, 42.9041, 42.9041, 42.9041, 42.9041, 42.9041, 42.9041, 42.9041
6.25698, 794, 740.369, 42.9638, 28.2135, 53.6307, 0, 42.9639, 42.9639, 740.291, 43.0423, 42.9638, 42.9638, 42.9638, 42.9638, 42.9638, 42.9638, 42.9638, 42.9638, 42.9638, 42.9638, 42.9638, 42.9638, 42.9638, 42.9638, 42.9638, 42.9638
6.26485, 914, 888.016, 43.0226, 30.2655, 25.984, 0, 43.0226, 43.0226, 887.909, 43.1295, 43.0226, 43.0226, 43.0226, 43.0226, 43.0226, 43.0226, 43.0226, 43.0226, 43.0226, 43.0226, 43.0226, 43.0226, 43.0226, 43.0226, 43.0226, 43.0226
6.27272, 1096, 1055.79, 43.0803, 33.1361, 40.2072, 0, 43.0803, 43.0803, 1055.65, 43.225, 43.0803, 43.0803, 43.0803, 43.0803, 43.0803, 43.0803, 43.0803, 43.0803, 43.0803, 43.0803, 43.0803, 43.0803, 43.0803, 43.0803, 43.0803, 43.0803
6.28059, 1246, 1243.72, 43.1369, 35.327, 2.27747, 0, 43.1369, 43.137, 1243.53, 43.3313, 43.1369, 43.1369, 43.1369, 43.1369, 43.1369, 43.1369, 43.1369, 43.1369, 43.1369, 43.1369, 43.1369, 43.1369, 43.1369, 43.1369, 43.1369, 43.1369
6.28847, 1460, 1451.07, 43.1925, 38.2361, 8.92554, 0, 43.1925, 43.1925, 1450.82, 43.4511, 43.1925, 43.1925, 43.1925, 43.1925, 43.1925, 43.1925, 43.1925, 43.1925, 43.1925, 43.1925, 43.1925, 43.1925, 43.1925, 43.1925, 43.1925, 43.1925
6.29634, 1658, 1676.35, 43.247, 40.7431, -18.3506, 0, 43.247, 43.247, 1676.01, 43.5877, 43.247, 43.247, 43.247, 43.247, 43.247, 43.247, 43.247, 43.247, 43.247, 43.247, 43.247, 43.247, 43.247, 43.247, 43.247, 43.247
6.30421, 1994, 1917.19, 43.3004, 44.6766, 76.8116, 0, 43.3004, 43.3004, 1916.74, 43.7445, 43.3004, 43.3004, 43.3004, 43.3004, 43.3004, 43.3004, 43.3004, 43.3004, 43.3004, 43.3004, 43.3004, 43.3004, 43.3004, 43.3004, 43.3004, 43.3004
6.31208, 2140, 2170.29, 43.3527, 46.2817, -30.2876, 0, 43.3527, 43.3527, 2169.71, 43.9254, 43.3527, 43.3527, 43.3527, 43.3527, 43.3527, 43.3527, 43.3527, 43.3527, 43.3527, 43.3527, 43.3527, 43.3527, 43.3527, 43.3527, 43.3527, 43.3527
6.31995, 2366, 2431.52, 43.4038, 48.6621, -65.522, 0, 43.4039, 43.4039, 2430.79, 44.1345, 43.4038, 43.4038, 43.4038, 43.4038, 43.4038, 43.4038, 43.4038, 43.4038, 43.4038, 43.4038, 43.4038, 43.4038, 43.4038, 43.4038, 43.4038, 43.4038
6.32782, 2802, 2695.97, 43.4539, 52.9528, 106.029, 0, 43.4539, 43.4539, 2695.05, 44.3759, 43.4539, 43.4539, 43.4539, 43.4539, 43.4539, 43.4539, 43.4539, 43.4539, 43.4539, 43.4539, 43.4539, 43.4539, 43.4539, 43.4539, 43.4539, 43.4539
6.33569, 2894, 2958, 43.5028, 53.8145, -63.998, 0, 43.5028, 43.5028, 2956.85, 44.6537, 43.5028, 43.5028, 43.5028, 43.5028, 43.5028, 43.5028, 43.5028, 43.5028, 43.5028, 43.5028, 43.5028, 43.5028, 43.5028, 43.5028, 43.5028, 43.5028
6.34356, 3358, 3211.55, 43.5504, 57.9655, 146.455, 0, 43.5505, 43.5505, 3210.12, 44.9714, 43.5504, 43.5504, 43.5504, 43.5504, 43.5504, 43.5504, 43.5504, 43.5504, 43.5504, 43.5504, 43.5504, 43.5505, 43.5504, 43.5504, 43.5504, 43.5504
6.35143, 3372, 3450.23, 43.5969, 58.0861, -78.2288, 0, 43.5969, 43.5969, 3448.49, 45.332, 43.5969, 43.5969, 43.5969, 43.5969, 43.5969, 43.5969, 43.5969, 43.5969, 43.5969, 43.5969, 43.5969, 43.5969, 43.5969, 43.5969, 43.5969, 43.5969
6.3593, 3620, 3667.71, 43.642, 60.1831, -47.7107, 0, 43.6421, 43.6421, 3665.61, 45.7378, 43.642, 43.642, 43.642, 43.642, 43.642, 43.642, 43.642, 43.642, 43.642, 43.642, 43.642, 43.642, 43.642, 43.642, 43.642, 43.642
6.36717, 3970, 3857.93, 43.6858, 63.0238, 112.07, 0, 43.6858, 43.6859, 3855.43, 46.1896, 43.6858, 43.6858, 43.6858, 43.6858, 43.6858, 43.6858, 43.6858, 43.6858, 43.6858, 43.6858, 43.6858, 43.6858, 43.6858, 43.6858, 43.6858, 43.6858
6.37504, 3964, 4015.35, 43.7282, 62.9762, -51.3452, 0, 43.7282, 43.7283, 4012.39, 46.6868, 43.7282, 43.7282, 43.7282, 43.7282, 43.7282, 43.7282, 43.7282, 43.7282, 43.7282, 43.7282, 43.7282, 43.7282, 43.7282, 43.7282, 43.7282, 43.7282
6.38291, 4168, 4135.28, 43.7691, 64.5755, 32.7173, 0, 43.7691, 43.7692, 4131.82, 47.2271, 43.7691, 43.7691, 43.7691, 43.7691, 43.7691, 43.7691, 43.7691, 43.7691, 43.7691, 43.7691, 43.7691, 43.7691, 43.7691, 43.7691, 43.7691, 43.7691
6.39079, 4058, 4214.11, 43.8084, 63.7181, -156.114, 0, 43.8084, 43.8085, 4210.12, 47.8062, 43.8084, 43.8084, 43.8084, 43.8084, 43.8084, 43.8084, 43.8084, 43.8084, 43.8084, 43.8084, 43.8084, 43.8084, 43.8084, 43.8084, 43.8084, 43.8084
6.39866, 4344, 4249.44, 43.846, 65.9242, 94.5586, 0, 43.846, 43.8461, 4244.87, 48.4178, 43.846, 43.846, 43.846, 43.846, 43.846, 43.846, 43.846, 43.846, 43.846, 43.846, 43.846, 43.846, 43.846, 43.846, 43.846, 43.846
6.40653, 4310, 4240.24, 43.8819, 65.6658, 69.7554, 0, 43.8819, 43.882, 4235.07, 49.0534, 43.8819, 43.8819, 43.8819, 43.8819, 43.8819, 43.8819, 43.8819, 43.8819, 43.8819, 43.8819, 43.8819, 43.8819, 43.8819, 43.8819, 43.8819, 43.8819
6.4144, 4130, 4186.91, 43.9159, 64.2806, -56.9077, 0, 43.9159, 43.916, 4181.12, 49.7027, 43.9159, 43.9159, 43.9159, 43.9159, 43.9159, 43.9159, 43.9159, 43.9159, 43.9159, 43.9159, 43.9159, 43.9159, 43.9159, 43.9159, 43.9159, 43.9159
6.42227, 4142, 4091.21, 43.9479, 64.3739, 50.7949, 0, 43.9479, 43.948, 4084.8, 50.3532, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479
6.43014, 4052, 3956.19, 43.9779, 63.671, 95.8118, 0, 43.9779, 43.978, 3949.17, 50.9916, 43.9779, 43.9779, 43.9779, 43.9779, 43.9779, 43.9779, 43.9779, 43.9779, 43.9779, 43.9779, 43.9779, 43.9779, 43.9779, 43.9779, 43.9779, 43.9779
6.43801, 3572, 3786.06, 44.0057, 59.7829, -214.06, 0, 44.0057, 44.0058, 3778.46, 51.6031, 44.0057, 44.0057, 44.0057, 44.0057, 44.0057, 44.0057, 44.0057, 44.0057, 44.0057, 44.0057, 44.0057, 44.0057, 44.0057, 44.0057, 44.0057, 44.0057
6.44588, 3588, 3585.92, 44.0313, 59.9166, 2.08496, 0, 44.0313, 44.0314, 3577.77, 52.1726, 44.0313, 44.0313, 44.0313, 44.0313, 44.0313, 44.0313, 44.0313, 44.0313, 44.0313, 44.0313, 44.0313, 44.0313, 44.0313, 44.0313, 44.0313, 44.0313
6.45375, 3382, 3361.48, 44.0546, 58.1722, 20.5176, 0, 44.0546, 44.0548, 3352.85, 52.6856, 44.0546, 44.0546, 44.0546, 44.0546, 44.0546, 44.0546, 44.0546, 44.0546, 44.0546, 44.0546, 44.0546, 44.0546, 44.0546, 44.0546, 44.0546, 44.0546
6.46162, 3042, 3118.96, 44.0757, 55.1725, -76.9644, 0, 44.0757, 44.0759, 3109.91, 53.1279, 44.0757, 44.0757, 44.0757, 44.0757, 44.0757, 44.0757, 44.0757, 44.0757, 44.0757, 44.0757, 44.0757, 44.0757, 44.0757, 44.0757, 44.0757, 44.0757
6.46949, 2812, 2864.58, 44.0944, 53.0471, -52.5769, 0, 44.0944, 44.0946, 2855.18, 53.4873, 44.0944, 44.0944, 44.0944, 44.0944, 44.0944, 44.0944, 44.0944, 44.0944, 44.0944, 44.0944, 44.0944, 44.0944, 44.0944, 44.0944, 44.0944, 44.0944
6.47736, 2718, 2604.46, 44.1109, 52.1536, 113.539, 0, 44.1109, 44.1111, 2594.82, 53.7536, 44.1109, 44.1109, 44.1109, 44.1109, 44.1109, 44.1109, 44.1109, 44.1109, 44.1109, 44.1109, 44.1109, 44.1109, 44.1109, 44.1109, 44.1109, 44.1109
6.48523, 2400, 2344.33, 44.1252, 49.0102, 55.6685, 0, 44.1252, 44.1254, 2334.54, 53.9193, 44.1252, 44.1252, 44.1252, 44.1252, 44.1252, 44.1252, 44.1252, 44.1252, 44.1252, 44.1252, 44.1252, 44.1252, 44.1252, 44.1252, 44.1252, 44.1252
6.49311, 2150, 2089.33, 44.1373, 46.3897, 60.6704, 0, 44.1374, 44.1375, 2079.49, 53.9798, 44.1373, 44.1373, 44.1373, 44.1373, 44.1373, 44.1373, 44.1373, 44.1373, 44.1373, 44.1373, 44.1373, 44.1373, 44.1373, 44.1373, 44.1373, 44.1373
6.50098, 1870, 1843.93, 44.1475, 43.2666, 26.0695, 0, 44.1475, 44.1477, 1834.14, 53.9341, 44.1475, 44.1475, 44.1475, 44.1475, 44.1475, 44.1475, 44.1475, 44.1475, 44.1475, 44.1475, 44.1475, 44.1475, 44.1475, 44.1475, 44.1475, 44.1475
6.50885, 1594, 1611.75, 44.1558, 39.95, -17.7532, 0, 44.1558, 44.156, 1602.12, 53.7842, 44.1558, 44.1558, 44.1558, 44.1558, 44.1558, 44.1558, 44.1558, 44.1558, 44.1558, 44.1558, 44.1558, 44.1558, 44.1558, 44.1558, 44.1558, 44.1558
6.51672, 1418, 1395.57, 44.1624, 37.6829, 22.4298, 0, 44.1625, 44.1627, 1386.2, 53.5355, 44.1624, 44.1624, 44.1624, 44.1624, 44.1624, 44.1624, 44.1624, 44.1624, 44.1624, 44.1624, 44.1624, 44.1625, 44.1624, 44.1624, 44.1624, 44.1624
6.52459, 1316, 1197.35, 44.1677, 36.3043, 118.651, 0, 44.1677, 44.1679, 1188.32, 53.1963, 44.1677, 44.1677, 44.1677, 44.1677, 44.1677, 44.1677, 44.1677, 44.1677, 44.1677, 44.1677, 44.1677, 44.1677, 44.1677, 44.1677, 44.1677, 44.1677
6.53246, 1044, 1018.21, 44.1716, 32.3419, 25.7947, 0, 44.1716, 44.1718, 1009.6, 52.7773, 44.1716, 44.1716, 44.1716, 44.1716, 44.1716, 44.1716, 44.1716, 44.1716, 44.1716, 44.1716, 44.1716, 44.1716, 44.1716, 44.1716, 44.1716, 44.1716
6.54033, 942, 858.578, 44.1746, 30.7246, 83.4221, 0, 44.1746, 44.1748, 850.461, 52.2914, 44.1746, 44.1746, 44.1746, 44.1746, 44.1746, 44.1746, 44.1746, 44.1746, 44.1746, 44.1746, 44.1746, 44.1746, 44.1746, 44.1746, 44.1746, 44.1746
6.5482, 800, 718.249, 44.1767, 28.3196, 81.7509, 0, 44.1768, 44.1769, 710.673, 51.7527, 44.1767, 44.1767, 44.1767, 44.1767, 44.1767, 44.1767, 44.1767, 44.1767, 44.1767, 44.1767, 44.1767, 44.1768, 44.1767, 44.1767, 44.1767, 44.1767
6.55607, 622, 596.492, 44.1784, 24.98, 25.5079, 0, 44.1784, 44.1786, 589.495, 51.1758, 44.1784, 44.1784, 44.1784, 44.1784, 44.1784, 44.1784, 44.1784, 44.1784, 44.1784, 44.1784, 44.1784, 44.1784, 44.1784, 44.1784, 44.1784, 44.1784
6.56394, 476, 492.209, 44.1797, 21.8632, -16.2092, 0, 44.1797, 44.1799, 485.813, 50.5756, 44.1797, 44.1797, 44.1797, 44.1797, 44.1797, 44.1797, 44.1797, 44.1797, 44.1797, 44.1797, 44.1797, 44.1797, 44.1797, 44.1797, 44.1797, 44.1797
6.57181, 396, 403.999, 44.1809, 19.9499, -7.99933, 0, 44.1809, 44.181, 398.214, 49.9664, 44.1809, 44.1809, 44.1809, 44.1809, 44.1809, 44.1809, 44.1809, 44.1809, 44.1809, 44.1809, 44.1809, 44.1809, 44.1809, 44.1809, 44.1809, 44.1809
6.57968, 324, 330.291, 44.1821, 18.0555, -6.29071, 0, 44.1821, 44.1823, 325.111, 49.3613, 44.1821, 44.1821, 44.1821, 44.1821, 44.1821, 44.1821, 44.1821, 44.1821, 44.1821, 44.1821, 44.1821, 44.1821, 44.1821, 44.1821, 44.1821, 44.1821
6.58756, 250, 269.444, 44.1836, 15.8745, -19.4439, 0, 44.1836, 44.1837, 264.855, 48.7722, 44.1836, 44.1836, 44.1836, 44.1836, 44.1836, 44.1836, 44.1836, 44.1836, 44.1836, 44.1836, 44.1836, 44.1836, 44.1836, 44.1836, 44.1836, 44.1836
6.59543, 230, 219.799, 44.1853, 15.2315, 10.2014, 0, 44.1853, 44.1855, 215.775, 48.2088, 44.1853, 44.1853, 44.1853, 44.1853, 44.1853, 44.1853, 44.1853, 44.1853, 44.1853, 44.1853, 44.1853, 44.1853, 44.1853, 44.1853, 44.1853, 44.1853
6.6033, 180, 179.766, 44.1875, 13.4907, 0.233994, 0, 44.1875, 44.1876, 176.274, 47.6792, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875
6.61117, 166, 147.85, 44.1901, 12.9615, 18.1497, 0, 44.1901, 44.1903, 144.851, 47.1893, 44.1901, 44.1901, 44.1901, 44.1901, 44.1901, 44.1901, 44.1901, 44.1901, 44.1901, 44.1901, 44.1901, 44.1901, 44.1901, 44.1901, 44.1901, 44.1901
6.61904, 122, 122.69, 44.1933, 11.1355, -0.68959, 0, 44.1933, 44.1934, 120.14, 46.7431, 44.1933, 44.1933, 44.1933, 44.1933, 44.1933, 44.1933, 44.1933, 44.1933, 44.1933, 44.1933, 44.1933, 44.1933, 44.1933, 44.1933, 44.1933, 44.1933
6.62691, 114, 103.076, 44.1969, 10.7703, 10.9238, 0, 44.1969, 44.197, 100.93, 46.3425, 44.1969, 44.1969, 44.1969, 44.1969, 44.1969, 44.1969, 44.1969, 44.1969, 44.1969, 44.1969, 44.1969, 44.1969, 44.1969, 44.1969, 44.1969, 44.1969
6.63478, 74, 87.9531, 44.201, 8.7178, -13.9531, 0, 44.201, 44.2011, 86.1658, 45.9881, 44.201, 44.201, 44.201, 44.201, 44.201, 44.201, 44.201, 44.201, 44.201, 44.201, 44.201, 44.201, 44.201, 44.201, 44.201, 44.201
6.64265, 72, 76.4173, 44.2054, 8.60233, -4.41733, 0, 44.2054, 44.2055, 74.9438, 45.6788, 44.2054, 44.2054, 44.2054, 44.2054, 44.2054, 44.2054, 44.2054, 44.2054, 44.2054, 44.2054, 44.2054, 44.2054, 44.2054, 44.2054, 44.2054, 44.2054
6.65052, 46, 67.7129, 44.2103, 6.9282, -21.7129, 0, 44.2103, 44.2104, 66.5104, 45.4127, 44.2103, 44.2103, 44.2103, 44.2103, 44.2103, 44.2103, 44.2103, 44.2103, 44.2103, 44.2103, 44.2103, 44.2103, 44.2103, 44.2103, 44.2103, 44.2103
6.65839, 66, 61.2133, 44.2154, 8.24621, 4.78666, 0, 44.2154, 44.2155, 60.2419, 45.1867, 44.2154, 44.2154, 44.2154, 44.2154, 44.2154, 44.2154, 44.2154, 44.2154, 44.2154, 44.2154, 44.2154, 44.2154, 44.2154, 44.2154, 44.2154, 44.2154
6.66626, 44, 56.4114, 44.2206, 6.78233, -12.4114, 0, 44.2206, 44.2207, 55.6345, 44.9974, 44.2206, 44.2206, 44.2206, 44.2206, 44.2206, 44.2206, 44.2206, 44.2206, 44.2206, 44.2206, 44.2206, 44.2206, 44.2206, 44.2206, 44.2206, 44.2206
6.67413, 46, 52.9003, 44.2259, 6.9282, -6.90031, 0, 44.226, 44.226, 52.2852, 44.8409, 44.2259, 44.2259, 44.2259, 44.2259, 44.2259, 44.2259, 44.2259, 44.2259, 44.2259, 44.2259, 44.2259, 44.2259, 44.2259, 44.2259, 44.2259, 44.2259
6.682, 52, 50.3596, 44.2313, 7.34847, 1.64039, 0, 44.2313, 44.2314, 49.8776, 44.7132, 44.2313, 44.2313, 44.2313, 44.2313, 44.2313, 44.2313, 44.2313, 44.2313, 44.2313, 44.2313, 44.2313, 44.2313, 44.2313, 44.2313, 44.2313, 44.2313
6.68988, 52, 48.5407, 44.2365, 7.34847, 3.45931, 0, 44.2365, 44.2366, 48.1667, 44.6104, 44.2365, 44.2365, 44.2365, 44.2365, 44.2365, 44.2365, 44.2365, 44.2365, 44.2365, 44.2365, 44.2365, 44.2365, 44.2365, 44.2365, 44.2365, 44.2365
6.69775, 32, 47.2527, 44.2415, 5.83095, -15.2527, 0, 44.2416, 44.2416, 46.9654, 44.5288, 44.2415, 44.2415, 44.2415, 44.2415, 44.2415, 44.2415, 44.2415, 44.2415, 44.2415, 44.2415, 44.2415, 44.2415, 44.2415, 44.2415, 44.2415, 44.2415
6.70562, 40, 46.3518, 44.2463, 6.48074, -6.35179, 0, 44.2463, 44.2464, 46.1333, 44.4647, 44.2463, 44.2463, 44.2463, 44.2463, 44.2463, 44.2463, 44.2463, 44.2463, 44.2463, 44.2463, 44.2463, 44.2463, 44.2463, 44.2463, 44.2463, 44.2463
6.71349, 32, 45.731, 44.2507, 5.83095, -13.731, 0, 44.2507, 44.2508, 45.5665, 44.4151, 44.2507, 44.2507, 44.2507, 44.2507, 44.2507, 44.2507, 44.2507, 44.2507, 44.2507, 44.2507, 44.2507, 44.2507, 44.2507, 44.2507, 44.2507, 44.2507
6.72136, 48, 45.3124, 44.2547, 7.07107, 2.68762, 0, 44.2547, 44.2547, 45.1897, 44.3772, 44.2547, 44.2547, 44.2547, 44.2547, 44.2547, 44.2547, 44.2547, 44.2547, 44.2547, 44.2547, 44.2547, 44.2547, 44.2547, 44.2547, 44.2547, 44.2547
6.72923, 30, 45.0405, 44.2582, 5.65685, -15.0405, 0, 44.2582, 44.2583, 44.9499, 44.3487, 44.2582, 44.2582, 44.2582, 44.2582, 44.2582, 44.2582, 44.2582, 44.2582, 44.2582, 44.2582, 44.2582, 44.2582, 44.2582, 44.2582, 44.2582, 44.2582
6.7371, 44, 44.8773, 44.2612, 6.78233, -0.877331, 0, 44.2612, 44.2613, 44.8111, 44.3273, 44.2612, 44.2612, 44.2612, 44.2612, 44.2612, 44.2612, 44.2612, 44.2612, 44.2612, 44.2612, 44.2612, 44.2612, 44.2612, 44.2612, 44.2612, 44.2612
6.74497, 50, 44.7988, 44.2636, 7.2111, 5.20121, 0, 44.2636, 44.2637, 44.7509, 44.3115, 44.2636, 44.2636, 44.2636, 44.2636, 44.2636, 44.2636, 44.2636, 44.2636, 44.2636, 44.2636, 44.2636, 44.2636, 44.2636, 44.2636, 44.2636, 44.2636
6.75284, 42, 44.7921, 44.2655, 6.63325, -2.79209, 0, 44.2655, 44.2655, 44.7577, 44.2997, 44.2655, 44.2655, 44.2655, 44.2655, 44.2655, 44.2655, 44.2655, 44.2655, 44.2655, 44.2655, 44.2655, 44.2655, 44.2655, 44.2655, 44.2655, 44.2655
6.76071, 42, 44.854, 44.2667, 6.63325, -2.85404, 0, 44.2667, 44.2667, 44.8296, 44.291, 44.2667, 44.2667, 44.2667, 44.2667, 44.2667, 44.2667, 44.2667, 44.2667, 44.2667, 44.2667, 44.2667, 44.2667, 44.2667, 44.2667, 44.2667, 44.2667
6.76858, 42, 44.9904, 44.2672, 6.63325, -2.99041, 0, 44.2672, 44.2673, 44.9732, 44.2843, 44.2672, 44.2672, 44.2672, 44.2672, 44.2672, 44.2672, 44.2672, 44.2672, 44.2672, 44.2672, 44.2672, 44.2672, 44.2672, 44.2672, 44.2672, 44.2672
6.77645, 68, 45.2158, 44.2671, 8.3666, 22.7842, 0, 44.2671, 44.2671, 45.2038, 44.2789, 44.2671, 44.2671, 44.2671, 44.2671, 44.2671, 44.2671, 44.2671, 44.2671, 44.2671, 44.2671, 44.2671, 44.2671, 44.2671, 44.2671, 44.2671, 44.2671
6.78433, 42, 45.5544, 44.2662, 6.63325, -3.55438, 0, 44.2662, 44.2663, 45.5461, 44.2744, 44.2662, 44.2662, 44.2662, 44.2662, 44.2662, 44.2662, 44.2662, 44.2662, 44.2662, 44.2662, 44.2662, 44.2662, 44.2662, 44.2662, 44.2662, 44.2662
6.7922, 54, 46.0409, 44.2646, 7.48331, 7.9591, 0, 44.2646, 44.2647, 46.0352, 44.2702, 44.2646, 44.2646, 44.2646, 44.2646, 44.2646, 44.2646, 44.2646, 44.2646, 44.2646, 44.2646, 44.2646, 44.2646, 44.2646, 44.2646, 44.2646, 44.2646
6.80007, 46, 46.7225, 44.2623, 6.9282, -0.722542, 0, 44.2623, 44.2624, 46.7187, 44.2661, 44.2623, 44.2623, 44.2623, 44.2623, 44.2623, 44.2623, 44.2623, 44.2623, 44.2623, 44.2623, 44.2623, 44.2623, 44.2623, 44.2623, 44.2623, 44.2623
6.80794, 58, 47.6608, 44.2592, 7.74597, 10.3392, 0, 44.2592, 44.2593, 47.6582, 44.2617, 44.2592, 44.2592, 44.2592, 44.2592, 44.2592, 44.2592, 44.2592, 44.2592, 44.2592, 44.2592, 44.2592, 44.2592, 44.2592, 44.2592, 44.2592, 44.2592
6.81581, 42, 48.9337, 44.2552, 6.63325, -6.93366, 0, 44.2552, 44.2553, 48.9319, 44.2569, 44.2552, 44.2552, 44.2552, 44.2552, 44.2552, 44.2552, 44.2552, 44.2552, 44.2552, 44.2552, 44.2552, 44.2552, 44.2552, 44.2552, 44.2552, 44.2552
6.82368, 58, 50.6382, 44.2503, 7.74597, 7.36179, 0, 44.2504, 44.2504, 50.637, 44.2514, 44.2503, 44.2503, 44.2503, 44.2503, 44.2503, 44.2503, 44.2503, 44.2503, 44.2503, 44.2503, 44.2503, 44.2503, 44.2503, 44.2503, 44.2503, 44.2503
6.83155, 50, 52.8929, 44.2444, 7.2111, -2.89291, 0, 44.2445, 44.2445, 52.8921, 44.2452, 44.2444, 44.2444, 44.2444, 44.2444, 44.2444, 44.2444, 44.2444, 44.2444, 44.2444, 44.2444, 44.2444, 44.2444, 44.2444, 44.2444, 44.2444, 44.2444
6.83942, 44, 55.8388, 44.2374, 6.78233, -11.8388, 0, 44.2374, 44.2374, 55.8383, 44.2378, 44.2374, 44.2374, 44.2374, 44.2374, 44.2374, 44.2374, 44.2374, 44.2374, 44.2374, 44.2374, 44.2374, 44.2374, 44.2374, 44.2374, 44.2374, 44.2374
6.84729, 74, 59.6421, 44.229, 8.7178, 14.3579, 0, 44.229, 44.229, 59.6417, 44.2292, 44.229, 44.229, 44.229, 44.229, 44.229, 44.229, 44.229, 44.229, 44.229, 44.229, 44.229, 44.229, 44.229, 44.229, 44.229, 44.229
6.85516, 88, 64.4924, 44.2189, 9.48683, 23.5076, 0, 44.2189, 44.219, 64.4921, 44.2191, 44.2189, 44.2189, 44.2189, 44.2189, 44.2189, 44.2189, 44.2189, 44.2189, 44.2189, 44.2189, 44.2189, 44.2189, 44.2189, 44.2189, 44.2189, 44.2189
6.86303, 76, 70.6035, 44.207, 8.83176, 5.39651, 0, 44.207, 44.207, 70.6033, 44.2071, 44.207, 44.207, 44.207, 44.207, 44.207, 44.207, 44.207, 44.207, 44.207, 44.207, 44.207, 44.207, 44.207, 44.207, 44.207, 44.207
6.8709, 112, 78.21, 44.1926, 10.6771, 33.79, 0, 44.1926, 44.1927, 78.2099, 44.1927, 44.1926, 44.1926, 44.1926, 44.1926, 44.1926, 44.1926, 44.1926, 44.1926, 44.1926, 44.1926, 44.1926, 44.1926, 44.1926, 44.1926, 44.1926, 44.1926
