   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_44.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.1713, 2, 0.176486, 0.174424, 2, 1.82351, 0, 0.174424, 0.174424, 0.174424, 0.174424, 0.174424, 0.174424, 0.174424, 0.174424, 0.174424, 0.174424, 0.174424, 0.174424, 0.174424, 0.174424, 0.174424, 0.174425, 0.174424, 0.176485, 0.174424, 0.174424
16.1792, 0, 0.175134, 0.173049, 1.41421, -0.175134, 0, 0.173049, 0.173049, 0.173049, 0.173049, 0.173049, 0.173049, 0.173049, 0.173049, 0.173049, 0.173049, 0.173049, 0.173049, 0.173049, 0.173049, 0.173049, 0.173049, 0.173049, 0.175133, 0.173049, 0.173049
16.1871, 2, 0.173672, 0.171562, 2, 1.82633, 0, 0.171562, 0.171562, 0.171562, 0.171562, 0.171562, 0.171562, 0.171562, 0.171562, 0.171562, 0.171562, 0.171562, 0.171562, 0.171562, 0.171562, 0.171562, 0.171563, 0.171562, 0.173671, 0.171562, 0.171562
16.195, 0, 0.172117, 0.169983, 1.41421, -0.172117, 0, 0.169983, 0.169983, 0.169983, 0.169983, 0.169983, 0.169983, 0.169983, 0.169983, 0.169983, 0.169983, 0.169983, 0.169983, 0.169983, 0.169983, 0.169983, 0.169983, 0.169983, 0.172116, 0.169983, 0.169983
16.2029, 0, 0.170499, 0.168341, 1.41421, -0.170499, 0, 0.168341, 0.168341, 0.168341, 0.168341, 0.168341, 0.168341, 0.168341, 0.168341, 0.168341, 0.168341, 0.168341, 0.168341, 0.168341, 0.168341, 0.168341, 0.168341, 0.168341, 0.170499, 0.168341, 0.168341
16.2108, 0, 0.168844, 0.166661, 1.41421, -0.168844, 0, 0.166661, 0.166661, 0.166661, 0.166661, 0.166661, 0.166661, 0.166661, 0.166661, 0.166661, 0.166661, 0.166661, 0.166661, 0.166661, 0.166661, 0.166661, 0.166662, 0.166661, 0.168844, 0.166661, 0.166661
16.2187, 0, 0.167158, 0.16495, 1.41421, -0.167158, 0, 0.16495, 0.16495, 0.16495, 0.16495, 0.16495, 0.16495, 0.16495, 0.16495, 0.16495, 0.16495, 0.16495, 0.16495, 0.16495, 0.16495, 0.16495, 0.16495, 0.16495, 0.167158, 0.16495, 0.16495
16.2266, 2, 0.165438, 0.163204, 2, 1.83456, 0, 0.163204, 0.163204, 0.163204, 0.163204, 0.163204, 0.163204, 0.163204, 0.163204, 0.163204, 0.163204, 0.163204, 0.163204, 0.163204, 0.163204, 0.163204, 0.163205, 0.163204, 0.165438, 0.163204, 0.163204
16.2345, 0, 0.163695, 0.161435, 1.41421, -0.163695, 0, 0.161435, 0.161435, 0.161435, 0.161435, 0.161435, 0.161435, 0.161435, 0.161435, 0.161435, 0.161435, 0.161435, 0.161435, 0.161435, 0.161435, 0.161435, 0.161436, 0.161435, 0.163694, 0.161435, 0.161435
16.2423, 0, 0.161859, 0.159573, 1.41421, -0.161859, 0, 0.159573, 0.159573, 0.159573, 0.159573, 0.159573, 0.159573, 0.159573, 0.159573, 0.159573, 0.159573, 0.159573, 0.159573, 0.159573, 0.159573, 0.159573, 0.159574, 0.159573, 0.161858, 0.159573, 0.159573
16.2502, 2, 0.15994, 0.157628, 2, 1.84006, 0, 0.157628, 0.157628, 0.157628, 0.157628, 0.157628, 0.157628, 0.157628, 0.157628, 0.157628, 0.157628, 0.157628, 0.157628, 0.157628, 0.157628, 0.157628, 0.157629, 0.157628, 0.159939, 0.157628, 0.157628
16.2581, 2, 0.15793, 0.155592, 2, 1.84207, 0, 0.155592, 0.155592, 0.155592, 0.155592, 0.155592, 0.155592, 0.155592, 0.155592, 0.155592, 0.155592, 0.155592, 0.155592, 0.155592, 0.155592, 0.155592, 0.155592, 0.155592, 0.157929, 0.155592, 0.155592
16.266, 0, 0.155855, 0.15349, 1.41421, -0.155855, 0, 0.15349, 0.15349, 0.15349, 0.15349, 0.15349, 0.15349, 0.15349, 0.15349, 0.15349, 0.15349, 0.15349, 0.15349, 0.15349, 0.15349, 0.15349, 0.153491, 0.15349, 0.155854, 0.15349, 0.15349
16.2739, 0, 0.153741, 0.151349, 1.41421, -0.153741, 0, 0.151349, 0.151349, 0.151349, 0.151349, 0.151349, 0.151349, 0.151349, 0.151349, 0.151349, 0.151349, 0.151349, 0.151349, 0.151349, 0.151349, 0.151349, 0.15135, 0.151349, 0.153741, 0.151349, 0.151349
16.2818, 0, 0.151494, 0.149074, 1.41421, -0.151494, 0, 0.149074, 0.149074, 0.149074, 0.149074, 0.149074, 0.149074, 0.149074, 0.149074, 0.149074, 0.149074, 0.149074, 0.149074, 0.149074, 0.149074, 0.149074, 0.149075, 0.149074, 0.151493, 0.149074, 0.149074
16.2897, 0, 0.149128, 0.146681, 1.41421, -0.149128, 0, 0.146681, 0.146681, 0.146681, 0.146681, 0.146681, 0.146681, 0.146681, 0.146681, 0.146681, 0.146681, 0.146681, 0.146681, 0.146681, 0.146681, 0.146681, 0.146682, 0.146681, 0.149128, 0.146681, 0.146681
16.2976, 2, 0.146601, 0.144126, 2, 1.8534, 0, 0.144126, 0.144126, 0.144126, 0.144126, 0.144126, 0.144126, 0.144126, 0.144126, 0.144126, 0.144126, 0.144126, 0.144126, 0.144126, 0.144126, 0.144126, 0.144126, 0.144126, 0.1466, 0.144126, 0.144126
16.3055, 0, 0.143949, 0.141446, 1.41421, -0.143949, 0, 0.141446, 0.141446, 0.141446, 0.141446, 0.141446, 0.141446, 0.141446, 0.141446, 0.141446, 0.141446, 0.141446, 0.141446, 0.141446, 0.141446, 0.141446, 0.141446, 0.141446, 0.143949, 0.141446, 0.141446
16.3134, 0, 0.14125, 0.138718, 1.41421, -0.14125, 0, 0.138718, 0.138718, 0.138718, 0.138718, 0.138718, 0.138718, 0.138718, 0.138718, 0.138718, 0.138718, 0.138718, 0.138718, 0.138718, 0.138718, 0.138718, 0.138719, 0.138718, 0.14125, 0.138718, 0.138718
16.3213, 4, 0.138579, 0.136017, 2.44949, 3.86142, 0, 0.136017, 0.136017, 0.136017, 0.136017, 0.136017, 0.136017, 0.136017, 0.136017, 0.136017, 0.136017, 0.136017, 0.136017, 0.136017, 0.136017, 0.136017, 0.136018, 0.136017, 0.138578, 0.136017, 0.136017
16.3292, 0, 0.136203, 0.133612, 1.41421, -0.136203, 0, 0.133612, 0.133612, 0.133612, 0.133612, 0.133612, 0.133612, 0.133612, 0.133612, 0.133612, 0.133612, 0.133612, 0.133612, 0.133612, 0.133612, 0.133612, 0.133612, 0.133612, 0.136202, 0.133612, 0.133612
16.3371, 2, 0.133519, 0.130898, 2, 1.86648, 0, 0.130898, 0.130898, 0.130898, 0.130898, 0.130898, 0.130898, 0.130898, 0.130898, 0.130898, 0.130898, 0.130898, 0.130898, 0.130898, 0.130898, 0.130898, 0.130899, 0.130898, 0.133518, 0.130898, 0.130898
16.3449, 0, 0.130546, 0.127896, 1.41421, -0.130546, 0, 0.127896, 0.127896, 0.127896, 0.127896, 0.127896, 0.127896, 0.127896, 0.127896, 0.127896, 0.127896, 0.127896, 0.127896, 0.127896, 0.127896, 0.127896, 0.127896, 0.127896, 0.130546, 0.127896, 0.127896
16.3528, 0, 0.127453, 0.124772, 1.41421, -0.127453, 0, 0.124772, 0.124772, 0.124772, 0.124772, 0.124772, 0.124772, 0.124772, 0.124772, 0.124772, 0.124772, 0.124772, 0.124772, 0.124772, 0.124772, 0.124772, 0.124773, 0.124772, 0.127453, 0.124772, 0.124772
16.3607, 0, 0.124399, 0.121687, 1.41421, -0.124399, 0, 0.121687, 0.121687, 0.121687, 0.121687, 0.121687, 0.121687, 0.121687, 0.121687, 0.121687, 0.121687, 0.121687, 0.121687, 0.121687, 0.121687, 0.121687, 0.121688, 0.121687, 0.124399, 0.121687, 0.121687
16.3686, 0, 0.122447, 0.119704, 1.41421, -0.122447, 0, 0.119704, 0.119704, 0.119704, 0.119704, 0.119704, 0.119704, 0.119704, 0.119704, 0.119704, 0.119704, 0.119704, 0.119704, 0.119704, 0.119704, 0.119704, 0.119704, 0.119704, 0.122446, 0.119704, 0.119704
16.3765, 2, 0.12001, 0.117235, 2, 1.87999, 0, 0.117235, 0.117235, 0.117235, 0.117235, 0.117235, 0.117235, 0.117235, 0.117235, 0.117235, 0.117235, 0.117235, 0.117235, 0.117235, 0.117235, 0.117235, 0.117235, 0.117235, 0.120009, 0.117235, 0.117235
16.3844, 0, 0.11713, 0.114323, 1.41421, -0.11713, 0, 0.114323, 0.114323, 0.114323, 0.114323, 0.114323, 0.114323, 0.114323, 0.114323, 0.114323, 0.114323, 0.114323, 0.114323, 0.114323, 0.114323, 0.114323, 0.114324, 0.114323, 0.11713, 0.114323, 0.114323
16.3923, 0, 0.114057, 0.111217, 1.41421, -0.114057, 0, 0.111217, 0.111217, 0.111217, 0.111217, 0.111217, 0.111217, 0.111217, 0.111217, 0.111217, 0.111217, 0.111217, 0.111217, 0.111217, 0.111217, 0.111217, 0.111218, 0.111217, 0.114056, 0.111217, 0.111217
16.4002, 2, 0.111026, 0.108154, 2, 1.88897, 0, 0.108154, 0.108154, 0.108154, 0.108154, 0.108154, 0.108154, 0.108154, 0.108154, 0.108154, 0.108154, 0.108154, 0.108154, 0.108154, 0.108154, 0.108154, 0.108155, 0.108154, 0.111026, 0.108154, 0.108154
16.4081, 2, 0.109245, 0.10634, 2, 1.89075, 0, 0.10634, 0.10634, 0.10634, 0.10634, 0.10634, 0.10634, 0.10634, 0.10634, 0.10634, 0.10634, 0.10634, 0.10634, 0.10634, 0.10634, 0.10634, 0.10634, 0.10634, 0.109244, 0.10634, 0.10634
16.416, 0, 0.106864, 0.103925, 1.41421, -0.106864, 0, 0.103925, 0.103925, 0.103925, 0.103925, 0.103925, 0.103925, 0.103925, 0.103925, 0.103925, 0.103925, 0.103925, 0.103925, 0.103925, 0.103925, 0.103925, 0.103926, 0.103925, 0.106864, 0.103925, 0.103925
16.4239, 0, 0.103941, 0.100969, 1.41421, -0.103941, 0, 0.100969, 0.100969, 0.100969, 0.100969, 0.100969, 0.100969, 0.100969, 0.100969, 0.100969, 0.100969, 0.100969, 0.100969, 0.100969, 0.100969, 0.100969, 0.100969, 0.100969, 0.103941, 0.100969, 0.100969
16.4318, 0, 0.100781, 0.0977742, 1.41421, -0.100781, 0, 0.0977742, 0.0977742, 0.0977742, 0.0977742, 0.0977742, 0.0977742, 0.0977742, 0.0977742, 0.0977742, 0.0977742, 0.0977742, 0.0977742, 0.0977742, 0.0977742, 0.0977742, 0.0977748, 0.0977742, 0.100781, 0.0977742, 0.0977742
16.4397, 2, 0.0976733, 0.0946312, 2, 1.90233, 0, 0.0946312, 0.0946312, 0.0946312, 0.0946312, 0.0946312, 0.0946312, 0.0946312, 0.0946312, 0.0946312, 0.0946312, 0.0946312, 0.0946312, 0.0946312, 0.0946312, 0.0946312, 0.0946318, 0.0946312, 0.0976727, 0.0946312, 0.0946312
16.4475, 0, 0.096244, 0.0931667, 1.41421, -0.096244, 0, 0.0931667, 0.0931667, 0.0931667, 0.0931667, 0.0931667, 0.0931667, 0.0931667, 0.0931667, 0.0931667, 0.0931667, 0.0931667, 0.0931667, 0.0931667, 0.0931667, 0.0931667, 0.0931673, 0.0931667, 0.0962435, 0.0931667, 0.0931667
16.4554, 0, 0.0940978, 0.0909848, 1.41421, -0.0940978, 0, 0.0909848, 0.0909848, 0.0909848, 0.0909848, 0.0909848, 0.0909848, 0.0909848, 0.0909848, 0.0909848, 0.0909848, 0.0909848, 0.0909848, 0.0909848, 0.0909848, 0.0909848, 0.0909853, 0.0909848, 0.0940972, 0.0909848, 0.0909848
16.4633, 0, 0.0913122, 0.0881631, 1.41421, -0.0913122, 0, 0.0881631, 0.0881631, 0.0881631, 0.0881631, 0.0881631, 0.0881631, 0.0881631, 0.0881631, 0.0881631, 0.0881631, 0.0881631, 0.0881631, 0.0881631, 0.0881631, 0.0881631, 0.0881636, 0.0881631, 0.0913116, 0.0881631, 0.0881631
16.4712, 0, 0.0882449, 0.0850593, 1.41421, -0.0882449, 0, 0.0850593, 0.0850593, 0.0850593, 0.0850593, 0.0850593, 0.0850593, 0.0850593, 0.0850593, 0.0850593, 0.0850593, 0.0850593, 0.0850593, 0.0850593, 0.0850593, 0.0850593, 0.0850598, 0.0850593, 0.0882444, 0.0850593, 0.0850593
16.4791, 2, 0.0852337, 0.082011, 2, 1.91477, 0, 0.082011, 0.082011, 0.082011, 0.082011, 0.082011, 0.082011, 0.082011, 0.082011, 0.082011, 0.082011, 0.082011, 0.082011, 0.082011, 0.082011, 0.082011, 0.0820116, 0.082011, 0.0852331, 0.082011, 0.082011
16.487, 0, 0.0839792, 0.0807192, 1.41421, -0.0839792, 0, 0.0807192, 0.0807192, 0.0807192, 0.0807192, 0.0807192, 0.0807192, 0.0807192, 0.0807192, 0.0807192, 0.0807192, 0.0807192, 0.0807192, 0.0807192, 0.0807192, 0.0807192, 0.0807197, 0.0807192, 0.0839787, 0.0807192, 0.0807192
16.4949, 0, 0.0819305, 0.0786325, 1.41421, -0.0819305, 0, 0.0786325, 0.0786325, 0.0786325, 0.0786325, 0.0786325, 0.0786325, 0.0786325, 0.0786325, 0.0786325, 0.0786325, 0.0786325, 0.0786325, 0.0786325, 0.0786325, 0.0786325, 0.078633, 0.0786325, 0.0819299, 0.0786325, 0.0786325
16.5028, 0, 0.0791784, 0.0758421, 1.41421, -0.0791784, 0, 0.0758421, 0.0758421, 0.0758421, 0.0758421, 0.0758421, 0.0758421, 0.0758421, 0.0758421, 0.0758421, 0.0758421, 0.0758421, 0.0758421, 0.0758421, 0.0758421, 0.0758421, 0.0758426, 0.0758421, 0.0791779, 0.0758421, 0.0758421
16.5107, 0, 0.0761196, 0.0727444, 1.41421, -0.0761196, 0, 0.0727444, 0.0727444, 0.0727444, 0.0727444, 0.0727444, 0.0727444, 0.0727444, 0.0727444, 0.0727444, 0.0727444, 0.0727444, 0.0727444, 0.0727444, 0.0727444, 0.0727444, 0.072745, 0.0727444, 0.0761191, 0.0727444, 0.0727444
16.5186, 0, 0.0731259, 0.0697114, 1.41421, -0.0731259, 0, 0.0697114, 0.0697114, 0.0697114, 0.0697114, 0.0697114, 0.0697114, 0.0697114, 0.0697114, 0.0697114, 0.0697114, 0.0697114, 0.0697114, 0.0697114, 0.0697114, 0.0697114, 0.0697119, 0.0697114, 0.0731253, 0.0697114, 0.0697114
16.5265, 0, 0.0721773, 0.068723, 1.41421, -0.0721773, 0, 0.068723, 0.068723, 0.068723, 0.068723, 0.068723, 0.068723, 0.068723, 0.068723, 0.068723, 0.068723, 0.068723, 0.068723, 0.068723, 0.068723, 0.068723, 0.0687236, 0.068723, 0.0721768, 0.068723, 0.068723
16.5344, 2, 0.0703604, 0.0668658, 2, 1.92964, 0, 0.0668658, 0.0668658, 0.0668658, 0.0668658, 0.0668658, 0.0668658, 0.0668658, 0.0668658, 0.0668658, 0.0668658, 0.0668658, 0.0668658, 0.0668658, 0.0668658, 0.0668658, 0.0668664, 0.0668658, 0.0703599, 0.0668658, 0.0668658
16.5423, 0, 0.067781, 0.0642457, 1.41421, -0.067781, 0, 0.0642457, 0.0642457, 0.0642457, 0.0642457, 0.0642457, 0.0642457, 0.0642457, 0.0642457, 0.0642457, 0.0642457, 0.0642457, 0.0642457, 0.0642457, 0.0642457, 0.0642457, 0.0642462, 0.0642457, 0.0677805, 0.0642457, 0.0642457
16.5501, 0, 0.06487, 0.0612933, 1.41421, -0.06487, 0, 0.0612933, 0.0612933, 0.0612933, 0.0612933, 0.0612933, 0.0612933, 0.0612933, 0.0612933, 0.0612933, 0.0612933, 0.0612933, 0.0612933, 0.0612933, 0.0612933, 0.0612933, 0.0612939, 0.0612933, 0.0648695, 0.0612933, 0.0612933
16.558, 0, 0.0620289, 0.0584105, 1.41421, -0.0620289, 0, 0.0584105, 0.0584105, 0.0584105, 0.0584105, 0.0584105, 0.0584105, 0.0584105, 0.0584105, 0.0584105, 0.0584105, 0.0584105, 0.0584105, 0.0584105, 0.0584105, 0.0584105, 0.058411, 0.0584105, 0.0620284, 0.0584105, 0.0584105
16.5659, 0, 0.0612488, 0.057588, 1.41421, -0.0612488, 0, 0.057588, 0.057588, 0.057588, 0.057588, 0.057588, 0.057588, 0.057588, 0.057588, 0.057588, 0.057588, 0.057588, 0.057588, 0.057588, 0.057588, 0.057588, 0.0575885, 0.057588, 0.0612482, 0.057588, 0.057588
16.5738, 2, 0.0595643, 0.0558606, 2, 1.94044, 0, 0.0558606, 0.0558606, 0.0558606, 0.0558606, 0.0558606, 0.0558606, 0.0558606, 0.0558606, 0.0558606, 0.0558606, 0.0558606, 0.0558606, 0.0558606, 0.0558606, 0.0558606, 0.0558612, 0.0558606, 0.0595637, 0.0558606, 0.0558606
16.5817, 0, 0.057091, 0.053344, 1.41421, -0.057091, 0, 0.053344, 0.053344, 0.053344, 0.053344, 0.053344, 0.053344, 0.053344, 0.053344, 0.053344, 0.053344, 0.053344, 0.053344, 0.053344, 0.053344, 0.053344, 0.0533446, 0.053344, 0.0570905, 0.053344, 0.053344
16.5896, 0, 0.0542804, 0.0504895, 1.41421, -0.0542804, 0, 0.0504895, 0.0504895, 0.0504895, 0.0504895, 0.0504895, 0.0504895, 0.0504895, 0.0504895, 0.0504895, 0.0504895, 0.0504895, 0.0504895, 0.0504895, 0.0504895, 0.0504895, 0.05049, 0.0504895, 0.0542799, 0.0504895, 0.0504895
16.5975, 0, 0.0515488, 0.0477134, 1.41421, -0.0515488, 0, 0.0477134, 0.0477134, 0.0477134, 0.0477134, 0.0477134, 0.0477134, 0.0477134, 0.0477134, 0.0477134, 0.0477134, 0.0477134, 0.0477134, 0.0477134, 0.0477134, 0.0477134, 0.0477139, 0.0477134, 0.0515483, 0.0477134, 0.0477134
16.6054, 0, 0.0510172, 0.0471368, 1.41421, -0.0510172, 0, 0.0471368, 0.0471368, 0.0471368, 0.0471368, 0.0471368, 0.0471368, 0.0471368, 0.0471368, 0.0471368, 0.0471368, 0.0471368, 0.0471368, 0.0471368, 0.0471368, 0.0471368, 0.0471373, 0.0471368, 0.0510167, 0.0471368, 0.0471368
16.6133, 2, 0.0495565, 0.0456304, 2, 1.95044, 0, 0.0456304, 0.0456304, 0.0456304, 0.0456304, 0.0456304, 0.0456304, 0.0456304, 0.0456304, 0.0456304, 0.0456304, 0.0456304, 0.0456304, 0.0456304, 0.0456304, 0.0456304, 0.045631, 0.0456304, 0.0495559, 0.0456304, 0.0456304
16.6212, 0, 0.047291, 0.0433188, 1.41421, -0.047291, 0, 0.0433188, 0.0433188, 0.0433188, 0.0433188, 0.0433188, 0.0433188, 0.0433188, 0.0433188, 0.0433188, 0.0433188, 0.0433188, 0.0433188, 0.0433188, 0.0433188, 0.0433188, 0.0433193, 0.0433188, 0.0472904, 0.0433188, 0.0433188
16.6291, 0, 0.0446851, 0.0406661, 1.41421, -0.0446851, 0, 0.0406661, 0.0406661, 0.0406661, 0.0406661, 0.0406661, 0.0406661, 0.0406661, 0.0406661, 0.0406661, 0.0406661, 0.0406661, 0.0406661, 0.0406661, 0.0406661, 0.0406661, 0.0406667, 0.0406661, 0.0446846, 0.0406661, 0.0406661
16.637, 0, 0.0421637, 0.0380973, 1.41421, -0.0421637, 0, 0.0380973, 0.0380973, 0.0380973, 0.0380973, 0.0380973, 0.0380973, 0.0380973, 0.0380973, 0.0380973, 0.0380973, 0.0380973, 0.0380973, 0.0380973, 0.0380973, 0.0380973, 0.0380979, 0.0380973, 0.0421631, 0.0380973, 0.0380973
16.6449, 4, 0.041779, 0.0376647, 2.44949, 3.95822, 0, 0.0376647, 0.0376647, 0.0376647, 0.0376647, 0.0376647, 0.0376647, 0.0376647, 0.0376647, 0.0376647, 0.0376647, 0.0376647, 0.0376647, 0.0376647, 0.0376647, 0.0376647, 0.0376653, 0.0376647, 0.0417785, 0.0376647, 0.0376647
16.6527, 0, 0.0404754, 0.0363126, 1.41421, -0.0404754, 0, 0.0363126, 0.0363126, 0.0363126, 0.0363126, 0.0363126, 0.0363126, 0.0363126, 0.0363126, 0.0363126, 0.0363126, 0.0363126, 0.0363126, 0.0363126, 0.0363126, 0.0363126, 0.0363131, 0.0363126, 0.0404749, 0.0363126, 0.0363126
16.6606, 2, 0.0383824, 0.0341704, 2, 1.96162, 0, 0.0341704, 0.0341704, 0.0341704, 0.0341704, 0.0341704, 0.0341704, 0.0341704, 0.0341704, 0.0341704, 0.0341704, 0.0341704, 0.0341704, 0.0341704, 0.0341704, 0.0341704, 0.034171, 0.0341704, 0.0383819, 0.0341704, 0.0341704
16.6685, 0, 0.0359639, 0.0317021, 1.41421, -0.0359639, 0, 0.0317021, 0.0317021, 0.0317021, 0.0317021, 0.0317021, 0.0317021, 0.0317021, 0.0317021, 0.0317021, 0.0317021, 0.0317021, 0.0317021, 0.0317021, 0.0317021, 0.0317021, 0.0317026, 0.0317021, 0.0359634, 0.0317021, 0.0317021
16.6764, 0, 0.0336385, 0.0293263, 1.41421, -0.0336385, 0, 0.0293263, 0.0293263, 0.0293263, 0.0293263, 0.0293263, 0.0293263, 0.0293263, 0.0293263, 0.0293263, 0.0293263, 0.0293263, 0.0293263, 0.0293263, 0.0293263, 0.0293263, 0.0293268, 0.0293263, 0.033638, 0.0293263, 0.0293263
16.6843, 2, 0.0334376, 0.0290742, 2, 1.96656, 0, 0.0290742, 0.0290742, 0.0290742, 0.0290742, 0.0290742, 0.0290742, 0.0290742, 0.0290742, 0.0290742, 0.0290742, 0.0290742, 0.0290742, 0.0290742, 0.0290742, 0.0290742, 0.0290748, 0.0290742, 0.033437, 0.0290742, 0.0290742
16.6922, 2, 0.0323449, 0.0279299, 2, 1.96766, 0, 0.0279299, 0.0279299, 0.0279299, 0.0279299, 0.0279299, 0.0279299, 0.0279299, 0.0279299, 0.0279299, 0.0279299, 0.0279299, 0.0279299, 0.0279299, 0.0279299, 0.0279299, 0.0279304, 0.0279299, 0.0323444, 0.0279299, 0.0279299
16.7001, 0, 0.0304924, 0.026025, 1.41421, -0.0304924, 0, 0.026025, 0.026025, 0.026025, 0.026025, 0.026025, 0.026025, 0.026025, 0.026025, 0.026025, 0.026025, 0.026025, 0.026025, 0.026025, 0.026025, 0.026025, 0.0260255, 0.026025, 0.0304919, 0.026025, 0.026025
16.708, 0, 0.0283345, 0.023814, 1.41421, -0.0283345, 0, 0.023814, 0.023814, 0.023814, 0.023814, 0.023814, 0.023814, 0.023814, 0.023814, 0.023814, 0.023814, 0.023814, 0.023814, 0.023814, 0.023814, 0.023814, 0.0238145, 0.023814, 0.028334, 0.023814, 0.023814
16.7159, 2, 0.0262754, 0.0217011, 2, 1.97372, 0, 0.0217011, 0.0217011, 0.0217011, 0.0217011, 0.0217011, 0.0217011, 0.0217011, 0.0217011, 0.0217011, 0.0217011, 0.0217011, 0.0217011, 0.0217011, 0.0217011, 0.0217011, 0.0217017, 0.0217011, 0.0262749, 0.0217011, 0.0217011
16.7238, 0, 0.0261865, 0.0215578, 1.41421, -0.0261865, 0, 0.0215578, 0.0215578, 0.0215578, 0.0215578, 0.0215578, 0.0215578, 0.0215578, 0.0215578, 0.0215578, 0.0215578, 0.0215578, 0.0215578, 0.0215578, 0.0215578, 0.0215578, 0.0215583, 0.0215578, 0.026186, 0.0215578, 0.0215578
16.7317, 0, 0.0252647, 0.0205807, 1.41421, -0.0252647, 0, 0.0205807, 0.0205807, 0.0205807, 0.0205807, 0.0205807, 0.0205807, 0.0205807, 0.0205807, 0.0205807, 0.0205807, 0.0205807, 0.0205807, 0.0205807, 0.0205807, 0.0205807, 0.0205813, 0.0205807, 0.0252641, 0.0205807, 0.0205807
16.7396, 0, 0.0236412, 0.0189014, 1.41421, -0.0236412, 0, 0.0189014, 0.0189014, 0.0189014, 0.0189014, 0.0189014, 0.0189014, 0.0189014, 0.0189014, 0.0189014, 0.0189014, 0.0189014, 0.0189014, 0.0189014, 0.0189014, 0.0189014, 0.0189019, 0.0189014, 0.0236406, 0.0189014, 0.0189014
16.7475, 0, 0.0217481, 0.0169517, 1.41421, -0.0217481, 0, 0.0169517, 0.0169517, 0.0169517, 0.0169517, 0.0169517, 0.0169517, 0.0169517, 0.0169517, 0.0169517, 0.0169517, 0.0169517, 0.0169517, 0.0169517, 0.0169517, 0.0169517, 0.0169522, 0.0169517, 0.0217475, 0.0169517, 0.0169517
16.7554, 0, 0.0199618, 0.0151081, 1.41421, -0.0199618, 0, 0.0151081, 0.0151081, 0.0151081, 0.0151081, 0.0151081, 0.0151081, 0.0151081, 0.0151081, 0.0151081, 0.0151081, 0.0151081, 0.0151081, 0.0151081, 0.0151081, 0.0151081, 0.0151086, 0.0151081, 0.0199613, 0.0151081, 0.0151081
16.7632, 0, 0.0199879, 0.015076, 1.41421, -0.0199879, 0, 0.015076, 0.015076, 0.015076, 0.015076, 0.015076, 0.015076, 0.015076, 0.015076, 0.015076, 0.015076, 0.015076, 0.015076, 0.015076, 0.015076, 0.015076, 0.0150766, 0.015076, 0.0199873, 0.015076, 0.015076
16.7711, 0, 0.0192603, 0.0142896, 1.41421, -0.0192603, 0, 0.0142896, 0.0142896, 0.0142896, 0.0142896, 0.0142896, 0.0142896, 0.0142896, 0.0142896, 0.0142896, 0.0142896, 0.0142896, 0.0142896, 0.0142896, 0.0142896, 0.0142896, 0.0142902, 0.0142896, 0.0192598, 0.0142896, 0.0142896
16.779, 0, 0.0179063, 0.0128759, 1.41421, -0.0179063, 0, 0.0128759, 0.0128759, 0.0128759, 0.0128759, 0.0128759, 0.0128759, 0.0128759, 0.0128759, 0.0128759, 0.0128759, 0.0128759, 0.0128759, 0.0128759, 0.0128759, 0.0128759, 0.0128765, 0.0128759, 0.0179058, 0.0128759, 0.0128759
16.7869, 0, 0.0163256, 0.0112348, 1.41421, -0.0163256, 0, 0.0112348, 0.0112348, 0.0112348, 0.0112348, 0.0112348, 0.0112348, 0.0112348, 0.0112348, 0.0112348, 0.0112348, 0.0112348, 0.0112348, 0.0112348, 0.0112348, 0.0112348, 0.0112354, 0.0112348, 0.016325, 0.0112348, 0.0112348
16.7948, 2, 0.0148575, 0.00970554, 2, 1.98514, 0, 0.00970554, 0.00970554, 0.00970554, 0.00970554, 0.00970554, 0.00970554, 0.00970554, 0.00970554, 0.00970554, 0.00970554, 0.00970554, 0.00970554, 0.00970554, 0.00970554, 0.00970554, 0.00970609, 0.00970554, 0.014857, 0.00970554, 0.00970554
16.8027, 0, 0.0149495, 0.00973553, 1.41421, -0.0149495, 0, 0.00973553, 0.00973553, 0.00973553, 0.00973553, 0.00973553, 0.00973553, 0.00973553, 0.00973553, 0.00973553, 0.00973553, 0.00973553, 0.00973553, 0.00973553, 0.00973553, 0.00973553, 0.00973608, 0.00973553, 0.014949, 0.00973553, 0.00973553
16.8106, 0, 0.0143949, 0.00911798, 1.41421, -0.0143949, 0, 0.00911798, 0.00911798, 0.00911798, 0.00911798, 0.00911798, 0.00911798, 0.00911798, 0.00911798, 0.00911798, 0.00911798, 0.00911798, 0.00911798, 0.00911798, 0.00911798, 0.00911798, 0.00911853, 0.00911798, 0.0143943, 0.00911798, 0.00911798
16.8185, 0, 0.0133138, 0.00797321, 1.41421, -0.0133138, 0, 0.00797321, 0.00797321, 0.00797321, 0.00797321, 0.00797321, 0.00797321, 0.00797321, 0.00797321, 0.00797321, 0.00797321, 0.00797321, 0.00797321, 0.00797321, 0.00797321, 0.00797321, 0.00797376, 0.00797321, 0.0133132, 0.00797321, 0.00797321
