   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_40.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.41916, 4, 8.32314, 6.64133, 2.44949, -4.32314, 0, 6.64142, 8.25077, 6.71286, 6.64133, 6.64133, 6.64133, 6.64133, 6.64133, 6.64133, 6.64133, 6.64133, 6.64133, 6.64133, 6.64133, 6.64133, 6.64133, 6.64208, 6.64133
7.42705, 28, 8.31041, 6.55303, 5.47723, 19.6896, 0, 6.55312, 8.26203, 6.60037, 6.55303, 6.55303, 6.55303, 6.55303, 6.55303, 6.55303, 6.55303, 6.55303, 6.55303, 6.55303, 6.55303, 6.55303, 6.55303, 6.55399, 6.55303
7.43494, 6, 8.29625, 6.46564, 2.82843, -2.29625, 0, 6.46573, 8.26388, 6.4967, 6.46564, 6.46564, 6.46564, 6.46564, 6.46564, 6.46564, 6.46564, 6.46564, 6.46564, 6.46564, 6.46564, 6.46564, 6.46564, 6.46685, 6.46564
7.44283, 10, 8.27535, 6.37855, 3.4641, 1.72465, 0, 6.37864, 8.25352, 6.39876, 6.37855, 6.37855, 6.37855, 6.37855, 6.37855, 6.37855, 6.37855, 6.37855, 6.37855, 6.37855, 6.37855, 6.37855, 6.37855, 6.38007, 6.37855
7.45072, 14, 8.24436, 6.29204, 4, 5.75564, 0, 6.29213, 8.22932, 6.30509, 6.29204, 6.29204, 6.29204, 6.29204, 6.29204, 6.29204, 6.29204, 6.29204, 6.29204, 6.29204, 6.29205, 6.29204, 6.29204, 6.29394, 6.29204
7.45862, 10, 8.20069, 6.20636, 3.4641, 1.79931, 0, 6.20645, 8.18991, 6.21471, 6.20636, 6.20636, 6.20636, 6.20636, 6.20636, 6.20636, 6.20636, 6.20636, 6.20636, 6.20636, 6.20636, 6.20636, 6.20636, 6.2087, 6.20636
7.46651, 14, 8.1419, 6.12107, 4, 5.8581, 0, 6.12116, 8.13366, 6.12637, 6.12107, 6.12107, 6.12107, 6.12107, 6.12107, 6.12107, 6.12107, 6.12107, 6.12107, 6.12107, 6.12107, 6.12107, 6.12107, 6.12392, 6.12107
7.4744, 6, 8.06689, 6.03636, 2.82843, -2.06689, 0, 6.03646, 8.06001, 6.0397, 6.03636, 6.03636, 6.03636, 6.03636, 6.03636, 6.03636, 6.03636, 6.03636, 6.03636, 6.03636, 6.03636, 6.03636, 6.03636, 6.03981, 6.03636
7.48229, 8, 7.97516, 5.95239, 3.16228, 0.0248442, 0, 5.95248, 7.96884, 5.95447, 5.95239, 5.95239, 5.95239, 5.95239, 5.95239, 5.95239, 5.95239, 5.95239, 5.95239, 5.95239, 5.95239, 5.95239, 5.95239, 5.95652, 5.95239
7.49018, 10, 7.86619, 5.86867, 3.4641, 2.13381, 0, 5.86876, 7.8599, 5.86996, 5.86867, 5.86867, 5.86867, 5.86867, 5.86867, 5.86867, 5.86867, 5.86867, 5.86867, 5.86867, 5.86867, 5.86867, 5.86867, 5.87357, 5.86867
7.49807, 12, 7.74029, 5.78495, 3.74166, 4.25971, 0, 5.78505, 7.73363, 5.78574, 5.78495, 5.78495, 5.78495, 5.78495, 5.78495, 5.78495, 5.78495, 5.78495, 5.78495, 5.78495, 5.78495, 5.78495, 5.78495, 5.79072, 5.78495
7.50596, 12, 7.59806, 5.7008, 3.74166, 4.40194, 0, 5.7009, 7.59076, 5.70128, 5.7008, 5.7008, 5.7008, 5.7008, 5.7008, 5.7008, 5.7008, 5.7008, 5.7008, 5.7008, 5.7008, 5.7008, 5.7008, 5.70752, 5.7008
7.51385, 16, 7.44087, 5.61612, 4.24264, 8.55913, 0, 5.61622, 7.43273, 5.61641, 5.61612, 5.61612, 5.61612, 5.61612, 5.61612, 5.61612, 5.61612, 5.61612, 5.61612, 5.61612, 5.61612, 5.61612, 5.61612, 5.62387, 5.61612
7.52174, 8, 7.27062, 5.53097, 3.16228, 0.729377, 0, 5.53107, 7.26149, 5.53114, 5.53097, 5.53097, 5.53097, 5.53097, 5.53097, 5.53097, 5.53097, 5.53097, 5.53097, 5.53097, 5.53097, 5.53097, 5.53097, 5.53983, 5.53097
7.52963, 8, 7.08877, 5.44471, 3.16228, 0.911228, 0, 5.44481, 7.07853, 5.44481, 5.44471, 5.44471, 5.44471, 5.44471, 5.44471, 5.44471, 5.44471, 5.44471, 5.44471, 5.44471, 5.44471, 5.44471, 5.44471, 5.45475, 5.44471
7.53752, 6, 6.8974, 5.35719, 2.82843, -0.897395, 0, 5.35729, 6.88597, 5.35725, 5.35719, 5.35719, 5.35719, 5.35719, 5.35719, 5.35719, 5.35719, 5.35719, 5.35719, 5.35719, 5.35719, 5.35719, 5.35719, 5.36845, 5.35719
7.54541, 8, 6.69855, 5.2681, 3.16228, 1.30145, 0, 5.2682, 6.68589, 5.26812, 5.2681, 5.2681, 5.2681, 5.2681, 5.2681, 5.2681, 5.2681, 5.2681, 5.2681, 5.2681, 5.2681, 5.2681, 5.2681, 5.28063, 5.2681
7.5533, 2, 6.49472, 5.17761, 2, -4.49472, 0, 5.17771, 6.48081, 5.17762, 5.17761, 5.17761, 5.17761, 5.17761, 5.17761, 5.17761, 5.17761, 5.17761, 5.17761, 5.17761, 5.17761, 5.17761, 5.17761, 5.19141, 5.17761
7.56119, 6, 6.2884, 5.08597, 2.82843, -0.288399, 0, 5.08607, 6.27323, 5.08597, 5.08597, 5.08597, 5.08597, 5.08597, 5.08597, 5.08597, 5.08597, 5.08597, 5.08597, 5.08597, 5.08597, 5.08597, 5.08597, 5.10103, 5.08597
7.56909, 10, 6.08181, 4.99334, 3.4641, 3.91819, 0, 4.99345, 6.06541, 4.99334, 4.99334, 4.99334, 4.99334, 4.99334, 4.99334, 4.99334, 4.99334, 4.99334, 4.99334, 4.99334, 4.99334, 4.99334, 4.99334, 5.00963, 4.99334
7.57698, 14, 5.87712, 4.90004, 4, 8.12288, 0, 4.90015, 5.85955, 4.90004, 4.90004, 4.90004, 4.90004, 4.90004, 4.90004, 4.90004, 4.90004, 4.90004, 4.90004, 4.90004, 4.90004, 4.90004, 4.90004, 4.91749, 4.90004
7.58487, 10, 5.67527, 4.80543, 3.4641, 4.32473, 0, 4.80554, 5.65663, 4.80543, 4.80543, 4.80543, 4.80543, 4.80543, 4.80543, 4.80543, 4.80543, 4.80543, 4.80543, 4.80543, 4.80543, 4.80543, 4.80543, 4.82397, 4.80543
7.59276, 4, 5.47749, 4.70941, 2.44949, -1.47749, 0, 4.70952, 5.45787, 4.70941, 4.70941, 4.70941, 4.70941, 4.70941, 4.70941, 4.70941, 4.70941, 4.70941, 4.70941, 4.70941, 4.70941, 4.70941, 4.70941, 4.72891, 4.70941
7.60065, 10, 5.28509, 4.61229, 3.4641, 4.71491, 0, 4.61241, 5.26464, 4.61229, 4.61229, 4.61229, 4.61229, 4.61229, 4.61229, 4.61229, 4.61229, 4.61229, 4.61229, 4.61229, 4.61229, 4.61229, 4.61229, 4.63262, 4.61229
7.60854, 6, 5.09931, 4.51458, 2.82843, 0.900692, 0, 4.5147, 5.07818, 4.51458, 4.51458, 4.51458, 4.51458, 4.51458, 4.51458, 4.51458, 4.51458, 4.51458, 4.51458, 4.51458, 4.51458, 4.51458, 4.51458, 4.53558, 4.51458
7.61643, 8, 4.92113, 4.41684, 3.16228, 3.07887, 0, 4.41697, 4.8995, 4.41684, 4.41684, 4.41684, 4.41684, 4.41684, 4.41684, 4.41684, 4.41684, 4.41684, 4.41684, 4.41684, 4.41684, 4.41684, 4.41684, 4.43834, 4.41684
7.62432, 8, 4.75028, 4.31861, 3.16228, 3.24972, 0, 4.31875, 4.72834, 4.31861, 4.31861, 4.31861, 4.31861, 4.31861, 4.31861, 4.31861, 4.31861, 4.31861, 4.31861, 4.31861, 4.31861, 4.31861, 4.31861, 4.34042, 4.31861
7.63221, 4, 4.58655, 4.2197, 2.44949, -0.586546, 0, 4.21984, 4.56449, 4.2197, 4.2197, 4.2197, 4.2197, 4.2197, 4.2197, 4.2197, 4.2197, 4.2197, 4.2197, 4.2197, 4.2197, 4.2197, 4.2197, 4.24162, 4.2197
7.6401, 2, 4.43015, 4.12056, 2, -2.43015, 0, 4.1207, 4.40816, 4.12056, 4.12056, 4.12056, 4.12056, 4.12056, 4.12056, 4.12056, 4.12056, 4.12056, 4.12056, 4.12056, 4.12056, 4.12056, 4.12056, 4.14239, 4.12056
7.64799, 4, 4.28144, 4.02191, 2.44949, -0.281441, 0, 4.02206, 4.25973, 4.02191, 4.02191, 4.02191, 4.02191, 4.02191, 4.02191, 4.02191, 4.02191, 4.02191, 4.02191, 4.02191, 4.02191, 4.02191, 4.02191, 4.04346, 4.02191
7.65588, 2, 4.14041, 3.92421, 2, -2.14041, 0, 3.92437, 4.11916, 3.92421, 3.92421, 3.92421, 3.92421, 3.92421, 3.92421, 3.92421, 3.92421, 3.92421, 3.92421, 3.92421, 3.92421, 3.92421, 3.92421, 3.94529, 3.92421
7.66377, 8, 4.00625, 3.82721, 3.16228, 3.99375, 0, 3.82738, 3.98563, 3.82721, 3.82721, 3.82721, 3.82721, 3.82721, 3.82721, 3.82721, 3.82721, 3.82721, 3.82721, 3.82721, 3.82721, 3.82721, 3.82721, 3.84765, 3.82721
7.67166, 0, 3.87863, 3.73117, 1.41421, -3.87863, 0, 3.73136, 3.8588, 3.73117, 3.73117, 3.73117, 3.73117, 3.73117, 3.73117, 3.73117, 3.73117, 3.73117, 3.73117, 3.73117, 3.73118, 3.73117, 3.73117, 3.75081, 3.73117
7.67955, 8, 3.7572, 3.63636, 3.16228, 4.2428, 0, 3.63657, 3.73829, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.65506, 3.63636
7.68745, 8, 3.69716, 3.59859, 3.16228, 4.30284, 0, 3.59881, 3.6793, 3.59859, 3.59859, 3.59859, 3.59859, 3.59859, 3.59859, 3.59859, 3.59859, 3.59859, 3.59859, 3.59859, 3.59859, 3.59859, 3.59859, 3.61624, 3.59859
7.69534, 2, 3.63464, 3.55455, 2, -1.63464, 0, 3.55478, 3.6179, 3.55455, 3.55455, 3.55455, 3.55455, 3.55455, 3.55455, 3.55455, 3.55455, 3.55455, 3.55455, 3.55455, 3.55455, 3.55455, 3.55455, 3.57105, 3.55455
7.70323, 0, 3.56927, 3.50442, 1.41421, -3.56927, 0, 3.50467, 3.55372, 3.50442, 3.50442, 3.50442, 3.50442, 3.50442, 3.50442, 3.50442, 3.50442, 3.50442, 3.50442, 3.50442, 3.50442, 3.50442, 3.50442, 3.51972, 3.50442
7.71112, 4, 3.50178, 3.4494, 2.44949, 0.498222, 0, 3.44968, 3.48745, 3.4494, 3.4494, 3.4494, 3.4494, 3.4494, 3.4494, 3.4494, 3.4494, 3.4494, 3.4494, 3.4494, 3.44941, 3.4494, 3.4494, 3.46346, 3.4494
7.71901, 2, 3.4334, 3.3912, 2, -1.4334, 0, 3.3915, 3.42031, 3.3912, 3.3912, 3.3912, 3.3912, 3.3912, 3.3912, 3.3912, 3.3912, 3.3912, 3.3912, 3.3912, 3.3912, 3.3912, 3.3912, 3.40401, 3.3912
7.7269, 4, 3.36565, 3.3317, 2.44949, 0.634351, 0, 3.33201, 3.35378, 3.3317, 3.3317, 3.3317, 3.3317, 3.3317, 3.3317, 3.3317, 3.3317, 3.3317, 3.3317, 3.3317, 3.3317, 3.3317, 3.3317, 3.34326, 3.3317
7.73479, 6, 3.30001, 3.27273, 2.82843, 2.69999, 0, 3.27306, 3.28933, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.27273, 3.28307, 3.27273
7.74268, 4, 3.32808, 3.30617, 2.44949, 0.671919, 0, 3.30652, 3.31855, 3.30617, 3.30617, 3.30617, 3.30617, 3.30617, 3.30617, 3.30617, 3.30617, 3.30617, 3.30617, 3.30617, 3.30617, 3.30617, 3.30617, 3.31534, 3.30617
7.75057, 4, 3.35403, 3.33642, 2.44949, 0.645974, 0, 3.33679, 3.34558, 3.33642, 3.33642, 3.33642, 3.33642, 3.33642, 3.33642, 3.33642, 3.33642, 3.33642, 3.33642, 3.33642, 3.33642, 3.33642, 3.33642, 3.34449, 3.33642
7.75846, 4, 3.37769, 3.36353, 2.44949, 0.622312, 0, 3.36392, 3.37025, 3.36353, 3.36353, 3.36353, 3.36353, 3.36353, 3.36353, 3.36353, 3.36353, 3.36353, 3.36353, 3.36353, 3.36353, 3.36353, 3.36353, 3.37057, 3.36353
7.76635, 0, 3.39945, 3.38804, 1.41421, -3.39945, 0, 3.38846, 3.39294, 3.38804, 3.38804, 3.38804, 3.38804, 3.38804, 3.38804, 3.38804, 3.38804, 3.38804, 3.38804, 3.38804, 3.38804, 3.38804, 3.38804, 3.39414, 3.38804
7.77424, 6, 3.41999, 3.41077, 2.82843, 2.58001, 0, 3.4112, 3.4143, 3.41077, 3.41077, 3.41077, 3.41077, 3.41077, 3.41077, 3.41077, 3.41077, 3.41077, 3.41077, 3.41077, 3.41077, 3.41077, 3.41077, 3.41602, 3.41077
7.78213, 10, 3.44011, 3.43262, 3.4641, 6.55989, 0, 3.43307, 3.43516, 3.43262, 3.43262, 3.43262, 3.43262, 3.43262, 3.43262, 3.43262, 3.43262, 3.43262, 3.43262, 3.43262, 3.43262, 3.43262, 3.43262, 3.43712, 3.43262
7.79002, 0, 3.46067, 3.45455, 1.41421, -3.46067, 0, 3.45502, 3.45635, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.4584, 3.45455
7.79792, 2, 3.4908, 3.48573, 2, -1.4908, 0, 3.48621, 3.487, 3.48573, 3.48573, 3.48573, 3.48573, 3.48573, 3.48573, 3.48573, 3.48573, 3.48573, 3.48573, 3.48573, 3.48573, 3.48573, 3.48573, 3.48904, 3.48573
7.80581, 4, 3.52112, 3.51684, 2.44949, 0.47888, 0, 3.51734, 3.51774, 3.51684, 3.51684, 3.51684, 3.51684, 3.51684, 3.51684, 3.51684, 3.51684, 3.51684, 3.51684, 3.51684, 3.51685, 3.51684, 3.51684, 3.51973, 3.51684
7.8137, 2, 3.55181, 3.5481, 2, -1.55181, 0, 3.5486, 3.54873, 3.5481, 3.5481, 3.5481, 3.5481, 3.5481, 3.5481, 3.5481, 3.5481, 3.5481, 3.5481, 3.5481, 3.5481, 3.5481, 3.5481, 3.55067, 3.5481
7.82159, 4, 3.58301, 3.57967, 2.44949, 0.416985, 0, 3.58018, 3.58011, 3.57967, 3.57967, 3.57967, 3.57967, 3.57967, 3.57967, 3.57967, 3.57967, 3.57967, 3.57967, 3.57967, 3.57967, 3.57967, 3.57967, 3.58206, 3.57967
7.82948, 2, 3.61441, 3.61122, 2, -1.61441, 0, 3.61173, 3.61153, 3.61122, 3.61122, 3.61122, 3.61122, 3.61122, 3.61122, 3.61122, 3.61122, 3.61122, 3.61122, 3.61122, 3.61122, 3.61122, 3.61122, 3.61358, 3.61122
7.83737, 8, 3.64581, 3.64257, 3.16228, 4.35419, 0, 3.64308, 3.64279, 3.64257, 3.64257, 3.64257, 3.64257, 3.64257, 3.64257, 3.64257, 3.64257, 3.64257, 3.64257, 3.64257, 3.64257, 3.64257, 3.64257, 3.64508, 3.64257
7.84526, 20, 3.67714, 3.67362, 4.69042, 16.3229, 0, 3.67412, 3.67378, 3.67362, 3.67362, 3.67362, 3.67362, 3.67362, 3.67362, 3.67362, 3.67362, 3.67362, 3.67362, 3.67362, 3.67362, 3.67362, 3.67362, 3.67648, 3.67362
7.85315, 6, 3.70865, 3.70458, 2.82843, 2.29135, 0, 3.70508, 3.7047, 3.70458, 3.70458, 3.70458, 3.70458, 3.70458, 3.70458, 3.70458, 3.70458, 3.70458, 3.70458, 3.70458, 3.70458, 3.70458, 3.70458, 3.70804, 3.70458
7.86104, 4, 3.74061, 3.73567, 2.44949, 0.259387, 0, 3.73616, 3.73577, 3.73567, 3.73567, 3.73567, 3.73567, 3.73567, 3.73567, 3.73567, 3.73567, 3.73567, 3.73567, 3.73567, 3.73568, 3.73567, 3.73567, 3.74003, 3.73567
7.86893, 10, 3.7731, 3.76691, 3.4641, 6.2269, 0, 3.76739, 3.76699, 3.76691, 3.76691, 3.76691, 3.76691, 3.76691, 3.76691, 3.76691, 3.76691, 3.76691, 3.76691, 3.76691, 3.76691, 3.76691, 3.76691, 3.77255, 3.76691
7.87682, 2, 3.80591, 3.79799, 2, -1.80591, 0, 3.79845, 3.79805, 3.79799, 3.79799, 3.79799, 3.79799, 3.79799, 3.79799, 3.79799, 3.79799, 3.79799, 3.79799, 3.79799, 3.79799, 3.79799, 3.79799, 3.80538, 3.79799
7.88471, 8, 3.83892, 3.82868, 3.16228, 4.16108, 0, 3.82913, 3.82874, 3.82868, 3.82868, 3.82868, 3.82868, 3.82868, 3.82868, 3.82868, 3.82868, 3.82868, 3.82868, 3.82868, 3.82868, 3.82868, 3.82868, 3.83842, 3.82868
7.8926, 6, 3.87235, 3.85906, 2.82843, 2.12765, 0, 3.85948, 3.85912, 3.85906, 3.85906, 3.85906, 3.85906, 3.85906, 3.85906, 3.85906, 3.85906, 3.85906, 3.85906, 3.85906, 3.85906, 3.85906, 3.85906, 3.87185, 3.85906
7.90049, 6, 3.90655, 3.88933, 2.82843, 2.09345, 0, 3.88974, 3.88939, 3.88933, 3.88933, 3.88933, 3.88933, 3.88933, 3.88933, 3.88933, 3.88933, 3.88933, 3.88933, 3.88933, 3.88933, 3.88933, 3.88933, 3.90608, 3.88933
7.90839, 4, 3.94187, 3.91962, 2.44949, 0.058131, 0, 3.92002, 3.9197, 3.91962, 3.91962, 3.91962, 3.91962, 3.91962, 3.91962, 3.91962, 3.91962, 3.91962, 3.91962, 3.91962, 3.91963, 3.91962, 3.91962, 3.9414, 3.91962
7.91628, 2, 3.97835, 3.94979, 2, -1.97835, 0, 3.95016, 3.94988, 3.94979, 3.94979, 3.94979, 3.94979, 3.94979, 3.94979, 3.94979, 3.94979, 3.94979, 3.94979, 3.94979, 3.94979, 3.94979, 3.94979, 3.97788, 3.94979
7.92417, 2, 4.01602, 3.97961, 2, -2.01602, 0, 3.97996, 3.97973, 3.97961, 3.97961, 3.97961, 3.97961, 3.97961, 3.97961, 3.97961, 3.97961, 3.97961, 3.97961, 3.97961, 3.97961, 3.97961, 3.97961, 4.01555, 3.97961
7.93206, 2, 4.05511, 4.00903, 2, -2.05511, 0, 4.00937, 4.0092, 4.00903, 4.00903, 4.00903, 4.00903, 4.00903, 4.00903, 4.00903, 4.00903, 4.00903, 4.00903, 4.00903, 4.00904, 4.00903, 4.00903, 4.05461, 4.00903
7.93995, 8, 4.096, 4.03817, 3.16228, 3.904, 0, 4.03849, 4.03839, 4.03817, 4.03817, 4.03817, 4.03817, 4.03817, 4.03817, 4.03817, 4.03817, 4.03817, 4.03817, 4.03817, 4.03817, 4.03817, 4.03817, 4.09547, 4.03817
7.94784, 4, 4.13919, 4.06721, 2.44949, -0.139194, 0, 4.06751, 4.06751, 4.06721, 4.06721, 4.06721, 4.06721, 4.06721, 4.06721, 4.06721, 4.06721, 4.06721, 4.06721, 4.06721, 4.06721, 4.06721, 4.06721, 4.1386, 4.06721
7.95573, 0, 4.18483, 4.09599, 1.41421, -4.18483, 0, 4.09627, 4.0964, 4.09599, 4.09599, 4.09599, 4.09599, 4.09599, 4.09599, 4.09599, 4.09599, 4.09599, 4.09599, 4.09599, 4.09599, 4.09599, 4.09599, 4.18414, 4.09599
7.96362, 6, 4.23312, 4.12444, 2.82843, 1.76688, 0, 4.1247, 4.125, 4.12444, 4.12444, 4.12444, 4.12444, 4.12444, 4.12444, 4.12444, 4.12444, 4.12444, 4.12444, 4.12444, 4.12444, 4.12444, 4.12444, 4.2323, 4.12444
7.97151, 6, 4.28425, 4.15244, 2.82843, 1.71575, 0, 4.15269, 4.15321, 4.15244, 4.15244, 4.15244, 4.15244, 4.15244, 4.15244, 4.15244, 4.15244, 4.15244, 4.15244, 4.15244, 4.15244, 4.15244, 4.15244, 4.28323, 4.15244
7.9794, 8, 4.33847, 4.18001, 3.16228, 3.66153, 0, 4.18024, 4.18107, 4.18001, 4.18001, 4.18001, 4.18001, 4.18001, 4.18001, 4.18001, 4.18001, 4.18001, 4.18001, 4.18001, 4.18001, 4.18001, 4.18001, 4.33718, 4.18001
7.98729, 6, 4.39611, 4.20727, 2.82843, 1.60389, 0, 4.2075, 4.20871, 4.20727, 4.20727, 4.20727, 4.20727, 4.20727, 4.20727, 4.20727, 4.20727, 4.20727, 4.20727, 4.20727, 4.20728, 4.20727, 4.20727, 4.39444, 4.20727
7.99518, 10, 4.45738, 4.23433, 3.4641, 5.54262, 0, 4.23454, 4.23627, 4.23433, 4.23433, 4.23433, 4.23433, 4.23433, 4.23433, 4.23433, 4.23433, 4.23433, 4.23433, 4.23433, 4.23433, 4.23433, 4.23433, 4.45522, 4.23433
8.00307, 2, 4.52214, 4.26095, 2, -2.52214, 0, 4.26116, 4.26356, 4.26095, 4.26095, 4.26095, 4.26095, 4.26095, 4.26095, 4.26095, 4.26095, 4.26095, 4.26095, 4.26095, 4.26095, 4.26095, 4.26095, 4.51932, 4.26095
8.01096, 8, 4.59024, 4.28707, 3.16228, 3.40976, 0, 4.28727, 4.29055, 4.28707, 4.28707, 4.28707, 4.28707, 4.28707, 4.28707, 4.28707, 4.28707, 4.28707, 4.28707, 4.28707, 4.28707, 4.28707, 4.28707, 4.58657, 4.28707
8.01885, 8, 4.66149, 4.31264, 3.16228, 3.33851, 0, 4.31283, 4.31723, 4.31264, 4.31264, 4.31264, 4.31264, 4.31264, 4.31264, 4.31264, 4.31264, 4.31264, 4.31264, 4.31264, 4.31264, 4.31264, 4.31264, 4.65671, 4.31264
8.02675, 10, 4.73567, 4.33772, 3.4641, 5.26433, 0, 4.33791, 4.34374, 4.33772, 4.33772, 4.33772, 4.33772, 4.33772, 4.33772, 4.33772, 4.33772, 4.33772, 4.33772, 4.33772, 4.33773, 4.33772, 4.33772, 4.72947, 4.33772
8.03464, 4, 4.81252, 4.36247, 2.44949, -0.812516, 0, 4.36265, 4.37027, 4.36247, 4.36247, 4.36247, 4.36247, 4.36247, 4.36247, 4.36247, 4.36247, 4.36247, 4.36247, 4.36247, 4.36247, 4.36247, 4.36247, 4.80453, 4.36247
8.04253, 2, 4.89154, 4.3869, 2, -2.89154, 0, 4.38708, 4.39695, 4.3869, 4.3869, 4.3869, 4.3869, 4.3869, 4.3869, 4.3869, 4.3869, 4.3869, 4.3869, 4.3869, 4.3869, 4.3869, 4.3869, 4.88132, 4.3869
8.05042, 12, 4.97184, 4.41078, 3.74166, 7.02816, 0, 4.41095, 4.4236, 4.41078, 4.41078, 4.41078, 4.41078, 4.41078, 4.41078, 4.41078, 4.41078, 4.41078, 4.41078, 4.41078, 4.41078, 4.41078, 4.41078, 4.95884, 4.41078
8.05831, 2, 5.05254, 4.43401, 2, -3.05254, 0, 4.43418, 4.45022, 4.43401, 4.43401, 4.43401, 4.43401, 4.43401, 4.43401, 4.43401, 4.43401, 4.43401, 4.43401, 4.43401, 4.43401, 4.43401, 4.43401, 5.03616, 4.43401
8.0662, 10, 5.1328, 4.45656, 3.4641, 4.8672, 0, 4.45673, 4.47689, 4.45656, 4.45656, 4.45656, 4.45656, 4.45656, 4.45656, 4.45656, 4.45656, 4.45656, 4.45656, 4.45656, 4.45657, 4.45656, 4.45656, 5.11231, 4.45656
8.07409, 10, 5.21175, 4.47853, 3.4641, 4.78825, 0, 4.4787, 4.50379, 4.47853, 4.47853, 4.47853, 4.47853, 4.47853, 4.47853, 4.47853, 4.47853, 4.47853, 4.47853, 4.47853, 4.47853, 4.47853, 4.47853, 5.18633, 4.47853
8.08198, 6, 5.28862, 4.50008, 2.82843, 0.711384, 0, 4.50025, 4.53119, 4.50008, 4.50008, 4.50008, 4.50008, 4.50008, 4.50008, 4.50008, 4.50008, 4.50008, 4.50008, 4.50008, 4.50008, 4.50008, 4.50008, 5.25735, 4.50008
8.08987, 8, 5.36246, 4.52127, 3.16228, 2.63754, 0, 4.52143, 4.55923, 4.52127, 4.52127, 4.52127, 4.52127, 4.52127, 4.52127, 4.52127, 4.52127, 4.52127, 4.52127, 4.52127, 4.52127, 4.52127, 4.52127, 5.32433, 4.52127
8.09776, 8, 5.43206, 4.5418, 3.16228, 2.56794, 0, 4.54197, 4.58774, 4.5418, 4.5418, 4.5418, 4.5418, 4.5418, 4.5418, 4.5418, 4.5418, 4.5418, 4.5418, 4.5418, 4.5418, 4.5418, 4.5418, 5.38596, 4.5418
8.10565, 8, 5.49644, 4.56159, 3.16228, 2.50356, 0, 4.56176, 4.61667, 4.56159, 4.56159, 4.56159, 4.56159, 4.56159, 4.56159, 4.56159, 4.56159, 4.56159, 4.56159, 4.56159, 4.56159, 4.56159, 4.56159, 5.4412, 4.56159
8.11354, 6, 5.55474, 4.58058, 2.82843, 0.445265, 0, 4.58075, 4.64605, 4.58058, 4.58058, 4.58058, 4.58058, 4.58058, 4.58058, 4.58058, 4.58058, 4.58058, 4.58058, 4.58058, 4.58059, 4.58058, 4.58058, 5.4891, 4.58058
8.12143, 4, 5.60634, 4.59885, 2.44949, -1.60634, 0, 4.59902, 4.67597, 4.59885, 4.59885, 4.59885, 4.59885, 4.59885, 4.59885, 4.59885, 4.59885, 4.59885, 4.59885, 4.59885, 4.59885, 4.59885, 4.59885, 5.52905, 4.59885
8.12932, 6, 5.65093, 4.61661, 2.82843, 0.349065, 0, 4.61677, 4.70666, 4.61661, 4.61661, 4.61661, 4.61661, 4.61661, 4.61661, 4.61661, 4.61661, 4.61661, 4.61661, 4.61661, 4.61661, 4.61661, 4.61661, 5.56072, 4.61661
8.13722, 10, 5.68825, 4.63396, 3.4641, 4.31175, 0, 4.63413, 4.73818, 4.63396, 4.63396, 4.63396, 4.63396, 4.63396, 4.63396, 4.63396, 4.63396, 4.63396, 4.63396, 4.63396, 4.63396, 4.63396, 4.63396, 5.58386, 4.63396
8.14511, 10, 5.71779, 4.65063, 3.4641, 4.28221, 0, 4.65079, 4.77018, 4.65063, 4.65063, 4.65063, 4.65063, 4.65063, 4.65063, 4.65063, 4.65063, 4.65063, 4.65063, 4.65063, 4.65063, 4.65063, 4.65063, 5.59807, 4.65063
8.153, 12, 5.73941, 4.66649, 3.74166, 6.26059, 0, 4.66666, 4.80244, 4.66649, 4.66649, 4.66649, 4.66649, 4.66649, 4.66649, 4.66649, 4.66649, 4.66649, 4.66649, 4.66649, 4.66649, 4.66649, 4.66649, 5.6033, 4.66649
8.16089, 16, 5.75312, 4.68143, 4.24264, 10.2469, 0, 4.6816, 4.83466, 4.68143, 4.68143, 4.68143, 4.68143, 4.68143, 4.68143, 4.68143, 4.68143, 4.68143, 4.68143, 4.68143, 4.68143, 4.68143, 4.68143, 5.59972, 4.68143
8.16878, 6, 5.75923, 4.6955, 2.82843, 0.240767, 0, 4.69567, 4.86669, 4.6955, 4.6955, 4.6955, 4.6955, 4.6955, 4.6955, 4.6955, 4.6955, 4.6955, 4.6955, 4.6955, 4.6955, 4.6955, 4.6955, 5.58787, 4.6955
