   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_271.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.7546, 4, 10.3107, 1.02111, 2.44949, -6.31067, 0, 1.02112, 1.02111, 1.02111, 1.02111, 1.02111, 1.02111, 1.02111, 1.02111, 1.02111, 1.02111, 1.02111, 1.02111, 1.02111, 1.02111, 10.3107, 1.02111
12.7625, 20, 10.6076, 1.01749, 4.69042, 9.39237, 0, 1.01751, 1.01749, 1.01749, 1.01749, 1.01749, 1.01749, 1.01749, 1.01749, 1.01749, 1.01749, 1.01749, 1.0175, 1.01749, 1.01749, 10.6076, 1.01749
12.7703, 10, 10.8594, 1.02834, 3.4641, -0.859366, 0, 1.02835, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 10.8594, 1.02834
12.7782, 12, 11.0401, 1.03265, 3.74166, 0.959856, 0, 1.03267, 1.03265, 1.03265, 1.03265, 1.03265, 1.03265, 1.03265, 1.03265, 1.03265, 1.03265, 1.03265, 1.03265, 1.03265, 1.03265, 11.0401, 1.03265
12.7861, 20, 11.1471, 1.03114, 4.69042, 8.85289, 0, 1.03115, 1.03114, 1.03114, 1.03114, 1.03114, 1.03114, 1.03114, 1.03114, 1.03114, 1.03114, 1.03114, 1.03114, 1.03114, 1.03114, 11.1471, 1.03114
12.7939, 4, 11.181, 1.02672, 2.44949, -7.18104, 0, 1.02673, 1.02672, 1.02672, 1.02672, 1.02672, 1.02672, 1.02672, 1.02672, 1.02672, 1.02672, 1.02672, 1.02672, 1.02672, 1.02672, 11.181, 1.02672
12.8018, 12, 11.1442, 1.0223, 3.74166, 0.855803, 0, 1.02232, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.02231, 1.0223, 1.0223, 11.1442, 1.0223
12.8097, 16, 11.0526, 1.03306, 4.24264, 4.94745, 0, 1.03308, 1.03306, 1.03306, 1.03306, 1.03306, 1.03306, 1.03306, 1.03306, 1.03306, 1.03306, 1.03306, 1.03306, 1.03306, 1.03306, 11.0525, 1.03306
12.8175, 8, 10.8867, 1.03734, 3.16228, -2.88673, 0, 1.03735, 1.03734, 1.03734, 1.03734, 1.03734, 1.03734, 1.03734, 1.03734, 1.03734, 1.03734, 1.03734, 1.03734, 1.03734, 1.03734, 10.8867, 1.03734
12.8254, 20, 10.651, 1.03585, 4.69042, 9.34896, 0, 1.03586, 1.03585, 1.03585, 1.03585, 1.03585, 1.03585, 1.03585, 1.03585, 1.03585, 1.03585, 1.03585, 1.03585, 1.03585, 1.03585, 10.651, 1.03585
12.8333, 8, 10.3533, 1.03148, 3.16228, -2.35327, 0, 1.0315, 1.03148, 1.03148, 1.03148, 1.03148, 1.03148, 1.03148, 1.03148, 1.03148, 1.03148, 1.03148, 1.03148, 1.03148, 1.03148, 10.3533, 1.03148
12.8411, 6, 10.0022, 1.02712, 2.82843, -4.00225, 0, 1.02715, 1.02712, 1.02712, 1.02712, 1.02712, 1.02712, 1.02712, 1.02712, 1.02712, 1.02712, 1.02712, 1.02713, 1.02712, 1.02712, 10.0022, 1.02712
12.849, 10, 9.61876, 1.03669, 3.4641, 0.381245, 0, 1.03671, 1.03669, 1.03669, 1.03669, 1.03669, 1.03669, 1.03669, 1.03669, 1.03669, 1.03669, 1.03669, 1.03669, 1.03669, 1.03669, 9.61873, 1.03669
12.8569, 12, 9.18991, 1.03991, 3.74166, 2.81009, 0, 1.03994, 1.03991, 1.03991, 1.03991, 1.03991, 1.03991, 1.03991, 1.03991, 1.03991, 1.03991, 1.03991, 1.03991, 1.03991, 1.03991, 9.18988, 1.03991
12.8647, 6, 8.72437, 1.03752, 2.82843, -2.72437, 0, 1.03756, 1.03752, 1.03752, 1.03752, 1.03752, 1.03752, 1.03752, 1.03752, 1.03752, 1.03752, 1.03752, 1.03752, 1.03752, 1.03752, 8.72433, 1.03752
12.8726, 14, 8.23309, 1.03232, 4, 5.76691, 0, 1.03237, 1.03232, 1.03232, 1.03232, 1.03232, 1.03232, 1.03232, 1.03232, 1.03232, 1.03232, 1.03232, 1.03233, 1.03232, 1.03232, 8.23304, 1.03232
12.8805, 4, 7.72678, 1.02714, 2.44949, -3.72678, 0, 1.02721, 1.02714, 1.02714, 1.02714, 1.02714, 1.02714, 1.02714, 1.02714, 1.02714, 1.02714, 1.02714, 1.02714, 1.02714, 1.02714, 7.72672, 1.02714
12.8883, 4, 7.22778, 1.03646, 2.44949, -3.22778, 0, 1.03655, 1.03646, 1.03646, 1.03646, 1.03646, 1.03646, 1.03646, 1.03646, 1.03646, 1.03646, 1.03646, 1.03647, 1.03646, 1.03646, 7.2277, 1.03646
12.8962, 18, 6.72272, 1.03961, 4.47214, 11.2773, 0, 1.03973, 1.03961, 1.03961, 1.03961, 1.03961, 1.03961, 1.03961, 1.03961, 1.03961, 1.03961, 1.03961, 1.03961, 1.03961, 1.03961, 6.72261, 1.03961
12.9041, 8, 6.21902, 1.03728, 3.16228, 1.78098, 0, 1.03743, 1.03728, 1.03728, 1.03728, 1.03728, 1.03728, 1.03728, 1.03728, 1.03728, 1.03728, 1.03728, 1.03728, 1.03728, 1.03728, 6.21886, 1.03728
12.9119, 8, 5.7254, 1.03221, 3.16228, 2.2746, 0, 1.03243, 1.03221, 1.03221, 1.03221, 1.03221, 1.03221, 1.03221, 1.03221, 1.03221, 1.03221, 1.03221, 1.03222, 1.03221, 1.03221, 5.72519, 1.03221
12.9198, 8, 5.24984, 1.02716, 3.16228, 2.75016, 0, 1.02745, 1.02716, 1.02716, 1.02716, 1.02716, 1.02716, 1.02716, 1.02716, 1.02716, 1.02716, 1.02716, 1.02716, 1.02716, 1.02716, 5.24955, 1.02716
12.9277, 6, 4.80948, 1.0351, 2.82843, 1.19052, 0, 1.0355, 1.0351, 1.0351, 1.0351, 1.0351, 1.0351, 1.0351, 1.0351, 1.0351, 1.0351, 1.0351, 1.03511, 1.0351, 1.0351, 4.80909, 1.0351
12.9355, 6, 4.38883, 1.0371, 2.82843, 1.61117, 0, 1.03763, 1.0371, 1.0371, 1.0371, 1.0371, 1.0371, 1.0371, 1.0371, 1.0371, 1.0371, 1.0371, 1.0371, 1.0371, 1.0371, 4.3883, 1.0371
12.9434, 4, 3.99114, 1.03384, 2.44949, 0.0088563, 0, 1.03456, 1.03384, 1.03384, 1.03384, 1.03384, 1.03384, 1.03384, 1.03384, 1.03384, 1.03384, 1.03384, 1.03384, 1.03384, 1.03384, 3.99042, 1.03384
12.9513, 2, 3.62062, 1.02796, 2, -1.62062, 0, 1.02893, 1.02796, 1.02796, 1.02796, 1.02796, 1.02796, 1.02796, 1.02796, 1.02796, 1.02796, 1.02796, 1.02796, 1.02796, 1.02796, 3.61965, 1.02796
12.9591, 2, 3.28084, 1.02211, 2, -1.28084, 0, 1.0234, 1.02211, 1.02211, 1.02211, 1.02211, 1.02211, 1.02211, 1.02211, 1.02211, 1.02211, 1.02211, 1.02211, 1.02211, 1.02211, 3.27954, 1.02211
12.967, 2, 2.98547, 1.02977, 2, -0.985474, 0, 1.0315, 1.02977, 1.02977, 1.02977, 1.02977, 1.02977, 1.02977, 1.02977, 1.02977, 1.02977, 1.02977, 1.02977, 1.02977, 1.02977, 2.98375, 1.02977
12.9749, 4, 2.71486, 1.03168, 2.44949, 1.28514, 0, 1.03396, 1.03168, 1.03168, 1.03168, 1.03168, 1.03168, 1.03168, 1.03168, 1.03168, 1.03168, 1.03168, 1.03168, 1.03168, 1.03168, 2.71258, 1.03168
12.9827, 6, 2.46865, 1.02849, 2.82843, 3.53135, 0, 1.03148, 1.02849, 1.02849, 1.02849, 1.02849, 1.02849, 1.02849, 1.02849, 1.02849, 1.02849, 1.02849, 1.02849, 1.02849, 1.02849, 2.46566, 1.02849
12.9906, 2, 2.2481, 1.02277, 2, -0.248099, 0, 1.02667, 1.02277, 1.02277, 1.02277, 1.02277, 1.02277, 1.02277, 1.02277, 1.02277, 1.02277, 1.02277, 1.02277, 1.02277, 1.02277, 2.2442, 1.02277
12.9985, 2, 2.05413, 1.01706, 2, -0.0541325, 0, 1.02211, 1.01706, 1.01706, 1.01706, 1.01706, 1.01706, 1.01706, 1.01706, 1.01706, 1.01706, 1.01706, 1.01706, 1.01706, 1.01706, 2.04908, 1.01706
13.0063, 4, 1.89646, 1.02299, 2.44949, 2.10354, 0, 1.02948, 1.02299, 1.02299, 1.02299, 1.02299, 1.02299, 1.02299, 1.02299, 1.02299, 1.02299, 1.02299, 1.02299, 1.02299, 1.02299, 1.88997, 1.02299
13.0142, 0, 1.75621, 1.02366, 1.41421, -1.75621, 0, 1.03195, 1.02366, 1.02366, 1.02366, 1.02366, 1.02366, 1.02366, 1.02366, 1.02366, 1.02366, 1.02366, 1.02366, 1.02366, 1.02366, 1.74792, 1.02366
13.0221, 2, 1.63191, 1.01962, 2, 0.368088, 0, 1.03013, 1.01962, 1.01962, 1.01962, 1.01962, 1.01962, 1.01962, 1.01962, 1.01962, 1.01962, 1.01962, 1.01962, 1.01962, 1.01962, 1.6214, 1.01962
13.0299, 6, 1.52388, 1.01325, 2.82843, 4.47612, 0, 1.02649, 1.01325, 1.01325, 1.01325, 1.01325, 1.01325, 1.01325, 1.01325, 1.01325, 1.01325, 1.01325, 1.01325, 1.01325, 1.01325, 1.51064, 1.01325
13.0378, 0, 1.43251, 1.0069, 1.41421, -1.43251, 0, 1.02345, 1.0069, 1.0069, 1.0069, 1.0069, 1.0069, 1.0069, 1.0069, 1.0069, 1.0069, 1.0069, 1.0069, 1.0069, 1.0069, 1.41595, 1.0069
13.0457, 4, 1.36743, 1.01206, 2.44949, 2.63257, 0, 1.03261, 1.01206, 1.01206, 1.01206, 1.01206, 1.01206, 1.01206, 1.01206, 1.01206, 1.01206, 1.01206, 1.01206, 1.01206, 1.01206, 1.34687, 1.01206
13.0535, 2, 1.31068, 1.0125, 2, 0.689323, 0, 1.03784, 1.0125, 1.0125, 1.0125, 1.0125, 1.0125, 1.0125, 1.0125, 1.0125, 1.0125, 1.0125, 1.0125, 1.0125, 1.0125, 1.28533, 1.0125
13.0614, 8, 1.26114, 1.00867, 3.16228, 6.73886, 0, 1.03971, 1.00867, 1.00867, 1.00867, 1.00867, 1.00867, 1.00867, 1.00867, 1.00867, 1.00867, 1.00867, 1.00867, 1.00867, 1.00867, 1.2301, 1.00867
13.0693, 2, 1.21955, 1.00273, 2, 0.780449, 0, 1.04046, 1.00273, 1.00273, 1.00273, 1.00273, 1.00273, 1.00273, 1.00273, 1.00273, 1.00273, 1.00273, 1.00273, 1.00273, 1.00273, 1.18181, 1.00273
13.0771, 2, 1.18682, 0.996795, 2, 0.813183, 0, 1.04237, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996797, 0.996795, 0.996795, 1.14125, 0.996795
13.085, 0, 1.17089, 0.999913, 1.41421, -1.17089, 0, 1.05456, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999914, 0.999913, 0.999913, 1.11624, 0.999913
13.0929, 0, 1.15782, 0.999039, 1.41421, -1.15782, 0, 1.06411, 0.999039, 0.999039, 0.999039, 0.999039, 0.999039, 0.999039, 0.999039, 0.999039, 0.999039, 0.999039, 0.99904, 0.999039, 0.999039, 1.09274, 0.999039
13.1007, 0, 1.14714, 0.994487, 1.41421, -1.14714, 0, 1.07144, 0.994487, 0.994487, 0.994487, 0.994487, 0.994487, 0.994487, 0.994487, 0.994487, 0.994487, 0.994487, 0.994488, 0.994487, 0.994487, 1.07019, 0.994487
13.1086, 6, 1.14007, 0.988113, 2.82843, 4.85993, 0, 1.07848, 0.988113, 0.988113, 0.988113, 0.988113, 0.988113, 0.988113, 0.988113, 0.988113, 0.988113, 0.988113, 0.988115, 0.988113, 0.988113, 1.0497, 0.988113
13.1165, 2, 1.13793, 0.98176, 2, 0.862073, 0, 1.08715, 0.98176, 0.98176, 0.98176, 0.98176, 0.98176, 0.98176, 0.98176, 0.98176, 0.98176, 0.98176, 0.981761, 0.98176, 0.98176, 1.03254, 0.98176
13.1243, 2, 1.14883, 0.983971, 2, 0.851165, 0, 1.10603, 0.983971, 0.983971, 0.983971, 0.983971, 0.983971, 0.983971, 0.983971, 0.983971, 0.983971, 0.983971, 0.983972, 0.983971, 0.983971, 1.02678, 0.983971
13.1322, 0, 1.16055, 0.982838, 1.41421, -1.16055, 0, 1.12322, 0.982838, 0.982838, 0.982838, 0.982838, 0.982838, 0.982838, 0.982838, 0.982838, 0.982838, 0.982838, 0.982839, 0.982838, 0.982838, 1.02016, 0.982838
13.1401, 2, 1.17298, 0.978543, 2, 0.827016, 0, 1.13889, 0.978543, 0.978543, 0.978543, 0.978543, 0.978543, 0.978543, 0.978543, 0.978543, 0.978543, 0.978543, 0.978545, 0.978543, 0.978543, 1.01263, 0.978543
13.1479, 0, 1.18753, 0.972683, 1.41421, -1.18753, 0, 1.15457, 0.972683, 0.972683, 0.972683, 0.972683, 0.972683, 0.972683, 0.972683, 0.972683, 0.972683, 0.972683, 0.972684, 0.972683, 0.972683, 1.00563, 0.972683
13.1558, 0, 1.20561, 0.966839, 1.41421, -1.20561, 0, 1.17175, 0.966839, 0.966839, 0.966839, 0.966839, 0.966839, 0.966839, 0.966839, 0.966839, 0.966839, 0.966839, 0.966841, 0.966839, 0.966839, 1.0007, 0.966839
13.1637, 6, 1.23265, 0.966537, 2.82843, 4.76735, 0, 1.1958, 0.966537, 0.966537, 0.966537, 0.966537, 0.966537, 0.966537, 0.966537, 0.966537, 0.966537, 0.966537, 0.966538, 0.966537, 0.966537, 1.00339, 0.966537
13.1715, 0, 1.2607, 0.963928, 1.41421, -1.2607, 0, 1.21867, 0.963928, 0.963928, 0.963928, 0.963928, 0.963928, 0.963928, 0.963928, 0.963928, 0.963928, 0.963928, 0.963929, 0.963928, 0.963928, 1.00596, 0.963928
13.1794, 4, 1.28986, 0.959129, 2.44949, 2.71014, 0, 1.24025, 0.959129, 0.959129, 0.959129, 0.959129, 0.959129, 0.959129, 0.959129, 0.959129, 0.959129, 0.959129, 0.95913, 0.959129, 0.959129, 1.00874, 0.959129
13.1873, 2, 1.32121, 0.953249, 2, 0.678786, 0, 1.26137, 0.953249, 0.953249, 0.953249, 0.953249, 0.953249, 0.953249, 0.953249, 0.953249, 0.953249, 0.953249, 0.95325, 0.953249, 0.953249, 1.01309, 0.953249
13.1952, 0, 1.35588, 0.947388, 1.41421, -1.35588, 0, 1.2828, 0.947388, 0.947388, 0.947388, 0.947388, 0.947388, 0.947388, 0.947388, 0.947388, 0.947388, 0.947388, 0.947389, 0.947388, 0.947388, 1.02047, 0.947388
13.203, 2, 1.39656, 0.944204, 2, 0.603437, 0, 1.30683, 0.944204, 0.944204, 0.944204, 0.944204, 0.944204, 0.944204, 0.944204, 0.944204, 0.944204, 0.944204, 0.944205, 0.944204, 0.944204, 1.03393, 0.944204
13.2109, 2, 1.44027, 0.940598, 2, 0.559731, 0, 1.33, 0.940598, 0.940598, 0.940598, 0.940598, 0.940598, 0.940598, 0.940598, 0.940598, 0.940598, 0.940598, 0.9406, 0.940598, 0.940598, 1.05087, 0.940598
13.2188, 2, 1.48712, 0.936576, 2, 0.51288, 0, 1.3519, 0.936576, 0.936576, 0.936576, 0.936576, 0.936576, 0.936576, 0.936576, 0.936576, 0.936576, 0.936576, 0.936577, 0.936576, 0.936576, 1.07179, 0.936576
13.2266, 0, 1.53651, 0.931369, 1.41421, -1.53651, 0, 1.37135, 0.931369, 0.931369, 0.931369, 0.931369, 0.931369, 0.931369, 0.931369, 0.931369, 0.931369, 0.931369, 0.93137, 0.931369, 0.931369, 1.09652, 0.931369
13.2345, 6, 1.58877, 0.925094, 2.82843, 4.41123, 0, 1.38808, 0.925094, 0.925094, 0.925094, 0.925094, 0.925094, 0.925094, 0.925094, 0.925094, 0.925094, 0.925094, 0.925096, 0.925094, 0.925094, 1.12578, 0.925094
13.2424, 4, 1.64443, 0.918058, 2.44949, 2.35557, 0, 1.40198, 0.918058, 0.918058, 0.918058, 0.918058, 0.918058, 0.918058, 0.918058, 0.918058, 0.918058, 0.918058, 0.918059, 0.918058, 0.918058, 1.16051, 0.918058
13.2502, 2, 1.70404, 0.910538, 2, 0.295959, 0, 1.41297, 0.910538, 0.910538, 0.910538, 0.910538, 0.910538, 0.910538, 0.910538, 0.910538, 0.910538, 0.910538, 0.910539, 0.910538, 0.910538, 1.20161, 0.910538
13.2581, 4, 1.76817, 0.902795, 2.44949, 2.23183, 0, 1.42098, 0.902795, 0.902795, 0.902795, 0.902795, 0.902795, 0.902795, 0.902795, 0.902795, 0.902795, 0.902795, 0.902796, 0.902795, 0.902795, 1.24998, 0.902795
13.266, 6, 1.83733, 0.895084, 2.82843, 4.16267, 0, 1.42599, 0.895084, 0.895084, 0.895084, 0.895084, 0.895084, 0.895084, 0.895084, 0.895084, 0.895084, 0.895084, 0.895085, 0.895084, 0.895084, 1.30642, 0.895084
13.2738, 4, 1.91457, 0.890162, 2.44949, 2.08543, 0, 1.43052, 0.890162, 0.890162, 0.890162, 0.890162, 0.890162, 0.890162, 0.890162, 0.890162, 0.890162, 0.890162, 0.890163, 0.890162, 0.890162, 1.3742, 0.890162
13.2817, 2, 1.99541, 0.883294, 2, 0.00458765, 0, 1.42969, 0.883294, 0.883294, 0.883294, 0.883294, 0.883294, 0.883294, 0.883294, 0.883294, 0.883294, 0.883294, 0.883295, 0.883294, 0.883294, 1.44901, 0.883294
13.2896, 6, 2.08037, 0.874804, 2.82843, 3.91963, 0, 1.42373, 0.874804, 0.874804, 0.874804, 0.874804, 0.874804, 0.874804, 0.874804, 0.874804, 0.874804, 0.874804, 0.874805, 0.874804, 0.874804, 1.53144, 0.874804
13.2974, 6, 2.17038, 0.865535, 2.82843, 3.82962, 0, 1.41346, 0.865535, 0.865535, 0.865535, 0.865535, 0.865535, 0.865535, 0.865535, 0.865535, 0.865535, 0.865535, 0.865537, 0.865535, 0.865535, 1.62246, 0.865535
13.3053, 4, 2.26628, 0.856316, 2.44949, 1.73372, 0, 1.39975, 0.856316, 0.856316, 0.856316, 0.856316, 0.856316, 0.856316, 0.856316, 0.856316, 0.856316, 0.856316, 0.856318, 0.856316, 0.856316, 1.72284, 0.856316
13.3132, 8, 2.37268, 0.851912, 3.16228, 5.62732, 0, 1.3875, 0.851912, 0.851912, 0.851912, 0.851912, 0.851912, 0.851912, 0.851912, 0.851912, 0.851912, 0.851912, 0.851914, 0.851912, 0.851912, 1.83709, 0.851912
13.321, 8, 2.48165, 0.844718, 3.16228, 5.51834, 0, 1.36929, 0.844718, 0.844718, 0.844718, 0.844718, 0.844718, 0.844718, 0.844718, 0.844718, 0.844718, 0.844718, 0.844719, 0.844718, 0.844718, 1.95708, 0.844718
13.3289, 2, 2.59309, 0.835146, 2, -0.593092, 0, 1.34579, 0.835146, 0.835146, 0.835146, 0.835146, 0.835146, 0.835146, 0.835146, 0.835146, 0.835146, 0.835146, 0.835147, 0.835146, 0.835146, 2.08245, 0.835146
13.3368, 4, 2.70754, 0.824432, 2.44949, 1.29246, 0, 1.3185, 0.824432, 0.824432, 0.824432, 0.824432, 0.824432, 0.824432, 0.824432, 0.824432, 0.824432, 0.824432, 0.824433, 0.824432, 0.824432, 2.21346, 0.824432
13.3446, 2, 2.82524, 0.813787, 2, -0.825241, 0, 1.289, 0.813787, 0.813787, 0.813787, 0.813787, 0.813787, 0.813787, 0.813787, 0.813787, 0.813787, 0.813787, 0.813788, 0.813787, 0.813787, 2.35003, 0.813787
13.3525, 2, 2.95239, 0.810579, 2, -0.952385, 0, 1.26501, 0.810579, 0.810579, 0.810579, 0.810579, 0.810579, 0.810579, 0.810579, 0.810579, 0.810579, 0.810579, 0.81058, 0.810579, 0.810579, 2.49796, 0.810579
13.3604, 6, 3.07669, 0.803889, 2.82843, 2.92331, 0, 1.23599, 0.803889, 0.803889, 0.803889, 0.803889, 0.803889, 0.803889, 0.803889, 0.803889, 0.803889, 0.803889, 0.80389, 0.803889, 0.803889, 2.6446, 0.803889
13.3682, 4, 3.19712, 0.794283, 2.44949, 0.802877, 0, 1.20289, 0.794283, 0.794283, 0.794283, 0.794283, 0.794283, 0.794283, 0.794283, 0.794283, 0.794283, 0.794283, 0.794284, 0.794283, 0.794283, 2.78852, 0.794283
13.3761, 2, 3.3134, 0.783274, 2, -1.3134, 0, 1.16762, 0.783274, 0.783274, 0.783274, 0.783274, 0.783274, 0.783274, 0.783274, 0.783274, 0.783274, 0.783274, 0.783275, 0.783274, 0.783274, 2.92905, 0.783274
13.384, 0, 3.42512, 0.772341, 1.41421, -3.42512, 0, 1.13202, 0.772341, 0.772341, 0.772341, 0.772341, 0.772341, 0.772341, 0.772341, 0.772341, 0.772341, 0.772341, 0.772342, 0.772341, 0.772341, 3.06544, 0.772341
13.3918, 6, 3.5381, 0.769319, 2.82843, 2.4619, 0, 1.10427, 0.769319, 0.769319, 0.769319, 0.769319, 0.769319, 0.769319, 0.769319, 0.769319, 0.769319, 0.769319, 0.76932, 0.769319, 0.769319, 3.20315, 0.769319
13.3997, 2, 3.63844, 0.762368, 2, -1.63844, 0, 1.07285, 0.762368, 0.762368, 0.762368, 0.762368, 0.762368, 0.762368, 0.762368, 0.762368, 0.762368, 0.762368, 0.76237, 0.762368, 0.762368, 3.32795, 0.762368
13.4076, 6, 3.72472, 0.752068, 2.82843, 2.27528, 0, 1.03861, 0.752068, 0.752068, 0.752068, 0.752068, 0.752068, 0.752068, 0.752068, 0.752068, 0.752068, 0.752068, 0.752069, 0.752068, 0.752068, 3.43817, 0.752068
13.4154, 10, 3.79672, 0.740162, 3.4641, 6.20328, 0, 1.00354, 0.740162, 0.740162, 0.740162, 0.740162, 0.740162, 0.740162, 0.740162, 0.740162, 0.740162, 0.740162, 0.740163, 0.740162, 0.740162, 3.53334, 0.740162
13.4233, 8, 3.85433, 0.72835, 3.16228, 4.14567, 0, 0.969522, 0.72835, 0.72835, 0.72835, 0.72835, 0.72835, 0.72835, 0.72835, 0.72835, 0.72835, 0.72835, 0.728351, 0.72835, 0.72835, 3.61316, 0.72835
13.4312, 6, 3.90551, 0.726162, 2.82843, 2.09449, 0, 0.946244, 0.726162, 0.726162, 0.726162, 0.726162, 0.726162, 0.726162, 0.726162, 0.726162, 0.726162, 0.726162, 0.726163, 0.726162, 0.726162, 3.68543, 0.726162
13.439, 4, 3.93499, 0.71967, 2.44949, 0.0650082, 0, 0.919887, 0.71967, 0.71967, 0.71967, 0.71967, 0.71967, 0.71967, 0.71967, 0.71967, 0.71967, 0.71967, 0.719671, 0.71967, 0.71967, 3.73477, 0.71967
13.4469, 4, 3.94236, 0.709478, 2.44949, 0.0576444, 0, 0.891129, 0.709478, 0.709478, 0.709478, 0.709478, 0.709478, 0.709478, 0.709478, 0.709478, 0.709478, 0.709478, 0.70948, 0.709478, 0.709478, 3.7607, 0.709478
13.4548, 6, 3.92886, 0.697513, 2.82843, 2.07114, 0, 0.86193, 0.697513, 0.697513, 0.697513, 0.697513, 0.697513, 0.697513, 0.697513, 0.697513, 0.697513, 0.697513, 0.697514, 0.697513, 0.697513, 3.76444, 0.697513
13.4626, 2, 3.8961, 0.685649, 2, -1.8961, 0, 0.834164, 0.685649, 0.685649, 0.685649, 0.685649, 0.685649, 0.685649, 0.685649, 0.685649, 0.685649, 0.685649, 0.68565, 0.685649, 0.685649, 3.74759, 0.685649
13.4705, 12, 3.85381, 0.683516, 3.74166, 8.14619, 0, 0.817441, 0.683516, 0.683516, 0.683516, 0.683516, 0.683516, 0.683516, 0.683516, 0.683516, 0.683516, 0.683516, 0.683517, 0.683516, 0.683516, 3.71988, 0.683516
13.4784, 4, 3.78823, 0.67687, 2.44949, 0.21177, 0, 0.797471, 0.67687, 0.67687, 0.67687, 0.67687, 0.67687, 0.67687, 0.67687, 0.67687, 0.67687, 0.67687, 0.676871, 0.67687, 0.67687, 3.66763, 0.67687
13.4862, 4, 3.70085, 0.666324, 2.44949, 0.299154, 0, 0.774801, 0.666324, 0.666324, 0.666324, 0.666324, 0.666324, 0.666324, 0.666324, 0.666324, 0.666324, 0.666324, 0.666325, 0.666324, 0.666324, 3.59237, 0.666324
13.4941, 2, 3.59492, 0.653914, 2, -1.59492, 0, 0.751397, 0.653914, 0.653914, 0.653914, 0.653914, 0.653914, 0.653914, 0.653914, 0.653914, 0.653914, 0.653914, 0.653915, 0.653914, 0.653914, 3.49744, 0.653914
13.502, 6, 3.47398, 0.641621, 2.82843, 2.52602, 0, 0.729157, 0.641621, 0.641621, 0.641621, 0.641621, 0.641621, 0.641621, 0.641621, 0.641621, 0.641621, 0.641621, 0.641622, 0.641621, 0.641621, 3.38644, 0.641621
13.5098, 8, 3.35052, 0.64017, 3.16228, 4.64948, 0, 0.71872, 0.64017, 0.64017, 0.64017, 0.64017, 0.64017, 0.64017, 0.64017, 0.64017, 0.64017, 0.64017, 0.640171, 0.64017, 0.64017, 3.27197, 0.64017
13.5177, 2, 3.21096, 0.633949, 2, -1.21096, 0, 0.704387, 0.633949, 0.633949, 0.633949, 0.633949, 0.633949, 0.633949, 0.633949, 0.633949, 0.633949, 0.633949, 0.63395, 0.633949, 0.633949, 3.14052, 0.633949
13.5256, 6, 3.05809, 0.623593, 2.82843, 2.94191, 0, 0.686714, 0.623593, 0.623593, 0.623593, 0.623593, 0.623593, 0.623593, 0.623593, 0.623593, 0.623593, 0.623593, 0.623594, 0.623593, 0.623593, 2.99497, 0.623593
13.5334, 8, 2.89627, 0.611262, 3.16228, 5.10373, 0, 0.667778, 0.611262, 0.611262, 0.611262, 0.611262, 0.611262, 0.611262, 0.611262, 0.611262, 0.611262, 0.611262, 0.611263, 0.611262, 0.611262, 2.83976, 0.611262
13.5413, 4, 2.72988, 0.599054, 2.44949, 1.27012, 0, 0.649605, 0.599054, 0.599054, 0.599054, 0.599054, 0.599054, 0.599054, 0.599054, 0.599054, 0.599054, 0.599054, 0.599055, 0.599054, 0.599054, 2.67933, 0.599054
13.5492, 4, 2.572, 0.597826, 2.44949, 1.428, 0, 0.642986, 0.597826, 0.597826, 0.597826, 0.597826, 0.597826, 0.597826, 0.597826, 0.597826, 0.597826, 0.597826, 0.597828, 0.597826, 0.597826, 2.52684, 0.597826
13.557, 2, 2.4088, 0.591658, 2, -0.408795, 0, 0.631939, 0.591658, 0.591658, 0.591658, 0.591658, 0.591658, 0.591658, 0.591658, 0.591658, 0.591658, 0.591658, 0.591659, 0.591658, 0.591658, 2.36851, 0.591658
13.5649, 10, 2.24289, 0.581193, 3.4641, 7.75711, 0, 0.617057, 0.581193, 0.581193, 0.581193, 0.581193, 0.581193, 0.581193, 0.581193, 0.581193, 0.581193, 0.581193, 0.581194, 0.581193, 0.581193, 2.20703, 0.581193
13.5728, 0, 2.07834, 0.568681, 1.41421, -2.07834, 0, 0.600544, 0.568681, 0.568681, 0.568681, 0.568681, 0.568681, 0.568681, 0.568681, 0.568681, 0.568681, 0.568681, 0.568682, 0.568681, 0.568681, 2.04647, 0.568681
13.5806, 0, 1.9189, 0.556306, 1.41421, -1.9189, 0, 0.584544, 0.556306, 0.556306, 0.556306, 0.556306, 0.556306, 0.556306, 0.556306, 0.556306, 0.556306, 0.556306, 0.556307, 0.556306, 0.556306, 1.89066, 0.556306
