   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_283.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.96636, 124, 136.785, 45.9305, 11.225, -12.785, 0, 45.9305, 45.9305, 47.2753, 135.44, 45.9305, 45.9305, 45.9305, 45.9305, 45.9305, 45.9305, 45.9305, 45.9305, 45.9305, 45.9305, 45.9305, 45.9305
5.97423, 136, 127.905, 45.9888, 11.7473, 8.09532, 0, 45.9888, 45.9889, 47.3462, 126.547, 45.9888, 45.9888, 45.9888, 45.9888, 45.9888, 45.9888, 45.9888, 45.9888, 45.9888, 45.9888, 45.9888, 45.9888
5.9821, 140, 119.123, 46.0487, 11.9164, 20.8774, 0, 46.0487, 46.0487, 47.4191, 117.752, 46.0487, 46.0487, 46.0487, 46.0487, 46.0487, 46.0487, 46.0487, 46.0487, 46.0487, 46.0487, 46.0487, 46.0487
5.98997, 102, 110.613, 46.1102, 10.198, -8.61322, 0, 46.1102, 46.1103, 47.4941, 109.229, 46.1102, 46.1102, 46.1102, 46.1102, 46.1102, 46.1102, 46.1102, 46.1102, 46.1102, 46.1102, 46.1102, 46.1102
5.99784, 106, 102.525, 46.1735, 10.3923, 3.47498, 0, 46.1735, 46.1735, 47.5716, 101.127, 46.1735, 46.1735, 46.1735, 46.1735, 46.1735, 46.1735, 46.1735, 46.1735, 46.1735, 46.1735, 46.1735, 46.1735
6.0057, 80, 94.9718, 46.2384, 9.05539, -14.9718, 0, 46.2384, 46.2385, 47.6522, 93.5579, 46.2384, 46.2384, 46.2384, 46.2384, 46.2384, 46.2384, 46.2384, 46.2384, 46.2384, 46.2384, 46.2384, 46.2384
6.01357, 90, 88.037, 46.3052, 9.59166, 1.96303, 0, 46.3052, 46.3052, 47.7366, 86.6055, 46.3052, 46.3052, 46.3052, 46.3052, 46.3052, 46.3052, 46.3052, 46.3052, 46.3052, 46.3052, 46.3052, 46.3052
6.02144, 58, 81.7743, 46.3736, 7.74597, -23.7743, 0, 46.3736, 46.3736, 47.8258, 80.322, 46.3736, 46.3736, 46.3736, 46.3736, 46.3736, 46.3736, 46.3736, 46.3736, 46.3736, 46.3736, 46.3736, 46.3736
6.02931, 72, 76.2082, 46.4436, 8.60233, -4.20821, 0, 46.4436, 46.4436, 47.9217, 74.73, 46.4436, 46.4436, 46.4436, 46.4436, 46.4436, 46.4436, 46.4436, 46.4436, 46.4436, 46.4436, 46.4436, 46.4436
6.03718, 48, 71.34, 46.5151, 7.07107, -23.34, 0, 46.5152, 46.5152, 48.0271, 69.828, 46.5151, 46.5151, 46.5151, 46.5151, 46.5151, 46.5151, 46.5151, 46.5151, 46.5151, 46.5151, 46.5152, 46.5151
6.04505, 54, 67.152, 46.5881, 7.48331, -13.152, 0, 46.5881, 46.5882, 48.1462, 65.5939, 46.5881, 46.5881, 46.5881, 46.5881, 46.5881, 46.5881, 46.5881, 46.5881, 46.5881, 46.5881, 46.5881, 46.5881
6.05292, 46, 63.6126, 46.6623, 6.9282, -17.6126, 0, 46.6623, 46.6624, 48.2857, 61.9891, 46.6623, 46.6623, 46.6623, 46.6623, 46.6623, 46.6623, 46.6623, 46.6623, 46.6623, 46.6623, 46.6623, 46.6623
6.06079, 48, 60.6831, 46.7376, 7.07107, -12.6831, 0, 46.7376, 46.7376, 48.4559, 58.9647, 46.7376, 46.7376, 46.7376, 46.7376, 46.7376, 46.7376, 46.7376, 46.7376, 46.7376, 46.7376, 46.7376, 46.7376
6.06866, 44, 58.3218, 46.8138, 6.78233, -14.3218, 0, 46.8138, 46.8138, 48.6724, 56.4631, 46.8138, 46.8138, 46.8138, 46.8138, 46.8138, 46.8138, 46.8138, 46.8138, 46.8138, 46.8138, 46.8138, 46.8138
6.07653, 42, 56.4917, 46.8906, 6.63325, -14.4917, 0, 46.8906, 46.8907, 48.9583, 54.424, 46.8906, 46.8906, 46.8906, 46.8906, 46.8906, 46.8906, 46.8906, 46.8906, 46.8906, 46.8906, 46.8907, 46.8906
6.0844, 62, 55.1666, 46.9681, 8, 6.83337, 0, 46.9681, 46.9681, 49.3479, 52.7867, 46.9681, 46.9681, 46.9681, 46.9681, 46.9681, 46.9681, 46.9681, 46.9681, 46.9681, 46.9681, 46.9681, 46.9681
6.09227, 66, 54.3375, 47.0458, 8.24621, 11.6625, 0, 47.0458, 47.0458, 49.891, 51.4922, 47.0458, 47.0458, 47.0458, 47.0458, 47.0458, 47.0458, 47.0458, 47.0458, 47.0458, 47.0458, 47.0458, 47.0458
6.10013, 38, 54.0212, 47.1237, 6.32456, -16.0212, 0, 47.1237, 47.1237, 50.6593, 50.4855, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237
6.108, 44, 54.2693, 47.2015, 6.78233, -10.2693, 0, 47.2015, 47.2015, 51.7541, 49.7166, 47.2015, 47.2015, 47.2015, 47.2015, 47.2015, 47.2015, 47.2015, 47.2015, 47.2015, 47.2015, 47.2016, 47.2015
6.11587, 46, 55.1791, 47.2792, 6.9282, -9.17912, 0, 47.2792, 47.2792, 53.317, 49.1411, 47.2792, 47.2792, 47.2792, 47.2792, 47.2792, 47.2792, 47.2792, 47.2792, 47.2792, 47.2792, 47.2793, 47.2792
6.12374, 38, 56.9072, 47.3565, 6.32456, -18.9072, 0, 47.3565, 47.3565, 55.5428, 48.7207, 47.3565, 47.3565, 47.3565, 47.3565, 47.3565, 47.3565, 47.3565, 47.3565, 47.3565, 47.3565, 47.3566, 47.3565
6.13161, 64, 59.6854, 47.4333, 8.12404, 4.31462, 0, 47.4333, 47.4334, 58.6957, 48.4227, 47.4333, 47.4333, 47.4333, 47.4333, 47.4333, 47.4333, 47.4333, 47.4333, 47.4333, 47.4333, 47.4335, 47.4333
6.13948, 92, 63.8398, 47.5095, 9.69536, 28.1602, 0, 47.5095, 47.5096, 63.129, 48.22, 47.5095, 47.5095, 47.5095, 47.5095, 47.5095, 47.5095, 47.5095, 47.5095, 47.5095, 47.5095, 47.5097, 47.5095
6.14735, 68, 69.8118, 47.5851, 8.3666, -1.81176, 0, 47.5851, 47.5851, 69.306, 48.0905, 47.5851, 47.5851, 47.5851, 47.5851, 47.5851, 47.5851, 47.5851, 47.5851, 47.5851, 47.5851, 47.5854, 47.5851
6.15522, 80, 78.1838, 47.6598, 9.05539, 1.81615, 0, 47.6598, 47.6598, 77.8269, 48.0162, 47.6598, 47.6598, 47.6598, 47.6598, 47.6598, 47.6598, 47.6598, 47.6598, 47.6598, 47.6598, 47.6601, 47.6598
6.16309, 106, 89.7057, 47.7336, 10.3923, 16.2943, 0, 47.7336, 47.7337, 89.4555, 47.9833, 47.7336, 47.7336, 47.7336, 47.7336, 47.7336, 47.7336, 47.7336, 47.7336, 47.7336, 47.7336, 47.7341, 47.7336
6.17096, 114, 105.322, 47.8065, 10.7703, 8.67831, 0, 47.8065, 47.8065, 105.147, 47.9807, 47.8065, 47.8065, 47.8065, 47.8065, 47.8065, 47.8065, 47.8065, 47.8065, 47.8065, 47.8065, 47.8071, 47.8065
6.17883, 126, 126.198, 47.8784, 11.3137, -0.197937, 0, 47.8784, 47.8784, 126.075, 48.0001, 47.8784, 47.8784, 47.8784, 47.8784, 47.8784, 47.8784, 47.8784, 47.8784, 47.8784, 47.8784, 47.8791, 47.8784
6.1867, 190, 153.738, 47.9492, 13.8564, 36.2616, 0, 47.9492, 47.9493, 153.651, 48.0355, 47.9492, 47.9492, 47.9492, 47.9492, 47.9492, 47.9492, 47.9492, 47.9492, 47.9492, 47.9492, 47.9501, 47.9492
6.19456, 212, 189.614, 48.019, 14.6287, 22.3862, 0, 48.019, 48.019, 189.549, 48.0823, 48.019, 48.019, 48.019, 48.019, 48.019, 48.019, 48.019, 48.019, 48.019, 48.019, 48.0201, 48.019
6.20243, 280, 235.756, 48.0877, 16.7929, 44.244, 0, 48.0877, 48.0877, 235.705, 48.1376, 48.0877, 48.0877, 48.0877, 48.0877, 48.0877, 48.0877, 48.0877, 48.0877, 48.0877, 48.0877, 48.089, 48.0877
6.2103, 346, 294.342, 48.1552, 18.6548, 51.6583, 0, 48.1552, 48.1552, 294.296, 48.1992, 48.1552, 48.1552, 48.1552, 48.1552, 48.1552, 48.1552, 48.1552, 48.1552, 48.1552, 48.1552, 48.1568, 48.1552
6.21817, 448, 367.779, 48.2215, 21.2132, 80.2213, 0, 48.2215, 48.2216, 367.732, 48.2662, 48.2215, 48.2215, 48.2215, 48.2215, 48.2215, 48.2215, 48.2215, 48.2215, 48.2215, 48.2215, 48.2235, 48.2215
6.22604, 516, 458.643, 48.2867, 22.7596, 57.3573, 0, 48.2867, 48.2868, 458.589, 48.3383, 48.2867, 48.2867, 48.2867, 48.2867, 48.2867, 48.2867, 48.2867, 48.2867, 48.2867, 48.2867, 48.289, 48.2867
6.23391, 656, 569.599, 48.3507, 25.6515, 86.4014, 0, 48.3507, 48.3508, 569.531, 48.416, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507, 48.3534, 48.3507
6.24178, 808, 703.303, 48.4136, 28.4605, 104.697, 0, 48.4136, 48.4136, 703.213, 48.5005, 48.4136, 48.4136, 48.4136, 48.4136, 48.4136, 48.4136, 48.4136, 48.4136, 48.4136, 48.4136, 48.4166, 48.4136
6.24965, 894, 862.224, 48.4752, 29.9333, 31.7762, 0, 48.4752, 48.4753, 862.102, 48.5937, 48.4752, 48.4752, 48.4752, 48.4752, 48.4752, 48.4752, 48.4752, 48.4752, 48.4752, 48.4752, 48.4787, 48.4752
6.25752, 1152, 1048.56, 48.5356, 33.9706, 103.436, 0, 48.5356, 48.5357, 1048.4, 48.6982, 48.5356, 48.5356, 48.5356, 48.5356, 48.5356, 48.5356, 48.5356, 48.5356, 48.5356, 48.5356, 48.5396, 48.5356
6.26539, 1278, 1264.01, 48.5949, 35.7771, 13.9871, 0, 48.5949, 48.5949, 1263.79, 48.8175, 48.5949, 48.5949, 48.5949, 48.5949, 48.5949, 48.5949, 48.5949, 48.5949, 48.5949, 48.5949, 48.5993, 48.5949
6.27326, 1618, 1509.53, 48.6529, 40.2492, 108.466, 0, 48.6529, 48.6529, 1509.23, 48.9558, 48.6529, 48.6529, 48.6529, 48.6529, 48.6529, 48.6529, 48.6529, 48.6529, 48.6529, 48.6529, 48.6578, 48.6529
6.28113, 1798, 1785.25, 48.7097, 42.4264, 12.7512, 0, 48.7097, 48.7097, 1784.83, 49.1185, 48.7097, 48.7097, 48.7097, 48.7097, 48.7097, 48.7097, 48.7097, 48.7097, 48.7097, 48.7097, 48.715, 48.7097
6.289, 2212, 2090.2, 48.7652, 47.0532, 121.795, 0, 48.7652, 48.7652, 2089.65, 49.3116, 48.7652, 48.7652, 48.7652, 48.7652, 48.7652, 48.7652, 48.7652, 48.7652, 48.7652, 48.7652, 48.771, 48.7652
6.29686, 2504, 2422.24, 48.8194, 50.06, 81.7607, 0, 48.8194, 48.8194, 2421.51, 49.5422, 48.8194, 48.8194, 48.8194, 48.8194, 48.8194, 48.8194, 48.8194, 48.8194, 48.8194, 48.8194, 48.8257, 48.8194
6.30473, 2740, 2777.9, 48.8723, 52.3641, -37.8962, 0, 48.8723, 48.8724, 2776.94, 49.8183, 48.8723, 48.8723, 48.8723, 48.8723, 48.8723, 48.8723, 48.8723, 48.8723, 48.8723, 48.8723, 48.879, 48.8723
6.3126, 3150, 3152.27, 48.9239, 56.1427, -2.2688, 0, 48.9239, 48.9239, 3151.04, 50.1486, 48.9239, 48.9239, 48.9239, 48.9239, 48.9239, 48.9239, 48.9239, 48.9239, 48.9239, 48.9239, 48.931, 48.9239
6.32047, 3662, 3539.26, 48.974, 60.531, 122.74, 0, 48.974, 48.9741, 3537.68, 50.5423, 48.974, 48.974, 48.974, 48.974, 48.974, 48.974, 48.974, 48.974, 48.974, 48.974, 48.9815, 48.974
6.32834, 3936, 3931.48, 49.0227, 62.7535, 4.51978, 0, 49.0227, 49.0228, 3929.49, 51.0087, 49.0227, 49.0227, 49.0227, 49.0227, 49.0227, 49.0227, 49.0227, 49.0227, 49.0227, 49.0227, 49.0305, 49.0227
6.33621, 4212, 4320.47, 49.0698, 64.9153, -108.468, 0, 49.0698, 49.0698, 4317.97, 51.5571, 49.0698, 49.0698, 49.0698, 49.0698, 49.0698, 49.0698, 49.0698, 49.0698, 49.0698, 49.0698, 49.0779, 49.0698
6.34408, 4742, 4697.08, 49.1152, 68.8767, 44.9229, 0, 49.1152, 49.1153, 4693.99, 52.1957, 49.1152, 49.1152, 49.1152, 49.1152, 49.1152, 49.1152, 49.1152, 49.1152, 49.1152, 49.1152, 49.1235, 49.1152
6.35195, 4978, 5051.73, 49.1588, 70.5691, -73.7324, 0, 49.1588, 49.1589, 5047.95, 52.9317, 49.1588, 49.1588, 49.1588, 49.1588, 49.1588, 49.1588, 49.1588, 49.1588, 49.1588, 49.1588, 49.1672, 49.1588
6.35982, 5506, 5374.85, 49.2004, 74.2159, 131.154, 0, 49.2004, 49.2005, 5370.27, 53.77, 49.2004, 49.2004, 49.2004, 49.2004, 49.2004, 49.2004, 49.2004, 49.2004, 49.2004, 49.2004, 49.2089, 49.2004
6.36769, 5668, 5657.26, 49.2399, 75.2994, 10.7354, 0, 49.2399, 49.2399, 5651.78, 54.7131, 49.2399, 49.2399, 49.2399, 49.2399, 49.2399, 49.2399, 49.2399, 49.2399, 49.2399, 49.2399, 49.2484, 49.2399
6.37556, 5946, 5890.62, 49.2769, 77.1233, 55.3828, 0, 49.2769, 49.2769, 5884.13, 55.7598, 49.2769, 49.2769, 49.2769, 49.2769, 49.2769, 49.2769, 49.2769, 49.2769, 49.2769, 49.2769, 49.2853, 49.2769
6.38343, 6086, 6067.89, 49.3113, 78.0256, 18.1128, 0, 49.3113, 49.3113, 6060.29, 56.9051, 49.3113, 49.3113, 49.3113, 49.3113, 49.3113, 49.3113, 49.3113, 49.3113, 49.3113, 49.3113, 49.3196, 49.3113
6.3913, 6020, 6183.62, 49.3428, 77.6015, -163.618, 0, 49.3428, 49.3428, 6174.81, 58.1398, 49.3428, 49.3428, 49.3428, 49.3428, 49.3428, 49.3428, 49.3428, 49.3428, 49.3428, 49.3428, 49.3509, 49.3428
6.39916, 6288, 6234.24, 49.371, 79.3095, 53.7598, 0, 49.3711, 49.3711, 6224.15, 59.4494, 49.371, 49.371, 49.371, 49.371, 49.371, 49.371, 49.371, 49.371, 49.371, 49.371, 49.379, 49.371
6.40703, 6128, 6218.28, 49.3958, 78.2943, -90.2827, 0, 49.3958, 49.3958, 6206.86, 60.8151, 49.3958, 49.3958, 49.3958, 49.3958, 49.3958, 49.3958, 49.3958, 49.3958, 49.3958, 49.3958, 49.4035, 49.3958
6.4149, 6102, 6136.41, 49.4167, 78.1281, -34.4111, 0, 49.4167, 49.4167, 6123.61, 62.213, 49.4167, 49.4167, 49.4167, 49.4167, 49.4167, 49.4167, 49.4167, 49.4167, 49.4167, 49.4167, 49.4241, 49.4167
6.42277, 6182, 5991.4, 49.4334, 78.6384, 190.601, 0, 49.4334, 49.4335, 5977.21, 63.6157, 49.4334, 49.4334, 49.4334, 49.4334, 49.4334, 49.4334, 49.4334, 49.4334, 49.4334, 49.4334, 49.4405, 49.4334
6.43064, 5736, 5787.95, 49.4457, 75.7496, -51.9497, 0, 49.4457, 49.4457, 5772.4, 64.9919, 49.4457, 49.4457, 49.4457, 49.4457, 49.4457, 49.4457, 49.4457, 49.4457, 49.4457, 49.4457, 49.4524, 49.4457
6.43851, 5462, 5532.52, 49.4532, 73.9189, -70.5171, 0, 49.4532, 49.4533, 5515.66, 66.3083, 49.4532, 49.4532, 49.4532, 49.4532, 49.4532, 49.4532, 49.4532, 49.4532, 49.4532, 49.4532, 49.4596, 49.4532
6.44638, 5120, 5232.83, 49.4558, 71.5681, -112.832, 0, 49.4558, 49.4558, 5214.75, 67.5308, 49.4558, 49.4558, 49.4558, 49.4558, 49.4558, 49.4558, 49.4558, 49.4558, 49.4558, 49.4558, 49.4619, 49.4558
6.45425, 4906, 4897.63, 49.4531, 70.0571, 8.37305, 0, 49.4531, 49.4532, 4878.45, 68.6256, 49.4531, 49.4531, 49.4531, 49.4531, 49.4531, 49.4531, 49.4531, 49.4531, 49.4531, 49.4531, 49.4589, 49.4531
6.46212, 4726, 4536.23, 49.4453, 68.7605, 189.766, 0, 49.4453, 49.4453, 4516.11, 69.5609, 49.4453, 49.4453, 49.4453, 49.4453, 49.4453, 49.4453, 49.4453, 49.4453, 49.4453, 49.4453, 49.4507, 49.4453
6.46999, 4196, 4158.06, 49.4321, 64.792, 37.9429, 0, 49.4321, 49.4322, 4137.17, 70.3087, 49.4321, 49.4321, 49.4321, 49.4321, 49.4321, 49.4321, 49.4321, 49.4321, 49.4321, 49.4321, 49.4373, 49.4321
6.47786, 3880, 3772.25, 49.4137, 62.3057, 107.751, 0, 49.4137, 49.4137, 3750.81, 70.8459, 49.4137, 49.4137, 49.4137, 49.4137, 49.4137, 49.4137, 49.4137, 49.4137, 49.4137, 49.4137, 49.4186, 49.4137
6.48573, 3532, 3387.35, 49.3903, 59.4475, 144.646, 0, 49.3903, 49.3903, 3365.58, 71.1554, 49.3903, 49.3903, 49.3903, 49.3903, 49.3903, 49.3903, 49.3903, 49.3903, 49.3903, 49.3903, 49.3949, 49.3903
6.4936, 3070, 3010.99, 49.362, 55.4256, 59.0071, 0, 49.362, 49.3621, 2989.12, 71.2274, 49.362, 49.362, 49.362, 49.362, 49.362, 49.362, 49.362, 49.362, 49.362, 49.362, 49.3664, 49.362
6.50146, 2698, 2649.77, 49.3294, 51.9615, 48.2334, 0, 49.3294, 49.3294, 2628.03, 71.0596, 49.3294, 49.3294, 49.3294, 49.3294, 49.3294, 49.3294, 49.3294, 49.3294, 49.3294, 49.3294, 49.3335, 49.3294
6.50933, 2380, 2308.91, 49.2928, 48.8057, 71.0945, 0, 49.2928, 49.2928, 2287.54, 70.6572, 49.2928, 49.2928, 49.2928, 49.2928, 49.2928, 49.2928, 49.2928, 49.2928, 49.2928, 49.2928, 49.2967, 49.2928
6.5172, 1984, 1992.42, 49.2528, 44.5646, -8.41516, 0, 49.2528, 49.2529, 1971.63, 70.033, 49.2528, 49.2528, 49.2528, 49.2528, 49.2528, 49.2528, 49.2528, 49.2528, 49.2528, 49.2528, 49.2566, 49.2528
6.52507, 1696, 1703.06, 49.2101, 41.2068, -7.0636, 0, 49.2101, 49.2102, 1683.06, 69.2063, 49.2101, 49.2101, 49.2101, 49.2101, 49.2101, 49.2101, 49.2101, 49.2101, 49.2101, 49.2101, 49.2137, 49.2101
6.53294, 1380, 1442.36, 49.1654, 37.1753, -62.3623, 0, 49.1654, 49.1654, 1423.32, 68.2024, 49.1654, 49.1654, 49.1654, 49.1654, 49.1654, 49.1654, 49.1654, 49.1654, 49.1654, 49.1654, 49.1687, 49.1654
6.54081, 1344, 1210.77, 49.1192, 36.6879, 133.233, 0, 49.1192, 49.1192, 1192.83, 67.0505, 49.1192, 49.1192, 49.1192, 49.1192, 49.1192, 49.1192, 49.1192, 49.1192, 49.1192, 49.1192, 49.1224, 49.1192
6.54868, 1086, 1007.82, 49.0724, 32.9848, 78.1806, 0, 49.0725, 49.0725, 991.106, 65.7833, 49.0724, 49.0724, 49.0724, 49.0724, 49.0724, 49.0724, 49.0724, 49.0724, 49.0724, 49.0724, 49.0754, 49.0724
6.55655, 858, 832.307, 49.0257, 29.3258, 25.6931, 0, 49.0257, 49.0258, 816.895, 64.4344, 49.0257, 49.0257, 49.0257, 49.0257, 49.0257, 49.0257, 49.0257, 49.0257, 49.0257, 49.0257, 49.0285, 49.0257
6.56442, 710, 682.494, 48.9798, 26.6833, 27.5065, 0, 48.9798, 48.9799, 668.433, 63.038, 48.9798, 48.9798, 48.9798, 48.9798, 48.9798, 48.9798, 48.9798, 48.9798, 48.9798, 48.9798, 48.9824, 48.9798
6.57229, 538, 556.192, 48.9352, 23.2379, -18.1922, 0, 48.9352, 48.9353, 543.499, 61.6263, 48.9352, 48.9352, 48.9352, 48.9352, 48.9352, 48.9352, 48.9352, 48.9352, 48.9352, 48.9352, 48.9377, 48.9352
6.58016, 408, 451.018, 48.8926, 20.2485, -43.0177, 0, 48.8926, 48.8926, 439.679, 60.2289, 48.8926, 48.8926, 48.8926, 48.8926, 48.8926, 48.8926, 48.8926, 48.8926, 48.8926, 48.8926, 48.8948, 48.8926
6.58803, 368, 364.497, 48.8523, 19.2354, 3.50281, 0, 48.8523, 48.8524, 354.475, 58.8726, 48.8523, 48.8523, 48.8523, 48.8523, 48.8523, 48.8523, 48.8523, 48.8523, 48.8523, 48.8523, 48.8544, 48.8523
6.59589, 318, 294.155, 48.8147, 17.8885, 23.8454, 0, 48.8147, 48.8148, 285.388, 57.5791, 48.8147, 48.8147, 48.8147, 48.8147, 48.8147, 48.8147, 48.8147, 48.8147, 48.8147, 48.8147, 48.8166, 48.8147
6.60376, 232, 237.626, 48.7802, 15.2971, -5.62625, 0, 48.7802, 48.7802, 230.039, 56.3661, 48.7802, 48.7802, 48.7802, 48.7802, 48.7802, 48.7802, 48.7802, 48.7802, 48.7802, 48.7802, 48.7818, 48.7802
6.61163, 234, 192.715, 48.7487, 15.3623, 41.2853, 0, 48.7487, 48.7488, 186.215, 55.2463, 48.7487, 48.7487, 48.7487, 48.7487, 48.7487, 48.7487, 48.7487, 48.7487, 48.7487, 48.7487, 48.7502, 48.7487
6.6195, 162, 157.43, 48.7205, 12.8062, 4.57037, 0, 48.7205, 48.7206, 151.921, 54.2281, 48.7205, 48.7205, 48.7205, 48.7205, 48.7205, 48.7205, 48.7205, 48.7205, 48.7205, 48.7205, 48.7218, 48.7205
6.62737, 118, 130.017, 48.6955, 10.9545, -12.0168, 0, 48.6955, 48.6956, 125.395, 53.3157, 48.6955, 48.6955, 48.6955, 48.6955, 48.6955, 48.6955, 48.6955, 48.6955, 48.6955, 48.6955, 48.6966, 48.6955
6.63524, 130, 108.946, 48.6735, 11.4891, 21.0538, 0, 48.6735, 48.6736, 105.109, 52.5092, 48.6735, 48.6735, 48.6735, 48.6735, 48.6735, 48.6735, 48.6735, 48.6735, 48.6735, 48.6735, 48.6745, 48.6735
6.64311, 92, 92.9229, 48.6544, 9.69536, -0.922928, 0, 48.6545, 48.6546, 89.7704, 51.806, 48.6544, 48.6544, 48.6544, 48.6544, 48.6544, 48.6544, 48.6544, 48.6544, 48.6544, 48.6544, 48.6553, 48.6544
6.65098, 78, 80.8668, 48.6381, 8.94427, -2.86684, 0, 48.6381, 48.6382, 78.3032, 51.2008, 48.6381, 48.6381, 48.6381, 48.6381, 48.6381, 48.6381, 48.6381, 48.6381, 48.6381, 48.6381, 48.6388, 48.6381
6.65885, 70, 71.8885, 48.6241, 8.48528, -1.88852, 0, 48.6241, 48.6242, 69.8251, 50.6867, 48.6241, 48.6241, 48.6241, 48.6241, 48.6241, 48.6241, 48.6241, 48.6241, 48.6241, 48.6241, 48.6247, 48.6241
6.66672, 56, 65.27, 48.6122, 7.61577, -9.26998, 0, 48.6122, 48.6124, 63.6261, 50.2554, 48.6122, 48.6122, 48.6122, 48.6122, 48.6122, 48.6122, 48.6122, 48.6122, 48.6122, 48.6122, 48.6128, 48.6122
6.67459, 68, 60.4397, 48.6022, 8.3666, 7.56033, 0, 48.6022, 48.6024, 59.1434, 49.8978, 48.6022, 48.6022, 48.6022, 48.6022, 48.6022, 48.6022, 48.6022, 48.6022, 48.6022, 48.6022, 48.6026, 48.6022
6.68246, 62, 56.9491, 48.5937, 8, 5.05091, 0, 48.5937, 48.594, 55.9373, 49.6048, 48.5937, 48.5937, 48.5937, 48.5937, 48.5937, 48.5937, 48.5937, 48.5937, 48.5937, 48.5937, 48.594, 48.5937
6.69032, 38, 54.452, 48.5864, 6.32456, -16.452, 0, 48.5864, 48.5867, 53.6702, 49.3675, 48.5864, 48.5864, 48.5864, 48.5864, 48.5864, 48.5864, 48.5864, 48.5864, 48.5864, 48.5864, 48.5867, 48.5864
6.69819, 34, 52.6833, 48.58, 6, -18.6833, 0, 48.58, 48.5804, 52.0853, 49.1774, 48.58, 48.58, 48.58, 48.58, 48.58, 48.58, 48.58, 48.58, 48.58, 48.58, 48.5803, 48.58
6.70606, 62, 51.4443, 48.5743, 8, 10.5557, 0, 48.5743, 48.5748, 50.9914, 49.0265, 48.5743, 48.5743, 48.5743, 48.5743, 48.5743, 48.5743, 48.5743, 48.5743, 48.5743, 48.5743, 48.5745, 48.5743
6.71393, 44, 50.5878, 48.569, 6.78233, -6.58776, 0, 48.569, 48.5696, 50.2482, 48.9079, 48.569, 48.569, 48.569, 48.569, 48.569, 48.569, 48.569, 48.569, 48.569, 48.569, 48.5692, 48.569
6.7218, 50, 50.0065, 48.564, 7.2111, -0.00648499, 0, 48.564, 48.5647, 49.7543, 48.8154, 48.564, 48.564, 48.564, 48.564, 48.564, 48.564, 48.564, 48.564, 48.564, 48.564, 48.5641, 48.564
6.72967, 56, 49.6244, 48.559, 7.61577, 6.37563, 0, 48.559, 48.5598, 49.4389, 48.7436, 48.559, 48.559, 48.559, 48.559, 48.559, 48.559, 48.559, 48.559, 48.559, 48.559, 48.5591, 48.559
6.73754, 62, 49.3894, 48.5539, 8, 12.6106, 0, 48.5539, 48.5549, 49.2541, 48.6881, 48.5539, 48.5539, 48.5539, 48.5539, 48.5539, 48.5539, 48.5539, 48.5539, 48.5539, 48.5539, 48.554, 48.5539
6.74541, 54, 49.2682, 48.5485, 7.48331, 4.73176, 0, 48.5485, 48.5497, 49.1704, 48.6451, 48.5485, 48.5485, 48.5485, 48.5485, 48.5485, 48.5485, 48.5485, 48.5485, 48.5485, 48.5485, 48.5486, 48.5485
6.75328, 50, 49.2431, 48.5428, 7.2111, 0.756855, 0, 48.5428, 48.5441, 49.1729, 48.6116, 48.5428, 48.5428, 48.5428, 48.5428, 48.5428, 48.5428, 48.5428, 48.5428, 48.5428, 48.5428, 48.5428, 48.5428
6.76115, 44, 49.3093, 48.5365, 6.78233, -5.3093, 0, 48.5365, 48.5381, 49.2592, 48.5851, 48.5365, 48.5365, 48.5365, 48.5365, 48.5365, 48.5365, 48.5365, 48.5365, 48.5365, 48.5365, 48.5366, 48.5365
6.76902, 48, 49.474, 48.5298, 7.07107, -1.47399, 0, 48.5298, 48.5316, 49.4383, 48.5637, 48.5298, 48.5298, 48.5298, 48.5298, 48.5298, 48.5298, 48.5298, 48.5298, 48.5298, 48.5298, 48.5298, 48.5298
6.77689, 42, 49.7565, 48.5224, 6.63325, -7.75652, 0, 48.5224, 48.5244, 49.731, 48.5459, 48.5224, 48.5224, 48.5224, 48.5224, 48.5224, 48.5224, 48.5224, 48.5224, 48.5224, 48.5224, 48.5224, 48.5224
6.78476, 76, 50.1892, 48.5144, 8.83176, 25.8108, 0, 48.5144, 48.5167, 50.1708, 48.5305, 48.5144, 48.5144, 48.5144, 48.5144, 48.5144, 48.5144, 48.5144, 48.5144, 48.5144, 48.5144, 48.5144, 48.5144
6.79262, 54, 50.819, 48.5056, 7.48331, 3.18102, 0, 48.5057, 48.5082, 50.8055, 48.5166, 48.5056, 48.5056, 48.5056, 48.5056, 48.5056, 48.5056, 48.5056, 48.5056, 48.5056, 48.5056, 48.5057, 48.5056
6.80049, 58, 51.7099, 48.4961, 7.74597, 6.29009, 0, 48.4961, 48.499, 51.6997, 48.5034, 48.4961, 48.4961, 48.4961, 48.4961, 48.4961, 48.4961, 48.4961, 48.4961, 48.4961, 48.4961, 48.4961, 48.4961
