   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_148.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.34103, 60, 65.4539, 4.16749, 7.87401, -5.45389, 5.73163e-15, 4.16753, 4.16749, 4.27128, 4.16902, 4.18557, 4.76859, 62.7548, 4.16814, 4.16749, 4.16749, 4.16749, 4.16749, 4.16749, 4.16749, 6.09036, 4.16749, 4.16749, 4.21849
2.3489, 56, 61.6526, 4.25131, 7.61577, -5.65259, 1.55386e-15, 4.25135, 4.25131, 4.3551, 4.25283, 4.26726, 4.87455, 58.8063, 4.25174, 4.25131, 4.25131, 4.25131, 4.25131, 4.25131, 4.25131, 6.29926, 4.25131, 4.25131, 4.30463
2.35678, 54, 57.3659, 4.3357, 7.48331, -3.36591, 3.65638e-16, 4.33574, 4.3357, 4.43949, 4.33723, 4.34964, 4.98433, 54.3879, 4.33598, 4.3357, 4.3357, 4.3357, 4.3357, 4.3357, 4.3357, 6.48979, 4.3357, 4.3357, 4.39139
2.36465, 66, 52.7855, 4.42065, 8.24621, 13.2145, 6.97595e-17, 4.42069, 4.42065, 4.52444, 4.42217, 4.4327, 5.09989, 49.6926, 4.42083, 4.42065, 4.42065, 4.42065, 4.42065, 4.42065, 4.42065, 6.65864, 4.42065, 4.42065, 4.47874
2.37252, 50, 48.1002, 4.50611, 7.2111, 1.89978, 1.35069e-17, 4.50615, 4.50611, 4.6099, 4.50763, 4.51645, 5.22433, 44.9083, 4.50622, 4.50611, 4.50611, 4.50611, 4.50611, 4.50611, 4.50611, 6.80348, 4.50611, 4.50611, 4.56666
2.38039, 52, 43.4838, 4.59206, 7.34847, 8.51617, 2.30275e-18, 4.5921, 4.59206, 4.69585, 4.59358, 4.60089, 5.36247, 40.2049, 4.59213, 4.59206, 4.59206, 4.59206, 4.59206, 4.59206, 4.59206, 6.92325, 4.59206, 4.59206, 4.65511
2.38826, 48, 39.0889, 4.67846, 7.07107, 8.91113, 3.38422e-19, 4.6785, 4.67846, 4.78225, 4.67999, 4.68597, 5.52155, 35.7276, 4.6785, 4.67846, 4.67846, 4.67846, 4.67846, 4.67846, 4.67846, 7.0181, 4.67846, 4.67846, 4.74406
2.39614, 18, 35.0401, 4.76529, 4.47214, -17.0401, 3.9637e-20, 4.76533, 4.7653, 4.86908, 4.76682, 4.77168, 5.71229, 31.5889, 4.76532, 4.76529, 4.76529, 4.76529, 4.76529, 4.76529, 4.7653, 7.08949, 4.76529, 4.76529, 4.83348
2.40401, 16, 31.4342, 4.85252, 4.24264, -15.4342, 2.53781e-21, 4.85256, 4.85252, 4.95631, 4.85404, 4.85796, 5.95012, 27.8675, 4.85254, 4.85252, 4.85252, 4.85252, 4.85252, 4.85252, 4.85252, 7.13999, 4.85252, 4.85252, 4.92333
2.41188, 44, 28.3401, 4.94013, 6.78233, 15.6599, 8.23504e-23, 4.94017, 4.94013, 5.04392, 4.94165, 4.9448, 6.25685, 24.6068, 4.94014, 4.94013, 4.94013, 4.94013, 4.94013, 4.94013, 4.94013, 7.17319, 4.94013, 4.94013, 5.01361
2.41975, 32, 25.8051, 5.02809, 5.83095, 6.19491, 7.02854e-25, 5.02813, 5.02809, 5.13188, 5.02962, 5.03214, 6.66243, 21.8198, 5.0281, 5.02809, 5.02809, 5.02809, 5.02809, 5.02809, 5.02809, 7.19341, 5.02809, 5.02809, 5.10428
2.42762, 18, 23.8599, 5.11641, 4.47214, -5.85987, 0, 5.11645, 5.11641, 5.2202, 5.11793, 5.11996, 7.20709, 19.4922, 5.11641, 5.11641, 5.11641, 5.11641, 5.11641, 5.11641, 5.11641, 7.20558, 5.11641, 5.11641, 5.19535
2.43549, 22, 22.5274, 5.20506, 4.89898, -0.527403, 0, 5.2051, 5.20506, 5.30885, 5.20659, 5.20822, 7.94339, 17.5889, 5.20506, 5.20506, 5.20506, 5.20506, 5.20506, 5.20506, 5.20506, 7.21498, 5.20506, 5.20506, 5.28679
2.44337, 36, 21.8306, 5.29406, 6.16441, 14.1694, 0, 5.2941, 5.29406, 5.39785, 5.29559, 5.29693, 8.93841, 16.0602, 5.29406, 5.29406, 5.29406, 5.29406, 5.29406, 5.29406, 5.29406, 7.2273, 5.29406, 5.29406, 5.37861
2.45124, 24, 21.8006, 5.38342, 5.09902, 2.19943, 0, 5.38346, 5.38342, 5.48721, 5.38495, 5.38607, 10.275, 14.8484, 5.38342, 5.38342, 5.38342, 5.38342, 5.38342, 5.38342, 5.38342, 7.24861, 5.38342, 5.38342, 5.47083
2.45911, 16, 22.4832, 5.47314, 4.24264, -6.48318, 0, 5.47318, 5.47314, 5.57693, 5.47466, 5.47562, 12.0525, 13.8932, 5.47314, 5.47314, 5.47314, 5.47314, 5.47314, 5.47314, 5.47314, 7.28567, 5.47314, 5.47314, 5.56345
2.46698, 22, 23.9433, 5.56324, 4.89898, -1.94333, 0, 5.56328, 5.56324, 5.66703, 5.56476, 5.5656, 14.3862, 13.1363, 5.56324, 5.56324, 5.56324, 5.56324, 5.56324, 5.56324, 5.56324, 7.34638, 5.56324, 5.56324, 5.65648
2.47485, 30, 26.2669, 5.65374, 5.65685, 3.73312, 0, 5.65378, 5.65375, 5.75753, 5.65527, 5.65602, 17.405, 12.5251, 5.65374, 5.65374, 5.65374, 5.65374, 5.65374, 5.65374, 5.65375, 7.44047, 5.65374, 5.65374, 5.74995
2.48273, 20, 29.5593, 5.74468, 4.69042, -9.55932, 0, 5.74472, 5.74468, 5.84847, 5.74621, 5.74689, 21.2463, 12.0152, 5.74468, 5.74468, 5.74468, 5.74468, 5.74468, 5.74468, 5.74468, 7.58043, 5.74468, 5.74468, 5.84389
2.4906, 36, 33.9404, 5.83606, 6.16441, 2.05964, 0, 5.8361, 5.83606, 5.93985, 5.83758, 5.83822, 26.0489, 11.5712, 5.83606, 5.83606, 5.83606, 5.83606, 5.83606, 5.83606, 5.83606, 7.7826, 5.83606, 5.83606, 5.9383
2.49847, 32, 39.5362, 5.9279, 5.83095, -7.53622, 0, 5.92794, 5.9279, 6.03169, 5.92943, 5.93004, 31.9434, 11.1673, 5.9279, 5.9279, 5.9279, 5.9279, 5.9279, 5.9279, 5.9279, 8.06849, 5.9279, 5.9279, 6.03323
2.50634, 40, 46.4677, 6.02023, 6.48074, -6.46772, 0, 6.02027, 6.02023, 6.12402, 6.02175, 6.02234, 39.04, 10.7862, 6.02023, 6.02023, 6.02023, 6.02023, 6.02023, 6.02023, 6.02023, 8.46613, 6.02023, 6.02023, 6.12868
2.51421, 62, 54.8368, 6.11305, 8, 7.16321, 0, 6.11309, 6.11305, 6.21684, 6.11457, 6.11515, 47.4141, 10.4184, 6.11305, 6.11305, 6.11305, 6.11305, 6.11305, 6.11305, 6.11305, 9.01132, 6.11305, 6.11305, 6.22468
2.52209, 68, 64.7101, 6.20637, 8.3666, 3.28987, 0, 6.20641, 6.20637, 6.31016, 6.20789, 6.20846, 57.0913, 10.0606, 6.20637, 6.20637, 6.20637, 6.20637, 6.20637, 6.20637, 6.20637, 9.74867, 6.20637, 6.20637, 6.32125
2.52996, 64, 76.1056, 6.30019, 8.12404, -12.1056, 0, 6.30023, 6.30019, 6.40398, 6.30171, 6.30227, 68.0343, 9.71377, 6.30019, 6.30019, 6.30019, 6.30019, 6.30019, 6.30019, 6.30019, 10.7322, 6.30019, 6.30019, 6.41842
2.53783, 108, 88.9774, 6.3945, 10.4881, 19.0226, 0, 6.39454, 6.3945, 6.49829, 6.39602, 6.39657, 80.1302, 9.38178, 6.3945, 6.3945, 6.3945, 6.3945, 6.3945, 6.3945, 6.3945, 12.0253, 6.3945, 6.3945, 6.51624
2.5457, 76, 103.207, 6.4893, 8.83176, -27.207, 0, 6.48934, 6.4893, 6.59308, 6.49082, 6.49137, 93.1835, 9.06994, 6.4893, 6.4893, 6.4893, 6.4893, 6.4893, 6.4893, 6.4893, 13.6992, 6.4893, 6.4893, 6.61481
2.55357, 132, 118.595, 6.58455, 11.5758, 13.4053, 0, 6.58459, 6.58455, 6.68834, 6.58608, 6.58662, 106.912, 8.7838, 6.58455, 6.58455, 6.58455, 6.58455, 6.58455, 6.58455, 6.58455, 15.831, 6.58455, 6.58455, 6.71426
2.56144, 138, 134.863, 6.68025, 11.8322, 3.13651, 0, 6.68029, 6.68026, 6.78404, 6.68178, 6.68232, 120.954, 8.52823, 6.68025, 6.68025, 6.68025, 6.68025, 6.68025, 6.68025, 6.68026, 18.4997, 6.68025, 6.68025, 6.81484
2.56932, 132, 151.663, 6.77638, 11.5758, -19.6634, 0, 6.77642, 6.77638, 6.88017, 6.7779, 6.77845, 134.88, 8.30692, 6.77638, 6.77638, 6.77638, 6.77638, 6.77638, 6.77638, 6.77638, 21.7808, 6.77638, 6.77638, 6.91695
2.57719, 184, 168.585, 6.8729, 13.6382, 15.4146, 0, 6.87294, 6.8729, 6.97669, 6.87443, 6.87497, 148.214, 8.12206, 6.8729, 6.8729, 6.8729, 6.8729, 6.8729, 6.8729, 6.8729, 25.7399, 6.8729, 6.8729, 7.02125
2.58506, 194, 185.179, 6.96979, 14, 8.82112, 0, 6.96983, 6.96979, 7.07358, 6.97131, 6.97186, 160.454, 7.97428, 6.96979, 6.96979, 6.96979, 6.96979, 6.96979, 6.96979, 6.96979, 30.4242, 6.96979, 6.96979, 7.12872
2.59293, 178, 200.977, 7.06702, 13.4164, -22.9765, 0, 7.06706, 7.06702, 7.17081, 7.06854, 7.06908, 171.111, 7.86278, 7.06702, 7.06702, 7.06702, 7.06702, 7.06702, 7.06702, 7.06702, 35.8551, 7.06702, 7.06702, 7.24091
2.6008, 196, 215.519, 7.16455, 14.0712, -19.5187, 0, 7.16459, 7.16456, 7.26834, 7.16608, 7.16662, 179.739, 7.78558, 7.16455, 7.16455, 7.16455, 7.16455, 7.16455, 7.16455, 7.16456, 42.0198, 7.16455, 7.16455, 7.3601
2.60868, 204, 228.378, 7.26237, 14.3527, -24.3778, 0, 7.26241, 7.26237, 7.36616, 7.26389, 7.26444, 185.965, 7.73979, 7.26237, 7.26237, 7.26237, 7.26237, 7.26237, 7.26237, 7.26237, 48.8635, 7.26237, 7.26237, 7.48958
2.61655, 242, 239.183, 7.36044, 15.6205, 2.81651, 0, 7.36048, 7.36044, 7.46423, 7.36196, 7.3625, 189.516, 7.72198, 7.36044, 7.36044, 7.36044, 7.36044, 7.36044, 7.36044, 7.36044, 56.2857, 7.36044, 7.36044, 7.63404
2.62442, 248, 247.64, 7.45871, 15.8114, 0.360092, 0, 7.45875, 7.45871, 7.5625, 7.46024, 7.46078, 190.244, 7.72843, 7.45871, 7.45871, 7.45871, 7.45871, 7.45871, 7.45871, 7.45871, 64.1365, 7.45871, 7.45871, 7.79998
2.63229, 242, 253.543, 7.55718, 15.6205, -11.5425, 0, 7.55722, 7.55718, 7.66097, 7.5587, 7.55925, 188.134, 7.75538, 7.55718, 7.55718, 7.55718, 7.55718, 7.55718, 7.55718, 7.55718, 72.2212, 7.55718, 7.55718, 7.99619
2.64016, 270, 256.783, 7.65579, 16.4924, 13.2174, 0, 7.65583, 7.65579, 7.75958, 7.65731, 7.65786, 183.306, 7.79928, 7.65579, 7.65579, 7.65579, 7.65579, 7.65579, 7.65579, 7.65579, 80.303, 7.65579, 7.65579, 8.23425
2.64804, 290, 257.351, 7.75451, 17.088, 32.649, 0, 7.75455, 7.75451, 7.8583, 7.75603, 7.75658, 176.005, 7.85684, 7.75451, 7.75451, 7.75451, 7.75451, 7.75451, 7.75451, 7.75451, 88.1161, 7.75451, 7.75451, 8.52908
2.65591, 258, 255.334, 7.85328, 16.1245, 2.66582, 0, 7.85332, 7.85328, 7.95707, 7.8548, 7.85535, 166.585, 7.92519, 7.85328, 7.85328, 7.85328, 7.85328, 7.85328, 7.85328, 7.85328, 95.3775, 7.85328, 7.85328, 8.89934
2.66378, 258, 250.904, 7.95206, 16.1245, 7.09579, 0, 7.9521, 7.95206, 8.05585, 7.95359, 7.95414, 155.477, 8.00184, 7.95206, 7.95206, 7.95206, 7.95206, 7.95206, 7.95206, 7.95207, 101.807, 7.95206, 7.95206, 9.36781
2.67165, 246, 244.308, 8.05079, 15.748, 1.69211, 0, 8.05083, 8.05079, 8.15457, 8.05231, 8.05286, 143.166, 8.08474, 8.05079, 8.05079, 8.05079, 8.05079, 8.05079, 8.05079, 8.05079, 107.141, 8.05079, 8.05079, 9.96128
2.67952, 260, 235.851, 8.14938, 16.1864, 24.1485, 0, 8.14942, 8.14938, 8.25317, 8.15091, 8.15147, 130.153, 8.1722, 8.14938, 8.14938, 8.14938, 8.14938, 8.14938, 8.14938, 8.14938, 111.156, 8.14938, 8.14938, 10.7104
2.68739, 268, 225.886, 8.24776, 16.4317, 42.1136, 0, 8.2478, 8.24776, 8.35155, 8.24928, 8.24985, 116.93, 8.26287, 8.24776, 8.24776, 8.24776, 8.24776, 8.24776, 8.24776, 8.24776, 113.681, 8.24776, 8.24776, 11.6487
2.69527, 264, 214.79, 8.34583, 16.3095, 49.2099, 0, 8.34587, 8.34583, 8.44962, 8.34735, 8.34793, 103.942, 8.35569, 8.34583, 8.34583, 8.34583, 8.34583, 8.34583, 8.34583, 8.34583, 114.611, 8.34583, 8.34583, 12.8115
2.70314, 238, 202.954, 8.44349, 15.4919, 35.0457, 0, 8.44353, 8.44349, 8.54727, 8.44501, 8.4456, 91.5775, 8.44983, 8.44349, 8.44349, 8.44349, 8.44349, 8.44349, 8.44349, 8.44349, 113.917, 8.44349, 8.44349, 14.2335
2.71101, 184, 190.766, 8.54061, 13.6382, -6.76587, 0, 8.54065, 8.54061, 8.6444, 8.54214, 8.54274, 80.146, 8.54463, 8.54061, 8.54061, 8.54061, 8.54061, 8.54061, 8.54061, 8.54061, 111.643, 8.54061, 8.54061, 15.9466
2.71888, 176, 178.595, 8.63708, 13.3417, -2.5954, 0, 8.63712, 8.63708, 8.74087, 8.6386, 8.63922, 69.8736, 8.63959, 8.63708, 8.63708, 8.63708, 8.63708, 8.63708, 8.63708, 8.63708, 107.91, 8.63708, 8.63708, 17.9762
2.72675, 192, 166.779, 8.73277, 13.9284, 25.2207, 0, 8.73281, 8.73277, 8.83656, 8.73429, 8.73493, 60.8983, 8.73431, 8.73277, 8.73277, 8.73277, 8.73277, 8.73277, 8.73277, 8.73277, 102.899, 8.73277, 8.73277, 20.3386
2.73463, 182, 155.613, 8.82754, 13.5647, 26.3875, 0, 8.82758, 8.82755, 8.93133, 8.82907, 8.82973, 53.2792, 8.82848, 8.82754, 8.82754, 8.82754, 8.82754, 8.82754, 8.82754, 8.82755, 96.8437, 8.82754, 8.82754, 23.0362
2.7425, 164, 145.333, 8.92129, 12.8841, 18.6669, 0, 8.92133, 8.92129, 9.02508, 8.92282, 8.92351, 47.0019, 8.92185, 8.92129, 8.92129, 8.92129, 8.92129, 8.92129, 8.92129, 8.92129, 90.0103, 8.92129, 8.92129, 26.0553
2.75037, 166, 136.117, 9.01389, 12.9615, 29.8829, 0, 9.01393, 9.01389, 9.11768, 9.01542, 9.01615, 41.9927, 9.01422, 9.01389, 9.01389, 9.01389, 9.01389, 9.01389, 9.01389, 9.01389, 82.682, 9.01389, 9.01389, 29.3623
2.75824, 130, 128.071, 9.10525, 11.4891, 1.92867, 0, 9.10529, 9.10525, 9.20904, 9.10678, 9.10755, 38.1312, 9.10544, 9.10525, 9.10525, 9.10525, 9.10525, 9.10525, 9.10525, 9.10525, 75.1399, 9.10525, 9.10525, 32.9029
2.76611, 144, 121.232, 9.1953, 12.083, 22.7679, 0, 9.19534, 9.19531, 9.29909, 9.19683, 9.19765, 35.265, 9.19541, 9.1953, 9.1953, 9.1953, 9.1953, 9.1953, 9.1953, 9.19531, 67.6481, 9.1953, 9.1953, 36.6018
2.77399, 128, 115.569, 9.28399, 11.4018, 12.4315, 0, 9.28403, 9.28399, 9.38778, 9.28552, 9.28639, 33.2236, 9.28405, 9.28399, 9.28399, 9.28399, 9.28399, 9.28399, 9.28399, 9.28399, 60.4416, 9.28399, 9.28399, 40.3635
2.78186, 134, 110.988, 9.37129, 11.6619, 23.0124, 0, 9.37133, 9.37129, 9.47508, 9.37281, 9.37375, 31.8302, 9.37132, 9.37129, 9.37129, 9.37129, 9.37129, 9.37129, 9.37129, 9.37129, 53.7157, 9.37129, 9.37129, 44.0764
2.78973, 118, 107.345, 9.45719, 10.9545, 10.6547, 0, 9.45723, 9.45719, 9.56098, 9.45871, 9.45972, 30.9123, 9.45721, 9.45719, 9.45719, 9.45719, 9.45719, 9.45719, 9.45719, 9.45719, 47.6214, 9.45719, 9.45719, 47.6181
2.7976, 116, 104.46, 9.5417, 10.8628, 11.5402, 0, 9.54174, 9.5417, 9.64549, 9.54323, 9.54432, 30.3103, 9.54171, 9.5417, 9.5417, 9.5417, 9.5417, 9.5417, 9.5417, 9.5417, 42.2637, 9.5417, 9.5417, 50.8613
2.80547, 106, 102.128, 9.62482, 10.3923, 3.87239, 0, 9.62486, 9.62482, 9.72861, 9.62635, 9.62753, 29.8838, 9.62483, 9.62482, 9.62482, 9.62482, 9.62482, 9.62482, 9.62482, 9.62482, 37.7037, 9.62482, 9.62482, 53.6817
2.81335, 90, 100.139, 9.70655, 9.59166, -10.139, 0, 9.70659, 9.70655, 9.81034, 9.70807, 9.70935, 29.5159, 9.70655, 9.70655, 9.70655, 9.70655, 9.70655, 9.70655, 9.70655, 9.70655, 33.9614, 9.70655, 9.70655, 55.9666
2.82122, 80, 98.2944, 9.78683, 9.05539, -18.2944, 0, 9.78687, 9.78683, 9.89062, 9.78835, 9.78974, 29.1151, 9.78683, 9.78683, 9.78683, 9.78683, 9.78683, 9.78683, 9.78683, 9.78683, 31.0225, 9.78683, 9.78683, 57.6222
2.82909, 92, 96.4178, 9.86555, 9.69536, -4.41779, 0, 9.86559, 9.86555, 9.96934, 9.86708, 9.86857, 28.6163, 9.86555, 9.86555, 9.86555, 9.86555, 9.86555, 9.86555, 9.86555, 9.86555, 28.8444, 9.86555, 9.86555, 58.5798
2.83696, 122, 94.3675, 9.94251, 11.1355, 27.6325, 0, 9.94255, 9.94251, 10.0463, 9.94404, 9.94566, 27.9792, 9.94251, 9.94251, 9.94251, 9.94251, 9.94251, 9.94251, 9.94251, 9.94251, 27.3633, 9.94251, 9.94251, 58.8015
2.84483, 94, 92.0428, 10.0174, 9.79796, 1.95715, 0, 10.0174, 10.0174, 10.1212, 10.0189, 10.0207, 27.1861, 10.0174, 10.0174, 10.0174, 10.0174, 10.0174, 10.0174, 10.0174, 10.0174, 26.5005, 10.0174, 10.0174, 58.2823
2.8527, 92, 89.3867, 10.0897, 9.69536, 2.61328, 0, 10.0897, 10.0897, 10.1935, 10.0912, 10.0931, 26.2389, 10.0897, 10.0897, 10.0897, 10.0897, 10.0897, 10.0897, 10.0897, 10.0897, 26.1678, 10.0897, 10.0897, 57.0506
2.86058, 58, 86.3842, 10.1588, 7.74597, -28.3842, 0, 10.1588, 10.1588, 10.2626, 10.1603, 10.1623, 25.1544, 10.1588, 10.1588, 10.1588, 10.1588, 10.1588, 10.1588, 10.1588, 10.1588, 26.2733, 10.1588, 10.1588, 55.1652
2.86845, 72, 83.0582, 10.2238, 8.60233, -11.0582, 0, 10.2239, 10.2238, 10.3276, 10.2253, 10.2275, 23.9606, 10.2238, 10.2238, 10.2238, 10.2238, 10.2238, 10.2238, 10.2238, 10.2238, 26.7242, 10.2238, 10.2238, 52.7119
2.87632, 84, 79.4612, 10.2838, 9.27362, 4.53882, 0, 10.2838, 10.2838, 10.3876, 10.2853, 10.2877, 22.6923, 10.2838, 10.2838, 10.2838, 10.2838, 10.2838, 10.2838, 10.2838, 10.2838, 27.4311, 10.2838, 10.2838, 49.7961
2.88419, 80, 75.6666, 10.3375, 9.05539, 4.33344, 0, 10.3375, 10.3375, 10.4413, 10.339, 10.3416, 21.3869, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 28.3093, 10.3375, 10.3375, 46.5359
2.89206, 86, 71.759, 10.3836, 9.38083, 14.241, 0, 10.3836, 10.3836, 10.4874, 10.3851, 10.3878, 20.081, 10.3836, 10.3836, 10.3836, 10.3836, 10.3836, 10.3836, 10.3836, 10.3836, 29.2815, 10.3836, 10.3836, 43.0541
2.89994, 70, 67.826, 10.4205, 8.48528, 2.17401, 0, 10.4205, 10.4205, 10.5243, 10.422, 10.4249, 18.8079, 10.4205, 10.4205, 10.4205, 10.4205, 10.4205, 10.4205, 10.4205, 10.4205, 30.2783, 10.4205, 10.4205, 39.471
2.90781, 58, 63.9487, 10.4468, 7.74597, -5.94873, 0, 10.4468, 10.4468, 10.5506, 10.4483, 10.4514, 17.5954, 10.4468, 10.4468, 10.4468, 10.4468, 10.4468, 10.4468, 10.4468, 10.4468, 31.2393, 10.4468, 10.4468, 35.8976
2.91568, 48, 60.197, 10.4608, 7.07107, -12.197, 0, 10.4609, 10.4608, 10.5646, 10.4624, 10.4657, 16.4647, 10.4608, 10.4608, 10.4608, 10.4608, 10.4608, 10.4608, 10.4608, 10.4608, 32.1137, 10.4608, 10.4608, 32.4301
2.92355, 52, 56.6252, 10.4613, 7.34847, -4.62523, 0, 10.4613, 10.4613, 10.5651, 10.4628, 10.4663, 15.43, 10.4613, 10.4613, 10.4613, 10.4613, 10.4613, 10.4613, 10.4613, 10.4613, 32.86, 10.4613, 10.4613, 29.1475
2.93142, 68, 53.2699, 10.4469, 8.3666, 14.7301, 0, 10.4469, 10.4469, 10.5506, 10.4484, 10.4521, 14.4989, 10.4469, 10.4469, 10.4469, 10.4469, 10.4469, 10.4469, 10.4469, 10.4469, 33.4459, 10.4469, 10.4469, 26.1083
2.9393, 72, 50.1507, 10.4167, 8.60233, 21.8493, 0, 10.4167, 10.4167, 10.5205, 10.4182, 10.4221, 13.673, 10.4167, 10.4167, 10.4167, 10.4167, 10.4167, 10.4167, 10.4167, 10.4167, 33.8483, 10.4167, 10.4167, 23.3519
2.94717, 48, 47.2703, 10.3701, 7.07107, 0.729744, 0, 10.3702, 10.3701, 10.4739, 10.3717, 10.3758, 12.9489, 10.3701, 10.3701, 10.3701, 10.3701, 10.3701, 10.3701, 10.3701, 10.3701, 34.0521, 10.3701, 10.3701, 20.8985
2.95504, 56, 44.619, 10.3072, 7.61577, 11.381, 0, 10.3072, 10.3072, 10.411, 10.3087, 10.3131, 12.3197, 10.3072, 10.3072, 10.3072, 10.3072, 10.3072, 10.3072, 10.3072, 10.3072, 34.0499, 10.3072, 10.3072, 18.7525
2.96291, 16, 42.1767, 10.2283, 4.24264, -26.1767, 0, 10.2283, 10.2283, 10.3321, 10.2298, 10.2344, 11.7762, 10.2283, 10.2283, 10.2283, 10.2283, 10.2283, 10.2283, 10.2283, 10.2283, 33.8407, 10.2283, 10.2283, 16.9048
2.97078, 58, 39.9173, 10.1343, 7.74597, 18.0827, 0, 10.1344, 10.1343, 10.2381, 10.1359, 10.1407, 11.3077, 10.1343, 10.1343, 10.1343, 10.1343, 10.1343, 10.1343, 10.1343, 10.1343, 33.4298, 10.1343, 10.1343, 15.3367
2.97866, 30, 37.8114, 10.0268, 5.65685, -7.81139, 0, 10.0269, 10.0268, 10.1306, 10.0284, 10.0335, 10.9035, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 32.8272, 10.0268, 10.0268, 14.0224
2.98653, 44, 35.8303, 9.90782, 6.78233, 8.16969, 0, 9.90786, 9.90782, 10.0116, 9.90934, 9.91474, 10.5534, 9.90782, 9.90782, 9.90782, 9.90782, 9.90782, 9.90782, 9.90782, 9.90782, 32.0477, 9.90782, 9.90782, 12.9326
2.9944, 42, 33.9478, 9.7796, 6.63325, 8.05217, 0, 9.77964, 9.7796, 9.88339, 9.78112, 9.78678, 10.2482, 9.7796, 9.7796, 9.7796, 9.7796, 9.7796, 9.7796, 9.7796, 9.7796, 31.1095, 9.7796, 9.7796, 12.0368
3.00227, 52, 32.1427, 9.64486, 7.34847, 19.8573, 0, 9.6449, 9.64486, 9.74865, 9.64639, 9.65231, 9.98013, 9.64486, 9.64486, 9.64486, 9.64486, 9.64486, 9.64486, 9.64486, 9.64486, 30.0341, 9.64486, 9.64486, 11.3053
3.01014, 16, 30.3991, 9.50643, 4.24264, -14.3991, 0, 9.50647, 9.50643, 9.61022, 9.50796, 9.51415, 9.74291, 9.50643, 9.50643, 9.50643, 9.50643, 9.50643, 9.50643, 9.50643, 9.50643, 28.8453, 9.50643, 9.50643, 10.7106
3.01801, 12, 28.7075, 9.36714, 3.74166, -16.7075, 0, 9.36718, 9.36714, 9.47093, 9.36866, 9.37513, 9.53156, 9.36714, 9.36714, 9.36714, 9.36714, 9.36714, 9.36714, 9.36714, 9.36714, 27.5687, 9.36714, 9.36714, 10.2281
3.02589, 12, 27.0645, 9.22968, 3.74166, -15.0645, 0, 9.22972, 9.22969, 9.33347, 9.23121, 9.23796, 9.3424, 9.22968, 9.22968, 9.22968, 9.22968, 9.22968, 9.22968, 9.22968, 9.22969, 26.2312, 9.22968, 9.22968, 9.83659
3.03376, 32, 25.4717, 9.09652, 5.83095, 6.5283, 0, 9.09656, 9.09652, 9.20031, 9.09805, 9.10509, 9.1727, 9.09652, 9.09652, 9.09652, 9.09652, 9.09652, 9.09652, 9.09652, 9.09652, 24.8598, 9.09652, 9.09652, 9.51833
3.04163, 22, 23.935, 8.96973, 4.89898, -1.93505, 0, 8.96977, 8.96973, 9.07352, 8.97125, 8.97859, 9.02049, 8.96973, 8.96973, 8.96973, 8.96973, 8.96973, 8.96973, 8.96973, 8.96973, 23.481, 8.96973, 8.96973, 9.25879
3.0495, 16, 22.4631, 8.85094, 4.24264, -6.46313, 0, 8.85098, 8.85094, 8.95473, 8.85246, 8.86009, 8.88429, 8.85094, 8.85094, 8.85094, 8.85094, 8.85094, 8.85094, 8.85094, 8.85094, 22.1199, 8.85094, 8.85094, 9.04627
3.05737, 12, 21.066, 8.74128, 3.74166, -9.06599, 0, 8.74132, 8.74129, 8.84507, 8.74281, 8.75074, 8.76289, 8.74128, 8.74128, 8.74128, 8.74128, 8.74128, 8.74128, 8.74128, 8.74129, 20.7994, 8.74128, 8.74128, 8.87144
3.06525, 20, 19.7538, 8.64142, 4.69042, 0.246225, 0, 8.64146, 8.64142, 8.74521, 8.64295, 8.65119, 8.65522, 8.64142, 8.64142, 8.64142, 8.64142, 8.64142, 8.64142, 8.64142, 8.64142, 19.5393, 8.64142, 8.64142, 8.72695
3.07312, 16, 18.5356, 8.55155, 4.24264, -2.53559, 0, 8.55159, 8.55156, 8.65534, 8.55308, 8.56163, 8.56025, 8.55155, 8.55155, 8.55155, 8.55155, 8.55155, 8.55155, 8.55155, 8.55156, 18.356, 8.55155, 8.55155, 8.60698
3.08099, 18, 17.4182, 8.47146, 4.47214, 0.581774, 0, 8.4715, 8.47147, 8.57525, 8.47299, 8.48185, 8.47687, 8.47146, 8.47146, 8.47146, 8.47146, 8.47146, 8.47146, 8.47146, 8.47147, 17.2617, 8.47146, 8.47146, 8.50688
3.08886, 12, 16.4061, 8.40064, 3.74166, -4.40608, 0, 8.40068, 8.40064, 8.50443, 8.40217, 8.41135, 8.40395, 8.40064, 8.40064, 8.40064, 8.40064, 8.40064, 8.40064, 8.40064, 8.40064, 16.2644, 8.40064, 8.40064, 8.42297
