   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_322.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
17.4171, 0, 0.0133914, 2.89127e-14, 1.41421, -0.0133914, 0, 2.89127e-14, 2.89127e-14, 2.89127e-14, 2.89127e-14, 2.89127e-14, 2.89127e-14, 2.89127e-14, 2.89127e-14, 2.89127e-14, 2.89127e-14, 2.89127e-14, 2.89127e-14, 2.89127e-14, 1.27055e-06, 2.89127e-14, 0.0133901, 2.89127e-14, 2.89127e-14
17.4249, 0, 0.013582, 2.36753e-11, 1.41421, -0.013582, 0, 2.36753e-11, 2.36753e-11, 2.36753e-11, 2.36753e-11, 2.36753e-11, 2.36753e-11, 2.36753e-11, 2.36753e-11, 2.36753e-11, 2.36753e-11, 2.36753e-11, 2.36753e-11, 2.36753e-11, 1.27183e-06, 2.36753e-11, 0.0135808, 2.36753e-11, 2.36753e-11
17.4328, 0, 0.0137759, 4.36246e-11, 1.41421, -0.0137759, 0, 4.36246e-11, 4.36246e-11, 4.36246e-11, 4.36246e-11, 4.36246e-11, 4.36246e-11, 4.36246e-11, 4.36246e-11, 4.36246e-11, 4.36246e-11, 4.36246e-11, 4.36246e-11, 4.36246e-11, 1.27312e-06, 4.36246e-11, 0.0137746, 4.36246e-11, 4.36246e-11
17.4407, 0, 0.013973, 2.9611e-11, 1.41421, -0.013973, 0, 2.9611e-11, 2.9611e-11, 2.9611e-11, 2.9611e-11, 2.9611e-11, 2.9611e-11, 2.9611e-11, 2.9611e-11, 2.9611e-11, 2.9611e-11, 2.9611e-11, 2.9611e-11, 2.9611e-11, 1.27438e-06, 2.9611e-11, 0.0139717, 2.9611e-11, 2.9611e-11
17.4485, 0, 0.0141735, 7.99234e-12, 1.41421, -0.0141735, 0, 7.99234e-12, 7.99234e-12, 7.99234e-12, 7.99234e-12, 7.99234e-12, 7.99234e-12, 7.99234e-12, 7.99234e-12, 7.99234e-12, 7.99234e-12, 7.99234e-12, 7.99234e-12, 7.99234e-12, 1.27563e-06, 7.99234e-12, 0.0141722, 7.99234e-12, 7.99234e-12
17.4564, 2, 0.0143774, 4.51761e-14, 2, 1.98562, 0, 4.51761e-14, 4.51761e-14, 4.51761e-14, 4.51761e-14, 4.51761e-14, 4.51761e-14, 4.51761e-14, 4.51761e-14, 4.51761e-14, 4.51761e-14, 4.51761e-14, 4.51761e-14, 4.51761e-14, 1.2769e-06, 4.51761e-14, 0.0143761, 4.51761e-14, 4.51761e-14
17.4643, 0, 0.0145848, 3.39556e-11, 1.41421, -0.0145848, 0, 3.39556e-11, 3.39556e-11, 3.39556e-11, 3.39556e-11, 3.39556e-11, 3.39556e-11, 3.39556e-11, 3.39556e-11, 3.39556e-11, 3.39556e-11, 3.39556e-11, 3.39556e-11, 3.39556e-11, 1.27821e-06, 3.39556e-11, 0.0145835, 3.39556e-11, 3.39556e-11
17.4722, 2, 0.0147958, 5.97386e-11, 2, 1.9852, 0, 5.97386e-11, 5.97386e-11, 5.97386e-11, 5.97386e-11, 5.97386e-11, 5.97386e-11, 5.97386e-11, 5.97386e-11, 5.97386e-11, 5.97386e-11, 5.97386e-11, 5.97386e-11, 5.97386e-11, 1.27951e-06, 5.97386e-11, 0.0147945, 5.97386e-11, 5.97386e-11
17.48, 0, 0.0150104, 4.01456e-11, 1.41421, -0.0150104, 0, 4.01456e-11, 4.01456e-11, 4.01456e-11, 4.01456e-11, 4.01456e-11, 4.01456e-11, 4.01456e-11, 4.01456e-11, 4.01456e-11, 4.01456e-11, 4.01456e-11, 4.01456e-11, 4.01456e-11, 1.28077e-06, 4.01456e-11, 0.0150091, 4.01456e-11, 4.01456e-11
17.4879, 0, 0.0152289, 1.08607e-11, 1.41421, -0.0152289, 0, 1.08607e-11, 1.08607e-11, 1.08607e-11, 1.08607e-11, 1.08607e-11, 1.08607e-11, 1.08607e-11, 1.08607e-11, 1.08607e-11, 1.08607e-11, 1.08607e-11, 1.08607e-11, 1.08607e-11, 1.28203e-06, 1.08607e-11, 0.0152276, 1.08607e-11, 1.08607e-11
17.4958, 2, 0.0154511, 6.50536e-14, 2, 1.98455, 0, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 1.28331e-06, 6.50536e-14, 0.0154498, 6.50536e-14, 6.50536e-14
17.5036, 0, 0.0156773, 2.62678e-11, 1.41421, -0.0156773, 0, 2.62678e-11, 2.62678e-11, 2.62678e-11, 2.62678e-11, 2.62678e-11, 2.62678e-11, 2.62678e-11, 2.62678e-11, 2.62678e-11, 2.62678e-11, 2.62678e-11, 2.62678e-11, 2.62678e-11, 1.28462e-06, 2.62678e-11, 0.015676, 2.62678e-11, 2.62678e-11
17.5115, 2, 0.0159075, 4.81377e-11, 2, 1.98409, 0, 4.81377e-11, 4.81377e-11, 4.81377e-11, 4.81377e-11, 4.81377e-11, 4.81377e-11, 4.81377e-11, 4.81377e-11, 4.81377e-11, 4.81377e-11, 4.81377e-11, 4.81377e-11, 4.81377e-11, 1.28593e-06, 4.81377e-11, 0.0159062, 4.81377e-11, 4.81377e-11
17.5194, 0, 0.0161418, 3.27252e-11, 1.41421, -0.0161418, 0, 3.27252e-11, 3.27252e-11, 3.27252e-11, 3.27252e-11, 3.27252e-11, 3.27252e-11, 3.27252e-11, 3.27252e-11, 3.27252e-11, 3.27252e-11, 3.27252e-11, 3.27252e-11, 3.27252e-11, 1.28721e-06, 3.27252e-11, 0.0161405, 3.27252e-11, 3.27252e-11
17.5273, 0, 0.0163803, 8.9271e-12, 1.41421, -0.0163803, 0, 8.9271e-12, 8.9271e-12, 8.9271e-12, 8.9271e-12, 8.9271e-12, 8.9271e-12, 8.9271e-12, 8.9271e-12, 8.9271e-12, 8.9271e-12, 8.9271e-12, 8.9271e-12, 8.9271e-12, 1.28848e-06, 8.9271e-12, 0.016379, 8.9271e-12, 8.9271e-12
17.5351, 0, 0.0166232, 6.50536e-14, 1.41421, -0.0166232, 0, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 6.50536e-14, 1.28977e-06, 6.50536e-14, 0.0166219, 6.50536e-14, 6.50536e-14
17.543, 2, 0.0168703, 3.65926e-14, 2, 1.98313, 0, 3.65926e-14, 3.65926e-14, 3.65926e-14, 3.65926e-14, 3.65926e-14, 3.65926e-14, 3.65926e-14, 3.65926e-14, 3.65926e-14, 3.65926e-14, 3.65926e-14, 3.65926e-14, 3.65926e-14, 1.29107e-06, 3.65926e-14, 0.016869, 3.65926e-14, 3.65926e-14
17.5509, 0, 0.017122, 1.62634e-14, 1.41421, -0.017122, 0, 1.62634e-14, 1.62634e-14, 1.62634e-14, 1.62634e-14, 1.62634e-14, 1.62634e-14, 1.62634e-14, 1.62634e-14, 1.62634e-14, 1.62634e-14, 1.62634e-14, 1.62634e-14, 1.62634e-14, 1.29238e-06, 1.62634e-14, 0.0171207, 1.62634e-14, 1.62634e-14
17.5587, 2, 0.0173784, 1.24517e-14, 2, 1.98262, 0, 1.24517e-14, 1.24517e-14, 1.24517e-14, 1.24517e-14, 1.24517e-14, 1.24517e-14, 1.24517e-14, 1.24517e-14, 1.24517e-14, 1.24517e-14, 1.24517e-14, 1.24517e-14, 1.24517e-14, 1.29368e-06, 1.24517e-14, 0.0173771, 1.24517e-14, 1.24517e-14
17.5666, 0, 0.0176393, 9.14816e-15, 1.41421, -0.0176393, 0, 9.14816e-15, 9.14816e-15, 9.14816e-15, 9.14816e-15, 9.14816e-15, 9.14816e-15, 9.14816e-15, 9.14816e-15, 9.14816e-15, 9.14816e-15, 9.14816e-15, 9.14816e-15, 9.14816e-15, 1.29499e-06, 9.14816e-15, 0.017638, 9.14816e-15, 9.14816e-15
17.5745, 0, 0.0179052, 6.35289e-15, 1.41421, -0.0179052, 0, 6.35289e-15, 6.35289e-15, 6.35289e-15, 6.35289e-15, 6.35289e-15, 6.35289e-15, 6.35289e-15, 6.35289e-15, 6.35289e-15, 6.35289e-15, 6.35289e-15, 6.35289e-15, 6.35289e-15, 1.2963e-06, 6.35289e-15, 0.0179039, 6.35289e-15, 6.35289e-15
17.5824, 0, 0.0181759, 3.8157e-15, 1.41421, -0.0181759, 0, 3.8157e-15, 3.8157e-15, 3.8157e-15, 3.8157e-15, 3.8157e-15, 3.8157e-15, 3.8157e-15, 3.8157e-15, 3.8157e-15, 3.8157e-15, 3.8157e-15, 3.8157e-15, 3.8157e-15, 1.29761e-06, 3.8157e-15, 0.0181746, 3.8157e-15, 3.8157e-15
17.5902, 0, 0.0184517, 1.75102e-15, 1.41421, -0.0184517, 0, 1.75102e-15, 1.75102e-15, 1.75102e-15, 1.75102e-15, 1.75102e-15, 1.75102e-15, 1.75102e-15, 1.75102e-15, 1.75102e-15, 1.75102e-15, 1.75102e-15, 1.75102e-15, 1.75102e-15, 1.29893e-06, 1.75102e-15, 0.0184504, 1.75102e-15, 1.75102e-15
17.5981, 0, 0.0187327, 4.37754e-16, 1.41421, -0.0187327, 0, 4.37754e-16, 4.37754e-16, 4.37754e-16, 4.37754e-16, 4.37754e-16, 4.37754e-16, 4.37754e-16, 4.37754e-16, 4.37754e-16, 4.37754e-16, 4.37754e-16, 4.37754e-16, 4.37754e-16, 1.30025e-06, 4.37754e-16, 0.0187314, 4.37754e-16, 4.37754e-16
17.606, 0, 0.0190189, 0, 1.41421, -0.0190189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30157e-06, 0, 0.0190176, 0, 0
17.6138, 0, 0.0193105, 0, 1.41421, -0.0193105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30289e-06, 0, 0.0193092, 0, 0
17.6217, 0, 0.0196078, 0, 1.41421, -0.0196078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30422e-06, 0, 0.0196065, 0, 0
17.6296, 0, 0.0199107, 0, 1.41421, -0.0199107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30555e-06, 0, 0.0199094, 0, 0
17.6375, 0, 0.0202194, 0, 1.41421, -0.0202194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30688e-06, 0, 0.0202181, 0, 0
17.6453, 0, 0.0205342, 1.3959e-19, 1.41421, -0.0205342, 0, 1.3959e-19, 1.3959e-19, 1.3959e-19, 1.3959e-19, 1.3959e-19, 1.3959e-19, 1.3959e-19, 1.3959e-19, 1.3959e-19, 1.3959e-19, 1.3959e-19, 1.3959e-19, 1.3959e-19, 1.30821e-06, 1.3959e-19, 0.0205329, 1.3959e-19, 1.3959e-19
17.6532, 0, 0.0208551, 3.48975e-20, 1.41421, -0.0208551, 0, 3.48975e-20, 3.48975e-20, 3.48975e-20, 3.48975e-20, 3.48975e-20, 3.48975e-20, 3.48975e-20, 3.48975e-20, 3.48975e-20, 3.48975e-20, 3.48975e-20, 3.48975e-20, 3.48975e-20, 1.30955e-06, 3.48975e-20, 0.0208538, 3.48975e-20, 3.48975e-20
17.6611, 0, 0.0211822, 0, 1.41421, -0.0211822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3109e-06, 0, 0.0211809, 0, 0
17.6689, 4, 0.0215159, 1.09438e-16, 2.44949, 3.97848, 0, 1.09438e-16, 1.09438e-16, 1.09438e-16, 1.09438e-16, 1.09438e-16, 1.09438e-16, 1.09438e-16, 1.09438e-16, 1.09438e-16, 1.09438e-16, 1.09438e-16, 1.09438e-16, 1.09438e-16, 1.31224e-06, 1.09438e-16, 0.0215146, 1.09438e-16, 1.09438e-16
17.6768, 0, 0.0218562, 3.38584e-16, 1.41421, -0.0218562, 0, 3.38584e-16, 3.38584e-16, 3.38584e-16, 3.38584e-16, 3.38584e-16, 3.38584e-16, 3.38584e-16, 3.38584e-16, 3.38584e-16, 3.38584e-16, 3.38584e-16, 3.38584e-16, 3.38584e-16, 1.31359e-06, 3.38584e-16, 0.0218549, 3.38584e-16, 3.38584e-16
17.6847, 0, 0.0222033, 5.67302e-16, 1.41421, -0.0222033, 0, 5.67302e-16, 5.67302e-16, 5.67302e-16, 5.67302e-16, 5.67302e-16, 5.67302e-16, 5.67302e-16, 5.67302e-16, 5.67302e-16, 5.67302e-16, 5.67302e-16, 5.67302e-16, 5.67302e-16, 1.31495e-06, 5.67302e-16, 0.022202, 5.67302e-16, 5.67302e-16
17.6926, 0, 0.0225575, 5.39834e-16, 1.41421, -0.0225575, 0, 5.39834e-16, 5.39834e-16, 5.39834e-16, 5.39834e-16, 5.39834e-16, 5.39834e-16, 5.39834e-16, 5.39834e-16, 5.39834e-16, 5.39834e-16, 5.39834e-16, 5.39834e-16, 5.39834e-16, 1.31631e-06, 5.39834e-16, 0.0225561, 5.39834e-16, 5.39834e-16
17.7004, 0, 0.0229187, 2.98591e-16, 1.41421, -0.0229187, 0, 2.98591e-16, 2.98591e-16, 2.98591e-16, 2.98591e-16, 2.98591e-16, 2.98591e-16, 2.98591e-16, 2.98591e-16, 2.98591e-16, 2.98591e-16, 2.98591e-16, 2.98591e-16, 2.98591e-16, 1.31768e-06, 2.98591e-16, 0.0229174, 2.98591e-16, 2.98591e-16
17.7083, 0, 0.0232874, 7.46479e-17, 1.41421, -0.0232874, 0, 7.46479e-17, 7.46479e-17, 7.46479e-17, 7.46479e-17, 7.46479e-17, 7.46479e-17, 7.46479e-17, 7.46479e-17, 7.46479e-17, 7.46479e-17, 7.46479e-17, 7.46479e-17, 7.46479e-17, 1.31906e-06, 7.46479e-17, 0.0232861, 7.46479e-17, 7.46479e-17
17.7162, 0, 0.0236637, 0, 1.41421, -0.0236637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32044e-06, 0, 0.0236624, 0, 0
17.7241, 0, 0.0240478, 2.54403e-17, 1.41421, -0.0240478, 0, 2.54403e-17, 2.54403e-17, 2.54403e-17, 2.54403e-17, 2.54403e-17, 2.54403e-17, 2.54403e-17, 2.54403e-17, 2.54403e-17, 2.54403e-17, 2.54403e-17, 2.54403e-17, 2.54403e-17, 1.32183e-06, 2.54403e-17, 0.0240465, 2.54403e-17, 2.54403e-17
17.7319, 0, 0.0244399, 4.52271e-17, 1.41421, -0.0244399, 0, 4.52271e-17, 4.52271e-17, 4.52271e-17, 4.52271e-17, 4.52271e-17, 4.52271e-17, 4.52271e-17, 4.52271e-17, 4.52271e-17, 4.52271e-17, 4.52271e-17, 4.52271e-17, 4.52271e-17, 1.32324e-06, 4.52271e-17, 0.0244386, 4.52271e-17, 4.52271e-17
17.7398, 0, 0.0248403, 2.9857e-17, 1.41421, -0.0248403, 0, 2.9857e-17, 2.9857e-17, 2.9857e-17, 2.9857e-17, 2.9857e-17, 2.9857e-17, 2.9857e-17, 2.9857e-17, 2.9857e-17, 2.9857e-17, 2.9857e-17, 2.9857e-17, 2.9857e-17, 1.32465e-06, 2.9857e-17, 0.024839, 2.9857e-17, 2.9857e-17
17.7477, 0, 0.0252491, 7.46424e-18, 1.41421, -0.0252491, 0, 7.46424e-18, 7.46424e-18, 7.46424e-18, 7.46424e-18, 7.46424e-18, 7.46424e-18, 7.46424e-18, 7.46424e-18, 7.46424e-18, 7.46424e-18, 7.46424e-18, 7.46424e-18, 7.46424e-18, 1.32608e-06, 7.46424e-18, 0.0252478, 7.46424e-18, 7.46424e-18
17.7555, 0, 0.0256666, 0, 1.41421, -0.0256666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32753e-06, 0, 0.0256653, 0, 0
17.7634, 2, 0.0260931, 0, 2, 1.97391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32899e-06, 0, 0.0260918, 0, 0
17.7713, 0, 0.0265288, 0, 1.41421, -0.0265288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33048e-06, 0, 0.0265275, 0, 0
17.7792, 0, 0.0269739, 0, 1.41421, -0.0269739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33199e-06, 0, 0.0269726, 0, 0
17.787, 0, 0.0274289, 0, 1.41421, -0.0274289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33354e-06, 0, 0.0274276, 0, 0
17.7949, 0, 0.0278938, 0, 1.41421, -0.0278938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33511e-06, 0, 0.0278925, 0, 0
17.8028, 0, 0.028369, 0, 1.41421, -0.028369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33673e-06, 0, 0.0283677, 0, 0
17.8106, 0, 0.0288549, 0, 1.41421, -0.0288549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3384e-06, 0, 0.0288536, 0, 0
17.8185, 0, 0.0293516, 0, 1.41421, -0.0293516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34013e-06, 0, 0.0293502, 0, 0
17.8264, 0, 0.0298596, 0, 1.41421, -0.0298596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34192e-06, 0, 0.0298582, 0, 0
17.8343, 0, 0.030379, 0, 1.41421, -0.030379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3438e-06, 0, 0.0303776, 0, 0
17.8421, 0, 0.0309102, 0, 1.41421, -0.0309102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34579e-06, 0, 0.0309089, 0, 0
17.85, 0, 0.0314538, 0, 1.41421, -0.0314538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34789e-06, 0, 0.0314525, 0, 0
17.8579, 0, 0.0320098, 0, 1.41421, -0.0320098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35015e-06, 0, 0.0320084, 0, 0
17.8657, 0, 0.0325786, 0, 1.41421, -0.0325786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35259e-06, 0, 0.0325773, 0, 0
17.8736, 0, 0.0331609, 0, 1.41421, -0.0331609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35526e-06, 0, 0.0331595, 0, 0
17.8815, 2, 0.0337566, 0, 2, 1.96624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35819e-06, 0, 0.0337553, 0, 0
17.8894, 2, 0.0343664, 0, 2, 1.96563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36147e-06, 0, 0.0343651, 0, 0
17.8972, 0, 0.0349907, 0, 1.41421, -0.0349907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36515e-06, 0, 0.0349894, 0, 0
17.9051, 2, 0.0356298, 0, 2, 1.96437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36934e-06, 0, 0.0356284, 0, 0
17.913, 0, 0.036284, 0, 1.41421, -0.036284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37415e-06, 0, 0.0362826, 0, 0
17.9208, 0, 0.0369541, 0, 1.41421, -0.0369541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3797e-06, 0, 0.0369527, 0, 0
17.9287, 0, 0.0376401, 0, 1.41421, -0.0376401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38616e-06, 0, 0.0376387, 0, 0
17.9366, 0, 0.0383427, 0, 1.41421, -0.0383427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39372e-06, 0, 0.0383413, 0, 0
17.9445, 0, 0.0390625, 0, 1.41421, -0.0390625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40262e-06, 0, 0.0390611, 0, 0
17.9523, 0, 0.0397996, 0, 1.41421, -0.0397996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41312e-06, 0, 0.0397982, 0, 0
17.9602, 0, 0.0405547, 0, 1.41421, -0.0405547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42554e-06, 0, 0.0405532, 0, 0
17.9681, 0, 0.0413284, 0, 1.41421, -0.0413284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44025e-06, 0, 0.041327, 0, 0
17.9759, 0, 0.042121, 5.76313e-35, 1.41421, -0.042121, 0, 5.76313e-35, 5.76313e-35, 5.76313e-35, 5.76313e-35, 5.76313e-35, 5.76313e-35, 5.76313e-35, 5.76313e-35, 5.76313e-35, 5.76313e-35, 5.76313e-35, 5.76313e-35, 5.76313e-35, 1.45768e-06, 5.76313e-35, 0.0421195, 5.76313e-35, 5.76313e-35
17.9838, 0, 0.0429331, 1.07166e-34, 1.41421, -0.0429331, 0, 1.07166e-34, 1.07166e-34, 1.07166e-34, 1.07166e-34, 1.07166e-34, 1.07166e-34, 1.07166e-34, 1.07166e-34, 1.07166e-34, 1.07166e-34, 1.07166e-34, 1.07166e-34, 1.07166e-34, 1.47832e-06, 1.07166e-34, 0.0429316, 1.07166e-34, 1.07166e-34
17.9917, 0, 0.0437654, 7.14735e-35, 1.41421, -0.0437654, 0, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 1.50274e-06, 7.14735e-35, 0.0437639, 7.14735e-35, 7.14735e-35
17.9996, 2, 0.044618, 1.78684e-35, 2, 1.95538, 0, 1.78684e-35, 1.78684e-35, 1.78684e-35, 1.78684e-35, 1.78684e-35, 1.78684e-35, 1.78684e-35, 1.78684e-35, 1.78684e-35, 1.78684e-35, 1.78684e-35, 1.78684e-35, 1.78684e-35, 1.53157e-06, 1.78684e-35, 0.0446165, 1.78684e-35, 1.78684e-35
18.0074, 0, 0.0454919, 0, 1.41421, -0.0454919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56553e-06, 0, 0.0454903, 0, 0
18.0153, 0, 0.0463876, 2.30525e-34, 1.41421, -0.0463876, 0, 2.30525e-34, 2.30525e-34, 2.30525e-34, 2.30525e-34, 2.30525e-34, 2.30525e-34, 2.30525e-34, 2.30525e-34, 2.30525e-34, 2.30525e-34, 2.30525e-34, 2.30525e-34, 2.30525e-34, 1.60545e-06, 2.30525e-34, 0.046386, 2.30525e-34, 2.30525e-34
18.0232, 0, 0.0473055, 4.28662e-34, 1.41421, -0.0473055, 0, 4.28662e-34, 4.28662e-34, 4.28662e-34, 4.28662e-34, 4.28662e-34, 4.28662e-34, 4.28662e-34, 4.28662e-34, 4.28662e-34, 4.28662e-34, 4.28662e-34, 4.28662e-34, 4.28662e-34, 1.6522e-06, 4.28662e-34, 0.0473039, 4.28662e-34, 4.28662e-34
18.031, 0, 0.0482463, 2.85894e-34, 1.41421, -0.0482463, 0, 2.85894e-34, 2.85894e-34, 2.85894e-34, 2.85894e-34, 2.85894e-34, 2.85894e-34, 2.85894e-34, 2.85894e-34, 2.85894e-34, 2.85894e-34, 2.85894e-34, 2.85894e-34, 2.85894e-34, 1.70676e-06, 2.85894e-34, 0.0482446, 2.85894e-34, 2.85894e-34
18.0389, 0, 0.0492108, 7.14735e-35, 1.41421, -0.0492108, 0, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 7.14735e-35, 1.77023e-06, 7.14735e-35, 0.049209, 7.14735e-35, 7.14735e-35
18.0468, 0, 0.0501993, 0, 1.41421, -0.0501993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84374e-06, 0, 0.0501974, 0, 0
18.0547, 0, 0.0512125, 4.57716e-34, 1.41421, -0.0512125, 0, 4.57716e-34, 4.57716e-34, 4.57716e-34, 4.57716e-34, 4.57716e-34, 4.57716e-34, 4.57716e-34, 4.57716e-34, 4.57716e-34, 4.57716e-34, 4.57716e-34, 4.57716e-34, 4.57716e-34, 1.92855e-06, 4.57716e-34, 0.0512106, 4.57716e-34, 4.57716e-34
18.0625, 0, 0.0522515, 8.60302e-34, 1.41421, -0.0522515, 0, 8.60302e-34, 8.60302e-34, 8.60302e-34, 8.60302e-34, 8.60302e-34, 8.60302e-34, 8.60302e-34, 8.60302e-34, 8.60302e-34, 8.60302e-34, 8.60302e-34, 8.60302e-34, 8.60302e-34, 2.026e-06, 8.60302e-34, 0.0522495, 8.60302e-34, 8.60302e-34
18.0704, 0, 0.0533165, 5.75152e-34, 1.41421, -0.0533165, 0, 5.75152e-34, 5.75152e-34, 5.75152e-34, 5.75152e-34, 5.75152e-34, 5.75152e-34, 5.75152e-34, 5.75152e-34, 5.75152e-34, 5.75152e-34, 5.75152e-34, 5.75152e-34, 5.75152e-34, 2.13745e-06, 5.75152e-34, 0.0533143, 5.75152e-34, 5.75152e-34
18.0783, 0, 0.0544086, 1.43788e-34, 1.41421, -0.0544086, 0, 1.43788e-34, 1.43788e-34, 1.43788e-34, 1.43788e-34, 1.43788e-34, 1.43788e-34, 1.43788e-34, 1.43788e-34, 1.43788e-34, 1.43788e-34, 1.43788e-34, 1.43788e-34, 1.43788e-34, 2.2644e-06, 1.43788e-34, 0.0544063, 1.43788e-34, 1.43788e-34
18.0862, 0, 0.055528, 0, 1.41421, -0.055528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40828e-06, 0, 0.0555256, 0, 0
18.094, 2, 0.0566758, 2.74344e-34, 2, 1.94332, 0, 2.74344e-34, 2.74344e-34, 2.74344e-34, 2.74344e-34, 2.74344e-34, 2.74344e-34, 2.74344e-34, 2.74344e-34, 2.74344e-34, 2.74344e-34, 2.74344e-34, 2.74344e-34, 2.74344e-34, 2.57063e-06, 2.74344e-34, 0.0566732, 2.74344e-34, 2.74344e-34
18.1019, 0, 0.0578531, 5.18682e-34, 1.41421, -0.0578531, 0, 5.18682e-34, 5.18682e-34, 5.18682e-34, 5.18682e-34, 5.18682e-34, 5.18682e-34, 5.18682e-34, 5.18682e-34, 5.18682e-34, 5.18682e-34, 5.18682e-34, 5.18682e-34, 5.18682e-34, 2.75304e-06, 5.18682e-34, 0.0578504, 5.18682e-34, 5.18682e-34
