   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_173.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.4643, 5080, 5175.76, 54.7078, 71.2881, -95.7642, 0, 54.7079, 54.7078, 5153.27, 77.191, 54.7078, 54.7078, 54.7078, 54.7078, 54.7078, 54.7078, 54.7078, 54.7078, 54.7078, 54.7078, 54.7078, 54.7078, 54.714, 54.7078
6.47217, 4678, 4740.38, 54.6861, 68.4105, -62.3804, 0, 54.6861, 54.6861, 4717.18, 77.8828, 54.6861, 54.6861, 54.6861, 54.6861, 54.6861, 54.6861, 54.6861, 54.6861, 54.6861, 54.6861, 54.6861, 54.6861, 54.692, 54.6861
6.48004, 4374, 4298.25, 54.6583, 66.1513, 75.7476, 0, 54.6584, 54.6584, 4274.56, 78.3411, 54.6583, 54.6583, 54.6583, 54.6583, 54.6583, 54.6583, 54.6583, 54.6583, 54.6583, 54.6583, 54.6583, 54.6583, 54.6639, 54.6583
6.48791, 4036, 3858.76, 54.6247, 63.5453, 177.241, 0, 54.6248, 54.6247, 3834.83, 78.5515, 54.6247, 54.6247, 54.6247, 54.6247, 54.6247, 54.6247, 54.6247, 54.6247, 54.6247, 54.6247, 54.6247, 54.6247, 54.63, 54.6247
6.49579, 3598, 3430.14, 54.5855, 60, 167.862, 0, 54.5856, 54.5856, 3406.21, 78.5074, 54.5855, 54.5855, 54.5855, 54.5855, 54.5855, 54.5855, 54.5855, 54.5855, 54.5855, 54.5855, 54.5855, 54.5855, 54.5906, 54.5855
6.50366, 3094, 3019.57, 54.5414, 55.6417, 74.4319, 0, 54.5415, 54.5414, 2995.89, 78.21, 54.5414, 54.5414, 54.5414, 54.5414, 54.5414, 54.5414, 54.5414, 54.5414, 54.5414, 54.5414, 54.5414, 54.5414, 54.5461, 54.5414
6.51153, 2692, 2632.67, 54.4927, 51.9038, 59.335, 0, 54.4927, 54.4927, 2609.48, 77.6682, 54.4927, 54.4927, 54.4927, 54.4927, 54.4927, 54.4927, 54.4927, 54.4927, 54.4927, 54.4927, 54.4927, 54.4927, 54.4972, 54.4927
6.5194, 2254, 2273.73, 54.4401, 47.4974, -19.7314, 0, 54.4402, 54.4402, 2251.27, 76.8982, 54.4401, 54.4401, 54.4401, 54.4401, 54.4401, 54.4401, 54.4401, 54.4401, 54.4401, 54.4401, 54.4401, 54.4401, 54.4443, 54.4401
6.52727, 1950, 1945.67, 54.3844, 44.1814, 4.33142, 0, 54.3845, 54.3845, 1924.13, 75.923, 54.3844, 54.3844, 54.3844, 54.3844, 54.3844, 54.3844, 54.3844, 54.3844, 54.3844, 54.3844, 54.3844, 54.3844, 54.3884, 54.3844
6.53514, 1708, 1650, 54.3264, 41.3521, 58.0028, 0, 54.3265, 54.3264, 1629.55, 74.7705, 54.3264, 54.3264, 54.3264, 54.3264, 54.3264, 54.3264, 54.3264, 54.3264, 54.3264, 54.3264, 54.3264, 54.3264, 54.3301, 54.3264
6.54301, 1424, 1387.21, 54.2668, 37.7624, 36.7931, 0, 54.2669, 54.2669, 1368, 73.473, 54.2668, 54.2668, 54.2668, 54.2668, 54.2668, 54.2668, 54.2668, 54.2668, 54.2668, 54.2668, 54.2668, 54.2668, 54.2703, 54.2668
6.55089, 1254, 1156.67, 54.2066, 35.4401, 97.3304, 0, 54.2067, 54.2067, 1138.81, 72.065, 54.2066, 54.2066, 54.2066, 54.2066, 54.2066, 54.2066, 54.2066, 54.2066, 54.2066, 54.2066, 54.2066, 54.2066, 54.2098, 54.2066
6.55876, 1038, 957.025, 54.1466, 32.249, 80.9753, 0, 54.1467, 54.1466, 940.586, 70.5821, 54.1466, 54.1466, 54.1466, 54.1466, 54.1466, 54.1466, 54.1466, 54.1466, 54.1466, 54.1466, 54.1466, 54.1466, 54.1495, 54.1466
6.56663, 818, 786.285, 54.0874, 28.6356, 31.7154, 0, 54.0875, 54.0875, 771.31, 69.0594, 54.0874, 54.0874, 54.0874, 54.0874, 54.0874, 54.0874, 54.0874, 54.0874, 54.0874, 54.0874, 54.0874, 54.0874, 54.0901, 54.0874
6.5745, 672, 642.047, 54.03, 25.9615, 29.9529, 0, 54.0301, 54.03, 628.544, 67.53, 54.03, 54.03, 54.03, 54.03, 54.03, 54.03, 54.03, 54.03, 54.03, 54.03, 54.03, 54.03, 54.0325, 54.03
6.58237, 566, 521.627, 53.9748, 23.8328, 44.3728, 0, 53.9749, 53.9748, 509.576, 66.024, 53.9748, 53.9748, 53.9748, 53.9748, 53.9748, 53.9748, 53.9748, 53.9748, 53.9748, 53.9748, 53.9748, 53.9748, 53.977, 53.9748
6.59024, 422, 422.289, 53.9224, 20.5913, -0.288879, 0, 53.9225, 53.9224, 411.641, 64.568, 53.9224, 53.9224, 53.9224, 53.9224, 53.9224, 53.9224, 53.9224, 53.9224, 53.9224, 53.9224, 53.9224, 53.9224, 53.9244, 53.9224
6.59812, 348, 341.259, 53.8732, 18.7083, 6.74097, 0, 53.8734, 53.8733, 331.947, 63.1837, 53.8732, 53.8732, 53.8732, 53.8732, 53.8732, 53.8732, 53.8732, 53.8732, 53.8732, 53.8732, 53.8732, 53.8732, 53.8751, 53.8732
6.60599, 266, 275.923, 53.8277, 16.3707, -9.92334, 0, 53.8278, 53.8277, 267.861, 61.8886, 53.8277, 53.8277, 53.8277, 53.8277, 53.8277, 53.8277, 53.8277, 53.8277, 53.8277, 53.8277, 53.8277, 53.8277, 53.8293, 53.8277
6.61386, 236, 223.817, 53.7859, 15.4272, 12.1827, 0, 53.786, 53.7859, 216.907, 60.6948, 53.7859, 53.7859, 53.7859, 53.7859, 53.7859, 53.7859, 53.7859, 53.7859, 53.7859, 53.7859, 53.7859, 53.7859, 53.7873, 53.7859
6.62173, 198, 182.71, 53.7479, 14.1421, 15.2901, 0, 53.748, 53.7479, 176.846, 59.61, 53.7479, 53.7479, 53.7479, 53.7479, 53.7479, 53.7479, 53.7479, 53.7479, 53.7479, 53.7479, 53.7479, 53.7479, 53.7491, 53.7479
6.6296, 140, 150.635, 53.7137, 11.9164, -10.6347, 0, 53.7139, 53.7137, 145.709, 58.6379, 53.7137, 53.7137, 53.7137, 53.7137, 53.7137, 53.7137, 53.7137, 53.7137, 53.7137, 53.7137, 53.7137, 53.7137, 53.7148, 53.7137
6.63747, 116, 125.866, 53.6832, 10.8628, -9.86624, 0, 53.6834, 53.6833, 121.77, 57.7784, 53.6832, 53.6832, 53.6832, 53.6832, 53.6832, 53.6832, 53.6832, 53.6832, 53.6832, 53.6832, 53.6832, 53.6832, 53.6842, 53.6832
6.64534, 114, 106.94, 53.6563, 10.7703, 7.05998, 0, 53.6565, 53.6563, 103.567, 57.0281, 53.6563, 53.6563, 53.6563, 53.6563, 53.6563, 53.6563, 53.6563, 53.6563, 53.6563, 53.6563, 53.6563, 53.6563, 53.6571, 53.6563
6.65322, 80, 92.6259, 53.6326, 9.05539, -12.6259, 0, 53.6329, 53.6326, 89.8763, 56.3812, 53.6326, 53.6326, 53.6326, 53.6326, 53.6326, 53.6326, 53.6326, 53.6326, 53.6326, 53.6326, 53.6326, 53.6326, 53.6333, 53.6326
6.66109, 86, 81.9089, 53.6119, 9.38083, 4.09107, 0, 53.6122, 53.6119, 79.6896, 55.8304, 53.6119, 53.6119, 53.6119, 53.6119, 53.6119, 53.6119, 53.6119, 53.6119, 53.6119, 53.6119, 53.6119, 53.6119, 53.6125, 53.6119
6.66896, 76, 73.9648, 53.5938, 8.83176, 2.03516, 0, 53.5942, 53.5939, 72.1911, 55.3667, 53.5938, 53.5938, 53.5938, 53.5938, 53.5938, 53.5938, 53.5938, 53.5938, 53.5938, 53.5938, 53.5938, 53.5938, 53.5943, 53.5938
6.67683, 74, 68.1343, 53.5781, 8.7178, 5.86567, 0, 53.5785, 53.5781, 66.7307, 54.9809, 53.5781, 53.5781, 53.5781, 53.5781, 53.5781, 53.5781, 53.5781, 53.5781, 53.5781, 53.5781, 53.5781, 53.5781, 53.5784, 53.5781
6.6847, 66, 63.8961, 53.5642, 8.24621, 2.10394, 0, 53.5647, 53.5642, 62.7961, 54.6633, 53.5642, 53.5642, 53.5642, 53.5642, 53.5642, 53.5642, 53.5642, 53.5642, 53.5642, 53.5642, 53.5642, 53.5642, 53.5645, 53.5642
6.69257, 58, 60.8464, 53.5519, 7.74597, -2.84638, 0, 53.5525, 53.5519, 59.9927, 54.4047, 53.5519, 53.5519, 53.5519, 53.5519, 53.5519, 53.5519, 53.5519, 53.5519, 53.5519, 53.5519, 53.5519, 53.5519, 53.5522, 53.5519
6.70044, 58, 58.6743, 53.5409, 7.74597, -0.674343, 0, 53.5417, 53.541, 58.0182, 54.1961, 53.5409, 53.5409, 53.5409, 53.5409, 53.5409, 53.5409, 53.5409, 53.5409, 53.5409, 53.5409, 53.5409, 53.5409, 53.5411, 53.5409
6.70832, 68, 57.1451, 53.5309, 8.3666, 10.8549, 0, 53.5318, 53.5309, 56.6457, 54.0293, 53.5309, 53.5309, 53.5309, 53.5309, 53.5309, 53.5309, 53.5309, 53.5309, 53.5309, 53.5309, 53.5309, 53.5309, 53.531, 53.5309
6.71619, 60, 56.0846, 53.5215, 7.87401, 3.91542, 0, 53.5225, 53.5215, 55.7079, 53.8969, 53.5215, 53.5215, 53.5215, 53.5215, 53.5215, 53.5215, 53.5215, 53.5215, 53.5215, 53.5215, 53.5215, 53.5215, 53.5216, 53.5215
6.72406, 74, 55.3652, 53.5125, 8.7178, 18.6348, 0, 53.5137, 53.5125, 55.0837, 53.7926, 53.5125, 53.5125, 53.5125, 53.5125, 53.5125, 53.5125, 53.5125, 53.5125, 53.5125, 53.5125, 53.5125, 53.5125, 53.5126, 53.5125
6.73193, 70, 54.8968, 53.5037, 8.48528, 15.1032, 0, 53.5052, 53.5037, 54.6882, 53.7106, 53.5037, 53.5037, 53.5037, 53.5037, 53.5037, 53.5037, 53.5037, 53.5037, 53.5037, 53.5037, 53.5037, 53.5037, 53.5037, 53.5037
6.7398, 60, 54.6181, 53.4948, 7.87401, 5.38192, 0, 53.4966, 53.4948, 54.4648, 53.6463, 53.4948, 53.4948, 53.4948, 53.4948, 53.4948, 53.4948, 53.4948, 53.4948, 53.4948, 53.4948, 53.4948, 53.4948, 53.4949, 53.4948
6.74767, 62, 54.4911, 53.4858, 8, 7.50887, 0, 53.4879, 53.4858, 54.3792, 53.5956, 53.4858, 53.4858, 53.4858, 53.4858, 53.4858, 53.4858, 53.4858, 53.4858, 53.4858, 53.4858, 53.4858, 53.4858, 53.4858, 53.4858
6.75555, 46, 54.4972, 53.4765, 6.9282, -8.49722, 0, 53.4789, 53.4765, 54.416, 53.5552, 53.4765, 53.4765, 53.4765, 53.4765, 53.4765, 53.4765, 53.4765, 53.4765, 53.4765, 53.4765, 53.4765, 53.4765, 53.4765, 53.4765
6.76342, 52, 54.6345, 53.4667, 7.34847, -2.63446, 0, 53.4695, 53.4667, 54.5756, 53.5227, 53.4667, 53.4667, 53.4667, 53.4667, 53.4667, 53.4667, 53.4667, 53.4667, 53.4667, 53.4667, 53.4667, 53.4667, 53.4667, 53.4667
6.77129, 58, 54.9168, 53.4563, 7.74597, 3.08319, 0, 53.4595, 53.4564, 54.8741, 53.4958, 53.4563, 53.4563, 53.4563, 53.4563, 53.4563, 53.4563, 53.4563, 53.4563, 53.4563, 53.4563, 53.4563, 53.4563, 53.4564, 53.4563
6.77916, 92, 55.3741, 53.4454, 9.69536, 36.6259, 0, 53.449, 53.4454, 55.3429, 53.4729, 53.4454, 53.4454, 53.4454, 53.4454, 53.4454, 53.4454, 53.4454, 53.4454, 53.4454, 53.4454, 53.4454, 53.4454, 53.4454, 53.4454
6.78703, 74, 56.0533, 53.4337, 8.7178, 17.9467, 0, 53.4378, 53.4337, 56.0302, 53.4527, 53.4337, 53.4337, 53.4337, 53.4337, 53.4337, 53.4337, 53.4337, 53.4337, 53.4337, 53.4337, 53.4337, 53.4337, 53.4337, 53.4337
6.7949, 64, 57.0205, 53.4213, 8.12404, 6.9795, 0, 53.4259, 53.4213, 57.0029, 53.4343, 53.4213, 53.4213, 53.4213, 53.4213, 53.4213, 53.4213, 53.4213, 53.4213, 53.4213, 53.4213, 53.4213, 53.4213, 53.4213, 53.4213
6.80277, 76, 58.3636, 53.408, 8.83176, 17.6364, 0, 53.413, 53.408, 58.3497, 53.4168, 53.408, 53.408, 53.408, 53.408, 53.408, 53.408, 53.408, 53.408, 53.408, 53.408, 53.408, 53.408, 53.408, 53.408
6.81065, 80, 60.1961, 53.3937, 9.05539, 19.8039, 0, 53.3993, 53.3937, 60.1846, 53.3996, 53.3937, 53.3937, 53.3937, 53.3937, 53.3937, 53.3937, 53.3937, 53.3937, 53.3937, 53.3937, 53.3937, 53.3937, 53.3937, 53.3937
6.81852, 84, 62.6593, 53.3784, 9.27362, 21.3407, 0, 53.3845, 53.3784, 62.6493, 53.3824, 53.3784, 53.3784, 53.3784, 53.3784, 53.3784, 53.3784, 53.3784, 53.3784, 53.3784, 53.3784, 53.3784, 53.3784, 53.3784, 53.3784
6.82639, 104, 65.9275, 53.3619, 10.2956, 38.0725, 0, 53.3685, 53.3619, 65.9184, 53.3645, 53.3619, 53.3619, 53.3619, 53.3619, 53.3619, 53.3619, 53.3619, 53.3619, 53.3619, 53.3619, 53.3619, 53.3619, 53.3619, 53.3619
6.83426, 90, 70.21, 53.344, 9.59166, 19.79, 0, 53.351, 53.344, 70.2013, 53.3457, 53.344, 53.344, 53.344, 53.344, 53.344, 53.344, 53.344, 53.344, 53.344, 53.344, 53.344, 53.344, 53.344, 53.344
6.84213, 104, 75.7536, 53.3245, 10.2956, 28.2464, 0, 53.3319, 53.3245, 75.7451, 53.3256, 53.3245, 53.3245, 53.3245, 53.3245, 53.3245, 53.3245, 53.3245, 53.3245, 53.3245, 53.3245, 53.3245, 53.3245, 53.3245, 53.3245
6.85, 110, 82.8437, 53.303, 10.583, 27.1563, 0, 53.3108, 53.303, 82.8352, 53.3037, 53.303, 53.303, 53.303, 53.303, 53.303, 53.303, 53.303, 53.303, 53.303, 53.303, 53.303, 53.303, 53.303, 53.303
6.85787, 92, 91.8032, 53.2791, 9.69536, 0.196793, 0, 53.2872, 53.2791, 91.7946, 53.2795, 53.2791, 53.2791, 53.2791, 53.2791, 53.2791, 53.2791, 53.2791, 53.2791, 53.2791, 53.2791, 53.2791, 53.2791, 53.2791, 53.2791
6.86575, 126, 102.989, 53.2521, 11.3137, 23.0113, 0, 53.2605, 53.2521, 102.98, 53.2524, 53.2521, 53.2521, 53.2521, 53.2521, 53.2521, 53.2521, 53.2521, 53.2521, 53.2521, 53.2521, 53.2521, 53.2521, 53.2521, 53.2521
6.87362, 130, 116.786, 53.2214, 11.4891, 13.2135, 0, 53.2299, 53.2214, 116.778, 53.2215, 53.2214, 53.2214, 53.2214, 53.2214, 53.2214, 53.2214, 53.2214, 53.2214, 53.2214, 53.2214, 53.2214, 53.2214, 53.2214, 53.2214
6.88149, 146, 133.599, 53.1858, 12.1655, 12.4008, 0, 53.1945, 53.1858, 133.59, 53.1859, 53.1858, 53.1858, 53.1858, 53.1858, 53.1858, 53.1858, 53.1858, 53.1858, 53.1858, 53.1858, 53.1858, 53.1858, 53.1858, 53.1858
6.88936, 198, 153.833, 53.1442, 14.1421, 44.1673, 0, 53.1529, 53.1442, 153.824, 53.1443, 53.1442, 53.1442, 53.1442, 53.1442, 53.1442, 53.1442, 53.1442, 53.1442, 53.1442, 53.1442, 53.1442, 53.1442, 53.1442, 53.1442
6.89723, 228, 177.886, 53.0949, 15.1658, 50.1142, 0, 53.1036, 53.0949, 177.877, 53.095, 53.0949, 53.0949, 53.0949, 53.0949, 53.0949, 53.0949, 53.0949, 53.0949, 53.0949, 53.0949, 53.0949, 53.0949, 53.0949, 53.0949
6.9051, 240, 206.113, 53.0361, 15.5563, 33.8872, 0, 53.0446, 53.0361, 206.104, 53.0361, 53.0361, 53.0361, 53.0361, 53.0361, 53.0361, 53.0361, 53.0361, 53.0361, 53.0361, 53.0361, 53.0361, 53.0361, 53.0361, 53.0361
6.91298, 278, 238.823, 52.9653, 16.7332, 39.1771, 0, 52.9736, 52.9653, 238.815, 52.9653, 52.9653, 52.9653, 52.9653, 52.9653, 52.9653, 52.9653, 52.9653, 52.9653, 52.9653, 52.9653, 52.9653, 52.9653, 52.9653, 52.9653
6.92085, 344, 276.226, 52.8796, 18.6011, 67.7745, 0, 52.8877, 52.8796, 276.217, 52.8796, 52.8796, 52.8796, 52.8796, 52.8796, 52.8796, 52.8796, 52.8796, 52.8796, 52.8796, 52.8796, 52.8796, 52.8796, 52.8796, 52.8796
6.92872, 348, 318.432, 52.7758, 18.7083, 29.5677, 0, 52.7835, 52.7758, 318.425, 52.7758, 52.7758, 52.7758, 52.7758, 52.7758, 52.7758, 52.7758, 52.7758, 52.7758, 52.7758, 52.7758, 52.7758, 52.7758, 52.7758, 52.7758
6.93659, 368, 365.408, 52.6499, 19.2354, 2.59216, 0, 52.6572, 52.65, 365.401, 52.6499, 52.6499, 52.6499, 52.6499, 52.6499, 52.6499, 52.6499, 52.6499, 52.6499, 52.6499, 52.6499, 52.6499, 52.6499, 52.6499, 52.6499
6.94446, 484, 416.956, 52.4975, 22.0454, 67.0443, 0, 52.5044, 52.4975, 416.949, 52.4975, 52.4975, 52.4975, 52.4975, 52.4975, 52.4975, 52.4975, 52.4975, 52.4975, 52.4975, 52.4975, 52.4975, 52.4975, 52.4975, 52.4975
6.95233, 504, 472.693, 52.3136, 22.4944, 31.3067, 0, 52.32, 52.3136, 472.687, 52.3136, 52.3136, 52.3136, 52.3136, 52.3136, 52.3136, 52.3136, 52.3136, 52.3136, 52.3136, 52.3136, 52.3136, 52.3136, 52.3136, 52.3136
6.9602, 510, 532.053, 52.0926, 22.6274, -22.0533, 0, 52.0986, 52.0927, 532.047, 52.0926, 52.0926, 52.0926, 52.0926, 52.0926, 52.0926, 52.0926, 52.0926, 52.0926, 52.0926, 52.0926, 52.0926, 52.0926, 52.0926, 52.0926
6.96808, 640, 594.258, 51.8287, 25.3377, 45.7416, 0, 51.8342, 51.8288, 594.253, 51.8287, 51.8287, 51.8287, 51.8287, 51.8287, 51.8287, 51.8287, 51.8287, 51.8287, 51.8287, 51.8287, 51.8287, 51.8287, 51.8287, 51.8287
6.97595, 644, 658.34, 51.5156, 25.4165, -14.3401, 0, 51.5206, 51.5157, 658.335, 51.5156, 51.5156, 51.5156, 51.5156, 51.5156, 51.5156, 51.5156, 51.5156, 51.5156, 51.5156, 51.5156, 51.5156, 51.5156, 51.5156, 51.5156
6.98382, 654, 723.153, 51.1468, 25.6125, -69.1531, 0, 51.1512, 51.1468, 723.149, 51.1468, 51.1468, 51.1468, 51.1468, 51.1468, 51.1468, 51.1468, 51.1468, 51.1468, 51.1468, 51.1468, 51.1468, 51.1468, 51.1468, 51.1468
6.99169, 820, 787.398, 50.7158, 28.6705, 32.6017, 0, 50.7197, 50.7158, 787.394, 50.7158, 50.7158, 50.7158, 50.7158, 50.7158, 50.7158, 50.7158, 50.7158, 50.7158, 50.7158, 50.7158, 50.7158, 50.7158, 50.7158, 50.7158
6.99956, 854, 849.898, 50.4316, 29.2575, 4.10248, 0, 50.4351, 50.4316, 849.894, 50.4316, 50.4316, 50.4316, 50.4316, 50.4316, 50.4316, 50.4316, 50.4316, 50.4316, 50.4316, 50.4316, 50.4316, 50.4316, 50.4316, 50.4316
7.00743, 890, 908.242, 49.3629, 29.8664, -18.2424, 0, 49.366, 49.3629, 908.239, 49.3629, 49.3629, 49.3629, 49.3629, 49.3629, 49.3629, 49.3629, 49.3629, 49.3629, 49.3629, 49.3629, 49.3629, 49.3629, 49.3629, 49.3629
7.0153, 928, 961.623, 48.1568, 30.4959, -33.6226, 0, 48.1595, 48.1568, 961.62, 48.1568, 48.1568, 48.1568, 48.1568, 48.1568, 48.1568, 48.1568, 48.1568, 48.1568, 48.1568, 48.1568, 48.1568, 48.1568, 48.1568, 48.1568
7.02318, 1006, 1008.69, 46.8892, 31.749, -2.69464, 0, 46.8915, 46.8892, 1008.69, 46.8892, 46.8892, 46.8892, 46.8892, 46.8892, 46.8892, 46.8892, 46.8892, 46.8892, 46.8892, 46.8892, 46.8892, 46.8892, 46.8892, 46.8892
7.03105, 996, 1048.16, 45.5639, 31.5911, -52.1602, 0, 45.5659, 45.564, 1048.16, 45.5639, 45.5639, 45.5639, 45.5639, 45.5639, 45.5639, 45.5639, 45.5639, 45.5639, 45.5639, 45.5639, 45.5639, 45.5639, 45.5639, 45.5639
7.03892, 1016, 1078.89, 44.1865, 31.9061, -62.8948, 0, 44.1882, 44.1865, 1078.89, 44.1865, 44.1865, 44.1865, 44.1865, 44.1865, 44.1865, 44.1865, 44.1865, 44.1865, 44.1865, 44.1865, 44.1865, 44.1865, 44.1865, 44.1865
7.04679, 1104, 1100, 42.7639, 33.2566, 4.00061, 0, 42.7654, 42.764, 1100, 42.7639, 42.7639, 42.7639, 42.7639, 42.7639, 42.7639, 42.7639, 42.7639, 42.7639, 42.7639, 42.7639, 42.7639, 42.7639, 42.7639, 42.7639
7.05466, 1020, 1110.85, 41.3049, 31.9687, -90.8468, 0, 41.3061, 41.3049, 1110.85, 41.3049, 41.3049, 41.3049, 41.3049, 41.3049, 41.3049, 41.3049, 41.3049, 41.3049, 41.3049, 41.3049, 41.3049, 41.3049, 41.3049, 41.3049
7.06253, 962, 1111.1, 39.8194, 31.0483, -149.103, 0, 39.8204, 39.8194, 1111.1, 39.8194, 39.8194, 39.8194, 39.8194, 39.8194, 39.8194, 39.8194, 39.8194, 39.8194, 39.8194, 39.8194, 39.8194, 39.8194, 39.8194, 39.8194
7.07041, 1026, 1100.75, 38.3186, 32.0624, -74.7512, 0, 38.3195, 38.3186, 1100.75, 38.3186, 38.3186, 38.3186, 38.3186, 38.3186, 38.3186, 38.3186, 38.3186, 38.3186, 38.3186, 38.3186, 38.3186, 38.3186, 38.3186, 38.3186
7.07828, 1122, 1080.09, 36.8143, 33.5261, 41.9132, 0, 36.815, 36.8144, 1080.09, 36.8143, 36.8143, 36.8143, 36.8143, 36.8143, 36.8143, 36.8143, 36.8143, 36.8143, 36.8143, 36.8143, 36.8143, 36.8143, 36.8143, 36.8143
7.08615, 984, 1049.7, 35.319, 31.4006, -65.7039, 0, 35.3196, 35.319, 1049.7, 35.319, 35.319, 35.319, 35.319, 35.319, 35.319, 35.319, 35.319, 35.319, 35.319, 35.319, 35.319, 35.319, 35.319, 35.319
7.09402, 908, 1010.47, 33.8452, 30.1662, -102.469, 0, 33.8457, 33.8453, 1010.47, 33.8452, 33.8452, 33.8452, 33.8452, 33.8452, 33.8452, 33.8452, 33.8452, 33.8452, 33.8452, 33.8452, 33.8452, 33.8452, 33.8452, 33.8452
7.10189, 866, 963.463, 32.4049, 29.4618, -97.4633, 0, 32.4053, 32.4049, 963.463, 32.4049, 32.4049, 32.4049, 32.4049, 32.4049, 32.4049, 32.4049, 32.4049, 32.4049, 32.4049, 32.4049, 32.4049, 32.4049, 32.4049, 32.4049
7.10976, 862, 909.964, 31.0098, 29.3939, -47.9645, 0, 31.0102, 31.0098, 909.964, 31.0098, 31.0098, 31.0098, 31.0098, 31.0098, 31.0098, 31.0098, 31.0098, 31.0098, 31.0098, 31.0098, 31.0098, 31.0098, 31.0098, 31.0098
7.11763, 738, 851.347, 29.6697, 27.2029, -113.347, 0, 29.6701, 29.6698, 851.346, 29.6697, 29.6697, 29.6697, 29.6697, 29.6697, 29.6697, 29.6697, 29.6697, 29.6697, 29.6697, 29.6697, 29.6697, 29.6697, 29.6697, 29.6697
7.12551, 722, 789.056, 28.3937, 26.9072, -67.0558, 0, 28.394, 28.3937, 789.055, 28.3937, 28.3937, 28.3937, 28.3937, 28.3937, 28.3937, 28.3937, 28.3937, 28.3937, 28.3937, 28.3937, 28.3937, 28.3937, 28.3937, 28.3937
7.13338, 624, 724.538, 27.1883, 25.02, -100.538, 0, 27.1886, 27.1883, 724.537, 27.1883, 27.1883, 27.1883, 27.1883, 27.1883, 27.1883, 27.1883, 27.1883, 27.1883, 27.1883, 27.1883, 27.1883, 27.1883, 27.1883, 27.1883
7.14125, 674, 659.169, 26.0585, 26, 14.8315, 0, 26.0587, 26.0585, 659.168, 26.0585, 26.0585, 26.0585, 26.0585, 26.0585, 26.0585, 26.0585, 26.0585, 26.0585, 26.0585, 26.0585, 26.0585, 26.0585, 26.0585, 26.0585
7.14912, 546, 594.251, 25.0075, 23.4094, -48.251, 0, 25.0077, 25.0076, 594.251, 25.0075, 25.0075, 25.0075, 25.0075, 25.0075, 25.0075, 25.0075, 25.0075, 25.0075, 25.0075, 25.0075, 25.0075, 25.0075, 25.0075, 25.0075
7.15699, 482, 530.921, 24.0366, 22, -48.9208, 0, 24.0368, 24.0367, 530.92, 24.0366, 24.0366, 24.0366, 24.0366, 24.0366, 24.0366, 24.0366, 24.0366, 24.0366, 24.0366, 24.0366, 24.0366, 24.0366, 24.0367, 24.0366
7.16486, 412, 470.161, 23.1453, 20.347, -58.1614, 0, 23.1455, 23.1454, 470.161, 23.1453, 23.1453, 23.1453, 23.1453, 23.1453, 23.1453, 23.1453, 23.1453, 23.1453, 23.1453, 23.1453, 23.1453, 23.1453, 23.1454, 23.1453
7.17273, 378, 412.769, 22.3315, 19.4936, -34.7691, 0, 22.3317, 22.3316, 412.769, 22.3315, 22.3315, 22.3315, 22.3315, 22.3315, 22.3315, 22.3315, 22.3315, 22.3315, 22.3315, 22.3315, 22.3315, 22.3315, 22.3315, 22.3315
7.18061, 318, 359.351, 21.5916, 17.8885, -41.351, 0, 21.5918, 21.5918, 359.351, 21.5916, 21.5916, 21.5916, 21.5916, 21.5916, 21.5916, 21.5916, 21.5916, 21.5916, 21.5916, 21.5916, 21.5916, 21.5916, 21.5916, 21.5916
7.18848, 244, 310.314, 20.9201, 15.6844, -66.3136, 0, 20.9203, 20.9204, 310.313, 20.9201, 20.9201, 20.9201, 20.9201, 20.9201, 20.9201, 20.9201, 20.9201, 20.9201, 20.9201, 20.9201, 20.9201, 20.9201, 20.9202, 20.9201
7.19635, 202, 265.907, 20.3108, 14.2829, -63.9072, 0, 20.311, 20.3112, 265.906, 20.3108, 20.3108, 20.3108, 20.3108, 20.3108, 20.3108, 20.3108, 20.3108, 20.3108, 20.3108, 20.3108, 20.3108, 20.3108, 20.3109, 20.3108
7.20422, 198, 226.199, 19.7566, 14.1421, -28.1992, 0, 19.7568, 19.7571, 226.198, 19.7566, 19.7566, 19.7566, 19.7566, 19.7566, 19.7566, 19.7566, 19.7566, 19.7566, 19.7566, 19.7566, 19.7566, 19.7566, 19.7567, 19.7566
7.21209, 150, 191.139, 19.2497, 12.3288, -41.1394, 0, 19.2499, 19.2505, 191.138, 19.2497, 19.2497, 19.2497, 19.2497, 19.2497, 19.2497, 19.2497, 19.2497, 19.2497, 19.2497, 19.2497, 19.2497, 19.2497, 19.2499, 19.2497
7.21996, 146, 160.549, 18.7826, 12.1655, -14.5493, 0, 18.7828, 18.7837, 160.548, 18.7826, 18.7826, 18.7826, 18.7826, 18.7826, 18.7826, 18.7826, 18.7826, 18.7826, 18.7826, 18.7826, 18.7826, 18.7826, 18.7828, 18.7826
7.22784, 116, 134.165, 18.3483, 10.8628, -18.1653, 0, 18.3485, 18.3497, 134.163, 18.3483, 18.3483, 18.3483, 18.3483, 18.3483, 18.3483, 18.3483, 18.3483, 18.3483, 18.3483, 18.3483, 18.3483, 18.3483, 18.3486, 18.3483
