   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_64.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.1103, 2, 0.346568, 0.195349, 2, 1.65343, 0, 0.195349, 0.195349, 0.195349, 0.195349, 0.195349, 0.195349, 0.195349, 0.195349, 0.195349, 0.195349, 0.195349, 0.195349, 0.195349, 0.195349, 0.19535, 0.195349, 0.195349, 0.346567, 0.195349
14.1181, 0, 0.34265, 0.190223, 1.41421, -0.34265, 0, 0.190223, 0.190223, 0.190223, 0.190223, 0.190223, 0.190223, 0.190223, 0.190223, 0.190223, 0.190223, 0.190223, 0.190223, 0.190223, 0.190223, 0.190224, 0.190223, 0.190223, 0.342649, 0.190223
14.126, 2, 0.337524, 0.184798, 2, 1.66248, 0, 0.184798, 0.184798, 0.184798, 0.184798, 0.184798, 0.184798, 0.184798, 0.184798, 0.184798, 0.184798, 0.184798, 0.184798, 0.184798, 0.184798, 0.184799, 0.184798, 0.184798, 0.337524, 0.184798
14.1339, 6, 0.331284, 0.179171, 2.82843, 5.66872, 0, 0.179171, 0.179171, 0.179171, 0.179171, 0.179171, 0.179171, 0.179171, 0.179171, 0.179171, 0.179171, 0.179171, 0.179171, 0.179171, 0.179171, 0.179172, 0.179171, 0.179171, 0.331283, 0.179171
14.1418, 0, 0.324091, 0.173493, 1.41421, -0.324091, 0, 0.173493, 0.173493, 0.173493, 0.173493, 0.173493, 0.173493, 0.173493, 0.173493, 0.173493, 0.173493, 0.173493, 0.173493, 0.173493, 0.173493, 0.173494, 0.173493, 0.173493, 0.32409, 0.173493
14.1497, 0, 0.316117, 0.167906, 1.41421, -0.316117, 0, 0.167906, 0.167906, 0.167906, 0.167906, 0.167906, 0.167906, 0.167906, 0.167906, 0.167906, 0.167906, 0.167906, 0.167906, 0.167906, 0.167906, 0.167907, 0.167906, 0.167906, 0.316116, 0.167906
14.1575, 0, 0.308019, 0.163024, 1.41421, -0.308019, 0, 0.163024, 0.163024, 0.163024, 0.163024, 0.163024, 0.163024, 0.163024, 0.163024, 0.163024, 0.163024, 0.163024, 0.163024, 0.163024, 0.163024, 0.163025, 0.163024, 0.163024, 0.308018, 0.163024
14.1654, 0, 0.298883, 0.157878, 1.41421, -0.298883, 0, 0.157878, 0.157878, 0.157878, 0.157878, 0.157878, 0.157878, 0.157878, 0.157878, 0.157878, 0.157878, 0.157878, 0.157878, 0.157878, 0.157878, 0.157879, 0.157878, 0.157878, 0.298882, 0.157878
14.1733, 2, 0.288866, 0.152556, 2, 1.71113, 0, 0.152556, 0.152556, 0.152556, 0.152556, 0.152556, 0.152556, 0.152556, 0.152556, 0.152556, 0.152556, 0.152556, 0.152556, 0.152556, 0.152556, 0.152557, 0.152556, 0.152556, 0.288865, 0.152556
14.1812, 4, 0.27819, 0.147197, 2.44949, 3.72181, 0, 0.147197, 0.147197, 0.147197, 0.147197, 0.147197, 0.147197, 0.147197, 0.147197, 0.147197, 0.147197, 0.147197, 0.147197, 0.147197, 0.147197, 0.147198, 0.147197, 0.147197, 0.278189, 0.147197
14.1891, 4, 0.267071, 0.141934, 2.44949, 3.73293, 0, 0.141934, 0.141934, 0.141934, 0.141934, 0.141934, 0.141934, 0.141934, 0.141934, 0.141934, 0.141934, 0.141934, 0.141934, 0.141934, 0.141934, 0.141935, 0.141934, 0.141934, 0.26707, 0.141934
14.1969, 0, 0.256301, 0.137465, 1.41421, -0.256301, 0, 0.137465, 0.137465, 0.137465, 0.137465, 0.137465, 0.137465, 0.137465, 0.137465, 0.137465, 0.137465, 0.137465, 0.137465, 0.137465, 0.137465, 0.137466, 0.137465, 0.137465, 0.2563, 0.137465
14.2048, 0, 0.244939, 0.132753, 1.41421, -0.244939, 0, 0.132753, 0.132753, 0.132753, 0.132753, 0.132753, 0.132753, 0.132753, 0.132753, 0.132753, 0.132753, 0.132753, 0.132753, 0.132753, 0.132753, 0.132754, 0.132753, 0.132753, 0.244938, 0.132753
14.2127, 4, 0.233156, 0.127872, 2.44949, 3.76684, 0, 0.127872, 0.127872, 0.127872, 0.127872, 0.127872, 0.127872, 0.127872, 0.127872, 0.127872, 0.127872, 0.127872, 0.127872, 0.127872, 0.127872, 0.127873, 0.127872, 0.127872, 0.233155, 0.127872
14.2206, 0, 0.221184, 0.12296, 1.41421, -0.221184, 0, 0.12296, 0.12296, 0.12296, 0.12296, 0.12296, 0.12296, 0.12296, 0.12296, 0.12296, 0.12296, 0.12296, 0.12296, 0.12296, 0.12296, 0.122961, 0.12296, 0.12296, 0.221183, 0.12296
14.2285, 2, 0.209242, 0.118143, 2, 1.79076, 0, 0.118143, 0.118143, 0.118143, 0.118143, 0.118143, 0.118143, 0.118143, 0.118143, 0.118143, 0.118143, 0.118143, 0.118143, 0.118143, 0.118143, 0.118144, 0.118143, 0.118143, 0.209241, 0.118143
14.2364, 0, 0.197971, 0.113975, 1.41421, -0.197971, 0, 0.113975, 0.113975, 0.113975, 0.113975, 0.113975, 0.113975, 0.113975, 0.113975, 0.113975, 0.113975, 0.113975, 0.113975, 0.113975, 0.113975, 0.113976, 0.113975, 0.113975, 0.19797, 0.113975
14.2442, 0, 0.186591, 0.109601, 1.41421, -0.186591, 0, 0.109601, 0.109601, 0.109601, 0.109601, 0.109601, 0.109601, 0.109601, 0.109601, 0.109601, 0.109601, 0.109601, 0.109601, 0.109601, 0.109601, 0.109602, 0.109601, 0.109601, 0.18659, 0.109601
14.2521, 0, 0.175241, 0.105085, 1.41421, -0.175241, 0, 0.105085, 0.105085, 0.105085, 0.105085, 0.105085, 0.105085, 0.105085, 0.105085, 0.105085, 0.105085, 0.105085, 0.105085, 0.105085, 0.105085, 0.105086, 0.105085, 0.105085, 0.17524, 0.105085
14.26, 0, 0.164107, 0.100552, 1.41421, -0.164107, 0, 0.100552, 0.100552, 0.100552, 0.100552, 0.100552, 0.100552, 0.100552, 0.100552, 0.100552, 0.100552, 0.100552, 0.100552, 0.100552, 0.100552, 0.100553, 0.100552, 0.100552, 0.164107, 0.100552
14.2679, 0, 0.153358, 0.09612, 1.41421, -0.153358, 0, 0.09612, 0.09612, 0.09612, 0.09612, 0.09612, 0.09612, 0.09612, 0.09612, 0.09612, 0.09612, 0.09612, 0.09612, 0.09612, 0.09612, 0.096121, 0.09612, 0.09612, 0.153357, 0.09612
14.2758, 2, 0.14361, 0.0923624, 2, 1.85639, 0, 0.0923624, 0.0923624, 0.0923624, 0.0923624, 0.0923624, 0.0923624, 0.0923624, 0.0923624, 0.0923624, 0.0923624, 0.0923624, 0.0923624, 0.0923624, 0.0923624, 0.0923633, 0.0923624, 0.0923624, 0.143609, 0.0923624
14.2836, 0, 0.134053, 0.0884352, 1.41421, -0.134053, 0, 0.0884352, 0.0884352, 0.0884352, 0.0884352, 0.0884352, 0.0884352, 0.0884352, 0.0884352, 0.0884352, 0.0884352, 0.0884352, 0.0884352, 0.0884352, 0.0884352, 0.0884361, 0.0884352, 0.0884352, 0.134052, 0.0884352
14.2915, 0, 0.124752, 0.0843838, 1.41421, -0.124752, 0, 0.0843838, 0.0843838, 0.0843838, 0.0843838, 0.0843838, 0.0843838, 0.0843838, 0.0843838, 0.0843838, 0.0843838, 0.0843838, 0.0843838, 0.0843838, 0.0843838, 0.0843847, 0.0843838, 0.0843838, 0.124751, 0.0843838
14.2994, 0, 0.115841, 0.0803252, 1.41421, -0.115841, 0, 0.0803252, 0.0803252, 0.0803252, 0.0803252, 0.0803252, 0.0803252, 0.0803252, 0.0803252, 0.0803252, 0.0803252, 0.0803252, 0.0803252, 0.0803252, 0.0803252, 0.0803261, 0.0803252, 0.0803252, 0.11584, 0.0803252
14.3073, 0, 0.107432, 0.0763666, 1.41421, -0.107432, 0, 0.0763666, 0.0763666, 0.0763666, 0.0763666, 0.0763666, 0.0763666, 0.0763666, 0.0763666, 0.0763666, 0.0763666, 0.0763666, 0.0763666, 0.0763666, 0.0763666, 0.0763675, 0.0763666, 0.0763666, 0.107431, 0.0763666
14.3152, 2, 0.0999284, 0.0729138, 2, 1.90007, 0, 0.0729138, 0.0729138, 0.0729138, 0.0729138, 0.0729138, 0.0729138, 0.0729138, 0.0729138, 0.0729138, 0.0729138, 0.0729138, 0.0729138, 0.0729138, 0.0729138, 0.0729148, 0.0729138, 0.0729138, 0.0999275, 0.0729138
14.3231, 0, 0.0927167, 0.0693607, 1.41421, -0.0927167, 0, 0.0693607, 0.0693607, 0.0693607, 0.0693607, 0.0693607, 0.0693607, 0.0693607, 0.0693607, 0.0693607, 0.0693607, 0.0693607, 0.0693607, 0.0693607, 0.0693607, 0.0693616, 0.0693607, 0.0693607, 0.0927157, 0.0693607
14.3309, 2, 0.0858141, 0.0657381, 2, 1.91419, 0, 0.0657381, 0.0657381, 0.0657381, 0.0657381, 0.0657381, 0.0657381, 0.0657381, 0.0657381, 0.0657381, 0.0657381, 0.0657381, 0.0657381, 0.0657381, 0.0657381, 0.0657391, 0.0657381, 0.0657381, 0.0858132, 0.0657381
14.3388, 2, 0.079293, 0.0621358, 2, 1.92071, 0, 0.0621358, 0.0621358, 0.0621358, 0.0621358, 0.0621358, 0.0621358, 0.0621358, 0.0621358, 0.0621358, 0.0621358, 0.0621358, 0.0621358, 0.0621358, 0.0621358, 0.0621367, 0.0621358, 0.0621358, 0.0792921, 0.0621358
14.3467, 0, 0.0732129, 0.058635, 1.41421, -0.0732129, 0, 0.058635, 0.058635, 0.058635, 0.058635, 0.058635, 0.058635, 0.058635, 0.058635, 0.058635, 0.058635, 0.058635, 0.058635, 0.058635, 0.058635, 0.0586359, 0.058635, 0.058635, 0.073212, 0.058635
14.3546, 2, 0.0678744, 0.0555594, 2, 1.93213, 0, 0.0555594, 0.0555594, 0.0555594, 0.0555594, 0.0555594, 0.0555594, 0.0555594, 0.0555594, 0.0555594, 0.0555594, 0.0555594, 0.0555594, 0.0555594, 0.0555594, 0.0555604, 0.0555594, 0.0555594, 0.0678734, 0.0555594
14.3625, 2, 0.0627913, 0.0524477, 2, 1.93721, 0, 0.0524477, 0.0524477, 0.0524477, 0.0524477, 0.0524477, 0.0524477, 0.0524477, 0.0524477, 0.0524477, 0.0524477, 0.0524477, 0.0524477, 0.0524477, 0.0524477, 0.0524487, 0.0524477, 0.0524477, 0.0627904, 0.0524477
14.3703, 0, 0.0579546, 0.0493169, 1.41421, -0.0579546, 0, 0.0493169, 0.0493169, 0.0493169, 0.0493169, 0.0493169, 0.0493169, 0.0493169, 0.0493169, 0.0493169, 0.0493169, 0.0493169, 0.0493169, 0.0493169, 0.0493169, 0.0493179, 0.0493169, 0.0493169, 0.0579536, 0.0493169
14.3782, 2, 0.0534015, 0.0462298, 2, 1.9466, 0, 0.0462298, 0.0462298, 0.0462298, 0.0462298, 0.0462298, 0.0462298, 0.0462298, 0.0462298, 0.0462298, 0.0462298, 0.0462298, 0.0462298, 0.0462298, 0.0462298, 0.0462308, 0.0462298, 0.0462298, 0.0534005, 0.0462298
14.3861, 2, 0.049163, 0.0432425, 2, 1.95084, 0, 0.0432425, 0.0432425, 0.0432425, 0.0432425, 0.0432425, 0.0432425, 0.0432425, 0.0432425, 0.0432425, 0.0432425, 0.0432425, 0.0432425, 0.0432425, 0.0432425, 0.0432434, 0.0432425, 0.0432425, 0.049162, 0.0432425
14.394, 2, 0.0453389, 0.0404794, 2, 1.95466, 0, 0.0404794, 0.0404794, 0.0404794, 0.0404794, 0.0404794, 0.0404794, 0.0404794, 0.0404794, 0.0404794, 0.0404794, 0.0404794, 0.0404794, 0.0404794, 0.0404794, 0.0404803, 0.0404794, 0.0404794, 0.045338, 0.0404794
14.4019, 0, 0.0417327, 0.0377668, 1.41421, -0.0417327, 0, 0.0377668, 0.0377668, 0.0377668, 0.0377668, 0.0377668, 0.0377668, 0.0377668, 0.0377668, 0.0377668, 0.0377668, 0.0377668, 0.0377668, 0.0377668, 0.0377668, 0.0377678, 0.0377668, 0.0377668, 0.0417318, 0.0377668
14.4098, 2, 0.038333, 0.0351148, 2, 1.96167, 0, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351157, 0.0351148, 0.0351148, 0.038332, 0.0351148
14.4176, 0, 0.035125, 0.0325285, 1.41421, -0.035125, 0, 0.0325285, 0.0325285, 0.0325285, 0.0325285, 0.0325285, 0.0325285, 0.0325285, 0.0325285, 0.0325285, 0.0325285, 0.0325285, 0.0325285, 0.0325285, 0.0325285, 0.0325294, 0.0325285, 0.0325285, 0.0351241, 0.0325285
14.4255, 0, 0.0321022, 0.0300192, 1.41421, -0.0321022, 0, 0.0300192, 0.0300192, 0.0300192, 0.0300192, 0.0300192, 0.0300192, 0.0300192, 0.0300192, 0.0300192, 0.0300192, 0.0300192, 0.0300192, 0.0300192, 0.0300192, 0.0300202, 0.0300192, 0.0300192, 0.0321013, 0.0300192
14.4334, 0, 0.0292584, 0.0275968, 1.41421, -0.0292584, 0, 0.0275968, 0.0275968, 0.0275968, 0.0275968, 0.0275968, 0.0275968, 0.0275968, 0.0275968, 0.0275968, 0.0275968, 0.0275968, 0.0275968, 0.0275968, 0.0275968, 0.0275978, 0.0275968, 0.0275968, 0.0292575, 0.0275968
14.4413, 0, 0.026586, 0.025268, 1.41421, -0.026586, 0, 0.025268, 0.025268, 0.025268, 0.025268, 0.025268, 0.025268, 0.025268, 0.025268, 0.025268, 0.025268, 0.025268, 0.025268, 0.025268, 0.025268, 0.025269, 0.025268, 0.025268, 0.026585, 0.025268
14.4492, 0, 0.0240583, 0.0230188, 1.41421, -0.0240583, 0, 0.0230188, 0.0230188, 0.0230188, 0.0230188, 0.0230188, 0.0230188, 0.0230188, 0.0230188, 0.0230188, 0.0230188, 0.0230188, 0.0230188, 0.0230188, 0.0230188, 0.0230198, 0.0230188, 0.0230188, 0.0240574, 0.0230188
14.457, 2, 0.0216697, 0.0208544, 2, 1.97833, 0, 0.0208544, 0.0208544, 0.0208544, 0.0208544, 0.0208544, 0.0208544, 0.0208544, 0.0208544, 0.0208544, 0.0208544, 0.0208544, 0.0208544, 0.0208544, 0.0208544, 0.0208554, 0.0208544, 0.0208544, 0.0216687, 0.0208544
14.4649, 2, 0.0194167, 0.0187808, 2, 1.98058, 0, 0.0187808, 0.0187808, 0.0187808, 0.0187808, 0.0187808, 0.0187808, 0.0187808, 0.0187808, 0.0187808, 0.0187808, 0.0187808, 0.0187808, 0.0187808, 0.0187808, 0.0187818, 0.0187808, 0.0187808, 0.0194157, 0.0187808
14.4728, 0, 0.0172983, 0.0168052, 1.41421, -0.0172983, 0, 0.0168052, 0.0168052, 0.0168052, 0.0168052, 0.0168052, 0.0168052, 0.0168052, 0.0168052, 0.0168052, 0.0168052, 0.0168052, 0.0168052, 0.0168052, 0.0168052, 0.0168061, 0.0168052, 0.0168052, 0.0172973, 0.0168052
14.4807, 4, 0.0153132, 0.0149328, 2.44949, 3.98469, 0, 0.0149328, 0.0149328, 0.0149328, 0.0149328, 0.0149328, 0.0149328, 0.0149328, 0.0149328, 0.0149328, 0.0149328, 0.0149328, 0.0149328, 0.0149328, 0.0149328, 0.0149338, 0.0149328, 0.0149328, 0.0153122, 0.0149328
14.4886, 2, 0.0134374, 0.0131456, 2, 1.98656, 0, 0.0131456, 0.0131456, 0.0131456, 0.0131456, 0.0131456, 0.0131456, 0.0131456, 0.0131456, 0.0131456, 0.0131456, 0.0131456, 0.0131456, 0.0131456, 0.0131456, 0.0131466, 0.0131456, 0.0131456, 0.0134364, 0.0131456
14.4965, 0, 0.0116726, 0.01145, 1.41421, -0.0116726, 0, 0.01145, 0.01145, 0.01145, 0.01145, 0.01145, 0.01145, 0.01145, 0.01145, 0.01145, 0.01145, 0.01145, 0.01145, 0.01145, 0.01145, 0.011451, 0.01145, 0.01145, 0.0116717, 0.01145
14.5043, 0, 0.01001, 0.00984107, 1.41421, -0.01001, 0, 0.00984107, 0.00984107, 0.00984107, 0.00984107, 0.00984107, 0.00984107, 0.00984107, 0.00984107, 0.00984107, 0.00984107, 0.00984107, 0.00984107, 0.00984107, 0.00984107, 0.00984201, 0.00984107, 0.00984107, 0.010009, 0.00984107
14.5122, 2, 0.00845816, 0.00833062, 2, 1.99154, 0, 0.00833062, 0.00833062, 0.00833062, 0.00833062, 0.00833062, 0.00833062, 0.00833062, 0.00833062, 0.00833062, 0.00833062, 0.00833062, 0.00833062, 0.00833062, 0.00833062, 0.00833157, 0.00833062, 0.00833062, 0.00845721, 0.00833062
14.5201, 2, 0.00702575, 0.00692994, 2, 1.99297, 0, 0.00692994, 0.00692994, 0.00692994, 0.00692994, 0.00692994, 0.00692994, 0.00692994, 0.00692994, 0.00692994, 0.00692994, 0.00692994, 0.00692994, 0.00692994, 0.00692994, 0.00693089, 0.00692994, 0.00692994, 0.0070248, 0.00692994
14.528, 0, 0.00572006, 0.00564843, 1.41421, -0.00572006, 0, 0.00564843, 0.00564843, 0.00564843, 0.00564843, 0.00564843, 0.00564843, 0.00564843, 0.00564843, 0.00564843, 0.00564843, 0.00564843, 0.00564843, 0.00564843, 0.00564843, 0.00564938, 0.00564843, 0.00564843, 0.00571912, 0.00564843
14.5359, 2, 0.00454574, 0.00449242, 2, 1.99545, 0, 0.00449242, 0.00449242, 0.00449242, 0.00449242, 0.00449242, 0.00449242, 0.00449242, 0.00449242, 0.00449242, 0.00449242, 0.00449242, 0.00449242, 0.00449242, 0.00449242, 0.00449337, 0.00449242, 0.00449242, 0.0045448, 0.00449242
14.5437, 0, 0.00350532, 0.00346578, 1.41421, -0.00350532, 0, 0.00346578, 0.00346578, 0.00346578, 0.00346578, 0.00346578, 0.00346578, 0.00346578, 0.00346578, 0.00346578, 0.00346578, 0.00346578, 0.00346578, 0.00346578, 0.00346578, 0.00346672, 0.00346578, 0.00346578, 0.00350437, 0.00346578
14.5516, 4, 0.00260013, 0.0025709, 2.44949, 3.9974, 0, 0.0025709, 0.0025709, 0.0025709, 0.0025709, 0.0025709, 0.0025709, 0.0025709, 0.0025709, 0.0025709, 0.0025709, 0.0025709, 0.0025709, 0.0025709, 0.0025709, 0.00257185, 0.0025709, 0.0025709, 0.00259918, 0.0025709
14.5595, 0, 0.00183097, 0.00180942, 1.41421, -0.00183097, 0, 0.00180942, 0.00180942, 0.00180942, 0.00180942, 0.00180942, 0.00180942, 0.00180942, 0.00180942, 0.00180942, 0.00180942, 0.00180942, 0.00180942, 0.00180942, 0.00180942, 0.00181037, 0.00180942, 0.00180942, 0.00183002, 0.00180942
14.5674, 0, 0.00119552, 0.00117964, 1.41421, -0.00119552, 0, 0.00117964, 0.00117964, 0.00117964, 0.00117964, 0.00117964, 0.00117964, 0.00117964, 0.00117964, 0.00117964, 0.00117964, 0.00117964, 0.00117964, 0.00117964, 0.00117964, 0.00118059, 0.00117964, 0.00117964, 0.00119457, 0.00117964
14.5753, 0, 0.000684692, 0.00067299, 1.41421, -0.000684692, 0, 0.00067299, 0.00067299, 0.00067299, 0.00067299, 0.00067299, 0.00067299, 0.00067299, 0.00067299, 0.00067299, 0.00067299, 0.00067299, 0.00067299, 0.00067299, 0.00067299, 0.000673935, 0.00067299, 0.00067299, 0.000683747, 0.00067299
14.5831, 0, 0.000309869, 0.000301216, 1.41421, -0.000309869, 0, 0.000301216, 0.000301216, 0.000301216, 0.000301216, 0.000301216, 0.000301216, 0.000301216, 0.000301216, 0.000301216, 0.000301216, 0.000301216, 0.000301216, 0.000301216, 0.000301216, 0.000302161, 0.000301216, 0.000301216, 0.000308923, 0.000301216
14.591, 0, 8.17415e-05, 7.53039e-05, 1.41421, -8.17415e-05, 0, 7.53039e-05, 7.53039e-05, 7.53039e-05, 7.53039e-05, 7.53039e-05, 7.53039e-05, 7.53039e-05, 7.53039e-05, 7.53039e-05, 7.53039e-05, 7.53039e-05, 7.53039e-05, 7.53039e-05, 7.53039e-05, 7.62495e-05, 7.53039e-05, 7.53039e-05, 8.07959e-05, 7.53039e-05
14.5989, 0, 4.83702e-06, 0, 1.41421, -4.83702e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45599e-07, 0, 0, 3.89142e-06, 0
14.6068, 0, 3.68765e-06, 0, 1.41421, -3.68765e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45599e-07, 0, 0, 2.74205e-06, 0
14.6147, 0, 2.86714e-06, 0, 1.41421, -2.86714e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45599e-07, 0, 0, 1.92155e-06, 0
14.6226, 0, 2.28465e-06, 0, 1.41421, -2.28465e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45599e-07, 0, 0, 1.33905e-06, 0
14.6304, 0, 1.87358e-06, 0, 1.41421, -1.87358e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45599e-07, 0, 0, 9.2798e-07, 0
14.6383, 0, 2.99461e-05, 2.8361e-05, 1.41421, -2.99461e-05, 0, 2.8361e-05, 2.8361e-05, 2.8361e-05, 2.8361e-05, 2.8361e-05, 2.8361e-05, 2.8361e-05, 2.8361e-05, 2.8361e-05, 2.8361e-05, 2.8361e-05, 2.8361e-05, 2.8361e-05, 2.8361e-05, 2.93066e-05, 2.8361e-05, 2.8361e-05, 2.90005e-05, 2.8361e-05
14.6462, 0, 0.000105832, 0.000104448, 1.41421, -0.000105832, 0, 0.000104448, 0.000104448, 0.000104448, 0.000104448, 0.000104448, 0.000104448, 0.000104448, 0.000104448, 0.000104448, 0.000104448, 0.000104448, 0.000104448, 0.000104448, 0.000104448, 0.000105393, 0.000104448, 0.000104448, 0.000104886, 0.000104448
14.6541, 0, 0.000217384, 0.000216139, 1.41421, -0.000217384, 0, 0.000216139, 0.000216139, 0.000216139, 0.000216139, 0.000216139, 0.000216139, 0.000216139, 0.000216139, 0.000216139, 0.000216139, 0.000216139, 0.000216139, 0.000216139, 0.000216139, 0.000217085, 0.000216139, 0.000216139, 0.000216438, 0.000216139
14.662, 0, 0.000361274, 0.000360126, 1.41421, -0.000361274, 0, 0.000360126, 0.000360126, 0.000360126, 0.000360126, 0.000360126, 0.000360126, 0.000360126, 0.000360126, 0.000360126, 0.000360126, 0.000360126, 0.000360126, 0.000360126, 0.000360126, 0.000361072, 0.000360126, 0.000360126, 0.000360329, 0.000360126
14.6698, 0, 0.000541752, 0.000540669, 1.41421, -0.000541752, 0, 0.000540669, 0.000540669, 0.000540669, 0.000540669, 0.000540669, 0.000540669, 0.000540669, 0.000540669, 0.000540669, 0.000540669, 0.000540669, 0.000540669, 0.000540669, 0.000540669, 0.000541615, 0.000540669, 0.000540669, 0.000540806, 0.000540669
14.6777, 4, 0.000807019, 0.000805982, 2.44949, 3.99919, 0, 0.000805982, 0.000805982, 0.000805982, 0.000805982, 0.000805982, 0.000805982, 0.000805982, 0.000805982, 0.000805982, 0.000805982, 0.000805982, 0.000805982, 0.000805982, 0.000805982, 0.000806928, 0.000805982, 0.000805982, 0.000806074, 0.000805982
14.6856, 0, 0.00110405, 0.00110305, 1.41421, -0.00110405, 0, 0.00110305, 0.00110305, 0.00110305, 0.00110305, 0.00110305, 0.00110305, 0.00110305, 0.00110305, 0.00110305, 0.00110305, 0.00110305, 0.00110305, 0.00110305, 0.00110305, 0.00110399, 0.00110305, 0.00110305, 0.00110311, 0.00110305
14.6935, 2, 0.00142536, 0.00142437, 2, 1.99857, 0, 0.00142437, 0.00142437, 0.00142437, 0.00142437, 0.00142437, 0.00142437, 0.00142437, 0.00142437, 0.00142437, 0.00142437, 0.00142437, 0.00142437, 0.00142437, 0.00142437, 0.00142532, 0.00142437, 0.00142437, 0.00142441, 0.00142437
14.7014, 2, 0.0017753, 0.00177432, 2, 1.99822, 0, 0.00177432, 0.00177432, 0.00177432, 0.00177432, 0.00177432, 0.00177432, 0.00177432, 0.00177432, 0.00177432, 0.00177432, 0.00177432, 0.00177432, 0.00177432, 0.00177432, 0.00177527, 0.00177432, 0.00177432, 0.00177435, 0.00177432
14.7093, 0, 0.00216364, 0.00216268, 1.41421, -0.00216364, 0, 0.00216268, 0.00216268, 0.00216268, 0.00216268, 0.00216268, 0.00216268, 0.00216268, 0.00216268, 0.00216268, 0.00216268, 0.00216268, 0.00216268, 0.00216268, 0.00216268, 0.00216362, 0.00216268, 0.00216268, 0.0021627, 0.00216268
14.7171, 2, 0.00264829, 0.00264733, 2, 1.99735, 0, 0.00264733, 0.00264733, 0.00264733, 0.00264733, 0.00264733, 0.00264733, 0.00264733, 0.00264733, 0.00264733, 0.00264733, 0.00264733, 0.00264733, 0.00264733, 0.00264733, 0.00264828, 0.00264733, 0.00264733, 0.00264734, 0.00264733
14.725, 0, 0.00315087, 0.00314992, 1.41421, -0.00315087, 0, 0.00314992, 0.00314992, 0.00314992, 0.00314992, 0.00314992, 0.00314992, 0.00314992, 0.00314992, 0.00314992, 0.00314992, 0.00314992, 0.00314992, 0.00314992, 0.00314992, 0.00315086, 0.00314992, 0.00314992, 0.00314992, 0.00314992
14.7329, 0, 0.00366607, 0.00366512, 1.41421, -0.00366607, 0, 0.00366512, 0.00366512, 0.00366512, 0.00366512, 0.00366512, 0.00366512, 0.00366512, 0.00366512, 0.00366512, 0.00366512, 0.00366512, 0.00366512, 0.00366512, 0.00366512, 0.00366606, 0.00366512, 0.00366512, 0.00366512, 0.00366512
14.7408, 4, 0.00420367, 0.00420272, 2.44949, 3.9958, 0, 0.00420272, 0.00420272, 0.00420272, 0.00420272, 0.00420272, 0.00420272, 0.00420272, 0.00420272, 0.00420272, 0.00420272, 0.00420272, 0.00420272, 0.00420272, 0.00420272, 0.00420367, 0.00420272, 0.00420272, 0.00420272, 0.00420272
14.7487, 0, 0.00477805, 0.00477711, 1.41421, -0.00477805, 0, 0.00477711, 0.00477711, 0.00477711, 0.00477711, 0.00477711, 0.00477711, 0.00477711, 0.00477711, 0.00477711, 0.00477711, 0.00477711, 0.00477711, 0.00477711, 0.00477711, 0.00477805, 0.00477711, 0.00477711, 0.00477711, 0.00477711
14.7565, 0, 0.00547846, 0.00547752, 1.41421, -0.00547846, 0, 0.00547752, 0.00547752, 0.00547752, 0.00547752, 0.00547752, 0.00547752, 0.00547752, 0.00547752, 0.00547752, 0.00547752, 0.00547752, 0.00547752, 0.00547752, 0.00547752, 0.00547846, 0.00547752, 0.00547752, 0.00547752, 0.00547752
14.7644, 2, 0.00618899, 0.00618804, 2, 1.99381, 0, 0.00618804, 0.00618804, 0.00618804, 0.00618804, 0.00618804, 0.00618804, 0.00618804, 0.00618804, 0.00618804, 0.00618804, 0.00618804, 0.00618804, 0.00618804, 0.00618804, 0.00618899, 0.00618804, 0.00618804, 0.00618804, 0.00618804
14.7723, 0, 0.00690551, 0.00690456, 1.41421, -0.00690551, 0, 0.00690456, 0.00690456, 0.00690456, 0.00690456, 0.00690456, 0.00690456, 0.00690456, 0.00690456, 0.00690456, 0.00690456, 0.00690456, 0.00690456, 0.00690456, 0.00690456, 0.00690551, 0.00690456, 0.00690456, 0.00690456, 0.00690456
