   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_289.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.5624, 2, 2.06236, 1.83726, 2, -0.0623641, 0, 1.83726, 1.83726, 1.83726, 1.83726, 1.83726, 1.83726, 1.83726, 1.83726, 1.83726, 1.83726, 1.83726, 1.83726, 1.83726, 1.83726, 2.06236, 1.83726
13.5702, 2, 2.03106, 1.82343, 2, -0.0310616, 0, 1.82343, 1.82343, 1.82343, 1.82343, 1.82343, 1.82343, 1.82343, 1.82343, 1.82343, 1.82343, 1.82343, 1.82343, 1.82343, 1.82343, 2.03106, 1.82343
13.5781, 4, 2.00692, 1.81662, 2.44949, 1.99308, 0, 1.81662, 1.81662, 1.81662, 1.81662, 1.81662, 1.81662, 1.81662, 1.81662, 1.81662, 1.81662, 1.81662, 1.81662, 1.81662, 1.81662, 2.00691, 1.81662
13.586, 2, 1.9802, 1.8069, 2, 0.0197979, 0, 1.8069, 1.8069, 1.8069, 1.8069, 1.8069, 1.8069, 1.8069, 1.8069, 1.8069, 1.8069, 1.8069, 1.8069, 1.8069, 1.8069, 1.9802, 1.8069
13.5938, 4, 1.95134, 1.79451, 2.44949, 2.04866, 0, 1.79451, 1.79451, 1.79451, 1.79451, 1.79451, 1.79451, 1.79451, 1.79451, 1.79451, 1.79451, 1.79451, 1.79452, 1.79451, 1.79451, 1.95134, 1.79451
13.6017, 6, 1.92185, 1.78083, 2.82843, 4.07815, 0, 1.78083, 1.78083, 1.78083, 1.78083, 1.78083, 1.78083, 1.78083, 1.78083, 1.78083, 1.78083, 1.78083, 1.78083, 1.78083, 1.78083, 1.92184, 1.78083
13.6096, 6, 1.89319, 1.7672, 2.82843, 4.10681, 0, 1.7672, 1.7672, 1.7672, 1.7672, 1.7672, 1.7672, 1.7672, 1.7672, 1.7672, 1.7672, 1.7672, 1.7672, 1.7672, 1.7672, 1.89319, 1.7672
13.6174, 0, 1.87192, 1.76005, 1.41421, -1.87192, 0, 1.76005, 1.76005, 1.76005, 1.76005, 1.76005, 1.76005, 1.76005, 1.76005, 1.76005, 1.76005, 1.76005, 1.76006, 1.76005, 1.76005, 1.87192, 1.76005
13.6253, 4, 1.84878, 1.75008, 2.44949, 2.15122, 0, 1.75008, 1.75008, 1.75008, 1.75008, 1.75008, 1.75008, 1.75008, 1.75008, 1.75008, 1.75008, 1.75008, 1.75008, 1.75008, 1.75008, 1.84877, 1.75008
13.6332, 0, 1.82403, 1.7375, 1.41421, -1.82403, 0, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.82402, 1.7375
13.641, 0, 1.79903, 1.72365, 1.41421, -1.79903, 0, 1.72365, 1.72365, 1.72365, 1.72365, 1.72365, 1.72365, 1.72365, 1.72365, 1.72365, 1.72365, 1.72365, 1.72365, 1.72365, 1.72365, 1.79903, 1.72365
13.6489, 0, 1.77512, 1.70986, 1.41421, -1.77512, 0, 1.70986, 1.70986, 1.70986, 1.70986, 1.70986, 1.70986, 1.70986, 1.70986, 1.70986, 1.70986, 1.70986, 1.70986, 1.70986, 1.70986, 1.77512, 1.70986
13.6568, 2, 1.75898, 1.70283, 2, 0.241022, 0, 1.70283, 1.70283, 1.70283, 1.70283, 1.70283, 1.70283, 1.70283, 1.70283, 1.70283, 1.70283, 1.70283, 1.70284, 1.70283, 1.70283, 1.75898, 1.70283
13.6646, 2, 1.74102, 1.69302, 2, 0.258983, 0, 1.69302, 1.69302, 1.69302, 1.69302, 1.69302, 1.69302, 1.69302, 1.69302, 1.69302, 1.69302, 1.69302, 1.69302, 1.69302, 1.69302, 1.74102, 1.69302
13.6725, 4, 1.72142, 1.68065, 2.44949, 2.27858, 0, 1.68065, 1.68065, 1.68065, 1.68065, 1.68065, 1.68065, 1.68065, 1.68065, 1.68065, 1.68065, 1.68065, 1.68065, 1.68065, 1.68065, 1.72142, 1.68065
13.6804, 4, 1.70146, 1.66703, 2.44949, 2.29854, 0, 1.66703, 1.66703, 1.66703, 1.66703, 1.66703, 1.66703, 1.66703, 1.66703, 1.66703, 1.66703, 1.66703, 1.66703, 1.66703, 1.66703, 1.70146, 1.66703
13.6882, 4, 1.68236, 1.65347, 2.44949, 2.31764, 0, 1.65347, 1.65347, 1.65347, 1.65347, 1.65347, 1.65347, 1.65347, 1.65347, 1.65347, 1.65347, 1.65347, 1.65347, 1.65347, 1.65347, 1.68235, 1.65347
13.6961, 2, 1.67021, 1.64613, 2, 0.329792, 0, 1.64613, 1.64613, 1.64613, 1.64613, 1.64613, 1.64613, 1.64613, 1.64613, 1.64613, 1.64613, 1.64613, 1.64613, 1.64613, 1.64613, 1.67021, 1.64613
13.7039, 4, 1.65604, 1.63609, 2.44949, 2.34396, 0, 1.63609, 1.63609, 1.63609, 1.63609, 1.63609, 1.63609, 1.63609, 1.63609, 1.63609, 1.63609, 1.63609, 1.63609, 1.63609, 1.63609, 1.65604, 1.63609
13.7118, 2, 1.64002, 1.62358, 2, 0.359981, 0, 1.62358, 1.62358, 1.62358, 1.62358, 1.62358, 1.62358, 1.62358, 1.62358, 1.62358, 1.62358, 1.62358, 1.62359, 1.62358, 1.62358, 1.64002, 1.62358
13.7197, 4, 1.62334, 1.60989, 2.44949, 2.37666, 0, 1.60989, 1.60989, 1.60989, 1.60989, 1.60989, 1.60989, 1.60989, 1.60989, 1.60989, 1.60989, 1.60989, 1.60989, 1.60989, 1.60989, 1.62334, 1.60989
13.7275, 2, 1.60719, 1.59625, 2, 0.392807, 0, 1.59625, 1.59625, 1.59625, 1.59625, 1.59625, 1.59625, 1.59625, 1.59625, 1.59625, 1.59625, 1.59625, 1.59625, 1.59625, 1.59625, 1.60719, 1.59625
13.7354, 0, 1.59784, 1.58898, 1.41421, -1.59784, 0, 1.58898, 1.58898, 1.58898, 1.58898, 1.58898, 1.58898, 1.58898, 1.58898, 1.58898, 1.58898, 1.58898, 1.58898, 1.58898, 1.58898, 1.59783, 1.58898
13.7433, 4, 1.58623, 1.57911, 2.44949, 2.41377, 0, 1.57911, 1.57911, 1.57911, 1.57911, 1.57911, 1.57911, 1.57911, 1.57911, 1.57911, 1.57911, 1.57911, 1.57911, 1.57911, 1.57911, 1.58623, 1.57911
13.7511, 4, 1.57253, 1.56684, 2.44949, 2.42747, 0, 1.56684, 1.56684, 1.56684, 1.56684, 1.56684, 1.56684, 1.56684, 1.56684, 1.56684, 1.56684, 1.56684, 1.56684, 1.56684, 1.56684, 1.57253, 1.56684
13.759, 2, 1.55794, 1.5534, 2, 0.442059, 0, 1.5534, 1.5534, 1.5534, 1.5534, 1.5534, 1.5534, 1.5534, 1.5534, 1.5534, 1.5534, 1.5534, 1.55341, 1.5534, 1.5534, 1.55794, 1.5534
13.7669, 4, 1.54363, 1.54003, 2.44949, 2.45637, 0, 1.54003, 1.54003, 1.54003, 1.54003, 1.54003, 1.54003, 1.54003, 1.54003, 1.54003, 1.54003, 1.54003, 1.54003, 1.54003, 1.54003, 1.54363, 1.54003
13.7747, 2, 1.53531, 1.53246, 2, 0.464685, 0, 1.53246, 1.53246, 1.53246, 1.53246, 1.53246, 1.53246, 1.53246, 1.53246, 1.53246, 1.53246, 1.53246, 1.53247, 1.53246, 1.53246, 1.53531, 1.53246
13.7826, 0, 1.52467, 1.52241, 1.41421, -1.52467, 0, 1.52241, 1.52241, 1.52241, 1.52241, 1.52241, 1.52241, 1.52241, 1.52241, 1.52241, 1.52241, 1.52241, 1.52241, 1.52241, 1.52241, 1.52467, 1.52241
13.7905, 2, 1.51189, 1.51009, 2, 0.488112, 0, 1.51009, 1.51009, 1.51009, 1.51009, 1.51009, 1.51009, 1.51009, 1.51009, 1.51009, 1.51009, 1.51009, 1.51009, 1.51009, 1.51009, 1.51189, 1.51009
13.7983, 0, 1.49812, 1.49666, 1.41421, -1.49812, 0, 1.49666, 1.49666, 1.49666, 1.49666, 1.49666, 1.49666, 1.49666, 1.49666, 1.49666, 1.49666, 1.49666, 1.49666, 1.49666, 1.49666, 1.49812, 1.49666
13.8062, 2, 1.4845, 1.4833, 2, 0.515501, 0, 1.4833, 1.4833, 1.4833, 1.4833, 1.4833, 1.4833, 1.4833, 1.4833, 1.4833, 1.4833, 1.4833, 1.4833, 1.4833, 1.4833, 1.4845, 1.4833
13.8141, 4, 1.4768, 1.47578, 2.44949, 2.5232, 0, 1.47578, 1.47578, 1.47578, 1.47578, 1.47578, 1.47578, 1.47578, 1.47578, 1.47578, 1.47578, 1.47578, 1.47578, 1.47578, 1.47578, 1.4768, 1.47578
13.8219, 4, 1.46679, 1.46588, 2.44949, 2.53321, 0, 1.46588, 1.46588, 1.46588, 1.46588, 1.46588, 1.46588, 1.46588, 1.46588, 1.46588, 1.46588, 1.46588, 1.46588, 1.46588, 1.46588, 1.46679, 1.46588
13.8298, 0, 1.45468, 1.45381, 1.41421, -1.45468, 0, 1.45381, 1.45381, 1.45381, 1.45381, 1.45381, 1.45381, 1.45381, 1.45381, 1.45381, 1.45381, 1.45381, 1.45381, 1.45381, 1.45381, 1.45468, 1.45381
13.8377, 4, 1.44156, 1.44069, 2.44949, 2.55844, 0, 1.44069, 1.44069, 1.44069, 1.44069, 1.44069, 1.44069, 1.44069, 1.44069, 1.44069, 1.44069, 1.44069, 1.44069, 1.44069, 1.44069, 1.44156, 1.44069
13.8455, 2, 1.42856, 1.42763, 2, 0.571439, 0, 1.42763, 1.42763, 1.42763, 1.42763, 1.42763, 1.42763, 1.42763, 1.42763, 1.42763, 1.42763, 1.42763, 1.42763, 1.42763, 1.42763, 1.42856, 1.42763
13.8534, 2, 1.42086, 1.41983, 2, 0.579137, 0, 1.41983, 1.41983, 1.41983, 1.41983, 1.41983, 1.41983, 1.41983, 1.41983, 1.41983, 1.41983, 1.41983, 1.41983, 1.41983, 1.41983, 1.42086, 1.41983
13.8613, 2, 1.411, 1.40981, 2, 0.589, 0, 1.40981, 1.40981, 1.40981, 1.40981, 1.40981, 1.40981, 1.40981, 1.40981, 1.40981, 1.40981, 1.40981, 1.40982, 1.40981, 1.40981, 1.411, 1.40981
13.8691, 4, 1.39916, 1.39777, 2.44949, 2.60084, 0, 1.39777, 1.39777, 1.39777, 1.39777, 1.39777, 1.39777, 1.39777, 1.39777, 1.39777, 1.39777, 1.39777, 1.39778, 1.39777, 1.39777, 1.39916, 1.39777
13.877, 0, 1.3864, 1.38476, 1.41421, -1.3864, 0, 1.38476, 1.38476, 1.38476, 1.38476, 1.38476, 1.38476, 1.38476, 1.38476, 1.38476, 1.38476, 1.38476, 1.38476, 1.38476, 1.38476, 1.3864, 1.38476
13.8848, 0, 1.37376, 1.37181, 1.41421, -1.37376, 0, 1.37181, 1.37181, 1.37181, 1.37181, 1.37181, 1.37181, 1.37181, 1.37181, 1.37181, 1.37181, 1.37181, 1.37181, 1.37181, 1.37181, 1.37376, 1.37181
13.8927, 2, 1.36632, 1.364, 2, 0.633679, 0, 1.364, 1.364, 1.364, 1.364, 1.364, 1.364, 1.364, 1.364, 1.364, 1.364, 1.364, 1.364, 1.364, 1.364, 1.36632, 1.364
13.9006, 2, 1.35688, 1.35413, 2, 0.643118, 0, 1.35413, 1.35413, 1.35413, 1.35413, 1.35413, 1.35413, 1.35413, 1.35413, 1.35413, 1.35413, 1.35413, 1.35413, 1.35413, 1.35413, 1.35688, 1.35413
13.9084, 2, 1.34562, 1.34237, 2, 0.654383, 0, 1.34237, 1.34237, 1.34237, 1.34237, 1.34237, 1.34237, 1.34237, 1.34237, 1.34237, 1.34237, 1.34237, 1.34237, 1.34237, 1.34237, 1.34562, 1.34237
13.9163, 2, 1.33351, 1.3297, 2, 0.666487, 0, 1.3297, 1.3297, 1.3297, 1.3297, 1.3297, 1.3297, 1.3297, 1.3297, 1.3297, 1.3297, 1.3297, 1.3297, 1.3297, 1.3297, 1.33351, 1.3297
13.9242, 2, 1.32154, 1.31709, 2, 0.678456, 0, 1.31709, 1.31709, 1.31709, 1.31709, 1.31709, 1.31709, 1.31709, 1.31709, 1.31709, 1.31709, 1.31709, 1.31709, 1.31709, 1.31709, 1.32154, 1.31709
13.932, 0, 1.31421, 1.30904, 1.41421, -1.31421, 0, 1.30904, 1.30904, 1.30904, 1.30904, 1.30904, 1.30904, 1.30904, 1.30904, 1.30904, 1.30904, 1.30904, 1.30904, 1.30904, 1.30904, 1.31421, 1.30904
13.9399, 4, 1.30508, 1.29911, 2.44949, 2.69492, 0, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.30508, 1.29911
13.9478, 6, 1.29431, 1.28746, 2.82843, 4.70569, 0, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.2943, 1.28746
13.9556, 2, 1.28279, 1.27499, 2, 0.717207, 0, 1.27499, 1.27499, 1.27499, 1.27499, 1.27499, 1.27499, 1.27499, 1.27499, 1.27499, 1.27499, 1.27499, 1.27499, 1.27499, 1.27499, 1.28279, 1.27499
13.9635, 0, 1.27142, 1.26258, 1.41421, -1.27142, 0, 1.26258, 1.26258, 1.26258, 1.26258, 1.26258, 1.26258, 1.26258, 1.26258, 1.26258, 1.26258, 1.26258, 1.26258, 1.26258, 1.26258, 1.27142, 1.26258
13.9714, 2, 1.26443, 1.25448, 2, 0.735573, 0, 1.25448, 1.25448, 1.25448, 1.25448, 1.25448, 1.25448, 1.25448, 1.25448, 1.25448, 1.25448, 1.25448, 1.25448, 1.25448, 1.25448, 1.26443, 1.25448
13.9792, 2, 1.25581, 1.24469, 2, 0.744192, 0, 1.24469, 1.24469, 1.24469, 1.24469, 1.24469, 1.24469, 1.24469, 1.24469, 1.24469, 1.24469, 1.24469, 1.24469, 1.24469, 1.24469, 1.25581, 1.24469
13.9871, 4, 1.2457, 1.23334, 2.44949, 2.7543, 0, 1.23334, 1.23334, 1.23334, 1.23334, 1.23334, 1.23334, 1.23334, 1.23334, 1.23334, 1.23334, 1.23334, 1.23334, 1.23334, 1.23334, 1.24569, 1.23334
13.995, 4, 1.23489, 1.22125, 2.44949, 2.76511, 0, 1.22125, 1.22125, 1.22125, 1.22125, 1.22125, 1.22125, 1.22125, 1.22125, 1.22125, 1.22125, 1.22125, 1.22125, 1.22125, 1.22125, 1.23489, 1.22125
14.0028, 2, 1.22419, 1.20922, 2, 0.775812, 0, 1.20922, 1.20922, 1.20922, 1.20922, 1.20922, 1.20922, 1.20922, 1.20922, 1.20922, 1.20922, 1.20922, 1.20922, 1.20922, 1.20922, 1.22419, 1.20922
14.0107, 0, 1.21722, 1.2009, 1.41421, -1.21722, 0, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.21721, 1.2009
14.0186, 2, 1.20877, 1.1911, 2, 0.791226, 0, 1.1911, 1.1911, 1.1911, 1.1911, 1.1911, 1.1911, 1.1911, 1.1911, 1.1911, 1.1911, 1.1911, 1.19111, 1.1911, 1.1911, 1.20877, 1.1911
14.0264, 2, 1.19897, 1.17995, 2, 0.801029, 0, 1.17995, 1.17995, 1.17995, 1.17995, 1.17995, 1.17995, 1.17995, 1.17995, 1.17995, 1.17995, 1.17995, 1.17995, 1.17995, 1.17995, 1.19897, 1.17995
14.0343, 0, 1.1885, 1.16816, 1.41421, -1.1885, 0, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.1885, 1.16816
14.0422, 4, 1.17804, 1.15643, 2.44949, 2.82196, 0, 1.15643, 1.15643, 1.15643, 1.15643, 1.15643, 1.15643, 1.15643, 1.15643, 1.15643, 1.15643, 1.15643, 1.15643, 1.15643, 1.15643, 1.17804, 1.15643
14.05, 4, 1.17084, 1.14801, 2.44949, 2.82916, 0, 1.14801, 1.14801, 1.14801, 1.14801, 1.14801, 1.14801, 1.14801, 1.14801, 1.14801, 1.14801, 1.14801, 1.14802, 1.14801, 1.14801, 1.17084, 1.14801
14.0579, 2, 1.16229, 1.13834, 2, 0.83771, 0, 1.13834, 1.13834, 1.13834, 1.13834, 1.13834, 1.13834, 1.13834, 1.13834, 1.13834, 1.13834, 1.13834, 1.13834, 1.13834, 1.13834, 1.16229, 1.13834
14.0657, 2, 1.15248, 1.12751, 2, 0.847517, 0, 1.12751, 1.12751, 1.12751, 1.12751, 1.12751, 1.12751, 1.12751, 1.12751, 1.12751, 1.12751, 1.12751, 1.12751, 1.12751, 1.12751, 1.15248, 1.12751
14.0736, 0, 1.14201, 1.11613, 1.41421, -1.14201, 0, 1.11613, 1.11613, 1.11613, 1.11613, 1.11613, 1.11613, 1.11613, 1.11613, 1.11613, 1.11613, 1.11613, 1.11613, 1.11613, 1.11613, 1.14201, 1.11613
14.0815, 4, 1.13146, 1.10481, 2.44949, 2.86854, 0, 1.10481, 1.10481, 1.10481, 1.10481, 1.10481, 1.10481, 1.10481, 1.10481, 1.10481, 1.10481, 1.10481, 1.10481, 1.10481, 1.10481, 1.13146, 1.10481
14.0893, 2, 1.12347, 1.0962, 2, 0.876526, 0, 1.0962, 1.0962, 1.0962, 1.0962, 1.0962, 1.0962, 1.0962, 1.0962, 1.0962, 1.0962, 1.0962, 1.0962, 1.0962, 1.0962, 1.12347, 1.0962
14.0972, 8, 1.11431, 1.08658, 3.16228, 6.88569, 0, 1.08658, 1.08658, 1.08658, 1.08658, 1.08658, 1.08658, 1.08658, 1.08658, 1.08658, 1.08658, 1.08658, 1.08658, 1.08658, 1.08658, 1.11431, 1.08658
14.1051, 0, 1.10404, 1.07602, 1.41421, -1.10404, 0, 1.07602, 1.07602, 1.07602, 1.07602, 1.07602, 1.07602, 1.07602, 1.07602, 1.07602, 1.07602, 1.07602, 1.07602, 1.07602, 1.07602, 1.10404, 1.07602
14.1129, 0, 1.09317, 1.06503, 1.41421, -1.09317, 0, 1.06503, 1.06503, 1.06503, 1.06503, 1.06503, 1.06503, 1.06503, 1.06503, 1.06503, 1.06503, 1.06503, 1.06503, 1.06503, 1.06503, 1.09317, 1.06503
14.1208, 0, 1.08218, 1.0541, 1.41421, -1.08218, 0, 1.0541, 1.0541, 1.0541, 1.0541, 1.0541, 1.0541, 1.0541, 1.0541, 1.0541, 1.0541, 1.0541, 1.0541, 1.0541, 1.0541, 1.08217, 1.0541
14.1287, 2, 1.07319, 1.04534, 2, 0.926809, 0, 1.04534, 1.04534, 1.04534, 1.04534, 1.04534, 1.04534, 1.04534, 1.04534, 1.04534, 1.04534, 1.04534, 1.04534, 1.04534, 1.04534, 1.07319, 1.04534
14.1365, 0, 1.06327, 1.03582, 1.41421, -1.06327, 0, 1.03582, 1.03582, 1.03582, 1.03582, 1.03582, 1.03582, 1.03582, 1.03582, 1.03582, 1.03582, 1.03582, 1.03583, 1.03582, 1.03582, 1.06327, 1.03582
14.1444, 2, 1.05248, 1.0256, 2, 0.947519, 0, 1.0256, 1.0256, 1.0256, 1.0256, 1.0256, 1.0256, 1.0256, 1.0256, 1.0256, 1.0256, 1.0256, 1.0256, 1.0256, 1.0256, 1.05248, 1.0256
14.1523, 0, 1.04122, 1.01506, 1.41421, -1.04122, 0, 1.01506, 1.01506, 1.01506, 1.01506, 1.01506, 1.01506, 1.01506, 1.01506, 1.01506, 1.01506, 1.01506, 1.01506, 1.01506, 1.01506, 1.04122, 1.01506
14.1601, 2, 1.02988, 1.00457, 2, 0.970124, 0, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.02988, 1.00457
14.168, 4, 1.02014, 0.995808, 2.44949, 2.97986, 0, 0.995808, 0.995808, 0.995808, 0.995808, 0.995808, 0.995808, 0.995808, 0.995808, 0.995808, 0.995808, 0.995808, 0.995809, 0.995808, 0.995808, 1.02013, 0.995808
14.1759, 0, 1.00968, 0.986437, 1.41421, -1.00968, 0, 0.986437, 0.986437, 0.986437, 0.986437, 0.986437, 0.986437, 0.986437, 0.986437, 0.986437, 0.986437, 0.986437, 0.986438, 0.986437, 0.986437, 1.00968, 0.986437
14.1837, 4, 0.998583, 0.976515, 2.44949, 3.00142, 0, 0.976515, 0.976515, 0.976515, 0.976515, 0.976515, 0.976515, 0.976515, 0.976515, 0.976515, 0.976515, 0.976515, 0.976517, 0.976515, 0.976515, 0.998582, 0.976515
14.1916, 2, 0.987172, 0.966348, 2, 1.01283, 0, 0.966348, 0.966348, 0.966348, 0.966348, 0.966348, 0.966348, 0.966348, 0.966348, 0.966348, 0.966348, 0.966348, 0.966349, 0.966348, 0.966348, 0.987171, 0.966348
14.1995, 0, 0.975763, 0.956234, 1.41421, -0.975763, 0, 0.956234, 0.956234, 0.956234, 0.956234, 0.956234, 0.956234, 0.956234, 0.956234, 0.956234, 0.956234, 0.956234, 0.956235, 0.956234, 0.956234, 0.975761, 0.956234
14.2073, 0, 0.964246, 0.946044, 1.41421, -0.964246, 0, 0.946044, 0.946044, 0.946044, 0.946044, 0.946044, 0.946044, 0.946044, 0.946044, 0.946044, 0.946044, 0.946044, 0.946046, 0.946044, 0.946044, 0.964244, 0.946044
14.2152, 0, 0.952571, 0.935711, 1.41421, -0.952571, 0, 0.935711, 0.935711, 0.935711, 0.935711, 0.935711, 0.935711, 0.935711, 0.935711, 0.935711, 0.935711, 0.935711, 0.935712, 0.935711, 0.935711, 0.95257, 0.935711
14.2231, 0, 0.940956, 0.925434, 1.41421, -0.940956, 0, 0.925434, 0.925434, 0.925434, 0.925434, 0.925434, 0.925434, 0.925434, 0.925434, 0.925434, 0.925434, 0.925434, 0.925436, 0.925434, 0.925434, 0.940955, 0.925434
14.2309, 4, 0.929407, 0.915205, 2.44949, 3.07059, 0, 0.915205, 0.915205, 0.915205, 0.915205, 0.915205, 0.915205, 0.915205, 0.915205, 0.915205, 0.915205, 0.915205, 0.915206, 0.915205, 0.915205, 0.929406, 0.915205
14.2388, 2, 0.917526, 0.904611, 2, 1.08247, 0, 0.904611, 0.904611, 0.904611, 0.904611, 0.904611, 0.904611, 0.904611, 0.904611, 0.904611, 0.904611, 0.904611, 0.904612, 0.904611, 0.904611, 0.917525, 0.904611
14.2466, 0, 0.905434, 0.893761, 1.41421, -0.905434, 0, 0.893761, 0.893761, 0.893761, 0.893761, 0.893761, 0.893761, 0.893761, 0.893761, 0.893761, 0.893761, 0.893761, 0.893763, 0.893761, 0.893761, 0.905433, 0.893761
14.2545, 2, 0.893305, 0.882819, 2, 1.10669, 0, 0.882819, 0.882819, 0.882819, 0.882819, 0.882819, 0.882819, 0.882819, 0.882819, 0.882819, 0.882819, 0.882819, 0.88282, 0.882819, 0.882819, 0.893304, 0.882819
14.2624, 2, 0.880882, 0.87152, 2, 1.11912, 0, 0.87152, 0.87152, 0.87152, 0.87152, 0.87152, 0.87152, 0.87152, 0.87152, 0.87152, 0.87152, 0.87152, 0.871521, 0.87152, 0.87152, 0.880881, 0.87152
14.2702, 0, 0.867971, 0.859663, 1.41421, -0.867971, 0, 0.859663, 0.859663, 0.859663, 0.859663, 0.859663, 0.859663, 0.859663, 0.859663, 0.859663, 0.859663, 0.859663, 0.859664, 0.859663, 0.859663, 0.86797, 0.859663
14.2781, 0, 0.854903, 0.847575, 1.41421, -0.854903, 0, 0.847575, 0.847575, 0.847575, 0.847575, 0.847575, 0.847575, 0.847575, 0.847575, 0.847575, 0.847575, 0.847575, 0.847576, 0.847575, 0.847575, 0.854901, 0.847575
14.286, 4, 0.841997, 0.835573, 2.44949, 3.158, 0, 0.835573, 0.835573, 0.835573, 0.835573, 0.835573, 0.835573, 0.835573, 0.835573, 0.835573, 0.835573, 0.835573, 0.835574, 0.835573, 0.835573, 0.841995, 0.835573
14.2938, 2, 0.831068, 0.825471, 2, 1.16893, 0, 0.825471, 0.825471, 0.825471, 0.825471, 0.825471, 0.825471, 0.825471, 0.825471, 0.825471, 0.825471, 0.825471, 0.825472, 0.825471, 0.825471, 0.831067, 0.825471
14.3017, 0, 0.819014, 0.814166, 1.41421, -0.819014, 0, 0.814166, 0.814166, 0.814166, 0.814166, 0.814166, 0.814166, 0.814166, 0.814166, 0.814166, 0.814166, 0.814166, 0.814167, 0.814166, 0.814166, 0.819012, 0.814166
14.3096, 2, 0.805982, 0.801809, 2, 1.19402, 0, 0.801809, 0.801809, 0.801809, 0.801809, 0.801809, 0.801809, 0.801809, 0.801809, 0.801809, 0.801809, 0.801809, 0.801811, 0.801809, 0.801809, 0.805981, 0.801809
14.3174, 0, 0.792557, 0.788986, 1.41421, -0.792557, 0, 0.788986, 0.788986, 0.788986, 0.788986, 0.788986, 0.788986, 0.788986, 0.788986, 0.788986, 0.788986, 0.788986, 0.788988, 0.788986, 0.788986, 0.792556, 0.788986
14.3253, 4, 0.779303, 0.776267, 2.44949, 3.2207, 0, 0.776267, 0.776267, 0.776267, 0.776267, 0.776267, 0.776267, 0.776267, 0.776267, 0.776267, 0.776267, 0.776267, 0.776268, 0.776267, 0.776267, 0.779302, 0.776267
14.3332, 2, 0.769772, 0.767205, 2, 1.23023, 0, 0.767205, 0.767205, 0.767205, 0.767205, 0.767205, 0.767205, 0.767205, 0.767205, 0.767205, 0.767205, 0.767205, 0.767207, 0.767205, 0.767205, 0.769771, 0.767205
14.341, 4, 0.758745, 0.756588, 2.44949, 3.24125, 0, 0.756588, 0.756588, 0.756588, 0.756588, 0.756588, 0.756588, 0.756588, 0.756588, 0.756588, 0.756588, 0.756588, 0.756589, 0.756588, 0.756588, 0.758744, 0.756588
14.3489, 0, 0.746313, 0.744512, 1.41421, -0.746313, 0, 0.744512, 0.744512, 0.744512, 0.744512, 0.744512, 0.744512, 0.744512, 0.744512, 0.744512, 0.744512, 0.744512, 0.744513, 0.744512, 0.744512, 0.746312, 0.744512
14.3568, 4, 0.733269, 0.731773, 2.44949, 3.26673, 0, 0.731773, 0.731773, 0.731773, 0.731773, 0.731773, 0.731773, 0.731773, 0.731773, 0.731773, 0.731773, 0.731773, 0.731774, 0.731773, 0.731773, 0.733267, 0.731773
14.3646, 4, 0.720378, 0.719144, 2.44949, 3.27962, 0, 0.719144, 0.719144, 0.719144, 0.719144, 0.719144, 0.719144, 0.719144, 0.719144, 0.719144, 0.719144, 0.719144, 0.719145, 0.719144, 0.719144, 0.720377, 0.719144
14.3725, 0, 0.711228, 0.710216, 1.41421, -0.711228, 0, 0.710216, 0.710216, 0.710216, 0.710216, 0.710216, 0.710216, 0.710216, 0.710216, 0.710216, 0.710216, 0.710216, 0.710217, 0.710216, 0.710216, 0.711227, 0.710216
14.3804, 2, 0.700583, 0.699757, 2, 1.29942, 0, 0.699757, 0.699757, 0.699757, 0.699757, 0.699757, 0.699757, 0.699757, 0.699757, 0.699757, 0.699757, 0.699757, 0.699758, 0.699757, 0.699757, 0.700582, 0.699757
14.3882, 2, 0.688501, 0.687832, 2, 1.3115, 0, 0.687832, 0.687832, 0.687832, 0.687832, 0.687832, 0.687832, 0.687832, 0.687832, 0.687832, 0.687832, 0.687832, 0.687833, 0.687832, 0.687832, 0.6885, 0.687832
