   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_258.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.1956, 0, 0.395022, 0.395021, 1.41421, -0.395022, 0, 0.395021, 0.395021, 0.395021, 0.395021, 0.395021, 0.395021, 0.395021, 0.395021, 0.395021, 0.395021, 0.395021, 0.395021, 0.395021, 0.395021, 0.395022, 0.395021, 0.395021, 0.395021, 0.395021
15.2035, 0, 0.390862, 0.390861, 1.41421, -0.390862, 0, 0.390861, 0.390861, 0.390861, 0.390861, 0.390861, 0.390861, 0.390861, 0.390861, 0.390861, 0.390861, 0.390861, 0.390861, 0.390861, 0.390861, 0.390862, 0.390861, 0.390861, 0.390861, 0.390861
15.2114, 2, 0.385595, 0.385594, 2, 1.61441, 0, 0.385594, 0.385594, 0.385594, 0.385594, 0.385594, 0.385594, 0.385594, 0.385594, 0.385594, 0.385594, 0.385594, 0.385594, 0.385594, 0.385594, 0.385595, 0.385594, 0.385594, 0.385594, 0.385594
15.2192, 0, 0.379804, 0.379802, 1.41421, -0.379804, 0, 0.379802, 0.379802, 0.379802, 0.379802, 0.379802, 0.379802, 0.379802, 0.379802, 0.379802, 0.379802, 0.379802, 0.379802, 0.379802, 0.379802, 0.379804, 0.379802, 0.379802, 0.379802, 0.379802
15.2271, 4, 0.374056, 0.374055, 2.44949, 3.62594, 0, 0.374055, 0.374055, 0.374055, 0.374055, 0.374055, 0.374055, 0.374055, 0.374055, 0.374055, 0.374055, 0.374055, 0.374055, 0.374055, 0.374055, 0.374056, 0.374055, 0.374055, 0.374055, 0.374055
15.235, 0, 0.371445, 0.371444, 1.41421, -0.371445, 0, 0.371444, 0.371444, 0.371444, 0.371444, 0.371444, 0.371444, 0.371444, 0.371444, 0.371444, 0.371444, 0.371444, 0.371444, 0.371444, 0.371444, 0.371445, 0.371444, 0.371444, 0.371444, 0.371444
15.2428, 2, 0.367491, 0.367489, 2, 1.63251, 0, 0.367489, 0.367489, 0.367489, 0.367489, 0.367489, 0.367489, 0.367489, 0.367489, 0.367489, 0.367489, 0.367489, 0.367489, 0.367489, 0.367489, 0.367491, 0.367489, 0.367489, 0.367489, 0.367489
15.2507, 0, 0.362325, 0.362324, 1.41421, -0.362325, 0, 0.362324, 0.362324, 0.362324, 0.362324, 0.362324, 0.362324, 0.362324, 0.362324, 0.362324, 0.362324, 0.362324, 0.362324, 0.362324, 0.362324, 0.362325, 0.362324, 0.362324, 0.362324, 0.362324
15.2586, 0, 0.356586, 0.356584, 1.41421, -0.356586, 0, 0.356584, 0.356584, 0.356584, 0.356584, 0.356584, 0.356584, 0.356584, 0.356584, 0.356584, 0.356584, 0.356584, 0.356584, 0.356584, 0.356584, 0.356586, 0.356584, 0.356584, 0.356584, 0.356584
15.2664, 0, 0.350892, 0.350891, 1.41421, -0.350892, 0, 0.350891, 0.350891, 0.350891, 0.350891, 0.350891, 0.350891, 0.350891, 0.350891, 0.350891, 0.350891, 0.350891, 0.350891, 0.350891, 0.350891, 0.350892, 0.350891, 0.350891, 0.350891, 0.350891
15.2743, 2, 0.348376, 0.348375, 2, 1.65162, 0, 0.348375, 0.348375, 0.348375, 0.348375, 0.348375, 0.348375, 0.348375, 0.348375, 0.348375, 0.348375, 0.348375, 0.348375, 0.348375, 0.348375, 0.348376, 0.348375, 0.348375, 0.348375, 0.348375
15.2822, 0, 0.344418, 0.344416, 1.41421, -0.344418, 0, 0.344416, 0.344416, 0.344416, 0.344416, 0.344416, 0.344416, 0.344416, 0.344416, 0.344416, 0.344416, 0.344416, 0.344416, 0.344416, 0.344416, 0.344418, 0.344416, 0.344416, 0.344416, 0.344416
15.29, 0, 0.339161, 0.33916, 1.41421, -0.339161, 0, 0.33916, 0.33916, 0.33916, 0.33916, 0.33916, 0.33916, 0.33916, 0.33916, 0.33916, 0.33916, 0.33916, 0.33916, 0.33916, 0.33916, 0.339161, 0.33916, 0.33916, 0.33916, 0.33916
15.2979, 2, 0.333291, 0.33329, 2, 1.66671, 0, 0.33329, 0.33329, 0.33329, 0.33329, 0.33329, 0.33329, 0.33329, 0.33329, 0.33329, 0.33329, 0.33329, 0.33329, 0.33329, 0.33329, 0.333291, 0.33329, 0.33329, 0.33329, 0.33329
15.3058, 0, 0.327473, 0.327471, 1.41421, -0.327473, 0, 0.327471, 0.327471, 0.327471, 0.327471, 0.327471, 0.327471, 0.327471, 0.327471, 0.327471, 0.327471, 0.327471, 0.327471, 0.327471, 0.327471, 0.327473, 0.327471, 0.327471, 0.327471, 0.327471
15.3136, 2, 0.325256, 0.325254, 2, 1.67474, 0, 0.325254, 0.325254, 0.325254, 0.325254, 0.325254, 0.325254, 0.325254, 0.325254, 0.325254, 0.325254, 0.325254, 0.325254, 0.325254, 0.325254, 0.325256, 0.325254, 0.325254, 0.325254, 0.325254
15.3215, 2, 0.3215, 0.321499, 2, 1.6785, 0, 0.321499, 0.321499, 0.321499, 0.321499, 0.321499, 0.321499, 0.321499, 0.321499, 0.321499, 0.321499, 0.321499, 0.321499, 0.321499, 0.321499, 0.3215, 0.321499, 0.321499, 0.321499, 0.321499
15.3294, 0, 0.31637, 0.316368, 1.41421, -0.31637, 0, 0.316368, 0.316368, 0.316368, 0.316368, 0.316368, 0.316368, 0.316368, 0.316368, 0.316368, 0.316368, 0.316368, 0.316368, 0.316368, 0.316368, 0.31637, 0.316368, 0.316368, 0.316368, 0.316368
15.3372, 0, 0.310589, 0.310588, 1.41421, -0.310589, 0, 0.310588, 0.310588, 0.310588, 0.310588, 0.310588, 0.310588, 0.310588, 0.310588, 0.310588, 0.310588, 0.310588, 0.310588, 0.310588, 0.310588, 0.310589, 0.310588, 0.310588, 0.310588, 0.310588
15.3451, 0, 0.304862, 0.30486, 1.41421, -0.304862, 0, 0.30486, 0.30486, 0.30486, 0.30486, 0.30486, 0.30486, 0.30486, 0.30486, 0.30486, 0.30486, 0.30486, 0.30486, 0.30486, 0.30486, 0.304862, 0.30486, 0.30486, 0.30486, 0.30486
15.353, 2, 0.302708, 0.302706, 2, 1.69729, 0, 0.302706, 0.302706, 0.302706, 0.302706, 0.302706, 0.302706, 0.302706, 0.302706, 0.302706, 0.302706, 0.302706, 0.302706, 0.302706, 0.302706, 0.302708, 0.302706, 0.302706, 0.302706, 0.302706
15.3608, 2, 0.298942, 0.298941, 2, 1.70106, 0, 0.298941, 0.298941, 0.298941, 0.298941, 0.298941, 0.298941, 0.298941, 0.298941, 0.298941, 0.298941, 0.298941, 0.298941, 0.298941, 0.298941, 0.298942, 0.298941, 0.298941, 0.298941, 0.298941
15.3687, 2, 0.293742, 0.29374, 2, 1.70626, 0, 0.29374, 0.29374, 0.29374, 0.29374, 0.29374, 0.29374, 0.29374, 0.29374, 0.29374, 0.29374, 0.29374, 0.29374, 0.29374, 0.29374, 0.293742, 0.29374, 0.29374, 0.29374, 0.29374
15.3766, 2, 0.287865, 0.287864, 2, 1.71213, 0, 0.287864, 0.287864, 0.287864, 0.287864, 0.287864, 0.287864, 0.287864, 0.287864, 0.287864, 0.287864, 0.287864, 0.287864, 0.287864, 0.287864, 0.287865, 0.287864, 0.287864, 0.287864, 0.287864
15.3845, 0, 0.282048, 0.282047, 1.41421, -0.282048, 0, 0.282047, 0.282047, 0.282047, 0.282047, 0.282047, 0.282047, 0.282047, 0.282047, 0.282047, 0.282047, 0.282047, 0.282047, 0.282047, 0.282047, 0.282048, 0.282047, 0.282047, 0.282047, 0.282047
15.3923, 2, 0.280191, 0.280189, 2, 1.71981, 0, 0.280189, 0.280189, 0.280189, 0.280189, 0.280189, 0.280189, 0.280189, 0.280189, 0.280189, 0.280189, 0.280189, 0.280189, 0.280189, 0.280189, 0.280191, 0.280189, 0.280189, 0.280189, 0.280189
15.4002, 0, 0.276637, 0.276636, 1.41421, -0.276637, 0, 0.276636, 0.276636, 0.276636, 0.276636, 0.276636, 0.276636, 0.276636, 0.276636, 0.276636, 0.276636, 0.276636, 0.276636, 0.276636, 0.276636, 0.276637, 0.276636, 0.276636, 0.276636, 0.276636
15.4081, 0, 0.271582, 0.271581, 1.41421, -0.271582, 0, 0.271581, 0.271581, 0.271581, 0.271581, 0.271581, 0.271581, 0.271581, 0.271581, 0.271581, 0.271581, 0.271581, 0.271581, 0.271581, 0.271581, 0.271582, 0.271581, 0.271581, 0.271581, 0.271581
15.4159, 0, 0.265821, 0.26582, 1.41421, -0.265821, 0, 0.26582, 0.26582, 0.26582, 0.26582, 0.26582, 0.26582, 0.26582, 0.26582, 0.26582, 0.26582, 0.26582, 0.26582, 0.26582, 0.26582, 0.265821, 0.26582, 0.26582, 0.26582, 0.26582
15.4238, 2, 0.260121, 0.26012, 2, 1.73988, 0, 0.26012, 0.26012, 0.26012, 0.26012, 0.26012, 0.26012, 0.26012, 0.26012, 0.26012, 0.26012, 0.26012, 0.26012, 0.26012, 0.26012, 0.260121, 0.26012, 0.26012, 0.26012, 0.26012
15.4317, 0, 0.2583, 0.258299, 1.41421, -0.2583, 0, 0.258299, 0.258299, 0.258299, 0.258299, 0.258299, 0.258299, 0.258299, 0.258299, 0.258299, 0.258299, 0.258299, 0.258299, 0.258299, 0.258299, 0.2583, 0.258299, 0.258299, 0.258299, 0.258299
15.4395, 2, 0.254741, 0.25474, 2, 1.74526, 0, 0.25474, 0.25474, 0.25474, 0.25474, 0.25474, 0.25474, 0.25474, 0.25474, 0.25474, 0.25474, 0.25474, 0.25474, 0.25474, 0.25474, 0.254741, 0.25474, 0.25474, 0.25474, 0.25474
15.4474, 0, 0.249652, 0.249651, 1.41421, -0.249652, 0, 0.249651, 0.249651, 0.249651, 0.249651, 0.249651, 0.249651, 0.249651, 0.249651, 0.249651, 0.249651, 0.249651, 0.249651, 0.249651, 0.249651, 0.249652, 0.249651, 0.249651, 0.249651, 0.249651
15.4553, 0, 0.243847, 0.243845, 1.41421, -0.243847, 0, 0.243845, 0.243845, 0.243845, 0.243845, 0.243845, 0.243845, 0.243845, 0.243845, 0.243845, 0.243845, 0.243845, 0.243845, 0.243845, 0.243845, 0.243847, 0.243845, 0.243845, 0.243845, 0.243845
15.4631, 0, 0.23811, 0.238108, 1.41421, -0.23811, 0, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238109, 0.238108, 0.238108, 0.238108, 0.238108
15.471, 0, 0.236482, 0.23648, 1.41421, -0.236482, 0, 0.23648, 0.23648, 0.23648, 0.23648, 0.23648, 0.23648, 0.23648, 0.23648, 0.23648, 0.23648, 0.23648, 0.23648, 0.23648, 0.23648, 0.236481, 0.23648, 0.236481, 0.23648, 0.23648
15.4789, 0, 0.233122, 0.23312, 1.41421, -0.233122, 0, 0.23312, 0.23312, 0.23312, 0.23312, 0.23312, 0.23312, 0.23312, 0.23312, 0.23312, 0.23312, 0.23312, 0.23312, 0.23312, 0.23312, 0.233122, 0.23312, 0.233121, 0.23312, 0.23312
15.4867, 2, 0.228227, 0.228225, 2, 1.77177, 0, 0.228225, 0.228225, 0.228225, 0.228225, 0.228225, 0.228225, 0.228225, 0.228225, 0.228225, 0.228225, 0.228225, 0.228225, 0.228225, 0.228225, 0.228226, 0.228225, 0.228226, 0.228225, 0.228225
15.4946, 0, 0.222614, 0.222612, 1.41421, -0.222614, 0, 0.222612, 0.222612, 0.222612, 0.222612, 0.222612, 0.222612, 0.222612, 0.222612, 0.222612, 0.222612, 0.222612, 0.222612, 0.222612, 0.222612, 0.222613, 0.222612, 0.222613, 0.222612, 0.222612
15.5025, 0, 0.217071, 0.217069, 1.41421, -0.217071, 0, 0.217069, 0.217069, 0.217069, 0.217069, 0.217069, 0.217069, 0.217069, 0.217069, 0.217069, 0.217069, 0.217069, 0.217069, 0.217069, 0.217069, 0.21707, 0.217069, 0.21707, 0.217069, 0.217069
15.5103, 0, 0.215355, 0.215353, 1.41421, -0.215355, 0, 0.215353, 0.215353, 0.215353, 0.215353, 0.215353, 0.215353, 0.215353, 0.215353, 0.215353, 0.215353, 0.215353, 0.215353, 0.215353, 0.215353, 0.215354, 0.215353, 0.215354, 0.215353, 0.215353
15.5182, 0, 0.211983, 0.21198, 1.41421, -0.211983, 0, 0.21198, 0.21198, 0.21198, 0.21198, 0.21198, 0.21198, 0.21198, 0.21198, 0.21198, 0.21198, 0.21198, 0.21198, 0.21198, 0.21198, 0.211982, 0.21198, 0.211982, 0.21198, 0.21198
15.5261, 2, 0.207129, 0.207126, 2, 1.79287, 0, 0.207126, 0.207126, 0.207126, 0.207126, 0.207126, 0.207126, 0.207126, 0.207126, 0.207126, 0.207126, 0.207126, 0.207126, 0.207126, 0.207126, 0.207127, 0.207126, 0.207128, 0.207126, 0.207126
15.5339, 0, 0.201588, 0.201584, 1.41421, -0.201588, 0, 0.201584, 0.201584, 0.201584, 0.201584, 0.201584, 0.201584, 0.201584, 0.201584, 0.201584, 0.201584, 0.201584, 0.201584, 0.201584, 0.201584, 0.201585, 0.201584, 0.201587, 0.201584, 0.201584
15.5418, 0, 0.196122, 0.196117, 1.41421, -0.196122, 0, 0.196117, 0.196117, 0.196117, 0.196117, 0.196117, 0.196117, 0.196117, 0.196117, 0.196117, 0.196117, 0.196117, 0.196117, 0.196117, 0.196117, 0.196118, 0.196117, 0.19612, 0.196117, 0.196117
15.5497, 4, 0.194526, 0.19452, 2.44949, 3.80547, 0, 0.19452, 0.19452, 0.19452, 0.19452, 0.19452, 0.19452, 0.19452, 0.19452, 0.19452, 0.19452, 0.19452, 0.19452, 0.19452, 0.19452, 0.194521, 0.19452, 0.194524, 0.19452, 0.19452
15.5575, 2, 0.191343, 0.191336, 2, 1.80866, 0, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191337, 0.191336, 0.191341, 0.191336, 0.191336
15.5654, 2, 0.186725, 0.186717, 2, 1.81328, 0, 0.186717, 0.186717, 0.186717, 0.186717, 0.186717, 0.186717, 0.186717, 0.186717, 0.186717, 0.186717, 0.186717, 0.186717, 0.186717, 0.186717, 0.186718, 0.186717, 0.186723, 0.186717, 0.186717
15.5733, 2, 0.181444, 0.181434, 2, 1.81856, 0, 0.181434, 0.181434, 0.181434, 0.181434, 0.181434, 0.181434, 0.181434, 0.181434, 0.181434, 0.181434, 0.181434, 0.181434, 0.181434, 0.181434, 0.181436, 0.181434, 0.181443, 0.181434, 0.181434
15.5811, 0, 0.176239, 0.176228, 1.41421, -0.176239, 0, 0.176228, 0.176228, 0.176228, 0.176228, 0.176228, 0.176228, 0.176228, 0.176228, 0.176228, 0.176228, 0.176228, 0.176228, 0.176228, 0.176228, 0.176229, 0.176228, 0.176238, 0.176228, 0.176228
15.589, 0, 0.174571, 0.174557, 1.41421, -0.174571, 0, 0.174557, 0.174557, 0.174557, 0.174557, 0.174557, 0.174557, 0.174557, 0.174557, 0.174557, 0.174557, 0.174557, 0.174557, 0.174557, 0.174557, 0.174558, 0.174557, 0.174569, 0.174557, 0.174557
15.5969, 2, 0.171408, 0.171391, 2, 1.82859, 0, 0.171391, 0.171391, 0.171391, 0.171391, 0.171391, 0.171391, 0.171391, 0.171391, 0.171391, 0.171391, 0.171391, 0.171391, 0.171391, 0.171391, 0.171392, 0.171391, 0.171406, 0.171391, 0.171391
15.6047, 0, 0.166882, 0.166862, 1.41421, -0.166882, 0, 0.166862, 0.166862, 0.166862, 0.166862, 0.166862, 0.166862, 0.166862, 0.166862, 0.166862, 0.166862, 0.166862, 0.166862, 0.166862, 0.166862, 0.166863, 0.166862, 0.166881, 0.166862, 0.166862
15.6126, 0, 0.161733, 0.161709, 1.41421, -0.161733, 0, 0.161709, 0.161709, 0.161709, 0.161709, 0.161709, 0.161709, 0.161709, 0.161709, 0.161709, 0.161709, 0.161709, 0.161709, 0.161709, 0.161709, 0.161711, 0.161709, 0.161731, 0.161709, 0.161709
15.6205, 0, 0.156665, 0.156637, 1.41421, -0.156665, 0, 0.156637, 0.156637, 0.156637, 0.156637, 0.156637, 0.156637, 0.156637, 0.156637, 0.156637, 0.156637, 0.156637, 0.156637, 0.156637, 0.156637, 0.156639, 0.156637, 0.156664, 0.156637, 0.156637
15.6283, 2, 0.155176, 0.155143, 2, 1.84482, 0, 0.155143, 0.155143, 0.155143, 0.155143, 0.155143, 0.155143, 0.155143, 0.155143, 0.155143, 0.155143, 0.155143, 0.155143, 0.155143, 0.155143, 0.155145, 0.155143, 0.155175, 0.155143, 0.155143
15.6362, 0, 0.152238, 0.152199, 1.41421, -0.152238, 0, 0.152199, 0.152199, 0.152199, 0.152199, 0.152199, 0.152199, 0.152199, 0.152199, 0.152199, 0.152199, 0.152199, 0.152199, 0.152199, 0.152199, 0.1522, 0.152199, 0.152236, 0.152199, 0.152199
15.6441, 0, 0.147959, 0.147913, 1.41421, -0.147959, 0, 0.147913, 0.147913, 0.147913, 0.147913, 0.147913, 0.147913, 0.147913, 0.147913, 0.147913, 0.147913, 0.147913, 0.147913, 0.147913, 0.147913, 0.147914, 0.147913, 0.147957, 0.147913, 0.147913
15.652, 0, 0.143069, 0.143015, 1.41421, -0.143069, 0, 0.143015, 0.143015, 0.143015, 0.143015, 0.143015, 0.143015, 0.143015, 0.143015, 0.143015, 0.143015, 0.143015, 0.143015, 0.143015, 0.143015, 0.143017, 0.143015, 0.143068, 0.143015, 0.143015
15.6598, 0, 0.138263, 0.138201, 1.41421, -0.138263, 0, 0.138201, 0.138201, 0.138201, 0.138201, 0.138201, 0.138201, 0.138201, 0.138201, 0.138201, 0.138201, 0.138201, 0.138201, 0.138201, 0.138201, 0.138202, 0.138201, 0.138262, 0.138201, 0.138201
15.6677, 2, 0.136803, 0.13673, 2, 1.8632, 0, 0.13673, 0.13673, 0.13673, 0.13673, 0.13673, 0.13673, 0.13673, 0.13673, 0.13673, 0.13673, 0.13673, 0.13673, 0.13673, 0.13673, 0.136731, 0.13673, 0.136801, 0.13673, 0.13673
15.6756, 4, 0.133953, 0.133869, 2.44949, 3.86605, 0, 0.133869, 0.133869, 0.133869, 0.133869, 0.133869, 0.133869, 0.133869, 0.133869, 0.133869, 0.133869, 0.133869, 0.133869, 0.133869, 0.133869, 0.13387, 0.133869, 0.133952, 0.133869, 0.133869
15.6834, 0, 0.129804, 0.129706, 1.41421, -0.129804, 0, 0.129706, 0.129706, 0.129706, 0.129706, 0.129706, 0.129706, 0.129706, 0.129706, 0.129706, 0.129706, 0.129706, 0.129706, 0.129706, 0.129706, 0.129708, 0.129706, 0.129802, 0.129706, 0.129706
15.6913, 0, 0.125069, 0.124957, 1.41421, -0.125069, 0, 0.124957, 0.124957, 0.124957, 0.124957, 0.124957, 0.124957, 0.124957, 0.124957, 0.124957, 0.124957, 0.124957, 0.124957, 0.124957, 0.124957, 0.124959, 0.124957, 0.125067, 0.124957, 0.124957
15.6992, 0, 0.120424, 0.120297, 1.41421, -0.120424, 0, 0.120297, 0.120297, 0.120297, 0.120297, 0.120297, 0.120297, 0.120297, 0.120297, 0.120297, 0.120297, 0.120297, 0.120297, 0.120297, 0.120297, 0.120298, 0.120297, 0.120423, 0.120297, 0.120297
15.707, 0, 0.119148, 0.119003, 1.41421, -0.119148, 0, 0.119003, 0.119003, 0.119003, 0.119003, 0.119003, 0.119003, 0.119003, 0.119003, 0.119003, 0.119003, 0.119003, 0.119003, 0.119003, 0.119003, 0.119004, 0.119003, 0.119146, 0.119003, 0.119003
15.7149, 0, 0.116536, 0.116372, 1.41421, -0.116536, 0, 0.116372, 0.116372, 0.116372, 0.116372, 0.116372, 0.116372, 0.116372, 0.116372, 0.116372, 0.116372, 0.116372, 0.116372, 0.116372, 0.116372, 0.116373, 0.116372, 0.116535, 0.116372, 0.116372
15.7228, 4, 0.11266, 0.112474, 2.44949, 3.88734, 0, 0.112474, 0.112474, 0.112474, 0.112474, 0.112474, 0.112474, 0.112474, 0.112474, 0.112474, 0.112474, 0.112474, 0.112474, 0.112474, 0.112474, 0.112476, 0.112474, 0.112659, 0.112474, 0.112474
15.7306, 2, 0.108219, 0.108009, 2, 1.89178, 0, 0.108009, 0.108009, 0.108009, 0.108009, 0.108009, 0.108009, 0.108009, 0.108009, 0.108009, 0.108009, 0.108009, 0.108009, 0.108009, 0.108009, 0.108011, 0.108009, 0.108217, 0.108009, 0.108009
15.7385, 0, 0.103869, 0.103635, 1.41421, -0.103869, 0, 0.103635, 0.103635, 0.103635, 0.103635, 0.103635, 0.103635, 0.103635, 0.103635, 0.103635, 0.103635, 0.103635, 0.103635, 0.103635, 0.103635, 0.103636, 0.103635, 0.103868, 0.103635, 0.103635
15.7464, 2, 0.102571, 0.102309, 2, 1.89743, 0, 0.102309, 0.102309, 0.102309, 0.102309, 0.102309, 0.102309, 0.102309, 0.102309, 0.102309, 0.102309, 0.102309, 0.102309, 0.102309, 0.102309, 0.10231, 0.102309, 0.102569, 0.102309, 0.102309
15.7542, 0, 0.100059, 0.0997681, 1.41421, -0.100059, 0, 0.0997681, 0.0997681, 0.0997681, 0.0997681, 0.0997681, 0.0997681, 0.0997681, 0.0997681, 0.0997681, 0.0997681, 0.0997681, 0.0997681, 0.0997681, 0.0997681, 0.0997695, 0.0997681, 0.100058, 0.0997681, 0.0997681
15.7621, 0, 0.0963922, 0.0960695, 1.41421, -0.0963922, 0, 0.0960695, 0.0960695, 0.0960695, 0.0960695, 0.0960695, 0.0960695, 0.0960695, 0.0960695, 0.0960695, 0.0960695, 0.0960695, 0.0960695, 0.0960695, 0.0960695, 0.0960709, 0.0960695, 0.0963908, 0.0960695, 0.0960695
15.77, 0, 0.0922161, 0.09186, 1.41421, -0.0922161, 0, 0.09186, 0.09186, 0.09186, 0.09186, 0.09186, 0.09186, 0.09186, 0.09186, 0.09186, 0.09186, 0.09186, 0.09186, 0.09186, 0.09186, 0.0918613, 0.09186, 0.0922148, 0.09186, 0.09186
15.7778, 0, 0.0881365, 0.0877447, 1.41421, -0.0881365, 0, 0.0877447, 0.0877447, 0.0877447, 0.0877447, 0.0877447, 0.0877447, 0.0877447, 0.0877447, 0.0877447, 0.0877447, 0.0877447, 0.0877447, 0.0877447, 0.0877447, 0.0877461, 0.0877447, 0.0881351, 0.0877447, 0.0877447
15.7857, 0, 0.0869253, 0.086496, 1.41421, -0.0869253, 0, 0.086496, 0.086496, 0.086496, 0.086496, 0.086496, 0.086496, 0.086496, 0.086496, 0.086496, 0.086496, 0.086496, 0.086496, 0.086496, 0.086496, 0.0864974, 0.086496, 0.0869239, 0.086496, 0.086496
15.7936, 0, 0.0846241, 0.0841554, 1.41421, -0.0846241, 0, 0.0841554, 0.0841554, 0.0841554, 0.0841554, 0.0841554, 0.0841554, 0.0841554, 0.0841554, 0.0841554, 0.0841554, 0.0841554, 0.0841554, 0.0841554, 0.0841554, 0.0841568, 0.0841554, 0.0846227, 0.0841554, 0.0841554
15.8014, 2, 0.0812784, 0.0807684, 2, 1.91872, 0, 0.0807684, 0.0807684, 0.0807684, 0.0807684, 0.0807684, 0.0807684, 0.0807684, 0.0807684, 0.0807684, 0.0807684, 0.0807684, 0.0807684, 0.0807684, 0.0807684, 0.0807698, 0.0807684, 0.081277, 0.0807684, 0.0807684
15.8093, 2, 0.0774785, 0.0769255, 2, 1.92252, 0, 0.0769255, 0.0769255, 0.0769255, 0.0769255, 0.0769255, 0.0769255, 0.0769255, 0.0769255, 0.0769255, 0.0769255, 0.0769255, 0.0769255, 0.0769255, 0.0769255, 0.0769269, 0.0769255, 0.0774771, 0.0769255, 0.0769255
15.8172, 2, 0.0737739, 0.0731763, 2, 1.92623, 0, 0.0731763, 0.0731763, 0.0731763, 0.0731763, 0.0731763, 0.0731763, 0.0731763, 0.0731763, 0.0731763, 0.0731763, 0.0731763, 0.0731763, 0.0731763, 0.0731763, 0.0731777, 0.0731763, 0.0737725, 0.0731763, 0.0731763
15.825, 0, 0.0723681, 0.0717245, 1.41421, -0.0723681, 0, 0.0717245, 0.0717245, 0.0717245, 0.0717245, 0.0717245, 0.0717245, 0.0717245, 0.0717245, 0.0717245, 0.0717245, 0.0717245, 0.0717245, 0.0717245, 0.0717245, 0.0717259, 0.0717245, 0.0723667, 0.0717245, 0.0717245
15.8329, 0, 0.0701268, 0.0694359, 1.41421, -0.0701268, 0, 0.0694359, 0.0694359, 0.0694359, 0.0694359, 0.0694359, 0.0694359, 0.0694359, 0.0694359, 0.0694359, 0.0694359, 0.0694359, 0.0694359, 0.0694359, 0.0694359, 0.0694373, 0.0694359, 0.0701255, 0.0694359, 0.0694359
15.8408, 0, 0.0670917, 0.0663523, 1.41421, -0.0670917, 0, 0.0663523, 0.0663523, 0.0663523, 0.0663523, 0.0663523, 0.0663523, 0.0663523, 0.0663523, 0.0663523, 0.0663523, 0.0663523, 0.0663523, 0.0663523, 0.0663523, 0.0663537, 0.0663523, 0.0670903, 0.0663523, 0.0663523
15.8486, 2, 0.0637229, 0.0629341, 2, 1.93628, 0, 0.0629341, 0.0629341, 0.0629341, 0.0629341, 0.0629341, 0.0629341, 0.0629341, 0.0629341, 0.0629341, 0.0629341, 0.0629341, 0.0629341, 0.0629341, 0.0629341, 0.0629355, 0.0629341, 0.0637215, 0.0629341, 0.0629341
15.8565, 0, 0.0604452, 0.0596063, 1.41421, -0.0604452, 0, 0.0596063, 0.0596063, 0.0596063, 0.0596063, 0.0596063, 0.0596063, 0.0596063, 0.0596063, 0.0596063, 0.0596063, 0.0596063, 0.0596063, 0.0596063, 0.0596063, 0.0596077, 0.0596063, 0.0604438, 0.0596063, 0.0596063
15.8644, 2, 0.0589854, 0.0580958, 2, 1.94101, 0, 0.0580958, 0.0580958, 0.0580958, 0.0580958, 0.0580958, 0.0580958, 0.0580958, 0.0580958, 0.0580958, 0.0580958, 0.0580958, 0.0580958, 0.0580958, 0.0580958, 0.0580971, 0.0580958, 0.058984, 0.0580958, 0.0580958
15.8722, 0, 0.0569047, 0.055964, 1.41421, -0.0569047, 0, 0.055964, 0.055964, 0.055964, 0.055964, 0.055964, 0.055964, 0.055964, 0.055964, 0.055964, 0.055964, 0.055964, 0.055964, 0.055964, 0.055964, 0.0559654, 0.055964, 0.0569033, 0.055964, 0.055964
15.8801, 0, 0.0542392, 0.0532473, 1.41421, -0.0542392, 0, 0.0532473, 0.0532473, 0.0532473, 0.0532473, 0.0532473, 0.0532473, 0.0532473, 0.0532473, 0.0532473, 0.0532473, 0.0532473, 0.0532473, 0.0532473, 0.0532473, 0.0532487, 0.0532473, 0.0542378, 0.0532473, 0.0532473
15.888, 0, 0.051338, 0.0502949, 1.41421, -0.051338, 0, 0.0502949, 0.0502949, 0.0502949, 0.0502949, 0.0502949, 0.0502949, 0.0502949, 0.0502949, 0.0502949, 0.0502949, 0.0502949, 0.0502949, 0.0502949, 0.0502949, 0.0502963, 0.0502949, 0.0513366, 0.0502949, 0.0502949
15.8958, 0, 0.0485208, 0.0474267, 1.41421, -0.0485208, 0, 0.0474267, 0.0474267, 0.0474267, 0.0474267, 0.0474267, 0.0474267, 0.0474267, 0.0474267, 0.0474267, 0.0474267, 0.0474267, 0.0474267, 0.0474267, 0.0474267, 0.0474281, 0.0474267, 0.0485194, 0.0474267, 0.0474267
