   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_23.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.38513, 16, 19.9209, 19.5411, 4.24264, -3.92092, 0, 19.5411, 19.5412, 19.681, 19.5445, 19.66, 19.5411, 19.5411, 19.5411, 19.5411, 19.5411, 19.5411, 19.5411, 19.5411, 19.5411, 19.5411, 19.5411, 19.6587, 19.5411
4.39303, 8, 20.0518, 19.6359, 3.16228, -12.0518, 0, 19.6359, 19.6359, 19.7869, 19.6388, 19.7786, 19.6359, 19.6359, 19.6359, 19.6359, 19.6359, 19.6359, 19.6359, 19.6359, 19.6359, 19.6359, 19.6359, 19.755, 19.6359
4.40093, 18, 20.1883, 19.7309, 4.47214, -2.1883, 0, 19.7309, 19.7309, 19.8967, 19.7335, 19.9001, 19.7309, 19.7309, 19.7309, 19.7309, 19.7309, 19.7309, 19.7309, 19.7309, 19.7309, 19.7309, 19.7309, 19.8505, 19.7309
4.40883, 20, 20.3312, 19.8261, 4.69042, -0.331234, 0, 19.8261, 19.8262, 20.0113, 19.8285, 20.0245, 19.8261, 19.8261, 19.8261, 19.8261, 19.8261, 19.8261, 19.8261, 19.8261, 19.8261, 19.8261, 19.8261, 19.9453, 19.8261
4.41674, 18, 20.4816, 19.9216, 4.47214, -2.48159, 0, 19.9216, 19.9217, 20.132, 19.9239, 20.1512, 19.9216, 19.9216, 19.9216, 19.9216, 19.9216, 19.9216, 19.9216, 19.9216, 19.9216, 19.9216, 19.9216, 20.0393, 19.9216
4.42464, 28, 20.6405, 20.0174, 5.47723, 7.35952, 0, 20.0174, 20.0175, 20.2604, 20.0196, 20.28, 20.0174, 20.0174, 20.0174, 20.0174, 20.0174, 20.0174, 20.0174, 20.0174, 20.0174, 20.0174, 20.0174, 20.1327, 20.0174
4.43254, 30, 20.8093, 20.1134, 5.65685, 9.1907, 0, 20.1134, 20.1135, 20.3984, 20.1155, 20.4101, 20.1134, 20.1134, 20.1134, 20.1134, 20.1134, 20.1134, 20.1134, 20.1134, 20.1134, 20.1134, 20.1134, 20.2255, 20.1134
4.44044, 24, 20.9897, 20.2097, 5.09902, 3.01027, 0, 20.2097, 20.2098, 20.5483, 20.2118, 20.5409, 20.2097, 20.2097, 20.2097, 20.2097, 20.2097, 20.2097, 20.2097, 20.2097, 20.2097, 20.2097, 20.2097, 20.3179, 20.2097
4.44834, 32, 21.1838, 20.3063, 5.83095, 10.8162, 0, 20.3063, 20.3063, 20.7127, 20.3083, 20.6714, 20.3063, 20.3063, 20.3063, 20.3063, 20.3063, 20.3063, 20.3063, 20.3063, 20.3063, 20.3063, 20.3063, 20.41, 20.3063
4.45625, 20, 21.3938, 20.403, 4.69042, -1.39378, 0, 20.403, 20.4031, 20.8949, 20.4051, 20.801, 20.403, 20.403, 20.403, 20.403, 20.403, 20.403, 20.403, 20.403, 20.403, 20.403, 20.403, 20.5019, 20.403
4.46415, 52, 21.6226, 20.5001, 7.34847, 30.3774, 0, 20.5001, 20.5002, 21.0983, 20.5021, 20.9285, 20.5001, 20.5001, 20.5001, 20.5001, 20.5001, 20.5001, 20.5001, 20.5001, 20.5001, 20.5001, 20.5001, 20.5938, 20.5001
4.47205, 44, 21.8734, 20.5974, 6.78233, 22.1266, 0, 20.5974, 20.5974, 21.3271, 20.5994, 21.0531, 20.5974, 20.5974, 20.5974, 20.5974, 20.5974, 20.5974, 20.5974, 20.5974, 20.5974, 20.5974, 20.5974, 20.6858, 20.5974
4.47995, 26, 22.1499, 20.6949, 5.2915, 3.85007, 0, 20.6949, 20.695, 21.5856, 20.697, 21.1738, 20.6949, 20.6949, 20.6949, 20.6949, 20.6949, 20.6949, 20.6949, 20.6949, 20.6949, 20.6949, 20.6949, 20.7781, 20.6949
4.48785, 38, 22.4561, 20.7926, 6.32456, 15.5439, 0, 20.7926, 20.7927, 21.8785, 20.7948, 21.2901, 20.7926, 20.7926, 20.7926, 20.7926, 20.7926, 20.7926, 20.7926, 20.7926, 20.7926, 20.7926, 20.7926, 20.8707, 20.7926
4.49576, 32, 22.7962, 20.8906, 5.83095, 9.20381, 0, 20.8906, 20.8907, 22.2104, 20.8928, 21.4011, 20.8906, 20.8906, 20.8906, 20.8906, 20.8906, 20.8906, 20.8906, 20.8906, 20.8906, 20.8906, 20.8906, 20.9637, 20.8906
4.50366, 16, 23.1745, 20.9888, 4.24264, -7.1745, 0, 20.9888, 20.9889, 22.5861, 20.9911, 21.5064, 20.9888, 20.9888, 20.9888, 20.9888, 20.9888, 20.9888, 20.9888, 20.9888, 20.9888, 20.9888, 20.9888, 21.0573, 20.9888
4.51156, 38, 23.5951, 21.0873, 6.32456, 14.4049, 0, 21.0873, 21.0873, 23.0099, 21.0896, 21.6059, 21.0873, 21.0873, 21.0873, 21.0873, 21.0873, 21.0873, 21.0873, 21.0873, 21.0873, 21.0873, 21.0873, 21.1514, 21.0873
4.51946, 30, 24.0618, 21.1859, 5.65685, 5.93816, 0, 21.1859, 21.186, 23.4855, 21.1884, 21.6995, 21.1859, 21.1859, 21.1859, 21.1859, 21.1859, 21.1859, 21.1859, 21.1859, 21.1859, 21.1859, 21.1859, 21.2461, 21.1859
4.52736, 36, 24.5774, 21.2848, 6.16441, 11.4226, 0, 21.2848, 21.2849, 24.0154, 21.2874, 21.7874, 21.2848, 21.2848, 21.2848, 21.2848, 21.2848, 21.2848, 21.2848, 21.2848, 21.2848, 21.2848, 21.2848, 21.3414, 21.2848
4.53527, 30, 25.1435, 21.3839, 5.65685, 4.85654, 0, 21.3839, 21.3839, 24.6011, 21.3867, 21.8699, 21.3839, 21.3839, 21.3839, 21.3839, 21.3839, 21.3839, 21.3839, 21.3839, 21.3839, 21.3839, 21.3839, 21.4373, 21.3839
4.54317, 44, 25.7603, 21.4832, 6.78233, 18.2397, 0, 21.4832, 21.4832, 25.2421, 21.4862, 21.9477, 21.4832, 21.4832, 21.4832, 21.4832, 21.4832, 21.4832, 21.4832, 21.4832, 21.4832, 21.4832, 21.4832, 21.5338, 21.4832
4.55107, 20, 26.4259, 21.5827, 4.69042, -6.42587, 0, 21.5827, 21.5827, 25.9357, 21.5859, 22.0214, 21.5827, 21.5827, 21.5827, 21.5827, 21.5827, 21.5827, 21.5827, 21.5827, 21.5827, 21.5827, 21.5827, 21.6307, 21.5827
4.55897, 26, 27.1362, 21.6823, 5.2915, -1.13622, 0, 21.6823, 21.6824, 26.6773, 21.6859, 22.0919, 21.6823, 21.6823, 21.6823, 21.6823, 21.6823, 21.6823, 21.6823, 21.6823, 21.6823, 21.6823, 21.6823, 21.728, 21.6823
4.56687, 20, 27.8848, 21.7822, 4.69042, -7.88482, 0, 21.7822, 21.7823, 27.4594, 21.7862, 22.1601, 21.7822, 21.7822, 21.7822, 21.7822, 21.7822, 21.7822, 21.7822, 21.7822, 21.7822, 21.7822, 21.7822, 21.8258, 21.7822
4.57478, 28, 28.6625, 21.8823, 5.47723, -0.662483, 0, 21.8823, 21.8824, 28.272, 21.8867, 22.2269, 21.8823, 21.8823, 21.8823, 21.8823, 21.8823, 21.8823, 21.8823, 21.8823, 21.8823, 21.8823, 21.8823, 21.9237, 21.8823
4.58268, 18, 29.4576, 21.9826, 4.47214, -11.4576, 0, 21.9826, 21.9826, 29.1026, 21.9875, 22.2931, 21.9826, 21.9826, 21.9826, 21.9826, 21.9826, 21.9826, 21.9826, 21.9826, 21.9826, 21.9826, 21.9826, 22.022, 21.9826
4.59058, 28, 30.2563, 22.083, 5.47723, -2.25628, 0, 22.083, 22.0831, 29.9366, 22.0886, 22.3597, 22.083, 22.083, 22.083, 22.083, 22.083, 22.083, 22.083, 22.083, 22.083, 22.083, 22.083, 22.1204, 22.083
4.59848, 44, 31.0425, 22.1837, 6.78233, 12.9575, 0, 22.1837, 22.1837, 30.7572, 22.1899, 22.4273, 22.1837, 22.1837, 22.1837, 22.1837, 22.1837, 22.1837, 22.1837, 22.1837, 22.1837, 22.1837, 22.1837, 22.219, 22.1837
4.60639, 52, 31.7992, 22.2845, 7.34847, 20.2008, 0, 22.2845, 22.2846, 31.5467, 22.2916, 22.4966, 22.2845, 22.2845, 22.2845, 22.2845, 22.2845, 22.2845, 22.2845, 22.2845, 22.2845, 22.2845, 22.2845, 22.3177, 22.2845
4.61429, 42, 32.5083, 22.3855, 6.63325, 9.49171, 0, 22.3855, 22.3856, 32.2866, 22.3935, 22.568, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855, 22.4166, 22.3855
4.62219, 46, 33.1519, 22.4867, 6.9282, 12.8481, 0, 22.4867, 22.4867, 32.9587, 22.4958, 22.6419, 22.4867, 22.4867, 22.4867, 22.4867, 22.4867, 22.4867, 22.4867, 22.4867, 22.4867, 22.4867, 22.4867, 22.5155, 22.4867
4.63009, 38, 33.7134, 22.588, 6.32456, 4.28661, 0, 22.588, 22.5881, 33.5459, 22.5983, 22.7186, 22.588, 22.588, 22.588, 22.588, 22.588, 22.588, 22.588, 22.588, 22.588, 22.588, 22.588, 22.6146, 22.588
4.63799, 44, 34.1776, 22.6896, 6.78233, 9.82244, 0, 22.6896, 22.6896, 34.0331, 22.7012, 22.7981, 22.6896, 22.6896, 22.6896, 22.6896, 22.6896, 22.6896, 22.6896, 22.6896, 22.6896, 22.6896, 22.6896, 22.7139, 22.6896
4.6459, 14, 34.5321, 22.7913, 4, -20.5321, 0, 22.7913, 22.7913, 34.4078, 22.8043, 22.8805, 22.7913, 22.7913, 22.7913, 22.7913, 22.7913, 22.7913, 22.7913, 22.7913, 22.7913, 22.7913, 22.7913, 22.8133, 22.7913
4.6538, 32, 34.7679, 22.8931, 5.83095, -2.76793, 0, 22.8931, 22.8932, 34.6611, 22.9076, 22.9656, 22.8931, 22.8931, 22.8931, 22.8931, 22.8931, 22.8931, 22.8931, 22.8931, 22.8931, 22.8931, 22.8931, 22.9129, 22.8931
4.6617, 38, 34.8798, 22.9951, 6.32456, 3.12025, 0, 22.9951, 22.9952, 34.7877, 23.0112, 23.0534, 22.9951, 22.9951, 22.9951, 22.9951, 22.9951, 22.9951, 22.9951, 22.9951, 22.9951, 22.9951, 22.9951, 23.0127, 22.9951
4.6696, 30, 34.8665, 23.0973, 5.65685, -4.86646, 0, 23.0973, 23.0974, 34.7868, 23.1151, 23.1437, 23.0973, 23.0973, 23.0973, 23.0973, 23.0973, 23.0973, 23.0973, 23.0973, 23.0973, 23.0973, 23.0973, 23.1128, 23.0973
4.6775, 38, 34.731, 23.1997, 6.32456, 3.26895, 0, 23.1997, 23.1997, 34.6616, 23.219, 23.2362, 23.1997, 23.1997, 23.1997, 23.1997, 23.1997, 23.1997, 23.1997, 23.1997, 23.1997, 23.1997, 23.1997, 23.2131, 23.1997
4.68541, 30, 34.4806, 23.3022, 5.65685, -4.48061, 0, 23.3022, 23.3022, 34.4194, 23.3232, 23.3306, 23.3022, 23.3022, 23.3022, 23.3022, 23.3022, 23.3022, 23.3022, 23.3022, 23.3022, 23.3022, 23.3022, 23.3138, 23.3022
4.69331, 22, 34.1258, 23.4048, 4.89898, -12.1258, 0, 23.4048, 23.4049, 34.0712, 23.4274, 23.4268, 23.4048, 23.4048, 23.4048, 23.4048, 23.4048, 23.4048, 23.4048, 23.4048, 23.4048, 23.4048, 23.4048, 23.4147, 23.4048
4.70121, 38, 33.6805, 23.5076, 6.32456, 4.31953, 0, 23.5076, 23.5076, 33.6309, 23.5317, 23.5246, 23.5076, 23.5076, 23.5076, 23.5076, 23.5076, 23.5076, 23.5076, 23.5076, 23.5076, 23.5076, 23.5076, 23.5159, 23.5076
4.70911, 26, 33.1606, 23.6105, 5.2915, -7.16061, 0, 23.6105, 23.6105, 33.1149, 23.636, 23.6236, 23.6105, 23.6105, 23.6105, 23.6105, 23.6105, 23.6105, 23.6105, 23.6105, 23.6105, 23.6105, 23.6105, 23.6175, 23.6105
4.71701, 28, 32.584, 23.7135, 5.47723, -4.58395, 0, 23.7135, 23.7136, 32.5411, 23.7402, 23.7238, 23.7135, 23.7135, 23.7135, 23.7135, 23.7135, 23.7135, 23.7135, 23.7135, 23.7135, 23.7135, 23.7135, 23.7193, 23.7135
4.72492, 24, 31.9687, 23.8167, 5.09902, -7.96875, 0, 23.8167, 23.8167, 31.9279, 23.8444, 23.8249, 23.8167, 23.8167, 23.8167, 23.8167, 23.8167, 23.8167, 23.8167, 23.8167, 23.8167, 23.8167, 23.8167, 23.8214, 23.8167
4.73282, 26, 31.3331, 23.9199, 5.2915, -5.3331, 0, 23.9199, 23.92, 31.2937, 23.9485, 23.9269, 23.9199, 23.9199, 23.9199, 23.9199, 23.9199, 23.9199, 23.9199, 23.9199, 23.9199, 23.9199, 23.9199, 23.9238, 23.9199
4.74072, 30, 30.6943, 24.0233, 5.65685, -0.694332, 0, 24.0233, 24.0234, 30.6558, 24.0524, 24.0296, 24.0233, 24.0233, 24.0233, 24.0233, 24.0233, 24.0233, 24.0233, 24.0233, 24.0233, 24.0233, 24.0233, 24.0265, 24.0233
4.74862, 30, 30.0681, 24.1268, 5.65685, -0.0680809, 0, 24.1268, 24.1269, 30.03, 24.1562, 24.133, 24.1268, 24.1268, 24.1268, 24.1268, 24.1268, 24.1268, 24.1268, 24.1268, 24.1268, 24.1268, 24.1268, 24.1294, 24.1268
4.75653, 24, 29.4679, 24.2304, 5.09902, -5.46794, 0, 24.2304, 24.2305, 29.4299, 24.2598, 24.237, 24.2304, 24.2304, 24.2304, 24.2304, 24.2304, 24.2304, 24.2304, 24.2304, 24.2304, 24.2304, 24.2304, 24.2325, 24.2304
4.76443, 22, 28.9053, 24.3342, 4.89898, -6.90532, 0, 24.3342, 24.3342, 28.8671, 24.3632, 24.3415, 24.3342, 24.3342, 24.3342, 24.3342, 24.3342, 24.3342, 24.3342, 24.3342, 24.3342, 24.3342, 24.3342, 24.3359, 24.3342
4.77233, 30, 28.3888, 24.4379, 5.65685, 1.61118, 0, 24.4379, 24.438, 28.3501, 24.4665, 24.4466, 24.4379, 24.4379, 24.4379, 24.4379, 24.4379, 24.4379, 24.4379, 24.4379, 24.4379, 24.4379, 24.4379, 24.4394, 24.4379
4.78023, 26, 27.9247, 24.5418, 5.2915, -1.92467, 0, 24.5418, 24.5419, 27.8852, 24.5696, 24.5522, 24.5418, 24.5418, 24.5418, 24.5418, 24.5418, 24.5418, 24.5418, 24.5418, 24.5418, 24.5418, 24.5418, 24.5431, 24.5418
4.78813, 26, 27.5165, 24.6458, 5.2915, -1.51651, 0, 24.6458, 24.6459, 27.4759, 24.6726, 24.6583, 24.6458, 24.6458, 24.6458, 24.6458, 24.6458, 24.6458, 24.6458, 24.6458, 24.6458, 24.6458, 24.6458, 24.647, 24.6458
4.79604, 20, 27.1658, 24.7498, 4.69042, -7.1658, 0, 24.7498, 24.7499, 27.1238, 24.7755, 24.765, 24.7498, 24.7498, 24.7498, 24.7498, 24.7498, 24.7498, 24.7498, 24.7498, 24.7498, 24.7498, 24.7498, 24.751, 24.7498
4.80394, 22, 26.8721, 24.8539, 4.89898, -4.87206, 0, 24.8539, 24.854, 26.8282, 24.8783, 24.8722, 24.8539, 24.8539, 24.8539, 24.8539, 24.8539, 24.8539, 24.8539, 24.8539, 24.8539, 24.8539, 24.8539, 24.8551, 24.8539
4.81184, 28, 26.6332, 24.9581, 5.47723, 1.36679, 0, 24.9581, 24.9582, 26.5871, 24.981, 24.9799, 24.9581, 24.9581, 24.9581, 24.9581, 24.9581, 24.9581, 24.9581, 24.9581, 24.9581, 24.9581, 24.9581, 24.9594, 24.9581
4.81974, 16, 26.4459, 25.0624, 4.24264, -10.4459, 0, 25.0624, 25.0624, 26.3972, 25.0838, 25.0882, 25.0624, 25.0624, 25.0624, 25.0624, 25.0624, 25.0624, 25.0624, 25.0624, 25.0624, 25.0624, 25.0624, 25.0638, 25.0624
4.82764, 24, 26.3059, 25.1667, 5.09902, -2.30595, 0, 25.1667, 25.1667, 26.2542, 25.1866, 25.1969, 25.1667, 25.1667, 25.1667, 25.1667, 25.1667, 25.1667, 25.1667, 25.1667, 25.1667, 25.1667, 25.1667, 25.1683, 25.1667
4.83555, 18, 26.2086, 25.271, 4.47214, -8.20862, 0, 25.271, 25.2711, 26.1534, 25.2894, 25.306, 25.271, 25.271, 25.271, 25.271, 25.271, 25.271, 25.271, 25.271, 25.271, 25.271, 25.271, 25.2729, 25.271
4.84345, 18, 26.1489, 25.3754, 4.47214, -8.1489, 0, 25.3754, 25.3755, 26.0898, 25.3923, 25.4154, 25.3754, 25.3754, 25.3754, 25.3754, 25.3754, 25.3754, 25.3754, 25.3754, 25.3754, 25.3754, 25.3754, 25.3776, 25.3754
4.85135, 34, 26.1217, 25.4799, 6, 7.87826, 0, 25.4799, 25.4799, 26.0585, 25.4953, 25.5251, 25.4799, 25.4799, 25.4799, 25.4799, 25.4799, 25.4799, 25.4799, 25.4799, 25.4799, 25.4799, 25.4799, 25.4823, 25.4799
4.85925, 20, 26.1223, 25.5844, 4.69042, -6.12234, 0, 25.5844, 25.5845, 26.0548, 25.5985, 25.6349, 25.5844, 25.5844, 25.5844, 25.5844, 25.5844, 25.5844, 25.5844, 25.5844, 25.5844, 25.5844, 25.5844, 25.5872, 25.5844
4.86715, 20, 26.1461, 25.6889, 4.69042, -6.14611, 0, 25.6889, 25.689, 26.0741, 25.7018, 25.7448, 25.6889, 25.6889, 25.6889, 25.6889, 25.6889, 25.6889, 25.6889, 25.6889, 25.6889, 25.6889, 25.6889, 25.6921, 25.6889
4.87506, 26, 26.1889, 25.7934, 5.2915, -0.188915, 0, 25.7934, 25.7935, 26.1124, 25.8052, 25.8545, 25.7934, 25.7934, 25.7934, 25.7934, 25.7934, 25.7934, 25.7934, 25.7934, 25.7934, 25.7934, 25.7934, 25.797, 25.7934
4.88296, 16, 26.2471, 25.898, 4.24264, -10.2471, 0, 25.898, 25.8981, 26.1663, 25.9088, 25.964, 25.898, 25.898, 25.898, 25.898, 25.898, 25.898, 25.898, 25.898, 25.898, 25.898, 25.898, 25.902, 25.898
4.89086, 34, 26.3174, 26.0026, 6, 7.68259, 0, 26.0026, 26.0027, 26.2326, 26.0125, 26.073, 26.0026, 26.0026, 26.0026, 26.0026, 26.0026, 26.0026, 26.0026, 26.0026, 26.0026, 26.0026, 26.0026, 26.007, 26.0026
4.89876, 28, 26.3972, 26.1073, 5.47723, 1.60283, 0, 26.1073, 26.1073, 26.3088, 26.1164, 26.1816, 26.1073, 26.1073, 26.1073, 26.1073, 26.1073, 26.1073, 26.1073, 26.1073, 26.1073, 26.1073, 26.1073, 26.1121, 26.1073
4.90666, 12, 26.484, 26.2119, 3.74166, -14.484, 0, 26.2119, 26.212, 26.3927, 26.2204, 26.2894, 26.2119, 26.2119, 26.2119, 26.2119, 26.2119, 26.2119, 26.2119, 26.2119, 26.2119, 26.2119, 26.2119, 26.2171, 26.2119
4.91457, 14, 26.5762, 26.3165, 4, -12.5762, 0, 26.3165, 26.3166, 26.4825, 26.3245, 26.3965, 26.3165, 26.3165, 26.3165, 26.3165, 26.3165, 26.3165, 26.3165, 26.3165, 26.3165, 26.3165, 26.3165, 26.3221, 26.3165
4.92247, 16, 26.672, 26.4212, 4.24264, -10.672, 0, 26.4212, 26.4213, 26.5769, 26.4287, 26.5028, 26.4212, 26.4212, 26.4212, 26.4212, 26.4212, 26.4212, 26.4212, 26.4212, 26.4212, 26.4212, 26.4212, 26.4271, 26.4212
4.93037, 24, 26.7705, 26.5258, 5.09902, -2.77047, 0, 26.5258, 26.5259, 26.6747, 26.533, 26.6081, 26.5258, 26.5258, 26.5258, 26.5258, 26.5258, 26.5258, 26.5258, 26.5258, 26.5258, 26.5258, 26.5258, 26.5321, 26.5258
4.93827, 32, 26.8706, 26.6305, 5.83095, 5.12943, 0, 26.6305, 26.6305, 26.775, 26.6374, 26.7125, 26.6305, 26.6305, 26.6305, 26.6305, 26.6305, 26.6305, 26.6305, 26.6305, 26.6305, 26.6305, 26.6305, 26.637, 26.6305
4.94618, 28, 26.9716, 26.7351, 5.47723, 1.02837, 0, 26.7351, 26.7352, 26.8772, 26.7419, 26.8159, 26.7351, 26.7351, 26.7351, 26.7351, 26.7351, 26.7351, 26.7351, 26.7351, 26.7351, 26.7351, 26.7351, 26.7418, 26.7351
4.95408, 14, 27.0732, 26.8397, 4, -13.0732, 0, 26.8397, 26.8398, 26.9809, 26.8464, 26.9185, 26.8397, 26.8397, 26.8397, 26.8397, 26.8397, 26.8397, 26.8397, 26.8397, 26.8397, 26.8397, 26.8397, 26.8466, 26.8397
4.96198, 26, 27.175, 26.9443, 5.2915, -1.17498, 0, 26.9443, 26.9444, 27.0855, 26.9509, 27.0202, 26.9443, 26.9443, 26.9443, 26.9443, 26.9443, 26.9443, 26.9443, 26.9443, 26.9443, 26.9443, 26.9443, 26.9514, 26.9443
4.96988, 20, 27.2768, 27.0489, 4.69042, -7.27676, 0, 27.0489, 27.049, 27.1908, 27.0554, 27.1212, 27.0489, 27.0489, 27.0489, 27.0489, 27.0489, 27.0489, 27.0489, 27.0489, 27.0489, 27.0489, 27.0489, 27.056, 27.0489
4.97778, 32, 27.3784, 27.1535, 5.83095, 4.62155, 0, 27.1535, 27.1536, 27.2967, 27.1599, 27.2216, 27.1535, 27.1535, 27.1535, 27.1535, 27.1535, 27.1535, 27.1535, 27.1535, 27.1535, 27.1535, 27.1535, 27.1606, 27.1535
4.98569, 24, 27.48, 27.258, 5.09902, -3.48004, 0, 27.258, 27.2581, 27.403, 27.2645, 27.3214, 27.258, 27.258, 27.258, 27.258, 27.258, 27.258, 27.258, 27.258, 27.258, 27.258, 27.258, 27.2651, 27.258
4.99359, 32, 27.5815, 27.3625, 5.83095, 4.41846, 0, 27.3625, 27.3626, 27.5096, 27.369, 27.4209, 27.3625, 27.3625, 27.3625, 27.3625, 27.3625, 27.3625, 27.3625, 27.3625, 27.3625, 27.3625, 27.3625, 27.3694, 27.3625
5.00149, 42, 27.6831, 27.4669, 6.63325, 14.3169, 0, 27.4669, 27.467, 27.6164, 27.4735, 27.5201, 27.4669, 27.4669, 27.4669, 27.4669, 27.4669, 27.4669, 27.4669, 27.4669, 27.4669, 27.4669, 27.4669, 27.4737, 27.4669
5.00939, 16, 27.7847, 27.5713, 4.24264, -11.7847, 0, 27.5713, 27.5714, 27.7234, 27.578, 27.6192, 27.5713, 27.5713, 27.5713, 27.5713, 27.5713, 27.5713, 27.5713, 27.5713, 27.5713, 27.5713, 27.5713, 27.5779, 27.5713
5.01729, 20, 27.8865, 27.6756, 4.69042, -7.88654, 0, 27.6756, 27.6757, 27.8307, 27.6824, 27.7183, 27.6756, 27.6756, 27.6756, 27.6756, 27.6756, 27.6756, 27.6756, 27.6756, 27.6756, 27.6756, 27.6756, 27.6821, 27.6756
5.0252, 32, 27.9887, 27.7799, 5.83095, 4.01126, 0, 27.7799, 27.78, 27.9381, 27.7867, 27.8175, 27.7799, 27.7799, 27.7799, 27.7799, 27.7799, 27.7799, 27.7799, 27.7799, 27.7799, 27.7799, 27.7799, 27.7861, 27.7799
5.0331, 32, 28.0914, 27.8841, 5.83095, 3.90859, 0, 27.8841, 27.8842, 28.0458, 27.891, 27.9169, 27.8841, 27.8841, 27.8841, 27.8841, 27.8841, 27.8841, 27.8841, 27.8841, 27.8841, 27.8841, 27.8841, 27.89, 27.8841
5.041, 30, 28.1947, 27.9882, 5.65685, 1.80531, 0, 27.9882, 27.9883, 28.1538, 27.9952, 28.0164, 27.9882, 27.9882, 27.9882, 27.9882, 27.9882, 27.9882, 27.9882, 27.9882, 27.9882, 27.9882, 27.9882, 27.9939, 27.9882
5.0489, 30, 28.2987, 28.0923, 5.65685, 1.70131, 0, 28.0923, 28.0923, 28.2621, 28.0993, 28.1163, 28.0923, 28.0923, 28.0923, 28.0923, 28.0923, 28.0923, 28.0923, 28.0923, 28.0923, 28.0923, 28.0923, 28.0977, 28.0923
5.0568, 16, 28.4036, 28.1962, 4.24264, -12.4036, 0, 28.1962, 28.1963, 28.3709, 28.2034, 28.2164, 28.1962, 28.1962, 28.1962, 28.1962, 28.1962, 28.1962, 28.1962, 28.1962, 28.1962, 28.1962, 28.1962, 28.2013, 28.1962
5.06471, 30, 28.5094, 28.3, 5.65685, 1.49056, 0, 28.3, 28.3001, 28.4803, 28.3073, 28.3169, 28.3, 28.3, 28.3, 28.3, 28.3, 28.3, 28.3, 28.3, 28.3, 28.3, 28.3, 28.3049, 28.3
5.07261, 22, 28.6165, 28.4037, 4.89898, -6.61651, 0, 28.4037, 28.4038, 28.5905, 28.4111, 28.4176, 28.4037, 28.4037, 28.4037, 28.4037, 28.4037, 28.4037, 28.4037, 28.4037, 28.4037, 28.4037, 28.4037, 28.4084, 28.4037
5.08051, 28, 28.725, 28.5073, 5.47723, -0.724966, 0, 28.5073, 28.5074, 28.7016, 28.5147, 28.5186, 28.5073, 28.5073, 28.5073, 28.5073, 28.5073, 28.5073, 28.5073, 28.5073, 28.5073, 28.5073, 28.5073, 28.5117, 28.5073
5.08841, 22, 28.835, 28.6107, 4.89898, -6.83504, 0, 28.6107, 28.6108, 28.8139, 28.6183, 28.6199, 28.6107, 28.6107, 28.6107, 28.6107, 28.6107, 28.6107, 28.6107, 28.6107, 28.6107, 28.6107, 28.6107, 28.615, 28.6107
5.09631, 36, 28.947, 28.714, 6.16441, 7.05302, 0, 28.714, 28.7141, 28.9278, 28.7217, 28.7213, 28.714, 28.714, 28.714, 28.714, 28.714, 28.714, 28.714, 28.714, 28.714, 28.714, 28.714, 28.7182, 28.714
5.10422, 26, 29.0611, 28.8172, 5.2915, -3.06112, 0, 28.8172, 28.8172, 29.0434, 28.825, 28.8229, 28.8172, 28.8172, 28.8172, 28.8172, 28.8172, 28.8172, 28.8172, 28.8172, 28.8172, 28.8172, 28.8172, 28.8212, 28.8172
5.11212, 16, 29.1778, 28.9202, 4.24264, -13.1778, 0, 28.9202, 28.9202, 29.1614, 28.9281, 28.9247, 28.9202, 28.9202, 28.9202, 28.9202, 28.9202, 28.9202, 28.9202, 28.9202, 28.9202, 28.9202, 28.9202, 28.9241, 28.9202
5.12002, 18, 29.2974, 29.023, 4.47214, -11.2974, 0, 29.023, 29.023, 29.282, 29.031, 29.0264, 29.023, 29.023, 29.023, 29.023, 29.023, 29.023, 29.023, 29.023, 29.023, 29.023, 29.023, 29.0269, 29.023
5.12792, 22, 29.4205, 29.1256, 4.89898, -7.4205, 0, 29.1256, 29.1257, 29.4057, 29.1337, 29.1283, 29.1256, 29.1256, 29.1256, 29.1256, 29.1256, 29.1256, 29.1256, 29.1256, 29.1256, 29.1256, 29.1256, 29.1295, 29.1256
5.13583, 20, 29.5474, 29.2281, 4.69042, -9.54744, 0, 29.2281, 29.2281, 29.5332, 29.2363, 29.2301, 29.2281, 29.2281, 29.2281, 29.2281, 29.2281, 29.2281, 29.2281, 29.2281, 29.2281, 29.2281, 29.2281, 29.232, 29.2281
5.14373, 16, 29.6788, 29.3303, 4.24264, -13.6788, 0, 29.3303, 29.3304, 29.6648, 29.3387, 29.3318, 29.3303, 29.3303, 29.3303, 29.3303, 29.3303, 29.3303, 29.3303, 29.3303, 29.3303, 29.3303, 29.3303, 29.3343, 29.3303
5.15163, 32, 29.815, 29.4324, 5.83095, 2.18497, 0, 29.4324, 29.4324, 29.8013, 29.4408, 29.4335, 29.4324, 29.4324, 29.4324, 29.4324, 29.4324, 29.4324, 29.4324, 29.4324, 29.4324, 29.4324, 29.4324, 29.4365, 29.4324
