   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_62.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.7404, 4, 2.6416, 1.78049, 2.44949, 1.3584, 0, 2.15033, 1.78049, 1.78049, 1.78049, 1.78049, 1.78049, 1.78049, 1.78049, 1.78049, 1.78049, 1.78049, 1.78049, 1.78049, 1.78049, 1.78049, 1.78049, 2.27176, 1.78049
11.7483, 6, 2.73654, 1.78827, 2.82843, 3.26346, 0, 2.21208, 1.78827, 1.78827, 1.78827, 1.78827, 1.78827, 1.78827, 1.78827, 1.78827, 1.78827, 1.78827, 1.78827, 1.78827, 1.78828, 1.78827, 1.78827, 2.31274, 1.78827
11.7562, 2, 2.8337, 1.79527, 2, -0.833697, 0, 2.27772, 1.79527, 1.79527, 1.79527, 1.79527, 1.79527, 1.79527, 1.79527, 1.79527, 1.79527, 1.79527, 1.79527, 1.79527, 1.79528, 1.79527, 1.79527, 2.35125, 1.79527
11.7641, 6, 2.93313, 1.80229, 2.82843, 3.06687, 0, 2.34788, 1.80229, 1.80229, 1.80229, 1.80229, 1.80229, 1.80229, 1.80229, 1.80229, 1.80229, 1.80229, 1.80229, 1.80229, 1.80229, 1.80229, 1.80229, 2.38754, 1.80229
11.772, 4, 3.03686, 1.81216, 2.44949, 0.963139, 0, 2.42509, 1.81216, 1.81216, 1.81216, 1.81216, 1.81216, 1.81216, 1.81216, 1.81216, 1.81216, 1.81216, 1.81216, 1.81216, 1.81216, 1.81216, 1.81216, 2.42393, 1.81216
11.7798, 6, 3.13983, 1.82075, 2.82843, 2.86017, 0, 2.5048, 1.82075, 1.82075, 1.82075, 1.82075, 1.82075, 1.82075, 1.82075, 1.82075, 1.82075, 1.82075, 1.82075, 1.82075, 1.82075, 1.82075, 1.82075, 2.45577, 1.82075
11.7877, 2, 3.2411, 1.82813, 2, -1.2411, 0, 2.58654, 1.82813, 1.82813, 1.82813, 1.82813, 1.82813, 1.82813, 1.82813, 1.82813, 1.82813, 1.82813, 1.82813, 1.82813, 1.82814, 1.82813, 1.82813, 2.4827, 1.82813
11.7956, 2, 3.34025, 1.83492, 2, -1.34025, 0, 2.67024, 1.83492, 1.83492, 1.83492, 1.83492, 1.83492, 1.83492, 1.83492, 1.83492, 1.83492, 1.83492, 1.83492, 1.83492, 1.83492, 1.83492, 1.83492, 2.50493, 1.83492
11.8035, 2, 3.43678, 1.84172, 2, -1.43678, 0, 2.75572, 1.84172, 1.84172, 1.84172, 1.84172, 1.84172, 1.84172, 1.84172, 1.84172, 1.84172, 1.84172, 1.84172, 1.84172, 1.84173, 1.84172, 1.84172, 2.52278, 1.84172
11.8114, 8, 3.53214, 1.85115, 3.16228, 4.46786, 0, 2.84465, 1.85115, 1.85115, 1.85115, 1.85115, 1.85115, 1.85115, 1.85115, 1.85115, 1.85115, 1.85115, 1.85115, 1.85115, 1.85115, 1.85115, 1.85115, 2.53863, 1.85115
11.8193, 2, 3.62165, 1.85964, 2, -1.62165, 0, 2.93249, 1.85964, 1.85964, 1.85964, 1.85964, 1.85964, 1.85964, 1.85964, 1.85964, 1.85964, 1.85964, 1.85964, 1.85964, 1.85964, 1.85964, 1.85964, 2.54879, 1.85964
11.8271, 2, 3.70423, 1.86724, 2, -1.70423, 0, 3.01818, 1.86724, 1.86724, 1.86724, 1.86724, 1.86724, 1.86724, 1.86724, 1.86724, 1.86724, 1.86724, 1.86724, 1.86724, 1.86725, 1.86724, 1.86724, 2.5533, 1.86724
11.835, 2, 3.77927, 1.87441, 2, -1.77927, 0, 3.10102, 1.87441, 1.87441, 1.87441, 1.87441, 1.87441, 1.87441, 1.87441, 1.87441, 1.87441, 1.87441, 1.87441, 1.87441, 1.87441, 1.87441, 1.87441, 2.55265, 1.87441
11.8429, 4, 3.8462, 1.88158, 2.44949, 0.153801, 0, 3.1803, 1.88158, 1.88158, 1.88158, 1.88158, 1.88158, 1.88158, 1.88158, 1.88158, 1.88158, 1.88158, 1.88158, 1.88158, 1.88159, 1.88158, 1.88158, 2.54748, 1.88158
11.8508, 4, 3.90505, 1.88972, 2.44949, 0.0949502, 0, 3.25577, 1.88972, 1.88972, 1.88972, 1.88972, 1.88972, 1.88972, 1.88972, 1.88972, 1.88972, 1.88972, 1.88972, 1.88972, 1.88973, 1.88972, 1.88972, 2.539, 1.88972
11.8587, 4, 3.95351, 1.89732, 2.44949, 0.0464916, 0, 3.32479, 1.89732, 1.89732, 1.89732, 1.89732, 1.89732, 1.89732, 1.89732, 1.89732, 1.89732, 1.89732, 1.89732, 1.89732, 1.89732, 1.89732, 1.89732, 2.52603, 1.89732
11.8666, 10, 3.99095, 1.90441, 3.4641, 6.00905, 0, 3.38633, 1.90441, 1.90441, 1.90441, 1.90441, 1.90441, 1.90441, 1.90441, 1.90441, 1.90441, 1.90441, 1.90441, 1.90441, 1.90441, 1.90441, 1.90441, 2.50902, 1.90441
11.8744, 4, 4.0171, 1.91124, 2.44949, -0.0170994, 0, 3.43964, 1.91124, 1.91124, 1.91124, 1.91124, 1.91124, 1.91124, 1.91124, 1.91124, 1.91124, 1.91124, 1.91124, 1.91124, 1.91124, 1.91124, 1.91124, 2.48869, 1.91124
11.8823, 4, 4.03171, 1.91792, 2.44949, -0.0317063, 0, 3.48397, 1.91792, 1.91792, 1.91792, 1.91792, 1.91792, 1.91792, 1.91792, 1.91792, 1.91792, 1.91792, 1.91792, 1.91792, 1.91792, 1.91792, 1.91792, 2.46565, 1.91792
11.8902, 4, 4.03456, 1.92441, 2.44949, -0.034564, 0, 3.51856, 1.92441, 1.92441, 1.92441, 1.92441, 1.92441, 1.92441, 1.92441, 1.92441, 1.92441, 1.92441, 1.92441, 1.92441, 1.92441, 1.92441, 1.92441, 2.44041, 1.92441
11.8981, 6, 4.02578, 1.93081, 2.82843, 1.97422, 0, 3.54299, 1.93081, 1.93081, 1.93081, 1.93081, 1.93081, 1.93081, 1.93081, 1.93081, 1.93081, 1.93081, 1.93081, 1.93081, 1.93081, 1.93081, 1.93081, 2.41359, 1.93081
11.906, 8, 4.00541, 1.93697, 3.16228, 3.99459, 0, 3.55677, 1.93697, 1.93697, 1.93697, 1.93697, 1.93697, 1.93697, 1.93697, 1.93697, 1.93697, 1.93697, 1.93697, 1.93697, 1.93697, 1.93697, 1.93697, 2.38561, 1.93697
11.9139, 0, 3.97379, 1.94286, 1.41421, -3.97379, 0, 3.55972, 1.94286, 1.94286, 1.94286, 1.94286, 1.94286, 1.94286, 1.94286, 1.94286, 1.94286, 1.94286, 1.94286, 1.94286, 1.94287, 1.94286, 1.94286, 2.35693, 1.94286
11.9217, 4, 3.93148, 1.94849, 2.44949, 0.0685163, 0, 3.55191, 1.94849, 1.94849, 1.94849, 1.94849, 1.94849, 1.94849, 1.94849, 1.94849, 1.94849, 1.94849, 1.94849, 1.94849, 1.94849, 1.94849, 1.94849, 2.32807, 1.94849
11.9296, 4, 3.87897, 1.95362, 2.44949, 0.121025, 0, 3.53336, 1.95362, 1.95362, 1.95362, 1.95362, 1.95362, 1.95362, 1.95362, 1.95362, 1.95362, 1.95362, 1.95362, 1.95362, 1.95362, 1.95362, 1.95362, 2.29923, 1.95362
11.9375, 2, 3.8172, 1.95832, 2, -1.8172, 0, 3.50463, 1.95832, 1.95832, 1.95832, 1.95832, 1.95832, 1.95832, 1.95832, 1.95832, 1.95832, 1.95832, 1.95832, 1.95832, 1.95832, 1.95832, 1.95832, 2.2709, 1.95832
11.9454, 4, 3.74716, 1.96261, 2.44949, 0.252841, 0, 3.46635, 1.96261, 1.96261, 1.96261, 1.96261, 1.96261, 1.96261, 1.96261, 1.96261, 1.96261, 1.96261, 1.96261, 1.96261, 1.96261, 1.96261, 1.96261, 2.24342, 1.96261
11.9533, 4, 3.67004, 1.9666, 2.44949, 0.329962, 0, 3.41943, 1.9666, 1.9666, 1.9666, 1.9666, 1.9666, 1.9666, 1.9666, 1.9666, 1.9666, 1.9666, 1.9666, 1.9666, 1.9666, 1.9666, 1.9666, 2.2172, 1.9666
11.9612, 6, 3.58719, 1.97043, 2.82843, 2.41281, 0, 3.36499, 1.97043, 1.97043, 1.97043, 1.97043, 1.97043, 1.97043, 1.97043, 1.97043, 1.97043, 1.97043, 1.97043, 1.97043, 1.97043, 1.97043, 1.97043, 2.19263, 1.97043
11.969, 8, 3.49995, 1.97427, 3.16228, 4.50005, 0, 3.3042, 1.97427, 1.97427, 1.97427, 1.97427, 1.97427, 1.97427, 1.97427, 1.97427, 1.97427, 1.97427, 1.97427, 1.97427, 1.97427, 1.97427, 1.97427, 2.17002, 1.97427
11.9769, 6, 3.40956, 1.9781, 2.82843, 2.59044, 0, 3.23817, 1.9781, 1.9781, 1.9781, 1.9781, 1.9781, 1.9781, 1.9781, 1.9781, 1.9781, 1.9781, 1.9781, 1.9781, 1.9781, 1.9781, 1.9781, 2.14949, 1.9781
11.9848, 4, 3.31666, 1.98133, 2.44949, 0.683341, 0, 3.16748, 1.98133, 1.98133, 1.98133, 1.98133, 1.98133, 1.98133, 1.98133, 1.98133, 1.98133, 1.98133, 1.98133, 1.98133, 1.98134, 1.98133, 1.98133, 2.13051, 1.98133
11.9927, 4, 3.22254, 1.98408, 2.44949, 0.77746, 0, 3.0934, 1.98408, 1.98408, 1.98408, 1.98408, 1.98408, 1.98408, 1.98408, 1.98408, 1.98408, 1.98408, 1.98408, 1.98408, 1.98408, 1.98408, 1.98408, 2.11322, 1.98408
12.0006, 6, 3.12859, 1.98658, 2.82843, 2.87141, 0, 3.01733, 1.98658, 1.98658, 1.98658, 1.98658, 1.98658, 1.98658, 1.98658, 1.98658, 1.98658, 1.98658, 1.98658, 1.98658, 1.98658, 1.98658, 1.98658, 2.09784, 1.98658
12.0085, 6, 3.03612, 1.98908, 2.82843, 2.96388, 0, 2.94063, 1.98908, 1.98908, 1.98908, 1.98908, 1.98908, 1.98908, 1.98908, 1.98908, 1.98908, 1.98908, 1.98908, 1.98908, 1.98908, 1.98908, 1.98908, 2.08457, 1.98908
12.0163, 8, 2.94806, 1.99353, 3.16228, 5.05194, 0, 2.86629, 1.99353, 1.99353, 1.99353, 1.99353, 1.99353, 1.99353, 1.99353, 1.99353, 1.99353, 1.99353, 1.99353, 1.99353, 1.99353, 1.99353, 1.99353, 2.0753, 1.99353
12.0242, 10, 2.86229, 1.99699, 3.4641, 7.13771, 0, 2.79229, 1.99699, 1.99699, 1.99699, 1.99699, 1.99699, 1.99699, 1.99699, 1.99699, 1.99699, 1.99699, 1.99699, 1.99699, 1.99699, 1.99699, 1.99699, 2.06699, 1.99699
12.0321, 0, 2.77972, 1.99959, 1.41421, -2.77972, 0, 2.71963, 1.99959, 1.99959, 1.99959, 1.99959, 1.99959, 1.99959, 1.99959, 1.99959, 1.99959, 1.99959, 1.99959, 1.99959, 1.9996, 1.99959, 1.99959, 2.05968, 1.99959
12.04, 4, 2.70139, 2.00177, 2.44949, 1.29861, 0, 2.64946, 2.00177, 2.00177, 2.00177, 2.00177, 2.00177, 2.00177, 2.00177, 2.00177, 2.00177, 2.00177, 2.00177, 2.00177, 2.00177, 2.00177, 2.00177, 2.0537, 2.00177
12.0479, 4, 2.62822, 2.00394, 2.44949, 1.37178, 0, 2.58279, 2.00394, 2.00394, 2.00394, 2.00394, 2.00394, 2.00394, 2.00394, 2.00394, 2.00394, 2.00394, 2.00394, 2.00394, 2.00394, 2.00394, 2.00394, 2.04937, 2.00394
12.0558, 8, 2.56243, 2.00796, 3.16228, 5.43757, 0, 2.52195, 2.00796, 2.00796, 2.00796, 2.00796, 2.00796, 2.00796, 2.00796, 2.00796, 2.00796, 2.00796, 2.00796, 2.00796, 2.00797, 2.00796, 2.00796, 2.04844, 2.00796
12.0637, 2, 2.50131, 2.01087, 2, -0.501309, 0, 2.46432, 2.01087, 2.01087, 2.01087, 2.01087, 2.01087, 2.01087, 2.01087, 2.01087, 2.01087, 2.01087, 2.01087, 2.01087, 2.01087, 2.01087, 2.01087, 2.04786, 2.01087
12.0715, 4, 2.44513, 2.01278, 2.44949, 1.55487, 0, 2.41024, 2.01278, 2.01278, 2.01278, 2.01278, 2.01278, 2.01278, 2.01278, 2.01278, 2.01278, 2.01278, 2.01278, 2.01278, 2.01279, 2.01278, 2.01278, 2.04767, 2.01278
12.0794, 4, 2.39444, 2.0142, 2.44949, 1.60556, 0, 2.36034, 2.0142, 2.0142, 2.0142, 2.0142, 2.0142, 2.0142, 2.0142, 2.0142, 2.0142, 2.0142, 2.0142, 2.0142, 2.0142, 2.0142, 2.0142, 2.0483, 2.0142
12.0873, 4, 2.3497, 2.01562, 2.44949, 1.6503, 0, 2.31512, 2.01562, 2.01562, 2.01562, 2.01562, 2.01562, 2.01562, 2.01562, 2.01562, 2.01562, 2.01562, 2.01562, 2.01562, 2.01562, 2.01562, 2.01562, 2.05019, 2.01562
12.0952, 6, 2.3136, 2.01985, 2.82843, 3.6864, 0, 2.27733, 2.01985, 2.01985, 2.01985, 2.01985, 2.01985, 2.01985, 2.01985, 2.01985, 2.01985, 2.01985, 2.01985, 2.01985, 2.01985, 2.01985, 2.01985, 2.05612, 2.01985
12.1031, 4, 2.28191, 2.02284, 2.44949, 1.71809, 0, 2.24278, 2.02284, 2.02284, 2.02284, 2.02284, 2.02284, 2.02284, 2.02284, 2.02284, 2.02284, 2.02284, 2.02284, 2.02284, 2.02285, 2.02284, 2.02284, 2.06198, 2.02284
12.111, 0, 2.25451, 2.02471, 1.41421, -2.25451, 0, 2.21136, 2.02471, 2.02471, 2.02471, 2.02471, 2.02471, 2.02471, 2.02471, 2.02471, 2.02471, 2.02471, 2.02471, 2.02471, 2.02472, 2.02471, 2.02471, 2.06786, 2.02471
12.1188, 2, 2.2317, 2.02602, 2, -0.231704, 0, 2.18341, 2.02602, 2.02602, 2.02602, 2.02602, 2.02602, 2.02602, 2.02602, 2.02602, 2.02602, 2.02602, 2.02602, 2.02602, 2.02602, 2.02602, 2.02602, 2.07431, 2.02602
12.1267, 4, 2.21374, 2.02732, 2.44949, 1.78626, 0, 2.15919, 2.02732, 2.02732, 2.02732, 2.02732, 2.02732, 2.02732, 2.02732, 2.02732, 2.02732, 2.02732, 2.02732, 2.02732, 2.02733, 2.02732, 2.02732, 2.08187, 2.02732
12.1346, 4, 2.20263, 2.03096, 2.44949, 1.79737, 0, 2.14073, 2.03096, 2.03096, 2.03096, 2.03096, 2.03096, 2.03096, 2.03096, 2.03096, 2.03096, 2.03096, 2.03096, 2.03096, 2.03097, 2.03096, 2.03096, 2.09286, 2.03096
12.1425, 8, 2.19444, 2.03333, 3.16228, 5.80556, 0, 2.12412, 2.03333, 2.03333, 2.03333, 2.03333, 2.03333, 2.03333, 2.03333, 2.03333, 2.03333, 2.03333, 2.03333, 2.03333, 2.03333, 2.03333, 2.03333, 2.10365, 2.03333
12.1504, 4, 2.18891, 2.03451, 2.44949, 1.81109, 0, 2.10912, 2.03451, 2.03451, 2.03451, 2.03451, 2.03451, 2.03451, 2.03451, 2.03451, 2.03451, 2.03451, 2.03451, 2.03451, 2.03451, 2.03451, 2.03451, 2.1143, 2.03451
12.1583, 2, 2.18629, 2.0351, 2, -0.186288, 0, 2.09603, 2.0351, 2.0351, 2.0351, 2.0351, 2.0351, 2.0351, 2.0351, 2.0351, 2.0351, 2.0351, 2.0351, 2.0351, 2.03511, 2.0351, 2.0351, 2.12536, 2.0351
12.1661, 2, 2.18682, 2.0357, 2, -0.186818, 0, 2.08513, 2.0357, 2.0357, 2.0357, 2.0357, 2.0357, 2.0357, 2.0357, 2.0357, 2.0357, 2.0357, 2.0357, 2.0357, 2.0357, 2.0357, 2.0357, 2.13739, 2.0357
12.174, 4, 2.19329, 2.03943, 2.44949, 1.80671, 0, 2.07927, 2.03943, 2.03943, 2.03943, 2.03943, 2.03943, 2.03943, 2.03943, 2.03943, 2.03943, 2.03943, 2.03943, 2.03943, 2.03943, 2.03943, 2.03943, 2.15345, 2.03943
12.1819, 2, 2.2009, 2.04183, 2, -0.200903, 0, 2.07374, 2.04183, 2.04183, 2.04183, 2.04183, 2.04183, 2.04183, 2.04183, 2.04183, 2.04183, 2.04183, 2.04183, 2.04183, 2.04183, 2.04183, 2.04183, 2.16899, 2.04183
12.1898, 0, 2.20941, 2.04299, 1.41421, -2.20941, 0, 2.06839, 2.04299, 2.04299, 2.04299, 2.04299, 2.04299, 2.04299, 2.04299, 2.04299, 2.04299, 2.04299, 2.04299, 2.04299, 2.043, 2.04299, 2.04299, 2.18401, 2.04299
12.1977, 4, 2.2191, 2.04354, 2.44949, 1.7809, 0, 2.06363, 2.04354, 2.04354, 2.04354, 2.04354, 2.04354, 2.04354, 2.04354, 2.04354, 2.04354, 2.04354, 2.04354, 2.04354, 2.04354, 2.04354, 2.04354, 2.19901, 2.04354
12.2056, 10, 2.23027, 2.04409, 3.4641, 7.76973, 0, 2.05987, 2.04409, 2.04409, 2.04409, 2.04409, 2.04409, 2.04409, 2.04409, 2.04409, 2.04409, 2.04409, 2.04409, 2.04409, 2.04409, 2.04409, 2.04409, 2.21449, 2.04409
12.2134, 2, 2.24497, 2.047, 2, -0.24497, 0, 2.05932, 2.047, 2.047, 2.047, 2.047, 2.047, 2.047, 2.047, 2.047, 2.047, 2.047, 2.047, 2.047, 2.047, 2.047, 2.047, 2.23264, 2.047
12.2213, 2, 2.25927, 2.04866, 2, -0.259272, 0, 2.05823, 2.04866, 2.04866, 2.04866, 2.04866, 2.04866, 2.04866, 2.04866, 2.04866, 2.04866, 2.04866, 2.04866, 2.04866, 2.04867, 2.04866, 2.04866, 2.24971, 2.04866
12.2292, 6, 2.27297, 2.04917, 2.82843, 3.72703, 0, 2.05654, 2.04917, 2.04917, 2.04917, 2.04917, 2.04917, 2.04917, 2.04917, 2.04917, 2.04917, 2.04917, 2.04917, 2.04917, 2.04917, 2.04917, 2.04917, 2.2656, 2.04917
12.2371, 4, 2.28636, 2.0491, 2.44949, 1.71364, 0, 2.05475, 2.0491, 2.0491, 2.0491, 2.0491, 2.0491, 2.0491, 2.0491, 2.0491, 2.0491, 2.0491, 2.0491, 2.0491, 2.0491, 2.0491, 2.0491, 2.28071, 2.0491
12.245, 4, 2.29973, 2.04903, 2.44949, 1.70027, 0, 2.05333, 2.04903, 2.04903, 2.04903, 2.04903, 2.04903, 2.04903, 2.04903, 2.04903, 2.04903, 2.04903, 2.04903, 2.04903, 2.04903, 2.04903, 2.04903, 2.29543, 2.04903
12.2529, 4, 2.31579, 2.05191, 2.44949, 1.68421, 0, 2.05517, 2.05191, 2.05191, 2.05191, 2.05191, 2.05191, 2.05191, 2.05191, 2.05191, 2.05191, 2.05191, 2.05191, 2.05191, 2.05192, 2.05191, 2.05191, 2.31254, 2.05191
12.2607, 4, 2.3301, 2.05357, 2.44949, 1.6699, 0, 2.05601, 2.05357, 2.05357, 2.05357, 2.05357, 2.05357, 2.05357, 2.05357, 2.05357, 2.05357, 2.05357, 2.05357, 2.05357, 2.05357, 2.05357, 2.05357, 2.32765, 2.05357
12.2686, 0, 2.34253, 2.05408, 1.41421, -2.34253, 0, 2.05591, 2.05408, 2.05408, 2.05408, 2.05408, 2.05408, 2.05408, 2.05408, 2.05408, 2.05408, 2.05408, 2.05408, 2.05408, 2.05408, 2.05408, 2.05408, 2.3407, 2.05408
12.2765, 0, 2.35344, 2.05403, 1.41421, -2.35344, 0, 2.05538, 2.05403, 2.05403, 2.05403, 2.05403, 2.05403, 2.05403, 2.05403, 2.05403, 2.05403, 2.05403, 2.05403, 2.05403, 2.05403, 2.05403, 2.05403, 2.35208, 2.05403
12.2844, 0, 2.36325, 2.05397, 1.41421, -2.36325, 0, 2.05497, 2.05397, 2.05397, 2.05397, 2.05397, 2.05397, 2.05397, 2.05397, 2.05397, 2.05397, 2.05397, 2.05397, 2.05397, 2.05397, 2.05397, 2.05397, 2.36224, 2.05397
12.2923, 0, 2.37381, 2.05594, 1.41421, -2.37381, 0, 2.05667, 2.05594, 2.05594, 2.05594, 2.05594, 2.05594, 2.05594, 2.05594, 2.05594, 2.05594, 2.05594, 2.05594, 2.05594, 2.05594, 2.05594, 2.05594, 2.37307, 2.05594
12.3002, 4, 2.3819, 2.0568, 2.44949, 1.6181, 0, 2.05734, 2.0568, 2.0568, 2.0568, 2.0568, 2.0568, 2.0568, 2.0568, 2.0568, 2.0568, 2.0568, 2.0568, 2.0568, 2.0568, 2.0568, 2.0568, 2.38136, 2.0568
12.308, 6, 2.38751, 2.05666, 2.82843, 3.61249, 0, 2.05705, 2.05666, 2.05666, 2.05666, 2.05666, 2.05666, 2.05666, 2.05666, 2.05666, 2.05666, 2.05666, 2.05666, 2.05666, 2.05666, 2.05666, 2.05666, 2.38712, 2.05666
12.3159, 4, 2.3911, 2.05601, 2.44949, 1.6089, 0, 2.05629, 2.05601, 2.05601, 2.05601, 2.05601, 2.05601, 2.05601, 2.05601, 2.05601, 2.05601, 2.05601, 2.05601, 2.05601, 2.05601, 2.05601, 2.05601, 2.39081, 2.05601
12.3238, 2, 2.39315, 2.05536, 2, -0.393147, 0, 2.05557, 2.05536, 2.05536, 2.05536, 2.05536, 2.05536, 2.05536, 2.05536, 2.05536, 2.05536, 2.05536, 2.05536, 2.05536, 2.05537, 2.05536, 2.05536, 2.39294, 2.05536
12.3317, 4, 2.39617, 2.05723, 2.44949, 1.60383, 0, 2.05738, 2.05723, 2.05723, 2.05723, 2.05723, 2.05723, 2.05723, 2.05723, 2.05723, 2.05723, 2.05723, 2.05723, 2.05723, 2.05723, 2.05723, 2.05723, 2.39602, 2.05723
12.3396, 2, 2.39665, 2.05805, 2, -0.396648, 0, 2.05816, 2.05805, 2.05805, 2.05805, 2.05805, 2.05805, 2.05805, 2.05805, 2.05805, 2.05805, 2.05805, 2.05805, 2.05805, 2.05806, 2.05805, 2.05805, 2.39654, 2.05805
12.3475, 4, 2.39473, 2.05793, 2.44949, 1.60527, 0, 2.05801, 2.05793, 2.05793, 2.05793, 2.05793, 2.05793, 2.05793, 2.05793, 2.05793, 2.05793, 2.05793, 2.05793, 2.05793, 2.05794, 2.05793, 2.05793, 2.39466, 2.05793
12.3553, 2, 2.39098, 2.05734, 2, -0.39098, 0, 2.0574, 2.05734, 2.05734, 2.05734, 2.05734, 2.05734, 2.05734, 2.05734, 2.05734, 2.05734, 2.05734, 2.05734, 2.05734, 2.05735, 2.05734, 2.05734, 2.39092, 2.05734
12.3632, 0, 2.38595, 2.05675, 1.41421, -2.38595, 0, 2.05679, 2.05675, 2.05675, 2.05675, 2.05675, 2.05675, 2.05675, 2.05675, 2.05675, 2.05675, 2.05675, 2.05675, 2.05675, 2.05676, 2.05675, 2.05675, 2.38591, 2.05675
12.3711, 4, 2.38128, 2.05767, 2.44949, 1.61872, 0, 2.0577, 2.05767, 2.05767, 2.05767, 2.05767, 2.05767, 2.05767, 2.05767, 2.05767, 2.05767, 2.05767, 2.05767, 2.05767, 2.05767, 2.05767, 2.05767, 2.38124, 2.05767
12.379, 0, 2.37466, 2.05768, 1.41421, -2.37466, 0, 2.0577, 2.05768, 2.05768, 2.05768, 2.05768, 2.05768, 2.05768, 2.05768, 2.05768, 2.05768, 2.05768, 2.05768, 2.05768, 2.05768, 2.05768, 2.05768, 2.37464, 2.05768
12.3869, 2, 2.36634, 2.05689, 2, -0.366342, 0, 2.05691, 2.05689, 2.05689, 2.05689, 2.05689, 2.05689, 2.05689, 2.05689, 2.05689, 2.05689, 2.05689, 2.05689, 2.05689, 2.05689, 2.05689, 2.05689, 2.36632, 2.05689
12.3948, 0, 2.35687, 2.0557, 1.41421, -2.35687, 0, 2.05571, 2.0557, 2.0557, 2.0557, 2.0557, 2.0557, 2.0557, 2.0557, 2.0557, 2.0557, 2.0557, 2.0557, 2.0557, 2.0557, 2.0557, 2.0557, 2.35685, 2.0557
12.4027, 4, 2.34678, 2.05451, 2.44949, 1.65322, 0, 2.05452, 2.05451, 2.05451, 2.05451, 2.05451, 2.05451, 2.05451, 2.05451, 2.05451, 2.05451, 2.05451, 2.05451, 2.05451, 2.05451, 2.05451, 2.05451, 2.34676, 2.05451
12.4105, 2, 2.33824, 2.05533, 2, -0.33824, 0, 2.05534, 2.05533, 2.05533, 2.05533, 2.05533, 2.05533, 2.05533, 2.05533, 2.05533, 2.05533, 2.05533, 2.05533, 2.05533, 2.05533, 2.05533, 2.05533, 2.33823, 2.05533
12.4184, 4, 2.32855, 2.0553, 2.44949, 1.67145, 0, 2.05531, 2.0553, 2.0553, 2.0553, 2.0553, 2.0553, 2.0553, 2.0553, 2.0553, 2.0553, 2.0553, 2.0553, 2.0553, 2.05531, 2.0553, 2.0553, 2.32854, 2.0553
12.4263, 12, 2.31798, 2.05454, 3.74166, 9.68202, 0, 2.05454, 2.05454, 2.05454, 2.05454, 2.05454, 2.05454, 2.05454, 2.05454, 2.05454, 2.05454, 2.05454, 2.05454, 2.05454, 2.05454, 2.05454, 2.05454, 2.31797, 2.05454
12.4342, 0, 2.30705, 2.0534, 1.41421, -2.30705, 0, 2.05341, 2.0534, 2.0534, 2.0534, 2.0534, 2.0534, 2.0534, 2.0534, 2.0534, 2.0534, 2.0534, 2.0534, 2.0534, 2.0534, 2.0534, 2.0534, 2.30704, 2.0534
12.4421, 6, 2.29633, 2.05226, 2.82843, 3.70367, 0, 2.05227, 2.05226, 2.05226, 2.05226, 2.05226, 2.05226, 2.05226, 2.05226, 2.05226, 2.05226, 2.05226, 2.05226, 2.05226, 2.05226, 2.05226, 2.05226, 2.29632, 2.05226
12.45, 4, 2.28681, 2.05193, 2.44949, 1.71319, 0, 2.05193, 2.05193, 2.05193, 2.05193, 2.05193, 2.05193, 2.05193, 2.05193, 2.05193, 2.05193, 2.05193, 2.05193, 2.05193, 2.05193, 2.05193, 2.05193, 2.2868, 2.05193
12.4578, 4, 2.27734, 2.05103, 2.44949, 1.72266, 0, 2.05103, 2.05103, 2.05103, 2.05103, 2.05103, 2.05103, 2.05103, 2.05103, 2.05103, 2.05103, 2.05103, 2.05103, 2.05103, 2.05103, 2.05103, 2.05103, 2.27734, 2.05103
12.4657, 4, 2.26824, 2.04962, 2.44949, 1.73176, 0, 2.04963, 2.04962, 2.04962, 2.04962, 2.04962, 2.04962, 2.04962, 2.04962, 2.04962, 2.04962, 2.04962, 2.04962, 2.04962, 2.04963, 2.04962, 2.04962, 2.26823, 2.04962
12.4736, 2, 2.26004, 2.04797, 2, -0.260039, 0, 2.04797, 2.04797, 2.04797, 2.04797, 2.04797, 2.04797, 2.04797, 2.04797, 2.04797, 2.04797, 2.04797, 2.04797, 2.04797, 2.04797, 2.04797, 2.04797, 2.26003, 2.04797
12.4815, 2, 2.25332, 2.04631, 2, -0.25332, 0, 2.04632, 2.04631, 2.04631, 2.04631, 2.04631, 2.04631, 2.04631, 2.04631, 2.04631, 2.04631, 2.04631, 2.04631, 2.04631, 2.04631, 2.04631, 2.04631, 2.25331, 2.04631
12.4894, 12, 2.24882, 2.04501, 3.74166, 9.75118, 0, 2.04502, 2.04501, 2.04501, 2.04501, 2.04501, 2.04501, 2.04501, 2.04501, 2.04501, 2.04501, 2.04501, 2.04501, 2.04501, 2.04501, 2.04501, 2.04501, 2.24881, 2.04501
12.4973, 4, 2.24652, 2.04359, 2.44949, 1.75348, 0, 2.0436, 2.04359, 2.04359, 2.04359, 2.04359, 2.04359, 2.04359, 2.04359, 2.04359, 2.04359, 2.04359, 2.04359, 2.04359, 2.0436, 2.04359, 2.04359, 2.24651, 2.04359
