   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_253.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.84043, 14, 8.11285, 8.10062, 4, 5.88715, 0, 8.10063, 8.10139, 8.10062, 8.10062, 8.10062, 8.10062, 8.10062, 8.10062, 8.10062, 8.10062, 8.10062, 8.10062, 8.10062, 8.10062, 8.10062, 8.10062, 8.10062, 8.10062, 8.10062, 8.10062, 8.11207, 8.10062
7.8483, 10, 8.14426, 8.13347, 3.4641, 1.85574, 0, 8.13348, 8.13423, 8.13347, 8.13347, 8.13347, 8.13347, 8.13347, 8.13347, 8.13347, 8.13347, 8.13347, 8.13347, 8.13347, 8.13347, 8.13347, 8.13347, 8.13347, 8.13347, 8.13347, 8.13347, 8.14349, 8.13347
7.85616, 8, 8.17513, 8.16547, 3.16228, -0.17513, 0, 8.16548, 8.16622, 8.16547, 8.16547, 8.16547, 8.16547, 8.16547, 8.16547, 8.16547, 8.16547, 8.16547, 8.16547, 8.16547, 8.16547, 8.16547, 8.16547, 8.16547, 8.16547, 8.16547, 8.16547, 8.17437, 8.16547
7.86403, 8, 8.20553, 8.19666, 3.16228, -0.205525, 0, 8.19667, 8.19738, 8.19666, 8.19666, 8.19666, 8.19666, 8.19666, 8.19666, 8.19666, 8.19666, 8.19666, 8.19666, 8.19666, 8.19666, 8.19666, 8.19666, 8.19666, 8.19666, 8.19666, 8.19666, 8.20479, 8.19666
7.8719, 14, 8.23532, 8.22686, 4, 5.76468, 0, 8.22687, 8.22757, 8.22686, 8.22686, 8.22686, 8.22686, 8.22686, 8.22686, 8.22686, 8.22686, 8.22686, 8.22686, 8.22686, 8.22686, 8.22686, 8.22686, 8.22686, 8.22686, 8.22686, 8.22686, 8.2346, 8.22686
7.87977, 16, 8.26463, 8.25617, 4.24264, 7.73537, 0, 8.25618, 8.25684, 8.25617, 8.25617, 8.25617, 8.25617, 8.25617, 8.25617, 8.25617, 8.25617, 8.25617, 8.25617, 8.25617, 8.25617, 8.25617, 8.25617, 8.25617, 8.25617, 8.25617, 8.25617, 8.26394, 8.25617
7.88764, 12, 8.29311, 8.28417, 3.74166, 3.70689, 0, 8.28418, 8.28482, 8.28417, 8.28417, 8.28417, 8.28417, 8.28417, 8.28417, 8.28417, 8.28417, 8.28417, 8.28417, 8.28417, 8.28417, 8.28417, 8.28417, 8.28417, 8.28417, 8.28417, 8.28417, 8.29244, 8.28417
7.89551, 8, 8.32073, 8.31077, 3.16228, -0.32073, 0, 8.31078, 8.31139, 8.31077, 8.31077, 8.31077, 8.31077, 8.31077, 8.31077, 8.31077, 8.31077, 8.31077, 8.31077, 8.31077, 8.31077, 8.31077, 8.31077, 8.31077, 8.31077, 8.31077, 8.31077, 8.3201, 8.31077
7.90338, 10, 8.34792, 8.3363, 3.4641, 1.65208, 0, 8.33631, 8.33689, 8.3363, 8.3363, 8.3363, 8.3363, 8.3363, 8.3363, 8.3363, 8.3363, 8.3363, 8.3363, 8.3363, 8.3363, 8.3363, 8.3363, 8.3363, 8.3363, 8.3363, 8.3363, 8.34732, 8.3363
7.91125, 12, 8.37534, 8.36131, 3.74166, 3.62466, 0, 8.36132, 8.36187, 8.36131, 8.36131, 8.36131, 8.36131, 8.36131, 8.36131, 8.36131, 8.36131, 8.36131, 8.36131, 8.36131, 8.36131, 8.36131, 8.36131, 8.36131, 8.36131, 8.36131, 8.36131, 8.37477, 8.36131
7.91912, 12, 8.40347, 8.38615, 3.74166, 3.59653, 0, 8.38616, 8.38667, 8.38615, 8.38615, 8.38615, 8.38615, 8.38615, 8.38615, 8.38615, 8.38615, 8.38615, 8.38615, 8.38615, 8.38615, 8.38615, 8.38615, 8.38615, 8.38615, 8.38615, 8.38615, 8.40293, 8.38615
7.92699, 8, 8.43209, 8.41043, 3.16228, -0.432091, 0, 8.41044, 8.41093, 8.41044, 8.41043, 8.41043, 8.41043, 8.41043, 8.41043, 8.41043, 8.41043, 8.41043, 8.41043, 8.41043, 8.41043, 8.41043, 8.41043, 8.41043, 8.41043, 8.41043, 8.41043, 8.43159, 8.41043
7.93485, 6, 8.46099, 8.43377, 2.82843, -2.46099, 0, 8.43378, 8.43423, 8.43377, 8.43377, 8.43377, 8.43377, 8.43377, 8.43377, 8.43377, 8.43377, 8.43377, 8.43377, 8.43377, 8.43377, 8.43377, 8.43377, 8.43377, 8.43377, 8.43377, 8.43377, 8.46051, 8.43377
7.94272, 8, 8.48977, 8.45554, 3.16228, -0.489767, 0, 8.45555, 8.45598, 8.45555, 8.45554, 8.45554, 8.45554, 8.45554, 8.45554, 8.45554, 8.45554, 8.45554, 8.45554, 8.45554, 8.45554, 8.45554, 8.45554, 8.45554, 8.45554, 8.45554, 8.45554, 8.48932, 8.45554
7.95059, 14, 8.5189, 8.47601, 4, 5.4811, 0, 8.47602, 8.47642, 8.47601, 8.47601, 8.47601, 8.47601, 8.47601, 8.47601, 8.47601, 8.47601, 8.47601, 8.47601, 8.47601, 8.47601, 8.47601, 8.47601, 8.47601, 8.47601, 8.47601, 8.47601, 8.51848, 8.47601
7.95846, 14, 8.5493, 8.49583, 4, 5.4507, 0, 8.49584, 8.49621, 8.49584, 8.49583, 8.49583, 8.49583, 8.49583, 8.49583, 8.49583, 8.49583, 8.49583, 8.49583, 8.49583, 8.49583, 8.49583, 8.49583, 8.49583, 8.49583, 8.49583, 8.49583, 8.5489, 8.49583
7.96633, 14, 8.58188, 8.51568, 4, 5.41812, 0, 8.51569, 8.51604, 8.51568, 8.51568, 8.51568, 8.51568, 8.51568, 8.51568, 8.51568, 8.51568, 8.51568, 8.51568, 8.51568, 8.51568, 8.51568, 8.51568, 8.51568, 8.51568, 8.51568, 8.51568, 8.5815, 8.51568
7.9742, 12, 8.61633, 8.53498, 3.74166, 3.38367, 0, 8.53499, 8.53532, 8.53499, 8.53498, 8.53498, 8.53498, 8.53498, 8.53498, 8.53498, 8.53498, 8.53498, 8.53498, 8.53498, 8.53498, 8.53498, 8.53498, 8.53498, 8.53498, 8.53498, 8.53498, 8.61597, 8.53498
7.98207, 14, 8.65261, 8.55348, 4, 5.34739, 0, 8.55349, 8.5538, 8.55349, 8.55348, 8.55348, 8.55348, 8.55348, 8.55348, 8.55348, 8.55348, 8.55348, 8.55348, 8.55348, 8.55348, 8.55348, 8.55348, 8.55348, 8.55348, 8.55348, 8.55348, 8.65227, 8.55348
7.98994, 18, 8.69005, 8.57029, 4.47214, 9.30995, 0, 8.5703, 8.57059, 8.5703, 8.57029, 8.57029, 8.57029, 8.57029, 8.57029, 8.57029, 8.57029, 8.57029, 8.57029, 8.57029, 8.57029, 8.57029, 8.57029, 8.57029, 8.57029, 8.57029, 8.57029, 8.68972, 8.57029
7.99781, 12, 8.72901, 8.58561, 3.74166, 3.27099, 0, 8.58562, 8.58591, 8.58564, 8.58561, 8.58561, 8.58561, 8.58561, 8.58561, 8.58561, 8.58561, 8.58561, 8.58561, 8.58561, 8.58561, 8.58561, 8.58561, 8.58561, 8.58562, 8.58561, 8.58561, 8.72868, 8.58561
8.00568, 18, 8.77034, 8.60021, 4.47214, 9.22966, 0, 8.60022, 8.60048, 8.60024, 8.60021, 8.60021, 8.60021, 8.60021, 8.60021, 8.60021, 8.60021, 8.60021, 8.60021, 8.60021, 8.60021, 8.60021, 8.60021, 8.60021, 8.60021, 8.60021, 8.60021, 8.77002, 8.60021
8.01355, 8, 8.81481, 8.61481, 3.16228, -0.814812, 0, 8.61482, 8.61508, 8.61486, 8.61481, 8.61481, 8.61481, 8.61481, 8.61481, 8.61481, 8.61481, 8.61481, 8.61481, 8.61481, 8.61481, 8.61481, 8.61481, 8.61481, 8.61481, 8.61481, 8.61481, 8.81448, 8.61481
8.02141, 12, 8.86195, 8.62903, 3.74166, 3.13805, 0, 8.62904, 8.62929, 8.6291, 8.62903, 8.62903, 8.62903, 8.62903, 8.62903, 8.62903, 8.62903, 8.62903, 8.62903, 8.62903, 8.62903, 8.62903, 8.62903, 8.62903, 8.62903, 8.62903, 8.62903, 8.86161, 8.62903
8.02928, 18, 8.91132, 8.64261, 4.47214, 9.08868, 0, 8.64262, 8.64287, 8.6427, 8.64261, 8.64261, 8.64261, 8.64261, 8.64261, 8.64261, 8.64261, 8.64261, 8.64261, 8.64261, 8.64261, 8.64261, 8.64261, 8.64261, 8.64261, 8.64261, 8.64261, 8.91097, 8.64261
8.03715, 16, 8.96146, 8.65438, 4.24264, 7.03854, 0, 8.6544, 8.65463, 8.6545, 8.65438, 8.65438, 8.65438, 8.65438, 8.65438, 8.65438, 8.65438, 8.65438, 8.65438, 8.65438, 8.65438, 8.65438, 8.65438, 8.65438, 8.65439, 8.65438, 8.65438, 8.96108, 8.65438
8.04502, 14, 9.01211, 8.66451, 4, 4.98789, 0, 8.66452, 8.66476, 8.66466, 8.66451, 8.66451, 8.66451, 8.66451, 8.66451, 8.66451, 8.66451, 8.66451, 8.66451, 8.66451, 8.66451, 8.66451, 8.66451, 8.66451, 8.66451, 8.66451, 8.66451, 9.0117, 8.66451
8.05289, 6, 9.06355, 8.67381, 2.82843, -3.06355, 0, 8.67382, 8.67406, 8.67401, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 9.06309, 8.67381
8.06076, 6, 9.11594, 8.68312, 2.82843, -3.11594, 0, 8.68313, 8.68336, 8.68338, 8.68312, 8.68312, 8.68312, 8.68312, 8.68312, 8.68312, 8.68312, 8.68312, 8.68312, 8.68312, 8.68312, 8.68312, 8.68312, 8.68312, 8.68312, 8.68312, 8.68312, 9.11543, 8.68312
8.06863, 12, 9.16836, 8.69226, 3.74166, 2.83164, 0, 8.69228, 8.6925, 8.6926, 8.69226, 8.69226, 8.69226, 8.69226, 8.69226, 8.69226, 8.69226, 8.69226, 8.69226, 8.69226, 8.69226, 8.69226, 8.69226, 8.69226, 8.69227, 8.69226, 8.69226, 9.16777, 8.69226
8.0765, 10, 9.21962, 8.70092, 3.4641, 0.78038, 0, 8.70093, 8.70116, 8.70134, 8.70092, 8.70092, 8.70092, 8.70092, 8.70092, 8.70092, 8.70092, 8.70092, 8.70092, 8.70092, 8.70092, 8.70092, 8.70092, 8.70092, 8.70092, 8.70092, 8.70092, 9.21895, 8.70092
8.08437, 18, 9.2675, 8.70777, 4.47214, 8.7325, 0, 8.70778, 8.708, 8.7083, 8.70777, 8.70777, 8.70777, 8.70777, 8.70777, 8.70777, 8.70777, 8.70777, 8.70777, 8.70777, 8.70777, 8.70777, 8.70777, 8.70777, 8.70777, 8.70777, 8.70777, 9.26673, 8.70777
8.09224, 22, 9.31111, 8.71284, 4.89898, 12.6889, 0, 8.71285, 8.71308, 8.7135, 8.71284, 8.71284, 8.71284, 8.71284, 8.71284, 8.71284, 8.71284, 8.71284, 8.71284, 8.71284, 8.71284, 8.71284, 8.71284, 8.71284, 8.71284, 8.71284, 8.71284, 9.3102, 8.71284
8.1001, 18, 9.35039, 8.71703, 4.47214, 8.64961, 0, 8.71704, 8.71727, 8.71784, 8.71703, 8.71703, 8.71703, 8.71703, 8.71703, 8.71703, 8.71703, 8.71703, 8.71703, 8.71703, 8.71703, 8.71703, 8.71703, 8.71703, 8.71703, 8.71703, 8.71703, 9.34933, 8.71703
8.10797, 16, 9.38536, 8.72122, 4.24264, 6.61464, 0, 8.72123, 8.72145, 8.7222, 8.72122, 8.72122, 8.72122, 8.72122, 8.72122, 8.72122, 8.72122, 8.72122, 8.72122, 8.72122, 8.72122, 8.72122, 8.72122, 8.72122, 8.72122, 8.72122, 8.72122, 9.38412, 8.72122
8.11584, 18, 9.4153, 8.72548, 4.47214, 8.5847, 0, 8.7255, 8.72573, 8.72668, 8.72548, 8.72548, 8.72548, 8.72548, 8.72548, 8.72548, 8.72548, 8.72548, 8.72548, 8.72548, 8.72548, 8.72548, 8.72548, 8.72548, 8.72549, 8.72548, 8.72548, 9.41386, 8.72548
8.12371, 12, 9.43887, 8.72917, 3.74166, 2.56113, 0, 8.72918, 8.72941, 8.7306, 8.72917, 8.72917, 8.72917, 8.72917, 8.72917, 8.72917, 8.72917, 8.72917, 8.72917, 8.72917, 8.72917, 8.72917, 8.72917, 8.72917, 8.72917, 8.72917, 8.72917, 9.43719, 8.72917
8.13158, 8, 9.45465, 8.73139, 3.16228, -1.45465, 0, 8.7314, 8.73164, 8.73308, 8.73139, 8.73139, 8.73139, 8.73139, 8.73139, 8.73139, 8.73139, 8.73139, 8.73139, 8.73139, 8.73139, 8.73139, 8.73139, 8.73139, 8.73139, 8.73139, 8.73139, 9.45271, 8.73139
8.13945, 22, 9.46197, 8.73182, 4.89898, 12.538, 0, 8.73183, 8.73206, 8.7338, 8.73182, 8.73182, 8.73182, 8.73182, 8.73182, 8.73182, 8.73182, 8.73182, 8.73182, 8.73182, 8.73182, 8.73182, 8.73182, 8.73182, 8.73182, 8.73182, 8.73182, 9.45974, 8.73182
8.14732, 20, 9.46157, 8.73135, 4.69042, 10.5384, 0, 8.73136, 8.73159, 8.73365, 8.73135, 8.73135, 8.73135, 8.73135, 8.73135, 8.73135, 8.73135, 8.73135, 8.73135, 8.73135, 8.73135, 8.73135, 8.73135, 8.73135, 8.73135, 8.73135, 8.73135, 9.45901, 8.73135
8.15519, 14, 9.45437, 8.73088, 4, 4.54563, 0, 8.73089, 8.73112, 8.73352, 8.73088, 8.73088, 8.73088, 8.73088, 8.73088, 8.73088, 8.73088, 8.73088, 8.73088, 8.73088, 8.73088, 8.73088, 8.73088, 8.73088, 8.73088, 8.73088, 8.73088, 9.45147, 8.73088
8.16306, 20, 9.44089, 8.73066, 4.69042, 10.5591, 0, 8.73067, 8.73091, 8.73368, 8.73066, 8.73066, 8.73066, 8.73066, 8.73066, 8.73066, 8.73066, 8.73066, 8.73066, 8.73066, 8.73066, 8.73066, 8.73066, 8.73066, 8.73066, 8.73066, 8.73066, 9.43762, 8.73066
8.17093, 8, 9.42062, 8.72978, 3.16228, -1.42062, 0, 8.72979, 8.73003, 8.73318, 8.72978, 8.72978, 8.72978, 8.72978, 8.72978, 8.72978, 8.72978, 8.72978, 8.72978, 8.72978, 8.72978, 8.72978, 8.72978, 8.72978, 8.72978, 8.72978, 8.72978, 9.41696, 8.72978
8.1788, 8, 9.39382, 8.72786, 3.16228, -1.39382, 0, 8.72787, 8.72811, 8.73165, 8.72786, 8.72786, 8.72786, 8.72786, 8.72786, 8.72786, 8.72786, 8.72786, 8.72786, 8.72786, 8.72786, 8.72786, 8.72786, 8.72786, 8.72786, 8.72786, 8.72786, 9.38976, 8.72786
8.18666, 14, 9.36047, 8.72415, 4, 4.63953, 0, 8.72416, 8.72441, 8.72835, 8.72415, 8.72415, 8.72415, 8.72415, 8.72415, 8.72415, 8.72415, 8.72415, 8.72415, 8.72415, 8.72415, 8.72415, 8.72415, 8.72415, 8.72415, 8.72415, 8.72415, 9.35601, 8.72415
8.19453, 18, 9.32234, 8.71955, 4.47214, 8.67766, 0, 8.71956, 8.71981, 8.72415, 8.71955, 8.71955, 8.71955, 8.71955, 8.71955, 8.71955, 8.71955, 8.71955, 8.71955, 8.71955, 8.71955, 8.71955, 8.71955, 8.71955, 8.71955, 8.71955, 8.71955, 9.31747, 8.71955
8.2024, 24, 9.28127, 8.71495, 5.09902, 14.7187, 0, 8.71496, 8.71521, 8.71994, 8.71495, 8.71495, 8.71495, 8.71495, 8.71495, 8.71495, 8.71495, 8.71495, 8.71495, 8.71495, 8.71495, 8.71495, 8.71495, 8.71495, 8.71495, 8.71495, 8.71495, 9.276, 8.71495
8.21027, 6, 9.23871, 8.71081, 2.82843, -3.23871, 0, 8.71082, 8.71108, 8.71618, 8.71081, 8.71081, 8.71081, 8.71081, 8.71081, 8.71081, 8.71081, 8.71081, 8.71081, 8.71081, 8.71081, 8.71081, 8.71081, 8.71081, 8.71082, 8.71081, 8.71081, 9.23307, 8.71081
8.21814, 24, 9.19443, 8.70592, 5.09902, 14.8056, 0, 8.70593, 8.70619, 8.71163, 8.70592, 8.70592, 8.70592, 8.70592, 8.70592, 8.70592, 8.70592, 8.70592, 8.70592, 8.70592, 8.70592, 8.70592, 8.70592, 8.70592, 8.70592, 8.70592, 8.70592, 9.18844, 8.70592
8.22601, 8, 9.14962, 8.70048, 3.16228, -1.14962, 0, 8.70049, 8.70076, 8.7065, 8.70048, 8.70048, 8.70048, 8.70048, 8.70048, 8.70048, 8.70048, 8.70048, 8.70048, 8.70048, 8.70048, 8.70048, 8.70048, 8.70048, 8.70048, 8.70048, 8.70048, 9.1433, 8.70048
8.23388, 8, 9.10399, 8.69329, 3.16228, -1.10399, 0, 8.6933, 8.69359, 8.69958, 8.69329, 8.69329, 8.69329, 8.69329, 8.69329, 8.69329, 8.69329, 8.69329, 8.69329, 8.69329, 8.69329, 8.69329, 8.69329, 8.69329, 8.69329, 8.69329, 8.69329, 9.09739, 8.69329
8.24175, 18, 9.05923, 8.68524, 4.47214, 8.94077, 0, 8.68525, 8.68556, 8.69174, 8.68524, 8.68524, 8.68524, 8.68524, 8.68524, 8.68524, 8.68524, 8.68524, 8.68524, 8.68524, 8.68524, 8.68524, 8.68524, 8.68524, 8.68524, 8.68524, 8.68524, 9.05239, 8.68524
8.24962, 10, 9.01694, 8.67719, 3.4641, 0.983056, 0, 8.6772, 8.67754, 8.68385, 8.67719, 8.67719, 8.67719, 8.67719, 8.67719, 8.67719, 8.67719, 8.67719, 8.67719, 8.67719, 8.67719, 8.67719, 8.67719, 8.67719, 8.67719, 8.67719, 8.67719, 9.00992, 8.67719
8.25748, 10, 8.97841, 8.66982, 3.4641, 1.02159, 0, 8.66983, 8.67021, 8.67657, 8.66982, 8.66982, 8.66982, 8.66982, 8.66982, 8.66982, 8.66982, 8.66982, 8.66982, 8.66982, 8.66982, 8.66982, 8.66982, 8.66982, 8.66982, 8.66982, 8.66982, 8.97124, 8.66982
8.26535, 10, 8.94257, 8.6616, 3.4641, 1.05743, 0, 8.66161, 8.66206, 8.66839, 8.6616, 8.6616, 8.6616, 8.6616, 8.6616, 8.6616, 8.6616, 8.6616, 8.6616, 8.6616, 8.6616, 8.6616, 8.6616, 8.6616, 8.6616, 8.6616, 8.6616, 8.9353, 8.6616
8.27322, 12, 8.9106, 8.65337, 3.74166, 3.0894, 0, 8.65338, 8.65392, 8.66013, 8.65337, 8.65337, 8.65337, 8.65337, 8.65337, 8.65337, 8.65337, 8.65337, 8.65337, 8.65337, 8.65337, 8.65337, 8.65337, 8.65337, 8.65337, 8.65337, 8.65337, 8.90327, 8.65337
8.28109, 18, 8.88106, 8.64347, 4.47214, 9.11894, 0, 8.64348, 8.64416, 8.65014, 8.64347, 8.64347, 8.64347, 8.64347, 8.64347, 8.64347, 8.64347, 8.64347, 8.64347, 8.64347, 8.64347, 8.64347, 8.64347, 8.64347, 8.64347, 8.64347, 8.64347, 8.87369, 8.64347
8.28896, 24, 8.85489, 8.63274, 5.09902, 15.1451, 0, 8.63275, 8.63362, 8.63926, 8.63274, 8.63274, 8.63274, 8.63274, 8.63274, 8.63274, 8.63274, 8.63274, 8.63274, 8.63274, 8.63274, 8.63274, 8.63274, 8.63274, 8.63274, 8.63274, 8.63274, 8.84748, 8.63274
8.29683, 10, 8.83288, 8.62202, 3.4641, 1.16712, 0, 8.62203, 8.62317, 8.62833, 8.62202, 8.62202, 8.62202, 8.62202, 8.62202, 8.62202, 8.62202, 8.62202, 8.62202, 8.62202, 8.62202, 8.62202, 8.62202, 8.62202, 8.62202, 8.62202, 8.62202, 8.82541, 8.62202
8.3047, 10, 8.8158, 8.61219, 3.4641, 1.1842, 0, 8.6122, 8.61373, 8.61824, 8.61219, 8.61219, 8.61219, 8.61219, 8.61219, 8.61219, 8.61219, 8.61219, 8.61219, 8.61219, 8.61219, 8.61219, 8.61219, 8.61219, 8.61219, 8.61219, 8.61219, 8.8082, 8.61219
8.31257, 16, 8.80163, 8.60145, 4.24264, 7.19837, 0, 8.60146, 8.60354, 8.60719, 8.60145, 8.60145, 8.60145, 8.60145, 8.60145, 8.60145, 8.60145, 8.60145, 8.60145, 8.60145, 8.60145, 8.60145, 8.60145, 8.60145, 8.60145, 8.60145, 8.60145, 8.79378, 8.60145
8.32044, 14, 8.791, 8.59071, 4, 5.209, 0, 8.59072, 8.59357, 8.59612, 8.59071, 8.59071, 8.59071, 8.59071, 8.59071, 8.59071, 8.59071, 8.59071, 8.59071, 8.59071, 8.59071, 8.59071, 8.59071, 8.59071, 8.59072, 8.59071, 8.59071, 8.78273, 8.59071
8.32831, 10, 8.78278, 8.57919, 3.4641, 1.21722, 0, 8.5792, 8.58311, 8.58423, 8.57919, 8.57919, 8.57919, 8.57919, 8.57919, 8.57919, 8.57919, 8.57919, 8.57919, 8.57919, 8.57919, 8.57919, 8.57919, 8.57919, 8.57919, 8.57919, 8.57919, 8.7738, 8.57919
8.33617, 10, 8.7765, 8.56677, 3.4641, 1.2235, 0, 8.56678, 8.57217, 8.57142, 8.56677, 8.56677, 8.56677, 8.56677, 8.56677, 8.56677, 8.56677, 8.56677, 8.56677, 8.56677, 8.56677, 8.56677, 8.56677, 8.56677, 8.56677, 8.56677, 8.56677, 8.76644, 8.56677
8.34404, 4, 8.77268, 8.55436, 2.44949, -4.77268, 0, 8.55437, 8.56177, 8.55862, 8.55436, 8.55436, 8.55436, 8.55436, 8.55436, 8.55436, 8.55436, 8.55436, 8.55436, 8.55436, 8.55436, 8.55436, 8.55436, 8.55436, 8.55436, 8.55436, 8.55436, 8.761, 8.55436
8.35191, 10, 8.7719, 8.5429, 3.4641, 1.2281, 0, 8.54291, 8.55304, 8.54676, 8.5429, 8.5429, 8.5429, 8.5429, 8.5429, 8.5429, 8.5429, 8.5429, 8.5429, 8.5429, 8.5429, 8.5429, 8.5429, 8.5429, 8.5429, 8.5429, 8.5429, 8.75788, 8.5429
8.35978, 16, 8.77191, 8.53048, 4.24264, 7.22809, 0, 8.53049, 8.54428, 8.53395, 8.53048, 8.53048, 8.53048, 8.53048, 8.53048, 8.53048, 8.53048, 8.53048, 8.53048, 8.53048, 8.53048, 8.53048, 8.53048, 8.53048, 8.53048, 8.53048, 8.53048, 8.75463, 8.53048
8.36765, 14, 8.77342, 8.51808, 4, 5.22658, 0, 8.51809, 8.53674, 8.52117, 8.51808, 8.51808, 8.51808, 8.51808, 8.51808, 8.51808, 8.51808, 8.51808, 8.51808, 8.51808, 8.51808, 8.51808, 8.51808, 8.51808, 8.51808, 8.51808, 8.51808, 8.75166, 8.51808
8.37552, 16, 8.77633, 8.50579, 4.24264, 7.22367, 0, 8.5058, 8.53084, 8.50851, 8.50579, 8.50579, 8.50579, 8.50579, 8.50579, 8.50579, 8.50579, 8.50579, 8.50579, 8.50579, 8.50579, 8.50579, 8.50579, 8.50579, 8.50579, 8.50579, 8.50579, 8.74854, 8.50579
8.38339, 4, 8.77949, 8.49256, 2.44949, -4.77949, 0, 8.49257, 8.52594, 8.49494, 8.49256, 8.49256, 8.49256, 8.49256, 8.49256, 8.49256, 8.49256, 8.49256, 8.49256, 8.49256, 8.49256, 8.49256, 8.49256, 8.49256, 8.49256, 8.49256, 8.49256, 8.74372, 8.49256
8.39126, 16, 8.78392, 8.47934, 4.24264, 7.21608, 0, 8.47935, 8.52345, 8.4814, 8.47934, 8.47934, 8.47934, 8.47934, 8.47934, 8.47934, 8.47934, 8.47934, 8.47934, 8.47934, 8.47934, 8.47934, 8.47934, 8.47934, 8.47934, 8.47934, 8.47934, 8.73773, 8.47934
8.39913, 16, 8.79075, 8.4671, 4.24264, 7.20925, 0, 8.46711, 8.52492, 8.46886, 8.4671, 8.4671, 8.4671, 8.4671, 8.4671, 8.4671, 8.4671, 8.4671, 8.4671, 8.4671, 8.4671, 8.4671, 8.4671, 8.4671, 8.4671, 8.4671, 8.4671, 8.73115, 8.4671
8.407, 20, 8.79837, 8.45388, 4.69042, 11.2016, 0, 8.45389, 8.52902, 8.45539, 8.45388, 8.45388, 8.45388, 8.45388, 8.45388, 8.45388, 8.45388, 8.45388, 8.45388, 8.45388, 8.45388, 8.45388, 8.45388, 8.45388, 8.45388, 8.45388, 8.45388, 8.72171, 8.45388
8.41487, 12, 8.80825, 8.44068, 3.74166, 3.19175, 0, 8.44069, 8.53746, 8.44195, 8.44068, 8.44068, 8.44068, 8.44068, 8.44068, 8.44068, 8.44068, 8.44068, 8.44068, 8.44068, 8.44068, 8.44068, 8.44068, 8.44068, 8.44068, 8.44068, 8.44068, 8.71019, 8.44068
8.42273, 2, 8.82204, 8.42847, 2, -6.82204, 0, 8.42848, 8.55203, 8.42953, 8.42847, 8.42847, 8.42847, 8.42847, 8.42847, 8.42847, 8.42847, 8.42847, 8.42847, 8.42847, 8.42847, 8.42847, 8.42847, 8.42847, 8.42848, 8.42847, 8.42847, 8.69742, 8.42847
8.4306, 10, 8.83856, 8.41529, 3.4641, 1.16144, 0, 8.4153, 8.5716, 8.41616, 8.41529, 8.41529, 8.41529, 8.41529, 8.41529, 8.41529, 8.41529, 8.41529, 8.41529, 8.41529, 8.41529, 8.41529, 8.41529, 8.41529, 8.41529, 8.41529, 8.41529, 8.68136, 8.41529
8.43847, 12, 8.85972, 8.40211, 3.74166, 3.14028, 0, 8.40213, 8.59807, 8.40283, 8.40211, 8.40211, 8.40211, 8.40211, 8.40211, 8.40211, 8.40211, 8.40211, 8.40211, 8.40211, 8.40211, 8.40211, 8.40211, 8.40211, 8.40212, 8.40211, 8.40211, 8.66304, 8.40211
8.44634, 12, 8.88754, 8.38994, 3.74166, 3.11246, 0, 8.38995, 8.63336, 8.39052, 8.38994, 8.38994, 8.38994, 8.38994, 8.38994, 8.38994, 8.38994, 8.38994, 8.38994, 8.38994, 8.38994, 8.38994, 8.38994, 8.38994, 8.38994, 8.38994, 8.38994, 8.64352, 8.38994
8.45421, 6, 8.92113, 8.37678, 2.82843, -2.92113, 0, 8.37679, 8.67641, 8.37725, 8.37678, 8.37678, 8.37678, 8.37678, 8.37678, 8.37678, 8.37678, 8.37678, 8.37678, 8.37678, 8.37678, 8.37678, 8.37678, 8.37678, 8.37678, 8.37678, 8.37678, 8.62102, 8.37678
8.46208, 12, 8.96253, 8.36364, 3.74166, 3.03747, 0, 8.36365, 8.72905, 8.36401, 8.36364, 8.36364, 8.36364, 8.36364, 8.36364, 8.36364, 8.36364, 8.36364, 8.36364, 8.36364, 8.36364, 8.36364, 8.36364, 8.36364, 8.36364, 8.36364, 8.36364, 8.59674, 8.36364
8.46995, 4, 9.02018, 8.35787, 2.44949, -5.02018, 0, 8.35788, 8.79943, 8.35816, 8.35787, 8.35787, 8.35787, 8.35787, 8.35787, 8.35787, 8.35787, 8.35787, 8.35787, 8.35787, 8.35787, 8.35787, 8.35787, 8.35787, 8.35787, 8.35787, 8.35787, 8.57831, 8.35787
8.47782, 10, 9.08664, 8.35117, 3.4641, 0.913358, 0, 8.35118, 8.87983, 8.35141, 8.35117, 8.35117, 8.35117, 8.35117, 8.35117, 8.35117, 8.35117, 8.35117, 8.35117, 8.35117, 8.35117, 8.35117, 8.35117, 8.35117, 8.35118, 8.35117, 8.35117, 8.55775, 8.35117
