   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_80.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.47584, 10, 12.5015, 0.0788295, 3.4641, -2.50148, 0.0291981, 0.0788605, 0.078843, 0.204903, 0.0815471, 0.0791737, 0.0831332, 0.128955, 0.49989, 0.0811499, 7.59285, 4.21437, 0.138075, 0.0788301, 0.0788295, 0.0788302, 0.177569, 0.0788295, 0.0788295, 0.0869425
1.48372, 10, 13.0702, 0.0822875, 3.4641, -3.07016, 0.0273304, 0.082318, 0.0823008, 0.206652, 0.0849696, 0.0826276, 0.0865362, 0.131722, 0.497463, 0.0846519, 8.13801, 4.27633, 0.118494, 0.0822879, 0.0822875, 0.0822882, 0.177539, 0.0822875, 0.0822875, 0.090288
1.4916, 32, 13.6509, 0.0862182, 5.83095, 18.3491, 0.0254766, 0.0862482, 0.0862313, 0.20889, 0.0888652, 0.0865543, 0.0904125, 0.134969, 0.495566, 0.088644, 8.75786, 4.26729, 0.107986, 0.0862185, 0.0862182, 0.0862188, 0.178096, 0.0862182, 0.0862182, 0.0941075
1.49948, 30, 14.2814, 0.0906756, 5.65685, 15.7186, 0.0236612, 0.0907051, 0.0906885, 0.211699, 0.0932885, 0.0910077, 0.094817, 0.13876, 0.494352, 0.0931826, 9.49209, 4.18826, 0.10355, 0.0906758, 0.0906756, 0.0906762, 0.179313, 0.0906756, 0.0906756, 0.0984567
1.50736, 18, 15.0257, 0.0957132, 4.47214, 2.97434, 0.021907, 0.0957423, 0.0957259, 0.21516, 0.0982934, 0.0960416, 0.0998039, 0.143161, 0.493964, 0.0983239, 10.402, 4.04383, 0.103205, 0.0957133, 0.0957132, 0.0957138, 0.181264, 0.0957132, 0.0957132, 0.103391
1.51524, 16, 15.9829, 0.101383, 4.24264, 0.017107, 0.0202335, 0.101412, 0.101396, 0.219348, 0.103933, 0.101708, 0.105426, 0.148232, 0.494533, 0.104122, 11.5804, 3.84171, 0.105673, 0.101383, 0.101383, 0.101384, 0.184024, 0.101383, 0.101383, 0.108963
1.52312, 8, 17.2994, 0.107736, 3.16228, -9.29935, 0.0186568, 0.107764, 0.107748, 0.224329, 0.110257, 0.108057, 0.111735, 0.15403, 0.496169, 0.11063, 13.164, 3.59215, 0.110152, 0.107736, 0.107736, 0.107736, 0.187661, 0.107736, 0.107736, 0.115226
1.53099, 26, 19.1837, 0.114818, 5.2915, 6.81632, 0.0171887, 0.114846, 0.11483, 0.230163, 0.117313, 0.115137, 0.118777, 0.160609, 0.498962, 0.117896, 15.3501, 3.30706, 0.116158, 0.114818, 0.114818, 0.114819, 0.192239, 0.114818, 0.114818, 0.122227
1.53887, 24, 21.9254, 0.122675, 5.09902, 2.07463, 0.0158365, 0.122703, 0.122688, 0.236902, 0.125147, 0.122991, 0.126599, 0.168014, 0.502983, 0.125968, 18.4158, 2.99913, 0.123406, 0.122676, 0.122675, 0.122676, 0.197809, 0.122675, 0.122675, 0.13001
1.54675, 38, 25.9167, 0.13135, 6.32456, 12.0833, 0.0146032, 0.131377, 0.131362, 0.244589, 0.133801, 0.131663, 0.135241, 0.17629, 0.508276, 0.134887, 22.7411, 2.68093, 0.131742, 0.13135, 0.13135, 0.13135, 0.204418, 0.13135, 0.13135, 0.13862
1.55463, 40, 31.6757, 0.140881, 6.48074, 8.32425, 0.0134882, 0.140908, 0.140893, 0.253257, 0.143314, 0.141192, 0.144745, 0.185472, 0.514869, 0.144694, 28.8324, 2.36414, 0.141088, 0.140881, 0.140881, 0.140881, 0.2121, 0.140881, 0.140881, 0.148095
1.56251, 32, 39.8704, 0.151307, 5.83095, -7.87042, 0.0124875, 0.151334, 0.151319, 0.262937, 0.153725, 0.151617, 0.155147, 0.195597, 0.522774, 0.155428, 37.3479, 2.0589, 0.151415, 0.151307, 0.151307, 0.151308, 0.220885, 0.151307, 0.151307, 0.158472
1.57039, 40, 51.3367, 0.162664, 6.48074, -11.3367, 0.0115946, 0.162691, 0.162676, 0.273649, 0.165069, 0.162973, 0.166484, 0.206694, 0.531987, 0.167125, 49.1153, 1.77341, 0.16272, 0.162664, 0.162664, 0.162665, 0.230793, 0.162664, 0.162664, 0.169787
1.57827, 92, 67.0915, 0.174989, 9.69536, 24.9085, 0.0108012, 0.175015, 0.175, 0.285413, 0.177382, 0.175296, 0.17879, 0.218792, 0.542497, 0.179819, 65.1457, 1.51372, 0.175017, 0.174989, 0.174989, 0.174989, 0.241842, 0.174989, 0.174989, 0.182075
1.58615, 52, 88.3291, 0.188315, 7.34847, -36.3291, 0.0100983, 0.188341, 0.188327, 0.298242, 0.190698, 0.188621, 0.192101, 0.231918, 0.554287, 0.193546, 86.6297, 1.28371, 0.188329, 0.188315, 0.188315, 0.188316, 0.254045, 0.188315, 0.188315, 0.195368
1.59403, 114, 116.402, 0.202678, 10.7703, -2.40231, 0.0094761, 0.202704, 0.20269, 0.312149, 0.205052, 0.202983, 0.20645, 0.246097, 0.567338, 0.208339, 114.918, 1.08526, 0.202685, 0.202678, 0.202678, 0.202679, 0.267412, 0.202678, 0.202678, 0.209702
1.60191, 138, 152.773, 0.218113, 11.8322, -14.7731, 0.00892526, 0.218139, 0.218124, 0.327145, 0.220477, 0.218416, 0.221872, 0.261355, 0.581637, 0.224231, 151.473, 0.918515, 0.218116, 0.218113, 0.218113, 0.218113, 0.281952, 0.218113, 0.218113, 0.225108
1.60979, 194, 198.942, 0.234653, 14, -4.94168, 0.00843687, 0.234679, 0.234665, 0.343239, 0.237008, 0.234956, 0.2384, 0.277716, 0.597175, 0.241256, 197.797, 0.782252, 0.234655, 0.234653, 0.234653, 0.234654, 0.297673, 0.234653, 0.234653, 0.241619
1.61767, 280, 256.336, 0.252333, 16.7929, 23.6642, 0.00800293, 0.252359, 0.252345, 0.360438, 0.254678, 0.252634, 0.256067, 0.295202, 0.613953, 0.259445, 255.319, 0.674248, 0.252333, 0.252333, 0.252333, 0.252334, 0.314582, 0.252333, 0.252333, 0.259268
1.62555, 356, 326.182, 0.271185, 18.9209, 29.8182, 0.0076164, 0.271211, 0.271196, 0.37875, 0.273519, 0.271485, 0.274906, 0.313836, 0.63199, 0.27883, 325.268, 0.591638, 0.271185, 0.271185, 0.271185, 0.271185, 0.332687, 0.271185, 0.271185, 0.278085
1.63343, 376, 409.341, 0.291237, 19.4422, -33.3405, 0.00727122, 0.291263, 0.291249, 0.398178, 0.293558, 0.291536, 0.294945, 0.333636, 0.65132, 0.299439, 408.509, 0.531248, 0.291237, 0.291237, 0.291237, 0.291238, 0.351992, 0.291237, 0.291237, 0.298096
1.64131, 466, 506.147, 0.312516, 21.6333, -40.1475, 0.00696232, 0.312542, 0.312528, 0.418727, 0.314822, 0.312813, 0.316211, 0.354618, 0.672002, 0.321295, 505.38, 0.489841, 0.312516, 0.312516, 0.312516, 0.312517, 0.372501, 0.312516, 0.312516, 0.319328
1.64919, 628, 616.242, 0.33504, 25.0998, 11.7582, 0.00668548, 0.335065, 0.335051, 0.440395, 0.337328, 0.335335, 0.338722, 0.376792, 0.694119, 0.344415, 615.525, 0.464325, 0.33504, 0.33504, 0.33504, 0.33504, 0.394214, 0.33504, 0.33504, 0.341795
1.65707, 770, 738.44, 0.358818, 27.7849, 31.5601, 0.00643718, 0.358843, 0.358829, 0.463177, 0.361085, 0.359111, 0.362491, 0.40016, 0.717783, 0.368808, 737.761, 0.451872, 0.358818, 0.358818, 0.358818, 0.358819, 0.417126, 0.358818, 0.358818, 0.365508
1.66495, 866, 870.633, 0.383847, 29.4618, -4.63324, 0.00621447, 0.383871, 0.383858, 0.48706, 0.38609, 0.384137, 0.387517, 0.424714, 0.743136, 0.39447, 869.983, 0.449992, 0.383847, 0.383847, 0.383847, 0.383847, 0.44122, 0.383847, 0.383847, 0.39046
1.67283, 1016, 1009.78, 0.410107, 31.9061, 6.22058, 0.00601481, 0.410131, 0.410118, 0.512024, 0.412324, 0.410394, 0.413783, 0.450431, 0.770349, 0.42138, 1009.15, 0.45656, 0.410107, 0.410107, 0.410107, 0.410108, 0.46647, 0.410107, 0.410107, 0.416634
1.68071, 1132, 1151.95, 0.437557, 33.6749, -19.9459, 0.00583591, 0.437581, 0.437568, 0.538033, 0.439744, 0.43784, 0.441255, 0.47727, 0.79962, 0.449496, 1151.33, 0.469802, 0.437557, 0.437557, 0.437557, 0.437558, 0.492831, 0.437557, 0.437557, 0.443986
1.68859, 1292, 1292.47, 0.46613, 35.9722, -0.472778, 0.00567563, 0.466153, 0.466141, 0.565039, 0.468284, 0.46641, 0.469874, 0.505166, 0.83117, 0.478751, 1291.87, 0.488261, 0.46613, 0.46613, 0.46613, 0.466131, 0.52024, 0.46613, 0.46613, 0.472451
1.69647, 1412, 1426.2, 0.495729, 37.6032, -14.2, 0.00553189, 0.495752, 0.495739, 0.59297, 0.497848, 0.496004, 0.499552, 0.534028, 0.865238, 0.509047, 1425.6, 0.510753, 0.495729, 0.495729, 0.495729, 0.495729, 0.548605, 0.495729, 0.495729, 0.501932
1.70435, 1462, 1547.78, 0.526222, 38.2623, -85.7799, 0.00540255, 0.526244, 0.526232, 0.621735, 0.528304, 0.526493, 0.530171, 0.563736, 0.902067, 0.540254, 1547.18, 0.536313, 0.526222, 0.526222, 0.526222, 0.526222, 0.577808, 0.526222, 0.526222, 0.532299
1.71223, 1674, 1652.03, 0.557436, 40.939, 21.9741, 0.00528542, 0.557458, 0.557446, 0.651208, 0.559482, 0.557703, 0.561577, 0.594128, 0.941894, 0.572201, 1651.43, 0.564144, 0.557436, 0.557436, 0.557436, 0.557437, 0.607692, 0.557436, 0.557436, 0.563383
1.72011, 1708, 1734.3, 0.589162, 41.3521, -26.299, 0.00517818, 0.589184, 0.589172, 0.681237, 0.591172, 0.589424, 0.593582, 0.625011, 0.984939, 0.60468, 1733.69, 0.593576, 0.589162, 0.589162, 0.589162, 0.589162, 0.638067, 0.589162, 0.589162, 0.594976
1.72799, 1854, 1790.84, 0.621148, 43.0813, 63.1556, 0.00507838, 0.621169, 0.621157, 0.711635, 0.623124, 0.621406, 0.625964, 0.656151, 1.03139, 0.637447, 1790.23, 0.624024, 0.621148, 0.621148, 0.621148, 0.621148, 0.668705, 0.621148, 0.621148, 0.626828
1.73587, 1740, 1819.09, 0.653108, 41.7373, -79.0945, 0.00498346, 0.653129, 0.653118, 0.742184, 0.655054, 0.653362, 0.658474, 0.687281, 1.0814, 0.670223, 1818.46, 0.654964, 0.653108, 0.653108, 0.653108, 0.653109, 0.699345, 0.653108, 0.653108, 0.658658
1.74375, 1860, 1817.86, 0.684726, 43.1509, 42.1422, 0.00489077, 0.684747, 0.684736, 0.772637, 0.686646, 0.684977, 0.690842, 0.718104, 1.13507, 0.702709, 1817.21, 0.685911, 0.684726, 0.684726, 0.684726, 0.684727, 0.729696, 0.684726, 0.684726, 0.690152
1.75163, 1810, 1787.41, 0.71567, 42.5676, 22.5858, 0.00479763, 0.715691, 0.715679, 0.802727, 0.717569, 0.715917, 0.722795, 0.748307, 1.19244, 0.734596, 1786.74, 0.716419, 0.71567, 0.71567, 0.71567, 0.715671, 0.75945, 0.71567, 0.71567, 0.720981
1.75951, 1764, 1729.47, 0.7456, 42.0238, 34.5256, 0.00470137, 0.745621, 0.745609, 0.832176, 0.747487, 0.745845, 0.75407, 0.777566, 1.25351, 0.765585, 1728.77, 0.746069, 0.7456, 0.7456, 0.7456, 0.745601, 0.788291, 0.7456, 0.7456, 0.750809
1.76739, 1664, 1647.02, 0.774194, 40.8167, 16.9755, 0.00459941, 0.774215, 0.774203, 0.860711, 0.776076, 0.774437, 0.784438, 0.805574, 1.31823, 0.795416, 1646.28, 0.774485, 0.774194, 0.774194, 0.774194, 0.774194, 0.815916, 0.774194, 0.774194, 0.779314
1.77527, 1536, 1544.08, 0.80116, 39.2173, -8.08252, 0.00448939, 0.801181, 0.801169, 0.888075, 0.803047, 0.801402, 0.81372, 0.832051, 1.38652, 0.823894, 1543.3, 0.801338, 0.80116, 0.80116, 0.80116, 0.801161, 0.842048, 0.80116, 0.80116, 0.806209
1.78315, 1412, 1425.37, 0.826262, 37.6032, -13.3656, 0.0043692, 0.826284, 0.826272, 0.914053, 0.828163, 0.826505, 0.84182, 0.856769, 1.45828, 0.850927, 1424.53, 0.826371, 0.826262, 0.826262, 0.826262, 0.826263, 0.866465, 0.826262, 0.826262, 0.831257
1.79103, 1312, 1295.95, 0.849337, 36.2491, 16.052, 0.00423713, 0.849359, 0.849347, 0.938483, 0.851261, 0.849581, 0.868737, 0.879567, 1.53343, 0.876561, 1295.05, 0.849402, 0.849337, 0.849337, 0.849337, 0.849338, 0.889006, 0.849337, 0.849337, 0.854296
1.79891, 1258, 1160.89, 0.870311, 35.4965, 97.1061, 0.00409196, 0.870333, 0.87032, 0.961275, 0.872267, 0.870556, 0.894582, 0.900372, 1.61187, 0.901028, 1159.93, 0.870349, 0.870311, 0.870311, 0.870311, 0.870311, 0.909601, 0.870311, 0.870311, 0.875251
1.80679, 1116, 1024.96, 0.889212, 33.4365, 91.0432, 0.00393299, 0.889236, 0.889222, 0.982423, 0.891209, 0.88946, 0.91959, 0.919209, 1.69358, 0.924781, 1023.92, 0.889234, 0.889212, 0.889212, 0.889212, 0.889213, 0.928274, 0.889212, 0.889212, 0.894152
1.81467, 834, 892.308, 0.906179, 28.9137, -58.308, 0.00376012, 0.906204, 0.90619, 1.00202, 0.908225, 0.906431, 0.944116, 0.936211, 1.77859, 0.948542, 891.183, 0.906192, 0.906179, 0.906179, 0.906179, 0.90618, 0.945156, 0.906179, 0.906179, 0.911134
1.82255, 770, 766.377, 0.921459, 27.7849, 3.62323, 0.00357389, 0.921485, 0.92147, 1.02024, 0.923559, 0.921715, 0.968623, 0.951613, 1.86697, 0.973332, 765.157, 0.921466, 0.921459, 0.921459, 0.921459, 0.92146, 0.960481, 0.921459, 0.921459, 0.926442
1.83043, 672, 649.744, 0.935397, 25.9615, 22.2565, 0.00337546, 0.935424, 0.935408, 1.03735, 0.937557, 0.935658, 0.993655, 0.965754, 1.95887, 1.00051, 648.418, 0.935401, 0.935397, 0.935397, 0.935397, 0.935398, 0.974583, 0.935397, 0.935397, 0.94042
1.83831, 548, 544.133, 0.948426, 23.4521, 3.86658, 0.00316655, 0.948454, 0.948437, 1.05372, 0.950648, 0.948691, 1.01981, 0.979053, 2.05451, 1.03176, 542.69, 0.948428, 0.948426, 0.948426, 0.948426, 0.948427, 0.987875, 0.948426, 0.948426, 0.953498
1.84619, 454, 450.468, 0.96104, 21.3542, 3.53162, 0.00294937, 0.96107, 0.961053, 1.06976, 0.963327, 0.961311, 1.04767, 0.991998, 2.15416, 1.06916, 448.893, 0.961042, 0.96104, 0.96104, 0.96104, 0.961041, 1.00084, 0.96104, 0.96104, 0.966168
1.85407, 370, 368.975, 0.973775, 19.2873, 1.02539, 0.00272655, 0.973806, 0.973788, 1.08591, 0.976126, 0.974051, 1.07781, 1.00511, 2.25811, 1.11506, 367.253, 0.973776, 0.973775, 0.973775, 0.973775, 0.973776, 1.01399, 0.973775, 0.973775, 0.978962
1.86195, 278, 299.309, 0.987176, 16.7332, -21.3087, 0.00250097, 0.987209, 0.987189, 1.10265, 0.98959, 0.987457, 1.11065, 1.01894, 2.36668, 1.17212, 297.425, 0.987176, 0.987176, 0.987176, 0.987176, 0.987177, 1.02786, 0.987176, 0.987176, 0.992424
1.86983, 238, 240.714, 1.00177, 15.4919, -2.71429, 0.00227564, 1.00181, 1.00179, 1.12044, 1.00425, 1.00206, 1.14652, 1.034, 2.48019, 1.24315, 238.65, 1.00177, 1.00177, 1.00177, 1.00177, 1.00177, 1.04296, 1.00177, 1.00177, 1.00708
1.87771, 194, 192.157, 1.01805, 14, 1.84343, 0.00205356, 1.01809, 1.01807, 1.13972, 1.02058, 1.01834, 1.18554, 1.0508, 2.59892, 1.33104, 189.891, 1.01805, 1.01805, 1.01805, 1.01805, 1.01805, 1.05978, 1.01805, 1.01805, 1.02342
1.88559, 138, 152.457, 1.03644, 11.8322, -14.457, 0.00183758, 1.03648, 1.03645, 1.16088, 1.03902, 1.03673, 1.22761, 1.06975, 2.72312, 1.43853, 149.969, 1.03644, 1.03644, 1.03644, 1.03644, 1.03644, 1.07872, 1.03644, 1.03644, 1.04186
1.89347, 116, 120.393, 1.05728, 10.8628, -4.39252, 0.00163029, 1.05732, 1.0573, 1.18422, 1.05992, 1.05758, 1.27246, 1.09121, 2.85298, 1.56804, 117.659, 1.05728, 1.05728, 1.05728, 1.05728, 1.05729, 1.10014, 1.05728, 1.05728, 1.06276
1.90135, 84, 94.7789, 1.08085, 9.27362, -10.7789, 0.00143389, 1.08088, 1.08086, 1.21, 1.08352, 1.08115, 1.31958, 1.11547, 2.98862, 1.7214, 91.7761, 1.08085, 1.08085, 1.08085, 1.08085, 1.08085, 1.12429, 1.08085, 1.08085, 1.08637
1.90923, 84, 74.5204, 1.1073, 9.27362, 9.47962, 0.00125018, 1.10734, 1.10732, 1.2384, 1.11001, 1.10761, 1.36833, 1.14272, 3.13009, 1.89961, 71.2251, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.15134, 1.1073, 1.1073, 1.11286
1.91711, 76, 58.6433, 1.13674, 8.83176, 17.3567, 0.00108048, 1.13677, 1.13675, 1.26949, 1.13948, 1.13704, 1.41794, 1.17305, 3.27738, 2.10256, 55.0332, 1.13674, 1.13674, 1.13674, 1.13674, 1.13674, 1.18139, 1.13674, 1.13674, 1.14233
1.92499, 54, 46.3058, 1.16916, 7.48331, 7.69422, 0.000925624, 1.1692, 1.16917, 1.30332, 1.17193, 1.16947, 1.46758, 1.20652, 3.43041, 2.32884, 42.3608, 1.16916, 1.16916, 1.16916, 1.16916, 1.16916, 1.21446, 1.16916, 1.16916, 1.17479
1.93287, 36, 36.7994, 1.20452, 6.16441, -0.79937, 0.000786008, 1.20456, 1.20453, 1.33984, 1.20731, 1.20483, 1.51647, 1.24308, 3.58906, 2.57556, 32.5032, 1.20452, 1.20452, 1.20452, 1.20452, 1.20452, 1.25051, 1.20452, 1.20452, 1.21017
1.94075, 42, 29.5372, 1.24271, 6.63325, 12.4628, 0.000661593, 1.24275, 1.24273, 1.37898, 1.24552, 1.24302, 1.56387, 1.28267, 3.75315, 2.83829, 24.8782, 1.24271, 1.24271, 1.24271, 1.24271, 1.24271, 1.28944, 1.24271, 1.24271, 1.24838
1.94862, 20, 24.0412, 1.28359, 4.69042, -4.0412, 0.000551991, 1.28363, 1.2836, 1.42062, 1.28641, 1.2839, 1.60923, 1.32517, 3.92248, 3.11114, 19.0141, 1.28359, 1.28359, 1.28359, 1.28359, 1.28359, 1.33113, 1.28359, 1.28359, 1.28928
1.9565, 16, 19.9249, 1.32699, 4.24264, -3.92495, 0.00045651, 1.32703, 1.32701, 1.46463, 1.32983, 1.32731, 1.65217, 1.37045, 4.0969, 3.38693, 14.5315, 1.32699, 1.32699, 1.32699, 1.32699, 1.327, 1.37543, 1.32699, 1.32699, 1.3327
1.96438, 22, 16.8787, 1.37275, 4.89898, 5.12132, 0.000374237, 1.37279, 1.37277, 1.51086, 1.37559, 1.37307, 1.69252, 1.41836, 4.27613, 3.65751, 11.1287, 1.37275, 1.37275, 1.37275, 1.37275, 1.37275, 1.42219, 1.37275, 1.37275, 1.37846
1.97226, 16, 14.6549, 1.42069, 4.24264, 1.34512, 0.0003041, 1.42073, 1.4207, 1.55915, 1.42354, 1.421, 1.73038, 1.46875, 4.46003, 3.91425, 8.56622, 1.42069, 1.42069, 1.42069, 1.42069, 1.42069, 1.47127, 1.42069, 1.42069, 1.42641
1.98014, 6, 13.0565, 1.47064, 2.82843, -7.05646, 0.000244934, 1.47068, 1.47066, 1.60937, 1.4735, 1.47096, 1.76601, 1.52148, 4.64845, 4.14851, 6.65498, 1.47064, 1.47064, 1.47064, 1.47064, 1.47064, 1.52252, 1.47064, 1.47064, 1.47637
1.98802, 6, 11.9271, 1.52246, 2.82843, -5.92715, 0.000195534, 1.5225, 1.52248, 1.66139, 1.52532, 1.52278, 1.79992, 1.57643, 4.84135, 4.35229, 5.24572, 1.52246, 1.52246, 1.52246, 1.52246, 1.52246, 1.57582, 1.52246, 1.52246, 1.5282
1.9959, 8, 11.1438, 1.57601, 3.16228, -3.14384, 0.000154707, 1.57606, 1.57603, 1.71509, 1.57888, 1.57633, 1.83273, 1.63347, 5.03878, 4.51877, 4.22103, 1.57601, 1.57601, 1.57601, 1.57601, 1.57602, 1.63106, 1.57601, 1.57601, 1.58176
2.00378, 16, 10.6106, 1.63119, 4.24264, 5.38937, 0.000121306, 1.63123, 1.63121, 1.77037, 1.63405, 1.63151, 1.86516, 1.6925, 5.24104, 4.64281, 3.48873, 1.63119, 1.63119, 1.63119, 1.63119, 1.63119, 1.68816, 1.63119, 1.63119, 1.63695
2.01166, 14, 10.2542, 1.68789, 4, 3.74585, 9.42507e-05, 1.68793, 1.68791, 1.82714, 1.69076, 1.68821, 1.89797, 1.75344, 5.44878, 4.72137, 2.97675, 1.68789, 1.68789, 1.68789, 1.68789, 1.68789, 1.74704, 1.68789, 1.68789, 1.69367
2.01954, 12, 10.02, 1.74604, 3.74166, 1.98002, 7.25553e-05, 1.74609, 1.74606, 1.88535, 1.74891, 1.74636, 1.9319, 1.81622, 5.66321, 4.75373, 2.62915, 1.74604, 1.74604, 1.74604, 1.74604, 1.74605, 1.80765, 1.74604, 1.74604, 1.75184
2.02742, 10, 9.86976, 1.80559, 3.4641, 0.130238, 5.53314e-05, 1.80563, 1.8056, 1.94492, 1.80845, 1.8059, 1.96763, 1.88077, 5.88657, 4.74149, 2.40287, 1.80559, 1.80559, 1.80559, 1.80559, 1.80559, 1.86996, 1.80559, 1.80559, 1.8114
2.0353, 12, 9.77899, 1.86647, 3.74166, 2.22101, 4.17947e-05, 1.86651, 1.86648, 2.00583, 1.86934, 1.86679, 2.00575, 1.94705, 6.12258, 4.68847, 2.26508, 1.86647, 1.86647, 1.86647, 1.86647, 1.86647, 1.93393, 1.86647, 1.86647, 1.87231
2.04318, 8, 9.73545, 1.92865, 3.16228, -1.73545, 3.12638e-05, 1.92869, 1.92866, 2.06802, 1.93152, 1.92897, 2.04673, 2.01501, 6.37746, 4.60037, 2.19107, 1.92865, 1.92865, 1.92865, 1.92865, 1.92865, 1.99954, 1.92865, 1.92865, 1.93454
2.05106, 16, 9.73829, 1.99211, 4.24264, 6.26171, 2.31556e-05, 1.99215, 1.99212, 2.13149, 1.99497, 1.99242, 2.09089, 2.08463, 6.66118, 4.48429, 2.16248, 1.99211, 1.99211, 1.99211, 1.99211, 1.99211, 2.06678, 1.99211, 1.99211, 1.99804
2.05894, 16, 9.79801, 2.05681, 4.24264, 6.20199, 1.69778e-05, 2.05685, 2.05683, 2.1962, 2.05968, 2.05713, 2.13843, 2.15587, 6.9894, 4.3482, 2.16587, 2.05681, 2.05681, 2.05681, 2.05681, 2.05681, 2.13563, 2.05681, 2.05681, 2.06281
2.06682, 12, 9.93745, 2.12275, 3.74166, 2.06255, 1.23205e-05, 2.12279, 2.12277, 2.26215, 2.12562, 2.12307, 2.18944, 2.22871, 7.38624, 4.20039, 2.19158, 2.12275, 2.12275, 2.12275, 2.12275, 2.12275, 2.2061, 2.12275, 2.12275, 2.12884
2.0747, 8, 10.194, 2.18991, 3.16228, -2.194, 8.84732e-06, 2.18995, 2.18992, 2.32931, 2.19278, 2.19023, 2.2439, 2.30313, 7.88793, 4.04884, 2.23272, 2.18991, 2.18991, 2.18991, 2.18991, 2.18991, 2.27817, 2.18991, 2.18991, 2.1961
2.08258, 20, 10.6234, 2.25827, 4.69042, 9.37662, 6.28564e-06, 2.25832, 2.25829, 2.39768, 2.26114, 2.25859, 2.3017, 2.37911, 8.54777, 3.90083, 2.28452, 2.25827, 2.25827, 2.25827, 2.25827, 2.25828, 2.35184, 2.25827, 2.25827, 2.26459
2.09046, 10, 11.305, 2.32784, 3.4641, -1.30495, 4.41736e-06, 2.32788, 2.32785, 2.46724, 2.33071, 2.32816, 2.36269, 2.45662, 9.44234, 3.76254, 2.3437, 2.32784, 2.32784, 2.32784, 2.32784, 2.32784, 2.42712, 2.32784, 2.32784, 2.33431
2.09834, 20, 12.3489, 2.39859, 4.69042, 7.65108, 3.07016e-06, 2.39864, 2.39861, 2.538, 2.40146, 2.39891, 2.42667, 2.53566, 10.6794, 3.63878, 2.40804, 2.39859, 2.39859, 2.39859, 2.39859, 2.3986, 2.50401, 2.39859, 2.39859, 2.40526
2.10622, 16, 13.9048, 2.47053, 4.24264, 2.09515, 2.10997e-06, 2.47058, 2.47055, 2.60994, 2.4734, 2.47085, 2.49342, 2.61622, 12.4068, 3.53296, 2.47607, 2.47053, 2.47053, 2.47053, 2.47053, 2.47054, 2.58253, 2.47053, 2.47053, 2.47742
2.1141, 16, 16.1717, 2.54365, 4.24264, -0.171703, 1.43361e-06, 2.54369, 2.54367, 2.68305, 2.54652, 2.54397, 2.56275, 2.69826, 14.8225, 3.44705, 2.54684, 2.54365, 2.54365, 2.54365, 2.54365, 2.54365, 2.66271, 2.54365, 2.54365, 2.5508
2.12198, 12, 19.4081, 2.61793, 3.74166, -7.40807, 9.62872e-07, 2.61797, 2.61795, 2.75734, 2.6208, 2.61825, 2.63444, 2.78179, 18.1852, 3.38178, 2.61975, 2.61793, 2.61793, 2.61793, 2.61793, 2.61793, 2.74462, 2.61793, 2.61793, 2.62538
2.12986, 30, 23.9425, 2.69338, 5.65685, 6.05753, 6.39164e-07, 2.69342, 2.6934, 2.83279, 2.69625, 2.6937, 2.70833, 2.86679, 22.8243, 3.3368, 2.6944, 2.69338, 2.69338, 2.69338, 2.69338, 2.69338, 2.82835, 2.69338, 2.69338, 2.70118
2.13774, 44, 30.1804, 2.76999, 6.78233, 13.8196, 4.19287e-07, 2.77003, 2.77, 2.90939, 2.77286, 2.77031, 2.78425, 2.95324, 29.1465, 3.31093, 2.77055, 2.76999, 2.76999, 2.76999, 2.76999, 2.76999, 2.91402, 2.76999, 2.76999, 2.77819
2.14562, 36, 38.6084, 2.84774, 6.16441, -2.60836, 2.71776e-07, 2.84779, 2.84776, 2.98715, 2.85061, 2.84806, 2.86208, 3.04113, 37.6402, 3.30246, 2.84805, 2.84774, 2.84774, 2.84774, 2.84774, 2.84775, 3.00185, 2.84774, 2.84774, 2.8564
2.1535, 60, 49.7906, 2.92664, 7.87401, 10.2094, 1.74049e-07, 2.92668, 2.92666, 3.06605, 2.92951, 2.92696, 2.94171, 3.13044, 48.8716, 3.30936, 2.92681, 2.92664, 2.92664, 2.92664, 2.92664, 2.92664, 3.09212, 2.92664, 2.92664, 2.9358
2.16138, 80, 64.3593, 3.00668, 9.05539, 15.6407, 1.10112e-07, 3.00672, 3.00669, 3.14608, 3.00954, 3.00699, 3.02303, 3.22117, 63.4746, 3.32949, 3.00676, 3.00668, 3.00668, 3.00668, 3.00668, 3.00668, 3.18523, 3.00668, 3.00668, 3.0164
2.16926, 88, 82.9899, 3.08784, 9.48683, 5.01008, 6.88126e-08, 3.08788, 3.08785, 3.22724, 3.09071, 3.08816, 3.10597, 3.31329, 82.1265, 3.3608, 3.08788, 3.08784, 3.08784, 3.08784, 3.08784, 3.08784, 3.28171, 3.08784, 3.08784, 3.09818
