   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_192.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.3759, 4, 3.63128, 3.63122, 2.44949, 0.368717, 0, 3.63128, 3.63122, 3.63122, 3.63122, 3.63122, 3.63122, 3.63122, 3.63122, 3.63122, 3.63122, 3.63122, 3.63122, 3.63122, 3.63122, 3.63122, 3.63122, 3.63122, 3.63122
10.3838, 0, 3.62276, 3.6227, 1.41421, -3.62276, 0, 3.62276, 3.6227, 3.6227, 3.6227, 3.6227, 3.6227, 3.6227, 3.6227, 3.6227, 3.6227, 3.6227, 3.6227, 3.6227, 3.6227, 3.6227, 3.6227, 3.6227, 3.6227
10.3917, 4, 3.61102, 3.61097, 2.44949, 0.388976, 0, 3.61102, 3.61097, 3.61097, 3.61097, 3.61097, 3.61097, 3.61097, 3.61097, 3.61097, 3.61097, 3.61097, 3.61097, 3.61097, 3.61098, 3.61097, 3.61097, 3.61097, 3.61097
10.3996, 2, 3.5977, 3.59766, 2, -1.5977, 0, 3.5977, 3.59766, 3.59766, 3.59766, 3.59766, 3.59766, 3.59766, 3.59766, 3.59766, 3.59766, 3.59766, 3.59766, 3.59766, 3.59766, 3.59766, 3.59766, 3.59766, 3.59766
10.4074, 4, 3.58441, 3.58437, 2.44949, 0.415592, 0, 3.58441, 3.58437, 3.58437, 3.58437, 3.58437, 3.58437, 3.58437, 3.58437, 3.58437, 3.58437, 3.58437, 3.58437, 3.58437, 3.58437, 3.58437, 3.58437, 3.58437, 3.58437
10.4153, 12, 3.57832, 3.57829, 3.74166, 8.42168, 0, 3.57832, 3.57829, 3.57829, 3.57829, 3.57829, 3.57829, 3.57829, 3.57829, 3.57829, 3.57829, 3.57829, 3.57829, 3.57829, 3.57829, 3.57829, 3.57829, 3.57829, 3.57829
10.4232, 8, 3.56948, 3.56944, 3.16228, 4.43052, 0, 3.56948, 3.56944, 3.56944, 3.56944, 3.56944, 3.56944, 3.56944, 3.56944, 3.56944, 3.56944, 3.56944, 3.56944, 3.56944, 3.56945, 3.56944, 3.56944, 3.56944, 3.56944
10.431, 6, 3.55808, 3.55805, 2.82843, 2.44192, 0, 3.55807, 3.55805, 3.55805, 3.55805, 3.55805, 3.55805, 3.55805, 3.55805, 3.55805, 3.55805, 3.55805, 3.55805, 3.55805, 3.55805, 3.55805, 3.55805, 3.55805, 3.55805
10.4389, 6, 3.54541, 3.54539, 2.82843, 2.45459, 0, 3.54541, 3.54539, 3.54539, 3.54539, 3.54539, 3.54539, 3.54539, 3.54539, 3.54539, 3.54539, 3.54539, 3.54539, 3.54539, 3.54539, 3.54539, 3.54539, 3.54539, 3.54539
10.4468, 8, 3.53277, 3.53275, 3.16228, 4.46723, 0, 3.53277, 3.53275, 3.53275, 3.53275, 3.53275, 3.53275, 3.53275, 3.53275, 3.53275, 3.53275, 3.53275, 3.53275, 3.53275, 3.53275, 3.53275, 3.53275, 3.53275, 3.53275
10.4546, 4, 3.52684, 3.52681, 2.44949, 0.473163, 0, 3.52684, 3.52681, 3.52681, 3.52681, 3.52681, 3.52681, 3.52681, 3.52681, 3.52681, 3.52681, 3.52681, 3.52681, 3.52681, 3.52681, 3.52681, 3.52681, 3.52681, 3.52681
10.4625, 4, 3.51805, 3.51803, 2.44949, 0.481948, 0, 3.51805, 3.51803, 3.51803, 3.51803, 3.51803, 3.51803, 3.51803, 3.51803, 3.51803, 3.51803, 3.51803, 3.51803, 3.51803, 3.51803, 3.51803, 3.51803, 3.51803, 3.51803
10.4704, 8, 3.50664, 3.50662, 3.16228, 4.49336, 0, 3.50664, 3.50662, 3.50662, 3.50662, 3.50662, 3.50662, 3.50662, 3.50662, 3.50662, 3.50662, 3.50662, 3.50662, 3.50662, 3.50662, 3.50662, 3.50662, 3.50662, 3.50662
10.4783, 6, 3.49393, 3.49391, 2.82843, 2.50607, 0, 3.49393, 3.49391, 3.49391, 3.49391, 3.49391, 3.49391, 3.49391, 3.49391, 3.49391, 3.49391, 3.49391, 3.49391, 3.49391, 3.49391, 3.49391, 3.49391, 3.49391, 3.49391
10.4861, 10, 3.48124, 3.48122, 3.4641, 6.51876, 0, 3.48124, 3.48122, 3.48122, 3.48122, 3.48122, 3.48122, 3.48122, 3.48122, 3.48122, 3.48122, 3.48122, 3.48122, 3.48122, 3.48122, 3.48122, 3.48122, 3.48122, 3.48122
10.494, 4, 3.4755, 3.47548, 2.44949, 0.524497, 0, 3.4755, 3.47548, 3.47548, 3.47548, 3.47548, 3.47548, 3.47548, 3.47548, 3.47548, 3.47548, 3.47548, 3.47548, 3.47548, 3.47548, 3.47548, 3.47548, 3.47548, 3.47548
10.5019, 8, 3.46684, 3.46682, 3.16228, 4.53316, 0, 3.46684, 3.46682, 3.46682, 3.46682, 3.46682, 3.46682, 3.46682, 3.46682, 3.46682, 3.46682, 3.46682, 3.46682, 3.46682, 3.46682, 3.46682, 3.46682, 3.46682, 3.46682
10.5097, 4, 3.45547, 3.45545, 2.44949, 0.544528, 0, 3.45547, 3.45545, 3.45545, 3.45545, 3.45545, 3.45545, 3.45545, 3.45545, 3.45545, 3.45545, 3.45545, 3.45545, 3.45545, 3.45545, 3.45545, 3.45545, 3.45545, 3.45545
10.5176, 6, 3.44277, 3.44275, 2.82843, 2.55723, 0, 3.44277, 3.44275, 3.44275, 3.44275, 3.44275, 3.44275, 3.44275, 3.44275, 3.44275, 3.44275, 3.44275, 3.44275, 3.44275, 3.44275, 3.44275, 3.44275, 3.44275, 3.44275
10.5255, 8, 3.43009, 3.43007, 3.16228, 4.56991, 0, 3.43009, 3.43007, 3.43007, 3.43007, 3.43007, 3.43007, 3.43007, 3.43007, 3.43007, 3.43007, 3.43007, 3.43007, 3.43007, 3.43007, 3.43007, 3.43007, 3.43007, 3.43007
10.5334, 6, 3.4244, 3.42438, 2.82843, 2.5756, 0, 3.4244, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438
10.5412, 2, 3.41576, 3.41574, 2, -1.41576, 0, 3.41575, 3.41574, 3.41574, 3.41574, 3.41574, 3.41574, 3.41574, 3.41574, 3.41574, 3.41574, 3.41574, 3.41574, 3.41574, 3.41574, 3.41574, 3.41574, 3.41574, 3.41574
10.5491, 6, 3.40438, 3.40436, 2.82843, 2.59562, 0, 3.40438, 3.40436, 3.40436, 3.40436, 3.40436, 3.40436, 3.40436, 3.40436, 3.40436, 3.40436, 3.40436, 3.40436, 3.40436, 3.40436, 3.40436, 3.40436, 3.40436, 3.40436
10.557, 0, 3.39165, 3.39163, 1.41421, -3.39165, 0, 3.39165, 3.39163, 3.39163, 3.39163, 3.39163, 3.39163, 3.39163, 3.39163, 3.39163, 3.39163, 3.39163, 3.39163, 3.39163, 3.39163, 3.39163, 3.39163, 3.39163, 3.39163
10.5648, 8, 3.37894, 3.37892, 3.16228, 4.62106, 0, 3.37894, 3.37892, 3.37892, 3.37892, 3.37892, 3.37892, 3.37892, 3.37892, 3.37892, 3.37892, 3.37892, 3.37892, 3.37892, 3.37893, 3.37892, 3.37892, 3.37892, 3.37892
10.5727, 0, 3.3733, 3.37328, 1.41421, -3.3733, 0, 3.3733, 3.37328, 3.37328, 3.37328, 3.37328, 3.37328, 3.37328, 3.37328, 3.37328, 3.37328, 3.37328, 3.37328, 3.37328, 3.37328, 3.37328, 3.37328, 3.37328, 3.37328
10.5806, 12, 3.36472, 3.3647, 3.74166, 8.63528, 0, 3.36471, 3.3647, 3.3647, 3.3647, 3.3647, 3.3647, 3.3647, 3.3647, 3.3647, 3.3647, 3.3647, 3.3647, 3.3647, 3.3647, 3.3647, 3.3647, 3.3647, 3.3647
10.5885, 4, 3.35342, 3.3534, 2.44949, 0.646577, 0, 3.35342, 3.3534, 3.3534, 3.3534, 3.3534, 3.3534, 3.3534, 3.3534, 3.3534, 3.3534, 3.3534, 3.3534, 3.3534, 3.3534, 3.3534, 3.3534, 3.3534, 3.3534
10.5963, 6, 3.34079, 3.34077, 2.82843, 2.65921, 0, 3.34079, 3.34077, 3.34077, 3.34077, 3.34077, 3.34077, 3.34077, 3.34077, 3.34077, 3.34077, 3.34077, 3.34077, 3.34077, 3.34077, 3.34077, 3.34077, 3.34077, 3.34077
10.6042, 8, 3.32819, 3.32817, 3.16228, 4.67181, 0, 3.32818, 3.32817, 3.32817, 3.32817, 3.32817, 3.32817, 3.32817, 3.32817, 3.32817, 3.32817, 3.32817, 3.32817, 3.32817, 3.32817, 3.32817, 3.32817, 3.32817, 3.32817
10.6121, 8, 3.3224, 3.32238, 3.16228, 4.6776, 0, 3.3224, 3.32238, 3.32238, 3.32238, 3.32238, 3.32238, 3.32238, 3.32238, 3.32238, 3.32238, 3.32238, 3.32238, 3.32238, 3.32238, 3.32238, 3.32238, 3.32238, 3.32238
10.6199, 2, 3.31376, 3.31374, 2, -1.31376, 0, 3.31376, 3.31374, 3.31374, 3.31374, 3.31374, 3.31374, 3.31374, 3.31374, 3.31374, 3.31374, 3.31374, 3.31374, 3.31374, 3.31374, 3.31374, 3.31374, 3.31374, 3.31374
10.6278, 6, 3.30249, 3.30247, 2.82843, 2.69751, 0, 3.30249, 3.30247, 3.30247, 3.30247, 3.30247, 3.30247, 3.30247, 3.30247, 3.30247, 3.30247, 3.30247, 3.30247, 3.30247, 3.30247, 3.30247, 3.30247, 3.30247, 3.30247
10.6357, 2, 3.28993, 3.28991, 2, -1.28993, 0, 3.28993, 3.28991, 3.28991, 3.28991, 3.28991, 3.28991, 3.28991, 3.28991, 3.28991, 3.28991, 3.28991, 3.28991, 3.28991, 3.28991, 3.28991, 3.28991, 3.28991, 3.28991
10.6435, 4, 3.27739, 3.27737, 2.44949, 0.722613, 0, 3.27739, 3.27737, 3.27737, 3.27737, 3.27737, 3.27737, 3.27737, 3.27737, 3.27737, 3.27737, 3.27737, 3.27737, 3.27737, 3.27737, 3.27737, 3.27737, 3.27737, 3.27737
10.6514, 4, 3.27145, 3.27143, 2.44949, 0.728548, 0, 3.27145, 3.27143, 3.27143, 3.27143, 3.27143, 3.27143, 3.27143, 3.27143, 3.27143, 3.27143, 3.27143, 3.27143, 3.27143, 3.27143, 3.27143, 3.27143, 3.27143, 3.27143
10.6593, 6, 3.26281, 3.26279, 2.82843, 2.73719, 0, 3.26281, 3.26279, 3.26279, 3.26279, 3.26279, 3.26279, 3.26279, 3.26279, 3.26279, 3.26279, 3.26279, 3.26279, 3.26279, 3.26279, 3.26279, 3.26279, 3.26279, 3.26279
10.6672, 2, 3.25168, 3.25166, 2, -1.25168, 0, 3.25168, 3.25166, 3.25166, 3.25166, 3.25166, 3.25166, 3.25166, 3.25166, 3.25166, 3.25166, 3.25166, 3.25166, 3.25166, 3.25166, 3.25166, 3.25166, 3.25166, 3.25166
10.675, 10, 3.23932, 3.2393, 3.4641, 6.76068, 0, 3.23932, 3.2393, 3.2393, 3.2393, 3.2393, 3.2393, 3.2393, 3.2393, 3.2393, 3.2393, 3.2393, 3.2393, 3.2393, 3.2393, 3.2393, 3.2393, 3.2393, 3.2393
10.6829, 6, 3.22698, 3.22696, 2.82843, 2.77302, 0, 3.22698, 3.22696, 3.22696, 3.22696, 3.22696, 3.22696, 3.22696, 3.22696, 3.22696, 3.22696, 3.22696, 3.22696, 3.22696, 3.22696, 3.22696, 3.22696, 3.22696, 3.22696
10.6908, 2, 3.22068, 3.22066, 2, -1.22068, 0, 3.22068, 3.22066, 3.22066, 3.22066, 3.22066, 3.22066, 3.22066, 3.22066, 3.22066, 3.22066, 3.22066, 3.22066, 3.22066, 3.22066, 3.22066, 3.22066, 3.22066, 3.22066
10.6986, 2, 3.21191, 3.21189, 2, -1.21191, 0, 3.21191, 3.21189, 3.21189, 3.21189, 3.21189, 3.21189, 3.21189, 3.21189, 3.21189, 3.21189, 3.21189, 3.21189, 3.21189, 3.21189, 3.21189, 3.21189, 3.21189, 3.21189
10.7065, 6, 3.20085, 3.20083, 2.82843, 2.79915, 0, 3.20085, 3.20083, 3.20083, 3.20083, 3.20083, 3.20083, 3.20083, 3.20083, 3.20083, 3.20083, 3.20083, 3.20083, 3.20083, 3.20083, 3.20083, 3.20083, 3.20083, 3.20083
10.7144, 0, 3.18868, 3.18865, 1.41421, -3.18868, 0, 3.18867, 3.18865, 3.18865, 3.18865, 3.18865, 3.18865, 3.18865, 3.18865, 3.18865, 3.18865, 3.18865, 3.18865, 3.18865, 3.18865, 3.18865, 3.18865, 3.18865, 3.18865
10.7223, 2, 3.17652, 3.1765, 2, -1.17652, 0, 3.17652, 3.1765, 3.1765, 3.1765, 3.1765, 3.1765, 3.1765, 3.1765, 3.1765, 3.1765, 3.1765, 3.1765, 3.1765, 3.1765, 3.1765, 3.1765, 3.1765, 3.1765
10.7301, 2, 3.1703, 3.17028, 2, -1.1703, 0, 3.1703, 3.17028, 3.17028, 3.17028, 3.17028, 3.17028, 3.17028, 3.17028, 3.17028, 3.17028, 3.17028, 3.17028, 3.17028, 3.17028, 3.17028, 3.17028, 3.17028, 3.17028
10.738, 8, 3.16163, 3.16161, 3.16228, 4.83837, 0, 3.16163, 3.16161, 3.16161, 3.16161, 3.16161, 3.16161, 3.16161, 3.16161, 3.16161, 3.16161, 3.16161, 3.16161, 3.16161, 3.16161, 3.16161, 3.16161, 3.16161, 3.16161
10.7459, 4, 3.15065, 3.15063, 2.44949, 0.849346, 0, 3.15065, 3.15063, 3.15063, 3.15063, 3.15063, 3.15063, 3.15063, 3.15063, 3.15063, 3.15063, 3.15063, 3.15063, 3.15063, 3.15063, 3.15063, 3.15063, 3.15063, 3.15063
10.7537, 2, 3.13854, 3.13852, 2, -1.13854, 0, 3.13854, 3.13852, 3.13852, 3.13852, 3.13852, 3.13852, 3.13852, 3.13852, 3.13852, 3.13852, 3.13852, 3.13852, 3.13852, 3.13852, 3.13852, 3.13852, 3.13852, 3.13852
10.7616, 2, 3.12646, 3.12644, 2, -1.12646, 0, 3.12646, 3.12644, 3.12644, 3.12644, 3.12644, 3.12644, 3.12644, 3.12644, 3.12644, 3.12644, 3.12644, 3.12644, 3.12644, 3.12644, 3.12644, 3.12644, 3.12644, 3.12644
10.7695, 6, 3.12051, 3.12049, 2.82843, 2.87949, 0, 3.12051, 3.12049, 3.12049, 3.12049, 3.12049, 3.12049, 3.12049, 3.12049, 3.12049, 3.12049, 3.12049, 3.12049, 3.12049, 3.12049, 3.12049, 3.12049, 3.12049, 3.12049
10.7774, 4, 3.11195, 3.11192, 2.44949, 0.888055, 0, 3.11194, 3.11192, 3.11192, 3.11192, 3.11192, 3.11192, 3.11192, 3.11192, 3.11192, 3.11192, 3.11192, 3.11192, 3.11192, 3.11192, 3.11192, 3.11192, 3.11192, 3.11192
10.7852, 12, 3.10089, 3.10087, 3.74166, 8.89911, 0, 3.10089, 3.10087, 3.10087, 3.10087, 3.10087, 3.10087, 3.10087, 3.10087, 3.10087, 3.10087, 3.10087, 3.10087, 3.10087, 3.10087, 3.10087, 3.10087, 3.10087, 3.10087
10.7931, 6, 3.08861, 3.08859, 2.82843, 2.91139, 0, 3.08861, 3.08859, 3.08859, 3.08859, 3.08859, 3.08859, 3.08859, 3.08859, 3.08859, 3.08859, 3.08859, 3.08859, 3.08859, 3.08859, 3.08859, 3.08859, 3.08859, 3.08859
10.801, 2, 3.07636, 3.07634, 2, -1.07636, 0, 3.07636, 3.07634, 3.07634, 3.07634, 3.07634, 3.07634, 3.07634, 3.07634, 3.07634, 3.07634, 3.07634, 3.07634, 3.07634, 3.07634, 3.07634, 3.07634, 3.07634, 3.07634
10.8088, 14, 3.07079, 3.07076, 4, 10.9292, 0, 3.07078, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076
10.8167, 0, 3.06238, 3.06236, 1.41421, -3.06238, 0, 3.06238, 3.06236, 3.06236, 3.06236, 3.06236, 3.06236, 3.06236, 3.06236, 3.06236, 3.06236, 3.06236, 3.06236, 3.06236, 3.06236, 3.06236, 3.06236, 3.06236, 3.06236
10.8246, 2, 3.05133, 3.05131, 2, -1.05133, 0, 3.05133, 3.05131, 3.05131, 3.05131, 3.05131, 3.05131, 3.05131, 3.05131, 3.05131, 3.05131, 3.05131, 3.05131, 3.05131, 3.05131, 3.05131, 3.05131, 3.05131, 3.05131
10.8324, 6, 3.03899, 3.03896, 2.82843, 2.96101, 0, 3.03899, 3.03896, 3.03896, 3.03896, 3.03896, 3.03896, 3.03896, 3.03896, 3.03896, 3.03896, 3.03896, 3.03896, 3.03896, 3.03897, 3.03896, 3.03896, 3.03896, 3.03896
10.8403, 6, 3.02667, 3.02664, 2.82843, 2.97333, 0, 3.02666, 3.02664, 3.02664, 3.02664, 3.02664, 3.02664, 3.02664, 3.02664, 3.02664, 3.02664, 3.02664, 3.02664, 3.02664, 3.02664, 3.02664, 3.02664, 3.02664, 3.02664
10.8482, 4, 3.02148, 3.02146, 2.44949, 0.978516, 0, 3.02148, 3.02146, 3.02146, 3.02146, 3.02146, 3.02146, 3.02146, 3.02146, 3.02146, 3.02146, 3.02146, 3.02146, 3.02146, 3.02146, 3.02146, 3.02146, 3.02146, 3.02146
10.8561, 2, 3.01319, 3.01317, 2, -1.01319, 0, 3.01319, 3.01317, 3.01317, 3.01317, 3.01317, 3.01317, 3.01317, 3.01317, 3.01317, 3.01317, 3.01317, 3.01317, 3.01317, 3.01317, 3.01317, 3.01317, 3.01317, 3.01317
10.8639, 2, 3.00204, 3.00202, 2, -1.00204, 0, 3.00204, 3.00202, 3.00202, 3.00202, 3.00202, 3.00202, 3.00202, 3.00202, 3.00202, 3.00202, 3.00202, 3.00202, 3.00202, 3.00202, 3.00202, 3.00202, 3.00202, 3.00202
10.8718, 8, 2.98948, 2.98946, 3.16228, 5.01052, 0, 2.98948, 2.98946, 2.98946, 2.98946, 2.98946, 2.98946, 2.98946, 2.98946, 2.98946, 2.98946, 2.98946, 2.98946, 2.98946, 2.98946, 2.98946, 2.98946, 2.98946, 2.98946
10.8797, 4, 2.97695, 2.97693, 2.44949, 1.02305, 0, 2.97695, 2.97693, 2.97693, 2.97693, 2.97693, 2.97693, 2.97693, 2.97693, 2.97693, 2.97693, 2.97693, 2.97693, 2.97693, 2.97693, 2.97693, 2.97693, 2.97693, 2.97693
10.8875, 8, 2.97191, 2.97188, 3.16228, 5.02809, 0, 2.97191, 2.97188, 2.97188, 2.97188, 2.97188, 2.97188, 2.97188, 2.97188, 2.97188, 2.97188, 2.97188, 2.97188, 2.97188, 2.97189, 2.97188, 2.97188, 2.97188, 2.97188
10.8954, 0, 2.96371, 2.96368, 1.41421, -2.96371, 0, 2.96371, 2.96368, 2.96368, 2.96368, 2.96368, 2.96368, 2.96368, 2.96368, 2.96368, 2.96368, 2.96368, 2.96368, 2.96368, 2.96368, 2.96368, 2.96368, 2.96368, 2.96368
10.9033, 2, 2.95263, 2.9526, 2, -0.952627, 0, 2.95263, 2.9526, 2.9526, 2.9526, 2.9526, 2.9526, 2.9526, 2.9526, 2.9526, 2.9526, 2.9526, 2.9526, 2.9526, 2.9526, 2.9526, 2.9526, 2.9526, 2.9526
10.9112, 4, 2.94012, 2.9401, 2.44949, 1.05988, 0, 2.94012, 2.9401, 2.9401, 2.9401, 2.9401, 2.9401, 2.9401, 2.9401, 2.9401, 2.9401, 2.9401, 2.9401, 2.9401, 2.9401, 2.9401, 2.9401, 2.9401, 2.9401
10.919, 2, 2.92765, 2.92762, 2, -0.927648, 0, 2.92765, 2.92762, 2.92762, 2.92762, 2.92762, 2.92762, 2.92762, 2.92762, 2.92762, 2.92762, 2.92762, 2.92762, 2.92762, 2.92762, 2.92762, 2.92762, 2.92762, 2.92762
10.9269, 2, 2.92248, 2.92246, 2, -0.922485, 0, 2.92248, 2.92246, 2.92246, 2.92246, 2.92246, 2.92246, 2.92246, 2.92246, 2.92246, 2.92246, 2.92246, 2.92246, 2.92246, 2.92246, 2.92246, 2.92246, 2.92246, 2.92246
10.9348, 4, 2.91422, 2.9142, 2.44949, 1.08578, 0, 2.91422, 2.9142, 2.9142, 2.9142, 2.9142, 2.9142, 2.9142, 2.9142, 2.9142, 2.9142, 2.9142, 2.9142, 2.9142, 2.9142, 2.9142, 2.9142, 2.9142, 2.9142
10.9426, 2, 2.90317, 2.90314, 2, -0.903169, 0, 2.90317, 2.90314, 2.90314, 2.90314, 2.90314, 2.90314, 2.90314, 2.90314, 2.90314, 2.90314, 2.90314, 2.90314, 2.90314, 2.90315, 2.90314, 2.90314, 2.90314, 2.90314
10.9505, 6, 2.89074, 2.89071, 2.82843, 3.10926, 0, 2.89074, 2.89071, 2.89071, 2.89071, 2.89071, 2.89071, 2.89071, 2.89071, 2.89071, 2.89071, 2.89071, 2.89071, 2.89071, 2.89072, 2.89071, 2.89071, 2.89071, 2.89071
10.9584, 2, 2.87834, 2.87831, 2, -0.878336, 0, 2.87833, 2.87831, 2.87831, 2.87831, 2.87831, 2.87831, 2.87831, 2.87831, 2.87831, 2.87831, 2.87831, 2.87831, 2.87831, 2.87831, 2.87831, 2.87831, 2.87831, 2.87831
10.9663, 8, 2.87312, 2.8731, 3.16228, 5.12688, 0, 2.87312, 2.8731, 2.8731, 2.8731, 2.8731, 2.8731, 2.8731, 2.8731, 2.8731, 2.8731, 2.8731, 2.8731, 2.8731, 2.8731, 2.8731, 2.8731, 2.8731, 2.8731
10.9741, 4, 2.86488, 2.86485, 2.44949, 1.13512, 0, 2.86488, 2.86485, 2.86485, 2.86485, 2.86485, 2.86485, 2.86485, 2.86485, 2.86485, 2.86485, 2.86485, 2.86485, 2.86485, 2.86486, 2.86485, 2.86485, 2.86485, 2.86485
10.982, 6, 2.85394, 2.85392, 2.82843, 3.14606, 0, 2.85394, 2.85392, 2.85392, 2.85392, 2.85392, 2.85392, 2.85392, 2.85392, 2.85392, 2.85392, 2.85392, 2.85392, 2.85392, 2.85392, 2.85392, 2.85392, 2.85392, 2.85392
10.9899, 2, 2.84168, 2.84166, 2, -0.841681, 0, 2.84168, 2.84166, 2.84166, 2.84166, 2.84166, 2.84166, 2.84166, 2.84166, 2.84166, 2.84166, 2.84166, 2.84166, 2.84166, 2.84166, 2.84166, 2.84166, 2.84166, 2.84166
10.9977, 2, 2.82944, 2.82942, 2, -0.829443, 0, 2.82944, 2.82942, 2.82942, 2.82942, 2.82942, 2.82942, 2.82942, 2.82942, 2.82942, 2.82942, 2.82942, 2.82942, 2.82942, 2.82942, 2.82942, 2.82942, 2.82942, 2.82942
11.0056, 0, 2.82406, 2.82404, 1.41421, -2.82406, 0, 2.82406, 2.82404, 2.82404, 2.82404, 2.82404, 2.82404, 2.82404, 2.82404, 2.82404, 2.82404, 2.82404, 2.82404, 2.82404, 2.82404, 2.82404, 2.82404, 2.82404, 2.82404
11.0135, 6, 2.81575, 2.81572, 2.82843, 3.18425, 0, 2.81574, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572
11.0213, 2, 2.80485, 2.80482, 2, -0.804849, 0, 2.80485, 2.80482, 2.80482, 2.80482, 2.80482, 2.80482, 2.80482, 2.80482, 2.80482, 2.80482, 2.80482, 2.80482, 2.80482, 2.80483, 2.80482, 2.80482, 2.80482, 2.80482
11.0292, 4, 2.79268, 2.79266, 2.44949, 1.20732, 0, 2.79268, 2.79266, 2.79266, 2.79266, 2.79266, 2.79266, 2.79266, 2.79266, 2.79266, 2.79266, 2.79266, 2.79266, 2.79266, 2.79266, 2.79266, 2.79266, 2.79266, 2.79266
11.0371, 0, 2.78054, 2.78051, 1.41421, -2.78054, 0, 2.78054, 2.78051, 2.78051, 2.78051, 2.78051, 2.78051, 2.78051, 2.78051, 2.78051, 2.78051, 2.78051, 2.78051, 2.78051, 2.78051, 2.78051, 2.78051, 2.78051, 2.78051
11.045, 6, 2.77508, 2.77506, 2.82843, 3.22492, 0, 2.77508, 2.77506, 2.77506, 2.77506, 2.77506, 2.77506, 2.77506, 2.77506, 2.77506, 2.77506, 2.77506, 2.77506, 2.77506, 2.77506, 2.77506, 2.77506, 2.77506, 2.77506
11.0528, 6, 2.76678, 2.76675, 2.82843, 3.23322, 0, 2.76678, 2.76675, 2.76675, 2.76675, 2.76675, 2.76675, 2.76675, 2.76675, 2.76675, 2.76675, 2.76675, 2.76675, 2.76675, 2.76675, 2.76675, 2.76675, 2.76675, 2.76675
11.0607, 8, 2.75601, 2.75598, 3.16228, 5.24399, 0, 2.75601, 2.75598, 2.75598, 2.75598, 2.75598, 2.75598, 2.75598, 2.75598, 2.75598, 2.75598, 2.75598, 2.75598, 2.75598, 2.75598, 2.75598, 2.75598, 2.75598, 2.75598
11.0686, 8, 2.74402, 2.74399, 3.16228, 5.25598, 0, 2.74402, 2.74399, 2.74399, 2.74399, 2.74399, 2.74399, 2.74399, 2.74399, 2.74399, 2.74399, 2.74399, 2.74399, 2.74399, 2.744, 2.74399, 2.74399, 2.74399, 2.74399
11.0764, 0, 2.73206, 2.73203, 1.41421, -2.73206, 0, 2.73206, 2.73203, 2.73203, 2.73203, 2.73203, 2.73203, 2.73203, 2.73203, 2.73203, 2.73203, 2.73203, 2.73203, 2.73203, 2.73204, 2.73203, 2.73203, 2.73203, 2.73203
11.0843, 6, 2.72633, 2.72631, 2.82843, 3.27367, 0, 2.72633, 2.72631, 2.72631, 2.72631, 2.72631, 2.72631, 2.72631, 2.72631, 2.72631, 2.72631, 2.72631, 2.72631, 2.72631, 2.72631, 2.72631, 2.72631, 2.72631, 2.72631
11.0922, 10, 2.71795, 2.71792, 3.4641, 7.28205, 0, 2.71795, 2.71792, 2.71792, 2.71792, 2.71792, 2.71792, 2.71792, 2.71792, 2.71792, 2.71792, 2.71792, 2.71792, 2.71792, 2.71792, 2.71792, 2.71792, 2.71792, 2.71792
11.1001, 2, 2.70724, 2.70721, 2, -0.707237, 0, 2.70724, 2.70721, 2.70721, 2.70721, 2.70721, 2.70721, 2.70721, 2.70721, 2.70721, 2.70721, 2.70721, 2.70721, 2.70721, 2.70721, 2.70721, 2.70721, 2.70721, 2.70721
11.1079, 12, 2.69538, 2.69536, 3.74166, 9.30462, 0, 2.69538, 2.69536, 2.69536, 2.69536, 2.69536, 2.69536, 2.69536, 2.69536, 2.69536, 2.69536, 2.69536, 2.69536, 2.69536, 2.69536, 2.69536, 2.69536, 2.69536, 2.69536
11.1158, 4, 2.68355, 2.68353, 2.44949, 1.31645, 0, 2.68355, 2.68353, 2.68353, 2.68353, 2.68353, 2.68353, 2.68353, 2.68353, 2.68353, 2.68353, 2.68353, 2.68353, 2.68353, 2.68353, 2.68353, 2.68353, 2.68353, 2.68353
11.1237, 2, 2.6774, 2.67737, 2, -0.677397, 0, 2.6774, 2.67737, 2.67737, 2.67737, 2.67737, 2.67737, 2.67737, 2.67737, 2.67737, 2.67737, 2.67737, 2.67737, 2.67737, 2.67737, 2.67737, 2.67737, 2.67737, 2.67737
11.1315, 8, 2.66893, 2.66891, 3.16228, 5.33107, 0, 2.66893, 2.66891, 2.66891, 2.66891, 2.66891, 2.66891, 2.66891, 2.66891, 2.66891, 2.66891, 2.66891, 2.66891, 2.66891, 2.66891, 2.66891, 2.66891, 2.66891, 2.66891
