   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_30.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.679617, 0, 0.0163238, 0.00142205, 1.41421, -0.0163238, 0.00142205, 0.00142213, 0.00438353, 0.00150572, 0.00142582, 0.00149019, 0.0052915, 0.00279993, 0.00143551, 0.00649143, 0.0014248, 0.00142592, 0.00143621, 0.00142205, 0.00277851, 0.00142205, 0.00142205, 0.00149917
0.687513, 0, 0.0235081, 0.00199718, 1.41421, -0.0235081, 0.00199718, 0.0019973, 0.00616617, 0.00211498, 0.0020025, 0.0020931, 0.00799298, 0.00393687, 0.00201614, 0.00913354, 0.00200057, 0.00200263, 0.00201713, 0.00199719, 0.00389175, 0.00199718, 0.00199718, 0.00210575
0.695409, 0, 0.0333651, 0.00275773, 1.41421, -0.0333651, 0.00275773, 0.0027579, 0.00852872, 0.0029208, 0.0027651, 0.00289052, 0.011886, 0.00544276, 0.00278398, 0.0126363, 0.00276189, 0.00276528, 0.00278536, 0.00275775, 0.00538292, 0.00275773, 0.00275773, 0.00290804
0.703304, 0, 0.0466725, 0.00374455, 1.41421, -0.0466725, 0.00374455, 0.00374477, 0.0116015, 0.00396655, 0.00375457, 0.00392533, 0.0173984, 0.00740004, 0.00378027, 0.0171938, 0.00374963, 0.00375481, 0.0037822, 0.00374457, 0.00735053, 0.00374455, 0.00374455, 0.00394921
0.7112, 0, 0.0643512, 0.00500086, 1.41421, -0.0643512, 0.00500086, 0.00500116, 0.0155237, 0.0052982, 0.00501429, 0.00524298, 0.0250659, 0.00989662, 0.00504871, 0.0230135, 0.00500704, 0.00501461, 0.00505135, 0.00500089, 0.00990933, 0.00500086, 0.00500086, 0.00527502
0.719095, 0, 0.0874616, 0.00657024, 1.41421, -0.0874616, 0.00657024, 0.00657063, 0.0204373, 0.00696207, 0.00658794, 0.00688931, 0.035539, 0.0130218, 0.0066333, 0.0303076, 0.00657772, 0.00658836, 0.00663688, 0.00657027, 0.0131911, 0.00657024, 0.00657024, 0.00693162
0.726991, 0, 0.11719, 0.00849388, 1.41421, -0.11719, 0.00849388, 0.00849439, 0.0264792, 0.00900207, 0.00851683, 0.0089077, 0.0495825, 0.0168613, 0.00857566, 0.0392807, 0.00850287, 0.00851737, 0.00858052, 0.00849392, 0.017346, 0.00849388, 0.00849388, 0.00896274
0.734887, 0, 0.154817, 0.0108075, 1.41421, -0.154817, 0.0108075, 0.0108081, 0.0337712, 0.0114563, 0.0108368, 0.0113358, 0.0680626, 0.0214908, 0.0109119, 0.0501162, 0.0108182, 0.0108375, 0.0109185, 0.0108075, 0.0225442, 0.0108075, 0.0108075, 0.0114064
0.742782, 0, 0.20168, 0.0135378, 1.41421, -0.20168, 0.0135378, 0.0135386, 0.0424098, 0.0143536, 0.0135747, 0.0142021, 0.0919183, 0.0269694, 0.0136691, 0.0629601, 0.0135505, 0.0135755, 0.013678, 0.0135379, 0.0289797, 0.0135378, 0.0135378, 0.0142913
0.750678, 0, 0.2591, 0.0166993, 1.41421, -0.2591, 0.0166993, 0.0167004, 0.0524556, 0.0177097, 0.016745, 0.0175221, 0.122115, 0.0333329, 0.0168619, 0.0779059, 0.0167143, 0.016746, 0.016874, 0.0166994, 0.0368753, 0.0166993, 0.0166993, 0.0176333
0.758573, 0, 0.328319, 0.0202913, 1.41421, -0.328319, 0.0202913, 0.0202925, 0.0639234, 0.0215241, 0.0203469, 0.0212952, 0.15958, 0.0405878, 0.0204897, 0.0949795, 0.0203087, 0.0203482, 0.0205062, 0.0202914, 0.0464903, 0.0202913, 0.0202913, 0.0214324
0.766469, 2, 0.410396, 0.0242951, 2, 1.5896, 0.0242951, 0.0242966, 0.0767745, 0.0257779, 0.024362, 0.0255026, 0.205115, 0.0487059, 0.0245337, 0.114128, 0.0243153, 0.0243635, 0.0245565, 0.0242952, 0.0581306, 0.0242951, 0.0242951, 0.0256698
0.774365, 0, 0.506119, 0.0286734, 1.41421, -0.506119, 0.0286734, 0.0286752, 0.090912, 0.030432, 0.0287528, 0.0301054, 0.259299, 0.0576219, 0.0289564, 0.135212, 0.0286966, 0.0287544, 0.0289882, 0.0286735, 0.0721604, 0.0286734, 0.0286734, 0.0303073
0.78226, 0, 0.615902, 0.03337, 1.41421, -0.615902, 0.03337, 0.0333721, 0.10618, 0.0354273, 0.0334629, 0.0350453, 0.322377, 0.067233, 0.0337011, 0.158004, 0.0333963, 0.0334647, 0.0337458, 0.0333702, 0.0890152, 0.03337, 0.03337, 0.035287
0.790156, 0, 0.7397, 0.0383115, 1.41421, -0.7397, 0.0383115, 0.0383139, 0.122368, 0.0406866, 0.0384188, 0.0402455, 0.39416, 0.0774013, 0.0386937, 0.182197, 0.0383411, 0.0384205, 0.0387572, 0.0383117, 0.109212, 0.0383115, 0.0383115, 0.0405333
0.798052, 0, 0.876935, 0.0434099, 1.41421, -0.876935, 0.0434099, 0.0434127, 0.139216, 0.046117, 0.0435322, 0.0456144, 0.47393, 0.0879593, 0.0438456, 0.207409, 0.0434429, 0.0435339, 0.0439362, 0.0434102, 0.133358, 0.0434099, 0.0434099, 0.0459555
0.805947, 2, 1.02645, 0.0485675, 2, 0.973549, 0.0485675, 0.0485706, 0.156432, 0.0516153, 0.0487052, 0.0510494, 0.560377, 0.0987172, 0.049058, 0.233206, 0.0486038, 0.0487067, 0.0491877, 0.0485678, 0.162146, 0.0485675, 0.0485675, 0.0514532
0.813843, 0, 1.18652, 0.0536815, 1.41421, -1.18652, 0.0536815, 0.0536849, 0.173699, 0.0570727, 0.0538347, 0.056443, 0.651583, 0.109474, 0.0542272, 0.259124, 0.0537212, 0.0538357, 0.0544128, 0.0536818, 0.196343, 0.0536815, 0.0536815, 0.0569217
0.821738, 0, 1.35485, 0.0586501, 1.41421, -1.35485, 0.0586501, 0.0586538, 0.190701, 0.0623813, 0.0588186, 0.0616884, 0.745048, 0.120025, 0.0592505, 0.284691, 0.058693, 0.0588189, 0.0595152, 0.0586504, 0.236759, 0.0586501, 0.0586501, 0.062258
0.829634, 0, 1.52869, 0.063378, 1.41421, -1.52869, 0.063378, 0.0633821, 0.207133, 0.0674399, 0.0635614, 0.0666857, 0.837784, 0.13018, 0.0640317, 0.309454, 0.063424, 0.0635606, 0.0644072, 0.0633783, 0.284197, 0.063378, 0.063378, 0.0673674
0.83753, 0, 1.70492, 0.067782, 1.41421, -1.70492, 0.067782, 0.0677864, 0.22272, 0.0721599, 0.0679797, 0.071347, 0.926462, 0.139764, 0.0684865, 0.333, 0.0678308, 0.0679772, 0.0690153, 0.0677824, 0.339387, 0.067782, 0.067782, 0.0721698
0.845425, 0, 1.88018, 0.0717949, 1.41421, -1.88018, 0.0717949, 0.0717996, 0.237231, 0.0764694, 0.072006, 0.0756014, 1.00761, 0.148633, 0.0725472, 0.354983, 0.0718462, 0.0720012, 0.0732853, 0.0717953, 0.402898, 0.0717949, 0.0717949, 0.0766041
0.853321, 2, 2.05104, 0.0753689, 2, -0.0510359, 0.0753689, 0.0753739, 0.250487, 0.080317, 0.0755924, 0.0793982, 1.07783, 0.15668, 0.0761652, 0.375131, 0.0754224, 0.0755845, 0.0771852, 0.0753694, 0.475036, 0.0753689, 0.0753689, 0.0806328
0.861217, 2, 2.21415, 0.0784771, 2, -0.214148, 0.0784771, 0.0784823, 0.262369, 0.0836731, 0.0787118, 0.0827083, 1.13407, 0.163834, 0.0793133, 0.393258, 0.0785324, 0.0787001, 0.0807077, 0.0784776, 0.555744, 0.0784771, 0.0784771, 0.0842445
0.869112, 4, 2.36638, 0.0811133, 2.44949, 1.63362, 0.0811133, 0.0811188, 0.272818, 0.0865301, 0.081358, 0.0855243, 1.17384, 0.170065, 0.081985, 0.409268, 0.0811699, 0.0813414, 0.0838699, 0.0811138, 0.644502, 0.0811133, 0.0811133, 0.0874552
0.877008, 2, 2.50492, 0.0832909, 2, -0.504922, 0.0832909, 0.0832966, 0.281832, 0.0889009, 0.0835443, 0.0878592, 1.19542, 0.175378, 0.0841938, 0.423148, 0.0833484, 0.0835218, 0.0867125, 0.0832914, 0.740241, 0.0832909, 0.0832909, 0.0903084
0.884903, 4, 2.62741, 0.0850404, 2.44949, 1.37259, 0.0850404, 0.0850462, 0.28946, 0.0908165, 0.0853013, 0.0897439, 1.19797, 0.179814, 0.08597, 0.43496, 0.0850983, 0.0852717, 0.0892964, 0.0850409, 0.841306, 0.0850404, 0.0850404, 0.0928743
0.892799, 0, 2.73192, 0.086406, 1.41421, -2.73192, 0.086406, 0.086412, 0.295793, 0.0923224, 0.0866732, 0.0912238, 1.18165, 0.183439, 0.0873581, 0.444829, 0.0864639, 0.0866353, 0.0917001, 0.0864065, 0.945447, 0.086406, 0.086406, 0.0952495
0.900695, 2, 2.81703, 0.0874415, 2, -0.81703, 0.0874415, 0.0874476, 0.300954, 0.0934745, 0.087714, 0.0923543, 1.14754, 0.18634, 0.0884124, 0.452927, 0.087499, 0.0876666, 0.0940148, 0.087442, 1.04987, 0.0874415, 0.0874415, 0.0975541
0.90859, 6, 2.88182, 0.0882072, 2.82843, 3.11818, 0.0882071, 0.0882133, 0.305088, 0.0943353, 0.0884839, 0.0931974, 1.09761, 0.188617, 0.0891934, 0.459458, 0.0882639, 0.0884259, 0.0963413, 0.0882077, 1.15135, 0.0882072, 0.0882072, 0.0999315
0.916486, 0, 2.92582, 0.0887652, 1.41421, -2.92582, 0.0887652, 0.0887714, 0.308348, 0.0949697, 0.0890454, 0.0938176, 1.03453, 0.190377, 0.0897637, 0.464641, 0.0888208, 0.0889756, 0.0987814, 0.0887657, 1.24639, 0.0887652, 0.0887652, 0.102546
0.924382, 4, 2.94904, 0.0891769, 2.44949, 1.05096, 0.0891769, 0.0891832, 0.310891, 0.0954416, 0.0894598, 0.0942783, 0.961438, 0.191725, 0.0901851, 0.468701, 0.0892311, 0.0893773, 0.10144, 0.0891774, 1.3314, 0.0891769, 0.0891769, 0.105582
0.932277, 4, 2.95189, 0.0894999, 2.44949, 1.04811, 0.0894999, 0.0895063, 0.312867, 0.0958114, 0.089785, 0.0946394, 0.881755, 0.192762, 0.0905156, 0.471853, 0.0895527, 0.089689, 0.104418, 0.0895005, 1.40299, 0.0894999, 0.0894999, 0.109241
0.940173, 6, 2.93524, 0.0897862, 2.82843, 3.06476, 0.0897861, 0.0897926, 0.314413, 0.0961332, 0.0900728, 0.0949546, 0.798908, 0.193583, 0.0908076, 0.474295, 0.0898373, 0.0899629, 0.107813, 0.0897867, 1.45815, 0.0897862, 0.0897862, 0.113735
0.948068, 2, 2.90038, 0.0900807, 2, -0.900382, 0.0900807, 0.0900872, 0.315651, 0.0964544, 0.0903686, 0.0952709, 0.716129, 0.194268, 0.0911065, 0.476205, 0.0901304, 0.0902444, 0.111721, 0.0900813, 1.49451, 0.0900807, 0.0900807, 0.119289
0.955964, 2, 2.84902, 0.0904207, 2, -0.849022, 0.0904206, 0.0904272, 0.316686, 0.0968141, 0.0907095, 0.0956269, 0.636275, 0.194887, 0.0914496, 0.477735, 0.0904689, 0.0905711, 0.116237, 0.0904213, 1.51048, 0.0904207, 0.0904207, 0.126122
0.96386, 0, 2.7833, 0.0908356, 1.41421, -2.7833, 0.0908355, 0.0908421, 0.317605, 0.0972432, 0.091125, 0.0960534, 0.561696, 0.195496, 0.0918668, 0.479011, 0.0908826, 0.0909729, 0.12147, 0.0908362, 1.50545, 0.0908356, 0.0908356, 0.134446
0.971755, 4, 2.70575, 0.091347, 2.44949, 1.29425, 0.0913468, 0.0913535, 0.318475, 0.0977648, 0.0916369, 0.096573, 0.494163, 0.196138, 0.0923798, 0.480134, 0.0913932, 0.0914719, 0.127553, 0.0913476, 1.47978, 0.091347, 0.091347, 0.144447
0.979651, 6, 2.6193, 0.0919697, 2.82843, 3.3807, 0.0919694, 0.0919762, 0.319349, 0.0983945, 0.0922599, 0.0972015, 0.434848, 0.196846, 0.0930036, 0.481184, 0.0920156, 0.0920832, 0.134679, 0.0919702, 1.4348, 0.0919697, 0.0919697, 0.156265
0.987547, 6, 2.52719, 0.0927117, 2.82843, 3.47281, 0.0927113, 0.0927182, 0.320264, 0.0991414, 0.0930021, 0.0979475, 0.384346, 0.197641, 0.0937464, 0.482218, 0.092758, 0.0928155, 0.143139, 0.0927123, 1.37272, 0.0927117, 0.0927117, 0.169984
0.995442, 0, 2.43293, 0.093576, 1.41421, -2.43293, 0.0935755, 0.0935825, 0.321245, 0.100009, 0.0938666, 0.0988145, 0.342734, 0.198537, 0.0946113, 0.483276, 0.0936235, 0.0936722, 0.153399, 0.0935766, 1.29644, 0.093576, 0.093576, 0.185604
1.00334, 4, 2.3403, 0.0945607, 2.44949, 1.6597, 0.09456, 0.0945672, 0.322308, 0.100996, 0.0948514, 0.099801, 0.30966, 0.199538, 0.0955964, 0.484382, 0.0946105, 0.094652, 0.166205, 0.0945613, 1.20939, 0.0945607, 0.0945607, 0.203027
1.01123, 4, 2.25331, 0.0956603, 2.44949, 1.74669, 0.0956593, 0.0956668, 0.323459, 0.102097, 0.0959511, 0.100902, 0.28443, 0.200646, 0.0966962, 0.485551, 0.0957137, 0.0957501, 0.182741, 0.0956609, 1.11525, 0.0956603, 0.0956603, 0.222046
1.01913, 0, 2.17632, 0.0968663, 1.41421, -2.17632, 0.0968649, 0.0968728, 0.324698, 0.103304, 0.097157, 0.102108, 0.266118, 0.201854, 0.0979023, 0.486785, 0.0969248, 0.0969586, 0.204852, 0.0968668, 1.01772, 0.0968663, 0.0968663, 0.242329
1.02702, 2, 2.11418, 0.0981679, 2, -0.114182, 0.0981661, 0.0981744, 0.32602, 0.104606, 0.0984587, 0.103411, 0.253649, 0.203156, 0.099204, 0.488079, 0.0982336, 0.0982677, 0.235355, 0.0981685, 0.920321, 0.0981679, 0.0981679, 0.263429
1.03492, 2, 2.0726, 0.099553, 2, -0.0726044, 0.0995506, 0.0995594, 0.327418, 0.105992, 0.0998438, 0.104796, 0.245888, 0.204539, 0.100589, 0.489423, 0.0996282, 0.0996662, 0.278452, 0.0995535, 0.82621, 0.099553, 0.099553, 0.284787
1.04282, 6, 2.05861, 0.101008, 2.82843, 3.94139, 0.101005, 0.101015, 0.328881, 0.107447, 0.101299, 0.106251, 0.241706, 0.205992, 0.102044, 0.490799, 0.101096, 0.101142, 0.340267, 0.101009, 0.738015, 0.101008, 0.101008, 0.305761
1.05071, 0, 2.0812, 0.102519, 1.41421, -2.0812, 0.102515, 0.102526, 0.330397, 0.108958, 0.10281, 0.107762, 0.240037, 0.207501, 0.103555, 0.492185, 0.102623, 0.102682, 0.42949, 0.10252, 0.657777, 0.102519, 0.102519, 0.325648
1.05861, 0, 2.15219, 0.104071, 1.41421, -2.15219, 0.104066, 0.104078, 0.331953, 0.11051, 0.104362, 0.109315, 0.239921, 0.209051, 0.105108, 0.493556, 0.104197, 0.104273, 0.558164, 0.104072, 0.586905, 0.104071, 0.104071, 0.343729
1.0665, 4, 2.28712, 0.10565, 2.44949, 1.71288, 0.105643, 0.105657, 0.333533, 0.112089, 0.105941, 0.110894, 0.240527, 0.210628, 0.106687, 0.494881, 0.105803, 0.105903, 0.742519, 0.105651, 0.526202, 0.10565, 0.10565, 0.359313
1.0744, 0, 2.50628, 0.107241, 1.41421, -2.50628, 0.107232, 0.107247, 0.335125, 0.11368, 0.107532, 0.112484, 0.241177, 0.212218, 0.108277, 0.496125, 0.107429, 0.107557, 1.00387, 0.107241, 0.475909, 0.107241, 0.107241, 0.371782
1.08229, 2, 2.83558, 0.108827, 2, -0.835578, 0.108815, 0.108834, 0.336711, 0.115266, 0.109118, 0.114071, 0.241351, 0.213803, 0.109863, 0.497251, 0.10906, 0.109223, 1.36935, 0.108828, 0.435799, 0.108827, 0.108827, 0.380631
1.09019, 2, 3.3073, 0.110394, 2, -1.3073, 0.110379, 0.110401, 0.338279, 0.116833, 0.110685, 0.115638, 0.240684, 0.215369, 0.11143, 0.498215, 0.110685, 0.110887, 1.87254, 0.110395, 0.405262, 0.110394, 0.110394, 0.385511
1.09809, 4, 3.9603, 0.111925, 2.44949, 0.0397003, 0.111905, 0.111931, 0.33981, 0.118364, 0.112216, 0.117168, 0.238958, 0.216899, 0.112961, 0.498975, 0.112289, 0.112534, 2.55356, 0.111926, 0.383414, 0.111925, 0.111925, 0.386247
1.10598, 6, 4.83971, 0.113403, 2.82843, 1.16029, 0.113378, 0.113409, 0.341288, 0.119842, 0.113694, 0.118646, 0.236088, 0.218377, 0.114439, 0.499484, 0.11386, 0.11415, 3.45861, 0.113403, 0.369196, 0.113403, 0.113403, 0.382856
1.11388, 2, 5.99567, 0.11481, 2, -3.99567, 0.114778, 0.114816, 0.342695, 0.121249, 0.115101, 0.120053, 0.232099, 0.219784, 0.115846, 0.499698, 0.115386, 0.115718, 4.63876, 0.11481, 0.36146, 0.11481, 0.11481, 0.375536
1.12177, 10, 7.48115, 0.116127, 3.4641, 2.51885, 0.116086, 0.116133, 0.344011, 0.122566, 0.116417, 0.12137, 0.227105, 0.2211, 0.117163, 0.499573, 0.116854, 0.117221, 6.14758, 0.116127, 0.35904, 0.116127, 0.116127, 0.36466
1.12967, 16, 9.34852, 0.117333, 4.24264, 6.65148, 0.117282, 0.117339, 0.345218, 0.123772, 0.117624, 0.122576, 0.221283, 0.222307, 0.118369, 0.499076, 0.11825, 0.118642, 8.03784, 0.117333, 0.36081, 0.117333, 0.117333, 0.350735
1.13756, 14, 11.6453, 0.118407, 4, 2.35474, 0.118344, 0.118414, 0.346292, 0.124846, 0.118698, 0.123651, 0.214846, 0.223381, 0.119443, 0.49818, 0.119562, 0.119958, 10.3572, 0.118408, 0.365722, 0.118407, 0.118407, 0.334372
1.14546, 22, 14.4082, 0.119326, 4.89898, 7.5918, 0.119247, 0.119333, 0.347211, 0.125766, 0.119617, 0.12457, 0.20802, 0.2243, 0.120363, 0.496873, 0.120777, 0.121149, 13.1424, 0.119327, 0.372829, 0.119326, 0.119326, 0.316238
1.15335, 30, 17.658, 0.120067, 5.65685, 12.342, 0.119969, 0.120073, 0.347952, 0.126506, 0.120358, 0.12531, 0.201024, 0.22504, 0.121103, 0.495166, 0.121882, 0.122193, 16.414, 0.120067, 0.381296, 0.120067, 0.120067, 0.297013
1.16125, 24, 21.3926, 0.120604, 5.09902, 2.60739, 0.120483, 0.12061, 0.348489, 0.127043, 0.120895, 0.125847, 0.194052, 0.225577, 0.12164, 0.493093, 0.122863, 0.123064, 20.1695, 0.120604, 0.390402, 0.120604, 0.120604, 0.277345
1.16915, 22, 25.5822, 0.120913, 4.89898, -3.58223, 0.120765, 0.12092, 0.348798, 0.127352, 0.121204, 0.126157, 0.187263, 0.225887, 0.121949, 0.490718, 0.123706, 0.123739, 24.3791, 0.120914, 0.399532, 0.120913, 0.120913, 0.257819
1.17704, 24, 30.1647, 0.120971, 5.09902, -6.16466, 0.12079, 0.120977, 0.348856, 0.12741, 0.121262, 0.126214, 0.180775, 0.225944, 0.122007, 0.488144, 0.124398, 0.124195, 28.98, 0.120971, 0.408165, 0.120971, 0.120971, 0.238928
1.18494, 46, 35.0441, 0.120754, 6.9282, 10.9559, 0.120535, 0.120761, 0.348639, 0.127194, 0.121045, 0.125998, 0.174661, 0.225728, 0.121791, 0.485518, 0.124926, 0.12441, 33.8763, 0.120755, 0.415863, 0.120754, 0.120754, 0.221056
1.19283, 36, 40.0912, 0.120245, 6.16441, -4.09125, 0.11998, 0.120251, 0.34813, 0.126684, 0.120536, 0.125488, 0.168953, 0.225218, 0.121281, 0.483036, 0.125274, 0.124367, 38.9385, 0.120245, 0.422262, 0.120245, 0.120245, 0.204473
1.20073, 50, 45.1476, 0.119426, 7.2111, 4.85237, 0.119106, 0.119432, 0.347311, 0.125865, 0.119717, 0.124669, 0.163648, 0.224399, 0.120462, 0.480947, 0.12543, 0.124053, 44.0078, 0.119426, 0.427055, 0.119426, 0.119426, 0.18934
1.20862, 62, 50.0327, 0.118286, 8, 11.9673, 0.117902, 0.118293, 0.346171, 0.124725, 0.118577, 0.12353, 0.158716, 0.22326, 0.119323, 0.479561, 0.12538, 0.123461, 48.9037, 0.118287, 0.429991, 0.118286, 0.118286, 0.175717
1.21652, 58, 54.554, 0.116821, 7.74597, 3.446, 0.116362, 0.116828, 0.344706, 0.123261, 0.117112, 0.122065, 0.154106, 0.221795, 0.117858, 0.479254, 0.125114, 0.122596, 53.4335, 0.116822, 0.430873, 0.116821, 0.116821, 0.163581
1.22442, 66, 58.5195, 0.115033, 8.24621, 7.48046, 0.114485, 0.115039, 0.342917, 0.121472, 0.115324, 0.120276, 0.149758, 0.220006, 0.116069, 0.480467, 0.124624, 0.121475, 57.4051, 0.115033, 0.42955, 0.115033, 0.115033, 0.152846
1.23231, 60, 61.7512, 0.11293, 7.87401, -1.75122, 0.112279, 0.112936, 0.340814, 0.119369, 0.113221, 0.118173, 0.145611, 0.217903, 0.113966, 0.483708, 0.123907, 0.120134, 60.6403, 0.112931, 0.42593, 0.11293, 0.11293, 0.14338
1.24021, 52, 64.0982, 0.11053, 7.34847, -12.0982, 0.109758, 0.110536, 0.338413, 0.116969, 0.110821, 0.115773, 0.141606, 0.215503, 0.111566, 0.489555, 0.122968, 0.118632, 62.9877, 0.110531, 0.419977, 0.11053, 0.11053, 0.13503
1.2481, 66, 65.4486, 0.107858, 8.24621, 0.551422, 0.106947, 0.107864, 0.33574, 0.114297, 0.108149, 0.113101, 0.137696, 0.21283, 0.108894, 0.498647, 0.121822, 0.11706, 64.3353, 0.107859, 0.411718, 0.107858, 0.107858, 0.127633
1.256, 82, 65.7384, 0.104947, 9.16515, 16.2616, 0.103874, 0.104954, 0.332827, 0.111386, 0.105238, 0.110191, 0.133845, 0.209918, 0.105984, 0.511682, 0.120499, 0.115551, 64.6183, 0.104948, 0.401246, 0.104947, 0.104947, 0.121032
1.26389, 82, 64.9566, 0.101838, 9.16515, 17.0434, 0.100576, 0.101844, 0.329714, 0.108277, 0.102129, 0.107081, 0.130033, 0.206807, 0.102874, 0.529405, 0.119047, 0.114293, 63.8252, 0.101838, 0.388725, 0.101838, 0.101838, 0.115088
1.27179, 86, 63.1461, 0.0985758, 9.38083, 22.8539, 0.0970971, 0.0985823, 0.326446, 0.105014, 0.0988666, 0.103819, 0.126252, 0.203542, 0.0996119, 0.552598, 0.117538, 0.113545, 61.9977, 0.0985763, 0.37438, 0.0985758, 0.0985758, 0.109682
1.27968, 50, 60.3999, 0.0952114, 7.2111, -10.3999, 0.0934824, 0.0952179, 0.323072, 0.10165, 0.0955022, 0.100454, 0.12251, 0.200174, 0.0962475, 0.582062, 0.116073, 0.11366, 59.2278, 0.095212, 0.358497, 0.0952114, 0.0952114, 0.104719
1.28758, 56, 56.8533, 0.0917983, 7.61577, -0.853264, 0.0897813, 0.0918048, 0.319645, 0.0982363, 0.0920891, 0.0970409, 0.118825, 0.196754, 0.0928343, 0.6186, 0.114787, 0.115107, 55.6494, 0.0917988, 0.341411, 0.0917983, 0.0917983, 0.10013
1.29548, 36, 52.6735, 0.0883908, 6.16441, -16.6735, 0.0860432, 0.0883973, 0.316216, 0.0948283, 0.0886816, 0.093633, 0.115222, 0.193336, 0.0894267, 0.662996, 0.11385, 0.1185, 51.4281, 0.0883914, 0.323489, 0.0883908, 0.0883908, 0.0958676
1.30337, 56, 48.0468, 0.0850429, 7.61577, 7.95324, 0.0823164, 0.0850494, 0.312836, 0.0914795, 0.0853336, 0.0902843, 0.111733, 0.189973, 0.0860786, 0.715997, 0.113475, 0.12462, 46.7484, 0.0850435, 0.305121, 0.0850429, 0.0850429, 0.0919049
1.31127, 52, 43.1653, 0.0818056, 7.34847, 8.83465, 0.0786459, 0.0818121, 0.309552, 0.0882409, 0.0820962, 0.087046, 0.108394, 0.186713, 0.082841, 0.778288, 0.113918, 0.134445, 41.8006, 0.0818061, 0.286692, 0.0818056, 0.0818056, 0.0882287
1.31916, 32, 38.2148, 0.0787261, 5.83095, -6.21485, 0.0750724, 0.0787326, 0.306405, 0.0851596, 0.0790167, 0.083965, 0.105239, 0.183602, 0.0797612, 0.850475, 0.115473, 0.149164, 36.7679, 0.0787267, 0.268573, 0.0787261, 0.0787261, 0.0848375
1.32706, 18, 33.3636, 0.075846, 4.47214, -15.3636, 0.0716303, 0.0758525, 0.30343, 0.0822769, 0.0761365, 0.0810829, 0.1023, 0.180677, 0.0768806, 0.933069, 0.118475, 0.170178, 31.8164, 0.0758466, 0.251098, 0.075846, 0.075846, 0.0817362
1.33495, 32, 28.7548, 0.0732007, 5.83095, 3.24516, 0.0683469, 0.0732072, 0.300652, 0.079628, 0.073491, 0.0784347, 0.0996052, 0.177969, 0.0742346, 1.02647, 0.123283, 0.199088, 27.0869, 0.0732013, 0.234554, 0.0732007, 0.0732007, 0.0789333
1.34285, 22, 24.5009, 0.0708181, 4.89898, -2.50086, 0.0652417, 0.0708246, 0.298089, 0.0772404, 0.0711082, 0.0760481, 0.097177, 0.175501, 0.071851, 1.13096, 0.130273, 0.237654, 22.6892, 0.0708187, 0.219171, 0.0708181, 0.0708181, 0.0764372
1.35074, 22, 20.682, 0.0687193, 4.89898, 1.31797, 0.0623268, 0.0687257, 0.295747, 0.075135, 0.0690091, 0.073944, 0.0950321, 0.173287, 0.069751, 1.24669, 0.139812, 0.287714, 18.7012, 0.0687198, 0.205116, 0.0687193, 0.0687193, 0.074255
1.35864, 28, 17.3463, 0.0669178, 5.47723, 10.6537, 0.0596058, 0.0669242, 0.293626, 0.0733248, 0.0672072, 0.0721356, 0.0931802, 0.171335, 0.0679479, 1.37371, 0.152243, 0.351086, 15.1686, 0.0669184, 0.192488, 0.0669178, 0.0669178, 0.0723905
1.36654, 10, 14.5128, 0.0654211, 3.4641, -4.51281, 0.0570757, 0.0654276, 0.291715, 0.0718168, 0.0657101, 0.0706299, 0.0916254, 0.169642, 0.0664493, 1.51194, 0.167844, 0.429408, 12.1089, 0.0654217, 0.18133, 0.0654211, 0.0654211, 0.0708439
1.37443, 20, 12.1758, 0.0642307, 4.69042, 7.82421, 0.0547266, 0.0642371, 0.289996, 0.070612, 0.064519, 0.0694279, 0.0903659, 0.168201, 0.0652565, 1.6612, 0.186809, 0.523986, 9.51493, 0.0642313, 0.171625, 0.0642307, 0.0642307, 0.0696118
1.38233, 14, 10.3101, 0.0633437, 4, 3.68994, 0.0525438, 0.06335, 0.288448, 0.0697069, 0.0636312, 0.0685265, 0.089396, 0.167001, 0.0643666, 1.82126, 0.209204, 0.635571, 7.36106, 0.0633442, 0.163315, 0.0633437, 0.0633437, 0.0686877
1.39022, 6, 8.876, 0.0627538, 2.82843, -2.876, 0.0505082, 0.0627601, 0.287043, 0.0690947, 0.0630403, 0.0679188, 0.0887065, 0.166026, 0.0637734, 1.99175, 0.234944, 0.764191, 5.60819, 0.0627543, 0.156303, 0.0627538, 0.0627538, 0.0680628
1.39812, 2, 7.8251, 0.0624531, 2, -5.8251, 0.0485985, 0.0624594, 0.285756, 0.0687671, 0.0627385, 0.0675967, 0.0882872, 0.165258, 0.0634692, 2.17233, 0.263763, 0.908946, 4.20942, 0.0624536, 0.150472, 0.0624531, 0.0624531, 0.0677271
1.40601, 6, 7.10418, 0.0624333, 2.82843, -1.10418, 0.046792, 0.0624396, 0.284562, 0.0687153, 0.0627173, 0.0675512, 0.0881274, 0.164682, 0.0634455, 2.36265, 0.295204, 1.06788, 3.11448, 0.0624338, 0.145691, 0.0624333, 0.0624333, 0.0676708
