   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_84.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.1205, 4, 3.23075, 3.08927, 2.44949, 0.769253, 0, 3.20871, 3.08927, 3.08927, 3.08927, 3.08927, 3.08927, 3.08927, 3.08927, 3.08927, 3.08927, 3.08927, 3.08927, 3.08927, 3.08927, 3.11131, 3.08927
12.1284, 2, 3.20734, 3.08226, 2, -1.20734, 0, 3.18157, 3.08226, 3.08226, 3.08226, 3.08226, 3.08226, 3.08226, 3.08226, 3.08226, 3.08226, 3.08226, 3.08226, 3.08226, 3.08226, 3.10802, 3.08226
12.1363, 4, 3.18686, 3.07492, 2.44949, 0.813138, 0, 3.15696, 3.07492, 3.07492, 3.07492, 3.07492, 3.07492, 3.07492, 3.07492, 3.07492, 3.07492, 3.07492, 3.07492, 3.07492, 3.07492, 3.10482, 3.07492
12.1442, 2, 3.16915, 3.06737, 2, -1.16915, 0, 3.13468, 3.06737, 3.06737, 3.06737, 3.06737, 3.06737, 3.06737, 3.06737, 3.06737, 3.06737, 3.06737, 3.06737, 3.06737, 3.06737, 3.10183, 3.06737
12.1521, 2, 3.15402, 3.05972, 2, -1.15402, 0, 3.11458, 3.05972, 3.05972, 3.05972, 3.05972, 3.05972, 3.05972, 3.05972, 3.05972, 3.05972, 3.05972, 3.05972, 3.05972, 3.05972, 3.09915, 3.05972
12.1599, 0, 3.1413, 3.05208, 1.41421, -3.1413, 0, 3.0965, 3.05208, 3.05208, 3.05208, 3.05208, 3.05208, 3.05208, 3.05208, 3.05208, 3.05208, 3.05208, 3.05208, 3.05208, 3.05208, 3.09687, 3.05208
12.1678, 6, 3.13183, 3.04558, 2.82843, 2.86817, 0, 3.0813, 3.04558, 3.04558, 3.04558, 3.04558, 3.04558, 3.04558, 3.04558, 3.04558, 3.04558, 3.04558, 3.04558, 3.04558, 3.04558, 3.0961, 3.04558
12.1757, 6, 3.1234, 3.03827, 2.82843, 2.8766, 0, 3.06681, 3.03827, 3.03827, 3.03827, 3.03827, 3.03827, 3.03827, 3.03827, 3.03827, 3.03827, 3.03827, 3.03827, 3.03827, 3.03827, 3.09485, 3.03827
12.1836, 2, 3.11581, 3.03024, 2, -1.11581, 0, 3.05289, 3.03024, 3.03024, 3.03024, 3.03024, 3.03024, 3.03024, 3.03024, 3.03024, 3.03024, 3.03024, 3.03024, 3.03024, 3.03024, 3.09316, 3.03024
12.1915, 6, 3.10919, 3.02186, 2.82843, 2.89081, 0, 3.03972, 3.02186, 3.02186, 3.02186, 3.02186, 3.02186, 3.02186, 3.02186, 3.02186, 3.02186, 3.02186, 3.02186, 3.02186, 3.02186, 3.09133, 3.02186
12.1993, 2, 3.10363, 3.01349, 2, -1.10363, 0, 3.02748, 3.01349, 3.01349, 3.01349, 3.01349, 3.01349, 3.01349, 3.01349, 3.01349, 3.01349, 3.01349, 3.01349, 3.01349, 3.01349, 3.08965, 3.01349
12.2072, 8, 3.10131, 3.00754, 3.16228, 4.89869, 0, 3.01842, 3.00754, 3.00754, 3.00754, 3.00754, 3.00754, 3.00754, 3.00754, 3.00754, 3.00754, 3.00754, 3.00754, 3.00754, 3.00754, 3.09043, 3.00754
12.2151, 4, 3.09841, 3.00041, 2.44949, 0.901595, 0, 3.00881, 3.00041, 3.00041, 3.00041, 3.00041, 3.00041, 3.00041, 3.00041, 3.00041, 3.00041, 3.00041, 3.00041, 3.00041, 3.00041, 3.09, 3.00041
12.223, 2, 3.09481, 2.9922, 2, -1.09481, 0, 2.99866, 2.9922, 2.9922, 2.9922, 2.9922, 2.9922, 2.9922, 2.9922, 2.9922, 2.9922, 2.9922, 2.9922, 2.9922, 2.9922, 3.08835, 2.9922
12.2309, 4, 3.09086, 2.98348, 2.44949, 0.909145, 0, 2.9884, 2.98348, 2.98348, 2.98348, 2.98348, 2.98348, 2.98348, 2.98348, 2.98348, 2.98348, 2.98348, 2.98348, 2.98348, 2.98348, 3.08593, 2.98348
12.2387, 10, 3.0869, 2.97476, 3.4641, 6.9131, 0, 2.97849, 2.97476, 2.97476, 2.97476, 2.97476, 2.97476, 2.97476, 2.97476, 2.97476, 2.97476, 2.97476, 2.97476, 2.97476, 2.97476, 3.08317, 2.97476
12.2466, 4, 3.08604, 2.96933, 2.44949, 0.913963, 0, 2.97213, 2.96933, 2.96933, 2.96933, 2.96933, 2.96933, 2.96933, 2.96933, 2.96933, 2.96933, 2.96933, 2.96933, 2.96933, 2.96933, 3.08323, 2.96933
12.2545, 4, 3.08335, 2.96241, 2.44949, 0.916651, 0, 2.96452, 2.96241, 2.96241, 2.96241, 2.96241, 2.96241, 2.96241, 2.96241, 2.96241, 2.96241, 2.96241, 2.96241, 2.96241, 2.96241, 3.08125, 2.96241
12.2624, 2, 3.07882, 2.95414, 2, -1.07882, 0, 2.95571, 2.95414, 2.95414, 2.95414, 2.95414, 2.95414, 2.95414, 2.95414, 2.95414, 2.95414, 2.95414, 2.95415, 2.95414, 2.95414, 3.07725, 2.95414
12.2702, 6, 3.073, 2.9452, 2.82843, 2.927, 0, 2.94636, 2.9452, 2.9452, 2.9452, 2.9452, 2.9452, 2.9452, 2.9452, 2.9452, 2.9452, 2.9452, 2.9452, 2.9452, 2.9452, 3.07185, 2.9452
12.2781, 12, 3.0665, 2.93628, 3.74166, 8.9335, 0, 2.93712, 2.93628, 2.93628, 2.93628, 2.93628, 2.93628, 2.93628, 2.93628, 2.93628, 2.93628, 2.93628, 2.93628, 2.93628, 2.93628, 3.06565, 2.93628
12.286, 8, 3.06303, 2.93117, 3.16228, 4.93697, 0, 2.93179, 2.93117, 2.93117, 2.93117, 2.93117, 2.93117, 2.93117, 2.93117, 2.93117, 2.93117, 2.93117, 2.93117, 2.93117, 2.93117, 3.06241, 2.93117
12.2939, 8, 3.05698, 2.92433, 3.16228, 4.94302, 0, 2.92478, 2.92433, 2.92433, 2.92433, 2.92433, 2.92433, 2.92433, 2.92433, 2.92433, 2.92433, 2.92433, 2.92433, 2.92433, 2.92433, 3.05653, 2.92433
12.3018, 2, 3.04846, 2.91589, 2, -1.04846, 0, 2.91622, 2.91589, 2.91589, 2.91589, 2.91589, 2.91589, 2.91589, 2.91589, 2.91589, 2.91589, 2.91589, 2.91589, 2.91589, 2.91589, 3.04814, 2.91589
12.3096, 8, 3.03826, 2.90666, 3.16228, 4.96174, 0, 2.9069, 2.90666, 2.90666, 2.90666, 2.90666, 2.90666, 2.90666, 2.90666, 2.90666, 2.90666, 2.90666, 2.90666, 2.90666, 2.90666, 3.03803, 2.90666
12.3175, 0, 3.0272, 2.89745, 1.41421, -3.0272, 0, 2.89761, 2.89745, 2.89745, 2.89745, 2.89745, 2.89745, 2.89745, 2.89745, 2.89745, 2.89745, 2.89745, 2.89745, 2.89745, 2.89745, 3.02703, 2.89745
12.3254, 4, 3.01979, 2.89272, 2.44949, 0.980215, 0, 2.89284, 2.89272, 2.89272, 2.89272, 2.89272, 2.89272, 2.89272, 2.89272, 2.89272, 2.89272, 2.89272, 2.89272, 2.89272, 2.89272, 3.01967, 2.89272
12.3333, 4, 3.00964, 2.88605, 2.44949, 0.990365, 0, 2.88613, 2.88605, 2.88605, 2.88605, 2.88605, 2.88605, 2.88605, 2.88605, 2.88605, 2.88605, 2.88605, 2.88605, 2.88605, 2.88605, 3.00955, 2.88605
12.3412, 2, 2.99696, 2.87758, 2, -0.996962, 0, 2.87764, 2.87758, 2.87758, 2.87758, 2.87758, 2.87758, 2.87758, 2.87758, 2.87758, 2.87758, 2.87758, 2.87758, 2.87758, 2.87758, 2.9969, 2.87758
12.349, 8, 2.98276, 2.86822, 3.16228, 5.01724, 0, 2.86826, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.86822, 2.98271, 2.86822
12.3569, 6, 2.96802, 2.85888, 2.82843, 3.03198, 0, 2.85891, 2.85888, 2.85888, 2.85888, 2.85888, 2.85888, 2.85888, 2.85888, 2.85888, 2.85888, 2.85888, 2.85888, 2.85888, 2.85888, 2.96798, 2.85888
12.3648, 8, 2.95758, 2.85429, 3.16228, 5.04242, 0, 2.85431, 2.85429, 2.85429, 2.85429, 2.85429, 2.85429, 2.85429, 2.85429, 2.85429, 2.85429, 2.85429, 2.85429, 2.85429, 2.85429, 2.95756, 2.85429
12.3727, 10, 2.9447, 2.84759, 3.4641, 7.0553, 0, 2.84761, 2.84759, 2.84759, 2.84759, 2.84759, 2.84759, 2.84759, 2.84759, 2.84759, 2.84759, 2.84759, 2.84759, 2.84759, 2.84759, 2.94468, 2.84759
12.3806, 0, 2.92963, 2.83895, 1.41421, -2.92963, 0, 2.83897, 2.83895, 2.83895, 2.83895, 2.83895, 2.83895, 2.83895, 2.83895, 2.83895, 2.83895, 2.83895, 2.83895, 2.83895, 2.83895, 2.92962, 2.83895
12.3884, 8, 2.91348, 2.82935, 3.16228, 5.08652, 0, 2.82936, 2.82935, 2.82935, 2.82935, 2.82935, 2.82935, 2.82935, 2.82935, 2.82935, 2.82935, 2.82935, 2.82935, 2.82935, 2.82935, 2.91347, 2.82935
12.3963, 0, 2.89733, 2.81976, 1.41421, -2.89733, 0, 2.81977, 2.81976, 2.81976, 2.81976, 2.81976, 2.81976, 2.81976, 2.81976, 2.81976, 2.81976, 2.81976, 2.81976, 2.81976, 2.81976, 2.89732, 2.81976
12.4042, 6, 2.88643, 2.81534, 2.82843, 3.11357, 0, 2.81534, 2.81534, 2.81534, 2.81534, 2.81534, 2.81534, 2.81534, 2.81534, 2.81534, 2.81534, 2.81534, 2.81534, 2.81534, 2.81534, 2.88643, 2.81534
12.4121, 2, 2.87355, 2.80873, 2, -0.873546, 0, 2.80874, 2.80873, 2.80873, 2.80873, 2.80873, 2.80873, 2.80873, 2.80873, 2.80873, 2.80873, 2.80873, 2.80873, 2.80873, 2.80873, 2.87354, 2.80873
12.42, 0, 2.85893, 2.80011, 1.41421, -2.85893, 0, 2.80012, 2.80011, 2.80011, 2.80011, 2.80011, 2.80011, 2.80011, 2.80011, 2.80011, 2.80011, 2.80011, 2.80012, 2.80011, 2.80011, 2.85892, 2.80011
12.4278, 8, 2.8437, 2.7905, 3.16228, 5.1563, 0, 2.79051, 2.7905, 2.7905, 2.7905, 2.7905, 2.7905, 2.7905, 2.7905, 2.7905, 2.7905, 2.7905, 2.79051, 2.7905, 2.7905, 2.84369, 2.7905
12.4357, 10, 2.82894, 2.78091, 3.4641, 7.17106, 0, 2.78092, 2.78091, 2.78091, 2.78091, 2.78091, 2.78091, 2.78091, 2.78091, 2.78091, 2.78091, 2.78091, 2.78091, 2.78091, 2.78091, 2.82894, 2.78091
12.4436, 2, 2.81978, 2.77635, 2, -0.819776, 0, 2.77636, 2.77635, 2.77635, 2.77635, 2.77635, 2.77635, 2.77635, 2.77635, 2.77635, 2.77635, 2.77635, 2.77635, 2.77635, 2.77635, 2.81977, 2.77635
12.4515, 2, 2.80906, 2.7696, 2, -0.809056, 0, 2.7696, 2.7696, 2.7696, 2.7696, 2.7696, 2.7696, 2.7696, 2.7696, 2.7696, 2.7696, 2.7696, 2.7696, 2.7696, 2.7696, 2.80905, 2.7696
12.4593, 4, 2.79706, 2.76083, 2.44949, 1.20294, 0, 2.76083, 2.76083, 2.76083, 2.76083, 2.76083, 2.76083, 2.76083, 2.76083, 2.76083, 2.76083, 2.76083, 2.76083, 2.76083, 2.76083, 2.79706, 2.76083
12.4672, 6, 2.78493, 2.75107, 2.82843, 3.21507, 0, 2.75107, 2.75107, 2.75107, 2.75107, 2.75107, 2.75107, 2.75107, 2.75107, 2.75107, 2.75107, 2.75107, 2.75107, 2.75107, 2.75107, 2.78492, 2.75107
12.4751, 0, 2.77377, 2.74132, 1.41421, -2.77377, 0, 2.74133, 2.74132, 2.74132, 2.74132, 2.74132, 2.74132, 2.74132, 2.74132, 2.74132, 2.74132, 2.74132, 2.74132, 2.74132, 2.74132, 2.77377, 2.74132
12.483, 0, 2.76901, 2.73685, 1.41421, -2.76901, 0, 2.73686, 2.73685, 2.73685, 2.73685, 2.73685, 2.73685, 2.73685, 2.73685, 2.73685, 2.73685, 2.73685, 2.73685, 2.73685, 2.73685, 2.769, 2.73685
12.4909, 8, 2.76331, 2.73016, 3.16228, 5.23669, 0, 2.73016, 2.73016, 2.73016, 2.73016, 2.73016, 2.73016, 2.73016, 2.73016, 2.73016, 2.73016, 2.73016, 2.73016, 2.73016, 2.73016, 2.7633, 2.73016
12.4987, 4, 2.75707, 2.72144, 2.44949, 1.24293, 0, 2.72144, 2.72144, 2.72144, 2.72144, 2.72144, 2.72144, 2.72144, 2.72144, 2.72144, 2.72144, 2.72144, 2.72144, 2.72144, 2.72144, 2.75707, 2.72144
12.5066, 0, 2.75157, 2.71172, 1.41421, -2.75157, 0, 2.71173, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.75157, 2.71172
12.5145, 4, 2.74812, 2.70202, 2.44949, 1.25188, 0, 2.70202, 2.70202, 2.70202, 2.70202, 2.70202, 2.70202, 2.70202, 2.70202, 2.70202, 2.70202, 2.70202, 2.70202, 2.70202, 2.70202, 2.74812, 2.70202
12.5224, 4, 2.75206, 2.69733, 2.44949, 1.24794, 0, 2.69733, 2.69733, 2.69733, 2.69733, 2.69733, 2.69733, 2.69733, 2.69733, 2.69733, 2.69733, 2.69733, 2.69733, 2.69733, 2.69733, 2.75205, 2.69733
12.5303, 2, 2.75656, 2.69043, 2, -0.756561, 0, 2.69044, 2.69043, 2.69043, 2.69043, 2.69043, 2.69043, 2.69043, 2.69043, 2.69043, 2.69043, 2.69043, 2.69043, 2.69043, 2.69043, 2.75655, 2.69043
12.5381, 2, 2.7623, 2.68154, 2, -0.762299, 0, 2.68155, 2.68154, 2.68154, 2.68154, 2.68154, 2.68154, 2.68154, 2.68154, 2.68154, 2.68154, 2.68154, 2.68154, 2.68154, 2.68154, 2.76229, 2.68154
12.546, 6, 2.77081, 2.67166, 2.82843, 3.22919, 0, 2.67166, 2.67166, 2.67166, 2.67166, 2.67166, 2.67166, 2.67166, 2.67166, 2.67166, 2.67166, 2.67166, 2.67166, 2.67166, 2.67166, 2.7708, 2.67166
12.5539, 0, 2.78367, 2.66179, 1.41421, -2.78367, 0, 2.6618, 2.66179, 2.66179, 2.66179, 2.66179, 2.66179, 2.66179, 2.66179, 2.66179, 2.66179, 2.66179, 2.6618, 2.66179, 2.66179, 2.78367, 2.66179
12.5618, 8, 2.80675, 2.65716, 3.16228, 5.19325, 0, 2.65717, 2.65716, 2.65716, 2.65716, 2.65716, 2.65716, 2.65716, 2.65716, 2.65716, 2.65716, 2.65716, 2.65716, 2.65716, 2.65716, 2.80674, 2.65716
12.5697, 4, 2.83329, 2.65032, 2.44949, 1.16671, 0, 2.65032, 2.65032, 2.65032, 2.65032, 2.65032, 2.65032, 2.65032, 2.65032, 2.65032, 2.65032, 2.65032, 2.65032, 2.65032, 2.65032, 2.83328, 2.65032
12.5775, 2, 2.86424, 2.64149, 2, -0.864236, 0, 2.64149, 2.64149, 2.64149, 2.64149, 2.64149, 2.64149, 2.64149, 2.64149, 2.64149, 2.64149, 2.64149, 2.64149, 2.64149, 2.64149, 2.86423, 2.64149
12.5854, 6, 2.90136, 2.63167, 2.82843, 3.09864, 0, 2.63168, 2.63167, 2.63167, 2.63167, 2.63167, 2.63167, 2.63167, 2.63167, 2.63167, 2.63167, 2.63167, 2.63167, 2.63167, 2.63167, 2.90135, 2.63167
12.5933, 6, 2.94642, 2.62187, 2.82843, 3.05358, 0, 2.62188, 2.62187, 2.62187, 2.62187, 2.62187, 2.62187, 2.62187, 2.62187, 2.62187, 2.62187, 2.62187, 2.62187, 2.62187, 2.62187, 2.94642, 2.62187
12.6012, 4, 3.00505, 2.61695, 2.44949, 0.994947, 0, 2.61696, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 3.00505, 2.61695
12.6091, 8, 3.0709, 2.60987, 3.16228, 4.9291, 0, 2.60987, 2.60987, 2.60987, 2.60987, 2.60987, 2.60987, 2.60987, 2.60987, 2.60987, 2.60987, 2.60987, 2.60987, 2.60987, 2.60987, 3.07089, 2.60987
12.6169, 8, 3.1448, 2.60084, 3.16228, 4.8552, 0, 2.60084, 2.60084, 2.60084, 2.60084, 2.60084, 2.60084, 2.60084, 2.60084, 2.60084, 2.60084, 2.60084, 2.60084, 2.60084, 2.60084, 3.1448, 2.60084
12.6248, 2, 3.22832, 2.59084, 2, -1.22832, 0, 2.59085, 2.59084, 2.59084, 2.59084, 2.59084, 2.59084, 2.59084, 2.59084, 2.59084, 2.59084, 2.59084, 2.59084, 2.59084, 2.59084, 3.22831, 2.59084
12.6327, 8, 3.32281, 2.58086, 3.16228, 4.67719, 0, 2.58087, 2.58086, 2.58086, 2.58086, 2.58086, 2.58086, 2.58086, 2.58086, 2.58086, 2.58086, 2.58086, 2.58087, 2.58086, 2.58086, 3.3228, 2.58086
12.6406, 8, 3.43354, 2.57598, 3.16228, 4.56646, 0, 2.57599, 2.57598, 2.57598, 2.57598, 2.57598, 2.57598, 2.57598, 2.57598, 2.57598, 2.57598, 2.57598, 2.57599, 2.57598, 2.57598, 3.43353, 2.57598
12.6484, 0, 3.55331, 2.56895, 1.41421, -3.55331, 0, 2.56896, 2.56895, 2.56895, 2.56895, 2.56895, 2.56895, 2.56895, 2.56895, 2.56895, 2.56895, 2.56895, 2.56895, 2.56895, 2.56895, 3.55331, 2.56895
12.6563, 8, 3.6821, 2.55999, 3.16228, 4.3179, 0, 2.55999, 2.55999, 2.55999, 2.55999, 2.55999, 2.55999, 2.55999, 2.55999, 2.55999, 2.55999, 2.55999, 2.55999, 2.55999, 2.55999, 3.6821, 2.55999
12.6642, 2, 3.82034, 2.55008, 2, -1.82034, 0, 2.55008, 2.55008, 2.55008, 2.55008, 2.55008, 2.55008, 2.55008, 2.55008, 2.55008, 2.55008, 2.55008, 2.55008, 2.55008, 2.55008, 3.82033, 2.55008
12.6721, 12, 3.96826, 2.54018, 3.74166, 8.03174, 0, 2.54019, 2.54018, 2.54018, 2.54018, 2.54018, 2.54018, 2.54018, 2.54018, 2.54018, 2.54018, 2.54018, 2.54018, 2.54018, 2.54018, 3.96825, 2.54018
12.68, 8, 4.12938, 2.53497, 3.16228, 3.87062, 0, 2.53497, 2.53497, 2.53497, 2.53497, 2.53497, 2.53497, 2.53497, 2.53497, 2.53497, 2.53497, 2.53497, 2.53497, 2.53497, 2.53497, 4.12937, 2.53497
12.6878, 4, 4.29545, 2.52766, 2.44949, -0.29545, 0, 2.52766, 2.52766, 2.52766, 2.52766, 2.52766, 2.52766, 2.52766, 2.52766, 2.52766, 2.52766, 2.52766, 2.52766, 2.52766, 2.52766, 4.29544, 2.52766
12.6957, 6, 4.46504, 2.51847, 2.82843, 1.53496, 0, 2.51848, 2.51847, 2.51847, 2.51847, 2.51847, 2.51847, 2.51847, 2.51847, 2.51847, 2.51847, 2.51847, 2.51847, 2.51847, 2.51847, 4.46504, 2.51847
12.7036, 6, 4.63701, 2.50837, 2.82843, 1.36299, 0, 2.50837, 2.50837, 2.50837, 2.50837, 2.50837, 2.50837, 2.50837, 2.50837, 2.50837, 2.50837, 2.50837, 2.50837, 2.50837, 2.50837, 4.63701, 2.50837
12.7115, 6, 4.81004, 2.49828, 2.82843, 1.18996, 0, 2.49829, 2.49828, 2.49828, 2.49828, 2.49828, 2.49828, 2.49828, 2.49828, 2.49828, 2.49828, 2.49828, 2.49828, 2.49828, 2.49828, 4.81003, 2.49828
12.7194, 18, 4.9865, 2.49309, 4.47214, 13.0135, 0, 2.4931, 2.49309, 2.49309, 2.49309, 2.49309, 2.49309, 2.49309, 2.49309, 2.49309, 2.49309, 2.49309, 2.49309, 2.49309, 2.49309, 4.98649, 2.49309
12.7272, 8, 5.15669, 2.48583, 3.16228, 2.84331, 0, 2.48584, 2.48583, 2.48583, 2.48583, 2.48583, 2.48583, 2.48583, 2.48583, 2.48583, 2.48583, 2.48583, 2.48583, 2.48583, 2.48583, 5.15668, 2.48583
12.7351, 14, 5.3181, 2.47673, 4, 8.6819, 0, 2.47673, 2.47673, 2.47673, 2.47673, 2.47673, 2.47673, 2.47673, 2.47673, 2.47673, 2.47673, 2.47673, 2.47673, 2.47673, 2.47673, 5.3181, 2.47673
12.743, 22, 5.4688, 2.46672, 4.89898, 16.5312, 0, 2.46672, 2.46672, 2.46672, 2.46672, 2.46672, 2.46672, 2.46672, 2.46672, 2.46672, 2.46672, 2.46672, 2.46672, 2.46672, 2.46672, 5.4688, 2.46672
12.7509, 6, 5.60696, 2.45673, 2.82843, 0.393037, 0, 2.45673, 2.45673, 2.45673, 2.45673, 2.45673, 2.45673, 2.45673, 2.45673, 2.45673, 2.45673, 2.45673, 2.45673, 2.45673, 2.45673, 5.60696, 2.45673
12.7588, 8, 5.73435, 2.45117, 3.16228, 2.26565, 0, 2.45118, 2.45117, 2.45117, 2.45117, 2.45117, 2.45117, 2.45117, 2.45117, 2.45117, 2.45117, 2.45117, 2.45117, 2.45117, 2.45117, 5.73434, 2.45117
12.7666, 10, 5.84203, 2.44361, 3.4641, 4.15797, 0, 2.44362, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 5.84202, 2.44361
12.7745, 12, 5.92806, 2.43427, 3.74166, 6.07194, 0, 2.43427, 2.43427, 2.43427, 2.43427, 2.43427, 2.43427, 2.43427, 2.43427, 2.43427, 2.43427, 2.43427, 2.43427, 2.43427, 2.43427, 5.92806, 2.43427
12.7824, 8, 5.99153, 2.42405, 3.16228, 2.00847, 0, 2.42405, 2.42405, 2.42405, 2.42405, 2.42405, 2.42405, 2.42405, 2.42405, 2.42405, 2.42405, 2.42405, 2.42405, 2.42405, 2.42405, 5.99153, 2.42405
12.7903, 8, 6.03189, 2.41385, 3.16228, 1.96811, 0, 2.41386, 2.41385, 2.41385, 2.41385, 2.41385, 2.41385, 2.41385, 2.41385, 2.41385, 2.41385, 2.41385, 2.41385, 2.41385, 2.41385, 6.03189, 2.41385
12.7982, 12, 6.05282, 2.40833, 3.74166, 5.94718, 0, 2.40833, 2.40833, 2.40833, 2.40833, 2.40833, 2.40833, 2.40833, 2.40833, 2.40833, 2.40833, 2.40833, 2.40833, 2.40833, 2.40833, 6.05282, 2.40833
12.806, 2, 6.04718, 2.40082, 2, -4.04718, 0, 2.40083, 2.40082, 2.40082, 2.40082, 2.40082, 2.40082, 2.40082, 2.40082, 2.40082, 2.40082, 2.40082, 2.40082, 2.40082, 2.40082, 6.04717, 2.40082
12.8139, 6, 6.0152, 2.39156, 2.82843, -0.0152006, 0, 2.39157, 2.39156, 2.39156, 2.39156, 2.39156, 2.39156, 2.39156, 2.39156, 2.39156, 2.39156, 2.39156, 2.39156, 2.39156, 2.39156, 6.01519, 2.39156
12.8218, 8, 5.95828, 2.38145, 3.16228, 2.04172, 0, 2.38145, 2.38145, 2.38145, 2.38145, 2.38145, 2.38145, 2.38145, 2.38145, 2.38145, 2.38145, 2.38145, 2.38145, 2.38145, 2.38145, 5.95827, 2.38145
12.8297, 10, 5.87827, 2.37135, 3.4641, 4.12173, 0, 2.37136, 2.37135, 2.37135, 2.37135, 2.37135, 2.37135, 2.37135, 2.37135, 2.37135, 2.37135, 2.37135, 2.37135, 2.37135, 2.37135, 5.87826, 2.37135
12.8376, 4, 5.7808, 2.36544, 2.44949, -1.7808, 0, 2.36545, 2.36544, 2.36544, 2.36544, 2.36544, 2.36544, 2.36544, 2.36544, 2.36544, 2.36544, 2.36544, 2.36544, 2.36544, 2.36544, 5.78079, 2.36544
12.8454, 8, 5.66155, 2.35762, 3.16228, 2.33845, 0, 2.35763, 2.35762, 2.35762, 2.35762, 2.35762, 2.35762, 2.35762, 2.35762, 2.35762, 2.35762, 2.35762, 2.35762, 2.35762, 2.35762, 5.66154, 2.35762
12.8533, 10, 5.52293, 2.34811, 3.4641, 4.47707, 0, 2.34813, 2.34811, 2.34811, 2.34811, 2.34811, 2.34811, 2.34811, 2.34811, 2.34811, 2.34811, 2.34811, 2.34811, 2.34811, 2.34811, 5.52291, 2.34811
12.8612, 6, 5.36825, 2.33778, 2.82843, 0.631752, 0, 2.33779, 2.33778, 2.33778, 2.33778, 2.33778, 2.33778, 2.33778, 2.33778, 2.33778, 2.33778, 2.33778, 2.33778, 2.33778, 2.33778, 5.36823, 2.33778
12.8691, 10, 5.20096, 2.32747, 3.4641, 4.79904, 0, 2.32749, 2.32747, 2.32747, 2.32747, 2.32747, 2.32747, 2.32747, 2.32747, 2.32747, 2.32747, 2.32747, 2.32747, 2.32747, 2.32747, 5.20094, 2.32747
12.8769, 4, 5.02821, 2.3216, 2.44949, -1.02821, 0, 2.32162, 2.3216, 2.3216, 2.3216, 2.3216, 2.3216, 2.3216, 2.3216, 2.3216, 2.3216, 2.3216, 2.3216, 2.3216, 2.3216, 5.02818, 2.3216
12.8848, 8, 4.84646, 2.31384, 3.16228, 3.15354, 0, 2.31387, 2.31384, 2.31384, 2.31384, 2.31384, 2.31384, 2.31384, 2.31384, 2.31384, 2.31384, 2.31384, 2.31384, 2.31384, 2.31384, 4.84642, 2.31384
12.8927, 2, 4.65867, 2.30442, 2, -2.65867, 0, 2.30447, 2.30442, 2.30442, 2.30442, 2.30442, 2.30442, 2.30442, 2.30442, 2.30442, 2.30442, 2.30442, 2.30442, 2.30442, 2.30442, 4.65862, 2.30442
12.9006, 6, 4.46829, 2.29419, 2.82843, 1.53171, 0, 2.29426, 2.29419, 2.29419, 2.29419, 2.29419, 2.29419, 2.29419, 2.29419, 2.29419, 2.29419, 2.29419, 2.29419, 2.29419, 2.29419, 4.46822, 2.29419
12.9085, 6, 4.27864, 2.28399, 2.82843, 1.72136, 0, 2.28408, 2.28399, 2.28399, 2.28399, 2.28399, 2.28399, 2.28399, 2.28399, 2.28399, 2.28399, 2.28399, 2.28399, 2.28399, 2.28399, 4.27855, 2.28399
12.9163, 4, 4.0959, 2.27773, 2.44949, -0.0958953, 0, 2.27786, 2.27773, 2.27773, 2.27773, 2.27773, 2.27773, 2.27773, 2.27773, 2.27773, 2.27773, 2.27773, 2.27773, 2.27773, 2.27773, 4.09577, 2.27773
12.9242, 12, 3.91623, 2.26965, 3.74166, 8.08377, 0, 2.26983, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26966, 2.26965, 2.26965, 3.91605, 2.26965
12.9321, 2, 3.74162, 2.25998, 2, -1.74162, 0, 2.26021, 2.25998, 2.25998, 2.25998, 2.25998, 2.25998, 2.25998, 2.25998, 2.25998, 2.25998, 2.25998, 2.25998, 2.25998, 2.25998, 3.74139, 2.25998
12.94, 4, 3.57427, 2.24953, 2.44949, 0.42573, 0, 2.24984, 2.24953, 2.24953, 2.24953, 2.24953, 2.24953, 2.24953, 2.24953, 2.24953, 2.24953, 2.24953, 2.24953, 2.24953, 2.24953, 3.57396, 2.24953
12.9479, 4, 3.41609, 2.2391, 2.44949, 0.58391, 0, 2.23952, 2.2391, 2.2391, 2.2391, 2.2391, 2.2391, 2.2391, 2.2391, 2.2391, 2.2391, 2.2391, 2.2391, 2.2391, 2.2391, 3.41567, 2.2391
