   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_54.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.8851, 0, 0.162214, 0.160923, 1.41421, -0.162214, 0, 0.160923, 0.160923, 0.160923, 0.160923, 0.160923, 0.160923, 0.160923, 0.160923, 0.160923, 0.160923, 0.160923, 0.160923, 0.160924, 0.160923, 0.162213, 0.160923, 0.160923
15.893, 4, 0.161069, 0.159716, 2.44949, 3.83893, 0, 0.159716, 0.159716, 0.159716, 0.159716, 0.159716, 0.159716, 0.159716, 0.159716, 0.159716, 0.159716, 0.159716, 0.159716, 0.159717, 0.159716, 0.161068, 0.159716, 0.159716
15.9009, 2, 0.159929, 0.158514, 2, 1.84007, 0, 0.158514, 0.158514, 0.158514, 0.158514, 0.158514, 0.158514, 0.158514, 0.158514, 0.158514, 0.158514, 0.158514, 0.158514, 0.158515, 0.158514, 0.159928, 0.158514, 0.158514
15.9087, 2, 0.158769, 0.157293, 2, 1.84123, 0, 0.157293, 0.157293, 0.157293, 0.157293, 0.157293, 0.157293, 0.157293, 0.157293, 0.157293, 0.157293, 0.157293, 0.157293, 0.157294, 0.157293, 0.158768, 0.157293, 0.157293
15.9166, 2, 0.157575, 0.156039, 2, 1.84242, 0, 0.156039, 0.156039, 0.156039, 0.156039, 0.156039, 0.156039, 0.156039, 0.156039, 0.156039, 0.156039, 0.156039, 0.156039, 0.15604, 0.156039, 0.157574, 0.156039, 0.156039
15.9245, 0, 0.156357, 0.154762, 1.41421, -0.156357, 0, 0.154762, 0.154762, 0.154762, 0.154762, 0.154762, 0.154762, 0.154762, 0.154762, 0.154762, 0.154762, 0.154762, 0.154762, 0.154763, 0.154762, 0.156356, 0.154762, 0.154762
15.9324, 0, 0.15513, 0.153477, 1.41421, -0.15513, 0, 0.153477, 0.153477, 0.153477, 0.153477, 0.153477, 0.153477, 0.153477, 0.153477, 0.153477, 0.153477, 0.153477, 0.153477, 0.153478, 0.153477, 0.155129, 0.153477, 0.153477
15.9403, 2, 0.153907, 0.152197, 2, 1.84609, 0, 0.152197, 0.152197, 0.152197, 0.152197, 0.152197, 0.152197, 0.152197, 0.152197, 0.152197, 0.152197, 0.152197, 0.152197, 0.152198, 0.152197, 0.153906, 0.152197, 0.152197
15.9482, 2, 0.152736, 0.150971, 2, 1.84726, 0, 0.150971, 0.150971, 0.150971, 0.150971, 0.150971, 0.150971, 0.150971, 0.150971, 0.150971, 0.150971, 0.150971, 0.150971, 0.150972, 0.150971, 0.152735, 0.150971, 0.150971
15.9561, 4, 0.151549, 0.14973, 2.44949, 3.84845, 0, 0.14973, 0.14973, 0.14973, 0.14973, 0.14973, 0.14973, 0.14973, 0.14973, 0.14973, 0.14973, 0.14973, 0.14973, 0.149731, 0.14973, 0.151548, 0.14973, 0.14973
15.964, 2, 0.150357, 0.148487, 2, 1.84964, 0, 0.148487, 0.148487, 0.148487, 0.148487, 0.148487, 0.148487, 0.148487, 0.148487, 0.148487, 0.148487, 0.148487, 0.148487, 0.148488, 0.148487, 0.150356, 0.148487, 0.148487
15.9718, 2, 0.149166, 0.147245, 2, 1.85083, 0, 0.147245, 0.147245, 0.147245, 0.147245, 0.147245, 0.147245, 0.147245, 0.147245, 0.147245, 0.147245, 0.147245, 0.147245, 0.147246, 0.147245, 0.149165, 0.147245, 0.147245
15.9797, 0, 0.147936, 0.145965, 1.41421, -0.147936, 0, 0.145965, 0.145965, 0.145965, 0.145965, 0.145965, 0.145965, 0.145965, 0.145965, 0.145965, 0.145965, 0.145965, 0.145965, 0.145966, 0.145965, 0.147935, 0.145965, 0.145965
15.9876, 0, 0.146664, 0.144646, 1.41421, -0.146664, 0, 0.144646, 0.144646, 0.144646, 0.144646, 0.144646, 0.144646, 0.144646, 0.144646, 0.144646, 0.144646, 0.144646, 0.144646, 0.144647, 0.144646, 0.146663, 0.144646, 0.144646
15.9955, 0, 0.145373, 0.14331, 1.41421, -0.145373, 0, 0.14331, 0.14331, 0.14331, 0.14331, 0.14331, 0.14331, 0.14331, 0.14331, 0.14331, 0.14331, 0.14331, 0.14331, 0.143311, 0.14331, 0.145372, 0.14331, 0.14331
16.0034, 4, 0.144076, 0.141968, 2.44949, 3.85592, 0, 0.141968, 0.141968, 0.141968, 0.141968, 0.141968, 0.141968, 0.141968, 0.141968, 0.141968, 0.141968, 0.141968, 0.141968, 0.141969, 0.141968, 0.144075, 0.141968, 0.141968
16.0113, 4, 0.142778, 0.140627, 2.44949, 3.85722, 0, 0.140627, 0.140627, 0.140627, 0.140627, 0.140627, 0.140627, 0.140627, 0.140627, 0.140627, 0.140627, 0.140627, 0.140627, 0.140628, 0.140627, 0.142776, 0.140627, 0.140627
16.0192, 2, 0.141484, 0.139292, 2, 1.85852, 0, 0.139292, 0.139292, 0.139292, 0.139292, 0.139292, 0.139292, 0.139292, 0.139292, 0.139292, 0.139292, 0.139292, 0.139292, 0.139293, 0.139292, 0.141483, 0.139292, 0.139292
16.0271, 0, 0.140187, 0.137955, 1.41421, -0.140187, 0, 0.137955, 0.137955, 0.137955, 0.137955, 0.137955, 0.137955, 0.137955, 0.137955, 0.137955, 0.137955, 0.137955, 0.137955, 0.137956, 0.137955, 0.140186, 0.137955, 0.137955
16.0349, 0, 0.13889, 0.136619, 1.41421, -0.13889, 0, 0.136619, 0.136619, 0.136619, 0.136619, 0.136619, 0.136619, 0.136619, 0.136619, 0.136619, 0.136619, 0.136619, 0.136619, 0.13662, 0.136619, 0.138889, 0.136619, 0.136619
16.0428, 0, 0.137599, 0.13529, 1.41421, -0.137599, 0, 0.13529, 0.13529, 0.13529, 0.13529, 0.13529, 0.13529, 0.13529, 0.13529, 0.13529, 0.13529, 0.13529, 0.13529, 0.135291, 0.13529, 0.137598, 0.13529, 0.13529
16.0507, 2, 0.136317, 0.133971, 2, 1.86368, 0, 0.133971, 0.133971, 0.133971, 0.133971, 0.133971, 0.133971, 0.133971, 0.133971, 0.133971, 0.133971, 0.133971, 0.133971, 0.133972, 0.133971, 0.136316, 0.133971, 0.133971
16.0586, 0, 0.134996, 0.132614, 1.41421, -0.134996, 0, 0.132614, 0.132614, 0.132614, 0.132614, 0.132614, 0.132614, 0.132614, 0.132614, 0.132614, 0.132614, 0.132614, 0.132614, 0.132615, 0.132614, 0.134995, 0.132614, 0.132614
16.0665, 2, 0.133638, 0.131221, 2, 1.86636, 0, 0.131221, 0.131221, 0.131221, 0.131221, 0.131221, 0.131221, 0.131221, 0.131221, 0.131221, 0.131221, 0.131221, 0.131221, 0.131222, 0.131221, 0.133637, 0.131221, 0.131221
16.0744, 0, 0.132265, 0.129813, 1.41421, -0.132265, 0, 0.129813, 0.129813, 0.129813, 0.129813, 0.129813, 0.129813, 0.129813, 0.129813, 0.129813, 0.129813, 0.129813, 0.129813, 0.129814, 0.129813, 0.132264, 0.129813, 0.129813
16.0823, 0, 0.130885, 0.1284, 1.41421, -0.130885, 0, 0.1284, 0.1284, 0.1284, 0.1284, 0.1284, 0.1284, 0.1284, 0.1284, 0.1284, 0.1284, 0.1284, 0.1284, 0.128401, 0.1284, 0.130884, 0.1284, 0.1284
16.0902, 0, 0.129503, 0.126984, 1.41421, -0.129503, 0, 0.126984, 0.126984, 0.126984, 0.126984, 0.126984, 0.126984, 0.126984, 0.126984, 0.126984, 0.126984, 0.126984, 0.126984, 0.126985, 0.126984, 0.129501, 0.126984, 0.126984
16.098, 0, 0.128121, 0.12557, 1.41421, -0.128121, 0, 0.12557, 0.12557, 0.12557, 0.12557, 0.12557, 0.12557, 0.12557, 0.12557, 0.12557, 0.12557, 0.12557, 0.12557, 0.125571, 0.12557, 0.12812, 0.12557, 0.12557
16.1059, 0, 0.126745, 0.124161, 1.41421, -0.126745, 0, 0.124161, 0.124161, 0.124161, 0.124161, 0.124161, 0.124161, 0.124161, 0.124161, 0.124161, 0.124161, 0.124161, 0.124161, 0.124162, 0.124161, 0.126744, 0.124161, 0.124161
16.1138, 2, 0.125375, 0.122758, 2, 1.87463, 0, 0.122758, 0.122758, 0.122758, 0.122758, 0.122758, 0.122758, 0.122758, 0.122758, 0.122758, 0.122758, 0.122758, 0.122758, 0.122759, 0.122758, 0.125374, 0.122758, 0.122758
16.1217, 0, 0.124012, 0.121363, 1.41421, -0.124012, 0, 0.121363, 0.121363, 0.121363, 0.121363, 0.121363, 0.121363, 0.121363, 0.121363, 0.121363, 0.121363, 0.121363, 0.121363, 0.121364, 0.121363, 0.124011, 0.121363, 0.121363
16.1296, 0, 0.122647, 0.119966, 1.41421, -0.122647, 0, 0.119966, 0.119966, 0.119966, 0.119966, 0.119966, 0.119966, 0.119966, 0.119966, 0.119966, 0.119966, 0.119966, 0.119966, 0.119967, 0.119966, 0.122646, 0.119966, 0.119966
16.1375, 0, 0.12125, 0.118537, 1.41421, -0.12125, 0, 0.118537, 0.118537, 0.118537, 0.118537, 0.118537, 0.118537, 0.118537, 0.118537, 0.118537, 0.118537, 0.118537, 0.118537, 0.118538, 0.118537, 0.121249, 0.118537, 0.118537
16.1454, 0, 0.119825, 0.117079, 1.41421, -0.119825, 0, 0.117079, 0.117079, 0.117079, 0.117079, 0.117079, 0.117079, 0.117079, 0.117079, 0.117079, 0.117079, 0.117079, 0.117079, 0.11708, 0.117079, 0.119824, 0.117079, 0.117079
16.1533, 2, 0.11839, 0.115612, 2, 1.88161, 0, 0.115612, 0.115612, 0.115612, 0.115612, 0.115612, 0.115612, 0.115612, 0.115612, 0.115612, 0.115612, 0.115612, 0.115612, 0.115613, 0.115612, 0.118389, 0.115612, 0.115612
16.1611, 0, 0.116945, 0.114135, 1.41421, -0.116945, 0, 0.114135, 0.114135, 0.114135, 0.114135, 0.114135, 0.114135, 0.114135, 0.114135, 0.114135, 0.114135, 0.114135, 0.114135, 0.114136, 0.114135, 0.116944, 0.114135, 0.114135
16.169, 0, 0.115496, 0.112653, 1.41421, -0.115496, 0, 0.112653, 0.112653, 0.112653, 0.112653, 0.112653, 0.112653, 0.112653, 0.112653, 0.112653, 0.112653, 0.112653, 0.112653, 0.112654, 0.112653, 0.115495, 0.112653, 0.112653
16.1769, 2, 0.11405, 0.111174, 2, 1.88595, 0, 0.111174, 0.111174, 0.111174, 0.111174, 0.111174, 0.111174, 0.111174, 0.111174, 0.111174, 0.111174, 0.111174, 0.111174, 0.111175, 0.111174, 0.114049, 0.111174, 0.111174
16.1848, 0, 0.112614, 0.109705, 1.41421, -0.112614, 0, 0.109705, 0.109705, 0.109705, 0.109705, 0.109705, 0.109705, 0.109705, 0.109705, 0.109705, 0.109705, 0.109705, 0.109705, 0.109706, 0.109705, 0.112613, 0.109705, 0.109705
16.1927, 2, 0.111192, 0.10825, 2, 1.88881, 0, 0.10825, 0.10825, 0.10825, 0.10825, 0.10825, 0.10825, 0.10825, 0.10825, 0.10825, 0.10825, 0.10825, 0.10825, 0.108251, 0.10825, 0.111191, 0.10825, 0.10825
16.2006, 4, 0.109777, 0.106802, 2.44949, 3.89022, 0, 0.106802, 0.106802, 0.106802, 0.106802, 0.106802, 0.106802, 0.106802, 0.106802, 0.106802, 0.106802, 0.106802, 0.106802, 0.106803, 0.106802, 0.109776, 0.106802, 0.106802
16.2085, 0, 0.108362, 0.105352, 1.41421, -0.108362, 0, 0.105352, 0.105352, 0.105352, 0.105352, 0.105352, 0.105352, 0.105352, 0.105352, 0.105352, 0.105352, 0.105352, 0.105352, 0.105353, 0.105352, 0.108361, 0.105352, 0.105352
16.2164, 0, 0.106917, 0.103873, 1.41421, -0.106917, 0, 0.103873, 0.103873, 0.103873, 0.103873, 0.103873, 0.103873, 0.103873, 0.103873, 0.103873, 0.103873, 0.103873, 0.103873, 0.103874, 0.103873, 0.106916, 0.103873, 0.103873
16.2242, 0, 0.105446, 0.102367, 1.41421, -0.105446, 0, 0.102367, 0.102367, 0.102367, 0.102367, 0.102367, 0.102367, 0.102367, 0.102367, 0.102367, 0.102367, 0.102367, 0.102367, 0.102368, 0.102367, 0.105444, 0.102367, 0.102367
16.2321, 2, 0.103962, 0.100849, 2, 1.89604, 0, 0.100849, 0.100849, 0.100849, 0.100849, 0.100849, 0.100849, 0.100849, 0.100849, 0.100849, 0.100849, 0.100849, 0.100849, 0.10085, 0.100849, 0.103961, 0.100849, 0.100849
16.24, 0, 0.102477, 0.0993278, 1.41421, -0.102477, 0, 0.0993278, 0.0993278, 0.0993278, 0.0993278, 0.0993278, 0.0993278, 0.0993278, 0.0993278, 0.0993278, 0.0993278, 0.0993278, 0.0993278, 0.099329, 0.0993278, 0.102476, 0.0993278, 0.0993278
16.2479, 0, 0.100996, 0.0978112, 1.41421, -0.100996, 0, 0.0978112, 0.0978112, 0.0978112, 0.0978112, 0.0978112, 0.0978112, 0.0978112, 0.0978112, 0.0978112, 0.0978112, 0.0978112, 0.0978112, 0.0978123, 0.0978112, 0.100995, 0.0978112, 0.0978112
16.2558, 0, 0.0995209, 0.0962998, 1.41421, -0.0995209, 0, 0.0962998, 0.0962998, 0.0962998, 0.0962998, 0.0962998, 0.0962998, 0.0962998, 0.0962998, 0.0962998, 0.0962998, 0.0962998, 0.0962998, 0.0963009, 0.0962998, 0.0995198, 0.0962998, 0.0962998
16.2637, 2, 0.0980534, 0.0947956, 2, 1.90195, 0, 0.0947956, 0.0947956, 0.0947956, 0.0947956, 0.0947956, 0.0947956, 0.0947956, 0.0947956, 0.0947956, 0.0947956, 0.0947956, 0.0947956, 0.0947967, 0.0947956, 0.0980523, 0.0947956, 0.0947956
16.2716, 0, 0.096596, 0.0933011, 1.41421, -0.096596, 0, 0.0933011, 0.0933011, 0.0933011, 0.0933011, 0.0933011, 0.0933011, 0.0933011, 0.0933011, 0.0933011, 0.0933011, 0.0933011, 0.0933011, 0.0933022, 0.0933011, 0.0965948, 0.0933011, 0.0933011
16.2795, 2, 0.0951508, 0.0918184, 2, 1.90485, 0, 0.0918184, 0.0918184, 0.0918184, 0.0918184, 0.0918184, 0.0918184, 0.0918184, 0.0918184, 0.0918184, 0.0918184, 0.0918184, 0.0918184, 0.0918195, 0.0918184, 0.0951497, 0.0918184, 0.0918184
16.2873, 0, 0.093717, 0.0903466, 1.41421, -0.093717, 0, 0.0903466, 0.0903466, 0.0903466, 0.0903466, 0.0903466, 0.0903466, 0.0903466, 0.0903466, 0.0903466, 0.0903466, 0.0903466, 0.0903466, 0.0903477, 0.0903466, 0.0937159, 0.0903466, 0.0903466
16.2952, 2, 0.0922545, 0.0888456, 2, 1.90775, 0, 0.0888456, 0.0888456, 0.0888456, 0.0888456, 0.0888456, 0.0888456, 0.0888456, 0.0888456, 0.0888456, 0.0888456, 0.0888456, 0.0888456, 0.0888467, 0.0888456, 0.0922533, 0.0888456, 0.0888456
16.3031, 0, 0.0907647, 0.0873169, 1.41421, -0.0907647, 0, 0.0873169, 0.0873169, 0.0873169, 0.0873169, 0.0873169, 0.0873169, 0.0873169, 0.0873169, 0.0873169, 0.0873169, 0.0873169, 0.0873169, 0.0873181, 0.0873169, 0.0907636, 0.0873169, 0.0873169
16.311, 2, 0.0892588, 0.0857717, 2, 1.91074, 0, 0.0857717, 0.0857717, 0.0857717, 0.0857717, 0.0857717, 0.0857717, 0.0857717, 0.0857717, 0.0857717, 0.0857717, 0.0857717, 0.0857717, 0.0857728, 0.0857717, 0.0892577, 0.0857717, 0.0857717
16.3189, 0, 0.0877475, 0.0842206, 1.41421, -0.0877475, 0, 0.0842206, 0.0842206, 0.0842206, 0.0842206, 0.0842206, 0.0842206, 0.0842206, 0.0842206, 0.0842206, 0.0842206, 0.0842206, 0.0842206, 0.0842217, 0.0842206, 0.0877464, 0.0842206, 0.0842206
16.3268, 2, 0.0862412, 0.0826739, 2, 1.91376, 0, 0.0826739, 0.0826739, 0.0826739, 0.0826739, 0.0826739, 0.0826739, 0.0826739, 0.0826739, 0.0826739, 0.0826739, 0.0826739, 0.0826739, 0.082675, 0.0826739, 0.0862401, 0.0826739, 0.0826739
16.3347, 0, 0.0847497, 0.0811415, 1.41421, -0.0847497, 0, 0.0811415, 0.0811415, 0.0811415, 0.0811415, 0.0811415, 0.0811415, 0.0811415, 0.0811415, 0.0811415, 0.0811415, 0.0811415, 0.0811415, 0.0811427, 0.0811415, 0.0847486, 0.0811415, 0.0811415
16.3426, 0, 0.0833047, 0.0796552, 1.41421, -0.0833047, 0, 0.0796552, 0.0796552, 0.0796552, 0.0796552, 0.0796552, 0.0796552, 0.0796552, 0.0796552, 0.0796552, 0.0796552, 0.0796552, 0.0796552, 0.0796563, 0.0796552, 0.0833035, 0.0796552, 0.0796552
16.3504, 0, 0.0818569, 0.0781657, 1.41421, -0.0818569, 0, 0.0781657, 0.0781657, 0.0781657, 0.0781657, 0.0781657, 0.0781657, 0.0781657, 0.0781657, 0.0781657, 0.0781657, 0.0781657, 0.0781657, 0.0781668, 0.0781657, 0.0818558, 0.0781657, 0.0781657
16.3583, 2, 0.0804112, 0.0766776, 2, 1.91959, 0, 0.0766776, 0.0766776, 0.0766776, 0.0766776, 0.0766776, 0.0766776, 0.0766776, 0.0766776, 0.0766776, 0.0766776, 0.0766776, 0.0766776, 0.0766787, 0.0766776, 0.0804101, 0.0766776, 0.0766776
16.3662, 0, 0.0789741, 0.0751976, 1.41421, -0.0789741, 0, 0.0751976, 0.0751976, 0.0751976, 0.0751976, 0.0751976, 0.0751976, 0.0751976, 0.0751976, 0.0751976, 0.0751976, 0.0751976, 0.0751976, 0.0751987, 0.0751976, 0.0789729, 0.0751976, 0.0751976
16.3741, 4, 0.0775402, 0.0737204, 2.44949, 3.92246, 0, 0.0737204, 0.0737204, 0.0737204, 0.0737204, 0.0737204, 0.0737204, 0.0737204, 0.0737204, 0.0737204, 0.0737204, 0.0737204, 0.0737204, 0.0737215, 0.0737204, 0.0775391, 0.0737204, 0.0737204
16.382, 2, 0.0760806, 0.0722168, 2, 1.92392, 0, 0.0722168, 0.0722168, 0.0722168, 0.0722168, 0.0722168, 0.0722168, 0.0722168, 0.0722168, 0.0722168, 0.0722168, 0.0722168, 0.0722168, 0.072218, 0.0722168, 0.0760794, 0.0722168, 0.0722168
16.3899, 0, 0.0745992, 0.070691, 1.41421, -0.0745992, 0, 0.070691, 0.070691, 0.070691, 0.070691, 0.070691, 0.070691, 0.070691, 0.070691, 0.070691, 0.070691, 0.070691, 0.070691, 0.0706922, 0.070691, 0.074598, 0.070691, 0.070691
16.3978, 0, 0.0731073, 0.0691542, 1.41421, -0.0731073, 0, 0.0691542, 0.0691542, 0.0691542, 0.0691542, 0.0691542, 0.0691542, 0.0691542, 0.0691542, 0.0691542, 0.0691542, 0.0691542, 0.0691542, 0.0691553, 0.0691542, 0.0731062, 0.0691542, 0.0691542
16.4057, 0, 0.0716194, 0.0676208, 1.41421, -0.0716194, 0, 0.0676208, 0.0676208, 0.0676208, 0.0676208, 0.0676208, 0.0676208, 0.0676208, 0.0676208, 0.0676208, 0.0676208, 0.0676208, 0.0676208, 0.0676219, 0.0676208, 0.0716183, 0.0676208, 0.0676208
16.4135, 0, 0.0701492, 0.0661045, 1.41421, -0.0701492, 0, 0.0661045, 0.0661045, 0.0661045, 0.0661045, 0.0661045, 0.0661045, 0.0661045, 0.0661045, 0.0661045, 0.0661045, 0.0661045, 0.0661045, 0.0661056, 0.0661045, 0.0701481, 0.0661045, 0.0661045
16.4214, 0, 0.0687726, 0.0646813, 1.41421, -0.0687726, 0, 0.0646813, 0.0646813, 0.0646813, 0.0646813, 0.0646813, 0.0646813, 0.0646813, 0.0646813, 0.0646813, 0.0646813, 0.0646813, 0.0646813, 0.0646824, 0.0646813, 0.0687715, 0.0646813, 0.0646813
16.4293, 0, 0.0673752, 0.0632366, 1.41421, -0.0673752, 0, 0.0632366, 0.0632366, 0.0632366, 0.0632366, 0.0632366, 0.0632366, 0.0632366, 0.0632366, 0.0632366, 0.0632366, 0.0632366, 0.0632366, 0.0632377, 0.0632366, 0.067374, 0.0632366, 0.0632366
16.4372, 0, 0.0659671, 0.0617808, 1.41421, -0.0659671, 0, 0.0617808, 0.0617808, 0.0617808, 0.0617808, 0.0617808, 0.0617808, 0.0617808, 0.0617808, 0.0617808, 0.0617808, 0.0617808, 0.0617808, 0.061782, 0.0617808, 0.065966, 0.0617808, 0.0617808
16.4451, 0, 0.0645631, 0.0603285, 1.41421, -0.0645631, 0, 0.0603285, 0.0603285, 0.0603285, 0.0603285, 0.0603285, 0.0603285, 0.0603285, 0.0603285, 0.0603285, 0.0603285, 0.0603285, 0.0603285, 0.0603296, 0.0603285, 0.064562, 0.0603285, 0.0603285
16.453, 0, 0.063177, 0.0588934, 1.41421, -0.063177, 0, 0.0588934, 0.0588934, 0.0588934, 0.0588934, 0.0588934, 0.0588934, 0.0588934, 0.0588934, 0.0588934, 0.0588934, 0.0588934, 0.0588934, 0.0588945, 0.0588934, 0.0631758, 0.0588934, 0.0588934
16.4609, 0, 0.0618035, 0.0574704, 1.41421, -0.0618035, 0, 0.0574704, 0.0574704, 0.0574704, 0.0574704, 0.0574704, 0.0574704, 0.0574704, 0.0574704, 0.0574704, 0.0574704, 0.0574704, 0.0574704, 0.0574715, 0.0574704, 0.0618024, 0.0574704, 0.0574704
16.4688, 2, 0.0604003, 0.0560169, 2, 1.9396, 0, 0.0560169, 0.0560169, 0.0560169, 0.0560169, 0.0560169, 0.0560169, 0.0560169, 0.0560169, 0.0560169, 0.0560169, 0.0560169, 0.0560169, 0.0560181, 0.0560169, 0.0603991, 0.0560169, 0.0560169
16.4766, 0, 0.0589808, 0.0545467, 1.41421, -0.0589808, 0, 0.0545467, 0.0545467, 0.0545467, 0.0545467, 0.0545467, 0.0545467, 0.0545467, 0.0545467, 0.0545467, 0.0545467, 0.0545467, 0.0545467, 0.0545479, 0.0545467, 0.0589797, 0.0545467, 0.0545467
16.4845, 0, 0.0575641, 0.0530786, 1.41421, -0.0575641, 0, 0.0530786, 0.0530786, 0.0530786, 0.0530786, 0.0530786, 0.0530786, 0.0530786, 0.0530786, 0.0530786, 0.0530786, 0.0530786, 0.0530786, 0.0530798, 0.0530786, 0.057563, 0.0530786, 0.0530786
16.4924, 0, 0.0561681, 0.0516305, 1.41421, -0.0561681, 0, 0.0516305, 0.0516305, 0.0516305, 0.0516305, 0.0516305, 0.0516305, 0.0516305, 0.0516305, 0.0516305, 0.0516305, 0.0516305, 0.0516305, 0.0516317, 0.0516305, 0.0561669, 0.0516305, 0.0516305
16.5003, 0, 0.0549058, 0.0503156, 1.41421, -0.0549058, 0, 0.0503156, 0.0503156, 0.0503156, 0.0503156, 0.0503156, 0.0503156, 0.0503156, 0.0503156, 0.0503156, 0.0503156, 0.0503156, 0.0503156, 0.0503168, 0.0503156, 0.0549047, 0.0503156, 0.0503156
16.5082, 0, 0.0536046, 0.048961, 1.41421, -0.0536046, 0, 0.048961, 0.048961, 0.048961, 0.048961, 0.048961, 0.048961, 0.048961, 0.048961, 0.048961, 0.048961, 0.048961, 0.048961, 0.0489622, 0.048961, 0.0536034, 0.048961, 0.048961
16.5161, 0, 0.0522806, 0.047583, 1.41421, -0.0522806, 0, 0.047583, 0.047583, 0.047583, 0.047583, 0.047583, 0.047583, 0.047583, 0.047583, 0.047583, 0.047583, 0.047583, 0.047583, 0.0475842, 0.047583, 0.0522794, 0.047583, 0.047583
16.524, 0, 0.0509563, 0.0462041, 1.41421, -0.0509563, 0, 0.0462041, 0.0462041, 0.0462041, 0.0462041, 0.0462041, 0.0462041, 0.0462041, 0.0462041, 0.0462041, 0.0462041, 0.0462041, 0.0462041, 0.0462053, 0.0462041, 0.0509552, 0.0462041, 0.0462041
16.5319, 0, 0.049653, 0.0448455, 1.41421, -0.049653, 0, 0.0448455, 0.0448455, 0.0448455, 0.0448455, 0.0448455, 0.0448455, 0.0448455, 0.0448455, 0.0448455, 0.0448455, 0.0448455, 0.0448455, 0.0448466, 0.0448455, 0.0496518, 0.0448455, 0.0448455
16.5397, 0, 0.0484152, 0.0435517, 1.41421, -0.0484152, 0, 0.0435517, 0.0435517, 0.0435517, 0.0435517, 0.0435517, 0.0435517, 0.0435517, 0.0435517, 0.0435517, 0.0435517, 0.0435517, 0.0435517, 0.0435528, 0.0435517, 0.0484141, 0.0435517, 0.0435517
16.5476, 2, 0.0471398, 0.0422195, 2, 1.95286, 0, 0.0422195, 0.0422195, 0.0422195, 0.0422195, 0.0422195, 0.0422195, 0.0422195, 0.0422195, 0.0422195, 0.0422195, 0.0422195, 0.0422195, 0.0422207, 0.0422195, 0.0471387, 0.0422195, 0.0422195
16.5555, 0, 0.0458433, 0.0408655, 1.41421, -0.0458433, 0, 0.0408655, 0.0408655, 0.0408655, 0.0408655, 0.0408655, 0.0408655, 0.0408655, 0.0408655, 0.0408655, 0.0408655, 0.0408655, 0.0408655, 0.0408667, 0.0408655, 0.0458421, 0.0408655, 0.0408655
16.5634, 2, 0.0445486, 0.0395127, 2, 1.95545, 0, 0.0395127, 0.0395127, 0.0395127, 0.0395127, 0.0395127, 0.0395127, 0.0395127, 0.0395127, 0.0395127, 0.0395127, 0.0395127, 0.0395127, 0.0395138, 0.0395127, 0.0445474, 0.0395127, 0.0395127
16.5713, 0, 0.0432774, 0.0381826, 1.41421, -0.0432774, 0, 0.0381826, 0.0381826, 0.0381826, 0.0381826, 0.0381826, 0.0381826, 0.0381826, 0.0381826, 0.0381826, 0.0381826, 0.0381826, 0.0381826, 0.0381838, 0.0381826, 0.0432763, 0.0381826, 0.0381826
16.5792, 0, 0.0421579, 0.0370035, 1.41421, -0.0421579, 0, 0.0370035, 0.0370035, 0.0370035, 0.0370035, 0.0370035, 0.0370035, 0.0370035, 0.0370035, 0.0370035, 0.0370035, 0.0370035, 0.0370035, 0.0370046, 0.0370035, 0.0421567, 0.0370035, 0.0370035
16.5871, 2, 0.0409955, 0.0357807, 2, 1.959, 0, 0.0357807, 0.0357807, 0.0357807, 0.0357807, 0.0357807, 0.0357807, 0.0357807, 0.0357807, 0.0357807, 0.0357807, 0.0357807, 0.0357807, 0.0357818, 0.0357807, 0.0409943, 0.0357807, 0.0357807
16.595, 2, 0.0398077, 0.0345317, 2, 1.96019, 0, 0.0345317, 0.0345317, 0.0345317, 0.0345317, 0.0345317, 0.0345317, 0.0345317, 0.0345317, 0.0345317, 0.0345317, 0.0345317, 0.0345317, 0.0345329, 0.0345317, 0.0398065, 0.0345317, 0.0345317
16.6028, 2, 0.0386199, 0.033282, 2, 1.96138, 0, 0.033282, 0.033282, 0.033282, 0.033282, 0.033282, 0.033282, 0.033282, 0.033282, 0.033282, 0.033282, 0.033282, 0.033282, 0.0332832, 0.033282, 0.0386187, 0.033282, 0.033282
16.6107, 0, 0.037456, 0.0320553, 1.41421, -0.037456, 0, 0.0320553, 0.0320553, 0.0320553, 0.0320553, 0.0320553, 0.0320553, 0.0320553, 0.0320553, 0.0320553, 0.0320553, 0.0320553, 0.0320553, 0.0320565, 0.0320553, 0.0374548, 0.0320553, 0.0320553
16.6186, 2, 0.0363913, 0.0309271, 2, 1.96361, 0, 0.0309271, 0.0309271, 0.0309271, 0.0309271, 0.0309271, 0.0309271, 0.0309271, 0.0309271, 0.0309271, 0.0309271, 0.0309271, 0.0309271, 0.0309283, 0.0309271, 0.0363901, 0.0309271, 0.0309271
16.6265, 0, 0.0352884, 0.0297599, 1.41421, -0.0352884, 0, 0.0297599, 0.0297599, 0.0297599, 0.0297599, 0.0297599, 0.0297599, 0.0297599, 0.0297599, 0.0297599, 0.0297599, 0.0297599, 0.0297599, 0.029761, 0.0297599, 0.0352872, 0.0297599, 0.0297599
