   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_29.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.7369, 30, 40.6735, 39.7355, 5.65685, -10.6735, 0, 39.7355, 39.7362, 39.7356, 40.6134, 39.7948, 39.7355, 39.7355, 39.7355, 39.7355, 39.7355, 39.7355, 39.7355, 39.7355, 39.7355, 39.7355, 39.7355, 39.7355, 39.7355, 39.7355
6.7448, 40, 40.5478, 39.7389, 6.48074, -0.547794, 0, 39.7389, 39.7397, 39.739, 40.5028, 39.7829, 39.7389, 39.7389, 39.7389, 39.7389, 39.7389, 39.7389, 39.7389, 39.7389, 39.7389, 39.7389, 39.7389, 39.7389, 39.7389, 39.7389
6.75269, 28, 40.5264, 39.7417, 5.47723, -12.5264, 0, 39.7417, 39.7426, 39.7418, 40.4929, 39.7741, 39.7417, 39.7417, 39.7417, 39.7417, 39.7417, 39.7417, 39.7417, 39.7417, 39.7417, 39.7417, 39.7417, 39.7417, 39.7417, 39.7417
6.76059, 28, 40.6029, 39.7439, 5.47723, -12.6029, 0, 39.7439, 39.7449, 39.744, 40.5781, 39.7675, 39.7439, 39.7439, 39.7439, 39.7439, 39.7439, 39.7439, 39.7439, 39.7439, 39.7439, 39.7439, 39.7439, 39.7439, 39.7439, 39.7439
6.76849, 38, 40.7817, 39.7454, 6.32456, -2.78165, 0, 39.7454, 39.7466, 39.7456, 40.7632, 39.7626, 39.7454, 39.7454, 39.7454, 39.7454, 39.7454, 39.7454, 39.7454, 39.7454, 39.7454, 39.7454, 39.7454, 39.7454, 39.7454, 39.7454
6.77639, 24, 41.0767, 39.7464, 5.09902, -17.0767, 0, 39.7464, 39.7477, 39.7465, 41.063, 39.7586, 39.7464, 39.7464, 39.7464, 39.7464, 39.7464, 39.7464, 39.7464, 39.7464, 39.7464, 39.7464, 39.7464, 39.7464, 39.7464, 39.7464
6.78429, 36, 41.5127, 39.7467, 6.16441, -5.5127, 0, 39.7467, 39.7482, 39.7468, 41.5023, 39.7554, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467, 39.7467
6.79218, 44, 42.1249, 39.7462, 6.78233, 1.87511, 0, 39.7462, 39.7479, 39.7464, 42.117, 39.7523, 39.7462, 39.7462, 39.7462, 39.7462, 39.7462, 39.7462, 39.7462, 39.7462, 39.7462, 39.7462, 39.7462, 39.7462, 39.7462, 39.7462
6.80008, 38, 42.9603, 39.745, 6.32456, -4.9603, 0, 39.745, 39.7469, 39.7452, 42.954, 39.7493, 39.745, 39.745, 39.745, 39.745, 39.745, 39.745, 39.745, 39.745, 39.745, 39.745, 39.745, 39.745, 39.745, 39.745
6.80798, 72, 44.0793, 39.7431, 8.60233, 27.9207, 0, 39.7431, 39.7451, 39.7432, 44.0741, 39.746, 39.7431, 39.7431, 39.7431, 39.7431, 39.7431, 39.7431, 39.7431, 39.7431, 39.7431, 39.7431, 39.7431, 39.7431, 39.7431, 39.7431
6.81588, 48, 45.5559, 39.7403, 7.07107, 2.44413, 0, 39.7403, 39.7425, 39.7404, 45.5515, 39.7423, 39.7403, 39.7403, 39.7403, 39.7403, 39.7403, 39.7403, 39.7403, 39.7403, 39.7403, 39.7403, 39.7403, 39.7403, 39.7403, 39.7403
6.82377, 56, 47.4801, 39.7366, 7.61577, 8.5199, 0, 39.7366, 39.7389, 39.7367, 47.4762, 39.7379, 39.7366, 39.7366, 39.7366, 39.7366, 39.7366, 39.7366, 39.7366, 39.7366, 39.7366, 39.7366, 39.7366, 39.7366, 39.7366, 39.7366
6.83167, 58, 49.9587, 39.7318, 7.74597, 8.04134, 0, 39.7318, 39.7343, 39.7319, 49.9551, 39.7327, 39.7318, 39.7318, 39.7318, 39.7318, 39.7318, 39.7318, 39.7318, 39.7318, 39.7318, 39.7318, 39.7318, 39.7318, 39.7318, 39.7318
6.83957, 38, 53.1142, 39.7257, 6.32456, -15.1142, 0, 39.7257, 39.7284, 39.7259, 53.1108, 39.7263, 39.7257, 39.7257, 39.7257, 39.7257, 39.7257, 39.7257, 39.7257, 39.7257, 39.7257, 39.7257, 39.7257, 39.7257, 39.7257, 39.7257
6.84747, 86, 57.0876, 39.7182, 9.38083, 28.9124, 0, 39.7182, 39.721, 39.7184, 57.0843, 39.7187, 39.7182, 39.7182, 39.7182, 39.7182, 39.7182, 39.7182, 39.7182, 39.7182, 39.7182, 39.7182, 39.7182, 39.7182, 39.7182, 39.7182
6.85537, 70, 62.0346, 39.709, 8.48528, 7.96544, 0, 39.709, 39.7119, 39.7092, 62.0312, 39.7093, 39.709, 39.709, 39.709, 39.709, 39.709, 39.709, 39.709, 39.709, 39.709, 39.709, 39.709, 39.709, 39.709, 39.709
6.86326, 90, 68.1242, 39.6977, 9.59166, 21.8758, 0, 39.6977, 39.7007, 39.6979, 68.1209, 39.6979, 39.6977, 39.6977, 39.6977, 39.6977, 39.6977, 39.6977, 39.6977, 39.6977, 39.6977, 39.6977, 39.6977, 39.6977, 39.6977, 39.6977
6.87116, 110, 75.5375, 39.6838, 10.583, 34.4625, 0, 39.6838, 39.6869, 39.684, 75.5341, 39.6839, 39.6838, 39.6838, 39.6838, 39.6838, 39.6838, 39.6838, 39.6838, 39.6838, 39.6838, 39.6838, 39.6838, 39.6838, 39.6838, 39.6838
6.87906, 106, 84.4572, 39.6668, 10.3923, 21.5428, 0, 39.6668, 39.6699, 39.6669, 84.4538, 39.6669, 39.6668, 39.6668, 39.6668, 39.6668, 39.6668, 39.6668, 39.6668, 39.6668, 39.6668, 39.6668, 39.6668, 39.6668, 39.6668, 39.6668
6.88696, 92, 95.0678, 39.6459, 9.69536, -3.06783, 0, 39.6459, 39.649, 39.646, 95.0645, 39.6459, 39.6459, 39.6459, 39.6459, 39.6459, 39.6459, 39.6459, 39.6459, 39.6459, 39.6459, 39.6459, 39.6459, 39.6459, 39.6459, 39.6459
6.89486, 136, 107.542, 39.6202, 11.7473, 28.4576, 0, 39.6202, 39.6233, 39.6203, 107.539, 39.6202, 39.6202, 39.6202, 39.6202, 39.6202, 39.6202, 39.6202, 39.6202, 39.6202, 39.6202, 39.6202, 39.6202, 39.6202, 39.6202, 39.6202
6.90275, 142, 122.034, 39.5886, 12, 19.9659, 0, 39.5886, 39.5917, 39.5888, 122.031, 39.5887, 39.5886, 39.5886, 39.5886, 39.5886, 39.5886, 39.5886, 39.5886, 39.5886, 39.5886, 39.5886, 39.5886, 39.5886, 39.5886, 39.5886
6.91065, 160, 138.669, 39.5499, 12.7279, 21.3311, 0, 39.5499, 39.553, 39.5501, 138.666, 39.55, 39.5499, 39.5499, 39.5499, 39.5499, 39.5499, 39.5499, 39.5499, 39.5499, 39.5499, 39.5499, 39.5499, 39.5499, 39.5499, 39.5499
6.91855, 158, 157.529, 39.5026, 12.6491, 0.471481, 0, 39.5026, 39.5056, 39.5028, 157.525, 39.5026, 39.5026, 39.5026, 39.5026, 39.5026, 39.5026, 39.5026, 39.5026, 39.5026, 39.5026, 39.5026, 39.5026, 39.5026, 39.5026, 39.5026
6.92645, 220, 178.643, 39.4449, 14.8997, 41.3572, 0, 39.4449, 39.4477, 39.4451, 178.64, 39.4449, 39.4449, 39.4449, 39.4449, 39.4449, 39.4449, 39.4449, 39.4449, 39.4449, 39.4449, 39.4449, 39.4449, 39.4449, 39.4449, 39.4449
6.93434, 214, 201.977, 39.3748, 14.6969, 12.0226, 0, 39.3748, 39.3775, 39.375, 201.975, 39.3748, 39.3748, 39.3748, 39.3748, 39.3748, 39.3748, 39.3748, 39.3748, 39.3748, 39.3748, 39.3748, 39.3748, 39.3748, 39.3748, 39.3748
6.94224, 230, 227.422, 39.2901, 15.2315, 2.57788, 0, 39.2901, 39.2927, 39.2903, 227.419, 39.2901, 39.2901, 39.2901, 39.2901, 39.2901, 39.2901, 39.2901, 39.2901, 39.2901, 39.2901, 39.2901, 39.2901, 39.2901, 39.2901, 39.2901
6.95014, 258, 254.79, 39.1883, 16.1245, 3.20972, 0, 39.1883, 39.1907, 39.1885, 254.788, 39.1883, 39.1883, 39.1883, 39.1883, 39.1883, 39.1883, 39.1883, 39.1883, 39.1883, 39.1883, 39.1883, 39.1883, 39.1883, 39.1883, 39.1883
6.95804, 298, 283.804, 39.0668, 17.3205, 14.1964, 0, 39.0668, 39.0691, 39.067, 283.801, 39.0668, 39.0668, 39.0668, 39.0668, 39.0668, 39.0668, 39.0668, 39.0668, 39.0668, 39.0668, 39.0668, 39.0668, 39.0668, 39.0668, 39.0668
6.96594, 338, 314.098, 38.9228, 18.4391, 23.902, 0, 38.9228, 38.9249, 38.9229, 314.096, 38.9228, 38.9228, 38.9228, 38.9228, 38.9228, 38.9228, 38.9228, 38.9228, 38.9228, 38.9228, 38.9228, 38.9228, 38.9228, 38.9228, 38.9228
6.97383, 378, 345.223, 38.7533, 19.4936, 32.7773, 0, 38.7533, 38.7552, 38.7534, 345.221, 38.7533, 38.7533, 38.7533, 38.7533, 38.7533, 38.7533, 38.7533, 38.7533, 38.7533, 38.7533, 38.7533, 38.7533, 38.7533, 38.7533, 38.7533
6.98173, 404, 376.656, 38.5553, 20.1494, 27.3444, 0, 38.5553, 38.557, 38.5555, 376.654, 38.5553, 38.5553, 38.5553, 38.5553, 38.5553, 38.5553, 38.5553, 38.5553, 38.5553, 38.5553, 38.5553, 38.5553, 38.5553, 38.5553, 38.5553
6.98963, 440, 407.804, 38.3259, 21.0238, 32.1956, 0, 38.3259, 38.3275, 38.3261, 407.803, 38.3259, 38.3259, 38.3259, 38.3259, 38.3259, 38.3259, 38.3259, 38.3259, 38.3259, 38.3259, 38.3259, 38.3259, 38.3259, 38.3259, 38.3259
6.99753, 412, 438.03, 38.0624, 20.347, -26.0304, 0, 38.0624, 38.0638, 38.0626, 438.029, 38.0624, 38.0624, 38.0624, 38.0624, 38.0624, 38.0624, 38.0624, 38.0624, 38.0624, 38.0624, 38.0624, 38.0624, 38.0624, 38.0624, 38.0624
7.00543, 432, 465.985, 37.0794, 20.8327, -33.9846, 0, 37.0794, 37.0806, 37.0795, 465.983, 37.0794, 37.0794, 37.0794, 37.0794, 37.0794, 37.0794, 37.0794, 37.0794, 37.0794, 37.0794, 37.0794, 37.0794, 37.0794, 37.0794, 37.0794
7.01332, 488, 491.382, 35.7613, 22.1359, -3.3822, 0, 35.7613, 35.7624, 35.7615, 491.381, 35.7613, 35.7613, 35.7613, 35.7613, 35.7613, 35.7613, 35.7613, 35.7613, 35.7613, 35.7613, 35.7613, 35.7613, 35.7613, 35.7613, 35.7613
7.02122, 530, 514.064, 34.5924, 23.0651, 15.9359, 0, 34.5924, 34.5934, 34.5926, 514.063, 34.5924, 34.5924, 34.5924, 34.5924, 34.5924, 34.5924, 34.5924, 34.5924, 34.5924, 34.5924, 34.5924, 34.5924, 34.5924, 34.5924, 34.5924
7.02912, 528, 533.674, 33.8175, 23.0217, -5.67426, 0, 33.8175, 33.8184, 33.8177, 533.673, 33.8175, 33.8175, 33.8175, 33.8175, 33.8175, 33.8175, 33.8175, 33.8175, 33.8175, 33.8175, 33.8175, 33.8175, 33.8175, 33.8175, 33.8175
7.03702, 530, 549.267, 33.0192, 23.0651, -19.267, 0, 33.0192, 33.02, 33.0194, 549.266, 33.0192, 33.0192, 33.0192, 33.0192, 33.0192, 33.0192, 33.0192, 33.0192, 33.0192, 33.0192, 33.0192, 33.0192, 33.0192, 33.0192, 33.0192
7.04491, 568, 560.416, 32.2009, 23.8747, 7.58356, 0, 32.2009, 32.2015, 32.201, 560.416, 32.2009, 32.2009, 32.2009, 32.2009, 32.2009, 32.2009, 32.2009, 32.2009, 32.2009, 32.2009, 32.2009, 32.2009, 32.2009, 32.2009, 32.2009
7.05281, 580, 566.805, 31.3669, 24.1247, 13.1946, 0, 31.3669, 31.3674, 31.367, 566.805, 31.3669, 31.3669, 31.3669, 31.3669, 31.3669, 31.3669, 31.3669, 31.3669, 31.3669, 31.3669, 31.3669, 31.3669, 31.3669, 31.3669, 31.3669
7.06071, 556, 568.25, 30.5219, 23.622, -12.2501, 0, 30.5219, 30.5224, 30.5221, 568.25, 30.5219, 30.5219, 30.5219, 30.5219, 30.5219, 30.5219, 30.5219, 30.5219, 30.5219, 30.5219, 30.5219, 30.5219, 30.5219, 30.5219, 30.5219
7.06861, 536, 564.702, 29.6712, 23.1948, -28.7018, 0, 29.6712, 29.6716, 29.6714, 564.701, 29.6712, 29.6712, 29.6712, 29.6712, 29.6712, 29.6712, 29.6712, 29.6712, 29.6712, 29.6712, 29.6712, 29.6712, 29.6712, 29.6712, 29.6712
7.07651, 522, 556.251, 28.8207, 22.891, -34.2509, 0, 28.8207, 28.821, 28.8209, 556.25, 28.8207, 28.8207, 28.8207, 28.8207, 28.8207, 28.8207, 28.8207, 28.8207, 28.8207, 28.8207, 28.8207, 28.8207, 28.8207, 28.8207, 28.8207
7.0844, 498, 543.12, 27.9757, 22.3607, -45.1196, 0, 27.9757, 27.976, 27.9759, 543.119, 27.9757, 27.9757, 27.9757, 27.9757, 27.9757, 27.9757, 27.9757, 27.9757, 27.9757, 27.9757, 27.9757, 27.9757, 27.9757, 27.9757, 27.9757
7.0923, 506, 525.659, 27.1424, 22.5389, -19.6592, 0, 27.1424, 27.1427, 27.1426, 525.659, 27.1424, 27.1424, 27.1424, 27.1424, 27.1424, 27.1424, 27.1424, 27.1424, 27.1424, 27.1424, 27.1424, 27.1424, 27.1424, 27.1424, 27.1424
7.1002, 464, 504.322, 26.3263, 21.587, -40.3225, 0, 26.3263, 26.3265, 26.3266, 504.322, 26.3263, 26.3263, 26.3263, 26.3263, 26.3263, 26.3263, 26.3263, 26.3263, 26.3263, 26.3263, 26.3263, 26.3263, 26.3263, 26.3263, 26.3263
7.1081, 372, 479.653, 25.5328, 19.3391, -107.653, 0, 25.5328, 25.5329, 25.533, 479.653, 25.5328, 25.5328, 25.5328, 25.5328, 25.5328, 25.5328, 25.5328, 25.5328, 25.5328, 25.5328, 25.5328, 25.5328, 25.5328, 25.5328, 25.5328
7.11599, 430, 452.26, 24.7666, 20.7846, -22.2603, 0, 24.7666, 24.7668, 24.7669, 452.26, 24.7666, 24.7666, 24.7666, 24.7666, 24.7666, 24.7666, 24.7666, 24.7666, 24.7666, 24.7666, 24.7666, 24.7666, 24.7666, 24.7666, 24.7666
7.12389, 360, 422.784, 24.0318, 19.0263, -62.7839, 0, 24.0318, 24.0319, 24.0321, 422.783, 24.0318, 24.0318, 24.0318, 24.0318, 24.0318, 24.0318, 24.0318, 24.0318, 24.0318, 24.0318, 24.0318, 24.0318, 24.0318, 24.0318, 24.0318
7.13179, 378, 391.891, 23.3318, 19.4936, -13.8905, 0, 23.3318, 23.3319, 23.3322, 391.89, 23.3318, 23.3318, 23.3318, 23.3318, 23.3318, 23.3318, 23.3318, 23.3318, 23.3318, 23.3318, 23.3318, 23.3318, 23.3318, 23.3318, 23.3318
7.13969, 322, 360.224, 22.669, 18, -38.2245, 0, 22.669, 22.6691, 22.6695, 360.224, 22.669, 22.669, 22.669, 22.669, 22.669, 22.669, 22.669, 22.669, 22.669, 22.669, 22.669, 22.669, 22.669, 22.669, 22.669
7.14759, 326, 328.397, 22.0448, 18.1108, -2.39734, 0, 22.0448, 22.0449, 22.0455, 328.397, 22.0448, 22.0448, 22.0448, 22.0448, 22.0448, 22.0448, 22.0448, 22.0448, 22.0448, 22.0448, 22.0448, 22.0448, 22.0448, 22.0448, 22.0448
7.15548, 296, 296.981, 21.4601, 17.2627, -0.980682, 0, 21.4601, 21.4601, 21.461, 296.98, 21.4601, 21.4601, 21.4601, 21.4601, 21.4601, 21.4601, 21.4601, 21.4601, 21.4601, 21.4601, 21.4601, 21.4601, 21.4601, 21.4601, 21.4601
7.16338, 238, 266.464, 20.9143, 15.4919, -28.4642, 0, 20.9143, 20.9144, 20.9156, 266.463, 20.9143, 20.9143, 20.9143, 20.9143, 20.9143, 20.9143, 20.9143, 20.9143, 20.9143, 20.9143, 20.9143, 20.9143, 20.9143, 20.9143, 20.9143
7.17128, 180, 237.277, 20.4068, 13.4907, -57.2768, 0, 20.4068, 20.4068, 20.4085, 237.275, 20.4068, 20.4068, 20.4068, 20.4068, 20.4068, 20.4068, 20.4068, 20.4068, 20.4068, 20.4068, 20.4068, 20.4068, 20.4068, 20.4068, 20.4068
7.17918, 206, 209.753, 19.9356, 14.4222, -3.7529, 0, 19.9356, 19.9357, 19.9379, 209.751, 19.9356, 19.9356, 19.9356, 19.9356, 19.9356, 19.9356, 19.9356, 19.9356, 19.9356, 19.9356, 19.9356, 19.9356, 19.9356, 19.9356, 19.9356
7.18708, 140, 184.144, 19.4985, 11.9164, -44.1438, 0, 19.4985, 19.4985, 19.5016, 184.141, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985
7.19497, 160, 160.628, 19.0927, 12.7279, -0.627945, 0, 19.0927, 19.0927, 19.0969, 160.624, 19.0927, 19.0927, 19.0927, 19.0927, 19.0927, 19.0927, 19.0927, 19.0927, 19.0927, 19.0927, 19.0927, 19.0927, 19.0927, 19.0927, 19.0927
7.20287, 140, 139.296, 18.7149, 11.9164, 0.703873, 0, 18.7149, 18.715, 18.7207, 139.29, 18.7149, 18.7149, 18.7149, 18.7149, 18.7149, 18.7149, 18.7149, 18.7149, 18.7149, 18.7149, 18.7149, 18.7149, 18.7149, 18.7149, 18.7149
7.21077, 106, 120.176, 18.3619, 10.3923, -14.1761, 0, 18.3619, 18.362, 18.3697, 120.168, 18.3619, 18.3619, 18.3619, 18.3619, 18.3619, 18.3619, 18.3619, 18.3619, 18.3619, 18.3619, 18.3619, 18.3619, 18.3619, 18.3619, 18.3619
7.21867, 90, 103.235, 18.0302, 9.59166, -13.2355, 0, 18.0302, 18.0302, 18.0406, 103.225, 18.0302, 18.0302, 18.0302, 18.0302, 18.0302, 18.0302, 18.0302, 18.0302, 18.0302, 18.0302, 18.0302, 18.0302, 18.0302, 18.0302, 18.0302
7.22656, 68, 88.389, 17.716, 8.3666, -20.389, 0, 17.716, 17.716, 17.7299, 88.3749, 17.716, 17.716, 17.716, 17.716, 17.716, 17.716, 17.716, 17.716, 17.716, 17.716, 17.716, 17.716, 17.716, 17.716, 17.716
7.23446, 60, 75.5197, 17.4159, 7.87401, -15.5197, 0, 17.4159, 17.416, 17.4343, 75.5013, 17.4159, 17.4159, 17.4159, 17.4159, 17.4159, 17.4159, 17.4159, 17.4159, 17.4159, 17.4159, 17.4159, 17.4159, 17.4159, 17.4159, 17.4159
7.24236, 62, 64.4768, 17.1262, 8, -2.47684, 0, 17.1262, 17.1263, 17.1503, 64.4527, 17.1262, 17.1262, 17.1262, 17.1262, 17.1262, 17.1262, 17.1262, 17.1262, 17.1262, 17.1262, 17.1262, 17.1262, 17.1262, 17.1262, 17.1262
7.25026, 46, 55.0953, 16.8436, 6.9282, -9.09526, 0, 16.8436, 16.8437, 16.8749, 55.0639, 16.8436, 16.8436, 16.8436, 16.8436, 16.8436, 16.8436, 16.8436, 16.8436, 16.8436, 16.8436, 16.8436, 16.8436, 16.8436, 16.8436, 16.8436
7.25816, 44, 47.2009, 16.5655, 6.78233, -3.20088, 0, 16.5655, 16.5656, 16.6058, 47.1605, 16.5655, 16.5655, 16.5655, 16.5655, 16.5655, 16.5655, 16.5655, 16.5655, 16.5655, 16.5655, 16.5655, 16.5655, 16.5655, 16.5655, 16.5655
7.26605, 34, 40.6164, 16.2892, 6, -6.61636, 0, 16.2892, 16.2893, 16.3407, 40.5649, 16.2892, 16.2892, 16.2892, 16.2892, 16.2892, 16.2892, 16.2892, 16.2892, 16.2892, 16.2892, 16.2892, 16.2892, 16.2892, 16.2892, 16.2892
7.27395, 16, 35.1706, 16.0127, 4.24264, -19.1706, 0, 16.0127, 16.0128, 16.0777, 35.1055, 16.0127, 16.0127, 16.0127, 16.0127, 16.0127, 16.0127, 16.0127, 16.0127, 16.0127, 16.0127, 16.0127, 16.0127, 16.0127, 16.0127, 16.0127
7.28185, 26, 30.7007, 15.7339, 5.2915, -4.70066, 0, 15.7339, 15.7339, 15.8153, 30.6191, 15.7339, 15.7339, 15.7339, 15.7339, 15.7339, 15.7339, 15.7339, 15.7339, 15.7339, 15.7339, 15.7339, 15.7339, 15.7339, 15.7339, 15.7339
7.28975, 28, 27.0559, 15.4509, 5.47723, 0.944054, 0, 15.4509, 15.451, 15.5521, 26.9547, 15.4509, 15.4509, 15.4509, 15.4509, 15.4509, 15.4509, 15.4509, 15.4509, 15.4509, 15.4509, 15.4509, 15.4509, 15.4509, 15.4509, 15.4509
7.29765, 22, 24.1005, 15.1626, 4.89898, -2.10045, 0, 15.1626, 15.1627, 15.2871, 23.9759, 15.1626, 15.1626, 15.1626, 15.1626, 15.1626, 15.1626, 15.1626, 15.1626, 15.1626, 15.1626, 15.1626, 15.1626, 15.1626, 15.1626, 15.1626
7.30554, 24, 22.0928, 15.2476, 5.09902, 1.90716, 0, 15.2476, 15.2477, 15.3994, 21.9409, 15.2476, 15.2476, 15.2476, 15.2476, 15.2476, 15.2476, 15.2476, 15.2476, 15.2476, 15.2476, 15.2476, 15.2476, 15.2476, 15.2476, 15.2476
7.31344, 18, 20.7071, 15.4842, 4.47214, -2.70705, 0, 15.4842, 15.4843, 15.6676, 20.5235, 15.4842, 15.4842, 15.4842, 15.4842, 15.4842, 15.4842, 15.4842, 15.4842, 15.4842, 15.4842, 15.4842, 15.4842, 15.4842, 15.4842, 15.4842
7.32134, 22, 19.6385, 15.6575, 4.89898, 2.36147, 0, 15.6575, 15.6576, 15.8771, 19.4188, 15.6575, 15.6575, 15.6575, 15.6575, 15.6575, 15.6575, 15.6575, 15.6575, 15.6575, 15.6575, 15.6575, 15.6575, 15.6575, 15.6575, 15.6575
7.32924, 14, 18.514, 15.4701, 4, -4.51397, 0, 15.4701, 15.4702, 15.7306, 18.2534, 15.4701, 15.4701, 15.4701, 15.4701, 15.4701, 15.4701, 15.4701, 15.4701, 15.4701, 15.4701, 15.4701, 15.4701, 15.4701, 15.4701, 15.4701
7.33713, 20, 17.6309, 15.2828, 4.69042, 2.3691, 0, 15.2828, 15.2828, 15.589, 17.3246, 15.2828, 15.2828, 15.2828, 15.2828, 15.2828, 15.2828, 15.2828, 15.2828, 15.2828, 15.2828, 15.2828, 15.2828, 15.2828, 15.2828, 15.2828
7.34503, 12, 16.9375, 15.0957, 3.74166, -4.93755, 0, 15.0957, 15.0958, 15.4524, 16.5808, 15.0957, 15.0957, 15.0957, 15.0957, 15.0957, 15.0957, 15.0957, 15.0957, 15.0957, 15.0957, 15.0957, 15.0957, 15.0957, 15.0957, 15.0957
7.35293, 24, 16.392, 14.9094, 5.09902, 7.60798, 0, 14.9094, 14.9095, 15.321, 15.9803, 14.9094, 14.9094, 14.9094, 14.9094, 14.9094, 14.9094, 14.9094, 14.9094, 14.9094, 14.9094, 14.9094, 14.9094, 14.9094, 14.9094, 14.9094
7.36083, 18, 15.9607, 14.7243, 4.47214, 2.03927, 0, 14.7243, 14.7243, 15.1949, 15.4899, 14.7243, 14.7243, 14.7243, 14.7243, 14.7243, 14.7243, 14.7243, 14.7243, 14.7243, 14.7243, 14.7243, 14.7243, 14.7243, 14.7243, 14.7243
7.36873, 4, 15.6165, 14.5402, 2.44949, -11.6165, 0, 14.5402, 14.5403, 15.0735, 15.083, 14.5402, 14.5402, 14.5402, 14.5402, 14.5402, 14.5402, 14.5402, 14.5402, 14.5402, 14.5402, 14.5402, 14.5402, 14.5402, 14.5403, 14.5402
7.37662, 8, 15.3376, 14.3571, 3.16228, -7.33759, 0, 14.3571, 14.3571, 14.9559, 14.7386, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3572, 14.3571
7.38452, 20, 15.1075, 14.1751, 4.69042, 4.89254, 0, 14.1751, 14.1752, 14.8414, 14.441, 14.1751, 14.1751, 14.1751, 14.1751, 14.1751, 14.1751, 14.1751, 14.1751, 14.1751, 14.1751, 14.1751, 14.1751, 14.1751, 14.1752, 14.1751
7.39242, 14, 14.9132, 13.9946, 4, -0.913191, 0, 13.9946, 13.9947, 14.7292, 14.1784, 13.9946, 13.9946, 13.9946, 13.9946, 13.9946, 13.9946, 13.9946, 13.9946, 13.9946, 13.9946, 13.9946, 13.9946, 13.9946, 13.9948, 13.9946
7.40032, 14, 14.7437, 13.8149, 4, -0.743663, 0, 13.8149, 13.815, 14.6174, 13.9408, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8151, 13.8149
7.40822, 14, 14.5911, 13.6364, 4, -0.59114, 0, 13.6364, 13.6364, 14.5052, 13.7219, 13.6364, 13.6364, 13.6364, 13.6364, 13.6364, 13.6364, 13.6364, 13.6364, 13.6364, 13.6364, 13.6364, 13.6364, 13.6364, 13.6367, 13.6364
7.41611, 16, 14.5739, 13.5836, 4.24264, 1.42615, 0, 13.5836, 13.5837, 14.5157, 13.6413, 13.5836, 13.5836, 13.5836, 13.5836, 13.5836, 13.5836, 13.5836, 13.5836, 13.5836, 13.5836, 13.5836, 13.5836, 13.5836, 13.584, 13.5836
7.42401, 16, 14.5605, 13.5304, 4.24264, 1.43946, 0, 13.5304, 13.5305, 14.5214, 13.569, 13.5304, 13.5304, 13.5304, 13.5304, 13.5304, 13.5304, 13.5304, 13.5304, 13.5304, 13.5304, 13.5304, 13.5304, 13.5304, 13.5309, 13.5304
7.43191, 12, 14.5477, 13.4774, 3.74166, -2.54771, 0, 13.4774, 13.4775, 14.5215, 13.5029, 13.4774, 13.4774, 13.4774, 13.4774, 13.4774, 13.4774, 13.4774, 13.4774, 13.4774, 13.4774, 13.4774, 13.4774, 13.4774, 13.478, 13.4774
7.43981, 18, 14.5327, 13.4249, 4.47214, 3.4673, 0, 13.4249, 13.425, 14.515, 13.4417, 13.4249, 13.4249, 13.4249, 13.4249, 13.4249, 13.4249, 13.4249, 13.4249, 13.4249, 13.4249, 13.4249, 13.4249, 13.4249, 13.4257, 13.4249
7.4477, 14, 14.5121, 13.372, 4, -0.512083, 0, 13.372, 13.3721, 14.5, 13.383, 13.372, 13.372, 13.372, 13.372, 13.372, 13.372, 13.372, 13.372, 13.372, 13.372, 13.372, 13.372, 13.372, 13.373, 13.372
7.4556, 16, 14.4844, 13.3193, 4.24264, 1.51556, 0, 13.3193, 13.3194, 14.476, 13.3264, 13.3193, 13.3193, 13.3193, 13.3193, 13.3193, 13.3193, 13.3193, 13.3193, 13.3193, 13.3193, 13.3193, 13.3193, 13.3193, 13.3206, 13.3193
7.4635, 28, 14.4488, 13.267, 5.47723, 13.5512, 0, 13.267, 13.2671, 14.4426, 13.2716, 13.267, 13.267, 13.267, 13.267, 13.267, 13.267, 13.267, 13.267, 13.267, 13.267, 13.267, 13.267, 13.267, 13.2686, 13.267
7.4714, 22, 14.4034, 13.2145, 4.89898, 7.59661, 0, 13.2145, 13.2146, 14.3985, 13.2174, 13.2145, 13.2145, 13.2145, 13.2145, 13.2145, 13.2145, 13.2145, 13.2145, 13.2145, 13.2145, 13.2145, 13.2145, 13.2145, 13.2164, 13.2145
