   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_311.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.33022, 10, 11.5159, 10.0053, 3.4641, -1.51594, 0, 10.0053, 10.0053, 10.1645, 10.0093, 10.0053, 10.0707, 10.0053, 10.0053, 10.0053, 10.0053, 10.0053, 10.0053, 10.0053, 11.2481, 10.0053, 10.0442, 10.0053
3.33809, 12, 11.5255, 10.0646, 3.74166, 0.474525, 0, 10.0646, 10.0646, 10.2239, 10.0687, 10.0647, 10.1314, 10.0646, 10.0646, 10.0646, 10.0646, 10.0646, 10.0646, 10.0646, 11.2441, 10.0646, 10.1158, 10.0646
3.34596, 10, 11.5416, 10.1214, 3.4641, -1.54158, 0, 10.1214, 10.1214, 10.2807, 10.1255, 10.1214, 10.1895, 10.1214, 10.1214, 10.1214, 10.1214, 10.1214, 10.1214, 10.1214, 11.2438, 10.1214, 10.1877, 10.1214
3.35382, 4, 11.5635, 10.1755, 2.44949, -7.56353, 0, 10.1755, 10.1755, 10.3348, 10.1795, 10.1755, 10.245, 10.1755, 10.1755, 10.1755, 10.1755, 10.1755, 10.1755, 10.1755, 11.2461, 10.1755, 10.26, 10.1755
3.36169, 14, 11.5907, 10.2267, 4, 2.40933, 0, 10.2267, 10.2268, 10.386, 10.2308, 10.2268, 10.2977, 10.2267, 10.2267, 10.2267, 10.2267, 10.2267, 10.2267, 10.2267, 11.2501, 10.2267, 10.3329, 10.2267
3.36956, 16, 11.6224, 10.2753, 4.24264, 4.37759, 0, 10.2753, 10.2753, 10.4346, 10.2794, 10.2753, 10.3477, 10.2753, 10.2753, 10.2753, 10.2753, 10.2753, 10.2753, 10.2753, 11.2551, 10.2753, 10.4068, 10.2753
3.37742, 8, 11.6582, 10.3213, 3.16228, -3.65823, 0, 10.3213, 10.3213, 10.4806, 10.3254, 10.3213, 10.3953, 10.3213, 10.3213, 10.3213, 10.3213, 10.3213, 10.3213, 10.3213, 11.2603, 10.3213, 10.4817, 10.3213
3.38529, 6, 11.6977, 10.365, 2.82843, -5.69767, 0, 10.365, 10.365, 10.5243, 10.3691, 10.365, 10.4409, 10.365, 10.365, 10.365, 10.365, 10.365, 10.365, 10.365, 11.2654, 10.365, 10.5579, 10.365
3.39316, 8, 11.7403, 10.4068, 3.16228, -3.74031, 0, 10.4069, 10.4069, 10.5661, 10.4109, 10.4069, 10.485, 10.4068, 10.4068, 10.4068, 10.4068, 10.4068, 10.4068, 10.4068, 11.2702, 10.4068, 10.6354, 10.4068
3.40102, 10, 11.7858, 10.4473, 3.4641, -1.78582, 0, 10.4473, 10.4473, 10.6066, 10.4514, 10.4473, 10.5283, 10.4473, 10.4473, 10.4473, 10.4473, 10.4473, 10.4473, 10.4473, 11.2745, 10.4473, 10.7142, 10.4473
3.40889, 10, 11.8339, 10.4869, 3.4641, -1.83395, 0, 10.4869, 10.4869, 10.6462, 10.491, 10.4869, 10.5718, 10.4869, 10.4869, 10.4869, 10.4869, 10.4869, 10.4869, 10.4869, 11.2786, 10.4869, 10.7939, 10.4869
3.41676, 8, 11.8846, 10.5262, 3.16228, -3.88456, 0, 10.5262, 10.5263, 10.6855, 10.5303, 10.5262, 10.6165, 10.5262, 10.5262, 10.5262, 10.5262, 10.5262, 10.5262, 10.5262, 11.2828, 10.5262, 10.8744, 10.5262
3.42462, 10, 11.9378, 10.5659, 3.4641, -1.9378, 0, 10.5659, 10.5659, 10.7252, 10.57, 10.5659, 10.6639, 10.5659, 10.5659, 10.5659, 10.5659, 10.5659, 10.5659, 10.5659, 11.2873, 10.5659, 10.955, 10.5659
3.43249, 12, 11.9942, 10.6065, 3.74166, 0.00584316, 0, 10.6065, 10.6065, 10.7658, 10.6106, 10.6065, 10.716, 10.6065, 10.6065, 10.6065, 10.6065, 10.6065, 10.6065, 10.6065, 11.2926, 10.6065, 11.035, 10.6065
3.44036, 4, 12.0547, 10.6485, 2.44949, -8.0547, 0, 10.6485, 10.6485, 10.8078, 10.6526, 10.6485, 10.7752, 10.6485, 10.6485, 10.6485, 10.6485, 10.6485, 10.6485, 10.6485, 11.2993, 10.6485, 11.1138, 10.6485
3.44822, 2, 12.1214, 10.6925, 2, -10.1214, 0, 10.6925, 10.6925, 10.8518, 10.6966, 10.6925, 10.8447, 10.6925, 10.6925, 10.6925, 10.6925, 10.6925, 10.6925, 10.6925, 11.3079, 10.6925, 11.1904, 10.6925
3.45609, 4, 12.1973, 10.7389, 2.44949, -8.19731, 0, 10.7389, 10.7389, 10.8982, 10.743, 10.7389, 10.9289, 10.7389, 10.7389, 10.7389, 10.7389, 10.7389, 10.7389, 10.7389, 11.3188, 10.7389, 11.2641, 10.7389
3.46396, 8, 12.2872, 10.788, 3.16228, -4.28722, 0, 10.788, 10.788, 10.9472, 10.792, 10.788, 11.0333, 10.788, 10.788, 10.788, 10.788, 10.788, 10.788, 10.788, 11.3324, 10.788, 11.334, 10.788
3.47182, 8, 12.3979, 10.84, 3.16228, -4.39791, 0, 10.84, 10.84, 10.9992, 10.844, 10.84, 11.1655, 10.84, 10.84, 10.84, 10.84, 10.84, 10.84, 10.84, 11.3492, 10.84, 11.3997, 10.84
3.47969, 6, 12.5387, 10.895, 2.82843, -6.53875, 0, 10.895, 10.895, 11.0543, 10.8991, 10.895, 11.3353, 10.895, 10.895, 10.895, 10.895, 10.895, 10.895, 10.895, 11.3695, 10.895, 11.4606, 10.895
3.48756, 4, 12.7222, 10.9532, 2.44949, -8.72225, 0, 10.9532, 10.9532, 11.1125, 10.9572, 10.9532, 11.5551, 10.9532, 10.9532, 10.9532, 10.9532, 10.9532, 10.9532, 10.9532, 11.3935, 10.9532, 11.5165, 10.9532
3.49542, 10, 12.9645, 11.0144, 3.4641, -2.96453, 0, 11.0144, 11.0144, 11.1737, 11.0185, 11.0144, 11.8409, 11.0144, 11.0144, 11.0144, 11.0144, 11.0144, 11.0144, 11.0144, 11.4213, 11.0144, 11.5677, 11.0144
3.50329, 8, 13.2857, 11.0785, 3.16228, -5.28575, 0, 11.0785, 11.0786, 11.2378, 11.0826, 11.0785, 12.2122, 11.0785, 11.0785, 11.0785, 11.0785, 11.0785, 11.0785, 11.0785, 11.453, 11.0785, 11.6143, 11.0785
3.51116, 10, 13.7104, 11.1454, 3.4641, -3.71035, 0, 11.1455, 11.1455, 11.3047, 11.1495, 11.1455, 12.6924, 11.1454, 11.1454, 11.1454, 11.1454, 11.1454, 11.1454, 11.1454, 11.4885, 11.1454, 11.6569, 11.1454
3.51902, 10, 14.2672, 11.2149, 3.4641, -4.26718, 0, 11.2149, 11.2149, 11.3742, 11.219, 11.2149, 13.3094, 11.2149, 11.2149, 11.2149, 11.2149, 11.2149, 11.2149, 11.2149, 11.5279, 11.2149, 11.6963, 11.2149
3.52689, 18, 14.989, 11.2867, 4.47214, 3.01104, 0, 11.2867, 11.2867, 11.446, 11.2908, 11.2867, 14.0945, 11.2867, 11.2867, 11.2867, 11.2867, 11.2867, 11.2867, 11.2867, 11.5709, 11.2867, 11.7335, 11.2867
3.53476, 24, 15.9117, 11.3606, 5.09902, 8.08826, 0, 11.3606, 11.3606, 11.5198, 11.3646, 11.3606, 15.0824, 11.3606, 11.3606, 11.3606, 11.3606, 11.3606, 11.3606, 11.3606, 11.6175, 11.3606, 11.7695, 11.3606
3.54262, 14, 17.0735, 11.4362, 4, -3.07354, 0, 11.4362, 11.4362, 11.5955, 11.4403, 11.4362, 16.3097, 11.4362, 11.4362, 11.4362, 11.4362, 11.4362, 11.4362, 11.4362, 11.6675, 11.4362, 11.8053, 11.4362
3.55049, 12, 18.5126, 11.5135, 3.74166, -6.51263, 0, 11.5135, 11.5135, 11.6727, 11.5175, 11.5135, 17.8135, 11.5135, 11.5135, 11.5135, 11.5135, 11.5135, 11.5135, 11.5135, 11.7207, 11.5135, 11.8419, 11.5135
3.55836, 22, 20.265, 11.592, 4.89898, 1.73501, 0, 11.592, 11.592, 11.7513, 11.5961, 11.592, 19.6284, 11.592, 11.592, 11.592, 11.592, 11.592, 11.592, 11.592, 11.7769, 11.592, 11.8803, 11.592
3.56622, 26, 22.3615, 11.6717, 5.2915, 3.6385, 0, 11.6717, 11.6718, 11.831, 11.6758, 11.6718, 21.7843, 11.6717, 11.6717, 11.6717, 11.6717, 11.6717, 11.6717, 11.6717, 11.836, 11.6717, 11.9213, 11.6717
3.57409, 26, 24.8246, 11.7524, 5.2915, 1.17545, 0, 11.7524, 11.7524, 11.9117, 11.7565, 11.7524, 24.3029, 11.7524, 11.7524, 11.7524, 11.7524, 11.7524, 11.7524, 11.7524, 11.8976, 11.7524, 11.9654, 11.7524
3.58196, 30, 27.665, 11.8339, 5.65685, 2.33503, 0, 11.8339, 11.8339, 11.9932, 11.838, 11.8339, 27.1944, 11.8339, 11.8339, 11.8339, 11.8339, 11.8339, 11.8339, 11.8339, 11.9616, 11.8339, 12.0132, 11.8339
3.58982, 38, 30.8778, 11.916, 6.32456, 7.12222, 0, 11.916, 11.916, 12.0753, 11.9201, 11.9161, 30.4535, 11.916, 11.916, 11.916, 11.916, 11.916, 11.916, 11.916, 12.028, 11.916, 12.065, 11.916
3.59769, 32, 34.44, 11.9987, 5.83095, -2.44005, 0, 11.9987, 11.9988, 12.158, 12.0028, 11.9988, 34.057, 11.9987, 11.9987, 11.9987, 11.9987, 11.9987, 11.9987, 11.9987, 12.0964, 11.9987, 12.1207, 11.9987
3.60556, 52, 38.3081, 12.0819, 7.34847, 13.6919, 0, 12.0819, 12.082, 12.2412, 12.086, 12.082, 37.9614, 12.0819, 12.0819, 12.0819, 12.0819, 12.0819, 12.0819, 12.0819, 12.1667, 12.0819, 12.1805, 12.0819
3.61342, 44, 42.4172, 12.1655, 6.78233, 1.58283, 0, 12.1656, 12.1656, 12.3248, 12.1696, 12.1656, 42.1019, 12.1655, 12.1655, 12.1655, 12.1655, 12.1655, 12.1655, 12.1656, 12.2388, 12.1655, 12.2441, 12.1655
3.62129, 56, 46.6808, 12.2495, 7.61577, 9.31925, 0, 12.2495, 12.2496, 12.4088, 12.2536, 12.2496, 46.3925, 12.2495, 12.2495, 12.2495, 12.2495, 12.2495, 12.2495, 12.2495, 12.3126, 12.2495, 12.3113, 12.2495
3.62916, 68, 50.9934, 12.3338, 8.3666, 17.0066, 0, 12.3338, 12.3339, 12.4931, 12.3379, 12.3339, 50.7281, 12.3338, 12.3338, 12.3338, 12.3338, 12.3338, 12.3338, 12.3338, 12.3878, 12.3338, 12.3817, 12.3338
3.63702, 70, 55.234, 12.4184, 8.48528, 14.766, 0, 12.4184, 12.4185, 12.5777, 12.4225, 12.4185, 54.9879, 12.4184, 12.4184, 12.4184, 12.4184, 12.4184, 12.4184, 12.4184, 12.4645, 12.4184, 12.4551, 12.4184
3.64489, 74, 59.2712, 12.5033, 8.7178, 14.7288, 0, 12.5033, 12.5033, 12.6626, 12.5074, 12.5034, 59.041, 12.5033, 12.5033, 12.5033, 12.5033, 12.5033, 12.5033, 12.5033, 12.5424, 12.5033, 12.531, 12.5033
3.65276, 64, 62.9702, 12.5885, 8.12404, 1.02983, 0, 12.5885, 12.5885, 12.7478, 12.5926, 12.5885, 62.7531, 12.5885, 12.5885, 12.5885, 12.5885, 12.5885, 12.5885, 12.5885, 12.6215, 12.5885, 12.6091, 12.5885
3.66062, 76, 66.1999, 12.6739, 8.83176, 9.80014, 0, 12.6739, 12.6739, 12.8332, 12.678, 12.6739, 65.9935, 12.6739, 12.6739, 12.6739, 12.6739, 12.6739, 12.6739, 12.6739, 12.7017, 12.6739, 12.689, 12.6739
3.66849, 78, 68.8408, 12.7595, 8.94427, 9.15925, 0, 12.7596, 12.7596, 12.9188, 12.7636, 12.7596, 68.6431, 12.7595, 12.7595, 12.7595, 12.7595, 12.7595, 12.7595, 12.7595, 12.7828, 12.7595, 12.7705, 12.7595
3.67636, 92, 70.7928, 12.8455, 9.69536, 21.2072, 0, 12.8455, 12.8455, 13.0047, 12.8495, 12.8455, 70.6021, 12.8455, 12.8455, 12.8455, 12.8455, 12.8455, 12.8455, 12.8455, 12.8649, 12.8455, 12.8533, 12.8455
3.68422, 70, 71.9812, 12.9316, 8.48528, -1.98124, 0, 12.9316, 12.9317, 13.0909, 12.9357, 12.9317, 71.7962, 12.9316, 12.9316, 12.9316, 12.9316, 12.9316, 12.9316, 12.9316, 12.9477, 12.9316, 12.9372, 12.9316
3.69209, 98, 72.3619, 13.018, 10, 25.6381, 0, 13.0181, 13.0181, 13.1773, 13.0221, 13.0181, 72.1813, 13.018, 13.018, 13.018, 13.018, 13.018, 13.018, 13.018, 13.0314, 13.018, 13.0219, 13.018
3.69996, 92, 71.9241, 13.1047, 9.69536, 20.0759, 0, 13.1047, 13.1047, 13.264, 13.1088, 13.1048, 71.747, 13.1047, 13.1047, 13.1047, 13.1047, 13.1047, 13.1047, 13.1047, 13.1157, 13.1047, 13.1074, 13.1047
3.70782, 76, 70.6909, 13.1917, 8.83176, 5.30911, 0, 13.1917, 13.1917, 13.3509, 13.1957, 13.1917, 70.5167, 13.1917, 13.1917, 13.1917, 13.1917, 13.1917, 13.1917, 13.1917, 13.2006, 13.1917, 13.1934, 13.1917
3.71569, 72, 68.7178, 13.2789, 8.60233, 3.28216, 0, 13.2789, 13.2789, 13.4381, 13.2829, 13.2789, 68.5459, 13.2789, 13.2789, 13.2789, 13.2789, 13.2789, 13.2789, 13.2789, 13.2862, 13.2789, 13.2801, 13.2789
3.72356, 84, 66.0888, 13.3663, 9.27362, 17.9112, 0, 13.3663, 13.3663, 13.5256, 13.3704, 13.3664, 65.9186, 13.3663, 13.3663, 13.3663, 13.3663, 13.3663, 13.3663, 13.3663, 13.3723, 13.3663, 13.3671, 13.3663
3.73142, 82, 62.9102, 13.4541, 9.16515, 19.0898, 0, 13.4541, 13.4541, 13.6133, 13.4581, 13.4541, 62.7415, 13.4541, 13.4541, 13.4541, 13.4541, 13.4541, 13.4541, 13.4541, 13.4589, 13.4541, 13.4546, 13.4541
3.73929, 50, 59.3044, 13.5421, 7.2111, -9.30439, 0, 13.5421, 13.5421, 13.7013, 13.5461, 13.5421, 59.1367, 13.5421, 13.5421, 13.5421, 13.5421, 13.5421, 13.5421, 13.5421, 13.5459, 13.5421, 13.5424, 13.5421
3.74716, 50, 55.402, 13.6303, 7.2111, -5.40202, 0, 13.6303, 13.6304, 13.7896, 13.6344, 13.6304, 55.2353, 13.6303, 13.6303, 13.6303, 13.6303, 13.6303, 13.6303, 13.6303, 13.6334, 13.6303, 13.6305, 13.6303
3.75502, 42, 51.3344, 13.7189, 6.63325, -9.33435, 0, 13.7189, 13.7189, 13.8782, 13.723, 13.719, 51.1683, 13.7189, 13.7189, 13.7189, 13.7189, 13.7189, 13.7189, 13.7189, 13.7214, 13.7189, 13.719, 13.7189
3.76289, 48, 47.2272, 13.8077, 7.07107, 0.772827, 0, 13.8078, 13.8078, 13.967, 13.8118, 13.8078, 47.0617, 13.8077, 13.8077, 13.8077, 13.8077, 13.8077, 13.8077, 13.8078, 13.8097, 13.8077, 13.8078, 13.8077
3.77076, 72, 43.1936, 13.8969, 8.60233, 28.8064, 0, 13.8969, 13.8969, 14.0562, 13.901, 13.8969, 43.0285, 13.8969, 13.8969, 13.8969, 13.8969, 13.8969, 13.8969, 13.8969, 13.8984, 13.8969, 13.8969, 13.8969
3.77862, 42, 39.3309, 13.9863, 6.63325, 2.66908, 0, 13.9863, 13.9863, 14.1456, 13.9904, 13.9864, 39.1662, 13.9863, 13.9863, 13.9863, 13.9863, 13.9863, 13.9863, 13.9863, 13.9875, 13.9863, 13.9864, 13.9863
3.78649, 32, 35.7175, 14.076, 5.83095, -3.71751, 0, 14.076, 14.076, 14.2353, 14.0801, 14.0761, 35.553, 14.076, 14.076, 14.076, 14.076, 14.076, 14.076, 14.076, 14.077, 14.076, 14.0761, 14.076
3.79436, 16, 32.4115, 14.166, 4.24264, -16.4115, 0, 14.166, 14.166, 14.3253, 14.1701, 14.1661, 32.2472, 14.166, 14.166, 14.166, 14.166, 14.166, 14.166, 14.166, 14.1668, 14.166, 14.1661, 14.166
3.80222, 30, 29.4509, 14.2563, 5.65685, 0.549114, 0, 14.2563, 14.2563, 14.4156, 14.2604, 14.2564, 29.2867, 14.2563, 14.2563, 14.2563, 14.2563, 14.2563, 14.2563, 14.2563, 14.2569, 14.2563, 14.2564, 14.2563
3.81009, 12, 26.8557, 14.3469, 3.74166, -14.8557, 0, 14.3469, 14.3469, 14.5062, 14.351, 14.347, 26.6916, 14.3469, 14.3469, 14.3469, 14.3469, 14.3469, 14.3469, 14.3469, 14.3474, 14.3469, 14.347, 14.3469
3.81796, 10, 24.6299, 14.4378, 3.4641, -14.6299, 0, 14.4378, 14.4378, 14.5971, 14.4419, 14.4379, 24.4659, 14.4378, 14.4378, 14.4378, 14.4378, 14.4378, 14.4378, 14.4378, 14.4381, 14.4378, 14.438, 14.4378
3.82582, 20, 22.7648, 14.529, 4.69042, -2.76483, 0, 14.529, 14.529, 14.6883, 14.5331, 14.529, 22.6007, 14.529, 14.529, 14.529, 14.529, 14.529, 14.529, 14.529, 14.5292, 14.529, 14.5293, 14.529
3.83369, 20, 21.2418, 14.6204, 4.69042, -1.24177, 0, 14.6204, 14.6205, 14.7797, 14.6246, 14.6205, 21.0776, 14.6204, 14.6204, 14.6204, 14.6204, 14.6204, 14.6204, 14.6204, 14.6206, 14.6204, 14.6209, 14.6204
3.84156, 14, 20.0359, 14.7122, 4, -6.03586, 0, 14.7122, 14.7122, 14.8715, 14.7164, 14.7122, 19.8715, 14.7122, 14.7122, 14.7122, 14.7122, 14.7122, 14.7122, 14.7122, 14.7123, 14.7122, 14.7128, 14.7122
3.84942, 18, 19.1185, 14.8041, 4.47214, -1.11852, 0, 14.8042, 14.8042, 14.9634, 14.8084, 14.8042, 18.9539, 14.8041, 14.8041, 14.8041, 14.8041, 14.8041, 14.8041, 14.8042, 14.8043, 14.8041, 14.805, 14.8041
3.85729, 16, 18.4601, 14.8964, 4.24264, -2.46006, 0, 14.8964, 14.8964, 15.0557, 14.9007, 14.8964, 18.295, 14.8964, 14.8964, 14.8964, 14.8964, 14.8964, 14.8964, 14.8964, 14.8965, 14.8964, 14.8976, 14.8964
3.86516, 16, 18.0313, 14.9888, 4.24264, -2.03135, 0, 14.9888, 14.9888, 15.1481, 14.9933, 14.9889, 17.8657, 14.9888, 14.9888, 14.9888, 14.9888, 14.9888, 14.9888, 14.9888, 14.9889, 14.9888, 14.9906, 14.9888
3.87302, 6, 17.8052, 15.0814, 2.82843, -11.8052, 0, 15.0814, 15.0814, 15.2407, 15.086, 15.0815, 17.6388, 15.0814, 15.0814, 15.0814, 15.0814, 15.0814, 15.0814, 15.0814, 15.0815, 15.0814, 15.0838, 15.0814
3.88089, 10, 17.757, 15.1742, 3.4641, -7.75703, 0, 15.1742, 15.1742, 15.3335, 15.179, 15.1742, 17.5896, 15.1742, 15.1742, 15.1742, 15.1742, 15.1742, 15.1742, 15.1742, 15.1742, 15.1742, 15.1774, 15.1742
3.88876, 10, 17.8648, 15.267, 3.4641, -7.86485, 0, 15.267, 15.267, 15.4263, 15.2721, 15.2671, 17.6961, 15.267, 15.267, 15.267, 15.267, 15.267, 15.267, 15.267, 15.267, 15.267, 15.2713, 15.267
3.89662, 4, 18.1092, 15.3598, 2.44949, -14.1092, 0, 15.3598, 15.3598, 15.5191, 15.3653, 15.3599, 17.9387, 15.3598, 15.3598, 15.3598, 15.3598, 15.3598, 15.3598, 15.3598, 15.3598, 15.3598, 15.3655, 15.3598
3.90449, 20, 18.4725, 15.4526, 4.69042, 1.52751, 0, 15.4526, 15.4526, 15.6119, 15.4585, 15.4527, 18.2999, 15.4526, 15.4526, 15.4526, 15.4526, 15.4526, 15.4526, 15.4526, 15.4526, 15.4526, 15.4599, 15.4526
3.91236, 12, 18.9383, 15.5452, 3.74166, -6.93832, 0, 15.5452, 15.5452, 15.7045, 15.5518, 15.5453, 18.763, 15.5452, 15.5452, 15.5452, 15.5452, 15.5452, 15.5452, 15.5452, 15.5452, 15.5452, 15.5545, 15.5452
3.92022, 12, 19.4907, 15.6376, 3.74166, -7.49066, 0, 15.6376, 15.6376, 15.7969, 15.645, 15.6377, 19.3121, 15.6376, 15.6376, 15.6376, 15.6376, 15.6376, 15.6376, 15.6376, 15.6376, 15.6376, 15.6493, 15.6376
3.92809, 10, 20.1132, 15.7297, 3.4641, -10.1132, 0, 15.7297, 15.7297, 15.889, 15.7382, 15.7298, 19.9307, 15.7297, 15.7297, 15.7297, 15.7297, 15.7297, 15.7297, 15.7297, 15.7297, 15.7297, 15.7442, 15.7297
3.93596, 16, 20.7887, 15.8213, 4.24264, -4.78873, 0, 15.8213, 15.8213, 15.9806, 15.8313, 15.8214, 20.6016, 15.8213, 15.8213, 15.8213, 15.8213, 15.8213, 15.8213, 15.8213, 15.8213, 15.8213, 15.8391, 15.8213
3.94382, 20, 21.4987, 15.9124, 4.69042, -1.49873, 0, 15.9124, 15.9124, 16.0717, 15.9242, 15.9125, 21.306, 15.9124, 15.9124, 15.9124, 15.9124, 15.9124, 15.9124, 15.9124, 15.9124, 15.9124, 15.9338, 15.9124
3.95169, 16, 22.2234, 16.0028, 4.24264, -6.22344, 0, 16.0028, 16.0028, 16.1621, 16.0171, 16.0029, 22.0243, 16.0028, 16.0028, 16.0028, 16.0028, 16.0028, 16.0028, 16.0028, 16.0028, 16.0028, 16.0283, 16.0028
3.95956, 14, 22.9421, 16.0925, 4, -8.9421, 0, 16.0925, 16.0925, 16.2518, 16.1099, 16.0926, 22.7354, 16.0925, 16.0925, 16.0925, 16.0925, 16.0925, 16.0925, 16.0925, 16.0925, 16.0925, 16.1224, 16.0925
3.96742, 20, 23.6333, 16.1814, 4.69042, -3.6333, 0, 16.1814, 16.1814, 16.3407, 16.2027, 16.1815, 23.4181, 16.1814, 16.1814, 16.1814, 16.1814, 16.1814, 16.1814, 16.1814, 16.1814, 16.1814, 16.216, 16.1814
3.97529, 18, 24.2758, 16.2694, 4.47214, -6.27579, 0, 16.2694, 16.2695, 16.4287, 16.2955, 16.2695, 24.0508, 16.2694, 16.2694, 16.2694, 16.2694, 16.2694, 16.2694, 16.2694, 16.2694, 16.2694, 16.3089, 16.2694
3.98316, 20, 24.8494, 16.3565, 4.69042, -4.84942, 0, 16.3565, 16.3566, 16.5158, 16.3887, 16.3566, 24.6134, 16.3565, 16.3565, 16.3565, 16.3565, 16.3565, 16.3565, 16.3565, 16.3565, 16.3565, 16.401, 16.3565
3.99102, 14, 25.3361, 16.4427, 4, -11.3361, 0, 16.4427, 16.4428, 16.602, 16.4822, 16.4428, 25.0879, 16.4427, 16.4427, 16.4427, 16.4427, 16.4427, 16.4427, 16.4427, 16.4427, 16.4427, 16.4921, 16.4427
3.99889, 28, 25.7209, 16.528, 5.47723, 2.27913, 0, 16.528, 16.528, 16.6873, 16.5765, 16.5281, 25.4589, 16.528, 16.528, 16.528, 16.528, 16.528, 16.528, 16.528, 16.528, 16.528, 16.5821, 16.528
4.00676, 20, 25.9924, 16.6124, 4.69042, -5.99236, 0, 16.6124, 16.6124, 16.7717, 16.6717, 16.6125, 25.7152, 16.6124, 16.6124, 16.6124, 16.6124, 16.6124, 16.6124, 16.6124, 16.6124, 16.6124, 16.6709, 16.6124
4.01462, 18, 26.144, 16.696, 4.47214, -8.14396, 0, 16.696, 16.696, 16.8553, 16.7681, 16.6961, 25.8502, 16.696, 16.696, 16.696, 16.696, 16.696, 16.696, 16.696, 16.696, 16.696, 16.7583, 16.696
4.02249, 26, 26.1739, 16.7789, 5.2915, -0.173872, 0, 16.7789, 16.779, 16.9382, 16.8659, 16.779, 25.8619, 16.7789, 16.7789, 16.7789, 16.7789, 16.7789, 16.7789, 16.7789, 16.7789, 16.7789, 16.8445, 16.7789
4.03036, 24, 26.0853, 16.8613, 5.09902, -2.08525, 0, 16.8613, 16.8613, 17.0206, 16.9655, 16.8614, 25.7536, 16.8613, 16.8613, 16.8613, 16.8613, 16.8613, 16.8613, 16.8613, 16.8613, 16.8613, 16.9293, 16.8613
4.03822, 14, 25.886, 16.9432, 4, -11.886, 0, 16.9432, 16.9432, 17.1025, 17.0671, 16.9433, 25.5331, 16.9432, 16.9432, 16.9432, 16.9432, 16.9432, 16.9432, 16.9432, 16.9432, 16.9432, 17.0128, 16.9432
4.04609, 22, 25.588, 17.0248, 4.89898, -3.58802, 0, 17.0248, 17.0248, 17.1841, 17.1707, 17.0249, 25.2125, 17.0248, 17.0248, 17.0248, 17.0248, 17.0248, 17.0248, 17.0248, 17.0248, 17.0248, 17.0951, 17.0248
4.05396, 28, 25.2068, 17.1063, 5.47723, 2.79323, 0, 17.1063, 17.1064, 17.2656, 17.2764, 17.1064, 24.8073, 17.1063, 17.1063, 17.1063, 17.1063, 17.1063, 17.1063, 17.1063, 17.1063, 17.1063, 17.1764, 17.1063
4.06182, 30, 24.7599, 17.1879, 5.65685, 5.24011, 0, 17.1879, 17.1879, 17.3472, 17.3842, 17.188, 24.3353, 17.1879, 17.1879, 17.1879, 17.1879, 17.1879, 17.1879, 17.1879, 17.1879, 17.1879, 17.2568, 17.1879
4.06969, 24, 24.2663, 17.2697, 5.09902, -0.266338, 0, 17.2697, 17.2697, 17.429, 17.4938, 17.2698, 23.816, 17.2697, 17.2697, 17.2697, 17.2697, 17.2697, 17.2697, 17.2697, 17.2697, 17.2697, 17.3365, 17.2697
4.07756, 20, 23.7453, 17.3518, 4.69042, -3.74525, 0, 17.3518, 17.3518, 17.5111, 17.605, 17.3519, 23.2687, 17.3518, 17.3518, 17.3518, 17.3518, 17.3518, 17.3518, 17.3518, 17.3518, 17.3518, 17.4158, 17.3518
4.08542, 14, 23.2149, 17.4344, 4, -9.21485, 0, 17.4344, 17.4344, 17.5937, 17.7172, 17.4345, 22.7122, 17.4344, 17.4344, 17.4344, 17.4344, 17.4344, 17.4344, 17.4344, 17.4344, 17.4344, 17.4948, 17.4344
4.09329, 14, 22.6918, 17.5176, 4, -8.69181, 0, 17.5176, 17.5177, 17.6769, 17.8299, 17.5177, 22.1638, 17.5176, 17.5176, 17.5176, 17.5176, 17.5176, 17.5176, 17.5176, 17.5176, 17.5176, 17.574, 17.5176
4.10116, 16, 22.1903, 17.6015, 4.24264, -6.19032, 0, 17.6016, 17.6016, 17.7608, 17.9424, 17.6017, 21.6382, 17.6015, 17.6015, 17.6015, 17.6015, 17.6015, 17.6015, 17.6015, 17.6015, 17.6015, 17.6534, 17.6015
4.10902, 16, 21.7218, 17.6862, 4.24264, -5.72181, 0, 17.6862, 17.6862, 17.8455, 18.0539, 17.6863, 21.1476, 17.6862, 17.6862, 17.6862, 17.6862, 17.6862, 17.6862, 17.6862, 17.6862, 17.6862, 17.7333, 17.6862
4.11689, 20, 21.2948, 17.7717, 4.69042, -1.29485, 0, 17.7717, 17.7717, 17.931, 18.1636, 17.7718, 20.7013, 17.7717, 17.7717, 17.7717, 17.7717, 17.7717, 17.7717, 17.7717, 17.7717, 17.7717, 17.8139, 17.7717
4.12476, 22, 20.9149, 17.858, 4.89898, 1.08514, 0, 17.858, 17.858, 18.0172, 18.2707, 17.8581, 20.3053, 17.858, 17.858, 17.858, 17.858, 17.858, 17.858, 17.858, 17.858, 17.858, 17.8954, 17.858
