   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_284.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.6174, 2, 0.887379, 0.887377, 2, 1.11262, 0, 0.887377, 0.887377, 0.887377, 0.887377, 0.887377, 0.887377, 0.887377, 0.887377, 0.887377, 0.887377, 0.887377, 0.887377, 0.887377, 0.887379, 0.887377, 0.887377, 0.887378, 0.887377
14.6253, 2, 0.886725, 0.886723, 2, 1.11328, 0, 0.886723, 0.886723, 0.886723, 0.886723, 0.886723, 0.886723, 0.886723, 0.886723, 0.886723, 0.886723, 0.886723, 0.886723, 0.886723, 0.886724, 0.886723, 0.886723, 0.886724, 0.886723
14.6331, 2, 0.884624, 0.884622, 2, 1.11538, 0, 0.884622, 0.884622, 0.884622, 0.884622, 0.884622, 0.884622, 0.884622, 0.884622, 0.884622, 0.884622, 0.884622, 0.884622, 0.884622, 0.884623, 0.884622, 0.884622, 0.884622, 0.884622
14.641, 0, 0.88149, 0.881489, 1.41421, -0.88149, 0, 0.881489, 0.881489, 0.881489, 0.881489, 0.881489, 0.881489, 0.881489, 0.881489, 0.881489, 0.881489, 0.881489, 0.881489, 0.881489, 0.88149, 0.881489, 0.881489, 0.881489, 0.881489
14.6489, 0, 0.87769, 0.877688, 1.41421, -0.87769, 0, 0.877688, 0.877688, 0.877688, 0.877688, 0.877688, 0.877688, 0.877688, 0.877688, 0.877688, 0.877688, 0.877688, 0.877688, 0.877688, 0.877689, 0.877688, 0.877688, 0.877688, 0.877688
14.6568, 4, 0.873484, 0.873483, 2.44949, 3.12652, 0, 0.873483, 0.873483, 0.873483, 0.873483, 0.873483, 0.873483, 0.873483, 0.873483, 0.873483, 0.873483, 0.873483, 0.873483, 0.873483, 0.873484, 0.873483, 0.873483, 0.873483, 0.873483
14.6646, 2, 0.868123, 0.868122, 2, 1.13188, 0, 0.868122, 0.868122, 0.868122, 0.868122, 0.868122, 0.868122, 0.868122, 0.868122, 0.868122, 0.868122, 0.868122, 0.868122, 0.868122, 0.868123, 0.868122, 0.868122, 0.868122, 0.868122
14.6725, 2, 0.861718, 0.861717, 2, 1.13828, 0, 0.861717, 0.861717, 0.861717, 0.861717, 0.861717, 0.861717, 0.861717, 0.861717, 0.861717, 0.861717, 0.861717, 0.861717, 0.861717, 0.861718, 0.861717, 0.861717, 0.861717, 0.861717
14.6804, 4, 0.854318, 0.854317, 2.44949, 3.14568, 0, 0.854317, 0.854317, 0.854317, 0.854317, 0.854317, 0.854317, 0.854317, 0.854317, 0.854317, 0.854317, 0.854317, 0.854317, 0.854317, 0.854318, 0.854317, 0.854317, 0.854317, 0.854317
14.6882, 2, 0.8462, 0.846198, 2, 1.1538, 0, 0.846198, 0.846198, 0.846198, 0.846198, 0.846198, 0.846198, 0.846198, 0.846198, 0.846198, 0.846198, 0.846198, 0.846198, 0.846198, 0.8462, 0.846198, 0.846198, 0.846198, 0.846198
14.6961, 4, 0.837746, 0.837745, 2.44949, 3.16225, 0, 0.837745, 0.837745, 0.837745, 0.837745, 0.837745, 0.837745, 0.837745, 0.837745, 0.837745, 0.837745, 0.837745, 0.837745, 0.837745, 0.837746, 0.837745, 0.837745, 0.837745, 0.837745
14.704, 0, 0.829334, 0.829333, 1.41421, -0.829334, 0, 0.829333, 0.829333, 0.829333, 0.829333, 0.829333, 0.829333, 0.829333, 0.829333, 0.829333, 0.829333, 0.829333, 0.829333, 0.829333, 0.829334, 0.829333, 0.829333, 0.829333, 0.829333
14.7119, 2, 0.822224, 0.822223, 2, 1.17778, 0, 0.822223, 0.822223, 0.822223, 0.822223, 0.822223, 0.822223, 0.822223, 0.822223, 0.822223, 0.822223, 0.822223, 0.822223, 0.822223, 0.822224, 0.822223, 0.822223, 0.822223, 0.822223
14.7197, 0, 0.81378, 0.813779, 1.41421, -0.81378, 0, 0.813779, 0.813779, 0.813779, 0.813779, 0.813779, 0.813779, 0.813779, 0.813779, 0.813779, 0.813779, 0.813779, 0.813779, 0.813779, 0.81378, 0.813779, 0.813779, 0.813779, 0.813779
14.7276, 2, 0.804182, 0.804181, 2, 1.19582, 0, 0.804181, 0.804181, 0.804181, 0.804181, 0.804181, 0.804181, 0.804181, 0.804181, 0.804181, 0.804181, 0.804181, 0.804181, 0.804181, 0.804182, 0.804181, 0.804181, 0.804181, 0.804181
14.7355, 0, 0.794045, 0.794044, 1.41421, -0.794045, 0, 0.794044, 0.794044, 0.794044, 0.794044, 0.794044, 0.794044, 0.794044, 0.794044, 0.794044, 0.794044, 0.794044, 0.794044, 0.794044, 0.794045, 0.794044, 0.794044, 0.794044, 0.794044
14.7433, 4, 0.783973, 0.783972, 2.44949, 3.21603, 0, 0.783972, 0.783972, 0.783972, 0.783972, 0.783972, 0.783972, 0.783972, 0.783972, 0.783972, 0.783972, 0.783972, 0.783972, 0.783972, 0.783973, 0.783972, 0.783972, 0.783972, 0.783972
14.7512, 6, 0.777524, 0.777523, 2.82843, 5.22248, 0, 0.777523, 0.777523, 0.777523, 0.777523, 0.777523, 0.777523, 0.777523, 0.777523, 0.777523, 0.777523, 0.777523, 0.777523, 0.777523, 0.777524, 0.777523, 0.777523, 0.777523, 0.777523
14.7591, 2, 0.769211, 0.76921, 2, 1.23079, 0, 0.76921, 0.76921, 0.76921, 0.76921, 0.76921, 0.76921, 0.76921, 0.76921, 0.76921, 0.76921, 0.76921, 0.76921, 0.76921, 0.769211, 0.76921, 0.76921, 0.76921, 0.76921
14.767, 2, 0.759289, 0.759287, 2, 1.24071, 0, 0.759287, 0.759287, 0.759287, 0.759287, 0.759287, 0.759287, 0.759287, 0.759287, 0.759287, 0.759287, 0.759287, 0.759287, 0.759287, 0.759289, 0.759287, 0.759287, 0.759287, 0.759287
14.7748, 2, 0.74861, 0.748608, 2, 1.25139, 0, 0.748608, 0.748608, 0.748608, 0.748608, 0.748608, 0.748608, 0.748608, 0.748608, 0.748608, 0.748608, 0.748608, 0.748608, 0.748608, 0.74861, 0.748608, 0.748608, 0.748608, 0.748608
14.7827, 2, 0.738006, 0.738005, 2, 1.26199, 0, 0.738005, 0.738005, 0.738005, 0.738005, 0.738005, 0.738005, 0.738005, 0.738005, 0.738005, 0.738005, 0.738005, 0.738005, 0.738005, 0.738006, 0.738005, 0.738005, 0.738005, 0.738005
14.7906, 0, 0.732294, 0.732293, 1.41421, -0.732294, 0, 0.732293, 0.732293, 0.732293, 0.732293, 0.732293, 0.732293, 0.732293, 0.732293, 0.732293, 0.732293, 0.732293, 0.732293, 0.732293, 0.732294, 0.732293, 0.732293, 0.732293, 0.732293
14.7985, 2, 0.724416, 0.724415, 2, 1.27558, 0, 0.724415, 0.724415, 0.724415, 0.724415, 0.724415, 0.724415, 0.724415, 0.724415, 0.724415, 0.724415, 0.724415, 0.724415, 0.724415, 0.724416, 0.724415, 0.724415, 0.724415, 0.724415
14.8063, 2, 0.714653, 0.714652, 2, 1.28535, 0, 0.714652, 0.714652, 0.714652, 0.714652, 0.714652, 0.714652, 0.714652, 0.714652, 0.714652, 0.714652, 0.714652, 0.714652, 0.714652, 0.714653, 0.714652, 0.714652, 0.714652, 0.714652
14.8142, 0, 0.704, 0.703999, 1.41421, -0.704, 0, 0.703999, 0.703999, 0.703999, 0.703999, 0.703999, 0.703999, 0.703999, 0.703999, 0.703999, 0.703999, 0.703999, 0.703999, 0.703999, 0.704, 0.703999, 0.703999, 0.703999, 0.703999
14.8221, 2, 0.693427, 0.693426, 2, 1.30657, 0, 0.693426, 0.693426, 0.693426, 0.693426, 0.693426, 0.693426, 0.693426, 0.693426, 0.693426, 0.693426, 0.693426, 0.693426, 0.693426, 0.693427, 0.693426, 0.693426, 0.693426, 0.693426
14.8299, 2, 0.687951, 0.68795, 2, 1.31205, 0, 0.68795, 0.68795, 0.68795, 0.68795, 0.68795, 0.68795, 0.68795, 0.68795, 0.68795, 0.68795, 0.68795, 0.68795, 0.68795, 0.687951, 0.68795, 0.68795, 0.68795, 0.68795
14.8378, 2, 0.680128, 0.680127, 2, 1.31987, 0, 0.680127, 0.680127, 0.680127, 0.680127, 0.680127, 0.680127, 0.680127, 0.680127, 0.680127, 0.680127, 0.680127, 0.680127, 0.680127, 0.680128, 0.680127, 0.680127, 0.680127, 0.680127
14.8457, 6, 0.670256, 0.670255, 2.82843, 5.32974, 0, 0.670255, 0.670255, 0.670255, 0.670255, 0.670255, 0.670255, 0.670255, 0.670255, 0.670255, 0.670255, 0.670255, 0.670255, 0.670255, 0.670256, 0.670255, 0.670255, 0.670255, 0.670255
14.8536, 0, 0.659418, 0.659417, 1.41421, -0.659418, 0, 0.659417, 0.659417, 0.659417, 0.659417, 0.659417, 0.659417, 0.659417, 0.659417, 0.659417, 0.659417, 0.659417, 0.659417, 0.659417, 0.659418, 0.659417, 0.659417, 0.659417, 0.659417
14.8614, 0, 0.648668, 0.648667, 1.41421, -0.648668, 0, 0.648667, 0.648667, 0.648667, 0.648667, 0.648667, 0.648667, 0.648667, 0.648667, 0.648667, 0.648667, 0.648667, 0.648667, 0.648667, 0.648668, 0.648667, 0.648667, 0.648667, 0.648667
14.8693, 0, 0.643808, 0.643806, 1.41421, -0.643808, 0, 0.643806, 0.643806, 0.643806, 0.643806, 0.643806, 0.643806, 0.643806, 0.643806, 0.643806, 0.643806, 0.643806, 0.643806, 0.643806, 0.643808, 0.643806, 0.643806, 0.643806, 0.643806
14.8772, 2, 0.636386, 0.636385, 2, 1.36361, 0, 0.636385, 0.636385, 0.636385, 0.636385, 0.636385, 0.636385, 0.636385, 0.636385, 0.636385, 0.636385, 0.636385, 0.636385, 0.636385, 0.636386, 0.636385, 0.636385, 0.636385, 0.636385
14.8851, 2, 0.62673, 0.626729, 2, 1.37327, 0, 0.626729, 0.626729, 0.626729, 0.626729, 0.626729, 0.626729, 0.626729, 0.626729, 0.626729, 0.626729, 0.626729, 0.626729, 0.626729, 0.62673, 0.626729, 0.626729, 0.626729, 0.626729
14.8929, 0, 0.61602, 0.616019, 1.41421, -0.61602, 0, 0.616019, 0.616019, 0.616019, 0.616019, 0.616019, 0.616019, 0.616019, 0.616019, 0.616019, 0.616019, 0.616019, 0.616019, 0.616019, 0.61602, 0.616019, 0.616019, 0.616019, 0.616019
14.9008, 0, 0.605403, 0.605402, 1.41421, -0.605403, 0, 0.605402, 0.605402, 0.605402, 0.605402, 0.605402, 0.605402, 0.605402, 0.605402, 0.605402, 0.605402, 0.605402, 0.605402, 0.605402, 0.605403, 0.605402, 0.605402, 0.605402, 0.605402
14.9087, 0, 0.600875, 0.600874, 1.41421, -0.600875, 0, 0.600874, 0.600874, 0.600874, 0.600874, 0.600874, 0.600874, 0.600874, 0.600874, 0.600874, 0.600874, 0.600874, 0.600874, 0.600874, 0.600875, 0.600874, 0.600874, 0.600874, 0.600874
14.9165, 2, 0.593598, 0.593597, 2, 1.4064, 0, 0.593597, 0.593597, 0.593597, 0.593597, 0.593597, 0.593597, 0.593597, 0.593597, 0.593597, 0.593597, 0.593597, 0.593597, 0.593597, 0.593598, 0.593597, 0.593597, 0.593597, 0.593597
14.9244, 0, 0.583913, 0.583912, 1.41421, -0.583913, 0, 0.583912, 0.583912, 0.583912, 0.583912, 0.583912, 0.583912, 0.583912, 0.583912, 0.583912, 0.583912, 0.583912, 0.583912, 0.583912, 0.583913, 0.583912, 0.583912, 0.583912, 0.583912
14.9323, 2, 0.573095, 0.573093, 2, 1.42691, 0, 0.573093, 0.573093, 0.573093, 0.573093, 0.573093, 0.573093, 0.573093, 0.573093, 0.573093, 0.573093, 0.573093, 0.573093, 0.573093, 0.573095, 0.573093, 0.573093, 0.573093, 0.573093
14.9402, 2, 0.562377, 0.562376, 2, 1.43762, 0, 0.562376, 0.562376, 0.562376, 0.562376, 0.562376, 0.562376, 0.562376, 0.562376, 0.562376, 0.562376, 0.562376, 0.562376, 0.562376, 0.562377, 0.562376, 0.562376, 0.562376, 0.562376
14.948, 2, 0.558485, 0.558484, 2, 1.44151, 0, 0.558484, 0.558484, 0.558484, 0.558484, 0.558484, 0.558484, 0.558484, 0.558484, 0.558484, 0.558484, 0.558484, 0.558484, 0.558484, 0.558485, 0.558484, 0.558484, 0.558484, 0.558484
14.9559, 0, 0.55163, 0.551629, 1.41421, -0.55163, 0, 0.551629, 0.551629, 0.551629, 0.551629, 0.551629, 0.551629, 0.551629, 0.551629, 0.551629, 0.551629, 0.551629, 0.551629, 0.551629, 0.55163, 0.551629, 0.551629, 0.551629, 0.551629
14.9638, 0, 0.542179, 0.542178, 1.41421, -0.542179, 0, 0.542178, 0.542178, 0.542178, 0.542178, 0.542178, 0.542178, 0.542178, 0.542178, 0.542178, 0.542178, 0.542178, 0.542178, 0.542178, 0.542179, 0.542178, 0.542178, 0.542178, 0.542178
14.9717, 0, 0.531505, 0.531504, 1.41421, -0.531505, 0, 0.531504, 0.531504, 0.531504, 0.531504, 0.531504, 0.531504, 0.531504, 0.531504, 0.531504, 0.531504, 0.531504, 0.531504, 0.531504, 0.531505, 0.531504, 0.531504, 0.531504, 0.531504
14.9795, 2, 0.520937, 0.520936, 2, 1.47906, 0, 0.520936, 0.520936, 0.520936, 0.520936, 0.520936, 0.520936, 0.520936, 0.520936, 0.520936, 0.520936, 0.520936, 0.520936, 0.520936, 0.520937, 0.520936, 0.520936, 0.520936, 0.520936
14.9874, 4, 0.517465, 0.517464, 2.44949, 3.48253, 0, 0.517464, 0.517464, 0.517464, 0.517464, 0.517464, 0.517464, 0.517464, 0.517464, 0.517464, 0.517464, 0.517464, 0.517464, 0.517464, 0.517465, 0.517464, 0.517464, 0.517464, 0.517464
14.9953, 4, 0.510837, 0.510836, 2.44949, 3.48916, 0, 0.510836, 0.510836, 0.510836, 0.510836, 0.510836, 0.510836, 0.510836, 0.510836, 0.510836, 0.510836, 0.510836, 0.510836, 0.510836, 0.510837, 0.510836, 0.510836, 0.510836, 0.510836
15.0031, 2, 0.501435, 0.501434, 2, 1.49856, 0, 0.501434, 0.501434, 0.501434, 0.501434, 0.501434, 0.501434, 0.501434, 0.501434, 0.501434, 0.501434, 0.501434, 0.501434, 0.501434, 0.501435, 0.501434, 0.501434, 0.501434, 0.501434
15.011, 8, 0.490728, 0.490727, 3.16228, 7.50927, 0, 0.490727, 0.490727, 0.490727, 0.490727, 0.490727, 0.490727, 0.490727, 0.490727, 0.490727, 0.490727, 0.490727, 0.490727, 0.490727, 0.490728, 0.490727, 0.490727, 0.490727, 0.490727
15.0189, 0, 0.480136, 0.480135, 1.41421, -0.480136, 0, 0.480135, 0.480135, 0.480135, 0.480135, 0.480135, 0.480135, 0.480135, 0.480135, 0.480135, 0.480135, 0.480135, 0.480135, 0.480135, 0.480136, 0.480135, 0.480135, 0.480135, 0.480135
15.0268, 4, 0.477321, 0.47732, 2.44949, 3.52268, 0, 0.47732, 0.47732, 0.47732, 0.47732, 0.47732, 0.47732, 0.47732, 0.47732, 0.47732, 0.47732, 0.47732, 0.47732, 0.47732, 0.477321, 0.47732, 0.47732, 0.47732, 0.47732
15.0346, 2, 0.471125, 0.471124, 2, 1.52888, 0, 0.471124, 0.471124, 0.471124, 0.471124, 0.471124, 0.471124, 0.471124, 0.471124, 0.471124, 0.471124, 0.471124, 0.471124, 0.471124, 0.471125, 0.471124, 0.471124, 0.471124, 0.471124
15.0425, 0, 0.46197, 0.461969, 1.41421, -0.46197, 0, 0.461969, 0.461969, 0.461969, 0.461969, 0.461969, 0.461969, 0.461969, 0.461969, 0.461969, 0.461969, 0.461969, 0.461969, 0.461969, 0.46197, 0.461969, 0.461969, 0.461969, 0.461969
15.0504, 4, 0.451424, 0.451422, 2.44949, 3.54858, 0, 0.451422, 0.451422, 0.451422, 0.451422, 0.451422, 0.451422, 0.451422, 0.451422, 0.451422, 0.451422, 0.451422, 0.451422, 0.451422, 0.451424, 0.451422, 0.451422, 0.451422, 0.451422
15.0582, 0, 0.440999, 0.440998, 1.41421, -0.440999, 0, 0.440998, 0.440998, 0.440998, 0.440998, 0.440998, 0.440998, 0.440998, 0.440998, 0.440998, 0.440998, 0.440998, 0.440998, 0.440998, 0.440999, 0.440998, 0.440998, 0.440998, 0.440998
15.0661, 8, 0.438677, 0.438676, 3.16228, 7.56132, 0, 0.438676, 0.438676, 0.438676, 0.438676, 0.438676, 0.438676, 0.438676, 0.438676, 0.438676, 0.438676, 0.438676, 0.438676, 0.438676, 0.438677, 0.438676, 0.438676, 0.438676, 0.438676
15.074, 4, 0.432774, 0.432773, 2.44949, 3.56723, 0, 0.432773, 0.432773, 0.432773, 0.432773, 0.432773, 0.432773, 0.432773, 0.432773, 0.432773, 0.432773, 0.432773, 0.432773, 0.432773, 0.432774, 0.432773, 0.432773, 0.432773, 0.432773
15.0819, 0, 0.42374, 0.423738, 1.41421, -0.42374, 0, 0.423738, 0.423738, 0.423738, 0.423738, 0.423738, 0.423738, 0.423738, 0.423738, 0.423738, 0.423738, 0.423738, 0.423738, 0.423738, 0.42374, 0.423738, 0.423738, 0.423738, 0.423738
15.0897, 0, 0.413237, 0.413236, 1.41421, -0.413237, 0, 0.413236, 0.413236, 0.413236, 0.413236, 0.413236, 0.413236, 0.413236, 0.413236, 0.413236, 0.413236, 0.413236, 0.413236, 0.413236, 0.413237, 0.413236, 0.413236, 0.413236, 0.413236
15.0976, 2, 0.402866, 0.402865, 2, 1.59713, 0, 0.402865, 0.402865, 0.402865, 0.402865, 0.402865, 0.402865, 0.402865, 0.402865, 0.402865, 0.402865, 0.402865, 0.402865, 0.402865, 0.402866, 0.402865, 0.402865, 0.402865, 0.402865
15.1055, 2, 0.401166, 0.401165, 2, 1.59883, 0, 0.401165, 0.401165, 0.401165, 0.401165, 0.401165, 0.401165, 0.401165, 0.401165, 0.401165, 0.401165, 0.401165, 0.401165, 0.401165, 0.401166, 0.401165, 0.401165, 0.401165, 0.401165
15.1134, 0, 0.395694, 0.395693, 1.41421, -0.395694, 0, 0.395693, 0.395693, 0.395693, 0.395693, 0.395693, 0.395693, 0.395693, 0.395693, 0.395693, 0.395693, 0.395693, 0.395693, 0.395693, 0.395694, 0.395693, 0.395693, 0.395693, 0.395693
15.1212, 0, 0.38693, 0.386929, 1.41421, -0.38693, 0, 0.386929, 0.386929, 0.386929, 0.386929, 0.386929, 0.386929, 0.386929, 0.386929, 0.386929, 0.386929, 0.386929, 0.386929, 0.386929, 0.38693, 0.386929, 0.386929, 0.386929, 0.386929
15.1291, 2, 0.376623, 0.376622, 2, 1.62338, 0, 0.376622, 0.376622, 0.376622, 0.376622, 0.376622, 0.376622, 0.376622, 0.376622, 0.376622, 0.376622, 0.376622, 0.376622, 0.376622, 0.376623, 0.376622, 0.376622, 0.376622, 0.376622
15.137, 6, 0.366456, 0.366455, 2.82843, 5.63354, 0, 0.366455, 0.366455, 0.366455, 0.366455, 0.366455, 0.366455, 0.366455, 0.366455, 0.366455, 0.366455, 0.366455, 0.366455, 0.366455, 0.366456, 0.366455, 0.366455, 0.366455, 0.366455
15.1448, 4, 0.365237, 0.365236, 2.44949, 3.63476, 0, 0.365236, 0.365236, 0.365236, 0.365236, 0.365236, 0.365236, 0.365236, 0.365236, 0.365236, 0.365236, 0.365236, 0.365236, 0.365236, 0.365237, 0.365236, 0.365236, 0.365236, 0.365236
15.1527, 2, 0.360094, 0.360093, 2, 1.63991, 0, 0.360093, 0.360093, 0.360093, 0.360093, 0.360093, 0.360093, 0.360093, 0.360093, 0.360093, 0.360093, 0.360093, 0.360093, 0.360093, 0.360094, 0.360093, 0.360093, 0.360093, 0.360093
15.1606, 0, 0.351534, 0.351533, 1.41421, -0.351534, 0, 0.351533, 0.351533, 0.351533, 0.351533, 0.351533, 0.351533, 0.351533, 0.351533, 0.351533, 0.351533, 0.351533, 0.351533, 0.351533, 0.351534, 0.351533, 0.351533, 0.351533, 0.351533
15.1685, 0, 0.341377, 0.341376, 1.41421, -0.341377, 0, 0.341376, 0.341376, 0.341376, 0.341376, 0.341376, 0.341376, 0.341376, 0.341376, 0.341376, 0.341376, 0.341376, 0.341376, 0.341376, 0.341377, 0.341376, 0.341376, 0.341376, 0.341376
15.1763, 2, 0.33137, 0.331368, 2, 1.66863, 0, 0.331368, 0.331368, 0.331368, 0.331368, 0.331368, 0.331368, 0.331368, 0.331368, 0.331368, 0.331368, 0.331368, 0.331368, 0.331368, 0.33137, 0.331368, 0.331368, 0.331368, 0.331368
15.1842, 2, 0.330689, 0.330688, 2, 1.66931, 0, 0.330688, 0.330688, 0.330688, 0.330688, 0.330688, 0.330688, 0.330688, 0.330688, 0.330688, 0.330688, 0.330688, 0.330688, 0.330688, 0.330689, 0.330688, 0.330688, 0.330688, 0.330688
15.1921, 2, 0.325956, 0.325955, 2, 1.67404, 0, 0.325955, 0.325955, 0.325955, 0.325955, 0.325955, 0.325955, 0.325955, 0.325955, 0.325955, 0.325955, 0.325955, 0.325955, 0.325955, 0.325956, 0.325955, 0.325955, 0.325955, 0.325955
15.2, 0, 0.317697, 0.317695, 1.41421, -0.317697, 0, 0.317695, 0.317695, 0.317695, 0.317695, 0.317695, 0.317695, 0.317695, 0.317695, 0.317695, 0.317695, 0.317695, 0.317695, 0.317695, 0.317697, 0.317695, 0.317695, 0.317695, 0.317695
15.2078, 2, 0.307794, 0.307793, 2, 1.69221, 0, 0.307793, 0.307793, 0.307793, 0.307793, 0.307793, 0.307793, 0.307793, 0.307793, 0.307793, 0.307793, 0.307793, 0.307793, 0.307793, 0.307794, 0.307793, 0.307793, 0.307793, 0.307793
15.2157, 2, 0.298048, 0.298047, 2, 1.70195, 0, 0.298047, 0.298047, 0.298047, 0.298047, 0.298047, 0.298047, 0.298047, 0.298047, 0.298047, 0.298047, 0.298047, 0.298047, 0.298047, 0.298048, 0.298047, 0.298047, 0.298047, 0.298047
15.2236, 0, 0.297813, 0.297812, 1.41421, -0.297813, 0, 0.297812, 0.297812, 0.297812, 0.297812, 0.297812, 0.297812, 0.297812, 0.297812, 0.297812, 0.297812, 0.297812, 0.297812, 0.297812, 0.297813, 0.297812, 0.297812, 0.297812, 0.297812
15.2314, 4, 0.293433, 0.293432, 2.44949, 3.70657, 0, 0.293432, 0.293432, 0.293432, 0.293432, 0.293432, 0.293432, 0.293432, 0.293432, 0.293432, 0.293432, 0.293432, 0.293432, 0.293432, 0.293433, 0.293432, 0.293432, 0.293432, 0.293432
15.2393, 2, 0.285453, 0.285452, 2, 1.71455, 0, 0.285452, 0.285452, 0.285452, 0.285452, 0.285452, 0.285452, 0.285452, 0.285452, 0.285452, 0.285452, 0.285452, 0.285452, 0.285452, 0.285453, 0.285452, 0.285452, 0.285452, 0.285452
15.2472, 0, 0.275799, 0.275798, 1.41421, -0.275799, 0, 0.275798, 0.275798, 0.275798, 0.275798, 0.275798, 0.275798, 0.275798, 0.275798, 0.275798, 0.275798, 0.275798, 0.275798, 0.275798, 0.275799, 0.275798, 0.275798, 0.275798, 0.275798
15.2551, 2, 0.266312, 0.266311, 2, 1.73369, 0, 0.266311, 0.266311, 0.266311, 0.266311, 0.266311, 0.266311, 0.266311, 0.266311, 0.266311, 0.266311, 0.266311, 0.266311, 0.266311, 0.266312, 0.266311, 0.266311, 0.266311, 0.266311
15.2629, 4, 0.266523, 0.266522, 2.44949, 3.73348, 0, 0.266522, 0.266522, 0.266522, 0.266522, 0.266522, 0.266522, 0.266522, 0.266522, 0.266522, 0.266522, 0.266522, 0.266522, 0.266522, 0.266523, 0.266522, 0.266522, 0.266522, 0.266522
15.2708, 0, 0.262524, 0.262523, 1.41421, -0.262524, 0, 0.262523, 0.262523, 0.262523, 0.262523, 0.262523, 0.262523, 0.262523, 0.262523, 0.262523, 0.262523, 0.262523, 0.262523, 0.262523, 0.262524, 0.262523, 0.262523, 0.262523, 0.262523
15.2787, 2, 0.254872, 0.254871, 2, 1.74513, 0, 0.254871, 0.254871, 0.254871, 0.254871, 0.254871, 0.254871, 0.254871, 0.254871, 0.254871, 0.254871, 0.254871, 0.254871, 0.254871, 0.254872, 0.254871, 0.254871, 0.254871, 0.254871
15.2866, 4, 0.24553, 0.245528, 2.44949, 3.75447, 0, 0.245528, 0.245528, 0.245528, 0.245528, 0.245528, 0.245528, 0.245528, 0.245528, 0.245528, 0.245528, 0.245528, 0.245528, 0.245528, 0.24553, 0.245528, 0.245528, 0.245528, 0.245528
15.2944, 0, 0.236362, 0.23636, 1.41421, -0.236362, 0, 0.23636, 0.23636, 0.23636, 0.23636, 0.23636, 0.23636, 0.23636, 0.23636, 0.23636, 0.23636, 0.23636, 0.23636, 0.23636, 0.236362, 0.23636, 0.23636, 0.23636, 0.23636
15.3023, 2, 0.237163, 0.237162, 2, 1.76284, 0, 0.237162, 0.237162, 0.237162, 0.237162, 0.237162, 0.237162, 0.237162, 0.237162, 0.237162, 0.237162, 0.237162, 0.237162, 0.237162, 0.237163, 0.237162, 0.237162, 0.237162, 0.237162
15.3102, 0, 0.233604, 0.233603, 1.41421, -0.233604, 0, 0.233603, 0.233603, 0.233603, 0.233603, 0.233603, 0.233603, 0.233603, 0.233603, 0.233603, 0.233603, 0.233603, 0.233603, 0.233603, 0.233604, 0.233603, 0.233603, 0.233603, 0.233603
15.318, 2, 0.226242, 0.226241, 2, 1.77376, 0, 0.226241, 0.226241, 0.226241, 0.226241, 0.226241, 0.226241, 0.226241, 0.226241, 0.226241, 0.226241, 0.226241, 0.226241, 0.226241, 0.226242, 0.226241, 0.226241, 0.226241, 0.226241
15.3259, 4, 0.217126, 0.217125, 2.44949, 3.78287, 0, 0.217125, 0.217125, 0.217125, 0.217125, 0.217125, 0.217125, 0.217125, 0.217125, 0.217125, 0.217125, 0.217125, 0.217125, 0.217125, 0.217126, 0.217125, 0.217125, 0.217125, 0.217125
15.3338, 0, 0.208197, 0.208196, 1.41421, -0.208197, 0, 0.208196, 0.208196, 0.208196, 0.208196, 0.208196, 0.208196, 0.208196, 0.208196, 0.208196, 0.208196, 0.208196, 0.208196, 0.208196, 0.208197, 0.208196, 0.208196, 0.208196, 0.208196
15.3417, 0, 0.210375, 0.210374, 1.41421, -0.210375, 0, 0.210374, 0.210374, 0.210374, 0.210374, 0.210374, 0.210374, 0.210374, 0.210374, 0.210374, 0.210374, 0.210374, 0.210374, 0.210374, 0.210375, 0.210374, 0.210374, 0.210374, 0.210374
15.3495, 2, 0.207507, 0.207506, 2, 1.79249, 0, 0.207506, 0.207506, 0.207506, 0.207506, 0.207506, 0.207506, 0.207506, 0.207506, 0.207506, 0.207506, 0.207506, 0.207506, 0.207506, 0.207507, 0.207506, 0.207506, 0.207506, 0.207506
15.3574, 0, 0.200224, 0.200222, 1.41421, -0.200224, 0, 0.200222, 0.200222, 0.200222, 0.200222, 0.200222, 0.200222, 0.200222, 0.200222, 0.200222, 0.200222, 0.200222, 0.200222, 0.200222, 0.200224, 0.200222, 0.200222, 0.200222, 0.200222
15.3653, 0, 0.190911, 0.190909, 1.41421, -0.190911, 0, 0.190909, 0.190909, 0.190909, 0.190909, 0.190909, 0.190909, 0.190909, 0.190909, 0.190909, 0.190909, 0.190909, 0.190909, 0.190909, 0.190911, 0.190909, 0.190909, 0.190909, 0.190909
15.3731, 0, 0.181819, 0.181818, 1.41421, -0.181819, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181819, 0.181818, 0.181818, 0.181818, 0.181818
