   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_312.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.4061, 2, 1.05226, 1.05108, 2, 0.947737, 0, 1.05108, 1.05108, 1.05108, 1.05108, 1.05108, 1.05108, 1.05108, 1.05108, 1.05108, 1.05108, 1.05108, 1.05108, 1.05108, 1.05108, 1.05108, 1.05108, 1.05108, 1.05108, 1.05226, 1.05108
14.414, 0, 1.04298, 1.04204, 1.41421, -1.04298, 0, 1.04204, 1.04204, 1.04204, 1.04204, 1.04204, 1.04204, 1.04204, 1.04204, 1.04204, 1.04204, 1.04204, 1.04204, 1.04204, 1.04204, 1.04204, 1.04205, 1.04204, 1.04204, 1.04298, 1.04204
14.4218, 0, 1.03695, 1.03621, 1.41421, -1.03695, 0, 1.03621, 1.03621, 1.03621, 1.03621, 1.03621, 1.03621, 1.03621, 1.03621, 1.03621, 1.03621, 1.03621, 1.03621, 1.03621, 1.03621, 1.03621, 1.03622, 1.03621, 1.03621, 1.03695, 1.03621
14.4297, 0, 1.02935, 1.02878, 1.41421, -1.02935, 0, 1.02878, 1.02878, 1.02878, 1.02878, 1.02878, 1.02878, 1.02878, 1.02878, 1.02878, 1.02878, 1.02878, 1.02878, 1.02878, 1.02878, 1.02878, 1.02878, 1.02878, 1.02878, 1.02935, 1.02878
14.4376, 0, 1.02043, 1.01998, 1.41421, -1.02043, 0, 1.01998, 1.01998, 1.01998, 1.01998, 1.01998, 1.01998, 1.01998, 1.01998, 1.01998, 1.01998, 1.01998, 1.01998, 1.01998, 1.01998, 1.01998, 1.01998, 1.01998, 1.01998, 1.02043, 1.01998
14.4454, 2, 1.01088, 1.01053, 2, 0.989123, 0, 1.01053, 1.01053, 1.01053, 1.01053, 1.01053, 1.01053, 1.01053, 1.01053, 1.01053, 1.01053, 1.01053, 1.01053, 1.01053, 1.01053, 1.01053, 1.01053, 1.01053, 1.01053, 1.01088, 1.01053
14.4533, 2, 1.00139, 1.00112, 2, 0.99861, 0, 1.00112, 1.00112, 1.00112, 1.00112, 1.00112, 1.00112, 1.00112, 1.00112, 1.00112, 1.00112, 1.00112, 1.00112, 1.00112, 1.00112, 1.00112, 1.00112, 1.00112, 1.00112, 1.00139, 1.00112
14.4612, 0, 0.995906, 0.995701, 1.41421, -0.995906, 0, 0.995701, 0.995701, 0.995701, 0.995701, 0.995701, 0.995701, 0.995701, 0.995701, 0.995701, 0.995701, 0.995701, 0.995701, 0.995701, 0.995701, 0.995701, 0.995702, 0.995701, 0.995701, 0.995904, 0.995701
14.469, 0, 0.988659, 0.988503, 1.41421, -0.988659, 0, 0.988503, 0.988503, 0.988503, 0.988503, 0.988503, 0.988503, 0.988503, 0.988503, 0.988503, 0.988503, 0.988503, 0.988503, 0.988503, 0.988503, 0.988503, 0.988504, 0.988503, 0.988503, 0.988657, 0.988503
14.4769, 6, 0.979925, 0.979807, 2.82843, 5.02008, 0, 0.979807, 0.979807, 0.979807, 0.979807, 0.979807, 0.979807, 0.979807, 0.979807, 0.979807, 0.979807, 0.979807, 0.979807, 0.979807, 0.979807, 0.979807, 0.979808, 0.979807, 0.979807, 0.979924, 0.979807
14.4847, 0, 0.97048, 0.970391, 1.41421, -0.97048, 0, 0.970391, 0.970391, 0.970391, 0.970391, 0.970391, 0.970391, 0.970391, 0.970391, 0.970391, 0.970391, 0.970391, 0.970391, 0.970391, 0.970391, 0.970391, 0.970392, 0.970391, 0.970391, 0.970479, 0.970391
14.4926, 6, 0.961087, 0.961021, 2.82843, 5.03891, 0, 0.961021, 0.961021, 0.961021, 0.961021, 0.961021, 0.961021, 0.961021, 0.961021, 0.961021, 0.961021, 0.961021, 0.961021, 0.961021, 0.961021, 0.961021, 0.961022, 0.961021, 0.961021, 0.961086, 0.961021
14.5005, 2, 0.955611, 0.955562, 2, 1.04439, 0, 0.955562, 0.955562, 0.955562, 0.955562, 0.955562, 0.955562, 0.955562, 0.955562, 0.955562, 0.955562, 0.955562, 0.955562, 0.955562, 0.955562, 0.955562, 0.955563, 0.955562, 0.955562, 0.95561, 0.955562
14.5083, 0, 0.948232, 0.948195, 1.41421, -0.948232, 0, 0.948195, 0.948195, 0.948195, 0.948195, 0.948195, 0.948195, 0.948195, 0.948195, 0.948195, 0.948195, 0.948195, 0.948195, 0.948195, 0.948195, 0.948195, 0.948196, 0.948195, 0.948195, 0.94823, 0.948195
14.5162, 4, 0.939242, 0.939214, 2.44949, 3.06076, 0, 0.939214, 0.939214, 0.939214, 0.939214, 0.939214, 0.939214, 0.939214, 0.939214, 0.939214, 0.939214, 0.939214, 0.939214, 0.939214, 0.939214, 0.939214, 0.939216, 0.939214, 0.939214, 0.93924, 0.939214
14.5241, 2, 0.92948, 0.92946, 2, 1.07052, 0, 0.92946, 0.92946, 0.92946, 0.92946, 0.92946, 0.92946, 0.92946, 0.92946, 0.92946, 0.92946, 0.92946, 0.92946, 0.92946, 0.92946, 0.92946, 0.929461, 0.92946, 0.92946, 0.929479, 0.92946
14.5319, 0, 0.919771, 0.919756, 1.41421, -0.919771, 0, 0.919756, 0.919756, 0.919756, 0.919756, 0.919756, 0.919756, 0.919756, 0.919756, 0.919756, 0.919756, 0.919756, 0.919756, 0.919756, 0.919756, 0.919756, 0.919758, 0.919756, 0.919756, 0.91977, 0.919756
14.5398, 2, 0.914764, 0.914753, 2, 1.08524, 0, 0.914753, 0.914753, 0.914753, 0.914753, 0.914753, 0.914753, 0.914753, 0.914753, 0.914753, 0.914753, 0.914753, 0.914753, 0.914753, 0.914753, 0.914753, 0.914754, 0.914753, 0.914753, 0.914763, 0.914753
14.5477, 2, 0.907661, 0.907653, 2, 1.09234, 0, 0.907653, 0.907653, 0.907653, 0.907653, 0.907653, 0.907653, 0.907653, 0.907653, 0.907653, 0.907653, 0.907653, 0.907653, 0.907653, 0.907653, 0.907653, 0.907654, 0.907653, 0.907653, 0.90766, 0.907653
14.5555, 0, 0.89879, 0.898784, 1.41421, -0.89879, 0, 0.898784, 0.898784, 0.898784, 0.898784, 0.898784, 0.898784, 0.898784, 0.898784, 0.898784, 0.898784, 0.898784, 0.898784, 0.898784, 0.898784, 0.898784, 0.898785, 0.898784, 0.898784, 0.898789, 0.898784
14.5634, 2, 0.889069, 0.889064, 2, 1.11093, 0, 0.889064, 0.889064, 0.889064, 0.889064, 0.889064, 0.889064, 0.889064, 0.889064, 0.889064, 0.889064, 0.889064, 0.889064, 0.889064, 0.889064, 0.889064, 0.889065, 0.889064, 0.889064, 0.889068, 0.889064
14.5713, 4, 0.879401, 0.879398, 2.44949, 3.1206, 0, 0.879398, 0.879398, 0.879398, 0.879398, 0.879398, 0.879398, 0.879398, 0.879398, 0.879398, 0.879398, 0.879398, 0.879398, 0.879398, 0.879398, 0.879398, 0.879399, 0.879398, 0.879398, 0.8794, 0.879398
14.5791, 2, 0.874459, 0.874456, 2, 1.12554, 0, 0.874456, 0.874456, 0.874456, 0.874456, 0.874456, 0.874456, 0.874456, 0.874456, 0.874456, 0.874456, 0.874456, 0.874456, 0.874456, 0.874456, 0.874456, 0.874457, 0.874456, 0.874456, 0.874458, 0.874456
14.587, 0, 0.867267, 0.867265, 1.41421, -0.867267, 0, 0.867265, 0.867265, 0.867265, 0.867265, 0.867265, 0.867265, 0.867265, 0.867265, 0.867265, 0.867265, 0.867265, 0.867265, 0.867265, 0.867265, 0.867265, 0.867266, 0.867265, 0.867265, 0.867266, 0.867265
14.5949, 0, 0.858174, 0.858172, 1.41421, -0.858174, 0, 0.858172, 0.858172, 0.858172, 0.858172, 0.858172, 0.858172, 0.858172, 0.858172, 0.858172, 0.858172, 0.858172, 0.858172, 0.858172, 0.858172, 0.858172, 0.858173, 0.858172, 0.858172, 0.858173, 0.858172
14.6027, 2, 0.848169, 0.848167, 2, 1.15183, 0, 0.848167, 0.848167, 0.848167, 0.848167, 0.848167, 0.848167, 0.848167, 0.848167, 0.848167, 0.848167, 0.848167, 0.848167, 0.848167, 0.848167, 0.848167, 0.848168, 0.848167, 0.848167, 0.848167, 0.848167
14.6106, 0, 0.838222, 0.83822, 1.41421, -0.838222, 0, 0.83822, 0.83822, 0.83822, 0.83822, 0.83822, 0.83822, 0.83822, 0.83822, 0.83822, 0.83822, 0.83822, 0.83822, 0.83822, 0.83822, 0.83822, 0.838222, 0.83822, 0.83822, 0.838221, 0.83822
14.6185, 2, 0.833767, 0.833766, 2, 1.16623, 0, 0.833766, 0.833766, 0.833766, 0.833766, 0.833766, 0.833766, 0.833766, 0.833766, 0.833766, 0.833766, 0.833766, 0.833766, 0.833766, 0.833766, 0.833766, 0.833767, 0.833766, 0.833766, 0.833766, 0.833766
14.6263, 0, 0.826864, 0.826863, 1.41421, -0.826864, 0, 0.826863, 0.826863, 0.826863, 0.826863, 0.826863, 0.826863, 0.826863, 0.826863, 0.826863, 0.826863, 0.826863, 0.826863, 0.826863, 0.826863, 0.826863, 0.826864, 0.826863, 0.826863, 0.826863, 0.826863
14.6342, 2, 0.817895, 0.817893, 2, 1.18211, 0, 0.817893, 0.817893, 0.817893, 0.817893, 0.817893, 0.817893, 0.817893, 0.817893, 0.817893, 0.817893, 0.817893, 0.817893, 0.817893, 0.817893, 0.817893, 0.817894, 0.817893, 0.817893, 0.817893, 0.817893
14.6421, 2, 0.807933, 0.807931, 2, 1.19207, 0, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807933, 0.807931, 0.807931, 0.807931, 0.807931
14.6499, 0, 0.798032, 0.798031, 1.41421, -0.798032, 0, 0.798031, 0.798031, 0.798031, 0.798031, 0.798031, 0.798031, 0.798031, 0.798031, 0.798031, 0.798031, 0.798031, 0.798031, 0.798031, 0.798031, 0.798031, 0.798032, 0.798031, 0.798031, 0.798031, 0.798031
14.6578, 4, 0.793728, 0.793727, 2.44949, 3.20627, 0, 0.793727, 0.793727, 0.793727, 0.793727, 0.793727, 0.793727, 0.793727, 0.793727, 0.793727, 0.793727, 0.793727, 0.793727, 0.793727, 0.793727, 0.793727, 0.793728, 0.793727, 0.793727, 0.793727, 0.793727
14.6657, 4, 0.786814, 0.786813, 2.44949, 3.21319, 0, 0.786813, 0.786813, 0.786813, 0.786813, 0.786813, 0.786813, 0.786813, 0.786813, 0.786813, 0.786813, 0.786813, 0.786813, 0.786813, 0.786813, 0.786813, 0.786814, 0.786813, 0.786813, 0.786813, 0.786813
14.6735, 2, 0.777691, 0.77769, 2, 1.22231, 0, 0.77769, 0.77769, 0.77769, 0.77769, 0.77769, 0.77769, 0.77769, 0.77769, 0.77769, 0.77769, 0.77769, 0.77769, 0.77769, 0.77769, 0.77769, 0.777691, 0.77769, 0.77769, 0.77769, 0.77769
14.6814, 0, 0.767511, 0.76751, 1.41421, -0.767511, 0, 0.76751, 0.76751, 0.76751, 0.76751, 0.76751, 0.76751, 0.76751, 0.76751, 0.76751, 0.76751, 0.76751, 0.76751, 0.76751, 0.76751, 0.76751, 0.767511, 0.76751, 0.76751, 0.76751, 0.76751
14.6893, 2, 0.757397, 0.757396, 2, 1.2426, 0, 0.757396, 0.757396, 0.757396, 0.757396, 0.757396, 0.757396, 0.757396, 0.757396, 0.757396, 0.757396, 0.757396, 0.757396, 0.757396, 0.757396, 0.757396, 0.757397, 0.757396, 0.757396, 0.757396, 0.757396
14.6971, 6, 0.753594, 0.753593, 2.82843, 5.24641, 0, 0.753593, 0.753593, 0.753593, 0.753593, 0.753593, 0.753593, 0.753593, 0.753593, 0.753593, 0.753593, 0.753593, 0.753593, 0.753593, 0.753593, 0.753593, 0.753594, 0.753593, 0.753593, 0.753593, 0.753593
14.705, 2, 0.746982, 0.746981, 2, 1.25302, 0, 0.746981, 0.746981, 0.746981, 0.746981, 0.746981, 0.746981, 0.746981, 0.746981, 0.746981, 0.746981, 0.746981, 0.746981, 0.746981, 0.746981, 0.746981, 0.746982, 0.746981, 0.746981, 0.746981, 0.746981
14.7129, 0, 0.737998, 0.737997, 1.41421, -0.737998, 0, 0.737997, 0.737997, 0.737997, 0.737997, 0.737997, 0.737997, 0.737997, 0.737997, 0.737997, 0.737997, 0.737997, 0.737997, 0.737997, 0.737997, 0.737997, 0.737998, 0.737997, 0.737997, 0.737997, 0.737997
14.7207, 2, 0.727876, 0.727875, 2, 1.27212, 0, 0.727875, 0.727875, 0.727875, 0.727875, 0.727875, 0.727875, 0.727875, 0.727875, 0.727875, 0.727875, 0.727875, 0.727875, 0.727875, 0.727875, 0.727875, 0.727876, 0.727875, 0.727875, 0.727875, 0.727875
14.7286, 0, 0.717824, 0.717823, 1.41421, -0.717824, 0, 0.717823, 0.717823, 0.717823, 0.717823, 0.717823, 0.717823, 0.717823, 0.717823, 0.717823, 0.717823, 0.717823, 0.717823, 0.717823, 0.717823, 0.717823, 0.717824, 0.717823, 0.717823, 0.717823, 0.717823
14.7365, 2, 0.71425, 0.714248, 2, 1.28575, 0, 0.714248, 0.714248, 0.714248, 0.714248, 0.714248, 0.714248, 0.714248, 0.714248, 0.714248, 0.714248, 0.714248, 0.714248, 0.714248, 0.714248, 0.714248, 0.71425, 0.714248, 0.714248, 0.714248, 0.714248
14.7443, 4, 0.707703, 0.707702, 2.44949, 3.2923, 0, 0.707702, 0.707702, 0.707702, 0.707702, 0.707702, 0.707702, 0.707702, 0.707702, 0.707702, 0.707702, 0.707702, 0.707702, 0.707702, 0.707702, 0.707702, 0.707703, 0.707702, 0.707702, 0.707702, 0.707702
14.7522, 2, 0.698642, 0.698641, 2, 1.30136, 0, 0.698641, 0.698641, 0.698641, 0.698641, 0.698641, 0.698641, 0.698641, 0.698641, 0.698641, 0.698641, 0.698641, 0.698641, 0.698641, 0.698641, 0.698641, 0.698642, 0.698641, 0.698641, 0.698641, 0.698641
14.7601, 4, 0.688379, 0.688377, 2.44949, 3.31162, 0, 0.688377, 0.688377, 0.688377, 0.688377, 0.688377, 0.688377, 0.688377, 0.688377, 0.688377, 0.688377, 0.688377, 0.688377, 0.688377, 0.688377, 0.688377, 0.688379, 0.688377, 0.688377, 0.688377, 0.688377
14.7679, 2, 0.678191, 0.678189, 2, 1.32181, 0, 0.678189, 0.678189, 0.678189, 0.678189, 0.678189, 0.678189, 0.678189, 0.678189, 0.678189, 0.678189, 0.678189, 0.678189, 0.678189, 0.678189, 0.678189, 0.678191, 0.678189, 0.678189, 0.678189, 0.678189
14.7758, 0, 0.675112, 0.675111, 1.41421, -0.675112, 0, 0.675111, 0.675111, 0.675111, 0.675111, 0.675111, 0.675111, 0.675111, 0.675111, 0.675111, 0.675111, 0.675111, 0.675111, 0.675111, 0.675111, 0.675111, 0.675112, 0.675111, 0.675111, 0.675111, 0.675111
14.7837, 4, 0.668876, 0.668875, 2.44949, 3.33112, 0, 0.668875, 0.668875, 0.668875, 0.668875, 0.668875, 0.668875, 0.668875, 0.668875, 0.668875, 0.668875, 0.668875, 0.668875, 0.668875, 0.668875, 0.668875, 0.668876, 0.668875, 0.668875, 0.668875, 0.668875
14.7915, 2, 0.65997, 0.659969, 2, 1.34003, 0, 0.659969, 0.659969, 0.659969, 0.659969, 0.659969, 0.659969, 0.659969, 0.659969, 0.659969, 0.659969, 0.659969, 0.659969, 0.659969, 0.659969, 0.659969, 0.65997, 0.659969, 0.659969, 0.659969, 0.659969
14.7994, 0, 0.649787, 0.649786, 1.41421, -0.649787, 0, 0.649786, 0.649786, 0.649786, 0.649786, 0.649786, 0.649786, 0.649786, 0.649786, 0.649786, 0.649786, 0.649786, 0.649786, 0.649786, 0.649786, 0.649786, 0.649787, 0.649786, 0.649786, 0.649786, 0.649786
14.8073, 0, 0.639682, 0.639681, 1.41421, -0.639682, 0, 0.639681, 0.639681, 0.639681, 0.639681, 0.639681, 0.639681, 0.639681, 0.639681, 0.639681, 0.639681, 0.639681, 0.639681, 0.639681, 0.639681, 0.639681, 0.639682, 0.639681, 0.639681, 0.639681, 0.639681
14.8151, 6, 0.636891, 0.63689, 2.82843, 5.36311, 0, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.636891, 0.63689, 0.63689, 0.63689, 0.63689
14.823, 0, 0.63079, 0.630788, 1.41421, -0.63079, 0, 0.630788, 0.630788, 0.630788, 0.630788, 0.630788, 0.630788, 0.630788, 0.630788, 0.630788, 0.630788, 0.630788, 0.630788, 0.630788, 0.630788, 0.630788, 0.63079, 0.630788, 0.630788, 0.630788, 0.630788
14.8309, 0, 0.621887, 0.621886, 1.41421, -0.621887, 0, 0.621886, 0.621886, 0.621886, 0.621886, 0.621886, 0.621886, 0.621886, 0.621886, 0.621886, 0.621886, 0.621886, 0.621886, 0.621886, 0.621886, 0.621886, 0.621887, 0.621886, 0.621886, 0.621886, 0.621886
14.8387, 0, 0.611645, 0.611644, 1.41421, -0.611645, 0, 0.611644, 0.611644, 0.611644, 0.611644, 0.611644, 0.611644, 0.611644, 0.611644, 0.611644, 0.611644, 0.611644, 0.611644, 0.611644, 0.611644, 0.611644, 0.611645, 0.611644, 0.611644, 0.611644, 0.611644
14.8466, 2, 0.601488, 0.601487, 2, 1.39851, 0, 0.601487, 0.601487, 0.601487, 0.601487, 0.601487, 0.601487, 0.601487, 0.601487, 0.601487, 0.601487, 0.601487, 0.601487, 0.601487, 0.601487, 0.601487, 0.601488, 0.601487, 0.601487, 0.601487, 0.601487
14.8545, 4, 0.59913, 0.599129, 2.44949, 3.40087, 0, 0.599129, 0.599129, 0.599129, 0.599129, 0.599129, 0.599129, 0.599129, 0.599129, 0.599129, 0.599129, 0.599129, 0.599129, 0.599129, 0.599129, 0.599129, 0.59913, 0.599129, 0.599129, 0.599129, 0.599129
14.8623, 2, 0.593338, 0.593337, 2, 1.40666, 0, 0.593337, 0.593337, 0.593337, 0.593337, 0.593337, 0.593337, 0.593337, 0.593337, 0.593337, 0.593337, 0.593337, 0.593337, 0.593337, 0.593337, 0.593337, 0.593338, 0.593337, 0.593337, 0.593337, 0.593337
14.8702, 4, 0.584619, 0.584618, 2.44949, 3.41538, 0, 0.584618, 0.584618, 0.584618, 0.584618, 0.584618, 0.584618, 0.584618, 0.584618, 0.584618, 0.584618, 0.584618, 0.584618, 0.584618, 0.584618, 0.584618, 0.584619, 0.584618, 0.584618, 0.584618, 0.584618
14.8781, 2, 0.5745, 0.574499, 2, 1.4255, 0, 0.574499, 0.574499, 0.574499, 0.574499, 0.574499, 0.574499, 0.574499, 0.574499, 0.574499, 0.574499, 0.574499, 0.574499, 0.574499, 0.574499, 0.574499, 0.5745, 0.574499, 0.574499, 0.574499, 0.574499
14.8859, 4, 0.56447, 0.564469, 2.44949, 3.43553, 0, 0.564469, 0.564469, 0.564469, 0.564469, 0.564469, 0.564469, 0.564469, 0.564469, 0.564469, 0.564469, 0.564469, 0.564469, 0.564469, 0.564469, 0.564469, 0.56447, 0.564469, 0.564469, 0.564469, 0.564469
14.8938, 0, 0.562315, 0.562314, 1.41421, -0.562315, 0, 0.562314, 0.562314, 0.562314, 0.562314, 0.562314, 0.562314, 0.562314, 0.562314, 0.562314, 0.562314, 0.562314, 0.562314, 0.562314, 0.562314, 0.562314, 0.562315, 0.562314, 0.562314, 0.562314, 0.562314
14.9017, 2, 0.556683, 0.556682, 2, 1.44332, 0, 0.556682, 0.556682, 0.556682, 0.556682, 0.556682, 0.556682, 0.556682, 0.556682, 0.556682, 0.556682, 0.556682, 0.556682, 0.556682, 0.556682, 0.556682, 0.556683, 0.556682, 0.556682, 0.556682, 0.556682
14.9095, 2, 0.548076, 0.548075, 2, 1.45192, 0, 0.548075, 0.548075, 0.548075, 0.548075, 0.548075, 0.548075, 0.548075, 0.548075, 0.548075, 0.548075, 0.548075, 0.548075, 0.548075, 0.548075, 0.548075, 0.548076, 0.548075, 0.548075, 0.548075, 0.548075
14.9174, 0, 0.538049, 0.538048, 1.41421, -0.538049, 0, 0.538048, 0.538048, 0.538048, 0.538048, 0.538048, 0.538048, 0.538048, 0.538048, 0.538048, 0.538048, 0.538048, 0.538048, 0.538048, 0.538048, 0.538048, 0.538049, 0.538048, 0.538048, 0.538048, 0.538048
14.9253, 4, 0.528114, 0.528113, 2.44949, 3.47189, 0, 0.528113, 0.528113, 0.528113, 0.528113, 0.528113, 0.528113, 0.528113, 0.528113, 0.528113, 0.528113, 0.528113, 0.528113, 0.528113, 0.528113, 0.528113, 0.528114, 0.528113, 0.528113, 0.528113, 0.528113
14.9331, 4, 0.526271, 0.52627, 2.44949, 3.47373, 0, 0.52627, 0.52627, 0.52627, 0.52627, 0.52627, 0.52627, 0.52627, 0.52627, 0.52627, 0.52627, 0.52627, 0.52627, 0.52627, 0.52627, 0.52627, 0.526271, 0.52627, 0.52627, 0.52627, 0.52627
14.941, 2, 0.520907, 0.520906, 2, 1.47909, 0, 0.520906, 0.520906, 0.520906, 0.520906, 0.520906, 0.520906, 0.520906, 0.520906, 0.520906, 0.520906, 0.520906, 0.520906, 0.520906, 0.520906, 0.520906, 0.520907, 0.520906, 0.520906, 0.520906, 0.520906
14.9489, 0, 0.512523, 0.512522, 1.41421, -0.512523, 0, 0.512522, 0.512522, 0.512522, 0.512522, 0.512522, 0.512522, 0.512522, 0.512522, 0.512522, 0.512522, 0.512522, 0.512522, 0.512522, 0.512522, 0.512522, 0.512523, 0.512522, 0.512522, 0.512522, 0.512522
14.9567, 2, 0.502699, 0.502697, 2, 1.4973, 0, 0.502697, 0.502697, 0.502697, 0.502697, 0.502697, 0.502697, 0.502697, 0.502697, 0.502697, 0.502697, 0.502697, 0.502697, 0.502697, 0.502697, 0.502697, 0.502699, 0.502697, 0.502697, 0.502697, 0.502697
14.9646, 0, 0.492969, 0.492968, 1.41421, -0.492969, 0, 0.492968, 0.492968, 0.492968, 0.492968, 0.492968, 0.492968, 0.492968, 0.492968, 0.492968, 0.492968, 0.492968, 0.492968, 0.492968, 0.492968, 0.492968, 0.492969, 0.492968, 0.492968, 0.492968, 0.492968
14.9725, 0, 0.491356, 0.491355, 1.41421, -0.491356, 0, 0.491355, 0.491355, 0.491355, 0.491355, 0.491355, 0.491355, 0.491355, 0.491355, 0.491355, 0.491355, 0.491355, 0.491355, 0.491355, 0.491355, 0.491355, 0.491356, 0.491355, 0.491355, 0.491355, 0.491355
14.9803, 2, 0.486202, 0.486201, 2, 1.5138, 0, 0.486201, 0.486201, 0.486201, 0.486201, 0.486201, 0.486201, 0.486201, 0.486201, 0.486201, 0.486201, 0.486201, 0.486201, 0.486201, 0.486201, 0.486201, 0.486202, 0.486201, 0.486201, 0.486201, 0.486201
14.9882, 2, 0.478001, 0.478, 2, 1.522, 0, 0.478, 0.478, 0.478, 0.478, 0.478, 0.478, 0.478, 0.478, 0.478, 0.478, 0.478, 0.478, 0.478, 0.478, 0.478, 0.478001, 0.478, 0.478, 0.478, 0.478
14.9961, 0, 0.468349, 0.468348, 1.41421, -0.468349, 0, 0.468348, 0.468348, 0.468348, 0.468348, 0.468348, 0.468348, 0.468348, 0.468348, 0.468348, 0.468348, 0.468348, 0.468348, 0.468348, 0.468348, 0.468348, 0.468349, 0.468348, 0.468348, 0.468348, 0.468348
15.0039, 2, 0.458795, 0.458794, 2, 1.5412, 0, 0.458794, 0.458794, 0.458794, 0.458794, 0.458794, 0.458794, 0.458794, 0.458794, 0.458794, 0.458794, 0.458794, 0.458794, 0.458794, 0.458794, 0.458794, 0.458795, 0.458794, 0.458794, 0.458794, 0.458794
15.0118, 2, 0.457459, 0.457458, 2, 1.54254, 0, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457459, 0.457458, 0.457458, 0.457458, 0.457458
15.0197, 2, 0.452565, 0.452564, 2, 1.54744, 0, 0.452564, 0.452564, 0.452564, 0.452564, 0.452564, 0.452564, 0.452564, 0.452564, 0.452564, 0.452564, 0.452564, 0.452564, 0.452564, 0.452564, 0.452564, 0.452565, 0.452564, 0.452564, 0.452564, 0.452564
15.0275, 2, 0.444599, 0.444598, 2, 1.5554, 0, 0.444598, 0.444598, 0.444598, 0.444598, 0.444598, 0.444598, 0.444598, 0.444598, 0.444598, 0.444598, 0.444598, 0.444598, 0.444598, 0.444598, 0.444598, 0.444599, 0.444598, 0.444598, 0.444598, 0.444598
15.0354, 0, 0.435173, 0.435172, 1.41421, -0.435173, 0, 0.435172, 0.435172, 0.435172, 0.435172, 0.435172, 0.435172, 0.435172, 0.435172, 0.435172, 0.435172, 0.435172, 0.435172, 0.435172, 0.435172, 0.435172, 0.435173, 0.435172, 0.435172, 0.435172, 0.435172
15.0432, 0, 0.425848, 0.425847, 1.41421, -0.425848, 0, 0.425847, 0.425847, 0.425847, 0.425847, 0.425847, 0.425847, 0.425847, 0.425847, 0.425847, 0.425847, 0.425847, 0.425847, 0.425847, 0.425847, 0.425847, 0.425848, 0.425847, 0.425847, 0.425847, 0.425847
15.0511, 0, 0.424922, 0.424921, 1.41421, -0.424922, 0, 0.424921, 0.424921, 0.424921, 0.424921, 0.424921, 0.424921, 0.424921, 0.424921, 0.424921, 0.424921, 0.424921, 0.424921, 0.424921, 0.424921, 0.424921, 0.424922, 0.424921, 0.424921, 0.424921, 0.424921
15.059, 6, 0.42034, 0.420338, 2.82843, 5.57966, 0, 0.420338, 0.420338, 0.420338, 0.420338, 0.420338, 0.420338, 0.420338, 0.420338, 0.420338, 0.420338, 0.420338, 0.420338, 0.420338, 0.420338, 0.420338, 0.42034, 0.420338, 0.420338, 0.420338, 0.420338
15.0668, 0, 0.412575, 0.412574, 1.41421, -0.412575, 0, 0.412574, 0.412574, 0.412574, 0.412574, 0.412574, 0.412574, 0.412574, 0.412574, 0.412574, 0.412574, 0.412574, 0.412574, 0.412574, 0.412574, 0.412574, 0.412575, 0.412574, 0.412574, 0.412574, 0.412574
15.0747, 4, 0.403299, 0.403298, 2.44949, 3.5967, 0, 0.403298, 0.403298, 0.403298, 0.403298, 0.403298, 0.403298, 0.403298, 0.403298, 0.403298, 0.403298, 0.403298, 0.403298, 0.403298, 0.403298, 0.403298, 0.403299, 0.403298, 0.403298, 0.403298, 0.403298
15.0826, 0, 0.394129, 0.394128, 1.41421, -0.394129, 0, 0.394128, 0.394128, 0.394128, 0.394128, 0.394128, 0.394128, 0.394128, 0.394128, 0.394128, 0.394128, 0.394128, 0.394128, 0.394128, 0.394128, 0.394128, 0.394129, 0.394128, 0.394128, 0.394128, 0.394128
15.0904, 0, 0.394267, 0.394266, 1.41421, -0.394267, 0, 0.394266, 0.394266, 0.394266, 0.394266, 0.394266, 0.394266, 0.394266, 0.394266, 0.394266, 0.394266, 0.394266, 0.394266, 0.394266, 0.394266, 0.394266, 0.394267, 0.394266, 0.394266, 0.394266, 0.394266
15.0983, 2, 0.390206, 0.390205, 2, 1.60979, 0, 0.390205, 0.390205, 0.390205, 0.390205, 0.390205, 0.390205, 0.390205, 0.390205, 0.390205, 0.390205, 0.390205, 0.390205, 0.390205, 0.390205, 0.390205, 0.390206, 0.390205, 0.390205, 0.390205, 0.390205
