   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_343.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.17203, 8, 10.7769, 2.60483, 3.16228, -2.77695, 2.18034e-08, 2.60485, 2.60488, 2.82984, 2.61597, 2.6216, 2.60489, 2.8002, 9.96816, 2.86924, 2.60484, 2.60483, 2.60483, 2.60483, 2.60483, 2.60483, 2.60483, 2.69476, 2.60483, 2.60483, 2.61084
2.1799, 10, 13.1366, 2.67475, 3.4641, -3.13657, 1.29237e-08, 2.67477, 2.6748, 2.89976, 2.68589, 2.69391, 2.6748, 2.87978, 12.3455, 2.90149, 2.67475, 2.67475, 2.67475, 2.67475, 2.67475, 2.67475, 2.67475, 2.77222, 2.67475, 2.67475, 2.68116
2.18777, 20, 16.0749, 2.74561, 4.69042, 3.9251, 7.55667e-09, 2.74563, 2.74566, 2.97062, 2.75675, 2.76751, 2.74567, 2.96052, 15.294, 2.94009, 2.74561, 2.74561, 2.74561, 2.74561, 2.74561, 2.74561, 2.74561, 2.85212, 2.74561, 2.74561, 2.75246
2.19563, 22, 19.6553, 2.81741, 4.89898, 2.34475, 4.35848e-09, 2.81743, 2.81746, 3.04242, 2.82855, 2.84232, 2.81747, 3.04241, 18.8778, 2.98385, 2.81741, 2.81741, 2.81741, 2.81741, 2.81741, 2.81741, 2.81741, 2.93494, 2.81741, 2.81741, 2.82473
2.2035, 14, 23.9235, 2.89014, 4, -9.92349, 2.47939e-09, 2.89016, 2.8902, 3.11516, 2.90129, 2.91825, 2.8902, 3.12543, 23.1431, 3.03191, 2.89014, 2.89014, 2.89014, 2.89014, 2.89014, 2.89014, 2.89014, 3.02127, 2.89014, 2.89014, 2.89796
2.21137, 28, 28.8981, 2.96379, 5.47723, -0.898144, 1.39105e-09, 2.96381, 2.96384, 3.1888, 2.97493, 2.99521, 2.96385, 3.20957, 28.1083, 3.0837, 2.96379, 2.96379, 2.96379, 2.96379, 2.96379, 2.96379, 2.96379, 3.11185, 2.96379, 2.96379, 2.97214
2.21924, 52, 34.5626, 3.03835, 7.34847, 17.4374, 7.69627e-10, 3.03837, 3.0384, 3.26336, 3.04949, 3.07307, 3.0384, 3.29481, 33.7565, 3.13886, 3.03835, 3.03835, 3.03835, 3.03835, 3.03835, 3.03835, 3.03835, 3.20757, 3.03835, 3.03835, 3.04726
2.2271, 50, 40.8574, 3.1138, 7.2111, 9.14259, 4.19856e-10, 3.11382, 3.11386, 3.33882, 3.12495, 3.15171, 3.11386, 3.38114, 40.0274, 3.19716, 3.1138, 3.1138, 3.1138, 3.1138, 3.1138, 3.1138, 3.11381, 3.30943, 3.1138, 3.1138, 3.12331
2.23497, 50, 47.6748, 3.19014, 7.2111, 2.32519, 2.2585e-10, 3.19016, 3.1902, 3.41516, 3.20129, 3.23099, 3.1902, 3.46853, 46.8125, 3.25845, 3.19014, 3.19014, 3.19014, 3.19014, 3.19014, 3.19014, 3.19015, 3.41854, 3.19014, 3.19014, 3.20027
2.24284, 60, 54.8584, 3.26736, 7.87401, 5.14161, 1.19738e-10, 3.26738, 3.26741, 3.49237, 3.2785, 3.31078, 3.26742, 3.55698, 53.9544, 3.3226, 3.26736, 3.26736, 3.26736, 3.26736, 3.26736, 3.26736, 3.26736, 3.53605, 3.26736, 3.26736, 3.27813
2.2507, 62, 62.2053, 3.34544, 8, -0.20528, 6.25163e-11, 3.34546, 3.34549, 3.57045, 3.35658, 3.39095, 3.3455, 3.64647, 61.2493, 3.38949, 3.34544, 3.34544, 3.34544, 3.34544, 3.34544, 3.34544, 3.34544, 3.66312, 3.34544, 3.34544, 3.35688
2.25857, 72, 69.4743, 3.42437, 8.60233, 2.52574, 3.20971e-11, 3.42439, 3.42442, 3.64938, 3.43551, 3.4714, 3.42442, 3.73699, 68.4551, 3.459, 3.42437, 3.42437, 3.42437, 3.42437, 3.42437, 3.42437, 3.42437, 3.80079, 3.42437, 3.42437, 3.43651
2.26644, 72, 76.3973, 3.50413, 8.60233, -4.39728, 1.6152e-11, 3.50415, 3.50419, 3.72915, 3.51528, 3.55204, 3.50419, 3.82851, 75.3033, 3.53095, 3.50413, 3.50413, 3.50413, 3.50413, 3.50413, 3.50413, 3.50413, 3.94989, 3.50413, 3.50413, 3.517
2.27431, 124, 82.697, 3.58472, 11.225, 41.303, 7.92423e-12, 3.58474, 3.58477, 3.80973, 3.59586, 3.63281, 3.58478, 3.92102, 81.5161, 3.60517, 3.58472, 3.58472, 3.58472, 3.58472, 3.58472, 3.58472, 3.58472, 4.11089, 3.58472, 3.58472, 3.59833
2.28217, 86, 88.1049, 3.66611, 9.38083, -2.10487, 3.7662e-12, 3.66613, 3.66616, 3.89112, 3.67725, 3.71368, 3.66617, 4.01451, 86.8252, 3.68147, 3.66611, 3.66611, 3.66611, 3.66611, 3.66611, 3.66611, 3.66611, 4.28382, 3.66611, 3.66611, 3.6805
2.29004, 98, 92.3805, 3.74829, 10, 5.61948, 1.71415e-12, 3.74831, 3.74835, 3.97331, 3.75944, 3.79467, 3.74835, 4.10895, 90.9909, 3.75964, 3.74829, 3.74829, 3.74829, 3.74829, 3.74829, 3.74829, 3.7483, 4.46812, 3.74829, 3.74829, 3.76347
2.29791, 66, 95.3314, 3.83125, 8.24621, -29.3314, 7.36776e-13, 3.83127, 3.8313, 4.05626, 3.84239, 3.87581, 3.83131, 4.20435, 93.8219, 3.8395, 3.83125, 3.83125, 3.83125, 3.83125, 3.83125, 3.83125, 3.83125, 4.66257, 3.83125, 3.83125, 3.84724
2.30578, 108, 96.8271, 3.91495, 10.4881, 11.1729, 2.93899e-13, 3.91497, 3.91501, 4.13997, 3.9261, 3.95716, 3.91501, 4.30069, 95.1898, 3.92086, 3.91495, 3.91495, 3.91495, 3.91495, 3.91495, 3.91495, 3.91496, 4.86524, 3.91495, 3.91495, 3.93178
2.31364, 100, 96.8107, 3.9994, 10.0995, 3.18925, 1.10165e-13, 3.99942, 3.99945, 4.22441, 4.01054, 4.03881, 3.99945, 4.398, 95.0404, 4.00356, 3.9994, 3.9994, 3.9994, 3.9994, 3.9994, 3.9994, 3.9994, 5.07354, 3.9994, 3.9994, 4.01708
2.32151, 86, 95.3032, 4.08454, 9.38083, -9.30322, 3.76329e-14, 4.08456, 4.08459, 4.30955, 4.09568, 4.12084, 4.0846, 4.4963, 93.3977, 4.08743, 4.08454, 4.08454, 4.08454, 4.08454, 4.08454, 4.08454, 4.08454, 5.28422, 4.08454, 4.08454, 4.1031
2.32938, 102, 92.401, 4.17037, 10.198, 9.59898, 1.15313e-14, 4.17039, 4.17042, 4.39538, 4.18151, 4.20335, 4.17042, 4.5957, 90.3618, 4.17234, 4.17037, 4.17037, 4.17037, 4.17037, 4.17037, 4.17037, 4.17037, 5.49358, 4.17037, 4.17037, 4.18983
2.33725, 122, 88.2687, 4.25684, 11.1355, 33.7313, 3.09679e-15, 4.25686, 4.25689, 4.48185, 4.26798, 4.28643, 4.2569, 4.69637, 86.1008, 4.25816, 4.25684, 4.25684, 4.25684, 4.25684, 4.25684, 4.25684, 4.25684, 5.69764, 4.25684, 4.25684, 4.27722
2.34511, 90, 83.1242, 4.34393, 9.59166, 6.87576, 6.93121e-16, 4.34395, 4.34398, 4.56894, 4.35507, 4.37015, 4.34398, 4.79864, 80.8363, 4.3448, 4.34393, 4.34393, 4.34393, 4.34393, 4.34393, 4.34393, 4.34393, 5.89242, 4.34393, 4.34393, 4.36524
2.35298, 86, 77.2229, 4.4316, 9.38083, 8.77711, 3.29258e-16, 4.43162, 4.43165, 4.65661, 4.44274, 4.45457, 4.43165, 4.9031, 74.8267, 4.43217, 4.4316, 4.4316, 4.4316, 4.4316, 4.4316, 4.4316, 4.4316, 6.07417, 4.4316, 4.4316, 4.45387
2.36085, 72, 70.8378, 4.5198, 8.60233, 1.16222, 7.26786e-17, 4.51982, 4.51985, 4.74481, 4.53094, 4.53973, 4.51986, 5.01071, 68.3472, 4.52016, 4.5198, 4.5198, 4.5198, 4.5198, 4.5198, 4.5198, 4.5198, 6.23968, 4.5198, 4.5198, 4.54305
2.36871, 58, 64.2403, 4.6085, 7.74597, -6.24034, 1.41988e-17, 4.60852, 4.60855, 4.83351, 4.61964, 4.62563, 4.60856, 5.1231, 61.6699, 4.60873, 4.6085, 4.6085, 4.6085, 4.6085, 4.6085, 4.6085, 4.6085, 6.38647, 4.6085, 4.6085, 4.63275
2.37658, 68, 57.6839, 4.69765, 8.3666, 10.3161, 2.43633e-18, 4.69767, 4.6977, 4.92266, 4.70879, 4.71228, 4.69771, 5.24284, 55.047, 4.69779, 4.69765, 4.69765, 4.69765, 4.69765, 4.69765, 4.69765, 4.69765, 6.51306, 4.69765, 4.69765, 4.72291
2.38445, 38, 51.3896, 4.7872, 6.32456, -13.3896, 3.59931e-19, 4.78722, 4.78725, 5.01221, 4.79834, 4.79964, 4.78726, 5.37395, 48.6959, 4.78729, 4.7872, 4.7872, 4.7872, 4.7872, 4.7872, 4.7872, 4.7872, 6.61899, 4.7872, 4.7872, 4.81349
2.39232, 54, 45.5382, 4.87711, 7.48331, 8.4618, 4.23717e-20, 4.87713, 4.87716, 5.10212, 4.88825, 4.88767, 4.87717, 5.52253, 42.7907, 4.87716, 4.87711, 4.87711, 4.87711, 4.87711, 4.87711, 4.87711, 4.87711, 6.70491, 4.87711, 4.87711, 4.90445
2.40018, 20, 40.2643, 4.96733, 4.69042, -20.2643, 2.38826e-21, 4.96735, 4.96738, 5.19234, 4.97847, 4.9763, 4.96739, 5.69766, 37.4551, 4.96736, 4.96733, 4.96733, 4.96733, 4.96733, 4.96733, 4.96733, 4.96733, 6.77248, 4.96733, 4.96733, 4.99574
2.40805, 48, 35.6574, 5.05784, 7.07107, 12.3426, 7.60095e-23, 5.05786, 5.05789, 5.28285, 5.06898, 5.0655, 5.0579, 5.91247, 32.7628, 5.05786, 5.05784, 5.05784, 5.05784, 5.05784, 5.05784, 5.05784, 5.05784, 6.82427, 5.05784, 5.05784, 5.08733
2.41592, 20, 31.7665, 5.14859, 4.69042, -11.7665, 5.31977e-25, 5.14861, 5.14865, 5.3736, 5.15973, 5.1552, 5.14865, 6.18552, 28.7411, 5.1486, 5.14859, 5.14859, 5.14859, 5.14859, 5.14859, 5.14859, 5.14859, 6.86354, 5.14859, 5.14859, 5.17919
2.42379, 28, 28.6072, 5.23957, 5.47723, -0.607159, 0, 5.23959, 5.23962, 5.46458, 5.25071, 5.24533, 5.23963, 6.54236, 25.3761, 5.23958, 5.23957, 5.23957, 5.23957, 5.23957, 5.23957, 5.23957, 5.23957, 6.89408, 5.23957, 5.23957, 5.27128
2.43165, 26, 26.1724, 5.33076, 5.2915, -0.172365, 0, 5.33078, 5.33081, 5.55577, 5.3419, 5.33586, 5.33082, 7.0173, 22.6224, 5.33076, 5.33076, 5.33076, 5.33076, 5.33076, 5.33076, 5.33076, 5.33076, 6.91996, 5.33076, 5.33076, 5.3636
2.43952, 28, 24.4422, 5.42217, 5.47723, 3.55778, 0, 5.42218, 5.42222, 5.64718, 5.43331, 5.42676, 5.42223, 7.65521, 20.411, 5.42217, 5.42217, 5.42217, 5.42217, 5.42217, 5.42217, 5.42217, 5.42217, 6.94543, 5.42217, 5.42217, 5.45615
2.44739, 26, 23.3961, 5.51379, 5.2915, 2.60393, 0, 5.51381, 5.51384, 5.7388, 5.52493, 5.518, 5.51385, 8.51299, 18.6601, 5.51379, 5.51379, 5.51379, 5.51379, 5.51379, 5.51379, 5.51379, 5.51379, 6.97486, 5.51379, 5.51379, 5.54894
2.45526, 26, 23.0214, 5.60566, 5.2915, 2.97864, 0, 5.60568, 5.60572, 5.83068, 5.61681, 5.60959, 5.60573, 9.66085, 17.2825, 5.60566, 5.60566, 5.60566, 5.60566, 5.60566, 5.60566, 5.60566, 5.60566, 7.01281, 5.60566, 5.60566, 5.64199
2.46312, 36, 23.3217, 5.6978, 6.16441, 12.6783, 0, 5.69782, 5.69786, 5.92282, 5.70895, 5.70152, 5.69787, 11.1823, 16.1932, 5.6978, 5.6978, 5.6978, 5.6978, 5.6978, 5.6978, 5.6978, 5.6978, 7.06425, 5.6978, 5.6978, 5.73532
2.47099, 22, 24.3218, 5.79026, 4.89898, -2.32184, 0, 5.79028, 5.79031, 6.01527, 5.8014, 5.79382, 5.79032, 13.1737, 15.3151, 5.79026, 5.79026, 5.79026, 5.79026, 5.79026, 5.79026, 5.79026, 5.79026, 7.13498, 5.79026, 5.79026, 5.82898
2.47886, 30, 26.0692, 5.88307, 5.65685, 3.93083, 0, 5.88309, 5.88313, 6.10809, 5.89422, 5.88653, 5.88314, 15.7411, 14.5823, 5.88307, 5.88307, 5.88307, 5.88307, 5.88307, 5.88307, 5.88307, 5.88307, 7.23222, 5.88307, 5.88307, 5.92302
2.48673, 42, 28.632, 5.97628, 6.63325, 13.368, 0, 5.9763, 5.97633, 6.20129, 5.98742, 5.97966, 5.97635, 18.9958, 13.9425, 5.97628, 5.97628, 5.97628, 5.97628, 5.97628, 5.97628, 5.97628, 5.97628, 7.36538, 5.97628, 5.97628, 6.01746
2.49459, 28, 32.0943, 6.06993, 5.47723, -4.09435, 0, 6.06995, 6.06999, 6.29495, 6.08108, 6.07326, 6.07, 23.048, 13.3572, 6.06993, 6.06993, 6.06993, 6.06993, 6.06993, 6.06993, 6.06993, 6.06993, 7.54703, 6.06993, 6.06993, 6.11236
2.50246, 28, 36.547, 6.16407, 5.47723, -8.54701, 0, 6.16409, 6.16413, 6.38908, 6.17521, 6.16736, 6.16415, 27.997, 12.8009, 6.16407, 6.16407, 6.16407, 6.16407, 6.16407, 6.16407, 6.16407, 6.16407, 7.79398, 6.16407, 6.16407, 6.20776
2.51033, 34, 42.0766, 6.25873, 6, -8.0766, 0, 6.25875, 6.25879, 6.48375, 6.26988, 6.262, 6.25881, 33.9214, 12.2597, 6.25873, 6.25873, 6.25873, 6.25873, 6.25873, 6.25873, 6.25873, 6.25874, 8.12841, 6.25873, 6.25873, 6.30371
2.51819, 46, 48.7515, 6.35394, 6.9282, -2.75155, 0, 6.35396, 6.35399, 6.57895, 6.36508, 6.35718, 6.35402, 40.866, 11.7286, 6.35394, 6.35394, 6.35394, 6.35394, 6.35394, 6.35394, 6.35394, 6.35394, 8.57895, 6.35394, 6.35394, 6.40022
2.52606, 52, 56.6094, 6.44971, 7.34847, -4.60936, 0, 6.44973, 6.44976, 6.67472, 6.46085, 6.45294, 6.44979, 48.8303, 11.2097, 6.44971, 6.44971, 6.44971, 6.44971, 6.44971, 6.44971, 6.44971, 6.44971, 9.18162, 6.44971, 6.44971, 6.49732
2.53393, 62, 65.643, 6.54605, 8, -3.64299, 0, 6.54607, 6.5461, 6.77106, 6.55719, 6.54927, 6.54613, 57.7573, 10.709, 6.54605, 6.54605, 6.54605, 6.54605, 6.54605, 6.54605, 6.54605, 6.54605, 9.98026, 6.54605, 6.54605, 6.59504
2.5418, 78, 75.7905, 6.64296, 8.94427, 2.20949, 0, 6.64298, 6.64301, 6.86797, 6.6541, 6.64618, 6.64305, 67.5252, 10.2347, 6.64296, 6.64296, 6.64296, 6.64296, 6.64296, 6.64296, 6.64296, 6.64296, 11.0265, 6.64296, 6.64296, 6.69339
2.54966, 86, 86.9272, 6.74042, 9.38083, -0.927223, 0, 6.74044, 6.74048, 6.96544, 6.75157, 6.74364, 6.74052, 77.9422, 9.79556, 6.74042, 6.74042, 6.74042, 6.74042, 6.74042, 6.74042, 6.74042, 6.74043, 12.3788, 6.74042, 6.74042, 6.79241
2.55753, 102, 98.8633, 6.83842, 10.198, 3.13669, 0, 6.83844, 6.83847, 7.06343, 6.84956, 6.84163, 6.83852, 88.7475, 9.3991, 6.83842, 6.83842, 6.83842, 6.83842, 6.83842, 6.83842, 6.83842, 6.83842, 14.1003, 6.83842, 6.83842, 6.89213
2.5654, 96, 111.35, 6.93692, 9.8995, -15.35, 0, 6.93694, 6.93698, 7.16194, 6.94807, 6.94013, 6.93703, 99.6216, 9.05101, 6.93692, 6.93692, 6.93692, 6.93692, 6.93692, 6.93692, 6.93692, 6.93693, 16.256, 6.93692, 6.93692, 6.99266
2.57327, 120, 124.083, 7.0359, 11.0454, -4.08331, 0, 7.03592, 7.03595, 7.26091, 7.04704, 7.03911, 7.03601, 110.195, 8.75475, 7.0359, 7.0359, 7.0359, 7.0359, 7.0359, 7.0359, 7.0359, 7.0359, 18.9076, 7.0359, 7.0359, 7.09415
2.58113, 144, 136.723, 7.13532, 12.083, 7.27693, 0, 7.13534, 7.13537, 7.36033, 7.14646, 7.13853, 7.13544, 120.072, 8.51134, 7.13532, 7.13532, 7.13532, 7.13532, 7.13532, 7.13532, 7.13532, 7.13532, 22.109, 7.13532, 7.13532, 7.19687
2.589, 126, 148.907, 7.23514, 11.3137, -22.9069, 0, 7.23516, 7.23519, 7.46015, 7.24628, 7.23834, 7.23526, 128.854, 8.3197, 7.23514, 7.23514, 7.23514, 7.23514, 7.23514, 7.23514, 7.23514, 7.23514, 25.898, 7.23514, 7.23514, 7.30123
2.59687, 140, 160.275, 7.33532, 11.9164, -20.2748, 0, 7.33534, 7.33537, 7.56033, 7.34646, 7.33852, 7.33545, 136.165, 8.17688, 7.33532, 7.33532, 7.33532, 7.33532, 7.33532, 7.33532, 7.33532, 7.33532, 30.2912, 7.33532, 7.33532, 7.40792
2.60473, 166, 170.486, 7.43582, 12.9615, -4.4859, 0, 7.43584, 7.43587, 7.66083, 7.44696, 7.43902, 7.43596, 141.681, 8.07868, 7.43582, 7.43582, 7.43582, 7.43582, 7.43582, 7.43582, 7.43582, 7.43582, 35.2757, 7.43582, 7.43582, 7.51796
2.6126, 160, 179.24, 7.5366, 12.7279, -19.2398, 0, 7.53662, 7.53665, 7.76161, 7.54774, 7.53981, 7.53675, 145.153, 8.02004, 7.5366, 7.5366, 7.5366, 7.5366, 7.5366, 7.5366, 7.5366, 7.5366, 40.8037, 7.5366, 7.5366, 7.63283
2.62047, 212, 186.293, 7.63763, 14.6287, 25.7069, 0, 7.63765, 7.63768, 7.86264, 7.64877, 7.64083, 7.63778, 146.427, 7.99554, 7.63763, 7.63763, 7.63763, 7.63763, 7.63763, 7.63763, 7.63763, 7.63763, 46.7887, 7.63763, 7.63763, 7.75468
2.62834, 218, 191.47, 7.73886, 14.8324, 26.5304, 0, 7.73887, 7.73891, 7.96387, 7.75, 7.74206, 7.73901, 145.456, 7.99972, 7.73886, 7.73886, 7.73886, 7.73886, 7.73886, 7.73886, 7.73886, 7.73886, 53.104, 7.73886, 7.73886, 7.88651
2.6362, 210, 194.667, 7.84026, 14.5602, 15.3333, 0, 7.84028, 7.84031, 8.06527, 7.8514, 7.84347, 7.84042, 142.303, 8.02745, 7.84026, 7.84026, 7.84026, 7.84026, 7.84026, 7.84026, 7.84026, 7.84026, 59.5848, 7.84026, 7.84026, 8.03238
2.64407, 182, 195.856, 7.94177, 13.5647, -13.8562, 0, 7.94179, 7.94182, 8.16678, 7.95291, 7.94498, 7.94195, 137.138, 8.07402, 7.94177, 7.94177, 7.94177, 7.94177, 7.94177, 7.94177, 7.94177, 7.94177, 66.0326, 7.94177, 7.94177, 8.19766
2.65194, 190, 195.081, 8.04337, 13.8564, -5.08051, 0, 8.04339, 8.04342, 8.26838, 8.05451, 8.04658, 8.04355, 130.22, 8.13536, 8.04337, 8.04337, 8.04337, 8.04337, 8.04337, 8.04337, 8.04337, 8.04337, 72.2264, 8.04337, 8.04337, 8.38929
2.65981, 230, 192.445, 8.14499, 15.2315, 37.5548, 0, 8.145, 8.14504, 8.37, 8.15613, 8.1482, 8.14518, 121.883, 8.208, 8.14499, 8.14499, 8.14499, 8.14499, 8.14499, 8.14499, 8.14499, 8.14499, 77.9334, 8.14499, 8.14499, 8.61591
2.66767, 220, 188.109, 8.24658, 14.8997, 31.8913, 0, 8.2466, 8.24663, 8.47159, 8.25772, 8.2498, 8.24678, 112.507, 8.28907, 8.24658, 8.24658, 8.24658, 8.24658, 8.24658, 8.24658, 8.24658, 8.24658, 82.9246, 8.24658, 8.24658, 8.88806
2.67554, 186, 182.272, 8.34807, 13.7113, 3.72844, 0, 8.34809, 8.34812, 8.57308, 8.35921, 8.3513, 8.34828, 102.493, 8.37629, 8.34807, 8.34807, 8.34807, 8.34807, 8.34807, 8.34807, 8.34807, 8.34807, 86.9892, 8.34807, 8.34807, 9.21806
2.68341, 176, 175.166, 8.44939, 13.3417, 0.834076, 0, 8.44941, 8.44944, 8.6744, 8.46053, 8.45263, 8.44961, 92.2357, 8.46785, 8.44939, 8.44939, 8.44939, 8.44939, 8.44939, 8.44939, 8.44939, 8.44939, 89.951, 8.44939, 8.44939, 9.61987
2.69128, 188, 167.043, 8.55046, 13.784, 20.9571, 0, 8.55048, 8.55051, 8.77547, 8.5616, 8.55371, 8.55068, 82.1018, 8.56235, 8.55046, 8.55046, 8.55046, 8.55046, 8.55046, 8.55046, 8.55046, 8.55046, 91.6817, 8.55046, 8.55046, 10.1087
2.69914, 188, 158.166, 8.65117, 13.784, 29.8342, 0, 8.65119, 8.65122, 8.87618, 8.66231, 8.65443, 8.65141, 72.4113, 8.65871, 8.65117, 8.65117, 8.65117, 8.65117, 8.65117, 8.65117, 8.65117, 8.65117, 92.1095, 8.65117, 8.65117, 10.7
2.70701, 152, 148.799, 8.75143, 12.4097, 3.20131, 0, 8.75145, 8.75149, 8.97645, 8.76258, 8.75471, 8.75168, 63.4225, 8.75615, 8.75143, 8.75143, 8.75143, 8.75143, 8.75143, 8.75143, 8.75143, 8.75144, 91.2256, 8.75143, 8.75143, 11.4091
2.71488, 156, 139.201, 8.85113, 12.5698, 16.7986, 0, 8.85115, 8.85118, 9.07614, 8.86227, 8.85443, 8.85138, 55.3274, 8.85403, 8.85113, 8.85113, 8.85113, 8.85113, 8.85113, 8.85113, 8.85113, 8.85113, 89.0847, 8.85113, 8.85113, 12.2489
2.72274, 116, 129.618, 8.95014, 10.8628, -13.618, 0, 8.95016, 8.95019, 9.17515, 8.96128, 8.95347, 8.95041, 48.2471, 8.9519, 8.95014, 8.95014, 8.95014, 8.95014, 8.95014, 8.95014, 8.95014, 8.95014, 85.8002, 8.95014, 8.95014, 13.2294
2.73061, 150, 120.274, 9.04836, 12.3288, 29.7258, 0, 9.04837, 9.04841, 9.27337, 9.0595, 9.05172, 9.04863, 42.2387, 9.04941, 9.04836, 9.04836, 9.04836, 9.04836, 9.04836, 9.04836, 9.04836, 9.04836, 81.536, 9.04836, 9.04836, 14.3553
2.73848, 130, 111.367, 9.14567, 11.4891, 18.6332, 0, 9.14569, 9.14572, 9.37068, 9.15681, 9.14907, 9.14595, 37.2992, 9.14628, 9.14567, 9.14567, 9.14567, 9.14567, 9.14567, 9.14567, 9.14567, 9.14567, 76.4936, 9.14567, 9.14567, 15.6247
2.74635, 108, 103.06, 9.24196, 10.4881, 4.94028, 0, 9.24198, 9.24202, 9.46698, 9.25311, 9.24542, 9.24226, 33.3773, 9.24232, 9.24196, 9.24196, 9.24196, 9.24196, 9.24196, 9.24196, 9.24196, 9.24196, 70.8983, 9.24196, 9.24196, 17.0276
2.75421, 116, 95.4774, 9.33716, 10.8628, 20.5226, 0, 9.33718, 9.33721, 9.56217, 9.3483, 9.34067, 9.33747, 30.383, 9.33736, 9.33716, 9.33716, 9.33716, 9.33716, 9.33716, 9.33716, 9.33716, 9.33716, 64.9837, 9.33716, 9.33716, 18.5448
2.76208, 86, 88.7015, 9.43119, 9.38083, -2.70154, 0, 9.43121, 9.43124, 9.6562, 9.44233, 9.43477, 9.43151, 28.1993, 9.4313, 9.43119, 9.43119, 9.43119, 9.43119, 9.43119, 9.43119, 9.43119, 9.43119, 58.977, 9.43119, 9.43119, 20.1474
2.76995, 84, 82.7707, 9.52399, 9.27362, 1.22933, 0, 9.52401, 9.52405, 9.74901, 9.53514, 9.52766, 9.52433, 26.6935, 9.52406, 9.52399, 9.52399, 9.52399, 9.52399, 9.52399, 9.52399, 9.52399, 9.52399, 53.0875, 9.52399, 9.52399, 21.7973
2.77782, 94, 77.6796, 9.61555, 9.79796, 16.3204, 0, 9.61557, 9.6156, 9.84056, 9.62669, 9.61931, 9.61589, 25.7262, 9.61558, 9.61555, 9.61555, 9.61555, 9.61555, 9.61555, 9.61555, 9.61555, 9.61555, 47.496, 9.61555, 9.61555, 23.4481
2.78568, 88, 73.3842, 9.70585, 9.48683, 14.6158, 0, 9.70587, 9.7059, 9.93086, 9.71699, 9.70971, 9.7062, 25.1597, 9.70587, 9.70585, 9.70585, 9.70585, 9.70585, 9.70585, 9.70585, 9.70585, 9.70585, 42.3484, 9.70585, 9.70585, 25.0474
2.79355, 70, 69.8075, 9.7949, 8.48528, 0.192505, 0, 9.79492, 9.79495, 10.0199, 9.80604, 9.79887, 9.79526, 24.8651, 9.79491, 9.7949, 9.7949, 9.7949, 9.7949, 9.7949, 9.7949, 9.7949, 9.7949, 37.7525, 9.7949, 9.7949, 26.5392
2.80142, 56, 66.8482, 9.88269, 7.61577, -10.8482, 0, 9.88271, 9.88274, 10.1077, 9.89383, 9.8868, 9.88307, 24.727, 9.8827, 9.88269, 9.88269, 9.88269, 9.88269, 9.88269, 9.88269, 9.88269, 9.88269, 33.7783, 9.88269, 9.88269, 27.8675
2.80929, 78, 64.3899, 9.96921, 8.94427, 13.6101, 0, 9.96922, 9.96926, 10.1942, 9.98035, 9.97346, 9.9696, 24.6475, 9.96921, 9.96921, 9.96921, 9.96921, 9.96921, 9.96921, 9.96921, 9.96921, 9.96921, 30.46, 9.96921, 9.96921, 28.9799
2.81715, 64, 62.3111, 10.0544, 8.12404, 1.68895, 0, 10.0544, 10.0544, 10.2794, 10.0655, 10.0588, 10.0548, 24.5478, 10.0544, 10.0544, 10.0544, 10.0544, 10.0544, 10.0544, 10.0544, 10.0544, 10.0544, 27.7995, 10.0544, 10.0544, 29.8315
2.82502, 54, 60.4949, 10.1381, 7.48331, -6.49489, 0, 10.1381, 10.1382, 10.3631, 10.1493, 10.1427, 10.1385, 24.3695, 10.1381, 10.1381, 10.1381, 10.1381, 10.1381, 10.1381, 10.1381, 10.1381, 10.1381, 25.7729, 10.1381, 10.1381, 30.3875
2.83289, 62, 58.8367, 10.2202, 8, 3.16328, 0, 10.2202, 10.2202, 10.4452, 10.2313, 10.2249, 10.2206, 24.0739, 10.2202, 10.2202, 10.2202, 10.2202, 10.2202, 10.2202, 10.2202, 10.2202, 10.2202, 24.3352, 10.2202, 10.2202, 30.6265
2.84075, 66, 57.2505, 10.3002, 8.24621, 8.74953, 0, 10.3002, 10.3003, 10.5252, 10.3114, 10.3052, 10.3007, 23.6407, 10.3002, 10.3002, 10.3002, 10.3002, 10.3002, 10.3002, 10.3002, 10.3002, 10.3002, 23.4268, 10.3002, 10.3002, 30.5417
2.84862, 56, 55.6715, 10.3777, 7.61577, 0.328514, 0, 10.3777, 10.3778, 10.6027, 10.3889, 10.3829, 10.3782, 23.066, 10.3777, 10.3777, 10.3777, 10.3777, 10.3777, 10.3777, 10.3777, 10.3777, 10.3777, 22.978, 10.3777, 10.3777, 30.1411
2.85649, 52, 54.0582, 10.452, 7.34847, -2.05825, 0, 10.4521, 10.4521, 10.6771, 10.4632, 10.4574, 10.4525, 22.3592, 10.452, 10.452, 10.452, 10.452, 10.452, 10.452, 10.452, 10.452, 10.452, 22.9139, 10.452, 10.452, 29.4471
