   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_346.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.4091, 0, 0.0811047, 1.50748e-14, 1.41421, -0.0811047, 0, 1.50748e-14, 1.50748e-14, 1.50748e-14, 1.50748e-14, 1.50748e-14, 1.50748e-14, 1.50748e-14, 1.50748e-14, 1.50748e-14, 1.50748e-14, 1.94307e-06, 1.50748e-14, 0.0811028, 1.50748e-14, 1.50748e-14
19.417, 2, 0.0792508, 1.16123e-14, 2, 1.92075, 0, 1.16123e-14, 1.16123e-14, 1.16123e-14, 1.16123e-14, 1.16123e-14, 1.16123e-14, 1.16123e-14, 1.16123e-14, 1.16123e-14, 1.16123e-14, 1.98883e-06, 1.16123e-14, 0.0792488, 1.16123e-14, 1.16123e-14
19.4248, 0, 0.0774303, 8.41565e-15, 1.41421, -0.0774303, 0, 8.41565e-15, 8.41565e-15, 8.41565e-15, 8.41565e-15, 8.41565e-15, 8.41565e-15, 8.41565e-15, 8.41565e-15, 8.41565e-15, 8.41565e-15, 2.0462e-06, 8.41565e-15, 0.0774282, 8.41565e-15, 8.41565e-15
19.4327, 0, 0.0756427, 5.65676e-15, 1.41421, -0.0756427, 0, 5.65676e-15, 5.65676e-15, 5.65676e-15, 5.65676e-15, 5.65676e-15, 5.65676e-15, 5.65676e-15, 5.65676e-15, 5.65676e-15, 5.65676e-15, 2.11798e-06, 5.65676e-15, 0.0756406, 5.65676e-15, 5.65676e-15
19.4406, 0, 0.0738861, 3.31238e-15, 1.41421, -0.0738861, 0, 3.31238e-15, 3.31238e-15, 3.31238e-15, 3.31238e-15, 3.31238e-15, 3.31238e-15, 3.31238e-15, 3.31238e-15, 3.31238e-15, 3.31238e-15, 2.20852e-06, 3.31238e-15, 0.0738839, 3.31238e-15, 3.31238e-15
19.4484, 0, 0.0721614, 1.5016e-15, 1.41421, -0.0721614, 0, 1.5016e-15, 1.5016e-15, 1.5016e-15, 1.5016e-15, 1.5016e-15, 1.5016e-15, 1.5016e-15, 1.5016e-15, 1.5016e-15, 1.5016e-15, 2.32147e-06, 1.5016e-15, 0.072159, 1.5016e-15, 1.5016e-15
19.4563, 0, 0.0704669, 3.75399e-16, 1.41421, -0.0704669, 0, 3.75399e-16, 3.75399e-16, 3.75399e-16, 3.75399e-16, 3.75399e-16, 3.75399e-16, 3.75399e-16, 3.75399e-16, 3.75399e-16, 3.75399e-16, 2.45971e-06, 3.75399e-16, 0.0704644, 3.75399e-16, 3.75399e-16
19.4642, 0, 0.0688013, 0, 1.41421, -0.0688013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62978e-06, 0, 0.0687987, 0, 0
19.472, 0, 0.0671657, 0, 1.41421, -0.0671657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83805e-06, 0, 0.0671629, 0, 0
19.4799, 0, 0.0655587, 0, 1.41421, -0.0655587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0922e-06, 0, 0.0655556, 0, 0
19.4877, 0, 0.0639792, 0, 1.41421, -0.0639792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40128e-06, 0, 0.0639758, 0, 0
19.4956, 0, 0.0624281, 0, 1.41421, -0.0624281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77536e-06, 0, 0.0624243, 0, 0
19.5035, 0, 0.0609041, 0, 1.41421, -0.0609041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2268e-06, 0, 0.0608999, 0, 0
19.5113, 0, 0.0594073, 0, 1.41421, -0.0594073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76968e-06, 0, 0.0594026, 0, 0
19.5192, 0, 0.0579378, 0, 1.41421, -0.0579378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.42039e-06, 0, 0.0579324, 0, 0
19.5271, 2, 0.0564943, 0, 2, 1.94351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.19895e-06, 0, 0.0564881, 0, 0
19.5349, 0, 0.055078, 0, 1.41421, -0.055078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12756e-06, 0, 0.0550709, 0, 0
19.5428, 0, 0.0536882, 0, 1.41421, -0.0536882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.2339e-06, 0, 0.05368, 0, 0
19.5506, 0, 0.0523241, 0, 1.41421, -0.0523241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.55134e-06, 0, 0.0523145, 0, 0
19.5585, 2, 0.050987, 0, 2, 1.94901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1118e-05, 0, 0.0509759, 0, 0
19.5664, 0, 0.049676, 0, 1.41421, -0.049676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29828e-05, 0, 0.049663, 0, 0
19.5742, 2, 0.0483914, 0, 2, 1.95161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52041e-05, 0, 0.0483762, 0, 0
19.5821, 0, 0.0471337, 0, 1.41421, -0.0471337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78552e-05, 0, 0.0471158, 0, 0
19.59, 0, 0.0459023, 0, 1.41421, -0.0459023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10279e-05, 0, 0.0458813, 0, 0
19.5978, 4, 0.0446978, 0, 2.44949, 3.9553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48281e-05, 0, 0.044673, 0, 0
19.6057, 0, 0.0435207, 0, 1.41421, -0.0435207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93963e-05, 0, 0.0434913, 0, 0
19.6135, 0, 0.0423708, 0, 1.41421, -0.0423708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49088e-05, 0, 0.0423359, 0, 0
19.6214, 0, 0.0412486, 0, 1.41421, -0.0412486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15825e-05, 0, 0.041207, 0, 0
19.6293, 0, 0.0401546, 0, 1.41421, -0.0401546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.96895e-05, 0, 0.0401049, 0, 0
19.6371, 0, 0.0390896, 0, 1.41421, -0.0390896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.95669e-05, 0, 0.03903, 0, 0
19.645, 0, 0.0380536, 0, 1.41421, -0.0380536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.16413e-05, 0, 0.037982, 0, 0
19.6529, 0, 0.0370477, 0, 1.41421, -0.0370477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.64337e-05, 0, 0.0369612, 0, 0
19.6607, 0, 0.0360727, 0, 1.41421, -0.0360727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000104584, 0, 0.0359682, 0, 0
19.6686, 0, 0.0351293, 0, 1.41421, -0.0351293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000126892, 0, 0.0350024, 0, 0
19.6765, 0, 0.0342187, 0, 1.41421, -0.0342187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000154319, 0, 0.0340644, 0, 0
19.6843, 0, 0.0333424, 0, 1.41421, -0.0333424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000188028, 0, 0.0331543, 0, 0
19.6922, 0, 0.0325012, 0, 1.41421, -0.0325012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000229455, 0, 0.0322717, 0, 0
19.7, 0, 0.0316976, 0, 1.41421, -0.0316976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00028025, 0, 0.0314173, 0, 0
19.7079, 0, 0.0309332, 0, 1.41421, -0.0309332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000342439, 0, 0.0305908, 0, 0
19.7158, 0, 0.0302099, 0, 1.41421, -0.0302099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000418434, 0, 0.0297915, 0, 0
19.7236, 0, 0.029531, 0, 1.41421, -0.029531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00051094, 0, 0.02902, 0, 0
19.7315, 0, 0.0288991, 0, 1.41421, -0.0288991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000623224, 0, 0.0282759, 0, 0
19.7394, 0, 0.0283173, 0, 1.41421, -0.0283173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000759099, 0, 0.0275582, 0, 0
19.7472, 0, 0.0277902, 0, 1.41421, -0.0277902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000922709, 0, 0.0268674, 0, 0
19.7551, 2, 0.0273215, 0, 2, 1.97268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00111904, 0, 0.0262025, 0, 0
19.7629, 0, 0.0269165, 0, 1.41421, -0.0269165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00135354, 0, 0.025563, 0, 0
19.7708, 0, 0.0265807, 0, 1.41421, -0.0265807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00163228, 0, 0.0249484, 0, 0
19.7787, 0, 0.02632, 0, 1.41421, -0.02632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00196231, 0, 0.0243576, 0, 0
19.7865, 0, 0.0261412, 0, 1.41421, -0.0261412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00235077, 0, 0.0237904, 0, 0
19.7944, 0, 0.0260516, 0, 1.41421, -0.0260516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00280595, 0, 0.0232457, 0, 0
19.8023, 0, 0.0260591, 0, 1.41421, -0.0260591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00333693, 0, 0.0227222, 0, 0
19.8101, 0, 0.0261721, 0, 1.41421, -0.0261721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00395256, 0, 0.0222195, 0, 0
19.818, 0, 0.0263996, 0, 1.41421, -0.0263996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00466319, 0, 0.0217364, 0, 0
19.8258, 0, 0.0267509, 0, 1.41421, -0.0267509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00547902, 0, 0.0212719, 0, 0
19.8337, 0, 0.0272356, 0, 1.41421, -0.0272356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00641053, 0, 0.020825, 0, 0
19.8416, 2, 0.0278638, 0, 2, 1.97214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00746906, 0, 0.0203947, 0, 0
19.8494, 0, 0.0286453, 0, 1.41421, -0.0286453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00866536, 0, 0.0199799, 0, 0
19.8573, 0, 0.0295898, 0, 1.41421, -0.0295898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0100099, 0, 0.0195799, 0, 0
19.8652, 0, 0.0307072, 0, 1.41421, -0.0307072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011514, 0, 0.0191933, 0, 0
19.873, 0, 0.0320065, 0, 1.41421, -0.0320065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0131872, 0, 0.0188193, 0, 0
19.8809, 0, 0.0334961, 0, 1.41421, -0.0334961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0150389, 0, 0.0184572, 0, 0
19.8887, 0, 0.035183, 0, 1.41421, -0.035183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.017077, 0, 0.018106, 0, 0
19.8966, 0, 0.0370746, 0, 1.41421, -0.0370746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0193097, 0, 0.0177649, 0, 0
19.9045, 0, 0.0391756, 0, 1.41421, -0.0391756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0217424, 0, 0.0174332, 0, 0
19.9123, 0, 0.0414891, 0, 1.41421, -0.0414891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0243789, 0, 0.0171103, 0, 0
19.9202, 0, 0.0440183, 0, 1.41421, -0.0440183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.027223, 0, 0.0167954, 0, 0
19.9281, 0, 0.0467628, 0, 1.41421, -0.0467628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0302748, 0, 0.016488, 0, 0
19.9359, 0, 0.0497202, 6.38019e-34, 1.41421, -0.0497202, 0, 6.38019e-34, 6.38019e-34, 6.38019e-34, 6.38019e-34, 6.38019e-34, 6.38019e-34, 6.38019e-34, 6.38019e-34, 6.38019e-34, 6.38019e-34, 0.0335324, 6.38019e-34, 0.0161878, 6.38019e-34, 6.38019e-34
19.9438, 2, 0.052889, 1.05468e-33, 2, 1.94711, 0, 1.05468e-33, 1.05468e-33, 1.05468e-33, 1.05468e-33, 1.05468e-33, 1.05468e-33, 1.05468e-33, 1.05468e-33, 1.05468e-33, 1.05468e-33, 0.0369948, 1.05468e-33, 0.0158942, 1.05468e-33, 1.05468e-33
19.9516, 0, 0.0562603, 6.84406e-34, 1.41421, -0.0562603, 0, 6.84406e-34, 6.84406e-34, 6.84406e-34, 6.84406e-34, 6.84406e-34, 6.84406e-34, 6.84406e-34, 6.84406e-34, 6.84406e-34, 6.84406e-34, 0.0406533, 6.84406e-34, 0.015607, 6.84406e-34, 6.84406e-34
19.9595, 0, 0.0598276, 1.71101e-34, 1.41421, -0.0598276, 0, 1.71101e-34, 1.71101e-34, 1.71101e-34, 1.71101e-34, 1.71101e-34, 1.71101e-34, 1.71101e-34, 1.71101e-34, 1.71101e-34, 1.71101e-34, 0.0445017, 1.71101e-34, 0.0153259, 1.71101e-34, 1.71101e-34
19.9674, 0, 0.0635828, 0, 1.41421, -0.0635828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0485323, 0, 0.0150505, 0, 0
19.9752, 0, 0.0675101, 2.55208e-33, 1.41421, -0.0675101, 0, 2.55208e-33, 2.55208e-33, 2.55208e-33, 2.55208e-33, 2.55208e-33, 2.55208e-33, 2.55208e-33, 2.55208e-33, 2.55208e-33, 2.55208e-33, 0.0527292, 2.55208e-33, 0.014781, 2.55208e-33, 2.55208e-33
19.9831, 0, 0.0715972, 4.21874e-33, 1.41421, -0.0715972, 0, 4.21874e-33, 4.21874e-33, 4.21874e-33, 4.21874e-33, 4.21874e-33, 4.21874e-33, 4.21874e-33, 4.21874e-33, 4.21874e-33, 4.21874e-33, 0.0570802, 4.21874e-33, 0.014517, 4.21874e-33, 4.21874e-33
19.991, 2, 0.0758302, 2.73762e-33, 2, 1.92417, 0, 2.73762e-33, 2.73762e-33, 2.73762e-33, 2.73762e-33, 2.73762e-33, 2.73762e-33, 2.73762e-33, 2.73762e-33, 2.73762e-33, 2.73762e-33, 0.0615716, 2.73762e-33, 0.0142586, 2.73762e-33, 2.73762e-33
19.9988, 0, 0.080187, 6.84406e-34, 1.41421, -0.080187, 0, 6.84406e-34, 6.84406e-34, 6.84406e-34, 6.84406e-34, 6.84406e-34, 6.84406e-34, 6.84406e-34, 6.84406e-34, 6.84406e-34, 6.84406e-34, 0.0661811, 6.84406e-34, 0.0140059, 6.84406e-34, 6.84406e-34
20.0067, 0, 0.0846511, 0, 1.41421, -0.0846511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0708923, 0, 0.0137588, 0, 0
20.0145, 0, 0.0892004, 0, 1.41421, -0.0892004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0756828, 0, 0.0135176, 0, 0
20.0224, 0, 0.0938109, 0, 1.41421, -0.0938109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0805285, 0, 0.0132824, 0, 0
20.0303, 0, 0.0984622, 0, 1.41421, -0.0984622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0854089, 0, 0.0130534, 0, 0
20.0381, 0, 0.103124, 0, 1.41421, -0.103124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0902934, 0, 0.012831, 0, 0
20.046, 0, 0.107773, 0, 1.41421, -0.107773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.095158, 0, 0.0126154, 0, 0
20.0539, 0, 0.112384, 0, 1.41421, -0.112384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0999773, 0, 0.0124068, 0, 0
20.0617, 0, 0.116924, 0, 1.41421, -0.116924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.104718, 0, 0.0122058, 0, 0
20.0696, 0, 0.121367, 1.83105e-36, 1.41421, -0.121367, 0, 1.83105e-36, 1.83105e-36, 1.83105e-36, 1.83105e-36, 1.83105e-36, 1.83105e-36, 1.83105e-36, 1.83105e-36, 1.83105e-36, 1.83105e-36, 0.109354, 1.83105e-36, 0.0120126, 1.83105e-36, 1.83105e-36
20.0775, 0, 0.125682, 4.57762e-37, 1.41421, -0.125682, 0, 4.57762e-37, 4.57762e-37, 4.57762e-37, 4.57762e-37, 4.57762e-37, 4.57762e-37, 4.57762e-37, 4.57762e-37, 4.57762e-37, 4.57762e-37, 0.113854, 4.57762e-37, 0.0118277, 4.57762e-37, 4.57762e-37
20.0853, 0, 0.129838, 0, 1.41421, -0.129838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.118186, 0, 0.0116516, 0, 0
20.0932, 4, 0.133807, 2.49226e-34, 2.44949, 3.86619, 0, 2.49226e-34, 2.49226e-34, 2.49226e-34, 2.49226e-34, 2.49226e-34, 2.49226e-34, 2.49226e-34, 2.49226e-34, 2.49226e-34, 2.49226e-34, 0.122322, 2.49226e-34, 0.0114845, 2.49226e-34, 2.49226e-34
20.101, 0, 0.137556, 4.11986e-34, 1.41421, -0.137556, 0, 4.11986e-34, 4.11986e-34, 4.11986e-34, 4.11986e-34, 4.11986e-34, 4.11986e-34, 4.11986e-34, 4.11986e-34, 4.11986e-34, 4.11986e-34, 0.126229, 4.11986e-34, 0.0113269, 4.11986e-34, 4.11986e-34
20.1089, 0, 0.141053, 2.67346e-34, 1.41421, -0.141053, 0, 2.67346e-34, 2.67346e-34, 2.67346e-34, 2.67346e-34, 2.67346e-34, 2.67346e-34, 2.67346e-34, 2.67346e-34, 2.67346e-34, 2.67346e-34, 0.129874, 2.67346e-34, 0.0111794, 2.67346e-34, 2.67346e-34
20.1168, 0, 0.144271, 6.68365e-35, 1.41421, -0.144271, 0, 6.68365e-35, 6.68365e-35, 6.68365e-35, 6.68365e-35, 6.68365e-35, 6.68365e-35, 6.68365e-35, 6.68365e-35, 6.68365e-35, 6.68365e-35, 0.133229, 6.68365e-35, 0.0110422, 6.68365e-35, 6.68365e-35
20.1246, 0, 0.147178, 0, 1.41421, -0.147178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.136262, 0, 0.0109158, 0, 0
20.1325, 0, 0.149744, 2.63671e-34, 1.41421, -0.149744, 0, 2.63671e-34, 2.63671e-34, 2.63671e-34, 2.63671e-34, 2.63671e-34, 2.63671e-34, 2.63671e-34, 2.63671e-34, 2.63671e-34, 2.63671e-34, 0.138944, 2.63671e-34, 0.0108005, 2.63671e-34, 2.63671e-34
20.1404, 0, 0.151942, 3.93879e-34, 1.41421, -0.151942, 0, 3.93879e-34, 3.93879e-34, 3.93879e-34, 3.93879e-34, 3.93879e-34, 3.93879e-34, 3.93879e-34, 3.93879e-34, 3.93879e-34, 3.93879e-34, 0.141246, 3.93879e-34, 0.0106968, 3.93879e-34, 3.93879e-34
20.1482, 0, 0.153748, 2.49226e-34, 1.41421, -0.153748, 0, 2.49226e-34, 2.49226e-34, 2.49226e-34, 2.49226e-34, 2.49226e-34, 2.49226e-34, 2.49226e-34, 2.49226e-34, 2.49226e-34, 2.49226e-34, 0.143143, 2.49226e-34, 0.010605, 2.49226e-34, 2.49226e-34
20.1561, 2, 0.155136, 6.23065e-35, 2, 1.84486, 0, 6.23065e-35, 6.23065e-35, 6.23065e-35, 6.23065e-35, 6.23065e-35, 6.23065e-35, 6.23065e-35, 6.23065e-35, 6.23065e-35, 6.23065e-35, 0.144611, 6.23065e-35, 0.0105253, 6.23065e-35, 6.23065e-35
20.1639, 0, 0.156086, 0, 1.41421, -0.156086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.145628, 0, 0.0104581, 0, 0
20.1718, 0, 0.15658, 2.0345e-37, 1.41421, -0.15658, 0, 2.0345e-37, 2.0345e-37, 2.0345e-37, 2.0345e-37, 2.0345e-37, 2.0345e-37, 2.0345e-37, 2.0345e-37, 2.0345e-37, 2.0345e-37, 0.146177, 2.0345e-37, 0.0104036, 2.0345e-37, 2.0345e-37
20.1797, 0, 0.156606, 5.08625e-38, 1.41421, -0.156606, 0, 5.08625e-38, 5.08625e-38, 5.08625e-38, 5.08625e-38, 5.08625e-38, 5.08625e-38, 5.08625e-38, 5.08625e-38, 5.08625e-38, 5.08625e-38, 0.146244, 5.08625e-38, 0.0103619, 5.08625e-38, 5.08625e-38
20.1875, 0, 0.156153, 0, 1.41421, -0.156153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.14582, 0, 0.0103333, 0, 0
20.1954, 0, 0.155216, 0, 1.41421, -0.155216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.144899, 0, 0.0103177, 0, 0
20.2033, 0, 0.153797, 0, 1.41421, -0.153797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.143481, 0, 0.0103153, 0, 0
20.2111, 0, 0.1519, 0, 1.41421, -0.1519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.141574, 0, 0.0103261, 0, 0
20.219, 0, 0.149534, 0, 1.41421, -0.149534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.139184, 0, 0.0103501, 0, 0
20.2268, 0, 0.14672, 2.9398e-16, 1.41421, -0.14672, 0, 2.9398e-16, 2.9398e-16, 2.9398e-16, 2.9398e-16, 2.9398e-16, 2.9398e-16, 2.9398e-16, 2.9398e-16, 2.9398e-16, 2.9398e-16, 0.136333, 2.9398e-16, 0.0103871, 2.9398e-16, 2.9398e-16
20.2347, 0, 0.143476, 1.03686e-15, 1.41421, -0.143476, 0, 1.03686e-15, 1.03686e-15, 1.03686e-15, 1.03686e-15, 1.03686e-15, 1.03686e-15, 1.03686e-15, 1.03686e-15, 1.03686e-15, 1.03686e-15, 0.133039, 1.03686e-15, 0.0104371, 1.03686e-15, 1.03686e-15
20.2426, 0, 0.139829, 2.04287e-15, 1.41421, -0.139829, 0, 2.04287e-15, 2.04287e-15, 2.04287e-15, 2.04287e-15, 2.04287e-15, 2.04287e-15, 2.04287e-15, 2.04287e-15, 2.04287e-15, 2.04287e-15, 0.129329, 2.04287e-15, 0.0104999, 2.04287e-15, 2.04287e-15
20.2504, 0, 0.135813, 3.26813e-15, 1.41421, -0.135813, 0, 3.26813e-15, 3.26813e-15, 3.26813e-15, 3.26813e-15, 3.26813e-15, 3.26813e-15, 3.26813e-15, 3.26813e-15, 3.26813e-15, 3.26813e-15, 0.125237, 3.26813e-15, 0.0105754, 3.26813e-15, 3.26813e-15
20.2583, 0, 0.13146, 4.77993e-15, 1.41421, -0.13146, 0, 4.77993e-15, 4.77993e-15, 4.77993e-15, 4.77993e-15, 4.77993e-15, 4.77993e-15, 4.77993e-15, 4.77993e-15, 4.77993e-15, 4.77993e-15, 0.120796, 4.77993e-15, 0.0106633, 4.77993e-15, 4.77993e-15
20.2662, 2, 0.126814, 7.0368e-15, 2, 1.87319, 0, 7.0368e-15, 7.0368e-15, 7.0368e-15, 7.0368e-15, 7.0368e-15, 7.0368e-15, 7.0368e-15, 7.0368e-15, 7.0368e-15, 7.0368e-15, 0.116051, 7.0368e-15, 0.0107634, 7.0368e-15, 7.0368e-15
20.274, 0, 0.121916, 9.53989e-15, 1.41421, -0.121916, 0, 9.53989e-15, 9.53989e-15, 9.53989e-15, 9.53989e-15, 9.53989e-15, 9.53989e-15, 9.53989e-15, 9.53989e-15, 9.53989e-15, 9.53989e-15, 0.111041, 9.53989e-15, 0.0108755, 9.53989e-15, 9.53989e-15
20.2819, 0, 0.116809, 1.22096e-14, 1.41421, -0.116809, 0, 1.22096e-14, 1.22096e-14, 1.22096e-14, 1.22096e-14, 1.22096e-14, 1.22096e-14, 1.22096e-14, 1.22096e-14, 1.22096e-14, 1.22096e-14, 0.10581, 1.22096e-14, 0.0109993, 1.22096e-14, 1.22096e-14
20.2897, 0, 0.111545, 1.48323e-14, 1.41421, -0.111545, 0, 1.48323e-14, 1.48323e-14, 1.48323e-14, 1.48323e-14, 1.48323e-14, 1.48323e-14, 1.48323e-14, 1.48323e-14, 1.48323e-14, 1.48323e-14, 0.10041, 1.48323e-14, 0.0111345, 1.48323e-14, 1.48323e-14
20.2976, 0, 0.106168, 1.73674e-14, 1.41421, -0.106168, 0, 1.73674e-14, 1.73674e-14, 1.73674e-14, 1.73674e-14, 1.73674e-14, 1.73674e-14, 1.73674e-14, 1.73674e-14, 1.73674e-14, 1.73674e-14, 0.0948876, 1.73674e-14, 0.0112808, 1.73674e-14, 1.73674e-14
20.3055, 0, 0.100725, 1.99195e-14, 1.41421, -0.100725, 0, 1.99195e-14, 1.99195e-14, 1.99195e-14, 1.99195e-14, 1.99195e-14, 1.99195e-14, 1.99195e-14, 1.99195e-14, 1.99195e-14, 1.99195e-14, 0.0892864, 1.99195e-14, 0.0114382, 1.99195e-14, 1.99195e-14
20.3133, 0, 0.0952654, 2.20552e-14, 1.41421, -0.0952654, 0, 2.20552e-14, 2.20552e-14, 2.20552e-14, 2.20552e-14, 2.20552e-14, 2.20552e-14, 2.20552e-14, 2.20552e-14, 2.20552e-14, 2.20552e-14, 0.0836594, 2.20552e-14, 0.011606, 2.20552e-14, 2.20552e-14
20.3212, 2, 0.0898322, 2.35908e-14, 2, 1.91017, 0, 2.35908e-14, 2.35908e-14, 2.35908e-14, 2.35908e-14, 2.35908e-14, 2.35908e-14, 2.35908e-14, 2.35908e-14, 2.35908e-14, 2.35908e-14, 0.0780479, 2.35908e-14, 0.0117843, 2.35908e-14, 2.35908e-14
20.3291, 0, 0.0844688, 2.4449e-14, 1.41421, -0.0844688, 0, 2.4449e-14, 2.4449e-14, 2.4449e-14, 2.4449e-14, 2.4449e-14, 2.4449e-14, 2.4449e-14, 2.4449e-14, 2.4449e-14, 2.4449e-14, 0.0724962, 2.4449e-14, 0.0119726, 2.4449e-14, 2.4449e-14
20.3369, 0, 0.0792167, 2.47712e-14, 1.41421, -0.0792167, 0, 2.47712e-14, 2.47712e-14, 2.47712e-14, 2.47712e-14, 2.47712e-14, 2.47712e-14, 2.47712e-14, 2.47712e-14, 2.47712e-14, 2.47712e-14, 0.0670459, 2.47712e-14, 0.0121708, 2.47712e-14, 2.47712e-14
