   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_126.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.8457, 8, 7.59093, 1.70987, 3.16228, 0.409066, 0, 1.70988, 1.70987, 1.70987, 1.70987, 1.70987, 1.70987, 1.70987, 1.70987, 1.70987, 1.70987, 1.70987, 1.70987, 1.70987, 1.70987, 1.70987, 1.70987, 1.70987, 1.70987, 7.59092, 1.70987
12.8536, 6, 7.35991, 1.70829, 2.82843, -1.35991, 0, 1.7083, 1.70829, 1.70829, 1.70829, 1.70829, 1.70829, 1.70829, 1.70829, 1.70829, 1.70829, 1.70829, 1.70829, 1.70829, 1.70829, 1.70829, 1.70829, 1.70829, 1.70829, 7.3599, 1.70829
12.8614, 4, 7.09411, 1.6992, 2.44949, -3.09411, 0, 1.69921, 1.6992, 1.6992, 1.6992, 1.6992, 1.6992, 1.6992, 1.6992, 1.6992, 1.6992, 1.6992, 1.6992, 1.6992, 1.6992, 1.6992, 1.6992, 1.6992, 1.6992, 7.0941, 1.6992
12.8693, 14, 6.79892, 1.68342, 4, 7.20108, 0, 1.68344, 1.68342, 1.68342, 1.68342, 1.68342, 1.68342, 1.68342, 1.68342, 1.68342, 1.68342, 1.68342, 1.68342, 1.68342, 1.68342, 1.68342, 1.68342, 1.68342, 1.68342, 6.7989, 1.68342
12.8772, 12, 6.48275, 1.66438, 3.74166, 5.51725, 0, 1.6644, 1.66438, 1.66438, 1.66438, 1.66438, 1.66438, 1.66438, 1.66438, 1.66438, 1.66438, 1.66438, 1.66438, 1.66438, 1.66438, 1.66438, 1.66438, 1.66438, 1.66438, 6.48273, 1.66438
12.8851, 8, 6.1539, 1.64545, 3.16228, 1.8461, 0, 1.64548, 1.64545, 1.64545, 1.64545, 1.64545, 1.64545, 1.64545, 1.64545, 1.64545, 1.64545, 1.64545, 1.64545, 1.64545, 1.64545, 1.64545, 1.64545, 1.64545, 1.64545, 6.15387, 1.64545
12.8929, 6, 5.83475, 1.64413, 2.82843, 0.165253, 0, 1.64417, 1.64413, 1.64413, 1.64413, 1.64413, 1.64413, 1.64413, 1.64413, 1.64413, 1.64413, 1.64413, 1.64413, 1.64413, 1.64413, 1.64413, 1.64413, 1.64413, 1.64413, 5.8347, 1.64413
12.9008, 8, 5.5046, 1.63507, 3.16228, 2.4954, 0, 1.63513, 1.63507, 1.63507, 1.63507, 1.63507, 1.63507, 1.63507, 1.63507, 1.63507, 1.63507, 1.63507, 1.63507, 1.63507, 1.63507, 1.63507, 1.63507, 1.63507, 1.63507, 5.50454, 1.63507
12.9087, 0, 5.16882, 1.61911, 1.41421, -5.16882, 0, 1.61918, 1.61911, 1.61911, 1.61911, 1.61911, 1.61911, 1.61911, 1.61911, 1.61911, 1.61911, 1.61911, 1.61911, 1.61911, 1.61911, 1.61911, 1.61911, 1.61911, 1.61911, 5.16874, 1.61911
12.9166, 4, 4.8348, 1.59978, 2.44949, -0.834799, 0, 1.59989, 1.59978, 1.59978, 1.59978, 1.59978, 1.59978, 1.59978, 1.59978, 1.59978, 1.59978, 1.59978, 1.59978, 1.59978, 1.59978, 1.59978, 1.59978, 1.59978, 1.59978, 4.83469, 1.59978
12.9244, 6, 4.50969, 1.58057, 2.82843, 1.49031, 0, 1.58072, 1.58057, 1.58057, 1.58057, 1.58057, 1.58057, 1.58057, 1.58057, 1.58057, 1.58057, 1.58057, 1.58057, 1.58057, 1.58057, 1.58057, 1.58058, 1.58057, 1.58057, 4.50954, 1.58057
12.9323, 2, 4.21493, 1.57991, 2, -2.21493, 0, 1.5801, 1.57991, 1.57991, 1.57991, 1.57991, 1.57991, 1.57991, 1.57991, 1.57991, 1.57991, 1.57991, 1.57991, 1.57991, 1.57991, 1.57991, 1.57991, 1.57991, 1.57991, 4.21473, 1.57991
12.9402, 6, 3.92649, 1.57124, 2.82843, 2.07351, 0, 1.5715, 1.57124, 1.57124, 1.57124, 1.57124, 1.57124, 1.57124, 1.57124, 1.57124, 1.57124, 1.57124, 1.57124, 1.57124, 1.57124, 1.57124, 1.57124, 1.57124, 1.57124, 3.92622, 1.57124
12.9481, 6, 3.64718, 1.55544, 2.82843, 2.35282, 0, 1.55579, 1.55544, 1.55544, 1.55544, 1.55544, 1.55544, 1.55544, 1.55544, 1.55544, 1.55544, 1.55544, 1.55544, 1.55544, 1.55544, 1.55544, 1.55544, 1.55544, 1.55544, 3.64682, 1.55544
12.9559, 8, 3.38219, 1.53616, 3.16228, 4.61781, 0, 1.53663, 1.53616, 1.53616, 1.53616, 1.53616, 1.53616, 1.53616, 1.53616, 1.53616, 1.53616, 1.53616, 1.53616, 1.53616, 1.53616, 1.53616, 1.53616, 1.53616, 1.53616, 3.38173, 1.53616
12.9638, 2, 3.13596, 1.517, 2, -1.13596, 0, 1.51762, 1.517, 1.517, 1.517, 1.517, 1.517, 1.517, 1.517, 1.517, 1.517, 1.517, 1.517, 1.517, 1.517, 1.517, 1.517, 1.517, 1.517, 3.13534, 1.517
12.9717, 10, 2.92782, 1.51675, 3.4641, 7.07218, 0, 1.51757, 1.51675, 1.51675, 1.51675, 1.51675, 1.51675, 1.51675, 1.51675, 1.51675, 1.51675, 1.51675, 1.51675, 1.51675, 1.51675, 1.51675, 1.51675, 1.51675, 1.51675, 2.927, 1.51675
12.9796, 6, 2.73067, 1.5083, 2.82843, 3.26933, 0, 1.50936, 1.5083, 1.5083, 1.5083, 1.5083, 1.5083, 1.5083, 1.5083, 1.5083, 1.5083, 1.5083, 1.5083, 1.5083, 1.5083, 1.5083, 1.5083, 1.5083, 1.5083, 2.7296, 1.5083
12.9874, 2, 2.54514, 1.49251, 2, -0.545141, 0, 1.49389, 1.49251, 1.49251, 1.49251, 1.49251, 1.49251, 1.49251, 1.49251, 1.49251, 1.49251, 1.49251, 1.49251, 1.49251, 1.49251, 1.49251, 1.49251, 1.49251, 1.49251, 2.54375, 1.49251
12.9953, 8, 2.37431, 1.47315, 3.16228, 5.62569, 0, 1.47494, 1.47315, 1.47315, 1.47315, 1.47315, 1.47315, 1.47315, 1.47315, 1.47315, 1.47315, 1.47315, 1.47315, 1.47315, 1.47315, 1.47315, 1.47316, 1.47315, 1.47315, 2.37252, 1.47315
13.0032, 6, 2.22109, 1.45393, 2.82843, 3.77891, 0, 1.45622, 1.45393, 1.45393, 1.45393, 1.45393, 1.45393, 1.45393, 1.45393, 1.45393, 1.45393, 1.45393, 1.45393, 1.45393, 1.45393, 1.45393, 1.45393, 1.45393, 1.45393, 2.21879, 1.45393
13.0111, 6, 2.10386, 1.45427, 2.82843, 3.89614, 0, 1.45719, 1.45427, 1.45427, 1.45427, 1.45427, 1.45427, 1.45427, 1.45427, 1.45427, 1.45427, 1.45427, 1.45427, 1.45427, 1.45427, 1.45427, 1.45427, 1.45427, 1.45427, 2.10094, 1.45427
13.0189, 2, 1.99348, 1.4462, 2, 0.00651836, 0, 1.44989, 1.4462, 1.4462, 1.4462, 1.4462, 1.4462, 1.4462, 1.4462, 1.4462, 1.4462, 1.4462, 1.4462, 1.4462, 1.4462, 1.4462, 1.4462, 1.4462, 1.4462, 1.98978, 1.4462
13.0268, 8, 1.88959, 1.43059, 3.16228, 6.11041, 0, 1.43524, 1.43059, 1.43059, 1.43059, 1.43059, 1.43059, 1.43059, 1.43059, 1.43059, 1.43059, 1.43059, 1.43059, 1.43059, 1.43059, 1.43059, 1.43059, 1.43059, 1.43059, 1.88495, 1.43059
13.0347, 4, 1.79482, 1.41132, 2.44949, 2.20518, 0, 1.41712, 1.41132, 1.41132, 1.41132, 1.41132, 1.41132, 1.41132, 1.41132, 1.41132, 1.41132, 1.41132, 1.41132, 1.41132, 1.41132, 1.41132, 1.41133, 1.41132, 1.41132, 1.78902, 1.41132
13.0426, 8, 1.71166, 1.39219, 3.16228, 6.28834, 0, 1.39937, 1.39219, 1.39219, 1.39219, 1.39219, 1.39219, 1.39219, 1.39219, 1.39219, 1.39219, 1.39219, 1.39219, 1.39219, 1.39219, 1.39219, 1.39219, 1.39219, 1.39219, 1.70447, 1.39219
13.0504, 6, 1.6591, 1.39336, 2.82843, 4.3409, 0, 1.40221, 1.39336, 1.39336, 1.39336, 1.39336, 1.39336, 1.39336, 1.39336, 1.39336, 1.39336, 1.39336, 1.39336, 1.39336, 1.39336, 1.39336, 1.39337, 1.39336, 1.39336, 1.65025, 1.39336
13.0583, 0, 1.60687, 1.38577, 1.41421, -1.60687, 0, 1.39659, 1.38577, 1.38577, 1.38577, 1.38577, 1.38577, 1.38577, 1.38577, 1.38577, 1.38577, 1.38577, 1.38577, 1.38577, 1.38577, 1.38577, 1.38577, 1.38577, 1.38577, 1.59604, 1.38577
13.0662, 6, 1.55477, 1.37029, 2.82843, 4.44523, 0, 1.38343, 1.37029, 1.37029, 1.37029, 1.37029, 1.37029, 1.37029, 1.37029, 1.37029, 1.37029, 1.37029, 1.37029, 1.37029, 1.37029, 1.37029, 1.37029, 1.37029, 1.37029, 1.54162, 1.37029
13.0741, 6, 1.50585, 1.35097, 2.82843, 4.49415, 0, 1.36683, 1.35097, 1.35097, 1.35097, 1.35097, 1.35097, 1.35097, 1.35097, 1.35097, 1.35097, 1.35097, 1.35097, 1.35097, 1.35097, 1.35097, 1.35097, 1.35097, 1.35097, 1.48999, 1.35097
13.0819, 0, 1.4632, 1.33179, 1.41421, -1.4632, 0, 1.35079, 1.33179, 1.33179, 1.33179, 1.33179, 1.33179, 1.33179, 1.33179, 1.33179, 1.33179, 1.33179, 1.33179, 1.33179, 1.33179, 1.33179, 1.33179, 1.33179, 1.33179, 1.44419, 1.33179
13.0898, 2, 1.44839, 1.33512, 2, 0.551614, 0, 1.35773, 1.33512, 1.33512, 1.33512, 1.33512, 1.33512, 1.33512, 1.33512, 1.33512, 1.33512, 1.33512, 1.33512, 1.33512, 1.33512, 1.33512, 1.33512, 1.33512, 1.33512, 1.42577, 1.33512
13.0977, 2, 1.42819, 1.32843, 2, 0.571812, 0, 1.35517, 1.32843, 1.32843, 1.32843, 1.32843, 1.32843, 1.32843, 1.32843, 1.32843, 1.32843, 1.32843, 1.32843, 1.32843, 1.32843, 1.32843, 1.32843, 1.32843, 1.32843, 1.40145, 1.32843
13.1056, 2, 1.403, 1.31273, 2, 0.596998, 0, 1.34413, 1.31273, 1.31273, 1.31273, 1.31273, 1.31273, 1.31273, 1.31273, 1.31273, 1.31273, 1.31273, 1.31273, 1.31273, 1.31273, 1.31273, 1.31274, 1.31273, 1.31273, 1.37161, 1.31273
13.1134, 0, 1.37695, 1.29265, 1.41421, -1.37695, 0, 1.32926, 1.29265, 1.29265, 1.29265, 1.29265, 1.29265, 1.29265, 1.29265, 1.29265, 1.29265, 1.29265, 1.29265, 1.29265, 1.29265, 1.29265, 1.29266, 1.29265, 1.29265, 1.34034, 1.29265
13.1213, 4, 1.35413, 1.27273, 2.44949, 2.64587, 0, 1.31513, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.31172, 1.27273
13.1292, 2, 1.36929, 1.28805, 2, 0.630708, 0, 1.33684, 1.28805, 1.28805, 1.28805, 1.28805, 1.28805, 1.28805, 1.28805, 1.28805, 1.28805, 1.28805, 1.28805, 1.28805, 1.28805, 1.28805, 1.28806, 1.28805, 1.28805, 1.32051, 1.28805
13.1371, 0, 1.37675, 1.29324, 1.41421, -1.37675, 0, 1.34898, 1.29324, 1.29324, 1.29324, 1.29324, 1.29324, 1.29324, 1.29324, 1.29324, 1.29324, 1.29324, 1.29324, 1.29324, 1.29324, 1.29324, 1.29324, 1.29324, 1.29324, 1.32101, 1.29324
13.1449, 0, 1.37701, 1.289, 1.41421, -1.37701, 0, 1.35228, 1.289, 1.289, 1.289, 1.289, 1.289, 1.289, 1.289, 1.289, 1.289, 1.289, 1.289, 1.289, 1.289, 1.289, 1.289, 1.289, 1.289, 1.31374, 1.289
13.1528, 2, 1.37464, 1.28008, 2, 0.625362, 0, 1.35142, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.3033, 1.28008
13.1607, 0, 1.37421, 1.27119, 1.41421, -1.37421, 0, 1.35108, 1.27119, 1.27119, 1.27119, 1.27119, 1.27119, 1.27119, 1.27119, 1.27119, 1.27119, 1.27119, 1.27119, 1.27119, 1.27119, 1.27119, 1.27119, 1.27119, 1.27119, 1.29432, 1.27119
13.1686, 4, 1.39654, 1.2832, 2.44949, 2.60346, 0, 1.37208, 1.2832, 1.2832, 1.2832, 1.2832, 1.2832, 1.2832, 1.2832, 1.2832, 1.2832, 1.2832, 1.2832, 1.2832, 1.2832, 1.2832, 1.28321, 1.2832, 1.2832, 1.30766, 1.2832
13.1764, 2, 1.41256, 1.2871, 2, 0.587439, 0, 1.38532, 1.2871, 1.2871, 1.2871, 1.2871, 1.2871, 1.2871, 1.2871, 1.2871, 1.2871, 1.2871, 1.2871, 1.2871, 1.2871, 1.2871, 1.28711, 1.2871, 1.2871, 1.31435, 1.2871
13.1843, 4, 1.42309, 1.28371, 2.44949, 2.57691, 0, 1.39151, 1.28371, 1.28371, 1.28371, 1.28371, 1.28371, 1.28371, 1.28371, 1.28371, 1.28371, 1.28371, 1.28371, 1.28371, 1.28371, 1.28371, 1.28371, 1.28371, 1.28371, 1.31528, 1.28371
13.1922, 2, 1.43182, 1.27667, 2, 0.568178, 0, 1.39422, 1.27667, 1.27667, 1.27667, 1.27667, 1.27667, 1.27667, 1.27667, 1.27667, 1.27667, 1.27667, 1.27667, 1.27667, 1.27667, 1.27667, 1.27667, 1.27667, 1.27667, 1.31427, 1.27667
13.2001, 4, 1.44249, 1.26965, 2.44949, 2.55751, 0, 1.39698, 1.26965, 1.26965, 1.26965, 1.26965, 1.26965, 1.26965, 1.26965, 1.26965, 1.26965, 1.26965, 1.26965, 1.26965, 1.26965, 1.26965, 1.26966, 1.26965, 1.26965, 1.31517, 1.26965
13.2079, 4, 1.47321, 1.28066, 2.44949, 2.52679, 0, 1.41766, 1.28066, 1.28066, 1.28066, 1.28066, 1.28066, 1.28066, 1.28066, 1.28066, 1.28066, 1.28066, 1.28066, 1.28066, 1.28066, 1.28066, 1.28067, 1.28066, 1.28066, 1.3362, 1.28066
13.2158, 2, 1.4985, 1.2841, 2, 0.501497, 0, 1.43054, 1.2841, 1.2841, 1.2841, 1.2841, 1.2841, 1.2841, 1.2841, 1.2841, 1.2841, 1.2841, 1.2841, 1.2841, 1.2841, 1.2841, 1.2841, 1.2841, 1.2841, 1.35206, 1.2841
13.2237, 0, 1.51933, 1.28072, 1.41421, -1.51933, 0, 1.43622, 1.28072, 1.28072, 1.28072, 1.28072, 1.28072, 1.28072, 1.28072, 1.28072, 1.28072, 1.28072, 1.28072, 1.28072, 1.28072, 1.28072, 1.28073, 1.28072, 1.28072, 1.36382, 1.28072
13.2316, 2, 1.5393, 1.27396, 2, 0.4607, 0, 1.438, 1.27396, 1.27396, 1.27396, 1.27396, 1.27396, 1.27396, 1.27396, 1.27396, 1.27396, 1.27396, 1.27396, 1.27396, 1.27396, 1.27396, 1.27396, 1.27396, 1.27396, 1.37526, 1.27396
13.2394, 2, 1.56205, 1.26722, 2, 0.43795, 0, 1.43914, 1.26722, 1.26722, 1.26722, 1.26722, 1.26722, 1.26722, 1.26722, 1.26722, 1.26722, 1.26722, 1.26722, 1.26722, 1.26722, 1.26722, 1.26722, 1.26722, 1.26722, 1.39013, 1.26722
13.2473, 2, 1.60488, 1.27753, 2, 0.395118, 0, 1.45654, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.42587, 1.27753
13.2552, 2, 1.64388, 1.28073, 2, 0.356115, 0, 1.4659, 1.28073, 1.28073, 1.28073, 1.28073, 1.28073, 1.28073, 1.28073, 1.28073, 1.28073, 1.28073, 1.28073, 1.28073, 1.28073, 1.28073, 1.28073, 1.28073, 1.28073, 1.45871, 1.28073
13.2631, 2, 1.68006, 1.27753, 2, 0.31994, 0, 1.46786, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.27753, 1.48973, 1.27753
13.2709, 4, 1.71689, 1.27115, 2.44949, 2.28311, 0, 1.46551, 1.27115, 1.27115, 1.27115, 1.27115, 1.27115, 1.27115, 1.27115, 1.27115, 1.27115, 1.27115, 1.27115, 1.27115, 1.27115, 1.27115, 1.27115, 1.27115, 1.27115, 1.52253, 1.27115
13.2788, 4, 1.75785, 1.26478, 2.44949, 2.24215, 0, 1.46201, 1.26478, 1.26478, 1.26478, 1.26478, 1.26478, 1.26478, 1.26478, 1.26478, 1.26478, 1.26478, 1.26478, 1.26478, 1.26478, 1.26478, 1.26479, 1.26478, 1.26478, 1.56062, 1.26478
13.2867, 6, 1.81875, 1.27404, 2.82843, 4.18125, 0, 1.4729, 1.27404, 1.27404, 1.27404, 1.27404, 1.27404, 1.27404, 1.27404, 1.27404, 1.27404, 1.27404, 1.27404, 1.27404, 1.27404, 1.27404, 1.27405, 1.27404, 1.27404, 1.61989, 1.27404
13.2946, 2, 1.87758, 1.27671, 2, 0.122422, 0, 1.47595, 1.27671, 1.27671, 1.27671, 1.27671, 1.27671, 1.27671, 1.27671, 1.27671, 1.27671, 1.27671, 1.27671, 1.27671, 1.27671, 1.27671, 1.27671, 1.27671, 1.27671, 1.67833, 1.27671
13.3024, 4, 1.93511, 1.27345, 2.44949, 2.06489, 0, 1.47184, 1.27345, 1.27345, 1.27345, 1.27345, 1.27345, 1.27345, 1.27345, 1.27345, 1.27345, 1.27345, 1.27345, 1.27345, 1.27345, 1.27345, 1.27345, 1.27345, 1.27345, 1.73672, 1.27345
13.3103, 0, 1.99437, 1.26724, 1.41421, -1.99437, 0, 1.46356, 1.26724, 1.26724, 1.26724, 1.26724, 1.26724, 1.26724, 1.26724, 1.26724, 1.26724, 1.26724, 1.26724, 1.26724, 1.26724, 1.26724, 1.26725, 1.26724, 1.26724, 1.79805, 1.26724
13.3182, 4, 2.05824, 1.26105, 2.44949, 1.94176, 0, 1.45414, 1.26105, 1.26105, 1.26105, 1.26105, 1.26105, 1.26105, 1.26105, 1.26105, 1.26105, 1.26105, 1.26105, 1.26105, 1.26105, 1.26105, 1.26106, 1.26105, 1.26105, 1.86515, 1.26105
13.3261, 2, 2.14123, 1.26955, 2, -0.141231, 0, 1.45832, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.95246, 1.26955
13.3339, 2, 2.22223, 1.27195, 2, -0.222226, 0, 1.4554, 1.27195, 1.27195, 1.27195, 1.27195, 1.27195, 1.27195, 1.27195, 1.27195, 1.27195, 1.27195, 1.27195, 1.27195, 1.27195, 1.27195, 1.27195, 1.27195, 1.27195, 2.03877, 1.27195
13.3418, 4, 2.30141, 1.26888, 2.44949, 1.69859, 0, 1.44613, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26889, 1.26888, 1.26888, 2.12417, 1.26888
13.3497, 0, 2.38093, 1.2631, 1.41421, -2.38093, 0, 1.43336, 1.2631, 1.2631, 1.2631, 1.2631, 1.2631, 1.2631, 1.2631, 1.2631, 1.2631, 1.2631, 1.2631, 1.2631, 1.2631, 1.2631, 1.2631, 1.2631, 1.2631, 2.21067, 1.2631
13.3576, 2, 2.46278, 1.25733, 2, -0.462779, 0, 1.41997, 1.25733, 1.25733, 1.25733, 1.25733, 1.25733, 1.25733, 1.25733, 1.25733, 1.25733, 1.25733, 1.25733, 1.25733, 1.25733, 1.25733, 1.25733, 1.25733, 1.25733, 2.30013, 1.25733
13.3654, 8, 2.55914, 1.26469, 3.16228, 5.44086, 0, 1.41921, 1.26469, 1.26469, 1.26469, 1.26469, 1.26469, 1.26469, 1.26469, 1.26469, 1.26469, 1.26469, 1.26469, 1.26469, 1.26469, 1.26469, 1.26469, 1.26469, 1.26469, 2.40461, 1.26469
13.3733, 0, 2.65031, 1.26648, 1.41421, -2.65031, 0, 1.4125, 1.26648, 1.26648, 1.26648, 1.26648, 1.26648, 1.26648, 1.26648, 1.26648, 1.26648, 1.26648, 1.26648, 1.26648, 1.26648, 1.26648, 1.26648, 1.26648, 1.26648, 2.50429, 1.26648
13.3812, 6, 2.73571, 1.26329, 2.82843, 3.26429, 0, 1.40058, 1.26329, 1.26329, 1.26329, 1.26329, 1.26329, 1.26329, 1.26329, 1.26329, 1.26329, 1.26329, 1.26329, 1.26329, 1.26329, 1.26329, 1.26329, 1.26329, 1.26329, 2.59842, 1.26329
13.3891, 2, 2.8166, 1.25762, 2, -0.816599, 0, 1.38606, 1.25762, 1.25762, 1.25762, 1.25762, 1.25762, 1.25762, 1.25762, 1.25762, 1.25762, 1.25762, 1.25762, 1.25762, 1.25762, 1.25762, 1.25762, 1.25762, 1.25762, 2.68815, 1.25762
13.3969, 4, 2.89414, 1.25196, 2.44949, 1.10586, 0, 1.37156, 1.25196, 1.25196, 1.25196, 1.25196, 1.25196, 1.25196, 1.25196, 1.25196, 1.25196, 1.25196, 1.25196, 1.25196, 1.25196, 1.25196, 1.25196, 1.25196, 1.25196, 2.77453, 1.25196
13.4048, 2, 2.97923, 1.25857, 2, -0.97923, 0, 1.36944, 1.25857, 1.25857, 1.25857, 1.25857, 1.25857, 1.25857, 1.25857, 1.25857, 1.25857, 1.25857, 1.25857, 1.25857, 1.25857, 1.25857, 1.25857, 1.25857, 1.25857, 2.86836, 1.25857
13.4127, 4, 3.05315, 1.26011, 2.44949, 0.946848, 0, 1.36245, 1.26011, 1.26011, 1.26011, 1.26011, 1.26011, 1.26011, 1.26011, 1.26011, 1.26011, 1.26011, 1.26011, 1.26011, 1.26011, 1.26011, 1.26011, 1.26011, 1.26011, 2.95081, 1.26011
13.4206, 2, 3.11516, 1.25711, 2, -1.11516, 0, 1.35121, 1.25711, 1.25711, 1.25711, 1.25711, 1.25711, 1.25711, 1.25711, 1.25711, 1.25711, 1.25711, 1.25711, 1.25711, 1.25711, 1.25711, 1.25711, 1.25711, 1.25711, 3.02106, 1.25711
13.4284, 0, 3.16625, 1.25185, 1.41421, -3.16625, 0, 1.33806, 1.25185, 1.25185, 1.25185, 1.25185, 1.25185, 1.25185, 1.25185, 1.25185, 1.25185, 1.25185, 1.25185, 1.25185, 1.25185, 1.25185, 1.25185, 1.25185, 1.25185, 3.08005, 1.25185
13.4363, 0, 3.20759, 1.24661, 1.41421, -3.20759, 0, 1.32532, 1.24661, 1.24661, 1.24661, 1.24661, 1.24661, 1.24661, 1.24661, 1.24661, 1.24661, 1.24661, 1.24661, 1.24661, 1.24661, 1.24661, 1.24661, 1.24661, 1.24661, 3.12888, 1.24661
13.4442, 0, 3.24886, 1.25203, 1.41421, -3.24886, 0, 1.32368, 1.25203, 1.25203, 1.25203, 1.25203, 1.25203, 1.25203, 1.25203, 1.25203, 1.25203, 1.25203, 1.25203, 1.25203, 1.25203, 1.25203, 1.25203, 1.25203, 1.25203, 3.17721, 1.25203
13.4521, 6, 3.27404, 1.2529, 2.82843, 2.72596, 0, 1.31794, 1.2529, 1.2529, 1.2529, 1.2529, 1.2529, 1.2529, 1.2529, 1.2529, 1.2529, 1.2529, 1.2529, 1.2529, 1.2529, 1.2529, 1.2529, 1.2529, 1.2529, 3.209, 1.2529
13.4599, 8, 3.28306, 1.24971, 3.16228, 4.71694, 0, 1.30862, 1.24971, 1.24971, 1.24971, 1.24971, 1.24971, 1.24971, 1.24971, 1.24971, 1.24971, 1.24971, 1.24971, 1.24971, 1.24971, 1.24971, 1.24972, 1.24971, 1.24971, 3.22415, 1.24971
13.4678, 0, 3.27762, 1.24451, 1.41421, -3.27762, 0, 1.29775, 1.24451, 1.24451, 1.24451, 1.24451, 1.24451, 1.24451, 1.24451, 1.24451, 1.24451, 1.24451, 1.24451, 1.24451, 1.24451, 1.24451, 1.24451, 1.24451, 1.24451, 3.22437, 1.24451
13.4757, 2, 3.25964, 1.23932, 2, -1.25964, 0, 1.28736, 1.23932, 1.23932, 1.23932, 1.23932, 1.23932, 1.23932, 1.23932, 1.23932, 1.23932, 1.23932, 1.23932, 1.23932, 1.23932, 1.23932, 1.23932, 1.23932, 1.23932, 3.2116, 1.23932
13.4836, 2, 3.23909, 1.24396, 2, -1.23909, 0, 1.28724, 1.24396, 1.24396, 1.24396, 1.24396, 1.24396, 1.24396, 1.24396, 1.24396, 1.24396, 1.24396, 1.24396, 1.24396, 1.24396, 1.24396, 1.24397, 1.24396, 1.24396, 3.19581, 1.24396
13.4914, 4, 3.2025, 1.24457, 2.44949, 0.797501, 0, 1.28351, 1.24457, 1.24457, 1.24457, 1.24457, 1.24457, 1.24457, 1.24457, 1.24457, 1.24457, 1.24457, 1.24457, 1.24457, 1.24457, 1.24457, 1.24457, 1.24457, 1.24457, 3.16356, 1.24457
13.4993, 4, 3.15093, 1.24158, 2.44949, 0.849066, 0, 1.27658, 1.24158, 1.24158, 1.24158, 1.24158, 1.24158, 1.24158, 1.24158, 1.24158, 1.24158, 1.24158, 1.24158, 1.24158, 1.24158, 1.24158, 1.24159, 1.24158, 1.24158, 3.11594, 1.24158
13.5072, 4, 3.08705, 1.23681, 2.44949, 0.912953, 0, 1.26824, 1.23681, 1.23681, 1.23681, 1.23681, 1.23681, 1.23681, 1.23681, 1.23681, 1.23681, 1.23681, 1.23681, 1.23681, 1.23681, 1.23681, 1.23682, 1.23681, 1.23681, 3.05562, 1.23681
13.5151, 4, 3.01365, 1.23205, 2.44949, 0.986351, 0, 1.26025, 1.23205, 1.23205, 1.23205, 1.23205, 1.23205, 1.23205, 1.23205, 1.23205, 1.23205, 1.23205, 1.23205, 1.23205, 1.23205, 1.23205, 1.23205, 1.23205, 1.23205, 2.98545, 1.23205
13.5229, 2, 2.94003, 1.23542, 2, -0.940032, 0, 1.26069, 1.23542, 1.23542, 1.23542, 1.23542, 1.23542, 1.23542, 1.23542, 1.23542, 1.23542, 1.23542, 1.23542, 1.23542, 1.23542, 1.23542, 1.23542, 1.23542, 1.23542, 2.91476, 1.23542
13.5308, 2, 2.85587, 1.23529, 2, -0.855866, 0, 1.25792, 1.23529, 1.23529, 1.23529, 1.23529, 1.23529, 1.23529, 1.23529, 1.23529, 1.23529, 1.23529, 1.23529, 1.23529, 1.23529, 1.23529, 1.23529, 1.23529, 1.23529, 2.83323, 1.23529
13.5387, 10, 2.76297, 1.23208, 3.4641, 7.23703, 0, 1.25234, 1.23208, 1.23208, 1.23208, 1.23208, 1.23208, 1.23208, 1.23208, 1.23208, 1.23208, 1.23208, 1.23208, 1.23208, 1.23208, 1.23208, 1.23209, 1.23208, 1.23208, 2.74272, 1.23208
