   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_104.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.4676, 32, 29.2044, 28.0569, 5.83095, 2.79558, 0, 28.057, 28.057, 29.1344, 28.0605, 28.0569, 28.0569, 28.0569, 28.0569, 28.0569, 28.0569, 28.0569, 28.0569, 28.0569, 28.0569, 28.0569, 28.0569, 28.1233, 28.0569
4.47547, 36, 29.5707, 28.1856, 6.16441, 6.42926, 0, 28.1856, 28.1857, 29.505, 28.1892, 28.1856, 28.1856, 28.1856, 28.1856, 28.1856, 28.1856, 28.1856, 28.1856, 28.1856, 28.1856, 28.1856, 28.1856, 28.2476, 28.1856
4.48335, 46, 29.9942, 28.3146, 6.9282, 16.0058, 0, 28.3146, 28.3146, 29.9325, 28.3183, 28.3146, 28.3146, 28.3146, 28.3146, 28.3146, 28.3146, 28.3146, 28.3146, 28.3146, 28.3146, 28.3146, 28.3146, 28.3724, 28.3146
4.49122, 22, 30.4845, 28.4438, 4.89898, -8.48454, 0, 28.4438, 28.4438, 30.4267, 28.4476, 28.4438, 28.4438, 28.4438, 28.4438, 28.4438, 28.4438, 28.4438, 28.4438, 28.4438, 28.4438, 28.4438, 28.4438, 28.4977, 28.4438
4.4991, 30, 31.0518, 28.5732, 5.65685, -1.05183, 0, 28.5732, 28.5733, 30.9976, 28.5771, 28.5732, 28.5732, 28.5732, 28.5732, 28.5732, 28.5732, 28.5732, 28.5732, 28.5732, 28.5732, 28.5732, 28.5732, 28.6234, 28.5732
4.50698, 44, 31.7063, 28.7029, 6.78233, 12.2937, 0, 28.703, 28.703, 31.6554, 28.707, 28.7029, 28.7029, 28.7029, 28.7029, 28.7029, 28.7029, 28.7029, 28.7029, 28.7029, 28.7029, 28.7029, 28.7029, 28.7497, 28.7029
4.51485, 30, 32.4574, 28.8329, 5.65685, -2.45743, 0, 28.8329, 28.8329, 32.4095, 28.8371, 28.8329, 28.8329, 28.8329, 28.8329, 28.8329, 28.8329, 28.8329, 28.8329, 28.8329, 28.8329, 28.8329, 28.8329, 28.8764, 28.8329
4.52273, 52, 33.3138, 28.963, 7.34847, 18.6862, 0, 28.9631, 28.9631, 33.2687, 28.9674, 28.963, 28.963, 28.963, 28.963, 28.963, 28.963, 28.963, 28.963, 28.963, 28.963, 28.963, 28.963, 29.0037, 28.963
4.5306, 42, 34.2821, 29.0935, 6.63325, 7.71791, 0, 29.0935, 29.0935, 34.2393, 29.0981, 29.0935, 29.0935, 29.0935, 29.0935, 29.0935, 29.0935, 29.0935, 29.0935, 29.0935, 29.0935, 29.0935, 29.0935, 29.1315, 29.0935
4.53848, 32, 35.3658, 29.2241, 5.83095, -3.36583, 0, 29.2241, 29.2242, 35.3252, 29.229, 29.2241, 29.2241, 29.2241, 29.2241, 29.2241, 29.2241, 29.2241, 29.2241, 29.2241, 29.2241, 29.2241, 29.2241, 29.2597, 29.2241
4.54636, 48, 36.5655, 29.3549, 7.07107, 11.4345, 0, 29.355, 29.355, 36.5268, 29.3602, 29.3549, 29.3549, 29.3549, 29.3549, 29.3549, 29.3549, 29.3549, 29.3549, 29.3549, 29.3549, 29.3549, 29.3549, 29.3883, 29.3549
4.55423, 32, 37.8772, 29.486, 5.83095, -5.87715, 0, 29.486, 29.4861, 37.84, 29.4918, 29.486, 29.486, 29.486, 29.486, 29.486, 29.486, 29.486, 29.486, 29.486, 29.486, 29.486, 29.486, 29.5173, 29.486
4.56211, 48, 39.2913, 29.6173, 7.07107, 8.70867, 0, 29.6173, 29.6173, 39.2556, 29.6236, 29.6173, 29.6173, 29.6173, 29.6173, 29.6173, 29.6173, 29.6173, 29.6173, 29.6173, 29.6173, 29.6173, 29.6173, 29.6466, 29.6173
4.56998, 28, 40.7938, 29.7487, 5.47723, -12.7938, 0, 29.7488, 29.7488, 40.7593, 29.7557, 29.7487, 29.7487, 29.7487, 29.7487, 29.7487, 29.7487, 29.7487, 29.7487, 29.7487, 29.7487, 29.7487, 29.7487, 29.7763, 29.7487
4.57786, 44, 42.364, 29.8804, 6.78233, 1.63597, 0, 29.8805, 29.8805, 42.3305, 29.8881, 29.8804, 29.8804, 29.8804, 29.8804, 29.8804, 29.8804, 29.8804, 29.8804, 29.8804, 29.8804, 29.8804, 29.8804, 29.9062, 29.8804
4.58574, 44, 43.976, 30.0123, 6.78233, 0.0239716, 0, 30.0123, 30.0123, 43.9433, 30.0209, 30.0123, 30.0123, 30.0123, 30.0123, 30.0123, 30.0123, 30.0123, 30.0123, 30.0123, 30.0123, 30.0123, 30.0123, 30.0363, 30.0123
4.59361, 58, 45.5991, 30.1443, 7.74597, 12.4009, 0, 30.1444, 30.1444, 45.567, 30.1541, 30.1443, 30.1443, 30.1443, 30.1443, 30.1443, 30.1443, 30.1443, 30.1443, 30.1443, 30.1443, 30.1443, 30.1443, 30.1666, 30.1443
4.60149, 28, 47.1976, 30.2766, 5.47723, -19.1976, 0, 30.2766, 30.2766, 47.1659, 30.2876, 30.2766, 30.2766, 30.2766, 30.2766, 30.2766, 30.2766, 30.2766, 30.2766, 30.2766, 30.2766, 30.2766, 30.2766, 30.2971, 30.2766
4.60936, 40, 48.7336, 30.409, 6.48074, -8.73364, 0, 30.409, 30.409, 48.7021, 30.4216, 30.409, 30.409, 30.409, 30.409, 30.409, 30.409, 30.409, 30.409, 30.409, 30.409, 30.409, 30.409, 30.4279, 30.409
4.61724, 64, 50.1676, 30.5416, 8.12404, 13.8324, 0, 30.5416, 30.5416, 50.1359, 30.5559, 30.5416, 30.5416, 30.5416, 30.5416, 30.5416, 30.5416, 30.5416, 30.5416, 30.5416, 30.5416, 30.5416, 30.5416, 30.5588, 30.5416
4.62512, 74, 51.46, 30.6744, 8.7178, 22.54, 0, 30.6744, 30.6744, 51.4281, 30.6907, 30.6744, 30.6744, 30.6744, 30.6744, 30.6744, 30.6744, 30.6744, 30.6744, 30.6744, 30.6744, 30.6744, 30.6744, 30.6899, 30.6744
4.63299, 54, 52.5745, 30.8073, 7.48331, 1.42549, 0, 30.8073, 30.8074, 52.542, 30.8258, 30.8073, 30.8073, 30.8073, 30.8073, 30.8073, 30.8073, 30.8073, 30.8073, 30.8073, 30.8073, 30.8073, 30.8073, 30.8212, 30.8073
4.64087, 66, 53.4784, 30.9404, 8.24621, 12.5216, 0, 30.9405, 30.9405, 53.445, 30.9614, 30.9404, 30.9404, 30.9404, 30.9404, 30.9404, 30.9404, 30.9404, 30.9404, 30.9404, 30.9404, 30.9404, 30.9404, 30.9528, 30.9404
4.64874, 60, 54.1453, 31.0737, 7.87401, 5.85471, 0, 31.0737, 31.0738, 54.1107, 31.0973, 31.0737, 31.0737, 31.0737, 31.0737, 31.0737, 31.0737, 31.0737, 31.0737, 31.0737, 31.0737, 31.0737, 31.0737, 31.0846, 31.0737
4.65662, 66, 54.5566, 31.2071, 8.24621, 11.4434, 0, 31.2072, 31.2072, 54.5206, 31.2336, 31.2071, 31.2071, 31.2071, 31.2071, 31.2071, 31.2071, 31.2071, 31.2071, 31.2071, 31.2071, 31.2071, 31.2071, 31.2166, 31.2071
4.6645, 44, 54.7022, 31.3407, 6.78233, -10.7022, 0, 31.3408, 31.3408, 54.6645, 31.3702, 31.3407, 31.3407, 31.3407, 31.3407, 31.3407, 31.3407, 31.3407, 31.3407, 31.3407, 31.3407, 31.3407, 31.3407, 31.3489, 31.3407
4.67237, 58, 54.5811, 31.4745, 7.74597, 3.41886, 0, 31.4745, 31.4745, 54.5416, 31.507, 31.4745, 31.4745, 31.4745, 31.4745, 31.4745, 31.4745, 31.4745, 31.4745, 31.4745, 31.4745, 31.4745, 31.4745, 31.4814, 31.4745
4.68025, 76, 54.202, 31.6084, 8.83176, 21.798, 0, 31.6084, 31.6084, 54.1605, 31.644, 31.6084, 31.6084, 31.6084, 31.6084, 31.6084, 31.6084, 31.6084, 31.6084, 31.6084, 31.6084, 31.6084, 31.6084, 31.6142, 31.6084
4.68812, 58, 53.5823, 31.7424, 7.74597, 4.41775, 0, 31.7424, 31.7424, 53.5385, 31.7812, 31.7424, 31.7424, 31.7424, 31.7424, 31.7424, 31.7424, 31.7424, 31.7424, 31.7424, 31.7424, 31.7424, 31.7424, 31.7472, 31.7424
4.696, 46, 52.7469, 31.8766, 6.9282, -6.74694, 0, 31.8766, 31.8766, 52.7011, 31.9183, 31.8766, 31.8766, 31.8766, 31.8766, 31.8766, 31.8766, 31.8766, 31.8766, 31.8766, 31.8766, 31.8766, 31.8766, 31.8805, 31.8766
4.70388, 62, 51.7277, 32.0108, 8, 10.2723, 0, 32.0109, 32.0109, 51.6797, 32.0554, 32.0108, 32.0108, 32.0108, 32.0108, 32.0108, 32.0108, 32.0108, 32.0108, 32.0108, 32.0108, 32.0108, 32.0108, 32.0141, 32.0108
4.71175, 36, 50.5607, 32.1452, 6.16441, -14.5607, 0, 32.1452, 32.1453, 50.5109, 32.1923, 32.1452, 32.1452, 32.1452, 32.1452, 32.1452, 32.1452, 32.1452, 32.1452, 32.1452, 32.1452, 32.1452, 32.1452, 32.1478, 32.1452
4.71963, 26, 49.2851, 32.2797, 5.2915, -23.2851, 0, 32.2797, 32.2798, 49.2336, 32.329, 32.2797, 32.2797, 32.2797, 32.2797, 32.2797, 32.2797, 32.2797, 32.2797, 32.2797, 32.2797, 32.2797, 32.2797, 32.2818, 32.2797
4.7275, 64, 47.9407, 32.4143, 8.12404, 16.0593, 0, 32.4143, 32.4144, 47.8878, 32.4654, 32.4143, 32.4143, 32.4143, 32.4143, 32.4143, 32.4143, 32.4143, 32.4143, 32.4143, 32.4143, 32.4143, 32.4143, 32.4159, 32.4143
4.73538, 54, 46.5663, 32.549, 7.48331, 7.43373, 0, 32.549, 32.5491, 46.5125, 32.6014, 32.549, 32.549, 32.549, 32.549, 32.549, 32.549, 32.549, 32.549, 32.549, 32.549, 32.549, 32.549, 32.5503, 32.549
4.74326, 34, 45.1981, 32.6838, 6, -11.1981, 0, 32.6838, 32.6839, 45.1438, 32.737, 32.6838, 32.6838, 32.6838, 32.6838, 32.6838, 32.6838, 32.6838, 32.6838, 32.6838, 32.6838, 32.6838, 32.6838, 32.6848, 32.6838
4.75113, 42, 43.8683, 32.8186, 6.63325, -1.86828, 0, 32.8187, 32.8187, 43.8139, 32.8722, 32.8186, 32.8186, 32.8186, 32.8186, 32.8186, 32.8186, 32.8186, 32.8186, 32.8186, 32.8186, 32.8186, 32.8186, 32.8194, 32.8186
4.75901, 32, 42.6041, 32.9536, 5.83095, -10.6041, 0, 32.9536, 32.9536, 42.5502, 33.0068, 32.9536, 32.9536, 32.9536, 32.9536, 32.9536, 32.9536, 32.9536, 32.9536, 32.9536, 32.9536, 32.9536, 32.9536, 32.9541, 32.9536
4.76688, 22, 41.4273, 33.0886, 4.89898, -19.4273, 0, 33.0886, 33.0886, 41.3743, 33.141, 33.0886, 33.0886, 33.0886, 33.0886, 33.0886, 33.0886, 33.0886, 33.0886, 33.0886, 33.0886, 33.0886, 33.0886, 33.089, 33.0886
4.77476, 32, 40.3537, 33.2236, 5.83095, -8.35366, 0, 33.2237, 33.2237, 40.3021, 33.2748, 33.2236, 33.2236, 33.2236, 33.2236, 33.2236, 33.2236, 33.2236, 33.2236, 33.2236, 33.2236, 33.2236, 33.2236, 33.2239, 33.2236
4.78264, 34, 39.3936, 33.3587, 6, -5.39358, 0, 33.3588, 33.3588, 39.3438, 33.4082, 33.3587, 33.3587, 33.3587, 33.3587, 33.3587, 33.3587, 33.3587, 33.3587, 33.3587, 33.3587, 33.3587, 33.3587, 33.3589, 33.3587
4.79051, 46, 38.5521, 33.4939, 6.9282, 7.44786, 0, 33.4939, 33.4939, 38.5045, 33.5413, 33.4939, 33.4939, 33.4939, 33.4939, 33.4939, 33.4939, 33.4939, 33.4939, 33.4939, 33.4939, 33.4939, 33.4939, 33.494, 33.4939
4.79839, 38, 37.8298, 33.6291, 6.32456, 0.170208, 0, 33.6291, 33.6291, 37.7846, 33.674, 33.6291, 33.6291, 33.6291, 33.6291, 33.6291, 33.6291, 33.6291, 33.6291, 33.6291, 33.6291, 33.6291, 33.6291, 33.6292, 33.6291
4.80626, 34, 37.2232, 33.7643, 6, -3.22321, 0, 33.7643, 33.7644, 37.1808, 33.8066, 33.7643, 33.7643, 33.7643, 33.7643, 33.7643, 33.7643, 33.7643, 33.7643, 33.7643, 33.7643, 33.7643, 33.7643, 33.7644, 33.7643
4.81414, 20, 36.7261, 33.8996, 4.69042, -16.7261, 0, 33.8996, 33.8996, 36.6864, 33.939, 33.8996, 33.8996, 33.8996, 33.8996, 33.8996, 33.8996, 33.8996, 33.8996, 33.8996, 33.8996, 33.8996, 33.8996, 33.8996, 33.8996
4.82202, 36, 36.3298, 34.0349, 6.16441, -0.329788, 0, 34.0349, 34.0349, 36.2931, 34.0714, 34.0349, 34.0349, 34.0349, 34.0349, 34.0349, 34.0349, 34.0349, 34.0349, 34.0349, 34.0349, 34.0349, 34.0349, 34.0349, 34.0349
4.82989, 36, 36.0246, 34.1702, 6.16441, -0.0245781, 0, 34.1702, 34.1702, 35.9908, 34.2039, 34.1702, 34.1702, 34.1702, 34.1702, 34.1702, 34.1702, 34.1702, 34.1702, 34.1702, 34.1702, 34.1702, 34.1702, 34.1702, 34.1702
4.83777, 22, 35.7998, 34.3055, 4.89898, -13.7998, 0, 34.3055, 34.3056, 35.7688, 34.3363, 34.3055, 34.3055, 34.3055, 34.3055, 34.3055, 34.3055, 34.3055, 34.3055, 34.3055, 34.3055, 34.3055, 34.3055, 34.3055, 34.3055
4.84564, 24, 35.6447, 34.4409, 5.09902, -11.6447, 0, 34.4409, 34.4409, 35.6165, 34.469, 34.4409, 34.4409, 34.4409, 34.4409, 34.4409, 34.4409, 34.4409, 34.4409, 34.4409, 34.4409, 34.4409, 34.4409, 34.4409, 34.4409
4.85352, 16, 35.549, 34.5762, 4.24264, -19.549, 0, 34.5762, 34.5763, 35.5233, 34.6018, 34.5762, 34.5762, 34.5762, 34.5762, 34.5762, 34.5762, 34.5762, 34.5762, 34.5762, 34.5762, 34.5762, 34.5762, 34.5762, 34.5762
4.8614, 28, 35.503, 34.7115, 5.47723, -7.50303, 0, 34.7116, 34.7116, 35.4797, 34.7348, 34.7115, 34.7115, 34.7115, 34.7115, 34.7115, 34.7115, 34.7115, 34.7115, 34.7115, 34.7115, 34.7115, 34.7115, 34.7115, 34.7115
4.86927, 30, 35.498, 34.8469, 5.65685, -5.49804, 0, 34.8469, 34.847, 35.4768, 34.868, 34.8469, 34.8469, 34.8469, 34.8469, 34.8469, 34.8469, 34.8469, 34.8469, 34.8469, 34.8469, 34.8469, 34.8469, 34.8469, 34.8469
4.87715, 34, 35.5263, 34.9822, 6, -1.52626, 0, 34.9823, 34.9823, 35.5069, 35.0014, 34.9822, 34.9822, 34.9822, 34.9822, 34.9822, 34.9822, 34.9822, 34.9822, 34.9822, 34.9822, 34.9822, 34.9822, 34.9822, 34.9822
4.88502, 36, 35.581, 35.1175, 6.16441, 0.418968, 0, 35.1176, 35.1176, 35.5634, 35.1351, 35.1175, 35.1175, 35.1175, 35.1175, 35.1175, 35.1175, 35.1175, 35.1175, 35.1175, 35.1175, 35.1175, 35.1175, 35.1175, 35.1175
4.8929, 22, 35.6567, 35.2528, 4.89898, -13.6567, 0, 35.2529, 35.2529, 35.6405, 35.269, 35.2528, 35.2528, 35.2528, 35.2528, 35.2528, 35.2528, 35.2528, 35.2528, 35.2528, 35.2528, 35.2528, 35.2528, 35.2528, 35.2528
4.90078, 32, 35.7487, 35.3881, 5.83095, -3.7487, 0, 35.3881, 35.3882, 35.7336, 35.4031, 35.3881, 35.3881, 35.3881, 35.3881, 35.3881, 35.3881, 35.3881, 35.3881, 35.3881, 35.3881, 35.3881, 35.3881, 35.3881, 35.3881
4.90865, 28, 35.8532, 35.5233, 5.47723, -7.85316, 0, 35.5234, 35.5234, 35.839, 35.5374, 35.5233, 35.5233, 35.5233, 35.5233, 35.5233, 35.5233, 35.5233, 35.5233, 35.5233, 35.5233, 35.5233, 35.5233, 35.5233, 35.5233
4.91653, 18, 35.967, 35.6585, 4.47214, -17.967, 0, 35.6586, 35.6586, 35.9537, 35.6718, 35.6585, 35.6585, 35.6585, 35.6585, 35.6585, 35.6585, 35.6585, 35.6585, 35.6585, 35.6585, 35.6585, 35.6585, 35.6585, 35.6585
4.9244, 34, 36.088, 35.7937, 6, -2.08799, 0, 35.7937, 35.7938, 36.0753, 35.8063, 35.7937, 35.7937, 35.7937, 35.7937, 35.7937, 35.7937, 35.7937, 35.7937, 35.7937, 35.7937, 35.7937, 35.7937, 35.7937, 35.7937
4.93228, 34, 36.2142, 35.9288, 6, -2.21418, 0, 35.9288, 35.9289, 36.2019, 35.9409, 35.9288, 35.9288, 35.9288, 35.9288, 35.9288, 35.9288, 35.9288, 35.9288, 35.9288, 35.9288, 35.9288, 35.9288, 35.9288, 35.9288
4.94016, 38, 36.3442, 36.0638, 6.32456, 1.65581, 0, 36.0639, 36.0639, 36.3323, 36.0757, 36.0638, 36.0638, 36.0638, 36.0638, 36.0638, 36.0638, 36.0638, 36.0638, 36.0638, 36.0638, 36.0638, 36.0638, 36.0638, 36.0638
4.94803, 26, 36.477, 36.1988, 5.2915, -10.477, 0, 36.1988, 36.1989, 36.4653, 36.2104, 36.1988, 36.1988, 36.1988, 36.1988, 36.1988, 36.1988, 36.1988, 36.1988, 36.1988, 36.1988, 36.1988, 36.1988, 36.1988, 36.1988
4.95591, 32, 36.6118, 36.3337, 5.83095, -4.61179, 0, 36.3338, 36.3338, 36.6003, 36.3452, 36.3337, 36.3337, 36.3337, 36.3337, 36.3337, 36.3337, 36.3337, 36.3337, 36.3337, 36.3337, 36.3337, 36.3337, 36.3337, 36.3337
4.96378, 26, 36.748, 36.4686, 5.2915, -10.748, 0, 36.4686, 36.4686, 36.7365, 36.4799, 36.4686, 36.4686, 36.4686, 36.4686, 36.4686, 36.4686, 36.4686, 36.4686, 36.4686, 36.4686, 36.4686, 36.4686, 36.4686, 36.4686
4.97166, 38, 36.8853, 36.6033, 6.32456, 1.11471, 0, 36.6034, 36.6034, 36.8738, 36.6147, 36.6033, 36.6033, 36.6033, 36.6033, 36.6033, 36.6033, 36.6033, 36.6033, 36.6033, 36.6033, 36.6033, 36.6033, 36.6034, 36.6033
4.97954, 34, 37.0233, 36.738, 6, -3.0233, 0, 36.7381, 36.7381, 37.0118, 36.7494, 36.738, 36.738, 36.738, 36.738, 36.738, 36.738, 36.738, 36.738, 36.738, 36.738, 36.738, 36.738, 36.738, 36.738
4.98741, 40, 37.1618, 36.8726, 6.48074, 2.83817, 0, 36.8726, 36.8727, 37.1503, 36.8841, 36.8726, 36.8726, 36.8726, 36.8726, 36.8726, 36.8726, 36.8726, 36.8726, 36.8726, 36.8726, 36.8726, 36.8726, 36.8726, 36.8726
4.99529, 24, 37.3008, 37.0071, 5.09902, -13.3008, 0, 37.0071, 37.0072, 37.2891, 37.0187, 37.0071, 37.0071, 37.0071, 37.0071, 37.0071, 37.0071, 37.0071, 37.0071, 37.0071, 37.0071, 37.0071, 37.0071, 37.0071, 37.0071
5.00316, 14, 37.4401, 37.1415, 4, -23.4401, 0, 37.1415, 37.1415, 37.4283, 37.1531, 37.1415, 37.1415, 37.1415, 37.1415, 37.1415, 37.1415, 37.1415, 37.1415, 37.1415, 37.1415, 37.1415, 37.1415, 37.1415, 37.1415
5.01104, 34, 37.5796, 37.2757, 6, -3.57965, 0, 37.2757, 37.2758, 37.5677, 37.2875, 37.2757, 37.2757, 37.2757, 37.2757, 37.2757, 37.2757, 37.2757, 37.2757, 37.2757, 37.2757, 37.2757, 37.2757, 37.2758, 37.2757
5.01892, 30, 37.7195, 37.4098, 5.65685, -7.71951, 0, 37.4099, 37.4099, 37.7073, 37.4218, 37.4098, 37.4098, 37.4098, 37.4098, 37.4098, 37.4098, 37.4098, 37.4098, 37.4098, 37.4098, 37.4098, 37.4098, 37.4099, 37.4098
5.02679, 22, 37.8597, 37.5438, 4.89898, -15.8597, 0, 37.5439, 37.5439, 37.8473, 37.556, 37.5438, 37.5438, 37.5438, 37.5438, 37.5438, 37.5438, 37.5438, 37.5438, 37.5438, 37.5438, 37.5438, 37.5438, 37.544, 37.5438
5.03467, 52, 38.0002, 37.6777, 7.34847, 13.9998, 0, 37.6777, 37.6777, 37.9877, 37.6899, 37.6777, 37.6777, 37.6777, 37.6777, 37.6777, 37.6777, 37.6777, 37.6777, 37.6777, 37.6777, 37.6777, 37.6777, 37.6779, 37.6777
5.04254, 36, 38.1413, 37.8113, 6.16441, -2.14127, 0, 37.8114, 37.8114, 38.1284, 37.8238, 37.8113, 37.8113, 37.8113, 37.8113, 37.8113, 37.8113, 37.8113, 37.8113, 37.8113, 37.8113, 37.8113, 37.8113, 37.8116, 37.8113
5.05042, 30, 38.2829, 37.9448, 5.65685, -8.28292, 0, 37.9449, 37.9449, 38.2698, 37.9575, 37.9448, 37.9448, 37.9448, 37.9448, 37.9448, 37.9448, 37.9448, 37.9448, 37.9448, 37.9448, 37.9448, 37.9448, 37.9452, 37.9448
5.0583, 20, 38.4253, 38.0782, 4.69042, -18.4253, 0, 38.0782, 38.0782, 38.4119, 38.091, 38.0782, 38.0782, 38.0782, 38.0782, 38.0782, 38.0782, 38.0782, 38.0782, 38.0782, 38.0782, 38.0782, 38.0782, 38.0787, 38.0782
5.06617, 20, 38.5687, 38.2113, 4.69042, -18.5687, 0, 38.2113, 38.2113, 38.555, 38.2243, 38.2113, 38.2113, 38.2113, 38.2113, 38.2113, 38.2113, 38.2113, 38.2113, 38.2113, 38.2113, 38.2113, 38.2113, 38.2119, 38.2113
5.07405, 18, 38.7134, 38.3442, 4.47214, -20.7134, 0, 38.3442, 38.3443, 38.6993, 38.3574, 38.3442, 38.3442, 38.3442, 38.3442, 38.3442, 38.3442, 38.3442, 38.3442, 38.3442, 38.3442, 38.3442, 38.3442, 38.3451, 38.3442
5.08192, 18, 38.8598, 38.4769, 4.47214, -20.8598, 0, 38.4769, 38.477, 38.8452, 38.4903, 38.4769, 38.4769, 38.4769, 38.4769, 38.4769, 38.4769, 38.4769, 38.4769, 38.4769, 38.4769, 38.4769, 38.4769, 38.478, 38.4769
5.0898, 14, 39.0082, 38.6094, 4, -25.0082, 0, 38.6094, 38.6094, 38.9931, 38.6229, 38.6094, 38.6094, 38.6094, 38.6094, 38.6094, 38.6094, 38.6094, 38.6094, 38.6094, 38.6094, 38.6094, 38.6094, 38.6108, 38.6094
5.09768, 30, 39.1593, 38.7416, 5.65685, -9.15934, 0, 38.7416, 38.7416, 39.1436, 38.7553, 38.7416, 38.7416, 38.7416, 38.7416, 38.7416, 38.7416, 38.7416, 38.7416, 38.7416, 38.7416, 38.7416, 38.7416, 38.7434, 38.7416
5.10555, 20, 39.3137, 38.8736, 4.69042, -19.3137, 0, 38.8736, 38.8736, 39.2973, 38.8875, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736, 38.8736, 38.8759, 38.8736
5.11343, 26, 39.4721, 39.0052, 5.2915, -13.4721, 0, 39.0053, 39.0053, 39.4549, 39.0194, 39.0052, 39.0052, 39.0052, 39.0052, 39.0052, 39.0052, 39.0052, 39.0052, 39.0052, 39.0052, 39.0052, 39.0052, 39.0081, 39.0052
5.1213, 26, 39.6353, 39.1367, 5.2915, -13.6353, 0, 39.1367, 39.1367, 39.6173, 39.151, 39.1367, 39.1367, 39.1367, 39.1367, 39.1367, 39.1367, 39.1367, 39.1367, 39.1367, 39.1367, 39.1367, 39.1367, 39.1402, 39.1367
5.12918, 16, 39.8043, 39.2678, 4.24264, -23.8043, 0, 39.2678, 39.2678, 39.7853, 39.2823, 39.2678, 39.2678, 39.2678, 39.2678, 39.2678, 39.2678, 39.2678, 39.2678, 39.2678, 39.2678, 39.2678, 39.2678, 39.2721, 39.2678
5.13706, 22, 39.9802, 39.3986, 4.89898, -17.9802, 0, 39.3986, 39.3987, 39.9601, 39.4133, 39.3986, 39.3986, 39.3986, 39.3986, 39.3986, 39.3986, 39.3986, 39.3986, 39.3986, 39.3986, 39.3986, 39.3986, 39.4038, 39.3986
5.14493, 26, 40.164, 39.5291, 5.2915, -14.164, 0, 39.5291, 39.5291, 40.1428, 39.544, 39.5291, 39.5291, 39.5291, 39.5291, 39.5291, 39.5291, 39.5291, 39.5291, 39.5291, 39.5291, 39.5291, 39.5291, 39.5353, 39.5291
5.15281, 18, 40.3569, 39.6592, 4.47214, -22.3569, 0, 39.6593, 39.6593, 40.3344, 39.6744, 39.6592, 39.6592, 39.6592, 39.6592, 39.6592, 39.6592, 39.6592, 39.6592, 39.6592, 39.6592, 39.6592, 39.6592, 39.6665, 39.6592
5.16068, 24, 40.56, 39.7891, 5.09902, -16.56, 0, 39.7891, 39.7891, 40.5361, 39.8044, 39.7891, 39.7891, 39.7891, 39.7891, 39.7891, 39.7891, 39.7891, 39.7891, 39.7891, 39.7891, 39.7891, 39.7891, 39.7976, 39.7891
5.16856, 16, 40.7743, 39.9185, 4.24264, -24.7743, 0, 39.9186, 39.9186, 40.7488, 39.9341, 39.9185, 39.9185, 39.9185, 39.9185, 39.9185, 39.9185, 39.9185, 39.9185, 39.9185, 39.9185, 39.9185, 39.9185, 39.9283, 39.9185
5.17644, 16, 41.0007, 40.0476, 4.24264, -25.0007, 0, 40.0476, 40.0477, 40.9737, 40.0634, 40.0476, 40.0476, 40.0476, 40.0476, 40.0476, 40.0476, 40.0476, 40.0476, 40.0476, 40.0476, 40.0476, 40.0476, 40.0588, 40.0476
5.18431, 16, 41.2398, 40.1763, 4.24264, -25.2398, 0, 40.1764, 40.1764, 41.2111, 40.1923, 40.1763, 40.1763, 40.1763, 40.1763, 40.1763, 40.1763, 40.1763, 40.1763, 40.1763, 40.1763, 40.1763, 40.1763, 40.189, 40.1763
5.19219, 18, 41.4919, 40.3047, 4.47214, -23.4919, 0, 40.3047, 40.3047, 41.4615, 40.3208, 40.3047, 40.3047, 40.3047, 40.3047, 40.3047, 40.3047, 40.3047, 40.3047, 40.3047, 40.3047, 40.3047, 40.3047, 40.3188, 40.3047
5.20006, 28, 41.757, 40.4326, 5.47723, -13.757, 0, 40.4326, 40.4327, 41.7249, 40.4489, 40.4326, 40.4326, 40.4326, 40.4326, 40.4326, 40.4326, 40.4326, 40.4326, 40.4326, 40.4326, 40.4326, 40.4326, 40.4483, 40.4326
5.20794, 24, 42.0344, 40.5601, 5.09902, -18.0344, 0, 40.5601, 40.5602, 42.0005, 40.5767, 40.5601, 40.5601, 40.5601, 40.5601, 40.5601, 40.5601, 40.5601, 40.5601, 40.5601, 40.5601, 40.5601, 40.5601, 40.5773, 40.5601
5.21582, 30, 42.323, 40.6872, 5.65685, -12.323, 0, 40.6872, 40.6873, 42.2874, 40.704, 40.6872, 40.6872, 40.6872, 40.6872, 40.6872, 40.6872, 40.6872, 40.6872, 40.6872, 40.6872, 40.6872, 40.6872, 40.706, 40.6872
5.22369, 26, 42.621, 40.8139, 5.2915, -16.621, 0, 40.8139, 40.814, 42.5837, 40.8309, 40.8139, 40.8139, 40.8139, 40.8139, 40.8139, 40.8139, 40.8139, 40.8139, 40.8139, 40.8139, 40.8139, 40.8139, 40.8341, 40.8139
