   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_157.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.0695, 6, 2.95257, 2.95257, 2.82843, 3.04743, 0, 2.95257, 2.95257, 2.95257, 2.95257, 2.95257, 2.95257, 2.95257, 2.95257, 2.95257, 2.95257, 2.95257, 2.95257, 2.95257, 2.95257, 2.95257, 2.95257, 2.95257, 2.95257, 2.95257, 2.95257
11.0774, 10, 2.94982, 2.94982, 3.4641, 7.05018, 0, 2.94982, 2.94982, 2.94982, 2.94982, 2.94982, 2.94982, 2.94982, 2.94982, 2.94982, 2.94982, 2.94982, 2.94982, 2.94982, 2.94982, 2.94982, 2.94982, 2.94982, 2.94982, 2.94982, 2.94982
11.0852, 4, 2.94393, 2.94393, 2.44949, 1.05607, 0, 2.94393, 2.94393, 2.94393, 2.94393, 2.94393, 2.94393, 2.94393, 2.94393, 2.94393, 2.94393, 2.94393, 2.94393, 2.94393, 2.94393, 2.94393, 2.94393, 2.94393, 2.94393, 2.94393, 2.94393
11.0931, 4, 2.93517, 2.93516, 2.44949, 1.06483, 0, 2.93516, 2.93516, 2.93516, 2.93516, 2.93516, 2.93516, 2.93516, 2.93516, 2.93516, 2.93516, 2.93516, 2.93516, 2.93516, 2.93516, 2.93516, 2.93517, 2.93516, 2.93516, 2.93516, 2.93516
11.101, 2, 2.92497, 2.92497, 2, -0.924973, 0, 2.92497, 2.92497, 2.92497, 2.92497, 2.92497, 2.92497, 2.92497, 2.92497, 2.92497, 2.92497, 2.92497, 2.92497, 2.92497, 2.92497, 2.92497, 2.92497, 2.92497, 2.92497, 2.92497, 2.92497
11.1089, 2, 2.9148, 2.91479, 2, -0.914797, 0, 2.91479, 2.91479, 2.91479, 2.91479, 2.91479, 2.91479, 2.91479, 2.91479, 2.91479, 2.91479, 2.91479, 2.91479, 2.91479, 2.91479, 2.91479, 2.9148, 2.91479, 2.91479, 2.91479, 2.91479
11.1167, 8, 2.91226, 2.91226, 3.16228, 5.08774, 0, 2.91226, 2.91226, 2.91226, 2.91226, 2.91226, 2.91226, 2.91226, 2.91226, 2.91226, 2.91226, 2.91226, 2.91226, 2.91226, 2.91226, 2.91226, 2.91226, 2.91226, 2.91226, 2.91226, 2.91226
11.1246, 0, 2.90647, 2.90647, 1.41421, -2.90647, 0, 2.90647, 2.90647, 2.90647, 2.90647, 2.90647, 2.90647, 2.90647, 2.90647, 2.90647, 2.90647, 2.90647, 2.90647, 2.90647, 2.90647, 2.90647, 2.90647, 2.90647, 2.90647, 2.90647, 2.90647
11.1325, 8, 2.89771, 2.89771, 3.16228, 5.10229, 0, 2.89771, 2.89771, 2.89771, 2.89771, 2.89771, 2.89771, 2.89771, 2.89771, 2.89771, 2.89771, 2.89771, 2.89771, 2.89771, 2.89771, 2.89771, 2.89771, 2.89771, 2.89771, 2.89771, 2.89771
11.1403, 4, 2.88748, 2.88747, 2.44949, 1.11252, 0, 2.88747, 2.88747, 2.88747, 2.88747, 2.88747, 2.88747, 2.88747, 2.88747, 2.88747, 2.88747, 2.88747, 2.88747, 2.88747, 2.88747, 2.88747, 2.88748, 2.88747, 2.88747, 2.88747, 2.88747
11.1482, 2, 2.87726, 2.87726, 2, -0.877263, 0, 2.87726, 2.87726, 2.87726, 2.87726, 2.87726, 2.87726, 2.87726, 2.87726, 2.87726, 2.87726, 2.87726, 2.87726, 2.87726, 2.87726, 2.87726, 2.87726, 2.87726, 2.87726, 2.87726, 2.87726
11.1561, 4, 2.87476, 2.87476, 2.44949, 1.12524, 0, 2.87476, 2.87476, 2.87476, 2.87476, 2.87476, 2.87476, 2.87476, 2.87476, 2.87476, 2.87476, 2.87476, 2.87476, 2.87476, 2.87476, 2.87476, 2.87476, 2.87476, 2.87476, 2.87476, 2.87476
11.164, 4, 2.86895, 2.86895, 2.44949, 1.13105, 0, 2.86895, 2.86895, 2.86895, 2.86895, 2.86895, 2.86895, 2.86895, 2.86895, 2.86895, 2.86895, 2.86895, 2.86895, 2.86895, 2.86895, 2.86895, 2.86895, 2.86895, 2.86895, 2.86895, 2.86895
11.1718, 8, 2.86009, 2.86009, 3.16228, 5.13991, 0, 2.86009, 2.86009, 2.86009, 2.86009, 2.86009, 2.86009, 2.86009, 2.86009, 2.86009, 2.86009, 2.86009, 2.86009, 2.86009, 2.86009, 2.86009, 2.86009, 2.86009, 2.86009, 2.86009, 2.86009
11.1797, 0, 2.84973, 2.84973, 1.41421, -2.84973, 0, 2.84973, 2.84973, 2.84973, 2.84973, 2.84973, 2.84973, 2.84973, 2.84973, 2.84973, 2.84973, 2.84973, 2.84973, 2.84973, 2.84973, 2.84973, 2.84973, 2.84973, 2.84973, 2.84973, 2.84973
11.1876, 0, 2.83939, 2.83939, 1.41421, -2.83939, 0, 2.83939, 2.83939, 2.83939, 2.83939, 2.83939, 2.83939, 2.83939, 2.83939, 2.83939, 2.83939, 2.83939, 2.83939, 2.83939, 2.83939, 2.83939, 2.83939, 2.83939, 2.83939, 2.83939, 2.83939
11.1954, 6, 2.83689, 2.83689, 2.82843, 3.16311, 0, 2.83689, 2.83689, 2.83689, 2.83689, 2.83689, 2.83689, 2.83689, 2.83689, 2.83689, 2.83689, 2.83689, 2.83689, 2.83689, 2.83689, 2.83689, 2.83689, 2.83689, 2.83689, 2.83689, 2.83689
11.2033, 8, 2.83112, 2.83112, 3.16228, 5.16888, 0, 2.83112, 2.83112, 2.83112, 2.83112, 2.83112, 2.83112, 2.83112, 2.83112, 2.83112, 2.83112, 2.83112, 2.83112, 2.83112, 2.83112, 2.83112, 2.83112, 2.83112, 2.83112, 2.83112, 2.83112
11.2112, 4, 2.82233, 2.82233, 2.44949, 1.17767, 0, 2.82233, 2.82233, 2.82233, 2.82233, 2.82233, 2.82233, 2.82233, 2.82233, 2.82233, 2.82233, 2.82233, 2.82233, 2.82233, 2.82233, 2.82233, 2.82233, 2.82233, 2.82233, 2.82233, 2.82233
11.219, 0, 2.81204, 2.81204, 1.41421, -2.81204, 0, 2.81204, 2.81204, 2.81204, 2.81204, 2.81204, 2.81204, 2.81204, 2.81204, 2.81204, 2.81204, 2.81204, 2.81204, 2.81204, 2.81204, 2.81204, 2.81204, 2.81204, 2.81204, 2.81204, 2.81204
11.2269, 4, 2.80177, 2.80176, 2.44949, 1.19823, 0, 2.80176, 2.80176, 2.80176, 2.80176, 2.80176, 2.80176, 2.80176, 2.80176, 2.80176, 2.80176, 2.80176, 2.80176, 2.80176, 2.80176, 2.80176, 2.80177, 2.80176, 2.80176, 2.80176, 2.80176
11.2348, 8, 2.79918, 2.79918, 3.16228, 5.20082, 0, 2.79918, 2.79918, 2.79918, 2.79918, 2.79918, 2.79918, 2.79918, 2.79918, 2.79918, 2.79918, 2.79918, 2.79918, 2.79918, 2.79918, 2.79918, 2.79918, 2.79918, 2.79918, 2.79918, 2.79918
11.2427, 2, 2.79343, 2.79343, 2, -0.793432, 0, 2.79343, 2.79343, 2.79343, 2.79343, 2.79343, 2.79343, 2.79343, 2.79343, 2.79343, 2.79343, 2.79343, 2.79343, 2.79343, 2.79343, 2.79343, 2.79343, 2.79343, 2.79343, 2.79343, 2.79343
11.2505, 6, 2.78472, 2.78472, 2.82843, 3.21528, 0, 2.78472, 2.78472, 2.78472, 2.78472, 2.78472, 2.78472, 2.78472, 2.78472, 2.78472, 2.78472, 2.78472, 2.78472, 2.78472, 2.78472, 2.78472, 2.78472, 2.78472, 2.78472, 2.78472, 2.78472
11.2584, 6, 2.77455, 2.77455, 2.82843, 3.22545, 0, 2.77455, 2.77455, 2.77455, 2.77455, 2.77455, 2.77455, 2.77455, 2.77455, 2.77455, 2.77455, 2.77455, 2.77455, 2.77455, 2.77455, 2.77455, 2.77455, 2.77455, 2.77455, 2.77455, 2.77455
11.2663, 6, 2.7644, 2.76439, 2.82843, 3.2356, 0, 2.76439, 2.76439, 2.76439, 2.76439, 2.76439, 2.76439, 2.76439, 2.76439, 2.76439, 2.76439, 2.76439, 2.76439, 2.76439, 2.76439, 2.76439, 2.7644, 2.76439, 2.76439, 2.76439, 2.76439
11.2741, 2, 2.76209, 2.76208, 2, -0.762086, 0, 2.76208, 2.76208, 2.76208, 2.76208, 2.76208, 2.76208, 2.76208, 2.76208, 2.76208, 2.76208, 2.76208, 2.76208, 2.76208, 2.76208, 2.76208, 2.76209, 2.76208, 2.76208, 2.76208, 2.76208
11.282, 2, 2.7565, 2.75649, 2, -0.756495, 0, 2.75649, 2.75649, 2.75649, 2.75649, 2.75649, 2.75649, 2.75649, 2.75649, 2.75649, 2.75649, 2.75649, 2.75649, 2.75649, 2.75649, 2.75649, 2.7565, 2.75649, 2.75649, 2.75649, 2.75649
11.2899, 2, 2.74778, 2.74778, 2, -0.74778, 0, 2.74778, 2.74778, 2.74778, 2.74778, 2.74778, 2.74778, 2.74778, 2.74778, 2.74778, 2.74778, 2.74778, 2.74778, 2.74778, 2.74778, 2.74778, 2.74778, 2.74778, 2.74778, 2.74778, 2.74778
11.2978, 4, 2.73752, 2.73752, 2.44949, 1.26248, 0, 2.73752, 2.73752, 2.73752, 2.73752, 2.73752, 2.73752, 2.73752, 2.73752, 2.73752, 2.73752, 2.73752, 2.73752, 2.73752, 2.73752, 2.73752, 2.73752, 2.73752, 2.73752, 2.73752, 2.73752
11.3056, 2, 2.72727, 2.72727, 2, -0.727275, 0, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727
11.3135, 2, 2.72727, 2.72727, 2, -0.727275, 0, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727
11.3214, 4, 2.72526, 2.72526, 2.44949, 1.27474, 0, 2.72526, 2.72526, 2.72526, 2.72526, 2.72526, 2.72526, 2.72526, 2.72526, 2.72526, 2.72526, 2.72526, 2.72526, 2.72526, 2.72526, 2.72526, 2.72526, 2.72526, 2.72526, 2.72526, 2.72526
11.3292, 0, 2.72124, 2.72124, 1.41421, -2.72124, 0, 2.72124, 2.72124, 2.72124, 2.72124, 2.72124, 2.72124, 2.72124, 2.72124, 2.72124, 2.72124, 2.72124, 2.72124, 2.72124, 2.72124, 2.72124, 2.72124, 2.72124, 2.72124, 2.72124, 2.72124
11.3371, 4, 2.71622, 2.71622, 2.44949, 1.28378, 0, 2.71622, 2.71622, 2.71622, 2.71622, 2.71622, 2.71622, 2.71622, 2.71622, 2.71622, 2.71622, 2.71622, 2.71622, 2.71622, 2.71622, 2.71622, 2.71622, 2.71622, 2.71622, 2.71622, 2.71622
11.345, 2, 2.71121, 2.71121, 2, -0.711208, 0, 2.71121, 2.71121, 2.71121, 2.71121, 2.71121, 2.71121, 2.71121, 2.71121, 2.71121, 2.71121, 2.71121, 2.71121, 2.71121, 2.71121, 2.71121, 2.71121, 2.71121, 2.71121, 2.71121, 2.71121
11.3529, 10, 2.71117, 2.71117, 3.4641, 7.28883, 0, 2.71117, 2.71117, 2.71117, 2.71117, 2.71117, 2.71117, 2.71117, 2.71117, 2.71117, 2.71117, 2.71117, 2.71117, 2.71117, 2.71117, 2.71117, 2.71117, 2.71117, 2.71117, 2.71117, 2.71117
11.3607, 0, 2.70915, 2.70915, 1.41421, -2.70915, 0, 2.70915, 2.70915, 2.70915, 2.70915, 2.70915, 2.70915, 2.70915, 2.70915, 2.70915, 2.70915, 2.70915, 2.70915, 2.70915, 2.70915, 2.70915, 2.70915, 2.70915, 2.70915, 2.70915, 2.70915
11.3686, 4, 2.70515, 2.70515, 2.44949, 1.29485, 0, 2.70515, 2.70515, 2.70515, 2.70515, 2.70515, 2.70515, 2.70515, 2.70515, 2.70515, 2.70515, 2.70515, 2.70515, 2.70515, 2.70515, 2.70515, 2.70515, 2.70515, 2.70515, 2.70515, 2.70515
11.3765, 2, 2.70017, 2.70017, 2, -0.700168, 0, 2.70017, 2.70017, 2.70017, 2.70017, 2.70017, 2.70017, 2.70017, 2.70017, 2.70017, 2.70017, 2.70017, 2.70017, 2.70017, 2.70017, 2.70017, 2.70017, 2.70017, 2.70017, 2.70017, 2.70017
11.3843, 0, 2.69519, 2.69519, 1.41421, -2.69519, 0, 2.69519, 2.69519, 2.69519, 2.69519, 2.69519, 2.69519, 2.69519, 2.69519, 2.69519, 2.69519, 2.69519, 2.69519, 2.69519, 2.69519, 2.69519, 2.69519, 2.69519, 2.69519, 2.69519, 2.69519
11.3922, 6, 2.69484, 2.69483, 2.82843, 3.30516, 0, 2.69483, 2.69483, 2.69483, 2.69483, 2.69483, 2.69483, 2.69483, 2.69483, 2.69483, 2.69483, 2.69483, 2.69483, 2.69483, 2.69483, 2.69483, 2.69484, 2.69483, 2.69483, 2.69483, 2.69483
11.4001, 0, 2.6926, 2.6926, 1.41421, -2.6926, 0, 2.6926, 2.6926, 2.6926, 2.6926, 2.6926, 2.6926, 2.6926, 2.6926, 2.6926, 2.6926, 2.6926, 2.6926, 2.6926, 2.6926, 2.6926, 2.6926, 2.6926, 2.6926, 2.6926, 2.6926
11.408, 2, 2.68852, 2.68852, 2, -0.688519, 0, 2.68852, 2.68852, 2.68852, 2.68852, 2.68852, 2.68852, 2.68852, 2.68852, 2.68852, 2.68852, 2.68852, 2.68852, 2.68852, 2.68852, 2.68852, 2.68852, 2.68852, 2.68852, 2.68852, 2.68852
11.4158, 4, 2.68352, 2.68351, 2.44949, 1.31648, 0, 2.68351, 2.68351, 2.68351, 2.68351, 2.68351, 2.68351, 2.68351, 2.68351, 2.68351, 2.68351, 2.68351, 2.68351, 2.68351, 2.68351, 2.68351, 2.68352, 2.68351, 2.68351, 2.68351, 2.68351
11.4237, 4, 2.67852, 2.67851, 2.44949, 1.32148, 0, 2.67851, 2.67851, 2.67851, 2.67851, 2.67851, 2.67851, 2.67851, 2.67851, 2.67851, 2.67851, 2.67851, 2.67851, 2.67851, 2.67851, 2.67851, 2.67852, 2.67851, 2.67851, 2.67852, 2.67851
11.4316, 4, 2.67825, 2.67825, 2.44949, 1.32175, 0, 2.67825, 2.67825, 2.67825, 2.67825, 2.67825, 2.67825, 2.67825, 2.67825, 2.67825, 2.67825, 2.67825, 2.67825, 2.67825, 2.67825, 2.67825, 2.67825, 2.67825, 2.67825, 2.67825, 2.67825
11.4394, 10, 2.67604, 2.67603, 3.4641, 7.32396, 0, 2.67603, 2.67603, 2.67603, 2.67603, 2.67603, 2.67603, 2.67603, 2.67603, 2.67603, 2.67603, 2.67603, 2.67603, 2.67603, 2.67603, 2.67603, 2.67604, 2.67603, 2.67603, 2.67604, 2.67603
11.4473, 2, 2.67195, 2.67194, 2, -0.671949, 0, 2.67194, 2.67194, 2.67194, 2.67194, 2.67194, 2.67194, 2.67194, 2.67194, 2.67194, 2.67194, 2.67194, 2.67194, 2.67194, 2.67194, 2.67194, 2.67195, 2.67194, 2.67194, 2.67195, 2.67194
11.4552, 2, 2.66692, 2.66692, 2, -0.666923, 0, 2.66692, 2.66692, 2.66692, 2.66692, 2.66692, 2.66692, 2.66692, 2.66692, 2.66692, 2.66692, 2.66692, 2.66692, 2.66692, 2.66692, 2.66692, 2.66692, 2.66692, 2.66692, 2.66692, 2.66692
11.4631, 4, 2.6619, 2.6619, 2.44949, 1.3381, 0, 2.6619, 2.6619, 2.6619, 2.6619, 2.6619, 2.6619, 2.6619, 2.6619, 2.6619, 2.6619, 2.6619, 2.6619, 2.6619, 2.6619, 2.6619, 2.6619, 2.6619, 2.6619, 2.6619, 2.6619
11.4709, 0, 2.66162, 2.66161, 1.41421, -2.66162, 0, 2.66161, 2.66161, 2.66161, 2.66161, 2.66161, 2.66161, 2.66161, 2.66161, 2.66161, 2.66161, 2.66161, 2.66161, 2.66161, 2.66161, 2.66161, 2.66161, 2.66161, 2.66161, 2.66162, 2.66161
11.4788, 10, 2.65928, 2.65927, 3.4641, 7.34072, 0, 2.65927, 2.65927, 2.65927, 2.65927, 2.65927, 2.65927, 2.65927, 2.65927, 2.65927, 2.65927, 2.65927, 2.65927, 2.65927, 2.65927, 2.65927, 2.65927, 2.65927, 2.65927, 2.65928, 2.65927
11.4867, 2, 2.65497, 2.65495, 2, -0.654969, 0, 2.65495, 2.65495, 2.65495, 2.65495, 2.65495, 2.65495, 2.65495, 2.65495, 2.65495, 2.65495, 2.65495, 2.65495, 2.65495, 2.65495, 2.65495, 2.65496, 2.65495, 2.65495, 2.65497, 2.65495
11.4945, 0, 2.64967, 2.64965, 1.41421, -2.64967, 0, 2.64965, 2.64965, 2.64965, 2.64965, 2.64965, 2.64965, 2.64965, 2.64965, 2.64965, 2.64965, 2.64965, 2.64965, 2.64965, 2.64965, 2.64965, 2.64966, 2.64965, 2.64965, 2.64967, 2.64965
11.5024, 8, 2.64438, 2.64436, 3.16228, 5.35562, 0, 2.64436, 2.64436, 2.64436, 2.64436, 2.64436, 2.64436, 2.64436, 2.64436, 2.64436, 2.64436, 2.64436, 2.64436, 2.64436, 2.64436, 2.64436, 2.64436, 2.64436, 2.64436, 2.64438, 2.64436
11.5103, 8, 2.64431, 2.64428, 3.16228, 5.35569, 0, 2.64428, 2.64428, 2.64428, 2.64428, 2.64428, 2.64428, 2.64428, 2.64428, 2.64428, 2.64428, 2.64428, 2.64428, 2.64428, 2.64428, 2.64428, 2.64428, 2.64428, 2.64428, 2.64431, 2.64428
11.5182, 6, 2.64205, 2.64201, 2.82843, 3.35795, 0, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64205, 2.64201
11.526, 2, 2.63771, 2.63766, 2, -0.637706, 0, 2.63766, 2.63766, 2.63766, 2.63766, 2.63766, 2.63766, 2.63766, 2.63766, 2.63766, 2.63766, 2.63766, 2.63766, 2.63766, 2.63766, 2.63766, 2.63766, 2.63766, 2.63766, 2.6377, 2.63766
11.5339, 0, 2.63233, 2.63226, 1.41421, -2.63233, 0, 2.63226, 2.63226, 2.63226, 2.63226, 2.63226, 2.63226, 2.63226, 2.63226, 2.63226, 2.63226, 2.63226, 2.63226, 2.63226, 2.63226, 2.63226, 2.63227, 2.63226, 2.63226, 2.63233, 2.63226
11.5418, 0, 2.62696, 2.62688, 1.41421, -2.62696, 0, 2.62688, 2.62688, 2.62688, 2.62688, 2.62688, 2.62688, 2.62688, 2.62688, 2.62688, 2.62688, 2.62688, 2.62688, 2.62688, 2.62688, 2.62688, 2.62688, 2.62688, 2.62688, 2.62696, 2.62688
11.5496, 4, 2.62686, 2.62676, 2.44949, 1.37314, 0, 2.62676, 2.62676, 2.62676, 2.62676, 2.62676, 2.62676, 2.62676, 2.62676, 2.62676, 2.62676, 2.62676, 2.62676, 2.62676, 2.62676, 2.62676, 2.62676, 2.62676, 2.62676, 2.62686, 2.62676
11.5575, 4, 2.62445, 2.62433, 2.44949, 1.37555, 0, 2.62433, 2.62433, 2.62433, 2.62433, 2.62433, 2.62433, 2.62433, 2.62433, 2.62433, 2.62433, 2.62433, 2.62433, 2.62433, 2.62433, 2.62433, 2.62433, 2.62433, 2.62433, 2.62445, 2.62433
11.5654, 2, 2.61986, 2.6197, 2, -0.619861, 0, 2.6197, 2.6197, 2.6197, 2.6197, 2.6197, 2.6197, 2.6197, 2.6197, 2.6197, 2.6197, 2.6197, 2.6197, 2.6197, 2.6197, 2.6197, 2.6197, 2.6197, 2.6197, 2.61986, 2.6197
11.5732, 6, 2.61418, 2.61399, 2.82843, 3.38582, 0, 2.61399, 2.61399, 2.61399, 2.61399, 2.61399, 2.61399, 2.61399, 2.61399, 2.61399, 2.61399, 2.61399, 2.61399, 2.61399, 2.61399, 2.61399, 2.61399, 2.61399, 2.61399, 2.61418, 2.61399
11.5811, 0, 2.60851, 2.60828, 1.41421, -2.60851, 0, 2.60828, 2.60828, 2.60828, 2.60828, 2.60828, 2.60828, 2.60828, 2.60828, 2.60828, 2.60828, 2.60828, 2.60828, 2.60828, 2.60828, 2.60828, 2.60828, 2.60828, 2.60828, 2.60851, 2.60828
11.589, 4, 2.60866, 2.60837, 2.44949, 1.39134, 0, 2.60837, 2.60837, 2.60837, 2.60837, 2.60837, 2.60837, 2.60837, 2.60837, 2.60837, 2.60837, 2.60837, 2.60837, 2.60837, 2.60837, 2.60837, 2.60838, 2.60837, 2.60837, 2.60866, 2.60837
11.5969, 8, 2.60637, 2.60602, 3.16228, 5.39363, 0, 2.60602, 2.60602, 2.60602, 2.60602, 2.60602, 2.60602, 2.60602, 2.60602, 2.60602, 2.60602, 2.60602, 2.60602, 2.60602, 2.60602, 2.60602, 2.60602, 2.60602, 2.60602, 2.60637, 2.60602
11.6047, 2, 2.60177, 2.60136, 2, -0.601774, 0, 2.60136, 2.60136, 2.60136, 2.60136, 2.60136, 2.60136, 2.60136, 2.60136, 2.60136, 2.60136, 2.60136, 2.60136, 2.60136, 2.60136, 2.60136, 2.60136, 2.60136, 2.60136, 2.60177, 2.60136
11.6126, 6, 2.59604, 2.59555, 2.82843, 3.40396, 0, 2.59555, 2.59555, 2.59555, 2.59555, 2.59555, 2.59555, 2.59555, 2.59555, 2.59555, 2.59555, 2.59555, 2.59555, 2.59555, 2.59555, 2.59555, 2.59555, 2.59555, 2.59555, 2.59604, 2.59555
11.6205, 2, 2.59032, 2.58974, 2, -0.590317, 0, 2.58974, 2.58974, 2.58974, 2.58974, 2.58974, 2.58974, 2.58974, 2.58974, 2.58974, 2.58974, 2.58974, 2.58974, 2.58974, 2.58974, 2.58974, 2.58974, 2.58974, 2.58974, 2.59032, 2.58974
11.6283, 2, 2.59046, 2.58978, 2, -0.590456, 0, 2.58978, 2.58978, 2.58978, 2.58978, 2.58978, 2.58978, 2.58978, 2.58978, 2.58978, 2.58978, 2.58978, 2.58978, 2.58978, 2.58978, 2.58978, 2.58978, 2.58978, 2.58978, 2.59045, 2.58978
11.6362, 2, 2.58803, 2.58725, 2, -0.588026, 0, 2.58725, 2.58725, 2.58725, 2.58725, 2.58725, 2.58725, 2.58725, 2.58725, 2.58725, 2.58725, 2.58725, 2.58725, 2.58725, 2.58725, 2.58725, 2.58725, 2.58725, 2.58725, 2.58802, 2.58725
11.6441, 6, 2.58318, 2.58228, 2.82843, 3.41682, 0, 2.58228, 2.58228, 2.58228, 2.58228, 2.58228, 2.58228, 2.58228, 2.58228, 2.58228, 2.58228, 2.58228, 2.58228, 2.58228, 2.58228, 2.58228, 2.58229, 2.58228, 2.58228, 2.58318, 2.58228
11.652, 10, 2.57714, 2.57612, 3.4641, 7.42286, 0, 2.57612, 2.57612, 2.57612, 2.57612, 2.57612, 2.57612, 2.57612, 2.57612, 2.57612, 2.57612, 2.57612, 2.57612, 2.57612, 2.57612, 2.57612, 2.57612, 2.57612, 2.57612, 2.57714, 2.57612
11.6598, 4, 2.57111, 2.56995, 2.44949, 1.42889, 0, 2.56995, 2.56995, 2.56995, 2.56995, 2.56995, 2.56995, 2.56995, 2.56995, 2.56995, 2.56995, 2.56995, 2.56995, 2.56995, 2.56995, 2.56995, 2.56996, 2.56995, 2.56995, 2.57111, 2.56995
11.6677, 6, 2.57153, 2.57023, 2.82843, 3.42847, 0, 2.57023, 2.57023, 2.57023, 2.57023, 2.57023, 2.57023, 2.57023, 2.57023, 2.57023, 2.57023, 2.57023, 2.57023, 2.57023, 2.57023, 2.57023, 2.57023, 2.57023, 2.57023, 2.57153, 2.57023
11.6756, 2, 2.56923, 2.56778, 2, -0.569225, 0, 2.56778, 2.56778, 2.56778, 2.56778, 2.56778, 2.56778, 2.56778, 2.56778, 2.56778, 2.56778, 2.56778, 2.56778, 2.56778, 2.56778, 2.56778, 2.56778, 2.56778, 2.56778, 2.56922, 2.56778
11.6834, 2, 2.56438, 2.56277, 2, -0.564378, 0, 2.56277, 2.56277, 2.56277, 2.56277, 2.56277, 2.56277, 2.56277, 2.56277, 2.56277, 2.56277, 2.56277, 2.56277, 2.56277, 2.56277, 2.56277, 2.56278, 2.56277, 2.56277, 2.56438, 2.56277
11.6913, 2, 2.55827, 2.55651, 2, -0.558267, 0, 2.55651, 2.55651, 2.55651, 2.55651, 2.55651, 2.55651, 2.55651, 2.55651, 2.55651, 2.55651, 2.55651, 2.55651, 2.55651, 2.55651, 2.55651, 2.55651, 2.55651, 2.55651, 2.55827, 2.55651
11.6992, 2, 2.55217, 2.55024, 2, -0.552165, 0, 2.55024, 2.55024, 2.55024, 2.55024, 2.55024, 2.55024, 2.55024, 2.55024, 2.55024, 2.55024, 2.55024, 2.55024, 2.55024, 2.55024, 2.55024, 2.55025, 2.55024, 2.55024, 2.55216, 2.55024
11.7071, 0, 2.55254, 2.55046, 1.41421, -2.55254, 0, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55253, 2.55046
11.7149, 4, 2.55004, 2.54781, 2.44949, 1.44996, 0, 2.54781, 2.54781, 2.54781, 2.54781, 2.54781, 2.54781, 2.54781, 2.54781, 2.54781, 2.54781, 2.54781, 2.54781, 2.54781, 2.54781, 2.54781, 2.54781, 2.54781, 2.54781, 2.55004, 2.54781
11.7228, 2, 2.54487, 2.5425, 2, -0.544874, 0, 2.5425, 2.5425, 2.5425, 2.5425, 2.5425, 2.5425, 2.5425, 2.5425, 2.5425, 2.5425, 2.5425, 2.5425, 2.5425, 2.5425, 2.5425, 2.5425, 2.5425, 2.5425, 2.54487, 2.5425
11.7307, 2, 2.53837, 2.53585, 2, -0.53837, 0, 2.53585, 2.53585, 2.53585, 2.53585, 2.53585, 2.53585, 2.53585, 2.53585, 2.53585, 2.53585, 2.53585, 2.53585, 2.53585, 2.53585, 2.53585, 2.53586, 2.53585, 2.53585, 2.53837, 2.53585
11.7385, 6, 2.53186, 2.52922, 2.82843, 3.46814, 0, 2.52922, 2.52922, 2.52922, 2.52922, 2.52922, 2.52922, 2.52922, 2.52922, 2.52922, 2.52922, 2.52922, 2.52922, 2.52922, 2.52922, 2.52922, 2.52922, 2.52922, 2.52922, 2.53186, 2.52922
11.7464, 10, 2.53243, 2.52968, 3.4641, 7.46757, 0, 2.52968, 2.52968, 2.52968, 2.52968, 2.52968, 2.52968, 2.52968, 2.52968, 2.52968, 2.52968, 2.52968, 2.52968, 2.52968, 2.52968, 2.52968, 2.52968, 2.52968, 2.52968, 2.53243, 2.52968
11.7543, 0, 2.52997, 2.52712, 1.41421, -2.52997, 0, 2.52712, 2.52712, 2.52712, 2.52712, 2.52712, 2.52712, 2.52712, 2.52712, 2.52712, 2.52712, 2.52712, 2.52712, 2.52712, 2.52712, 2.52712, 2.52712, 2.52712, 2.52712, 2.52996, 2.52712
11.7622, 4, 2.52469, 2.52176, 2.44949, 1.47531, 0, 2.52176, 2.52176, 2.52176, 2.52176, 2.52176, 2.52176, 2.52176, 2.52176, 2.52176, 2.52176, 2.52176, 2.52176, 2.52176, 2.52176, 2.52176, 2.52176, 2.52176, 2.52176, 2.52469, 2.52176
