   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_227.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
20.0406, 0, 0.163249, 1.10602e-32, 1.41421, -0.163249, 0, 1.10602e-32, 1.10602e-32, 1.10602e-32, 1.10602e-32, 1.10602e-32, 1.10602e-32, 1.10602e-32, 1.10602e-32, 1.10602e-32, 1.10602e-32, 1.10602e-32, 1.10602e-32, 1.10602e-32, 1.10602e-32, 0.154005, 1.10602e-32, 0.00924409, 1.10602e-32, 1.10602e-32
20.0485, 2, 0.170979, 1.48224e-32, 2, 1.82902, 0, 1.48224e-32, 1.48224e-32, 1.48224e-32, 1.48224e-32, 1.48224e-32, 1.48224e-32, 1.48224e-32, 1.48224e-32, 1.48224e-32, 1.48224e-32, 1.48224e-32, 1.48224e-32, 1.48224e-32, 1.48224e-32, 0.161878, 1.48224e-32, 0.00910136, 1.48224e-32, 1.48224e-32
20.0563, 0, 0.178606, 1.88478e-32, 1.41421, -0.178606, 0, 1.88478e-32, 1.88478e-32, 1.88478e-32, 1.88478e-32, 1.88478e-32, 1.88478e-32, 1.88478e-32, 1.88478e-32, 1.88478e-32, 1.88478e-32, 1.88478e-32, 1.88478e-32, 1.88478e-32, 1.88478e-32, 0.169642, 1.88478e-32, 0.00896442, 1.88478e-32, 1.88478e-32
20.0642, 2, 0.186086, 2.3103e-32, 2, 1.81391, 0, 2.3103e-32, 2.3103e-32, 2.3103e-32, 2.3103e-32, 2.3103e-32, 2.3103e-32, 2.3103e-32, 2.3103e-32, 2.3103e-32, 2.3103e-32, 2.3103e-32, 2.3103e-32, 2.3103e-32, 2.3103e-32, 0.177252, 2.3103e-32, 0.00883335, 2.3103e-32, 2.3103e-32
20.0721, 0, 0.193367, 2.70049e-32, 1.41421, -0.193367, 0, 2.70049e-32, 2.70049e-32, 2.70049e-32, 2.70049e-32, 2.70049e-32, 2.70049e-32, 2.70049e-32, 2.70049e-32, 2.70049e-32, 2.70049e-32, 2.70049e-32, 2.70049e-32, 2.70049e-32, 2.70049e-32, 0.184659, 2.70049e-32, 0.00870838, 2.70049e-32, 2.70049e-32
20.0799, 0, 0.2004, 3.04501e-32, 1.41421, -0.2004, 0, 3.04501e-32, 3.04501e-32, 3.04501e-32, 3.04501e-32, 3.04501e-32, 3.04501e-32, 3.04501e-32, 3.04501e-32, 3.04501e-32, 3.04501e-32, 3.04501e-32, 3.04501e-32, 3.04501e-32, 3.04501e-32, 0.191811, 3.04501e-32, 0.00858973, 3.04501e-32, 3.04501e-32
20.0878, 0, 0.207138, 3.34299e-32, 1.41421, -0.207138, 0, 3.34299e-32, 3.34299e-32, 3.34299e-32, 3.34299e-32, 3.34299e-32, 3.34299e-32, 3.34299e-32, 3.34299e-32, 3.34299e-32, 3.34299e-32, 3.34299e-32, 3.34299e-32, 3.34299e-32, 3.34299e-32, 0.19866, 3.34299e-32, 0.00847752, 3.34299e-32, 3.34299e-32
20.0957, 0, 0.213528, 3.60583e-32, 1.41421, -0.213528, 0, 3.60583e-32, 3.60583e-32, 3.60583e-32, 3.60583e-32, 3.60583e-32, 3.60583e-32, 3.60583e-32, 3.60583e-32, 3.60583e-32, 3.60583e-32, 3.60583e-32, 3.60583e-32, 3.60583e-32, 3.60583e-32, 0.205156, 3.60583e-32, 0.00837201, 3.60583e-32, 3.60583e-32
20.1035, 0, 0.219519, 3.84599e-32, 1.41421, -0.219519, 0, 3.84599e-32, 3.84599e-32, 3.84599e-32, 3.84599e-32, 3.84599e-32, 3.84599e-32, 3.84599e-32, 3.84599e-32, 3.84599e-32, 3.84599e-32, 3.84599e-32, 3.84599e-32, 3.84599e-32, 3.84599e-32, 0.211245, 3.84599e-32, 0.00827342, 3.84599e-32, 3.84599e-32
20.1114, 0, 0.225065, 4.00008e-32, 1.41421, -0.225065, 0, 4.00008e-32, 4.00008e-32, 4.00008e-32, 4.00008e-32, 4.00008e-32, 4.00008e-32, 4.00008e-32, 4.00008e-32, 4.00008e-32, 4.00008e-32, 4.00008e-32, 4.00008e-32, 4.00008e-32, 4.00008e-32, 0.216884, 4.00008e-32, 0.00818187, 4.00008e-32, 4.00008e-32
20.1193, 0, 0.230114, 4.07104e-32, 1.41421, -0.230114, 0, 4.07104e-32, 4.07104e-32, 4.07104e-32, 4.07104e-32, 4.07104e-32, 4.07104e-32, 4.07104e-32, 4.07104e-32, 4.07104e-32, 4.07104e-32, 4.07104e-32, 4.07104e-32, 4.07104e-32, 4.07104e-32, 0.222016, 4.07104e-32, 0.00809766, 4.07104e-32, 4.07104e-32
20.1271, 0, 0.23462, 4.05956e-32, 1.41421, -0.23462, 0, 4.05956e-32, 4.05956e-32, 4.05956e-32, 4.05956e-32, 4.05956e-32, 4.05956e-32, 4.05956e-32, 4.05956e-32, 4.05956e-32, 4.05956e-32, 4.05956e-32, 4.05956e-32, 4.05956e-32, 4.05956e-32, 0.226599, 4.05956e-32, 0.00802094, 4.05956e-32, 4.05956e-32
20.135, 0, 0.238542, 3.98716e-32, 1.41421, -0.238542, 0, 3.98716e-32, 3.98716e-32, 3.98716e-32, 3.98716e-32, 3.98716e-32, 3.98716e-32, 3.98716e-32, 3.98716e-32, 3.98716e-32, 3.98716e-32, 3.98716e-32, 3.98716e-32, 3.98716e-32, 3.98716e-32, 0.23059, 3.98716e-32, 0.00795186, 3.98716e-32, 3.98716e-32
20.1429, 2, 0.241833, 3.86559e-32, 2, 1.75817, 0, 3.86559e-32, 3.86559e-32, 3.86559e-32, 3.86559e-32, 3.86559e-32, 3.86559e-32, 3.86559e-32, 3.86559e-32, 3.86559e-32, 3.86559e-32, 3.86559e-32, 3.86559e-32, 3.86559e-32, 3.86559e-32, 0.233942, 3.86559e-32, 0.00789068, 3.86559e-32, 3.86559e-32
20.1507, 0, 0.244457, 3.71034e-32, 1.41421, -0.244457, 0, 3.71034e-32, 3.71034e-32, 3.71034e-32, 3.71034e-32, 3.71034e-32, 3.71034e-32, 3.71034e-32, 3.71034e-32, 3.71034e-32, 3.71034e-32, 3.71034e-32, 3.71034e-32, 3.71034e-32, 3.71034e-32, 0.236619, 3.71034e-32, 0.00783751, 3.71034e-32, 3.71034e-32
20.1586, 2, 0.246382, 3.50085e-32, 2, 1.75362, 0, 3.50085e-32, 3.50085e-32, 3.50085e-32, 3.50085e-32, 3.50085e-32, 3.50085e-32, 3.50085e-32, 3.50085e-32, 3.50085e-32, 3.50085e-32, 3.50085e-32, 3.50085e-32, 3.50085e-32, 3.50085e-32, 0.238589, 3.50085e-32, 0.00779249, 3.50085e-32, 3.50085e-32
20.1665, 0, 0.247576, 3.25049e-32, 1.41421, -0.247576, 0, 3.25049e-32, 3.25049e-32, 3.25049e-32, 3.25049e-32, 3.25049e-32, 3.25049e-32, 3.25049e-32, 3.25049e-32, 3.25049e-32, 3.25049e-32, 3.25049e-32, 3.25049e-32, 3.25049e-32, 3.25049e-32, 0.239821, 3.25049e-32, 0.0077558, 3.25049e-32, 3.25049e-32
20.1743, 0, 0.248019, 2.97707e-32, 1.41421, -0.248019, 0, 2.97707e-32, 2.97707e-32, 2.97707e-32, 2.97707e-32, 2.97707e-32, 2.97707e-32, 2.97707e-32, 2.97707e-32, 2.97707e-32, 2.97707e-32, 2.97707e-32, 2.97707e-32, 2.97707e-32, 2.97707e-32, 0.240291, 2.97707e-32, 0.00772753, 2.97707e-32, 2.97707e-32
20.1822, 0, 0.247693, 2.69558e-32, 1.41421, -0.247693, 0, 2.69558e-32, 2.69558e-32, 2.69558e-32, 2.69558e-32, 2.69558e-32, 2.69558e-32, 2.69558e-32, 2.69558e-32, 2.69558e-32, 2.69558e-32, 2.69558e-32, 2.69558e-32, 2.69558e-32, 2.69558e-32, 0.239985, 2.69558e-32, 0.00770776, 2.69558e-32, 2.69558e-32
20.1901, 2, 0.246588, 2.41634e-32, 2, 1.75341, 0, 2.41634e-32, 2.41634e-32, 2.41634e-32, 2.41634e-32, 2.41634e-32, 2.41634e-32, 2.41634e-32, 2.41634e-32, 2.41634e-32, 2.41634e-32, 2.41634e-32, 2.41634e-32, 2.41634e-32, 2.41634e-32, 0.238891, 2.41634e-32, 0.00769661, 2.41634e-32, 2.41634e-32
20.1979, 0, 0.244703, 2.13258e-32, 1.41421, -0.244703, 0, 2.13258e-32, 2.13258e-32, 2.13258e-32, 2.13258e-32, 2.13258e-32, 2.13258e-32, 2.13258e-32, 2.13258e-32, 2.13258e-32, 2.13258e-32, 2.13258e-32, 2.13258e-32, 2.13258e-32, 2.13258e-32, 0.237009, 2.13258e-32, 0.0076941, 2.13258e-32, 2.13258e-32
20.2058, 0, 0.242043, 1.85067e-32, 1.41421, -0.242043, 0, 1.85067e-32, 1.85067e-32, 1.85067e-32, 1.85067e-32, 1.85067e-32, 1.85067e-32, 1.85067e-32, 1.85067e-32, 1.85067e-32, 1.85067e-32, 1.85067e-32, 1.85067e-32, 1.85067e-32, 1.85067e-32, 0.234342, 1.85067e-32, 0.00770027, 1.85067e-32, 1.85067e-32
20.2137, 0, 0.238622, 1.58142e-32, 1.41421, -0.238622, 0, 1.58142e-32, 1.58142e-32, 1.58142e-32, 1.58142e-32, 1.58142e-32, 1.58142e-32, 1.58142e-32, 1.58142e-32, 1.58142e-32, 1.58142e-32, 1.58142e-32, 1.58142e-32, 1.58142e-32, 1.58142e-32, 0.230907, 1.58142e-32, 0.00771513, 1.58142e-32, 1.58142e-32
20.2215, 2, 0.234463, 1.32959e-32, 2, 1.76554, 0, 1.32959e-32, 1.32959e-32, 1.32959e-32, 1.32959e-32, 1.32959e-32, 1.32959e-32, 1.32959e-32, 1.32959e-32, 1.32959e-32, 1.32959e-32, 1.32959e-32, 1.32959e-32, 1.32959e-32, 1.32959e-32, 0.226725, 1.32959e-32, 0.00773867, 1.32959e-32, 1.32959e-32
20.2294, 0, 0.229594, 1.08999e-32, 1.41421, -0.229594, 0, 1.08999e-32, 1.08999e-32, 1.08999e-32, 1.08999e-32, 1.08999e-32, 1.08999e-32, 1.08999e-32, 1.08999e-32, 1.08999e-32, 1.08999e-32, 1.08999e-32, 1.08999e-32, 1.08999e-32, 1.08999e-32, 0.221823, 1.08999e-32, 0.00777088, 1.08999e-32, 1.08999e-32
20.2373, 0, 0.224056, 8.65997e-33, 1.41421, -0.224056, 0, 8.65997e-33, 8.65997e-33, 8.65997e-33, 8.65997e-33, 8.65997e-33, 8.65997e-33, 8.65997e-33, 8.65997e-33, 8.65997e-33, 8.65997e-33, 8.65997e-33, 8.65997e-33, 8.65997e-33, 8.65997e-33, 0.216245, 8.65997e-33, 0.00781167, 8.65997e-33, 8.65997e-33
20.2451, 0, 0.217894, 6.62467e-33, 1.41421, -0.217894, 0, 6.62467e-33, 6.62467e-33, 6.62467e-33, 6.62467e-33, 6.62467e-33, 6.62467e-33, 6.62467e-33, 6.62467e-33, 6.62467e-33, 6.62467e-33, 6.62467e-33, 6.62467e-33, 6.62467e-33, 6.62467e-33, 0.210033, 6.62467e-33, 0.00786098, 6.62467e-33, 6.62467e-33
20.253, 2, 0.211156, 4.83908e-33, 2, 1.78884, 0, 4.83908e-33, 4.83908e-33, 4.83908e-33, 4.83908e-33, 4.83908e-33, 4.83908e-33, 4.83908e-33, 4.83908e-33, 4.83908e-33, 4.83908e-33, 4.83908e-33, 4.83908e-33, 4.83908e-33, 4.83908e-33, 0.203237, 4.83908e-33, 0.00791876, 4.83908e-33, 4.83908e-33
20.2609, 0, 0.203908, 3.33332e-33, 1.41421, -0.203908, 0, 3.33332e-33, 3.33332e-33, 3.33332e-33, 3.33332e-33, 3.33332e-33, 3.33332e-33, 3.33332e-33, 3.33332e-33, 3.33332e-33, 3.33332e-33, 3.33332e-33, 3.33332e-33, 3.33332e-33, 3.33332e-33, 0.195923, 3.33332e-33, 0.00798484, 3.33332e-33, 3.33332e-33
20.2687, 0, 0.196207, 2.24028e-33, 1.41421, -0.196207, 0, 2.24028e-33, 2.24028e-33, 2.24028e-33, 2.24028e-33, 2.24028e-33, 2.24028e-33, 2.24028e-33, 2.24028e-33, 2.24028e-33, 2.24028e-33, 2.24028e-33, 2.24028e-33, 2.24028e-33, 2.24028e-33, 0.188148, 2.24028e-33, 0.00805914, 2.24028e-33, 2.24028e-33
20.2766, 0, 0.188124, 1.30778e-33, 1.41421, -0.188124, 0, 1.30778e-33, 1.30778e-33, 1.30778e-33, 1.30778e-33, 1.30778e-33, 1.30778e-33, 1.30778e-33, 1.30778e-33, 1.30778e-33, 1.30778e-33, 1.30778e-33, 1.30778e-33, 1.30778e-33, 1.30778e-33, 0.179982, 1.30778e-33, 0.00814151, 1.30778e-33, 1.30778e-33
20.2845, 0, 0.179731, 5.91966e-34, 1.41421, -0.179731, 0, 5.91966e-34, 5.91966e-34, 5.91966e-34, 5.91966e-34, 5.91966e-34, 5.91966e-34, 5.91966e-34, 5.91966e-34, 5.91966e-34, 5.91966e-34, 5.91966e-34, 5.91966e-34, 5.91966e-34, 5.91966e-34, 0.171499, 5.91966e-34, 0.0082318, 5.91966e-34, 5.91966e-34
20.2923, 0, 0.171097, 1.47992e-34, 1.41421, -0.171097, 0, 1.47992e-34, 1.47992e-34, 1.47992e-34, 1.47992e-34, 1.47992e-34, 1.47992e-34, 1.47992e-34, 1.47992e-34, 1.47992e-34, 1.47992e-34, 1.47992e-34, 1.47992e-34, 1.47992e-34, 1.47992e-34, 0.162768, 1.47992e-34, 0.00832988, 1.47992e-34, 1.47992e-34
20.3002, 0, 0.162299, 0, 1.41421, -0.162299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.153863, 0, 0.00843558, 0, 0
20.3081, 0, 0.15341, 0, 1.41421, -0.15341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.144861, 0, 0.00854872, 0, 0
20.3159, 0, 0.144497, 0, 1.41421, -0.144497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.135828, 0, 0.00866918, 0, 0
20.3238, 0, 0.135633, 0, 1.41421, -0.135633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.126836, 0, 0.00879677, 0, 0
20.3317, 0, 0.126883, 0, 1.41421, -0.126883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.117951, 0, 0.0089313, 0, 0
20.3395, 0, 0.118303, 1.08199e-34, 1.41421, -0.118303, 0, 1.08199e-34, 1.08199e-34, 1.08199e-34, 1.08199e-34, 1.08199e-34, 1.08199e-34, 1.08199e-34, 1.08199e-34, 1.08199e-34, 1.08199e-34, 1.08199e-34, 1.08199e-34, 1.08199e-34, 1.08199e-34, 0.10923, 1.08199e-34, 0.00907269, 1.08199e-34, 1.08199e-34
20.3474, 0, 0.10995, 3.98864e-34, 1.41421, -0.10995, 0, 3.98864e-34, 3.98864e-34, 3.98864e-34, 3.98864e-34, 3.98864e-34, 3.98864e-34, 3.98864e-34, 3.98864e-34, 3.98864e-34, 3.98864e-34, 3.98864e-34, 3.98864e-34, 3.98864e-34, 3.98864e-34, 0.100729, 3.98864e-34, 0.00922075, 3.98864e-34, 3.98864e-34
20.3553, 0, 0.101876, 8.22226e-34, 1.41421, -0.101876, 0, 8.22226e-34, 8.22226e-34, 8.22226e-34, 8.22226e-34, 8.22226e-34, 8.22226e-34, 8.22226e-34, 8.22226e-34, 8.22226e-34, 8.22226e-34, 8.22226e-34, 8.22226e-34, 8.22226e-34, 8.22226e-34, 0.0925003, 8.22226e-34, 0.00937531, 8.22226e-34, 8.22226e-34
20.3631, 0, 0.0941179, 1.32796e-33, 1.41421, -0.0941179, 0, 1.32796e-33, 1.32796e-33, 1.32796e-33, 1.32796e-33, 1.32796e-33, 1.32796e-33, 1.32796e-33, 1.32796e-33, 1.32796e-33, 1.32796e-33, 1.32796e-33, 1.32796e-33, 1.32796e-33, 1.32796e-33, 0.0845815, 1.32796e-33, 0.00953632, 1.32796e-33, 1.32796e-33
20.371, 0, 0.0867145, 1.83141e-33, 1.41421, -0.0867145, 0, 1.83141e-33, 1.83141e-33, 1.83141e-33, 1.83141e-33, 1.83141e-33, 1.83141e-33, 1.83141e-33, 1.83141e-33, 1.83141e-33, 1.83141e-33, 1.83141e-33, 1.83141e-33, 1.83141e-33, 1.83141e-33, 0.0770108, 1.83141e-33, 0.00970363, 1.83141e-33, 1.83141e-33
20.3789, 2, 0.0796963, 2.30112e-33, 2, 1.9203, 0, 2.30112e-33, 2.30112e-33, 2.30112e-33, 2.30112e-33, 2.30112e-33, 2.30112e-33, 2.30112e-33, 2.30112e-33, 2.30112e-33, 2.30112e-33, 2.30112e-33, 2.30112e-33, 2.30112e-33, 2.30112e-33, 0.0698192, 2.30112e-33, 0.00987708, 2.30112e-33, 2.30112e-33
20.3867, 0, 0.073082, 2.72281e-33, 1.41421, -0.073082, 0, 2.72281e-33, 2.72281e-33, 2.72281e-33, 2.72281e-33, 2.72281e-33, 2.72281e-33, 2.72281e-33, 2.72281e-33, 2.72281e-33, 2.72281e-33, 2.72281e-33, 2.72281e-33, 2.72281e-33, 2.72281e-33, 0.0630253, 2.72281e-33, 0.0100567, 2.72281e-33, 2.72281e-33
20.3946, 0, 0.0668891, 3.06733e-33, 1.41421, -0.0668891, 0, 3.06733e-33, 3.06733e-33, 3.06733e-33, 3.06733e-33, 3.06733e-33, 3.06733e-33, 3.06733e-33, 3.06733e-33, 3.06733e-33, 3.06733e-33, 3.06733e-33, 3.06733e-33, 3.06733e-33, 3.06733e-33, 0.0566468, 3.06733e-33, 0.0102423, 3.06733e-33, 3.06733e-33
20.4025, 0, 0.0611285, 3.25006e-33, 1.41421, -0.0611285, 0, 3.25006e-33, 3.25006e-33, 3.25006e-33, 3.25006e-33, 3.25006e-33, 3.25006e-33, 3.25006e-33, 3.25006e-33, 3.25006e-33, 3.25006e-33, 3.25006e-33, 3.25006e-33, 3.25006e-33, 3.25006e-33, 0.0506947, 3.25006e-33, 0.0104338, 3.25006e-33, 3.25006e-33
20.4103, 0, 0.0558009, 3.28443e-33, 1.41421, -0.0558009, 0, 3.28443e-33, 3.28443e-33, 3.28443e-33, 3.28443e-33, 3.28443e-33, 3.28443e-33, 3.28443e-33, 3.28443e-33, 3.28443e-33, 3.28443e-33, 3.28443e-33, 3.28443e-33, 3.28443e-33, 3.28443e-33, 0.0451695, 3.28443e-33, 0.0106313, 3.28443e-33, 3.28443e-33
20.4182, 0, 0.0509058, 3.19346e-33, 1.41421, -0.0509058, 0, 3.19346e-33, 3.19346e-33, 3.19346e-33, 3.19346e-33, 3.19346e-33, 3.19346e-33, 3.19346e-33, 3.19346e-33, 3.19346e-33, 3.19346e-33, 3.19346e-33, 3.19346e-33, 3.19346e-33, 3.19346e-33, 0.0400711, 3.19346e-33, 0.0108347, 3.19346e-33, 3.19346e-33
20.4261, 0, 0.0464379, 2.94841e-33, 1.41421, -0.0464379, 0, 2.94841e-33, 2.94841e-33, 2.94841e-33, 2.94841e-33, 2.94841e-33, 2.94841e-33, 2.94841e-33, 2.94841e-33, 2.94841e-33, 2.94841e-33, 2.94841e-33, 2.94841e-33, 2.94841e-33, 2.94841e-33, 0.0353939, 2.94841e-33, 0.011044, 2.94841e-33, 2.94841e-33
20.4339, 0, 0.0423839, 2.59595e-33, 1.41421, -0.0423839, 0, 2.59595e-33, 2.59595e-33, 2.59595e-33, 2.59595e-33, 2.59595e-33, 2.59595e-33, 2.59595e-33, 2.59595e-33, 2.59595e-33, 2.59595e-33, 2.59595e-33, 2.59595e-33, 2.59595e-33, 2.59595e-33, 0.0311248, 2.59595e-33, 0.0112591, 2.59595e-33, 2.59595e-33
20.4418, 0, 0.0387306, 2.16317e-33, 1.41421, -0.0387306, 0, 2.16317e-33, 2.16317e-33, 2.16317e-33, 2.16317e-33, 2.16317e-33, 2.16317e-33, 2.16317e-33, 2.16317e-33, 2.16317e-33, 2.16317e-33, 2.16317e-33, 2.16317e-33, 2.16317e-33, 2.16317e-33, 0.0272505, 2.16317e-33, 0.0114802, 2.16317e-33, 2.16317e-33
20.4497, 2, 0.0354615, 1.70252e-33, 2, 1.96454, 0, 1.70252e-33, 1.70252e-33, 1.70252e-33, 1.70252e-33, 1.70252e-33, 1.70252e-33, 1.70252e-33, 1.70252e-33, 1.70252e-33, 1.70252e-33, 1.70252e-33, 1.70252e-33, 1.70252e-33, 1.70252e-33, 0.0237543, 1.70252e-33, 0.0117071, 1.70252e-33, 1.70252e-33
20.4575, 0, 0.032555, 1.24264e-33, 1.41421, -0.032555, 0, 1.24264e-33, 1.24264e-33, 1.24264e-33, 1.24264e-33, 1.24264e-33, 1.24264e-33, 1.24264e-33, 1.24264e-33, 1.24264e-33, 1.24264e-33, 1.24264e-33, 1.24264e-33, 1.24264e-33, 1.24264e-33, 0.0206149, 1.24264e-33, 0.0119401, 1.24264e-33, 1.24264e-33
20.4654, 0, 0.0299906, 8.22565e-34, 1.41421, -0.0299906, 0, 8.22565e-34, 8.22565e-34, 8.22565e-34, 8.22565e-34, 8.22565e-34, 8.22565e-34, 8.22565e-34, 8.22565e-34, 8.22565e-34, 8.22565e-34, 8.22565e-34, 8.22565e-34, 8.22565e-34, 8.22565e-34, 0.0178115, 8.22565e-34, 0.0121791, 8.22565e-34, 8.22565e-34
20.4733, 0, 0.0277462, 4.72626e-34, 1.41421, -0.0277462, 0, 4.72626e-34, 4.72626e-34, 4.72626e-34, 4.72626e-34, 4.72626e-34, 4.72626e-34, 4.72626e-34, 4.72626e-34, 4.72626e-34, 4.72626e-34, 4.72626e-34, 4.72626e-34, 4.72626e-34, 4.72626e-34, 0.0153219, 4.72626e-34, 0.0124242, 4.72626e-34, 4.72626e-34
20.4811, 0, 0.0257968, 2.12281e-34, 1.41421, -0.0257968, 0, 2.12281e-34, 2.12281e-34, 2.12281e-34, 2.12281e-34, 2.12281e-34, 2.12281e-34, 2.12281e-34, 2.12281e-34, 2.12281e-34, 2.12281e-34, 2.12281e-34, 2.12281e-34, 2.12281e-34, 2.12281e-34, 0.0131212, 2.12281e-34, 0.0126757, 2.12281e-34, 2.12281e-34
20.489, 0, 0.024121, 5.30702e-35, 1.41421, -0.024121, 0, 5.30702e-35, 5.30702e-35, 5.30702e-35, 5.30702e-35, 5.30702e-35, 5.30702e-35, 5.30702e-35, 5.30702e-35, 5.30702e-35, 5.30702e-35, 5.30702e-35, 5.30702e-35, 5.30702e-35, 5.30702e-35, 0.0111877, 5.30702e-35, 0.0129333, 5.30702e-35, 5.30702e-35
20.4969, 0, 0.0226944, 0, 1.41421, -0.0226944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00949692, 0, 0.0131974, 0, 0
20.5047, 0, 0.0214936, 0, 1.41421, -0.0214936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00802535, 0, 0.0134683, 0, 0
20.5126, 0, 0.020498, 0, 1.41421, -0.020498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00675234, 0, 0.0137457, 0, 0
20.5205, 0, 0.0196859, 0, 1.41421, -0.0196859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00565586, 0, 0.0140301, 0, 0
20.5283, 0, 0.0190379, 0, 1.41421, -0.0190379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00471645, 0, 0.0143215, 0, 0
20.5362, 0, 0.0185358, 0, 1.41421, -0.0185358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00391584, 0, 0.01462, 0, 0
20.5441, 0, 0.0181625, 0, 1.41421, -0.0181625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00323658, 0, 0.014926, 0, 0
20.5519, 0, 0.0179028, 0, 1.41421, -0.0179028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00266332, 0, 0.0152395, 0, 0
20.5598, 0, 0.0177426, 0, 1.41421, -0.0177426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002182, 0, 0.0155606, 0, 0
20.5677, 0, 0.0176694, 0, 1.41421, -0.0176694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00177967, 0, 0.0158897, 0, 0
20.5755, 2, 0.0176719, 0, 2, 1.98233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00144512, 0, 0.0162268, 0, 0
20.5834, 0, 0.0177404, 0, 1.41421, -0.0177404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00116833, 0, 0.016572, 0, 0
20.5913, 0, 0.017866, 0, 1.41421, -0.017866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000940346, 0, 0.0169256, 0, 0
20.5991, 0, 0.0180411, 0, 1.41421, -0.0180411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000753516, 0, 0.0172876, 0, 0
20.607, 0, 0.0182592, 0, 1.41421, -0.0182592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000601185, 0, 0.017658, 0, 0
20.6149, 0, 0.0185145, 0, 1.41421, -0.0185145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000477518, 0, 0.018037, 0, 0
20.6227, 0, 0.0188021, 0, 1.41421, -0.0188021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000377631, 0, 0.0184245, 0, 0
20.6306, 0, 0.0191177, 0, 1.41421, -0.0191177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000297355, 0, 0.0188203, 0, 0
20.6385, 0, 0.0194578, 0, 1.41421, -0.0194578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000233115, 0, 0.0192247, 0, 0
20.6463, 0, 0.0198193, 0, 1.41421, -0.0198193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000181966, 0, 0.0196373, 0, 0
20.6542, 0, 0.0201993, 0, 1.41421, -0.0201993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000141443, 0, 0.0200578, 0, 0
20.6621, 0, 0.0205956, 0, 1.41421, -0.0205956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000109475, 0, 0.0204862, 0, 0
20.6699, 0, 0.0210062, 0, 1.41421, -0.0210062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.43837e-05, 0, 0.0209218, 0, 0
20.6778, 0, 0.021429, 0, 1.41421, -0.021429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.4787e-05, 0, 0.0213642, 0, 0
20.6857, 0, 0.0218627, 0, 1.41421, -0.0218627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.95477e-05, 0, 0.0218131, 0, 0
