   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_223.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.2687, 0, 0.526826, 0.526824, 1.41421, -0.526826, 0, 0.526824, 0.526824, 0.526824, 0.526824, 0.526824, 0.526824, 0.526824, 0.526824, 0.526824, 0.526824, 0.526824, 0.526824, 0.526824, 0.526824, 0.526824, 0.526824, 0.526826, 0.526824, 0.526824, 0.526824, 0.526824
15.2766, 2, 0.521639, 0.521637, 2, 1.47836, 0, 0.521637, 0.521637, 0.521637, 0.521637, 0.521637, 0.521637, 0.521637, 0.521637, 0.521637, 0.521637, 0.521637, 0.521637, 0.521637, 0.521637, 0.521637, 0.521637, 0.521639, 0.521637, 0.521637, 0.521637, 0.521637
15.2845, 2, 0.515801, 0.515799, 2, 1.4842, 0, 0.515799, 0.515799, 0.515799, 0.515799, 0.515799, 0.515799, 0.515799, 0.515799, 0.515799, 0.515799, 0.515799, 0.515799, 0.515799, 0.515799, 0.515799, 0.515799, 0.515801, 0.515799, 0.515799, 0.515799, 0.515799
15.2923, 2, 0.509995, 0.509994, 2, 1.49, 0, 0.509994, 0.509994, 0.509994, 0.509994, 0.509994, 0.509994, 0.509994, 0.509994, 0.509994, 0.509994, 0.509994, 0.509994, 0.509994, 0.509994, 0.509994, 0.509994, 0.509995, 0.509994, 0.509994, 0.509994, 0.509994
15.3002, 0, 0.507256, 0.507255, 1.41421, -0.507256, 0, 0.507255, 0.507255, 0.507255, 0.507255, 0.507255, 0.507255, 0.507255, 0.507255, 0.507255, 0.507255, 0.507255, 0.507255, 0.507255, 0.507255, 0.507255, 0.507255, 0.507256, 0.507255, 0.507255, 0.507255, 0.507255
15.3081, 2, 0.503103, 0.503101, 2, 1.4969, 0, 0.503101, 0.503101, 0.503101, 0.503101, 0.503101, 0.503101, 0.503101, 0.503101, 0.503101, 0.503101, 0.503101, 0.503101, 0.503101, 0.503101, 0.503101, 0.503101, 0.503103, 0.503101, 0.503101, 0.503101, 0.503101
15.316, 2, 0.497675, 0.497673, 2, 1.50233, 0, 0.497673, 0.497673, 0.497673, 0.497673, 0.497673, 0.497673, 0.497673, 0.497673, 0.497673, 0.497673, 0.497673, 0.497673, 0.497673, 0.497673, 0.497673, 0.497673, 0.497675, 0.497673, 0.497673, 0.497673, 0.497673
15.3238, 2, 0.491633, 0.491631, 2, 1.50837, 0, 0.491631, 0.491631, 0.491631, 0.491631, 0.491631, 0.491631, 0.491631, 0.491631, 0.491631, 0.491631, 0.491631, 0.491631, 0.491631, 0.491631, 0.491631, 0.491631, 0.491633, 0.491631, 0.491631, 0.491631, 0.491631
15.3317, 0, 0.485628, 0.485627, 1.41421, -0.485628, 0, 0.485627, 0.485627, 0.485627, 0.485627, 0.485627, 0.485627, 0.485627, 0.485627, 0.485627, 0.485627, 0.485627, 0.485627, 0.485627, 0.485627, 0.485627, 0.485627, 0.485628, 0.485627, 0.485627, 0.485627, 0.485627
15.3396, 0, 0.482923, 0.482921, 1.41421, -0.482923, 0, 0.482921, 0.482921, 0.482921, 0.482921, 0.482921, 0.482921, 0.482921, 0.482921, 0.482921, 0.482921, 0.482921, 0.482921, 0.482921, 0.482921, 0.482921, 0.482921, 0.482923, 0.482921, 0.482921, 0.482921, 0.482921
15.3474, 0, 0.478867, 0.478865, 1.41421, -0.478867, 0, 0.478865, 0.478865, 0.478865, 0.478865, 0.478865, 0.478865, 0.478865, 0.478865, 0.478865, 0.478865, 0.478865, 0.478865, 0.478865, 0.478865, 0.478865, 0.478865, 0.478867, 0.478865, 0.478865, 0.478865, 0.478865
15.3553, 0, 0.473579, 0.473577, 1.41421, -0.473579, 0, 0.473577, 0.473577, 0.473577, 0.473577, 0.473577, 0.473577, 0.473577, 0.473577, 0.473577, 0.473577, 0.473577, 0.473577, 0.473577, 0.473577, 0.473577, 0.473577, 0.473579, 0.473577, 0.473577, 0.473577, 0.473577
15.3632, 0, 0.4677, 0.467698, 1.41421, -0.4677, 0, 0.467698, 0.467698, 0.467698, 0.467698, 0.467698, 0.467698, 0.467698, 0.467698, 0.467698, 0.467698, 0.467698, 0.467698, 0.467698, 0.467698, 0.467698, 0.467698, 0.4677, 0.467698, 0.467698, 0.467698, 0.467698
15.371, 0, 0.461858, 0.461856, 1.41421, -0.461858, 0, 0.461856, 0.461856, 0.461856, 0.461856, 0.461856, 0.461856, 0.461856, 0.461856, 0.461856, 0.461856, 0.461856, 0.461856, 0.461856, 0.461856, 0.461856, 0.461856, 0.461858, 0.461856, 0.461856, 0.461856, 0.461856
15.3789, 2, 0.458772, 0.45877, 2, 1.54123, 0, 0.45877, 0.45877, 0.45877, 0.45877, 0.45877, 0.45877, 0.45877, 0.45877, 0.45877, 0.45877, 0.45877, 0.45877, 0.45877, 0.45877, 0.45877, 0.45877, 0.458772, 0.45877, 0.45877, 0.45877, 0.45877
15.3868, 0, 0.454414, 0.454412, 1.41421, -0.454414, 0, 0.454412, 0.454412, 0.454412, 0.454412, 0.454412, 0.454412, 0.454412, 0.454412, 0.454412, 0.454412, 0.454412, 0.454412, 0.454412, 0.454412, 0.454412, 0.454412, 0.454414, 0.454412, 0.454412, 0.454412, 0.454412
15.3946, 0, 0.448902, 0.4489, 1.41421, -0.448902, 0, 0.4489, 0.4489, 0.4489, 0.4489, 0.4489, 0.4489, 0.4489, 0.4489, 0.4489, 0.4489, 0.4489, 0.4489, 0.4489, 0.4489, 0.4489, 0.4489, 0.448902, 0.4489, 0.4489, 0.4489, 0.4489
15.4025, 2, 0.442838, 0.442837, 2, 1.55716, 0, 0.442837, 0.442837, 0.442837, 0.442837, 0.442837, 0.442837, 0.442837, 0.442837, 0.442837, 0.442837, 0.442837, 0.442837, 0.442837, 0.442837, 0.442837, 0.442837, 0.442838, 0.442837, 0.442837, 0.442837, 0.442837
15.4104, 2, 0.436817, 0.436815, 2, 1.56318, 0, 0.436815, 0.436815, 0.436815, 0.436815, 0.436815, 0.436815, 0.436815, 0.436815, 0.436815, 0.436815, 0.436815, 0.436815, 0.436815, 0.436815, 0.436815, 0.436815, 0.436817, 0.436815, 0.436815, 0.436815, 0.436815
15.4183, 2, 0.433797, 0.433795, 2, 1.5662, 0, 0.433795, 0.433795, 0.433795, 0.433795, 0.433795, 0.433795, 0.433795, 0.433795, 0.433795, 0.433795, 0.433795, 0.433795, 0.433795, 0.433795, 0.433795, 0.433795, 0.433797, 0.433795, 0.433795, 0.433795, 0.433795
15.4261, 0, 0.42956, 0.429558, 1.41421, -0.42956, 0, 0.429558, 0.429558, 0.429558, 0.429558, 0.429558, 0.429558, 0.429558, 0.429558, 0.429558, 0.429558, 0.429558, 0.429558, 0.429558, 0.429558, 0.429558, 0.429558, 0.42956, 0.429558, 0.429558, 0.429558, 0.429558
15.434, 0, 0.424206, 0.424204, 1.41421, -0.424206, 0, 0.424204, 0.424204, 0.424204, 0.424204, 0.424204, 0.424204, 0.424204, 0.424204, 0.424204, 0.424204, 0.424204, 0.424204, 0.424204, 0.424204, 0.424204, 0.424204, 0.424205, 0.424204, 0.424204, 0.424204, 0.424204
15.4419, 0, 0.418319, 0.418317, 1.41421, -0.418319, 0, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418319, 0.418317, 0.418317, 0.418317, 0.418317
15.4497, 0, 0.412473, 0.412471, 1.41421, -0.412473, 0, 0.412471, 0.412471, 0.412471, 0.412471, 0.412471, 0.412471, 0.412471, 0.412471, 0.412471, 0.412471, 0.412471, 0.412471, 0.412471, 0.412471, 0.412471, 0.412471, 0.412473, 0.412471, 0.412471, 0.412471, 0.412471
15.4576, 2, 0.409119, 0.409117, 2, 1.59088, 0, 0.409117, 0.409117, 0.409117, 0.409117, 0.409117, 0.409117, 0.409117, 0.409117, 0.409117, 0.409117, 0.409117, 0.409117, 0.409117, 0.409117, 0.409117, 0.409117, 0.409119, 0.409117, 0.409117, 0.409117, 0.409117
15.4655, 0, 0.404616, 0.404614, 1.41421, -0.404616, 0, 0.404614, 0.404614, 0.404614, 0.404614, 0.404614, 0.404614, 0.404614, 0.404614, 0.404614, 0.404614, 0.404614, 0.404614, 0.404614, 0.404614, 0.404614, 0.404614, 0.404616, 0.404614, 0.404614, 0.404614, 0.404614
15.4733, 0, 0.399059, 0.399057, 1.41421, -0.399059, 0, 0.399057, 0.399057, 0.399057, 0.399057, 0.399057, 0.399057, 0.399057, 0.399057, 0.399057, 0.399057, 0.399057, 0.399057, 0.399057, 0.399057, 0.399057, 0.399057, 0.399059, 0.399057, 0.399057, 0.399057, 0.399057
15.4812, 0, 0.393005, 0.393003, 1.41421, -0.393005, 0, 0.393003, 0.393003, 0.393003, 0.393003, 0.393003, 0.393003, 0.393003, 0.393003, 0.393003, 0.393003, 0.393003, 0.393003, 0.393003, 0.393003, 0.393003, 0.393003, 0.393005, 0.393003, 0.393003, 0.393003, 0.393003
15.4891, 0, 0.386998, 0.386995, 1.41421, -0.386998, 0, 0.386995, 0.386995, 0.386995, 0.386995, 0.386995, 0.386995, 0.386995, 0.386995, 0.386995, 0.386995, 0.386995, 0.386995, 0.386995, 0.386995, 0.386995, 0.386995, 0.386997, 0.386995, 0.386996, 0.386995, 0.386995
15.4969, 2, 0.383749, 0.383746, 2, 1.61625, 0, 0.383746, 0.383746, 0.383746, 0.383746, 0.383746, 0.383746, 0.383746, 0.383746, 0.383746, 0.383746, 0.383746, 0.383746, 0.383746, 0.383746, 0.383746, 0.383746, 0.383748, 0.383746, 0.383747, 0.383746, 0.383746
15.5048, 4, 0.379395, 0.379392, 2.44949, 3.6206, 0, 0.379392, 0.379392, 0.379392, 0.379392, 0.379392, 0.379392, 0.379392, 0.379392, 0.379392, 0.379392, 0.379392, 0.379392, 0.379392, 0.379392, 0.379392, 0.379392, 0.379394, 0.379392, 0.379393, 0.379392, 0.379392
15.5127, 2, 0.374015, 0.374011, 2, 1.62599, 0, 0.374011, 0.374011, 0.374011, 0.374011, 0.374011, 0.374011, 0.374011, 0.374011, 0.374011, 0.374011, 0.374011, 0.374011, 0.374011, 0.374011, 0.374011, 0.374011, 0.374013, 0.374011, 0.374013, 0.374011, 0.374011
15.5206, 0, 0.368152, 0.368148, 1.41421, -0.368152, 0, 0.368148, 0.368148, 0.368148, 0.368148, 0.368148, 0.368148, 0.368148, 0.368148, 0.368148, 0.368148, 0.368148, 0.368148, 0.368148, 0.368148, 0.368148, 0.368148, 0.36815, 0.368148, 0.36815, 0.368148, 0.368148
15.5284, 4, 0.362336, 0.362331, 2.44949, 3.63766, 0, 0.362331, 0.362331, 0.362331, 0.362331, 0.362331, 0.362331, 0.362331, 0.362331, 0.362331, 0.362331, 0.362331, 0.362331, 0.362331, 0.362331, 0.362331, 0.362331, 0.362333, 0.362331, 0.362334, 0.362331, 0.362331
15.5363, 0, 0.358804, 0.358798, 1.41421, -0.358804, 0, 0.358798, 0.358798, 0.358798, 0.358798, 0.358798, 0.358798, 0.358798, 0.358798, 0.358798, 0.358798, 0.358798, 0.358798, 0.358798, 0.358798, 0.358798, 0.358798, 0.3588, 0.358798, 0.358802, 0.358798, 0.358798
15.5442, 0, 0.354229, 0.354222, 1.41421, -0.354229, 0, 0.354222, 0.354222, 0.354222, 0.354222, 0.354222, 0.354222, 0.354222, 0.354222, 0.354222, 0.354222, 0.354222, 0.354222, 0.354222, 0.354222, 0.354222, 0.354222, 0.354224, 0.354222, 0.354227, 0.354222, 0.354222
15.552, 0, 0.348685, 0.348677, 1.41421, -0.348685, 0, 0.348677, 0.348677, 0.348677, 0.348677, 0.348677, 0.348677, 0.348677, 0.348677, 0.348677, 0.348677, 0.348677, 0.348677, 0.348677, 0.348677, 0.348677, 0.348677, 0.348679, 0.348677, 0.348683, 0.348677, 0.348677
15.5599, 2, 0.342692, 0.342682, 2, 1.65731, 0, 0.342682, 0.342682, 0.342682, 0.342682, 0.342682, 0.342682, 0.342682, 0.342682, 0.342682, 0.342682, 0.342682, 0.342682, 0.342682, 0.342682, 0.342682, 0.342682, 0.342684, 0.342682, 0.34269, 0.342682, 0.342682
15.5678, 0, 0.33675, 0.336739, 1.41421, -0.33675, 0, 0.336739, 0.336739, 0.336739, 0.336739, 0.336739, 0.336739, 0.336739, 0.336739, 0.336739, 0.336739, 0.336739, 0.336739, 0.336739, 0.336739, 0.336739, 0.336739, 0.336741, 0.336739, 0.336748, 0.336739, 0.336739
15.5756, 0, 0.333299, 0.333286, 1.41421, -0.333299, 0, 0.333286, 0.333286, 0.333286, 0.333286, 0.333286, 0.333286, 0.333286, 0.333286, 0.333286, 0.333286, 0.333286, 0.333286, 0.333286, 0.333286, 0.333286, 0.333286, 0.333288, 0.333286, 0.333297, 0.333286, 0.333286
15.5835, 0, 0.328878, 0.328862, 1.41421, -0.328878, 0, 0.328862, 0.328862, 0.328862, 0.328862, 0.328862, 0.328862, 0.328862, 0.328862, 0.328862, 0.328862, 0.328862, 0.328862, 0.328862, 0.328862, 0.328862, 0.328862, 0.328864, 0.328862, 0.328876, 0.328862, 0.328862
15.5914, 0, 0.323552, 0.323533, 1.41421, -0.323552, 0, 0.323533, 0.323533, 0.323533, 0.323533, 0.323533, 0.323533, 0.323533, 0.323533, 0.323533, 0.323533, 0.323533, 0.323533, 0.323533, 0.323533, 0.323533, 0.323533, 0.323535, 0.323533, 0.32355, 0.323533, 0.323533
15.5992, 0, 0.317805, 0.317783, 1.41421, -0.317805, 0, 0.317783, 0.317783, 0.317783, 0.317783, 0.317783, 0.317783, 0.317783, 0.317783, 0.317783, 0.317783, 0.317783, 0.317783, 0.317783, 0.317783, 0.317783, 0.317783, 0.317785, 0.317783, 0.317803, 0.317783, 0.317783
15.6071, 4, 0.312111, 0.312085, 2.44949, 3.68789, 0, 0.312085, 0.312085, 0.312085, 0.312085, 0.312085, 0.312085, 0.312085, 0.312085, 0.312085, 0.312085, 0.312085, 0.312085, 0.312085, 0.312085, 0.312085, 0.312085, 0.312087, 0.312085, 0.312109, 0.312085, 0.312085
15.615, 2, 0.308383, 0.308352, 2, 1.69162, 0, 0.308352, 0.308352, 0.308352, 0.308352, 0.308352, 0.308352, 0.308352, 0.308352, 0.308352, 0.308352, 0.308352, 0.308352, 0.308352, 0.308352, 0.308352, 0.308352, 0.308354, 0.308352, 0.308381, 0.308352, 0.308352
15.6228, 0, 0.303778, 0.303741, 1.41421, -0.303778, 0, 0.303741, 0.303741, 0.303741, 0.303741, 0.303741, 0.303741, 0.303741, 0.303741, 0.303741, 0.303741, 0.303741, 0.303741, 0.303741, 0.303741, 0.303741, 0.303741, 0.303743, 0.303741, 0.303776, 0.303741, 0.303741
15.6307, 0, 0.298358, 0.298314, 1.41421, -0.298358, 0, 0.298314, 0.298314, 0.298314, 0.298314, 0.298314, 0.298314, 0.298314, 0.298314, 0.298314, 0.298314, 0.298314, 0.298314, 0.298314, 0.298314, 0.298314, 0.298314, 0.298316, 0.298314, 0.298356, 0.298314, 0.298314
15.6386, 0, 0.292566, 0.292514, 1.41421, -0.292566, 0, 0.292514, 0.292514, 0.292514, 0.292514, 0.292514, 0.292514, 0.292514, 0.292514, 0.292514, 0.292514, 0.292514, 0.292514, 0.292514, 0.292514, 0.292514, 0.292514, 0.292516, 0.292514, 0.292564, 0.292514, 0.292514
15.6465, 0, 0.286832, 0.286772, 1.41421, -0.286832, 0, 0.286772, 0.286772, 0.286772, 0.286772, 0.286772, 0.286772, 0.286772, 0.286772, 0.286772, 0.286772, 0.286772, 0.286772, 0.286772, 0.286772, 0.286772, 0.286772, 0.286773, 0.286772, 0.28683, 0.286772, 0.286772
15.6543, 2, 0.283185, 0.283114, 2, 1.71682, 0, 0.283114, 0.283114, 0.283114, 0.283114, 0.283114, 0.283114, 0.283114, 0.283114, 0.283114, 0.283114, 0.283114, 0.283114, 0.283114, 0.283114, 0.283114, 0.283114, 0.283116, 0.283114, 0.283183, 0.283114, 0.283114
15.6622, 2, 0.278753, 0.278671, 2, 1.72125, 0, 0.278671, 0.278671, 0.278671, 0.278671, 0.278671, 0.278671, 0.278671, 0.278671, 0.278671, 0.278671, 0.278671, 0.278671, 0.278671, 0.278671, 0.278671, 0.278671, 0.278673, 0.278671, 0.278751, 0.278671, 0.278671
15.6701, 2, 0.273588, 0.273493, 2, 1.72641, 0, 0.273493, 0.273493, 0.273493, 0.273493, 0.273493, 0.273493, 0.273493, 0.273493, 0.273493, 0.273493, 0.273493, 0.273493, 0.273493, 0.273493, 0.273493, 0.273493, 0.273495, 0.273493, 0.273586, 0.273493, 0.273493
15.6779, 4, 0.268092, 0.267983, 2.44949, 3.73191, 0, 0.267983, 0.267983, 0.267983, 0.267983, 0.267983, 0.267983, 0.267983, 0.267983, 0.267983, 0.267983, 0.267983, 0.267983, 0.267983, 0.267983, 0.267983, 0.267983, 0.267985, 0.267983, 0.268091, 0.267983, 0.267983
15.6858, 2, 0.262655, 0.262529, 2, 1.73735, 0, 0.262529, 0.262529, 0.262529, 0.262529, 0.262529, 0.262529, 0.262529, 0.262529, 0.262529, 0.262529, 0.262529, 0.262529, 0.262529, 0.262529, 0.262529, 0.262529, 0.262531, 0.262529, 0.262653, 0.262529, 0.262529
15.6937, 2, 0.258778, 0.258633, 2, 1.74122, 0, 0.258633, 0.258633, 0.258633, 0.258633, 0.258633, 0.258633, 0.258633, 0.258633, 0.258633, 0.258633, 0.258633, 0.258633, 0.258633, 0.258633, 0.258633, 0.258633, 0.258635, 0.258633, 0.258776, 0.258633, 0.258633
15.7015, 4, 0.254222, 0.254058, 2.44949, 3.74578, 0, 0.254058, 0.254058, 0.254058, 0.254058, 0.254058, 0.254058, 0.254058, 0.254058, 0.254058, 0.254058, 0.254058, 0.254058, 0.254058, 0.254058, 0.254058, 0.254058, 0.25406, 0.254058, 0.25422, 0.254058, 0.254058
15.7094, 0, 0.249039, 0.248852, 1.41421, -0.249039, 0, 0.248852, 0.248852, 0.248852, 0.248852, 0.248852, 0.248852, 0.248852, 0.248852, 0.248852, 0.248852, 0.248852, 0.248852, 0.248852, 0.248852, 0.248852, 0.248852, 0.248854, 0.248852, 0.249037, 0.248852, 0.248852
15.7173, 0, 0.243581, 0.24337, 1.41421, -0.243581, 0, 0.24337, 0.24337, 0.24337, 0.24337, 0.24337, 0.24337, 0.24337, 0.24337, 0.24337, 0.24337, 0.24337, 0.24337, 0.24337, 0.24337, 0.24337, 0.24337, 0.243372, 0.24337, 0.243579, 0.24337, 0.24337
15.7251, 2, 0.238186, 0.237948, 2, 1.76181, 0, 0.237948, 0.237948, 0.237948, 0.237948, 0.237948, 0.237948, 0.237948, 0.237948, 0.237948, 0.237948, 0.237948, 0.237948, 0.237948, 0.237948, 0.237948, 0.237948, 0.23795, 0.237948, 0.238184, 0.237948, 0.237948
15.733, 0, 0.234425, 0.234158, 1.41421, -0.234425, 0, 0.234158, 0.234158, 0.234158, 0.234158, 0.234158, 0.234158, 0.234158, 0.234158, 0.234158, 0.234158, 0.234158, 0.234158, 0.234158, 0.234158, 0.234158, 0.234158, 0.23416, 0.234158, 0.234423, 0.234158, 0.234158
15.7409, 0, 0.230077, 0.229778, 1.41421, -0.230077, 0, 0.229778, 0.229778, 0.229778, 0.229778, 0.229778, 0.229778, 0.229778, 0.229778, 0.229778, 0.229778, 0.229778, 0.229778, 0.229778, 0.229778, 0.229778, 0.229778, 0.22978, 0.229778, 0.230075, 0.229778, 0.229778
15.7488, 4, 0.225182, 0.224849, 2.44949, 3.77482, 0, 0.224849, 0.224849, 0.224849, 0.224849, 0.224849, 0.224849, 0.224849, 0.224849, 0.224849, 0.224849, 0.224849, 0.224849, 0.224849, 0.224849, 0.224849, 0.224849, 0.224851, 0.224849, 0.22518, 0.224849, 0.224849
15.7566, 0, 0.220052, 0.219682, 1.41421, -0.220052, 0, 0.219682, 0.219682, 0.219682, 0.219682, 0.219682, 0.219682, 0.219682, 0.219682, 0.219682, 0.219682, 0.219682, 0.219682, 0.219682, 0.219682, 0.219682, 0.219682, 0.219684, 0.219682, 0.22005, 0.219682, 0.219682
15.7645, 2, 0.214984, 0.214575, 2, 1.78502, 0, 0.214575, 0.214575, 0.214575, 0.214575, 0.214575, 0.214575, 0.214575, 0.214575, 0.214575, 0.214575, 0.214575, 0.214575, 0.214575, 0.214575, 0.214575, 0.214575, 0.214577, 0.214575, 0.214982, 0.214575, 0.214575
15.7724, 0, 0.211079, 0.210629, 1.41421, -0.211079, 0, 0.210629, 0.210629, 0.210629, 0.210629, 0.210629, 0.210629, 0.210629, 0.210629, 0.210629, 0.210629, 0.210629, 0.210629, 0.210629, 0.210629, 0.210629, 0.210629, 0.210631, 0.210629, 0.211077, 0.210629, 0.210629
15.7802, 4, 0.206685, 0.206192, 2.44949, 3.79331, 0, 0.206192, 0.206192, 0.206192, 0.206192, 0.206192, 0.206192, 0.206192, 0.206192, 0.206192, 0.206192, 0.206192, 0.206192, 0.206192, 0.206192, 0.206192, 0.206192, 0.206194, 0.206192, 0.206683, 0.206192, 0.206192
15.7881, 4, 0.201845, 0.201305, 2.44949, 3.79816, 0, 0.201305, 0.201305, 0.201305, 0.201305, 0.201305, 0.201305, 0.201305, 0.201305, 0.201305, 0.201305, 0.201305, 0.201305, 0.201305, 0.201305, 0.201305, 0.201305, 0.201307, 0.201305, 0.201843, 0.201305, 0.201305
15.796, 0, 0.19682, 0.196231, 1.41421, -0.19682, 0, 0.196231, 0.196231, 0.196231, 0.196231, 0.196231, 0.196231, 0.196231, 0.196231, 0.196231, 0.196231, 0.196231, 0.196231, 0.196231, 0.196231, 0.196231, 0.196231, 0.196233, 0.196231, 0.196818, 0.196231, 0.196231
15.8038, 0, 0.191861, 0.191223, 1.41421, -0.191861, 0, 0.191223, 0.191223, 0.191223, 0.191223, 0.191223, 0.191223, 0.191223, 0.191223, 0.191223, 0.191223, 0.191223, 0.191223, 0.191223, 0.191223, 0.191223, 0.191223, 0.191225, 0.191223, 0.191859, 0.191223, 0.191223
15.8117, 0, 0.188109, 0.187419, 1.41421, -0.188109, 0, 0.187419, 0.187419, 0.187419, 0.187419, 0.187419, 0.187419, 0.187419, 0.187419, 0.187419, 0.187419, 0.187419, 0.187419, 0.187419, 0.187419, 0.187419, 0.187419, 0.18742, 0.187419, 0.188107, 0.187419, 0.187419
15.8196, 2, 0.183954, 0.183209, 2, 1.81605, 0, 0.183209, 0.183209, 0.183209, 0.183209, 0.183209, 0.183209, 0.183209, 0.183209, 0.183209, 0.183209, 0.183209, 0.183209, 0.183209, 0.183209, 0.183209, 0.183209, 0.183211, 0.183209, 0.183952, 0.183209, 0.183209
15.8274, 0, 0.179424, 0.178624, 1.41421, -0.179424, 0, 0.178624, 0.178624, 0.178624, 0.178624, 0.178624, 0.178624, 0.178624, 0.178624, 0.178624, 0.178624, 0.178624, 0.178624, 0.178624, 0.178624, 0.178624, 0.178624, 0.178626, 0.178624, 0.179422, 0.178624, 0.178624
15.8353, 2, 0.174745, 0.173888, 2, 1.82526, 0, 0.173888, 0.173888, 0.173888, 0.173888, 0.173888, 0.173888, 0.173888, 0.173888, 0.173888, 0.173888, 0.173888, 0.173888, 0.173888, 0.173888, 0.173888, 0.173888, 0.17389, 0.173888, 0.174743, 0.173888, 0.173888
15.8432, 0, 0.170131, 0.169215, 1.41421, -0.170131, 0, 0.169215, 0.169215, 0.169215, 0.169215, 0.169215, 0.169215, 0.169215, 0.169215, 0.169215, 0.169215, 0.169215, 0.169215, 0.169215, 0.169215, 0.169215, 0.169215, 0.169217, 0.169215, 0.170129, 0.169215, 0.169215
15.8511, 2, 0.166318, 0.165344, 2, 1.83368, 0, 0.165344, 0.165344, 0.165344, 0.165344, 0.165344, 0.165344, 0.165344, 0.165344, 0.165344, 0.165344, 0.165344, 0.165344, 0.165344, 0.165344, 0.165344, 0.165344, 0.165346, 0.165344, 0.166316, 0.165344, 0.165344
15.8589, 0, 0.162192, 0.161158, 1.41421, -0.162192, 0, 0.161158, 0.161158, 0.161158, 0.161158, 0.161158, 0.161158, 0.161158, 0.161158, 0.161158, 0.161158, 0.161158, 0.161158, 0.161158, 0.161158, 0.161158, 0.161158, 0.16116, 0.161158, 0.16219, 0.161158, 0.161158
15.8668, 2, 0.157781, 0.156686, 2, 1.84222, 0, 0.156686, 0.156686, 0.156686, 0.156686, 0.156686, 0.156686, 0.156686, 0.156686, 0.156686, 0.156686, 0.156686, 0.156686, 0.156686, 0.156686, 0.156686, 0.156686, 0.156688, 0.156686, 0.157779, 0.156686, 0.156686
15.8747, 4, 0.153265, 0.152111, 2.44949, 3.84673, 0, 0.152111, 0.152111, 0.152111, 0.152111, 0.152111, 0.152111, 0.152111, 0.152111, 0.152111, 0.152111, 0.152111, 0.152111, 0.152111, 0.152111, 0.152111, 0.152111, 0.152113, 0.152111, 0.153263, 0.152111, 0.152111
15.8825, 0, 0.148818, 0.147603, 1.41421, -0.148818, 0, 0.147603, 0.147603, 0.147603, 0.147603, 0.147603, 0.147603, 0.147603, 0.147603, 0.147603, 0.147603, 0.147603, 0.147603, 0.147603, 0.147603, 0.147603, 0.147603, 0.147605, 0.147603, 0.148816, 0.147603, 0.147603
15.8904, 0, 0.145187, 0.143912, 1.41421, -0.145187, 0, 0.143912, 0.143912, 0.143912, 0.143912, 0.143912, 0.143912, 0.143912, 0.143912, 0.143912, 0.143912, 0.143912, 0.143912, 0.143912, 0.143912, 0.143912, 0.143912, 0.143914, 0.143912, 0.145185, 0.143912, 0.143912
15.8983, 2, 0.141319, 0.139984, 2, 1.85868, 0, 0.139984, 0.139984, 0.139984, 0.139984, 0.139984, 0.139984, 0.139984, 0.139984, 0.139984, 0.139984, 0.139984, 0.139984, 0.139984, 0.139984, 0.139984, 0.139984, 0.139986, 0.139984, 0.141317, 0.139984, 0.139984
15.9061, 0, 0.137231, 0.135837, 1.41421, -0.137231, 0, 0.135837, 0.135837, 0.135837, 0.135837, 0.135837, 0.135837, 0.135837, 0.135837, 0.135837, 0.135837, 0.135837, 0.135837, 0.135837, 0.135837, 0.135837, 0.135837, 0.135839, 0.135837, 0.137229, 0.135837, 0.135837
15.914, 0, 0.13307, 0.131619, 1.41421, -0.13307, 0, 0.131619, 0.131619, 0.131619, 0.131619, 0.131619, 0.131619, 0.131619, 0.131619, 0.131619, 0.131619, 0.131619, 0.131619, 0.131619, 0.131619, 0.131619, 0.131619, 0.131621, 0.131619, 0.133068, 0.131619, 0.131619
15.9219, 2, 0.128975, 0.127467, 2, 1.87102, 0, 0.127467, 0.127467, 0.127467, 0.127467, 0.127467, 0.127467, 0.127467, 0.127467, 0.127467, 0.127467, 0.127467, 0.127467, 0.127467, 0.127467, 0.127467, 0.127467, 0.127468, 0.127467, 0.128973, 0.127467, 0.127467
15.9297, 2, 0.125367, 0.123803, 2, 1.87463, 0, 0.123803, 0.123803, 0.123803, 0.123803, 0.123803, 0.123803, 0.123803, 0.123803, 0.123803, 0.123803, 0.123803, 0.123803, 0.123803, 0.123803, 0.123803, 0.123803, 0.123805, 0.123803, 0.125365, 0.123803, 0.123803
15.9376, 0, 0.121599, 0.119981, 1.41421, -0.121599, 0, 0.119981, 0.119981, 0.119981, 0.119981, 0.119981, 0.119981, 0.119981, 0.119981, 0.119981, 0.119981, 0.119981, 0.119981, 0.119981, 0.119981, 0.119981, 0.119981, 0.119983, 0.119981, 0.121597, 0.119981, 0.119981
