   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_137.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.19908, 250, 226.827, 30.9124, 15.8745, 23.1728, 0, 30.9124, 30.9124, 226.708, 31.0315, 30.9124, 30.9124, 30.9124, 30.9124, 30.9124, 30.9124, 30.9124, 30.9124, 30.9124, 30.9124, 30.9124, 30.9124, 30.9124, 30.9124
6.20695, 300, 286.523, 30.9564, 17.3781, 13.4766, 0, 30.9564, 30.9565, 286.422, 31.058, 30.9564, 30.9564, 30.9564, 30.9564, 30.9564, 30.9564, 30.9564, 30.9564, 30.9564, 30.9564, 30.9564, 30.9564, 30.9564, 30.9564
6.21483, 408, 360.999, 30.9998, 20.2485, 47.0009, 0, 30.9998, 30.9999, 360.9, 31.0984, 30.9998, 30.9998, 30.9998, 30.9998, 30.9998, 30.9998, 30.9998, 30.9998, 30.9998, 30.9998, 30.9998, 30.9998, 30.9998, 30.9998
6.2227, 508, 452.742, 31.0424, 22.5832, 55.2582, 0, 31.0424, 31.0425, 452.633, 31.1516, 31.0424, 31.0424, 31.0424, 31.0424, 31.0424, 31.0424, 31.0424, 31.0424, 31.0424, 31.0424, 31.0424, 31.0424, 31.0424, 31.0424
6.23057, 522, 564.308, 31.0842, 22.891, -42.3079, 0, 31.0842, 31.0843, 564.174, 31.218, 31.0842, 31.0842, 31.0842, 31.0842, 31.0842, 31.0842, 31.0842, 31.0842, 31.0842, 31.0842, 31.0842, 31.0842, 31.0842, 31.0842
6.23844, 686, 698.242, 31.1253, 26.2298, -12.2421, 0, 31.1253, 31.1254, 698.068, 31.2996, 31.1253, 31.1253, 31.1253, 31.1253, 31.1253, 31.1253, 31.1253, 31.1253, 31.1253, 31.1253, 31.1253, 31.1253, 31.1253, 31.1253
6.24631, 854, 856.94, 31.1656, 29.2575, -2.93988, 0, 31.1656, 31.1657, 856.706, 31.3995, 31.1656, 31.1656, 31.1656, 31.1656, 31.1656, 31.1656, 31.1656, 31.1656, 31.1656, 31.1656, 31.1656, 31.1656, 31.1656, 31.1656
6.25419, 1078, 1042.46, 31.2052, 32.8634, 35.5394, 0, 31.2052, 31.2053, 1042.14, 31.5222, 31.2052, 31.2052, 31.2052, 31.2052, 31.2052, 31.2052, 31.2052, 31.2052, 31.2052, 31.2052, 31.2052, 31.2052, 31.2052, 31.2052
6.26206, 1236, 1256.43, 31.244, 35.1852, -20.4332, 0, 31.244, 31.2441, 1256, 31.6739, 31.244, 31.244, 31.244, 31.244, 31.244, 31.244, 31.244, 31.244, 31.244, 31.244, 31.244, 31.244, 31.244, 31.244
6.26993, 1490, 1499.8, 31.2819, 38.6264, -9.79602, 0, 31.2819, 31.282, 1499.22, 31.8618, 31.2819, 31.2819, 31.2819, 31.2819, 31.2819, 31.2819, 31.2819, 31.2819, 31.2819, 31.2819, 31.2819, 31.2819, 31.2819, 31.2819
6.2778, 1684, 1772.65, 31.3191, 41.0609, -88.6451, 0, 31.3191, 31.3192, 1771.87, 32.0953, 31.3191, 31.3191, 31.3191, 31.3191, 31.3191, 31.3191, 31.3191, 31.3191, 31.3191, 31.3191, 31.3191, 31.3191, 31.3191, 31.3191
6.28567, 2072, 2074.13, 31.3554, 45.5412, -2.12891, 0, 31.3554, 31.3556, 2073.1, 32.3848, 31.3554, 31.3554, 31.3554, 31.3554, 31.3554, 31.3554, 31.3554, 31.3554, 31.3554, 31.3554, 31.3554, 31.3554, 31.3554, 31.3554
6.29354, 2436, 2402.18, 31.3909, 49.3761, 33.8198, 0, 31.3909, 31.391, 2400.83, 32.7426, 31.3909, 31.3909, 31.3909, 31.3909, 31.3909, 31.3909, 31.3909, 31.3909, 31.3909, 31.3909, 31.3909, 31.3909, 31.3909, 31.3909
6.30142, 2768, 2753.57, 31.4256, 52.6308, 14.4297, 0, 31.4256, 31.4257, 2751.81, 33.1822, 31.4256, 31.4256, 31.4256, 31.4256, 31.4256, 31.4256, 31.4256, 31.4256, 31.4256, 31.4256, 31.4256, 31.4256, 31.4256, 31.4256
6.30929, 3108, 3123.72, 31.4593, 55.7674, -15.7246, 0, 31.4593, 31.4594, 3121.47, 33.7182, 31.4593, 31.4593, 31.4593, 31.4593, 31.4593, 31.4593, 31.4593, 31.4593, 31.4593, 31.4593, 31.4593, 31.4593, 31.4593, 31.4593
6.31716, 3402, 3506.8, 31.492, 58.3438, -104.798, 0, 31.492, 31.4921, 3503.92, 34.3661, 31.492, 31.492, 31.492, 31.492, 31.492, 31.492, 31.492, 31.492, 31.492, 31.492, 31.492, 31.492, 31.492, 31.492
6.32503, 3884, 3895.83, 31.5237, 62.3378, -11.8284, 0, 31.5237, 31.5238, 3892.21, 35.1413, 31.5237, 31.5237, 31.5237, 31.5237, 31.5237, 31.5237, 31.5237, 31.5237, 31.5237, 31.5237, 31.5237, 31.5237, 31.5237, 31.5237
6.3329, 4356, 4282.86, 31.5543, 66.0152, 73.1436, 0, 31.5543, 31.5544, 4278.35, 36.0591, 31.5543, 31.5543, 31.5543, 31.5543, 31.5543, 31.5543, 31.5543, 31.5543, 31.5543, 31.5543, 31.5543, 31.5543, 31.5543, 31.5543
6.34078, 4702, 4659.13, 31.5836, 68.5857, 42.8745, 0, 31.5837, 31.5838, 4653.58, 37.1328, 31.5836, 31.5836, 31.5836, 31.5836, 31.5836, 31.5836, 31.5836, 31.5836, 31.5836, 31.5836, 31.5836, 31.5836, 31.5836, 31.5836
6.34865, 5078, 5015.47, 31.6117, 71.2741, 62.5347, 0, 31.6117, 31.6118, 5008.7, 38.3737, 31.6117, 31.6117, 31.6117, 31.6117, 31.6117, 31.6117, 31.6117, 31.6117, 31.6117, 31.6117, 31.6117, 31.6117, 31.6117, 31.6117
6.35652, 5484, 5342.61, 31.6382, 74.0675, 141.386, 0, 31.6382, 31.6384, 5334.46, 39.7896, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382
6.36439, 5658, 5631.68, 31.663, 75.233, 26.3208, 0, 31.663, 31.6632, 5621.96, 41.3835, 31.663, 31.663, 31.663, 31.663, 31.663, 31.663, 31.663, 31.663, 31.663, 31.663, 31.663, 31.663, 31.663, 31.663
6.37226, 5958, 5874.48, 31.686, 77.201, 83.5176, 0, 31.686, 31.6862, 5863.02, 43.1533, 31.686, 31.686, 31.686, 31.686, 31.686, 31.686, 31.686, 31.686, 31.686, 31.686, 31.686, 31.686, 31.686, 31.686
6.38014, 5994, 6063.92, 31.7068, 77.4338, -69.9194, 0, 31.7068, 31.7071, 6050.54, 45.0895, 31.7068, 31.7068, 31.7068, 31.7068, 31.7068, 31.7068, 31.7068, 31.7068, 31.7068, 31.7068, 31.7068, 31.7068, 31.7068, 31.7068
6.38801, 6294, 6194.4, 31.7253, 79.3473, 99.6035, 0, 31.7253, 31.7256, 6178.94, 47.1763, 31.7253, 31.7253, 31.7253, 31.7253, 31.7253, 31.7253, 31.7253, 31.7253, 31.7253, 31.7253, 31.7253, 31.7253, 31.7253, 31.7253
6.39588, 6308, 6262.02, 31.7411, 79.4355, 45.9844, 0, 31.7411, 31.7414, 6244.37, 49.3891, 31.7411, 31.7411, 31.7411, 31.7411, 31.7411, 31.7411, 31.7411, 31.7411, 31.7411, 31.7411, 31.7411, 31.7411, 31.7411, 31.7411
6.40375, 6132, 6264.83, 31.7539, 78.3199, -132.829, 0, 31.7539, 31.7542, 6244.89, 51.6962, 31.7539, 31.7539, 31.7539, 31.7539, 31.7539, 31.7539, 31.7539, 31.7539, 31.7539, 31.7539, 31.7539, 31.7539, 31.7539, 31.7539
6.41162, 6186, 6202.91, 31.7635, 78.6638, -16.9087, 0, 31.7635, 31.7638, 6180.61, 54.0583, 31.7635, 31.7635, 31.7635, 31.7635, 31.7635, 31.7635, 31.7635, 31.7635, 31.7635, 31.7635, 31.7635, 31.7635, 31.7635, 31.7635
6.41949, 6236, 6078.34, 31.7693, 78.981, 157.658, 0, 31.7693, 31.7697, 6053.68, 56.4291, 31.7693, 31.7693, 31.7693, 31.7693, 31.7693, 31.7693, 31.7693, 31.7693, 31.7693, 31.7693, 31.7693, 31.7693, 31.7693, 31.7693
6.42737, 6028, 5895.09, 31.7713, 77.6531, 132.908, 0, 31.7713, 31.7717, 5868.1, 58.7575, 31.7713, 31.7713, 31.7713, 31.7713, 31.7713, 31.7713, 31.7713, 31.7713, 31.7713, 31.7713, 31.7713, 31.7713, 31.7713, 31.7713
6.43524, 5594, 5658.83, 31.769, 74.8064, -64.8257, 0, 31.769, 31.7694, 5629.61, 60.9884, 31.769, 31.769, 31.769, 31.769, 31.769, 31.769, 31.769, 31.769, 31.769, 31.769, 31.769, 31.769, 31.769, 31.769
6.44311, 5228, 5376.63, 31.7621, 72.3187, -148.625, 0, 31.7621, 31.7626, 5345.32, 63.065, 31.7621, 31.7621, 31.7621, 31.7621, 31.7621, 31.7621, 31.7621, 31.7621, 31.7621, 31.7621, 31.7621, 31.7621, 31.7621, 31.7621
6.45098, 4982, 5056.58, 31.7505, 70.5975, -74.5806, 0, 31.7505, 31.751, 5023.4, 64.9318, 31.7505, 31.7505, 31.7505, 31.7505, 31.7505, 31.7505, 31.7505, 31.7505, 31.7505, 31.7505, 31.7505, 31.7505, 31.7505, 31.7505
6.45885, 4818, 4707.44, 31.734, 69.4262, 110.56, 0, 31.734, 31.7345, 4672.64, 66.5364, 31.734, 31.734, 31.734, 31.734, 31.734, 31.734, 31.734, 31.734, 31.734, 31.734, 31.734, 31.734, 31.734, 31.734
6.46673, 4452, 4338.26, 31.7125, 66.7383, 113.736, 0, 31.7125, 31.713, 4302.14, 67.8317, 31.7125, 31.7125, 31.7125, 31.7125, 31.7125, 31.7125, 31.7125, 31.7125, 31.7125, 31.7125, 31.7125, 31.7125, 31.7125, 31.7125
6.4746, 4054, 3957.98, 31.6858, 63.6867, 96.0181, 0, 31.6859, 31.6864, 3920.89, 68.7791, 31.6858, 31.6858, 31.6858, 31.6858, 31.6858, 31.6858, 31.6858, 31.6858, 31.6858, 31.6859, 31.6858, 31.6858, 31.6858, 31.6858
6.48247, 3560, 3575.1, 31.6543, 59.6825, -15.1008, 0, 31.6543, 31.6549, 3537.41, 69.3493, 31.6543, 31.6543, 31.6543, 31.6543, 31.6543, 31.6543, 31.6543, 31.6543, 31.6543, 31.6543, 31.6543, 31.6543, 31.6543, 31.6543
6.49034, 3312, 3197.33, 31.618, 57.5674, 114.668, 0, 31.618, 31.6186, 3159.42, 69.5248, 31.618, 31.618, 31.618, 31.618, 31.618, 31.618, 31.618, 31.618, 31.618, 31.618, 31.618, 31.618, 31.618, 31.618
6.49821, 2886, 2831.42, 31.5771, 53.7401, 54.5784, 0, 31.5771, 31.5778, 2793.7, 69.3002, 31.5771, 31.5771, 31.5771, 31.5771, 31.5771, 31.5771, 31.5771, 31.5771, 31.5771, 31.5771, 31.5771, 31.5771, 31.5771, 31.5771
6.50608, 2620, 2483.06, 31.5322, 51.2055, 136.94, 0, 31.5322, 31.5329, 2445.91, 68.6824, 31.5322, 31.5322, 31.5322, 31.5322, 31.5322, 31.5322, 31.5322, 31.5322, 31.5322, 31.5322, 31.5322, 31.5322, 31.5322, 31.5322
6.51396, 2228, 2156.65, 31.4837, 47.2229, 71.3533, 0, 31.4837, 31.4843, 2120.44, 67.6904, 31.4837, 31.4837, 31.4837, 31.4837, 31.4837, 31.4837, 31.4837, 31.4837, 31.4837, 31.4837, 31.4837, 31.4837, 31.4837, 31.4837
6.52183, 1914, 1855.43, 31.4321, 43.7721, 58.5747, 0, 31.4321, 31.4327, 1820.5, 66.3544, 31.4321, 31.4321, 31.4321, 31.4321, 31.4321, 31.4321, 31.4321, 31.4321, 31.4321, 31.4321, 31.4321, 31.4321, 31.4321, 31.4321
6.5297, 1570, 1581.46, 31.378, 39.6485, -11.4645, 0, 31.378, 31.3787, 1548.13, 64.7139, 31.378, 31.378, 31.378, 31.378, 31.378, 31.378, 31.378, 31.378, 31.378, 31.378, 31.378, 31.378, 31.378, 31.378
6.53757, 1392, 1335.7, 31.3223, 37.3363, 56.2991, 0, 31.3223, 31.323, 1304.21, 62.816, 31.3223, 31.3223, 31.3223, 31.3223, 31.3223, 31.3223, 31.3223, 31.3223, 31.3223, 31.3223, 31.3223, 31.3223, 31.3223, 31.3223
6.54544, 1116, 1118.19, 31.2656, 33.4365, -2.19128, 0, 31.2656, 31.2662, 1088.74, 60.7134, 31.2656, 31.2656, 31.2656, 31.2656, 31.2656, 31.2656, 31.2656, 31.2656, 31.2656, 31.2656, 31.2656, 31.2656, 31.2656, 31.2656
6.55332, 1010, 928.143, 31.2085, 31.8119, 81.8566, 0, 31.2085, 31.2092, 900.89, 58.461, 31.2085, 31.2085, 31.2085, 31.2085, 31.2085, 31.2085, 31.2085, 31.2085, 31.2085, 31.2085, 31.2085, 31.2085, 31.2085, 31.2085
6.56119, 836, 764.177, 31.152, 28.9482, 71.8228, 0, 31.152, 31.1526, 739.214, 56.1148, 31.152, 31.152, 31.152, 31.152, 31.152, 31.152, 31.152, 31.152, 31.152, 31.152, 31.152, 31.152, 31.152, 31.152
6.56906, 636, 624.445, 31.0965, 25.2587, 11.5553, 0, 31.0965, 31.0971, 601.812, 53.7288, 31.0965, 31.0965, 31.0965, 31.0965, 31.0965, 31.0965, 31.0965, 31.0965, 31.0965, 31.0965, 31.0965, 31.0965, 31.0965, 31.0965
6.57693, 478, 506.773, 31.0429, 21.9089, -28.7727, 0, 31.0429, 31.0434, 486.462, 51.3533, 31.0429, 31.0429, 31.0429, 31.0429, 31.0429, 31.0429, 31.0429, 31.0429, 31.0429, 31.0429, 31.0429, 31.0429, 31.0429, 31.0429
6.5848, 462, 408.824, 30.9915, 21.5407, 53.1757, 0, 30.9915, 30.992, 390.782, 49.033, 30.9915, 30.9915, 30.9915, 30.9915, 30.9915, 30.9915, 30.9915, 30.9915, 30.9915, 30.9915, 30.9915, 30.9915, 30.9915, 30.9915
6.59268, 310, 328.227, 30.9429, 17.6635, -18.2269, 0, 30.9429, 30.9434, 312.363, 46.8065, 30.9429, 30.9429, 30.9429, 30.9429, 30.9429, 30.9429, 30.9429, 30.9429, 30.9429, 30.9429, 30.9429, 30.9429, 30.9429, 30.9429
6.60055, 278, 262.646, 30.8974, 16.7332, 15.3536, 0, 30.8974, 30.8979, 248.838, 44.705, 30.8974, 30.8974, 30.8974, 30.8974, 30.8974, 30.8974, 30.8974, 30.8974, 30.8974, 30.8974, 30.8974, 30.8974, 30.8974, 30.8974
6.60842, 180, 209.871, 30.8554, 13.4907, -29.8713, 0, 30.8554, 30.8559, 197.974, 42.7523, 30.8554, 30.8554, 30.8554, 30.8554, 30.8554, 30.8554, 30.8554, 30.8554, 30.8554, 30.8554, 30.8554, 30.8554, 30.8554, 30.8554
6.61629, 178, 167.854, 30.817, 13.4164, 10.146, 0, 30.817, 30.8174, 157.706, 40.9645, 30.817, 30.817, 30.817, 30.817, 30.817, 30.817, 30.817, 30.817, 30.817, 30.817, 30.817, 30.817, 30.817, 30.817
6.62416, 152, 134.752, 30.7822, 12.4097, 17.2482, 0, 30.7822, 30.7826, 126.183, 39.3505, 30.7822, 30.7822, 30.7822, 30.7822, 30.7822, 30.7822, 30.7822, 30.7822, 30.7822, 30.7822, 30.7822, 30.7822, 30.7822, 30.7822
6.63204, 74, 108.944, 30.7511, 8.7178, -34.9445, 0, 30.7511, 30.7515, 101.782, 37.9135, 30.7511, 30.7511, 30.7511, 30.7511, 30.7511, 30.7511, 30.7511, 30.7511, 30.7511, 30.7511, 30.7511, 30.7511, 30.7511, 30.7511
6.63991, 112, 89.0294, 30.7235, 10.6771, 22.9706, 0, 30.7235, 30.7239, 83.1016, 36.651, 30.7235, 30.7235, 30.7235, 30.7235, 30.7235, 30.7235, 30.7235, 30.7235, 30.7235, 30.7235, 30.7235, 30.7235, 30.7235, 30.7235
6.64778, 92, 73.8123, 30.6993, 9.69536, 18.1877, 0, 30.6993, 30.6997, 68.9556, 35.5558, 30.6993, 30.6993, 30.6993, 30.6993, 30.6993, 30.6993, 30.6993, 30.6993, 30.6993, 30.6993, 30.6993, 30.6993, 30.6993, 30.6993
6.65565, 68, 62.3, 30.6783, 8.3666, 5.70002, 0, 30.6783, 30.6786, 58.3602, 34.6178, 30.6783, 30.6783, 30.6783, 30.6783, 30.6783, 30.6783, 30.6783, 30.6783, 30.6783, 30.6783, 30.6783, 30.6783, 30.6783, 30.6783
6.66352, 46, 53.6728, 30.6602, 6.9282, -7.67282, 0, 30.6602, 30.6605, 50.5087, 33.8241, 30.6602, 30.6602, 30.6602, 30.6602, 30.6602, 30.6602, 30.6602, 30.6602, 30.6602, 30.6602, 30.6602, 30.6602, 30.6602, 30.6602
6.67139, 40, 47.2695, 30.6447, 6.48074, -7.26946, 0, 30.6447, 30.645, 44.7534, 33.1606, 30.6447, 30.6447, 30.6447, 30.6447, 30.6447, 30.6447, 30.6447, 30.6447, 30.6447, 30.6447, 30.6447, 30.6447, 30.6447, 30.6447
6.67927, 36, 42.5604, 30.6316, 6.16441, -6.56039, 0, 30.6316, 30.6318, 40.5794, 32.6123, 30.6316, 30.6316, 30.6316, 30.6316, 30.6316, 30.6316, 30.6316, 30.6316, 30.6316, 30.6316, 30.6316, 30.6316, 30.6316, 30.6316
6.68714, 38, 39.1297, 30.6204, 6.32456, -1.12971, 0, 30.6204, 30.6206, 37.5853, 32.1645, 30.6204, 30.6204, 30.6204, 30.6204, 30.6204, 30.6204, 30.6204, 30.6204, 30.6204, 30.6204, 30.6204, 30.6204, 30.6204, 30.6204
6.69501, 46, 36.6542, 30.6109, 6.9282, 9.34576, 0, 30.6109, 30.6111, 35.4621, 31.8028, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109
6.70288, 22, 34.8861, 30.6028, 4.89898, -12.8861, 0, 30.6028, 30.603, 33.9748, 31.5139, 30.6028, 30.6028, 30.6028, 30.6028, 30.6028, 30.6028, 30.6028, 30.6028, 30.6028, 30.6028, 30.6028, 30.6028, 30.6028, 30.6028
6.71075, 20, 33.6384, 30.5958, 4.69042, -13.6384, 0, 30.5958, 30.596, 32.9486, 31.2854, 30.5958, 30.5958, 30.5958, 30.5958, 30.5958, 30.5958, 30.5958, 30.5958, 30.5958, 30.5958, 30.5958, 30.5958, 30.5958, 30.5958
6.71863, 32, 32.7722, 30.5897, 5.83095, -0.772228, 0, 30.5897, 30.5899, 32.2552, 31.1065, 30.5897, 30.5897, 30.5897, 30.5897, 30.5897, 30.5897, 30.5897, 30.5897, 30.5897, 30.5897, 30.5897, 30.5897, 30.5897, 30.5897
6.7265, 32, 32.1868, 30.5842, 5.83095, -0.186848, 0, 30.5842, 30.5844, 31.803, 30.9678, 30.5842, 30.5842, 30.5842, 30.5842, 30.5842, 30.5842, 30.5842, 30.5842, 30.5842, 30.5842, 30.5842, 30.5842, 30.5842, 30.5842
6.73437, 36, 31.8112, 30.5792, 6.16441, 4.18879, 0, 30.5792, 30.5794, 31.5291, 30.8612, 30.5792, 30.5792, 30.5792, 30.5792, 30.5792, 30.5792, 30.5792, 30.5792, 30.5792, 30.5792, 30.5792, 30.5792, 30.5792, 30.5792
6.74224, 30, 31.5981, 30.5745, 5.65685, -1.59808, 0, 30.5745, 30.5747, 31.3926, 30.7797, 30.5745, 30.5745, 30.5745, 30.5745, 30.5745, 30.5745, 30.5745, 30.5745, 30.5745, 30.5745, 30.5745, 30.5745, 30.5745, 30.5745
6.75011, 42, 31.5195, 30.5698, 6.63325, 10.4805, 0, 30.5698, 30.57, 31.3714, 30.7178, 30.5698, 30.5698, 30.5698, 30.5698, 30.5698, 30.5698, 30.5698, 30.5698, 30.5698, 30.5698, 30.5698, 30.5698, 30.5698, 30.5698
6.75798, 40, 31.5641, 30.5652, 6.48074, 8.4359, 0, 30.5652, 30.5654, 31.4583, 30.6708, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652
6.76586, 28, 31.735, 30.5604, 5.47723, -3.73504, 0, 30.5604, 30.5606, 31.6602, 30.6351, 30.5604, 30.5604, 30.5604, 30.5604, 30.5604, 30.5604, 30.5604, 30.5604, 30.5604, 30.5604, 30.5604, 30.5604, 30.5604, 30.5604
6.77373, 30, 32.05, 30.5554, 5.65685, -2.05003, 0, 30.5554, 30.5556, 31.9975, 30.6077, 30.5554, 30.5554, 30.5554, 30.5554, 30.5554, 30.5554, 30.5554, 30.5554, 30.5554, 30.5554, 30.5554, 30.5554, 30.5554, 30.5554
6.7816, 34, 32.5414, 30.5502, 6, 1.45859, 0, 30.5502, 30.5504, 32.5049, 30.5865, 30.5502, 30.5502, 30.5502, 30.5502, 30.5502, 30.5502, 30.5502, 30.5502, 30.5502, 30.5502, 30.5502, 30.5502, 30.5502, 30.5502
6.78947, 22, 33.2578, 30.5445, 4.89898, -11.2578, 0, 30.5446, 30.5447, 33.2326, 30.5695, 30.5445, 30.5445, 30.5445, 30.5445, 30.5445, 30.5445, 30.5445, 30.5445, 30.5445, 30.5445, 30.5445, 30.5445, 30.5445, 30.5445
6.79734, 40, 34.2657, 30.5385, 6.48074, 5.73428, 0, 30.5385, 30.5387, 34.2486, 30.5555, 30.5385, 30.5385, 30.5385, 30.5385, 30.5385, 30.5385, 30.5385, 30.5385, 30.5385, 30.5385, 30.5385, 30.5385, 30.5385, 30.5385
6.80522, 42, 35.6529, 30.532, 6.63325, 6.34713, 0, 30.532, 30.5322, 35.6412, 30.5434, 30.532, 30.532, 30.532, 30.532, 30.532, 30.532, 30.532, 30.532, 30.532, 30.532, 30.532, 30.532, 30.532, 30.532
6.81309, 50, 37.5303, 30.5249, 7.2111, 12.4697, 0, 30.5249, 30.5251, 37.5225, 30.5325, 30.5249, 30.5249, 30.5249, 30.5249, 30.5249, 30.5249, 30.5249, 30.5249, 30.5249, 30.5249, 30.5249, 30.5249, 30.5249, 30.5249
6.82096, 42, 40.0358, 30.5172, 6.63325, 1.96416, 0, 30.5172, 30.5174, 40.0306, 30.5222, 30.5172, 30.5172, 30.5172, 30.5172, 30.5172, 30.5172, 30.5172, 30.5172, 30.5172, 30.5172, 30.5172, 30.5172, 30.5172, 30.5172
6.82883, 44, 43.337, 30.5087, 6.78233, 0.663006, 0, 30.5087, 30.5089, 43.3335, 30.512, 30.5087, 30.5087, 30.5087, 30.5087, 30.5087, 30.5087, 30.5087, 30.5087, 30.5087, 30.5087, 30.5087, 30.5087, 30.5087, 30.5087
6.8367, 94, 47.6336, 30.4993, 9.79796, 46.3664, 0, 30.4993, 30.4995, 47.6313, 30.5014, 30.4993, 30.4993, 30.4993, 30.4993, 30.4993, 30.4993, 30.4993, 30.4993, 30.4993, 30.4993, 30.4993, 30.4993, 30.4993, 30.4993
6.84458, 86, 53.1584, 30.4888, 9.38083, 32.8416, 0, 30.4888, 30.489, 53.1568, 30.4902, 30.4888, 30.4888, 30.4888, 30.4888, 30.4888, 30.4888, 30.4888, 30.4888, 30.4888, 30.4888, 30.4888, 30.4888, 30.4888, 30.4888
6.85245, 98, 60.1777, 30.477, 10, 37.8223, 0, 30.477, 30.4772, 60.1766, 30.4779, 30.477, 30.477, 30.477, 30.477, 30.477, 30.477, 30.477, 30.477, 30.477, 30.477, 30.477, 30.477, 30.477, 30.477
6.86032, 92, 68.9887, 30.4635, 9.69536, 23.0113, 0, 30.4635, 30.4637, 68.9879, 30.4641, 30.4635, 30.4635, 30.4635, 30.4635, 30.4635, 30.4635, 30.4635, 30.4635, 30.4635, 30.4635, 30.4635, 30.4635, 30.4635, 30.4635
6.86819, 112, 79.9165, 30.448, 10.6771, 32.0835, 0, 30.448, 30.4482, 79.9159, 30.4483, 30.448, 30.448, 30.448, 30.448, 30.448, 30.448, 30.448, 30.448, 30.448, 30.448, 30.448, 30.448, 30.448, 30.448
6.87606, 120, 93.3072, 30.4298, 11.0454, 26.6928, 0, 30.4298, 30.43, 93.3068, 30.43, 30.4298, 30.4298, 30.4298, 30.4298, 30.4298, 30.4298, 30.4298, 30.4298, 30.4298, 30.4298, 30.4298, 30.4298, 30.4298, 30.4298
6.88393, 126, 109.515, 30.4084, 11.3137, 16.4852, 0, 30.4084, 30.4086, 109.514, 30.4085, 30.4084, 30.4084, 30.4084, 30.4084, 30.4084, 30.4084, 30.4084, 30.4084, 30.4084, 30.4084, 30.4084, 30.4084, 30.4084, 30.4084
6.89181, 152, 128.889, 30.3828, 12.4097, 23.1111, 0, 30.3828, 30.383, 128.889, 30.3829, 30.3828, 30.3828, 30.3828, 30.3828, 30.3828, 30.3828, 30.3828, 30.3828, 30.3828, 30.3828, 30.3828, 30.3828, 30.3828, 30.3828
6.89968, 164, 151.762, 30.352, 12.8841, 12.2381, 0, 30.352, 30.3522, 151.762, 30.3521, 30.352, 30.352, 30.352, 30.352, 30.352, 30.352, 30.352, 30.352, 30.352, 30.352, 30.352, 30.352, 30.352, 30.352
6.90755, 208, 178.42, 30.3148, 14.4914, 29.5796, 0, 30.3148, 30.315, 178.42, 30.3148, 30.3148, 30.3148, 30.3148, 30.3148, 30.3148, 30.3148, 30.3148, 30.3148, 30.3148, 30.3148, 30.3148, 30.3148, 30.3148, 30.3148
6.91542, 238, 209.094, 30.2696, 15.4919, 28.9059, 0, 30.2696, 30.2698, 209.094, 30.2696, 30.2696, 30.2696, 30.2696, 30.2696, 30.2696, 30.2696, 30.2696, 30.2696, 30.2696, 30.2696, 30.2696, 30.2696, 30.2696, 30.2696
6.92329, 286, 243.921, 30.2147, 16.9706, 42.0786, 0, 30.2147, 30.2149, 243.921, 30.2147, 30.2147, 30.2147, 30.2147, 30.2147, 30.2147, 30.2147, 30.2147, 30.2147, 30.2147, 30.2147, 30.2147, 30.2147, 30.2147, 30.2147
6.93117, 304, 282.93, 30.1479, 17.4929, 21.0704, 0, 30.1479, 30.1481, 282.929, 30.1479, 30.1479, 30.1479, 30.1479, 30.1479, 30.1479, 30.1479, 30.1479, 30.1479, 30.1479, 30.1479, 30.1479, 30.1479, 30.1479, 30.1479
6.93904, 364, 326.021, 30.0668, 19.1311, 37.9792, 0, 30.0668, 30.067, 326.021, 30.0668, 30.0668, 30.0668, 30.0668, 30.0668, 30.0668, 30.0668, 30.0668, 30.0668, 30.0668, 30.0668, 30.0668, 30.0668, 30.0668, 30.0668
6.94691, 446, 372.936, 29.9689, 21.166, 73.0645, 0, 29.9689, 29.9691, 372.935, 29.9689, 29.9689, 29.9689, 29.9689, 29.9689, 29.9689, 29.9689, 29.9689, 29.9689, 29.9689, 29.9689, 29.9689, 29.9689, 29.9689, 29.9689
6.95478, 412, 423.257, 29.8512, 20.347, -11.2566, 0, 29.8512, 29.8514, 423.256, 29.8512, 29.8512, 29.8512, 29.8512, 29.8512, 29.8512, 29.8512, 29.8512, 29.8512, 29.8512, 29.8512, 29.8512, 29.8512, 29.8512, 29.8512
6.96265, 450, 476.395, 29.7105, 21.2603, -26.3947, 0, 29.7105, 29.7107, 476.394, 29.7105, 29.7105, 29.7105, 29.7105, 29.7105, 29.7105, 29.7105, 29.7105, 29.7105, 29.7105, 29.7105, 29.7105, 29.7105, 29.7105, 29.7105
