   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_308.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.2538, 0, 1.08971, 1.06509, 1.41421, -1.08971, 0, 1.06509, 1.06509, 1.06509, 1.06509, 1.06509, 1.06509, 1.06509, 1.06509, 1.06509, 1.06509, 1.06509, 1.06509, 1.06509, 1.06509, 1.06509, 1.06509, 1.08971, 1.06509
14.2617, 0, 1.07965, 1.0578, 1.41421, -1.07965, 0, 1.0578, 1.0578, 1.0578, 1.0578, 1.0578, 1.0578, 1.0578, 1.0578, 1.0578, 1.0578, 1.0578, 1.0578, 1.0578, 1.0578, 1.0578, 1.0578, 1.07965, 1.0578
14.2695, 0, 1.07183, 1.05256, 1.41421, -1.07183, 0, 1.05256, 1.05256, 1.05256, 1.05256, 1.05256, 1.05256, 1.05256, 1.05256, 1.05256, 1.05256, 1.05256, 1.05256, 1.05256, 1.05256, 1.05256, 1.05256, 1.07183, 1.05256
14.2774, 2, 1.0633, 1.04643, 2, 0.936696, 0, 1.04643, 1.04643, 1.04643, 1.04643, 1.04643, 1.04643, 1.04643, 1.04643, 1.04643, 1.04643, 1.04643, 1.04643, 1.04643, 1.04643, 1.04643, 1.04643, 1.0633, 1.04643
14.2852, 2, 1.05426, 1.03957, 2, 0.945736, 0, 1.03957, 1.03957, 1.03957, 1.03957, 1.03957, 1.03957, 1.03957, 1.03957, 1.03957, 1.03957, 1.03957, 1.03957, 1.03957, 1.03957, 1.03957, 1.03957, 1.05426, 1.03957
14.2931, 2, 1.04508, 1.03237, 2, 0.954917, 0, 1.03237, 1.03237, 1.03237, 1.03237, 1.03237, 1.03237, 1.03237, 1.03237, 1.03237, 1.03237, 1.03237, 1.03237, 1.03237, 1.03238, 1.03237, 1.03237, 1.04508, 1.03237
14.301, 0, 1.03612, 1.0252, 1.41421, -1.03612, 0, 1.0252, 1.0252, 1.0252, 1.0252, 1.0252, 1.0252, 1.0252, 1.0252, 1.0252, 1.0252, 1.0252, 1.0252, 1.0252, 1.0252, 1.0252, 1.0252, 1.03612, 1.0252
14.3088, 2, 1.0304, 1.02108, 2, 0.969596, 0, 1.02108, 1.02108, 1.02108, 1.02108, 1.02108, 1.02108, 1.02108, 1.02108, 1.02108, 1.02108, 1.02108, 1.02108, 1.02108, 1.02108, 1.02108, 1.02108, 1.0304, 1.02108
14.3167, 4, 1.02331, 1.01539, 2.44949, 2.97669, 0, 1.01539, 1.01539, 1.01539, 1.01539, 1.01539, 1.01539, 1.01539, 1.01539, 1.01539, 1.01539, 1.01539, 1.01539, 1.01539, 1.01539, 1.01539, 1.01539, 1.02331, 1.01539
14.3246, 2, 1.01506, 1.00838, 2, 0.984941, 0, 1.00838, 1.00838, 1.00838, 1.00838, 1.00838, 1.00838, 1.00838, 1.00838, 1.00838, 1.00838, 1.00838, 1.00838, 1.00838, 1.00839, 1.00838, 1.00838, 1.01506, 1.00838
14.3324, 0, 1.00633, 1.00073, 1.41421, -1.00633, 0, 1.00073, 1.00073, 1.00073, 1.00073, 1.00073, 1.00073, 1.00073, 1.00073, 1.00073, 1.00073, 1.00073, 1.00073, 1.00073, 1.00073, 1.00073, 1.00073, 1.00633, 1.00073
14.3403, 2, 0.997769, 0.993113, 2, 1.00223, 0, 0.993113, 0.993113, 0.993113, 0.993113, 0.993113, 0.993113, 0.993113, 0.993113, 0.993113, 0.993113, 0.993113, 0.993113, 0.993113, 0.993114, 0.993113, 0.993113, 0.997769, 0.993113
14.3482, 2, 0.99375, 0.989897, 2, 1.00625, 0, 0.989897, 0.989897, 0.989897, 0.989897, 0.989897, 0.989897, 0.989897, 0.989897, 0.989897, 0.989897, 0.989897, 0.989897, 0.989897, 0.989898, 0.989897, 0.989897, 0.993749, 0.989897
14.356, 4, 0.987744, 0.984577, 2.44949, 3.01226, 0, 0.984577, 0.984577, 0.984577, 0.984577, 0.984577, 0.984577, 0.984577, 0.984577, 0.984577, 0.984577, 0.984577, 0.984577, 0.984577, 0.984578, 0.984577, 0.984577, 0.987743, 0.984577
14.3639, 0, 0.980054, 0.977466, 1.41421, -0.980054, 0, 0.977466, 0.977466, 0.977466, 0.977466, 0.977466, 0.977466, 0.977466, 0.977466, 0.977466, 0.977466, 0.977466, 0.977466, 0.977466, 0.977467, 0.977466, 0.977466, 0.980053, 0.977466
14.3718, 0, 0.971585, 0.969484, 1.41421, -0.971585, 0, 0.969484, 0.969484, 0.969484, 0.969484, 0.969484, 0.969484, 0.969484, 0.969484, 0.969484, 0.969484, 0.969484, 0.969484, 0.969484, 0.969485, 0.969484, 0.969484, 0.971584, 0.969484
14.3796, 2, 0.963229, 0.961534, 2, 1.03677, 0, 0.961534, 0.961534, 0.961534, 0.961534, 0.961534, 0.961534, 0.961534, 0.961534, 0.961534, 0.961534, 0.961534, 0.961534, 0.961534, 0.961535, 0.961534, 0.961534, 0.963228, 0.961534
14.3875, 2, 0.960329, 0.958969, 2, 1.03967, 0, 0.958969, 0.958969, 0.958969, 0.958969, 0.958969, 0.958969, 0.958969, 0.958969, 0.958969, 0.958969, 0.958969, 0.958969, 0.958969, 0.95897, 0.958969, 0.958969, 0.960328, 0.958969
14.3953, 0, 0.955039, 0.953956, 1.41421, -0.955039, 0, 0.953956, 0.953956, 0.953956, 0.953956, 0.953956, 0.953956, 0.953956, 0.953956, 0.953956, 0.953956, 0.953956, 0.953956, 0.953956, 0.953957, 0.953956, 0.953956, 0.955038, 0.953956
14.4032, 2, 0.947666, 0.946809, 2, 1.05233, 0, 0.946809, 0.946809, 0.946809, 0.946809, 0.946809, 0.946809, 0.946809, 0.946809, 0.946809, 0.946809, 0.946809, 0.946809, 0.946809, 0.94681, 0.946809, 0.946809, 0.947665, 0.946809
14.4111, 2, 0.939294, 0.938619, 2, 1.06071, 0, 0.938619, 0.938619, 0.938619, 0.938619, 0.938619, 0.938619, 0.938619, 0.938619, 0.938619, 0.938619, 0.938619, 0.938619, 0.938619, 0.93862, 0.938619, 0.938619, 0.939293, 0.938619
14.4189, 0, 0.930993, 0.930466, 1.41421, -0.930993, 0, 0.930466, 0.930466, 0.930466, 0.930466, 0.930466, 0.930466, 0.930466, 0.930466, 0.930466, 0.930466, 0.930466, 0.930466, 0.930466, 0.930467, 0.930466, 0.930466, 0.930993, 0.930466
14.4268, 4, 0.928673, 0.928263, 2.44949, 3.07133, 0, 0.928263, 0.928263, 0.928263, 0.928263, 0.928263, 0.928263, 0.928263, 0.928263, 0.928263, 0.928263, 0.928263, 0.928263, 0.928263, 0.928264, 0.928263, 0.928263, 0.928672, 0.928263
14.4347, 0, 0.923765, 0.923448, 1.41421, -0.923765, 0, 0.923448, 0.923448, 0.923448, 0.923448, 0.923448, 0.923448, 0.923448, 0.923448, 0.923448, 0.923448, 0.923448, 0.923448, 0.923448, 0.923449, 0.923448, 0.923448, 0.923764, 0.923448
14.4425, 2, 0.91658, 0.916336, 2, 1.08342, 0, 0.916336, 0.916336, 0.916336, 0.916336, 0.916336, 0.916336, 0.916336, 0.916336, 0.916336, 0.916336, 0.916336, 0.916336, 0.916336, 0.916337, 0.916336, 0.916336, 0.916579, 0.916336
14.4504, 0, 0.908289, 0.908103, 1.41421, -0.908289, 0, 0.908103, 0.908103, 0.908103, 0.908103, 0.908103, 0.908103, 0.908103, 0.908103, 0.908103, 0.908103, 0.908103, 0.908103, 0.908103, 0.908104, 0.908103, 0.908103, 0.908288, 0.908103
14.4583, 2, 0.900049, 0.899908, 2, 1.09995, 0, 0.899908, 0.899908, 0.899908, 0.899908, 0.899908, 0.899908, 0.899908, 0.899908, 0.899908, 0.899908, 0.899908, 0.899908, 0.899908, 0.899908, 0.899908, 0.899908, 0.900048, 0.899908
14.4661, 0, 0.898094, 0.897988, 1.41421, -0.898094, 0, 0.897988, 0.897988, 0.897988, 0.897988, 0.897988, 0.897988, 0.897988, 0.897988, 0.897988, 0.897988, 0.897988, 0.897988, 0.897988, 0.897988, 0.897988, 0.897988, 0.898093, 0.897988
14.474, 2, 0.893421, 0.893342, 2, 1.10658, 0, 0.893342, 0.893342, 0.893342, 0.893342, 0.893342, 0.893342, 0.893342, 0.893342, 0.893342, 0.893342, 0.893342, 0.893342, 0.893342, 0.893342, 0.893342, 0.893342, 0.89342, 0.893342
14.4819, 2, 0.886346, 0.886286, 2, 1.11365, 0, 0.886286, 0.886286, 0.886286, 0.886286, 0.886286, 0.886286, 0.886286, 0.886286, 0.886286, 0.886286, 0.886286, 0.886286, 0.886286, 0.886287, 0.886286, 0.886286, 0.886345, 0.886286
14.4897, 0, 0.878098, 0.878053, 1.41421, -0.878098, 0, 0.878053, 0.878053, 0.878053, 0.878053, 0.878053, 0.878053, 0.878053, 0.878053, 0.878053, 0.878053, 0.878053, 0.878053, 0.878053, 0.878054, 0.878053, 0.878053, 0.878097, 0.878053
14.4976, 0, 0.869892, 0.86986, 1.41421, -0.869892, 0, 0.86986, 0.86986, 0.86986, 0.86986, 0.86986, 0.86986, 0.86986, 0.86986, 0.86986, 0.86986, 0.86986, 0.86986, 0.86986, 0.86986, 0.86986, 0.86986, 0.869891, 0.86986
14.5054, 0, 0.868158, 0.868133, 1.41421, -0.868158, 0, 0.868133, 0.868133, 0.868133, 0.868133, 0.868133, 0.868133, 0.868133, 0.868133, 0.868133, 0.868133, 0.868133, 0.868133, 0.868133, 0.868134, 0.868133, 0.868133, 0.868157, 0.868133
14.5133, 4, 0.863651, 0.863633, 2.44949, 3.13635, 0, 0.863633, 0.863633, 0.863633, 0.863633, 0.863633, 0.863633, 0.863633, 0.863633, 0.863633, 0.863633, 0.863633, 0.863633, 0.863633, 0.863634, 0.863633, 0.863633, 0.86365, 0.863633
14.5212, 0, 0.856669, 0.856656, 1.41421, -0.856669, 0, 0.856656, 0.856656, 0.856656, 0.856656, 0.856656, 0.856656, 0.856656, 0.856656, 0.856656, 0.856656, 0.856656, 0.856656, 0.856656, 0.856657, 0.856656, 0.856656, 0.856668, 0.856656
14.529, 2, 0.848479, 0.848469, 2, 1.15152, 0, 0.848469, 0.848469, 0.848469, 0.848469, 0.848469, 0.848469, 0.848469, 0.848469, 0.848469, 0.848469, 0.848469, 0.848469, 0.848469, 0.84847, 0.848469, 0.848469, 0.848478, 0.848469
14.5369, 2, 0.840329, 0.840322, 2, 1.15967, 0, 0.840322, 0.840322, 0.840322, 0.840322, 0.840322, 0.840322, 0.840322, 0.840322, 0.840322, 0.840322, 0.840322, 0.840322, 0.840322, 0.840323, 0.840322, 0.840322, 0.840328, 0.840322
14.5448, 4, 0.838701, 0.838696, 2.44949, 3.1613, 0, 0.838696, 0.838696, 0.838696, 0.838696, 0.838696, 0.838696, 0.838696, 0.838696, 0.838696, 0.838696, 0.838696, 0.838696, 0.838696, 0.838697, 0.838696, 0.838696, 0.838701, 0.838696
14.5526, 0, 0.834312, 0.834307, 1.41421, -0.834312, 0, 0.834307, 0.834307, 0.834307, 0.834307, 0.834307, 0.834307, 0.834307, 0.834307, 0.834307, 0.834307, 0.834307, 0.834307, 0.834307, 0.834308, 0.834307, 0.834307, 0.834311, 0.834307
14.5605, 0, 0.827436, 0.827433, 1.41421, -0.827436, 0, 0.827433, 0.827433, 0.827433, 0.827433, 0.827433, 0.827433, 0.827433, 0.827433, 0.827433, 0.827433, 0.827433, 0.827433, 0.827433, 0.827433, 0.827433, 0.827433, 0.827435, 0.827433
14.5684, 2, 0.819346, 0.819343, 2, 1.18065, 0, 0.819343, 0.819343, 0.819343, 0.819343, 0.819343, 0.819343, 0.819343, 0.819343, 0.819343, 0.819343, 0.819343, 0.819343, 0.819343, 0.819344, 0.819343, 0.819343, 0.819345, 0.819343
14.5762, 0, 0.811296, 0.811294, 1.41421, -0.811296, 0, 0.811294, 0.811294, 0.811294, 0.811294, 0.811294, 0.811294, 0.811294, 0.811294, 0.811294, 0.811294, 0.811294, 0.811294, 0.811294, 0.811295, 0.811294, 0.811294, 0.811295, 0.811294
14.5841, 4, 0.809391, 0.80939, 2.44949, 3.19061, 0, 0.80939, 0.80939, 0.80939, 0.80939, 0.80939, 0.80939, 0.80939, 0.80939, 0.80939, 0.80939, 0.80939, 0.80939, 0.80939, 0.809391, 0.80939, 0.80939, 0.80939, 0.80939
14.592, 0, 0.805009, 0.805007, 1.41421, -0.805009, 0, 0.805007, 0.805007, 0.805007, 0.805007, 0.805007, 0.805007, 0.805007, 0.805007, 0.805007, 0.805007, 0.805007, 0.805007, 0.805007, 0.805008, 0.805007, 0.805007, 0.805008, 0.805007
14.5998, 4, 0.798332, 0.798331, 2.44949, 3.20167, 0, 0.798331, 0.798331, 0.798331, 0.798331, 0.798331, 0.798331, 0.798331, 0.798331, 0.798331, 0.798331, 0.798331, 0.798331, 0.798331, 0.798332, 0.798331, 0.798331, 0.798331, 0.798331
14.6077, 4, 0.790536, 0.790535, 2.44949, 3.20946, 0, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790536, 0.790535, 0.790535, 0.790535, 0.790535
14.6155, 2, 0.782778, 0.782777, 2, 1.21722, 0, 0.782777, 0.782777, 0.782777, 0.782777, 0.782777, 0.782777, 0.782777, 0.782777, 0.782777, 0.782777, 0.782777, 0.782777, 0.782777, 0.782778, 0.782777, 0.782777, 0.782777, 0.782777
14.6234, 2, 0.779322, 0.779321, 2, 1.22068, 0, 0.779321, 0.779321, 0.779321, 0.779321, 0.779321, 0.779321, 0.779321, 0.779321, 0.779321, 0.779321, 0.779321, 0.779321, 0.779321, 0.779322, 0.779321, 0.779321, 0.779321, 0.779321
14.6313, 2, 0.774443, 0.774442, 2, 1.22556, 0, 0.774442, 0.774442, 0.774442, 0.774442, 0.774442, 0.774442, 0.774442, 0.774442, 0.774442, 0.774442, 0.774442, 0.774442, 0.774442, 0.774443, 0.774442, 0.774442, 0.774442, 0.774442
14.6391, 2, 0.768287, 0.768286, 2, 1.23171, 0, 0.768286, 0.768286, 0.768286, 0.768286, 0.768286, 0.768286, 0.768286, 0.768286, 0.768286, 0.768286, 0.768286, 0.768286, 0.768286, 0.768287, 0.768286, 0.768286, 0.768286, 0.768286
14.647, 0, 0.761514, 0.761513, 1.41421, -0.761514, 0, 0.761513, 0.761513, 0.761513, 0.761513, 0.761513, 0.761513, 0.761513, 0.761513, 0.761513, 0.761513, 0.761513, 0.761513, 0.761513, 0.761514, 0.761513, 0.761513, 0.761513, 0.761513
14.6549, 2, 0.754666, 0.754665, 2, 1.24533, 0, 0.754665, 0.754665, 0.754665, 0.754665, 0.754665, 0.754665, 0.754665, 0.754665, 0.754665, 0.754665, 0.754665, 0.754665, 0.754665, 0.754666, 0.754665, 0.754665, 0.754665, 0.754665
14.6627, 0, 0.747796, 0.747796, 1.41421, -0.747796, 0, 0.747796, 0.747796, 0.747796, 0.747796, 0.747796, 0.747796, 0.747796, 0.747796, 0.747796, 0.747796, 0.747796, 0.747796, 0.747796, 0.747796, 0.747796, 0.747796, 0.747796, 0.747796
14.6706, 0, 0.740932, 0.740932, 1.41421, -0.740932, 0, 0.740932, 0.740932, 0.740932, 0.740932, 0.740932, 0.740932, 0.740932, 0.740932, 0.740932, 0.740932, 0.740932, 0.740932, 0.740932, 0.740932, 0.740932, 0.740932, 0.740932, 0.740932
14.6785, 2, 0.734087, 0.734086, 2, 1.26591, 0, 0.734086, 0.734086, 0.734086, 0.734086, 0.734086, 0.734086, 0.734086, 0.734086, 0.734086, 0.734086, 0.734086, 0.734086, 0.734086, 0.734087, 0.734086, 0.734086, 0.734086, 0.734086
14.6863, 0, 0.727274, 0.727273, 1.41421, -0.727274, 0, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727274, 0.727273, 0.727273, 0.727273, 0.727273
14.6942, 2, 0.727274, 0.727273, 2, 1.27273, 0, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727274, 0.727273, 0.727273, 0.727273, 0.727273
14.7021, 0, 0.727828, 0.727827, 1.41421, -0.727828, 0, 0.727827, 0.727827, 0.727827, 0.727827, 0.727827, 0.727827, 0.727827, 0.727827, 0.727827, 0.727827, 0.727827, 0.727827, 0.727827, 0.727828, 0.727827, 0.727827, 0.727827, 0.727827
14.7099, 2, 0.728364, 0.728363, 2, 1.27164, 0, 0.728363, 0.728363, 0.728363, 0.728363, 0.728363, 0.728363, 0.728363, 0.728363, 0.728363, 0.728363, 0.728363, 0.728363, 0.728363, 0.728364, 0.728363, 0.728363, 0.728363, 0.728363
14.7178, 0, 0.728781, 0.72878, 1.41421, -0.728781, 0, 0.72878, 0.72878, 0.72878, 0.72878, 0.72878, 0.72878, 0.72878, 0.72878, 0.72878, 0.72878, 0.72878, 0.72878, 0.72878, 0.728781, 0.72878, 0.72878, 0.72878, 0.72878
14.7256, 0, 0.729137, 0.729136, 1.41421, -0.729137, 0, 0.729136, 0.729136, 0.729136, 0.729136, 0.729136, 0.729136, 0.729136, 0.729136, 0.729136, 0.729136, 0.729136, 0.729136, 0.729136, 0.729137, 0.729136, 0.729136, 0.729136, 0.729136
14.7335, 0, 0.729493, 0.729492, 1.41421, -0.729493, 0, 0.729492, 0.729492, 0.729492, 0.729492, 0.729492, 0.729492, 0.729492, 0.729492, 0.729492, 0.729492, 0.729492, 0.729492, 0.729492, 0.729493, 0.729492, 0.729492, 0.729492, 0.729492
14.7414, 4, 0.730252, 0.730251, 2.44949, 3.26975, 0, 0.730251, 0.730251, 0.730251, 0.730251, 0.730251, 0.730251, 0.730251, 0.730251, 0.730251, 0.730251, 0.730251, 0.730251, 0.730251, 0.730252, 0.730251, 0.730251, 0.730251, 0.730251
14.7492, 2, 0.730865, 0.730864, 2, 1.26913, 0, 0.730864, 0.730864, 0.730864, 0.730864, 0.730864, 0.730864, 0.730864, 0.730864, 0.730864, 0.730864, 0.730864, 0.730864, 0.730864, 0.730865, 0.730864, 0.730864, 0.730864, 0.730864
14.7571, 2, 0.731231, 0.73123, 2, 1.26877, 0, 0.73123, 0.73123, 0.73123, 0.73123, 0.73123, 0.73123, 0.73123, 0.73123, 0.73123, 0.73123, 0.73123, 0.73123, 0.73123, 0.731231, 0.73123, 0.73123, 0.73123, 0.73123
14.765, 0, 0.731474, 0.731473, 1.41421, -0.731474, 0, 0.731473, 0.731473, 0.731473, 0.731473, 0.731473, 0.731473, 0.731473, 0.731473, 0.731473, 0.731473, 0.731473, 0.731473, 0.731473, 0.731474, 0.731473, 0.731473, 0.731473, 0.731473
14.7728, 0, 0.731716, 0.731715, 1.41421, -0.731716, 0, 0.731715, 0.731715, 0.731715, 0.731715, 0.731715, 0.731715, 0.731715, 0.731715, 0.731715, 0.731715, 0.731715, 0.731715, 0.731715, 0.731716, 0.731715, 0.731715, 0.731715, 0.731715
14.7807, 0, 0.732465, 0.732464, 1.41421, -0.732465, 0, 0.732464, 0.732464, 0.732464, 0.732464, 0.732464, 0.732464, 0.732464, 0.732464, 0.732464, 0.732464, 0.732464, 0.732464, 0.732464, 0.732465, 0.732464, 0.732464, 0.732464, 0.732464
14.7886, 0, 0.732964, 0.732964, 1.41421, -0.732964, 0, 0.732964, 0.732964, 0.732964, 0.732964, 0.732964, 0.732964, 0.732964, 0.732964, 0.732964, 0.732964, 0.732964, 0.732964, 0.732964, 0.732964, 0.732964, 0.732964, 0.732964, 0.732964
14.7964, 2, 0.733119, 0.733118, 2, 1.26688, 0, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733119, 0.733118, 0.733118, 0.733118, 0.733118
14.8043, 0, 0.733101, 0.7331, 1.41421, -0.733101, 0, 0.7331, 0.7331, 0.7331, 0.7331, 0.7331, 0.7331, 0.7331, 0.7331, 0.7331, 0.7331, 0.7331, 0.7331, 0.7331, 0.733101, 0.7331, 0.7331, 0.7331, 0.7331
14.8122, 0, 0.733084, 0.733083, 1.41421, -0.733084, 0, 0.733083, 0.733083, 0.733083, 0.733083, 0.733083, 0.733083, 0.733083, 0.733083, 0.733083, 0.733083, 0.733083, 0.733083, 0.733083, 0.733084, 0.733083, 0.733083, 0.733083, 0.733083
14.82, 2, 0.734025, 0.734024, 2, 1.26597, 0, 0.734024, 0.734024, 0.734024, 0.734024, 0.734024, 0.734024, 0.734024, 0.734024, 0.734024, 0.734024, 0.734024, 0.734024, 0.734024, 0.734025, 0.734024, 0.734024, 0.734024, 0.734024
14.8279, 2, 0.734598, 0.734597, 2, 1.2654, 0, 0.734597, 0.734597, 0.734597, 0.734597, 0.734597, 0.734597, 0.734597, 0.734597, 0.734597, 0.734597, 0.734597, 0.734597, 0.734597, 0.734598, 0.734597, 0.734597, 0.734597, 0.734597
14.8357, 2, 0.734705, 0.734704, 2, 1.2653, 0, 0.734704, 0.734704, 0.734704, 0.734704, 0.734704, 0.734704, 0.734704, 0.734704, 0.734704, 0.734704, 0.734704, 0.734704, 0.734704, 0.734705, 0.734704, 0.734704, 0.734704, 0.734704
14.8436, 2, 0.734578, 0.734578, 2, 1.26542, 0, 0.734578, 0.734578, 0.734578, 0.734578, 0.734578, 0.734578, 0.734578, 0.734578, 0.734578, 0.734578, 0.734578, 0.734578, 0.734578, 0.734578, 0.734578, 0.734578, 0.734578, 0.734578
14.8515, 2, 0.734452, 0.734451, 2, 1.26555, 0, 0.734451, 0.734451, 0.734451, 0.734451, 0.734451, 0.734451, 0.734451, 0.734451, 0.734451, 0.734451, 0.734451, 0.734451, 0.734451, 0.734452, 0.734451, 0.734451, 0.734451, 0.734451
14.8593, 4, 0.735261, 0.73526, 2.44949, 3.26474, 0, 0.73526, 0.73526, 0.73526, 0.73526, 0.73526, 0.73526, 0.73526, 0.73526, 0.73526, 0.73526, 0.73526, 0.73526, 0.73526, 0.735261, 0.73526, 0.73526, 0.73526, 0.73526
14.8672, 4, 0.735581, 0.73558, 2.44949, 3.26442, 0, 0.73558, 0.73558, 0.73558, 0.73558, 0.73558, 0.73558, 0.73558, 0.73558, 0.73558, 0.73558, 0.73558, 0.73558, 0.73558, 0.735581, 0.73558, 0.73558, 0.73558, 0.73558
14.8751, 0, 0.735412, 0.735411, 1.41421, -0.735412, 0, 0.735411, 0.735411, 0.735411, 0.735411, 0.735411, 0.735411, 0.735411, 0.735411, 0.735411, 0.735411, 0.735411, 0.735411, 0.735411, 0.735412, 0.735411, 0.735411, 0.735411, 0.735411
14.8829, 2, 0.734999, 0.734998, 2, 1.265, 0, 0.734998, 0.734998, 0.734998, 0.734998, 0.734998, 0.734998, 0.734998, 0.734998, 0.734998, 0.734998, 0.734998, 0.734998, 0.734998, 0.734999, 0.734998, 0.734998, 0.734998, 0.734998
14.8908, 0, 0.73428, 0.734279, 1.41421, -0.73428, 0, 0.734279, 0.734279, 0.734279, 0.734279, 0.734279, 0.734279, 0.734279, 0.734279, 0.734279, 0.734279, 0.734279, 0.734279, 0.734279, 0.73428, 0.734279, 0.734279, 0.734279, 0.734279
14.8987, 2, 0.733206, 0.733205, 2, 1.26679, 0, 0.733205, 0.733205, 0.733205, 0.733205, 0.733205, 0.733205, 0.733205, 0.733205, 0.733205, 0.733205, 0.733205, 0.733205, 0.733205, 0.733206, 0.733205, 0.733205, 0.733205, 0.733205
14.9065, 0, 0.731954, 0.731953, 1.41421, -0.731954, 0, 0.731953, 0.731953, 0.731953, 0.731953, 0.731953, 0.731953, 0.731953, 0.731953, 0.731953, 0.731953, 0.731953, 0.731953, 0.731953, 0.731954, 0.731953, 0.731953, 0.731953, 0.731953
14.9144, 0, 0.730641, 0.73064, 1.41421, -0.730641, 0, 0.73064, 0.73064, 0.73064, 0.73064, 0.73064, 0.73064, 0.73064, 0.73064, 0.73064, 0.73064, 0.73064, 0.73064, 0.73064, 0.730641, 0.73064, 0.73064, 0.73064, 0.73064
14.9223, 2, 0.728906, 0.728905, 2, 1.27109, 0, 0.728905, 0.728905, 0.728905, 0.728905, 0.728905, 0.728905, 0.728905, 0.728905, 0.728905, 0.728905, 0.728905, 0.728905, 0.728905, 0.728906, 0.728905, 0.728905, 0.728905, 0.728905
14.9301, 4, 0.726736, 0.726735, 2.44949, 3.27326, 0, 0.726735, 0.726735, 0.726735, 0.726735, 0.726735, 0.726735, 0.726735, 0.726735, 0.726735, 0.726735, 0.726735, 0.726735, 0.726735, 0.726736, 0.726735, 0.726735, 0.726735, 0.726735
14.938, 0, 0.724131, 0.724131, 1.41421, -0.724131, 0, 0.724131, 0.724131, 0.724131, 0.724131, 0.724131, 0.724131, 0.724131, 0.724131, 0.724131, 0.724131, 0.724131, 0.724131, 0.724131, 0.724131, 0.724131, 0.724131, 0.724131, 0.724131
14.9458, 0, 0.721204, 0.721203, 1.41421, -0.721204, 0, 0.721203, 0.721203, 0.721203, 0.721203, 0.721203, 0.721203, 0.721203, 0.721203, 0.721203, 0.721203, 0.721203, 0.721203, 0.721203, 0.721204, 0.721203, 0.721203, 0.721203, 0.721203
14.9537, 0, 0.717455, 0.717454, 1.41421, -0.717455, 0, 0.717454, 0.717454, 0.717454, 0.717454, 0.717454, 0.717454, 0.717454, 0.717454, 0.717454, 0.717454, 0.717454, 0.717454, 0.717454, 0.717455, 0.717454, 0.717454, 0.717454, 0.717454
14.9616, 2, 0.71297, 0.71297, 2, 1.28703, 0, 0.71297, 0.71297, 0.71297, 0.71297, 0.71297, 0.71297, 0.71297, 0.71297, 0.71297, 0.71297, 0.71297, 0.71297, 0.71297, 0.71297, 0.71297, 0.71297, 0.71297, 0.71297
14.9694, 2, 0.708129, 0.708128, 2, 1.29187, 0, 0.708128, 0.708128, 0.708128, 0.708128, 0.708128, 0.708128, 0.708128, 0.708128, 0.708128, 0.708128, 0.708128, 0.708128, 0.708128, 0.708129, 0.708128, 0.708128, 0.708128, 0.708128
14.9773, 2, 0.703305, 0.703304, 2, 1.2967, 0, 0.703304, 0.703304, 0.703304, 0.703304, 0.703304, 0.703304, 0.703304, 0.703304, 0.703304, 0.703304, 0.703304, 0.703304, 0.703304, 0.703305, 0.703304, 0.703304, 0.703304, 0.703304
14.9852, 2, 0.700751, 0.70075, 2, 1.29925, 0, 0.70075, 0.70075, 0.70075, 0.70075, 0.70075, 0.70075, 0.70075, 0.70075, 0.70075, 0.70075, 0.70075, 0.70075, 0.70075, 0.700751, 0.70075, 0.70075, 0.70075, 0.70075
14.993, 0, 0.696825, 0.696824, 1.41421, -0.696825, 0, 0.696824, 0.696824, 0.696824, 0.696824, 0.696824, 0.696824, 0.696824, 0.696824, 0.696824, 0.696824, 0.696824, 0.696824, 0.696824, 0.696825, 0.696824, 0.696824, 0.696824, 0.696824
15.0009, 4, 0.691665, 0.691664, 2.44949, 3.30834, 0, 0.691664, 0.691664, 0.691664, 0.691664, 0.691664, 0.691664, 0.691664, 0.691664, 0.691664, 0.691664, 0.691664, 0.691664, 0.691664, 0.691665, 0.691664, 0.691664, 0.691664, 0.691664
15.0088, 4, 0.685902, 0.685901, 2.44949, 3.3141, 0, 0.685901, 0.685901, 0.685901, 0.685901, 0.685901, 0.685901, 0.685901, 0.685901, 0.685901, 0.685901, 0.685901, 0.685901, 0.685901, 0.685902, 0.685901, 0.685901, 0.685901, 0.685901
