   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_66.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.2643, 2, 0.175762, 0.173131, 2, 1.82424, 0, 0.173131, 0.173131, 0.173131, 0.173131, 0.173131, 0.173131, 0.173131, 0.173131, 0.173131, 0.173131, 0.173131, 0.173131, 0.173131, 0.173131, 0.173133, 0.173131, 0.17576, 0.173131, 0.173131
16.2722, 0, 0.175808, 0.173147, 1.41421, -0.175808, 0, 0.173147, 0.173147, 0.173147, 0.173147, 0.173147, 0.173147, 0.173147, 0.173147, 0.173147, 0.173147, 0.173147, 0.173147, 0.173147, 0.173147, 0.173149, 0.173147, 0.175806, 0.173147, 0.173147
16.28, 0, 0.175044, 0.172353, 1.41421, -0.175044, 0, 0.172353, 0.172353, 0.172353, 0.172353, 0.172353, 0.172353, 0.172353, 0.172353, 0.172353, 0.172353, 0.172353, 0.172353, 0.172353, 0.172353, 0.172355, 0.172353, 0.175043, 0.172353, 0.172353
16.2879, 0, 0.173879, 0.171158, 1.41421, -0.173879, 0, 0.171158, 0.171158, 0.171158, 0.171158, 0.171158, 0.171158, 0.171158, 0.171158, 0.171158, 0.171158, 0.171158, 0.171158, 0.171158, 0.171158, 0.171159, 0.171158, 0.173878, 0.171158, 0.171158
16.2958, 2, 0.172719, 0.169966, 2, 1.82728, 0, 0.169966, 0.169966, 0.169966, 0.169966, 0.169966, 0.169966, 0.169966, 0.169966, 0.169966, 0.169966, 0.169966, 0.169966, 0.169966, 0.169966, 0.169968, 0.169966, 0.172717, 0.169966, 0.169966
16.3037, 2, 0.173215, 0.170431, 2, 1.82679, 0, 0.170431, 0.170431, 0.170431, 0.170431, 0.170431, 0.170431, 0.170431, 0.170431, 0.170431, 0.170431, 0.170431, 0.170431, 0.170431, 0.170431, 0.170433, 0.170431, 0.173213, 0.170431, 0.170431
16.3116, 0, 0.173056, 0.170241, 1.41421, -0.173056, 0, 0.170241, 0.170241, 0.170241, 0.170241, 0.170241, 0.170241, 0.170241, 0.170241, 0.170241, 0.170241, 0.170241, 0.170241, 0.170241, 0.170241, 0.170243, 0.170241, 0.173055, 0.170241, 0.170241
16.3195, 0, 0.172294, 0.169447, 1.41421, -0.172294, 0, 0.169447, 0.169447, 0.169447, 0.169447, 0.169447, 0.169447, 0.169447, 0.169447, 0.169447, 0.169447, 0.169447, 0.169447, 0.169447, 0.169447, 0.169448, 0.169447, 0.172293, 0.169447, 0.169447
16.3273, 0, 0.171233, 0.168353, 1.41421, -0.171233, 0, 0.168353, 0.168353, 0.168353, 0.168353, 0.168353, 0.168353, 0.168353, 0.168353, 0.168353, 0.168353, 0.168353, 0.168353, 0.168353, 0.168353, 0.168355, 0.168353, 0.171232, 0.168353, 0.168353
16.3352, 2, 0.170176, 0.167263, 2, 1.82982, 0, 0.167263, 0.167263, 0.167263, 0.167263, 0.167263, 0.167263, 0.167263, 0.167263, 0.167263, 0.167263, 0.167263, 0.167263, 0.167263, 0.167263, 0.167265, 0.167263, 0.170174, 0.167263, 0.167263
16.3431, 0, 0.170439, 0.167493, 1.41421, -0.170439, 0, 0.167493, 0.167493, 0.167493, 0.167493, 0.167493, 0.167493, 0.167493, 0.167493, 0.167493, 0.167493, 0.167493, 0.167493, 0.167493, 0.167493, 0.167495, 0.167493, 0.170437, 0.167493, 0.167493
16.351, 0, 0.170201, 0.167221, 1.41421, -0.170201, 0, 0.167221, 0.167221, 0.167221, 0.167221, 0.167221, 0.167221, 0.167221, 0.167221, 0.167221, 0.167221, 0.167221, 0.167221, 0.167221, 0.167221, 0.167223, 0.167221, 0.170199, 0.167221, 0.167221
16.3589, 0, 0.169505, 0.166492, 1.41421, -0.169505, 0, 0.166492, 0.166492, 0.166492, 0.166492, 0.166492, 0.166492, 0.166492, 0.166492, 0.166492, 0.166492, 0.166492, 0.166492, 0.166492, 0.166492, 0.166493, 0.166492, 0.169504, 0.166492, 0.166492
16.3668, 0, 0.168583, 0.165536, 1.41421, -0.168583, 0, 0.165536, 0.165536, 0.165536, 0.165536, 0.165536, 0.165536, 0.165536, 0.165536, 0.165536, 0.165536, 0.165536, 0.165536, 0.165536, 0.165536, 0.165537, 0.165536, 0.168582, 0.165536, 0.165536
16.3746, 0, 0.167665, 0.164582, 1.41421, -0.167665, 0, 0.164582, 0.164582, 0.164582, 0.164582, 0.164582, 0.164582, 0.164582, 0.164582, 0.164582, 0.164582, 0.164582, 0.164582, 0.164582, 0.164582, 0.164584, 0.164582, 0.167663, 0.164582, 0.164582
16.3825, 0, 0.167689, 0.164571, 1.41421, -0.167689, 0, 0.164571, 0.164571, 0.164571, 0.164571, 0.164571, 0.164571, 0.164571, 0.164571, 0.164571, 0.164571, 0.164571, 0.164571, 0.164571, 0.164571, 0.164573, 0.164571, 0.167687, 0.164571, 0.164571
16.3904, 0, 0.167298, 0.164144, 1.41421, -0.167298, 0, 0.164144, 0.164144, 0.164144, 0.164144, 0.164144, 0.164144, 0.164144, 0.164144, 0.164144, 0.164144, 0.164144, 0.164144, 0.164144, 0.164144, 0.164146, 0.164144, 0.167296, 0.164144, 0.164144
16.3983, 0, 0.166529, 0.16334, 1.41421, -0.166529, 0, 0.16334, 0.16334, 0.16334, 0.16334, 0.16334, 0.16334, 0.16334, 0.16334, 0.16334, 0.16334, 0.16334, 0.16334, 0.16334, 0.16334, 0.163342, 0.16334, 0.166528, 0.16334, 0.16334
16.4062, 2, 0.165575, 0.162349, 2, 1.83442, 0, 0.162349, 0.162349, 0.162349, 0.162349, 0.162349, 0.162349, 0.162349, 0.162349, 0.162349, 0.162349, 0.162349, 0.162349, 0.162349, 0.162349, 0.162351, 0.162349, 0.165573, 0.162349, 0.162349
16.4141, 2, 0.164624, 0.161362, 2, 1.83538, 0, 0.161362, 0.161362, 0.161362, 0.161362, 0.161362, 0.161362, 0.161362, 0.161362, 0.161362, 0.161362, 0.161362, 0.161362, 0.161362, 0.161362, 0.161363, 0.161362, 0.164623, 0.161362, 0.161362
16.4219, 4, 0.16456, 0.16126, 2.44949, 3.83544, 0, 0.16126, 0.16126, 0.16126, 0.16126, 0.16126, 0.16126, 0.16126, 0.16126, 0.16126, 0.16126, 0.16126, 0.16126, 0.16126, 0.16126, 0.161262, 0.16126, 0.164558, 0.16126, 0.16126
16.4298, 0, 0.164148, 0.16081, 1.41421, -0.164148, 0, 0.16081, 0.16081, 0.16081, 0.16081, 0.16081, 0.16081, 0.16081, 0.16081, 0.16081, 0.16081, 0.16081, 0.16081, 0.16081, 0.16081, 0.160811, 0.16081, 0.164146, 0.16081, 0.16081
16.4377, 0, 0.163412, 0.160036, 1.41421, -0.163412, 0, 0.160036, 0.160036, 0.160036, 0.160036, 0.160036, 0.160036, 0.160036, 0.160036, 0.160036, 0.160036, 0.160036, 0.160036, 0.160036, 0.160036, 0.160038, 0.160036, 0.163411, 0.160036, 0.160036
16.4456, 0, 0.162518, 0.159103, 1.41421, -0.162518, 0, 0.159103, 0.159103, 0.159103, 0.159103, 0.159103, 0.159103, 0.159103, 0.159103, 0.159103, 0.159103, 0.159103, 0.159103, 0.159103, 0.159103, 0.159105, 0.159103, 0.162516, 0.159103, 0.159103
16.4535, 2, 0.161627, 0.158173, 2, 1.83837, 0, 0.158173, 0.158173, 0.158173, 0.158173, 0.158173, 0.158173, 0.158173, 0.158173, 0.158173, 0.158173, 0.158173, 0.158173, 0.158173, 0.158173, 0.158175, 0.158173, 0.161625, 0.158173, 0.158173
16.4614, 4, 0.161339, 0.157846, 2.44949, 3.83866, 0, 0.157846, 0.157846, 0.157846, 0.157846, 0.157846, 0.157846, 0.157846, 0.157846, 0.157846, 0.157846, 0.157846, 0.157846, 0.157846, 0.157846, 0.157847, 0.157846, 0.161338, 0.157846, 0.157846
16.4692, 0, 0.16077, 0.157236, 1.41421, -0.16077, 0, 0.157236, 0.157236, 0.157236, 0.157236, 0.157236, 0.157236, 0.157236, 0.157236, 0.157236, 0.157236, 0.157236, 0.157236, 0.157236, 0.157236, 0.157237, 0.157236, 0.160768, 0.157236, 0.157236
16.4771, 0, 0.159938, 0.156364, 1.41421, -0.159938, 0, 0.156364, 0.156364, 0.156364, 0.156364, 0.156364, 0.156364, 0.156364, 0.156364, 0.156364, 0.156364, 0.156364, 0.156364, 0.156364, 0.156364, 0.156366, 0.156364, 0.159936, 0.156364, 0.156364
16.485, 2, 0.158979, 0.155363, 2, 1.84102, 0, 0.155363, 0.155363, 0.155363, 0.155363, 0.155363, 0.155363, 0.155363, 0.155363, 0.155363, 0.155363, 0.155363, 0.155363, 0.155363, 0.155363, 0.155365, 0.155363, 0.158977, 0.155363, 0.155363
16.4929, 0, 0.158023, 0.154366, 1.41421, -0.158023, 0, 0.154366, 0.154366, 0.154366, 0.154366, 0.154366, 0.154366, 0.154366, 0.154366, 0.154366, 0.154366, 0.154366, 0.154366, 0.154366, 0.154366, 0.154367, 0.154366, 0.158021, 0.154366, 0.154366
16.5008, 0, 0.15767, 0.153971, 1.41421, -0.15767, 0, 0.153971, 0.153971, 0.153971, 0.153971, 0.153971, 0.153971, 0.153971, 0.153971, 0.153971, 0.153971, 0.153971, 0.153971, 0.153971, 0.153971, 0.153973, 0.153971, 0.157669, 0.153971, 0.153971
16.5087, 0, 0.157089, 0.153348, 1.41421, -0.157089, 0, 0.153348, 0.153348, 0.153348, 0.153348, 0.153348, 0.153348, 0.153348, 0.153348, 0.153348, 0.153348, 0.153348, 0.153348, 0.153348, 0.153348, 0.153349, 0.153348, 0.157087, 0.153348, 0.153348
16.5165, 0, 0.156289, 0.152504, 1.41421, -0.156289, 0, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152506, 0.152504, 0.156287, 0.152504, 0.152504
16.5244, 2, 0.155382, 0.151553, 2, 1.84462, 0, 0.151553, 0.151553, 0.151553, 0.151553, 0.151553, 0.151553, 0.151553, 0.151553, 0.151553, 0.151553, 0.151553, 0.151553, 0.151553, 0.151553, 0.151555, 0.151553, 0.15538, 0.151553, 0.151553
16.5323, 0, 0.154477, 0.150605, 1.41421, -0.154477, 0, 0.150605, 0.150605, 0.150605, 0.150605, 0.150605, 0.150605, 0.150605, 0.150605, 0.150605, 0.150605, 0.150605, 0.150605, 0.150605, 0.150605, 0.150607, 0.150605, 0.154476, 0.150605, 0.150605
16.5402, 0, 0.153906, 0.149988, 1.41421, -0.153906, 0, 0.149988, 0.149988, 0.149988, 0.149988, 0.149988, 0.149988, 0.149988, 0.149988, 0.149988, 0.149988, 0.149988, 0.149988, 0.149988, 0.149988, 0.14999, 0.149988, 0.153904, 0.149988, 0.149988
16.5481, 2, 0.153161, 0.149198, 2, 1.84684, 0, 0.149198, 0.149198, 0.149198, 0.149198, 0.149198, 0.149198, 0.149198, 0.149198, 0.149198, 0.149198, 0.149198, 0.149198, 0.149198, 0.149198, 0.1492, 0.149198, 0.153159, 0.149198, 0.149198
16.556, 2, 0.152249, 0.148241, 2, 1.84775, 0, 0.148241, 0.148241, 0.148241, 0.148241, 0.148241, 0.148241, 0.148241, 0.148241, 0.148241, 0.148241, 0.148241, 0.148241, 0.148241, 0.148241, 0.148243, 0.148241, 0.152248, 0.148241, 0.148241
16.5638, 0, 0.151257, 0.147202, 1.41421, -0.151257, 0, 0.147202, 0.147202, 0.147202, 0.147202, 0.147202, 0.147202, 0.147202, 0.147202, 0.147202, 0.147202, 0.147202, 0.147202, 0.147202, 0.147202, 0.147204, 0.147202, 0.151256, 0.147202, 0.147202
16.5717, 0, 0.15027, 0.146168, 1.41421, -0.15027, 0, 0.146168, 0.146168, 0.146168, 0.146168, 0.146168, 0.146168, 0.146168, 0.146168, 0.146168, 0.146168, 0.146168, 0.146168, 0.146168, 0.146168, 0.14617, 0.146168, 0.150268, 0.146168, 0.146168
16.5796, 0, 0.149551, 0.145402, 1.41421, -0.149551, 0, 0.145402, 0.145402, 0.145402, 0.145402, 0.145402, 0.145402, 0.145402, 0.145402, 0.145402, 0.145402, 0.145402, 0.145402, 0.145402, 0.145402, 0.145404, 0.145402, 0.149549, 0.145402, 0.145402
16.5875, 0, 0.148763, 0.144566, 1.41421, -0.148763, 0, 0.144566, 0.144566, 0.144566, 0.144566, 0.144566, 0.144566, 0.144566, 0.144566, 0.144566, 0.144566, 0.144566, 0.144566, 0.144566, 0.144566, 0.144568, 0.144566, 0.148762, 0.144566, 0.144566
16.5954, 0, 0.147909, 0.143663, 1.41421, -0.147909, 0, 0.143663, 0.143663, 0.143663, 0.143663, 0.143663, 0.143663, 0.143663, 0.143663, 0.143663, 0.143663, 0.143663, 0.143663, 0.143663, 0.143663, 0.143665, 0.143663, 0.147907, 0.143663, 0.143663
16.6033, 0, 0.147016, 0.14272, 1.41421, -0.147016, 0, 0.14272, 0.14272, 0.14272, 0.14272, 0.14272, 0.14272, 0.14272, 0.14272, 0.14272, 0.14272, 0.14272, 0.14272, 0.14272, 0.14272, 0.142722, 0.14272, 0.147014, 0.14272, 0.14272
16.6111, 0, 0.146102, 0.141756, 1.41421, -0.146102, 0, 0.141756, 0.141756, 0.141756, 0.141756, 0.141756, 0.141756, 0.141756, 0.141756, 0.141756, 0.141756, 0.141756, 0.141756, 0.141756, 0.141756, 0.141758, 0.141756, 0.1461, 0.141756, 0.141756
16.619, 2, 0.145177, 0.140781, 2, 1.85482, 0, 0.140781, 0.140781, 0.140781, 0.140781, 0.140781, 0.140781, 0.140781, 0.140781, 0.140781, 0.140781, 0.140781, 0.140781, 0.140781, 0.140781, 0.140782, 0.140781, 0.145175, 0.140781, 0.140781
16.6269, 0, 0.14423, 0.139782, 1.41421, -0.14423, 0, 0.139782, 0.139782, 0.139782, 0.139782, 0.139782, 0.139782, 0.139782, 0.139782, 0.139782, 0.139782, 0.139782, 0.139782, 0.139782, 0.139782, 0.139784, 0.139782, 0.144228, 0.139782, 0.139782
16.6348, 0, 0.143264, 0.138765, 1.41421, -0.143264, 0, 0.138765, 0.138765, 0.138765, 0.138765, 0.138765, 0.138765, 0.138765, 0.138765, 0.138765, 0.138765, 0.138765, 0.138765, 0.138765, 0.138765, 0.138767, 0.138765, 0.143262, 0.138765, 0.138765
16.6427, 0, 0.142249, 0.137697, 1.41421, -0.142249, 0, 0.137697, 0.137697, 0.137697, 0.137697, 0.137697, 0.137697, 0.137697, 0.137697, 0.137697, 0.137697, 0.137697, 0.137697, 0.137697, 0.137697, 0.137699, 0.137697, 0.142247, 0.137697, 0.137697
16.6506, 0, 0.14119, 0.136585, 1.41421, -0.14119, 0, 0.136585, 0.136585, 0.136585, 0.136585, 0.136585, 0.136585, 0.136585, 0.136585, 0.136585, 0.136585, 0.136585, 0.136585, 0.136585, 0.136585, 0.136586, 0.136585, 0.141188, 0.136585, 0.136585
16.6584, 0, 0.140101, 0.135442, 1.41421, -0.140101, 0, 0.135442, 0.135442, 0.135442, 0.135442, 0.135442, 0.135442, 0.135442, 0.135442, 0.135442, 0.135442, 0.135442, 0.135442, 0.135442, 0.135442, 0.135444, 0.135442, 0.1401, 0.135442, 0.135442
16.6663, 0, 0.138996, 0.134282, 1.41421, -0.138996, 0, 0.134282, 0.134282, 0.134282, 0.134282, 0.134282, 0.134282, 0.134282, 0.134282, 0.134282, 0.134282, 0.134282, 0.134282, 0.134282, 0.134282, 0.134284, 0.134282, 0.138994, 0.134282, 0.134282
16.6742, 2, 0.137882, 0.133113, 2, 1.86212, 0, 0.133113, 0.133113, 0.133113, 0.133113, 0.133113, 0.133113, 0.133113, 0.133113, 0.133113, 0.133113, 0.133113, 0.133113, 0.133113, 0.133113, 0.133115, 0.133113, 0.13788, 0.133113, 0.133113
16.6821, 0, 0.136766, 0.131941, 1.41421, -0.136766, 0, 0.131941, 0.131941, 0.131941, 0.131941, 0.131941, 0.131941, 0.131941, 0.131941, 0.131941, 0.131941, 0.131941, 0.131941, 0.131941, 0.131941, 0.131943, 0.131941, 0.136764, 0.131941, 0.131941
16.69, 0, 0.135643, 0.130762, 1.41421, -0.135643, 0, 0.130762, 0.130762, 0.130762, 0.130762, 0.130762, 0.130762, 0.130762, 0.130762, 0.130762, 0.130762, 0.130762, 0.130762, 0.130762, 0.130762, 0.130763, 0.130762, 0.135642, 0.130762, 0.130762
16.6979, 0, 0.134516, 0.129577, 1.41421, -0.134516, 0, 0.129577, 0.129577, 0.129577, 0.129577, 0.129577, 0.129577, 0.129577, 0.129577, 0.129577, 0.129577, 0.129577, 0.129577, 0.129577, 0.129577, 0.129579, 0.129577, 0.134514, 0.129577, 0.129577
16.7057, 0, 0.133388, 0.12839, 1.41421, -0.133388, 0, 0.12839, 0.12839, 0.12839, 0.12839, 0.12839, 0.12839, 0.12839, 0.12839, 0.12839, 0.12839, 0.12839, 0.12839, 0.12839, 0.12839, 0.128392, 0.12839, 0.133386, 0.12839, 0.12839
16.7136, 0, 0.132227, 0.127171, 1.41421, -0.132227, 0, 0.127171, 0.127171, 0.127171, 0.127171, 0.127171, 0.127171, 0.127171, 0.127171, 0.127171, 0.127171, 0.127171, 0.127171, 0.127171, 0.127171, 0.127172, 0.127171, 0.132225, 0.127171, 0.127171
16.7215, 0, 0.131036, 0.12592, 1.41421, -0.131036, 0, 0.12592, 0.12592, 0.12592, 0.12592, 0.12592, 0.12592, 0.12592, 0.12592, 0.12592, 0.12592, 0.12592, 0.12592, 0.12592, 0.12592, 0.125922, 0.12592, 0.131034, 0.12592, 0.12592
16.7294, 2, 0.129822, 0.124645, 2, 1.87018, 0, 0.124645, 0.124645, 0.124645, 0.124645, 0.124645, 0.124645, 0.124645, 0.124645, 0.124645, 0.124645, 0.124645, 0.124645, 0.124645, 0.124645, 0.124647, 0.124645, 0.12982, 0.124645, 0.124645
16.7373, 4, 0.128594, 0.123356, 2.44949, 3.87141, 0, 0.123356, 0.123356, 0.123356, 0.123356, 0.123356, 0.123356, 0.123356, 0.123356, 0.123356, 0.123356, 0.123356, 0.123356, 0.123356, 0.123356, 0.123358, 0.123356, 0.128592, 0.123356, 0.123356
16.7452, 0, 0.127364, 0.122064, 1.41421, -0.127364, 0, 0.122064, 0.122064, 0.122064, 0.122064, 0.122064, 0.122064, 0.122064, 0.122064, 0.122064, 0.122064, 0.122064, 0.122064, 0.122064, 0.122064, 0.122065, 0.122064, 0.127362, 0.122064, 0.122064
16.753, 0, 0.126138, 0.120776, 1.41421, -0.126138, 0, 0.120776, 0.120776, 0.120776, 0.120776, 0.120776, 0.120776, 0.120776, 0.120776, 0.120776, 0.120776, 0.120776, 0.120776, 0.120776, 0.120776, 0.120777, 0.120776, 0.126137, 0.120776, 0.120776
16.7609, 0, 0.12488, 0.119453, 1.41421, -0.12488, 0, 0.119453, 0.119453, 0.119453, 0.119453, 0.119453, 0.119453, 0.119453, 0.119453, 0.119453, 0.119453, 0.119453, 0.119453, 0.119453, 0.119453, 0.119455, 0.119453, 0.124878, 0.119453, 0.119453
16.7688, 0, 0.123575, 0.118084, 1.41421, -0.123575, 0, 0.118084, 0.118084, 0.118084, 0.118084, 0.118084, 0.118084, 0.118084, 0.118084, 0.118084, 0.118084, 0.118084, 0.118084, 0.118084, 0.118084, 0.118086, 0.118084, 0.123573, 0.118084, 0.118084
16.7767, 0, 0.122236, 0.116679, 1.41421, -0.122236, 0, 0.116679, 0.116679, 0.116679, 0.116679, 0.116679, 0.116679, 0.116679, 0.116679, 0.116679, 0.116679, 0.116679, 0.116679, 0.116679, 0.116679, 0.116681, 0.116679, 0.122234, 0.116679, 0.116679
16.7846, 0, 0.120884, 0.115261, 1.41421, -0.120884, 0, 0.115261, 0.115261, 0.115261, 0.115261, 0.115261, 0.115261, 0.115261, 0.115261, 0.115261, 0.115261, 0.115261, 0.115261, 0.115261, 0.115261, 0.115263, 0.115261, 0.120882, 0.115261, 0.115261
16.7925, 0, 0.119542, 0.113851, 1.41421, -0.119542, 0, 0.113851, 0.113851, 0.113851, 0.113851, 0.113851, 0.113851, 0.113851, 0.113851, 0.113851, 0.113851, 0.113851, 0.113851, 0.113851, 0.113851, 0.113853, 0.113851, 0.11954, 0.113851, 0.113851
16.8003, 0, 0.118393, 0.112635, 1.41421, -0.118393, 0, 0.112635, 0.112635, 0.112635, 0.112635, 0.112635, 0.112635, 0.112635, 0.112635, 0.112635, 0.112635, 0.112635, 0.112635, 0.112635, 0.112635, 0.112637, 0.112635, 0.118391, 0.112635, 0.112635
16.8082, 0, 0.117155, 0.111328, 1.41421, -0.117155, 0, 0.111328, 0.111328, 0.111328, 0.111328, 0.111328, 0.111328, 0.111328, 0.111328, 0.111328, 0.111328, 0.111328, 0.111328, 0.111328, 0.111328, 0.111329, 0.111328, 0.117153, 0.111328, 0.111328
16.8161, 2, 0.115844, 0.109946, 2, 1.88416, 0, 0.109946, 0.109946, 0.109946, 0.109946, 0.109946, 0.109946, 0.109946, 0.109946, 0.109946, 0.109946, 0.109946, 0.109946, 0.109946, 0.109946, 0.109948, 0.109946, 0.115842, 0.109946, 0.109946
16.824, 0, 0.114501, 0.108533, 1.41421, -0.114501, 0, 0.108533, 0.108533, 0.108533, 0.108533, 0.108533, 0.108533, 0.108533, 0.108533, 0.108533, 0.108533, 0.108533, 0.108533, 0.108533, 0.108533, 0.108535, 0.108533, 0.1145, 0.108533, 0.108533
16.8319, 0, 0.113169, 0.107129, 1.41421, -0.113169, 0, 0.107129, 0.107129, 0.107129, 0.107129, 0.107129, 0.107129, 0.107129, 0.107129, 0.107129, 0.107129, 0.107129, 0.107129, 0.107129, 0.107129, 0.107131, 0.107129, 0.113167, 0.107129, 0.107129
16.8398, 0, 0.111971, 0.105858, 1.41421, -0.111971, 0, 0.105858, 0.105858, 0.105858, 0.105858, 0.105858, 0.105858, 0.105858, 0.105858, 0.105858, 0.105858, 0.105858, 0.105858, 0.105858, 0.105858, 0.10586, 0.105858, 0.111969, 0.105858, 0.105858
16.8476, 0, 0.110666, 0.104479, 1.41421, -0.110666, 0, 0.104479, 0.104479, 0.104479, 0.104479, 0.104479, 0.104479, 0.104479, 0.104479, 0.104479, 0.104479, 0.104479, 0.104479, 0.104479, 0.104479, 0.104481, 0.104479, 0.110664, 0.104479, 0.104479
16.8555, 0, 0.109274, 0.103013, 1.41421, -0.109274, 0, 0.103013, 0.103013, 0.103013, 0.103013, 0.103013, 0.103013, 0.103013, 0.103013, 0.103013, 0.103013, 0.103013, 0.103013, 0.103013, 0.103013, 0.103015, 0.103013, 0.109272, 0.103013, 0.103013
16.8634, 0, 0.107845, 0.101508, 1.41421, -0.107845, 0, 0.101508, 0.101508, 0.101508, 0.101508, 0.101508, 0.101508, 0.101508, 0.101508, 0.101508, 0.101508, 0.101508, 0.101508, 0.101508, 0.101508, 0.10151, 0.101508, 0.107843, 0.101508, 0.101508
16.8713, 0, 0.106429, 0.100015, 1.41421, -0.106429, 0, 0.100015, 0.100015, 0.100015, 0.100015, 0.100015, 0.100015, 0.100015, 0.100015, 0.100015, 0.100015, 0.100015, 0.100015, 0.100015, 0.100015, 0.100016, 0.100015, 0.106427, 0.100015, 0.100015
16.8792, 6, 0.10532, 0.0988278, 2.82843, 5.89468, 0, 0.0988278, 0.0988278, 0.0988278, 0.0988278, 0.0988278, 0.0988278, 0.0988278, 0.0988278, 0.0988278, 0.0988278, 0.0988278, 0.0988278, 0.0988278, 0.0988278, 0.0988297, 0.0988278, 0.105318, 0.0988278, 0.0988278
16.8871, 0, 0.104082, 0.0975108, 1.41421, -0.104082, 0, 0.0975108, 0.0975108, 0.0975108, 0.0975108, 0.0975108, 0.0975108, 0.0975108, 0.0975108, 0.0975108, 0.0975108, 0.0975108, 0.0975108, 0.0975108, 0.0975108, 0.0975127, 0.0975108, 0.10408, 0.0975108, 0.0975108
16.8949, 0, 0.102735, 0.0960838, 1.41421, -0.102735, 0, 0.0960838, 0.0960838, 0.0960838, 0.0960838, 0.0960838, 0.0960838, 0.0960838, 0.0960838, 0.0960838, 0.0960838, 0.0960838, 0.0960838, 0.0960838, 0.0960838, 0.0960857, 0.0960838, 0.102733, 0.0960838, 0.0960838
16.9028, 4, 0.101341, 0.0946083, 2.44949, 3.89866, 0, 0.0946083, 0.0946083, 0.0946083, 0.0946083, 0.0946083, 0.0946083, 0.0946083, 0.0946083, 0.0946083, 0.0946083, 0.0946083, 0.0946083, 0.0946083, 0.0946083, 0.0946101, 0.0946083, 0.101339, 0.0946083, 0.0946083
16.9107, 0, 0.0999588, 0.0931442, 1.41421, -0.0999588, 0, 0.0931442, 0.0931442, 0.0931442, 0.0931442, 0.0931442, 0.0931442, 0.0931442, 0.0931442, 0.0931442, 0.0931442, 0.0931442, 0.0931442, 0.0931442, 0.0931442, 0.093146, 0.0931442, 0.099957, 0.0931442, 0.0931442
16.9186, 0, 0.0987651, 0.0918669, 1.41421, -0.0987651, 0, 0.0918669, 0.0918669, 0.0918669, 0.0918669, 0.0918669, 0.0918669, 0.0918669, 0.0918669, 0.0918669, 0.0918669, 0.0918669, 0.0918669, 0.0918669, 0.0918669, 0.0918688, 0.0918669, 0.0987632, 0.0918669, 0.0918669
16.9265, 4, 0.0974588, 0.0904759, 2.44949, 3.90254, 0, 0.0904759, 0.0904759, 0.0904759, 0.0904759, 0.0904759, 0.0904759, 0.0904759, 0.0904759, 0.0904759, 0.0904759, 0.0904759, 0.0904759, 0.0904759, 0.0904759, 0.0904778, 0.0904759, 0.0974569, 0.0904759, 0.0904759
16.9344, 0, 0.0960586, 0.0889899, 1.41421, -0.0960586, 0, 0.0889899, 0.0889899, 0.0889899, 0.0889899, 0.0889899, 0.0889899, 0.0889899, 0.0889899, 0.0889899, 0.0889899, 0.0889899, 0.0889899, 0.0889899, 0.0889899, 0.0889918, 0.0889899, 0.0960568, 0.0889899, 0.0889899
16.9422, 0, 0.0946197, 0.0874638, 1.41421, -0.0946197, 0, 0.0874638, 0.0874638, 0.0874638, 0.0874638, 0.0874638, 0.0874638, 0.0874638, 0.0874638, 0.0874638, 0.0874638, 0.0874638, 0.0874638, 0.0874638, 0.0874638, 0.0874657, 0.0874638, 0.0946178, 0.0874638, 0.0874638
16.9501, 2, 0.0931951, 0.0859509, 2, 1.9068, 0, 0.0859509, 0.0859509, 0.0859509, 0.0859509, 0.0859509, 0.0859509, 0.0859509, 0.0859509, 0.0859509, 0.0859509, 0.0859509, 0.0859509, 0.0859509, 0.0859509, 0.0859528, 0.0859509, 0.0931932, 0.0859509, 0.0859509
16.958, 2, 0.0920256, 0.0846918, 2, 1.90797, 0, 0.0846918, 0.0846918, 0.0846918, 0.0846918, 0.0846918, 0.0846918, 0.0846918, 0.0846918, 0.0846918, 0.0846918, 0.0846918, 0.0846918, 0.0846918, 0.0846918, 0.0846937, 0.0846918, 0.0920237, 0.0846918, 0.0846918
16.9659, 0, 0.0907726, 0.083348, 1.41421, -0.0907726, 0, 0.083348, 0.083348, 0.083348, 0.083348, 0.083348, 0.083348, 0.083348, 0.083348, 0.083348, 0.083348, 0.083348, 0.083348, 0.083348, 0.083348, 0.0833499, 0.083348, 0.0907707, 0.083348, 0.083348
16.9738, 0, 0.0894467, 0.0819299, 1.41421, -0.0894467, 0, 0.0819299, 0.0819299, 0.0819299, 0.0819299, 0.0819299, 0.0819299, 0.0819299, 0.0819299, 0.0819299, 0.0819299, 0.0819299, 0.0819299, 0.0819299, 0.0819299, 0.0819318, 0.0819299, 0.0894448, 0.0819299, 0.0819299
