   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_73.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
23.0256, 0, 0.00259742, 0, 1.41421, -0.00259742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00256284, 0, 3.4576e-05, 0
23.0335, 0, 0.00257416, 0, 1.41421, -0.00257416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00254116, 0, 3.29918e-05, 0
23.0413, 0, 0.00257118, 0, 1.41421, -0.00257118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00253975, 0, 3.14348e-05, 0
23.0492, 0, 0.00258561, 0, 1.41421, -0.00258561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0025557, 0, 2.9904e-05, 0
23.0571, 0, 0.00261457, 0, 1.41421, -0.00261457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00258617, 0, 2.84013e-05, 0
23.065, 0, 0.0026553, 0, 1.41421, -0.0026553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00262837, 0, 2.69273e-05, 0
23.0729, 0, 0.00270511, 0, 1.41421, -0.00270511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00267963, 0, 2.54829e-05, 0
23.0807, 0, 0.00276138, 0, 1.41421, -0.00276138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00273731, 0, 2.40705e-05, 0
23.0886, 0, 0.00282166, 0, 1.41421, -0.00282166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00279897, 0, 2.26914e-05, 0
23.0965, 0, 0.0028836, 0, 1.41421, -0.0028836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00286225, 0, 2.13474e-05, 0
23.1044, 0.415263, 0.002945, 0, 1.55411, 0.412318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00292496, 0, 2.00405e-05, 0
23.1123, 0.584737, 0.00300386, 0, 1.60771, 0.581734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00298509, 0, 1.87724e-05, 0
23.1201, 0, 0.00305832, 0, 1.41421, -0.00305832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00304077, 0, 1.75447e-05, 0
23.128, 0, 0.00310669, 0, 1.41421, -0.00310669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00309033, 0, 1.63598e-05, 0
23.1359, 0, 0.00314752, 0, 1.41421, -0.00314752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0031323, 0, 1.52188e-05, 0
23.1438, 0, 0.00317955, 0, 1.41421, -0.00317955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00316543, 0, 1.41229e-05, 0
23.1516, 0, 0.00320171, 0, 1.41421, -0.00320171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00318864, 0, 1.30741e-05, 0
23.1595, 0, 0.00321319, 0, 1.41421, -0.00321319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00320112, 0, 1.20725e-05, 0
23.1674, 0, 0.00321335, 0, 1.41421, -0.00321335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00320223, 0, 1.11188e-05, 0
23.1753, 0, 0.00320179, 0, 1.41421, -0.00320179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00319158, 0, 1.0214e-05, 0
23.1832, 0, 0.00317832, 0, 1.41421, -0.00317832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00316897, 0, 9.35801e-06, 0
23.191, 0, 0.00314294, 0, 1.41421, -0.00314294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00313439, 0, 8.55056e-06, 0
23.1989, 0, 0.00309587, 0, 1.41421, -0.00309587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00308807, 0, 7.79169e-06, 0
23.2068, 0, 0.00303748, 0, 1.41421, -0.00303748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00303039, 0, 7.08062e-06, 0
23.2147, 0, 0.00296832, 0, 1.41421, -0.00296832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0029619, 0, 6.4165e-06, 0
23.2226, 0, 0.00288909, 0, 1.41421, -0.00288909, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00288329, 0, 5.79828e-06, 0
23.2304, 0, 0.00280063, 0, 1.41421, -0.00280063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0027954, 0, 5.22471e-06, 0
23.2383, 0, 0.00270382, 0, 1.41421, -0.00270382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00269913, 0, 4.69421e-06, 0
23.2462, 1, 0.00259976, 0, 1.73205, 0.9974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00259555, 0, 4.20545e-06, 0
23.2541, 0, 0.00248946, 0, 1.41421, -0.00248946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0024857, 0, 3.75644e-06, 0
23.262, 0, 0.0023741, 0, 1.41421, -0.0023741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00237075, 0, 3.34557e-06, 0
23.2698, 0, 0.00225484, 0, 1.41421, -0.00225484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00225186, 0, 2.97087e-06, 0
23.2777, 0, 0.00213272, 0, 1.41421, -0.00213272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00213009, 0, 2.63008e-06, 0
23.2856, 0, 0.00200895, 0, 1.41421, -0.00200895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00200663, 0, 2.32143e-06, 0
23.2935, 0, 0.00188459, 0, 1.41421, -0.00188459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00188255, 0, 2.0428e-06, 0
23.3014, 0, 0.00176064, 0, 1.41421, -0.00176064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00175884, 0, 1.79206e-06, 0
23.3092, 0, 0.0016381, 0, 1.41421, -0.0016381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00163653, 0, 1.56732e-06, 0
23.3171, 0, 0.00151783, 0, 1.41421, -0.00151783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00151646, 0, 1.36654e-06, 0
23.325, 0, 0.00140058, 0, 1.41421, -0.00140058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00139939, 0, 1.18775e-06, 0
23.3329, 0, 0.00128714, 0, 1.41421, -0.00128714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00128611, 0, 1.0292e-06, 0
23.3408, 0, 0.00117801, 0, 1.41421, -0.00117801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00117712, 0, 8.89e-07, 0
23.3486, 0, 0.00107368, 0, 1.41421, -0.00107368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00107292, 0, 7.65453e-07, 0
23.3565, 0, 0.000974606, 0, 1.41421, -0.000974606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000973949, 0, 6.5702e-07, 0
23.3644, 0, 0.00088105, 0, 1.41421, -0.00088105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000880488, 0, 5.6216e-07, 0
23.3723, 0, 0.000793196, 0, 1.41421, -0.000793196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000792716, 0, 4.79447e-07, 0
23.3802, 0, 0.0007112, 0, 1.41421, -0.0007112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000710793, 0, 4.07614e-07, 0
23.388, 0, 0.000635095, 0, 1.41421, -0.000635095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000634749, 0, 3.45448e-07, 0
23.3959, 0, 0.000564787, 0, 1.41421, -0.000564787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000564495, 0, 2.91798e-07, 0
23.4038, 0, 0.000500228, 0, 1.41421, -0.000500228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000499983, 0, 2.45695e-07, 0
23.4117, 0, 0.000441245, 0, 1.41421, -0.000441245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000441039, 0, 2.06206e-07, 0
23.4195, 0, 0.00038762, 0, 1.41421, -0.00038762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000387448, 0, 1.72495e-07, 0
23.4274, 0, 0.00033914, 0, 1.41421, -0.00033914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000338996, 0, 1.43831e-07, 0
23.4353, 0, 0.000295517, 0, 1.41421, -0.000295517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000295397, 0, 1.19539e-07, 0
23.4432, 0, 0.000256461, 0, 1.41421, -0.000256461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000256362, 0, 9.90246e-08, 0
23.4511, 0, 0.000221666, 0, 1.41421, -0.000221666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000221584, 0, 8.17611e-08, 0
23.4589, 0, 0.000190815, 0, 1.41421, -0.000190815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000190748, 0, 6.72849e-08, 0
23.4668, 0, 0.000163588, 0, 1.41421, -0.000163588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000163533, 0, 5.51861e-08, 0
23.4747, 0, 0.000139685, 0, 1.41421, -0.000139685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00013964, 0, 4.51153e-08, 0
23.4826, 0, 0.000118793, 0, 1.41421, -0.000118793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000118756, 0, 3.67597e-08, 0
23.4905, 0, 0.000100615, 0, 1.41421, -0.000100615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000100585, 0, 2.98505e-08, 0
23.4983, 0, 8.48788e-05, 0, 1.41421, -8.48788e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.48546e-05, 0, 2.41601e-08, 0
23.5062, 0, 7.1316e-05, 0, 1.41421, -7.1316e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12965e-05, 0, 1.94891e-08, 0
23.5141, 0, 5.96798e-05, 0, 1.41421, -5.96798e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.96641e-05, 0, 1.56685e-08, 0
23.522, 0, 4.97419e-05, 0, 1.41421, -4.97419e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97293e-05, 0, 1.25544e-08, 0
23.5299, 0, 4.12909e-05, 0, 1.41421, -4.12909e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.12808e-05, 0, 1.00248e-08, 0
23.5377, 0, 3.41401e-05, 0, 1.41421, -3.41401e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41321e-05, 0, 7.97835e-09, 0
23.5456, 0, 2.81149e-05, 0, 1.41421, -2.81149e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81086e-05, 0, 6.32809e-09, 0
23.5535, 0, 2.30595e-05, 0, 1.41421, -2.30595e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30545e-05, 0, 5.00184e-09, 0
23.5614, 0, 1.88396e-05, 0, 1.41421, -1.88396e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88357e-05, 0, 3.94055e-09, 0
23.5693, 0, 1.53299e-05, 0, 1.41421, -1.53299e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53268e-05, 0, 3.09366e-09, 0
23.5771, 0, 1.24238e-05, 0, 1.41421, -1.24238e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24214e-05, 0, 2.42033e-09, 0
23.585, 0, 1.00292e-05, 0, 1.41421, -1.00292e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00273e-05, 0, 1.88716e-09, 0
23.5929, 0, 8.06399e-06, 0, 1.41421, -8.06399e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.06252e-06, 0, 1.46639e-09, 0
23.6008, 0, 6.45783e-06, 0, 1.41421, -6.45783e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.4567e-06, 0, 1.13543e-09, 0
23.6087, 0, 5.15141e-06, 0, 1.41421, -5.15141e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.15053e-06, 0, 8.76183e-10, 0
23.6165, 0, 4.09328e-06, 0, 1.41421, -4.09328e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0926e-06, 0, 6.73829e-10, 0
23.6244, 0, 3.23929e-06, 0, 1.41421, -3.23929e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23877e-06, 0, 5.1634e-10, 0
23.6323, 0, 2.55352e-06, 0, 1.41421, -2.55352e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55313e-06, 0, 3.94304e-10, 0
23.6402, 0, 2.00501e-06, 0, 1.41421, -2.00501e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00471e-06, 0, 3.00057e-10, 0
23.648, 0, 1.56804e-06, 0, 1.41421, -1.56804e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56782e-06, 0, 2.27519e-10, 0
23.6559, 0, 1.22157e-06, 0, 1.41421, -1.22157e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2214e-06, 0, 1.71919e-10, 0
23.6638, 0, 9.47926e-07, 0, 1.41421, -9.47926e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.47796e-07, 0, 1.29445e-10, 0
23.6717, 0, 7.32653e-07, 0, 1.41421, -7.32653e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.32556e-07, 0, 9.71085e-11, 0
23.6796, 0, 5.64131e-07, 0, 1.41421, -5.64131e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64058e-07, 0, 7.25977e-11, 0
23.6874, 0, 4.32647e-07, 0, 1.41421, -4.32647e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.32593e-07, 0, 5.4072e-11, 0
23.6953, 0, 3.30494e-07, 0, 1.41421, -3.30494e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30454e-07, 0, 4.01218e-11, 0
23.7032, 0, 2.51496e-07, 0, 1.41421, -2.51496e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51466e-07, 0, 2.96608e-11, 0
23.7111, 0.22974, 1.90637e-07, 0, 1.49323, 0.22974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90615e-07, 0, 2.18428e-11, 0
23.719, 0.77026, 1.43934e-07, 0, 1.66441, 0.77026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43918e-07, 0, 1.60201e-11, 0
23.7268, 0, 1.08259e-07, 0, 1.41421, -1.08259e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08248e-07, 0, 1.17023e-11, 0
23.7347, 0, 8.11174e-08, 0, 1.41421, -8.11174e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.11088e-08, 0, 8.51146e-12, 0
23.7426, 0, 6.0537e-08, 0, 1.41421, -6.0537e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.05309e-08, 0, 6.16084e-12, 0
23.7505, 0, 4.50069e-08, 0, 1.41421, -4.50069e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.50025e-08, 0, 4.43683e-12, 0
23.7584, 0, 3.33296e-08, 0, 1.41421, -3.33296e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33264e-08, 0, 3.17661e-12, 0
23.7662, 0, 2.45889e-08, 0, 1.41421, -2.45889e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45867e-08, 0, 2.25931e-12, 0
23.7741, 0, 1.80708e-08, 0, 1.41421, -1.80708e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80692e-08, 0, 1.59402e-12, 0
23.782, 0, 1.32286e-08, 0, 1.41421, -1.32286e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32275e-08, 0, 1.11331e-12, 0
23.7899, 0, 9.64759e-09, 0, 1.41421, -9.64759e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.6468e-09, 0, 7.84042e-13, 0
23.7978, 0, 7.00964e-09, 0, 1.41421, -7.00964e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.00909e-09, 0, 5.47446e-13, 0
23.8056, 0, 5.07258e-09, 0, 1.41421, -5.07258e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0722e-09, 0, 3.78038e-13, 0
23.8135, 0, 3.65705e-09, 0, 1.41421, -3.65705e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65679e-09, 0, 2.57353e-13, 0
23.8214, 0, 2.62641e-09, 0, 1.41421, -2.62641e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62624e-09, 0, 1.71818e-13, 0
23.8293, 0, 1.87878e-09, 0, 1.41421, -1.87878e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87867e-09, 0, 1.11427e-13, 0
23.8372, 0, 1.33881e-09, 0, 1.41421, -1.33881e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33874e-09, 0, 7.49953e-14, 0
23.845, 0, 9.50156e-10, 0, 1.41421, -9.50156e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.50107e-10, 0, 4.95777e-14, 0
23.8529, 0, 6.71344e-10, 0, 1.41421, -6.71344e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.71312e-10, 0, 3.17647e-14, 0
23.8608, 0, 4.71744e-10, 0, 1.41421, -4.71744e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71725e-10, 0, 1.93513e-14, 0
23.8687, 1, 3.28366e-10, 0, 1.73205, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28355e-10, 0, 1.07577e-14, 0
23.8765, 0, 2.21182e-10, 0, 1.41421, -2.21182e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21178e-10, 0, 4.859e-15, 0
23.8844, 0, 9.80442e-11, 0, 1.41421, -9.80442e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.80433e-11, 0, 8.67397e-16, 0
23.8923, 0, 4.77006e-11, 0, 1.41421, -4.77006e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.77001e-11, 0, 5.69058e-16, 0
23.9002, 0, 2.85843e-11, 0, 1.41421, -2.85843e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85839e-11, 0, 3.60366e-16, 0
23.9081, 0, 1.79758e-11, 0, 1.41421, -1.79758e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79755e-11, 0, 2.15315e-16, 0
23.9159, 0, 1.14317e-11, 0, 1.41421, -1.14317e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14316e-11, 0, 1.15117e-16, 0
23.9238, 0, 7.21171e-12, 0, 1.41421, -7.21171e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.21167e-12, 0, 4.64678e-17, 0
23.9317, 0, 4.22617e-12, 0, 1.41421, -4.22617e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.22617e-12, 0, 0, 0
23.9396, 0, 1.81794e-12, 0, 1.41421, -1.81794e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81794e-12, 0, 0, 0
23.9475, 0, 8.96816e-13, 0, 1.41421, -8.96816e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.96816e-13, 0, 0, 0
23.9553, 0, 3.77424e-13, 0, 1.41421, -3.77424e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77424e-13, 0, 0, 0
23.9632, 0, 7.42153e-14, 0, 1.41421, -7.42153e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.42153e-14, 0, 0, 0
23.9711, 0, 4.17296e-14, 0, 1.41421, -4.17296e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17296e-14, 0, 0, 0
23.979, 0, 2.23964e-14, 0, 1.41421, -2.23964e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23964e-14, 0, 0, 0
23.9869, 0, 1.08273e-14, 0, 1.41421, -1.08273e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08273e-14, 0, 0, 0
23.9947, 0, 3.9683e-15, 0, 1.41421, -3.9683e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9683e-15, 0, 0, 0
24.0026, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0105, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
