   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_317.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.2202, 4.05254, 6.89066, 5.67246, 2.46019, -2.83812, 0, 5.6731, 5.67246, 5.67246, 5.67246, 5.67246, 5.67246, 5.67246, 5.67246, 5.67246, 5.67246, 5.67246, 5.67246, 5.67246, 5.67246, 5.67246, 5.67246, 5.67246, 5.67246, 5.67246, 5.67246, 6.89002, 5.67246
10.228, 6.2876, 6.73739, 5.66507, 2.87882, -0.449787, 0, 5.66568, 5.66507, 5.66507, 5.66507, 5.66507, 5.66507, 5.66507, 5.66507, 5.66507, 5.66507, 5.66507, 5.66507, 5.66507, 5.66507, 5.66507, 5.66507, 5.66507, 5.66507, 5.66507, 5.66507, 6.73678, 5.66507
10.2359, 5.64548, 6.59865, 5.65665, 2.76505, -0.953168, 0, 5.65723, 5.65665, 5.65665, 5.65665, 5.65665, 5.65665, 5.65665, 5.65665, 5.65665, 5.65665, 5.65665, 5.65665, 5.65665, 5.65665, 5.65665, 5.65665, 5.65665, 5.65665, 5.65665, 5.65665, 6.59807, 5.65665
10.2438, 10.0304, 6.47585, 5.64824, 3.46848, 3.55451, 0, 5.64877, 5.64824, 5.64824, 5.64824, 5.64824, 5.64824, 5.64824, 5.64824, 5.64824, 5.64824, 5.64824, 5.64824, 5.64824, 5.64824, 5.64824, 5.64824, 5.64824, 5.64824, 5.64824, 5.64824, 6.47531, 5.64824
10.2516, 8.98761, 6.37429, 5.6451, 3.31476, 2.61332, 0, 5.64561, 5.6451, 5.6451, 5.6451, 5.6451, 5.6451, 5.6451, 5.6451, 5.6451, 5.6451, 5.6451, 5.6451, 5.6451, 5.6451, 5.6451, 5.6451, 5.6451, 5.64511, 5.6451, 5.6451, 6.37379, 5.6451
10.2595, 4.96766, 6.28611, 5.63975, 2.63963, -1.31846, 0, 5.64021, 5.63975, 5.63975, 5.63975, 5.63975, 5.63975, 5.63975, 5.63975, 5.63975, 5.63975, 5.63975, 5.63975, 5.63975, 5.63975, 5.63975, 5.63975, 5.63975, 5.63975, 5.63975, 5.63975, 6.28565, 5.63975
10.2674, 4.33296, 6.211, 5.63245, 2.51654, -1.87804, 0, 5.63287, 5.63245, 5.63245, 5.63245, 5.63245, 5.63245, 5.63245, 5.63245, 5.63245, 5.63245, 5.63245, 5.63245, 5.63245, 5.63245, 5.63245, 5.63245, 5.63245, 5.63245, 5.63245, 5.63245, 6.21057, 5.63245
10.2752, 5.66324, 6.14909, 5.62418, 2.76826, -0.485853, 0, 5.62457, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 6.1487, 5.62418
10.2831, 7.65535, 6.10029, 5.61592, 3.10731, 1.55506, 0, 5.61627, 5.61592, 5.61592, 5.61592, 5.61592, 5.61592, 5.61592, 5.61592, 5.61592, 5.61592, 5.61592, 5.61592, 5.61592, 5.61592, 5.61592, 5.61592, 5.61592, 5.61592, 5.61592, 5.61592, 6.09994, 5.61592
10.2909, 7.65948, 6.0677, 5.61191, 3.10797, 1.59178, 0, 5.61223, 5.61191, 5.61191, 5.61191, 5.61191, 5.61191, 5.61191, 5.61191, 5.61191, 5.61191, 5.61191, 5.61191, 5.61191, 5.61191, 5.61191, 5.61191, 5.61191, 5.61191, 5.61191, 5.61191, 6.06738, 5.61191
10.2988, 3.99257, 6.04378, 5.6059, 2.44797, -2.05121, 0, 5.60618, 5.6059, 5.6059, 5.6059, 5.6059, 5.6059, 5.6059, 5.6059, 5.6059, 5.6059, 5.6059, 5.6059, 5.6059, 5.6059, 5.6059, 5.6059, 5.6059, 5.6059, 5.6059, 5.6059, 6.04349, 5.6059
10.3067, 4.64511, 6.02745, 5.59816, 2.57781, -1.38235, 0, 5.59841, 5.59816, 5.59816, 5.59816, 5.59816, 5.59816, 5.59816, 5.59816, 5.59816, 5.59816, 5.59816, 5.59816, 5.59816, 5.59816, 5.59816, 5.59816, 5.59816, 5.59816, 5.59816, 5.59816, 6.0272, 5.59816
10.3145, 10.9876, 6.01821, 5.58955, 3.60383, 4.9694, 0, 5.58977, 5.58955, 5.58955, 5.58955, 5.58955, 5.58955, 5.58955, 5.58955, 5.58955, 5.58955, 5.58955, 5.58955, 5.58955, 5.58955, 5.58955, 5.58955, 5.58955, 5.58955, 5.58955, 5.58955, 6.01798, 5.58955
10.3224, 6.30855, 6.01553, 5.58095, 2.88246, 0.293022, 0, 5.58115, 5.58095, 5.58095, 5.58095, 5.58095, 5.58095, 5.58095, 5.58095, 5.58095, 5.58095, 5.58095, 5.58095, 5.58095, 5.58095, 5.58095, 5.58095, 5.58095, 5.58095, 5.58095, 5.58095, 6.01533, 5.58095
10.3303, 10.3492, 6.02239, 5.57671, 3.51414, 4.3268, 0, 5.57688, 5.57671, 5.57671, 5.57671, 5.57671, 5.57671, 5.57671, 5.57671, 5.57671, 5.57671, 5.57671, 5.57671, 5.57671, 5.57671, 5.57671, 5.57671, 5.57671, 5.57671, 5.57671, 5.57671, 6.02222, 5.57671
10.3381, 6.04135, 6.03127, 5.57064, 2.83573, 0.0100784, 0, 5.5708, 5.57064, 5.57064, 5.57064, 5.57064, 5.57064, 5.57064, 5.57064, 5.57064, 5.57064, 5.57064, 5.57064, 5.57064, 5.57064, 5.57064, 5.57064, 5.57064, 5.57065, 5.57064, 5.57064, 6.03112, 5.57064
10.346, 6.87922, 6.0411, 5.56299, 2.9798, 0.838124, 0, 5.56312, 5.56299, 5.56299, 5.56299, 5.56299, 5.56299, 5.56299, 5.56299, 5.56299, 5.56299, 5.56299, 5.56299, 5.56299, 5.56299, 5.56299, 5.56299, 5.56299, 5.56299, 5.56299, 5.56299, 6.04096, 5.56299
10.3539, 7.05019, 6.05145, 5.55454, 3.00835, 0.998736, 0, 5.55465, 5.55454, 5.55454, 5.55454, 5.55454, 5.55454, 5.55454, 5.55454, 5.55454, 5.55454, 5.55454, 5.55454, 5.55454, 5.55454, 5.55454, 5.55454, 5.55454, 5.55454, 5.55454, 5.55454, 6.05133, 5.55454
10.3617, 7.29901, 6.06199, 5.54609, 3.04943, 1.23702, 0, 5.54619, 5.54609, 5.54609, 5.54609, 5.54609, 5.54609, 5.54609, 5.54609, 5.54609, 5.54609, 5.54609, 5.54609, 5.54609, 5.54609, 5.54609, 5.54609, 5.54609, 5.54609, 5.54609, 5.54609, 6.06189, 5.54609
10.3696, 10.9079, 6.07498, 5.54096, 3.59276, 4.83296, 0, 5.54104, 5.54096, 5.54096, 5.54096, 5.54096, 5.54096, 5.54096, 5.54096, 5.54096, 5.54096, 5.54096, 5.54096, 5.54096, 5.54096, 5.54096, 5.54096, 5.54096, 5.54096, 5.54096, 5.54096, 6.07489, 5.54096
10.3775, 11.7643, 6.08457, 5.53422, 3.71003, 5.67974, 0, 5.53429, 5.53422, 5.53422, 5.53422, 5.53422, 5.53422, 5.53422, 5.53422, 5.53422, 5.53422, 5.53422, 5.53422, 5.53422, 5.53422, 5.53422, 5.53422, 5.53422, 5.53422, 5.53422, 5.53422, 6.08449, 5.53422
10.3853, 11.2916, 6.09019, 5.5261, 3.64577, 5.20144, 0, 5.52616, 5.5261, 5.5261, 5.5261, 5.5261, 5.5261, 5.5261, 5.5261, 5.5261, 5.5261, 5.5261, 5.5261, 5.5261, 5.5261, 5.5261, 5.5261, 5.5261, 5.5261, 5.5261, 5.5261, 6.09013, 5.5261
10.3932, 9.38928, 6.09188, 5.51729, 3.3748, 3.29741, 0, 5.51734, 5.51729, 5.51729, 5.51729, 5.51729, 5.51729, 5.51729, 5.51729, 5.51729, 5.51729, 5.51729, 5.51729, 5.51729, 5.51729, 5.51729, 5.51729, 5.51729, 5.51729, 5.51729, 5.51729, 6.09182, 5.51729
10.4011, 7.39913, 6.08979, 5.50848, 3.0658, 1.30934, 0, 5.50853, 5.50848, 5.50848, 5.50848, 5.50848, 5.50848, 5.50848, 5.50848, 5.50848, 5.50848, 5.50848, 5.50848, 5.50848, 5.50848, 5.50848, 5.50848, 5.50848, 5.50849, 5.50848, 5.50848, 6.08974, 5.50848
10.4089, 4.99752, 6.08694, 5.50305, 2.64528, -1.08942, 0, 5.5031, 5.50305, 5.50305, 5.50305, 5.50305, 5.50305, 5.50305, 5.50305, 5.50305, 5.50305, 5.50305, 5.50305, 5.50305, 5.50305, 5.50305, 5.50305, 5.50305, 5.50305, 5.50305, 5.50305, 6.08689, 5.50305
10.4168, 4.87385, 6.07839, 5.49627, 2.6218, -1.20453, 0, 5.49631, 5.49627, 5.49627, 5.49627, 5.49627, 5.49627, 5.49627, 5.49627, 5.49627, 5.49627, 5.49627, 5.49627, 5.49627, 5.49627, 5.49627, 5.49627, 5.49627, 5.49627, 5.49627, 5.49627, 6.07834, 5.49627
10.4247, 9.70087, 6.06418, 5.48825, 3.42065, 3.63669, 0, 5.48829, 5.48825, 5.48825, 5.48825, 5.48825, 5.48825, 5.48825, 5.48825, 5.48825, 5.48825, 5.48825, 5.48825, 5.48825, 5.48825, 5.48825, 5.48825, 5.48825, 5.48825, 5.48825, 5.48825, 6.06414, 5.48825
10.4325, 6.41809, 6.04501, 5.47962, 2.90139, 0.37308, 0, 5.47966, 5.47962, 5.47962, 5.47962, 5.47962, 5.47962, 5.47962, 5.47962, 5.47962, 5.47962, 5.47962, 5.47962, 5.47962, 5.47962, 5.47962, 5.47962, 5.47962, 5.47963, 5.47962, 5.47962, 6.04498, 5.47962
10.4404, 8.70694, 6.02172, 5.471, 3.27215, 2.68522, 0, 5.47103, 5.471, 5.471, 5.471, 5.471, 5.471, 5.471, 5.471, 5.471, 5.471, 5.471, 5.471, 5.471, 5.471, 5.471, 5.471, 5.471, 5.471, 5.471, 5.471, 6.02169, 5.471
10.4482, 8.8533, 5.99649, 5.46424, 3.29444, 2.85681, 0, 5.46427, 5.46424, 5.46424, 5.46424, 5.46424, 5.46424, 5.46424, 5.46424, 5.46424, 5.46424, 5.46424, 5.46424, 5.46424, 5.46424, 5.46424, 5.46424, 5.46424, 5.46424, 5.46424, 5.46424, 5.99646, 5.46424
10.4561, 4.83208, 5.96707, 5.45664, 2.61382, -1.13499, 0, 5.45667, 5.45664, 5.45664, 5.45664, 5.45664, 5.45664, 5.45664, 5.45664, 5.45664, 5.45664, 5.45664, 5.45664, 5.45664, 5.45664, 5.45664, 5.45664, 5.45664, 5.45665, 5.45664, 5.45664, 5.96704, 5.45664
10.464, 6.59802, 5.93403, 5.44827, 2.93224, 0.663988, 0, 5.4483, 5.44827, 5.44827, 5.44827, 5.44827, 5.44827, 5.44827, 5.44827, 5.44827, 5.44827, 5.44827, 5.44827, 5.44827, 5.44827, 5.44827, 5.44827, 5.44827, 5.44827, 5.44827, 5.44827, 5.934, 5.44827
10.4718, 6.37373, 5.8981, 5.43927, 2.89374, 0.475626, 0, 5.4393, 5.43927, 5.43927, 5.43927, 5.43927, 5.43927, 5.43927, 5.43927, 5.43927, 5.43927, 5.43927, 5.43927, 5.43927, 5.43927, 5.43927, 5.43927, 5.43927, 5.43927, 5.43927, 5.43927, 5.89808, 5.43927
10.4797, 8.43965, 5.86012, 5.42984, 3.23105, 2.57953, 0, 5.42987, 5.42984, 5.42984, 5.42984, 5.42984, 5.42984, 5.42984, 5.42984, 5.42984, 5.42984, 5.42984, 5.42984, 5.42984, 5.42984, 5.42984, 5.42984, 5.42984, 5.42984, 5.42984, 5.42984, 5.86009, 5.42984
10.4876, 8.17955, 5.8209, 5.42014, 3.19054, 2.35866, 0, 5.42017, 5.42014, 5.42014, 5.42014, 5.42014, 5.42014, 5.42014, 5.42014, 5.42014, 5.42014, 5.42014, 5.42014, 5.42014, 5.42014, 5.42014, 5.42014, 5.42014, 5.42015, 5.42014, 5.42014, 5.82087, 5.42014
10.4954, 5.53348, 5.78097, 5.41006, 2.74472, -0.24749, 0, 5.41009, 5.41006, 5.41006, 5.41006, 5.41006, 5.41006, 5.41006, 5.41006, 5.41006, 5.41006, 5.41006, 5.41006, 5.41006, 5.41006, 5.41006, 5.41006, 5.41006, 5.41007, 5.41006, 5.41006, 5.78095, 5.41006
10.5033, 5.99229, 5.74107, 5.39967, 2.82706, 0.251222, 0, 5.3997, 5.39967, 5.39967, 5.39967, 5.39967, 5.39967, 5.39967, 5.39967, 5.39967, 5.39967, 5.39967, 5.39967, 5.39967, 5.39967, 5.39967, 5.39967, 5.39967, 5.39967, 5.39967, 5.39967, 5.74104, 5.39967
10.5112, 5.99331, 5.70152, 5.3887, 2.82724, 0.291787, 0, 5.38872, 5.3887, 5.3887, 5.3887, 5.3887, 5.3887, 5.3887, 5.3887, 5.3887, 5.3887, 5.3887, 5.3887, 5.3887, 5.3887, 5.3887, 5.3887, 5.3887, 5.3887, 5.3887, 5.3887, 5.7015, 5.3887
10.519, 6.514, 5.66299, 5.37722, 2.91788, 0.851014, 0, 5.37724, 5.37722, 5.37722, 5.37722, 5.37722, 5.37722, 5.37722, 5.37722, 5.37722, 5.37722, 5.37722, 5.37722, 5.37722, 5.37722, 5.37722, 5.37722, 5.37722, 5.37722, 5.37722, 5.37722, 5.66296, 5.37722
10.5269, 8.98761, 5.62626, 5.36549, 3.31476, 3.36135, 0, 5.36552, 5.36549, 5.36549, 5.36549, 5.36549, 5.36549, 5.36549, 5.36549, 5.36549, 5.36549, 5.36549, 5.36549, 5.36549, 5.36549, 5.36549, 5.36549, 5.36549, 5.36549, 5.36549, 5.36549, 5.62623, 5.36549
10.5348, 5.24486, 5.59196, 5.35369, 2.69163, -0.347099, 0, 5.35371, 5.35369, 5.35369, 5.35369, 5.35369, 5.35369, 5.35369, 5.35369, 5.35369, 5.35369, 5.35369, 5.35369, 5.35369, 5.35369, 5.35369, 5.35369, 5.35369, 5.35369, 5.35369, 5.35369, 5.59193, 5.35369
10.5426, 8.22453, 5.56024, 5.34155, 3.19758, 2.66429, 0, 5.34157, 5.34155, 5.34155, 5.34155, 5.34155, 5.34155, 5.34155, 5.34155, 5.34155, 5.34155, 5.34155, 5.34155, 5.34155, 5.34155, 5.34155, 5.34155, 5.34155, 5.34155, 5.34155, 5.34155, 5.56021, 5.34155
10.5505, 2.99256, 5.53116, 5.32878, 2.2344, -2.5386, 0, 5.32881, 5.32878, 5.32878, 5.32878, 5.32878, 5.32878, 5.32878, 5.32878, 5.32878, 5.32878, 5.32878, 5.32878, 5.32878, 5.32878, 5.32878, 5.32878, 5.32878, 5.32879, 5.32878, 5.32878, 5.53114, 5.32878
10.5584, 5.4908, 5.50509, 5.31548, 2.73693, -0.0142927, 0, 5.31551, 5.31548, 5.31548, 5.31548, 5.31548, 5.31548, 5.31548, 5.31548, 5.31548, 5.31548, 5.31548, 5.31548, 5.31548, 5.31548, 5.31548, 5.31548, 5.31548, 5.31549, 5.31548, 5.31548, 5.50507, 5.31548
10.5662, 8.00226, 5.48252, 5.30193, 3.16264, 2.51974, 0, 5.30195, 5.30193, 5.30193, 5.30193, 5.30193, 5.30193, 5.30193, 5.30193, 5.30193, 5.30193, 5.30193, 5.30193, 5.30193, 5.30193, 5.30193, 5.30193, 5.30193, 5.30193, 5.30193, 5.30193, 5.4825, 5.30193
10.5741, 3.24126, 5.46388, 5.28839, 2.28938, -2.22262, 0, 5.28841, 5.28839, 5.28839, 5.28839, 5.28839, 5.28839, 5.28839, 5.28839, 5.28839, 5.28839, 5.28839, 5.28839, 5.28839, 5.28839, 5.28839, 5.28839, 5.28839, 5.28839, 5.28839, 5.28839, 5.46386, 5.28839
10.5819, 7.47856, 5.45539, 5.281, 3.07873, 2.02317, 0, 5.28102, 5.281, 5.281, 5.281, 5.281, 5.281, 5.281, 5.281, 5.281, 5.281, 5.281, 5.281, 5.281, 5.281, 5.281, 5.281, 5.281, 5.281, 5.281, 5.281, 5.45537, 5.281
10.5898, 6.75105, 5.45007, 5.27275, 2.95822, 1.30098, 0, 5.27278, 5.27275, 5.27275, 5.27275, 5.27275, 5.27275, 5.27275, 5.27275, 5.27275, 5.27275, 5.27275, 5.27275, 5.27275, 5.27275, 5.27275, 5.27275, 5.27275, 5.27275, 5.27275, 5.27275, 5.45005, 5.27275
10.5977, 3.99257, 5.44796, 5.26371, 2.44797, -1.45539, 0, 5.26374, 5.26371, 5.26371, 5.26371, 5.26371, 5.26371, 5.26371, 5.26371, 5.26371, 5.26371, 5.26371, 5.26371, 5.26371, 5.26371, 5.26371, 5.26371, 5.26371, 5.26372, 5.26371, 5.26371, 5.44793, 5.26371
10.6055, 3.99322, 5.44884, 5.25379, 2.44811, -1.45562, 0, 5.25381, 5.25379, 5.25379, 5.25379, 5.25379, 5.25379, 5.25379, 5.25379, 5.25379, 5.25379, 5.25379, 5.25379, 5.25379, 5.25379, 5.25379, 5.25379, 5.25379, 5.25379, 5.25379, 5.25379, 5.44882, 5.25379
10.6134, 2.76056, 5.45277, 5.24318, 2.18187, -2.69222, 0, 5.2432, 5.24318, 5.24318, 5.24318, 5.24318, 5.24318, 5.24318, 5.24318, 5.24318, 5.24318, 5.24318, 5.24318, 5.24318, 5.24318, 5.24318, 5.24318, 5.24318, 5.24318, 5.24318, 5.24318, 5.45275, 5.24318
10.6213, 8.6834, 5.45987, 5.23223, 3.26855, 3.22353, 0, 5.23225, 5.23223, 5.23223, 5.23223, 5.23223, 5.23223, 5.23223, 5.23223, 5.23223, 5.23223, 5.23223, 5.23223, 5.23223, 5.23223, 5.23223, 5.23223, 5.23223, 5.23223, 5.23223, 5.23223, 5.45984, 5.23223
10.6291, 11.2152, 5.47017, 5.22129, 3.63528, 5.74507, 0, 5.22132, 5.22129, 5.22129, 5.22129, 5.22129, 5.22129, 5.22129, 5.22129, 5.22129, 5.22129, 5.22129, 5.22129, 5.22129, 5.22129, 5.22129, 5.22129, 5.22129, 5.2213, 5.22129, 5.22129, 5.47015, 5.22129
10.637, 7.53606, 5.48554, 5.21257, 3.08805, 2.05052, 0, 5.21259, 5.21257, 5.21257, 5.21257, 5.21257, 5.21257, 5.21257, 5.21257, 5.21257, 5.21257, 5.21257, 5.21257, 5.21257, 5.21257, 5.21257, 5.21257, 5.21257, 5.21257, 5.21257, 5.21257, 5.48551, 5.21257
10.6449, 7.54622, 5.50263, 5.20316, 3.0897, 2.04359, 0, 5.20318, 5.20316, 5.20316, 5.20316, 5.20316, 5.20316, 5.20316, 5.20316, 5.20316, 5.20316, 5.20316, 5.20316, 5.20316, 5.20316, 5.20316, 5.20316, 5.20316, 5.20316, 5.20316, 5.20316, 5.5026, 5.20316
10.6527, 4.21512, 5.52099, 5.19309, 2.49301, -1.30587, 0, 5.19312, 5.19309, 5.19309, 5.19309, 5.19309, 5.19309, 5.19309, 5.19309, 5.19309, 5.19309, 5.19309, 5.19309, 5.19309, 5.19309, 5.19309, 5.19309, 5.19309, 5.1931, 5.19309, 5.19309, 5.52096, 5.19309
10.6606, 7.99257, 5.5404, 5.18271, 3.1611, 2.45217, 0, 5.18274, 5.18271, 5.18271, 5.18271, 5.18271, 5.18271, 5.18271, 5.18271, 5.18271, 5.18271, 5.18271, 5.18271, 5.18271, 5.18271, 5.18271, 5.18271, 5.18271, 5.18271, 5.18271, 5.18271, 5.54037, 5.18271
10.6685, 7.77789, 5.5606, 5.17234, 3.12696, 2.21729, 0, 5.17237, 5.17234, 5.17234, 5.17234, 5.17234, 5.17234, 5.17234, 5.17234, 5.17234, 5.17234, 5.17234, 5.17234, 5.17234, 5.17234, 5.17234, 5.17234, 5.17234, 5.17234, 5.17234, 5.17234, 5.56057, 5.17234
10.6763, 3.20761, 5.5811, 5.16214, 2.28202, -2.37349, 0, 5.16216, 5.16214, 5.16214, 5.16214, 5.16214, 5.16214, 5.16214, 5.16214, 5.16214, 5.16214, 5.16214, 5.16214, 5.16214, 5.16214, 5.16214, 5.16214, 5.16214, 5.16214, 5.16214, 5.16214, 5.58108, 5.16214
10.6842, 6.99257, 5.60078, 5.15163, 2.99876, 1.39179, 0, 5.15166, 5.15163, 5.15163, 5.15163, 5.15163, 5.15163, 5.15163, 5.15163, 5.15163, 5.15163, 5.15163, 5.15163, 5.15163, 5.15163, 5.15163, 5.15163, 5.15163, 5.15163, 5.15163, 5.15163, 5.60075, 5.15163
10.6921, 3.99294, 5.61895, 5.14082, 2.44805, -1.62601, 0, 5.14084, 5.14082, 5.14082, 5.14082, 5.14082, 5.14082, 5.14082, 5.14082, 5.14082, 5.14082, 5.14082, 5.14082, 5.14082, 5.14082, 5.14082, 5.14082, 5.14082, 5.14082, 5.14082, 5.14082, 5.61892, 5.14082
10.6999, 4.78761, 5.63481, 5.12956, 2.6053, -0.847205, 0, 5.12959, 5.12956, 5.12956, 5.12956, 5.12956, 5.12956, 5.12956, 5.12956, 5.12956, 5.12956, 5.12956, 5.12956, 5.12956, 5.12956, 5.12956, 5.12956, 5.12956, 5.12957, 5.12956, 5.12956, 5.63479, 5.12956
10.7078, 5.99504, 5.64782, 5.11795, 2.82755, 0.347221, 0, 5.11798, 5.11795, 5.11795, 5.11795, 5.11795, 5.11795, 5.11795, 5.11795, 5.11795, 5.11795, 5.11795, 5.11795, 5.11795, 5.11795, 5.11795, 5.11795, 5.11795, 5.11795, 5.11795, 5.11795, 5.64779, 5.11795
10.7156, 3.59665, 5.65756, 5.10617, 2.36572, -2.06091, 0, 5.10619, 5.10617, 5.10617, 5.10617, 5.10617, 5.10617, 5.10617, 5.10617, 5.10617, 5.10617, 5.10617, 5.10617, 5.10617, 5.10617, 5.10617, 5.10617, 5.10617, 5.10617, 5.10617, 5.10617, 5.65754, 5.10617
10.7235, 6.19566, 5.66369, 5.0944, 2.86281, 0.531969, 0, 5.09442, 5.0944, 5.0944, 5.0944, 5.0944, 5.0944, 5.0944, 5.0944, 5.0944, 5.0944, 5.0944, 5.0944, 5.0944, 5.0944, 5.0944, 5.0944, 5.0944, 5.0944, 5.0944, 5.0944, 5.66367, 5.0944
10.7314, 7.58414, 5.66686, 5.08373, 3.09583, 1.91728, 0, 5.08375, 5.08373, 5.08373, 5.08373, 5.08373, 5.08373, 5.08373, 5.08373, 5.08373, 5.08373, 5.08373, 5.08373, 5.08373, 5.08373, 5.08373, 5.08373, 5.08373, 5.08373, 5.08373, 5.08373, 5.66683, 5.08373
10.7392, 6.3777, 5.66476, 5.07222, 2.89442, 0.71293, 0, 5.07224, 5.07222, 5.07222, 5.07222, 5.07222, 5.07222, 5.07222, 5.07222, 5.07222, 5.07222, 5.07222, 5.07222, 5.07222, 5.07222, 5.07222, 5.07222, 5.07222, 5.07222, 5.07222, 5.07222, 5.66474, 5.07222
10.7471, 7.7943, 5.65721, 5.05991, 3.12958, 2.13709, 0, 5.05993, 5.05991, 5.05991, 5.05991, 5.05991, 5.05991, 5.05991, 5.05991, 5.05991, 5.05991, 5.05991, 5.05991, 5.05991, 5.05991, 5.05991, 5.05991, 5.05991, 5.05991, 5.05991, 5.05991, 5.65719, 5.05991
10.755, 8.79926, 5.64449, 5.0472, 3.28622, 3.15476, 0, 5.04723, 5.0472, 5.0472, 5.0472, 5.0472, 5.0472, 5.0472, 5.0472, 5.0472, 5.0472, 5.0472, 5.0472, 5.0472, 5.0472, 5.0472, 5.0472, 5.0472, 5.04721, 5.0472, 5.0472, 5.64447, 5.0472
10.7628, 7.1772, 5.62701, 5.03452, 3.02939, 1.55019, 0, 5.03454, 5.03452, 5.03452, 5.03452, 5.03452, 5.03452, 5.03452, 5.03452, 5.03452, 5.03452, 5.03452, 5.03452, 5.03452, 5.03452, 5.03452, 5.03452, 5.03452, 5.03452, 5.03452, 5.03452, 5.62698, 5.03452
10.7707, 5.80397, 5.60757, 5.02454, 2.79356, 0.196393, 0, 5.02457, 5.02454, 5.02454, 5.02454, 5.02454, 5.02454, 5.02454, 5.02454, 5.02454, 5.02454, 5.02454, 5.02454, 5.02454, 5.02454, 5.02454, 5.02454, 5.02454, 5.02454, 5.02454, 5.02454, 5.60754, 5.02454
10.7786, 5.17114, 5.58242, 5.01327, 2.6779, -0.411276, 0, 5.0133, 5.01327, 5.01327, 5.01327, 5.01327, 5.01327, 5.01327, 5.01327, 5.01327, 5.01327, 5.01327, 5.01327, 5.01327, 5.01327, 5.01327, 5.01327, 5.01327, 5.01327, 5.01327, 5.01327, 5.58239, 5.01327
10.7864, 7.63072, 5.55194, 5.00078, 3.10334, 2.07878, 0, 5.00081, 5.00078, 5.00078, 5.00078, 5.00078, 5.00078, 5.00078, 5.00078, 5.00078, 5.00078, 5.00078, 5.00078, 5.00078, 5.00078, 5.00078, 5.00078, 5.00078, 5.00078, 5.00078, 5.00078, 5.55191, 5.00078
10.7943, 7.34523, 5.5172, 4.98769, 3.057, 1.82803, 0, 4.98772, 4.98769, 4.98769, 4.98769, 4.98769, 4.98769, 4.98769, 4.98769, 4.98769, 4.98769, 4.98769, 4.98769, 4.98769, 4.98769, 4.98769, 4.98769, 4.98769, 4.98769, 4.98769, 4.98769, 5.51717, 4.98769
10.8022, 8.6399, 5.47931, 4.97462, 3.26189, 3.16059, 0, 4.97465, 4.97462, 4.97462, 4.97462, 4.97462, 4.97462, 4.97462, 4.97462, 4.97462, 4.97462, 4.97462, 4.97462, 4.97462, 4.97462, 4.97462, 4.97462, 4.97462, 4.97462, 4.97462, 4.97462, 5.47928, 4.97462
10.81, 6.16493, 5.44258, 4.96531, 2.85743, 0.722353, 0, 4.96534, 4.96531, 4.96531, 4.96531, 4.96531, 4.96531, 4.96531, 4.96531, 4.96531, 4.96531, 4.96531, 4.96531, 4.96531, 4.96531, 4.96531, 4.96531, 4.96531, 4.96531, 4.96531, 4.96531, 5.44255, 4.96531
10.8179, 7.48265, 5.40215, 4.95431, 3.07939, 2.0805, 0, 4.95434, 4.95431, 4.95431, 4.95431, 4.95431, 4.95431, 4.95431, 4.95431, 4.95431, 4.95431, 4.95431, 4.95431, 4.95431, 4.95431, 4.95431, 4.95431, 4.95431, 4.95432, 4.95431, 4.95431, 5.40212, 4.95431
10.8258, 1.49744, 5.35874, 4.94175, 1.87014, -3.8613, 0, 4.94177, 4.94175, 4.94175, 4.94175, 4.94175, 4.94175, 4.94175, 4.94175, 4.94175, 4.94175, 4.94175, 4.94175, 4.94175, 4.94175, 4.94175, 4.94175, 4.94175, 4.94175, 4.94175, 4.94175, 5.35871, 4.94175
10.8336, 5.49773, 5.31375, 4.9284, 2.7382, 0.183979, 0, 4.92843, 4.9284, 4.9284, 4.9284, 4.9284, 4.9284, 4.9284, 4.9284, 4.9284, 4.9284, 4.9284, 4.9284, 4.9284, 4.9284, 4.9284, 4.9284, 4.9284, 4.92841, 4.9284, 4.9284, 5.31372, 4.9284
10.8415, 7.48302, 5.26856, 4.91508, 3.07945, 2.21446, 0, 4.91511, 4.91508, 4.91508, 4.91508, 4.91508, 4.91508, 4.91508, 4.91508, 4.91508, 4.91508, 4.91508, 4.91508, 4.91508, 4.91508, 4.91508, 4.91508, 4.91508, 4.91508, 4.91508, 4.91508, 5.26853, 4.91508
10.8493, 4.83073, 5.22841, 4.90646, 2.61357, -0.397681, 0, 4.90649, 4.90646, 4.90646, 4.90646, 4.90646, 4.90646, 4.90646, 4.90646, 4.90646, 4.90646, 4.90646, 4.90646, 4.90646, 4.90646, 4.90646, 4.90646, 4.90646, 4.90646, 4.90646, 4.90646, 5.22838, 4.90646
