   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_196.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.83034, 238.904, 238.324, 0.92274, 15.5211, 0.580124, 0.00418289, 0.922749, 0.922787, 0.922743, 1.07156, 0.92699, 1.04531, 0.932969, 2.0768, 236.845, 0.927316, 0.922742, 0.92274, 0.92274, 0.92274, 0.922741, 0.953179, 0.92274, 0.92274, 0.926843
1.83821, 196.05, 198.09, 0.950735, 14.073, -2.03963, 0.00391107, 0.950744, 0.950785, 0.950738, 1.10467, 0.955115, 1.10226, 0.961061, 2.19909, 196.482, 0.954955, 0.950736, 0.950735, 0.950735, 0.950735, 0.950736, 0.981406, 0.950735, 0.950735, 0.954881
1.84608, 190.869, 162.863, 0.979229, 13.8877, 28.0057, 0.00363064, 0.979239, 0.979281, 0.979232, 1.13839, 0.983742, 1.16483, 0.989672, 2.3269, 161.117, 0.983121, 0.97923, 0.979229, 0.979229, 0.979229, 0.979231, 1.0102, 0.979229, 0.979229, 0.983425
1.85394, 149.784, 132.622, 1.00854, 12.3201, 17.1614, 0.00334475, 1.00855, 1.0086, 1.00855, 1.1729, 1.01319, 1.23348, 1.01912, 2.46026, 130.727, 1.01213, 1.00854, 1.00854, 1.00854, 1.00854, 1.00854, 1.03986, 1.00854, 1.00854, 1.01279
1.86181, 145.077, 107.125, 1.039, 12.1275, 37.9524, 0.00305692, 1.03901, 1.03906, 1.039, 1.20842, 1.04377, 1.30841, 1.04972, 2.59922, 105.071, 1.0423, 1.039, 1.039, 1.039, 1.039, 1.039, 1.07071, 1.039, 1.039, 1.0433
1.86968, 89.9729, 85.9755, 1.07092, 9.59025, 3.99738, 0.00277088, 1.07093, 1.07098, 1.07092, 1.24516, 1.07581, 1.38951, 1.08179, 2.74384, 83.7544, 1.07395, 1.07092, 1.07092, 1.07092, 1.07092, 1.07092, 1.10305, 1.07092, 1.07092, 1.07527
1.87754, 97.5692, 68.6904, 1.10458, 9.97844, 28.8788, 0.00249033, 1.10459, 1.10464, 1.10459, 1.28333, 1.1096, 1.47627, 1.11563, 2.89419, 66.2945, 1.10736, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.13715, 1.10458, 1.10458, 1.10899
1.88541, 51.645, 54.7496, 1.14024, 7.32428, -3.1046, 0.00221882, 1.14026, 1.14031, 1.14025, 1.32311, 1.14536, 1.56776, 1.15148, 3.05029, 52.1728, 1.14278, 1.14024, 1.14024, 1.14024, 1.14024, 1.14025, 1.17326, 1.14024, 1.14024, 1.1447
1.89328, 56.5739, 43.6361, 1.17811, 7.65336, 12.9378, 0.00195951, 1.17812, 1.17817, 1.17811, 1.36467, 1.18332, 1.66266, 1.18954, 3.21219, 40.8739, 1.18041, 1.17811, 1.17811, 1.17811, 1.17811, 1.17811, 1.21158, 1.17811, 1.17811, 1.1826
1.90114, 40.0088, 34.8678, 1.21832, 6.48142, 5.14094, 0.0017151, 1.21833, 1.21838, 1.21832, 1.40814, 1.22361, 1.75927, 1.22997, 3.37985, 31.9179, 1.22041, 1.21832, 1.21832, 1.21832, 1.21832, 1.21832, 1.25225, 1.21832, 1.21832, 1.22285
1.90901, 34.6703, 28.012, 1.26097, 6.0556, 6.65827, 0.00148771, 1.26098, 1.26104, 1.26097, 1.45361, 1.26634, 1.85565, 1.27287, 3.55326, 24.8742, 1.26286, 1.26097, 1.26097, 1.26097, 1.26097, 1.26097, 1.29537, 1.26097, 1.26097, 1.26554
1.91688, 26.4707, 22.6955, 1.30611, 5.3358, 3.77522, 0.00127884, 1.30612, 1.30618, 1.30611, 1.50114, 1.31154, 1.94967, 1.3183, 3.73234, 19.3718, 1.30781, 1.30611, 1.30611, 1.30611, 1.30611, 1.30611, 1.34099, 1.30611, 1.30611, 1.3107
1.92475, 15.4946, 18.6044, 1.35374, 4.18266, -3.10974, 0.00108937, 1.35375, 1.35381, 1.35374, 1.55076, 1.35922, 2.03923, 1.36626, 3.917, 15.099, 1.35526, 1.35374, 1.35374, 1.35374, 1.35374, 1.35374, 1.38911, 1.35374, 1.35374, 1.35836
1.93261, 18.7723, 15.4808, 1.40382, 4.55766, 3.29151, 0.000919602, 1.40384, 1.40389, 1.40383, 1.60248, 1.40935, 2.12237, 1.41673, 4.10712, 11.7999, 1.40517, 1.40382, 1.40382, 1.40382, 1.40382, 1.40382, 1.43971, 1.40382, 1.40382, 1.40846
1.94048, 11.0896, 13.1163, 1.45629, 3.61796, -2.0267, 0.000769286, 1.45631, 1.45636, 1.4563, 1.65626, 1.46185, 2.19746, 1.46965, 4.30257, 9.26762, 1.45749, 1.45629, 1.45629, 1.45629, 1.45629, 1.45629, 1.49274, 1.45629, 1.45629, 1.46095
1.94835, 16.2062, 11.3451, 1.51107, 4.26687, 4.86114, 0.000637747, 1.51108, 1.51114, 1.51107, 1.71207, 1.51665, 2.26329, 1.52495, 4.50321, 7.33734, 1.51212, 1.51107, 1.51107, 1.51107, 1.51107, 1.51107, 1.54812, 1.51107, 1.51107, 1.51573
1.95621, 9.87406, 10.0354, 1.56805, 3.44588, -0.161351, 0.000523938, 1.56807, 1.56812, 1.56806, 1.76987, 1.57366, 2.31922, 1.58255, 4.70889, 5.87806, 1.56898, 1.56805, 1.56805, 1.56805, 1.56805, 1.56805, 1.60578, 1.56805, 1.56805, 1.57273
1.96408, 8.33433, 9.0842, 1.62715, 3.21471, -0.749874, 0.000426562, 1.62717, 1.62722, 1.62716, 1.82959, 1.63277, 2.36518, 1.64236, 4.9195, 4.78649, 1.62796, 1.62715, 1.62715, 1.62715, 1.62715, 1.62715, 1.66563, 1.62715, 1.62715, 1.63184
1.97195, 5.99279, 8.4104, 1.68827, 2.82715, -2.41761, 0.000344148, 1.68828, 1.68834, 1.68827, 1.89117, 1.6939, 2.40173, 1.70429, 5.13487, 3.98097, 1.68898, 1.68827, 1.68827, 1.68827, 1.68827, 1.68827, 1.7276, 1.68827, 1.68827, 1.69296
1.97981, 9.75051, 7.9508, 1.75132, 3.4279, 1.79972, 0.000275138, 1.75133, 1.75139, 1.75132, 1.95456, 1.75696, 2.42994, 1.76826, 5.35493, 3.39704, 1.75193, 1.75132, 1.75132, 1.75132, 1.75132, 1.75132, 1.79163, 1.75132, 1.75132, 1.75602
1.98768, 8.98805, 7.65617, 1.81622, 3.31482, 1.33189, 0.000217955, 1.81624, 1.8163, 1.81623, 2.01972, 1.82187, 2.45137, 1.8342, 5.57961, 2.98378, 1.81675, 1.81622, 1.81622, 1.81622, 1.81622, 1.81623, 1.85764, 1.81622, 1.81622, 1.82093
1.99555, 9.73609, 7.48842, 1.88291, 3.4258, 2.24767, 0.000171064, 1.88293, 1.88298, 1.88292, 2.08658, 1.88857, 2.46789, 1.90206, 5.80894, 2.701, 1.88336, 1.88291, 1.88291, 1.88291, 1.88291, 1.88291, 1.9256, 1.88291, 1.88291, 1.88762
2.00341, 4.62482, 7.41833, 1.95133, 2.57387, -2.79351, 0.000133005, 1.95134, 1.9514, 1.95133, 2.15513, 1.95698, 2.48156, 1.97176, 6.04308, 2.51712, 1.95171, 1.95133, 1.95133, 1.95133, 1.95133, 1.95133, 1.99547, 1.95133, 1.95133, 1.95605
2.01128, 5.86439, 7.42383, 2.02143, 2.80435, -1.55944, 0.000102431, 2.02144, 2.0215, 2.02143, 2.22531, 2.02708, 2.49448, 2.04328, 6.28241, 2.40745, 2.02175, 2.02143, 2.02143, 2.02143, 2.02143, 2.02143, 2.06722, 2.02143, 2.02143, 2.02615
2.01915, 9.59331, 7.48869, 2.09316, 3.40489, 2.10462, 7.8124e-05, 2.09318, 2.09323, 2.09317, 2.29711, 2.09882, 2.50865, 2.11658, 6.52771, 2.35287, 2.09344, 2.09316, 2.09316, 2.09316, 2.09316, 2.09317, 2.14083, 2.09316, 2.09316, 2.0979
2.02701, 8.25666, 7.60161, 2.16651, 3.2026, 0.655047, 5.89978e-05, 2.16653, 2.16659, 2.16652, 2.3705, 2.17217, 2.52585, 2.19161, 6.78045, 2.33873, 2.16674, 2.16651, 2.16651, 2.16651, 2.16651, 2.16652, 2.2163, 2.16651, 2.16651, 2.17127
2.03488, 6.40432, 7.75568, 2.24145, 2.89902, -1.35136, 4.41058e-05, 2.24147, 2.24153, 2.24146, 2.44546, 2.24712, 2.54757, 2.26837, 7.04323, 2.35399, 2.24165, 2.24145, 2.24145, 2.24145, 2.24145, 2.24146, 2.2936, 2.24145, 2.24145, 2.24623
2.04275, 12.436, 7.94835, 2.31796, 3.79948, 4.48768, 3.26343e-05, 2.31798, 2.31804, 2.31797, 2.52199, 2.32362, 2.57495, 2.34683, 7.32053, 2.39041, 2.31812, 2.31796, 2.31796, 2.31796, 2.31796, 2.31797, 2.37274, 2.31796, 2.31796, 2.32277
2.05061, 9.13071, 8.18192, 2.39603, 3.33627, 0.948792, 2.38926e-05, 2.39604, 2.3961, 2.39603, 2.60006, 2.40169, 2.60876, 2.42697, 7.61986, 2.44196, 2.39616, 2.39603, 2.39603, 2.39603, 2.39603, 2.39603, 2.45372, 2.39603, 2.39603, 2.40087
2.05848, 7.84497, 8.46473, 2.47563, 3.13767, -0.619761, 1.73053e-05, 2.47565, 2.4757, 2.47564, 2.67967, 2.48129, 2.64943, 2.50878, 7.95342, 2.50431, 2.47574, 2.47563, 2.47563, 2.47563, 2.47563, 2.47563, 2.53652, 2.47563, 2.47563, 2.48052
2.06635, 5.28336, 8.81345, 2.55677, 2.69877, -3.53009, 1.23966e-05, 2.55678, 2.55684, 2.55677, 2.76081, 2.56243, 2.6971, 2.59224, 8.34079, 2.5744, 2.55685, 2.55677, 2.55677, 2.55677, 2.55677, 2.55677, 2.62115, 2.55677, 2.55677, 2.56172
2.07421, 7.1428, 9.25628, 2.63943, 3.02371, -2.11348, 8.78101e-06, 2.63944, 2.6395, 2.63943, 2.84347, 2.64509, 2.75162, 2.67734, 8.81242, 2.6501, 2.6395, 2.63943, 2.63943, 2.63943, 2.63943, 2.63943, 2.7076, 2.63943, 2.63943, 2.64446
2.08208, 7.53789, 9.83787, 2.7236, 3.08835, -2.29998, 6.14893e-06, 2.72361, 2.72367, 2.7236, 2.92765, 2.72926, 2.81267, 2.76408, 9.41469, 2.72996, 2.72365, 2.7236, 2.7236, 2.7236, 2.7236, 2.7236, 2.79586, 2.7236, 2.7236, 2.72872
2.08995, 7.98781, 10.6258, 2.80927, 3.16035, -2.63798, 4.2559e-06, 2.80928, 2.80934, 2.80927, 3.01332, 2.81493, 2.87981, 2.85242, 10.2166, 2.813, 2.80931, 2.80927, 2.80927, 2.80927, 2.80927, 2.80927, 2.88593, 2.80927, 2.80927, 2.81451
2.09781, 11.3025, 11.7193, 2.89643, 3.64726, -0.416762, 2.91084e-06, 2.89645, 2.8965, 2.89644, 3.10048, 2.90209, 2.95252, 2.94238, 11.3184, 2.89858, 2.89647, 2.89643, 2.89643, 2.89643, 2.89643, 2.89643, 2.97782, 2.89643, 2.89643, 2.90183
2.10568, 10.8333, 13.2596, 2.98509, 3.58236, -2.42632, 1.96696e-06, 2.9851, 2.98516, 2.98509, 3.18914, 2.99075, 3.03025, 3.03393, 12.8625, 2.98631, 2.98512, 2.98509, 2.98509, 2.98509, 2.98509, 2.98509, 3.07153, 2.98509, 2.98509, 2.99065
2.11355, 6.31445, 15.4426, 3.07522, 2.88348, -9.12819, 1.31299e-06, 3.07523, 3.07529, 3.07522, 3.27927, 3.08088, 3.11249, 3.12706, 15.0454, 3.0759, 3.07524, 3.07522, 3.07522, 3.07522, 3.07522, 3.07522, 3.16706, 3.07522, 3.07522, 3.08099
2.12141, 17.3369, 18.5327, 3.16681, 4.39737, -1.19586, 8.65653e-07, 3.16682, 3.16688, 3.16681, 3.37086, 3.17247, 3.19876, 3.22177, 18.132, 3.16719, 3.16683, 3.16681, 3.16681, 3.16681, 3.16681, 3.16681, 3.26444, 3.16681, 3.16681, 3.17282
2.12928, 24.4851, 22.8774, 3.25986, 5.14637, 1.60769, 5.63589e-07, 3.25988, 3.25993, 3.25987, 3.46391, 3.26552, 3.28867, 3.31803, 22.4703, 3.26007, 3.25988, 3.25986, 3.25986, 3.25986, 3.25986, 3.25986, 3.36373, 3.25986, 3.25986, 3.26615
2.13715, 35.6236, 28.919, 3.35436, 6.13381, 6.70457, 3.62306e-07, 3.35437, 3.35443, 3.35436, 3.55841, 3.36002, 3.38186, 3.41584, 28.5029, 3.35447, 3.35437, 3.35436, 3.35436, 3.35436, 3.35436, 3.35436, 3.465, 3.35436, 3.35436, 3.36097
2.14501, 44.0997, 37.2054, 3.45029, 6.78968, 6.89431, 2.29951e-07, 3.4503, 3.45036, 3.45029, 3.65434, 3.45595, 3.47806, 3.51518, 36.7778, 3.45035, 3.4503, 3.45029, 3.45029, 3.45029, 3.45029, 3.45029, 3.56837, 3.45029, 3.45029, 3.45726
2.15288, 64.3348, 48.3921, 3.54764, 8.14462, 15.9428, 1.44072e-07, 3.54766, 3.54771, 3.54764, 3.75169, 3.5533, 3.57706, 3.61604, 47.9506, 3.54767, 3.54765, 3.54764, 3.54764, 3.54764, 3.54764, 3.54764, 3.67403, 3.54764, 3.54764, 3.55502
2.16075, 74.8511, 63.2353, 3.6464, 8.76648, 11.6158, 8.90995e-08, 3.64642, 3.64648, 3.64641, 3.85046, 3.65207, 3.67868, 3.7184, 62.7775, 3.64642, 3.64641, 3.6464, 3.6464, 3.6464, 3.6464, 3.64641, 3.78223, 3.6464, 3.6464, 3.65424
2.16861, 76.6873, 82.5722, 3.74656, 8.87058, -5.88497, 5.43854e-08, 3.74658, 3.74664, 3.74657, 3.95062, 3.75223, 3.78279, 3.82225, 82.0954, 3.74657, 3.74657, 3.74656, 3.74656, 3.74656, 3.74656, 3.74657, 3.89333, 3.74656, 3.74656, 3.7549
2.17648, 126.751, 107.286, 3.84811, 11.3469, 19.4653, 3.27614e-08, 3.84813, 3.84818, 3.84812, 4.05216, 3.85377, 3.88924, 3.92757, 106.787, 3.84812, 3.84811, 3.84811, 3.84811, 3.84811, 3.84811, 3.84811, 4.00782, 3.84811, 3.84811, 3.857
2.18435, 167.08, 138.248, 3.95102, 13.0031, 28.8327, 1.9476e-08, 3.95104, 3.9511, 3.95103, 4.15508, 3.95669, 3.99791, 4.03435, 137.723, 3.95103, 3.95103, 3.95102, 3.95102, 3.95102, 3.95102, 3.95103, 4.12635, 3.95102, 3.95102, 3.96051
2.19221, 175.339, 176.253, 4.05529, 13.3169, -0.91423, 1.14246e-08, 4.05531, 4.05537, 4.0553, 4.25935, 4.06096, 4.10863, 4.14256, 175.698, 4.0553, 4.0553, 4.05529, 4.05529, 4.05529, 4.05529, 4.0553, 4.24977, 4.05529, 4.05529, 4.06542
2.20008, 246.211, 221.929, 4.16091, 15.7547, 24.2819, 6.6123e-09, 4.16093, 4.16098, 4.16092, 4.36496, 4.16657, 4.22123, 4.25221, 221.339, 4.16091, 4.16091, 4.16091, 4.16091, 4.16091, 4.16091, 4.16091, 4.37912, 4.16091, 4.16091, 4.17173
2.20795, 328.181, 275.637, 4.26785, 18.1709, 52.5439, 3.77574e-09, 4.26787, 4.26792, 4.26785, 4.4719, 4.27351, 4.3355, 4.36326, 275.005, 4.26785, 4.26785, 4.26785, 4.26785, 4.26785, 4.26785, 4.26785, 4.51568, 4.26785, 4.26785, 4.2794
2.21581, 344.431, 337.378, 4.3761, 18.6127, 7.05325, 2.12689e-09, 4.37611, 4.37617, 4.3761, 4.58015, 4.38176, 4.45119, 4.47569, 336.696, 4.3761, 4.3761, 4.3761, 4.3761, 4.3761, 4.3761, 4.3761, 4.66098, 4.3761, 4.3761, 4.38842
2.22368, 461.12, 406.709, 4.48564, 21.5202, 54.4108, 1.18177e-09, 4.48565, 4.48571, 4.48564, 4.68969, 4.4913, 4.56803, 4.5895, 405.968, 4.48564, 4.48564, 4.48564, 4.48564, 4.48564, 4.48564, 4.48564, 4.81675, 4.48564, 4.48564, 4.49879
2.23155, 506.66, 482.656, 4.59645, 22.5535, 24.0039, 6.47647e-10, 4.59647, 4.59652, 4.59646, 4.8005, 4.60211, 4.68572, 4.70465, 481.846, 4.59645, 4.59645, 4.59645, 4.59645, 4.59645, 4.59645, 4.59645, 4.9849, 4.59645, 4.59645, 4.61046
2.23941, 593.919, 563.698, 4.70851, 24.4114, 30.2207, 3.50071e-10, 4.70853, 4.70859, 4.70852, 4.91257, 4.71418, 4.80397, 4.82112, 562.806, 4.70851, 4.70851, 4.70851, 4.70851, 4.70851, 4.70851, 4.70852, 5.16744, 4.70851, 4.70851, 4.72343
2.24728, 657.091, 647.768, 4.8218, 25.6728, 9.32269, 1.86566e-10, 4.82182, 4.82188, 4.82181, 5.02586, 4.82747, 4.92249, 4.93888, 646.78, 4.8218, 4.8218, 4.8218, 4.8218, 4.8218, 4.8218, 4.82181, 5.36635, 4.8218, 4.8218, 4.83765
2.25515, 740.703, 732.312, 4.93629, 27.2526, 8.39117, 9.79724e-11, 4.9363, 4.93636, 4.93629, 5.14034, 4.94195, 5.04102, 5.05792, 731.211, 4.93629, 4.93629, 4.93629, 4.93629, 4.93629, 4.93629, 4.93629, 5.58344, 4.93629, 4.93629, 4.95311
2.26301, 803.011, 814.401, 5.05193, 28.3727, -11.3896, 5.06369e-11, 5.05194, 5.052, 5.05193, 5.25598, 5.05759, 5.15933, 5.17818, 813.171, 5.05193, 5.05193, 5.05193, 5.05193, 5.05193, 5.05193, 5.05193, 5.82018, 5.05193, 5.05193, 5.06977
2.27088, 882.45, 890.898, 5.16869, 29.7397, -8.44806, 2.56842e-11, 5.16871, 5.16877, 5.1687, 5.37275, 5.17436, 5.27726, 5.29963, 889.522, 5.16869, 5.16869, 5.16869, 5.16869, 5.16869, 5.16869, 5.1687, 6.07746, 5.16869, 5.16869, 5.18757
2.27875, 995.469, 958.641, 5.28651, 31.5827, 36.828, 1.27253e-11, 5.28652, 5.28658, 5.28651, 5.49056, 5.29217, 5.39468, 5.42219, 957.099, 5.28651, 5.28651, 5.28651, 5.28651, 5.28651, 5.28651, 5.28651, 6.35536, 5.28651, 5.28651, 5.30647
2.28661, 1010.18, 1014.68, 5.40531, 31.8148, -4.5022, 6.11064e-12, 5.40533, 5.40538, 5.40531, 5.60936, 5.41097, 5.51154, 5.54581, 1012.96, 5.40531, 5.40531, 5.40531, 5.40531, 5.40531, 5.40531, 5.40531, 6.65307, 5.40531, 5.40531, 5.42638
2.29448, 1077.84, 1056.49, 5.52501, 32.861, 21.3479, 2.82164e-12, 5.52503, 5.52508, 5.52502, 5.72906, 5.53067, 5.62785, 5.6704, 1054.57, 5.52501, 5.52501, 5.52501, 5.52501, 5.52501, 5.52501, 5.52501, 6.96859, 5.52501, 5.52501, 5.54722
2.30235, 1074.68, 1082.16, 5.64548, 32.8128, -7.47876, 1.23376e-12, 5.6455, 5.64555, 5.64549, 5.84953, 5.65114, 5.74362, 5.79584, 1080.02, 5.64548, 5.64548, 5.64548, 5.64548, 5.64548, 5.64548, 5.64548, 7.29869, 5.64548, 5.64548, 5.66886
2.31021, 1120.67, 1090.53, 5.76657, 33.5063, 30.144, 5.01894e-13, 5.76658, 5.76664, 5.76657, 5.97062, 5.77223, 5.85891, 5.92199, 1088.17, 5.76657, 5.76657, 5.76657, 5.76657, 5.76657, 5.76657, 5.76657, 7.63892, 5.76657, 5.76657, 5.79115
2.31808, 1060.15, 1081.33, 5.8881, 32.5906, -21.1802, 1.91569e-13, 5.88812, 5.88817, 5.88811, 6.09215, 5.89376, 5.97379, 6.04869, 1078.75, 5.8881, 5.8881, 5.8881, 5.8881, 5.8881, 5.8881, 5.8881, 7.98376, 5.8881, 5.8881, 5.91391
2.32595, 1072.78, 1055.16, 6.00983, 32.7838, 17.6189, 6.6616e-14, 6.00984, 6.0099, 6.00983, 6.21388, 6.01549, 6.08828, 6.17575, 1052.36, 6.00983, 6.00983, 6.00983, 6.00983, 6.00983, 6.00983, 6.00983, 8.32667, 6.00983, 6.00983, 6.0369
2.33381, 958.043, 1013.45, 6.13147, 30.9846, -55.4074, 2.07545e-14, 6.13149, 6.13154, 6.13148, 6.33552, 6.13713, 6.20236, 6.30297, 1010.44, 6.13147, 6.13147, 6.13147, 6.13147, 6.13147, 6.13147, 6.13147, 8.66059, 6.13147, 6.13147, 6.15983
2.34168, 959.79, 958.358, 6.25271, 31.0127, 1.43219, 5.65674e-15, 6.25272, 6.25278, 6.25271, 6.45676, 6.25837, 6.31597, 6.43014, 955.152, 6.25271, 6.25271, 6.25271, 6.25271, 6.25271, 6.25271, 6.25271, 8.97822, 6.25271, 6.25271, 6.28238
2.34955, 891.825, 892.573, 6.37314, 29.8969, -0.748413, 1.28285e-15, 6.37316, 6.37322, 6.37315, 6.5772, 6.37881, 6.42895, 6.55711, 889.194, 6.37314, 6.37314, 6.37314, 6.37314, 6.37314, 6.37314, 6.37315, 9.2725, 6.37314, 6.37314, 6.40416
2.35741, 814.274, 819.129, 6.49236, 28.5705, -4.85547, 2.8557e-16, 6.49237, 6.49243, 6.49236, 6.69641, 6.49802, 6.54106, 6.68383, 815.602, 6.49236, 6.49236, 6.49236, 6.49236, 6.49236, 6.49236, 6.49236, 9.53712, 6.49236, 6.49236, 6.52475
2.36528, 743.425, 741.172, 6.60988, 27.3025, 2.25293, 5.60398e-17, 6.6099, 6.60996, 6.60989, 6.81394, 6.61555, 6.65199, 6.81041, 737.529, 6.60988, 6.60988, 6.60988, 6.60988, 6.60988, 6.60988, 6.60989, 9.76688, 6.60988, 6.60988, 6.64367
2.37315, 654.038, 661.766, 6.72522, 25.6132, -7.72778, 9.62786e-18, 6.72523, 6.72529, 6.72522, 6.92927, 6.73088, 6.76133, 6.93728, 658.04, 6.72522, 6.72522, 6.72522, 6.72522, 6.72522, 6.72522, 6.72522, 9.95812, 6.72522, 6.72522, 6.76043
2.38101, 583.804, 583.68, 6.83787, 24.2034, 0.124451, 1.42312e-18, 6.83788, 6.83794, 6.83787, 7.04192, 6.84353, 6.86867, 7.06541, 579.904, 6.83787, 6.83787, 6.83787, 6.83787, 6.83787, 6.83787, 6.83787, 10.109, 6.83787, 6.83787, 6.87454
2.38888, 503.831, 509.268, 6.94737, 22.4907, -5.43704, 1.69204e-19, 6.94738, 6.94744, 6.94737, 7.15142, 6.95303, 6.97355, 7.19648, 505.473, 6.94737, 6.94737, 6.94737, 6.94737, 6.94737, 6.94737, 6.94737, 10.2194, 6.94737, 6.94737, 6.98551
2.39675, 445.376, 440.372, 7.05326, 21.1513, 5.004, 1.04756e-20, 7.05328, 7.05333, 7.05327, 7.25731, 7.05893, 7.07551, 7.33326, 436.583, 7.05326, 7.05326, 7.05326, 7.05326, 7.05326, 7.05326, 7.05327, 10.2914, 7.05326, 7.05326, 7.09291
2.40461, 364.071, 378.268, 7.1552, 19.133, -14.1975, 3.68611e-22, 7.15521, 7.15527, 7.1552, 7.35925, 7.16086, 7.17415, 7.47999, 374.5, 7.1552, 7.1552, 7.1552, 7.1552, 7.1552, 7.1552, 7.1552, 10.3284, 7.1552, 7.1552, 7.19637
2.41248, 321.441, 323.672, 7.25294, 17.9845, -2.23151, 3.64407e-24, 7.25295, 7.25301, 7.25294, 7.45699, 7.2586, 7.2692, 7.64295, 319.931, 7.25294, 7.25294, 7.25294, 7.25294, 7.25294, 7.25294, 7.25294, 10.3357, 7.25294, 7.25294, 7.29565
2.42035, 283.766, 276.805, 7.34634, 16.9046, 6.96185, 0, 7.34636, 7.34641, 7.34635, 7.55039, 7.352, 7.36043, 7.83094, 273.079, 7.34634, 7.34634, 7.34634, 7.34634, 7.34634, 7.34634, 7.34634, 10.3195, 7.34634, 7.34634, 7.39063
2.42822, 218.268, 237.449, 7.43545, 14.8414, -19.1809, 0, 7.43547, 7.43553, 7.43546, 7.63951, 7.44112, 7.44783, 8.05602, 233.709, 7.43545, 7.43545, 7.43545, 7.43545, 7.43545, 7.43545, 7.43546, 10.2869, 7.43545, 7.43545, 7.48133
2.43608, 197.792, 205.059, 7.52047, 14.1348, -7.26657, 0, 7.52048, 7.52054, 7.52047, 7.72452, 7.52613, 7.5315, 8.33408, 201.251, 7.52047, 7.52047, 7.52047, 7.52047, 7.52047, 7.52047, 7.52047, 10.2458, 7.52047, 7.52047, 7.56796
2.44395, 167.219, 178.86, 7.60175, 13.0084, -11.6405, 0, 7.60177, 7.60182, 7.60176, 7.8058, 7.60742, 7.61177, 8.68549, 174.904, 7.60175, 7.60175, 7.60175, 7.60175, 7.60175, 7.60175, 7.60176, 10.2045, 7.60175, 7.60175, 7.65089
2.45182, 143.542, 157.952, 7.67984, 12.0641, -14.4092, 0, 7.67986, 7.67992, 7.67985, 7.8839, 7.68551, 7.68909, 9.13554, 153.734, 7.67984, 7.67984, 7.67984, 7.67984, 7.67984, 7.67984, 7.67985, 10.1717, 7.67984, 7.67984, 7.73064
2.45968, 152.836, 141.401, 7.75541, 12.4433, 11.4348, 0, 7.75542, 7.75548, 7.75541, 7.95946, 7.76107, 7.76409, 9.71459, 136.77, 7.75541, 7.75541, 7.75541, 7.75541, 7.75541, 7.75541, 7.75541, 10.157, 7.75541, 7.75541, 7.80788
2.46755, 119.669, 128.318, 7.82924, 11.0304, -8.64885, 0, 7.82926, 7.82932, 7.82925, 8.0333, 7.83491, 7.83751, 10.4578, 123.075, 7.82924, 7.82924, 7.82924, 7.82924, 7.82924, 7.82924, 7.82925, 10.1714, 7.82924, 7.82924, 7.88342
2.47542, 93.6168, 117.906, 7.90222, 9.77839, -24.2895, 0, 7.90223, 7.90229, 7.90222, 8.10627, 7.90788, 7.91018, 11.4045, 111.805, 7.90222, 7.90222, 7.90222, 7.90222, 7.90222, 7.90222, 7.90222, 10.228, 7.90222, 7.90222, 7.95811
2.48328, 76.4421, 109.508, 7.97523, 8.85676, -33.0654, 0, 7.97524, 7.9753, 7.97523, 8.17928, 7.98089, 7.98298, 12.5966, 102.243, 7.97523, 7.97523, 7.97523, 7.97523, 7.97523, 7.97523, 7.97523, 10.3433, 7.97523, 7.97523, 8.03286
2.49115, 92.0602, 102.614, 8.04916, 9.69846, -10.5539, 0, 8.04917, 8.04923, 8.04916, 8.25321, 8.05482, 8.05676, 14.0763, 93.821, 8.04916, 8.04916, 8.04916, 8.04916, 8.04916, 8.04916, 8.04916, 10.5383, 8.04916, 8.04916, 8.10855
2.49902, 72.528, 96.8714, 8.12485, 8.63296, -24.3434, 0, 8.12486, 8.12492, 8.12485, 8.3289, 8.13051, 8.13234, 15.8832, 86.1187, 8.12485, 8.12485, 8.12485, 8.12485, 8.12485, 8.12485, 8.12485, 10.8407, 8.12485, 8.12485, 8.18603
2.50688, 77.5061, 92.0646, 8.20304, 8.91662, -14.5585, 0, 8.20306, 8.20311, 8.20305, 8.40709, 8.2087, 8.21046, 18.0508, 78.8538, 8.20304, 8.20304, 8.20304, 8.20304, 8.20304, 8.20304, 8.20304, 11.2859, 8.20304, 8.20304, 8.26603
2.51475, 75.4759, 88.0994, 8.28436, 8.80204, -12.6235, 0, 8.28437, 8.28443, 8.28436, 8.48841, 8.29002, 8.29173, 20.6016, 71.8653, 8.28436, 8.28436, 8.28436, 8.28436, 8.28436, 8.28436, 8.28436, 11.9192, 8.28436, 8.28436, 8.34919
2.52262, 85.9109, 84.9726, 8.36928, 9.37608, 0.938301, 0, 8.36929, 8.36935, 8.36928, 8.57333, 8.37494, 8.37661, 23.5434, 65.087, 8.36928, 8.36928, 8.36928, 8.36928, 8.36928, 8.36928, 8.36928, 12.7969, 8.36928, 8.36928, 8.43599
