   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_305.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.0683, 3.79603, 2.98044, 2.9748, 2.4075, 0.815594, 2.9748, 0, 2.97546, 2.9748, 2.9748, 2.9748, 2.9748, 2.9748, 2.9748, 2.9748, 2.9748, 2.9748, 2.9748, 2.9748, 2.9748, 2.9748, 2.9748, 2.9748, 2.9748, 2.9748, 2.9748, 2.9748, 2.97978, 2.9748
10.0762, 4.58092, 2.97475, 2.96993, 2.56533, 1.60617, 2.96993, 0, 2.97064, 2.96993, 2.96993, 2.96993, 2.96993, 2.96993, 2.96993, 2.96993, 2.96993, 2.96993, 2.96993, 2.96993, 2.96993, 2.96993, 2.96993, 2.96993, 2.96993, 2.96993, 2.96993, 2.96993, 2.97403, 2.96993
10.084, 4.80768, 2.96856, 2.96443, 2.60915, 1.83912, 2.96443, 0, 2.9652, 2.96443, 2.96443, 2.96443, 2.96443, 2.96443, 2.96443, 2.96443, 2.96443, 2.96443, 2.96443, 2.96443, 2.96443, 2.96443, 2.96443, 2.96443, 2.96443, 2.96444, 2.96443, 2.96443, 2.96779, 2.96443
10.0919, 2.21338, 2.9625, 2.95894, 2.05265, -0.749113, 2.95894, 0, 2.95977, 2.95894, 2.95894, 2.95894, 2.95894, 2.95894, 2.95894, 2.95894, 2.95894, 2.95894, 2.95894, 2.95894, 2.95894, 2.95894, 2.95894, 2.95894, 2.95894, 2.95895, 2.95894, 2.95894, 2.96167, 2.95894
10.0998, 3.3886, 2.95969, 2.95662, 2.32134, 0.428906, 2.95662, 0, 2.95749, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95882, 2.95662
10.1076, 3.54201, 2.95565, 2.95297, 2.35415, 0.586362, 2.95297, 0, 2.95389, 2.95297, 2.95297, 2.95297, 2.95297, 2.95297, 2.95297, 2.95297, 2.95297, 2.95297, 2.95297, 2.95297, 2.95297, 2.95297, 2.95297, 2.95297, 2.95297, 2.95297, 2.95297, 2.95297, 2.95473, 2.95297
10.1155, 4.83683, 2.9505, 2.94814, 2.61473, 1.88634, 2.94814, 0, 2.9491, 2.94814, 2.94814, 2.94814, 2.94814, 2.94814, 2.94814, 2.94814, 2.94814, 2.94814, 2.94814, 2.94814, 2.94814, 2.94814, 2.94814, 2.94814, 2.94814, 2.94814, 2.94814, 2.94814, 2.94953, 2.94814
10.1234, 5.99514, 2.94482, 2.94272, 2.82757, 3.05032, 2.94272, 0, 2.94372, 2.94272, 2.94272, 2.94272, 2.94272, 2.94272, 2.94272, 2.94272, 2.94272, 2.94272, 2.94272, 2.94272, 2.94272, 2.94272, 2.94272, 2.94272, 2.94272, 2.94272, 2.94272, 2.94272, 2.94382, 2.94272
10.1312, 2.99504, 2.9392, 2.93731, 2.23496, 0.05584, 2.93731, 0, 2.93834, 2.93731, 2.93731, 2.93731, 2.93731, 2.93731, 2.93731, 2.93731, 2.93731, 2.93731, 2.93731, 2.93731, 2.93731, 2.93731, 2.93731, 2.93731, 2.93731, 2.93731, 2.93731, 2.93731, 2.93817, 2.93731
10.1391, 4.37175, 2.93456, 2.93283, 2.52423, 1.43719, 2.93283, 0, 2.93389, 2.93283, 2.93283, 2.93283, 2.93283, 2.93283, 2.93283, 2.93283, 2.93283, 2.93283, 2.93283, 2.93283, 2.93283, 2.93283, 2.93283, 2.93283, 2.93283, 2.93283, 2.93283, 2.93283, 2.9335, 2.93283
10.1469, 4.61884, 2.92944, 2.92785, 2.57271, 1.68939, 2.92785, 0, 2.92893, 2.92785, 2.92785, 2.92785, 2.92785, 2.92785, 2.92785, 2.92785, 2.92785, 2.92785, 2.92785, 2.92785, 2.92785, 2.92785, 2.92785, 2.92785, 2.92785, 2.92785, 2.92785, 2.92785, 2.92836, 2.92785
10.1548, 2.62342, 2.92399, 2.9225, 2.15021, -0.300565, 2.9225, 0, 2.92359, 2.9225, 2.9225, 2.9225, 2.9225, 2.9225, 2.9225, 2.9225, 2.9225, 2.9225, 2.9225, 2.9225, 2.9225, 2.9225, 2.9225, 2.9225, 2.9225, 2.9225, 2.9225, 2.9225, 2.92289, 2.9225
10.1627, 5.21294, 2.91792, 2.91652, 2.68569, 2.29502, 2.91652, 0, 2.91762, 2.91652, 2.91652, 2.91652, 2.91652, 2.91652, 2.91652, 2.91652, 2.91652, 2.91652, 2.91652, 2.91652, 2.91652, 2.91652, 2.91652, 2.91652, 2.91652, 2.91652, 2.91652, 2.91652, 2.91681, 2.91652
10.1705, 6.78223, 2.91133, 2.91, 2.96348, 3.8709, 2.91, 0, 2.9111, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91, 2.91023, 2.91
10.1784, 1.72615, 2.90405, 2.9028, 1.93032, -1.17791, 2.9028, 0, 2.90388, 2.9028, 2.9028, 2.9028, 2.9028, 2.9028, 2.9028, 2.9028, 2.9028, 2.9028, 2.9028, 2.9028, 2.9028, 2.9028, 2.9028, 2.9028, 2.9028, 2.9028, 2.9028, 2.9028, 2.90296, 2.9028
10.1863, 4.99294, 2.89623, 2.89503, 2.64442, 2.09671, 2.89503, 0, 2.8961, 2.89503, 2.89503, 2.89503, 2.89503, 2.89503, 2.89503, 2.89503, 2.89503, 2.89503, 2.89503, 2.89503, 2.89503, 2.89503, 2.89503, 2.89503, 2.89503, 2.89503, 2.89503, 2.89503, 2.89516, 2.89503
10.1941, 2.27373, 2.88814, 2.887, 2.0673, -0.614408, 2.887, 0, 2.88805, 2.887, 2.887, 2.887, 2.887, 2.887, 2.887, 2.887, 2.887, 2.887, 2.887, 2.887, 2.887, 2.887, 2.887, 2.887, 2.887, 2.887, 2.887, 2.887, 2.88709, 2.887
10.202, 3.0689, 2.88006, 2.87897, 2.25142, 0.188838, 2.87897, 0, 2.87999, 2.87897, 2.87897, 2.87897, 2.87897, 2.87897, 2.87897, 2.87897, 2.87897, 2.87897, 2.87897, 2.87897, 2.87897, 2.87897, 2.87897, 2.87897, 2.87897, 2.87897, 2.87897, 2.87897, 2.87904, 2.87897
10.2098, 4.34535, 2.87316, 2.87212, 2.519, 1.4722, 2.87212, 0, 2.87311, 2.87212, 2.87212, 2.87212, 2.87212, 2.87212, 2.87212, 2.87212, 2.87212, 2.87212, 2.87212, 2.87212, 2.87212, 2.87212, 2.87212, 2.87212, 2.87212, 2.87213, 2.87212, 2.87212, 2.87217, 2.87212
10.2177, 4.63581, 2.86517, 2.86419, 2.57601, 1.77064, 2.86419, 0, 2.86513, 2.86419, 2.86419, 2.86419, 2.86419, 2.86419, 2.86419, 2.86419, 2.86419, 2.86419, 2.86419, 2.86419, 2.86419, 2.86419, 2.86419, 2.86419, 2.86419, 2.86419, 2.86419, 2.86419, 2.86423, 2.86419
10.2256, 5.29012, 2.85629, 2.85536, 2.70002, 2.43384, 2.85536, 0, 2.85626, 2.85536, 2.85536, 2.85536, 2.85536, 2.85536, 2.85536, 2.85536, 2.85536, 2.85536, 2.85536, 2.85536, 2.85536, 2.85536, 2.85536, 2.85536, 2.85536, 2.85536, 2.85536, 2.85536, 2.85539, 2.85536
10.2334, 3.34296, 2.84696, 2.8461, 2.31148, 0.495999, 2.8461, 0, 2.84694, 2.8461, 2.8461, 2.8461, 2.8461, 2.8461, 2.8461, 2.8461, 2.8461, 2.8461, 2.8461, 2.8461, 2.8461, 2.8461, 2.8461, 2.8461, 2.8461, 2.8461, 2.8461, 2.8461, 2.84611, 2.8461
10.2413, 4.64746, 2.83765, 2.83684, 2.57827, 1.80981, 2.83684, 0, 2.83764, 2.83684, 2.83684, 2.83684, 2.83684, 2.83684, 2.83684, 2.83684, 2.83684, 2.83684, 2.83684, 2.83684, 2.83684, 2.83684, 2.83684, 2.83684, 2.83684, 2.83685, 2.83684, 2.83684, 2.83686, 2.83684
10.2492, 1.99504, 2.83187, 2.83111, 1.99876, -0.836823, 2.83111, 0, 2.83186, 2.83111, 2.83111, 2.83111, 2.83111, 2.83111, 2.83111, 2.83111, 2.83111, 2.83111, 2.83111, 2.83111, 2.83111, 2.83111, 2.83111, 2.83111, 2.83111, 2.83111, 2.83111, 2.83111, 2.83112, 2.83111
10.257, 3.31475, 2.8243, 2.82361, 2.30537, 0.490441, 2.82361, 0, 2.8243, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361, 2.82361
10.2649, 2.35167, 2.81521, 2.81457, 2.08607, -0.463539, 2.81457, 0, 2.81521, 2.81457, 2.81457, 2.81457, 2.81457, 2.81457, 2.81457, 2.81457, 2.81457, 2.81457, 2.81457, 2.81457, 2.81457, 2.81457, 2.81457, 2.81457, 2.81457, 2.81457, 2.81457, 2.81457, 2.81458, 2.81457
10.2727, 4.65452, 2.80537, 2.80478, 2.57964, 1.84916, 2.80478, 0, 2.80536, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478, 2.80478
10.2806, 6.99306, 2.79554, 2.79501, 2.99884, 4.19752, 2.79501, 0, 2.79554, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501, 2.79501
10.2885, 4.33135, 2.78751, 2.78703, 2.51622, 1.54384, 2.78703, 0, 2.78751, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703, 2.78703
10.2963, 2.99752, 2.77882, 2.77838, 2.23551, 0.218705, 2.77838, 0, 2.77881, 2.77838, 2.77838, 2.77838, 2.77838, 2.77838, 2.77838, 2.77838, 2.77838, 2.77838, 2.77838, 2.77838, 2.77838, 2.77838, 2.77838, 2.77838, 2.77838, 2.77839, 2.77838, 2.77838, 2.77839, 2.77838
10.3042, 1.32367, 2.76963, 2.76924, 1.82309, -1.44596, 2.76924, 0, 2.76963, 2.76924, 2.76924, 2.76924, 2.76924, 2.76924, 2.76924, 2.76924, 2.76924, 2.76924, 2.76924, 2.76924, 2.76924, 2.76924, 2.76924, 2.76924, 2.76924, 2.76925, 2.76924, 2.76924, 2.76924, 2.76924
10.3121, 2.99504, 2.75955, 2.7592, 2.23496, 0.235497, 2.7592, 0, 2.75954, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592, 2.7592
10.3199, 2.31599, 2.7487, 2.74839, 2.07749, -0.432713, 2.74839, 0, 2.7487, 2.74839, 2.74839, 2.74839, 2.74839, 2.74839, 2.74839, 2.74839, 2.74839, 2.74839, 2.74839, 2.74839, 2.74839, 2.74839, 2.74839, 2.74839, 2.74839, 2.7484, 2.74839, 2.74839, 2.74839, 2.74839
10.3278, 3.31202, 2.73695, 2.73668, 2.30478, 0.575073, 2.73668, 0, 2.73695, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668, 2.73668
10.3356, 5.98993, 2.72449, 2.72426, 2.82665, 3.26544, 2.72426, 0, 2.72449, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426
10.3435, 4.36249, 2.71171, 2.7115, 2.5224, 1.65078, 2.7115, 0, 2.71171, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115, 2.7115
10.3514, 2.37274, 2.69895, 2.69877, 2.09111, -0.326216, 2.69877, 0, 2.69895, 2.69877, 2.69877, 2.69877, 2.69877, 2.69877, 2.69877, 2.69877, 2.69877, 2.69877, 2.69877, 2.69877, 2.69877, 2.69877, 2.69877, 2.69877, 2.69877, 2.69878, 2.69877, 2.69877, 2.69877, 2.69877
10.3592, 3.61784, 2.6878, 2.68765, 2.3702, 0.930042, 2.68765, 0, 2.6878, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765, 2.68765
10.3671, 2.99529, 2.67519, 2.67505, 2.23501, 0.320105, 2.67505, 0, 2.67518, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505, 2.67505
10.375, 6.69108, 2.66136, 2.66124, 2.94806, 4.02972, 2.66124, 0, 2.66136, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124, 2.66124
10.3828, 3.20427, 2.64695, 2.64685, 2.28129, 0.557323, 2.64685, 0, 2.64695, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685, 2.64685
10.3907, 6.68854, 2.63258, 2.63249, 2.94763, 4.05595, 2.63249, 0, 2.63258, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249, 2.63249
10.3985, 4.39678, 2.6233, 2.62322, 2.52919, 1.77348, 2.62322, 0, 2.6233, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322, 2.62322
10.4064, 2.70062, 2.61141, 2.61134, 2.16809, 0.0892065, 2.61134, 0, 2.61141, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134, 2.61134
10.4143, 3.87385, 2.59733, 2.59727, 2.4236, 1.27652, 2.59727, 0, 2.59733, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727, 2.59727
10.4221, 4.83172, 2.58219, 2.58213, 2.61376, 2.24953, 2.58213, 0, 2.58219, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213, 2.58213
10.43, 1.28724, 2.56709, 2.56703, 1.81307, -1.27985, 2.56703, 0, 2.56709, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703, 2.56703
10.4379, 2.28253, 2.56086, 2.56081, 2.06943, -0.278336, 2.56081, 0, 2.56086, 2.56081, 2.56081, 2.56081, 2.56081, 2.56081, 2.56081, 2.56081, 2.56081, 2.56081, 2.56081, 2.56081, 2.56081, 2.56081, 2.56081, 2.56081, 2.56081, 2.56082, 2.56081, 2.56081, 2.56081, 2.56081
10.4457, 1.71273, 2.55019, 2.55014, 1.92684, -0.837461, 2.55014, 0, 2.55019, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014, 2.55014
10.4536, 2.71751, 2.53555, 2.53551, 2.17198, 0.181957, 2.53551, 0, 2.53555, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551, 2.53551
10.4615, 1.27757, 2.51897, 2.51893, 1.81041, -1.2414, 2.51893, 0, 2.51897, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893, 2.51893
10.4693, 2.8233, 2.50244, 2.5024, 2.1962, 0.320857, 2.5024, 0, 2.50244, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024, 2.5024
10.4772, 6.71735, 2.51263, 2.51259, 2.95252, 4.20472, 2.51259, 0, 2.51263, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259, 2.51259
10.485, 5.45229, 2.5169, 2.51686, 2.72989, 2.93539, 2.51686, 0, 2.5169, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686, 2.51686
10.4929, 0.997488, 2.51569, 2.51565, 1.73133, -1.5182, 2.51565, 0, 2.51569, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565, 2.51565
10.5008, 0.732003, 2.51174, 2.51171, 1.65288, -1.77974, 2.51171, 0, 2.51174, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171, 2.51171
10.5086, 1.52639, 2.5078, 2.50776, 1.87787, -0.981404, 2.50776, 0, 2.5078, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776, 2.50776
10.5165, 2.25576, 2.51484, 2.51481, 2.06295, -0.25908, 2.51481, 0, 2.51484, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481, 2.51481
10.5244, 3.99257, 2.51793, 2.5179, 2.44797, 1.47463, 2.5179, 0, 2.51793, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179, 2.5179
10.5322, 4.22528, 2.51751, 2.51748, 2.49505, 1.70777, 2.51748, 0, 2.51751, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748, 2.51748
10.5401, 0.760595, 2.51534, 2.5153, 1.6615, -1.75474, 2.5153, 0, 2.51534, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153, 2.5153
10.5479, 3.49046, 2.51317, 2.51313, 2.34317, 0.977293, 2.51313, 0, 2.51316, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313, 2.51313
10.5558, 3.49532, 2.51924, 2.5192, 2.34421, 0.976085, 2.5192, 0, 2.51924, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192, 2.5192
10.5637, 5.25362, 2.52199, 2.52195, 2.69326, 2.73163, 2.52195, 0, 2.52199, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195, 2.52195
10.5715, 5.73123, 2.52182, 2.52178, 2.78051, 3.20941, 2.52178, 0, 2.52181, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178
10.5794, 4.99331, 2.52018, 2.52014, 2.64449, 2.47313, 2.52014, 0, 2.52018, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014, 2.52014
10.5873, 2.27546, 2.51854, 2.5185, 2.06772, -0.243075, 2.5185, 0, 2.51854, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185, 2.5185
10.5951, 1, 2.52397, 2.52393, 1.73205, -1.52397, 2.52393, 0, 2.52396, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393, 2.52393
10.603, 2.93718, 2.5265, 2.52646, 2.22198, 0.410681, 2.52646, 0, 2.5265, 2.52646, 2.52646, 2.52646, 2.52646, 2.52646, 2.52646, 2.52646, 2.52646, 2.52646, 2.52646, 2.52646, 2.52646, 2.52646, 2.52646, 2.52646, 2.52646, 2.52647, 2.52646, 2.52646, 2.52646, 2.52646
10.6108, 6.29454, 2.52649, 2.52645, 2.88002, 3.76805, 2.52645, 0, 2.52649, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645, 2.52645
10.6187, 5.91512, 2.5252, 2.52517, 2.81338, 3.38991, 2.52517, 0, 2.5252, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517
10.6266, 5.5342, 2.52392, 2.52388, 2.74485, 3.01028, 2.52388, 0, 2.52392, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388, 2.52388
10.6344, 3.31896, 2.52862, 2.52858, 2.30629, 0.790339, 2.52858, 0, 2.52862, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858, 2.52858
10.6423, 2.44436, 2.53092, 2.53088, 2.10817, -0.0865555, 2.53088, 0, 2.53092, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088, 2.53088
10.6502, 7.77547, 2.53109, 2.53105, 3.12657, 5.24438, 2.53105, 0, 2.53109, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105, 2.53105
10.658, 3.64957, 2.5302, 2.53016, 2.37688, 1.11937, 2.53016, 0, 2.53019, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016, 2.53016
10.6659, 7.20544, 2.5293, 2.52927, 3.03405, 4.67614, 2.52927, 0, 2.5293, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927, 2.52927
10.6737, 5.13768, 2.5331, 2.53306, 2.67164, 2.60458, 2.53306, 0, 2.5331, 2.53306, 2.53306, 2.53306, 2.53306, 2.53306, 2.53306, 2.53306, 2.53306, 2.53306, 2.53306, 2.53306, 2.53306, 2.53306, 2.53306, 2.53306, 2.53306, 2.53307, 2.53306, 2.53306, 2.53306, 2.53306
