   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_86.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.7986, 8.98834, 7.21175, 7.21166, 3.31487, 1.77659, 0, 7.21175, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166, 7.21166
10.8065, 9.63494, 7.19127, 7.19117, 3.411, 2.44367, 0, 7.19127, 7.19117, 7.19117, 7.19117, 7.19117, 7.19117, 7.19117, 7.19117, 7.19117, 7.19117, 7.19117, 7.19117, 7.19117, 7.19117, 7.19117, 7.19117, 7.19117, 7.19118, 7.19117, 7.19117, 7.19117, 7.19117
10.8144, 6.16642, 7.17026, 7.17017, 2.85769, -1.00384, 0, 7.17026, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017, 7.17017
10.8222, 7.81946, 7.14929, 7.14919, 3.1336, 0.670169, 0, 7.14928, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919, 7.14919
10.8301, 8.83829, 7.13131, 7.13122, 3.29216, 1.70698, 0, 7.13131, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122, 7.13122
10.838, 10.4801, 7.11207, 7.11197, 3.53271, 3.368, 0, 7.11206, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197, 7.11197
10.8459, 13.824, 7.09173, 7.09163, 3.97794, 6.73229, 0, 7.09173, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163, 7.09163
10.8537, 5.99009, 7.07087, 7.07077, 2.82667, -1.08078, 0, 7.07086, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077, 7.07077
10.8616, 9.14944, 7.05003, 7.04993, 3.33908, 2.09941, 0, 7.05003, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993, 7.04993
10.8695, 8.6746, 7.03111, 7.031, 3.2672, 1.64349, 0, 7.0311, 7.031, 7.031, 7.031, 7.031, 7.031, 7.031, 7.031, 7.031, 7.031, 7.031, 7.031, 7.031, 7.031, 7.031, 7.031, 7.031, 7.03101, 7.031, 7.031, 7.031, 7.031
10.8774, 5.45651, 7.01097, 7.01087, 2.73066, -1.55446, 0, 7.01097, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087, 7.01087
10.8852, 12.8336, 6.98981, 6.98971, 3.85144, 5.84378, 0, 6.9898, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971, 6.98971
10.8931, 9.53841, 6.96814, 6.96804, 3.39682, 2.57027, 0, 6.96814, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804, 6.96804
10.901, 7.28989, 6.94651, 6.94641, 3.04793, 0.343375, 0, 6.94651, 6.94641, 6.94641, 6.94641, 6.94641, 6.94641, 6.94641, 6.94641, 6.94641, 6.94641, 6.94641, 6.94641, 6.94641, 6.94641, 6.94641, 6.94641, 6.94641, 6.94642, 6.94641, 6.94641, 6.94641, 6.94641
10.9089, 10.1351, 6.92785, 6.92775, 3.48355, 3.20729, 0, 6.92785, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775, 6.92775
10.9167, 9.98823, 6.90789, 6.90779, 3.4624, 3.08034, 0, 6.90789, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779, 6.90779
10.9246, 6.5482, 6.88685, 6.88675, 2.92373, -0.33865, 0, 6.88685, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675, 6.88675
10.9325, 12.0143, 6.86529, 6.86519, 3.74356, 5.14896, 0, 6.86529, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519, 6.86519
10.9404, 10.4015, 6.84376, 6.84366, 3.52158, 3.55776, 0, 6.84376, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366, 6.84366
10.9482, 8.11991, 6.82436, 6.82426, 3.18118, 1.29555, 0, 6.82436, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426, 6.82426
10.9561, 12.9859, 6.80366, 6.80355, 3.87116, 6.18222, 0, 6.80365, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355, 6.80355
10.964, 10.3703, 6.78185, 6.78175, 3.51714, 3.58841, 0, 6.78185, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175, 6.78175
10.9719, 11.852, 6.75951, 6.75941, 3.72183, 5.09253, 0, 6.75951, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941, 6.75941
10.9797, 11.9812, 6.73721, 6.7371, 3.73914, 5.24396, 0, 6.73721, 6.7371, 6.7371, 6.7371, 6.7371, 6.7371, 6.7371, 6.7371, 6.7371, 6.7371, 6.7371, 6.7371, 6.7371, 6.7371, 6.7371, 6.7371, 6.7371, 6.73711, 6.7371, 6.7371, 6.7371, 6.7371
10.9876, 9.73928, 6.71821, 6.7181, 3.42626, 3.02107, 0, 6.7182, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181, 6.7181
10.9955, 10.7482, 6.69774, 6.69764, 3.57046, 4.05046, 0, 6.69774, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764, 6.69764
11.0034, 5.10724, 6.67604, 6.67594, 2.66594, -1.5688, 0, 6.67604, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594, 6.67594
11.0112, 6.64617, 6.65375, 6.65364, 2.94044, -0.0075779, 0, 6.65374, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364, 6.65364
11.0191, 3.99504, 6.63149, 6.63138, 2.44848, -2.63645, 0, 6.63149, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138, 6.63138
11.027, 5.43123, 6.61202, 6.61191, 2.72603, -1.1808, 0, 6.61202, 6.61191, 6.61191, 6.61191, 6.61191, 6.61191, 6.61191, 6.61191, 6.61191, 6.61191, 6.61191, 6.61191, 6.61191, 6.61191, 6.61191, 6.61191, 6.61191, 6.61192, 6.61191, 6.61191, 6.61191, 6.61191
11.0349, 10.5173, 6.59097, 6.59086, 3.53799, 3.92638, 0, 6.59097, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086, 6.59086
11.0427, 11.141, 6.56858, 6.56847, 3.62505, 4.57244, 0, 6.56858, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847, 6.56847
11.0506, 6.09499, 6.54554, 6.54543, 2.84517, -0.450542, 0, 6.54553, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543, 6.54543
11.0585, 10.287, 6.52253, 6.52242, 3.50529, 3.76451, 0, 6.52253, 6.52242, 6.52242, 6.52242, 6.52242, 6.52242, 6.52242, 6.52242, 6.52242, 6.52242, 6.52242, 6.52242, 6.52242, 6.52242, 6.52242, 6.52242, 6.52242, 6.52243, 6.52242, 6.52242, 6.52242, 6.52242
11.0664, 8.07931, 6.50364, 6.50353, 3.17479, 1.57567, 0, 6.50363, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353, 6.50353
11.0742, 9.51004, 6.48289, 6.48278, 3.39264, 3.02715, 0, 6.48289, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278, 6.48278
11.0821, 5.90062, 6.46058, 6.46047, 2.8108, -0.55996, 0, 6.46058, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047
11.09, 3.99504, 6.43751, 6.4374, 2.44848, -2.44247, 0, 6.43751, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374, 6.4374
11.0979, 2.25725, 6.41448, 6.41437, 2.06331, -4.15723, 0, 6.41448, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437, 6.41437
11.1057, 5.64857, 6.39541, 6.3953, 2.76561, -0.746835, 0, 6.39541, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953, 6.3953
11.1136, 5.4096, 6.37426, 6.37415, 2.72206, -0.964656, 0, 6.37426, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415, 6.37415
11.1215, 13.9053, 6.35135, 6.35123, 3.98814, 7.55392, 0, 6.35134, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123, 6.35123
11.1294, 7.83271, 6.32758, 6.32746, 3.13572, 1.50514, 0, 6.32757, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746, 6.32746
11.1372, 6.91784, 6.30385, 6.30374, 2.98628, 0.613994, 0, 6.30385, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374, 6.30374
11.1451, 4.06803, 6.28571, 6.28559, 2.46334, -2.21768, 0, 6.2857, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559, 6.28559
11.153, 5.27361, 6.26498, 6.26486, 2.69696, -0.991372, 0, 6.26498, 6.26486, 6.26486, 6.26486, 6.26486, 6.26486, 6.26486, 6.26486, 6.26486, 6.26486, 6.26486, 6.26486, 6.26486, 6.26486, 6.26486, 6.26486, 6.26486, 6.26487, 6.26486, 6.26486, 6.26486, 6.26486
11.1609, 10.9156, 6.24207, 6.24196, 3.59382, 4.67349, 0, 6.24207, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196, 6.24196
11.1687, 8.7889, 6.2181, 6.21799, 3.28465, 2.57079, 0, 6.2181, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799, 6.21799
11.1766, 2.99257, 6.19418, 6.19406, 2.2344, -3.20162, 0, 6.19418, 6.19406, 6.19406, 6.19406, 6.19406, 6.19406, 6.19406, 6.19406, 6.19406, 6.19406, 6.19406, 6.19406, 6.19406, 6.19406, 6.19406, 6.19406, 6.19406, 6.19407, 6.19406, 6.19406, 6.19406, 6.19406
11.1845, 4.17472, 6.1766, 6.17649, 2.4849, -2.00188, 0, 6.1766, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649, 6.17649
11.1923, 10.8694, 6.15581, 6.1557, 3.58739, 4.71358, 0, 6.15581, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557, 6.1557
11.2002, 7.04585, 6.1323, 6.13218, 3.00763, 0.913549, 0, 6.1323, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218, 6.13218
11.2081, 7.98823, 6.10745, 6.10733, 3.16042, 1.88078, 0, 6.10745, 6.10733, 6.10733, 6.10733, 6.10733, 6.10733, 6.10733, 6.10733, 6.10733, 6.10733, 6.10733, 6.10733, 6.10733, 6.10733, 6.10733, 6.10733, 6.10733, 6.10734, 6.10733, 6.10733, 6.10733, 6.10733
11.216, 8.98823, 6.08265, 6.08253, 3.31485, 2.90557, 0, 6.08265, 6.08253, 6.08253, 6.08253, 6.08253, 6.08253, 6.08253, 6.08253, 6.08253, 6.08253, 6.08253, 6.08253, 6.08253, 6.08253, 6.08253, 6.08253, 6.08253, 6.08254, 6.08253, 6.08253, 6.08253, 6.08253
11.2238, 7.93901, 6.06638, 6.06626, 3.15262, 1.87263, 0, 6.06638, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626, 6.06626
11.2317, 11.9906, 6.04615, 6.04603, 3.7404, 5.94445, 0, 6.04615, 6.04603, 6.04603, 6.04603, 6.04603, 6.04603, 6.04603, 6.04603, 6.04603, 6.04603, 6.04603, 6.04603, 6.04603, 6.04603, 6.04603, 6.04603, 6.04603, 6.04604, 6.04603, 6.04603, 6.04603, 6.04603
11.2396, 7.03383, 6.02257, 6.02244, 3.00563, 1.01126, 0, 6.02256, 6.02244, 6.02244, 6.02244, 6.02244, 6.02244, 6.02244, 6.02244, 6.02244, 6.02244, 6.02244, 6.02244, 6.02244, 6.02244, 6.02244, 6.02244, 6.02244, 6.02245, 6.02244, 6.02244, 6.02244, 6.02244
11.2475, 7.86382, 5.99733, 5.9972, 3.14067, 1.86649, 0, 5.99732, 5.9972, 5.9972, 5.9972, 5.9972, 5.9972, 5.9972, 5.9972, 5.9972, 5.9972, 5.9972, 5.9972, 5.9972, 5.9972, 5.9972, 5.9972, 5.9972, 5.99721, 5.9972, 5.9972, 5.9972, 5.9972
11.2553, 5.99554, 5.97214, 5.97202, 2.82764, 0.0233979, 0, 5.97214, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202, 5.97202
11.2632, 6.21437, 5.9565, 5.95638, 2.86607, 0.25787, 0, 5.9565, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638, 5.95638
11.2711, 11.8779, 5.93637, 5.93625, 3.72531, 5.94155, 0, 5.93637, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625, 5.93625
11.279, 5.95653, 5.91235, 5.91222, 2.82073, 0.0441785, 0, 5.91235, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222, 5.91222
11.2868, 7.01933, 5.88641, 5.88628, 3.00322, 1.13292, 0, 5.88641, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628, 5.88628
11.2947, 7.01437, 5.86053, 5.86039, 3.00239, 1.15385, 0, 5.86052, 5.86039, 5.86039, 5.86039, 5.86039, 5.86039, 5.86039, 5.86039, 5.86039, 5.86039, 5.86039, 5.86039, 5.86039, 5.86039, 5.86039, 5.86039, 5.86039, 5.8604, 5.86039, 5.86039, 5.86039, 5.86039
11.3026, 12.9375, 5.84573, 5.84559, 3.86491, 7.09182, 0, 5.84572, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559, 5.84559
11.3105, 9.01214, 5.82602, 5.82588, 3.31845, 3.18612, 0, 5.82602, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588, 5.82588
11.3183, 9.94845, 5.80205, 5.80191, 3.45665, 4.1464, 0, 5.80205, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191, 5.80191
11.3262, 6.0627, 5.77598, 5.77583, 2.83949, 0.286721, 0, 5.77598, 5.77583, 5.77583, 5.77583, 5.77583, 5.77583, 5.77583, 5.77583, 5.77583, 5.77583, 5.77583, 5.77583, 5.77583, 5.77583, 5.77583, 5.77583, 5.77583, 5.77584, 5.77583, 5.77583, 5.77583, 5.77583
11.3341, 11.8786, 5.74997, 5.74982, 3.72539, 6.12859, 0, 5.74997, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982, 5.74982
11.342, 4.06134, 5.73565, 5.7355, 2.46198, -1.67431, 0, 5.73565, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355, 5.7355
11.3498, 12.9688, 5.71607, 5.71591, 3.86895, 7.2527, 0, 5.71607, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591, 5.71591
11.3577, 8.01524, 5.69189, 5.69172, 3.16469, 2.32335, 0, 5.69189, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172, 5.69172
11.3656, 6.96506, 5.66546, 5.66528, 2.99417, 1.29959, 0, 5.66546, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528, 5.66528
11.3735, 2.00099, 5.63909, 5.6389, 2.00025, -3.6381, 0, 5.63909, 5.6389, 5.6389, 5.6389, 5.6389, 5.6389, 5.6389, 5.6389, 5.6389, 5.6389, 5.6389, 5.6389, 5.6389, 5.6389, 5.6389, 5.6389, 5.6389, 5.63891, 5.6389, 5.6389, 5.6389, 5.6389
11.3813, 7.98934, 5.62559, 5.62539, 3.16059, 2.36375, 0, 5.62559, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539, 5.62539
11.3892, 5.99504, 5.60643, 5.60622, 2.82755, 0.388611, 0, 5.60643, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622, 5.60622
11.3971, 3.99083, 5.58233, 5.5821, 2.44762, -1.5915, 0, 5.58233, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821, 5.5821
11.405, 11.9648, 5.5558, 5.55555, 3.73695, 6.40901, 0, 5.55579, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555, 5.55555
11.4128, 8.00211, 5.52933, 5.52906, 3.16261, 2.47278, 0, 5.52932, 5.52906, 5.52906, 5.52906, 5.52906, 5.52906, 5.52906, 5.52906, 5.52906, 5.52906, 5.52906, 5.52906, 5.52906, 5.52906, 5.52906, 5.52906, 5.52906, 5.52907, 5.52906, 5.52906, 5.52906, 5.52906
11.4207, 5.98823, 5.51647, 5.51619, 2.82635, 0.471755, 0, 5.51647, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619, 5.51619
11.4286, 8.98761, 5.49759, 5.49729, 3.31476, 3.49002, 0, 5.49759, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729, 5.49729
