   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_308.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.7364, 0.997522, 0.748323, 0.748087, 1.73134, 0.249199, 0, 0.748087, 0.748087, 0.748087, 0.748087, 0.748087, 0.748087, 0.748087, 0.748087, 0.748087, 0.748087, 0.748087, 0.748087, 0.748087, 0.748087, 0.748087, 0.748087, 0.748087, 0.74809, 0.748087, 0.748321, 0.748087, 0.748087
15.7442, 1.34015, 0.74564, 0.745377, 1.82761, 0.594508, 0, 0.745377, 0.745377, 0.745377, 0.745377, 0.745377, 0.745377, 0.745377, 0.745377, 0.745377, 0.745377, 0.745377, 0.745377, 0.745377, 0.745377, 0.745377, 0.745377, 0.745377, 0.74538, 0.745377, 0.745638, 0.745377, 0.745377
15.7521, 0.655019, 0.742965, 0.742672, 1.62942, -0.0879461, 0, 0.742672, 0.742672, 0.742672, 0.742672, 0.742672, 0.742672, 0.742672, 0.742672, 0.742672, 0.742672, 0.742672, 0.742672, 0.742672, 0.742672, 0.742672, 0.742672, 0.742672, 0.742675, 0.742672, 0.742962, 0.742672, 0.742672
15.7599, 0.344981, 0.742586, 0.742261, 1.53133, -0.397604, 0, 0.742261, 0.742261, 0.742261, 0.742261, 0.742261, 0.742261, 0.742261, 0.742261, 0.742261, 0.742261, 0.742261, 0.742261, 0.742261, 0.742261, 0.742261, 0.742261, 0.742261, 0.742264, 0.742261, 0.742583, 0.742261, 0.742261
15.7678, 0.65031, 0.741191, 0.740833, 1.62798, -0.090881, 0, 0.740833, 0.740833, 0.740833, 0.740833, 0.740833, 0.740833, 0.740833, 0.740833, 0.740833, 0.740833, 0.740833, 0.740833, 0.740833, 0.740833, 0.740833, 0.740833, 0.740833, 0.740835, 0.740833, 0.741189, 0.740833, 0.740833
15.7757, 1.34969, 0.738915, 0.738521, 1.83022, 0.610775, 0, 0.738521, 0.738521, 0.738521, 0.738521, 0.738521, 0.738521, 0.738521, 0.738521, 0.738521, 0.738521, 0.738521, 0.738521, 0.738521, 0.738521, 0.738521, 0.738521, 0.738521, 0.738524, 0.738521, 0.738913, 0.738521, 0.738521
15.7835, 1.64548, 0.736204, 0.735772, 1.90931, 0.909273, 0, 0.735772, 0.735772, 0.735772, 0.735772, 0.735772, 0.735772, 0.735772, 0.735772, 0.735772, 0.735772, 0.735772, 0.735772, 0.735772, 0.735772, 0.735772, 0.735772, 0.735772, 0.735774, 0.735772, 0.736202, 0.735772, 0.735772
15.7914, 1.35452, 0.7335, 0.733028, 1.83154, 0.621023, 0, 0.733028, 0.733028, 0.733028, 0.733028, 0.733028, 0.733028, 0.733028, 0.733028, 0.733028, 0.733028, 0.733028, 0.733028, 0.733028, 0.733028, 0.733028, 0.733028, 0.733028, 0.73303, 0.733028, 0.733497, 0.733028, 0.733028
15.7992, 0.640644, 0.732958, 0.732445, 1.62501, -0.0923139, 0, 0.732445, 0.732445, 0.732445, 0.732445, 0.732445, 0.732445, 0.732445, 0.732445, 0.732445, 0.732445, 0.732445, 0.732445, 0.732445, 0.732445, 0.732445, 0.732445, 0.732445, 0.732447, 0.732445, 0.732956, 0.732445, 0.732445
15.8071, 1.35936, 0.731537, 0.730981, 1.83285, 0.627818, 0, 0.730981, 0.730981, 0.730981, 0.730981, 0.730981, 0.730981, 0.730981, 0.730981, 0.730981, 0.730981, 0.730981, 0.730981, 0.730981, 0.730981, 0.730981, 0.730981, 0.730981, 0.730983, 0.730981, 0.731535, 0.730981, 0.730981
15.815, 3.27162, 0.72933, 0.728728, 2.296, 2.54229, 0, 0.728728, 0.728728, 0.728728, 0.728728, 0.728728, 0.728728, 0.728728, 0.728728, 0.728728, 0.728728, 0.728728, 0.728728, 0.728728, 0.728728, 0.728728, 0.728728, 0.728728, 0.72873, 0.728728, 0.729328, 0.728728, 0.728728
15.8228, 2.72838, 0.726733, 0.726085, 2.17448, 2.00164, 0, 0.726085, 0.726085, 0.726085, 0.726085, 0.726085, 0.726085, 0.726085, 0.726085, 0.726085, 0.726085, 0.726085, 0.726085, 0.726085, 0.726085, 0.726085, 0.726085, 0.726085, 0.726087, 0.726085, 0.726731, 0.726085, 0.726085
15.8307, 2.63098, 0.724143, 0.723447, 2.15197, 1.90684, 0, 0.723447, 0.723447, 0.723447, 0.723447, 0.723447, 0.723447, 0.723447, 0.723447, 0.723447, 0.723447, 0.723447, 0.723447, 0.723447, 0.723447, 0.723447, 0.723447, 0.723447, 0.723449, 0.723447, 0.724141, 0.723447, 0.723447
15.8386, 1.36902, 0.72323, 0.722484, 1.83549, 0.645791, 0, 0.722484, 0.722484, 0.722484, 0.722484, 0.722484, 0.722484, 0.722484, 0.722484, 0.722484, 0.722484, 0.722484, 0.722484, 0.722484, 0.722484, 0.722484, 0.722484, 0.722484, 0.722487, 0.722484, 0.723227, 0.722484, 0.722484
15.8464, 1.87844, 0.72161, 0.720815, 1.96938, 1.15683, 0, 0.720815, 0.720815, 0.720815, 0.720815, 0.720815, 0.720815, 0.720815, 0.720815, 0.720815, 0.720815, 0.720815, 0.720815, 0.720815, 0.720815, 0.720815, 0.720815, 0.720815, 0.720817, 0.720815, 0.721608, 0.720815, 0.720815
15.8543, 2.12156, 0.719342, 0.718496, 2.03016, 1.40222, 0, 0.718496, 0.718496, 0.718496, 0.718496, 0.718496, 0.718496, 0.718496, 0.718496, 0.718496, 0.718496, 0.718496, 0.718496, 0.718496, 0.718496, 0.718496, 0.718496, 0.718496, 0.718498, 0.718496, 0.71934, 0.718496, 0.718496
15.8621, 1, 0.716754, 0.715856, 1.73205, 0.283246, 0, 0.715856, 0.715856, 0.715856, 0.715856, 0.715856, 0.715856, 0.715856, 0.715856, 0.715856, 0.715856, 0.715856, 0.715856, 0.715856, 0.715856, 0.715856, 0.715856, 0.715856, 0.715859, 0.715856, 0.716751, 0.715856, 0.715856
15.87, 0, 0.71417, 0.713221, 1.41421, -0.71417, 0, 0.713221, 0.713221, 0.713221, 0.713221, 0.713221, 0.713221, 0.713221, 0.713221, 0.713221, 0.713221, 0.713221, 0.713221, 0.713221, 0.713221, 0.713221, 0.713221, 0.713221, 0.713223, 0.713221, 0.714168, 0.713221, 0.713221
15.8779, 0, 0.712995, 0.711995, 1.41421, -0.712995, 0, 0.711995, 0.711995, 0.711995, 0.711995, 0.711995, 0.711995, 0.711995, 0.711995, 0.711995, 0.711995, 0.711995, 0.711995, 0.711995, 0.711995, 0.711995, 0.711995, 0.711995, 0.711997, 0.711995, 0.712993, 0.711995, 0.711995
15.8857, 1.22825, 0.711301, 0.710248, 1.79673, 0.516952, 0, 0.710248, 0.710248, 0.710248, 0.710248, 0.710248, 0.710248, 0.710248, 0.710248, 0.710248, 0.710248, 0.710248, 0.710248, 0.710248, 0.710248, 0.710248, 0.710248, 0.710248, 0.71025, 0.710248, 0.711298, 0.710248, 0.710248
15.8936, 2.77175, 0.709118, 0.708014, 2.18443, 2.06263, 0, 0.708014, 0.708014, 0.708014, 0.708014, 0.708014, 0.708014, 0.708014, 0.708014, 0.708014, 0.708014, 0.708014, 0.708014, 0.708014, 0.708014, 0.708014, 0.708014, 0.708014, 0.708016, 0.708014, 0.709116, 0.708014, 0.708014
15.9015, 1, 0.706694, 0.705539, 1.73205, 0.293306, 0, 0.705539, 0.705539, 0.705539, 0.705539, 0.705539, 0.705539, 0.705539, 0.705539, 0.705539, 0.705539, 0.705539, 0.705539, 0.705539, 0.705539, 0.705539, 0.705539, 0.705539, 0.705541, 0.705539, 0.706692, 0.705539, 0.705539
15.9093, 0, 0.704274, 0.703068, 1.41421, -0.704274, 0, 0.703068, 0.703068, 0.703068, 0.703068, 0.703068, 0.703068, 0.703068, 0.703068, 0.703068, 0.703068, 0.703068, 0.703068, 0.703068, 0.703068, 0.703068, 0.703068, 0.703068, 0.70307, 0.703068, 0.704271, 0.703068, 0.703068
15.9172, 0.604386, 0.702467, 0.701211, 1.61381, -0.0980807, 0, 0.701211, 0.701211, 0.701211, 0.701211, 0.701211, 0.701211, 0.701211, 0.701211, 0.701211, 0.701211, 0.701211, 0.701211, 0.701211, 0.701211, 0.701211, 0.701211, 0.701211, 0.701213, 0.701211, 0.702464, 0.701211, 0.701211
15.925, 0.395614, 0.700453, 0.699148, 1.54778, -0.304839, 0, 0.699148, 0.699148, 0.699148, 0.699148, 0.699148, 0.699148, 0.699148, 0.699148, 0.699148, 0.699148, 0.699148, 0.699148, 0.699148, 0.699148, 0.699148, 0.699148, 0.699148, 0.699151, 0.699148, 0.700451, 0.699148, 0.699148
15.9329, 0.599628, 0.698247, 0.696894, 1.61234, -0.0986189, 0, 0.696894, 0.696894, 0.696894, 0.696894, 0.696894, 0.696894, 0.696894, 0.696894, 0.696894, 0.696894, 0.696894, 0.696894, 0.696894, 0.696894, 0.696894, 0.696894, 0.696894, 0.696897, 0.696894, 0.698245, 0.696894, 0.696894
15.9408, 1.40037, 0.695889, 0.69449, 1.84401, 0.704482, 0, 0.69449, 0.69449, 0.69449, 0.69449, 0.69449, 0.69449, 0.69449, 0.69449, 0.69449, 0.69449, 0.69449, 0.69449, 0.69449, 0.69449, 0.69449, 0.69449, 0.69449, 0.694492, 0.69449, 0.695887, 0.69449, 0.69449
15.9486, 1.18984, 0.693429, 0.691984, 1.78601, 0.49641, 0, 0.691984, 0.691984, 0.691984, 0.691984, 0.691984, 0.691984, 0.691984, 0.691984, 0.691984, 0.691984, 0.691984, 0.691984, 0.691984, 0.691984, 0.691984, 0.691984, 0.691984, 0.691986, 0.691984, 0.693427, 0.691984, 0.691984
15.9565, 0.810161, 0.690905, 0.689415, 1.67635, 0.119256, 0, 0.689415, 0.689415, 0.689415, 0.689415, 0.689415, 0.689415, 0.689415, 0.689415, 0.689415, 0.689415, 0.689415, 0.689415, 0.689415, 0.689415, 0.689415, 0.689415, 0.689415, 0.689417, 0.689415, 0.690903, 0.689415, 0.689415
15.9643, 0.58989, 0.688344, 0.686811, 1.60931, -0.0984544, 0, 0.686811, 0.686811, 0.686811, 0.686811, 0.686811, 0.686811, 0.686811, 0.686811, 0.686811, 0.686811, 0.686811, 0.686811, 0.686811, 0.686811, 0.686811, 0.686811, 0.686811, 0.686813, 0.686811, 0.688342, 0.686811, 0.686811
15.9722, 2.99772, 0.685763, 0.684188, 2.23556, 2.31196, 0, 0.684188, 0.684188, 0.684188, 0.684188, 0.684188, 0.684188, 0.684188, 0.684188, 0.684188, 0.684188, 0.684188, 0.684188, 0.684188, 0.684188, 0.684188, 0.684188, 0.684188, 0.68419, 0.684188, 0.68576, 0.684188, 0.684188
15.9801, 3.16778, 0.683164, 0.681548, 2.27328, 2.48462, 0, 0.681548, 0.681548, 0.681548, 0.681548, 0.681548, 0.681548, 0.681548, 0.681548, 0.681548, 0.681548, 0.681548, 0.681548, 0.681548, 0.681548, 0.681548, 0.681548, 0.681548, 0.681551, 0.681548, 0.683162, 0.681548, 0.681548
15.9879, 1.82726, 0.680491, 0.678836, 1.95634, 1.14677, 0, 0.678836, 0.678836, 0.678836, 0.678836, 0.678836, 0.678836, 0.678836, 0.678836, 0.678836, 0.678836, 0.678836, 0.678836, 0.678836, 0.678836, 0.678836, 0.678836, 0.678836, 0.678838, 0.678836, 0.680489, 0.678836, 0.678836
15.9958, 2.99777, 0.677736, 0.676043, 2.23557, 2.32003, 0, 0.676043, 0.676043, 0.676043, 0.676043, 0.676043, 0.676043, 0.676043, 0.676043, 0.676043, 0.676043, 0.676043, 0.676043, 0.676043, 0.676043, 0.676043, 0.676043, 0.676043, 0.676045, 0.676043, 0.677733, 0.676043, 0.676043
16.0037, 2.41958, 0.674918, 0.673188, 2.10228, 1.74466, 0, 0.673188, 0.673188, 0.673188, 0.673188, 0.673188, 0.673188, 0.673188, 0.673188, 0.673188, 0.673188, 0.673188, 0.673188, 0.673188, 0.673188, 0.673188, 0.673188, 0.673188, 0.67319, 0.673188, 0.674916, 0.673188, 0.673188
16.0115, 1, 0.671928, 0.670162, 1.73205, 0.328072, 0, 0.670162, 0.670162, 0.670162, 0.670162, 0.670162, 0.670162, 0.670162, 0.670162, 0.670162, 0.670162, 0.670162, 0.670162, 0.670162, 0.670162, 0.670162, 0.670162, 0.670162, 0.670165, 0.670162, 0.671926, 0.670162, 0.670162
16.0194, 0.573234, 0.668784, 0.666983, 1.60413, -0.0955498, 0, 0.666983, 0.666983, 0.666983, 0.666983, 0.666983, 0.666983, 0.666983, 0.666983, 0.666983, 0.666983, 0.666983, 0.666983, 0.666983, 0.666983, 0.666983, 0.666983, 0.666983, 0.666986, 0.666983, 0.668782, 0.666983, 0.666983
16.0272, 1.56814, 0.66553, 0.663696, 1.88895, 0.902606, 0, 0.663696, 0.663696, 0.663696, 0.663696, 0.663696, 0.663696, 0.663696, 0.663696, 0.663696, 0.663696, 0.663696, 0.663696, 0.663696, 0.663696, 0.663696, 0.663696, 0.663696, 0.663699, 0.663696, 0.665528, 0.663696, 0.663696
16.0351, 2.42691, 0.662208, 0.660342, 2.10402, 1.7647, 0, 0.660342, 0.660342, 0.660342, 0.660342, 0.660342, 0.660342, 0.660342, 0.660342, 0.660342, 0.660342, 0.660342, 0.660342, 0.660342, 0.660342, 0.660342, 0.660342, 0.660342, 0.660344, 0.660342, 0.662206, 0.660342, 0.660342
16.043, 1.43172, 0.658857, 0.656958, 1.85249, 0.772866, 0, 0.656958, 0.656958, 0.656958, 0.656958, 0.656958, 0.656958, 0.656958, 0.656958, 0.656958, 0.656958, 0.656958, 0.656958, 0.656958, 0.656958, 0.656958, 0.656958, 0.656958, 0.65696, 0.656958, 0.658854, 0.656958, 0.656958
16.0508, 0, 0.655513, 0.653583, 1.41421, -0.655513, 0, 0.653583, 0.653583, 0.653583, 0.653583, 0.653583, 0.653583, 0.653583, 0.653583, 0.653583, 0.653583, 0.653583, 0.653583, 0.653583, 0.653583, 0.653583, 0.653583, 0.653583, 0.653585, 0.653583, 0.65551, 0.653583, 0.653583
16.0587, 0.56109, 0.652599, 0.650639, 1.60034, -0.0915088, 0, 0.650639, 0.650639, 0.650639, 0.650639, 0.650639, 0.650639, 0.650639, 0.650639, 0.650639, 0.650639, 0.650639, 0.650639, 0.650639, 0.650639, 0.650639, 0.650639, 0.650639, 0.650641, 0.650639, 0.652597, 0.650639, 0.650639
16.0666, 1.43891, 0.649345, 0.647355, 1.85443, 0.789564, 0, 0.647355, 0.647355, 0.647355, 0.647355, 0.647355, 0.647355, 0.647355, 0.647355, 0.647355, 0.647355, 0.647355, 0.647355, 0.647355, 0.647355, 0.647355, 0.647355, 0.647355, 0.647357, 0.647355, 0.649343, 0.647355, 0.647355
16.0744, 0, 0.6458, 0.64378, 1.41421, -0.6458, 0, 0.64378, 0.64378, 0.64378, 0.64378, 0.64378, 0.64378, 0.64378, 0.64378, 0.64378, 0.64378, 0.64378, 0.64378, 0.64378, 0.64378, 0.64378, 0.64378, 0.64378, 0.643783, 0.64378, 0.645798, 0.64378, 0.64378
16.0823, 1.55378, 0.642115, 0.640067, 1.88515, 0.911664, 0, 0.640067, 0.640067, 0.640067, 0.640067, 0.640067, 0.640067, 0.640067, 0.640067, 0.640067, 0.640067, 0.640067, 0.640067, 0.640067, 0.640067, 0.640067, 0.640067, 0.640067, 0.640069, 0.640067, 0.642113, 0.640067, 0.640067
16.0901, 0.446221, 0.638441, 0.636364, 1.56404, -0.19222, 0, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636366, 0.636364, 0.638438, 0.636364, 0.636364
16.098, 0.548947, 0.636573, 0.634467, 1.59654, -0.087626, 0, 0.634467, 0.634467, 0.634467, 0.634467, 0.634467, 0.634467, 0.634467, 0.634467, 0.634467, 0.634467, 0.634467, 0.634467, 0.634467, 0.634467, 0.634467, 0.634467, 0.634467, 0.634469, 0.634467, 0.63657, 0.634467, 0.634467
16.1059, 0.451053, 0.634094, 0.63196, 1.56558, -0.183041, 0, 0.63196, 0.63196, 0.63196, 0.63196, 0.63196, 0.63196, 0.63196, 0.63196, 0.63196, 0.63196, 0.63196, 0.63196, 0.63196, 0.63196, 0.63196, 0.63196, 0.63196, 0.631962, 0.63196, 0.634091, 0.63196, 0.63196
16.1137, 1.08848, 0.631093, 0.62893, 1.75741, 0.457383, 0, 0.62893, 0.62893, 0.62893, 0.62893, 0.62893, 0.62893, 0.62893, 0.62893, 0.62893, 0.62893, 0.62893, 0.62893, 0.62893, 0.62893, 0.62893, 0.62893, 0.62893, 0.628933, 0.62893, 0.63109, 0.62893, 0.62893
16.1216, 0.911524, 0.627835, 0.625645, 1.70632, 0.283689, 0, 0.625645, 0.625645, 0.625645, 0.625645, 0.625645, 0.625645, 0.625645, 0.625645, 0.625645, 0.625645, 0.625645, 0.625645, 0.625645, 0.625645, 0.625645, 0.625645, 0.625645, 0.625648, 0.625645, 0.627833, 0.625645, 0.625645
16.1295, 0, 0.624587, 0.622369, 1.41421, -0.624587, 0, 0.622369, 0.622369, 0.622369, 0.622369, 0.622369, 0.622369, 0.622369, 0.622369, 0.622369, 0.622369, 0.622369, 0.622369, 0.622369, 0.622369, 0.622369, 0.622369, 0.622369, 0.622371, 0.622369, 0.624584, 0.622369, 0.622369
16.1373, 0.536984, 0.622868, 0.620622, 1.59279, -0.0858839, 0, 0.620622, 0.620622, 0.620622, 0.620622, 0.620622, 0.620622, 0.620622, 0.620622, 0.620622, 0.620622, 0.620622, 0.620622, 0.620622, 0.620622, 0.620622, 0.620622, 0.620622, 0.620624, 0.620622, 0.622866, 0.620622, 0.620622
16.1452, 0.997464, 0.620457, 0.618182, 1.73132, 0.377007, 0, 0.618182, 0.618182, 0.618182, 0.618182, 0.618182, 0.618182, 0.618182, 0.618182, 0.618182, 0.618182, 0.618182, 0.618182, 0.618182, 0.618182, 0.618182, 0.618182, 0.618182, 0.618185, 0.618182, 0.620455, 0.618182, 0.618182
16.153, 1.52999, 0.617457, 0.615154, 1.87883, 0.91253, 0, 0.615154, 0.615154, 0.615154, 0.615154, 0.615154, 0.615154, 0.615154, 0.615154, 0.615154, 0.615154, 0.615154, 0.615154, 0.615154, 0.615154, 0.615154, 0.615154, 0.615154, 0.615156, 0.615154, 0.617455, 0.615154, 0.615154
16.1609, 3.99504, 0.614169, 0.611837, 2.44848, 3.38087, 0, 0.611837, 0.611837, 0.611837, 0.611837, 0.611837, 0.611837, 0.611837, 0.611837, 0.611837, 0.611837, 0.611837, 0.611837, 0.611837, 0.611837, 0.611837, 0.611837, 0.611837, 0.61184, 0.611837, 0.614167, 0.611837, 0.611837
16.1688, 2.99504, 0.61089, 0.608529, 2.23496, 2.38415, 0, 0.608529, 0.608529, 0.608529, 0.608529, 0.608529, 0.608529, 0.608529, 0.608529, 0.608529, 0.608529, 0.608529, 0.608529, 0.608529, 0.608529, 0.608529, 0.608529, 0.608529, 0.608532, 0.608529, 0.610888, 0.608529, 0.608529
16.1766, 0.945477, 0.60931, 0.60692, 1.71624, 0.336167, 0, 0.60692, 0.60692, 0.60692, 0.60692, 0.60692, 0.60692, 0.60692, 0.60692, 0.60692, 0.60692, 0.60692, 0.60692, 0.60692, 0.60692, 0.60692, 0.60692, 0.60692, 0.606922, 0.60692, 0.609308, 0.60692, 0.60692
16.1845, 0, 0.606967, 0.604547, 1.41421, -0.606967, 0, 0.604547, 0.604547, 0.604547, 0.604547, 0.604547, 0.604547, 0.604547, 0.604547, 0.604547, 0.604547, 0.604547, 0.604547, 0.604547, 0.604547, 0.604547, 0.604547, 0.604547, 0.60455, 0.604547, 0.606965, 0.604547, 0.604547
16.1923, 2.0399, 0.603972, 0.601523, 2.00995, 1.43593, 0, 0.601523, 0.601523, 0.601523, 0.601523, 0.601523, 0.601523, 0.601523, 0.601523, 0.601523, 0.601523, 0.601523, 0.601523, 0.601523, 0.601523, 0.601523, 0.601523, 0.601523, 0.601525, 0.601523, 0.60397, 0.601523, 0.601523
16.2002, 1.9601, 0.600658, 0.598179, 1.99, 1.35944, 0, 0.598179, 0.598179, 0.598179, 0.598179, 0.598179, 0.598179, 0.598179, 0.598179, 0.598179, 0.598179, 0.598179, 0.598179, 0.598179, 0.598179, 0.598179, 0.598179, 0.598179, 0.598181, 0.598179, 0.600656, 0.598179, 0.598179
16.2081, 0, 0.597354, 0.594844, 1.41421, -0.597354, 0, 0.594844, 0.594844, 0.594844, 0.594844, 0.594844, 0.594844, 0.594844, 0.594844, 0.594844, 0.594844, 0.594844, 0.594844, 0.594844, 0.594844, 0.594844, 0.594844, 0.594844, 0.594846, 0.594844, 0.597351, 0.594844, 0.594844
16.2159, 0.512763, 0.59587, 0.593329, 1.58517, -0.0831064, 0, 0.593329, 0.593329, 0.593329, 0.593329, 0.593329, 0.593329, 0.593329, 0.593329, 0.593329, 0.593329, 0.593329, 0.593329, 0.593329, 0.593329, 0.593329, 0.593329, 0.593329, 0.593332, 0.593329, 0.595867, 0.593329, 0.593329
16.2238, 0.487237, 0.593582, 0.591011, 1.5771, -0.106346, 0, 0.591011, 0.591011, 0.591011, 0.591011, 0.591011, 0.591011, 0.591011, 0.591011, 0.591011, 0.591011, 0.591011, 0.591011, 0.591011, 0.591011, 0.591011, 0.591011, 0.591011, 0.591013, 0.591011, 0.59358, 0.591011, 0.591011
16.2317, 1, 0.590605, 0.588001, 1.73205, 0.409395, 0, 0.588001, 0.588001, 0.588001, 0.588001, 0.588001, 0.588001, 0.588001, 0.588001, 0.588001, 0.588001, 0.588001, 0.588001, 0.588001, 0.588001, 0.588001, 0.588001, 0.588001, 0.588004, 0.588001, 0.590602, 0.588001, 0.588001
16.2395, 1, 0.587288, 0.584653, 1.73205, 0.412712, 0, 0.584653, 0.584653, 0.584653, 0.584653, 0.584653, 0.584653, 0.584653, 0.584653, 0.584653, 0.584653, 0.584653, 0.584653, 0.584653, 0.584653, 0.584653, 0.584653, 0.584653, 0.584655, 0.584653, 0.587286, 0.584653, 0.584653
16.2474, 1, 0.583982, 0.581314, 1.73205, 0.416018, 0, 0.581314, 0.581314, 0.581314, 0.581314, 0.581314, 0.581314, 0.581314, 0.581314, 0.581314, 0.581314, 0.581314, 0.581314, 0.581314, 0.581314, 0.581314, 0.581314, 0.581314, 0.581317, 0.581314, 0.583979, 0.581314, 0.581314
16.2552, 0.500744, 0.582514, 0.579814, 1.58137, -0.0817709, 0, 0.579814, 0.579814, 0.579814, 0.579814, 0.579814, 0.579814, 0.579814, 0.579814, 0.579814, 0.579814, 0.579814, 0.579814, 0.579814, 0.579814, 0.579814, 0.579814, 0.579814, 0.579816, 0.579814, 0.582512, 0.579814, 0.579814
16.2631, 2.99765, 0.58026, 0.577526, 2.23554, 2.41739, 0, 0.577526, 0.577526, 0.577526, 0.577526, 0.577526, 0.577526, 0.577526, 0.577526, 0.577526, 0.577526, 0.577526, 0.577526, 0.577526, 0.577526, 0.577526, 0.577526, 0.577526, 0.577528, 0.577526, 0.580257, 0.577526, 0.577526
16.271, 0.997646, 0.577319, 0.574552, 1.73137, 0.420326, 0, 0.574552, 0.574552, 0.574552, 0.574552, 0.574552, 0.574552, 0.574552, 0.574552, 0.574552, 0.574552, 0.574552, 0.574552, 0.574552, 0.574552, 0.574552, 0.574552, 0.574552, 0.574554, 0.574552, 0.577317, 0.574552, 0.574552
16.2788, 2.50397, 0.574042, 0.57124, 2.12225, 1.92992, 0, 0.57124, 0.57124, 0.57124, 0.57124, 0.57124, 0.57124, 0.57124, 0.57124, 0.57124, 0.57124, 0.57124, 0.57124, 0.57124, 0.57124, 0.57124, 0.57124, 0.57124, 0.571243, 0.57124, 0.57404, 0.57124, 0.57124
16.2867, 0, 0.570775, 0.567939, 1.41421, -0.570775, 0, 0.567939, 0.567939, 0.567939, 0.567939, 0.567939, 0.567939, 0.567939, 0.567939, 0.567939, 0.567939, 0.567939, 0.567939, 0.567939, 0.567939, 0.567939, 0.567939, 0.567939, 0.567941, 0.567939, 0.570772, 0.567939, 0.567939
16.2946, 3, 0.569282, 0.56641, 2.23607, 2.43072, 0, 0.56641, 0.56641, 0.56641, 0.56641, 0.56641, 0.56641, 0.56641, 0.56641, 0.56641, 0.56641, 0.56641, 0.56641, 0.56641, 0.56641, 0.56641, 0.56641, 0.56641, 0.566413, 0.56641, 0.569279, 0.56641, 0.56641
16.3024, 0.486245, 0.567044, 0.564137, 1.57678, -0.0807987, 0, 0.564137, 0.564137, 0.564137, 0.564137, 0.564137, 0.564137, 0.564137, 0.564137, 0.564137, 0.564137, 0.564137, 0.564137, 0.564137, 0.564137, 0.564137, 0.564137, 0.564137, 0.564139, 0.564137, 0.567042, 0.564137, 0.564137
16.3103, 0.997646, 0.564152, 0.561208, 1.73137, 0.433494, 0, 0.561208, 0.561208, 0.561208, 0.561208, 0.561208, 0.561208, 0.561208, 0.561208, 0.561208, 0.561208, 0.561208, 0.561208, 0.561208, 0.561208, 0.561208, 0.561208, 0.561208, 0.561211, 0.561208, 0.564149, 0.561208, 0.561208
16.3181, 1.99765, 0.560938, 0.557959, 1.99941, 1.43671, 0, 0.557959, 0.557959, 0.557959, 0.557959, 0.557959, 0.557959, 0.557959, 0.557959, 0.557959, 0.557959, 0.557959, 0.557959, 0.557959, 0.557959, 0.557959, 0.557959, 0.557959, 0.557961, 0.557959, 0.560936, 0.557959, 0.557959
16.326, 0.518463, 0.557735, 0.554719, 1.58697, -0.039272, 0, 0.554719, 0.554719, 0.554719, 0.554719, 0.554719, 0.554719, 0.554719, 0.554719, 0.554719, 0.554719, 0.554719, 0.554719, 0.554719, 0.554719, 0.554719, 0.554719, 0.554719, 0.554721, 0.554719, 0.557733, 0.554719, 0.554719
16.3339, 1.4767, 0.556181, 0.553127, 1.86459, 0.920522, 0, 0.553127, 0.553127, 0.553127, 0.553127, 0.553127, 0.553127, 0.553127, 0.553127, 0.553127, 0.553127, 0.553127, 0.553127, 0.553127, 0.553127, 0.553127, 0.553127, 0.553127, 0.55313, 0.553127, 0.556179, 0.553127, 0.553127
16.3417, 1.99765, 0.553946, 0.550854, 1.99941, 1.4437, 0, 0.550854, 0.550854, 0.550854, 0.550854, 0.550854, 0.550854, 0.550854, 0.550854, 0.550854, 0.550854, 0.550854, 0.550854, 0.550854, 0.550854, 0.550854, 0.550854, 0.550854, 0.550856, 0.550854, 0.553944, 0.550854, 0.550854
16.3496, 0.525651, 0.551111, 0.54798, 1.58923, -0.0254602, 0, 0.54798, 0.54798, 0.54798, 0.54798, 0.54798, 0.54798, 0.54798, 0.54798, 0.54798, 0.54798, 0.54798, 0.54798, 0.54798, 0.54798, 0.54798, 0.54798, 0.54798, 0.547982, 0.54798, 0.551108, 0.54798, 0.54798
16.3574, 1, 0.547982, 0.544812, 1.73205, 0.452018, 0, 0.544812, 0.544812, 0.544812, 0.544812, 0.544812, 0.544812, 0.544812, 0.544812, 0.544812, 0.544812, 0.544812, 0.544812, 0.544812, 0.544812, 0.544812, 0.544812, 0.544812, 0.544814, 0.544812, 0.547979, 0.544812, 0.544812
16.3653, 0.467038, 0.544863, 0.541653, 1.57068, -0.0778243, 0, 0.541653, 0.541653, 0.541653, 0.541653, 0.541653, 0.541653, 0.541653, 0.541653, 0.541653, 0.541653, 0.541653, 0.541653, 0.541653, 0.541653, 0.541653, 0.541653, 0.541653, 0.541655, 0.541653, 0.54486, 0.541653, 0.541653
